Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MDY,Predicted_Covariance,Future_Cov_45_MDY,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.8925452286948733,5.7944932891953085e-05,0.9998759627120392,4.3442561082344514e-05,3.226780946873948e-05,1.0625772399326974
2013-11-12,3.99781619662566e-05,0.8938346853415118,5.693093390288295e-05,0.9967524147358008,4.2642510897045063e-05,3.257141415275005e-05,1.0666451082227666
2013-11-13,4.4902541372157916e-05,0.8898142075908992,5.867639109632619e-05,0.9879813407080204,4.567373144390165e-05,3.1220863828010305e-05,1.017174753325252
2013-11-14,4.545126757048379e-05,0.8860519384287624,5.8923774433305575e-05,0.9908720326783566,4.585402453041987e-05,3.089311686892802e-05,1.0088612921369355
2013-11-15,4.488960878325864e-05,0.8838957191562928,6.013380758619246e-05,0.9946475057076664,4.592332158779009e-05,3.238480102199833e-05,1.0230278862425055
2013-11-18,4.304897041106976e-05,0.8882893674701744,6.192489213153992e-05,1.0464398029209143,4.586363554549552e-05,4.495689022954717e-05,1.0653828676400119
2013-11-19,4.253689180732228e-05,0.8925079250975168,6.250163703883721e-05,1.0526987266489856,4.6019368387139906e-05,4.5681608560246235e-05,1.0818695591486107
2013-11-20,3.986505410246521e-05,0.8979595150112816,6.131676917874223e-05,1.0650815767177606,4.4395869627763115e-05,4.684612244872251e-05,1.1136538160377845
2013-11-21,3.485111027762049e-05,0.9021702008460946,6.401638172229409e-05,1.055804238982616,4.261302344604672e-05,4.702017962479562e-05,1.2227163813891608
2013-11-22,3.677714977289896e-05,0.9078941236815985,6.0924069313324796e-05,1.0789446456184886,4.29752776417646e-05,5.023665546929666e-05,1.1685320343512056
2013-11-25,4.464079349966786e-05,0.9138408136263491,6.044122161009268e-05,1.0736636791837355,4.7468238967544924e-05,5.074961264552896e-05,1.063337706304394
2013-11-26,4.5604254902161166e-05,0.9173755104579645,6.056073229383747e-05,1.1774968958566123,4.821091605455211e-05,6.883142473371945e-05,1.057158288365488
2013-11-27,5.098239319509307e-05,0.9187762708797275,6.103928846590226e-05,1.1912290970260226,5.125362776362215e-05,7.096961024634977e-05,1.0053201615603087
2013-11-29,5.306536742177139e-05,0.92310497707685,6.181927183242271e-05,1.1919600232965566,5.287113370052719e-05,7.101998145480686e-05,0.9963397271953212
2013-12-02,5.1303727815654587e-05,0.9262713183796044,6.162022496772062e-05,1.1906210369876078,5.208040078508786e-05,7.587165404054077e-05,1.015138723880339
2013-12-03,5.129816798105141e-05,0.9287192343765052,6.22989632974172e-05,1.1682132325254535,5.250199154549359e-05,7.814673673722297e-05,1.0234671843424672
2013-12-04,4.926678581923591e-05,0.9292999908546419,5.9269850312769263e-05,1.1683551010492386,5.021690736356247e-05,7.82439610724851e-05,1.019285235042786
2013-12-05,6.186383108747796e-05,0.9289133143290036,6.18965722889848e-05,1.1675846753493888,5.748134123004981e-05,8.065521648075012e-05,0.9291590937646405
2013-12-06,6.149224160789946e-05,0.9283289984382227,6.184882479095104e-05,1.188830606138566,5.725030506547292e-05,7.893862953339108e-05,0.9310167196461153
2013-12-09,5.694825981469449e-05,0.9274245700591149,6.231433525850747e-05,1.190983014236026,5.524752276330107e-05,7.960118361677985e-05,0.9701353990986293
2013-12-10,5.3452041059883435e-05,0.9287932747046517,6.071571038825296e-05,1.18883492217034,5.2911704129602046e-05,7.97817245885978e-05,0.9898911824587571
2013-12-11,5.2671389427449466e-05,0.9314353023799254,6.436208578062626e-05,1.1756347893123134,5.4231939505803866e-05,7.516704361867813e-05,1.0296280408646505
2013-12-12,5.926873458923956e-05,0.9325748619950418,6.451043592916784e-05,1.1794691409188447,5.76648969784311e-05,7.641663008601771e-05,0.9729395671778078
2013-12-13,5.102150798536989e-05,0.9381561026974771,5.502329832170961e-05,1.178084664234418,4.9707859636065155e-05,7.703883997344348e-05,0.9742530473681527
2013-12-16,5.265033739264804e-05,0.9373745365613623,5.541016703375173e-05,1.1766754551177356,5.063006219066855e-05,7.621300571462187e-05,0.9616284471851914
2013-12-17,5.547285481711756e-05,0.9377143450237867,5.70273295344965e-05,1.17557898612371,5.2741482809807415e-05,7.638144161169394e-05,0.9507620075383733
2013-12-18,5.7755345996717895e-05,0.9355381797919764,5.9411014186991796e-05,1.2242263843051773,5.480132940761584e-05,7.212476724361635e-05,0.9488529323455196
2013-12-19,6.478693026373803e-05,0.9408166933850522,6.392129489193555e-05,1.2194188389595186,6.054405405387214e-05,7.177810234204608e-05,0.9345103064369037
2013-12-20,6.101338500649426e-05,0.9457785824459959,6.691958411099243e-05,1.2157703657198422,6.0433625884556844e-05,7.219246985811286e-05,0.9904978371241703
2013-12-23,6.0371580554275465e-05,0.9476825889593793,6.835330630395494e-05,1.2119834816979316,6.0877798390310366e-05,7.143609018883859e-05,1.0083850353326396
2013-12-24,6.05937066863415e-05,0.9487969867697948,7.09257904757787e-05,1.2040122236441604,6.219982306757225e-05,7.23751387470719e-05,1.0265063233306502
2013-12-26,6.0130930524985e-05,0.950412632598754,7.20098054606982e-05,1.2097541111284358,6.253987103069064e-05,7.72072890466485e-05,1.0400615870180938
2013-12-27,6.1029823506439453e-05,0.9516673536593262,7.324551295488173e-05,1.2092483129970566,6.362777560493032e-05,7.717339015679256e-05,1.0425685664684372
2013-12-30,6.103786899254316e-05,0.9512847271321772,7.564080195219598e-05,1.2078652758585644,6.46380532334477e-05,7.716254755436967e-05,1.058982797078718
2013-12-31,6.15980310886923e-05,0.9502122889156127,7.777393416974219e-05,1.2109515949731873,6.576897782884267e-05,7.686300919083456e-05,1.0677123386321359
2014-01-02,6.274975633376732e-05,0.9473528003851842,8.386197541109706e-05,1.2126040239340257,6.872271508710555e-05,7.415594345481983e-05,1.0951869633017843
2014-01-03,6.287727487442676e-05,0.9482989445788939,8.602807297525016e-05,1.2132308939342813,6.974486212841045e-05,7.502118612946644e-05,1.1092220880707548
2014-01-06,6.194585296328845e-05,0.9496244097204881,8.394255990417149e-05,1.20942082205434,6.847768860838796e-05,7.446423502084417e-05,1.1054442764549637
2014-01-07,5.985294868622432e-05,0.9491149493969181,8.401383150032192e-05,1.1972667200204972,6.730339704498523e-05,7.653298711410452e-05,1.1244792198596507
2014-01-08,5.957982003469859e-05,0.9489334460021949,8.25573268727528e-05,1.1902025713286886,6.655231375947882e-05,7.632211513929468e-05,1.11702777418125
2014-01-09,5.8876921963223624e-05,0.9481685821083432,8.033553276572854e-05,1.1781908664889398,6.520966190205982e-05,7.760779295722903e-05,1.1075589505645662
2014-01-10,5.8643073362417135e-05,0.9487186117983817,7.898894614174339e-05,1.175702586480938,6.456972573644538e-05,7.85107419654508e-05,1.1010631270534073
2014-01-13,6.549653155125348e-05,0.9430455472345718,8.715312609381095e-05,1.1835899647465424,7.124974338629102e-05,7.473753304558152e-05,1.0878399466166455
2014-01-14,6.384952094066409e-05,0.9420863566866716,8.15062567955134e-05,1.1807044404827791,6.796182149064406e-05,7.243935435379071e-05,1.0644061300601075
2014-01-15,6.070372053025981e-05,0.9441088150184207,7.807123874528719e-05,1.1643677186458414,6.499429580448152e-05,7.272683704019362e-05,1.0706805981040803
2014-01-16,6.085694586035492e-05,0.9436919109286295,7.935798990569236e-05,1.169004733945271,6.558139319276321e-05,7.345087151562162e-05,1.0776320149757306
2014-01-17,6.130074788390541e-05,0.9433310353311068,8.08518506570218e-05,1.1674110055504712,6.64113015756599e-05,7.335696259766345e-05,1.0833685373860873
2014-01-21,6.022038567812545e-05,0.9438811912048587,0.00011635326796774423,1.1793315917978489,7.900933219959756e-05,7.538083616512787e-05,1.3120030918084444
2014-01-22,6.0180607898710316e-05,0.9446890868720356,0.00011215160302273451,1.1783636097667378,7.761040080758066e-05,7.543644222418024e-05,1.2896247398864156
2014-01-23,6.197862719476769e-05,0.943801964041465,0.00011067948546327089,1.183683472591499,7.81691552654369e-05,7.447974510427495e-05,1.2612276006015835
2014-01-24,8.312838911315208e-05,0.9342817352774558,0.00013094845716411947,1.1944416225758412,9.747713003540528e-05,6.32790876254363e-05,1.1726093946404048
2014-01-27,7.785643656399444e-05,0.9326833087678459,0.00012481075136177704,1.188319582254343,9.194062777216813e-05,6.278272360120379e-05,1.1808995097868
2014-01-28,5.7778264472590076e-05,0.934340014604129,0.00012019593013420274,1.18102081709883,7.786316914083152e-05,6.191979376604679e-05,1.3476204218243644
2014-01-29,5.541992369045716e-05,0.9346722991078582,0.00011275311767930452,1.1869424843226266,7.38850570510938e-05,5.9190627331634496e-05,1.3331858315751557
2014-01-30,5.718939038351772e-05,0.9348196805014927,0.00011360896337813746,1.186431017457949,7.5351496000187e-05,6.133693630129394e-05,1.3175782342646494
2014-01-31,5.786696567157789e-05,0.9350780275475953,0.00011055589921466463,1.2140665665259576,7.479183140737717e-05,6.545584579315282e-05,1.2924788873820656
2014-02-03,7.055814511505822e-05,0.9435602941004617,0.0001482086070274897,1.1080639265452878,9.648947589301898e-05,4.569221314385317e-05,1.3675171836741866
2014-02-04,5.3287933521446234e-05,0.9399975456695169,0.00014330438812047017,1.0820958734765544,8.214306500359261e-05,4.598858937705493e-05,1.5414946607102593
2014-02-05,5.1744253938995175e-05,0.9373349800108924,0.0001340593501896961,1.0686515209415643,7.806825002486332e-05,5.753558034908772e-05,1.5087327400043935
2014-02-06,5.460185755120456e-05,0.9366197323197559,0.00013230350263367352,1.0722992872746626,7.960726122094217e-05,5.63358882779988e-05,1.4579588459291524
2014-02-07,6.356327391387762e-05,0.9336116101133501,0.0001273532313962125,1.0806226508038712,8.399904670863008e-05,5.4657064931570485e-05,1.3215028354650367
2014-02-10,6.2547563500994e-05,0.9329621889771117,0.00012419949409331937,1.0783751312916012,8.222978501222108e-05,5.5503096047117525e-05,1.3146760706500469
2014-02-11,5.609995653519849e-05,0.9308418060854365,0.00011801546697986943,1.090154055596666,7.574022782426126e-05,5.5864270556832254e-05,1.3500942336156712
2014-02-12,5.280573476410588e-05,0.9338802466411897,0.0001101368469430119,1.0904576060388338,7.121935790668211e-05,5.590043080538248e-05,1.3487049886690088
2014-02-13,5.31879934714369e-05,0.9352985044131519,0.00010551547750335352,1.08664451525625,7.006725886817718e-05,5.53907691847845e-05,1.3173510466380878
2014-02-14,5.362200748552388e-05,0.9365039104300616,0.00010099861395221787,1.0929817655895937,6.89189792455982e-05,5.5494868599529224e-05,1.2852741342107339
2014-02-18,5.088126402858046e-05,0.9373064348466383,9.074484114768695e-05,1.0895936029694326,6.369003929842723e-05,5.549778749221947e-05,1.2517385429468098
2014-02-19,5.093399391722896e-05,0.9387115487594799,8.984924477745682e-05,1.0922539678874534,6.350285375456897e-05,5.443270252763334e-05,1.2467676078527286
2014-02-20,5.128532994270177e-05,0.9393230812745015,8.829305604144974e-05,1.1025805168344232,6.320840704586191e-05,5.607515475185876e-05,1.2324851398339667
2014-02-21,5.0142924359823583e-05,0.9406701891611761,8.595008633921533e-05,1.0973313165502832,6.17540391726789e-05,5.5954673284778746e-05,1.2315603838646192
2014-02-24,5.289213529725008e-05,0.9413133227544453,0.0001008534360673766,1.0995343277562328,6.875038034522933e-05,5.586268121743913e-05,1.2998223641162723
2014-02-25,4.99909412374215e-05,0.9448320536760352,9.352758381993197e-05,1.104605983092901,6.460559533125037e-05,5.6276053730865414e-05,1.2923460477453232
2014-02-26,4.8822079787728685e-05,0.9425330033673072,8.994590431378948e-05,1.1051234800942735,6.245905377104964e-05,5.630197345329024e-05,1.2793198086319253
2014-02-27,4.902946505121921e-05,0.9409658499577654,8.810809708127643e-05,1.103167990470172,6.184581973967656e-05,5.567854312921396e-05,1.2614010712755808
2014-02-28,4.913560627678946e-05,0.9398003305443287,8.625609723340836e-05,1.1035452473025993,6.118270232142013e-05,5.563725418593829e-05,1.2451805718396405
2014-03-03,5.060228536900576e-05,0.938899028456184,8.611574278289651e-05,1.1004047811389686,6.197909512041894e-05,5.616448218221301e-05,1.2248279829349675
2014-03-04,5.593664385448813e-05,0.938846271018401,8.954962741527373e-05,1.0880155072028106,6.644687793488787e-05,5.161750384498304e-05,1.187895328646115
2014-03-05,4.9068183379191435e-05,0.9377222805564716,8.587281429646558e-05,1.090960272468264,6.0869827783885155e-05,5.1767733099181676e-05,1.2405152094890575
2014-03-06,4.928243059442446e-05,0.9372588227974356,8.306481263831939e-05,1.0939585215566878,5.996725116340295e-05,5.183646927544362e-05,1.216807905781078
2014-03-07,4.8971813978785636e-05,0.9369861500252853,8.008696704260016e-05,1.11478038816965,5.8679606179356885e-05,5.514819271410473e-05,1.198232236297733
2014-03-10,4.912023117884392e-05,0.9362923684195109,7.60414626002874e-05,1.1114698278448318,5.722251153629971e-05,5.49844005266597e-05,1.1649479280330717
2014-03-11,5.148937537691702e-05,0.9353661073723759,7.56696494708517e-05,1.1176111534600397,5.8385002365613216e-05,5.5235260492897085e-05,1.133923298509998
2014-03-12,4.8906113932888686e-05,0.9332877770887366,7.329656897377331e-05,1.1099039717964634,5.5877758785014476e-05,5.686725561976901e-05,1.1425516012515862
2014-03-13,5.192240840939531e-05,0.9312297982670701,7.421718597481612e-05,1.1245659264828594,5.7807810516825453e-05,5.4540809199988534e-05,1.1133499444213992
2014-03-14,5.053194068255615e-05,0.9297522488135723,7.374006524163899e-05,1.137805448877926,5.6754719953083863e-05,5.518678241592435e-05,1.123145463769529
2014-03-17,5.312543808337814e-05,0.9281022563525261,7.379441272885553e-05,1.1569591218945496,5.8111064506748596e-05,5.529060610742479e-05,1.0938463117338577
2014-03-18,5.3640183376897774e-05,0.9272018390227751,7.310655203332041e-05,1.1389869044633785,5.806274475342321e-05,5.493347365880085e-05,1.082448662515762
2014-03-19,4.9711758607667365e-05,0.9289118699411452,6.97059234428673e-05,1.143688769750424,5.4681311016371444e-05,5.446663466566299e-05,1.0999673426950056
2014-03-20,4.924048797705463e-05,0.9293309530844647,6.809749128069101e-05,1.156717113782992,5.381423028143067e-05,5.465245288017339e-05,1.0928858037821911
2014-03-21,5.1299807125194504e-05,0.9291420149126332,6.772386916284989e-05,1.183729227753992,5.476597780175205e-05,5.473607972645927e-05,1.067566933889216
2014-03-24,5.150721281894852e-05,0.9296317765765163,6.887487368586639e-05,1.180386029850644,5.537011084062078e-05,5.401359338736201e-05,1.0749972248595672
2014-03-25,5.187847468728203e-05,0.9297951577760463,6.892644308089531e-05,1.185372649360368,5.559987474109883e-05,5.433890861215023e-05,1.0717330275465693
2014-03-26,4.894688218699071e-05,0.9338733439895223,7.201251867294247e-05,1.1679453956597008,5.544399253900956e-05,5.184642913359745e-05,1.1327379817002048
2014-03-27,4.819111839496585e-05,0.9350153173176582,7.100983568285515e-05,1.169060907189232,5.4696744965736024e-05,5.164891902641657e-05,1.1349963808154693
2014-03-28,4.77393720640184e-05,0.9360027884067534,6.980908589978182e-05,1.1679988319318213,5.403454132489125e-05,5.1230395990649806e-05,1.1318653553387974
2014-03-31,4.471229395078723e-05,0.9387688992517171,6.011459325328213e-05,1.1465170427687057,4.867008734655378e-05,4.8912093161191864e-05,1.0885168942600598
2014-04-01,4.637295349124256e-05,0.9383899621795107,6.132909226465407e-05,1.1496513290389667,5.0043652577900865e-05,4.9012921369859596e-05,1.0791560340738595
2014-04-02,4.141854620280984e-05,0.9365576426123461,6.295365818215275e-05,1.1515450239803626,4.7823617430750474e-05,4.933685604004562e-05,1.1546425892540408
2014-04-03,4.131197301210188e-05,0.936391900437849,6.250852673583039e-05,1.1489006188240718,4.758447131897859e-05,4.91100905362217e-05,1.1518324555701867
2014-04-04,4.5815215175484866e-05,0.935966531605066,6.753240904151965e-05,1.1405860261270806,5.2062054914799335e-05,4.4505802192464157e-05,1.1363485845343595
2014-04-07,4.72141155464609e-05,0.9386710381177441,7.523901128776856e-05,1.1055604776167485,5.5946237867397873e-05,3.9897712645713364e-05,1.18494728154643
2014-04-08,4.530353492960697e-05,0.9351527776783961,4.626767994123897e-05,1.08754220806474,4.2814164628764445e-05,4.069547327302667e-05,0.9450513010803565
2014-04-09,4.691297863661334e-05,0.9299879721804064,4.791495949136106e-05,1.0975834954313335,4.4091959373910394e-05,3.879551387971012e-05,0.939866976161235
2014-04-10,5.810324280314903e-05,0.9253678239332567,6.053275524599119e-05,1.1305917711259514,5.487945644798727e-05,2.7159155777549316e-05,0.9445162404087533
2014-04-11,5.691804938589508e-05,0.9248004445209996,6.102039015391115e-05,1.1176782516421302,5.450175962200305e-05,2.411234815558894e-05,0.9575479168741363
2014-04-14,5.793906540801691e-05,0.9243501290827915,6.247658464002266e-05,1.1272433165755729,5.5613584657802766e-05,2.4146355078460286e-05,0.9598633368723208
2014-04-15,5.375893588153699e-05,0.923613248285146,6.30603331649827e-05,1.133273737042738,5.3776634096432894e-05,2.3537199513308484e-05,1.000329214382794
2014-04-16,3.1303883437837385e-05,0.916876547947239,6.0028091167040526e-05,1.1184020851553076,3.974543366940182e-05,2.1534532254863143e-05,1.2696646327708028
2014-04-17,3.0074876652121772e-05,0.911118067126408,5.704774363289652e-05,1.1193732979676478,3.773947218284923e-05,2.1602897376956734e-05,1.2548504394343616
2014-04-21,3.398061258211898e-05,0.9075016564751731,5.451074713106959e-05,1.1314272907638738,3.905746889926405e-05,2.2951397427612505e-05,1.1494044966045307
2014-04-22,3.465237531876505e-05,0.9033619866451976,5.4039103222373014e-05,1.1295212686123024,3.909150429435156e-05,2.2908148662428964e-05,1.1281046085513975
2014-04-23,3.661275306357103e-05,0.8987679085584425,5.2983232873829355e-05,1.137186163064557,3.958521220213676e-05,2.2858230412379047e-05,1.0811864416042307
2014-04-24,2.8915216768426475e-05,0.8922626486914841,4.9691106462240495e-05,1.1428851172979773,3.382168754139241e-05,2.2968241001621845e-05,1.1696847307858844
2014-04-25,3.367547480592454e-05,0.8913277384259614,5.1721482834868985e-05,1.104046090391862,3.719887191200239e-05,2.010159629696974e-05,1.1046279859863468
2014-04-28,3.364553762091845e-05,0.8906114946120629,5.178582614681654e-05,1.122539824352829,3.7175557205132805e-05,2.1117801264709074e-05,1.1049179128592566
2014-04-29,3.9441733334885286e-05,0.8900254789867971,5.143996573590945e-05,1.1321605635029133,4.008951212295853e-05,2.097743342133463e-05,1.0164236896632608
2014-04-30,4.001418281063408e-05,0.8905667237133843,5.216073065535218e-05,1.112826173744384,4.068602603455997e-05,2.0894777085518173e-05,1.0167901273182403
2014-05-01,2.1991126094734782e-05,0.8819382304182363,4.858936032825498e-05,1.1344405147774863,2.8829193565171705e-05,2.1815957459614912e-05,1.3109466718975398
2014-05-02,2.5114593555483047e-05,0.8773096646607959,4.5916042924675017e-05,1.1467266386766564,2.9791901083590874e-05,2.334848850066368e-05,1.1862386312473956
2014-05-05,2.3421323104644024e-05,0.8739260163920574,4.404615819092033e-05,1.1386608911785656,2.8069481995726163e-05,2.347845182861803e-05,1.198458424842809
2014-05-06,2.3724080850696792e-05,0.8751029265608623,4.358234264247244e-05,1.185195274418799,2.8139029795344302e-05,2.2531011281748117e-05,1.1860956794251458
2014-05-07,2.503936026433856e-05,0.8799712482667766,4.028050645508858e-05,1.19512247980772,2.7946508569284914e-05,2.209329208790328e-05,1.1161031381894673
2014-05-08,2.245244272166245e-05,0.8793027694923281,4.059515130780452e-05,1.1790550377060296,2.6546503167330568e-05,2.2087341938030666e-05,1.1823436539365095
2014-05-09,2.6257615904936162e-05,0.8795123915375527,4.0417466023084234e-05,1.1816383782842057,2.865194766428448e-05,2.2369984871056235e-05,1.0911861826304727
2014-05-12,2.5472098693136958e-05,0.8808535805263052,4.402858582208738e-05,1.1187295353352704,2.9498739355542137e-05,1.9456693538321985e-05,1.1580804436616796
2014-05-13,2.7268227179962204e-05,0.8810469209405442,4.397338366716859e-05,1.0850606593177805,3.0508610760948903e-05,2.2559875737117377e-05,1.1188336725963566
2014-05-14,2.54765910501542e-05,0.8815668413076311,4.393417277306541e-05,1.0826767924314262,2.9493555539441652e-05,2.3890664955168077e-05,1.157672762473578
2014-05-15,2.174205444419079e-05,0.8803664962989239,4.454676156385572e-05,1.1010266153290715,2.7398189466596022e-05,2.206468580281095e-05,1.260147220076366
2014-05-16,2.0552751262807784e-05,0.8805076627939169,4.371451198697941e-05,1.09514920372596,2.639252491531636e-05,2.2068061022211484e-05,1.2841358598581503
2014-05-19,2.1296152341554682e-05,0.8788542180118103,4.446843523382722e-05,1.0881002966674662,2.704539555862264e-05,2.179824308610772e-05,1.2699662889736938
2014-05-20,2.0908636850371392e-05,0.877935188282337,4.578056014393373e-05,1.0559504722691926,2.7162257818140015e-05,1.982485228736595e-05,1.2990927152507095
2014-05-21,2.119414789263069e-05,0.8772589387033785,4.4959753926503815e-05,1.093855464206185,2.7079942954221432e-05,2.007087351789389e-05,1.2777085019604522
2014-05-22,2.007249814887391e-05,0.8790934244333296,4.339903090794913e-05,1.0883062561852537,2.594631944949161e-05,1.9923747590381038e-05,1.2926303072518768
2014-05-23,2.2049522594442057e-05,0.8789363829888349,4.340931616081703e-05,1.0743138803148031,2.7192460711752707e-05,2.0074342832417106e-05,1.2332448739097421
2014-05-27,2.174082787467674e-05,0.8802790417160271,4.355055276159073e-05,1.0698742837138062,2.7086646295613264e-05,1.927973815957105e-05,1.24588844784348
2014-05-28,2.1661197917021908e-05,0.8801665598010548,4.2954293854642634e-05,1.0548429524785805,2.684784250872569e-05,2.8912427958139426e-05,1.2394440331311496
2014-05-29,2.1856321025887475e-05,0.8803178477184412,4.3570085543081764e-05,1.04631748629482,2.716578402998675e-05,2.8309965087229383e-05,1.2429257420684177
2014-05-30,2.8179051435749515e-05,0.8844595085427747,4.0982231206406744e-05,1.0391014808087249,3.005653688471971e-05,2.9255661614999346e-05,1.0666269925107668
2014-06-02,2.8496658002674943e-05,0.8905866528342126,4.02217306655875e-05,0.9967323520336122,3.0151125197047092e-05,3.0194274197263276e-05,1.0580582885970995
2014-06-03,3.418588872187905e-05,0.8927601144373097,4.030321927678957e-05,0.9973432074900472,3.3138136705002306e-05,3.0212894099701806e-05,0.9693513301526023
2014-06-04,2.793146765100254e-05,0.8929908411069707,3.727189612949779e-05,0.9860057777201984,2.8812744378152513e-05,3.038273605811371e-05,1.0315513935093326
2014-06-05,4.136471088316827e-05,0.8936456028987425,3.791680773875705e-05,0.9628357131246822,3.539127450090735e-05,3.168171985984459e-05,0.855591003666568
2014-06-06,3.9833023701562004e-05,0.8988580641525282,3.822077886212043e-05,0.9623890766791252,3.507216073608197e-05,3.134121006414662e-05,0.8804794985901775
2014-06-09,5.1073182956276414e-05,0.9035243785551833,3.832783384535339e-05,0.9617019345008784,3.997546045900616e-05,3.131381634188363e-05,0.7827094013942507
2014-06-10,4.95066057749403e-05,0.9094128842211875,3.808318190272559e-05,0.9728719604674748,3.948746847881831e-05,3.273067402913529e-05,0.79762019352186
2014-06-11,4.7157992518462575e-05,0.9100976211987702,3.7080866393106676e-05,0.9768656739732078,3.805752753400142e-05,3.308679726086331e-05,0.8070217899776314
2014-06-12,4.667919578081926e-05,0.9118014073956766,4.0367941456717335e-05,0.9879072198472764,3.958040579397529e-05,3.227492065158996e-05,0.847923901256223
2014-06-13,3.72024477228719e-05,0.9143578042851905,4.119864334901514e-05,1.0092738825100092,3.579673289738841e-05,3.428275791158095e-05,0.9622144533081552
2014-06-16,2.938646502467408e-05,0.9270962498802018,3.591280033540259e-05,1.012337669924674,3.0117792249650343e-05,3.491086551131694e-05,1.0248865327749428
2014-06-17,3.191330809025626e-05,0.9337316913255613,3.7002944946735615e-05,1.0036197582075888,3.208678146821759e-05,3.459914202895389e-05,1.0054357692242595
2014-06-18,3.560112133469648e-05,0.9324143728470756,3.964395161113717e-05,1.0113456901022828,3.502912319215272e-05,3.3922751293094656e-05,0.983933142521938
2014-06-19,3.687128606172102e-05,0.932893355314832,4.1725010204241136e-05,1.010378623825802,3.659100758092708e-05,3.3957180423491035e-05,0.992398462035613
2014-06-20,3.6786047916274955e-05,0.9341172230458425,4.1910144048563e-05,1.0134068019634144,3.667773618965916e-05,3.433293995536652e-05,0.9970556302524721
2014-06-23,3.78482539714106e-05,0.93267145664097,4.2557911693719114e-05,1.0135033745492976,3.743189078578733e-05,3.4322253119071636e-05,0.9889991441629572
2014-06-24,3.933090292313687e-05,0.9314694874333183,4.476319708088704e-05,1.006605694358552,3.908374220284806e-05,3.31119941491934e-05,0.9937158645767216
2014-06-25,4.004889359785303e-05,0.9313238785185991,4.54564784591586e-05,1.000057249774049,3.9736891749955786e-05,3.257194020475735e-05,0.9922094764706816
2014-06-26,4.4267929857314866e-05,0.9317513590904657,4.622750004981097e-05,1.0021145633920103,4.214973469227974e-05,3.2722009004574345e-05,0.9521505710372603
2014-06-27,3.536085878696092e-05,0.9308632859529983,4.7619934382510234e-05,0.99562026017816,3.8198094601888615e-05,3.2492511141919325e-05,1.0802366207229648
2014-06-30,3.524942345217237e-05,0.9324511746263557,4.662519436384508e-05,0.9998070224663806,3.780179625243937e-05,3.2630973594635946e-05,1.0724089233326084
2014-07-01,3.707778978776346e-05,0.9280539165301431,4.957519398027581e-05,0.9941505819948762,3.978893711130462e-05,3.165179842980661e-05,1.0731205214512516
2014-07-02,3.729144432547138e-05,0.932603802509752,5.234532101100528e-05,0.9955040240065396,4.120412706113174e-05,3.2064725030922245e-05,1.1049217268580787
2014-07-03,3.7850371933542936e-05,0.9316771834646965,5.297441613392335e-05,0.9964698843332884,4.171897454957416e-05,3.182123189086113e-05,1.102207783395726
2014-07-07,3.637233936281704e-05,0.9336966159945256,5.2885260545119536e-05,0.9930085919366496,4.095045449360298e-05,3.237697173200941e-05,1.1258680417863385
2014-07-08,3.904012916123487e-05,0.931683691090328,5.275256161818136e-05,0.982459930862566,4.228106255923396e-05,3.127473962610693e-05,1.0830154373878762
2014-07-09,3.921043801203444e-05,0.9313110132431814,5.171178588696331e-05,0.9895740828200283,4.193632351002314e-05,3.1139376736567426e-05,1.0695193840260615
2014-07-10,3.784415060760939e-05,0.9348750396618318,5.105506681566251e-05,0.9964804385282798,4.109342787806218e-05,3.1806651538592805e-05,1.0858594318615635
2014-07-11,4.137743263306523e-05,0.9363164671987982,5.0594978093884054e-05,1.000536105073061,4.2840855789867414e-05,3.193389616003606e-05,1.0353676645378125
2014-07-14,3.5819786180035966e-05,0.9350227289327248,4.8644264545802606e-05,0.9937598444967988,3.90300837684124e-05,3.238705449690906e-05,1.0896235832408647
2014-07-15,3.740515266448331e-05,0.934556730820879,4.763702517328836e-05,0.9901041296034704,3.944969973131609e-05,3.21778445978612e-05,1.0546595033355954
2014-07-16,4.331224214055195e-05,0.9347780716604026,4.3470454985867926e-05,0.9954952295452592,4.056121373055808e-05,3.265342786308115e-05,0.9364838144128733
2014-07-17,4.7474517764657056e-05,0.9245179717915027,4.619258314945307e-05,1.015434002221593,4.329440380474357e-05,3.087273628956186e-05,0.9119503650224454
2014-07-18,4.82618636397603e-05,0.922750803051146,4.7342646675524004e-05,1.034059114480996,4.4107530452059864e-05,3.072596861126795e-05,0.9139209952870965
2014-07-21,3.56854935741795e-05,0.9284445381824958,4.570973733017335e-05,1.0401473500992748,3.749783403106476e-05,3.162468852592861e-05,1.05078647582996
2014-07-22,3.6878426197529086e-05,0.9298392933589089,4.593935145046684e-05,1.0254913469465203,3.827247201434833e-05,3.213713601678292e-05,1.0378011200736286
2014-07-23,3.8554343811198455e-05,0.932136111166844,4.561680950124261e-05,0.9998266862113708,3.909114977333051e-05,3.718924241172863e-05,1.0139233587987078
2014-07-24,3.79220014302475e-05,0.9332121793170666,4.3904144336860496e-05,1.0007853886007572,3.8078407919157434e-05,3.8710728778105734e-05,1.004124426006302
2014-07-25,3.58816002468109e-05,0.9330058831122962,4.678144455036071e-05,0.9968841048882532,3.8225845311891625e-05,3.8142816618279205e-05,1.0653327903146983
