Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_NKE,Predicted_Covariance,Future_Cov_45_NKE,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.6618463491675572,0.00010970638924296971,1.2122000620496796,4.3831320001957584e-05,3.9611712671370855e-05,1.0963815704922408
2013-11-13,4.4902541372157916e-05,0.6744434828726995,0.00010712808298168731,1.1913719050136342,4.6777034975636695e-05,3.764814018480594e-05,1.0417458243163285
2013-11-14,4.545126757048379e-05,0.6900287290066458,0.00010469274383187478,1.171548482867379,4.759906957585591e-05,3.6526194105011993e-05,1.0472550518429746
2013-11-15,4.488960878325864e-05,0.7020276788942401,0.0001026232848909377,1.1510634544749914,4.7648595264651124e-05,3.7477559359428764e-05,1.0614615844551856
2013-11-18,4.304897041106976e-05,0.7110512267226595,0.00010040912781123374,1.009608484996679,4.674862825130871e-05,4.337455217980235e-05,1.0859406811570949
2013-11-19,4.253689180732228e-05,0.7186811524410717,9.883136680533912e-05,0.9772416958194208,4.659792012725962e-05,4.240716881959305e-05,1.0954707348701551
2013-11-20,3.986505410246521e-05,0.7126882575219134,9.63116941277079e-05,1.0069603860241538,4.4160633338980446e-05,4.428974322330325e-05,1.1077530015505386
2013-11-21,3.485111027762049e-05,0.7071757451621782,9.460946467447044e-05,1.0291241621171283,4.0607191956848345e-05,4.583198397232574e-05,1.1651620747050948
2013-11-22,3.677714977289896e-05,0.7129464248877556,9.688256525828092e-05,1.120428598803715,4.2556778461404534e-05,5.216818650022938e-05,1.1571527082494188
2013-11-25,4.464079349966786e-05,0.7069351156507605,9.9206334290261e-05,1.1411956534973935,4.7045188075633546e-05,5.394169374508866e-05,1.0538609282557572
2013-11-26,4.5604254902161166e-05,0.6997434076026421,0.00010157933833641255,1.1377261384589237,4.762600877371549e-05,6.650659661395582e-05,1.0443325710702165
2013-11-27,5.098239319509307e-05,0.7083504727361579,0.00010323649856990316,1.109534630291769,5.1389563672868254e-05,6.610251584957268e-05,1.0079864920467165
2013-11-29,5.306536742177139e-05,0.7119315349144996,0.00010519443580012213,1.1086811099317904,5.3191250748395605e-05,6.605801396668206e-05,1.0023722313203578
2013-12-02,5.1303727815654587e-05,0.7744218450584014,0.00010338544466294726,1.111899090941401,5.6400344480144045e-05,7.085514242998885e-05,1.0993420338343192
2013-12-03,5.129816798105141e-05,0.7675023961267361,0.00010577462084839317,1.1411695491769258,5.653552198753631e-05,7.633767008380612e-05,1.1020963167421396
2013-12-04,4.926678581923591e-05,0.7779086204961178,0.00010894072608745491,1.1407734528501423,5.6990285391612e-05,7.639683650730214e-05,1.1567688949856458
2013-12-05,6.186383108747796e-05,0.7794504664891643,0.00011450685394312868,1.1793905502664852,6.560284416635233e-05,8.147075082038872e-05,1.0604394039804494
2013-12-06,6.149224160789946e-05,0.7870692859990007,0.00012005618758759852,1.17886949624076,6.762626494604665e-05,7.8277209512823e-05,1.0997528009673208
2013-12-09,5.694825981469449e-05,0.7886123830335008,0.0001243139261856168,1.190630924622061,6.635348115782226e-05,7.957765116528758e-05,1.165153797038429
2013-12-10,5.3452041059883435e-05,0.7872392293715667,0.0001275897062083506,1.185239460497472,6.501247397352569e-05,7.954043614088816e-05,1.2162767348900834
2013-12-11,5.2671389427449466e-05,0.8092515913158059,0.0001332296071943126,1.1198942517479915,6.779088806250774e-05,7.16031380108178e-05,1.2870533471664753
2013-12-12,5.926873458923956e-05,0.8198625004161205,0.00013464208073787174,1.1069028819233793,7.323931225994634e-05,7.171513449109055e-05,1.2357158081327282
2013-12-13,5.102150798536989e-05,0.7846717681781294,0.00013271811120365318,1.1162789870124288,6.456984869310563e-05,7.299716298578044e-05,1.2655417537172882
2013-12-16,5.265033739264804e-05,0.7844437702340483,0.00013408974232355985,1.1182590051774508,6.591134525846696e-05,7.24293853341991e-05,1.2518693805686922
2013-12-17,5.547285481711756e-05,0.7753363557016599,0.00013517191204239022,1.149844208916009,6.713880940394723e-05,7.470936393262514e-05,1.2103002382929433
2013-12-18,5.7755345996717895e-05,0.7936490777645485,0.00013751668211857103,1.1220040624668006,7.07297794173346e-05,6.610238342293168e-05,1.2246447181072035
2013-12-19,6.478693026373803e-05,0.7980735072010633,0.00013764388280613712,1.1202795631373348,7.536419301297705e-05,6.594251176501945e-05,1.1632622923509501
2013-12-20,6.101338500649426e-05,0.8028276070216247,0.0001391929570532442,1.1006101269696242,7.398496777217738e-05,6.53542524617663e-05,1.212602247265947
2013-12-23,6.0371580554275465e-05,0.788671204756496,0.00013959533738990018,1.1174716541236804,7.240152500583167e-05,6.586542397064274e-05,1.199265024057818
2013-12-24,6.05937066863415e-05,0.7912597010135828,0.00014254904492082724,1.123976046235677,7.35385332881758e-05,6.75640335680965e-05,1.2136331858495168
2013-12-26,6.0130930524985e-05,0.8017693223056095,0.00014500338881634335,1.1236381896836458,7.486649017250016e-05,7.171131529682224e-05,1.2450579014637464
2013-12-27,6.1029823506439453e-05,0.7984909084466548,0.00014496791271729662,1.1211453228806294,7.5106405141348e-05,7.155071832243335e-05,1.2306508658577928
2013-12-30,6.103786899254316e-05,0.7957906000532061,0.00014524684408766345,1.1283920369578044,7.49293281803555e-05,7.208552638442117e-05,1.2275875520737696
2013-12-31,6.15980310886923e-05,0.7953690559893797,0.0001453299398331439,1.137409968302855,7.525401105272211e-05,7.219508460149887e-05,1.2216950724344933
2014-01-02,6.274975633376732e-05,0.7914026762691355,0.00014550346502598178,1.1629306992228448,7.562061487617635e-05,7.11182063322391e-05,1.2051140800284332
2014-01-03,6.287727487442676e-05,0.7902936528463349,0.0001454668234762226,1.154367043358524,7.558181680796403e-05,7.138128880042586e-05,1.2020529986216757
2014-01-06,6.194585296328845e-05,0.7944833158293175,0.00014461090442970012,1.1489606116758524,7.51954255163857e-05,7.07416901192392e-05,1.2138895812920596
2014-01-07,5.985294868622432e-05,0.7873095393236792,0.00014348917182911139,1.1305544599571595,7.296218873039981e-05,7.226853337593272e-05,1.2190241305052476
2014-01-08,5.957982003469859e-05,0.7845928500249083,0.00014272371542608852,1.130254021545295,7.235057901019917e-05,7.247789548356491e-05,1.214347055228818
2014-01-09,5.8876921963223624e-05,0.7815300751906167,0.00014209203374019499,1.124430191070638,7.148305571944123e-05,7.406656081414025e-05,1.2141099319711686
2014-01-10,5.8643073362417135e-05,0.7912626881348916,0.00014148261805659948,1.129025457997751,7.207432641172171e-05,7.539374959665752e-05,1.2290339213004535
2014-01-13,6.549653155125348e-05,0.8098838187399752,0.00014277283561451727,1.0894617327505047,7.831675158420199e-05,6.879382613790052e-05,1.195738915165549
2014-01-14,6.384952094066409e-05,0.787408998971518,0.00014291334409539778,1.1269247752666705,7.521692698978346e-05,6.913982900939126e-05,1.1780343200958892
2014-01-15,6.070372053025981e-05,0.7721473891969904,0.0001439939955466668,1.2680941703115984,7.219050062786586e-05,7.920562945795865e-05,1.1892269534266862
2014-01-16,6.085694586035492e-05,0.772192885676094,0.00015229018854231104,1.2633415984485792,7.433902057095532e-05,7.937824264818668e-05,1.2215371560304222
2014-01-17,6.130074788390541e-05,0.7779652056003209,0.0001697942941927169,1.2058058678306116,7.936967577001605e-05,7.576959230805295e-05,1.2947586858211018
2014-01-21,6.022038567812545e-05,0.7588449019185607,0.0001754241587113087,1.1959343828123934,7.79954895470717e-05,7.644205785888692e-05,1.2951675527943838
2014-01-22,6.0180607898710316e-05,0.7494928630448716,0.00018090949160818668,1.1936202496863133,7.820354917504505e-05,7.641314128912852e-05,1.2994808777383748
2014-01-23,6.197862719476769e-05,0.7483557487792061,0.0001858824344126929,1.1871043983868004,8.032454076609474e-05,7.469499663659287e-05,1.2960038710388835
2014-01-24,8.312838911315208e-05,0.601260933692254,0.00019084632064672843,1.2754012264084718,7.573202420778694e-05,6.756816276164744e-05,0.9110248017040554
2014-01-27,7.785643656399444e-05,0.5101184632466822,0.00019500811492739251,1.301299987346658,6.28556969139032e-05,6.87518396968979e-05,0.8073282015962634
2014-01-28,5.7778264472590076e-05,0.5381738320129753,0.00019479523581010147,1.2909891082144611,5.709446248701118e-05,6.76853262681845e-05,0.9881650653265417
2014-01-29,5.541992369045716e-05,0.5462663569940502,0.00020131310650682542,1.2989211244593923,5.7699684889345484e-05,6.477479509459155e-05,1.0411361302412057
2014-01-30,5.718939038351772e-05,0.5641892160941857,0.00020859374053394322,1.220838073533752,6.162162551663478e-05,6.311573622794998e-05,1.0775010033048797
2014-01-31,5.786696567157789e-05,0.5783574565267361,0.00022023238813166827,1.2684112178422426,6.52908448479901e-05,6.838581290889366e-05,1.1282921800072636
2014-02-03,7.055814511505822e-05,0.5937247478149246,0.0002347046618645411,1.3475572427141904,7.64046142266922e-05,5.556797878044034e-05,1.082860300566295
2014-02-04,5.3287933521446234e-05,0.6052238392482326,0.00022604912904725498,1.3649345566618871,6.642504918104638e-05,5.800910657870298e-05,1.2465307770719423
2014-02-05,5.1744253938995175e-05,0.6156945310696686,0.00021884003232288356,1.2293909290444012,6.551786636494855e-05,6.618969719535132e-05,1.266186317850713
2014-02-06,5.460185755120456e-05,0.6148289725703455,0.00021409327762479834,1.264329347346951,6.647518411407746e-05,6.642466119674726e-05,1.2174527954793173
2014-02-07,6.356327391387762e-05,0.6195811805435376,0.00021082633500984192,1.278119446406328,7.172388018325402e-05,6.464630138982037e-05,1.1283855561063967
2014-02-10,6.2547563500994e-05,0.6170497798686128,0.00020678837706011855,1.252513208594421,7.01759761571086e-05,6.446584208005186e-05,1.1219617876241232
2014-02-11,5.609995653519849e-05,0.6361617202838175,0.00020691957171453554,1.2252132030106158,6.854086493244365e-05,6.278529306147128e-05,1.2217632448509907
2014-02-12,5.280573476410588e-05,0.642898417757607,0.00020281271600605118,1.229945342815993,6.65319867596752e-05,6.305102935660518e-05,1.2599386611489702
2014-02-13,5.31879934714369e-05,0.6516798112920051,0.00019996629808075752,1.2133317843968536,6.72077681855424e-05,6.184854372383243e-05,1.263589088421514
2014-02-14,5.362200748552388e-05,0.6566994629708108,0.000196967000122382,1.2230375452143478,6.748930111908495e-05,6.20982984353342e-05,1.2586119819796893
2014-02-18,5.088126402858046e-05,0.6488632917422794,0.00019312721485658234,1.2222701118493065,6.432116325530875e-05,6.22555847800872e-05,1.264142400612905
2014-02-19,5.093399391722896e-05,0.6487256098429953,0.00018656911165944984,1.2270552766023135,6.32389689928776e-05,6.115055364407608e-05,1.241586691505972
2014-02-20,5.128532994270177e-05,0.6514507234691469,0.00018159811692472516,1.2101471092622915,6.286860416488526e-05,6.154578771192648e-05,1.2258594072637308
2014-02-21,5.0142924359823583e-05,0.6500751045530098,0.00017717224361178837,1.198869851349786,6.127258546424035e-05,6.113228505510773e-05,1.22195875582666
2014-02-24,5.289213529725008e-05,0.6556813267428615,0.00017412530907906805,1.183537208352753,6.292443370377603e-05,6.013051171772558e-05,1.1896746718608566
2014-02-25,4.99909412374215e-05,0.648370166010706,0.00017118160091673408,1.1912559055802356,5.997872393920586e-05,6.069058322673041e-05,1.1997918513746215
2014-02-26,4.8822079787728685e-05,0.6398162067276474,0.0001782923712513879,1.1919796810327676,5.9693872724641245e-05,6.0726977181448816e-05,1.2226818886901487
2014-02-27,4.902946505121921e-05,0.6403798109442218,0.00018365861764557475,1.2090758779635034,6.076756924907141e-05,6.102387306306031e-05,1.2394091835509495
2014-02-28,4.913560627678946e-05,0.6461874071886264,0.00018855298986855513,1.2093747715157812,6.219756197770733e-05,6.097284341838517e-05,1.2658348332436886
2014-03-03,5.060228536900576e-05,0.6503898165891905,0.00018614394873495198,1.2126595775386402,6.312236464172415e-05,6.189394884786272e-05,1.2474212218167329
2014-03-04,5.593664385448813e-05,0.6547224356568654,0.0001853859953827112,1.1908324861262116,6.66720621083572e-05,5.649533487751348e-05,1.1919210291163669
2014-03-05,4.9068183379191435e-05,0.6457162959216014,0.00018351971704881295,1.1892983136237425,6.127496927165726e-05,5.643402351919444e-05,1.2487719139331825
2014-03-06,4.928243059442446e-05,0.6427943871986249,0.0001803124798620027,1.1831428667255974,6.059419616414701e-05,5.6062407898436666e-05,1.2295293765604631
2014-03-07,4.8971813978785636e-05,0.639195547909237,0.00017761686291047283,1.2068562804314054,5.961409215190495e-05,5.97031876751407e-05,1.2173143551049488
2014-03-10,4.912023117884392e-05,0.6402491724848905,0.00017232747146248223,1.205544091158,5.890558653758918e-05,5.963825332920636e-05,1.1992123229859677
2014-03-11,5.148937537691702e-05,0.632395829599581,0.00016796054563885787,1.232523084686794,5.8810036287455504e-05,6.09145080875558e-05,1.1421780873616965
2014-03-12,4.8906113932888686e-05,0.6297634458904324,0.00016667190511060633,1.2167458334385215,5.6857822866679026e-05,6.23414260086332e-05,1.1625913059602744
2014-03-13,5.192240840939531e-05,0.6091672009393931,0.00016601372676492343,1.2870903107301837,5.655694282862007e-05,6.242314959714277e-05,1.089258849140483
2014-03-14,5.053194068255615e-05,0.604465647335667,0.00016532165664589194,1.297954909210373,5.524837228183823e-05,6.295448420546173e-05,1.0933356513835657
2014-03-17,5.312543808337814e-05,0.6007159931611966,0.00016503530764761654,1.3250848774041006,5.624823382054025e-05,6.332526761661427e-05,1.0587815526765354
2014-03-18,5.3640183376897774e-05,0.6005319715186413,0.00016472266357553627,1.3366559138220444,5.644921913315594e-05,6.446707345368301e-05,1.052368123660591
2014-03-19,4.9711758607667365e-05,0.6066247708223047,0.00016440713345773782,1.3516772209033938,5.484158933780668e-05,6.437180404675086e-05,1.1031914958113773
2014-03-20,4.924048797705463e-05,0.6229527986622616,0.00016592271204097885,1.3802220975909127,5.6307887497534984e-05,6.521259368771916e-05,1.1435282185622058
2014-03-21,5.1299807125194504e-05,0.6418050614420567,0.00017448974009891705,1.2142083956129497,6.072198381984379e-05,5.614544778362006e-05,1.1836688522367143
2014-03-24,5.150721281894852e-05,0.6388419293638304,0.00016955477663812768,1.218219526928752,5.9701116347771095e-05,5.574482628568553e-05,1.159082642612108
2014-03-25,5.187847468728203e-05,0.6232656437340938,0.00016598085027325966,1.251636620549357,5.7835671160633795e-05,5.737652878725688e-05,1.1148298308549185
2014-03-26,4.894688218699071e-05,0.6387391406020889,0.0001599903469282527,1.2669936153685164,5.652400633480219e-05,5.624329265395194e-05,1.154802998868544
2014-03-27,4.819111839496585e-05,0.6487958008606789,0.000154747008933164,1.273236567385707,5.602768325016627e-05,5.625138259775238e-05,1.1626142973270162
2014-03-28,4.77393720640184e-05,0.6502743337929078,0.00015078962001223266,1.2897570271590435,5.5172248971422654e-05,5.6570915506650106e-05,1.155696997803758
2014-03-31,4.471229395078723e-05,0.6562599588562296,0.00014724377704081437,1.3160859601019026,5.324855875380195e-05,5.614615107088922e-05,1.1909153847577179
2014-04-01,4.637295349124256e-05,0.6602278128744687,0.00014511543755063352,1.2840192316010897,5.4160542006339024e-05,5.4741409022212045e-05,1.1679338478315195
2014-04-02,4.141854620280984e-05,0.6751016991909589,0.0001426993104382884,1.28462664767978,5.190121967295775e-05,5.503861217923561e-05,1.2530912943882315
2014-04-03,4.131197301210188e-05,0.6947098292438558,0.00014053225115656277,1.2793334491808064,5.293335408787402e-05,5.468547974113932e-05,1.2813078201897496
2014-04-04,4.5815215175484866e-05,0.6932809734256139,0.00013679957191817488,1.280325135322791,5.4885359851004884e-05,4.995843882832851e-05,1.1979723251496008
2014-04-07,4.72141155464609e-05,0.7012220180851201,0.0001381734605781533,1.2076312543563832,5.6637462929008535e-05,4.358126556057656e-05,1.1995875020315614
2014-04-08,4.530353492960697e-05,0.7091656143539937,0.00013718266378506333,1.1427110323575926,5.59066321120559e-05,4.275987261115373e-05,1.2340456919956493
2014-04-09,4.691297863661334e-05,0.7198386610191916,0.00013327514613073146,1.154137214977452,5.6918868210743695e-05,4.07944785331814e-05,1.2132861707979727
2014-04-10,5.810324280314903e-05,0.7083386425388467,0.00013166970560785684,1.367346718332567,6.195609726133207e-05,3.284649992466469e-05,1.0663104892653983
2014-04-11,5.691804938589508e-05,0.7164450558996116,0.0001305860048536382,1.3373458054136718,6.176695781554459e-05,2.885136900281748e-05,1.085191050676644
2014-04-14,5.793906540801691e-05,0.7286990884223891,0.0001298320302171182,1.332576543407478,6.320113725555303e-05,2.8544739111067546e-05,1.090820792680719
2014-04-15,5.375893588153699e-05,0.7299314074502753,0.00012913061309238334,1.3921295958263729,6.081657930766782e-05,2.8913431039928176e-05,1.1312831682844882
2014-04-16,3.1303883437837385e-05,0.7198037187944056,0.00012254087098876977,1.4270048299486906,4.4581397307285676e-05,2.7476595355335302e-05,1.4241490962555654
2014-04-17,3.0074876652121772e-05,0.7191689420053903,0.00011805788769408547,1.412473926087752,4.285291361170712e-05,2.7259475751567242e-05,1.424874126912965
2014-04-21,3.398061258211898e-05,0.7148780214298258,0.00011408005182562907,1.4019516754740973,4.450946784669314e-05,2.8439078976422295e-05,1.3098488951348268
2014-04-22,3.465237531876505e-05,0.7159038687046783,0.00011146382415169069,1.4572411423683789,4.449264081262709e-05,2.9554730534110014e-05,1.283970879437327
2014-04-23,3.661275306357103e-05,0.7158410318936239,0.0001087303241778546,1.4472683811510358,4.5165635273590696e-05,2.9091098009625772e-05,1.2336039083203938
2014-04-24,2.8915216768426475e-05,0.705104658427436,0.00010608118444807478,1.471802782985729,3.9051344450383034e-05,2.95784068886955e-05,1.3505464877933941
2014-04-25,3.367547480592454e-05,0.6974371571749514,0.00010366076387375241,1.505723078811072,4.120682447451236e-05,2.74150125875159e-05,1.2236449437459105
2014-04-28,3.364553762091845e-05,0.6970673436723932,0.0001019582584771152,1.523332513607189,4.082720766772152e-05,2.8657721164567933e-05,1.213450892885659
2014-04-29,3.9441733334885286e-05,0.6955379706170729,0.00010000475726243212,1.5060649881985475,4.368266943671449e-05,2.790538642362538e-05,1.107524080288789
2014-04-30,4.001418281063408e-05,0.6982047675102417,9.898674106547781e-05,1.5066722465586917,4.394184613528615e-05,2.828975582669227e-05,1.0981567796408493
2014-05-01,2.1991126094734782e-05,0.7038001389047224,9.690127263912387e-05,1.463736619610821,3.2489110633746786e-05,2.8148514981214125e-05,1.477373668532849
2014-05-02,2.5114593555483047e-05,0.7089770912632828,9.578358467971137e-05,1.4979823334287163,3.477289287091158e-05,3.0500401845221252e-05,1.3845692065090147
2014-05-05,2.3421323104644024e-05,0.7102694365707742,9.488623997575085e-05,1.5211198192491575,3.348346995463968e-05,3.136450779900987e-05,1.4296147918304631
2014-05-06,2.3724080850696792e-05,0.7125947974753096,9.472896946243621e-05,1.564955345671247,3.3781486135236206e-05,2.9750394141625297e-05,1.4239323473829766
2014-05-07,2.503936026433856e-05,0.7067116176129009,9.40334145867077e-05,1.6225257042540078,3.429216845641945e-05,2.9994360335337517e-05,1.3695305349018394
2014-05-08,2.245244272166245e-05,0.7090374969322794,9.287204759653807e-05,1.66238306177894,3.2377514913286067e-05,3.114156841137776e-05,1.442048658787926
2014-05-09,2.6257615904936162e-05,0.7093259752386212,9.17135961098866e-05,1.6442898251215663,3.480890572283314e-05,3.112859161278385e-05,1.3256689353997835
2014-05-12,2.5472098693136958e-05,0.7182877298955456,9.099693190651915e-05,1.5669789366034268,3.4581528642158775e-05,2.7252546739424113e-05,1.357623847911527
2014-05-13,2.7268227179962204e-05,0.7189309344645398,9.035856915734973e-05,1.3871817944765434,3.568619920157812e-05,2.8841381944359296e-05,1.30870991231149
2014-05-14,2.54765910501542e-05,0.725102585588286,9.017524715040467e-05,1.3390529154012831,3.475471906659972e-05,2.9547935988587634e-05,1.3641824763046295
2014-05-15,2.174205444419079e-05,0.7176489085600533,9.05231817850702e-05,1.397634925264258,3.183773938480557e-05,2.800874662214609e-05,1.4643390516075276
2014-05-16,2.0552751262807784e-05,0.7255075834067469,9.121651476510568e-05,1.3638325773375406,3.141330830398681e-05,2.7482228392594532e-05,1.528423513830592
2014-05-19,2.1296152341554682e-05,0.7255426190509069,9.189136095908172e-05,1.3573262440373712,3.20959949247336e-05,2.7191728101993557e-05,1.5071264710153973
2014-05-20,2.0908636850371392e-05,0.7275719583431162,9.258593447617328e-05,1.2651605649557287,3.20118902567232e-05,2.375264937014374e-05,1.5310366948266447
2014-05-21,2.119414789263069e-05,0.7327216818608598,9.318121418297909e-05,1.2809245349698566,3.256201002778077e-05,2.3503355944749436e-05,1.5363679725525905
2014-05-22,2.007249814887391e-05,0.7104845916787345,9.184753200814242e-05,1.2640115131649108,3.0506270904454762e-05,2.314040390423565e-05,1.5198043949584918
2014-05-23,2.2049522594442057e-05,0.6995659076308698,9.247102195441951e-05,1.221556617436618,3.158864961546058e-05,2.282568137390622e-05,1.4326228370777976
2014-05-27,2.174082787467674e-05,0.6698398992974963,8.612705207643749e-05,1.1909385311877876,2.898536963386381e-05,2.1461384197161268e-05,1.3332229021336102
2014-05-28,2.1661197917021908e-05,0.6678280268244516,8.710377590917854e-05,1.321767408947778,2.9008439546045107e-05,3.622862047741208e-05,1.3391890724219622
2014-05-29,2.1856321025887475e-05,0.6779611787138311,9.216251185950604e-05,1.3462266931275253,3.0427796845138557e-05,3.642453765815963e-05,1.3921737701920964
2014-05-30,2.8179051435749515e-05,0.6756549499612345,9.701100071064812e-05,1.3393838729974523,3.532633963264616e-05,3.6408630031718834e-05,1.2536383530578745
2014-06-02,2.8496658002674943e-05,0.6745394987390374,0.0001012985492551105,1.3458779591904133,3.624148323975503e-05,3.660672516881227e-05,1.2717801237026845
2014-06-03,3.418588872187905e-05,0.6740462808238897,0.00010955211422260369,1.3258051230967054,4.1249960376665255e-05,3.7395024906038336e-05,1.2066370633876538
2014-06-04,2.793146765100254e-05,0.6846720115253425,0.00011593476611867275,1.297978792255091,3.896155646399688e-05,3.711599163205469e-05,1.3948982900151485
2014-06-05,4.136471088316827e-05,0.6833326556033686,0.00012099414141297463,1.361504728265348,4.834252642011945e-05,3.7681673057190535e-05,1.168690059424313
2014-06-06,3.9833023701562004e-05,0.6895150108510604,0.00011938301939729423,1.4116564517310917,4.754848041051703e-05,4.055809041796125e-05,1.1936949794914131
2014-06-09,5.1073182956276414e-05,0.6929410770020058,0.00011791491918925737,1.3771047139142878,5.377459495744762e-05,4.033071357026302e-05,1.0528929634850421
2014-06-10,4.95066057749403e-05,0.692201083040765,0.00011619641560288487,1.3785821038459556,5.2500110311347366e-05,4.055482665817107e-05,1.060466769828974
2014-06-11,4.7157992518462575e-05,0.6781570185323896,0.00011398101115206125,1.337445850377717,4.971920412580775e-05,3.9093843838962044e-05,1.0543112942380328
2014-06-12,4.667919578081926e-05,0.6742665977741703,0.00011154933648311858,1.3523485380665543,4.8654926867785944e-05,3.7884208031891266e-05,1.0423257310653693
2014-06-13,3.72024477228719e-05,0.68118874894934,0.00011086159705121504,1.3713320131050102,4.374654801452256e-05,3.8852132317558684e-05,1.175905100126715
2014-06-16,2.938646502467408e-05,0.7152256967065627,0.00010784362837668695,1.3714867392186132,4.026373216211705e-05,3.885499657801317e-05,1.3701454778010886
2014-06-17,3.191330809025626e-05,0.7325235536093765,0.00010537454137263674,1.3642092844341434,4.247910468816001e-05,3.8525133042685756e-05,1.3310780746396418
2014-06-18,3.560112133469648e-05,0.7533587621280669,0.00010394765588604105,1.348008836145837,4.5829068750821264e-05,3.665991580224294e-05,1.287292844513769
2014-06-19,3.687128606172102e-05,0.7802888602357614,0.00010271704077213923,1.3384824315998216,4.801985002024357e-05,3.656879655454997e-05,1.3023643910836284
2014-06-20,3.6786047916274955e-05,0.7738258180532568,0.0001020325742561157,1.320783790982809,4.740828048270344e-05,3.580944095361895e-05,1.288757101350074
2014-06-23,3.78482539714106e-05,0.7674259484022544,0.0001022047750842494,1.3282298721041956,4.773039161436762e-05,3.602393889632798e-05,1.2610989043357637
2014-06-24,3.933090292313687e-05,0.764359576203954,0.0001085184932102826,1.3096849677146565,4.993632142466872e-05,3.436419390577532e-05,1.2696459453844138
2014-06-25,4.004889359785303e-05,0.7694536640479864,0.00011499245506956401,1.3317727461852444,5.221705886528463e-05,3.493777562243966e-05,1.3038327447848377
2014-06-26,4.4267929857314866e-05,0.7658262234114276,0.00011962199137611523,1.3186762506243292,5.572888499322646e-05,3.4837371137298796e-05,1.2588997310886851
2014-06-27,3.536085878696092e-05,0.7437888223746814,0.00011844727562249766,1.3053385109712203,4.813639779852484e-05,3.5766984362568226e-05,1.3612904055450943
2014-06-30,3.524942345217237e-05,0.7356346437270748,0.00011760792347260095,1.3095499341097063,4.7364883510598065e-05,3.6204061970672776e-05,1.3437066162192517
2014-07-01,3.707778978776346e-05,0.7438506462510913,0.00011681094166215442,1.322553552678751,4.895357646239178e-05,3.537910658277289e-05,1.320293813158939
2014-07-02,3.729144432547138e-05,0.7415412295555259,0.00011665856428194607,1.2899842541365314,4.891006257770632e-05,3.556615534396509e-05,1.3115625705143046
2014-07-03,3.7850371933542936e-05,0.7415150706056421,0.00011839983061010209,1.286991500139704,4.963986575415444e-05,3.481749295182925e-05,1.3114763004525107
2014-07-07,3.637233936281704e-05,0.7087988455231323,0.00011985302558357957,1.2139080484466318,4.679862786003195e-05,3.398342846029687e-05,1.2866543279829168
2014-07-08,3.904012916123487e-05,0.7006822743806375,0.00012184959741548892,1.1856592570779076,4.832688505077525e-05,3.198013310502691e-05,1.237877181481298
2014-07-09,3.921043801203444e-05,0.6918275935958562,0.00012366178017477326,1.1563342207651095,4.817441769058277e-05,3.138671568382874e-05,1.2286120771157187
2014-07-10,3.784415060760939e-05,0.6940573006133478,0.0001257911842310494,1.0963525249763142,4.788724041013082e-05,3.017211072008791e-05,1.265380240837062
2014-07-11,4.137743263306523e-05,0.700257942562002,0.00013219143207765884,1.1371183262453324,5.178947008707738e-05,3.2940798223980234e-05,1.251635657203433
2014-07-14,3.5819786180035966e-05,0.6850404687509305,0.0001378581592135552,1.135864968370211,4.8138655935813415e-05,3.314868743020454e-05,1.3439124313545827
2014-07-15,3.740515266448331e-05,0.6670994128416139,0.00014293755086014793,1.136475054815815,4.8778612469504495e-05,3.461204834345686e-05,1.3040613122753122
2014-07-16,4.331224214055195e-05,0.6338830291043923,0.000147626067304176,1.1405807938776873,5.068692945322031e-05,4.119511735829887e-05,1.1702679646261873
2014-07-17,4.7474517764657056e-05,0.6059834288103686,0.00014477582778471646,1.728120166372517,5.02387768848471e-05,5.982391045874334e-05,1.0582261653271163
2014-07-18,4.82618636397603e-05,0.5977985348074965,0.00014238049421421884,1.7904124571452893,4.955439045078618e-05,5.7937337438518545e-05,1.026781535430825
2014-07-21,3.56854935741795e-05,0.593534621637165,0.0001762667677921533,1.7752560590689668,4.7073569514734744e-05,5.757875494645607e-05,1.3191233972113299
2014-07-22,3.6878426197529086e-05,0.5862004287536104,0.0002035693509078623,1.7701785064164963,5.079120509567208e-05,6.36782846062178e-05,1.3772606462006551
2014-07-23,3.8554343811198455e-05,0.5837797437271878,0.00022646710228208265,1.7826929401268643,5.454918183049653e-05,6.383923428860232e-05,1.414864745140656
2014-07-24,3.79220014302475e-05,0.5665270163373018,0.00024663272580026314,1.6962596617085517,5.478877643548293e-05,6.574036439679216e-05,1.444775443518181
2014-07-25,3.58816002468109e-05,0.5766624976724375,0.0002636620592967955,1.6854246972155669,5.608948213852666e-05,6.460655519338883e-05,1.5631822926713477
2014-07-28,3.90148494586092e-05,0.5665219929376962,0.0002887216594905358,1.6067781025239825,6.012726154402466e-05,6.992939231347748e-05,1.541137858491895
2014-07-29,3.5953585678647994e-05,0.5539433826078265,0.00030874324659447704,1.4258645839447366,5.836267870055889e-05,7.170254061782407e-05,1.6232783907063584
2014-07-30,3.539196672747045e-05,0.5393431424652299,0.00032633158245596987,1.366392610632886,5.7962493900188155e-05,8.074138495422836e-05,1.6377302325840788
2014-07-31,4.5379445989039353e-05,0.5796728039254068,0.00034261158985519403,1.247369008210635,7.227923464657037e-05,6.639386904187881e-05,1.5927747258974516
