Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AMJ,Predicted_Covariance,Future_Cov_45_AMJ,Beta_Predicted
2013-11-15,4.488960878325864e-05,0.470686542462471,5.549564761068854e-05,0.5455500837627872,2.3492766036727603e-05,1.7762605152890184e-05,0.5233453058180608
2013-11-18,4.304897041106976e-05,0.47015995842581826,5.516165441822593e-05,0.4862009798553263,2.2911085465833302e-05,2.088804728168972e-05,0.5322098356141375
2013-11-19,4.253689180732228e-05,0.4755881399970374,5.665087746199431e-05,0.4836180044111324,2.3346254346575268e-05,2.0986487217024353e-05,0.5488472089668869
2013-11-20,3.986505410246521e-05,0.4683998211942892,4.501524573277223e-05,0.4946026867760486,1.984233201006012e-05,2.1754406924942824e-05,0.497737491063209
2013-11-21,3.485111027762049e-05,0.4888320343476058,3.5801082022828496e-05,0.461945093220003,1.726696640307813e-05,2.0572697530488938e-05,0.49544953562544164
2013-11-22,3.677714977289896e-05,0.48679511689504074,3.8048808517162406e-05,0.4549400129840735,1.8209825249177636e-05,2.118242560847696e-05,0.49513965496576995
2013-11-25,4.464079349966786e-05,0.484810114070087,3.7018181773096436e-05,0.4213807316697884,1.9708118555053803e-05,1.9917697993462327e-05,0.4414822634190057
2013-11-26,4.5604254902161166e-05,0.4787492967110007,4.6506743453397517e-05,0.4137764927595571,2.2047979488160983e-05,2.41876013585941e-05,0.48346321051538854
2013-11-27,5.098239319509307e-05,0.47957550645705244,4.8541219700776074e-05,0.3873582663256324,2.3857363379780417e-05,2.307756354798913e-05,0.4679529909175905
2013-11-29,5.306536742177139e-05,0.47794552473143737,4.9833224993175724e-05,0.386769929579111,2.4577827064952297e-05,2.3044726911240722e-05,0.4631613472041773
2013-12-02,5.1303727815654587e-05,0.47573858678205866,5.443631428109834e-05,0.4000890099414836,2.5141269063870968e-05,2.5495446497825067e-05,0.4900476073436417
2013-12-03,5.129816798105141e-05,0.4834549744363607,5.6751510163473714e-05,0.4095566726624334,2.6085290174203112e-05,2.7396982491230828e-05,0.5085033481865967
2013-12-04,4.926678581923591e-05,0.4813913934392213,5.786421096734452e-05,0.4060725801010288,2.5702801016432158e-05,2.7194409577614657e-05,0.5217064719979492
2013-12-05,6.186383108747796e-05,0.4843227013401874,5.7828531066384115e-05,0.4055537886624649,2.8968386880150977e-05,2.8015123279492475e-05,0.46826047418868233
2013-12-06,6.149224160789946e-05,0.4866146236032805,5.5052321378207284e-05,0.4126594750906533,2.831282057769588e-05,2.7400685395735662e-05,0.4604291506923816
2013-12-09,5.694825981469449e-05,0.48977852937064786,5.426205120919016e-05,0.414855134382954,2.7226265493932557e-05,2.7727481695080542e-05,0.47808775162796635
2013-12-10,5.3452041059883435e-05,0.4849801784665035,5.144112543571949e-05,0.4067807005809941,2.5430878703978197e-05,2.7298715083556e-05,0.4757700211201936
2013-12-11,5.2671389427449466e-05,0.48699137715731716,5.181148578927242e-05,0.3817064512676419,2.5440268011049443e-05,2.4405321901667052e-05,0.4829997516221085
2013-12-12,5.926873458923956e-05,0.49222667977488166,5.1306564031413636e-05,0.4105373823014773,2.714341225465597e-05,2.6598307824632194e-05,0.45797185384119793
2013-12-13,5.102150798536989e-05,0.48834304109248683,5.095209254543823e-05,0.3950976743831106,2.4899043328329677e-05,2.583673944220315e-05,0.4880107294255067
2013-12-16,5.265033739264804e-05,0.4892989396429854,4.881009965762387e-05,0.4024693364853163,2.4804455677059686e-05,2.6067848792211155e-05,0.47111674692750055
2013-12-17,5.547285481711756e-05,0.4952702581200922,5.073776267239248e-05,0.3834779702364244,2.6275329038788937e-05,2.4915892967401104e-05,0.47366102078959554
2013-12-18,5.7755345996717895e-05,0.486489293763183,5.10562152380954e-05,0.4390761964489491,2.64176201282124e-05,2.5867983958756427e-05,0.4574056249219536
2013-12-19,6.478693026373803e-05,0.49532814239736156,5.4608640743187034e-05,0.4418262508825187,2.9462350248533308e-05,2.600701977042412e-05,0.4547576205354449
2013-12-20,6.101338500649426e-05,0.49253361927012385,5.8666106404415834e-05,0.4020851037055334,2.9467417257684334e-05,2.387582190529129e-05,0.4829664385044007
2013-12-23,6.0371580554275465e-05,0.5027672136744279,6.84533981093551e-05,0.3708176168180609,3.232069774288212e-05,2.185653609858956e-05,0.5353627890166807
2013-12-24,6.05937066863415e-05,0.5222262131719044,6.843988780937518e-05,0.3528015753653977,3.3630015857802174e-05,2.120747818487482e-05,0.5550083943846722
2013-12-26,6.0130930524985e-05,0.5292355737767381,7.06091508738612e-05,0.3602927683436021,3.448486143716262e-05,2.299411727642257e-05,0.573496221263927
2013-12-27,6.1029823506439453e-05,0.49519308013361457,7.209198923199845e-05,0.3619454111930719,3.28465022091556e-05,2.3099105562722897e-05,0.538204115987487
2013-12-30,6.103786899254316e-05,0.4806888735671909,7.382988732713255e-05,0.3617631706837448,3.22685799610827e-05,2.31106634317821e-05,0.5286649172667688
2013-12-31,6.15980310886923e-05,0.4790500046673769,7.397891856452399e-05,0.3601205837253379,3.2338379498628385e-05,2.2858016663582796e-05,0.5249904733491525
2014-01-02,6.274975633376732e-05,0.4966913495509904,7.431274873904563e-05,0.3279786811865723,3.3917534935806996e-05,2.0057304822024102e-05,0.5405205839429701
2014-01-03,6.287727487442676e-05,0.4921429192363168,7.286057152987414e-05,0.3311640911142041,3.3310747871009856e-05,2.0477819220633856e-05,0.5297740389915959
2014-01-06,6.194585296328845e-05,0.46730339884508526,6.833623608270214e-05,0.3309436223543428,3.0403990327157607e-05,2.0376252189691472e-05,0.49081558930468205
2014-01-07,5.985294868622432e-05,0.45225571801241077,6.468483994239056e-05,0.337440415608338,2.814025936320189e-05,2.1570233722932506e-05,0.47015660850270885
2014-01-08,5.957982003469859e-05,0.4444555424592991,6.301989861223879e-05,0.3296614044688519,2.7234334664748402e-05,2.1139641498812436e-05,0.45710669567124307
2014-01-09,5.8876921963223624e-05,0.4390961389093228,6.028729062087208e-05,0.3422627914327822,2.616044036184308e-05,2.2544954820126233e-05,0.4443241849189011
2014-01-10,5.8643073362417135e-05,0.4367107891629824,5.821949886101323e-05,0.3483291185065285,2.551740545208835e-05,2.3260625481801892e-05,0.4351307663292049
2014-01-13,6.549653155125348e-05,0.43379774526324266,5.640681713492023e-05,0.364128303417019,2.6367092248010673e-05,2.2992803183565876e-05,0.4025723442679929
2014-01-14,6.384952094066409e-05,0.4261623813305927,5.451527911648647e-05,0.3653452831341253,2.5142765921186128e-05,2.2414903780337582e-05,0.39378159069590385
2014-01-15,6.070372053025981e-05,0.42993271173731845,5.440369283995867e-05,0.3546769876384067,2.470713196349603e-05,2.215325542680292e-05,0.40701182312507406
2014-01-16,6.085694586035492e-05,0.4347122504807043,5.5237470125568534e-05,0.367163982389347,2.5204253878457067e-05,2.306963668541175e-05,0.41415574709075736
2014-01-17,6.130074788390541e-05,0.4402931852668486,5.517994775174602e-05,0.3598950243729027,2.560740042396193e-05,2.2614833778750734e-05,0.417733898980459
2014-01-21,6.022038567812545e-05,0.4331258854925268,6.039572157266982e-05,0.3388478762940549,2.6120951529996984e-05,2.1658570350756758e-05,0.4337559654568137
2014-01-22,6.0180607898710316e-05,0.4228352675812536,6.218886048753705e-05,0.3315049005431195,2.5867579246584043e-05,2.1222269653934762e-05,0.429832468460964
2014-01-23,6.197862719476769e-05,0.4236113161760169,5.7060981558877024e-05,0.3413221641660302,2.5191739019572036e-05,2.1476677147370012e-05,0.40645848673619467
2014-01-24,8.312838911315208e-05,0.434889953041725,5.7071437944766467e-05,0.3576809155073266,2.995459584874266e-05,1.8949207367308804e-05,0.36034134870542583
2014-01-27,7.785643656399444e-05,0.4390536377452896,5.180208053585716e-05,0.3728398562594629,2.788293218133968e-05,1.9698321893041302e-05,0.3581326530199103
2014-01-28,5.7778264472590076e-05,0.44226443486563805,5.1378475123827985e-05,0.364219746922801,2.409655004128742e-05,1.909569356311725e-05,0.4170521607259212
2014-01-29,5.541992369045716e-05,0.4494876435253316,4.8828094596396824e-05,0.3673492291505589,2.3382212751783114e-05,1.8319026920350574e-05,0.42190986913627476
2014-01-30,5.718939038351772e-05,0.4547306110920506,4.741397939063698e-05,0.3284214106407475,2.3679096502209044e-05,1.697895861456325e-05,0.41404701717249787
2014-01-31,5.786696567157789e-05,0.4550912331226091,4.973840806124201e-05,0.3982677507949365,2.4415170695219182e-05,2.1472424329265014e-05,0.4219189724546247
2014-02-03,7.055814511505822e-05,0.4741325247687199,4.32713693135641e-05,0.433702388001648,2.619833222407737e-05,1.7884186533672487e-05,0.3713013172519785
2014-02-04,5.3287933521446234e-05,0.45380051940704885,4.4037723595262585e-05,0.4556456468786321,2.1983247966666734e-05,1.936473566655561e-05,0.41253707010085816
2014-02-05,5.1744253938995175e-05,0.4459485845298387,4.389461292013119e-05,0.4479467609891344,2.1253059905880408e-05,2.411719475802187e-05,0.4107327536490735
2014-02-06,5.460185755120456e-05,0.4462811615382827,4.3276326418192155e-05,0.3701288909427336,2.169389118780264e-05,1.944563434487163e-05,0.3973104974946782
2014-02-07,6.356327391387762e-05,0.44854738468867156,4.459870348243749e-05,0.3552857985406132,2.3882103417439234e-05,1.797008321605478e-05,0.37572173280119714
2014-02-10,6.2547563500994e-05,0.4519456965396045,4.213612990854794e-05,0.3425668518467257,2.3201644911731193e-05,1.7631638869337195e-05,0.37094402424424533
2014-02-11,5.609995653519849e-05,0.43754067559314297,4.125142934919813e-05,0.3388929410065053,2.104840521899736e-05,1.736635923060086e-05,0.3751946796213839
2014-02-12,5.280573476410588e-05,0.42971353736173784,4.1558638038813e-05,0.3399340473679541,2.013029937797162e-05,1.742613338478499e-05,0.38121426522891544
2014-02-13,5.31879934714369e-05,0.42406757756669256,4.097216395866303e-05,0.3500040309622378,1.9796404709286352e-05,1.7841154324698177e-05,0.3721968703315993
2014-02-14,5.362200748552388e-05,0.4211138326796371,4.120939807973872e-05,0.3481399415199955,1.9795623139710868e-05,1.7676397646467764e-05,0.3691697507791929
2014-02-18,5.088126402858046e-05,0.4135425941350559,3.876398875903492e-05,0.3521334958039449,1.8365951077561664e-05,1.7935705446288374e-05,0.36095705223135466
2014-02-19,5.093399391722896e-05,0.40632001540084384,4.663747193039233e-05,0.3132713493465338,1.9803391928193455e-05,1.561194252504411e-05,0.38880500830889586
2014-02-20,5.128532994270177e-05,0.39519294554307033,5.349727316268433e-05,0.3559497985518659,2.0700059007106162e-05,1.8102931924640888e-05,0.4036253453030951
2014-02-21,5.0142924359823583e-05,0.39278717553731357,5.81432449783109e-05,0.3628737334786158,2.1208588317634976e-05,1.850351019257867e-05,0.4229627327964163
2014-02-24,5.289213529725008e-05,0.38659615048473933,6.292361784918782e-05,0.3942259139125376,2.230282710832268e-05,2.0028948619994496e-05,0.4216662266135099
2014-02-25,4.99909412374215e-05,0.4052998477633808,6.619264649578057e-05,0.3901067071888418,2.3314546387371048e-05,1.987465788756637e-05,0.4663754234320873
2014-02-26,4.8822079787728685e-05,0.41575834923454974,6.980660099550148e-05,0.3916411627054332,2.42715417233134e-05,1.9952675644875545e-05,0.49714272371932
2014-02-27,4.902946505121921e-05,0.41583542250032,8.009212910035728e-05,0.4365172196700055,2.6058233913987088e-05,2.2031678812292546e-05,0.5314810978819583
2014-02-28,4.913560627678946e-05,0.42194266878970094,7.219703797652888e-05,0.4518186776387768,2.513108824279449e-05,2.2779265893435735e-05,0.5114638883506734
2014-03-03,5.060228536900576e-05,0.42469395678595256,7.313841605548964e-05,0.4792732415777801,2.5836514376714228e-05,2.4462028790119625e-05,0.5105799903760724
2014-03-04,5.593664385448813e-05,0.4317900837776503,7.352654689771602e-05,0.5078326244739129,2.7691274979637696e-05,2.409253569719923e-05,0.49504712960028363
2014-03-05,4.9068183379191435e-05,0.46870515304054855,6.713700233003725e-05,0.5158607294953171,2.6901759830341657e-05,2.447838040925508e-05,0.5482526145801845
2014-03-06,4.928243059442446e-05,0.4739513061461491,6.113433470068165e-05,0.5186349911473807,2.6014913074915283e-05,2.4575160990130892e-05,0.5278739859445662
2014-03-07,4.8971813978785636e-05,0.4728509589593382,5.9125674580572636e-05,0.5092143644018582,2.5444002178392282e-05,2.5190837763958227e-05,0.5195642168659406
2014-03-10,4.912023117884392e-05,0.4608481382177405,5.367798682682558e-05,0.5054723968748559,2.3663890556122776e-05,2.5005714081172396e-05,0.4817544622288914
2014-03-11,5.148937537691702e-05,0.46240158733528647,5.3906767110650286e-05,0.4835948694219954,2.4361261382693548e-05,2.390052076955008e-05,0.4731318102882802
2014-03-12,4.8906113932888686e-05,0.47997479656606407,5.268276952079184e-05,0.4802381530056595,2.4363198837327544e-05,2.460557534642891e-05,0.4981626401713269
2014-03-13,5.192240840939531e-05,0.500360474678911,5.417185292656207e-05,0.4766249156224971,2.6536720832269005e-05,2.3116037904713724e-05,0.5110841666479248
2014-03-14,5.053194068255615e-05,0.5093374870308847,5.3638611244915574e-05,0.4739056779999414,2.65171834163437e-05,2.2985765767992786e-05,0.5247608355856704
2014-03-17,5.312543808337814e-05,0.5217357991098458,5.5004361556470056e-05,0.4477353629520882,2.820333482334905e-05,2.139709098175481e-05,0.530881924758627
2014-03-18,5.3640183376897774e-05,0.5281344310005243,5.565042500886022e-05,0.4272772723978116,2.885518421929443e-05,2.0607633587611776e-05,0.5379397012226105
2014-03-19,4.9711758607667365e-05,0.5187052570365877,5.7897988955743454e-05,0.4070737458141525,2.782799730497799e-05,1.9386337945838882e-05,0.559787021911671
2014-03-20,4.924048797705463e-05,0.5094818181307446,5.6708829658806506e-05,0.3991184498042609,2.6922488883478856e-05,1.8857508038588147e-05,0.546755119405485
2014-03-21,5.1299807125194504e-05,0.5014413979729262,5.640487251172743e-05,0.3646753583342111,2.6973441607004312e-05,1.6862724194054363e-05,0.5258000588808655
2014-03-24,5.150721281894852e-05,0.5059312755778584,5.80105514261765e-05,0.3454582696149898,2.765534299296406e-05,1.5807915406832445e-05,0.5369217528848734
2014-03-25,5.187847468728203e-05,0.5055932764527246,5.7268920609186426e-05,0.3480635133344564,2.755842466000769e-05,1.5955650278003915e-05,0.5312111588886713
2014-03-26,4.894688218699071e-05,0.45715791673854456,5.1892831897202414e-05,0.3593396335298801,2.303999855433031e-05,1.5951496460308932e-05,0.47071432387278733
2014-03-27,4.819111839496585e-05,0.4317668688657828,4.995534921500395e-05,0.3682662654235853,2.118477308224715e-05,1.626994317067246e-05,0.43959911676297925
2014-03-28,4.77393720640184e-05,0.41574186852877604,5.1223489492872383e-05,0.3661475670428562,2.055874950768982e-05,1.6059848980836532e-05,0.43064557866661046
2014-03-31,4.471229395078723e-05,0.41144062492613054,5.517949444132115e-05,0.3638694985965712,2.043664050286317e-05,1.5523204758380627e-05,0.4570698279394218
2014-04-01,4.637295349124256e-05,0.41006119851924505,6.422622595957014e-05,0.3205180401861969,2.237882378799806e-05,1.3664599956927544e-05,0.48258353421945094
2014-04-02,4.141854620280984e-05,0.3955043337759577,6.411672224714952e-05,0.3352320783200388,2.03814148286899e-05,1.436270093106067e-05,0.4920842641093767
2014-04-03,4.131197301210188e-05,0.39555113054953994,6.464123492025196e-05,0.3381828154203342,2.044068383818637e-05,1.4455722636902946e-05,0.49478837121137986
2014-04-04,4.5815215175484866e-05,0.38983101485472355,6.428348759253461e-05,0.3662870000464581,2.1155873871163986e-05,1.4292562241089936e-05,0.4617652408731722
2014-04-07,4.72141155464609e-05,0.4090178788754067,6.594811724773211e-05,0.3243843918237858,2.282335167409757e-05,1.1706456149408752e-05,0.48340102128225454
2014-04-08,4.530353492960697e-05,0.40408423392486026,6.992509527415473e-05,0.3154391698427947,2.2743352603977434e-05,1.1803630434212034e-05,0.5020215892494098
2014-04-09,4.691297863661334e-05,0.3956673114672588,6.95985175386104e-05,0.3189274095980655,2.2608756203744823e-05,1.1272903425738287e-05,0.48192966766982837
2014-04-10,5.810324280314903e-05,0.3940460858439041,7.337660257859024e-05,0.2586948397400357,2.5729183445293194e-05,6.214385802888545e-06,0.4428183730202877
2014-04-11,5.691804938589508e-05,0.3680778183122764,7.349624172780856e-05,0.3752843162912383,2.380659128857786e-05,8.096235279206121e-06,0.41826084248202283
2014-04-14,5.793906540801691e-05,0.3662253180921682,7.264446007994173e-05,0.2765494895241105,2.3759393907655365e-05,5.923887125897482e-06,0.41007554644414107
2014-04-15,5.375893588153699e-05,0.37062079843918266,7.310669961313492e-05,0.3036147311711177,2.323452018101243e-05,6.305837918208554e-06,0.4321982903867729
2014-04-16,3.1303883437837385e-05,0.34938850733150545,7.081684266376793e-05,0.2858630079512673,1.6450382641736306e-05,5.504215565141581e-06,0.5255061300749839
2014-04-17,3.0074876652121772e-05,0.33565154751451637,6.879198461540604e-05,0.2622231143430248,1.5267203718211423e-05,5.0606701440022936e-06,0.5076397783707727
2014-04-21,3.398061258211898e-05,0.31836488391562917,7.004080179925628e-05,0.2188041394890574,1.5531604207326845e-05,4.438518325671245e-06,0.4570725195077786
2014-04-22,3.465237531876505e-05,0.3158226838614533,6.926249219811351e-05,0.2418259935601199,1.5472442655382286e-05,4.904543158997558e-06,0.4465045328942748
2014-04-23,3.661275306357103e-05,0.3179278146001751,6.870001697562524e-05,0.2243431441387759,1.5944949209766782e-05,4.509452758677726e-06,0.43550260156840526
2014-04-24,2.8915216768426475e-05,0.27251628438272,5.9733896924765896e-05,0.2361752431693814,1.1325727527888849e-05,4.746347486399711e-06,0.3916874501959744
2014-04-25,3.367547480592454e-05,0.2556456297384239,6.187076726265107e-05,0.1348505338460651,1.1669116820469708e-05,2.455251656062869e-06,0.3465167718560795
2014-04-28,3.364553762091845e-05,0.24442947310696927,6.393332378023765e-05,0.1284760655394729,1.1336551083900016e-05,2.416958365729611e-06,0.3369407025569935
2014-04-29,3.9441733334885286e-05,0.2569554862786285,6.558262145633482e-05,0.100874591195155,1.30686364631219e-05,1.8690723638645503e-06,0.3313403179358499
2014-04-30,4.001418281063408e-05,0.26062749698241205,6.667190744808344e-05,0.0691141807886062,1.3461660986783762e-05,1.297709772737383e-06,0.3364222393467503
2014-05-01,2.1991126094734782e-05,0.20855757007819486,5.81950568952624e-05,0.1477644965950273,7.460926147623279e-06,2.8415980650961883e-06,0.33926985437137797
2014-05-02,2.5114593555483047e-05,0.18005704400083203,4.272994348759308e-05,0.2002325070091162,5.898469693228173e-06,4.076931876943643e-06,0.23486223976499163
2014-05-05,2.3421323104644024e-05,0.15446290468828386,4.219618792328308e-05,0.2327476388495273,4.855864048329451e-06,4.7991059228327905e-06,0.20732663251490782
2014-05-06,2.3724080850696792e-05,0.1410495341821708,4.2412260103702573e-05,0.2156474770998291,4.474165678763365e-06,4.0995402566039716e-06,0.18859173963032402
2014-05-07,2.503936026433856e-05,0.15688620426755787,4.2353674263232025e-05,0.1681355378736794,5.109070743319015e-06,3.108189839419181e-06,0.2040415845046741
2014-05-08,2.245244272166245e-05,0.14397918833369766,4.9828453082653255e-05,0.1224765470595854,4.815819732667025e-06,2.2943639506069773e-06,0.21448979037014312
2014-05-09,2.6257615904936162e-05,0.13652224947603606,4.999752016962711e-05,0.1306109895264166,4.946583144109806e-06,2.472639610725955e-06,0.18838660608101512
2014-05-12,2.5472098693136958e-05,0.13161712069619047,5.0840725882672574e-05,0.1330012139684607,4.736424527819691e-06,2.3131273276283825e-06,0.1859455942315363
2014-05-13,2.7268227179962204e-05,0.12962892626273306,5.152117323061234e-05,0.1362644193442294,4.858735388180784e-06,2.833121209766234e-06,0.17818303170626285
2014-05-14,2.54765910501542e-05,0.127088217474911,5.191355650131511e-05,0.1667011763701152,4.621855225931942e-06,3.6784772520584877e-06,0.18141576386076064
2014-05-15,2.174205444419079e-05,0.122743171144161,5.0305647988433256e-05,0.1462466862496005,4.059345368330993e-06,2.9307985264599e-06,0.18670477432345867
2014-05-16,2.0552751262807784e-05,0.12034680792358392,4.789779325566695e-05,0.1531244561645997,3.7759593583542335e-06,3.085570286803375e-06,0.18372038419922893
2014-05-19,2.1296152341554682e-05,0.11907555000543611,4.725114768316083e-05,0.1728880068328958,3.7772814806220326e-06,3.4635178495569396e-06,0.1773691989069552
2014-05-20,2.0908636850371392e-05,0.1231618497751925,4.536351626801333e-05,0.220741363758641,3.7930836302536405e-06,4.144289950287568e-06,0.1814122870562107
2014-05-21,2.119414789263069e-05,0.13261337829448713,4.4182539312621564e-05,0.2646177848465908,4.058080475836538e-06,4.855403903015035e-06,0.1914717447662783
2014-05-22,2.007249814887391e-05,0.1528635446195267,4.091856221233576e-05,0.2548889877937517,4.380914947141837e-06,4.666281965676606e-06,0.21825459465231595
2014-05-23,2.2049522594442057e-05,0.16622682001007386,4.110822231713402e-05,0.2930236359927561,5.0045500897263824e-06,5.4753615630435465e-06,0.22696863699842015
2014-05-27,2.174082787467674e-05,0.17426352079789628,4.641149157577996e-05,0.4082625207571963,5.535505493099459e-06,7.357120944380623e-06,0.25461337190140304
2014-05-28,2.1661197917021908e-05,0.1780921101819708,4.372305632105369e-05,0.6166308995135822,5.480764875014303e-06,1.690137514504661e-05,0.2530222426298677
2014-05-29,2.1856321025887475e-05,0.18934753438621482,4.325762968215731e-05,0.6454049972646488,5.822098436746888e-06,1.7462570566786058e-05,0.266380532654648
2014-05-30,2.8179051435749515e-05,0.2782808500847663,4.4353162956791995e-05,0.7337103585605311,9.838044990493686e-06,1.9944535344812843e-05,0.3491261944329536
2014-06-02,2.8496658002674943e-05,0.33348371387338266,4.453400157491175e-05,0.7395833311808223,1.1880027737745945e-05,2.0116031739056457e-05,0.4168919645465367
2014-06-03,3.418588872187905e-05,0.36754973753723325,4.462282683892382e-05,0.7593896747737959,1.4355492409574867e-05,2.1418981799697694e-05,0.4199245052941191
2014-06-04,2.793146765100254e-05,0.39590833673583353,4.4910937069812705e-05,0.7674114676652826,1.4022246046526246e-05,2.1944301233705743e-05,0.5020232456715517
2014-06-05,4.136471088316827e-05,0.4071937332685104,4.069727473518572e-05,0.7951165634793739,1.6707010522820822e-05,2.2006036237244148e-05,0.40389525675662535
2014-06-06,3.9833023701562004e-05,0.4122175333963003,4.59284622573117e-05,0.7377168341590578,1.763149141763955e-05,2.11952320452927e-05,0.4426350243892771
2014-06-09,5.1073182956276414e-05,0.41386182564120955,4.9501648294266326e-05,0.7414203316989842,2.080950077880412e-05,2.1713679962598752e-05,0.40744476013212383
2014-06-10,4.95066057749403e-05,0.4268978850225202,5.134326189194307e-05,0.7490954050391113,2.1522727505795903e-05,2.2036724702171293e-05,0.434744559213762
2014-06-11,4.7157992518462575e-05,0.4246947882081567,4.9513420775855665e-05,0.7261820259655584,2.0521828407568257e-05,2.122646439386004e-05,0.43517179828072333
2014-06-12,4.667919578081926e-05,0.4305415324093646,4.8544810593262605e-05,0.7459002896569272,2.0495010270601748e-05,2.0895383807499023e-05,0.439060911992474
2014-06-13,3.72024477228719e-05,0.42705346768823826,5.355165239143454e-05,0.7575134583194705,1.906138477852203e-05,2.1461624780654577e-05,0.5123691032513211
2014-06-16,2.938646502467408e-05,0.4253249105838127,5.614920939558802e-05,0.7556600695073468,1.7276919733148747e-05,2.1408278020666238e-05,0.587920994193835
2014-06-17,3.191330809025626e-05,0.41408103103183636,5.660757158004661e-05,0.7549071328071172,1.7599831530288265e-05,2.131850153646314e-05,0.5514887858229222
2014-06-18,3.560112133469648e-05,0.41695398951453183,6.73177100372043e-05,0.8565479460653906,2.0411956741413048e-05,2.3294339578011578e-05,0.5733515118671211
2014-06-19,3.687128606172102e-05,0.4091838439501912,8.003789280078227e-05,0.8556200399188916,2.2228514682858833e-05,2.3376470567784508e-05,0.6028678968682896
2014-06-20,3.6786047916274955e-05,0.42416266938392166,8.286836617528983e-05,0.8497805367929967,2.341900276425981e-05,2.303947562316766e-05,0.6366273109185705
2014-06-23,3.78482539714106e-05,0.4396851369149075,9.465962821819254e-05,0.8592000474097338,2.6317649996155545e-05,2.3303022057903424e-05,0.6953464753231439
2014-06-24,3.933090292313687e-05,0.4587054999890503,9.492988429864519e-05,0.9109379011771576,2.8028662978423384e-05,2.3901661425338992e-05,0.7126371604841848
2014-06-25,4.004889359785303e-05,0.45371237222259514,9.713784341213426e-05,0.9040164280480258,2.829893633641485e-05,2.3716000505800962e-05,0.7066096911584074
2014-06-26,4.4267929857314866e-05,0.4741266540717139,0.00010106031981926329,0.8954376615428592,3.171241466118949e-05,2.3656067310467044e-05,0.7163744671007991
2014-06-27,3.536085878696092e-05,0.48428701480738895,0.00010009977306891238,0.8460187040052511,2.881248873071276e-05,2.318137211326261e-05,0.8148130367619119
2014-06-30,3.524942345217237e-05,0.5554574621025485,9.9490669286944e-05,0.8348677414747618,3.2894098663418825e-05,2.3080909450174273e-05,0.9331811826099985
2014-07-01,3.707778978776346e-05,0.5639239129744401,0.00010180059099454312,0.8444976975722384,3.464595840492081e-05,2.2590823631148457e-05,0.9344127199392773
2014-07-02,3.729144432547138e-05,0.5928038039340944,0.00010575117609421046,0.9183711216124264,3.722701265406999e-05,2.532040981891077e-05,0.9982722130352731
2014-07-03,3.7850371933542936e-05,0.6287255943444584,0.00011206912676386811,0.9645964732422556,4.094861429502033e-05,2.6095612057131543e-05,1.0818550044083382
2014-07-07,3.637233936281704e-05,0.5312297897236856,0.0001192597833961434,0.9458745429977542,3.498767198583697e-05,2.6479814435296772e-05,0.9619307583389702
2014-07-08,3.904012916123487e-05,0.48238820405240207,0.00012048590630332149,0.950475784908664,3.308418393553607e-05,2.5636659042663368e-05,0.8474404323535695
2014-07-09,3.921043801203444e-05,0.457613829767391,0.0001220535944181766,0.9233849629975358,3.165740226242985e-05,2.5063706305560835e-05,0.8073718088207426
2014-07-10,3.784415060760939e-05,0.4640576689695794,0.00012166868226249669,0.8553600129670828,3.148913548240921e-05,2.353988924988894e-05,0.8320740451782694
2014-07-11,4.137743263306523e-05,0.49314893085026384,0.00011665549652958554,0.8961404421731508,3.426198095268954e-05,2.5959990974242075e-05,0.8280354476442396
2014-07-14,3.5819786180035966e-05,0.5283547139080795,9.79154415747328e-05,0.9609604839043852,3.1290512357799627e-05,2.8044335903263952e-05,0.8735538565341656
2014-07-15,3.740515266448331e-05,0.526616615248669,9.444051414390678e-05,0.9274279495675394,3.129964736030303e-05,2.8245389891735933e-05,0.8367736830552349
2014-07-16,4.331224214055195e-05,0.5362143535132423,9.285543102765043e-05,0.861900392437677,3.400536364497359e-05,3.112983140538614e-05,0.7851212951438362
2014-07-17,4.7474517764657056e-05,0.5371125798615687,8.828636394724264e-05,0.9548706754922,3.47730208253265e-05,3.305562824964529e-05,0.7324565358979521
2014-07-18,4.82618636397603e-05,0.5165573776009598,8.415156087314793e-05,1.0012073084138795,3.291938405580199e-05,3.239883940819713e-05,0.6820993134770187
2014-07-21,3.56854935741795e-05,0.5472978312619148,8.47905778665289e-05,0.9943843685613526,3.010532907304041e-05,3.2251918582386466e-05,0.8436293310742755
2014-07-22,3.6878426197529086e-05,0.5503930375609969,8.925295620314611e-05,1.0107142473477808,3.157696791148608e-05,3.6358225605428355e-05,0.8562449965286693
2014-07-23,3.8554343811198455e-05,0.5406853227246792,9.34698031945983e-05,1.0130576892870742,3.245763727769493e-05,3.6278164185507564e-05,0.8418671949557942
2014-07-24,3.79220014302475e-05,0.5187672103312245,0.00010582441851997528,0.9348321983803072,3.2863293720860575e-05,3.623042554078904e-05,0.8666023016034174
2014-07-25,3.58816002468109e-05,0.5027069216958474,0.00011505788377700376,0.9415052993901472,3.2300478624131626e-05,3.6090259143827973e-05,0.9001961563016533
2014-07-28,3.90148494586092e-05,0.5180261075059528,0.00011060508625810666,0.9087553844125964,3.4029390070085914e-05,3.955039696753955e-05,0.8722163622901492
2014-07-29,3.5953585678647994e-05,0.5112455479803691,0.00011038885351472209,0.7147097312824928,3.220796274788189e-05,3.59406525095536e-05,0.8958206014764601
