Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_T,Predicted_Covariance,Future_Cov_45_T,Beta_Predicted
2013-11-08,4.3778322206368926e-05,0.6038134733442443,7.729445295376084e-05,0.8080746432911121,3.512420636639721e-05,2.599951675800802e-05,0.8023196092537163
2013-11-11,4.088414418239951e-05,0.5962874168571379,7.76738087113081e-05,0.7950658249775296,3.3602408017693906e-05,2.5658215130899952e-05,0.8218933938736972
2013-11-12,3.99781619662566e-05,0.5957091241970329,7.820595724949629e-05,0.8192431761516573,3.33093058049389e-05,2.6770849398265997e-05,0.8331875245553682
2013-11-13,4.4902541372157916e-05,0.6030599231479629,7.576126334757179e-05,0.8523794095724035,3.517381968656042e-05,2.6935753115528333e-05,0.7833369473463734
2013-11-14,4.545126757048379e-05,0.6013488278776807,7.369251131201813e-05,0.8525476471007517,3.4802556482192124e-05,2.6580479849674663e-05,0.7657114607028699
2013-11-15,4.488960878325864e-05,0.6023246266368317,7.298759983996192e-05,0.7027224026419974,3.4476889069436276e-05,2.28799902002171e-05,0.7680371917675136
2013-11-18,4.304897041106976e-05,0.6026259739193524,7.183462216155335e-05,0.6598770649992179,3.351167509535278e-05,2.834947666684625e-05,0.778454740621055
2013-11-19,4.253689180732228e-05,0.6031929873614176,7.107593110171498e-05,0.6481104743388576,3.3166560740581423e-05,2.81245984658775e-05,0.7797128405811764
2013-11-20,3.986505410246521e-05,0.5879462817677958,7.011793002250568e-05,0.6482981220354088,3.108482096926307e-05,2.851448553052532e-05,0.7797511296326277
2013-11-21,3.485111027762049e-05,0.5827307236883803,6.949055592440444e-05,0.6979028597053237,2.8677356711379297e-05,3.1081062769386385e-05,0.8228534609927292
2013-11-22,3.677714977289896e-05,0.5758903984157157,6.86401362418984e-05,0.6687337795994125,2.8934630479198794e-05,3.113686010013844e-05,0.78675565284074
2013-11-25,4.464079349966786e-05,0.5669122944540927,6.868002150953553e-05,0.6575354799033164,3.139041371521115e-05,3.1080189777077124e-05,0.7031777720403805
2013-11-26,4.5604254902161166e-05,0.5665104947107032,6.857316214811143e-05,0.879142804478603,3.168018654930482e-05,5.1390922549004286e-05,0.6946761133861549
2013-11-27,5.098239319509307e-05,0.5794466268343008,7.325648288927904e-05,0.9073977075099392,3.541168399635589e-05,5.405984608769594e-05,0.6945865381573374
2013-11-29,5.306536742177139e-05,0.5869816776598878,7.732250946360546e-05,0.9092163195244252,3.759958947466423e-05,5.417339918200182e-05,0.7085523252070814
2013-12-02,5.1303727815654587e-05,0.5923421663848032,8.058172276280694e-05,0.8404213056181976,3.808600190214286e-05,5.355537368085937e-05,0.7423632457858447
2013-12-03,5.129816798105141e-05,0.5967519067730295,8.284178925322957e-05,0.8476927018392953,3.8901780427752024e-05,5.670575932571233e-05,0.7583463885517631
2013-12-04,4.926678581923591e-05,0.5918696965031603,8.486968475288282e-05,0.8502536135600675,3.8271855141653154e-05,5.694091683375135e-05,0.7768287397939029
2013-12-05,6.186383108747796e-05,0.6028996162694051,8.976800829381568e-05,0.8694480243233779,4.492873675655595e-05,6.0060328043941015e-05,0.7262520921639156
2013-12-06,6.149224160789946e-05,0.611304986168572,9.299802320505698e-05,0.8707674432734076,4.622798452159569e-05,5.78191613333061e-05,0.7517693828168579
2013-12-09,5.694825981469449e-05,0.6136613768465177,9.584734989714395e-05,0.8902209276619666,4.533765712997721e-05,5.949928645101324e-05,0.7961201497201611
2013-12-10,5.3452041059883435e-05,0.6107146225344932,9.832774495300532e-05,0.8600329412111046,4.427499337022237e-05,5.771609663649743e-05,0.8283124927001417
2013-12-11,5.2671389427449466e-05,0.6157981095577825,9.841994182028049e-05,0.8484740554538284,4.433710074985626e-05,5.424923361864893e-05,0.8417682015190997
2013-12-12,5.926873458923956e-05,0.6152615760226298,0.00010242875208784804,0.8316935581224295,4.793840298827078e-05,5.3884596697845114e-05,0.8088312213936513
2013-12-13,5.102150798536989e-05,0.604034530905139,0.00010640033257872586,0.8429893247197274,4.4505112647412816e-05,5.512585101734419e-05,0.8722814045436366
2013-12-16,5.265033739264804e-05,0.6036955251272701,0.00010925911491107559,0.8394921448178885,4.5787546737744265e-05,5.437371821781085e-05,0.8696534344362611
2013-12-17,5.547285481711756e-05,0.6003640676332318,0.00011263426832692313,0.810602999373419,4.7455900727939316e-05,5.266768664439995e-05,0.8554796915426748
2013-12-18,5.7755345996717895e-05,0.6023701863076625,0.00011399997755276042,0.7913364563138517,4.8877833387436656e-05,4.662124461189291e-05,0.846291066981302
2013-12-19,6.478693026373803e-05,0.5961689297420357,0.00011530621346851342,0.7946774485238849,5.1527538327694545e-05,4.6776741023399246e-05,0.7953384751821632
2013-12-20,6.101338500649426e-05,0.5893789460320416,0.00011650343098614458,0.8035112305079025,4.9690862567212494e-05,4.771251374822872e-05,0.8144255979556518
2013-12-23,6.0371580554275465e-05,0.5777493450420551,0.00011645946764002502,0.7792660731064551,4.844435021642922e-05,4.593108926001787e-05,0.8024363412661792
2013-12-24,6.05937066863415e-05,0.5664699331537564,0.00011657466564044246,0.7582365588690045,4.760940050723358e-05,4.557883638851281e-05,0.7857152683145769
2013-12-26,6.0130930524985e-05,0.5523682626313708,0.00011839870982684208,0.7544913919634962,4.660700166687696e-05,4.815212814461723e-05,0.7750919744624821
2013-12-27,6.1029823506439453e-05,0.5445025649862004,0.00011894298600299345,0.7551956892764251,4.639171262029044e-05,4.8196066057608335e-05,0.7601482349919544
2013-12-30,6.103786899254316e-05,0.5303042906144042,0.00012034300656932765,0.7604031466034321,4.545014269039674e-05,4.857714277660079e-05,0.7446220426854887
2013-12-31,6.15980310886923e-05,0.5277915405175954,0.00012222649453906808,0.7641680247250332,4.5796102480104935e-05,4.8504212845173854e-05,0.7434669854003148
2014-01-02,6.274975633376732e-05,0.5309081600509195,0.00012269126160753733,0.7765243582497343,4.658351317339488e-05,4.7487799203271204e-05,0.7423696265148212
2014-01-03,6.287727487442676e-05,0.5305943428572497,0.00012579469641452938,0.7814338481550284,4.7188985035784395e-05,4.832064074810752e-05,0.7504934832183217
2014-01-06,6.194585296328845e-05,0.5352307190067479,0.00012730605876169285,0.7920964753645674,4.7530423792693796e-05,4.876950770579624e-05,0.7672898429675703
2014-01-07,5.985294868622432e-05,0.5507499290071407,0.00012865693429692452,0.7567871453330668,4.832966943285842e-05,4.8376172053712524e-05,0.8074734911762487
2014-01-08,5.957982003469859e-05,0.5661259759274437,0.00012670241420784537,0.7486258954192594,4.9187542044446825e-05,4.8005871574165296e-05,0.8255738606763259
2014-01-09,5.8876921963223624e-05,0.5798561930691465,0.00012501532835715727,0.7711532605732568,4.974786894740349e-05,5.0796101282986175e-05,0.8449468363593731
2014-01-10,5.8643073362417135e-05,0.5842972829478037,0.00012446382376155992,0.7656847524245841,4.991876103063688e-05,5.113068450790663e-05,0.8512303016954181
2014-01-13,6.549653155125348e-05,0.5875656495346724,0.00012210331817575208,0.7640093536411745,5.2544744190182396e-05,4.824320585306613e-05,0.8022523169652759
2014-01-14,6.384952094066409e-05,0.5898632930150339,0.00012284517533568784,0.8315885490978081,5.2240730937968885e-05,5.10201668759875e-05,0.8181851667535085
2014-01-15,6.070372053025981e-05,0.5790088133926692,0.00012127528774789453,0.7825230587172533,4.967970246603901e-05,4.8876678784697305e-05,0.8183963360412891
2014-01-16,6.085694586035492e-05,0.5737439995041347,0.00012103932450871652,0.7736384576382774,4.924209013935133e-05,4.860922911728191e-05,0.8091449454651314
2014-01-17,6.130074788390541e-05,0.5681562148886715,0.00011899426923240764,0.7717624942653032,4.852479075254733e-05,4.849547602080726e-05,0.7915856237911834
2014-01-21,6.022038567812545e-05,0.5568735276415595,0.0001205142088928554,0.7733032072683982,4.7440304347304343e-05,4.9428203889800525e-05,0.7877781554052158
2014-01-22,6.0180607898710316e-05,0.5518375870140056,0.00012165467630591372,0.7666110113205362,4.721760632495515e-05,4.90768781253775e-05,0.7845983610605407
2014-01-23,6.197862719476769e-05,0.5645804131189296,0.00012044925811129252,0.8224998303392917,4.8780792104979295e-05,5.175334380386432e-05,0.787058286265131
2014-01-24,8.312838911315208e-05,0.5596225538954237,0.00011881328932884515,0.8570397060295853,5.561633945473699e-05,4.5404220374847915e-05,0.6690414676390944
2014-01-27,7.785643656399444e-05,0.5508295206466547,0.000117711427378925,0.8625307228432787,5.2731943931867485e-05,4.557025633380978e-05,0.6772971671844271
2014-01-28,5.7778264472590076e-05,0.5547281194958418,0.00011886960974982323,0.8661127765802958,4.597247081661737e-05,4.540946588539457e-05,0.7956706771354588
2014-01-29,5.541992369045716e-05,0.55179177172306,0.00011888802486939717,0.8390459511468729,4.4789605551439654e-05,4.1841670396349383e-05,0.8081859838279071
2014-01-30,5.718939038351772e-05,0.5543146846680995,0.00011895592511254064,0.8316051063228256,4.572009844801966e-05,4.299289944698521e-05,0.7994507047796129
2014-01-31,5.786696567157789e-05,0.5547096581103423,0.00011919861291203119,0.8064963810383163,4.606983781968538e-05,4.3481884935714685e-05,0.7961336366097589
2014-02-03,7.055814511505822e-05,0.5538971788420365,0.0001167423044224244,0.4661977553104956,5.02709232879267e-05,1.922416811207543e-05,0.7124751253870206
2014-02-04,5.3287933521446234e-05,0.5223991973934081,0.00011080787232573541,0.3527629268934759,4.01422996401562e-05,1.4992266203021933e-05,0.753309370197299
2014-02-05,5.1744253938995175e-05,0.4984093157674594,0.00010479013432016257,0.2278790352725117,3.67009591575084e-05,1.2268875575306516e-05,0.7092760328669084
2014-02-06,5.460185755120456e-05,0.4943024708796674,9.967524569454492e-05,0.2570216110821795,3.6466169610507076e-05,1.3503264376644125e-05,0.6678558431150408
2014-02-07,6.356327391387762e-05,0.49017669786234813,9.485494086570406e-05,0.2364269709859713,3.8061488594233405e-05,1.1958294872999143e-05,0.5987968562758931
2014-02-10,6.2547563500994e-05,0.4974450607406251,9.264333414208251e-05,0.2506141563204673,3.786669569662747e-05,1.2898907982384462e-05,0.6054064071740491
2014-02-11,5.609995653519849e-05,0.43709296265957787,9.019012317782279e-05,0.2316939940337496,3.1090991117198534e-05,1.1873015472120709e-05,0.5542070446648436
2014-02-12,5.280573476410588e-05,0.4089082504166878,8.706347997594141e-05,0.2301050205226143,2.7725821910823783e-05,1.1795937509593867e-05,0.5250532358782763
2014-02-13,5.31879934714369e-05,0.3953646921359939,8.612997421893731e-05,0.199192481612555,2.6759737212689094e-05,1.0153665359221431e-05,0.5031161257673623
2014-02-14,5.362200748552388e-05,0.3881937620358392,8.452583582707741e-05,0.2353050218456245,2.6134537797706742e-05,1.194733679851291e-05,0.4873845464432151
2014-02-18,5.088126402858046e-05,0.38297001596936586,8.317400267850267e-05,0.2882091018091111,2.491365922879123e-05,1.4679755316050695e-05,0.4896430877738612
2014-02-19,5.093399391722896e-05,0.3737914816483878,8.468039184193253e-05,0.2841312539057262,2.4548485031433612e-05,1.4159739838315106e-05,0.48196662274956276
2014-02-20,5.128532994270177e-05,0.39481986810056935,8.622528052909607e-05,0.2612801293050221,2.6255052075592555e-05,1.3288212026845432e-05,0.5119407851119581
2014-02-21,5.0142924359823583e-05,0.4121578047055504,8.736190315607263e-05,0.2722571388478668,2.7279059978306888e-05,1.3882825564090104e-05,0.5440261079021531
2014-02-24,5.289213529725008e-05,0.42630542446886055,8.856722684920834e-05,0.3160109691410318,2.917782614232885e-05,1.6055178619446492e-05,0.5516477256656688
2014-02-25,4.99909412374215e-05,0.4426460335015908,8.817398394442181e-05,0.3179731423238392,2.9388164743705383e-05,1.619968922518811e-05,0.5878698023334358
2014-02-26,4.8822079787728685e-05,0.3853724770260772,9.015855126253744e-05,0.3176009081080649,2.5567737263532584e-05,1.6180597208481755e-05,0.5236920953531147
2014-02-27,4.902946505121921e-05,0.3751984060246633,9.215105048434317e-05,0.3105583236405095,2.5219687870031582e-05,1.5674344402963287e-05,0.5143781977569108
2014-02-28,4.913560627678946e-05,0.3953473708076932,9.282527320257079e-05,0.3238208102374326,2.6699930601851838e-05,1.632601904988874e-05,0.5433927171152924
2014-03-03,5.060228536900576e-05,0.4123670269379668,9.346969727230277e-05,0.3448794194436054,2.835988173242099e-05,1.7602589829084027e-05,0.5604466582015604
2014-03-04,5.593664385448813e-05,0.4250346113144278,9.431216393858339e-05,0.3410801158283603,3.087140209735329e-05,1.6181482776362442e-05,0.5518994342538892
2014-03-05,4.9068183379191435e-05,0.3990805372013503,9.527907895639391e-05,0.3343460327677027,2.7287221304316325e-05,1.5865230498200453e-05,0.5561082441843188
2014-03-06,4.928243059442446e-05,0.3863025874499764,9.665544162359356e-05,0.3294283280272757,2.6661638233617033e-05,1.560973388638818e-05,0.5409968200033012
2014-03-07,4.8971813978785636e-05,0.3739785994556946,9.757718052288615e-05,0.3191016529772121,2.585198998264255e-05,1.57859607511309e-05,0.5278952908267093
2014-03-10,4.912023117884392e-05,0.36818666225256985,9.605301195977561e-05,0.3137375148618363,2.5290286357547738e-05,1.5520591513357993e-05,0.5148649701070679
2014-03-11,5.148937537691702e-05,0.3639852105983446,9.705251780152212e-05,0.2812903404703384,2.5730365346339115e-05,1.3902102875327389e-05,0.4997218388839533
2014-03-12,4.8906113932888686e-05,0.33180519082205495,9.79421073023286e-05,0.2677130719124112,2.2964102440595868e-05,1.3716598985185415e-05,0.4695548387285138
2014-03-13,5.192240840939531e-05,0.3254261899874139,9.86152928966893e-05,0.2680892644345724,2.3286383769682425e-05,1.3002177174104621e-05,0.4484842765011027
2014-03-14,5.053194068255615e-05,0.31783860386888535,9.761458827583926e-05,0.2515059361969696,2.2322714079254525e-05,1.219874925972923e-05,0.4417545373823417
2014-03-17,5.312543808337814e-05,0.31753936645761754,9.799987558522438e-05,0.2973746520075798,2.2911926018139103e-05,1.421141373046903e-05,0.43127975683098935
2014-03-18,5.3640183376897774e-05,0.32273915026776767,9.962483751096972e-05,0.2595377814522276,2.359286003207773e-05,1.251753801997112e-05,0.43983555884409803
2014-03-19,4.9711758607667365e-05,0.2843434437529196,9.961111389764553e-05,0.2587582496196591,2.0009059736191333e-05,1.2323012537611906e-05,0.402501546849425
2014-03-20,4.924048797705463e-05,0.3055117767825695,0.00010662401845734644,0.1699761914283726,2.2136892351919353e-05,8.031017853975735e-06,0.44956687598698925
2014-03-21,5.1299807125194504e-05,0.32211793391230137,0.00010481611709689482,0.1865335582119524,2.36203758896705e-05,8.625381104530354e-06,0.46043790831466874
2014-03-24,5.150721281894852e-05,0.33480758495956997,0.00010455637545668508,0.1960860342552579,2.456996698619451e-05,8.972752180525219e-06,0.4770199286954174
2014-03-25,5.187847468728203e-05,0.34157541173875405,0.00010211173075415589,0.1837425127389771,2.4860967081471035e-05,8.422977882337476e-06,0.4792154594237846
2014-03-26,4.894688218699071e-05,0.32633189287647835,0.00010028763744239464,0.1754357069835091,2.2863659145046888e-05,7.787791264407095e-06,0.467111654991657
2014-03-27,4.819111839496585e-05,0.31834772709250975,0.0001002656928224144,0.1913038365618798,2.212898200708173e-05,8.451772104657354e-06,0.4591921238622545
2014-03-28,4.77393720640184e-05,0.3084727026845468,9.890982038848819e-05,0.1916924202887674,2.1197019351232365e-05,8.407952415120973e-06,0.444015462180927
2014-03-31,4.471229395078723e-05,0.3000413657244631,9.765865375366534e-05,0.1944007467558934,1.9826679036058223e-05,8.293420055028135e-06,0.4434279095114319
2014-04-01,4.637295349124256e-05,0.3015765342001933,9.741857297222134e-05,0.1971337296997338,2.0269862661326933e-05,8.404374221179828e-06,0.43710527657365744
2014-04-02,4.141854620280984e-05,0.25485029043311463,9.721546239940129e-05,0.1804040024257544,1.617149725856706e-05,7.729238641457845e-06,0.3904409676617279
2014-04-03,4.131197301210188e-05,0.23893434663050106,9.603427313158398e-05,0.1893511484798161,1.504976362948175e-05,8.093869820088657e-06,0.36429544590071
2014-04-04,4.5815215175484866e-05,0.23094112301804676,9.589269428886861e-05,0.1943103878375512,1.5307310765595363e-05,7.5820144092099766e-06,0.33410976477932397
2014-04-07,4.72141155464609e-05,0.2659137648390464,9.558413215598459e-05,0.2098902759855606,1.7863627284482937e-05,7.574567007363983e-06,0.37835353003498057
2014-04-08,4.530353492960697e-05,0.2623178078696414,9.206515551390269e-05,0.2084647516452711,1.6941094502399256e-05,7.800682737679365e-06,0.37394641563230063
2014-04-09,4.691297863661334e-05,0.1965480458700745,9.557883383164219e-05,0.2908141283672737,1.3161218467407308e-05,1.0279202994989144e-05,0.28054535972558364
2014-04-10,5.810324280314903e-05,0.14181594245023996,9.937030753984254e-05,0.5490481140359915,1.0775900140529332e-05,1.3189272767855705e-05,0.1854612517417928
2014-04-11,5.691804938589508e-05,0.1452910485016918,0.00010322015895293693,0.6393095547374414,1.1136433388654033e-05,1.3792211256124232e-05,0.19565732678488038
2014-04-14,5.793906540801691e-05,0.13945425788628274,0.00010670474710954468,0.644701782479554,1.0965019088983076e-05,1.3809971574512349e-05,0.18925087955363995
2014-04-15,5.375893588153699e-05,0.149735538788284,0.00010668652429139968,0.6093406410770216,1.1339789810671853e-05,1.26555233495686e-05,0.21093776550302587
2014-04-16,3.1303883437837385e-05,0.20502445700769434,0.0001058447402977409,0.522431726470584,1.1801560037355952e-05,1.0059282805327057e-05,0.3769998716226774
2014-04-17,3.0074876652121772e-05,0.24615702296546288,0.0001049186242464104,0.5209571343454017,1.3827397630969097e-05,1.0054003906909819e-05,0.4597657304105212
2014-04-21,3.398061258211898e-05,0.2446922301104818,0.00010496254372806975,0.511687538319083,1.4613456615391606e-05,1.0379760278532103e-05,0.4300527714171165
2014-04-22,3.465237531876505e-05,0.3075324519735839,0.0001051022723159555,0.482374323503892,1.855938190327007e-05,9.783173651384123e-06,0.5355875818769554
2014-04-23,3.661275306357103e-05,0.32990918787022117,0.00010218056396787743,0.3455127822514312,2.0178772852545604e-05,6.945046504823771e-06,0.5511405497835421
2014-04-24,2.8915216768426475e-05,0.29770767369917983,9.472440080648252e-05,0.3655267904909903,1.5580600381942017e-05,7.34588917947873e-06,0.5388374054644824
2014-04-25,3.367547480592454e-05,0.2684979147863531,8.720061662576895e-05,0.39734413488433,1.4549817940337232e-05,7.234527127013926e-06,0.4320597712189488
2014-04-28,3.364553762091845e-05,0.2714374532089678,8.288906889431591e-05,0.364533879108769,1.433448645379084e-05,6.85780036152456e-06,0.42604420875351556
2014-04-29,3.9441733334885286e-05,0.30294804440349643,7.91588371422755e-05,0.3284073482209164,1.692761810141972e-05,6.084952527463374e-06,0.4291803800226913
2014-04-30,4.001418281063408e-05,0.30525974005188744,7.784145356095273e-05,0.3278554160044844,1.7036562646197636e-05,6.155917245047794e-06,0.4257631032182428
2014-05-01,2.1991126094734782e-05,0.28949458273350565,7.241120693397458e-05,0.2896702558614529,1.1552263032801542e-05,5.570529169992514e-06,0.52531475573538
2014-05-02,2.5114593555483047e-05,0.28192134040400796,6.729007163230258e-05,0.3849379335265407,1.1589548678998962e-05,7.83771703846153e-06,0.46146670275174406
2014-05-05,2.3421323104644024e-05,0.29161208669567895,6.33106749570879e-05,0.3862587856911173,1.1229222961973766e-05,7.964406579243174e-06,0.4794444324004571
2014-05-06,2.3724080850696792e-05,0.3096829529815658,6.178951263369805e-05,0.3215784822799886,1.1856851540812677e-05,6.113328806319294e-06,0.4997812819569966
2014-05-07,2.503936026433856e-05,0.30288163062463036,6.140022928327166e-05,0.28686556039773,1.1875982407779955e-05,5.303058659600201e-06,0.4742925650817809
2014-05-08,2.245244272166245e-05,0.27686162949009757,5.97767631592285e-05,0.3443622158968281,1.0142867837227769e-05,6.450967740954297e-06,0.4517489683847085
2014-05-09,2.6257615904936162e-05,0.2708573341450535,5.7264906640015457e-05,0.3015580420319246,1.0502979644891438e-05,5.708894499343241e-06,0.3999974591340178
2014-05-12,2.5472098693136958e-05,0.2684299476901007,5.527122353606002e-05,0.3075119307149034,1.007193398186075e-05,5.348178631490732e-06,0.39541044902493516
2014-05-13,2.7268227179962204e-05,0.2644879068395144,5.40523295947859e-05,0.41233456634453,1.0154101015331338e-05,8.572992209209312e-06,0.3723784809447745
2014-05-14,2.54765910501542e-05,0.24600971485151935,5.359503528289306e-05,0.4577219307593166,9.090446100311779e-06,1.0100226925383324e-05,0.35681563841944064
2014-05-15,2.174205444419079e-05,0.2675376925121792,5.237422829650356e-05,0.565324020147052,9.028052687284872e-06,1.1329151091954862e-05,0.4152345727244307
2014-05-16,2.0552751262807784e-05,0.2760057384802856,5.136439589163969e-05,0.5450262067263335,8.967764340112982e-06,1.0982678476887177e-05,0.43632914277228807
2014-05-19,2.1296152341554682e-05,0.26617042025076815,5.0919960724888964e-05,0.5735921674941302,8.7650498965001e-06,1.1490945768159863e-05,0.41157903812497926
2014-05-20,2.0908636850371392e-05,0.301298038640584,5.3261611197159104e-05,0.4048884879084093,1.0054635110732603e-05,7.601544462961223e-06,0.4808842959340989
2014-05-21,2.119414789263069e-05,0.27248104672577356,5.3658309621920686e-05,0.4659535512278857,9.188884078728801e-06,8.549662270686963e-06,0.4335576086983814
2014-05-22,2.007249814887391e-05,0.3029054757861628,4.907467223845651e-05,0.4596277339735894,9.506847808235759e-06,8.414457699919536e-06,0.4736255416602992
2014-05-23,2.2049522594442057e-05,0.20635826313337452,4.369916962664139e-05,0.2984166557544468,6.405573982603627e-06,5.576134092917763e-06,0.2905085112463277
2014-05-27,2.174082787467674e-05,0.22948326624659965,4.1660455326580365e-05,0.3407530279991897,6.906389498706617e-06,6.140561799560686e-06,0.31766911262615877
2014-05-28,2.1661197917021908e-05,0.24243232143033788,4.0492130996499446e-05,0.5957629764479854,7.1798781183319565e-06,1.6329401543808416e-05,0.3314626525197773
2014-05-29,2.1856321025887475e-05,0.22718409414497548,3.994621443851814e-05,0.6174361485036273,6.712808636349982e-06,1.6705824032081523e-05,0.30713351201234057
2014-05-30,2.8179051435749515e-05,0.24378830327917825,4.204426759072332e-05,0.553442030943242,8.391303814757503e-06,1.5044280101358178e-05,0.2977851768321707
2014-06-02,2.8496658002674943e-05,0.29744192121021995,4.3169870480923724e-05,0.5470194363854834,1.043252695743132e-05,1.4878459100264521e-05,0.3660965070518807
2014-06-03,3.418588872187905e-05,0.3148796848878111,4.417754436878472e-05,0.534617929895576,1.2236828271798318e-05,1.5079177516650416e-05,0.35794969004174865
2014-06-04,2.793146765100254e-05,0.3279358929109027,4.42956181811498e-05,0.5567989919135727,1.1534963239655859e-05,1.592179074720905e-05,0.4129737607698476
2014-06-05,4.136471088316827e-05,0.347656429573551,4.437520152181713e-05,0.5683093035244856,1.4894825904974404e-05,1.572880719852761e-05,0.36008533812901045
2014-06-06,3.9833023701562004e-05,0.3112925011678646,4.754367845992495e-05,0.5395836050770497,1.3546798978629561e-05,1.550269586904656e-05,0.3400896472265132
2014-06-09,5.1073182956276414e-05,0.3166453388055103,4.9834039603278614e-05,0.511303990337635,1.5974696216917085e-05,1.4974354944313412e-05,0.3127805100886892
2014-06-10,4.95066057749403e-05,0.2865054789783352,5.205655151403878e-05,0.5120709895919614,1.4544614164000828e-05,1.5063992316195539e-05,0.29379138271206534
2014-06-11,4.7157992518462575e-05,0.28814077611631117,5.400782616077283e-05,0.511453146175342,1.4541550798625648e-05,1.4949890810067452e-05,0.30835813871704915
2014-06-12,4.667919578081926e-05,0.28846216807006586,5.562653947809598e-05,0.5446537393149077,1.469912785864053e-05,1.5257734958661957e-05,0.31489676745203227
2014-06-13,3.72024477228719e-05,0.4020390526553207,5.749221738591764e-05,0.528688493388111,1.8593387826206384e-05,1.4978630341587997e-05,0.4997893677510701
2014-06-16,2.938646502467408e-05,0.5590850955142205,5.9604933858141696e-05,0.5289121830761639,2.339875193812216e-05,1.4984381894353893e-05,0.796242485051387
2014-06-17,3.191330809025626e-05,0.597056229790526,6.146389522523543e-05,0.5223866621860933,2.6443028104790167e-05,1.4752146822392748e-05,0.8285893781366942
2014-06-18,3.560112133469648e-05,0.6048475898307668,6.345472029897976e-05,0.5118145516130003,2.8748140593264037e-05,1.391910636293889e-05,0.8075066041598639
2014-06-19,3.687128606172102e-05,0.591610346675984,6.77662835148623e-05,0.519914815844839,2.9572411308207248e-05,1.4204638535002222e-05,0.8020444759834046
2014-06-20,3.6786047916274955e-05,0.46129359783403734,6.754243644792996e-05,0.5293642272300787,2.2993620260417407e-05,1.4352263532737744e-05,0.6250636195753044
2014-06-23,3.78482539714106e-05,0.4136825899980287,6.773153056840162e-05,0.5260457058985919,2.0945253130071378e-05,1.4267288188561449e-05,0.5534007763183151
2014-06-24,3.933090292313687e-05,0.3865164854087461,6.946765409253991e-05,0.5301621775034902,2.0203485334688812e-05,1.391067036604134e-05,0.513679672550916
2014-06-25,4.004889359785303e-05,0.35634647619538407,7.101288783370424e-05,0.5536843637807844,1.900361909654887e-05,1.4525376137060254e-05,0.47451046431823596
2014-06-26,4.4267929857314866e-05,0.3262955938943564,7.846361903887176e-05,0.5602881291062881,1.923047376484509e-05,1.4801939056881698e-05,0.43441095679940483
2014-06-27,3.536085878696092e-05,0.36112735721417627,8.02728999448125e-05,0.5888669176188316,1.9240053172083597e-05,1.6135273461315113e-05,0.544105936114262
2014-06-30,3.524942345217237e-05,0.37585143009830646,8.163523962947867e-05,0.5874203087532843,2.0161881226560167e-05,1.6239931526852354e-05,0.571977616993268
2014-07-01,3.707778978776346e-05,0.38175002509544453,8.503622616778409e-05,0.5899107051209052,2.143571540345328e-05,1.5780467768975604e-05,0.5781281874176752
2014-07-02,3.729144432547138e-05,0.361500517636643,8.722661872543397e-05,0.6160056840067822,2.0617596904945555e-05,1.6983892462172533e-05,0.5528774033260762
2014-07-03,3.7850371933542936e-05,0.36853144737629345,8.768894792378328e-05,0.6012196963538196,2.123156747649678e-05,1.6265035579510635e-05,0.5609341835207015
2014-07-07,3.637233936281704e-05,0.33594460511065916,8.710088944600237e-05,0.6466520871932562,1.8908826781435116e-05,1.810306387864747e-05,0.5198683151176512
2014-07-08,3.904012916123487e-05,0.3994593118636285,8.546287520333612e-05,0.6027252284309024,2.3073683025815588e-05,1.6256975109764996e-05,0.5910247614838001
2014-07-09,3.921043801203444e-05,0.40767156027562546,8.568771255838549e-05,0.606923215731821,2.3630370834839923e-05,1.6473893163418947e-05,0.602655110039508
2014-07-10,3.784415060760939e-05,0.34772901170304027,8.766920406677353e-05,0.5599922075084435,2.0029210882420847e-05,1.541123543971061e-05,0.5292551308680591
2014-07-11,4.137743263306523e-05,0.3138658733323764,8.851421614259029e-05,0.5241462615298941,1.8994697490828174e-05,1.518381670790586e-05,0.4590593539061017
2014-07-14,3.5819786180035966e-05,0.39378176837725193,8.82213933004185e-05,0.5380376676484361,2.2136250241983357e-05,1.570190380652825e-05,0.6179894578578171
2014-07-15,3.740515266448331e-05,0.3553092227426258,8.516655811169572e-05,0.5569362500038706,2.0054264769887087e-05,1.6961836802024384e-05,0.5361364234967788
2014-07-16,4.331224214055195e-05,0.34919070453716056,8.329895448165688e-05,0.5400953467118103,2.0974314834013382e-05,1.9506983908454374e-05,0.4842583481582396
2014-07-17,4.7474517764657056e-05,0.4361142145100421,8.167211134643203e-05,0.5150309479731222,2.7156100955263835e-05,1.7829295621091718e-05,0.5720142559400677
2014-07-18,4.82618636397603e-05,0.4567352886020158,8.103906807201772e-05,0.5207690665496698,2.8563658416464945e-05,1.685196783334388e-05,0.5918473979718619
2014-07-21,3.56854935741795e-05,0.45093528569937247,7.882340451689877e-05,0.511617492338843,2.391595175168618e-05,1.659383054473172e-05,0.6701869403031248
2014-07-22,3.6878426197529086e-05,0.4362396680541478,7.819654357252166e-05,0.5240318625911559,2.3426376681809116e-05,1.885089552711739e-05,0.6352325491422061
2014-07-23,3.8554343811198455e-05,0.4374964297612985,7.816597651881178e-05,0.5286852716240622,2.4017071453015404e-05,1.8932516172830096e-05,0.6229407397160636
