Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_UAL,Predicted_Covariance,Future_Cov_45_UAL,Beta_Predicted
2013-11-14,4.545126757048379e-05,0.2162044806918757,0.0005709145158037707,1.091909215589187,3.4827574717700626e-05,3.404322444773862e-05,0.7662619015782471
2013-11-15,4.488960878325864e-05,0.2142588112872511,0.0005814149588399417,1.1780013392882085,3.461423214344827e-05,3.835463192495914e-05,0.7710967656362708
2013-11-18,4.304897041106976e-05,0.21073250684795963,0.0005899633808702266,1.4874854781509024,3.358346060017531e-05,6.390498638585305e-05,0.7801222719031521
2013-11-19,4.253689180732228e-05,0.20943793494618024,0.0005993911154909111,1.5687012189121488,3.344208712948647e-05,6.807341285425612e-05,0.7861901918214383
2013-11-20,3.986505410246521e-05,0.25309756205949385,0.0006088404960239175,1.555949530683197,3.9430828863457924e-05,6.843626237817555e-05,0.9891076219816184
2013-11-21,3.485111027762049e-05,0.2795974807409837,0.0006136961552438508,1.6598681472271943,4.0890108633034036e-05,7.392213021545237e-05,1.1732799416520012
2013-11-22,3.677714977289896e-05,0.2809748381063497,0.0006229874008134997,1.59390084199076,4.2530069820405806e-05,7.42134897990171e-05,1.1564264790238357
2013-11-25,4.464079349966786e-05,0.2864082990581319,0.0006297475265577505,1.6250051367857392,4.802139656465327e-05,7.681025523892985e-05,1.0757290092751277
2013-11-26,4.5604254902161166e-05,0.290039583308623,0.0006340330786995423,1.7349123849088917,4.931918746504949e-05,0.00010141554653915283,1.08146021836906
2013-11-27,5.098239319509307e-05,0.3466026958490489,0.0006386688879922709,1.6962179250124343,6.254317517445375e-05,0.00010105522550745337,1.2267602843813417
2013-11-29,5.306536742177139e-05,0.3907590616272236,0.0006421643701608608,1.6982539014245075,7.213362347491747e-05,0.000101186246373562,1.3593352308594937
2013-12-02,5.1303727815654587e-05,0.4547353112492713,0.0006238049934722193,1.7147567513734558,8.135000132605697e-05,0.0001092719068134882,1.585654781624547
2013-12-03,5.129816798105141e-05,0.46526605731795634,0.0006375419966010471,1.6072741590846191,8.414081169152945e-05,0.00010751738387947986,1.640230343559433
2013-12-04,4.926678581923591e-05,0.47690393178418,0.0006519247440376439,1.597224664509427,8.546863153032264e-05,0.00010696506940540332,1.7348124118328814
2013-12-05,6.186383108747796e-05,0.482433743819944,0.0006601377024030742,1.4096522728101823,9.749298131994124e-05,9.737692830891628e-05,1.5759286097571652
2013-12-06,6.149224160789946e-05,0.48504744946085226,0.0006691577070748244,1.487421718170445,9.839173750828905e-05,9.87651490164372e-05,1.6000675034043543
2013-12-09,5.694825981469449e-05,0.4871557138019959,0.0006712926450530996,1.4795007476759636,9.524977841894792e-05,9.888471058713031e-05,1.6725669709466768
2013-12-10,5.3452041059883435e-05,0.4900788487677949,0.0006748325361180745,1.4410299932462889,9.307780062587945e-05,9.670632642183724e-05,1.7413329553047834
2013-12-11,5.2671389427449466e-05,0.49022479262212126,0.0006773790005936174,1.3709356334520266,9.259734261981098e-05,8.76540737777649e-05,1.7580197451855004
2013-12-12,5.926873458923956e-05,0.48147416708065105,0.0006739068831281854,1.4181741227850777,9.622452238141974e-05,9.188208794848548e-05,1.6235292190444308
2013-12-13,5.102150798536989e-05,0.4574563602821213,0.0006713263057922715,1.5025817111472384,8.466290147515705e-05,9.825877163702834e-05,1.6593570989597881
2013-12-16,5.265033739264804e-05,0.44882736433173476,0.0006684512820783852,1.5310487689425032,8.420052258332831e-05,9.916568589008625e-05,1.5992399432389175
2013-12-17,5.547285481711756e-05,0.44311369031262765,0.0006646809839013412,1.4908645837758487,8.508677310396082e-05,9.686663975859288e-05,1.5338452182508755
2013-12-18,5.7755345996717895e-05,0.4451599256010811,0.0006610726895911808,1.6717180997142815,8.698347705451631e-05,9.848854785731904e-05,1.50606797610492
2013-12-19,6.478693026373803e-05,0.4499751505522326,0.0006628547372796629,1.671716487794452,9.324840553589345e-05,9.840149529769509e-05,1.4393089031428554
2013-12-20,6.101338500649426e-05,0.4516105389026697,0.0006619480129981985,1.6362987032699687,9.075876335412583e-05,9.71634513765631e-05,1.4875221780346308
2013-12-23,6.0371580554275465e-05,0.44838324331970125,0.0006558476800302135,1.6473487541999892,8.922101105800501e-05,9.709716011363204e-05,1.477864422943064
2013-12-24,6.05937066863415e-05,0.44465980517151793,0.0006541070592785101,1.6772359665966108,8.852502368060661e-05,0.00010082138985815248,1.4609606924832863
2013-12-26,6.0130930524985e-05,0.44421089075274006,0.0006524323211546382,1.6809515983576673,8.798444483863461e-05,0.0001072794171426855,1.4632144234334807
2013-12-27,6.1029823506439453e-05,0.4504599554858858,0.0006607679436849058,1.679569999108908,9.04589889495658e-05,0.00010718899455449643,1.4822095780765479
2013-12-30,6.103786899254316e-05,0.45800331208076117,0.0006665042119531321,1.688061947378881,9.237825390799702e-05,0.00010783914637893523,1.513458045517327
2013-12-31,6.15980310886923e-05,0.46057033322541574,0.0006699209557891212,1.6858751102775125,9.356020337388772e-05,0.00010700793874319045,1.5188830181791766
2014-01-02,6.274975633376732e-05,0.4132235460329046,0.0006724593990531908,1.732159638492613,8.488366372162247e-05,0.00010592900045808177,1.3527329615452912
2014-01-03,6.287727487442676e-05,0.438251635399666,0.0006703624793767276,1.75626050710443,8.997570332690494e-05,0.00010859989393119549,1.4309733287041606
2014-01-06,6.194585296328845e-05,0.4593375132426733,0.0006696891227396798,1.7417321537024677,9.355664860902316e-05,0.00010723872954027425,1.510297205278108
2014-01-07,5.985294868622432e-05,0.46341841240436626,0.0006695892234611692,1.8257446168960536,9.277271966084807e-05,0.00011670723565769798,1.5500108465366307
2014-01-08,5.957982003469859e-05,0.46157081737668343,0.000671071319764388,1.8342946217303435,9.229374647340915e-05,0.00011762472094376813,1.5490772952932443
2014-01-09,5.8876921963223624e-05,0.4425951671502342,0.0006831253835715658,1.8556473163553595,8.876247997167e-05,0.00012223205664334212,1.5075937568053206
2014-01-10,5.8643073362417135e-05,0.41916829004398126,0.0006805701847107859,1.7854780980618254,8.374005500973072e-05,0.00011923016233337907,1.42796156832049
2014-01-13,6.549653155125348e-05,0.42200781740541865,0.0006504161119703217,1.860153477456968,8.710143147911805e-05,0.0001174589901335168,1.3298632678122495
2014-01-14,6.384952094066409e-05,0.42959171466923135,0.000640723470781807,1.7580983706356694,8.689004755552002e-05,0.00010786400600579164,1.3608566873394037
2014-01-15,6.070372053025981e-05,0.47170667164877195,0.0006237367292667099,1.7952588980692747,9.178682194915158e-05,0.00011213253273346242,1.5120460681383994
2014-01-16,6.085694586035492e-05,0.46826070774373313,0.0006103987105035672,1.7871721035345487,9.02504960374636e-05,0.00011229154574079336,1.4829941720137656
2014-01-17,6.130074788390541e-05,0.43697173549524204,0.0005944697480101682,1.8131579917056349,8.341633648911693e-05,0.00011393396357308411,1.3607719215285135
2014-01-21,6.022038567812545e-05,0.4453465122059735,0.0005757057002246818,1.8234917198910976,8.292206075209528e-05,0.00011655443773538782,1.3769765805770324
2014-01-22,6.0180607898710316e-05,0.4523879941346052,0.0005660847593412331,1.8172765172114895,8.349877175507886e-05,0.00011633834739951064,1.3874697293788596
2014-01-23,6.197862719476769e-05,0.45647830016642194,0.0005590556375463644,1.777938264247714,8.497058905642466e-05,0.00011187145195361405,1.3709659749223677
2014-01-24,8.312838911315208e-05,0.4597295073444089,0.000566247344932567,1.7922477240594423,9.974247743204132e-05,9.494963892221973e-05,1.1998605830828095
2014-01-27,7.785643656399444e-05,0.479518270056442,0.0005579270227743946,1.8653371980747715,9.994040806562e-05,9.85517292474496e-05,1.2836499135620412
2014-01-28,5.7778264472590076e-05,0.536420972718429,0.0005442435005004125,1.852859158519007,9.512279905666907e-05,9.714363651511086e-05,1.6463422694497027
2014-01-29,5.541992369045716e-05,0.5919501525507326,0.0005350219261073496,1.9003831260612472,0.00010193043762438666,9.476859316078123e-05,1.839238144637471
2014-01-30,5.718939038351772e-05,0.617285114031995,0.0005248376705720198,1.9383129250460247,0.00010694390478090507,0.00010020825034586279,1.8699955369995842
2014-01-31,5.786696567157789e-05,0.6384774811450759,0.000517912926506678,1.880670036135868,0.00011053232743329413,0.00010139546814584041,1.910110995980277
2014-02-03,7.055814511505822e-05,0.6986108024169395,0.0005230783265040999,1.8346785711633569,0.0001342122747207827,7.565495303634898e-05,1.9021514029588582
2014-02-04,5.3287933521446234e-05,0.6693848528782892,0.0005181909494228255,1.9069945045964296,0.00011123340503561015,8.104641128925421e-05,2.087403239062427
2014-02-05,5.1744253938995175e-05,0.6535921112915255,0.0005170463261402521,1.9848012105380128,0.00010690612665899806,0.00010686055022432433,2.0660482762982144
2014-02-06,5.460185755120456e-05,0.6639814502756639,0.0005188875959807103,1.93040567145839,0.00011176254941667847,0.0001014186240064519,2.0468635029837534
2014-02-07,6.356327391387762e-05,0.6591673786720161,0.0005105323598778148,1.9111856966359493,0.0001187436715081474,9.666630681821522e-05,1.8681176125231391
2014-02-10,6.2547563500994e-05,0.6424062606113463,0.0005120032803102346,1.9467787254435611,0.00011496121227049224,0.00010019912685798114,1.8379806636059497
2014-02-11,5.609995653519849e-05,0.5799789858427947,0.0005186847000591571,2.268938958978278,9.893392505115168e-05,0.00011627037410957998,1.7635294421142398
2014-02-12,5.280573476410588e-05,0.5699220749124012,0.0005230722567734685,2.2646816250776145,9.471894823161783e-05,0.00011609500248133836,1.7937246523459416
2014-02-13,5.31879934714369e-05,0.5595949007588557,0.0005262492321063827,2.255886133018552,9.362164965805885e-05,0.00011499185460087688,1.7602026989105293
2014-02-14,5.362200748552388e-05,0.5357269491793032,0.0005294678637419285,2.3773293445722827,9.02682100688382e-05,0.00012070611216800731,1.6834172068848328
2014-02-18,5.088126402858046e-05,0.5093392554806365,0.0005293002684332265,2.3711234461460067,8.358669471462702e-05,0.00012077173064655212,1.6427794456457612
2014-02-19,5.093399391722896e-05,0.5607115542051639,0.0005336812651767493,2.321537996765275,9.244519653044474e-05,0.00011569432650259178,1.814999952304431
2014-02-20,5.128532994270177e-05,0.5819997556532445,0.0005480719465222867,2.33186592157132,9.757491142835917e-05,0.00011859427988816383,1.9025891329425815
2014-02-21,5.0142924359823583e-05,0.594836824229768,0.0005479240236397321,2.3240928200930524,9.859680610014158e-05,0.00011850919815232327,1.9663154345090628
2014-02-24,5.289213529725008e-05,0.6069429121079518,0.0005424776300712838,2.419275369939012,0.00010280975192303164,0.00012291313272946557,1.9437625526980156
2014-02-25,4.99909412374215e-05,0.6253923406662709,0.000544258872851085,2.405655132570546,0.00010315753926903462,0.00012256024281111157,2.063524644977367
2014-02-26,4.8822079787728685e-05,0.6148025232332925,0.0005995720436281266,2.4039931015686413,0.00010518758073436733,0.00012247459964823544,2.154508394392612
2014-02-27,4.902946505121921e-05,0.6006564609729742,0.0006426168331465624,2.435747361298905,0.00010661806078157539,0.00012293582272102503,2.174571161855337
2014-02-28,4.913560627678946e-05,0.5823100799477613,0.0006858696064044829,2.4686240405186504,0.00010689890250502203,0.00012446020094561004,2.175589365944562
2014-03-03,5.060228536900576e-05,0.5848520234037197,0.0007163562677593098,2.410155127458794,0.00011135137778388132,0.00012301392817688414,2.2005207269173024
2014-03-04,5.593664385448813e-05,0.5929820828648853,0.0007413935887216229,2.3877833468866565,0.00012075752048016874,0.00011328093696548218,2.1588267039099387
2014-03-05,4.9068183379191435e-05,0.5855449811408862,0.000760453059038443,2.3609011922095413,0.0001131088165286086,0.00011202837158802134,2.305135603951769
2014-03-06,4.928243059442446e-05,0.5784819764198362,0.000778007109220283,2.338581423339669,0.00011327333169170935,0.00011081206618928342,2.298452619431568
2014-03-07,4.8971813978785636e-05,0.570488487288081,0.0007921143285310719,2.408695959040836,0.00011236056511427908,0.00011915820402704691,2.294392549211127
2014-03-10,4.912023117884392e-05,0.5595254699833647,0.0008133187959299144,2.407232354643138,0.00011183570150402069,0.00011908575890456932,2.276774738637393
2014-03-11,5.148937537691702e-05,0.5982915779015872,0.0007999635906749778,2.399781401255157,0.00012142463637746629,0.00011860346097474591,2.358246443826577
2014-03-12,4.8906113932888686e-05,0.5928536042298769,0.000798029167079995,2.410004051934267,0.00011712198504565887,0.00012347943601300854,2.3948331941969316
2014-03-13,5.192240840939531e-05,0.6274271995341598,0.0008027294052352529,2.432745357411264,0.0001280929838379991,0.00011798676915785819,2.4670077479460835
2014-03-14,5.053194068255615e-05,0.6870523811539327,0.0007841353616339392,2.447807012099443,0.00013676291775566898,0.00011872556341343331,2.706464780658625
2014-03-17,5.312543808337814e-05,0.8076799254551227,0.0007740232787559002,2.421186730667446,0.00016378252495368226,0.00011570752959589797,3.0829397528286258
2014-03-18,5.3640183376897774e-05,0.7989073756662902,0.0007789423964763177,2.5200296640202207,0.0001633030246917329,0.000121541329953283,3.0444158541423945
2014-03-19,4.9711758607667365e-05,0.7680276442486633,0.0007892168343666024,2.5425579061673598,0.00015212639927655755,0.00012108589002035156,3.06016933492862
2014-03-20,4.924048797705463e-05,0.7333799803864628,0.0008011125163419538,2.5938471772322416,0.0001456588856680483,0.00012255382836727993,2.9581121481964856
2014-03-21,5.1299807125194504e-05,0.7330624519012856,0.0008105139015091419,2.5633563330027487,0.00014947861846459844,0.00011853055016372598,2.9138241806602445
2014-03-24,5.150721281894852e-05,0.7183341968017704,0.0008176335599668389,2.5749817920166977,0.00014741440407787138,0.00011782926599991163,2.8620147744364153
2014-03-25,5.187847468728203e-05,0.7201856262314961,0.0008225178896652916,2.5226648212454434,0.0001487684111946336,0.0001156419909424359,2.8676327145582805
2014-03-26,4.894688218699071e-05,0.7081149011980942,0.0008317385782976284,2.5048836746833243,0.00014287612830986586,0.00011119464523769054,2.919003661235036
2014-03-27,4.819111839496585e-05,0.7124611929902949,0.000840346002898931,2.511577805146638,0.0001433751171482452,0.00011096109525931382,2.9751357080607304
2014-03-28,4.77393720640184e-05,0.6565928176857072,0.0008383688616614534,2.5666641124259564,0.00013135664534579444,0.00011257821091917601,2.751536932024272
2014-03-31,4.471229395078723e-05,0.5843115230857738,0.0008357418714917539,2.485681981848639,0.00011295202141704057,0.00010604282721491487,2.526196073530955
2014-04-01,4.637295349124256e-05,0.5599065041978224,0.0008242563793152776,2.340207187543759,0.0001094659497752667,9.976971971853843e-05,2.3605559174905504
2014-04-02,4.141854620280984e-05,0.5381366803835591,0.0008346764883901496,2.365819979344936,0.00010005737638009474,0.00010136131658504362,2.415762636625494
2014-04-03,4.131197301210188e-05,0.5203467166400622,0.0008428216506987389,2.347355659067489,9.709539406203958e-05,0.00010033839920419563,2.350296705354561
2014-04-04,4.5815215175484866e-05,0.5233029423640367,0.0008489871265198791,2.295536739036716,0.00010320686696008849,8.957211616909614e-05,2.252676683166887
2014-04-07,4.72141155464609e-05,0.5165104463975776,0.0008529357157545876,2.5428792711076307,0.00010365092662905705,9.176799325361178e-05,2.1953376745363298
2014-04-08,4.530353492960697e-05,0.44210133516919475,0.0008582959841825814,2.798318045680664,8.71779017470861e-05,0.0001047121448647692,1.9243068313001157
2014-04-09,4.691297863661334e-05,0.46930800216172674,0.0008712711714691276,2.791764095905895,9.488141127643164e-05,9.86785271302121e-05,2.0224981238428814
2014-04-10,5.810324280314903e-05,0.5283155244754456,0.0008817214450717002,3.026752486210753,0.00011958019579591437,7.270886306842326e-05,2.0580640602288978
2014-04-11,5.691804938589508e-05,0.5056255725008789,0.0008869188054062699,3.1988165473676355,0.00011360461296552838,6.901000190588333e-05,1.9959329982534655
2014-04-14,5.793906540801691e-05,0.49503218990017345,0.0008924885574660372,3.259978091676122,0.00011256944149031746,6.983105367947066e-05,1.9428936365746323
2014-04-15,5.375893588153699e-05,0.5114391598072411,0.0008954396332216329,3.2488587562976434,0.00011221152539999088,6.747622770918713e-05,2.087309273517984
2014-04-16,3.1303883437837385e-05,0.5958502761050414,0.0009030769783316044,3.016081179853257,0.00010018406270506735,5.807383436862658e-05,3.2003717016136615
2014-04-17,3.0074876652121772e-05,0.5893436045705147,0.0009050672673292747,3.031717262092193,9.723238344160276e-05,5.850941505200982e-05,3.233010215346737
2014-04-21,3.398061258211898e-05,0.5811747034066427,0.0009055321307332292,3.115654975606021,0.00010194694992754381,6.32021484510719e-05,3.0001504440561373
2014-04-22,3.465237531876505e-05,0.598229403894841,0.0009176865450530205,2.9331664712172616,0.0001066796156575018,5.9488400476822715e-05,3.078565745527186
2014-04-23,3.661275306357103e-05,0.6183170350031211,0.0009152775120375885,2.9967767808476324,0.00011318889000990651,6.023729128613598e-05,3.0915154021161886
2014-04-24,2.8915216768426475e-05,0.40785985652783896,0.0010294665007276938,3.1253181949721576,7.036882475962331e-05,6.280864141322004e-05,2.433626049674352
2014-04-25,3.367547480592454e-05,0.4148779432235816,0.0010063218006902768,2.860064171814036,7.637402005124529e-05,5.207378194222611e-05,2.2679418921751555
2014-04-28,3.364553762091845e-05,0.407372409539577,0.0009943428662240786,2.966386116938144,7.451152106697045e-05,5.580519384067958e-05,2.2146033719682454
2014-04-29,3.9441733334885286e-05,0.3876281128499369,0.0010447182267999367,2.7700492975281925,7.868516303091786e-05,5.1325338989837734e-05,1.9949722382338275
2014-04-30,4.001418281063408e-05,0.38559740766804335,0.0010211734330267187,2.84406846974483,7.794546195591737e-05,5.3401131365660645e-05,1.9479458652146395
2014-05-01,2.1991126094734782e-05,0.414116113871038,0.0009489518784905013,2.94847321824651,5.982296844955157e-05,5.670087189428071e-05,2.720323106322175
2014-05-02,2.5114593555483047e-05,0.4351467740595225,0.0008903931683929812,2.57028631842374,6.507134070930783e-05,5.2333571511328586e-05,2.5909772565322435
2014-05-05,2.3421323104644024e-05,0.46140542398764517,0.0008284477194892109,2.5958047067720744,6.427187379021085e-05,5.352381577044171e-05,2.7441606737181683
2014-05-06,2.3724080850696792e-05,0.45921498994023857,0.0007886351640054168,1.9645136467709263,6.281289680293045e-05,3.7346148853192126e-05,2.647643008731594
2014-05-07,2.503936026433856e-05,0.4380696240671963,0.0007481120960531343,2.0685104066312454,5.995675128451767e-05,3.823892979397786e-05,2.394500125065455
2014-05-08,2.245244272166245e-05,0.4084184347047553,0.0007323923904244533,1.969672959804976,5.2373192362697685e-05,3.6898057154268946e-05,2.3326278130159643
2014-05-09,2.6257615904936162e-05,0.3875299315061328,0.0007297073307537059,1.9379874539881792,5.364228285085853e-05,3.66886780446002e-05,2.0429228245651325
2014-05-12,2.5472098693136958e-05,0.4045950431621879,0.000741421876706597,1.7083146348527396,5.560138635408413e-05,2.9710625551152004e-05,2.1828349137585987
2014-05-13,2.7268227179962204e-05,0.41637580768824806,0.0007344368114465534,1.9126773970490956,5.892385581857804e-05,3.97671448430828e-05,2.1608979355239373
2014-05-14,2.54765910501542e-05,0.4170561493051972,0.0007292927541302826,1.9514373003523935,5.684812385056889e-05,4.3060990176982993e-05,2.231386598727258
2014-05-15,2.174205444419079e-05,0.4042965448046176,0.0007749599990011981,1.8769171318819475,5.247953307332884e-05,3.761361098479078e-05,2.413733863468948
2014-05-16,2.0552751262807784e-05,0.38598727202729927,0.0008010330731310506,1.9668931819694933,4.9525992888738835e-05,3.963434262308631e-05,2.4097013706559554
2014-05-19,2.1296152341554682e-05,0.39942148040638137,0.0008367638226224611,1.962798913193078,5.331917696926416e-05,3.932134562408524e-05,2.503700016515364
2014-05-20,2.0908636850371392e-05,0.4029650740016903,0.0008554928514783749,1.917025973019799,5.389375685370902e-05,3.599104100450014e-05,2.577583476119904
2014-05-21,2.119414789263069e-05,0.42977418898114195,0.0008856079634414545,1.5034531047208892,5.888017149289291e-05,2.7586475628968685e-05,2.778133463594724
2014-05-22,2.007249814887391e-05,0.3763683553075366,0.000910001272720896,1.4869568795627797,5.08668465068092e-05,2.72218903252788e-05,2.5341562435098735
2014-05-23,2.2049522594442057e-05,0.3400888357775103,0.0009465332850662297,1.4298241750346743,4.9131487854623074e-05,2.671731344596762e-05,2.2282336338206012
2014-05-27,2.174082787467674e-05,0.3070015724056346,0.0009510170571380567,1.489354942725699,4.414411269945715e-05,2.6839016283987842e-05,2.0304706404890536
2014-05-28,2.1661197917021908e-05,0.28241664158839597,0.0009756838594496106,1.2383889399914465,4.1056892899525884e-05,3.3943281251041537e-05,1.895411927669169
2014-05-29,2.1856321025887475e-05,0.2659604270839234,0.0009775577165454501,1.268708667353354,3.887556879257168e-05,3.432715074449074e-05,1.7786876733063148
2014-05-30,2.8179051435749515e-05,0.2405427022333859,0.0009652326599059546,1.0687728422018032,3.967083800405702e-05,3.0091051925382512e-05,1.4078131087737178
2014-06-02,2.8496658002674943e-05,0.22159061864860558,0.001006776784356105,1.2034833812309522,3.7533142817705885e-05,3.645743727551016e-05,1.3171068275508904
2014-06-03,3.418588872187905e-05,0.22549487351452993,0.0009929797408999414,1.2092253152412955,4.154610402783842e-05,3.6631518736671784e-05,1.2152998088140623
2014-06-04,2.793146765100254e-05,0.22178465186141622,0.0009657543741500011,1.2570657057616204,3.642601888676313e-05,3.873516404150331e-05,1.3041211919795306
2014-06-05,4.136471088316827e-05,0.22578531280353734,0.000920726954444993,1.112820861453966,4.406320806554239e-05,3.6616920525682836e-05,1.065236698740524
2014-06-06,3.9833023701562004e-05,0.227392876200238,0.0009324945622929756,1.0542106481081308,4.382497189485206e-05,3.433147588107277e-05,1.1002170516403331
2014-06-09,5.1073182956276414e-05,0.22583714767221283,0.0009541193703559894,1.0878928514529007,4.985321819777652e-05,3.542269774857489e-05,0.9761133986980154
2014-06-10,4.95066057749403e-05,0.21788921861971564,0.0009514049617692248,1.196318129042121,4.728789949393981e-05,4.0248152180280664e-05,0.9551836316331835
2014-06-11,4.7157992518462575e-05,0.21685853269265987,0.0010023520414789654,1.1934625976525224,4.7148112285230853e-05,4.0423014196356726e-05,0.9997904865600915
2014-06-12,4.667919578081926e-05,0.23426172030963752,0.0010581340223403868,0.9252881623103892,5.206349875296836e-05,3.022915656294143e-05,1.1153469523646236
2014-06-13,3.72024477228719e-05,0.22237855280145094,0.001005430448678952,1.084505961715738,4.300853741523576e-05,3.683822199649407e-05,1.1560674108223878
2014-06-16,2.938646502467408e-05,0.20558620635536826,0.0009246582343956183,1.0519750687239808,3.388896199868289e-05,3.6277776908384934e-05,1.1532166924544454
2014-06-17,3.191330809025626e-05,0.20713365789094826,0.0009079434687351308,1.0505569574168414,3.525867531281367e-05,3.621727161299363e-05,1.1048267140810393
2014-06-18,3.560112133469648e-05,0.21253379112908324,0.0008862961192997826,1.0604108873387854,3.7752807325920065e-05,3.556850555821886e-05,1.0604387140223748
2014-06-19,3.687128606172102e-05,0.2118181021526903,0.0008629570137752678,1.0520462589026571,3.7783466198956074e-05,3.5357561794157466e-05,1.024739580162951
2014-06-20,3.6786047916274955e-05,0.20002995646663835,0.0008329094309645292,1.0360842947162656,3.5013497637486596e-05,3.510122471082082e-05,0.9518146041993235
2014-06-23,3.78482539714106e-05,0.19931436578333567,0.0008348259965511419,1.0280498828682334,3.542905013977871e-05,3.48148700684168e-05,0.9360814944472926
2014-06-24,3.933090292313687e-05,0.2020671257426401,0.0008286343559282889,0.9012322437175516,3.647909790709562e-05,2.964576591239787e-05,0.9274920023673384
2014-06-25,4.004889359785303e-05,0.2064538113238439,0.0007803593008750833,0.9185728084774236,3.649769785425882e-05,2.991798579351632e-05,0.9113284931350867
2014-06-26,4.4267929857314866e-05,0.2130631812402741,0.0007663770186405211,0.8785105785489583,3.924408884766468e-05,2.8685972754043247e-05,0.8865128542074789
2014-06-27,3.536085878696092e-05,0.28346440400591183,0.0006760686270605607,0.8494598509151672,4.382837043672509e-05,2.7722501012118362e-05,1.239460011443119
2014-06-30,3.524942345217237e-05,0.2660090135614027,0.0006745617087459251,0.856749109496656,4.1018823913056954e-05,2.7961953598054157e-05,1.1636736121007116
2014-07-01,3.707778978776346e-05,0.2863637331191704,0.0006948024185581707,0.73633203613106,4.596270660680062e-05,2.344336321592567e-05,1.2396290844167144
2014-07-02,3.729144432547138e-05,0.26350415180286363,0.0007171299090203897,0.7658726988004275,4.309143753295988e-05,2.4668406057156258e-05,1.1555314714245835
2014-07-03,3.7850371933542936e-05,0.2834046647769166,0.0007231032098949789,0.7359757099481821,4.688589544689564e-05,2.3502620701850954e-05,1.23871690162562
2014-07-07,3.637233936281704e-05,0.24490912223908132,0.0007406292178707829,0.6752609100104395,4.019675543726578e-05,2.2016832052278985e-05,1.1051462771283387
2014-07-08,3.904012916123487e-05,0.20141947085747497,0.0007519428361439383,0.8044337541034445,3.4510359758188504e-05,2.5607615553286722e-05,0.8839714544913897
2014-07-09,3.921043801203444e-05,0.1841877510741395,0.0007586896703542992,0.7806085265111102,3.176827822778407e-05,2.45637627468335e-05,0.8101995243724076
2014-07-10,3.784415060760939e-05,0.14118238942502906,0.000940626405186468,1.1954972173154186,2.6637195115956567e-05,3.815906658706577e-05,0.70386558261399
2014-07-11,4.137743263306523e-05,0.12857576645436705,0.00093578090024128,1.2023543173224254,2.5300434544018747e-05,3.837528473212058e-05,0.6114549147691887
2014-07-14,3.5819786180035966e-05,0.18089614660176773,0.0008487437779619349,1.2287987910884075,3.1541265349260016e-05,4.0047073378043596e-05,0.8805542610089457
2014-07-15,3.740515266448331e-05,0.21418378592066478,0.0007723769292537061,1.229638591071993,3.640549606850448e-05,3.996258404749225e-05,0.9732748959763499
2014-07-16,4.331224214055195e-05,0.24085882852458954,0.0006938740418572571,1.2988922903338156,4.1754974542964414e-05,4.260521240639408e-05,0.964045555699147
2014-07-17,4.7474517764657056e-05,0.2436433327974146,0.0006640898553276682,1.1241105326602103,4.3261167488492074e-05,3.4176881962993834e-05,0.9112502775267439
2014-07-18,4.82618636397603e-05,0.24841898354584965,0.000634148703521681,1.230728292301785,4.3459265193770784e-05,3.656978440467998e-05,0.9004887485937672
2014-07-21,3.56854935741795e-05,0.27369641801681255,0.0005939698811323957,1.150874601984171,3.984714217252304e-05,3.4991245054537674e-05,1.1166201775994133
2014-07-22,3.6878426197529086e-05,0.28342516843831533,0.0005725287988975748,1.0346692660077847,4.1183501793916764e-05,3.2424756223527104e-05,1.1167369663046012
2014-07-23,3.8554343811198455e-05,0.2965552001014499,0.0005551619295790395,1.0951830800938385,4.338624256960988e-05,4.07360891767829e-05,1.1253269613943724
2014-07-24,3.79220014302475e-05,0.3065712888246976,0.0005381579793713876,1.0846736782504118,4.379575290252998e-05,4.1955557155174306e-05,1.1548903341266537
2014-07-25,3.58816002468109e-05,0.32378187044423956,0.0005324125567381348,1.2203405687360795,4.4752012890164265e-05,4.669271613109422e-05,1.2472134069366585
2014-07-28,3.90148494586092e-05,0.33639110702302066,0.0005102033143884956,1.2157997350485727,4.7460369122163014e-05,4.669735344039887e-05,1.2164693643765985
2014-07-29,3.5953585678647994e-05,0.3456132362623809,0.00048453392040595554,1.2815883675282198,4.5616668479401646e-05,5.400252816789206e-05,1.268765482450679
2014-07-30,3.539196672747045e-05,0.34368056267597913,0.0004774224366499698,1.2792032147874932,4.467440033814131e-05,5.390207768977457e-05,1.2622751564542483
2014-07-31,4.5379445989039353e-05,0.34371701230185425,0.000463229964723784,1.6606107960932248,4.983436688487786e-05,5.9371432699112466e-05,1.0981704557811156
2014-08-01,4.584672797284814e-05,0.3450234549330097,0.0004564204032458581,1.7148795604682951,4.99097411997795e-05,6.0939425997741044e-05,1.0886216619283628
2014-08-11,3.847004227028839e-05,0.42034468999765845,0.00046084470408084535,1.3597036104406814,5.596856832951214e-05,7.988224115817877e-05,1.4548611081911498
2014-08-12,3.841634430365733e-05,0.44577474214583607,0.00046563109673083226,1.372508598919563,5.9620342045067124e-05,8.17533661992001e-05,1.5519525120299156
2014-08-13,3.776559449586869e-05,0.4552697768262874,0.0004784954951039341,1.3139753479604914,6.120063243008757e-05,7.651412234210916e-05,1.6205393625349263
