Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_IWM,Predicted_Covariance,Future_Cov_45_IWM,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.8268515038346356,6.785919313135726e-05,1.0794804306652332,4.306686687635892e-05,3.5274761974171776e-05,1.077259802807076
2013-11-13,4.4902541372157916e-05,0.8274360858928379,6.924512496553863e-05,1.0804980660246928,4.6138611408528337e-05,3.414445353958857e-05,1.027527841378191
2013-11-14,4.545126757048379e-05,0.8217107584191832,6.774439764437139e-05,1.1023648060202065,4.559620165029716e-05,3.436920577173061e-05,1.0031887797097983
2013-11-15,4.488960878325864e-05,0.8196849231190491,6.794282523485885e-05,1.0969339015759685,4.5268036584427295e-05,3.571515128019915e-05,1.008430187106237
2013-11-18,4.304897041106976e-05,0.832762765575015,6.964478896602298e-05,1.12285918758199,4.5598126248191344e-05,4.824000109557869e-05,1.0592152567826822
2013-11-19,4.253689180732228e-05,0.8426950140666348,6.89218380958239e-05,1.1430683938059705,4.562803082655671e-05,4.9603178574799587e-05,1.0726696025002542
2013-11-20,3.986505410246521e-05,0.8450800072325876,6.697359734164767e-05,1.156687617959414,4.3666242234049746e-05,5.087528595962834e-05,1.0953513852461942
2013-11-21,3.485111027762049e-05,0.846556590051856,7.350247252122678e-05,1.1420192717435411,4.284649276573369e-05,5.0859761033071335e-05,1.229415431084484
2013-11-22,3.677714977289896e-05,0.8553877958999744,7.364804380452195e-05,1.1574576644017034,4.4517697272364495e-05,5.389229386602445e-05,1.2104716528405237
2013-11-25,4.464079349966786e-05,0.8603843398120187,7.386993662853429e-05,1.1611151507690087,4.940743558312129e-05,5.488324256547582e-05,1.106777718534257
2013-11-26,4.5604254902161166e-05,0.8607248883865434,7.485764244225371e-05,1.207352276403024,5.029040301445243e-05,7.057664239519103e-05,1.1027568178088838
2013-11-27,5.098239319509307e-05,0.87007973180427,7.409657364704008e-05,1.2013805586361093,5.347714631040441e-05,7.157440178115806e-05,1.0489336211771136
2013-11-29,5.306536742177139e-05,0.8782146238622816,7.321802968315321e-05,1.2025126808239603,5.474132072603314e-05,7.164873537880378e-05,1.0315828078780842
2013-12-02,5.1303727815654587e-05,0.8789843888687163,7.496896896965513e-05,1.1597040213287908,5.451253673875883e-05,7.390148465569045e-05,1.0625453365617834
2013-12-03,5.129816798105141e-05,0.8831051309792551,7.523567335745663e-05,1.1480801533292622,5.486245553942695e-05,7.679994969882145e-05,1.0694817709609459
2013-12-04,4.926678581923591e-05,0.8827276698879067,7.278697123577777e-05,1.1484000281553617,5.286042847213298e-05,7.690758316365849e-05,1.0729425026037311
2013-12-05,6.186383108747796e-05,0.8847853988293556,7.237171070506452e-05,1.1456453740598234,5.920259890448387e-05,7.913967835122063e-05,0.9569824219384182
2013-12-06,6.149224160789946e-05,0.8931399894183687,7.057854506627646e-05,1.163467100952415,5.883910364089176e-05,7.725448687318394e-05,0.9568541022796789
2013-12-09,5.694825981469449e-05,0.8994763810611811,7.024138437822461e-05,1.1773663338940534,5.6888767387444837e-05,7.869109181933501e-05,0.9989553249310298
2013-12-10,5.3452041059883435e-05,0.9022754639286215,6.885448224686716e-05,1.161826554332694,5.4737808096008e-05,7.796921544689387e-05,1.0240545919412898
2013-12-11,5.2671389427449466e-05,0.9051268725064313,6.945492130042008e-05,1.1486140236878009,5.4745491369278354e-05,7.343940584649556e-05,1.039378151295701
2013-12-12,5.926873458923956e-05,0.9001607865917622,7.212368554240414e-05,1.1639807185353914,5.8853442780917834e-05,7.541315063680524e-05,0.992993071115827
2013-12-13,5.102150798536989e-05,0.8866535997148773,6.481141518740093e-05,1.1716295568552215,5.0986638359037854e-05,7.661671922143413e-05,0.9993165700562587
2013-12-16,5.265033739264804e-05,0.8860776322909759,6.814016984574413e-05,1.160323496285009,5.3073039291491235e-05,7.515389300300407e-05,1.0080284746456767
2013-12-17,5.547285481711756e-05,0.8855070724685441,7.214536463173909e-05,1.164450493413868,5.6019149239260164e-05,7.565838486588928e-05,1.0098479594018304
2013-12-18,5.7755345996717895e-05,0.8849492185260136,7.581833256087425e-05,1.203508822365314,5.856006627005342e-05,7.090420105428699e-05,1.0139332603666031
2013-12-19,6.478693026373803e-05,0.8845123101267001,7.857690565012957e-05,1.1988820728287857,6.310954427302291e-05,7.056925591946316e-05,0.9741091917168058
2013-12-20,6.101338500649426e-05,0.8832803475317329,8.693354384202618e-05,1.1971781225933575,6.432870664803724e-05,7.108846207066468e-05,1.0543376120041545
2013-12-23,6.0371580554275465e-05,0.8844916082277966,8.637232433849824e-05,1.189762982421649,6.387005546306846e-05,7.012638125772534e-05,1.0579490362298496
2013-12-24,6.05937066863415e-05,0.8846519739180261,9.00618904266082e-05,1.1804716961369264,6.535167757649833e-05,7.096007923932159e-05,1.078522525693734
2013-12-26,6.0130930524985e-05,0.8858180850420678,9.074381296608164e-05,1.230237965741534,6.543378112457824e-05,7.851458188356053e-05,1.0881884007663885
2013-12-27,6.1029823506439453e-05,0.8955486560329979,9.088409543658778e-05,1.229762145756477,6.669667565202815e-05,7.848256876149978e-05,1.0928538183465462
2013-12-30,6.103786899254316e-05,0.9038779580241925,9.12061790516482e-05,1.2275306902695875,6.744062837816414e-05,7.841884120316957e-05,1.1048981475156543
2013-12-31,6.15980310886923e-05,0.9091140505859457,9.198401860468082e-05,1.233212737258048,6.843180176602388e-05,7.827599579669283e-05,1.1109413816732538
2014-01-02,6.274975633376732e-05,0.911376421339974,9.718709440776439e-05,1.2371104469164456,7.117182620011513e-05,7.565461646026514e-05,1.134216774030972
2014-01-03,6.287727487442676e-05,0.9141762884586837,9.891064263049455e-05,1.2475654541617347,7.209386679468905e-05,7.714429348386651e-05,1.146580651573544
2014-01-06,6.194585296328845e-05,0.9175902946270081,9.279727475235746e-05,1.2414203545293434,6.95700861447871e-05,7.643445139493339e-05,1.1230789926489038
2014-01-07,5.985294868622432e-05,0.9208377661612918,9.155153630940906e-05,1.2312475916407553,6.816457266544181e-05,7.8705149395367e-05,1.1388674102388958
2014-01-08,5.957982003469859e-05,0.9236969894349725,8.926743970700189e-05,1.2234421954600294,6.736365781563955e-05,7.845361651666697e-05,1.1306455403256965
2014-01-09,5.8876921963223624e-05,0.9265295231021125,8.54219545106662e-05,1.2027451925172967,6.570774500253319e-05,7.922519392749109e-05,1.1160186845972742
2014-01-10,5.8643073362417135e-05,0.92820543422024,8.499854716862134e-05,1.214160621930869,6.553272380347569e-05,8.107888201415583e-05,1.1174844708168716
2014-01-13,6.549653155125348e-05,0.9354263850376228,9.256843984942405e-05,1.2261463904436156,7.283669625557317e-05,7.742474936759385e-05,1.1120695177358473
2014-01-14,6.384952094066409e-05,0.9350150699596083,8.34680983508891e-05,1.2194690089024307,6.825864953513928e-05,7.481766361717824e-05,1.0690549988397349
2014-01-15,6.070372053025981e-05,0.9336481068540244,7.719812711831444e-05,1.2016456033287668,6.391374386842768e-05,7.505522746284406e-05,1.0528801745614214
2014-01-16,6.085694586035492e-05,0.9338620375573679,7.873288885955506e-05,1.2132880709317413,6.464216468126772e-05,7.623328085993531e-05,1.0621986326687924
2014-01-17,6.130074788390541e-05,0.9348823878256121,8.08901772294929e-05,1.2022598108928282,6.583210745824204e-05,7.554676764311715e-05,1.0739201352472625
2014-01-21,6.022038567812545e-05,0.9240017413291431,8.110798045649848e-05,1.2268651913654014,6.45767746400137e-05,7.841910165912538e-05,1.072340768210501
2014-01-22,6.0180607898710316e-05,0.920623721190215,7.730328293844539e-05,1.225411932296555,6.279273724408551e-05,7.844838016493847e-05,1.0434048348227332
2014-01-23,6.197862719476769e-05,0.9195437914746705,8.090657875875903e-05,1.2268283613233932,6.511563965995185e-05,7.719450829030522e-05,1.050614423183755
2014-01-24,8.312838911315208e-05,0.9315381794964337,0.00010025159997838218,1.267027971594205,8.503955872745987e-05,6.712456475309894e-05,1.0229905768017031
2014-01-27,7.785643656399444e-05,0.9291014047470553,0.00010899312083651098,1.258733174361141,8.558741744571416e-05,6.650289884448516e-05,1.0992979029468581
2014-01-28,5.7778264472590076e-05,0.91553164344016,0.00011061783959499424,1.2523243245359843,7.319277140040169e-05,6.565816857822846e-05,1.2667872956814794
2014-01-29,5.541992369045716e-05,0.9061223674719123,0.00010584004822508304,1.2521811172441073,6.939766006839191e-05,6.244395734541732e-05,1.2522150058525179
2014-01-30,5.718939038351772e-05,0.9006960091114857,0.00010792520772403903,1.287389762729882,7.076156323964172e-05,6.655637176503564e-05,1.2373197679693324
2014-01-31,5.786696567157789e-05,0.8950041043882218,0.00010680354720862535,1.2877536347610004,7.036119721590169e-05,6.942865050446636e-05,1.2159130239389846
2014-02-03,7.055814511505822e-05,0.9044001615846611,0.00013136992556711958,1.2697942515785154,8.70727349414773e-05,5.236133782719421e-05,1.2340564622197616
2014-02-04,5.3287933521446234e-05,0.8876678610702442,0.0001277476739620747,1.2788359942756988,7.323883646670666e-05,5.434995628658336e-05,1.3743981353157744
2014-02-05,5.1744253938995175e-05,0.8744155335326519,0.00012478887722664717,1.2841905207208757,7.026464678162719e-05,6.91400755443393e-05,1.3579217291347356
2014-02-06,5.460185755120456e-05,0.8674138918390055,0.00012094340003448409,1.3367960486840078,7.048897068090368e-05,7.023187811729153e-05,1.290962869070901
2014-02-07,6.356327391387762e-05,0.8636863965833771,0.00012113400209302696,1.3379935561588754,7.578656815075075e-05,6.767468794273096e-05,1.1923012060932319
2014-02-10,6.2547563500994e-05,0.8596121884411325,0.00011959500272474844,1.3242152233668316,7.43471422156108e-05,6.81562868030477e-05,1.1886496939953428
2014-02-11,5.609995653519849e-05,0.8640920649591416,0.00012039606007056367,1.3366716416867692,7.101456266907077e-05,6.849691183872652e-05,1.2658577128221924
2014-02-12,5.280573476410588e-05,0.8649124781702854,0.00011846757111268175,1.3381857504101395,6.840887524283699e-05,6.859978740236053e-05,1.2954819310522532
2014-02-13,5.31879934714369e-05,0.8658017058126617,0.00012210129864968593,1.3258182187275274,6.977267635309459e-05,6.75824429272537e-05,1.3118125313481515
2014-02-14,5.362200748552388e-05,0.8650818344117822,0.0001183732775085503,1.3465426979354571,6.892163368617419e-05,6.836912786488616e-05,1.2853236370305734
2014-02-18,5.088126402858046e-05,0.8592368322861587,0.00012346768215516663,1.3463855670295166,6.8103350553107e-05,6.857733000447136e-05,1.3384759960926431
2014-02-19,5.093399391722896e-05,0.8650661372897213,0.00012454975031626312,1.3415453223007945,6.89008546127271e-05,6.685618876475598e-05,1.352747925573939
2014-02-20,5.128532994270177e-05,0.8677575218513738,0.00012454620571105088,1.354484933084477,6.935219554771864e-05,6.88865357877345e-05,1.3522813565829053
2014-02-21,5.0142924359823583e-05,0.8665979450940501,0.00012392520446022383,1.3471691051116512,6.831283456154965e-05,6.86943004350284e-05,1.362362395765742
2014-02-24,5.289213529725008e-05,0.8666869051927323,0.00013699418406389158,1.3396175822926903,7.377493745088866e-05,6.806029431168805e-05,1.3948186632337436
2014-02-25,4.99909412374215e-05,0.8658993524877615,0.00013153207926262987,1.345401624452141,7.021484064425859e-05,6.854380228437951e-05,1.4045512828171791
2014-02-26,4.8822079787728685e-05,0.8700587680739315,0.00012659256305600912,1.346463602696748,6.840074351490979e-05,6.859736434917401e-05,1.4010206818780826
2014-02-27,4.902946505121921e-05,0.8810365379320754,0.00011532699937479428,1.3432216210030044,6.625032197843874e-05,6.779440992049954e-05,1.351234852536726
2014-02-28,4.913560627678946e-05,0.8827123947986345,0.00011162170780718577,1.347514446699196,6.537199154843736e-05,6.793740807047262e-05,1.3304403161362353
2014-03-03,5.060228536900576e-05,0.8843582186521021,0.0001098859237125818,1.378252713379684,6.594537065212932e-05,7.034579573807242e-05,1.3032093347412586
2014-03-04,5.593664385448813e-05,0.8895199356714414,0.00012436808935174817,1.313680456690652,7.41922205860648e-05,6.232347386172786e-05,1.3263616740944661
2014-03-05,4.9068183379191435e-05,0.8916432081818084,0.00012144076264685022,1.3171250619796202,6.88292977569724e-05,6.249959818659459e-05,1.4027276539885345
2014-03-06,4.928243059442446e-05,0.8931593149557929,0.00011890669748696664,1.3251670538085711,6.837197891314213e-05,6.279212594992225e-05,1.387349976218043
2014-03-07,4.8971813978785636e-05,0.8952739665143196,0.00011610318257036884,1.3751939962854156,6.750735834488864e-05,6.803085552208927e-05,1.378494134894258
2014-03-10,4.912023117884392e-05,0.8964504137214374,0.00011052039152103413,1.3717636829770818,6.605073890632638e-05,6.786113476331607e-05,1.3446748380690525
2014-03-11,5.148937537691702e-05,0.8994078327055957,0.0001121698743257764,1.3857698847531612,6.835237254515446e-05,6.848836496538223e-05,1.3275044034773282
2014-03-12,4.8906113932888686e-05,0.8959279884257345,0.00011014009483125274,1.3562740213739213,6.575479144602204e-05,6.949031936437364e-05,1.3445106584476108
2014-03-13,5.192240840939531e-05,0.8959670665252865,0.00011761720873752055,1.3915830122753192,7.001722513339412e-05,6.749098631845351e-05,1.3484972534657036
2014-03-14,5.053194068255615e-05,0.8947281525290017,0.00012171952617602333,1.4183385169482952,7.017044294216125e-05,6.879342967125163e-05,1.3886354253238566
2014-03-17,5.312543808337814e-05,0.8941897065255265,0.00011840635386259303,1.458586530394318,7.091995188825466e-05,6.97052573418218e-05,1.3349527918611943
2014-03-18,5.3640183376897774e-05,0.894992252716242,0.0001196765153603543,1.4188574459872478,7.170820816581652e-05,6.843166311157541e-05,1.3368374910645895
2014-03-19,4.9711758607667365e-05,0.891323575255817,0.0001141206540309574,1.4367791713595657,6.713470472832363e-05,6.842466962297161e-05,1.3504793756777096
2014-03-20,4.924048797705463e-05,0.8875316339586186,0.00010922153733497356,1.462575142183154,6.508773489891566e-05,6.910360198653884e-05,1.3218336692610686
2014-03-21,5.1299807125194504e-05,0.8846004085978832,0.0001064938992528708,1.5226007979741705,6.538337977698153e-05,7.040562716155656e-05,1.2745346121363927
2014-03-24,5.150721281894852e-05,0.8834922926640062,0.00010796453606604745,1.5163982579951674,6.588360451265241e-05,6.938926490939486e-05,1.2791141455127444
2014-03-25,5.187847468728203e-05,0.8803057340444899,0.00010554132454243038,1.526887343579673,6.513859699673434e-05,6.999435314168538e-05,1.2555996950446775
2014-03-26,4.894688218699071e-05,0.8784026365642073,0.00011740864220709589,1.4977778372904065,6.658956535346151e-05,6.648806766782774e-05,1.3604454947522673
2014-03-27,4.819111839496585e-05,0.8778397334337692,0.00011843632021827705,1.5011311352674346,6.631949181983896e-05,6.631972720725905e-05,1.3761766489064684
2014-03-28,4.77393720640184e-05,0.8775822340000401,0.00011772781128595098,1.5145474625918152,6.579088202582486e-05,6.643060261188841e-05,1.3781262547316169
2014-03-31,4.471229395078723e-05,0.8709131298449498,0.00010628684341975838,1.487934752006531,6.003825603114904e-05,6.347747176279912e-05,1.3427684139228104
2014-04-01,4.637295349124256e-05,0.8730382465133014,0.0001048805014223852,1.5118979112483917,6.0885380699873634e-05,6.445652831560447e-05,1.3129502461250762
2014-04-02,4.141854620280984e-05,0.8740925494350481,0.00010535282919918279,1.518931733875894,5.7740154998293523e-05,6.507719171054306e-05,1.3940652266152314
2014-04-03,4.131197301210188e-05,0.8724128882036727,0.00010576486685752656,1.5126559327853717,5.766745093117019e-05,6.465891704826205e-05,1.3959016412572975
2014-04-04,4.5815215175484866e-05,0.8765835301712157,0.00011599784951772057,1.481938486095011,6.390327865222822e-05,5.7825415718529936e-05,1.394804726060133
2014-04-07,4.72141155464609e-05,0.8806719641690973,0.00011867157405752649,1.500573707256409,6.592094912648673e-05,5.415303801822713e-05,1.3962127292550346
2014-04-08,4.530353492960697e-05,0.8692827584555562,9.1758082067136e-05,1.4684453800142143,5.6046600371190654e-05,5.4948745227652527e-05,1.2371352579500994
2014-04-09,4.691297863661334e-05,0.8681190135020668,9.895452192277404e-05,1.467776135337036,5.914848085829832e-05,5.1880453439578736e-05,1.2608127340721818
2014-04-10,5.810324280314903e-05,0.880916162352475,0.00012602503194624224,1.537511969742148,7.53812217414607e-05,3.693422167267999e-05,1.2973668612068456
2014-04-11,5.691804938589508e-05,0.8851438490207578,0.00013049339071015737,1.5552524973355013,7.628394032690272e-05,3.355240171355702e-05,1.3402416482987682
2014-04-14,5.793906540801691e-05,0.8851049587812763,0.0001265385333947096,1.5893091522895786,7.578651119352133e-05,3.404413453274009e-05,1.308038206343503
2014-04-15,5.375893588153699e-05,0.8868664438927236,0.000125306686939194,1.6244383387580716,7.278982554488722e-05,3.3738299959363013e-05,1.3540042106727455
2014-04-16,3.1303883437837385e-05,0.8627025101792399,0.000119008564942015,1.6389684419078574,5.265617153554154e-05,3.155789786646048e-05,1.682097099553322
2014-04-17,3.0074876652121772e-05,0.8505049095165754,0.00011428990500325311,1.638876032792794,4.986349186105887e-05,3.16288326818745e-05,1.6579782666387433
2014-04-21,3.398061258211898e-05,0.8415908789653855,0.000106428352102475,1.6394748297600763,5.0611043394554437e-05,3.325731904962851e-05,1.4894093881399477
2014-04-22,3.465237531876505e-05,0.8375649174701939,0.00010566595976121957,1.632170963970153,5.0681858712925147e-05,3.310253301477415e-05,1.4625796427144133
2014-04-23,3.661275306357103e-05,0.8368777582913512,0.00010162398436595225,1.6255788639093411,5.1047717491476e-05,3.267526235510815e-05,1.394260557321145
2014-04-24,2.8915216768426475e-05,0.8298604733128652,0.00010059061681906132,1.6368368291452138,4.47555647063115e-05,3.289504973257597e-05,1.5478204802940176
2014-04-25,3.367547480592454e-05,0.8303785895321759,0.00010741846862921057,1.5831625310554271,4.994275377161218e-05,2.88249687659957e-05,1.483060121926647
2014-04-28,3.364553762091845e-05,0.8311690581618795,0.00010861282595226788,1.607382011093877,5.024509368601039e-05,3.0238903894851746e-05,1.4933657548325665
2014-04-29,3.9441733334885286e-05,0.8342046494266667,0.00010839241601138187,1.6295284497982507,5.4544385157154215e-05,3.019300059176239e-05,1.3829104490423343
2014-04-30,4.001418281063408e-05,0.8367529019684128,0.00010976610110853488,1.6172163839078055,5.5454695171559757e-05,3.0365367600136377e-05,1.3858759888711818
2014-05-01,2.1991126094734782e-05,0.8266858409946183,0.00010320811004093079,1.6776478716878889,3.938412002992165e-05,3.2262154008256076e-05,1.7909096542059837
2014-05-02,2.5114593555483047e-05,0.8127561521854602,9.980703612467652e-05,1.6938389229721995,4.069152086436069e-05,3.448823571468858e-05,1.6202340991290647
2014-05-05,2.3421323104644024e-05,0.8051891528044601,9.781808270224909e-05,1.6764291526388495,3.854013231633295e-05,3.4566885900140925e-05,1.6455147364706797
2014-05-06,2.3724080850696792e-05,0.8045300319099928,0.00010231629313146994,1.684975093024332,3.963778309116686e-05,3.203201501880178e-05,1.6707826676455908
2014-05-07,2.503936026433856e-05,0.8001183162749081,8.603426969486802e-05,1.7340715370255184,3.713655084579217e-05,3.205642067329201e-05,1.4831269830277019
2014-05-08,2.245244272166245e-05,0.7943343955076678,8.719289365818736e-05,1.7005444569201795,3.5145984431167866e-05,3.185644918993473e-05,1.565352370201506
2014-05-09,2.6257615904936162e-05,0.8015851855306813,8.928621596851591e-05,1.7181955512983078,3.8812314028447215e-05,3.25277252283141e-05,1.4781354929162056
2014-05-12,2.5472098693136958e-05,0.8033082778148952,0.0001022436769513503,1.611332910557345,4.0995183654894504e-05,2.8023941121328403e-05,1.609415233065974
2014-05-13,2.7268227179962204e-05,0.8146708613585895,0.00010257615245100701,1.5604228880297968,4.308576787024265e-05,3.244329812255802e-05,1.5800722058639667
2014-05-14,2.54765910501542e-05,0.8088941239044865,0.00010365974538734475,1.5160448185027515,4.1568792324584685e-05,3.345349144736739e-05,1.631646566950451
2014-05-15,2.174205444419079e-05,0.8026926403250928,0.00010001444486982736,1.599373081668587,3.743095734495586e-05,3.205159987703262e-05,1.7215924760485066
2014-05-16,2.0552751262807784e-05,0.8004176996238788,9.610332391038302e-05,1.6034094346728331,3.557303102730589e-05,3.2309878076488986e-05,1.7308160144806874
2014-05-19,2.1296152341554682e-05,0.8037956426201742,9.660817346031182e-05,1.585225560225436,3.645886592516225e-05,3.175730418780118e-05,1.7119931028113902
2014-05-20,2.0908636850371392e-05,0.8050586928737109,9.922774268900478e-05,1.5466543499483292,3.666966644437561e-05,2.9037530483267767e-05,1.7538047413992108
2014-05-21,2.119414789263069e-05,0.8219325372689908,9.350929542136309e-05,1.6176564723037667,3.659076973083324e-05,2.968196394628184e-05,1.7264562801109844
2014-05-22,2.007249814887391e-05,0.8242756944056261,9.416458466711423e-05,1.6075826206391002,3.5835791801371755e-05,2.9430199617307636e-05,1.7853179776420696
2014-05-23,2.2049522594442057e-05,0.8273914442092227,9.464234747046624e-05,1.5198350069288733,3.7796655561820725e-05,2.839923186030057e-05,1.7141711526828245
2014-05-27,2.174082787467674e-05,0.8312825894875656,9.954313092879499e-05,1.4765261256573508,3.867162055037271e-05,2.6607833763069183e-05,1.7787556560997662
2014-05-28,2.1661197917021908e-05,0.8344759492119773,9.850556453274475e-05,1.353487350146725,3.854654358917551e-05,3.7098039486749926e-05,1.7795204003415102
2014-05-29,2.1856321025887475e-05,0.8384615938855373,9.886619149376858e-05,1.3660190047677447,3.897585107120824e-05,3.6960053559278986e-05,1.7832759239326565
2014-05-30,2.8179051435749515e-05,0.8301497193404971,8.964059607751184e-05,1.370714028627678,4.172265898180854e-05,3.85921361225022e-05,1.4806268080719298
2014-06-02,2.8496658002674943e-05,0.8278708291043925,8.990261335170026e-05,1.295127116693476,4.1903056581283836e-05,3.923362495655715e-05,1.470455117135155
2014-06-03,3.418588872187905e-05,0.8320702663077792,9.248942573114167e-05,1.2954254025576788,4.6787461388451124e-05,3.9242810506562095e-05,1.3686191331485564
2014-06-04,2.793146765100254e-05,0.8334440526934124,8.661821983375381e-05,1.2852433362105995,4.0994723065582114e-05,3.9603428232260626e-05,1.4676895456336931
2014-06-05,4.136471088316827e-05,0.830363132897381,9.562214915689448e-05,1.186874331344478,5.222305879567552e-05,3.9053620012147235e-05,1.2625026908365418
2014-06-06,3.9833023701562004e-05,0.8352752259323268,9.324978974269225e-05,1.1859581451629644,5.090672619315397e-05,3.8621971358088286e-05,1.2780030603390453
2014-06-09,5.1073182956276414e-05,0.8381166354967365,9.242769484130475e-05,1.1829369446307592,5.7584020523955456e-05,3.851741261955708e-05,1.1274805522352689
2014-06-10,4.95066057749403e-05,0.8351962804788369,8.583586997577288e-05,1.1848444578362594,5.44445652192605e-05,3.986213941866679e-05,1.0997434456882063
2014-06-11,4.7157992518462575e-05,0.8327939566909803,8.17861416174589e-05,1.173211842385037,5.171959074705384e-05,3.9737113717133565e-05,1.096730119010163
2014-06-12,4.667919578081926e-05,0.832797642886864,9.018029886533e-05,1.1878609070648676,5.403274172012468e-05,3.8807405949084084e-05,1.157533689608402
2014-06-13,3.72024477228719e-05,0.8283471304806439,8.658876597447507e-05,1.2178670645687135,4.701418423027024e-05,4.136819793578965e-05,1.2637390039625305
2014-06-16,2.938646502467408e-05,0.8203688509492945,6.960671367787771e-05,1.2095918908169483,3.710294652700453e-05,4.1713255446705033e-05,1.2625862449209653
2014-06-17,3.191330809025626e-05,0.822505212878829,6.981459597510966e-05,1.1930516239816382,3.8823768267385945e-05,4.11296830781173e-05,1.2165385098149564
2014-06-18,3.560112133469648e-05,0.8234447645280388,7.447998282615679e-05,1.1972340453789043,4.24019759311783e-05,4.0157854192177123e-05,1.1910292244040577
2014-06-19,3.687128606172102e-05,0.8242494744002082,7.959209053314613e-05,1.1933923184879134,4.465167733827964e-05,4.010797271369146e-05,1.2110149145200566
2014-06-20,3.6786047916274955e-05,0.8266869647070774,7.743313697338752e-05,1.208041272042763,4.4121074723991216e-05,4.0926909486192826e-05,1.1993969785612955
2014-06-23,3.78482539714106e-05,0.8291639097067135,7.667497300645367e-05,1.20869334913248,4.466734419343009e-05,4.093235416281842e-05,1.1801692153928796
2014-06-24,3.933090292313687e-05,0.831518230734167,7.913718438806119e-05,1.197562732940382,4.6390497605949584e-05,3.939346899053946e-05,1.179492311595517
2014-06-25,4.004889359785303e-05,0.8343183874015646,7.694563594297968e-05,1.1896042300174334,4.631472322198228e-05,3.874549967635241e-05,1.1564545000180768
2014-06-26,4.4267929857314866e-05,0.8366132723748804,7.596707037025539e-05,1.1946728968267477,4.8515671400247795e-05,3.900960899636542e-05,1.0959552786096916
2014-06-27,3.536085878696092e-05,0.8373048347122432,7.628805874707742e-05,1.1844908631399185,4.3488385290890014e-05,3.865638748772393e-05,1.2298452804241866
2014-06-30,3.524942345217237e-05,0.8418021644209038,6.733446809358188e-05,1.1920931487184536,4.1011415953783343e-05,3.8906668171043305e-05,1.163463453790359
2014-07-01,3.707778978776346e-05,0.8385082924994115,6.899443200158945e-05,1.1787493893868983,4.2410295914779804e-05,3.7529061238656574e-05,1.143819417433997
2014-07-02,3.729144432547138e-05,0.8411063401879147,7.248088326976937e-05,1.1792645745699952,4.372876855320601e-05,3.7983567530055535e-05,1.1726220140885697
2014-07-03,3.7850371933542936e-05,0.8433149650907162,7.422348962728708e-05,1.1636599955734486,4.469876946169233e-05,3.7160274628908e-05,1.1809334275545218
2014-07-07,3.637233936281704e-05,0.8345546406881367,8.322314187881626e-05,1.1485131636080268,4.591583086290047e-05,3.7447186795691e-05,1.262383219426343
2014-07-08,3.904012916123487e-05,0.8271864305602716,8.555099501303874e-05,1.133929101960811,4.7804805651510876e-05,3.6096472033372474e-05,1.2245042902926393
2014-07-09,3.921043801203444e-05,0.8216893927592444,8.314442916722231e-05,1.1467484450082646,4.691644593414997e-05,3.608525371786599e-05,1.1965295036936443
2014-07-10,3.784415060760939e-05,0.8182084848705066,7.706287211703407e-05,1.1449369519029524,4.418612893067453e-05,3.654523385990415e-05,1.1675814682385801
2014-07-11,4.137743263306523e-05,0.8176371386507844,7.637929524733931e-05,1.1540147999188983,4.5965311040814244e-05,3.6832442728354997e-05,1.1108787596474214
2014-07-14,3.5819786180035966e-05,0.8220962581101096,7.291699076537768e-05,1.1277604214452002,4.201443567911191e-05,3.675419009036091e-05,1.1729393209646939
2014-07-15,3.740515266448331e-05,0.8230907801956535,7.501044805385555e-05,1.1175079953003864,4.359877957568711e-05,3.6318400796938986e-05,1.1655821850737889
2014-07-16,4.331224214055195e-05,0.8408908063616285,6.331206254382211e-05,1.1339156156192902,4.4034003078014174e-05,3.719378120411417e-05,1.0166641323974883
2014-07-17,4.7474517764657056e-05,0.8474784559291518,6.800779194307655e-05,1.1414421693299377,4.815465601550138e-05,3.470382418395566e-05,1.0143263856668527
2014-07-18,4.82618636397603e-05,0.8514690044768373,6.694523398117076e-05,1.1393726973709004,4.83983682040208e-05,3.3855249903701106e-05,1.0028284146936266
2014-07-21,3.56854935741795e-05,0.8444685635806389,6.594909584281474e-05,1.147396120102382,4.096696246010718e-05,3.488548512923056e-05,1.1480004437923517
2014-07-22,3.6878426197529086e-05,0.8411849651115808,6.683796732988388e-05,1.123584553834194,4.1762771126726076e-05,3.521120850063006e-05,1.1324445057127803
2014-07-23,3.8554343811198455e-05,0.8384668793862765,6.399586147979581e-05,1.1053077297282008,4.164841850831984e-05,4.111268249518348e-05,1.0802522982176312
2014-07-24,3.79220014302475e-05,0.8334484660504317,5.7660484355668224e-05,1.1094158521775883,3.8972971494931185e-05,4.2912593094332495e-05,1.0277139925385215
2014-07-25,3.58816002468109e-05,0.8360324636290896,6.046711838157417e-05,1.098301299909118,3.894203830182802e-05,4.202324509803191e-05,1.08529268577672
2014-07-28,3.90148494586092e-05,0.8397518253021568,5.9614436769679935e-05,1.1176444198978783,4.0498752608476514e-05,4.292733004632162e-05,1.0380343169449258
2014-07-29,3.5953585678647994e-05,0.839160779292291,5.8066689570854135e-05,1.1237620850911756,3.834244611684906e-05,4.7352172656801735e-05,1.0664428983398937
2014-07-30,3.539196672747045e-05,0.839782331386754,5.4580192711219144e-05,1.1251117201815584,3.690936843333446e-05,4.74090892282323e-05,1.0428741843466485
