Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MDLZ,Predicted_Covariance,Future_Cov_45_MDLZ,Beta_Predicted
2013-11-29,5.306536742177139e-05,0.6291917436753052,0.0001351641938046907,0.8907697674216759,5.328677442005371e-05,5.3074307129720447e-05,1.0041723445825324
2013-12-02,5.1303727815654587e-05,0.6402734401224061,0.00013269416512001948,0.9267333994779192,5.282820583657129e-05,5.905556317978523e-05,1.0297147612039905
2013-12-03,5.129816798105141e-05,0.6116944580547976,0.00013065289948321077,0.9350485106745988,5.0077772120439513e-05,6.254935979646019e-05,0.9762097574115574
2013-12-04,4.926678581923591e-05,0.6631315754968709,0.00012789151457163962,0.9384785660168612,5.263779493017696e-05,6.284928299695971e-05,1.0684235647787046
2013-12-05,6.186383108747796e-05,0.6551891986677438,0.00012967259784311334,0.9362554143308291,5.868258554868188e-05,6.46752948359233e-05,0.9485766483763725
2013-12-06,6.149224160789946e-05,0.6874730243702256,0.00013223200943874314,0.8964783932176759,6.199178232252956e-05,5.9526374406490985e-05,1.0081236380650325
2013-12-09,5.694825981469449e-05,0.6813932281908247,0.00013414127255126642,0.9409377983799092,5.955514043034109e-05,6.288902659863154e-05,1.0457762998224915
2013-12-10,5.3452041059883435e-05,0.7066537004574496,0.0001367262204720571,0.9192991481619026,6.0410814130623566e-05,6.169340257879529e-05,1.130187228265878
2013-12-11,5.2671389427449466e-05,0.704115842024744,0.00013764392764617083,0.9676052246890252,5.995287737443932e-05,6.186617203834653e-05,1.1382437035768633
2013-12-12,5.926873458923956e-05,0.7074977368099573,0.0001338870740413202,0.9457432531025852,6.302418056862884e-05,6.127376276448091e-05,1.0633630193965893
2013-12-13,5.102150798536989e-05,0.7486101980952471,0.00012990423852366137,0.9469486138724624,6.09458368919107e-05,6.192409165652185e-05,1.1945126535536061
2013-12-16,5.265033739264804e-05,0.7770343247617776,0.0001267524067094076,0.959974663040345,6.347736495042978e-05,6.217734394133819e-05,1.205640231268368
2013-12-17,5.547285481711756e-05,0.7857301953941495,0.00012441750812213962,0.9651914019228726,6.527613787702725e-05,6.271183100437191e-05,1.1767221660437175
2013-12-18,5.7755345996717895e-05,0.7854943864105204,0.0001235162973798825,0.9436630212243332,6.634394813507731e-05,5.5595498214034886e-05,1.1487066173726583
2013-12-19,6.478693026373803e-05,0.74880312965364,0.00012882871006427758,0.941154407671864,6.840969928835867e-05,5.539874835063249e-05,1.0559182077291343
2013-12-20,6.101338500649426e-05,0.7255214112562015,0.00013251575367349914,0.9301823208692716,6.523738574145939e-05,5.523424575507272e-05,1.0692307226441464
2013-12-23,6.0371580554275465e-05,0.728169235183658,0.0001372161770618577,0.9391418828624224,6.627523204283351e-05,5.535440478964924e-05,1.0977885858603706
2013-12-24,6.05937066863415e-05,0.7305251381831012,0.00014107649573162582,0.9376517935822624,6.75423639994503e-05,5.6363778809120786e-05,1.114676221230003
2013-12-26,6.0130930524985e-05,0.7136387281522072,0.00014221693904625102,0.9481785363600574,6.599378481872107e-05,6.051336684964327e-05,1.097501472911682
2013-12-27,6.1029823506439453e-05,0.7119738538316153,0.00014197669187551913,0.9484212296034572,6.627406791203801e-05,6.052758626866968e-05,1.0859292081197847
2013-12-30,6.103786899254316e-05,0.7072521246541335,0.0001419859786903493,0.9592487556845,6.584103842629292e-05,6.12800775106001e-05,1.0786916305078829
2013-12-31,6.15980310886923e-05,0.7074128580131172,0.00014184443525130442,0.9577763048288884,6.612451747529393e-05,6.079315575157773e-05,1.0734842706268344
2014-01-02,6.274975633376732e-05,0.7226481106038921,0.00014270936462818578,0.9412782420232984,6.838472891781628e-05,5.756320671300168e-05,1.0898007086127381
2014-01-03,6.287727487442676e-05,0.7194995613880095,0.00014237494590771057,0.93707334622364,6.807602279599438e-05,5.7944744298453206e-05,1.0826808720948886
2014-01-06,6.194585296328845e-05,0.7187705558132936,0.00014255451041406573,0.9330682970450566,6.754401585380345e-05,5.744916549695406e-05,1.0903718751573683
2014-01-07,5.985294868622432e-05,0.7138820340973266,0.0001426394145295389,0.9267040765700504,6.596126892017164e-05,5.923778717369648e-05,1.102055460391264
2014-01-08,5.957982003469859e-05,0.7121788364303624,0.00014261976697554766,0.932092382493396,6.56490609897428e-05,5.977071790199868e-05,1.1018673932131644
2014-01-09,5.8876921963223624e-05,0.7145235822768875,0.0001434720015616228,0.906701720524646,6.567085856078249e-05,5.972471982416329e-05,1.1153921837456544
2014-01-10,5.8643073362417135e-05,0.718829153674683,0.00014381388144623795,0.8957269060661106,6.601375663549451e-05,5.981460345695024e-05,1.125687192885103
2014-01-13,6.549653155125348e-05,0.7273591039194314,0.00014778798060910151,0.8801455706305462,7.156119553395409e-05,5.557660222643827e-05,1.0925951930439979
2014-01-14,6.384952094066409e-05,0.621323662188868,0.00014205617902012194,0.8891474772493463,5.917343483254343e-05,5.455156004233212e-05,0.9267639593965601
2014-01-15,6.070372053025981e-05,0.6086786646450768,0.00014264909348656824,0.8655270244070111,5.6640912602872916e-05,5.406113708746557e-05,0.933071517002625
2014-01-16,6.085694586035492e-05,0.6007469377023779,0.0001425190767769859,0.8725454199152244,5.5947816589718375e-05,5.482374850052379e-05,0.9193332954647239
2014-01-17,6.130074788390541e-05,0.6112739668462829,0.0001438596703326733,0.8763820944396539,5.740349262832157e-05,5.506948985182597e-05,0.9364240178119088
2014-01-21,6.022038567812545e-05,0.5680922449911501,0.00014107339107814849,0.8918689582720848,5.2361632712659327e-05,5.700672168188234e-05,0.8695001223095662
2014-01-22,6.0180607898710316e-05,0.5650976981828985,0.0001364390290662416,0.8894115515487984,5.120603321144677e-05,5.693831900936839e-05,0.8508726481731688
2014-01-23,6.197862719476769e-05,0.5673268626725395,0.00013483683353425992,0.9148273220924024,5.186311485002268e-05,5.756277530402163e-05,0.8367903130064976
2014-01-24,8.312838911315208e-05,0.6103331997523497,0.0001359656310080097,0.8730159318981155,6.488678377779688e-05,4.6250608325125597e-05,0.7805610630740694
2014-01-27,7.785643656399444e-05,0.6036237608510902,0.0001347409193887122,0.8873054500840155,6.182488842952759e-05,4.6879184399860374e-05,0.794088339487646
2014-01-28,5.7778264472590076e-05,0.6382000369996814,0.00015091628768540118,0.89036842273939,5.9594630049372225e-05,4.6681166253490185e-05,1.0314368317110638
2014-01-29,5.541992369045716e-05,0.6823037476197472,0.00015254145595943285,0.8270242062948915,6.273424303290142e-05,4.12421682057981e-05,1.131979960551691
2014-01-30,5.718939038351772e-05,0.6642877828807954,0.00015246872189229283,0.8542418557596031,6.203037100805686e-05,4.4163189870820154e-05,1.0846482291920765
2014-01-31,5.786696567157789e-05,0.671255657076269,0.00015220377609549045,0.8528434646834644,6.299644287046952e-05,4.598066683423927e-05,1.0886425811231197
2014-02-03,7.055814511505822e-05,0.6978692021076965,0.0001536658259749063,0.8384610008342964,7.266683713828096e-05,3.45748452279059e-05,1.0298858766735453
2014-02-04,5.3287933521446234e-05,0.6890052758779789,0.0001491542535942951,0.8664439178118604,6.142636392097318e-05,3.6823477966400016e-05,1.1527255770999556
2014-02-05,5.1744253938995175e-05,0.696804165676454,0.00014489682105768326,0.7675096074041665,6.03352660121065e-05,4.132227374419633e-05,1.1660283300874306
2014-02-06,5.460185755120456e-05,0.7093595920825109,0.00014358117057279948,0.7483047144644001,6.280856908750013e-05,3.931403414349938e-05,1.1503009586917345
2014-02-07,6.356327391387762e-05,0.7145771608413396,0.00014053114849537,0.7555099585406069,6.753650124200156e-05,3.821311429080591e-05,1.0625082234358678
2014-02-10,6.2547563500994e-05,0.7049669297121899,0.0001381353157497017,0.7213449689685942,6.552790831296953e-05,3.7127042282415645e-05,1.047649255145297
2014-02-11,5.609995653519849e-05,0.6919082219283451,0.00013852456831111253,0.7673302102356072,6.099484843109801e-05,3.932136219735579e-05,1.0872530425728288
2014-02-12,5.280573476410588e-05,0.6610340170454241,0.00021276654685510558,0.7652399005453537,7.006740390502944e-05,3.922870533715167e-05,1.326890047416914
2014-02-13,5.31879934714369e-05,0.6651604405206923,0.0002792114647832687,0.7257710234742674,8.105873822588265e-05,3.699555344719865e-05,1.5240044403895956
2014-02-14,5.362200748552388e-05,0.6579858274354761,0.0002515484617674364,0.7346174405128294,7.641857002736011e-05,3.729933985695581e-05,1.4251344477916186
2014-02-18,5.088126402858046e-05,0.6937656973325803,0.00030739992729758787,0.7297066555278392,8.676481574520695e-05,3.716716470230436e-05,1.7052409644632722
2014-02-19,5.093399391722896e-05,0.6870433641143963,0.00027955704172227054,0.7537688893494834,8.19828918345591e-05,3.7564228590445036e-05,1.6095908749623407
2014-02-20,5.128532994270177e-05,0.6879648561802546,0.00021839806825773458,0.722423056117694,7.280936219893152e-05,3.674106702376441e-05,1.419691796470401
2014-02-21,5.0142924359823583e-05,0.6915342820157641,0.00017769122585877656,0.7368324633089326,6.527569968464036e-05,3.7572262021723416e-05,1.3017928355399577
2014-02-24,5.289213529725008e-05,0.694532108734941,0.00014423262790421367,0.7150140716810683,6.066240672930672e-05,3.632683595591928e-05,1.1469078793735261
2014-02-25,4.99909412374215e-05,0.6731862347701012,6.904813406753109e-05,0.7086833140692869,3.9550944331573325e-05,3.6105091653642365e-05,0.7911622256467308
2014-02-26,4.8822079787728685e-05,0.6765810211632888,-7.751408569354925e-05,0.7086183208254277,,3.610149508743123e-05,
2014-02-27,4.902946505121921e-05,0.6779732485624472,-3.5022164299538057e-05,0.7263555081767179,,3.666025196391242e-05,
2014-02-28,4.913560627678946e-05,0.6883811489274015,-3.552002560080255e-07,0.7247333998339541,,3.653876130784903e-05,
2014-03-03,5.060228536900576e-05,0.6904282252731506,2.8072790657759308e-05,0.7386070358577628,2.602234298043392e-05,3.7698383736712915e-05,0.5142523265633528
2014-03-04,5.593664385448813e-05,0.6949478807489177,5.166728947169929e-05,0.9180483276908452,3.736012124005413e-05,4.3553940886643216e-05,0.667900658059529
2014-03-05,4.9068183379191435e-05,0.6582471541075944,-0.0004035953873578681,0.9240712008511416,,4.384859146343816e-05,
2014-03-06,4.928243059442446e-05,0.6402754937578644,-0.0003086274452878125,0.9118553431482674,,4.3207635890521115e-05,
2014-03-07,4.8971813978785636e-05,0.6162677597020116,-0.00022875311771008067,0.8221102274875208,,4.066979805067983e-05,
2014-03-10,4.912023117884392e-05,0.5935182609812737,-0.0001623142677044991,0.8233340535413023,,4.07303268456093e-05,
2014-03-11,5.148937537691702e-05,0.5869260531118694,-0.00010905167579273766,0.8316266680594366,,4.110116072203757e-05,
2014-03-12,4.8906113932888686e-05,0.5545543027778479,0.0004792548897689042,0.8466052180922682,8.490024299826388e-05,4.337682950026591e-05,1.7359842394095768
2014-03-13,5.192240840939531e-05,0.553810435086376,0.00042742398001536337,0.836953619631323,8.250266760466237e-05,4.059177554873872e-05,1.5889607229724265
2014-03-14,5.053194068255615e-05,0.5497412746923847,0.00038515407819367817,0.813565073197844,7.669350468717567e-05,3.946020712068317e-05,1.5177233181873542
2014-03-17,5.312543808337814e-05,0.5373223557403458,0.0006792560270318651,0.8365820886078816,0.00010207112996600736,3.997991792657383e-05,1.921323073248093
2014-03-18,5.3640183376897774e-05,0.5305494750363166,0.0009181378903590006,0.835124439587017,0.00011774025480745664,4.0278150893656e-05,2.195000974925191
2014-03-19,4.9711758607667365e-05,0.5088812678460697,0.0007952534859202676,0.8095282017647896,0.00010118096540348532,3.855268844398608e-05,2.035352766375067
2014-03-20,4.924048797705463e-05,0.5078164753957073,0.0006990512570685581,0.8067707473660587,9.421552477019203e-05,3.811822245053915e-05,1.9133751236197158
2014-03-21,5.1299807125194504e-05,0.49532197510195675,0.0006192770168259767,0.8083611573864824,8.828520775272783e-05,3.737892055130943e-05,1.7209656858411257
2014-03-24,5.150721281894852e-05,0.4950412649251483,0.0005564567634136862,0.7934171956905569,8.380909274044965e-05,3.630618518925819e-05,1.6271331363831414
2014-03-25,5.187847468728203e-05,0.4955433606266264,0.0005052233172974895,0.7698933065033838,8.02263352688646e-05,3.529283558699274e-05,1.5464281814849123
2014-03-26,4.894688218699071e-05,0.5030524595508382,0.0004322295494291657,0.7728642500565922,7.31699941795821e-05,3.430832615921804e-05,1.4948856987469061
2014-03-27,4.819111839496585e-05,0.49160626266867014,0.00037903356954967394,0.7751516766184574,6.644154873666799e-05,3.4246073863777925e-05,1.3787094167876506
2014-03-28,4.77393720640184e-05,0.49393177367836116,0.00034409489532902357,0.7725172564326469,6.330593542973671e-05,3.388390799261087e-05,1.3260739027912554
2014-03-31,4.471229395078723e-05,0.473360535217959,0.00030949627469975815,0.7884543904168274,5.5684360468134716e-05,3.363661695275688e-05,1.2453926101269583
2014-04-01,4.637295349124256e-05,0.47956467599107117,0.0002768045099563783,0.7703213996800099,5.4333307788664343e-05,3.284100251821371e-05,1.171659419944539
2014-04-02,4.141854620280984e-05,0.46281483627781833,0.00025321767254318247,0.7610374652995371,4.7397092823794556e-05,3.260592949877113e-05,1.1443446757331897
2014-04-03,4.131197301210188e-05,0.43468696169355686,0.00022991410503643626,0.7548391539138787,4.236404201996058e-05,3.2265818802445954e-05,1.0254664430466807
2014-04-04,4.5815215175484866e-05,0.4548887714391699,0.0002147473577863552,0.7674751473085012,4.512050965981835e-05,2.994697139130017e-05,0.98483679465423
2014-04-07,4.72141155464609e-05,0.4600886514010557,0.00020252851565197858,0.7609034276787248,4.4990471042614224e-05,2.7459652297002666e-05,0.952902972382094
2014-04-08,4.530353492960697e-05,0.4374162096808647,0.00018891855743313055,0.7654689628915515,4.046674088100485e-05,2.8643597912505284e-05,0.8932358356557039
2014-04-09,4.691297863661334e-05,0.4385697341520735,0.0001767467372619164,0.7600745589096403,3.993565984119996e-05,2.68658222563791e-05,0.8512710341958991
2014-04-10,5.810324280314903e-05,0.41971077314774186,-0.0036587020002059687,0.9416486443825538,,2.2620350575375706e-05,
2014-04-11,5.691804938589508e-05,0.42308492417404175,-0.0067235714211886805,0.9037037110387808,,1.9496146120808606e-05,
2014-04-14,5.793906540801691e-05,0.42883780260752347,-0.006000722926518817,0.9149321592201936,,1.959849880179091e-05,
2014-04-15,5.375893588153699e-05,0.4185456719360855,-0.005419056573156553,0.9890105210333572,,2.0540966576238105e-05,
2014-04-16,3.1303883437837385e-05,0.4066966727893793,-0.0044361633252482345,0.937782861469476,,1.8056757535075546e-05,
2014-04-17,3.0074876652121772e-05,0.38893294397522715,-0.003605070873397483,0.9518888946404468,,1.837059910444343e-05,
2014-04-21,3.398061258211898e-05,0.3882460363448624,-0.002870134574964922,0.9305777886915282,,1.8877095187573527e-05,
2014-04-22,3.465237531876505e-05,0.38078059174386136,-0.002325374433874163,0.8982903165476971,,1.8218486614932696e-05,
2014-04-23,3.661275306357103e-05,0.3721128014333579,-0.0018765583288214635,0.8865801093674451,,1.7820874960648695e-05,
2014-04-24,2.8915216768426475e-05,0.36455251683991113,-0.0015032151603289465,0.8700618263361124,,1.7485387998441206e-05,
2014-04-25,3.367547480592454e-05,0.3483552563823585,-0.0009646945258046973,0.9451258346112108,,1.7208102218312277e-05,
2014-04-28,3.364553762091845e-05,0.3362074572140687,-0.0005298848205483167,0.9146884097349954,,1.720759267231584e-05,
2014-04-29,3.9441733334885286e-05,0.31885690924514976,-0.00016825123965832686,0.9748959470506412,,1.8063528691291663e-05,
2014-04-30,4.001418281063408e-05,0.33083911752241113,-9.469336436707202e-05,0.963184728561223,,1.8085061863475663e-05,
2014-05-01,2.1991126094734782e-05,0.33356707683005105,-4.338193167662548e-05,0.9485198893373428,,1.8240594624250454e-05,
2014-05-02,2.5114593555483047e-05,0.3506058420386738,2.9814422423441993e-07,0.8644284556896997,9.593905262735154e-07,1.760061829609986e-05,0.03820051971591872
2014-05-05,2.3421323104644024e-05,0.36463205579287195,0.0008703794809010044,0.8384538558204692,5.206128468114405e-05,1.728837673877118e-05,2.2228156986921563
2014-05-06,2.3724080850696792e-05,0.37790454879095586,0.0015872406995107971,0.7746348719993869,7.333279073302993e-05,1.4726102454983678e-05,3.091069837206194
2014-05-07,2.503936026433856e-05,0.35514382377074627,0.0025850051671720176,0.3410568337811319,9.035383457088424e-05,6.304850234692518e-06,3.608472166102724
2014-05-08,2.245244272166245e-05,0.33388821859066325,0.002159518649623394,0.3301230308796471,7.35209945126169e-05,6.18422383304874e-06,3.274520969679738
2014-05-09,2.6257615904936162e-05,0.32080810140415467,0.001796243472345845,0.3684955980609509,6.967156629733713e-05,6.976111393439884e-06,2.6533850807163186
2014-05-12,2.5472098693136958e-05,0.2925199550942631,0.0015111000243136711,0.5172192390603675,5.7389767952946605e-05,8.995361174142796e-06,2.2530443464562007
2014-05-13,2.7268227179962204e-05,0.29320403634523295,0.0012736325640461176,0.4871505808851777,5.464123084831393e-05,1.0128518139201595e-05,2.0038424385897193
2014-05-14,2.54765910501542e-05,0.2984257960755643,0.0010760295218010328,0.539618820352709,4.941048449045043e-05,1.1907387810167896e-05,1.9394464664907105
2014-05-15,2.174205444419079e-05,0.33441580260819,0.0009105863976883804,0.500125502718892,4.7054120496932074e-05,1.0022566144931115e-05,2.1641984485741346
2014-05-16,2.0552751262807784e-05,0.35656154559480485,0.0007705477344061081,0.5005044577297688,4.4871362891477784e-05,1.0085532526062329e-05,2.183229014826687
2014-05-19,2.1296152341554682e-05,0.3665315755837499,0.0006569759860246013,0.5073185717878622,4.3354752755998646e-05,1.016326673542711e-05,2.0358021515183067
2014-05-20,2.0908636850371392e-05,0.3943709521575313,0.0005651416878912275,0.5462781982874383,4.2869305815770527e-05,1.0256053549163076e-05,2.050315672062048
2014-05-21,2.119414789263069e-05,0.4092611346944571,0.0004901365250930538,0.5400187913267718,4.1712576677484346e-05,9.908666375654317e-06,1.9681176562888862
2014-05-22,2.007249814887391e-05,0.40868160433778505,0.0004331386686179596,0.5581158233334292,3.810651929537741e-05,1.0217490460148668e-05,1.898444279966977
2014-05-23,2.2049522594442057e-05,0.4199538083087694,0.0003862589255355308,0.5915662647934793,3.8756128161544616e-05,1.1053849554728787e-05,1.757685591402044
2014-05-27,2.174082787467674e-05,0.431945844542967,-0.009338431245275133,0.5980360462198434,,1.0776946933503489e-05,
2014-05-28,2.1661197917021908e-05,0.4372626188944409,-0.017607949167878906,0.8230476923275319,,2.2559099489282483e-05,
2014-05-29,2.1856321025887475e-05,0.43835461242782287,-0.023943314070245712,0.7966228717158852,,2.1554036878258433e-05,
2014-05-30,2.8179051435749515e-05,0.45583147191602763,-0.019478109372942712,0.7514116386367392,,2.0425711332052718e-05,
2014-06-02,2.8496658002674943e-05,0.47061998194766114,-0.015737228629620792,0.747737284273766,,2.0337812263713066e-05,
2014-06-03,3.418588872187905e-05,0.47891826335544135,-0.012649206156257989,0.7498601339990989,,2.115019613247962e-05,
2014-06-04,2.793146765100254e-05,0.48606249489601644,-0.010289462079704164,0.7232766000940499,,2.0682254900414377e-05,
2014-06-05,4.136471088316827e-05,0.48336245815889134,-0.008350420216469806,0.7289532415093785,,2.0174867666843962e-05,
2014-06-06,3.9833023701562004e-05,0.4780494001478479,-0.006733274811714329,0.7533856644243045,,2.1645410864553236e-05,
2014-06-09,5.1073182956276414e-05,0.477255417712793,-0.005409777108358914,0.7598738353858173,,2.2254120325660366e-05,
2014-06-10,4.95066057749403e-05,0.48005601929576863,-0.004401416419839665,0.7590481075412262,,2.232951112644577e-05,
2014-06-11,4.7157992518462575e-05,0.48253178640638394,-0.003564690138455652,0.7543035469417493,,2.2048462794204268e-05,
2014-06-12,4.667919578081926e-05,0.49567162932302705,-0.0028894997713207887,0.7575909348772333,,2.1222881359414536e-05,
2014-06-13,3.72024477228719e-05,0.4977975711018094,-0.0023384175918628653,0.7729809024867552,,2.189984337517373e-05,
2014-06-16,2.938646502467408e-05,0.5478495127858929,-0.0018907480967503163,0.773787809804002,,2.1921847176715914e-05,
2014-06-17,3.191330809025626e-05,0.534260790302462,-0.0015187832453050388,0.7651215007961512,,2.1606954261579928e-05,
2014-06-18,3.560112133469648e-05,0.5366225736340585,-0.0012219415791314512,0.7595956005906093,,2.0657661889683167e-05,
2014-06-19,3.687128606172102e-05,0.5632047770921225,-0.0009779498956990248,0.7525570876627756,,2.0560678560069997e-05,
2014-06-20,3.6786047916274955e-05,0.5302583850585406,-0.0007700944326488331,0.7689558539296959,,2.0848135353588385e-05,
2014-06-23,3.78482539714106e-05,0.5347821887080854,-0.0006043820008621269,0.7623224833796391,,2.0675531500477322e-05,
2014-06-24,3.933090292313687e-05,0.5327832884995168,-0.00046827015860287987,0.7930147273693652,,2.0807531989169038e-05,
2014-06-25,4.004889359785303e-05,0.5232883283205798,-0.0003565841164445172,0.8141792059119476,,2.13592074879802e-05,
2014-06-26,4.4267929857314866e-05,0.5221117815302464,-0.0002666924078724089,0.8491977194899868,,2.243448011505019e-05,
2014-06-27,3.536085878696092e-05,0.5159511231014328,-0.0001952650984570227,0.7882671657694909,,2.1598948590451142e-05,
2014-06-30,3.524942345217237e-05,0.5332697045594822,-0.00013637556879696062,0.79630894128706,,2.2014905661277696e-05,
2014-07-01,3.707778978776346e-05,0.5298036968079671,-8.768888745880735e-05,0.7830297696299443,,2.0946519421547375e-05,
2014-07-02,3.729144432547138e-05,0.5505437212197188,-4.820121854866815e-05,0.8114173175725294,,2.2371586531407095e-05,
2014-07-03,3.7850371933542936e-05,0.551219750397594,-1.6137707184894396e-05,0.8109954642454804,,2.194018286621738e-05,
2014-07-07,3.637233936281704e-05,0.5453319748331276,1.1262789114548707e-05,0.8141172193786248,1.1037470508880815e-05,2.2791260275811292e-05,0.3034578116843448
2014-07-08,3.904012916123487e-05,0.5252762098856233,3.361990737545773e-05,0.8717191710788965,1.903012368537373e-05,2.3512400341740872e-05,0.487450325965361
2014-07-09,3.921043801203444e-05,0.5243454508239346,5.190156436355255e-05,0.9183056212523908,2.365421693125617e-05,2.492583625695995e-05,0.6032632668881749
2014-07-10,3.784415060760939e-05,0.5092488663989874,6.655415045636881e-05,0.9213767962424176,2.5557420827048982e-05,2.535670058473817e-05,0.675333450922006
2014-07-11,4.137743263306523e-05,0.4090017563149102,6.497202021725487e-05,0.9678852892052568,2.1206555256523618e-05,2.8038343310272542e-05,0.5125150089562877
2014-07-14,3.5819786180035966e-05,0.4444785132217206,7.221394662392101e-05,0.9802034488824676,2.260595226474653e-05,2.8605915887726532e-05,0.6311023787558475
2014-07-15,3.740515266448331e-05,0.479021239983599,7.858051459713221e-05,1.0414951266335375,2.597035706079627e-05,3.1719376082880244e-05,0.6942989190218029
2014-07-16,4.331224214055195e-05,0.563671678309669,8.309372697559477e-05,1.0050299380537702,3.381548858764585e-05,3.6299336679141766e-05,0.7807374293372225
2014-07-17,4.7474517764657056e-05,0.5744471720007147,8.686884697314319e-05,1.002268503103454,3.689031853918065e-05,3.4696442036864057e-05,0.777055150345183
2014-07-18,4.82618636397603e-05,0.6004272799001485,9.071225928857422e-05,0.970239182893712,3.9727885613718097e-05,3.139671795236177e-05,0.8231734669481034
2014-07-21,3.56854935741795e-05,0.5813476652801859,8.955889713198415e-05,0.95655443053352,3.286519058244814e-05,3.1024940242998965e-05,0.9209678020602745
2014-07-22,3.6878426197529086e-05,0.5868869814163898,8.877030591335421e-05,0.9408593197614252,3.357952308120284e-05,3.384534798101553e-05,0.9105465320386347
2014-07-23,3.8554343811198455e-05,0.5918929380886048,8.825702378347323e-05,0.9526268186691896,3.452665103716444e-05,3.411410080655872e-05,0.8955320626449325
2014-07-24,3.79220014302475e-05,0.6047849677932874,8.778744391874912e-05,0.9772780338837362,3.489496886521135e-05,3.787545946814852e-05,0.9201774049135044
2014-07-25,3.58816002468109e-05,0.5945611310100961,8.810059342039381e-05,0.9816003109587615,3.342888049666296e-05,3.762720148374205e-05,0.9316440812762822
2014-07-28,3.90148494586092e-05,0.6151727071363609,8.769773581413449e-05,0.9590944506512988,3.5983733148088115e-05,4.174122861141802e-05,0.9223086503579414
2014-07-29,3.5953585678647994e-05,0.630171622332332,8.774320445540983e-05,0.9541602272552292,3.5394574238029754e-05,4.7981914426547083e-05,0.9844518584150502
2014-07-30,3.539196672747045e-05,0.6006872253198845,9.023045585253188e-05,0.9652718334692924,3.394511780698314e-05,5.703879257332856e-05,0.9591192845645309
2014-07-31,4.5379445989039353e-05,0.7333269790389572,9.239366886522409e-05,0.8842586253235722,4.7484116753349015e-05,4.706654645292526e-05,1.0463793842881646
2014-08-01,4.584672797284814e-05,0.71068422638686,9.271242423377326e-05,0.8922146616399337,4.633400252129796e-05,5.257292265705428e-05,1.0106283385967785
2014-08-11,3.847004227028839e-05,0.7142183002366707,9.70812804795594e-05,0.9108744787458518,4.364756833067875e-05,5.351364386862513e-05,1.134585920753956
2014-08-12,3.841634430365733e-05,0.7184327817683335,0.00010007909060800821,0.9029491497436128,4.4546730390177853e-05,5.3784094727243355e-05,1.1595775495467147
2014-08-13,3.776559449586869e-05,0.7246272932190148,0.00010257850747999927,0.9058721286174032,4.510150544926455e-05,5.274985636749001e-05,1.1942485230623963
2014-08-14,3.862814115860239e-05,0.7139056065649545,9.954928398911661e-05,0.949833511360869,4.427022893806135e-05,5.808656919565204e-05,1.1460615916332406
2014-08-15,3.923523389055349e-05,0.7136103286247828,0.00010031309421300586,0.955860080657741,4.476906905226831e-05,6.079719365397057e-05,1.1410424919895068
2014-08-18,5.8802594173761744e-05,0.742438063076618,9.681701679895306e-05,0.8985112574527613,5.601886695223237e-05,6.381586748352918e-05,0.9526597888980297
2014-08-19,5.790352204668287e-05,0.7550738122011752,9.380798282659888e-05,0.8407897536582345,5.5649567997571356e-05,5.9930751944486634e-05,0.961073973232676
2014-08-20,5.609710643686182e-05,0.7605805532950751,9.115294175202358e-05,0.8326731790411158,5.438771232896718e-05,6.193023583550279e-05,0.9695279450853924
2014-08-21,5.441563613273725e-05,0.755180858194002,8.909635729509816e-05,0.84039608216376,5.2582690347969564e-05,6.353724236677788e-05,0.9663158254679493
2014-08-22,5.0059045313325706e-05,0.7590287298728775,8.74847548353981e-05,0.8341733727285203,5.0230290006619846e-05,6.305913541067368e-05,1.003420854157771
2014-08-25,6.652021183637015e-05,0.7492930721770392,0.0001402416846369528,0.8505573944099523,7.237141916868835e-05,6.638388729319255e-05,1.087961345443567
2014-08-26,6.338834696697776e-05,0.738260047467438,0.00018320188779442326,0.8543534600611689,7.955711975433893e-05,6.66976606811368e-05,1.255074845157018
2014-08-27,6.228211919321129e-05,0.7225981407338469,0.00021859712636524472,0.8575655957390129,8.43142060281576e-05,6.778674184818984e-05,1.3537465828129334
2014-08-28,6.139493236265438e-05,0.7145075628041885,0.00024730174001643627,0.8388654297866848,8.804134703737607e-05,6.875152274115306e-05,1.4340165164988488
2014-08-29,6.15753093611576e-05,0.7077321152174433,0.00027104990742201653,0.8427157487300797,9.143170872749839e-05,6.893042865747035e-05,1.4848761569547961
2014-09-02,7.761239871585492e-05,0.7051587818801188,0.0002429989952982774,0.8480716126041778,9.683998442339801e-05,6.960615847828793e-05,1.2477385833407468
2014-09-03,7.595624179294328e-05,0.6966232217859601,0.0009127961016659148,0.938749608898908,0.00018342839667409593,7.78509432836785e-05,2.4149219648613176
2014-09-04,7.498131031863036e-05,0.703738725128861,0.0007690310283791839,0.9488412941058222,0.000168989567360332,7.892506388788695e-05,2.253755857856004
2014-09-05,7.387822741090312e-05,0.7111659811530181,0.0006342169355496548,0.9480954536363984,0.00015393880986846575,7.849199973704217e-05,2.083683045239755
2014-09-08,7.348698808482049e-05,0.7307249204945082,0.0005356959642912293,0.9405609722258124,0.00014498341661456463,7.786038808020633e-05,1.9729127617425442
2014-09-09,8.133593066383054e-05,0.679757419881425,0.0004580571713190517,0.9603723995275693,0.00013120640023422554,7.849512574857979e-05,1.6131419307970372
