Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_TGT,Predicted_Covariance,Future_Cov_45_TGT,Beta_Predicted
2013-11-08,4.3778322206368926e-05,0.41368378430915137,0.00013608235911774023,0.7750405817557281,3.193000371612546e-05,2.493665747439495e-05,0.7293564967064965
2013-11-11,4.088414418239951e-05,0.4142089932788414,0.0001348967870101279,0.7945682267465657,3.076081108222831e-05,2.564215673415125e-05,0.7523897515132709
2013-11-12,3.99781619662566e-05,0.4108882273454676,0.00013161552341053577,0.8077962576932167,2.9804968511291658e-05,2.6396792294043746e-05,0.7455312361896081
2013-11-13,4.4902541372157916e-05,0.42406470899922766,0.00013652861054020768,0.6872566640816536,3.320316072480291e-05,2.171776514403545e-05,0.7394494768037946
2013-11-14,4.545126757048379e-05,0.4193653985208106,0.000131367183642434,0.6974689321125833,3.240477712241172e-05,2.1745481274669185e-05,0.7129565104462674
2013-11-15,4.488960878325864e-05,0.42130868493088197,0.0001290700678050648,0.6683077036605339,3.206904973668141e-05,2.175947949431261e-05,0.7143980668559848
2013-11-18,4.304897041106976e-05,0.4309405013807494,0.0001294864667443257,0.6483691948610382,3.21744319036101e-05,2.7855078371661134e-05,0.7473914380850478
2013-11-19,4.253689180732228e-05,0.43100471150548236,0.00012818801529206492,0.6407219791725127,3.182647980065123e-05,2.7803976491618462e-05,0.7482088711327196
2013-11-20,3.986505410246521e-05,0.4045589996169959,0.00012240261425695197,0.6530603657555993,2.8260080354294247e-05,2.872394615525441e-05,0.7088935658197608
2013-11-21,3.485111027762049e-05,0.3433228586508093,0.0001382809619358705,0.8502831619627476,2.3833741524407077e-05,3.7867310559345074e-05,0.6838732348711376
2013-11-22,3.677714977289896e-05,0.31874609521356617,0.0001357249258730916,0.8196418155080893,2.2519757725930878e-05,3.8163277107052406e-05,0.6123301524177837
2013-11-25,4.464079349966786e-05,0.3178739399976524,0.0001348001265727971,0.8030211394141046,2.465846441565817e-05,3.795696227930535e-05,0.5523751367869757
2013-11-26,4.5604254902161166e-05,0.3181813127622724,0.00013343136587647307,0.812368451364634,2.4820259478259093e-05,4.748757989334209e-05,0.5442531520689942
2013-11-27,5.098239319509307e-05,0.39546754366306147,0.0001288919453533652,0.777070139601787,3.205780956424471e-05,4.6295347451885524e-05,0.6288015833538821
2013-11-29,5.306536742177139e-05,0.45420458511529077,0.00012482942199544216,0.7766086497473849,3.696711696508504e-05,4.6272300097920025e-05,0.6966335815837272
2013-12-02,5.1303727815654587e-05,0.5142013710280202,0.00012400255222290912,0.7981583652242102,4.101313840814054e-05,5.0862191641659446e-05,0.7994182909185398
2013-12-03,5.129816798105141e-05,0.5347699762863078,0.0001207141086639595,0.8121170031072114,4.2082056996524465e-05,5.432594998469944e-05,0.8203422978393458
2013-12-04,4.926678581923591e-05,0.5471045011714375,0.00011905209463003573,0.8151407186152304,4.1900183325326316e-05,5.458942970219447e-05,0.8504752771788626
2013-12-05,6.186383108747796e-05,0.5879038066893862,0.00011866846543823852,0.8243069905171437,5.037236494200914e-05,5.694204469312777e-05,0.8142458049644643
2013-12-06,6.149224160789946e-05,0.6363997497119037,0.00011849822233655148,0.8050175536224354,5.432454283868355e-05,5.345335332481464e-05,0.8834373478377942
2013-12-09,5.694825981469449e-05,0.6580400772066775,0.00011710485055579848,0.8009703734687564,5.373781645272726e-05,5.3534088234655455e-05,0.9436252596231425
2013-12-10,5.3452041059883435e-05,0.6493144715686306,0.0001146513862705277,0.7787861713245302,5.083079288295947e-05,5.226369336509085e-05,0.950960746775089
2013-12-11,5.2671389427449466e-05,0.6239637672231951,0.00011272765630592517,0.8147432972034977,4.80797275259897e-05,5.209257629637212e-05,0.9128243634471727
2013-12-12,5.926873458923956e-05,0.5925629577802236,0.00011057979882011939,0.7591750301404819,4.797171276771978e-05,4.9186193547710966e-05,0.8093932340581674
2013-12-13,5.102150798536989e-05,0.556219395683388,0.00010855034127392101,0.7322953494395601,4.139409296423849e-05,4.788720705012562e-05,0.8113067331547315
2013-12-16,5.265033739264804e-05,0.548367496142526,0.00010720501711283101,0.7438890324742986,4.1198351543545055e-05,4.818152604138046e-05,0.7824897917804775
2013-12-17,5.547285481711756e-05,0.544737544589982,0.00010619159042209984,0.7338228050947931,4.180927434505108e-05,4.767901128064156e-05,0.7536888895097889
2013-12-18,5.7755345996717895e-05,0.6007461619104273,0.00011286437813889092,0.5997114767959666,4.8502658809235814e-05,3.5331741932505346e-05,0.8397951388256268
2013-12-19,6.478693026373803e-05,0.5637206313468627,0.00011498893080427202,0.5787176070691111,4.865591553692954e-05,3.4064794064354944e-05,0.7510143687755924
2013-12-20,6.101338500649426e-05,0.5450830892886528,0.00011343962907714046,0.580129892119081,4.534795088989625e-05,3.4448125181764856e-05,0.7432459432478531
2013-12-23,6.0371580554275465e-05,0.543815325450761,0.00011443479800311203,0.6265703533283858,4.520086741624194e-05,3.6930978801223334e-05,0.7487110160318777
2013-12-24,6.05937066863415e-05,0.5481479250791657,0.0001149560687961324,0.6429486734304802,4.574856609669742e-05,3.864869353729226e-05,0.7550052406186543
2013-12-26,6.0130930524985e-05,0.5546558553120142,0.00011481694922679301,0.5358168496042232,4.6086695116474545e-05,3.4196177556172736e-05,0.7664390807543725
2013-12-27,6.1029823506439453e-05,0.47140435243423084,0.00012966542969535365,0.5331146943108928,4.193500960293084e-05,3.402301070853258e-05,0.6871232324390737
2013-12-30,6.103786899254316e-05,0.4236951396494363,0.00014250574995622477,0.5357143421970506,3.9515670686207204e-05,3.422325670878729e-05,0.6473959746372328
2013-12-31,6.15980310886923e-05,0.4009012340834159,0.00015424380969654514,0.5186410784124585,3.907731180026316e-05,3.291982449359909e-05,0.6343922217902948
2014-01-02,6.274975633376732e-05,0.3792669880842432,0.000159170256244027,0.5330381574422596,3.7903736333783714e-05,3.259757239985891e-05,0.6040459525001646
2014-01-03,6.287727487442676e-05,0.37649434300548346,0.0001633035187623877,0.5344352166821487,3.815075016320528e-05,3.3047265829866946e-05,0.6067494216216713
2014-01-06,6.194585296328845e-05,0.3920374086845216,0.00016262828103248488,0.528788422855421,3.934881557609346e-05,3.255758845702965e-05,0.6352130722844855
2014-01-07,5.985294868622432e-05,0.3695104767710312,0.0001635108604015751,0.6025668710384767,3.6554667162411426e-05,3.851793573263658e-05,0.6107412911943101
2014-01-08,5.957982003469859e-05,0.36490310381375535,0.00016550078624481682,0.6060245208968811,3.6234909554470355e-05,3.886151347286442e-05,0.6081742028318912
2014-01-09,5.8876921963223624e-05,0.3524710758821436,0.0001669801413039391,0.6078873117278906,3.494849231730417e-05,4.004172326551268e-05,0.5935855875606761
2014-01-10,5.8643073362417135e-05,0.34990098743784803,0.00016790321003527661,0.6124600904601464,3.472026482479861e-05,4.089869043341843e-05,0.5920607982161105
2014-01-13,6.549653155125348e-05,0.34999014249670674,0.0001723595853418889,0.5682904385247631,3.718627561814357e-05,3.5884577170969605e-05,0.5677594635533322
2014-01-14,6.384952094066409e-05,0.3444600125996424,0.00017256800644557344,0.5776678937991302,3.615744845177247e-05,3.544146004957236e-05,0.5662916168998965
2014-01-15,6.070372053025981e-05,0.3474221156994228,0.00017412443100246164,0.5812808261325291,3.571864461412092e-05,3.630701473405239e-05,0.5884094797174048
2014-01-16,6.085694586035492e-05,0.3523722164266426,0.00017499435687531347,0.5704817798176244,3.6363757826482635e-05,3.584449463260188e-05,0.5975284712763034
2014-01-17,6.130074788390541e-05,0.3555604950709161,0.00017680495866464514,0.5456588853005393,3.70163513968531e-05,3.428773435384908e-05,0.6038482836613449
2014-01-21,6.022038567812545e-05,0.3199376741220227,0.00017622489803467603,0.5464438054553066,3.295875389549994e-05,3.492774318856384e-05,0.5473022718861784
2014-01-22,6.0180607898710316e-05,0.319278605773912,0.00017604183738263065,0.5394963567940725,3.286291245168282e-05,3.4537459755319554e-05,0.5460714605441378
2014-01-23,6.197862719476769e-05,0.3209477734588983,0.00017320910302533917,0.5368593130968432,3.3253755536697735e-05,3.3780267885947134e-05,0.5365358518219173
2014-01-24,8.312838911315208e-05,0.3380109888966628,0.00017376498524838637,0.5037035033347091,4.0624369705839e-05,2.6685187055035377e-05,0.4886942973301482
2014-01-27,7.785643656399444e-05,0.3430826313579388,0.0001705782532012163,0.5017036931077197,3.953737436931747e-05,2.6506610481273165e-05,0.5078240941173766
2014-01-28,5.7778264472590076e-05,0.3374028912021196,0.0001750350816193717,0.5052900850113926,3.3930760731315095e-05,2.6491876690870782e-05,0.5872582196962977
2014-01-29,5.541992369045716e-05,0.38828553120188763,0.00016178830330890837,0.4228202993834347,3.676696059153737e-05,2.1085266640647366e-05,0.6634249588089622
2014-01-30,5.718939038351772e-05,0.39985124876993394,0.00016003411849635875,0.4951669513132765,3.825273406825474e-05,2.5599485603708774e-05,0.6688781574996362
2014-01-31,5.786696567157789e-05,0.4071233969502182,0.00015769148702902185,0.529706947935711,3.889068036770444e-05,2.8558908758072743e-05,0.6720704968086153
2014-02-03,7.055814511505822e-05,0.42757348115286553,0.0001621249301524487,0.4040144962045224,4.573084648147123e-05,1.665997424114225e-05,0.648129941722512
2014-02-04,5.3287933521446234e-05,0.3753609238682644,0.0001608154183561007,0.3794451197676859,3.474780224553182e-05,1.612624743504446e-05,0.6520763698135758
2014-02-05,5.1744253938995175e-05,0.340945720191712,0.00016267747066557337,0.5576705109747377,3.1280955732024234e-05,3.002465805151685e-05,0.6045300366858798
2014-02-06,5.460185755120456e-05,0.31847996247407934,0.00016525720883001736,0.5643979913362677,3.0252831526898882e-05,2.9652040770314008e-05,0.5540623136956168
2014-02-07,6.356327391387762e-05,0.310245377126937,0.0001687261223695377,0.573156475906923,3.2129177720534534e-05,2.8989814988877698e-05,0.5054676347235765
2014-02-10,6.2547563500994e-05,0.3023511962296559,0.000167911867292246,0.561577100363904,3.0985434120627374e-05,2.89039192716056e-05,0.4953899462468263
2014-02-11,5.609995653519849e-05,0.29358479989493846,0.0001760354655615884,0.5448433341657006,2.9175272129712618e-05,2.792015979270037e-05,0.5200587296606431
2014-02-12,5.280573476410588e-05,0.28920946505934,0.00017699824731114624,0.5447702180543201,2.7960023370979746e-05,2.7926706834391283e-05,0.5294883878783799
2014-02-13,5.31879934714369e-05,0.28663898471681837,0.00018096895625860726,0.5466565724100925,2.8121863834607324e-05,2.7865348419462066e-05,0.5287257893966121
2014-02-14,5.362200748552388e-05,0.2910416261818428,0.00018549628195800496,0.5982660825881546,2.902647162028319e-05,3.0376259408934504e-05,0.5413163919332813
2014-02-18,5.088126402858046e-05,0.3020036778616075,0.00018844684490496177,0.5883793102624387,2.9572334715924788e-05,2.9968742324453204e-05,0.5812028313469914
2014-02-19,5.093399391722896e-05,0.294207130435545,0.00019805191935268752,0.6557945903775491,2.9549258545154945e-05,3.268165912575609e-05,0.5801480754321839
2014-02-20,5.128532994270177e-05,0.2857504555098255,0.00020216701690389073,0.6945643168495268,2.909635988436628e-05,3.532422436075488e-05,0.5673427453206212
2014-02-21,5.0142924359823583e-05,0.2834087016718811,0.00020504470048505588,0.7033634308936271,2.8737056669703e-05,3.586562269984253e-05,0.5731029260177778
2014-02-24,5.289213529725008e-05,0.27721144829081634,0.0002060917642789254,0.7043718608127604,2.8942565876338296e-05,3.578615030547833e-05,0.5471998003802099
2014-02-25,4.99909412374215e-05,0.24325288147258523,0.00018457571613844138,0.697386541841939,2.3366352893749937e-05,3.552955814161894e-05,0.4674117413148182
2014-02-26,4.8822079787728685e-05,0.2642062779810949,0.0002621050392763966,0.7083173092224172,2.9887456460259087e-05,3.608615965425377e-05,0.6121708987041398
2014-02-27,4.902946505121921e-05,0.28102730303240775,0.00026256202707032985,0.7067726184929567,3.1885486760809296e-05,3.5671874149045613e-05,0.6503331563479174
2014-02-28,4.913560627678946e-05,0.3016338931007098,0.00026013109421769824,0.6501159937365076,3.410157463147279e-05,3.277678815823285e-05,0.694029792557614
2014-03-03,5.060228536900576e-05,0.31356833004203416,0.00025217676308154024,0.7626817435355236,3.5421731910186705e-05,3.892715292563828e-05,0.7000026115793331
2014-03-04,5.593664385448813e-05,0.309324628761597,0.0002467016916725652,0.9061319686648206,3.6336974734185685e-05,4.298860638196766e-05,0.6496094908502479
2014-03-05,4.9068183379191435e-05,0.3723375412477468,0.00022789746868753671,0.9083622295020664,3.9373730744519085e-05,4.3103176752578425e-05,0.8024289474962808
2014-03-06,4.928243059442446e-05,0.41614102686922316,0.0002116623196622964,0.916986236292172,4.250190240023654e-05,4.345075971977867e-05,0.8624148989324598
2014-03-07,4.8971813978785636e-05,0.441384905454683,0.00019669187135502893,0.9182569474317764,4.331953425680069e-05,4.5426176882407316e-05,0.8845809607045905
2014-03-10,4.912023117884392e-05,0.4634797447169246,0.00018516727339896275,0.9203885867610112,4.4202117625409814e-05,4.5531613568640063e-05,0.8998760096318045
2014-03-11,5.148937537691702e-05,0.4823095257873948,0.00017532704752559855,0.923902198517818,4.582570034160036e-05,4.5661658303159274e-05,0.8900030347259619
2014-03-12,4.8906113932888686e-05,0.4919977624368826,0.00016699053147973647,0.9611457817639067,4.446216732651639e-05,4.924545208263668e-05,0.9091331073151612
2014-03-13,5.192240840939531e-05,0.5047885135051735,0.00016325010283142364,0.910949586472794,4.6474380584690596e-05,4.418053794499213e-05,0.8950736687376216
2014-03-14,5.053194068255615e-05,0.5030637001105432,0.00015885102608579284,0.8936142584130837,4.507139310858535e-05,4.3342819013078534e-05,0.891938692632563
2014-03-17,5.312543808337814e-05,0.502053021567725,0.00015440669554867345,0.9720460323557236,4.5470937850816033e-05,4.645368472937635e-05,0.8559164778924047
2014-03-18,5.3640183376897774e-05,0.5027788980820254,0.0001505726584454905,1.0012727972550413,4.518509792732646e-05,4.8291505914370485e-05,0.8423740390639152
2014-03-19,4.9711758607667365e-05,0.5011293201423953,0.00014767197991610642,0.9853891323454907,4.2936676565892405e-05,4.692782800227083e-05,0.8637126862631249
2014-03-20,4.924048797705463e-05,0.5101881001005912,0.000144890605898151,0.972742059021768,4.3093484586157614e-05,4.596001815118286e-05,0.8751636378225693
2014-03-21,5.1299807125194504e-05,0.5078934885859457,0.00014255174044894566,0.9903994945770884,4.343269450163767e-05,4.57964409640166e-05,0.8466444015207005
2014-03-24,5.150721281894852e-05,0.5018636812286389,0.00013977175017330102,1.0091334413798696,4.258233717150398e-05,4.617720135435573e-05,0.8267257116238049
2014-03-25,5.187847468728203e-05,0.49010445548503573,0.00013771185799055553,1.042545234500769,4.1425515248041557e-05,4.779152804996736e-05,0.7985106635796483
2014-03-26,4.894688218699071e-05,0.477859854622299,0.00013956859737325846,1.097631290328654,3.949634613957157e-05,4.8725105745803985e-05,0.8069226143696863
2014-03-27,4.819111839496585e-05,0.4719554344991083,0.00014211486400506407,1.118532676986164,3.905748241024931e-05,4.941659010817324e-05,0.8104705537261269
2014-03-28,4.77393720640184e-05,0.4674727843213553,0.0001435351241918836,1.1110190127949855,3.8696686377670314e-05,4.873116515406795e-05,0.8105822239508751
2014-03-31,4.471229395078723e-05,0.46611806998194205,0.00014335438571721083,1.1081740715363857,3.731770330187987e-05,4.7276325954048494e-05,0.8346184014390707
2014-04-01,4.637295349124256e-05,0.4759280013513592,0.0001422458855469748,1.1223963192225936,3.865391546446904e-05,4.78509624181997e-05,0.8335443950484791
2014-04-02,4.141854620280984e-05,0.50223613335989,0.00014389414828933458,1.1174803775258284,3.8772780521254204e-05,4.7877388521899375e-05,0.9361212325367387
2014-04-03,4.131197301210188e-05,0.5181710794732892,0.0001431137793290307,1.1367226768108345,3.984298463581225e-05,4.8589540868986776e-05,0.9644415826893743
2014-04-04,4.5815215175484866e-05,0.49473598880686287,0.00014220334089398582,1.1919734794765913,3.993312234878033e-05,4.651094672480048e-05,0.8716126770511826
2014-04-07,4.72141155464609e-05,0.48514056275475825,0.00014194859886017087,1.2032118644010172,3.9716326468795415e-05,4.342177763198445e-05,0.8411960281181735
2014-04-08,4.530353492960697e-05,0.5063759840180264,0.0001393929158223432,1.1067239126491086,4.0240141266680734e-05,4.141324637687107e-05,0.8882340269739706
2014-04-09,4.691297863661334e-05,0.5275536290165475,0.00014042787388207116,1.193551697207411,4.281932130438898e-05,4.218763458807743e-05,0.9127393431158206
2014-04-10,5.810324280314903e-05,0.513300968819069,0.000145643493637633,1.2392448647402683,4.721911180903668e-05,2.9769228104756518e-05,0.8126760148140568
2014-04-11,5.691804938589508e-05,0.5189994597573967,0.000146362861575387,1.253385733926776,4.7370433140331235e-05,2.704004765708524e-05,0.8322567911484007
2014-04-14,5.793906540801691e-05,0.5274027009127483,0.00014661713790932,1.2586413977420745,4.860942244641869e-05,2.6960995607102626e-05,0.8389749144916774
2014-04-15,5.375893588153699e-05,0.5295538040946348,0.0001474352385325909,1.2902174241455533,4.714504692622714e-05,2.679679580937445e-05,0.8769713565409072
2014-04-16,3.1303883437837385e-05,0.5165700826448969,0.00014792417981386794,1.3440455690108557,3.515183039104081e-05,2.5879237031153288e-05,1.1229223511787156
2014-04-17,3.0074876652121772e-05,0.5093780707631583,0.00014747097880566678,1.3354523374629943,3.392309378411152e-05,2.5773028399382115e-05,1.1279545441367007
2014-04-21,3.398061258211898e-05,0.5065185691701829,0.0001471317264488868,1.2386770424944793,3.5814932650545924e-05,2.512699606844093e-05,1.0539813714068293
2014-04-22,3.465237531876505e-05,0.5327678845994608,0.00014556366189001998,1.1563900678756185,3.783824880378744e-05,2.345308257824747e-05,1.0919380982029583
2014-04-23,3.661275306357103e-05,0.5502115826379015,0.0001448696280689217,1.2001051611588396,4.0071407241667834e-05,2.4122945902655116e-05,1.0944658319490892
2014-04-24,2.8915216768426475e-05,0.5341243537903905,0.0001435677144455035,1.19074921564578,3.441390851918303e-05,2.393015233421226e-05,1.1901660220912045
2014-04-25,3.367547480592454e-05,0.5432993409932625,0.00014168834662348334,1.2960715525832656,3.752866437432162e-05,2.3597843739266986e-05,1.1144212395104578
2014-04-28,3.364553762091845e-05,0.5479289246371765,0.00014122442530759135,1.2722955682732136,3.77696422465891e-05,2.3935083974641253e-05,1.1225750847597267
2014-04-29,3.9441733334885286e-05,0.5479111253770895,0.0001400025230120977,1.2996544396505962,4.071515067091323e-05,2.4080872764335923e-05,1.0322860388821107
2014-04-30,4.001418281063408e-05,0.5467882238140598,0.00013884094855604433,1.3502645605322408,4.075537697714726e-05,2.535299552118294e-05,1.0185232863562617
2014-05-01,2.1991126094734782e-05,0.5290415894733937,9.444107762935047e-05,1.2715621335120733,2.4109822657248708e-05,2.4452886731921643e-05,1.0963432501540336
2014-05-02,2.5114593555483047e-05,0.5072876902106207,9.014720702922357e-05,1.2350299737172603,2.4137569588542384e-05,2.5146431735980245e-05,0.961097360991241
2014-05-05,2.3421323104644024e-05,0.4688002131170027,8.918315617104734e-05,1.2729955489942193,2.1425695676852793e-05,2.6248345672231473e-05,0.9147944196459364
2014-05-06,2.3724080850696792e-05,0.499622294377955,0.00010093786646940352,0.945434034498164,2.444913888157836e-05,1.7973059256309334e-05,1.0305621126249143
2014-05-07,2.503936026433856e-05,0.5308107661661293,9.811282420531063e-05,0.9269454328759648,2.6309598821271678e-05,1.713571332150959e-05,1.0507296729438496
2014-05-08,2.245244272166245e-05,0.5200360191531096,9.857108666038418e-05,0.9324578035373496,2.4464705705537418e-05,1.7467814216361933e-05,1.089623343384972
2014-05-09,2.6257615904936162e-05,0.520311960893041,0.00010239388453049156,0.887131606784834,2.6979162547865735e-05,1.6794580293870182e-05,1.0274795185344276
2014-05-12,2.5472098693136958e-05,0.5230161037255104,0.0001049979968272925,0.8383192081892654,2.7048172795332407e-05,1.4579859926679432e-05,1.0618745287218951
2014-05-13,2.7268227179962204e-05,0.5265643305073849,0.00010470652584789521,0.7967783907417925,2.813628558328541e-05,1.656609824602527e-05,1.031834060850171
2014-05-14,2.54765910501542e-05,0.5303633473778212,0.00010508277276008076,0.7667200029414997,2.7441631163445076e-05,1.691866938753204e-05,1.077131202892193
2014-05-15,2.174205444419079e-05,0.506243831739533,0.0001050112786423684,0.6730253207412529,2.418956215238229e-05,1.3487496153808701e-05,1.1125702133841102
2014-05-16,2.0552751262807784e-05,0.47399914009923927,9.927487589466174e-05,0.6533635859307875,2.1410766408525643e-05,1.3165756259472685e-05,1.0417469726921924
2014-05-19,2.1296152341554682e-05,0.45860458714903846,9.80767812702419e-05,0.7023890012417575,2.095907294191572e-05,1.4071171781653707e-05,0.9841718168506323
2014-05-20,2.0908636850371392e-05,0.4653695642087837,0.00010418990902587062,0.4669537711186798,2.172069241803775e-05,8.766783841256097e-06,1.0388382835991499
2014-05-21,2.119414789263069e-05,0.46611915725061465,0.00010522677848103636,0.4791108274746392,2.2012434169077435e-05,8.791081759851533e-06,1.0386090670213388
2014-05-22,2.007249814887391e-05,0.4185330985552534,0.0001043123098357201,0.5237011757581256,1.9151301925627668e-05,9.587457555527021e-06,0.9541065483521829
2014-05-23,2.2049522594442057e-05,0.4659593649975792,0.00010243544578210042,0.4697556674129426,2.214485143321761e-05,8.777729198058038e-06,1.0043233969518952
2014-05-27,2.174082787467674e-05,0.5031208260749356,0.0001011744192404867,0.4899347949345851,2.3596396962476395e-05,8.828901400277675e-06,1.0853495137579827
2014-05-28,2.1661197917021908e-05,0.5315341222507158,9.982057683349115e-05,0.8444233069903424,2.4716241071095485e-05,2.3144988523803938e-05,1.1410375901543677
2014-05-29,2.1856321025887475e-05,0.5547702650163138,9.912819234308843e-05,0.8135669089626627,2.582261969654626e-05,2.2012487691874883e-05,1.1814714684123164
2014-05-30,2.8179051435749515e-05,0.5390920873181498,9.810133569439898e-05,0.8367284324963774,2.8344160761608115e-05,2.355789529402949e-05,1.0058592932496349
2014-06-02,2.8496658002674943e-05,0.5230691096678786,9.571571401588827e-05,1.1195475645914017,2.7317921957562333e-05,3.391474759817096e-05,0.9586359900518172
2014-06-03,3.418588872187905e-05,0.5171068796928149,9.427375673162209e-05,1.12049693461685,2.9356154176334126e-05,3.394363642363039e-05,0.858721398620423
2014-06-04,2.793146765100254e-05,0.5182273325366085,9.285173144745902e-05,1.1237159572276874,2.639138585772778e-05,3.462613110815667e-05,0.944862124235012
2014-06-05,4.136471088316827e-05,0.5149161901394494,9.214085720410422e-05,1.1712249412042997,3.1789058677043574e-05,3.853868315673144e-05,0.7685067294880785
2014-06-06,3.9833023701562004e-05,0.5317636369958006,9.789944846686246e-05,1.1660329556686435,3.320705764364125e-05,3.797308665579698e-05,0.8336564628494191
2014-06-09,5.1073182956276414e-05,0.5441318974415781,0.0001014193432373347,1.1665465815117078,3.9161655670163244e-05,3.798372873885134e-05,0.766775309533565
2014-06-10,4.95066057749403e-05,0.556732597604769,0.0001056399703334927,1.1133640563034797,4.0261723486270886e-05,3.745729909320731e-05,0.8132596217422551
2014-06-11,4.7157992518462575e-05,0.5229880813216077,0.00011042376352896825,1.137611605350419,3.773989770554151e-05,3.8531320682752374e-05,0.8002863499918103
2014-06-12,4.667919578081926e-05,0.4839440608406556,0.00011232763654748239,1.193584207898477,3.504290953610285e-05,3.8994386139692046e-05,0.7507179365438462
2014-06-13,3.72024477228719e-05,0.5099454351860631,0.00011390786252645912,1.1789886741936644,3.319604290851373e-05,4.0047586684158975e-05,0.8923080318746056
2014-06-16,2.938646502467408e-05,0.4705783027087585,0.00011121578779438913,1.1948601498154592,2.6902261731881666e-05,4.120522552336065e-05,0.9154643714136227
2014-06-17,3.191330809025626e-05,0.44943206097206,0.00011132196303449083,1.210239230149454,2.67880061984073e-05,4.172221468391203e-05,0.8393992287683328
2014-06-18,3.560112133469648e-05,0.4580359819634348,0.00011198346532918086,1.2247690747981463,2.8920672411173034e-05,4.108143943506535e-05,0.8123528508914478
2014-06-19,3.687128606172102e-05,0.5049221541846517,0.00011252464299794739,1.2239881219308866,3.2523134206651645e-05,4.113624785057116e-05,0.8820721401528889
2014-06-20,3.6786047916274955e-05,0.526979811743306,0.00011591460795169833,1.1895405048765135,3.4411581253412595e-05,4.0300126907847875e-05,0.9354519771119028
2014-06-23,3.78482539714106e-05,0.5346727324374266,0.00011924881325938904,1.1901225463825318,3.592013777308878e-05,4.030345463607397e-05,0.949056667190559
2014-06-24,3.933090292313687e-05,0.5454734700883745,0.00012230885009761126,1.2428854755712446,3.783289131369412e-05,4.088434709427891e-05,0.9619126056584497
2014-06-25,4.004889359785303e-05,0.5391136345827675,0.00012485886591694214,1.293978739893488,3.812284206372257e-05,4.2144985351149424e-05,0.9519074970342324
2014-06-26,4.4267929857314866e-05,0.5490894477659429,0.0001257200432040491,1.2782898667960276,4.096283112202628e-05,4.173995075989466e-05,0.9253387554841251
2014-06-27,3.536085878696092e-05,0.5599215192673623,0.00013041662652671298,1.274727342070828,3.802375841029331e-05,4.160129521443647e-05,1.0753064183021008
2014-06-30,3.524942345217237e-05,0.5922325206659457,0.00013997262579477064,1.2700350633698885,4.1599663300154344e-05,4.145047962841077e-05,1.180151594723193
2014-07-01,3.707778978776346e-05,0.6003412652120402,0.00014558040534536114,1.261107567885617,4.4106904290781404e-05,4.015118359325678e-05,1.1895774948629143
2014-07-02,3.729144432547138e-05,0.6127876072632441,0.00015240258153144466,1.243675543052874,4.61966770462376e-05,4.0058215089054716e-05,1.238800960430584
2014-07-03,3.7850371933542936e-05,0.6368487769212544,0.0001598306892035384,1.2350344303101872,4.953378113328936e-05,3.9439543149257334e-05,1.3086735639020923
2014-07-07,3.637233936281704e-05,0.609545370834215,0.00015610844118076045,1.2069820016246695,4.5930888667006325e-05,3.935355893691932e-05,1.2627972099578744
2014-07-08,3.904012916123487e-05,0.6034373962806279,0.00015206780027358853,1.259654221895774,4.649502393230856e-05,4.009869163226743e-05,1.1909546646294418
2014-07-09,3.921043801203444e-05,0.6239060670514751,0.00013413272165339302,1.2696549469980738,4.524675355825974e-05,3.995280839141591e-05,1.1539466492155135
2014-07-10,3.784415060760939e-05,0.5166804461599008,0.0001075010951148048,1.2510562085643846,3.2955495909577134e-05,3.9932453606184207e-05,0.8708213919577499
2014-07-11,4.137743263306523e-05,0.5049404033419634,0.00010258041185317248,1.2553563509194423,3.28968346520009e-05,4.006693926470158e-05,0.7950429149079835
2014-07-14,3.5819786180035966e-05,0.5231043294489462,0.00010536559134206543,1.2702670631774824,3.21365471831973e-05,4.139854194006974e-05,0.8971730602096248
2014-07-15,3.740515266448331e-05,0.520358663037916,0.00010442349863097219,1.285651222498846,3.252127957390755e-05,4.1782964041556376e-05,0.8694331464335111
2014-07-16,4.331224214055195e-05,0.4989354535589839,0.00010699140430606278,1.350905269870888,3.396441528843591e-05,4.431130001470277e-05,0.7841758729141397
2014-07-17,4.7474517764657056e-05,0.48296779824489383,0.00011168402271124213,1.3972718888483648,3.516770116425498e-05,4.2481940189964215e-05,0.7407700556030918
2014-07-18,4.82618636397603e-05,0.48510995210142827,0.00011483732499474708,1.4556418104053954,3.611467926427816e-05,4.3252850779439254e-05,0.7483067693748415
2014-07-21,3.56854935741795e-05,0.4845938776499861,0.00011590647636927062,1.4280166478397722,3.116575329750299e-05,4.341748473758397e-05,0.8733451656684721
2014-07-22,3.6878426197529086e-05,0.5035195665579861,0.00011945001775810051,1.4477848066789942,3.341916931106434e-05,4.537108713185586e-05,0.9061983592267144
2014-07-23,3.8554343811198455e-05,0.537311917844551,0.00013487717782309513,1.358446131613419,3.874649001735168e-05,5.052833974984187e-05,1.0049837758125042
2014-07-24,3.79220014302475e-05,0.5020965549093894,0.00011337250418687316,1.3225311328035343,3.2922039859783816e-05,5.115596666947587e-05,0.8681514323641263
2014-07-25,3.58816002468109e-05,0.5130135134228122,0.00011680103060140552,1.3100973927157,3.321146583832448e-05,5.012699506131904e-05,0.9255848571379217
2014-07-28,3.90148494586092e-05,0.5309403270320479,0.00010420028389890232,1.3158792126744925,3.3852841811796764e-05,5.054128151843979e-05,0.8676912068496174
