Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_XLB,Predicted_Covariance,Future_Cov_45_XLB,Beta_Predicted
2013-11-15,4.488960878325864e-05,0.8386571857633999,0.00010844106030781836,1.0378705857390815,5.851325533255465e-05,3.3792104451950064e-05,1.3034922094125463
2013-11-18,4.304897041106976e-05,0.8377183477929699,9.442544388800596e-05,1.0855947575825995,5.34101662215465e-05,4.6639055791058546e-05,1.2406839399767022
2013-11-19,4.253689180732228e-05,0.8383732748860325,8.425552860678893e-05,1.081172412551021,5.019026697667125e-05,4.6917217325334e-05,1.1799232347303648
2013-11-20,3.986505410246521e-05,0.8351299526326004,4.165387114822854e-05,1.0724596787888745,3.403125175545976e-05,4.7170637941824696e-05,0.8536612459621699
2013-11-21,3.485111027762049e-05,0.834461648295203,-5.8017349190338175e-05,1.0041303305282665,,4.4718885153975853e-05,
2013-11-22,3.677714977289896e-05,0.8332190676611139,-6.000206531867677e-05,0.972816554433303,,4.529523389207754e-05,
2013-11-25,4.464079349966786e-05,0.8333141059093532,-6.777929341576552e-05,0.973284309090049,,4.600491069777407e-05,
2013-11-26,4.5604254902161166e-05,0.8337923813774389,-7.477864675218212e-05,0.9881031200252444,,5.7760275865264886e-05,
2013-11-27,5.098239319509307e-05,0.8335412134564668,-4.742903095839998e-05,0.9955999044859885,,5.931465018699938e-05,
2013-11-29,5.306536742177139e-05,0.8325405446406229,-2.4578583306936865e-05,0.9951994476402112,,5.929649059854173e-05,
2013-12-02,5.1303727815654587e-05,0.8322391395062567,-5.613751761442271e-06,1.0025006718670302,,6.388378987805223e-05,
2013-12-03,5.129816798105141e-05,0.8345638032243174,9.285090290526771e-06,0.9955844637179464,1.8213924744747326e-05,6.659886638815362e-05,0.3550599458342297
2013-12-04,4.926678581923591e-05,0.8343215349585238,2.1840465688396398e-05,0.9973763082396252,2.7367902591930284e-05,6.679362547091867e-05,0.5555041218305875
2013-12-05,6.186383108747796e-05,0.8438761552441939,3.30005875378773e-05,0.995226462736103,3.8129223173494476e-05,6.87489374381618e-05,0.6163411237751864
2013-12-06,6.149224160789946e-05,0.8509658281226185,4.2931635715862546e-05,0.9870987141029228,4.372310551120924e-05,6.554358484977904e-05,0.7110345039949308
2013-12-09,5.694825981469449e-05,0.8531810612302877,4.702606882166719e-05,0.9904666694240531,4.415203983761906e-05,6.619936495878499e-05,0.7753009482868589
2013-12-10,5.3452041059883435e-05,0.8510800795494081,4.914693089610163e-05,1.0024134071545177,4.3621517870316333e-05,6.727113149361264e-05,0.8160870381253774
2013-12-11,5.2671389427449466e-05,0.8524781297267469,5.492889381340053e-05,0.975937566881014,4.585334890951725e-05,6.239892041793242e-05,0.870555142136064
2013-12-12,5.926873458923956e-05,0.8534870342356258,5.991448159936468e-05,0.9792973412314526,5.085991832332644e-05,6.344769869163857e-05,0.8581239109592907
2013-12-13,5.102150798536989e-05,0.8572623921446191,5.4217917360499236e-05,0.9881813983528126,4.508808940780208e-05,6.462043936537296e-05,0.8837075027404289
2013-12-16,5.265033739264804e-05,0.8561926781393201,5.756541257982271e-05,0.9941423374129336,4.713601894266211e-05,6.439037655869045e-05,0.8952652780007458
2013-12-17,5.547285481711756e-05,0.8603964169396179,6.131377702215819e-05,0.9912112442130752,5.0178524479037227e-05,6.440243034996572e-05,0.9045599806331468
2013-12-18,5.7755345996717895e-05,0.8590403387164779,6.607171837092039e-05,1.0201527435524262,5.3066134543970525e-05,6.0101857078840475e-05,0.9188090492434441
2013-12-19,6.478693026373803e-05,0.8664399335209111,6.0588921841519646e-05,1.0206893276893036,5.428486647488601e-05,6.008037655448192e-05,0.8378984195407984
2013-12-20,6.101338500649426e-05,0.8693549962002043,5.4258361256356516e-05,1.0246052158733012,5.001992668777032e-05,6.084107924410753e-05,0.8198189083009605
2013-12-23,6.0371580554275465e-05,0.8702543645077013,5.308770907448465e-05,1.0268082344141396,4.926738088303338e-05,6.0521588576016794e-05,0.816069091296042
2013-12-24,6.05937066863415e-05,0.8775785675702255,5.349012976104913e-05,1.008608766192207,4.996162946262747e-05,6.062911817766416e-05,0.8245349590717377
2013-12-26,6.0130930524985e-05,0.8729988301518522,4.82966019831443e-05,1.0142383673382125,4.704580585836922e-05,6.472934794678176e-05,0.7823894532751529
2013-12-27,6.1029823506439453e-05,0.8772825190490217,5.05764212012536e-05,1.0148896178646103,4.873989398984621e-05,6.476955279054775e-05,0.7986242002601156
2013-12-30,6.103786899254316e-05,0.8791980811193437,5.3043240453043226e-05,1.0156540202509097,5.002665173887496e-05,6.48834379154504e-05,0.8196002344869967
2013-12-31,6.15980310886923e-05,0.8801656911535448,5.5369425447146335e-05,1.0182940194545382,5.140233640846558e-05,6.46344105752956e-05,0.83448018548602
2014-01-02,6.274975633376732e-05,0.8703586601802692,5.899565541856988e-05,1.0241186135614249,5.295589251361934e-05,6.262925118119302e-05,0.8439218828507603
2014-01-03,6.287727487442676e-05,0.8660865937795468,6.0751719138360726e-05,1.0345432161840376,5.3528793850230506e-05,6.397187836903506e-05,0.851321784494219
2014-01-06,6.194585296328845e-05,0.8706496916799389,6.220782100743352e-05,1.0312032852165762,5.404705866643051e-05,6.34913525419555e-05,0.8724887313838575
2014-01-07,5.985294868622432e-05,0.8797344920184569,6.363369483253232e-05,1.0316253470606882,5.4292265694266475e-05,6.594467888644526e-05,0.9070942515946974
2014-01-08,5.957982003469859e-05,0.882473437737584,6.525477152248035e-05,1.0289736087175514,5.502466058437383e-05,6.598325707880575e-05,0.9235452633513849
2014-01-09,5.8876921963223624e-05,0.8850582923452468,6.674440489135498e-05,1.0246449094714216,5.5481967895595235e-05,6.749367377622875e-05,0.942338119004438
2014-01-10,5.8643073362417135e-05,0.8842260287345988,6.703371030224605e-05,1.020012123530016,5.543936987242375e-05,6.81140873150533e-05,0.9453694476380128
2014-01-13,6.549653155125348e-05,0.8755808921520124,7.33381082319257e-05,1.0259961568637284,6.068345201301119e-05,6.478630603687412e-05,0.9265139783092808
2014-01-14,6.384952094066409e-05,0.878737970958192,7.454730456884896e-05,1.030609048463697,6.062533998792714e-05,6.323060327558215e-05,0.9495034433267994
2014-01-15,6.070372053025981e-05,0.8839473292047473,6.648431249371277e-05,1.0310041656702345,5.615567267491913e-05,6.439690034662206e-05,0.9250779389531231
2014-01-16,6.085694586035492e-05,0.8864168740009536,6.757806527439057e-05,1.0389404704462943,5.684548397986368e-05,6.527867748626485e-05,0.934083746336924
2014-01-17,6.130074788390541e-05,0.8873004695320519,6.834874979766733e-05,1.0421962749028544,5.743397640082692e-05,6.548880625073697e-05,0.9369213000402281
2014-01-21,6.022038567812545e-05,0.888266803387344,7.070000670147992e-05,1.0583567679392774,5.795953941107681e-05,6.764833460169028e-05,0.9624571274064445
2014-01-22,6.0180607898710316e-05,0.8946338119732153,7.432411484746433e-05,1.061155604895387,5.9832681376092083e-05,6.793302408193178e-05,0.9942186273158984
2014-01-23,6.197862719476769e-05,0.8962379708751769,8.098517723134768e-05,1.0431960871598769,6.349610485112303e-05,6.563999621903866e-05,1.024483886220756
2014-01-24,8.312838911315208e-05,0.8830992494488473,0.00010293865797870879,0.9987121193632944,8.169085640610365e-05,5.290973666631609e-05,0.9827070785036902
2014-01-27,7.785643656399444e-05,0.8835854664611912,0.0001010477703877536,0.994929321061548,7.837168652506759e-05,5.256529766886466e-05,1.006617949444034
2014-01-28,5.7778264472590076e-05,0.8804190051224168,9.938671370745354e-05,0.999812443974308,6.671689412920418e-05,5.241921178637084e-05,1.1547057485753067
2014-01-29,5.541992369045716e-05,0.8941543587015851,-0.0001789364495021695,1.062894155016204,,5.3004566483640984e-05,
2014-01-30,5.718939038351772e-05,0.8941309323557135,-0.00012560949214687723,1.0951559978805003,,5.661813682678524e-05,
2014-01-31,5.786696567157789e-05,0.892763757641239,-8.483444047440888e-05,1.1084804233709444,,5.976321699107253e-05,
2014-02-03,7.055814511505822e-05,0.8828965655601031,-6.054326315170305e-05,1.1216640423816864,,4.625302861369274e-05,
2014-02-04,5.3287933521446234e-05,0.8887127978292853,-4.089867038497718e-05,1.133083634576306,,4.815554635928451e-05,
2014-02-05,5.1744253938995175e-05,0.8939281483352093,-2.3843919662273048e-05,1.1022402188063751,,5.934397643233038e-05,
2014-02-06,5.460185755120456e-05,0.8937545377971513,-1.0866457725676881e-05,1.113281155681061,,5.848897183159732e-05,
2014-02-07,6.356327391387762e-05,0.88852819657954,1.2175570702474398e-05,1.111505422822126,2.4718323216443382e-05,5.621909185578213e-05,0.38887743966640914
2014-02-10,6.2547563500994e-05,0.8853755547101778,3.066277880063742e-05,1.104450106304124,3.877381021795073e-05,5.684515392711777e-05,0.6199092026555845
2014-02-11,5.609995653519849e-05,0.8883722699603445,4.694588062464288e-05,1.1208740559366297,4.559056781929611e-05,5.743849798064201e-05,0.8126667226683405
2014-02-12,5.280573476410588e-05,0.8929552170113217,5.6753544634575764e-05,1.121323429276653,4.888399821519957e-05,5.7482714065732734e-05,0.9257327529590201
2014-02-13,5.31879934714369e-05,0.8948296996724775,6.758227384691248e-05,1.1109254062537344,5.364924237460947e-05,5.662846671139961e-05,1.0086720493304615
2014-02-14,5.362200748552388e-05,0.8966232074789912,7.687739771885915e-05,1.1040073923859357,5.75679609608257e-05,5.605468188237969e-05,1.0735883205485564
2014-02-18,5.088126402858046e-05,0.8981027017157156,7.583228245858303e-05,1.1012188336152693,5.578687222607211e-05,5.608991154486845e-05,1.0964128602374368
2014-02-19,5.093399391722896e-05,0.9029067086692214,7.948383996287612e-05,1.096761128766086,5.744948846571459e-05,5.4657317822760414e-05,1.127920354313344
2014-02-20,5.128532994270177e-05,0.9045756259300102,8.2150967204467e-05,1.0808208816980331,5.871482878441282e-05,5.4968500961965656e-05,1.1448659655697178
2014-02-21,5.0142924359823583e-05,0.90582816455032,8.364493118960503e-05,1.0702261220603797,5.86638367357369e-05,5.45725362044565e-05,1.169932497649471
2014-02-24,5.289213529725008e-05,0.9055332596624528,8.455706396570878e-05,1.0959146435579896,6.055847132842965e-05,5.5678780397455694e-05,1.1449428348486084
2014-02-25,4.99909412374215e-05,0.9067315886284207,6.90090256754846e-05,1.102443814711948,5.325707994841225e-05,5.616589833985347e-05,1.0653346112344417
2014-02-26,4.8822079787728685e-05,0.9095337313143314,7.648407064618704e-05,1.1045971892039426,5.557921968902303e-05,5.627516086965603e-05,1.1384033603376464
2014-02-27,4.902946505121921e-05,0.9104407315341199,8.277583789865432e-05,1.0955805737773798,5.800054164009459e-05,5.5295594828303805e-05,1.182973168879237
2014-02-28,4.913560627678946e-05,0.9111480988857663,8.673630710891949e-05,1.0974417308385125,5.948227859439726e-05,5.5329534228129106e-05,1.2105738201198368
2014-03-03,5.060228536900576e-05,0.9026083115683272,8.046485523465433e-05,1.0968003121377954,5.7595361863475714e-05,5.598051066694637e-05,1.138196851060669
2014-03-04,5.593664385448813e-05,0.8955945968915702,8.94757387387585e-05,1.0984795347327996,6.33595835377251e-05,5.2113937009480654e-05,1.1327026287552535
2014-03-05,4.9068183379191435e-05,0.8978701183284769,8.786258573524269e-05,1.0994090722277914,5.8954301493669506e-05,5.216864156670091e-05,1.2014771575723449
2014-03-06,4.928243059442446e-05,0.899465062907641,8.655438476663851e-05,1.0967874157443551,5.87455393480941e-05,5.197051447345882e-05,1.1920178984585277
2014-03-07,4.8971813978785636e-05,0.9016140468516104,8.588693466551843e-05,1.106838672410355,5.847326120988992e-05,5.47553159862558e-05,1.194018690735456
2014-03-10,4.912023117884392e-05,0.9025164623809453,8.317041637787625e-05,1.1066471077114952,5.7685913089873406e-05,5.474582061311082e-05,1.1743819543487557
2014-03-11,5.148937537691702e-05,0.9028300208544512,8.493884132825245e-05,1.082680142349431,5.970599904329409e-05,5.350887874375167e-05,1.1595790122958187
2014-03-12,4.8906113932888686e-05,0.9007926636622577,8.134125640551293e-05,1.1019865180619763,5.6814848934127004e-05,5.646159542139344e-05,1.1617126032972291
2014-03-13,5.192240840939531e-05,0.8955712263472025,8.040054819733486e-05,1.1284590101527563,5.7863813347121375e-05,5.472962154850378e-05,1.1144285313362117
2014-03-14,5.053194068255615e-05,0.8918015316245411,7.919442123366262e-05,1.1331601653677377,5.641550724712513e-05,5.4961473027056596e-05,1.1164326262775024
2014-03-17,5.312543808337814e-05,0.8845283655568742,7.85438614813053e-05,1.1368473803303334,5.7137225949228584e-05,5.4329474153911597e-05,1.0755153841659455
2014-03-18,5.3640183376897774e-05,0.8801466531931822,7.945018677687471e-05,1.1254488331423655,5.745761964642923e-05,5.428053087132057e-05,1.0711674723911473
2014-03-19,4.9711758607667365e-05,0.889591432417993,7.518279054851074e-05,1.1170866513350663,5.438503042007951e-05,5.319974466605394e-05,1.0940073725674102
2014-03-20,4.924048797705463e-05,0.8971823857599739,7.384914105363747e-05,1.106320701367828,5.410216403563904e-05,5.22713282974811e-05,1.0987333037976774
2014-03-21,5.1299807125194504e-05,0.8996799955239277,7.476106329831223e-05,1.0918815211903488,5.5716479194720464e-05,5.048900761631213e-05,1.086095295811684
2014-03-24,5.150721281894852e-05,0.9017272544309988,7.533395604920391e-05,1.083245914513725,5.617002386022e-05,4.956853341653734e-05,1.0905273414358798
2014-03-25,5.187847468728203e-05,0.9028048011838848,7.486183848020919e-05,1.092273243752323,5.626232868606434e-05,5.007111983204731e-05,1.0845023687609885
2014-03-26,4.894688218699071e-05,0.9036526301556124,7.868637054177508e-05,1.0637695183915503,5.608074708648423e-05,4.7221943041794564e-05,1.1457470748032565
2014-03-27,4.819111839496585e-05,0.8997195396263319,7.58192062160845e-05,1.06277165708467,5.438514260620679e-05,4.695307739980024e-05,1.1285304101157358
2014-03-28,4.77393720640184e-05,0.8980820601688804,7.07817396376792e-05,1.061290314913206,5.220534719480056e-05,4.654998070855835e-05,1.0935490966406785
2014-03-31,4.471229395078723e-05,0.8989508950407781,5.5096002069410455e-05,1.052931961555008,4.4617937232439454e-05,4.4919616782674096e-05,0.9978896918495922
2014-04-01,4.637295349124256e-05,0.8986252900158622,5.688407393685106e-05,1.050833086228628,4.615368284516074e-05,4.480001729848385e-05,0.9952715833352468
2014-04-02,4.141854620280984e-05,0.8981053239165095,5.9532238609350186e-05,1.0451667327225995,4.4596502803029814e-05,4.477917889127979e-05,1.0767278644851224
2014-04-03,4.131197301210188e-05,0.8923382217971441,6.27880261902546e-05,1.047606490310147,4.544706897807929e-05,4.478024360202985e-05,1.100094371304079
2014-04-04,4.5815215175484866e-05,0.89515865547431,7.005714714347476e-05,1.0449336959000828,5.071437815307903e-05,4.0773436907588475e-05,1.1069330998191107
2014-04-07,4.72141155464609e-05,0.897197564875619,7.651624048957098e-05,1.0273083165735826,5.392632529993434e-05,3.707373123681155e-05,1.142165318057654
2014-04-08,4.530353492960697e-05,0.8935710929785231,6.03640732901745e-05,1.034062433740719,4.6728778103077186e-05,3.8694277631596335e-05,1.0314598667782717
2014-04-09,4.691297863661334e-05,0.8893946248802671,6.38534441422184e-05,1.0095955406912702,4.867804953312494e-05,3.5685465365338124e-05,1.0376243621234071
2014-04-10,5.810324280314903e-05,0.8883733166865615,7.625724743092763e-05,1.0400972819475498,5.913386340627876e-05,2.49852907350342e-05,1.017737746697227
2014-04-11,5.691804938589508e-05,0.8867032309945367,7.553574589619991e-05,1.0115844718926177,5.8140606265061966e-05,2.1823522949672946e-05,1.0214792476614607
2014-04-14,5.793906540801691e-05,0.8838244568462611,7.158625464198038e-05,1.0314424421384274,5.6920221080714266e-05,2.2094232083387975e-05,0.98241524401321
2014-04-15,5.375893588153699e-05,0.8844102884444995,6.989037169514451e-05,1.0381587829785497,5.421104674367804e-05,2.156173711853886e-05,1.0084099667288304
2014-04-16,3.1303883437837385e-05,0.8656713255855919,6.678161521377128e-05,0.9737639751097592,3.958043843159435e-05,1.8749564230035306e-05,1.264393873373327
2014-04-17,3.0074876652121772e-05,0.852578692337835,6.401948645314267e-05,0.9701153002909552,3.741041233384298e-05,1.8722352332373378e-05,1.2439090861974886
2014-04-21,3.398061258211898e-05,0.8443776191843799,6.090816784221471e-05,1.0068262398098342,3.8414048762393674e-05,2.042382162694961e-05,1.1304695778971219
2014-04-22,3.465237531876505e-05,0.8402604927792311,5.870148684157582e-05,1.0244621276353254,3.789701468444716e-05,2.0777413733635213e-05,1.093633966959981
2014-04-23,3.661275306357103e-05,0.8365537719282437,5.689280685257831e-05,1.033193618938123,3.818024714200911e-05,2.076790816610268e-05,1.0428127891862278
2014-04-24,2.8915216768426475e-05,0.8249296560721463,5.274496183588681e-05,1.0353669663911007,3.221592711952108e-05,2.0807478940150332e-05,1.114151326532636
2014-04-25,3.367547480592454e-05,0.81766184246493,5.118273064144027e-05,1.0433808515050491,3.394629031802234e-05,1.8997051702342275e-05,1.0080419211208909
2014-04-28,3.364553762091845e-05,0.8136668082753761,5.099868267729366e-05,1.0310332572125664,3.370464952405796e-05,1.939633227326559e-05,1.001756901726628
2014-04-29,3.9441733334885286e-05,0.8108112616888378,5.133090152080679e-05,1.021760274511455,3.648272035780952e-05,1.89318625132216e-05,0.9249776131299334
2014-04-30,4.001418281063408e-05,0.8088573017895241,5.179851063000397e-05,1.0169549830791422,3.682455629128138e-05,1.909466921140776e-05,0.9202876006628072
2014-05-01,2.1991126094734782e-05,0.8088260263192737,4.915804502183886e-05,1.035553140686414,2.6593540064862125e-05,1.991429517026429e-05,1.2092850520842258
2014-05-02,2.5114593555483047e-05,0.8073861290686958,4.6705249153089335e-05,1.015700750214396,2.765204198359954e-05,2.0680671824161984e-05,1.1010348195566364
2014-05-05,2.3421323104644024e-05,0.807059283039115,4.564560716208675e-05,1.0079658429334717,2.6388253292624853e-05,2.07836043826104e-05,1.1266764552422976
2014-05-06,2.3724080850696792e-05,0.8075350376489595,4.548180699368318e-05,1.055812224462776,2.6526193168377893e-05,2.007139047398237e-05,1.1181125766395625
2014-05-07,2.503936026433856e-05,0.8061449117226896,4.144091395803769e-05,1.0452302715369086,2.5968053307926757e-05,1.9322352376719325e-05,1.0370893279134954
2014-05-08,2.245244272166245e-05,0.8136607316945409,4.060428189095414e-05,1.0121230621649702,2.4567506099123358e-05,1.8960190527575787e-05,1.0942019273217103
2014-05-09,2.6257615904936162e-05,0.8180375090340085,3.953773662399322e-05,1.0120968344711605,2.635765476396162e-05,1.916033812987605e-05,1.0038098987885131
2014-05-12,2.5472098693136958e-05,0.8209802546481558,4.115199646598633e-05,0.9878512462446324,2.6580339960675875e-05,1.7180487644738146e-05,1.0435080470160676
2014-05-13,2.7268227179962204e-05,0.8240608635086208,3.979078561259222e-05,0.8909588634629617,2.7144321949488427e-05,1.8524237400004285e-05,0.9954560584501501
2014-05-14,2.54765910501542e-05,0.8237684950646251,3.7792499748201575e-05,0.8909629853970873,2.556104740373918e-05,1.966025162853601e-05,1.0033150570819587
2014-05-15,2.174205444419079e-05,0.8188743960656313,4.211104713419838e-05,0.8253058861857994,2.4777963106863118e-05,1.653921423548647e-05,1.1396330172231486
2014-05-16,2.0552751262807784e-05,0.8144491426794814,4.086507763639969e-05,0.8156701831830987,2.3603429972083316e-05,1.6436353434985647e-05,1.1484316464626336
2014-05-19,2.1296152341554682e-05,0.8104820684228705,4.255007419200103e-05,0.815132711938624,2.439743355913794e-05,1.6329800714783285e-05,1.1456263632906025
2014-05-20,2.0908636850371392e-05,0.8094946551795065,4.3384544318618014e-05,0.8147700653470908,2.438059866932623e-05,1.5296831260430292e-05,1.166053953866111
2014-05-21,2.119414789263069e-05,0.8086449009221263,4.227796894361531e-05,0.7950047563196444,2.4205992272822383e-05,1.4587338485158303e-05,1.1421073588544188
2014-05-22,2.007249814887391e-05,0.792147762751895,4.238202472460937e-05,0.7931958577968434,2.3104563256168904e-05,1.4521127642759722e-05,1.1510556924607362
2014-05-23,2.2049522594442057e-05,0.7855595633144565,4.252606979588994e-05,0.7974318547578764,2.4055054170636512e-05,1.4900599099779905e-05,1.09095578226714
2014-05-27,2.174082787467674e-05,0.7823354924475386,4.242224213691049e-05,0.8344023363863781,2.3758984901329972e-05,1.5036400827788264e-05,1.0928279750102774
2014-05-28,2.1661197917021908e-05,0.7813222849973054,4.2341848091048845e-05,0.8861518963754152,2.366226705817112e-05,2.4288736824492427e-05,1.0923803544390647
2014-05-29,2.1856321025887475e-05,0.7872915662825783,4.4218991038699316e-05,0.8523789006417608,2.4475329324167185e-05,2.3062614583371188e-05,1.1198284146347253
2014-05-30,2.8179051435749515e-05,0.8007757301979108,3.7911070246608704e-05,0.8876438083552204,2.617321721724792e-05,2.4991405913191926e-05,0.9288182491495479
2014-06-02,2.8496658002674943e-05,0.8103047168675359,3.749074215410974e-05,0.8972309191475698,2.6485449681489973e-05,2.7180051230132747e-05,0.9294230109019738
2014-06-03,3.418588872187905e-05,0.8130840077883882,3.7170863206768405e-05,0.8988748076536646,2.898412405463098e-05,2.7229953709592012e-05,0.8478388346265536
2014-06-04,2.793146765100254e-05,0.8179353905365088,3.554329434657835e-05,0.914432193211595,2.5771797892070385e-05,2.8177270962477043e-05,0.9226796892337794
2014-06-05,4.136471088316827e-05,0.8202402533581221,3.541846646391799e-05,0.9196257822386862,3.139575647561664e-05,3.02599145540872e-05,0.7589985716155917
2014-06-06,3.9833023701562004e-05,0.8252556488681286,3.544506883625828e-05,0.9102225730905904,3.100902100125842e-05,2.964235313933403e-05,0.7784751977049243
2014-06-09,5.1073182956276414e-05,0.8288408751838992,3.6687290264274635e-05,0.9097877149791452,3.5877769949602565e-05,2.9623446095847393e-05,0.7024776579974936
2014-06-10,4.95066057749403e-05,0.832467803945479,3.49573065822235e-05,0.906581852200888,3.463123692237706e-05,3.050045256814556e-05,0.6995275959699708
2014-06-11,4.7157992518462575e-05,0.8367751834918629,3.309588998574501e-05,0.887126958755558,3.3057764268674625e-05,3.0047314191732417e-05,0.7010002441416978
2014-06-12,4.667919578081926e-05,0.8393717573124339,3.562806749989631e-05,0.8746396857586726,3.423041528300976e-05,2.8574471255465435e-05,0.7333120185647076
2014-06-13,3.72024477228719e-05,0.8415342167425552,3.413340556481938e-05,0.885392644604069,2.9987989291067817e-05,3.0074791607772253e-05,0.8060757054066454
2014-06-16,2.938646502467408e-05,0.8675292311813549,2.864496074905677e-05,0.8805706210107729,2.5169924120812482e-05,3.0366826639584942e-05,0.8565141843252934
2014-06-17,3.191330809025626e-05,0.878770168367433,2.7805086969026323e-05,0.879807435081016,2.6177209386371797e-05,3.033079227023486e-05,0.8202599778229884
2014-06-18,3.560112133469648e-05,0.8836548370123981,3.0401841756896478e-05,0.8532593006676217,2.9071299460227896e-05,2.8620187269637017e-05,0.8165838145074187
2014-06-19,3.687128606172102e-05,0.8874342739054976,3.233063147615604e-05,0.8582966742856543,3.0639906406138435e-05,2.8845953723012642e-05,0.8309964115395511
2014-06-20,3.6786047916274955e-05,0.8707162562356586,3.1885553983043416e-05,0.8647174254671587,2.98205193182907e-05,2.9295532050311685e-05,0.8106475418659325
2014-06-23,3.78482539714106e-05,0.8607183569134773,3.406372310691033e-05,0.8657255059059206,3.0905092445587735e-05,2.9317761234443784e-05,0.8165526597061118
2014-06-24,3.933090292313687e-05,0.857561405468352,3.8802186494618724e-05,0.8462910200416764,3.350119394237627e-05,2.7838490742884047e-05,0.8517779011543819
2014-06-25,4.004889359785303e-05,0.8607707017166827,4.2992827845200476e-05,0.8339746667595634,3.571747451652855e-05,2.7162617924236215e-05,0.8918467230376452
2014-06-26,4.4267929857314866e-05,0.8588552299451292,4.556365337237779e-05,0.8332563095902542,3.857214945208598e-05,2.720828681826547e-05,0.8713339335363631
2014-06-27,3.536085878696092e-05,0.8533947379549981,4.472473364607687e-05,0.8398819841094385,3.393792175421269e-05,2.7409923058104383e-05,0.9597595453967614
2014-06-30,3.524942345217237e-05,0.8605303815540791,4.318764509128572e-05,0.8412213905010713,3.3575460572299154e-05,2.7455171211908966e-05,0.9525109146212134
2014-07-01,3.707778978776346e-05,0.8625353654484451,4.306252284496386e-05,0.8535131134671886,3.446541916488824e-05,2.7174178151614626e-05,0.92954351815929
2014-07-02,3.729144432547138e-05,0.8657641917473202,4.360356981275079e-05,0.8548781628696106,3.4911237583011964e-05,2.7535230964745925e-05,0.9361728464661893
2014-07-03,3.7850371933542936e-05,0.8661723769868293,4.4013061524769546e-05,0.8511342562161708,3.535331922365814e-05,2.7180089396712347e-05,0.9340283177594905
2014-07-07,3.637233936281704e-05,0.8552982301003956,4.3847727704287246e-05,0.8495369447204824,3.415676538194221e-05,2.7699089280656958e-05,0.9390862941540741
2014-07-08,3.904012916123487e-05,0.8449694251439767,4.308209163528996e-05,0.8562032216385994,3.465333264270588e-05,2.7255597895245838e-05,0.8876336576548809
2014-07-09,3.921043801203444e-05,0.8431616829021898,4.202601367748529e-05,0.8556627965790224,3.422715547677746e-05,2.6925529522972447e-05,0.8729092867126984
2014-07-10,3.784415060760939e-05,0.8424915431101163,4.293861446952225e-05,0.8504619139789633,3.3961662715453494e-05,2.714588736405578e-05,0.8974085075283672
2014-07-11,4.137743263306523e-05,0.8421644789988054,4.489589062163218e-05,0.8482148115493056,3.629794058998473e-05,2.7072290121346666e-05,0.877240038353143
2014-07-14,3.5819786180035966e-05,0.8460869799523371,4.4618596597686955e-05,0.855591675985934,3.3824739420792614e-05,2.7884095328172093e-05,0.9443032197563679
2014-07-15,3.740515266448331e-05,0.8458115358900155,4.50559802672549e-05,0.8583163772863722,3.4722864165410235e-05,2.7894814472878953e-05,0.928290935659783
2014-07-16,4.331224214055195e-05,0.850698782375251,4.519987995270155e-05,0.8572960677614542,3.7640014760708496e-05,2.812033094195667e-05,0.8690387036201778
2014-07-17,4.7474517764657056e-05,0.8475331948585269,4.923211883156609e-05,0.9080459919955054,4.097427345742189e-05,2.7607766125949737e-05,0.8630792978359784
2014-07-18,4.82618636397603e-05,0.848354153119195,4.865188564861084e-05,0.8887967018873082,4.1108257953106724e-05,2.640965026230117e-05,0.8517751875466303
2014-07-21,3.56854935741795e-05,0.8429750690611133,4.193522387974126e-05,0.8876267646612683,3.2609945090154606e-05,2.6987445535491893e-05,0.9138151619612113
2014-07-22,3.6878426197529086e-05,0.8409585212680296,4.137922866676075e-05,0.9136748403746764,3.285125463622627e-05,2.8632998910876958e-05,0.8907987141389281
2014-07-23,3.8554343811198455e-05,0.8404546885087185,4.081333124354702e-05,0.9172316535324432,3.333895510162333e-05,3.411706326842077e-05,0.8647263007479777
2014-07-24,3.79220014302475e-05,0.8354839890171528,3.941270381439487e-05,0.9283815976680592,3.2299951599643245e-05,3.591012482722176e-05,0.8517470170727863
2014-07-25,3.58816002468109e-05,0.8150062730286078,3.8898384092933165e-05,0.94769917607901,3.0448270793277007e-05,3.6260901046795324e-05,0.8485761667216389
2014-07-28,3.90148494586092e-05,0.8269657214486097,3.953898250324139e-05,0.961520937160224,3.247994014419377e-05,3.693082153955272e-05,0.8325019984673192
2014-07-29,3.5953585678647994e-05,0.8476475002614546,4.008475848884695e-05,1.031338093906502,3.2179258014183306e-05,4.345768569530916e-05,0.8950222184179484
2014-07-30,3.539196672747045e-05,0.8604474988817663,4.154266249887409e-05,1.0319976846155756,3.2993158142926726e-05,4.348552186921836e-05,0.9322216647914675
2014-07-31,4.5379445989039353e-05,0.8763299693757747,5.097228701063847e-05,0.9922527264341828,4.2146772108033744e-05,3.547578162600979e-05,0.9287634784746731
2014-08-01,4.584672797284814e-05,0.8783470770545488,4.782506042081206e-05,1.0004784695581093,4.1128994960491624e-05,3.555269131630448e-05,0.8970977162175999
2014-08-11,3.847004227028839e-05,0.8761362028239323,5.504995448754679e-05,1.067479566581799,4.031915670657433e-05,6.271415293328405e-05,1.0480663479206538
