Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_IJH,Predicted_Covariance,Future_Cov_45_IJH,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.868751835023038,6.147619976418513e-05,0.9968598911950826,4.355386464590887e-05,3.2170475374629165e-05,1.0652996538608888
2013-11-12,3.99781619662566e-05,0.8687117315663817,5.9042228563352294e-05,0.9951415756459424,4.220544356474356e-05,3.2518775898401676e-05,1.055712456224648
2013-11-13,4.4902541372157916e-05,0.8677138223462557,6.039585106604899e-05,0.9833008085917816,4.5187210185544635e-05,3.1072955917382146e-05,1.0063397038271698
2013-11-14,4.545126757048379e-05,0.8676196299780847,5.958190535309882e-05,0.9883601954146788,4.515018798268168e-05,3.0814803545326794e-05,0.9933757713723779
2013-11-15,4.488960878325864e-05,0.867454267765002,6.027493438492674e-05,0.9897830196839592,4.512195119319489e-05,3.2226417865102966e-05,1.0051758617692144
2013-11-18,4.304897041106976e-05,0.8686277454778714,6.153469821935706e-05,1.0420347639647731,4.470695792570508e-05,4.476764202601423e-05,1.03851398764717
2013-11-19,4.253689180732228e-05,0.8695487730520953,6.222919118598485e-05,1.0474108925343872,4.473772556652447e-05,4.545214426809917e-05,1.0517394117363164
2013-11-20,3.986505410246521e-05,0.8763689480795442,6.003842547557662e-05,1.057264722372571,4.2874375481696946e-05,4.6502309050929016e-05,1.0754877033779229
2013-11-21,3.485111027762049e-05,0.8819103867431093,6.436054300757483e-05,1.044004576813711,4.176789769824012e-05,4.6494682364784135e-05,1.198466773813551
2013-11-22,3.677714977289896e-05,0.8875240983753647,6.370191445559568e-05,1.0672663301734375,4.295813618651836e-05,4.969290235660706e-05,1.1680659445277122
2013-11-25,4.464079349966786e-05,0.8934407852705708,6.510029110878927e-05,1.0656642150952942,4.8164071465515385e-05,5.037149637715625e-05,1.0789250747945092
2013-11-26,4.5604254902161166e-05,0.8971629373741208,6.401996098491838e-05,1.151171604467348,4.847655053365304e-05,6.729256096326743e-05,1.06298306238429
2013-11-27,5.098239319509307e-05,0.9036901045793536,6.329126179858215e-05,1.1599678274327092,5.133357525414148e-05,6.91071640348003e-05,1.0068883007846365
2013-11-29,5.306536742177139e-05,0.9069435727651639,6.295771206125215e-05,1.160438047261854,5.24216062148358e-05,6.914182269977405e-05,0.987868524459298
2013-12-02,5.1303727815654587e-05,0.9094700708744478,6.221780997058169e-05,1.1514172308328152,5.138309183946311e-05,7.337341360530153e-05,1.0015469445825398
2013-12-03,5.129816798105141e-05,0.911646833208893,6.21719301523443e-05,1.135035365089098,5.148429031566028e-05,7.592732849918543e-05,1.0036282452558076
2013-12-04,4.926678581923591e-05,0.9110667395611982,5.912678104693029e-05,1.1356881154298868,4.9172175717994574e-05,7.605627485546027e-05,0.9980796372308828
2013-12-05,6.186383108747796e-05,0.915317654919719,6.125177036525255e-05,1.1357981068452838,5.634424551238599e-05,7.845944206026817e-05,0.9107784713932919
2013-12-06,6.149224160789946e-05,0.9167977198896725,6.325162230016277e-05,1.1521234532216276,5.717675731494522e-05,7.650126601803917e-05,0.9298206703786863
2013-12-09,5.694825981469449e-05,0.9180484230476136,6.525676786614595e-05,1.1543562637246618,5.5965269265444364e-05,7.715317834895375e-05,0.9827388834628362
2013-12-10,5.3452041059883435e-05,0.9139360316960449,6.438860347948806e-05,1.149587384232139,5.361699243000361e-05,7.714785490309944e-05,1.0030859695317411
2013-12-11,5.2671389427449466e-05,0.91584379609566,6.733088963052985e-05,1.1359833281172425,5.454010524529624e-05,7.263183188431137e-05,1.0354787644328383
2013-12-12,5.926873458923956e-05,0.9194490150121108,6.884413209571954e-05,1.1391679064970563,5.873188557424874e-05,7.380555327529196e-05,0.9909421211923718
2013-12-13,5.102150798536989e-05,0.9248653941823703,5.934950356710603e-05,1.138393156930577,5.0893664227831167e-05,7.444328146027617e-05,0.9974943163660435
2013-12-16,5.265033739264804e-05,0.9259554061743158,6.102678415080828e-05,1.13492972063714,5.2486896424783665e-05,7.350914384116035e-05,0.9968957280055873
2013-12-17,5.547285481711756e-05,0.9276225658020807,6.274406862250889e-05,1.1324098215302971,5.472652870575953e-05,7.357659135174684e-05,0.986546102344678
2013-12-18,5.7755345996717895e-05,0.9243326326348039,6.564455645339802e-05,1.1752925605188371,5.6914606786034285e-05,6.924185220749488e-05,0.9854430928224136
2013-12-19,6.478693026373803e-05,0.9340812951702577,6.823372306988742e-05,1.1701205499720362,6.210519233566945e-05,6.887627934310775e-05,0.9586068066946277
2013-12-20,6.101338500649426e-05,0.9463981234029587,7.287628189066737e-05,1.1651668616537456,6.310729048176136e-05,6.918763272355771e-05,1.0343187888205878
2013-12-23,6.0371580554275465e-05,0.9462461729024336,7.363120890261775e-05,1.168796081571551,6.308867036787607e-05,6.889056126287706e-05,1.0450061069903227
2013-12-24,6.05937066863415e-05,0.9467553862263258,7.709501247986472e-05,1.1609152078085103,6.470899968497588e-05,6.978450682537154e-05,1.0679161784892426
2013-12-26,6.0130930524985e-05,0.9472409244388568,7.843984964607778e-05,1.1631655905447278,6.505456714478345e-05,7.423397956013889e-05,1.0818819295961606
2013-12-27,6.1029823506439453e-05,0.948645044227273,7.728254237077019e-05,1.162529471562053,6.515016195030181e-05,7.419182604048544e-05,1.0675135238335993
2013-12-30,6.103786899254316e-05,0.9495133182884913,7.829713521071572e-05,1.162257143383643,6.564077169654498e-05,7.424894472026164e-05,1.075410606234699
2013-12-31,6.15980310886923e-05,0.9497461055273285,7.94150839243565e-05,1.1674936740935389,6.64266630725267e-05,7.410459458049577e-05,1.0783893884023965
2014-01-02,6.274975633376732e-05,0.9486936074980402,8.406099263841636e-05,1.169505733430314,6.890159145274133e-05,7.152029790976875e-05,1.0980375937438267
2014-01-03,6.287727487442676e-05,0.949894597340603,8.407868741219623e-05,1.1714007132001865,6.906614794632127e-05,7.243458057039978e-05,1.0984278196574901
2014-01-06,6.194585296328845e-05,0.9499937787220429,8.349476696681598e-05,1.167904534597999,6.832136087250253e-05,7.190807050807288e-05,1.1029206573843202
2014-01-07,5.985294868622432e-05,0.9496174956701933,8.465643105173948e-05,1.1552412950481614,6.759607212748065e-05,7.38465921328613e-05,1.1293691223443176
2014-01-08,5.957982003469859e-05,0.9487947984452054,8.420423624139783e-05,1.1487471700495495,6.72030306974853e-05,7.366377446200972e-05,1.127949541612362
2014-01-09,5.8876921963223624e-05,0.9477706772300956,8.302669293860256e-05,1.1363986021777197,6.626507389945574e-05,7.485492371665808e-05,1.1254846838095067
2014-01-10,5.8643073362417135e-05,0.947109436883313,8.305903825398913e-05,1.136080526939781,6.610007835276276e-05,7.586487103810463e-05,1.1271591777644558
2014-01-13,6.549653155125348e-05,0.9441002230194084,9.099148716962858e-05,1.1408616486633136,7.288323362744623e-05,7.203946274220894e-05,1.1127800495880058
2014-01-14,6.384952094066409e-05,0.9427705120544662,8.335208350566249e-05,1.1346746492172295,6.877697046972759e-05,6.961530436635028e-05,1.0771728504218947
2014-01-15,6.070372053025981e-05,0.9429437886787839,7.79348931160291e-05,1.1143389574267022,6.485738451937896e-05,6.960202216750147e-05,1.0684251962290947
2014-01-16,6.085694586035492e-05,0.9425181405980977,7.901228281006033e-05,1.117364254414306,6.535699850916301e-05,7.020619840447607e-05,1.0739447664549928
2014-01-17,6.130074788390541e-05,0.9419783191951391,8.028955356509259e-05,1.109591195368696,6.608506403523552e-05,6.972372149170985e-05,1.0780466196006433
2014-01-21,6.022038567812545e-05,0.94129064599333,7.984565871858484e-05,1.1226431634396838,6.527113478878439e-05,7.175740984445149e-05,1.0838710854104274
2014-01-22,6.0180607898710316e-05,0.9416355751313005,8.159336163501569e-05,1.121818276839775,6.598398738065319e-05,7.181652498892523e-05,1.0964327161950658
2014-01-23,6.197862719476769e-05,0.9417408269857476,8.579944530710824e-05,1.1274568398276428,6.867435908698547e-05,7.094185226949934e-05,1.1080329170760181
2014-01-24,8.312838911315208e-05,0.9366777031329329,0.0001104069740002255,1.129180560008124,8.973525849248685e-05,5.9821689274024205e-05,1.0794778949745036
2014-01-27,7.785643656399444e-05,0.9360771795020189,0.00010931967242879127,1.12302228863543,8.63590944721445e-05,5.9332858768205135e-05,1.1092094409068063
2014-01-28,5.7778264472590076e-05,0.9352286312193473,0.00010776369116049882,1.1171105804222867,7.379658576508583e-05,5.856904108052518e-05,1.2772378408855605
2014-01-29,5.541992369045716e-05,0.9324175232294442,0.00010088073029486193,1.1236031352764888,6.971841372918787e-05,5.6032011093411415e-05,1.2580027016744664
2014-01-30,5.718939038351772e-05,0.9298756670659197,0.00010296885821723633,1.121238432877621,7.135683278316107e-05,5.796656470034911e-05,1.2477285088131747
2014-01-31,5.786696567157789e-05,0.9299478450365017,0.00010204831150890405,1.1520986617773574,7.146227849763922e-05,6.211487444184061e-05,1.2349408279539158
2014-02-03,7.055814511505822e-05,0.9323144400513528,0.0001347237481813241,1.0580774643949644,9.089878261703109e-05,4.363096737259091e-05,1.2882819193844122
2014-02-04,5.3287933521446234e-05,0.9261952984891411,0.00013167194623591588,1.038934971549878,7.758247658015317e-05,4.41542703998721e-05,1.4559107747897442
2014-02-05,5.1744253938995175e-05,0.9240495445844281,0.00012517692468154808,1.0345775324107604,7.436840393962135e-05,5.57010564968214e-05,1.4372301903762943
2014-02-06,5.460185755120456e-05,0.9220424460802762,0.000125300319934201,1.0463231714418106,7.626595501741427e-05,5.497116895306555e-05,1.3967648435017717
2014-02-07,6.356327391387762e-05,0.9190346445292077,0.0001221715747408497,1.0483343512212089,8.098789256253433e-05,5.30239475010717e-05,1.2741302890135184
2014-02-10,6.2547563500994e-05,0.9187988611606923,0.00012005903562566738,1.0466566580468224,7.962016474334368e-05,5.3870571876364146e-05,1.2729538975899255
2014-02-11,5.609995653519849e-05,0.9186245413861678,0.00011710999142647444,1.0537482436361545,7.445884248976786e-05,5.3998677231960324e-05,1.3272531226125026
2014-02-12,5.280573476410588e-05,0.9221518198482909,0.00011118517931783707,1.054048311082179,7.065882693306567e-05,5.4033971016275594e-05,1.338090024667079
2014-02-13,5.31879934714369e-05,0.9231240631483908,0.00010852443185904258,1.0515881175439088,7.013432729736674e-05,5.36037994749375e-05,1.318612015981208
2014-02-14,5.362200748552388e-05,0.9235217344257212,0.00010532805440424634,1.060883091423479,6.940498843925396e-05,5.386509602586995e-05,1.2943377485072887
2014-02-18,5.088126402858046e-05,0.9241875512331007,9.62531996125941e-05,1.0585882352163278,6.467652054091665e-05,5.391854794273013e-05,1.2711264504865143
2014-02-19,5.093399391722896e-05,0.9258064009949887,9.533791500836268e-05,1.061686368755218,6.451443083469519e-05,5.290935989902562e-05,1.2666281568167483
2014-02-20,5.128532994270177e-05,0.9270862151656853,9.325453550890127e-05,1.073693135702267,6.411382421993868e-05,5.4605997313803966e-05,1.250139646007337
2014-02-21,5.0142924359823583e-05,0.9291188447908526,9.062653957960796e-05,1.0685586115064685,6.263308403811335e-05,5.4487507182833114e-05,1.2490911696466063
2014-02-24,5.289213529725008e-05,0.9307656569272272,9.770148094268207e-05,1.0735166525971531,6.690929808521071e-05,5.454083336172329e-05,1.265014121838439
2014-02-25,4.99909412374215e-05,0.9338334361920133,9.1231303895022e-05,1.0779461340682863,6.306479927501944e-05,5.4917821819098026e-05,1.2615245425267427
2014-02-26,4.8822079787728685e-05,0.9312773189598221,8.69179460337675e-05,1.0785385634564342,6.066551537921042e-05,5.494756980721634e-05,1.24258359420523
2014-02-27,4.902946505121921e-05,0.9272176984101256,8.30916498796677e-05,1.077955504236738,5.9181910562226126e-05,5.440603113260981e-05,1.2070682496821257
2014-02-28,4.913560627678946e-05,0.9271206073754983,8.157944521878167e-05,1.0776992555747094,5.869819784402904e-05,5.433418119009405e-05,1.1946163340973515
2014-03-03,5.060228536900576e-05,0.926968666646288,8.124232095419466e-05,1.0778064452564555,5.943486507119814e-05,5.501106677110642e-05,1.1745490275346813
2014-03-04,5.593664385448813e-05,0.9273256757587359,8.560270362714479e-05,1.0686448318665696,6.416884586213236e-05,5.069852254184069e-05,1.1471701096165015
2014-03-05,4.9068183379191435e-05,0.9263095194555001,8.306107694444124e-05,1.0715059011242871,5.9136401786762875e-05,5.084459343153018e-05,1.2051883260027334
2014-03-06,4.928243059442446e-05,0.9252205605937525,8.094827239613146e-05,1.072838742023516,5.84379707832183e-05,5.0835723103351526e-05,1.1857769610460254
2014-03-07,4.8971813978785636e-05,0.9244771641733937,7.944494075553767e-05,1.09182561782102,5.7663686825873444e-05,5.401262008264434e-05,1.1774872552373308
2014-03-10,4.912023117884392e-05,0.9237679851608338,7.61134132146259e-05,1.0888752116652665,5.64837740233374e-05,5.386664510528915e-05,1.1499085543323941
2014-03-11,5.148937537691702e-05,0.9229344090061326,7.584014711719477e-05,1.0960975687879533,5.7673888412017274e-05,5.417200298171375e-05,1.1201124113436576
2014-03-12,4.8906113932888686e-05,0.921877296705151,7.286148618308342e-05,1.0850040656620246,5.5030531833304175e-05,5.559147918952211e-05,1.125228062667578
2014-03-13,5.192240840939531e-05,0.9209811455374147,7.31531806948342e-05,1.1009276098748098,5.676031027007125e-05,5.339436426015231e-05,1.0931756058488329
2014-03-14,5.053194068255615e-05,0.9210322632543776,7.20869340041746e-05,1.1140027081649715,5.558864776889955e-05,5.403228216816766e-05,1.1000695207435205
2014-03-17,5.312543808337814e-05,0.9199556676371397,7.162242524712148e-05,1.133797689503266,5.6746969419967323e-05,5.418373066904874e-05,1.0681694394859453
2014-03-18,5.3640183376897774e-05,0.9193726760486193,7.12039680565173e-05,1.1121842240789026,5.6818376148771504e-05,5.364077720099605e-05,1.059250221975239
2014-03-19,4.9711758607667365e-05,0.9211355867467856,6.631900183093289e-05,1.1173654948245877,5.2889823168316505e-05,5.321302421104416e-05,1.0639298357101163
2014-03-20,4.924048797705463e-05,0.9218116267738384,6.323922293373947e-05,1.130242927681214,5.1439485730238413e-05,5.340160322019354e-05,1.0446583257706237
2014-03-21,5.1299807125194504e-05,0.9219134901554729,6.25788814299083e-05,1.163218442566358,5.223504030196875e-05,5.378765339131439e-05,1.0182307347567967
2014-03-24,5.150721281894852e-05,0.9222788305525254,6.330495305470822e-05,1.16202773857757,5.266415382876854e-05,5.317353153044898e-05,1.0224617281056685
2014-03-25,5.187847468728203e-05,0.9233414516317506,6.333250153718946e-05,1.1717699776500192,5.292602203710759e-05,5.371534577277768e-05,1.0201923313308665
2014-03-26,4.894688218699071e-05,0.927759408552412,6.772100726317672e-05,1.1540401533283462,5.341455178984047e-05,5.122915955592953e-05,1.0912758770984028
2014-03-27,4.819111839496585e-05,0.9283250066537401,6.782311376875867e-05,1.155017250009283,5.3072850545370215e-05,5.102847255689442e-05,1.1012994160126055
2014-03-28,4.77393720640184e-05,0.9290741513793386,6.747605938561924e-05,1.1545744532615507,5.273070579492829e-05,5.0641580131931086e-05,1.104553820360614
2014-03-31,4.471229395078723e-05,0.9338996754270549,5.7004015429579664e-05,1.1328450568627293,4.71483419702647e-05,4.8328826255087524e-05,1.0544827340363865
2014-04-01,4.637295349124256e-05,0.9328685824147301,5.7036222419301205e-05,1.1357155517935955,4.7976462487545625e-05,4.8418799363384604e-05,1.0345785393334044
2014-04-02,4.141854620280984e-05,0.9332268948054928,5.893283165600776e-05,1.1388101407565794,4.610662427977581e-05,4.8791242028248816e-05,1.1131878954420649
2014-04-03,4.131197301210188e-05,0.9352281714734085,5.9224651001897776e-05,1.1359097062649617,4.626012521345682e-05,4.8554790206956465e-05,1.1197752574031126
2014-04-04,4.5815215175484866e-05,0.9347657891338824,6.285717878626368e-05,1.131795397489492,5.01631866124229e-05,4.41627908190736e-05,1.0949023467484351
2014-04-07,4.72141155464609e-05,0.9362601642500196,7.022528790067925e-05,1.0880000270210288,5.391122981106646e-05,3.9263987195154934e-05,1.1418455939943486
2014-04-08,4.530353492960697e-05,0.9351581245234123,4.439606786788921e-05,1.0711579165419394,4.193950977744219e-05,4.008237844983805e-05,0.9257447535298994
2014-04-09,4.691297863661334e-05,0.9322775520724429,4.599048773469458e-05,1.0816521534916617,4.330377315139809e-05,3.823239991169255e-05,0.9230659491231189
2014-04-10,5.810324280314903e-05,0.9244080751777243,5.876556228536842e-05,1.1100094702238488,5.401636613163349e-05,2.6664726284308035e-05,0.9296618144814794
2014-04-11,5.691804938589508e-05,0.9241313452050758,5.892877815375964e-05,1.099568374130866,5.35207786807105e-05,2.3721652827156908e-05,0.9403129456852669
2014-04-14,5.793906540801691e-05,0.9246058934680155,5.858322766165203e-05,1.102607382780399,5.3867776291527165e-05,2.3618635821791864e-05,0.929731536264539
2014-04-15,5.375893588153699e-05,0.9225868994067332,5.8270738529454866e-05,1.1065276553264678,5.163662828459172e-05,2.29817045424307e-05,0.960521770713208
2014-04-16,3.1303883437837385e-05,0.9084989562306656,5.5401455547941106e-05,1.0891644980366395,3.783416286847031e-05,2.0971570354828883e-05,1.2086092431183697
2014-04-17,3.0074876652121772e-05,0.8961505034131295,5.30508403506164e-05,1.0887881471176717,3.5795547906955366e-05,2.101263148775749e-05,1.1902142881916027
2014-04-21,3.398061258211898e-05,0.8893557202520825,5.0696149111889086e-05,1.1198842839395422,3.691293605935291e-05,2.2717243506014953e-05,1.0862940145692652
2014-04-22,3.465237531876505e-05,0.8884436188784821,5.094241190829749e-05,1.114440672877283,3.732812096345045e-05,2.2602294723582597e-05,1.0772168031793312
2014-04-23,3.661275306357103e-05,0.8859757580126961,5.0565485851738494e-05,1.1181715287988243,3.812107371157942e-05,2.2476023078724973e-05,1.0411965919467865
2014-04-24,2.8915216768426475e-05,0.8834077429441365,4.9407719154101046e-05,1.124149751038758,3.3390416054338765e-05,2.259172161136786e-05,1.154769695200726
2014-04-25,3.367547480592454e-05,0.8821454251762242,5.25529479277692e-05,1.0783447998483704,3.711039622943643e-05,1.9633647566103784e-05,1.102000682790895
2014-04-28,3.364553762091845e-05,0.8817974276273868,5.2493962151251e-05,1.0969553299362562,3.705844914313215e-05,2.0636492488997056e-05,1.101437271137311
2014-04-29,3.9441733334885286e-05,0.8816223928430302,5.2670157458593794e-05,1.104284185608929,4.0183051793292025e-05,2.0460921117205504e-05,1.0187952809302896
2014-04-30,4.001418281063408e-05,0.8822165537623325,5.328836180254383e-05,1.0945734575378276,4.073787424196544e-05,2.0552058298577763e-05,1.0180858730704612
2014-05-01,2.1991126094734782e-05,0.8733820009655545,4.8764891800459484e-05,1.1264042720611531,2.8601025447488398e-05,2.16614157917611e-05,1.3005712087811725
2014-05-02,2.5114593555483047e-05,0.869294968288937,4.617745264538168e-05,1.1383058049096917,2.9603647799590734e-05,2.3177031996783317e-05,1.1787428585770456
2014-05-05,2.3421323104644024e-05,0.8663702176520628,4.495830492727304e-05,1.128849154292081,2.811345306235025e-05,2.3276140153887582e-05,1.2003358194898845
2014-05-06,2.3724080850696792e-05,0.8643202773440509,4.440107124508235e-05,1.1652091850710136,2.8052148141421197e-05,2.2151068149766075e-05,1.1824335078759136
2014-05-07,2.503936026433856e-05,0.8651372551917794,4.1188662693396014e-05,1.1765576335069587,2.778340530907352e-05,2.1750098332602355e-05,1.1095892632945208
2014-05-08,2.245244272166245e-05,0.8639739419578678,4.1015945662091006e-05,1.1622461653211342,2.621855830244293e-05,2.1772459850184916e-05,1.1677374541143748
2014-05-09,2.6257615904936162e-05,0.8647242490817334,4.1149266852357386e-05,1.1647278710232185,2.842407460747573e-05,2.2049846494931823e-05,1.0825078221260862
2014-05-12,2.5472098693136958e-05,0.8636434861176007,4.4230004540987075e-05,1.1081316510478143,2.8988474276505013e-05,1.9272377508197826e-05,1.138048129670426
2014-05-13,2.7268227179962204e-05,0.861996359921135,4.37038791008985e-05,1.084197252979994,2.9757324210791772e-05,2.2541924353916973e-05,1.0912819529631415
2014-05-14,2.54765910501542e-05,0.8615857430284735,4.574706296175152e-05,1.0773588678332868,2.9413775291564954e-05,2.377331806483187e-05,1.154541250580184
2014-05-15,2.174205444419079e-05,0.8611288159922773,4.700417466890293e-05,1.1076308326259745,2.752875860021428e-05,2.2197034991832204e-05,1.266152592473598
2014-05-16,2.0552751262807784e-05,0.8591693619229219,4.576238901853441e-05,1.105151210759075,2.6349240963332574e-05,2.226960881204723e-05,1.2820298667757493
2014-05-19,2.1296152341554682e-05,0.8548812739490783,4.629576552691327e-05,1.09725495929909,2.6842750293791294e-05,2.1981641217719853e-05,1.260450707868654
2014-05-20,2.0908636850371392e-05,0.8573487336718779,4.730466237706734e-05,1.0671914795769455,2.696325656243031e-05,2.0035895622531556e-05,1.2895750572066285
2014-05-21,2.119414789263069e-05,0.8582225328788992,4.6035854121960335e-05,1.114325217437144,2.6807480313647267e-05,2.0446467772788627e-05,1.2648529419278216
2014-05-22,2.007249814887391e-05,0.8626208044064576,4.564858850992206e-05,1.109272169106064,2.611165013312136e-05,2.0307572965510565e-05,1.3008669842416327
2014-05-23,2.2049522594442057e-05,0.8649296883671181,4.769271809567462e-05,1.0939470839741088,2.8048293090087302e-05,2.0441203643188785e-05,1.272058974064016
2014-05-27,2.174082787467674e-05,0.8652571062495421,4.9786590610949125e-05,1.0913871289359025,2.8466849611783855e-05,1.9667411766894e-05,1.3093728433838274
2014-05-28,2.1661197917021908e-05,0.8668263730806257,5.083898235845084e-05,1.0694843453150211,2.8765489965666665e-05,2.931373719056661e-05,1.3279731839328253
2014-05-29,2.1856321025887475e-05,0.8676317033343742,5.224334589469675e-05,1.0640972210652333,2.931834391170485e-05,2.879102717135168e-05,1.3414125770288177
2014-05-30,2.8179051435749515e-05,0.8719334934717677,4.713978185411078e-05,1.0513287869965198,3.177900750688924e-05,2.9599918589799053e-05,1.1277529188428472
2014-06-02,2.8496658002674943e-05,0.8812598508599715,4.6201057952965506e-05,1.0090460715940028,3.197620430302901e-05,3.056729692902879e-05,1.122103662121623
2014-06-03,3.418588872187905e-05,0.8873403801613269,4.519278084319904e-05,1.0093594036116549,3.487773033279417e-05,3.057690526273669e-05,1.0202376371298587
2014-06-04,2.793146765100254e-05,0.8894451928809168,4.110167624871637e-05,0.9966880599718956,3.0136709888032456e-05,3.071189940531237e-05,1.0789518927033812
2014-06-05,4.136471088316827e-05,0.8927064969782957,4.0674173496309215e-05,0.971867648633182,3.661702533294461e-05,3.197891204608358e-05,0.8852237704831744
2014-06-06,3.9833023701562004e-05,0.8919370239396038,4.0767845549532834e-05,0.9694392797647988,3.594303199901217e-05,3.157080732502314e-05,0.9023425454292767
2014-06-09,5.1073182956276414e-05,0.8917130214151711,4.004122349109562e-05,0.9682868010569994,4.032508026060787e-05,3.152822508390329e-05,0.7895548686505409
2014-06-10,4.95066057749403e-05,0.8977113776286557,4.023801892922073e-05,0.977805025617955,4.006697920393277e-05,3.289663887750784e-05,0.8093259187688895
2014-06-11,4.7157992518462575e-05,0.8981011806045397,3.879661343505391e-05,0.979268484775288,3.8414910942288156e-05,3.3168181340561096e-05,0.8146002170734588
2014-06-12,4.667919578081926e-05,0.8987994988346468,4.17743445459465e-05,0.9884960155200252,3.968983800677904e-05,3.229415660131906e-05,0.8502682478323205
2014-06-13,3.72024477228719e-05,0.9005882656231932,4.428435006180673e-05,1.00744519480848,3.655419119484387e-05,3.4220641513986776e-05,0.9825748958010232
2014-06-16,2.938646502467408e-05,0.9171616395950729,3.8679598512587236e-05,1.0104086871837044,3.092149863439528e-05,3.4844343777468346e-05,1.0522360756366007
2014-06-17,3.191330809025626e-05,0.9289765972245864,4.0505108070849185e-05,1.0003454745025568,3.33999320646742e-05,3.4486263216010025e-05,1.0465831987775605
2014-06-18,3.560112133469648e-05,0.9310653062722205,4.358999810304715e-05,1.0128801435501338,3.6677979866054555e-05,3.3974220225223146e-05,1.030247882397698
2014-06-19,3.687128606172102e-05,0.9328140185474182,4.564248921801062e-05,1.011363862779713,3.826695167563064e-05,3.399029270054174e-05,1.0378523713974426
2014-06-20,3.6786047916274955e-05,0.9300982230073047,4.548216850982441e-05,1.0179492156852967,3.8044419533408377e-05,3.448683118371004e-05,1.0342078502153174
2014-06-23,3.78482539714106e-05,0.9273826974662225,4.700574020627109e-05,1.0185707633908967,3.9116263359916147e-05,3.449386004889709e-05,1.0335024540224065
2014-06-24,3.933090292313687e-05,0.9302174673186617,5.0899031495368476e-05,1.0009816886285383,4.162039599454125e-05,3.292699415776589e-05,1.0582110478337776
2014-06-25,4.004889359785303e-05,0.9275149583654843,5.154564673903944e-05,0.9965697203747086,4.214171252810323e-05,3.245835110864982e-05,1.0522565979291472
2014-06-26,4.4267929857314866e-05,0.9301351243933114,5.297304268218851e-05,0.9989611088599584,4.5042046102676445e-05,3.261903937279488e-05,1.0174870667739992
2014-06-27,3.536085878696092e-05,0.928697752219833,5.191869042597824e-05,0.991647238899512,3.97921734609243e-05,3.2362849820904795e-05,1.1253169415556559
2014-06-30,3.524942345217237e-05,0.9232158367918698,4.8410540132673104e-05,0.9959697524548438,3.813723639729487e-05,3.250573557008894e-05,1.0819251114572352
2014-07-01,3.707778978776346e-05,0.9266531843270016,5.0388139636822436e-05,0.9913666448758832,4.005330000174853e-05,3.1563163349641216e-05,1.0802504742331502
2014-07-02,3.729144432547138e-05,0.9284431600552749,5.2358438239307774e-05,0.9937038252711028,4.102544165555014e-05,3.200674146072986e-05,1.1001301343409835
2014-07-03,3.7850371933542936e-05,0.9299715645105974,5.298838176542584e-05,0.9890925740902484,4.164808848539999e-05,3.158564514241499e-05,1.1003349863648637
2014-07-07,3.637233936281704e-05,0.9306168610738063,5.480262751784306e-05,0.9798772368102494,4.1548679422435626e-05,3.1948824868847577e-05,1.142315290968342
2014-07-08,3.904012916123487e-05,0.9284565996978081,5.410746397665472e-05,0.970418105323809,4.267227724936221e-05,3.089141105817545e-05,1.093036272321914
2014-07-09,3.921043801203444e-05,0.9263660083452978,5.3080384672710426e-05,0.9786599918999148,4.2262043092027006e-05,3.0795938084728406e-05,1.0778263450935175
2014-07-10,3.784415060760939e-05,0.9296366687524589,5.20295133672382e-05,0.9871046188912388,4.125128758604232e-05,3.150738482290647e-05,1.0900307424986266
2014-07-11,4.137743263306523e-05,0.9294083087646323,5.159241406966634e-05,0.991621828727206,4.294189894442736e-05,3.1649381114824766e-05,1.037809651585583
2014-07-14,3.5819786180035966e-05,0.9283561723279335,4.990824482805511e-05,0.9842614600065364,3.925204356728444e-05,3.207749812086683e-05,1.0958201528618121
2014-07-15,3.740515266448331e-05,0.928954773757306,5.060343178480839e-05,0.9808998745506532,4.0415715514038344e-05,3.187871132503339e-05,1.0804852442806256
2014-07-16,4.331224214055195e-05,0.9188648979267523,4.606888537552511e-05,0.9859362353279468,4.104505544690083e-05,3.233988148048202e-05,0.9476548296369904
2014-07-17,4.7474517764657056e-05,0.9206373715450323,4.7888897082715634e-05,0.9898734024053162,4.3897147369217574e-05,3.009560487993359e-05,0.9246465143011374
2014-07-18,4.82618636397603e-05,0.9192393510213528,4.832851388995008e-05,1.0073259228228268,4.439482740855032e-05,2.9931620206747408e-05,0.9198738726694313
2014-07-21,3.56854935741795e-05,0.9242269436875952,4.65111805176213e-05,1.0146992494453737,3.7653310056639726e-05,3.085096328721194e-05,1.0551433169438926
2014-07-22,3.6878426197529086e-05,0.9245978201264415,4.6325588063578255e-05,0.9789846425840734,3.821637811580244e-05,3.0679695846040865e-05,1.0362800709310906
2014-07-23,3.8554343811198455e-05,0.9244456355757972,4.548924468138316e-05,0.9575290181992756,3.8714387906287694e-05,3.5615951509569144e-05,1.004151130048354
2014-07-24,3.79220014302475e-05,0.9169798828851081,4.3404568905078245e-05,0.9596614099602894,3.720258835036105e-05,3.7120038904372166e-05,0.9810291373674009
2014-07-25,3.58816002468109e-05,0.9210355570326966,4.667558902630899e-05,0.9538967720085966,3.769269601908984e-05,3.6498033692262496e-05,1.050474219650778
