Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_PFE,Predicted_Covariance,Future_Cov_45_PFE,Beta_Predicted
2013-11-08,4.3778322206368926e-05,0.7000602662458332,9.149076753901738e-05,1.0306817380544384,4.4305089784929115e-05,3.3161821551014044e-05,1.0120326123070005
2013-11-11,4.088414418239951e-05,0.692888102162278,9.437197710815241e-05,1.026699729129613,4.303899151246465e-05,3.3133461025807295e-05,1.0527061865463432
2013-11-12,3.99781619662566e-05,0.6906079041124135,9.72852796187764e-05,1.031848681729012,4.306917193504071e-05,3.3718273724446685e-05,1.0773174607525244
2013-11-13,4.4902541372157916e-05,0.6861493255064561,9.610656966264552e-05,0.9924034135280309,4.5074471127774796e-05,3.136060425392994e-05,1.0038289537821903
2013-11-14,4.545126757048379e-05,0.6900524013168383,8.832931729453433e-05,0.9915348547881412,4.372275387788563e-05,3.0913782141764157e-05,0.961969956285209
2013-11-15,4.488960878325864e-05,0.6848206409378376,8.560615608507804e-05,0.977450270704746,4.245240026665421e-05,3.1824874987395986e-05,0.9457066215842502
2013-11-18,4.304897041106976e-05,0.6793747577225833,8.426880769875906e-05,1.0645679887973765,4.091892500380749e-05,4.57357089062013e-05,0.9505204099674694
2013-11-19,4.253689180732228e-05,0.6692458814452623,8.467239364076144e-05,1.0763805129431805,4.0164235245400054e-05,4.670927399206705e-05,0.9442212051442415
2013-11-20,3.986505410246521e-05,0.6802094935591717,8.807980088659108e-05,1.1589647897715631,4.0306680238604435e-05,5.097544417462402e-05,1.011078026760082
2013-11-21,3.485111027762049e-05,0.6937475920069117,8.995561621668537e-05,1.1770750181432914,3.884399945065491e-05,5.2420966635149606e-05,1.1145699273632161
2013-11-22,3.677714977289896e-05,0.6862569506276356,9.239421003691746e-05,1.239801203729046,4.000351641797392e-05,5.7726284823863655e-05,1.087727479290754
2013-11-25,4.464079349966786e-05,0.684225515261126,9.368801002757175e-05,1.256077919572563,4.4249383607529486e-05,5.937191422864633e-05,0.9912320131105804
2013-11-26,4.5604254902161166e-05,0.6801256181986151,9.673336239381085e-05,0.9519567689488152,4.5173106534371835e-05,5.5647315013927925e-05,0.9905458740919173
2013-11-27,5.098239319509307e-05,0.6819282410763662,0.00010183781888231715,1.01520576602045,4.913639950420483e-05,6.0482704556321354e-05,0.9637915449785924
2013-11-29,5.306536742177139e-05,0.6844187741524702,0.00010916508480614594,1.0200028280254154,5.209180187805525e-05,6.0774338496579424e-05,0.9816534664505742
2013-12-02,5.1303727815654587e-05,0.6939725521084388,0.0001071898779935836,0.9902175266780912,5.1462827449890523e-05,6.310105337890319e-05,1.0031011320426386
2013-12-03,5.129816798105141e-05,0.6753065560362538,0.00011621542864270838,0.9701520840859418,5.214153206889664e-05,6.489758667279984e-05,1.0164404328855712
2013-12-04,4.926678581923591e-05,0.6704366516533034,0.00011556050098711347,0.9740164662462072,5.058707529121942e-05,6.5229232448668e-05,1.0267987742660496
2013-12-05,6.186383108747796e-05,0.6557595834239665,0.0001196134610594935,0.9873145771256644,5.64096078241933e-05,6.82023947675072e-05,0.9118350227037805
2013-12-06,6.149224160789946e-05,0.6394533859102812,0.00011823307965645369,0.9930121379450224,5.452410616118913e-05,6.593623757215608e-05,0.8866826893197014
2013-12-09,5.694825981469449e-05,0.6289108758683674,0.0001170478784462748,0.9902651353430544,5.134653092861919e-05,6.618589511816185e-05,0.9016347662895597
2013-12-10,5.3452041059883435e-05,0.6210763437426644,0.00011544977372794671,0.9887195394973703,4.878919779334624e-05,6.635214740456795e-05,0.9127658518911689
2013-12-11,5.2671389427449466e-05,0.5978365811445974,0.00012149891820092779,0.9408211892009029,4.782512112394312e-05,6.0153670177970646e-05,0.9079904981397598
2013-12-12,5.926873458923956e-05,0.5976930408112197,0.00012698340823920622,0.943559919820278,5.185188108527426e-05,6.11323067772063e-05,0.8748606064332636
2013-12-13,5.102150798536989e-05,0.5653863253634777,0.00012050245113024127,0.9369694048471104,4.43322614637138e-05,6.127151828000205e-05,0.8688935943725107
2013-12-16,5.265033739264804e-05,0.5686207418510881,0.00011940066616003119,0.95011250401339,4.508443711286387e-05,6.153857410976672e-05,0.856299111184031
2013-12-17,5.547285481711756e-05,0.5949865044836191,0.0001088961194485706,0.9673293357140702,4.6243806511752616e-05,6.285073997345829e-05,0.8336294691197849
2013-12-18,5.7755345996717895e-05,0.6054886698590971,0.0001195999087064651,0.9445108715083448,5.0323117759909895e-05,5.564544894633058e-05,0.8713153196722195
2013-12-19,6.478693026373803e-05,0.6167435234902622,0.00011884000678622023,0.9433680890832484,5.4116491550215274e-05,5.552905128332675e-05,0.8352995168919877
2013-12-20,6.101338500649426e-05,0.6160199194034663,0.00012702344081758418,0.9462117804097812,5.423120470494959e-05,5.618607539934511e-05,0.8888411075565996
2013-12-23,6.0371580554275465e-05,0.622819049949115,0.00013259544087805444,0.9455885338284448,5.5724022198621254e-05,5.573437988566254e-05,0.9230174477297982
2013-12-24,6.05937066863415e-05,0.6280250878996644,0.0001377775114955212,0.944216668332888,5.7382560244519085e-05,5.6758404138999536e-05,0.947005281283671
2013-12-26,6.0130930524985e-05,0.629085316099953,0.000142849259876842,0.9771765537922436,5.830388679756804e-05,6.2364039059038e-05,0.9696155753542213
2013-12-27,6.1029823506439453e-05,0.629773071792798,0.00014186505314121793,0.9775153664981084,5.859935778425091e-05,6.238435394302856e-05,0.9601757700981701
2013-12-30,6.103786899254316e-05,0.632348663964434,0.00014107686111305154,0.970049139740872,5.867919953276287e-05,6.197004282793471e-05,0.9613572770689547
2013-12-31,6.15980310886923e-05,0.6320495021495697,0.00014021943462051524,0.9812453407107122,5.874063198384566e-05,6.228281126561547e-05,0.9536121682082273
2014-01-02,6.274975633376732e-05,0.6437997050395523,0.00013971354369287606,0.9934779392346192,6.028038943382015e-05,6.075544236318783e-05,0.9606473866318691
2014-01-03,6.287727487442676e-05,0.6530111526298588,0.00013072554570345206,0.9835700326526806,5.9203541385476274e-05,6.081990729045773e-05,0.9415729530853976
2014-01-06,6.194585296328845e-05,0.6602333270830372,0.00012838153212673049,0.9891525659355092,5.8878242585819475e-05,6.0902282975564165e-05,0.9504791647749695
2014-01-07,5.985294868622432e-05,0.6640228916421854,0.00012610685326743727,1.057265198445478,5.768928701643075e-05,6.758365738875099e-05,0.9638503746718238
2014-01-08,5.957982003469859e-05,0.6761648811987716,0.00011891165310639191,1.050341557371243,5.69133844484296e-05,6.735348352321428e-05,0.9552459946217345
2014-01-09,5.8876921963223624e-05,0.6766239650052318,0.00011826728397943082,1.0401787134742424,5.6461477164434904e-05,6.85168901999663e-05,0.9589746760148656
2014-01-10,5.8643073362417135e-05,0.6734767779320189,0.00011923231907748817,1.068285350567266,5.631550492669515e-05,7.133766351139829e-05,0.9603095761823823
2014-01-13,6.549653155125348e-05,0.6916802465142883,0.0001250098982151944,1.1172502237556043,6.25873732314239e-05,7.054852440895691e-05,0.955583017131937
2014-01-14,6.384952094066409e-05,0.667296876227104,0.00013740050881385263,1.106363420666784,6.250173653744294e-05,6.787833527667853e-05,0.9788912370309926
2014-01-15,6.070372053025981e-05,0.658439118918207,0.0001365226003481935,1.0530674722557822,5.994121694034809e-05,6.577498261128769e-05,0.9874389315308668
2014-01-16,6.085694586035492e-05,0.6613633776702891,0.00013944764799516936,1.080836655023121,6.0925740456532145e-05,6.791109733965734e-05,1.0011304312959624
2014-01-17,6.130074788390541e-05,0.6665510492459371,0.00014146392147738613,1.0923823889992788,6.207105819480215e-05,6.864236645977199e-05,1.0125660834082415
2014-01-21,6.022038567812545e-05,0.6687926293361846,0.0001386631416684889,1.0419382753021624,6.111442954507218e-05,6.659889294154623e-05,1.0148461996195997
2014-01-22,6.0180607898710316e-05,0.6652778467673398,0.00014301613045958312,1.0425829213256366,6.171970744849765e-05,6.674403864531028e-05,1.0255746760215148
2014-01-23,6.197862719476769e-05,0.6720048097517854,0.0001470444084260894,1.0207779178162548,6.415309524441036e-05,6.422939990923149e-05,1.0350841596218228
2014-01-24,8.312838911315208e-05,0.6873027313981396,0.00018000582817988595,0.9362339512868194,8.407483730638068e-05,4.9599770404539314e-05,1.0113853787295255
2014-01-27,7.785643656399444e-05,0.6830176182213628,0.0001821036177753975,0.8811189540465779,8.132769328071703e-05,4.655233203070102e-05,1.0445853531180993
2014-01-28,5.7778264472590076e-05,0.5920973311557841,0.0001959216650517229,0.8475468509951202,6.299652320378693e-05,4.4436072134271795e-05,1.0903152557251419
2014-01-29,5.541992369045716e-05,0.575777120268497,0.00018977752161967608,0.8304110634561443,5.904861972694185e-05,4.14110645109731e-05,1.065476380962782
2014-01-30,5.718939038351772e-05,0.557651684866842,0.00019971318066834676,0.7596867450823882,5.959696126626238e-05,3.927481396423227e-05,1.042098208541816
2014-01-31,5.786696567157789e-05,0.5516838188876333,0.00019797597270122255,0.8438160748073192,5.9048904377698375e-05,4.5493959222037845e-05,1.020425102515804
2014-02-03,7.055814511505822e-05,0.5733847100538384,0.00019201980565296774,1.1656741925916407,6.674099827795311e-05,4.806783470539183e-05,0.9459006918211847
2014-02-04,5.3287933521446234e-05,0.5565782371733425,0.00020330555551746214,1.1081473679912748,5.793156800808266e-05,4.709576621162413e-05,1.0871423262222686
2014-02-05,5.1744253938995175e-05,0.5437261926961041,0.00020790188398107272,1.0379873788278104,5.63949910166216e-05,5.5884640657477924e-05,1.0898792952568124
2014-02-06,5.460185755120456e-05,0.5567629033102157,0.0001980915828874407,1.1319150813004948,5.790379268199573e-05,5.946795108145321e-05,1.0604729450402797
2014-02-07,6.356327391387762e-05,0.5780484224473436,0.00018017059716175343,1.109824238549977,6.185991348877437e-05,5.613405884462302e-05,0.9732021288360454
2014-02-10,6.2547563500994e-05,0.5438807211804515,0.0001701533019311777,1.0900312254804645,5.610855106659934e-05,5.6103025790048436e-05,0.897054144494496
2014-02-11,5.609995653519849e-05,0.5563162453154203,0.0001648226036741136,1.0642224671485956,5.349477802506456e-05,5.4535422339835615e-05,0.9535618444107105
2014-02-12,5.280573476410588e-05,0.5501545251898697,0.00015740578270011815,1.0663780627691666,5.015746469331131e-05,5.4666034497890284e-05,0.9498488169395817
2014-02-13,5.31879934714369e-05,0.5543531416040326,0.00015386464031851168,1.0924650564757536,5.01490522034432e-05,5.568746626528664e-05,0.942864149037213
2014-02-14,5.362200748552388e-05,0.5525989984803295,0.00015058943740618372,1.0877459480185905,4.965681762803038e-05,5.52290260966975e-05,0.9260529390182946
2014-02-18,5.088126402858046e-05,0.5605816996073618,0.00014204241338246226,1.0870948209738835,4.7657020088393454e-05,5.5370513550999286e-05,0.9366319999759456
2014-02-19,5.093399391722896e-05,0.5923151935140941,0.0001404192340840849,1.067679653785423,5.0092192269747386e-05,5.320803649879439e-05,0.9834726950953512
2014-02-20,5.128532994270177e-05,0.612821435552232,0.00013933445775837156,1.0322132935242443,5.180358203219983e-05,5.249641118045453e-05,1.0101052696760864
2014-02-21,5.0142924359823583e-05,0.619024105162763,0.0001386933711350536,1.079564216037528,5.162264378054253e-05,5.504870050389229e-05,1.0295100343589962
2014-02-24,5.289213529725008e-05,0.6170548417171657,0.00014230363074752318,1.02784948528789,5.353370542842719e-05,5.2220678051332446e-05,1.0121297831439688
2014-02-25,4.99909412374215e-05,0.5921652785152104,0.00013237189150883257,1.006714729913914,4.817109108441816e-05,5.128881528747296e-05,0.9635964015088185
2014-02-26,4.8822079787728685e-05,0.5655387525077461,0.00013756278117752713,1.007851026150789,4.634693100485722e-05,5.1346299975793337e-05,0.9493026762966049
2014-02-27,4.902946505121921e-05,0.5583401702426934,0.00013675501283428676,1.0085896835566657,4.571924809852711e-05,5.090503412055685e-05,0.9324851505266467
2014-02-28,4.913560627678946e-05,0.541621487410851,0.00014064684551236641,0.993743442975138,4.50255517156497e-05,5.010139517845867e-05,0.9163528269502342
2014-03-03,5.060228536900576e-05,0.5425258736071887,0.00014321848944655476,1.03851100377965,4.618543784000958e-05,5.3005433789048964e-05,0.9127144654280471
2014-03-04,5.593664385448813e-05,0.5376102831794604,0.0001530805116622771,0.9244398711099524,4.974801109147082e-05,4.385716773849173e-05,0.889363531013476
2014-03-05,4.9068183379191435e-05,0.5210041626561823,0.00015874313123030815,0.9182428096525772,4.5982084405721834e-05,4.357202538896333e-05,0.9371059052742854
2014-03-06,4.928243059442446e-05,0.5111594637086642,0.00016531370357402412,0.9249038116200836,4.613780116891246e-05,4.38259285604011e-05,0.9361916734304138
2014-03-07,4.8971813978785636e-05,0.5053183924524138,0.00016647030617839774,0.911528010231038,4.562539008579135e-05,4.509329631736926e-05,0.9316663276054274
2014-03-10,4.912023117884392e-05,0.49322838116901824,0.00016674438789027575,0.9134819999384158,4.463791209527557e-05,4.518994479220379e-05,0.9087480051295261
2014-03-11,5.148937537691702e-05,0.4931344097046323,0.00016840907252880382,0.9246100801357896,4.5920526766802725e-05,4.569664366049569e-05,0.8918447044783759
2014-03-12,4.8906113932888686e-05,0.47892124300683436,0.00017679151393158564,0.8891276490298416,4.4532429196202484e-05,4.555551703643841e-05,0.9105697757403506
2014-03-13,5.192240840939531e-05,0.46749421640015976,0.0001895558746945212,0.8085971707528586,4.637909619231058e-05,3.921650387150921e-05,0.8932385382939657
2014-03-14,5.053194068255615e-05,0.47057709718673835,0.00018154374018658048,0.8266278604797812,4.507174935541909e-05,4.009378925037413e-05,0.8919457425663063
2014-03-17,5.312543808337814e-05,0.4747973616152113,0.00017684922265630572,0.8061236499114875,4.602153889366123e-05,3.8524321523261404e-05,0.8662806473507543
2014-03-18,5.3640183376897774e-05,0.4756717545503701,0.0001747070064161691,0.7891920815948855,4.6047669136897985e-05,3.80628278131541e-05,0.858454729980103
2014-03-19,4.9711758607667365e-05,0.4515413862699762,0.0001697409301499683,0.7898209647256527,4.1478248994239335e-05,3.761415786777495e-05,0.8343750081664155
2014-03-20,4.924048797705463e-05,0.4441639839347437,0.00016160139204511134,0.7679608925067775,3.962114871915394e-05,3.6284538364162854e-05,0.8046457366063642
2014-03-21,5.1299807125194504e-05,0.43445911630324724,0.00015908571104335318,0.8449380995946624,3.9248437083936204e-05,3.9070251962172694e-05,0.7650796227781606
2014-03-24,5.150721281894852e-05,0.43258008364472866,0.00016638502159135098,0.8047902043507096,4.0045863147239643e-05,3.682660567020744e-05,0.7774806858216863
2014-03-25,5.187847468728203e-05,0.44323231617416825,0.00016414018777089254,0.7821010059312162,4.090086375574629e-05,3.585245121835707e-05,0.7883975772667253
2014-03-26,4.894688218699071e-05,0.44999421203088863,0.00016357104331527937,0.8620804381971097,4.026453207040366e-05,3.826873457658635e-05,0.8226168914412555
2014-03-27,4.819111839496585e-05,0.45366561292127944,0.00016068002805579698,0.8654804035485103,3.992089909156326e-05,3.823678219580725e-05,0.8283870642797426
2014-03-28,4.77393720640184e-05,0.45989268676455003,0.00015435141473525235,0.884236445077938,3.9477547231162763e-05,3.878409977155833e-05,0.8269389714264246
2014-03-31,4.471229395078723e-05,0.47412873182410226,0.00013748935721784452,0.8751409692937762,3.717442764995314e-05,3.7334793136527645e-05,0.8314140108952882
2014-04-01,4.637295349124256e-05,0.4927094760778795,0.0001331208205206796,0.9047357070526938,3.871206036954281e-05,3.857146854024568e-05,0.8347982488726646
2014-04-02,4.141854620280984e-05,0.5087910526870405,0.00012667316552661306,0.862562738804966,3.685353932154315e-05,3.695568369774306e-05,0.8897835076365621
2014-04-03,4.131197301210188e-05,0.5160088324307114,0.00012849208760561183,0.8707046011320086,3.759527764109869e-05,3.721852098544797e-05,0.9100334576149529
2014-04-04,4.5815215175484866e-05,0.5353856540946337,0.00012420749630635323,0.9101661629103028,4.038736310958167e-05,3.5514791765690947e-05,0.8815273038637268
2014-04-07,4.72141155464609e-05,0.523557546857411,0.00014319685669960771,0.7646300419424288,4.3049399306856285e-05,2.7594139182202564e-05,0.9117908661127764
2014-04-08,4.530353492960697e-05,0.4510890549542621,0.00014643577903258702,0.7454113037669781,3.674108149182494e-05,2.7893046876627866e-05,0.8109981163481736
2014-04-09,4.691297863661334e-05,0.4618743737382532,0.000131066911736641,0.7142652252076195,3.621736953255875e-05,2.5246631872363296e-05,0.772011724369444
2014-04-10,5.810324280314903e-05,0.4956335528753876,0.0001252185867898423,0.647551890546651,4.227613576155855e-05,1.5555537479180817e-05,0.727603722649148
2014-04-11,5.691804938589508e-05,0.46970489923186587,0.00013729636333769887,0.4477433629993286,4.1522128786399696e-05,9.659438069168887e-06,0.7295072342498325
2014-04-14,5.793906540801691e-05,0.4629269359687754,0.00013332847618652613,0.4957527119098314,4.0687373157818344e-05,1.0619376346581292e-05,0.7022442090028693
2014-04-15,5.375893588153699e-05,0.46666266174900783,0.00013205171399211963,0.507857674522192,3.931881377323924e-05,1.0547802370137351e-05,0.7313912213568001
2014-04-16,3.1303883437837385e-05,0.4562590296276285,0.00012490067149272972,0.4420571967294059,2.8529421668841785e-05,8.511692787251857e-06,0.9113700453649762
2014-04-17,3.0074876652121772e-05,0.4517055835436651,0.0001210461731721767,0.4570795632986313,2.725416734939732e-05,8.821224266267961e-06,0.9062104448389998
2014-04-21,3.398061258211898e-05,0.4612374697516439,0.00012892350213338324,0.4102558743707786,3.0528553711626995e-05,8.322183578707353e-06,0.8984109288156712
2014-04-22,3.465237531876505e-05,0.4769959279757524,0.0001270378848480301,0.4604357568391821,3.16481117540435e-05,9.338231213767817e-06,0.9133028100646631
2014-04-23,3.661275306357103e-05,0.4879177084200347,0.00012587138598139176,0.4697707351459419,3.312274193986514e-05,9.442717519549247e-06,0.9046777193278486
2014-04-24,2.8915216768426475e-05,0.41126805286684237,0.00012090587383465769,0.4813496713724251,2.431710675092518e-05,9.673549065256466e-06,0.8409795764518657
2014-04-25,3.367547480592454e-05,0.36521479672594126,0.00011863752607620381,0.5531658597342419,2.3084276603309008e-05,1.007160560995899e-05,0.6854922383825686
2014-04-28,3.364553762091845e-05,0.3215029412369611,0.00014764961056867347,0.5303195786101769,2.266025743563127e-05,9.976646908122462e-06,0.6734996388211286
2014-04-29,3.9441733334885286e-05,0.31449075890007816,0.0001402439042703439,0.5697174434268035,2.338987396212218e-05,1.055610849178637e-05,0.5930234800668455
2014-04-30,4.001418281063408e-05,0.3101023541520781,0.00014049623819416653,0.6224238952872857,2.3251147286018717e-05,1.1686828411815443e-05,0.5810726510661001
2014-05-01,2.1991126094734782e-05,0.30822792052222087,0.00013999029136690222,0.6076739554583332,1.710191207932371e-05,1.1685927105834364e-05,0.7776733217594678
2014-05-02,2.5114593555483047e-05,0.31612322302222473,0.00014120161634180635,0.629883219427883,1.8825187575795364e-05,1.2825045315546939e-05,0.7495716597685264
2014-05-05,2.3421323104644024e-05,0.3315399817451322,0.0001537009510313567,0.6366033249896226,1.989206635516035e-05,1.3126349219069651e-05,0.849314373329153
2014-05-06,2.3724080850696792e-05,0.33663517950726923,0.0001584602480868771,0.4899938064282537,2.0640221933338757e-05,9.314967937275566e-06,0.8700114479981019
2014-05-07,2.503936026433856e-05,0.36880650608139837,0.00015009646018247284,0.5911613925777364,2.260973193294476e-05,1.0928337085093424e-05,0.9029676355248536
2014-05-08,2.245244272166245e-05,0.38146613172182214,0.00013260604664100446,0.6180236588339989,2.0814666066328744e-05,1.1577491670802487e-05,0.9270557473128056
2014-05-09,2.6257615904936162e-05,0.39205745934853353,0.00011710980962434469,0.5975835476144811,2.1740724082293173e-05,1.131305073108648e-05,0.8279778393058961
2014-05-12,2.5472098693136958e-05,0.400298764783139,0.00010617042195386647,0.6839059885183936,2.081701168838473e-05,1.1894339791107479e-05,0.8172476064562962
2014-05-13,2.7268227179962204e-05,0.40259668701049284,9.732048355497439e-05,0.7659212548121619,2.0739619178332944e-05,1.592453673865882e-05,0.7605782011957585
2014-05-14,2.54765910501542e-05,0.4180469239978426,8.928236125323702e-05,0.7414465820862188,1.9937859163893014e-05,1.6360978639798704e-05,0.7825952508576431
2014-05-15,2.174205444419079e-05,0.4539421648503902,7.987463913883195e-05,0.8339546811551023,1.8917130876503454e-05,1.6712536969845235e-05,0.8700709919139163
2014-05-16,2.0552751262807784e-05,0.48852630442550765,6.812773425529459e-05,0.8395822976422459,1.8280366939474707e-05,1.6918200108716733e-05,0.8894364898267815
2014-05-19,2.1296152341554682e-05,0.4960363301504732,6.443247739676602e-05,0.8264429898516851,1.8374539905083244e-05,1.6556382940774287e-05,0.8628103147642044
2014-05-20,2.0908636850371392e-05,0.505301272091008,6.0795475081013236e-05,0.8684895187108208,1.801560618295628e-05,1.6305382566445097e-05,0.8616346590110812
2014-05-21,2.119414789263069e-05,0.5141425231562982,5.707212806817745e-05,0.8369192262391255,1.7881483160619648e-05,1.5356416349512172e-05,0.8436990838795236
2014-05-22,2.007249814887391e-05,0.5180743089554313,5.9478104501493676e-05,0.8363629019858738,1.7900754210527238e-05,1.531139167713158e-05,0.891804999943741
2014-05-23,2.2049522594442057e-05,0.5242318089476427,6.086403876884722e-05,0.9215780484545626,1.920451520396066e-05,1.7220361786711498e-05,0.8709719279274316
2014-05-27,2.174082787467674e-05,0.5078872747691404,6.399286953398714e-05,0.9382610137690962,1.894397722669501e-05,1.6907992785852238e-05,0.8713549150886089
2014-05-28,2.1661197917021908e-05,0.5173947568920355,6.390337895022541e-05,0.935428643675871,1.9249753380956095e-05,2.563937428477809e-05,0.8886744608814622
2014-05-29,2.1856321025887475e-05,0.5329464320971341,6.896802260428314e-05,0.9299234747720372,2.069169064537348e-05,2.5160719809640596e-05,0.9467142535500571
2014-05-30,2.8179051435749515e-05,0.5337329458219698,6.83888671163332e-05,0.8744072233776644,2.343041069334376e-05,2.3769114840671534e-05,0.8314833005208485
2014-06-02,2.8496658002674943e-05,0.5426702440568598,6.994275739167965e-05,0.8759921219752036,2.422726272075892e-05,2.3826233753378587e-05,0.8501790883157154
2014-06-03,3.418588872187905e-05,0.546707896366345,7.065058074227802e-05,0.8745140312706021,2.6868081191727374e-05,2.46661243121918e-05,0.7859406964760794
2014-06-04,2.793146765100254e-05,0.5475829555875207,7.090358936015685e-05,0.9277937247670532,2.4368618568175307e-05,2.6530467470040947e-05,0.8724431838905052
2014-06-05,4.136471088316827e-05,0.5419205636747296,7.203245540963321e-05,0.934084040529909,2.9581128441353406e-05,2.5852168334392774e-05,0.7151295829167822
2014-06-06,3.9833023701562004e-05,0.5456907055580326,7.325553649695017e-05,0.9892683950411552,2.9477348825157076e-05,2.8422522324400162e-05,0.7400228776506654
2014-06-09,5.1073182956276414e-05,0.5424645986135265,7.45256699923018e-05,0.9867931780233434,3.346731012266143e-05,2.8899816124241344e-05,0.6552814644685976
2014-06-10,4.95066057749403e-05,0.5247871178282618,7.673735617686207e-05,0.9805685462895318,3.23458194266098e-05,2.8846150918603723e-05,0.6533637061214748
2014-06-11,4.7157992518462575e-05,0.5581588719807603,6.877213050705027e-05,0.9772610299041324,3.1786427956187825e-05,2.8565560304505482e-05,0.6740411594862374
2014-06-12,4.667919578081926e-05,0.5656223079058126,7.060492533252785e-05,1.02009143445137,3.247175122886935e-05,2.8576476423420435e-05,0.6956364754298567
2014-06-13,3.72024477228719e-05,0.58576194408404,7.256745234688523e-05,1.002735066520614,3.0435318341679825e-05,2.8409163580819553e-05,0.8180998887062026
2014-06-16,2.938646502467408e-05,0.5910031418359,7.283228412127269e-05,1.002659557717512,2.7341694608060145e-05,2.840591350246815e-05,0.9304179521117268
2014-06-17,3.191330809025626e-05,0.6085632754147253,6.905368374634348e-05,1.0059838651225768,2.8568344803353385e-05,2.8408883215244948e-05,0.8951859431982812
2014-06-18,3.560112133469648e-05,0.6230995088721433,7.427893721418448e-05,1.0024179815724137,3.204218238938242e-05,2.7261363440442044e-05,0.900032953685491
2014-06-19,3.687128606172102e-05,0.6294783354944928,7.808506429796025e-05,1.0014108909069106,3.377605451053792e-05,2.7359635264928257e-05,0.9160530623748298
2014-06-20,3.6786047916274955e-05,0.6116158083801134,8.059306748739887e-05,1.0300060891768534,3.3301907574073856e-05,2.7925798668986324e-05,0.905286364272373
2014-06-23,3.78482539714106e-05,0.6073884830620357,8.39338053068793e-05,1.0187400151296058,3.423402267990683e-05,2.7630027623256314e-05,0.9045073177157962
2014-06-24,3.933090292313687e-05,0.6151713256784521,7.848486231536808e-05,1.0258445113839127,3.4178735612987425e-05,2.6916640700156938e-05,0.869004601287233
2014-06-25,4.004889359785303e-05,0.618949499680503,8.6021301405192e-05,1.0002198792377213,3.632900320575741e-05,2.623980541275499e-05,0.9071162756842042
2014-06-26,4.4267929857314866e-05,0.6206342777739648,8.826330212078059e-05,1.0081518353582606,3.879452603438638e-05,2.663380009649552e-05,0.8763573575595143
2014-06-27,3.536085878696092e-05,0.6165791724121369,8.740626885712046e-05,0.9994073092808604,3.427847900755493e-05,2.7384303230499718e-05,0.9693904555337013
2014-06-30,3.524942345217237e-05,0.6119707108939888,8.750845262156092e-05,1.0116745527127902,3.398847260132086e-05,2.7968943563398388e-05,0.9642277595671199
2014-07-01,3.707778978776346e-05,0.650289627018087,5.7315014042460665e-05,0.976761970456248,2.997767500543158e-05,2.6128972841045092e-05,0.8085076046071364
2014-07-02,3.729144432547138e-05,0.6425756403468029,6.215976426182986e-05,0.9722067514213704,3.093738053024848e-05,2.6804711946386566e-05,0.8296106812123967
2014-07-03,3.7850371933542936e-05,0.6390457440608852,6.290377304860369e-05,0.9554280215594072,3.118210075213295e-05,2.5847574287020365e-05,0.8238254780397395
2014-07-07,3.637233936281704e-05,0.6218301187509641,7.170713118367382e-05,0.9488675552864068,3.175693241210847e-05,2.6563603993428822e-05,0.8731066785485116
2014-07-08,3.904012916123487e-05,0.611102148189925,7.876818329359676e-05,0.929798310064596,3.388791489965264e-05,2.507893691985147e-05,0.868027735248936
2014-07-09,3.921043801203444e-05,0.6167403797611959,6.831291401312257e-05,0.9659020147144138,3.191939391761429e-05,2.6217758992049172e-05,0.8140534902420018
2014-07-10,3.784415060760939e-05,0.630916448874633,6.562125892398253e-05,0.9762667148730868,3.144079437448667e-05,2.6867295639350663e-05,0.8307966718683552
2014-07-11,4.137743263306523e-05,0.6224316795118576,6.564747610231326e-05,0.9727393474009796,3.244012175702356e-05,2.8178958889058173e-05,0.7840051857422455
2014-07-14,3.5819786180035966e-05,0.6069813680918889,7.29373003239635e-05,0.9631974851398402,3.102499333932064e-05,2.8109619767807755e-05,0.866141221038676
2014-07-15,3.740515266448331e-05,0.604497069536987,7.892471664280416e-05,0.9815556853685132,3.2844785602940644e-05,2.9893883451120615e-05,0.8780818487108384
2014-07-16,4.331224214055195e-05,0.5772303173899505,9.328377100859298e-05,0.8922818807282435,3.669082806999558e-05,3.222713988398567e-05,0.8471237289201212
2014-07-17,4.7474517764657056e-05,0.5681753261494392,0.00010328463101005592,0.794221597140096,3.978602049906084e-05,2.7494292721231516e-05,0.8380500186708583
2014-07-18,4.82618636397603e-05,0.5746666845721995,0.00010582051988408852,0.8000857155666813,4.1067948604849604e-05,2.5890590683464978e-05,0.8509399660028043
2014-07-21,3.56854935741795e-05,0.5442488582229774,0.00010748914448103843,0.7944833205498668,3.3707433294106406e-05,2.576831673903917e-05,0.9445696253027495
2014-07-22,3.6878426197529086e-05,0.5401914328148019,0.00010373166816538917,0.8142009956932743,3.3411006800263426e-05,2.9289092903619033e-05,0.905977023566749
2014-07-23,3.8554343811198455e-05,0.5414615801559493,0.00010116577757585193,0.8209719297199913,3.381591290381449e-05,2.9399465374014906e-05,0.8770973530093477
2014-07-24,3.79220014302475e-05,0.5294619162263459,9.967193712778068e-05,0.8015961216558708,3.255118487590132e-05,3.106671833699875e-05,0.8583720175153442
2014-07-25,3.58816002468109e-05,0.5464239137807931,9.654046459872635e-05,0.8000726897168111,3.216031483243831e-05,3.0668792543687963e-05,0.8962898703297567
