Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_UPS,Predicted_Covariance,Future_Cov_45_UPS,Beta_Predicted
2013-11-07,4.0431492315281525e-05,0.6520052602294042,5.6298442151180024e-05,0.9412427894475218,3.1107074833211593e-05,3.316625276282098e-05,0.7693773603665461
2013-11-08,4.3778322206368926e-05,0.6593503517377182,5.6905344463008307e-05,0.9457899359949592,3.290957904496678e-05,3.0430457748687867e-05,0.751732304628592
2013-11-11,4.088414418239951e-05,0.6679493650976773,5.741374097856431e-05,0.9500812160560504,3.2361520585323924e-05,3.066084274730595e-05,0.7915420814716589
2013-11-12,3.99781619662566e-05,0.670756577376548,5.787497126156983e-05,0.9699601187333308,3.2264262750146484e-05,3.169590790235307e-05,0.8070471768406712
2013-11-13,4.4902541372157916e-05,0.7104159840087758,5.674814218001356e-05,0.9175972772182072,3.586113321772305e-05,2.8996680868944824e-05,0.79864373199952
2013-11-14,4.545126757048379e-05,0.7181664783692535,5.656605603549392e-05,0.9306276064932172,3.641464490598957e-05,2.90148338642011e-05,0.8011799637825143
2013-11-15,4.488960878325864e-05,0.7327540571709369,5.657371183588417e-05,0.9518508765701692,3.6926528321185965e-05,3.099138243795033e-05,0.8226074880598544
2013-11-18,4.304897041106976e-05,0.7414003018617354,5.640134340607816e-05,0.9096161546190852,3.6532455777126085e-05,3.907870619990511e-05,0.848625540362099
2013-11-19,4.253689180732228e-05,0.7446596875070416,5.6251468765410224e-05,0.9234667004012188,3.642567877481568e-05,4.007361580120643e-05,0.8563314625763367
2013-11-20,3.986505410246521e-05,0.7477237429269927,5.751090988272737e-05,0.9275726011926958,3.5802427133452286e-05,4.07979826197556e-05,0.8980905191155455
2013-11-21,3.485111027762049e-05,0.7605590909735499,5.859787433309574e-05,0.8887952369546708,3.437021129364334e-05,3.958244355179132e-05,0.9862013295947716
2013-11-22,3.677714977289896e-05,0.7548773736979155,5.985568179494545e-05,0.8571842493983337,3.5417518830974544e-05,3.9911287372900444e-05,0.9630305515701946
2013-11-25,4.464079349966786e-05,0.7479842439830593,6.085967181833024e-05,0.8540351095828357,3.8987304103544095e-05,4.03682753150055e-05,0.8733559833302285
2013-11-26,4.5604254902161166e-05,0.7375393276248455,6.166354128778842e-05,0.8194644128617038,3.911128603621754e-05,4.790237940696918e-05,0.8576236169218515
2013-11-27,5.098239319509307e-05,0.7532332285494158,6.111560093736835e-05,0.8129294309772551,4.204512255747007e-05,4.843172905890016e-05,0.8246988797990913
2013-11-29,5.306536742177139e-05,0.7643727795809138,6.056736789198699e-05,0.8127324471706178,4.3334136896050284e-05,4.842464696604707e-05,0.8166180505568568
2013-12-02,5.1303727815654587e-05,0.7621919692227517,6.017366577728333e-05,0.8204531226213359,4.234889322980868e-05,5.228291248196314e-05,0.8254545046312703
2013-12-03,5.129816798105141e-05,0.7574143987306555,6.0135333182841633e-05,0.812841323995005,4.2067755917145816e-05,5.437440288024582e-05,0.8200635144063013
2013-12-04,4.926678581923591e-05,0.7522058896911805,5.990963478159452e-05,0.8087005414518399,4.0866004685401824e-05,5.415813533730499e-05,0.8294838805872728
2013-12-05,6.186383108747796e-05,0.7758875356567151,6.013029503439065e-05,0.8423810166315013,4.73220824851527e-05,5.819057468817577e-05,0.7649394105295122
2013-12-06,6.149224160789946e-05,0.7760523917302606,6.029881819311615e-05,0.8422684779062676,4.72558527259114e-05,5.592682338575865e-05,0.7684847956468185
2013-12-09,5.694825981469449e-05,0.780767492885265,6.040402702109232e-05,0.8480134404116401,4.579255742679047e-05,5.667828405009189e-05,0.8041081075312245
2013-12-10,5.3452041059883435e-05,0.7759697151428353,6.089637743814993e-05,0.8526053841537116,4.427133798999223e-05,5.721763944915517e-05,0.8282441065326978
2013-12-11,5.2671389427449466e-05,0.7727682619232492,6.124486260839224e-05,0.8618021022889286,4.389059787371515e-05,5.510139441459777e-05,0.8332910589755917
2013-12-12,5.926873458923956e-05,0.7768309914583842,6.184862089875379e-05,0.8851503547876172,4.7033184081752996e-05,5.7348009274425534e-05,0.7935580944610218
2013-12-13,5.102150798536989e-05,0.7448508253406386,6.388453770321075e-05,0.8901363421807855,4.252495147689935e-05,5.8208949918192434e-05,0.8334710822168001
2013-12-16,5.265033739264804e-05,0.74190661874706,6.521237730732641e-05,0.8781015754079797,4.347252252282618e-05,5.6874442390651074e-05,0.8256836456454802
2013-12-17,5.547285481711756e-05,0.7495049361159278,6.628323762008697e-05,0.8746572745248304,4.544819215492164e-05,5.68295149308932e-05,0.8192870603965644
2013-12-18,5.7755345996717895e-05,0.7523664286120625,6.76852391463687e-05,0.894805613140655,4.70405604596521e-05,5.271708517594168e-05,0.8144797619656768
2013-12-19,6.478693026373803e-05,0.7590261781653301,6.837165112185777e-05,0.897914735011212,5.0517109134689923e-05,5.285355095797851e-05,0.779742286430955
2013-12-20,6.101338500649426e-05,0.7692400283761633,6.893989730878527e-05,0.9001084797583953,4.988956892494671e-05,5.344846043809863e-05,0.8176823646096092
2013-12-23,6.0371580554275465e-05,0.7670082224868078,6.943605938640243e-05,0.8953378251089593,4.966024132334638e-05,5.277252915556077e-05,0.8225764650753289
2013-12-24,6.05937066863415e-05,0.7754178085486246,6.984237696255243e-05,0.8677242567016331,5.044394422427182e-05,5.2160320501481226e-05,0.832494775165198
2013-12-26,6.0130930524985e-05,0.7837783525499747,7.026645909936468e-05,0.8800371057337838,5.094672377683218e-05,5.616453671795014e-05,0.8472631860513667
2013-12-27,6.1029823506439453e-05,0.7862476813640974,7.02354492410755e-05,0.8808851812908663,5.147645335084186e-05,5.621748242146392e-05,0.8434639065507115
2013-12-30,6.103786899254316e-05,0.7837536635320548,7.021434160208997e-05,0.8869286457169927,5.130883799378961e-05,5.666002257894514e-05,0.8406066404457515
2013-12-31,6.15980310886923e-05,0.7753480037611523,7.027486397612016e-05,0.8879339061055487,5.101290963983025e-05,5.636003310880111e-05,0.8281581202876274
2014-01-02,6.274975633376732e-05,0.8115207760191584,7.041161923613524e-05,0.8600127952441639,5.394209761223475e-05,5.259347565715941e-05,0.8596383597940294
2014-01-03,6.287727487442676e-05,0.8095269059306827,7.044078530366512e-05,0.8569703306875819,5.387536652723961e-05,5.299150475591663e-05,0.8568336753594203
2014-01-06,6.194585296328845e-05,0.8208011383443691,7.055527677343531e-05,0.8448955433309812,5.426362698482673e-05,5.202035483380757e-05,0.8759848220507269
2014-01-07,5.985294868622432e-05,0.8137452018125207,7.020920739505553e-05,0.8618133751152652,5.275070295617739e-05,5.508977308859827e-05,0.8813384154675479
2014-01-08,5.957982003469859e-05,0.8086247225647546,6.996863932045086e-05,0.8668987692860247,5.2209354385546754e-05,5.55901569005172e-05,0.8762925828768975
2014-01-09,5.8876921963223624e-05,0.7998601066296298,7.024296962323877e-05,0.8698153805198374,5.1438467028221656e-05,5.7295005319098365e-05,0.8736609407052859
2014-01-10,5.8643073362417135e-05,0.7975364153970478,7.038842804782119e-05,0.8664915903952684,5.124004666201453e-05,5.786233563743118e-05,0.8737612768919608
2014-01-13,6.549653155125348e-05,0.7968605336742891,7.106110440682112e-05,0.8157614141285615,5.436350449504161e-05,5.151107855058531e-05,0.8300211203168849
2014-01-14,6.384952094066409e-05,0.7885584139365555,7.184510732717224e-05,0.8106345261511707,5.3408611878099946e-05,4.973458189694876e-05,0.8364763132323738
2014-01-15,6.070372053025981e-05,0.7879367261190234,7.301896417473326e-05,0.7911162534967482,5.245861647431546e-05,4.941341289916563e-05,0.8641746505169432
2014-01-16,6.085694586035492e-05,0.7830584934535357,7.405168570456924e-05,0.7749845924783886,5.25674312921949e-05,4.8693809422487304e-05,0.8637868783756991
2014-01-17,6.130074788390541e-05,0.7701884424203653,7.49241390683832e-05,0.7726944811691511,5.219642569393155e-05,4.8554039567083526e-05,0.8514810584820904
2014-01-21,6.022038567812545e-05,0.7923938658524041,7.324975843687669e-05,0.7956356386627523,5.2627891370275845e-05,5.085565428951413e-05,0.873921526367648
2014-01-22,6.0180607898710316e-05,0.7893858037147022,7.193972070428076e-05,0.7907013058473623,5.194000303408488e-05,5.0619089796014616e-05,0.8630687666283604
2014-01-23,6.197862719476769e-05,0.7870295967176332,7.095461088970496e-05,0.7785678115076204,5.219180926258672e-05,4.89890528086243e-05,0.8420936639750681
2014-01-24,8.312838911315208e-05,0.7745196257305158,6.996223686412375e-05,0.7673423899448172,5.906618924416919e-05,4.065223901634983e-05,0.7105417279741811
2014-01-27,7.785643656399444e-05,0.7720198817084098,6.95399125070102e-05,0.7351233001122577,5.680581773424502e-05,3.883891476078886e-05,0.7296226264806408
2014-01-28,5.7778264472590076e-05,0.7694230984732506,6.637747250002486e-05,0.7335768899444377,4.764944229572261e-05,3.846073589835506e-05,0.8246949390168588
2014-01-29,5.541992369045716e-05,0.7706890842162142,6.395863786910389e-05,0.7372639352907768,4.5884052979241447e-05,3.676598943524632e-05,0.8279342504244965
2014-01-30,5.718939038351772e-05,0.7667822997348764,6.203358830146541e-05,0.7223202815372446,4.56712885151004e-05,3.734301653096573e-05,0.798597225968387
2014-01-31,5.786696567157789e-05,0.7610687782763732,6.0418782732142234e-05,0.7155926774505159,4.5001319359523965e-05,3.8580853173431676e-05,0.7776685512581999
2014-02-03,7.055814511505822e-05,0.7441554864908893,5.945799232836721e-05,0.7026410600441623,4.819948367420751e-05,2.8974163231951953e-05,0.6831172162421398
2014-02-04,5.3287933521446234e-05,0.7371369362447951,5.729081699226821e-05,0.6932921481309823,4.072912878602791e-05,2.946460540164225e-05,0.7643217909667315
2014-02-05,5.1744253938995175e-05,0.7316088014047547,5.58835754709707e-05,0.6715622810739221,3.934160545562956e-05,3.615652513936586e-05,0.7603086808829452
2014-02-06,5.460185755120456e-05,0.7210217431235735,5.49267049846246e-05,0.653304969358533,3.9486063872295956e-05,3.432298818251146e-05,0.7231633802067392
2014-02-07,6.356327391387762e-05,0.7146253749495953,5.4242567297407956e-05,0.6375509379803211,4.196156529601814e-05,3.224683749544925e-05,0.6601542480784138
2014-02-10,6.2547563500994e-05,0.7162192708278161,5.3722146118475404e-05,0.6210276935492615,4.151718290324498e-05,3.196379323185988e-05,0.6637697870131295
2014-02-11,5.609995653519849e-05,0.7111383873858095,5.210048052003295e-05,0.6261630067720311,3.844645039663586e-05,3.208733613695255e-05,0.685320502387798
2014-02-12,5.280573476410588e-05,0.7107704984621128,5.0732207055469526e-05,0.628463892468112,3.67884776534746e-05,3.221711888664093e-05,0.6966758026910586
2014-02-13,5.31879934714369e-05,0.7101693557685529,4.96839961671424e-05,0.6331316744207299,3.650707108765619e-05,3.227334233877274e-05,0.6863780470917985
2014-02-14,5.362200748552388e-05,0.7113170184493338,4.859195903214459e-05,0.6218670561828031,3.630922156183926e-05,3.157457119206787e-05,0.6771328278159209
2014-02-18,5.088126402858046e-05,0.7170358742801015,4.79238056444513e-05,0.6203902665973984,3.540751758996082e-05,3.159920091677487e-05,0.6958851802516561
2014-02-19,5.093399391722896e-05,0.7072848188919867,4.7248715150120627e-05,0.5825873039923181,3.469710210479182e-05,2.9033358858768e-05,0.6812169915671028
2014-02-20,5.128532994270177e-05,0.6974775608112697,4.676328499186561e-05,0.6110046330288605,3.415696878220217e-05,3.107453725879793e-05,0.6660183101164375
2014-02-21,5.0142924359823583e-05,0.6923457904231682,4.635424155387913e-05,0.6225946557151645,3.337894647090191e-05,3.1747094085412366e-05,0.6656761028011838
2014-02-24,5.289213529725008e-05,0.6853358163827604,4.60085819490061e-05,0.6239939207809285,3.380791619381447e-05,3.170248767888668e-05,0.639186071876591
2014-02-25,4.99909412374215e-05,0.6899571190792134,4.5714958189954176e-05,0.6254210200204419,3.2983513832957424e-05,3.186315072143047e-05,0.6597898142447276
2014-02-26,4.8822079787728685e-05,0.68796353545597,4.5218212744807685e-05,0.6255885840021144,3.232438376058382e-05,3.1871435621079906e-05,0.6620853495206585
2014-02-27,4.902946505121921e-05,0.6880796581454609,4.4800514793761985e-05,0.621816015885416,3.2248446516851604e-05,3.138398698837898e-05,0.6577360467458269
2014-02-28,4.913560627678946e-05,0.6874631159690808,4.469083575604243e-05,0.6156787306913317,3.221490091896891e-05,3.104057048868479e-05,0.655632510922868
2014-03-03,5.060228536900576e-05,0.69517193350523,4.463102604829728e-05,0.6321552274750988,3.303662937324805e-05,3.226510064157392e-05,0.6528683266444565
2014-03-04,5.593664385448813e-05,0.6916481769996188,4.4722890467939046e-05,0.6398082294745902,3.45938080738485e-05,3.0353706841790766e-05,0.6184462579456818
2014-03-05,4.9068183379191435e-05,0.6862741647442759,4.464484992737665e-05,0.6387894281922872,3.2120575911593924e-05,3.0311535130807564e-05,0.6546110676927045
2014-03-06,4.928243059442446e-05,0.6814756303007573,4.458053413732023e-05,0.6367111333280131,3.194250881302342e-05,3.017011746763939e-05,0.6481520580001022
2014-03-07,4.8971813978785636e-05,0.6800026037723186,4.452713327840312e-05,0.6834038516969787,3.175382441418402e-05,3.3807992780377895e-05,0.648410214658163
2014-03-10,4.912023117884392e-05,0.6831737356370253,4.446225600455932e-05,0.6879155279703826,3.192692633583214e-05,3.403117383021987e-05,0.6499750829670986
2014-03-11,5.148937537691702e-05,0.6833477158531018,4.437476624124955e-05,0.6886108824287817,3.266394216306514e-05,3.403294728353604e-05,0.6343821793128329
2014-03-12,4.8906113932888686e-05,0.679945137432724,4.56707386811895e-05,0.7284778686139447,3.2134716138042836e-05,3.7324433663176885e-05,0.657069506322658
2014-03-13,5.192240840939531e-05,0.6801399002415716,4.6707684502223896e-05,0.7001589388214573,3.349421755236528e-05,3.395731116570474e-05,0.6450821250099126
2014-03-14,5.053194068255615e-05,0.6841090806637525,4.7537959517275586e-05,0.6848512285940134,3.352961851353191e-05,3.321722160582761e-05,0.6635331645813177
2014-03-17,5.312543808337814e-05,0.6601734356079021,4.8742855534975825e-05,0.6982876504806379,3.359423773473651e-05,3.337088294803468e-05,0.6323569074764479
2014-03-18,5.3640183376897774e-05,0.6440639671924265,4.9756825069479795e-05,0.7236207724257592,3.327365122991106e-05,3.490031578522827e-05,0.6203120335386781
2014-03-19,4.9711758607667365e-05,0.6488783117331068,5.0765392099321354e-05,0.7156174838751096,3.2596929591879226e-05,3.408031720298537e-05,0.6557186972430219
2014-03-20,4.924048797705463e-05,0.6528811032793254,5.145824607491372e-05,0.7419241355172486,3.2864177121642625e-05,3.505435631051519e-05,0.6674218406803131
2014-03-21,5.1299807125194504e-05,0.656223924046591,5.201815389397703e-05,0.758215612861743,3.3899039513915017e-05,3.5060171923094216e-05,0.6608024749720048
2014-03-24,5.150721281894852e-05,0.6613021529123576,5.695186461057529e-05,0.7740538711293019,3.581689512115571e-05,3.5420133750974505e-05,0.6953763009280781
2014-03-25,5.187847468728203e-05,0.660288613715028,6.003266099873564e-05,0.779863680438537,3.684861802154975e-05,3.574988952558633e-05,0.7102872288298632
2014-03-26,4.894688218699071e-05,0.6436378850915138,6.41840899908465e-05,0.7598086092460388,3.6075952786129246e-05,3.3728771362740825e-05,0.7370429162026922
2014-03-27,4.819111839496585e-05,0.6502811783892201,6.761011597195799e-05,0.7658761207637124,3.7118509365009264e-05,3.38362813283158e-05,0.7702354832438739
2014-03-28,4.77393720640184e-05,0.6521546276615087,7.072334547501972e-05,0.773900315684207,3.789398942618563e-05,3.3944571300825595e-05,0.7937680741876928
2014-03-31,4.471229395078723e-05,0.6630889881933976,7.27548235781619e-05,0.7953732936430463,3.7819535242967025e-05,3.393178747927331e-05,0.8458419799394156
2014-04-01,4.637295349124256e-05,0.6652356161788885,7.444454269517642e-05,0.8166602004600175,3.9086276923950843e-05,3.4816558011984743e-05,0.8428679646495281
2014-04-02,4.141854620280984e-05,0.6733689284205822,7.194064832282177e-05,0.8021232346567266,3.675679801917042e-05,3.436621037868292e-05,0.8874478075398222
2014-04-03,4.131197301210188e-05,0.6809022480395449,6.995043228064468e-05,0.8086224571787319,3.660310585529335e-05,3.456480171654467e-05,0.8860168901778398
2014-04-04,4.5815215175484866e-05,0.6867396581067966,6.882636275451883e-05,0.8490922859540376,3.8563318810179045e-05,3.313168183388493e-05,0.841714235379468
2014-04-07,4.72141155464609e-05,0.6904693362032002,6.79526679565301e-05,0.8659291331360149,3.910961870748429e-05,3.1249843337280494e-05,0.8283458930623956
2014-04-08,4.530353492960697e-05,0.6935002478750506,6.750687162616106e-05,0.919587387897233,3.8351879935232784e-05,3.441065890488779e-05,0.8465538063381649
2014-04-09,4.691297863661334e-05,0.6938012318229205,6.679888561768695e-05,0.9513791433701506,3.8838833660036135e-05,3.36277312068898e-05,0.8278910184083745
2014-04-10,5.810324280314903e-05,0.6985526336603817,6.543871504807669e-05,1.1164438104209,4.3074148560961555e-05,2.681929246124342e-05,0.7413381161339769
2014-04-11,5.691804938589508e-05,0.7005434974168151,6.451962860531953e-05,1.1941507602070942,4.24527706756619e-05,2.5762135782878486e-05,0.7458577926281178
2014-04-14,5.793906540801691e-05,0.7015583802808851,6.375170804131447e-05,1.2860190684860415,4.26378671359622e-05,2.7547444822887982e-05,0.7359087834037187
2014-04-15,5.375893588153699e-05,0.7034146072449691,6.319520008128075e-05,1.356220713701686,4.099951894704835e-05,2.81676319489918e-05,0.7626549572594731
2014-04-16,3.1303883437837385e-05,0.7182526989295686,6.263082975168212e-05,1.302407977759607,3.180317347599693e-05,2.507751637655501e-05,1.015949779494644
2014-04-17,3.0074876652121772e-05,0.7282314686268349,6.214714723685174e-05,1.299892936007383,3.148342472604295e-05,2.50867639495991e-05,1.0468347082587885
2014-04-21,3.398061258211898e-05,0.7350856038817557,6.177915100277786e-05,1.2762762386675337,3.368018646678192e-05,2.588970888381231e-05,0.9911588964262773
2014-04-22,3.465237531876505e-05,0.7380585885523876,6.152658757789845e-05,1.2994354492246716,3.407915026602683e-05,2.6354227472529835e-05,0.9834578424288333
2014-04-23,3.661275306357103e-05,0.7315220716739856,6.134339415554398e-05,1.3145137062830166,3.4667899472474434e-05,2.642263699153184e-05,0.9468804329540658
2014-04-24,2.8915216768426475e-05,0.7388428798453759,6.0939622536857134e-05,1.3231674117759138,3.101452959957035e-05,2.659132360653354e-05,1.0726023549453791
2014-04-25,3.367547480592454e-05,0.746911650701644,6.0516835193182695e-05,1.3054670933643795,3.371818597307409e-05,2.3768910300180748e-05,1.0012683167021608
2014-04-28,3.364553762091845e-05,0.754240602987421,6.020975740460934e-05,1.249935631102821,3.394744417888834e-05,2.3514437241926865e-05,1.0089731530335895
2014-04-29,3.9441733334885286e-05,0.7594459764485211,5.9952929562345356e-05,1.2841443728067,3.693006623305874e-05,2.3793491799950733e-05,0.9363195557228455
2014-04-30,4.001418281063408e-05,0.7626996442096841,5.9630366067541104e-05,1.267758746687471,3.725583122461986e-05,2.380384020005567e-05,0.9310656524195923
2014-05-01,2.1991126094734782e-05,0.7688271637587216,5.814256215122302e-05,1.2714052077196114,2.749156962148508e-05,2.444986895675569e-05,1.2501210489656207
2014-05-02,2.5114593555483047e-05,0.7722443026388341,5.691446530582283e-05,1.246456653378044,2.919638756535331e-05,2.5379090235104635e-05,1.1625267795336915
2014-05-05,2.3421323104644024e-05,0.7738684656131758,5.59015229628351e-05,1.2373304879822753,2.8001718318529958e-05,2.5512955159199065e-05,1.1955651776554725
2014-05-06,2.3724080850696792e-05,0.7785787669218237,5.488657539779052e-05,1.319616139200098,2.8095083064569465e-05,2.50864028583599e-05,1.1842432691652327
2014-05-07,2.503936026433856e-05,0.7752199980963046,5.436729136783319e-05,1.2764052093799318,2.860259457118788e-05,2.3595902168863283e-05,1.1423053252652038
2014-05-08,2.245244272166245e-05,0.7804509219423059,5.381282464595374e-05,1.2999386027293598,2.712815704902779e-05,2.435186441575425e-05,1.2082496940457237
2014-05-09,2.6257615904936162e-05,0.7828560910014749,5.336864049862295e-05,1.2575673764314272,2.9305737180671478e-05,2.380742171386955e-05,1.116085225969137
2014-05-12,2.5472098693136958e-05,0.7897257167241785,5.282264011128017e-05,1.1862371222310426,2.8968012346771877e-05,2.0630770371244014e-05,1.1372448220992815
2014-05-13,2.7268227179962204e-05,0.7912790936322444,5.258037505571127e-05,1.236929785557088,2.9961943656275215e-05,2.5717439866681935e-05,1.0987859041416694
2014-05-14,2.54765910501542e-05,0.7912908211432252,5.237661645281574e-05,1.2448857758283982,2.890516851616029e-05,2.7470016154109584e-05,1.1345775602103303
2014-05-15,2.174205444419079e-05,0.7993495533275053,5.1887027678543756e-05,1.1834099403797351,2.6848277168349406e-05,2.3715656049420768e-05,1.2348546563189633
2014-05-16,2.0552751262807784e-05,0.7920503881832792,5.193517172852513e-05,1.1682658839425533,2.5877277333022154e-05,2.3541415844797962e-05,1.2590663411496457
2014-05-19,2.1296152341554682e-05,0.7896502193930887,5.199346522907288e-05,1.1728875646078487,2.6276027897875305e-05,2.3496812126877246e-05,1.2338392154813576
2014-05-20,2.0908636850371392e-05,0.790084701078689,5.2093476815492984e-05,1.1717822672952904,2.607523218171297e-05,2.199952646658019e-05,1.2471034036467952
2014-05-21,2.119414789263069e-05,0.7941313673341953,5.215306770081321e-05,1.1370351205259832,2.6402208742639123e-05,2.086316596319404e-05,1.2457310799373682
2014-05-22,2.007249814887391e-05,0.7919142322607069,5.072732979323221e-05,1.1479578345823551,2.5269686999242902e-05,2.101579588524027e-05,1.258920878299374
2014-05-23,2.2049522594442057e-05,0.7934287735883765,4.958915934355106e-05,1.3179081900053318,2.62361988855663e-05,2.462608117849605e-05,1.1898760516556293
2014-05-27,2.174082787467674e-05,0.7921934179523088,5.023442467041471e-05,1.3275153665779753,2.618002065612504e-05,2.392257582039136e-05,1.2041869245751669
2014-05-28,2.1661197917021908e-05,0.7918828984926698,5.0937301445977206e-05,1.2455618780086604,2.6303901277531738e-05,3.4139885923977475e-05,1.214332715037033
2014-05-29,2.1856321025887475e-05,0.7962759058960786,5.14858882669455e-05,1.2266304410005529,2.6711372897967522e-05,3.318865011291023e-05,1.2221349085387945
2014-05-30,2.8179051435749515e-05,0.7783230082710659,5.524598820814668e-05,1.2013469657382765,3.070954819411708e-05,3.265635647636033e-05,1.0898006366231774
2014-06-02,2.8496658002674943e-05,0.763975724621361,5.820079556982293e-05,1.1912194515286918,3.11129352268366e-05,3.2400146521520355e-05,1.0918099667657897
2014-06-03,3.418588872187905e-05,0.7602656913180909,6.09449018791226e-05,1.1669686562590718,3.470224094194606e-05,3.2914959525458915e-05,1.0151042503024514
2014-06-04,2.793146765100254e-05,0.761052171647106,6.29699953620982e-05,1.1402936561208197,3.1917446441377023e-05,3.2606950168371994e-05,1.142705669468515
2014-06-05,4.136471088316827e-05,0.7614100207658079,6.461180765502822e-05,1.1346219840203384,3.9363121483432305e-05,3.1402354878214395e-05,0.9516111836152001
2014-06-06,3.9833023701562004e-05,0.7423454914845612,6.714439238816826e-05,1.1497115983989463,3.839127951656537e-05,3.3032192007666966e-05,0.9638053039659126
2014-06-09,5.1073182956276414e-05,0.7216355142547243,6.921006292318802e-05,1.158375755170487,4.2904118411252e-05,3.392488626062885e-05,0.8400517831046888
2014-06-10,4.95066057749403e-05,0.7067578802842358,7.111592631114035e-05,1.1645669136510124,4.19358713217501e-05,3.425897462559511e-05,0.8470762773031307
2014-06-11,4.7157992518462575e-05,0.6948514064790337,7.272779679988264e-05,1.156766731615831,4.069300963133474e-05,3.3812552449225724e-05,0.8629080132154319
2014-06-12,4.667919578081926e-05,0.6932135034293314,7.356080897576538e-05,1.1238651776789716,4.062112480007199e-05,3.148355693263838e-05,0.8702190369947084
2014-06-13,3.72024477228719e-05,0.6864899878495234,7.492844255446456e-05,1.1144102146417638,3.62446005639381e-05,3.1573107534524766e-05,0.9742531145781325
2014-06-16,2.938646502467408e-05,0.6879803622016307,7.59820883355513e-05,1.113870198848979,3.2509128574251794e-05,3.155657399158366e-05,1.106261966077097
2014-06-17,3.191330809025626e-05,0.6873263412265648,7.700417460689475e-05,1.1079188268059266,3.4072659695963806e-05,3.128751628522961e-05,1.0676630451346671
2014-06-18,3.560112133469648e-05,0.6814737787699254,7.783350630018138e-05,1.0768740660089635,3.58727182322152e-05,2.9286241700300457e-05,1.0076288860388796
2014-06-19,3.687128606172102e-05,0.6815644565593711,7.847201874963892e-05,1.0738791996329309,3.6661353075982195e-05,2.933954831861457e-05,0.994306328632329
2014-06-20,3.6786047916274955e-05,0.6788542795013486,7.867582172711681e-05,1.0826789982482363,3.6520672828316596e-05,2.9353880570145672e-05,0.9927859853669969
2014-06-23,3.78482539714106e-05,0.6944671083094832,7.869070235550948e-05,1.081685374501671,3.789974751534247e-05,2.9337216888797053e-05,1.0013605262734382
2014-06-24,3.933090292313687e-05,0.7004426769477468,7.871090383547781e-05,1.0725870680736418,3.8972387062388236e-05,2.8143096161839896e-05,0.9908846267412352
2014-06-25,4.004889359785303e-05,0.6875536437371077,7.861372031609974e-05,1.063338890797998,3.857900513346171e-05,2.789567190328048e-05,0.9632976511373558
2014-06-26,4.4267929857314866e-05,0.6782694316305999,7.856602007188082e-05,1.068812250642245,4.000039021460082e-05,2.8236353717667094e-05,0.9035974879225378
2014-06-27,3.536085878696092e-05,0.6583756423970556,7.871398956974268e-05,1.063155679548288,3.4734505430428924e-05,2.9131043208927172e-05,0.9822868171752956
2014-06-30,3.524942345217237e-05,0.6560426136430975,7.885911464166397e-05,1.0546934494363274,3.458868152403732e-05,2.9158252013822518e-05,0.981255241549367
2014-07-01,3.707778978776346e-05,0.6576547101426516,7.89297532140119e-05,1.0771307857082342,3.5577483531730106e-05,2.8813899288971944e-05,0.9595362543285013
2014-07-02,3.729144432547138e-05,0.6633558588019585,7.894077416734571e-05,1.0284241764952522,3.599165870388461e-05,2.8354682550139323e-05,0.9651452056873279
2014-07-03,3.7850371933542936e-05,0.6660565148980473,7.898642831188832e-05,1.0320027783485306,3.6418528520837585e-05,2.791918163990813e-05,0.9621709552757008
2014-07-07,3.637233936281704e-05,0.6596690370117161,7.871276611200992e-05,1.0113710991301816,3.5296716322182176e-05,2.8313394443741868e-05,0.9704274440556205
2014-07-08,3.904012916123487e-05,0.6581900421023641,7.842618938289675e-05,1.0495926762170262,3.641979419217885e-05,2.83100842768323e-05,0.9328809861710731
2014-07-09,3.921043801203444e-05,0.6484213518969708,7.838707035587525e-05,1.0507534525831643,3.594846666807209e-05,2.8520906220528216e-05,0.9168085971658569
2014-07-10,3.784415060760939e-05,0.650071762867523,7.803057480812137e-05,1.013481533636785,3.532588787751653e-05,2.7891464058345886e-05,0.9334570154261433
2014-07-11,4.137743263306523e-05,0.6476873732665868,7.791409096112913e-05,1.0367754949758765,3.677521366530112e-05,3.003400050400678e-05,0.8887746610917948
2014-07-14,3.5819786180035966e-05,0.6472850831121718,7.82566937071429e-05,1.0230278223383114,3.427029484216889e-05,2.9855687479959934e-05,0.9567420271556317
2014-07-15,3.740515266448331e-05,0.6555545328397143,7.85491457805488e-05,1.046713596163149,3.5534096195504086e-05,3.1878307789187755e-05,0.9499786436975082
2014-07-16,4.331224214055195e-05,0.6548882565388892,7.894452279718083e-05,1.0203680033085427,3.829424732376616e-05,3.685331181322367e-05,0.8841437300682342
2014-07-17,4.7474517764657056e-05,0.6466478607499456,7.848267162335582e-05,0.9994550167568516,3.9471625837063436e-05,3.459904501636093e-05,0.8314276309816155
2014-07-18,4.82618636397603e-05,0.6505262609277465,7.844291441309577e-05,0.9795058769323658,4.0026142544258284e-05,3.169658605108638e-05,0.8293534382141626
2014-07-21,3.56854935741795e-05,0.6581475299596239,7.863636136470554e-05,0.96221734888453,3.486428913429649e-05,3.120861165555316e-05,0.9769877236480989
2014-07-22,3.6878426197529086e-05,0.6535246173754867,7.903489924910192e-05,0.957137181669324,3.528235724671313e-05,3.4430908318345696e-05,0.9567207954518705
