Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VTV,Predicted_Covariance,Future_Cov_45_VTV,Beta_Predicted
2013-11-07,4.0431492315281525e-05,0.9685012281609445,4.221287296795727e-05,0.9755306023389972,4.001128661066563e-05,3.437444079017409e-05,0.9896069701969157
2013-11-08,4.3778322206368926e-05,0.9690388277844953,4.314877112787885e-05,0.9692440233369676,4.2116759742584655e-05,3.1185084740086496e-05,0.9620459994800225
2013-11-11,4.088414418239951e-05,0.9688180800595029,4.1096948154868476e-05,0.971202941408305,3.971224844812069e-05,3.1342479104948666e-05,0.9713361803771516
2013-11-12,3.99781619662566e-05,0.9686422877378782,3.9510082167485096e-05,0.9699739876271516,3.849716983402e-05,3.169636110364736e-05,0.9629549719297594
2013-11-13,4.4902541372157916e-05,0.9655815970977639,3.983949067087157e-05,0.9692335591433172,4.083958587934474e-05,3.062842153057841e-05,0.9095161349746579
2013-11-14,4.545126757048379e-05,0.9637115482996658,3.9801675022138657e-05,0.9683304502204918,4.0989322279461286e-05,3.0190322039408955e-05,0.9018301242291401
2013-11-15,4.488960878325864e-05,0.9627390619830846,4.025451924291605e-05,0.9763777931737514,4.0925012952219374e-05,3.1789956112877506e-05,0.9116812122337354
2013-11-18,4.304897041106976e-05,0.9614242003288678,4.0142428178581996e-05,0.9599171660091272,3.996669660714265e-05,4.1239725917604276e-05,0.9284007544316433
2013-11-19,4.253689180732228e-05,0.9611320253099865,4.025064503433378e-05,0.9580045672736882,3.976970292989108e-05,4.157237824390114e-05,0.934946142986525
2013-11-20,3.986505410246521e-05,0.9618998895036542,3.889451940779097e-05,0.9631362011379684,3.7876536420727385e-05,4.2362197788031964e-05,0.9501187762939758
2013-11-21,3.485111027762049e-05,0.9627169054307213,3.925916588017275e-05,0.9525561537047276,3.56104483258686e-05,4.242203222546274e-05,1.0217880590374109
2013-11-22,3.677714977289896e-05,0.9640036778674005,3.977510685013692e-05,0.940574156593076,3.6870022490681156e-05,4.379399818144009e-05,1.0025252831814235
2013-11-25,4.464079349966786e-05,0.9641991282971599,3.863581040724578e-05,0.944460053063904,4.004310080854109e-05,4.464245441236206e-05,0.8970069228012046
2013-11-26,4.5604254902161166e-05,0.9637482851384329,3.9513790163015204e-05,0.9493789260383684,4.091105180213068e-05,5.549662535955156e-05,0.8970884819826741
2013-11-27,5.098239319509307e-05,0.9645888604942289,4.118146349014566e-05,0.9437876264903144,4.419806328346023e-05,5.6227840786096814e-05,0.866927982653317
2013-11-29,5.306536742177139e-05,0.9654129175369749,4.291074417107247e-05,0.9437815304215365,4.606825015776862e-05,5.623288153788228e-05,0.8681415468512892
2013-12-02,5.1303727815654587e-05,0.9650928019586056,4.362402750003241e-05,0.9402363806201208,4.565689964167951e-05,5.991603303703633e-05,0.8899333749339745
2013-12-03,5.129816798105141e-05,0.9657914785574903,4.417659191797993e-05,0.9437418212951992,4.597591710272648e-05,6.313089220640744e-05,0.8962487143733697
2013-12-04,4.926678581923591e-05,0.9669769322583116,4.4540658784646975e-05,0.9429213866630418,4.529721976214747e-05,6.314681572941358e-05,0.9194271355218276
2013-12-05,6.186383108747796e-05,0.970063777784937,4.7959095575020784e-05,0.9448139171689888,5.2838950898230393e-05,6.526650497574134e-05,0.8541170174785002
2013-12-06,6.149224160789946e-05,0.9722475549489794,5.05779442444578e-05,0.9342437596040288,5.4221010702569895e-05,6.203400354303212e-05,0.881753686071586
2013-12-09,5.694825981469449e-05,0.973650617981419,5.063163885286605e-05,0.9335807433190364,5.228226152354805e-05,6.23973064953393e-05,0.9180660075245625
2013-12-10,5.3452041059883435e-05,0.9742575032660333,4.9842394129574614e-05,0.9359579501056866,5.028695669027531e-05,6.281136094615924e-05,0.9407864637748404
2013-12-11,5.2671389427449466e-05,0.9734691436096465,5.0909875239070804e-05,0.9288206053389664,5.0409291544982104e-05,5.938638392649153e-05,0.9570526255893967
2013-12-12,5.926873458923956e-05,0.9746266974687193,5.286863306772486e-05,0.9298210913512316,5.4556961160961196e-05,6.02421817739217e-05,0.9205015348997547
2013-12-13,5.102150798536989e-05,0.9731416958953183,4.669094860920385e-05,0.9346170376990648,4.7497316653547e-05,6.111768923716752e-05,0.9309273388620064
2013-12-16,5.265033739264804e-05,0.9741242218766826,4.855167141662955e-05,0.9349122738089852,4.925122242900533e-05,6.0554058603478634e-05,0.9354398256122599
2013-12-17,5.547285481711756e-05,0.9743163713138312,5.091437104629457e-05,0.9345403729216676,5.17798096964461e-05,6.072032740518489e-05,0.9334260850131716
2013-12-18,5.7755345996717895e-05,0.9746935528326661,5.721792639998339e-05,0.9217153833603974,5.603124155091787e-05,5.4302462634359725e-05,0.9701481409894419
2013-12-19,6.478693026373803e-05,0.9748268697198934,5.5817224677987326e-05,0.9218378913420624,5.862128203894885e-05,5.426172894293213e-05,0.9048319128612864
2013-12-20,6.101338500649426e-05,0.9746685369328331,5.610101912531505e-05,0.9220935087383018,5.7023632924095756e-05,5.475393192080077e-05,0.9346085767578075
2013-12-23,6.0371580554275465e-05,0.9751549585839363,5.6518872296559505e-05,0.9266208883813836,5.696218637303985e-05,5.46163989467408e-05,0.9435265045252461
2013-12-24,6.05937066863415e-05,0.9728281463412848,5.727137094859246e-05,0.9302986945766504,5.730845194111385e-05,5.592177203352382e-05,0.9457822449741602
2013-12-26,6.0130930524985e-05,0.9743226939901891,5.755163687233932e-05,0.9361081673010988,5.7316626449970814e-05,5.974302809711309e-05,0.9531970642988001
2013-12-27,6.1029823506439453e-05,0.975836755234166,5.675387260012419e-05,0.936275671494044,5.743094724354448e-05,5.9752465158658085e-05,0.9410308590763785
2013-12-30,6.103786899254316e-05,0.9767263222533988,5.699448112420937e-05,0.936934800366129,5.7608819427342896e-05,5.98545860482711e-05,0.9438209488339251
2013-12-31,6.15980310886923e-05,0.9772825194473775,5.703922860945742e-05,0.9374751966717508,5.7928244531886295e-05,5.9504578842852595e-05,0.9404236386789369
2014-01-02,6.274975633376732e-05,0.9790915512662186,5.892615016106914e-05,0.9371705871200132,5.953650807900533e-05,5.731200597580487e-05,0.9487926576531922
2014-01-03,6.287727487442676e-05,0.9787714554813637,5.785851258894651e-05,0.93970684670005,5.903530116439866e-05,5.810758908785018e-05,0.9388972610899413
2014-01-06,6.194585296328845e-05,0.9795872370593467,5.665567413772576e-05,0.9421765261908364,5.803245489743971e-05,5.800996063407005e-05,0.9368255035866893
2014-01-07,5.985294868622432e-05,0.9807646071209337,5.606647056168222e-05,0.9355149857473852,5.681449743922991e-05,5.980100770530936e-05,0.9492347275499605
2014-01-08,5.957982003469859e-05,0.9803767065019996,5.5595098352148134e-05,0.9349939037868412,5.642360479535358e-05,5.995677886974644e-05,0.9470254318071645
2014-01-09,5.8876921963223624e-05,0.9802264084132608,5.5275496918138306e-05,0.9372678130353734,5.591975695478854e-05,6.17381176925011e-05,0.9497737838557148
2014-01-10,5.8643073362417135e-05,0.9794209143699324,5.499170930683471e-05,0.939270659377442,5.561940575692502e-05,6.272235616562262e-05,0.9484394757620274
2014-01-13,6.549653155125348e-05,0.9837359325867218,5.7420993295019135e-05,0.946345552659478,6.0328570737387244e-05,5.9756785813550374e-05,0.9210956566482896
2014-01-14,6.384952094066409e-05,0.983215533532603,5.6087950062402786e-05,0.9576609835891275,5.8838600797240017e-05,5.875504568496985e-05,0.9215198474538162
2014-01-15,6.070372053025981e-05,0.9820351327429634,5.37288509838919e-05,0.9363210411371397,5.608393232451481e-05,5.848295747608004e-05,0.9238961275290842
2014-01-16,6.085694586035492e-05,0.9815845668414641,5.499353532842371e-05,0.9328035851874265,5.6785652179605716e-05,5.860988779205442e-05,0.9331005915069847
2014-01-17,6.130074788390541e-05,0.9815252825037776,5.9829335431029225e-05,0.9251003116814026,5.944173356480433e-05,5.813081137700942e-05,0.9696738721259685
2014-01-21,6.022038567812545e-05,0.9790804808100613,6.1015754496820304e-05,0.9224697766723182,5.934869198000783e-05,5.896267308214141e-05,0.9855249399634074
2014-01-22,6.0180607898710316e-05,0.9770576555579944,5.985366873084279e-05,0.9225361520681632,5.8639986939924756e-05,5.905888857937802e-05,0.9744000432601384
2014-01-23,6.197862719476769e-05,0.9746519207497331,6.05984768888627e-05,0.9172325556196804,5.973121839105396e-05,5.771411743574513e-05,0.963738970909258
2014-01-24,8.312838911315208e-05,0.975531909875457,6.843485274235767e-05,0.9198292683981426,7.357916088547509e-05,4.8730683672831505e-05,0.8851267499640966
2014-01-27,7.785643656399444e-05,0.9742511564885383,6.709774508184241e-05,0.9131224525506916,7.041613014409332e-05,4.8243179199139846e-05,0.9044355643764209
2014-01-28,5.7778264472590076e-05,0.9721818315672996,6.485118829630683e-05,0.9104048051848987,5.9509830867151375e-05,4.773165465376339e-05,1.0299691659202181
2014-01-29,5.541992369045716e-05,0.9695710601038297,6.184865498384522e-05,0.912694999228052,5.676462009355706e-05,4.5514412265379676e-05,1.0242637721879693
2014-01-30,5.718939038351772e-05,0.9678364806925793,6.03381510409258e-05,0.9071123876547668,5.685330555808327e-05,4.689652741792635e-05,0.9941233011371404
2014-01-31,5.786696567157789e-05,0.9683949549831332,6.011353925451466e-05,0.9051546364818848,5.71155051875173e-05,4.8800999828248426e-05,0.987013998827492
2014-02-03,7.055814511505822e-05,0.9699778499990361,6.868276976003843e-05,0.8753196841661458,6.752417626904739e-05,3.609475285656731e-05,0.9570004449371029
2014-02-04,5.3287933521446234e-05,0.9679977347432654,6.407236862435571e-05,0.875394413312764,5.6561923496595916e-05,3.720387001150579e-05,1.0614396122873113
2014-02-05,5.1744253938995175e-05,0.9670830084023436,5.957845735135797e-05,0.8743205762189694,5.369569211032922e-05,4.707291458265548e-05,1.0377131376487663
2014-02-06,5.460185755120456e-05,0.9661884031234867,5.883161680694364e-05,0.8792826350479098,5.476094337550211e-05,4.61952823066227e-05,1.0029135606631763
2014-02-07,6.356327391387762e-05,0.9662520255882785,5.737969669885314e-05,0.8727715360626395,5.835427403510362e-05,4.4144114952167545e-05,0.918050163907043
2014-02-10,6.2547563500994e-05,0.9663123991903146,5.469132475011122e-05,0.8751395725861028,5.651737365498379e-05,4.5042726174241887e-05,0.9035903317654511
2014-02-11,5.609995653519849e-05,0.9668915238241438,5.337877156547977e-05,0.8649206999543343,5.29106751062158e-05,4.432232650458558e-05,0.943150019608631
2014-02-12,5.280573476410588e-05,0.9656299442243835,4.8180565700199354e-05,0.8650553521506634,4.87065330256864e-05,4.4345572526550606e-05,0.9223720348418318
2014-02-13,5.31879934714369e-05,0.9658970772960088,4.690207824335837e-05,0.8643046362199464,4.8242932471633826e-05,4.405718515857824e-05,0.907026742746769
2014-02-14,5.362200748552388e-05,0.9666709294625856,4.6318986078301084e-05,0.8583179412064497,4.817588648488903e-05,4.358008785094026e-05,0.8984349662383468
2014-02-18,5.088126402858046e-05,0.9662377514114592,4.308837308731181e-05,0.856573374737431,4.524212504419074e-05,4.362904388674606e-05,0.8891706192436145
2014-02-19,5.093399391722896e-05,0.9670223820378201,4.3277264126052416e-05,0.8491991636797015,4.540150936533219e-05,4.232001606063756e-05,0.8913793298658766
2014-02-20,5.128532994270177e-05,0.9683559122651951,4.344290463640396e-05,0.8378958708549471,4.570787308977616e-05,4.261379546142513e-05,0.8912465443986225
2014-02-21,5.0142924359823583e-05,0.9690887462959825,4.279291855875133e-05,0.8384809569748648,4.489048868226111e-05,4.275548076995688e-05,0.8952507109503386
2014-02-24,5.289213529725008e-05,0.9700503251182944,4.268386365414262e-05,0.8359554154167141,4.609158868348611e-05,4.2471353285269e-05,0.8714261283734268
2014-02-25,4.99909412374215e-05,0.9716390193596984,3.8402174032130737e-05,0.8348700938711254,4.2572436818562047e-05,4.253389442037141e-05,0.8516030257636714
2014-02-26,4.8822079787728685e-05,0.9710899307836164,3.849083610761501e-05,0.8353984256767214,4.209652640873919e-05,4.256047476374208e-05,0.8622436117381475
2014-02-27,4.902946505121921e-05,0.9707605338418416,3.866187866747394e-05,0.8365525042821905,4.2265125802556024e-05,4.2222059642680683e-05,0.8620352222567238
2014-02-28,4.913560627678946e-05,0.9716953674805519,3.9071426556519956e-05,0.8331939501777664,4.257532049954797e-05,4.200699853996564e-05,0.8664861131399039
2014-03-03,5.060228536900576e-05,0.9723916496228829,3.983659398404462e-05,0.830368572530493,4.36583568254017e-05,4.238187773801458e-05,0.8627744084488077
2014-03-04,5.593664385448813e-05,0.9724036804870688,4.194921517127984e-05,0.8280783647408149,4.710388377543204e-05,3.928559647632731e-05,0.8420934923798188
2014-03-05,4.9068183379191435e-05,0.968136184036292,4.106194122541085e-05,0.8289712619884863,4.345664362199233e-05,3.93359539485523e-05,0.8856379150246101
2014-03-06,4.928243059442446e-05,0.965305087387491,4.03684060361178e-05,0.8269853248255568,4.305577939517506e-05,3.9186128666525765e-05,0.8736537316819384
2014-03-07,4.8971813978785636e-05,0.9632573037681851,3.954966661543247e-05,0.8235337091536304,4.239228436372344e-05,4.074021769752756e-05,0.8656466019839001
2014-03-10,4.912023117884392e-05,0.9629732199719693,3.826431492492743e-05,0.8235865282172318,4.1748548612498875e-05,4.074281676513427e-05,0.8499257354977591
2014-03-11,5.148937537691702e-05,0.962714239972483,3.924255173060806e-05,0.8199988755599497,4.327477585960372e-05,4.0526484864805794e-05,0.8404602996796899
2014-03-12,4.8906113932888686e-05,0.9619097831707941,3.9259303999635345e-05,0.8301074101653985,4.2148994384289324e-05,4.25315446068129e-05,0.8618348708328818
2014-03-13,5.192240840939531e-05,0.9613287057381609,4.011982131824394e-05,0.8287243443025536,4.387618108949856e-05,4.019266036572382e-05,0.8450336267829828
2014-03-14,5.053194068255615e-05,0.9615947821916999,4.05719309192159e-05,0.827462510345668,4.353994996293847e-05,4.0134272129575797e-05,0.8616322542697961
2014-03-17,5.312543808337814e-05,0.9619233427116138,4.172928752177878e-05,0.8266907913449436,4.529103139269299e-05,3.950721685139584e-05,0.85253003131213
2014-03-18,5.3640183376897774e-05,0.9618051889071386,4.220850946159906e-05,0.8266920764354712,4.576487185367164e-05,3.9871457017500245e-05,0.8531826137153374
2014-03-19,4.9711758607667365e-05,0.9630576487895206,3.964579420974438e-05,0.8241859254386115,4.2754359977667355e-05,3.9250742758663445e-05,0.8600452121416818
2014-03-20,4.924048797705463e-05,0.9649672807773559,3.890567672915277e-05,0.8142378040734327,4.223575373476971e-05,3.847102518855581e-05,0.8577444186672354
2014-03-21,5.1299807125194504e-05,0.9613947052247133,3.810211041396964e-05,0.8362145100933976,4.2504421309755554e-05,3.866686993928531e-05,0.828549339494118
2014-03-24,5.150721281894852e-05,0.9618529665526653,3.793777241158679e-05,0.8393204797284558,4.251856778350027e-05,3.840668558189786e-05,0.825487644477212
2014-03-25,5.187847468728203e-05,0.9620330522060205,3.7634036292984317e-05,0.8466811452877662,4.250832498533637e-05,3.881288251610034e-05,0.8193827062490189
2014-03-26,4.894688218699071e-05,0.9643084650450352,3.797956162362631e-05,0.8518509268297028,4.1577030652483276e-05,3.781463489165869e-05,0.8494316449748004
2014-03-27,4.819111839496585e-05,0.966446353022789,3.796044069252197e-05,0.8522272094499371,4.1335850423368414e-05,3.7651258255498125e-05,0.8577483113088832
2014-03-28,4.77393720640184e-05,0.9669891738621288,3.663851351211587e-05,0.8486595610333848,4.044165180157388e-05,3.722363771638526e-05,0.8471341379886963
2014-03-31,4.471229395078723e-05,0.9691792204876714,3.242088935851825e-05,0.8387649034704024,3.690031147870876e-05,3.578293698958886e-05,0.8252833442033469
2014-04-01,4.637295349124256e-05,0.9685880652024484,3.324972321023604e-05,0.8490970877223449,3.803343136385387e-05,3.619943520676036e-05,0.8201640935170629
2014-04-02,4.141854620280984e-05,0.9685938035520787,3.4494629719738145e-05,0.8497245363088994,3.6611275168236936e-05,3.640564306956838e-05,0.8839343367815558
2014-04-03,4.131197301210188e-05,0.9695984608985578,3.51593159872867e-05,0.8515144843873709,3.6953033403505646e-05,3.639823387332627e-05,0.8944872565800881
2014-04-04,4.5815215175484866e-05,0.9686813590668241,3.748979364489018e-05,0.8661145256132555,4.014600484689932e-05,3.379589164690382e-05,0.8762592229050783
2014-04-07,4.72141155464609e-05,0.967826267485078,3.972446413228095e-05,0.8645180100536997,4.1914313557084416e-05,3.119891841332937e-05,0.8877496289396498
2014-04-08,4.530353492960697e-05,0.9614999320891058,3.3424975061207865e-05,0.8675860808394418,3.7415439326794406e-05,3.24647870243852e-05,0.825883441213381
2014-04-09,4.691297863661334e-05,0.9632804096326362,3.5141655044722275e-05,0.8748553828263284,3.911202824972931e-05,3.092289952286483e-05,0.8337144514461557
2014-04-10,5.810324280314903e-05,0.9618236453168664,4.1563974502375715e-05,0.8858633868591426,4.726657894330216e-05,2.1280273159404218e-05,0.813492959479715
2014-04-11,5.691804938589508e-05,0.9634861339654255,4.1402308025360746e-05,0.8914595393437188,4.67716562332631e-05,1.9231995207650528e-05,0.8217368082338681
2014-04-14,5.793906540801691e-05,0.9608311499669276,4.041813533275909e-05,0.8994696301697889,4.6496573995713424e-05,1.9267280411429235e-05,0.802508181108489
2014-04-15,5.375893588153699e-05,0.9599154051165854,4.031739905596397e-05,0.8948683912647363,4.4689402370288223e-05,1.858570897293913e-05,0.8312925402535057
2014-04-16,3.1303883437837385e-05,0.9516834409394936,3.567724861731044e-05,0.8697573744176789,3.1804406747837454e-05,1.674694502264061e-05,1.0159891762628748
2014-04-17,3.0074876652121772e-05,0.9510717503577756,3.3548476788099105e-05,0.8696972764455669,3.0210061731684994e-05,1.678437483383255e-05,1.0044949504241336
2014-04-21,3.398061258211898e-05,0.9504097753169848,3.171506832802916e-05,0.9296301638678468,3.120033967310521e-05,1.885787228733225e-05,0.9181806124802828
2014-04-22,3.465237531876505e-05,0.9464399876904472,2.990169690056441e-05,0.92840163004959,3.0465443411953023e-05,1.8829182903077668e-05,0.8791733072178544
2014-04-23,3.661275306357103e-05,0.9452059291481658,2.8788051768555374e-05,0.938380661038576,3.068659969268301e-05,1.8862101968191665e-05,0.8381396405618995
2014-04-24,2.8915216768426475e-05,0.9351019691900448,2.7145582861498028e-05,0.9401189403218254,2.6198219910720102e-05,1.8893306129098203e-05,0.9060357430668424
2014-04-25,3.367547480592454e-05,0.9256938313721635,2.62524200981964e-05,0.9731775167428504,2.7523832500833058e-05,1.7718845016614236e-05,0.8173257440156649
2014-04-28,3.364553762091845e-05,0.9239905133741284,2.5939585674729218e-05,0.9684745250913902,2.7296864625702233e-05,1.8219444964996726e-05,0.8113071318180081
2014-04-29,3.9441733334885286e-05,0.9208234957009123,2.5370457916353256e-05,0.9721130401991824,2.9128528213094615e-05,1.801196511888311e-05,0.738520489598542
2014-04-30,4.001418281063408e-05,0.9187622048912586,2.507406219072934e-05,0.9715719861488,2.9101973884180004e-05,1.8242543671314107e-05,0.7272914711742139
2014-05-01,2.1991126094734782e-05,0.9194858395766464,2.4595294381014652e-05,0.9646454601770756,2.1384287872478856e-05,1.855069882351787e-05,0.9724053138687965
2014-05-02,2.5114593555483047e-05,0.9181734512414136,2.407311409460758e-05,0.954022567954543,2.2576361224859993e-05,1.9424843032308034e-05,0.8989339674155744
2014-05-05,2.3421323104644024e-05,0.9145086706633507,2.3704417442379202e-05,0.9539295049271914,2.1548060362179537e-05,1.966941000858369e-05,0.9200189189101339
2014-05-06,2.3724080850696792e-05,0.9139778577685531,2.445778407126184e-05,0.96099355266446,2.201602579946456e-05,1.8268851592736902e-05,0.9280033202558375
2014-05-07,2.503936026433856e-05,0.9177747473291097,2.422834791690957e-05,0.9365659519025292,2.2605265853262037e-05,1.7313560312493474e-05,0.9027892731531485
2014-05-08,2.245244272166245e-05,0.9200336604742171,2.4623549056778475e-05,0.9327882157860552,2.1632705595932277e-05,1.7474003858137923e-05,0.9634900693927936
2014-05-09,2.6257615904936162e-05,0.9227928325691491,2.5016838127582465e-05,0.924189096269157,2.3650921546474058e-05,1.749612781835666e-05,0.9007261600634476
2014-05-12,2.5472098693136958e-05,0.9222532619263508,2.6062675180803826e-05,0.9501881870949678,2.3762496180437575e-05,1.6525460154674498e-05,0.932883327232082
2014-05-13,2.7268227179962204e-05,0.9237114275684983,2.653903525400939e-05,0.9383608010185608,2.484890947509124e-05,1.9509787665576794e-05,0.9112770445653036
2014-05-14,2.54765910501542e-05,0.9219122155863869,2.6819530286142714e-05,0.9278691706083824,2.409826695919562e-05,2.0474634380452528e-05,0.9458984097108927
2014-05-15,2.174205444419079e-05,0.9266550776019454,2.6930337598547406e-05,0.9150681459417156,2.2422771855394618e-05,1.8338059087091322e-05,1.0313087897443707
2014-05-16,2.0552751262807784e-05,0.9265572391815626,2.529718482557605e-05,0.9200133815660116,2.1127267620228983e-05,1.8538945539634692e-05,1.0279532579397699
2014-05-19,2.1296152341554682e-05,0.9253433064544868,2.475504324403909e-05,0.9208562324089724,2.124639761950382e-05,1.8447792049028908e-05,0.9976636755197428
2014-05-20,2.0908636850371392e-05,0.9241724591310079,2.4148336145261755e-05,0.9127830084779324,2.076631743122219e-05,1.713696692100095e-05,0.9931932712702563
2014-05-21,2.119414789263069e-05,0.9238830427733772,2.3961514125148616e-05,0.9040549035753594,2.082006615195368e-05,1.658827168364587e-05,0.9823497626527803
2014-05-22,2.007249814887391e-05,0.9224897110035164,2.422556822733824e-05,0.905635414780508,2.0342261387833134e-05,1.6579571522673878e-05,1.0134394452030058
2014-05-23,2.2049522594442057e-05,0.9158421268401447,2.4154507642060383e-05,0.914882022167352,2.1135829961909644e-05,1.7095241624189757e-05,0.9585617952216923
2014-05-27,2.174082787467674e-05,0.9266120796945645,2.469670285253648e-05,0.9250900858356303,2.1471158830084845e-05,1.667064523414331e-05,0.9875961924657892
2014-05-28,2.1661197917021908e-05,0.9288624158270364,2.503932074441114e-05,0.9346839319356544,2.1632359788079858e-05,2.5618962313035726e-05,0.9986686734015118
2014-05-29,2.1856321025887475e-05,0.9316736103542155,2.556665723531639e-05,0.9361241954912582,2.2023650134029673e-05,2.5328491245534694e-05,1.0076558679726568
2014-05-30,2.8179051435749515e-05,0.9355764240699854,2.527533089225858e-05,0.9358800196228168,2.4968409540119294e-05,2.6349485273579443e-05,0.8860628114842425
2014-06-02,2.8496658002674943e-05,0.9360379876061584,2.5194158784569135e-05,0.9463636426321248,2.5080741408782804e-05,2.8668441691146844e-05,0.8801292209924584
2014-06-03,3.418588872187905e-05,0.9343696422378123,2.4973327512667302e-05,0.9462286105040548,2.7301113684472956e-05,2.8664460326765003e-05,0.7986076918047234
2014-06-04,2.793146765100254e-05,0.9293040484307644,2.4303328204583226e-05,0.9475629626782808,2.4212385677438043e-05,2.919816094796572e-05,0.8668497473876563
2014-06-05,4.136471088316827e-05,0.9356431625635746,2.4705649108648354e-05,0.9507871640218358,2.991047977102774e-05,3.128526722291949e-05,0.7230917159195865
2014-06-06,3.9833023701562004e-05,0.9404218052634221,2.5857431232900507e-05,0.9478497556749514,3.0181235698418985e-05,3.086772182033338e-05,0.7576938151756595
2014-06-09,5.1073182956276414e-05,0.9444468629457806,2.6683209425475607e-05,0.94738386112399,3.486526922336507e-05,3.0847607941953375e-05,0.6826531499556845
2014-06-10,4.95066057749403e-05,0.9538488626240584,2.652313204963468e-05,0.9474869037663344,3.456396413055825e-05,3.187663562546202e-05,0.698168731011128
2014-06-11,4.7157992518462575e-05,0.9543257098357891,2.6096005907511848e-05,0.9443384875998658,3.347813833863885e-05,3.198508957507296e-05,0.7099144079454188
2014-06-12,4.667919578081926e-05,0.9560655867970723,2.7323310519094184e-05,0.9464390019634414,3.4144128142907666e-05,3.09201543184008e-05,0.7314635047105433
2014-06-13,3.72024477228719e-05,0.9601953691888697,2.7923144308251008e-05,0.9419927103190442,3.094763920224094e-05,3.1997368208942576e-05,0.8318710487217342
2014-06-16,2.938646502467408e-05,0.967500955393709,2.4987600219346308e-05,0.9385488863765306,2.6217262981650857e-05,3.2366230084597535e-05,0.8921543628890977
2014-06-17,3.191330809025626e-05,0.9707819851789152,2.596533295100841e-05,0.9389624599422568,2.794502927509004e-05,3.237012349121012e-05,0.8756544196564251
2014-06-18,3.560112133469648e-05,0.9740585550062699,2.784022862827458e-05,0.9370195037513402,3.0665729634608807e-05,3.1429688081551027e-05,0.8613697682809307
2014-06-19,3.687128606172102e-05,0.9747577557356722,2.9602053157776323e-05,0.9385141765380304,3.220340244558024e-05,3.1541933361607405e-05,0.8734005749534492
2014-06-20,3.6786047916274955e-05,0.9730665108940952,3.08827817220337e-05,0.9550615840731612,3.2797617614949226e-05,3.2356277810778776e-05,0.891577635346874
2014-06-23,3.78482539714106e-05,0.9721969024486566,3.214979880659475e-05,0.9552818714266554,3.3913006051813854e-05,3.235058413667999e-05,0.8960256416961979
2014-06-24,3.933090292313687e-05,0.980579105423423,3.550156611071548e-05,0.92455130341356,3.6641508859017433e-05,3.0412839427425684e-05,0.9316213495180816
2014-06-25,4.004889359785303e-05,0.9819562028576675,3.7907820099886426e-05,0.9294247513794576,3.8260600731733926e-05,3.0271434393974e-05,0.9553472591758447
2014-06-26,4.4267929857314866e-05,0.9814874660517195,3.9808440518753205e-05,0.9304409446749324,4.120187182532134e-05,3.0381653038573693e-05,0.9307386172817185
2014-06-27,3.536085878696092e-05,0.9797656963714817,3.875262009925761e-05,0.9324188915701088,3.626888189199116e-05,3.0429906295655777e-05,1.02567876279535
2014-06-30,3.524942345217237e-05,0.9735554180126137,3.7311878097824524e-05,0.9301052543147292,3.530695320417592e-05,3.035609803870593e-05,1.0016320763964157
2014-07-01,3.707778978776346e-05,0.9728460936840163,3.73551306057522e-05,0.9302256432128088,3.620563659093479e-05,2.9616554158352658e-05,0.9764777457928061
2014-07-02,3.729144432547138e-05,0.9700613278236245,3.765278893215891e-05,0.9306356486326202,3.634982869390727e-05,2.997534460712832e-05,0.9747498213438477
2014-07-03,3.7850371933542936e-05,0.9679485763184867,3.829613855353179e-05,0.9323648553975687,3.685232172661501e-05,2.977410430255604e-05,0.9736316935357917
2014-07-07,3.637233936281704e-05,0.9682718317240985,3.767254109787665e-05,0.9324677992875596,3.5842258917852876e-05,3.0403043663159375e-05,0.9854262757290212
2014-07-08,3.904012916123487e-05,0.9681310317444558,3.745478786773425e-05,0.9337773451878078,3.7020598422419726e-05,2.9725022285505632e-05,0.9482703878751393
2014-07-09,3.921043801203444e-05,0.9663629865748805,3.696693978174077e-05,0.936795947469407,3.679153301677065e-05,2.947858320057158e-05,0.9383096665606903
2014-07-10,3.784415060760939e-05,0.9636217295873678,3.59819982497995e-05,0.938510767180474,3.555892350603718e-05,2.995631803973402e-05,0.9396147868327974
2014-07-11,4.137743263306523e-05,0.9629999617322226,3.525004404344136e-05,0.9373494296321068,3.677797997366825e-05,2.9917180599249817e-05,0.888841516577771
2014-07-14,3.5819786180035966e-05,0.963033855787041,3.5697396760233114e-05,0.9405560056826904,3.44366837944498e-05,3.065311884167058e-05,0.9613871959303589
2014-07-15,3.740515266448331e-05,0.963477868468289,3.6131031095174406e-05,0.9441477167692636,3.5419924955313575e-05,3.068428622734267e-05,0.946926357259471
2014-07-16,4.331224214055195e-05,0.9622096438749994,3.627053688779864e-05,0.9373399866377744,3.813748331547405e-05,3.0745866708813325e-05,0.8805243374774883
2014-07-17,4.7474517764657056e-05,0.9619120949726924,3.875059819351506e-05,0.9171629438967234,4.125768655282823e-05,2.7884953270752e-05,0.8690490919223824
2014-07-18,4.82618636397603e-05,0.9611311757488968,3.975612243385704e-05,0.927978004169948,4.2100448098900406e-05,2.757388105648476e-05,0.8723336589972908
2014-07-21,3.56854935741795e-05,0.9620892686119088,3.836538086937598e-05,0.936319304358662,3.559844120836508e-05,2.8467895782583832e-05,0.9975605671353972
2014-07-22,3.6878426197529086e-05,0.9617653291567085,3.9100342502125174e-05,0.8991824373350948,3.6521246120160844e-05,2.817883191173076e-05,0.9903146605157415
