Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_IWD,Predicted_Covariance,Future_Cov_45_IWD,Beta_Predicted
2013-11-07,4.0431492315281525e-05,0.9687119596324494,4.120197327197575e-05,0.9757174044494156,3.953789604579429e-05,3.438102307274799e-05,0.9778985088524795
2013-11-08,4.3778322206368926e-05,0.9688782364168831,4.316097932093697e-05,0.966785094529418,4.2115736748248e-05,3.1105969572608596e-05,0.9620226318796875
2013-11-11,4.088414418239951e-05,0.9687962170798643,4.1222198200231305e-05,0.9708812654299592,3.977181984071756e-05,3.133209803812938e-05,0.9727932585131426
2013-11-12,3.99781619662566e-05,0.9688478628258653,4.044301280142649e-05,0.9690462273306064,3.895729083707623e-05,3.1666044182006135e-05,0.9744642805229007
2013-11-13,4.4902541372157916e-05,0.9671642049980838,3.9427776203737245e-05,0.9723722795617948,4.0694603093370796e-05,3.072760717178626e-05,0.9062873024510751
2013-11-14,4.545126757048379e-05,0.9658979428165335,3.82856304033157e-05,0.9722967696106556,4.0292307725079494e-05,3.0313982779059294e-05,0.8864946981422682
2013-11-15,4.488960878325864e-05,0.9654250332694094,3.79554245546338e-05,0.9796863490278044,3.985000616002389e-05,3.189767962536694e-05,0.8877334251771373
2013-11-18,4.304897041106976e-05,0.9649815656469308,3.738483570717354e-05,0.9852363238859044,3.8712225570556365e-05,4.2327481370133576e-05,0.8992601960255424
2013-11-19,4.253689180732228e-05,0.9647474101647047,3.7147683021677596e-05,0.983673983554806,3.834973464315299e-05,4.268629640190711e-05,0.901564101506624
2013-11-20,3.986505410246521e-05,0.9666781432961952,3.657790591362509e-05,0.9917428859965062,3.6913693119518334e-05,4.36204227832149e-05,0.9259662115254883
2013-11-21,3.485111027762049e-05,0.9682663684905728,3.808095958495275e-05,0.985518474489146,3.527419393612682e-05,4.3890007241008264e-05,1.0121397469158395
2013-11-22,3.677714977289896e-05,0.9692254846548782,3.757654271418231e-05,0.9868926501028332,3.603066426822042e-05,4.5950629858288293e-05,0.9797024644571932
2013-11-25,4.464079349966786e-05,0.9701336075120843,3.8510852892110604e-05,0.9908149656155242,4.0224353348614535e-05,4.683354451052076e-05,0.9010671673861221
2013-11-26,4.5604254902161166e-05,0.969238082261852,3.9009202545319484e-05,0.9872784090965544,4.0880546036705226e-05,5.771206679701595e-05,0.8964195583155534
2013-11-27,5.098239319509307e-05,0.9708795679411439,4.100749763445635e-05,0.9860195944133976,4.439224460417485e-05,5.874388602955188e-05,0.8707367744448586
2013-11-29,5.306536742177139e-05,0.9716919945509778,4.352492624624908e-05,0.9860676089621688,4.669853264901034e-05,5.875239264149007e-05,0.8800190202744381
2013-12-02,5.1303727815654587e-05,0.9722237154553535,4.483614219198742e-05,0.9880672163016014,4.662885926369005e-05,6.296402606299276e-05,0.9088785795690646
2013-12-03,5.129816798105141e-05,0.9723829675462535,4.583535654778276e-05,0.9829323513850036,4.715074701899379e-05,6.575251294502837e-05,0.9191507002045454
2013-12-04,4.926678581923591e-05,0.9726603539673236,4.638023316226739e-05,0.9821451985503964,4.6494843780982116e-05,6.577360822398352e-05,0.9437360892909823
2013-12-05,6.186383108747796e-05,0.9750427632395395,5.0079146965221764e-05,0.9855132024693338,5.427133819383553e-05,6.807795817122702e-05,0.8772708905966988
2013-12-06,6.149224160789946e-05,0.9763983233437724,5.228143421341895e-05,0.983402066810906,5.536189328665557e-05,6.52981266073739e-05,0.9003069629444705
2013-12-09,5.694825981469449e-05,0.9767486069307343,5.285163230723987e-05,0.9830679334492368,5.3586110069597884e-05,6.570485904742962e-05,0.9409613260170407
2013-12-10,5.3452041059883435e-05,0.9770708993370936,5.2301351765367824e-05,0.9872286659604828,5.166122287213272e-05,6.625209611931521e-05,0.9664967295496832
2013-12-11,5.2671389427449466e-05,0.9771376762123526,5.454721711110276e-05,0.9758930699441276,5.237565241358339e-05,6.239607539903171e-05,0.9943852437332523
2013-12-12,5.926873458923956e-05,0.9791988038091787,5.62170077872017e-05,0.9801895607999168,5.6522005736367956e-05,6.350550470822126e-05,0.9536563607792923
2013-12-13,5.102150798536989e-05,0.9804015318805034,4.846446853373356e-05,0.98047452445492,4.875199065901526e-05,6.411646147402067e-05,0.9555184192712335
2013-12-16,5.265033739264804e-05,0.9813594075180665,5.031496300188707e-05,0.9787552753561608,5.0509986005841164e-05,6.339375999516507e-05,0.9593478125155235
2013-12-17,5.547285481711756e-05,0.9818951181109901,5.281525683946178e-05,0.9805177045614244,5.3147771254618084e-05,6.370763401201977e-05,0.9580861022897633
2013-12-18,5.7755345996717895e-05,0.9813817387209117,5.898328045262964e-05,0.9703326407047126,5.727940907448672e-05,5.716672729564775e-05,0.9917594308541027
2013-12-19,6.478693026373803e-05,0.9815434881969148,5.698594512105498e-05,0.9697823328134544,5.963993003214777e-05,5.708386102480337e-05,0.9205549605354416
2013-12-20,6.101338500649426e-05,0.9829800134958915,5.7133732902785936e-05,0.967696731722528,5.803681192494999e-05,5.746185225966531e-05,0.9512144248146953
2013-12-23,6.0371580554275465e-05,0.9851601484328253,5.75753709609414e-05,0.9785828555683144,5.80819890928849e-05,5.767911376951609e-05,0.9620750121105051
2013-12-24,6.05937066863415e-05,0.9854352811637452,5.8219556620695736e-05,0.9777864478721352,5.852970215608027e-05,5.8776338346102405e-05,0.9659369818561293
2013-12-26,6.0130930524985e-05,0.9856602012984451,5.9026543636490425e-05,0.9801012085695996,5.872186767822935e-05,6.255069241667469e-05,0.9765667546726194
2013-12-27,6.1029823506439453e-05,0.9870746841827089,5.9042022472590434e-05,0.9803402167774772,5.925181844571002e-05,6.256463393217641e-05,0.9708666196529009
2013-12-30,6.103786899254316e-05,0.9874996141466019,6.000646546225808e-05,0.9814531566800416,5.976344709487659e-05,6.269857026966775e-05,0.979120799616673
2013-12-31,6.15980310886923e-05,0.9874490836239233,6.0928021404316826e-05,0.9821396683561372,6.049321466230769e-05,6.233957713001102e-05,0.9820640951202834
2014-01-02,6.274975633376732e-05,0.9871046076874727,6.238646174382094e-05,0.9822909217329588,6.176100844760027e-05,6.007130820157596e-05,0.984243000388593
2014-01-03,6.287727487442676e-05,0.9868396690758207,6.093976054468423e-05,0.986570633598582,6.108630076702805e-05,6.100545205624641e-05,0.9715163529116762
2014-01-06,6.194585296328845e-05,0.9871653781953997,5.925166247792615e-05,0.9885835462610728,5.9806213131816635e-05,6.086724834246031e-05,0.9654595145741257
2014-01-07,5.985294868622432e-05,0.9867008649535854,5.8618910874059806e-05,0.981017737962861,5.84449722760878e-05,6.270968418543708e-05,0.976476072757622
2014-01-08,5.957982003469859e-05,0.9860595915765243,5.768479132133788e-05,0.9801761047094564,5.7807397577855624e-05,6.285410174917272e-05,0.9702512955592896
2014-01-09,5.8876921963223624e-05,0.986276132582867,5.741583860077254e-05,0.981083681918332,5.734386066767633e-05,6.462428238553016e-05,0.9739615923450466
2014-01-10,5.8643073362417135e-05,0.9857327792745811,5.685960165266841e-05,0.9809502123921396,5.692059962107144e-05,6.550562182277039e-05,0.970627839869498
2014-01-13,6.549653155125348e-05,0.9872009279979781,6.070735307312249e-05,0.990781569391314,6.224942649970677e-05,6.256268850605988e-05,0.9504232518174536
2014-01-14,6.384952094066409e-05,0.9868275496897843,5.900600728238919e-05,0.9977191052239178,6.057148221548696e-05,6.121271787485615e-05,0.9486599323396109
2014-01-15,6.070372053025981e-05,0.9870562535028564,5.5408764228239315e-05,0.9745143303165782,5.7245162347096844e-05,6.0868524401116776e-05,0.943025597888371
2014-01-16,6.085694586035492e-05,0.9863200953437586,5.646458269964663e-05,0.9702972915107416,5.7817727724658846e-05,6.096569125959383e-05,0.9500596342335351
2014-01-17,6.130074788390541e-05,0.9853307465866536,5.708761273321107e-05,0.9622670216474498,5.8288900390631324e-05,6.046626730460873e-05,0.9508676876344464
2014-01-21,6.022038567812545e-05,0.9831734558176429,5.7423561305902415e-05,0.9620583053681472,5.7815857677271836e-05,6.149310338384259e-05,0.9600711955963603
2014-01-22,6.0180607898710316e-05,0.9814552609960788,5.794158888374827e-05,0.9609696562185256,5.795541135244863e-05,6.151932336477122e-05,0.963024691442019
2014-01-23,6.197862719476769e-05,0.9797836299209199,5.9871358339261946e-05,0.9543294339323452,5.968438332887954e-05,6.004832764047367e-05,0.962983306185881
2014-01-24,8.312838911315208e-05,0.977820794815151,7.210898699266966e-05,0.9453275042931382,7.570571204715695e-05,5.0081528346189326e-05,0.9107082773384242
2014-01-27,7.785643656399444e-05,0.9774733069624737,7.202572849899686e-05,0.9399433539200576,7.319745771755351e-05,4.9660213187769e-05,0.9401593618709809
2014-01-28,5.7778264472590076e-05,0.9766495024783644,6.970238318855241e-05,0.9352871712220248,6.197903256864873e-05,4.903621334665318e-05,1.0727049892274194
2014-01-29,5.541992369045716e-05,0.9762590553886817,6.647617992323907e-05,0.9302746993473476,5.925582707824974e-05,4.6391079409834364e-05,1.0692152412409959
2014-01-30,5.718939038351772e-05,0.9756973611700329,6.583326134666152e-05,0.9212628643842204,5.986811016923746e-05,4.762808861028885e-05,1.0468394533978413
2014-01-31,5.786696567157789e-05,0.9758594179259841,6.555766811508616e-05,0.9244168452234884,6.010552038499433e-05,4.983951303649344e-05,1.0386845013806545
2014-02-03,7.055814511505822e-05,0.9750845104515675,7.43231284099101e-05,0.9032209023710328,7.061188838159751e-05,3.7245289733230714e-05,1.000761687632968
2014-02-04,5.3287933521446234e-05,0.9730253336713994,6.934053507756716e-05,0.8966630695536033,5.914692643085891e-05,3.810777836420947e-05,1.1099497113554735
2014-02-05,5.1744253938995175e-05,0.9716840633715959,6.512825720677521e-05,0.8957899579151568,5.6408022269409596e-05,4.822881368673185e-05,1.0901311348678997
2014-02-06,5.460185755120456e-05,0.9712628581552056,6.588146061751088e-05,0.8931465780987758,5.825351016546297e-05,4.692365875532035e-05,1.0668778092546385
2014-02-07,6.356327391387762e-05,0.9709896116817375,6.48710863561911e-05,0.8938226563760887,6.235098202705951e-05,4.520886447319471e-05,0.98092779348558
2014-02-10,6.2547563500994e-05,0.9710683492004365,6.284617378531608e-05,0.8974419146885532,6.0882772100233375e-05,4.619060968886392e-05,0.9733835930997669
2014-02-11,5.609995653519849e-05,0.9704084281437626,6.099298224493117e-05,0.8842191983070606,5.676436141393615e-05,4.5311266120764165e-05,1.0118432333957479
2014-02-12,5.280573476410588e-05,0.9705968880022863,5.5298188569138695e-05,0.8848459818586162,5.2448719792078754e-05,4.5360105068171454e-05,0.9932390871252529
2014-02-13,5.31879934714369e-05,0.9708016400773373,5.324728716287202e-05,0.8834023107835041,5.166376448412345e-05,4.5030672687263464e-05,0.9713426115965064
2014-02-14,5.362200748552388e-05,0.9712594887458942,5.214932802909022e-05,0.8785070680842954,5.136072759727452e-05,4.460516711438151e-05,0.9578292571597616
2014-02-18,5.088126402858046e-05,0.971751504944623,4.786606486268893e-05,0.8771164193329399,4.795656081538131e-05,4.4675391369236506e-05,0.9425190535448112
2014-02-19,5.093399391722896e-05,0.971480022831816,4.778616875313693e-05,0.8707174236868734,4.792794923950098e-05,4.3392383001220136e-05,0.9409815636564257
2014-02-20,5.128532994270177e-05,0.9713225041085528,4.711861553516728e-05,0.8676975420106358,4.7748121290881985e-05,4.41294519567142e-05,0.9310288408835098
2014-02-21,5.0142924359823583e-05,0.9718389349826727,4.578925205127405e-05,0.8656572335970145,4.656728288593321e-05,4.414124244152717e-05,0.9286910063674844
2014-02-24,5.289213529725008e-05,0.9731091664359561,4.573304053803139e-05,0.8612724638465517,4.78599402075061e-05,4.375760526494891e-05,0.9048592940809933
2014-02-25,4.99909412374215e-05,0.9745498914753126,4.0653370265642215e-05,0.8612092186705409,4.393372346724274e-05,4.3875786484259686e-05,0.8788336922601382
2014-02-26,4.8822079787728685e-05,0.9735103856132258,4.0711797321470664e-05,0.861306004903877,4.340191229182334e-05,4.388037056195812e-05,0.8889812248992374
2014-02-27,4.902946505121921e-05,0.9734257431421944,4.094339482971753e-05,0.8645614654141606,4.361373992503415e-05,4.363571392186818e-05,0.8895414192154155
2014-02-28,4.913560627678946e-05,0.9726240737597132,4.131264362625387e-05,0.8621049394080061,4.382124051532028e-05,4.346459899676748e-05,0.8918428780234758
2014-03-03,5.060228536900576e-05,0.9728536558696211,4.31327856924459e-05,0.8597889649975546,4.5450256109736995e-05,4.388348981461759e-05,0.8981858384122624
2014-03-04,5.593664385448813e-05,0.9729986103904992,4.599623343187806e-05,0.8602371740877,4.935390916957272e-05,4.0811270930527416e-05,0.8823180256927904
2014-03-05,4.9068183379191435e-05,0.970740177683634,4.485654660682142e-05,0.8610871844237694,4.5542399891522394e-05,4.0859903576069194e-05,0.9281452206937778
2014-03-06,4.928243059442446e-05,0.9693991350479468,4.401448496699506e-05,0.8578455065820406,4.514882991443033e-05,4.0648417073199776e-05,0.9161242530018033
2014-03-07,4.8971813978785636e-05,0.969112195006977,4.305919793747539e-05,0.8555783369369698,4.450206074323036e-05,4.2325465632637806e-05,0.908728044309497
2014-03-10,4.912023117884392e-05,0.9692272515543695,4.1121183149759025e-05,0.8551017915921685,4.356007497160505e-05,4.230187650809708e-05,0.8868051702160223
2014-03-11,5.148937537691702e-05,0.9697439169880616,4.1876381925600734e-05,0.8507018458061825,4.502984496913664e-05,4.204390579802215e-05,0.8745463435806948
2014-03-12,4.8906113932888686e-05,0.968722380468151,4.1704217978966195e-05,0.8532173389544319,4.37492791856106e-05,4.371560940989084e-05,0.8945564402366023
2014-03-13,5.192240840939531e-05,0.9688087734669631,4.248548813299246e-05,0.8515358481585618,4.550255504969654e-05,4.1299005356334116e-05,0.8763567878230952
2014-03-14,5.053194068255615e-05,0.9693005918457567,4.282685112163657e-05,0.8515982706860887,4.5092004182078384e-05,4.1304924771170424e-05,0.8923465747208942
2014-03-17,5.312543808337814e-05,0.9690793268932707,4.404631994925187e-05,0.8509580159053179,4.68776039722116e-05,4.066693764800527e-05,0.8823946806544761
2014-03-18,5.3640183376897774e-05,0.9701233103458718,4.452063116273716e-05,0.8481855958445659,4.740811889418474e-05,4.090809201099098e-05,0.8838172412848775
2014-03-19,4.9711758607667365e-05,0.9706226058637887,4.167165723668532e-05,0.8475204689346987,4.4177420242361764e-05,4.036201891115092e-05,0.8886714427267918
2014-03-20,4.924048797705463e-05,0.9708380641505326,4.028195926630147e-05,0.8413402864866911,4.3237767577529795e-05,3.975156052894001e-05,0.8780938076340346
2014-03-21,5.1299807125194504e-05,0.9737144770977914,3.9327478122602834e-05,0.8664136871496959,4.3735847071036754e-05,4.006329111760103e-05,0.852553830549532
2014-03-24,5.150721281894852e-05,0.9736856392980267,3.8887052284429934e-05,0.8694150125225145,4.3576796622427845e-05,3.9783789187340066e-05,0.8460328998115925
2014-03-25,5.187847468728203e-05,0.9743928674206638,3.839053924856088e-05,0.876084621086044,4.348503277907625e-05,4.016077322805859e-05,0.8382095472389934
2014-03-26,4.894688218699071e-05,0.9752362411746516,3.863291370078544e-05,0.874420136861511,4.240832120044587e-05,3.8816507884063855e-05,0.8664151689669279
2014-03-27,4.819111839496585e-05,0.9759739391391378,3.818522043785849e-05,0.8768401943057976,4.186676211527235e-05,3.873865588722219e-05,0.868765106718209
2014-03-28,4.77393720640184e-05,0.9762971661789035,3.664518646440641e-05,0.8743549462837404,4.083465096405124e-05,3.8350680591360386e-05,0.855366319215344
2014-03-31,4.471229395078723e-05,0.977080450162175,3.092884422652038e-05,0.8646575108347974,3.633504022690453e-05,3.688755347268545e-05,0.8126409319749248
2014-04-01,4.637295349124256e-05,0.9777327899878531,3.1757991583568315e-05,0.8748776555420048,3.752140336606697e-05,3.729853448277444e-05,0.8091225712667366
2014-04-02,4.141854620280984e-05,0.9781517392532708,3.258212765071711e-05,0.8767514402302754,3.5932991726501235e-05,3.756358517361921e-05,0.8675580149663374
2014-04-03,4.131197301210188e-05,0.9787894306384305,3.2755192323447675e-05,0.8794050613927726,3.600537316170986e-05,3.7590424685482586e-05,0.8715481381429662
2014-04-04,4.5815215175484866e-05,0.9783237326128418,3.513237550375889e-05,0.8912410526257203,3.925014018895968e-05,3.477633171489025e-05,0.8567053551668558
2014-04-07,4.72141155464609e-05,0.9785437384546869,3.758143251181146e-05,0.8767182567589735,4.1219511135687784e-05,3.163920363255428e-05,0.8730336395929276
2014-04-08,4.530353492960697e-05,0.9780487920503631,3.06557355178655e-05,0.8767700213913401,3.644873301081447e-05,3.280844707224299e-05,0.8045450110559548
2014-04-09,4.691297863661334e-05,0.9778271197101298,3.231326360118906e-05,0.8845017922576568,3.807141285244438e-05,3.126386439026695e-05,0.8115326282593248
2014-04-10,5.810324280314903e-05,0.9762193654327298,3.936307325153004e-05,0.8863917795593279,4.6686584562281495e-05,2.1292966246354408e-05,0.8035108250404092
2014-04-11,5.691804938589508e-05,0.9757437688705323,3.877503668995038e-05,0.8847904822217005,4.5839186252106246e-05,1.9088119609320374e-05,0.8053541318909938
2014-04-14,5.793906540801691e-05,0.9754641939240981,3.8335214581224525e-05,0.8912752239642245,4.597227802754346e-05,1.9091750391435164e-05,0.7934590885061527
2014-04-15,5.375893588153699e-05,0.9747914506455738,3.8554565832218886e-05,0.8835451808181658,4.437873838526393e-05,1.8350534844482232e-05,0.8255137059084794
2014-04-16,3.1303883437837385e-05,0.9704277854914092,3.435716549712561e-05,0.8711753888665197,3.182518927089233e-05,1.677424851061845e-05,1.0166530722646645
2014-04-17,3.0074876652121772e-05,0.9700134807718946,3.246937065784668e-05,0.8702256802169817,3.031214242099682e-05,1.6794572551133995e-05,1.0078891684783788
2014-04-21,3.398061258211898e-05,0.9692974994763623,3.064829890454602e-05,0.894425854779763,3.128065811015033e-05,1.8143740592223844e-05,0.9205442672511032
2014-04-22,3.465237531876505e-05,0.9677881894916001,2.8844171926638847e-05,0.8930591141740525,3.0596789622978064e-05,1.8112391081374508e-05,0.8829637028203721
2014-04-23,3.661275306357103e-05,0.967500174185296,2.892108234668029e-05,0.8992081779675274,3.148288450328032e-05,1.8074707895922938e-05,0.8598884778922886
2014-04-24,2.8915216768426475e-05,0.9623087853722068,2.6982356777566566e-05,0.8984613230189428,2.687927912216578e-05,1.8056124701775027e-05,0.929589403995622
2014-04-25,3.367547480592454e-05,0.9604276925840937,2.652858036691409e-05,0.910005465167325,2.8706387484014563e-05,1.656865836310972e-05,0.8524419521759566
2014-04-28,3.364553762091845e-05,0.9588305041169615,2.5846231288821892e-05,0.9082910504083874,2.8275102729565153e-05,1.7087242231336004e-05,0.8403819563871575
2014-04-29,3.9441733334885286e-05,0.9569063821477612,2.502922523929438e-05,0.909838749470516,3.0065688299402904e-05,1.6858105119043905e-05,0.762281110825586
2014-04-30,4.001418281063408e-05,0.9556124281830899,2.4611244994554925e-05,0.9087126472268138,2.9988556198333502e-05,1.7062276792706682e-05,0.7494481729204228
2014-05-01,2.1991126094734782e-05,0.9467059784556429,2.3459707349284225e-05,0.9117522832595818,2.1503054178421583e-05,1.7533531962404614e-05,0.9778059607220362
2014-05-02,2.5114593555483047e-05,0.9426774580445227,2.2505608801736487e-05,0.9013109037231212,2.241153390896331e-05,1.835158141559136e-05,0.8923709579234023
2014-05-05,2.3421323104644024e-05,0.9399699567016847,2.1856417961538442e-05,0.8990187107646257,2.126714436512956e-05,1.853718491364558e-05,0.9080248912544429
2014-05-06,2.3724080850696792e-05,0.9380718328532957,2.1394333698603078e-05,0.9009424840498446,2.1133925696683064e-05,1.7127258022765565e-05,0.8908216857666942
2014-05-07,2.503936026433856e-05,0.9388637056515993,2.2327077694554307e-05,0.880571071532982,2.2198831094641166e-05,1.627842686940852e-05,0.8865574383806076
2014-05-08,2.245244272166245e-05,0.9451432320088881,2.281478579700084e-05,0.8787044016197877,2.1391322001722736e-05,1.6460847000653647e-05,0.952739185972138
2014-05-09,2.6257615904936162e-05,0.9497245448190075,2.387716286489863e-05,0.8719866974443918,2.3780263829864208e-05,1.6507867032820502e-05,0.9056520559962096
2014-05-12,2.5472098693136958e-05,0.95337060124196,2.6233921542000513e-05,0.8861281368975121,2.4644824378206175e-05,1.5411342107931528e-05,0.9675223339506894
2014-05-13,2.7268227179962204e-05,0.9562718838791477,2.606985453650557e-05,0.8980598297057824,2.549641636343701e-05,1.8671876073175076e-05,0.9350228819485854
2014-05-14,2.54765910501542e-05,0.956610792883248,2.6031865193458105e-05,0.8905082504762157,2.463534097518794e-05,1.9650217313850505e-05,0.966979488216844
2014-05-15,2.174205444419079e-05,0.9484078488595656,2.549925480413179e-05,0.8906628281419213,2.233105150747906e-05,1.7848974026228128e-05,1.0270902211564301
2014-05-16,2.0552751262807784e-05,0.9439630100109642,2.6531768191252784e-05,0.8962002151144999,2.2043119582280417e-05,1.805909274095106e-05,1.0725142974979511
2014-05-19,2.1296152341554682e-05,0.9417393884877222,2.9236730350516622e-05,0.8945890136069333,2.3498801291925544e-05,1.79215728922136e-05,1.103429432464797
2014-05-20,2.0908636850371392e-05,0.9386222241728087,3.117892319986453e-05,0.8854855700287851,2.3965376098693274e-05,1.662447348566505e-05,1.1461950518437354
2014-05-21,2.119414789263069e-05,0.9354160056885362,3.2316760687190816e-05,0.8923705838786281,2.4480861004925613e-05,1.6373879096645424e-05,1.155076445108592
2014-05-22,2.007249814887391e-05,0.9351900973137923,3.028548884139313e-05,0.8918838476679786,2.3057802064737166e-05,1.6327820004601572e-05,1.148726077527661
2014-05-23,2.2049522594442057e-05,0.9333294913815311,2.9194936383339047e-05,0.902182514495591,2.36803627512955e-05,1.6857942008614503e-05,1.0739626062137293
2014-05-27,2.174082787467674e-05,0.9360468513380191,2.8917290838755275e-05,0.9081099280066012,2.347007227907422e-05,1.636465321074828e-05,1.079539032016884
2014-05-28,2.1661197917021908e-05,0.9406119278011976,2.7682071686087158e-05,0.9364045125699172,2.303302672065649e-05,2.5666122094989424e-05,1.0633311605798388
2014-05-29,2.1856321025887475e-05,0.9417350661931291,2.6897393146487794e-05,0.9372625836809836,2.2833493750415126e-05,2.535929234589758e-05,1.0447089298958525
2014-05-30,2.8179051435749515e-05,0.945091808689935,2.627868215368174e-05,0.932614760496608,2.5718105585404528e-05,2.6257552658867593e-05,0.9126675411357923
2014-06-02,2.8496658002674943e-05,0.9477165604069222,2.6368559653453652e-05,0.936583023521516,2.5978773206377686e-05,2.8372154834758342e-05,0.9116428040066696
2014-06-03,3.418588872187905e-05,0.949918967911566,2.6767043620370723e-05,0.9370139634633288,2.8734933762272917e-05,2.8385317547111182e-05,0.8405495611375605
2014-06-04,2.793146765100254e-05,0.951397785962275,2.5888953830097713e-05,0.9384637548143596,2.5583871495828555e-05,2.8917778381134644e-05,0.9159515645756008
2014-06-05,4.136471088316827e-05,0.9563708542766781,2.6389970364284308e-05,0.938712292889054,3.159808625149974e-05,3.088794847024146e-05,0.7638899336380308
2014-06-06,3.9833023701562004e-05,0.9577785220951622,2.83469926611319e-05,0.93613179780366,3.2184015363156685e-05,3.0486114227244033e-05,0.8079731934057175
2014-06-09,5.1073182956276414e-05,0.9589689478075194,2.980638321316399e-05,0.9356170410923376,3.741585270882135e-05,3.04644704768193e-05,0.7325929292649127
2014-06-10,4.95066057749403e-05,0.9626659669828245,2.9149384952785812e-05,0.9355208550676452,3.656974164517872e-05,3.1474057634432875e-05,0.7386840821086936
2014-06-11,4.7157992518462575e-05,0.9620014379222863,2.8691715539804495e-05,0.9350205396077944,3.538601310474117e-05,3.166948727240732e-05,0.7503714898569396
2014-06-12,4.667919578081926e-05,0.9636113546613145,3.103802427125752e-05,0.9384257611427124,3.6678420536863745e-05,3.065836180746933e-05,0.7857551940073293
2014-06-13,3.72024477228719e-05,0.9671599899004746,3.227552283869248e-05,0.9351236262940126,3.351357228551864e-05,3.176404091415629e-05,0.9008432062096453
2014-06-16,2.938646502467408e-05,0.9703992318249186,2.8199422113330382e-05,0.9330416130637,2.793471350832456e-05,3.217630958309862e-05,0.9505979533390433
2014-06-17,3.191330809025626e-05,0.9714833297226828,2.873235910395981e-05,0.9319068872165666,2.941757761623744e-05,3.212688718499413e-05,0.9217965600131309
2014-06-18,3.560112133469648e-05,0.9726938662158378,3.0690216206187494e-05,0.9322475097439742,3.215199975172962e-05,3.126962494244012e-05,0.9031176138936562
2014-06-19,3.687128606172102e-05,0.9726366487669204,3.195387178287466e-05,0.9336593247987522,3.338539483108076e-05,3.137876969943908e-05,0.9054578344567362
2014-06-20,3.6786047916274955e-05,0.9735460012534125,3.28394226852152e-05,0.94669923103674,3.383730766601536e-05,3.2072971872700577e-05,0.9198407978761152
2014-06-23,3.78482539714106e-05,0.9722278153056297,3.360419814858847e-05,0.947245752201887,3.467270584043872e-05,3.2078441265670576e-05,0.9160978962630458
2014-06-24,3.933090292313687e-05,0.9748025315630295,3.5411960056729194e-05,0.9384643300037347,3.637965611885027e-05,3.0870504288287575e-05,0.9249636650840656
2014-06-25,4.004889359785303e-05,0.9746695709408982,3.6747895253956247e-05,0.9398683457935656,3.739115700664888e-05,3.0611583053319135e-05,0.9336377025070519
2014-06-26,4.4267929857314866e-05,0.9752772268930642,3.815574433415625e-05,0.9407427172214676,4.008230191694774e-05,3.071803642860221e-05,0.9054478500833829
2014-06-27,3.536085878696092e-05,0.9739879183415594,3.7843475524160647e-05,0.942143792927735,3.562956164484639e-05,3.074728278783378e-05,1.0075988781693435
2014-06-30,3.524942345217237e-05,0.9747179506453411,3.679976011971022e-05,0.9408430290505272,3.5105686246963935e-05,3.0706549711874396e-05,0.9959222820933947
2014-07-01,3.707778978776346e-05,0.973830022388248,3.704902245889031e-05,0.9431257867799572,3.609345489687989e-05,3.0027269347075455e-05,0.9734521691687129
2014-07-02,3.729144432547138e-05,0.9748895733915056,3.77532149316493e-05,0.9466181002627564,3.6579435404236154e-05,3.049013199570939e-05,0.9809069095039341
2014-07-03,3.7850371933542936e-05,0.9748457889110996,3.7929815259248716e-05,0.9472028606772552,3.693697788673707e-05,3.0247940606318067e-05,0.9758682940180986
2014-07-07,3.637233936281704e-05,0.9767202876284367,3.723275632538369e-05,0.948593920728154,3.594333907764684e-05,3.0928834660607596e-05,0.9882053150089993
2014-07-08,3.904012916123487e-05,0.9770000992867903,3.6733768854909476e-05,0.952124677139474,3.699840271374026e-05,3.0309074633694818e-05,0.9477018521362385
2014-07-09,3.921043801203444e-05,0.9774055051600362,3.593989372159463e-05,0.9568231659950216,3.669137794197249e-05,3.0108788774344736e-05,0.9357553703100996
2014-07-10,3.784415060760939e-05,0.9764430002272875,3.4735579260593124e-05,0.9603884035628578,3.540246893661437e-05,3.0654630149031596e-05,0.9354806058058529
2014-07-11,4.137743263306523e-05,0.9731730520940972,3.457853224774741e-05,0.9603123065197054,3.681078864926527e-05,3.065008181325514e-05,0.8896344288855008
2014-07-14,3.5819786180035966e-05,0.9734983027451382,3.4476558007007225e-05,0.9606942230732244,3.42104387310078e-05,3.1309431881193725e-05,0.9550709923018712
2014-07-15,3.740515266448331e-05,0.9729687129191702,3.440062616770089e-05,0.9637117428087216,3.490179512560946e-05,3.1320106411082574e-05,0.9330745268886226
2014-07-16,4.331224214055195e-05,0.9750125491620306,3.407336438288314e-05,0.956151389719689,3.7456142401150694e-05,3.1362903109700124e-05,0.8647934290633649
2014-07-17,4.7474517764657056e-05,0.9752417555862442,3.699592655647715e-05,0.9379496878877892,4.087140081864452e-05,2.8516942808378974e-05,0.8609123955982908
2014-07-18,4.82618636397603e-05,0.9735978325193072,4.0038152221588895e-05,0.9470940923824912,4.279752513738625e-05,2.814189532004413e-05,0.8867773001233156
2014-07-21,3.56854935741795e-05,0.9754006617097759,3.7804792931758725e-05,0.9541010354284232,3.582633080570266e-05,2.900853236304457e-05,1.0039466241718193
2014-07-22,3.6878426197529086e-05,0.9762593820332176,3.734015682418778e-05,0.9195712764960516,3.6227592907492e-05,2.8817783083079943e-05,0.9823519234104222
