Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SIG,Predicted_Covariance,Future_Cov_45_SIG,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.4047968070792336,0.00019171536044868874,0.8914556584023079,3.7557873453943904e-05,2.8170588424010624e-05,0.8364309080561726
2013-11-14,4.545126757048379e-05,0.3710247548794085,0.00020288547244050719,0.8726222178284033,3.56288136705707e-05,2.720635891289396e-05,0.7838904297953655
2013-11-15,4.488960878325864e-05,0.3494015030951184,0.0002161426359613608,0.8074954751814538,3.441659497860677e-05,2.6291304346367454e-05,0.7666940281164195
2013-11-18,4.304897041106976e-05,0.33661691139616384,0.00022713989148800463,0.7874070094663881,3.3286184979693956e-05,3.382838687112887e-05,0.7732167497119661
2013-11-19,4.253689180732228e-05,0.3288332573087244,0.00023628539179557705,0.6150055825678863,3.296681925215563e-05,2.6688019633750706e-05,0.7750171169413168
2013-11-20,3.986505410246521e-05,0.3126150806657566,0.00024853710595384987,0.6405278314024186,3.111728676030818e-05,2.817272017244174e-05,0.7805655218810784
2013-11-21,3.485111027762049e-05,0.312434414040902,0.00025215838234654434,0.6397347344785479,2.9288955118889454e-05,2.8490548736940266e-05,0.8404023540592118
2013-11-22,3.677714977289896e-05,0.355172217096703,0.00024393443735635,0.7057272241853544,3.3640665485495205e-05,3.285930891883683e-05,0.9147164936170494
2013-11-25,4.464079349966786e-05,0.3822159146881353,0.00023779801942198507,0.7384862172125458,3.938028325696797e-05,3.4906544939744765e-05,0.8821591232974156
2013-11-26,4.5604254902161166e-05,0.4030957416042381,0.00023434977831851385,0.9894203567220154,4.167188692112236e-05,5.7837275880185906e-05,0.9137719059444067
2013-11-27,5.098239319509307e-05,0.3870909658347938,0.0002565446072399334,0.9547157277365385,4.4269497218442505e-05,5.687890202034103e-05,0.8683291317658923
2013-11-29,5.306536742177139e-05,0.37843698920230673,0.00027480358282702027,0.9512997483725728,4.569938565014427e-05,5.6680835906334466e-05,0.8611904123252138
2013-12-02,5.1303727815654587e-05,0.3944098439987477,0.00028621598087916276,1.0003555140783629,4.779353421961036e-05,6.374709090789479e-05,0.9315801454300336
2013-12-03,5.129816798105141e-05,0.3973856161317546,0.00029457576905541044,0.9720213688376296,4.884966401333359e-05,6.502263105623093e-05,0.952269173265169
2013-12-04,4.926678581923591e-05,0.3986618389849916,0.00030238194926462535,0.9712774642477396,4.865861148308863e-05,6.504580331350782e-05,0.9876554898795565
2013-12-05,6.186383108747796e-05,0.3927355777588101,0.00032239014137016875,0.9614611078624188,5.5463788059603137e-05,6.641647105316809e-05,0.8965462869762317
2013-12-06,6.149224160789946e-05,0.40488643124050266,0.0003380887881585341,0.975173047796071,5.837928471371594e-05,6.475171782543229e-05,0.949376428427621
2013-12-09,5.694825981469449e-05,0.4073096941529832,0.000348891087726429,0.9841925634516276,5.741295673273978e-05,6.578002542533036e-05,1.008159984511509
2013-12-10,5.3452041059883435e-05,0.4080710375710794,0.0003606019918245818,0.9775081855395908,5.665418280656477e-05,6.559976274876409e-05,1.0599068189574634
2013-12-11,5.2671389427449466e-05,0.3999590555963791,0.0003662011561501039,0.970262636186784,5.5547277394174385e-05,6.203608004700772e-05,1.0546005715434223
2013-12-12,5.926873458923956e-05,0.3868655333005346,0.00036583947244947583,0.5344326938179879,5.6966317719771644e-05,3.462536157372282e-05,0.9611529268268547
2013-12-13,5.102150798536989e-05,0.3824124080897153,0.00037353547533834603,0.5311567892656861,5.279278188055667e-05,3.4734093509008645e-05,1.0347162199850048
2013-12-16,5.265033739264804e-05,0.3886570851147012,0.00037536639830190884,0.5276811518521992,5.463800896920177e-05,3.417779003266968e-05,1.0377523046382469
2013-12-17,5.547285481711756e-05,0.3970857863693039,0.0003843509451551367,0.5031396891710267,5.7981383897136986e-05,3.2690729627331515e-05,1.0452208397835214
2013-12-18,5.7755345996717895e-05,0.41154646616251,0.0003904206623896893,0.4901854372339727,6.179898878706332e-05,2.8879062745226267e-05,1.0700133073495086
2013-12-19,6.478693026373803e-05,0.32189435204557953,0.0004683787867334034,0.481216146760817,5.607324200993842e-05,2.8325609484855408e-05,0.8655023749647117
2013-12-20,6.101338500649426e-05,0.2717045073425189,0.0005399677637015477,0.4707525233279144,4.931662179971153e-05,2.795329472507681e-05,0.8082918493124464
2013-12-23,6.0371580554275465e-05,0.28598959256355866,0.0005889279834096397,0.476709454210153,5.3925924256376894e-05,2.809795684436249e-05,0.8932336003344524
2013-12-24,6.05937066863415e-05,0.3176274402640357,0.0006097822367912698,0.4850248886625557,6.105470811404741e-05,2.9155637229735024e-05,1.0076080743845601
2013-12-26,6.0130930524985e-05,0.34630029616560215,0.0006206819374517771,0.5893880990836782,6.690158066166551e-05,3.761512931265193e-05,1.1125984593547447
2013-12-27,6.1029823506439453e-05,0.30004452517904034,0.000693986296702493,0.5843835443840143,6.17493245327082e-05,3.7294953226092934e-05,1.0117893348682685
2013-12-30,6.103786899254316e-05,0.27888580744615676,0.0007554702305214532,0.5891368052494346,5.988730539733951e-05,3.76360655941335e-05,0.9811500038550787
2013-12-31,6.15980310886923e-05,0.26626367909204646,0.0008050861873082802,0.5975543469421366,5.92947895091288e-05,3.792870454252444e-05,0.9626085194793456
2014-01-02,6.274975633376732e-05,0.2866145238406974,0.000844990904976643,0.6089388355911328,6.599791765793002e-05,3.723922481556668e-05,1.051763728083431
2014-01-03,6.287727487442676e-05,0.3066331196136057,0.0008775833294749194,0.6166797430437468,7.202945011620551e-05,3.813292755440054e-05,1.1455561689029417
2014-01-06,6.194585296328845e-05,0.25221615372805234,0.0008994664471690133,0.6236559681056919,5.9534882505402254e-05,3.8398598514527524e-05,0.9610793888121125
2014-01-07,5.985294868622432e-05,0.22361249171185008,0.000917463326948486,0.5843197520948568,5.240023000294157e-05,3.7351523524204296e-05,0.8754828484331958
2014-01-08,5.957982003469859e-05,0.20497047311741223,0.0009425206859355728,0.5789419656221915,4.857203982354406e-05,3.712483607715554e-05,0.8152431443273288
2014-01-09,5.8876921963223624e-05,0.20167838451419617,0.0011664792072434203,0.6191343001748201,5.285309249772959e-05,4.078256583661735e-05,0.8976877651780658
2014-01-10,5.8643073362417135e-05,0.19907777444123556,0.0011861751508243123,0.6473834926948054,5.250559075432449e-05,4.323079572342026e-05,0.8953417299573865
2014-01-13,6.549653155125348e-05,0.1900310816468598,0.0011065620230192178,0.5619948660171662,5.1158955847576925e-05,3.548704460281536e-05,0.7810941226337021
2014-01-14,6.384952094066409e-05,0.22723548269438923,0.0010214600635486887,0.4540505893011268,5.803174962408441e-05,2.785720998854127e-05,0.9088830858733273
2014-01-15,6.070372053025981e-05,0.2556259720790537,0.0009557509049781549,0.531360371421428,6.157224527294578e-05,3.3188964725787965e-05,1.0143076031435836
2014-01-16,6.085694586035492e-05,0.27335343570271,0.0009225150646380348,0.5470428755326427,6.476887398690416e-05,3.437178207882737e-05,1.0642807172007238
2014-01-17,6.130074788390541e-05,0.2861215626653258,0.0009067063587813732,0.5823999842983619,6.745541298911288e-05,3.659644603479598e-05,1.1004011421991702
2014-01-21,6.022038567812545e-05,0.24498084589583444,0.0008907230504991006,0.6265597241008226,5.673815924019326e-05,4.004861417992755e-05,0.942175288339326
2014-01-22,6.0180607898710316e-05,0.22446190953580328,0.0008731776318991954,0.5802926745165137,5.1454366944011545e-05,3.714915706107527e-05,0.8549991224850061
2014-01-23,6.197862719476769e-05,0.21187439333358768,0.000853979431581328,0.5747061954688917,4.8744223184874634e-05,3.616166985474407e-05,0.7864682615782378
2014-01-24,8.312838911315208e-05,0.1996841853863293,0.0008461987454387621,0.413155539453196,5.296080062279275e-05,2.1888140106515136e-05,0.6370964382661615
2014-01-27,7.785643656399444e-05,0.20121479081533167,0.0009270586380447874,0.5518921300824619,5.4058098488415675e-05,2.9158226101865845e-05,0.6943304994954705
2014-01-28,5.7778264472590076e-05,0.17898210199126643,0.0009142296186677225,0.541486814309974,4.113575702098591e-05,2.838963664626211e-05,0.7119590281307367
2014-01-29,5.541992369045716e-05,0.16765801476587935,0.0008845985720958831,0.5177251818328765,3.7121917233794e-05,2.581799767287042e-05,0.669829815016257
2014-01-30,5.718939038351772e-05,0.1659216979632609,0.0008641232521361098,0.61801612931058,3.688491294070991e-05,3.195062789062574e-05,0.6449607644592122
2014-01-31,5.786696567157789e-05,0.16855388811515432,0.0008526045705655138,0.669735186974711,3.743932053428058e-05,3.610846746756854e-05,0.646989523293242
2014-02-03,7.055814511505822e-05,0.17342833692619974,0.0009020189230201926,0.2043217608406397,4.3752357736721055e-05,8.425428553897003e-06,0.6200893981180298
2014-02-04,5.3287933521446234e-05,0.1467091586545645,0.0008679742293944431,0.2504485165344369,3.1551868367232975e-05,1.0643949643750609e-05,0.5921015562469621
2014-02-05,5.1744253938995175e-05,0.13240774118449383,0.0008355639788533451,0.4333800468362999,2.7531780357315582e-05,2.333293128565609e-05,0.5320741582200542
2014-02-06,5.460185755120456e-05,0.14098674439674921,0.0008146830234671816,0.4447708594210551,2.9735573853558157e-05,2.3367134290779463e-05,0.544589052225425
2014-02-07,6.356327391387762e-05,0.152946411989801,0.0007943387215632819,0.4415666760777301,3.436729011213797e-05,2.2334103831753474e-05,0.540678413744114
2014-02-10,6.2547563500994e-05,0.16610919664301585,0.000781460648223715,0.3846935237363615,3.672420752113372e-05,1.979986460840387e-05,0.5871404970163243
2014-02-11,5.609995653519849e-05,0.15857472011999105,0.0007540218637123165,0.3934690967937135,3.26142341916024e-05,2.0163080590482147e-05,0.581359348667934
2014-02-12,5.280573476410588e-05,0.1545160921368944,0.0007337085064355665,0.3877401238859307,3.04141748230668e-05,1.9876829549102252e-05,0.5759634812190986
2014-02-13,5.31879934714369e-05,0.15184396556176458,0.0007167866114983931,0.3797350698484149,2.9648264950510063e-05,1.9356668450474367e-05,0.5574240165016155
2014-02-14,5.362200748552388e-05,0.150510555673317,0.0007081245549685717,0.3798490220361734,2.9328734273375773e-05,1.9286389059003294e-05,0.5469533060897344
2014-02-18,5.088126402858046e-05,0.15007302810088907,0.0006964821874714996,0.3891086145556389,2.8251180404430836e-05,1.981901063217485e-05,0.5552373932487584
2014-02-19,5.093399391722896e-05,0.15463419026252076,0.001402106286193873,0.9300206017850008,4.132376268250811e-05,4.6347769154316364e-05,0.8113198966816131
2014-02-20,5.128532994270177e-05,0.14678790890535348,0.0013533596772562103,0.937489303210162,3.867171896816785e-05,4.7678928616164595e-05,0.7540503105151823
2014-02-21,5.0142924359823583e-05,0.14730936965583932,0.0012999973465499107,0.9302748133587522,3.7610268459149585e-05,4.74361958521235e-05,0.750061328478966
2014-02-24,5.289213529725008e-05,0.14816411340365546,0.0012410860662623719,0.9563941712644796,3.796116451513454e-05,4.859033625315741e-05,0.7177090563993203
2014-02-25,4.99909412374215e-05,0.15134844197560895,0.0011789250926616261,0.9692805400767468,3.674233200903897e-05,4.938166603163679e-05,0.7349798003310032
2014-02-26,4.8822079787728685e-05,0.24695682489362755,0.0010124037930455915,0.96776860257441,5.49042612879032e-05,4.930424803427791e-05,1.1245785006828664
2014-02-27,4.902946505121921e-05,0.3245683548614276,0.0008612629473657923,0.9705703441173518,6.669643691321223e-05,4.898614103355401e-05,1.3603337675321772
2014-02-28,4.913560627678946e-05,0.3754331564178998,0.0007420148280181927,0.9691605952378084,7.168645036382476e-05,4.886200589966006e-05,1.4589511719872235
2014-03-03,5.060228536900576e-05,0.4131986436559958,0.0006446559308327505,1.021872799923759,7.462905532906236e-05,5.215622255330625e-05,1.4748159057411498
2014-03-04,5.593664385448813e-05,0.42837422652531565,0.000586152877503481,0.8961871538507361,7.756699854124938e-05,4.2516805646127736e-05,1.3866938235162944
2014-03-05,4.9068183379191435e-05,0.40619178720442345,0.0005219428699308655,0.901614682214602,6.500437882870392e-05,4.278299531621761e-05,1.3247765527890039
2014-03-06,4.928243059442446e-05,0.38160601568842084,0.0004803104791186828,0.8824063766587215,5.8711381931614164e-05,4.1812216944968824e-05,1.1913248032506019
2014-03-07,4.8971813978785636e-05,0.36525972782090255,0.00044351054042354645,0.8435730920403656,5.383030736191443e-05,4.173156609317364e-05,1.0992099942475781
2014-03-10,4.912023117884392e-05,0.3584270313670399,0.00041932939520920057,0.8368428063972939,5.144090614325994e-05,4.139860470528825e-05,1.0472447891372207
2014-03-11,5.148937537691702e-05,0.37085626807518557,0.00039817024621721035,0.8355401412130774,5.31005277266995e-05,4.129457478058958e-05,1.0312909670779338
2014-03-12,4.8906113932888686e-05,0.39890906805975407,0.00037494841096533707,0.8604514872377249,5.401834138610517e-05,4.4086259637362124e-05,1.1045314592002082
2014-03-13,5.192240840939531e-05,0.41830850973959766,0.0003582027183077939,0.9427808244963364,5.704775426537886e-05,4.5724334923681784e-05,1.0987116355537954
2014-03-14,5.053194068255615e-05,0.43133984791516916,0.00034375181337552784,0.947986909932868,5.6849293082195154e-05,4.5980046398268586e-05,1.125017015264165
2014-03-17,5.312543808337814e-05,0.48303295895644033,0.00027139254488979097,0.9069633420752544,5.799986517986297e-05,4.334340941833834e-05,1.0917531651943204
2014-03-18,5.3640183376897774e-05,0.5192464709950146,0.00025936586541067575,0.9472294611320388,6.124562769280766e-05,4.568498939542482e-05,1.1417863220651379
2014-03-19,4.9711758607667365e-05,0.5164091406439685,0.0002520673177419927,1.0178549839635596,5.780717609225045e-05,4.8473970384675224e-05,1.1628471353925203
2014-03-20,4.924048797705463e-05,0.5146101189648977,0.0002540123307458886,1.024091467832923,5.7552858062438296e-05,4.8386169810942055e-05,1.168811691899908
2014-03-21,5.1299807125194504e-05,0.5198088315823352,0.0002639756807673088,0.9563622638049154,6.048998535060707e-05,4.422254675448652e-05,1.1791464479190812
2014-03-24,5.150721281894852e-05,0.5249594469809653,0.00026452829628902737,0.943172075579184,6.127676760112696e-05,4.315885794674696e-05,1.189673528181754
2014-03-25,5.187847468728203e-05,0.5255214507951284,0.0002581482901528303,1.0108177058200265,6.08161150075343e-05,4.633709995733128e-05,1.172280321927879
2014-03-26,4.894688218699071e-05,0.5041600459379547,0.00026477361991954446,0.9788385347027772,5.739423856887535e-05,4.345175974090546e-05,1.172582113598439
2014-03-27,4.819111839496585e-05,0.498015463452175,0.00030287417758062546,1.085257365185017,6.016687488277723e-05,4.794649229357065e-05,1.248505469195801
2014-03-28,4.77393720640184e-05,0.4952840462658705,0.0003009096444166863,1.0898787812288466,5.9362303348601025e-05,4.7803918991778444e-05,1.243466362921496
2014-03-31,4.471229395078723e-05,0.5020165221004793,0.0003012439430548697,1.1318127137725806,5.826270557556491e-05,4.828478498965832e-05,1.3030578489149316
2014-04-01,4.637295349124256e-05,0.49398987782610393,0.0002839803693339786,1.124675294966304,5.6688450767139445e-05,4.794812166649418e-05,1.2224464154055865
2014-04-02,4.141854620280984e-05,0.5062911458117889,0.00028165539618561775,1.1521493725432042,5.468356199021951e-05,4.936274878190286e-05,1.3202675372152433
2014-04-03,4.131197301210188e-05,0.5253300747547892,0.00028345268614038925,1.156358175541469,5.684738888433041e-05,4.942886596341681e-05,1.3760511720821857
2014-04-04,4.5815215175484866e-05,0.5338539044443591,0.00029212208190072494,1.0989508489446609,6.176031213308315e-05,4.288119263432238e-05,1.3480306028581157
2014-04-07,4.72141155464609e-05,0.5400910319231036,0.0002972214380498403,1.032901162188835,6.397981217703124e-05,3.7275567094502635e-05,1.3550992417526515
2014-04-08,4.530353492960697e-05,0.5676195723613633,0.0002732479541246357,1.0253843236115352,6.315414600320715e-05,3.836954559250512e-05,1.3940224775249133
2014-04-09,4.691297863661334e-05,0.5503586128402023,0.00026314996468575284,1.049388247869092,6.114964351877406e-05,3.709199027214874e-05,1.3034696430690862
2014-04-10,5.810324280314903e-05,0.5298287200600075,0.00026158071663581517,1.1749744828959168,6.531885218204487e-05,2.822532043005702e-05,1.1241860011728086
2014-04-11,5.691804938589508e-05,0.5263563255837617,0.0002602001250620222,1.1306093984280112,6.40558208790029e-05,2.439131959740957e-05,1.1254043589005465
2014-04-14,5.793906540801691e-05,0.5237002984466035,0.00025779970448228795,1.1075275635310011,6.400439130957905e-05,2.3724029599432628e-05,1.1046845657390065
2014-04-15,5.375893588153699e-05,0.5246880100053773,0.00025622521610968864,1.225137039974236,6.157967688824141e-05,2.5445127684918968e-05,1.145477972702774
2014-04-16,3.1303883437837385e-05,0.5042917213214335,0.0002425090064496602,1.2184434671113973,4.393846530575974e-05,2.3460802238752997e-05,1.4036106859716575
2014-04-17,3.0074876652121772e-05,0.49588559239104724,0.00023131664869034083,1.2529482910582674,4.1360603173809046e-05,2.4180774545461177e-05,1.3752542912222077
2014-04-21,3.398061258211898e-05,0.49143491100629294,0.0002224041978644169,1.2367177385553991,4.272214966236035e-05,2.508725090429772e-05,1.2572507208078194
2014-04-22,3.465237531876505e-05,0.4870552170281268,0.00021520631991151114,1.297022050108247,4.2060285363401475e-05,2.630528062462413e-05,1.2137778428315957
2014-04-23,3.661275306357103e-05,0.4896672481020888,0.0002102193991899897,1.3005887111167949,4.2958948758585995e-05,2.614273493297778e-05,1.173332928119227
2014-04-24,2.8915216768426475e-05,0.43667800355736114,5.3753028714949416e-05,1.299679099755781,1.721575256551825e-05,2.611928560110798e-05,0.5953872904842521
2014-04-25,3.367547480592454e-05,0.4381158457880188,7.061260463410215e-05,1.3089819413125865,2.1364215034053363e-05,2.3832905866230736e-05,0.6344146640003646
2014-04-28,3.364553762091845e-05,0.4365131170842167,8.70250680958294e-05,1.3412984207352805,2.3620180968379253e-05,2.5233201416338127e-05,0.7020301246039199
2014-04-29,3.9441733334885286e-05,0.44008634064042385,0.00010385940684815338,1.32826994113139,2.816688394766189e-05,2.4611080048074897e-05,0.7141391000366848
2014-04-30,4.001418281063408e-05,0.451527918370592,0.00012024589282564534,1.3555129110848807,3.132035745309687e-05,2.5451540215270142e-05,0.7827314030457531
2014-05-01,2.1991126094734782e-05,0.45268203108921334,0.0001342596373049079,1.4567755221945726,2.4597429528772232e-05,2.8014648989011762e-05,1.1185161425026553
2014-05-02,2.5114593555483047e-05,0.4737588591574626,0.00014598894648185627,1.4945779832921822,2.8686687904550986e-05,3.0431085909466095e-05,1.1422318199646146
2014-05-05,2.3421323104644024e-05,0.4862211535222102,0.00015627687299523795,1.5993466540519352,2.9416223619089992e-05,3.297749458625358e-05,1.255959088547704
2014-05-06,2.3724080850696792e-05,0.5040974744672602,0.00017099297377059329,1.5779329064953873,3.210689826853678e-05,2.999710249057778e-05,1.3533463517763122
2014-05-07,2.503936026433856e-05,0.5135669900238761,0.00017365810568037462,1.610490922015365,3.3865402784614766e-05,2.9771882753579063e-05,1.3524867419574769
2014-05-08,2.245244272166245e-05,0.5184949592877001,0.00018013855140069644,1.6009701449728242,3.2974610186788954e-05,2.9991114828186464e-05,1.4686424366189146
2014-05-09,2.6257615904936162e-05,0.5260218301420476,0.00018993091425823966,1.5957968429627218,3.714747019612514e-05,3.0210555014462568e-05,1.4147312661825402
2014-05-12,2.5472098693136958e-05,0.5289887514616011,0.0001991517032352294,1.7177989682552726,3.767652276127446e-05,2.9875574953665804e-05,1.4791291135906985
2014-05-13,2.7268227179962204e-05,0.532900041641456,0.00020671535731660244,1.7525101112809336,4.000926537449217e-05,3.643705077594257e-05,1.4672484980575708
2014-05-14,2.54765910501542e-05,0.5381070708507133,0.0002083570080592644,1.7812803725218904,3.9205176464118317e-05,3.930625729546421e-05,1.5388705807200616
2014-05-15,2.174205444419079e-05,0.539722395861717,0.00021227025396331053,1.8312480983638344,3.666614898485507e-05,3.6698398889582416e-05,1.6864160228727518
2014-05-16,2.0552751262807784e-05,0.5396136518520128,0.0002207552193735872,1.7829054875709054,3.634740431026202e-05,3.5926855411745264e-05,1.7684933683811084
2014-05-19,2.1296152341554682e-05,0.5356792032551411,0.00023101433198779756,1.7908894962172257,3.757290898620589e-05,3.587743216178041e-05,1.7643050436341383
2014-05-20,2.0908636850371392e-05,0.5299298451832272,0.00023330628770497052,1.8086349710314376,3.701216254841414e-05,3.3956063361011484e-05,1.770185345572
2014-05-21,2.119414789263069e-05,0.5357163233839918,0.00024341338032145656,1.764697511089867,3.847822976676957e-05,3.2379982275017126e-05,1.815511997071071
2014-05-22,2.007249814887391e-05,0.5462535684102897,0.0002646779447792802,1.688540775591182,3.981565614772005e-05,3.0912309855561786e-05,1.983592468282467
2014-05-23,2.2049522594442057e-05,0.5484809994747583,0.0002615956712533074,1.7412754999219573,4.165589397807094e-05,3.253700989219197e-05,1.889197092574285
2014-05-27,2.174082787467674e-05,0.5358362111365234,0.0002544636952179601,1.7950608836754227,3.985501830616171e-05,3.2348009803185616e-05,1.8331877026902
2014-05-28,2.1661197917021908e-05,0.5303780951741448,0.00024450204174280947,1.6151735131770026,3.859828953398535e-05,4.4270654441873714e-05,1.7819092776791376
2014-05-29,2.1856321025887475e-05,0.531823780931215,0.0002517055942030328,1.466126899386304,3.94459770501269e-05,3.966864921855949e-05,1.8047857644205332
2014-05-30,2.8179051435749515e-05,0.5395496852722956,0.0002398375926322332,1.547937108388227,4.435609005955395e-05,4.207775726427811e-05,1.5740803114217443
2014-06-02,2.8496658002674943e-05,0.5507014742442895,0.00020599462244432152,1.5462482647360734,4.219307191323137e-05,4.205662547887679e-05,1.480632287100851
2014-06-03,3.418588872187905e-05,0.5519054411636289,0.00021488621222474013,1.4771492354779387,4.7303403375842756e-05,4.166376452190239e-05,1.3837113833921908
2014-06-04,2.793146765100254e-05,0.5563925105895694,0.0002200041617049167,1.4422744995669112,4.361577579326071e-05,4.124215940697032e-05,1.561528249722861
2014-06-05,4.136471088316827e-05,0.5572670764783236,0.00022206679977210568,1.4590745520981048,5.3409707447885046e-05,4.038206338679138e-05,1.2911901547852473
2014-06-06,3.9833023701562004e-05,0.5681142765197248,0.00021426259278181257,1.4165282454024857,5.248443404402524e-05,4.069806119341422e-05,1.317611096693298
2014-06-09,5.1073182956276414e-05,0.5700263364672458,0.00020209040939846623,1.4190159907536837,5.791142287690831e-05,4.1558152329635983e-05,1.1338910074683635
2014-06-10,4.95066057749403e-05,0.5600434593109921,0.00018878922142110207,1.405645215765243,5.414294853779292e-05,4.135096336243807e-05,1.0936509924338114
2014-06-11,4.7157992518462575e-05,0.5435421494877226,0.00024403066734017298,1.3817996056210866,5.830866334904124e-05,4.0390314107770404e-05,1.2364534670599714
2014-06-12,4.667919578081926e-05,0.5328071035497288,0.0002924445833473349,1.35963390803728,6.225202451503541e-05,3.8088297779313074e-05,1.3336139038756771
2014-06-13,3.72024477228719e-05,0.5430643795788128,0.0002666927399004066,1.3693874165583797,5.409319974976506e-05,3.8797038641036905e-05,1.4540225996073048
2014-06-16,2.938646502467408e-05,0.5812354800334602,0.00024236306780730903,1.368787616672139,4.905225878250855e-05,3.8778528906611074e-05,1.66921263722337
2014-06-17,3.191330809025626e-05,0.5819436290166798,0.000223075416540896,1.354719585509328,4.910126564631058e-05,3.8257144899088574e-05,1.5385827601276514
2014-06-18,3.560112133469648e-05,0.5975824387535339,0.00020775268643530783,1.3428119137476977,5.139288394636081e-05,3.65185823536499e-05,1.4435748656117142
2014-06-19,3.687128606172102e-05,0.6210203242495314,0.00019357751733055237,1.3582647096025606,5.246593470791019e-05,3.7109269916462736e-05,1.4229483240721348
2014-06-20,3.6786047916274955e-05,0.5567121858123418,0.00020248113762280737,1.4121616282705538,4.804681235066913e-05,3.828690114897025e-05,1.3061150917876168
2014-06-23,3.78482539714106e-05,0.520619999950561,0.0002098695133778597,1.4027670125383436,4.6400050176452894e-05,3.8045517727598496e-05,1.225949556655957
2014-06-24,3.933090292313687e-05,0.49488169484313055,0.00021506683491225685,1.4202685040395442,4.551505482674103e-05,3.726574212441758e-05,1.1572339164368957
2014-06-25,4.004889359785303e-05,0.5056557175507765,0.000238572698232776,1.425029301923245,4.9426579278395106e-05,3.73842715648058e-05,1.2341559238741318
2014-06-26,4.4267929857314866e-05,0.5050871991904429,0.00026033772701518793,1.4355386433650994,5.422249819065415e-05,3.792469340155862e-05,1.2248708797864507
2014-06-27,3.536085878696092e-05,0.4925679633932647,0.0002795189996019146,1.435131803376533,4.897035253862789e-05,3.932339108834022e-05,1.3848745256346937
2014-06-30,3.524942345217237e-05,0.49015326214287064,0.0002926239141449626,1.431878387762244,4.9780908009045565e-05,3.958597723900817e-05,1.4122474393542923
2014-07-01,3.707778978776346e-05,0.4979361043879538,0.000298871932581501,1.4293859418125134,5.241711356672392e-05,3.8236937537141716e-05,1.4137065306957104
2014-07-02,3.729144432547138e-05,0.5026606768379973,0.00033185672516032735,1.4393949792727443,5.591841145753639e-05,3.968555838567595e-05,1.499497068804657
2014-07-03,3.7850371933542936e-05,0.5081513365149999,0.0003582432623787269,1.4105850857025313,5.917212465469955e-05,3.8161119381186424e-05,1.5633168614193012
2014-07-07,3.637233936281704e-05,0.5007446570766464,0.00034481407064550207,1.354495105360709,5.607824725042115e-05,3.7919171531773303e-05,1.541782800689174
2014-07-08,3.904012916123487e-05,0.5043817165569435,0.00036169648071936525,1.3321511268036423,5.993590948535497e-05,3.5931377498951036e-05,1.5352385038948255
2014-07-09,3.921043801203444e-05,0.5135752262194698,0.00038531816798617315,1.1808133546736344,6.312692814098574e-05,3.205115992700348e-05,1.6099521286044005
2014-07-10,3.784415060760939e-05,0.5103181260930225,0.0004123562050993626,1.1705016641096824,6.374947940685075e-05,3.221272811710589e-05,1.6845266278491275
2014-07-11,4.137743263306523e-05,0.5127709389068531,0.000437964043111804,1.16457346078155,6.902785879817715e-05,3.373613677942867e-05,1.6682489561475622
2014-07-14,3.5819786180035966e-05,0.48739370766034984,0.00040106200007412624,1.1936336691259923,5.8418065355590415e-05,3.483458906281692e-05,1.630888165048554
2014-07-15,3.740515266448331e-05,0.4715896623073332,0.00036869657857407966,1.260418267887992,5.538147851798921e-05,3.83868152989823e-05,1.480584212949214
2014-07-16,4.331224214055195e-05,0.48664668808601486,0.00034510572222748394,1.197078785663663,5.9497016100858294e-05,4.323569301468784e-05,1.3736766595408605
2014-07-17,4.7474517764657056e-05,0.504954422189811,0.0003287354655815985,1.1113601041111838,6.308204169310389e-05,3.847296539298381e-05,1.328755818138421
2014-07-18,4.82618636397603e-05,0.5011140844229005,0.0003139838443309654,1.068852142315841,6.168680892885897e-05,3.458781075505623e-05,1.2781688123215906
2014-07-21,3.56854935741795e-05,0.4755526377892639,0.00029797583231854933,1.0645249990206638,4.903825071560865e-05,3.452686373881916e-05,1.3741788554408738
2014-07-22,3.6878426197529086e-05,0.4508579774592209,0.00028878403963565684,1.1257729010264634,4.6527802525555745e-05,4.0497208012457786e-05,1.2616536908690854
2014-07-23,3.8554343811198455e-05,0.4393407364632057,0.0002823299758631892,1.166394057015455,4.583704660141544e-05,4.176922553658848e-05,1.1888944816667235
2014-07-24,3.79220014302475e-05,0.4324379024251794,0.00027124624475736634,1.1940106066295666,4.385824450885081e-05,4.627516302215139e-05,1.1565382325487814
2014-07-25,3.58816002468109e-05,0.4261875254947899,0.0002618591552290773,1.1789146389401033,4.1311457428840856e-05,4.51907544815313e-05,1.151327063026197
2014-07-28,3.90148494586092e-05,0.4446672877490203,0.0002377282174398195,1.1831590258159614,4.2824323998553507e-05,5.149285489735589e-05,1.0976416567744487
2014-07-29,3.5953585678647994e-05,0.48231646477620077,0.00023791273539492256,0.8812018975622277,4.4607926601170096e-05,4.431305438392752e-05,1.2407087014873655
2014-07-30,3.539196672747045e-05,0.507652377481715,0.0002371722797389863,0.9015033157770788,4.65104709446552e-05,5.3270652732054954e-05,1.3141533304097175
2014-07-31,4.5379445989039353e-05,0.5244688442821465,0.0002412195378080589,0.8178106958660357,5.487259885708219e-05,4.3529714050109306e-05,1.2091949926038266
