Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CSCO,Predicted_Covariance,Future_Cov_45_CSCO,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.22399537805396363,0.0004142790823250196,0.7169637217037391,2.915164157081347e-05,2.313771870781278e-05,0.7130304951659757
2013-11-12,3.99781619662566e-05,0.22262459191507278,0.00041883873913896395,0.7372815811419935,2.8807659141073415e-05,2.4092546324992382e-05,0.7205848824512843
2013-11-13,4.4902541372157916e-05,0.21714707003231845,0.000408862106664541,0.7072237003315025,2.942238443097459e-05,2.234873669594618e-05,0.655249870761616
2013-11-14,4.545126757048379e-05,0.26039852850392986,0.00033947120919317693,1.0824813375992346,3.2345435225761974e-05,3.374928484003538e-05,0.7116508945675084
2013-11-15,4.488960878325864e-05,0.26381097413870364,0.00032665460649022534,1.1011344060816473,3.194553467373322e-05,3.585191581419518e-05,0.7116465377984571
2013-11-18,4.304897041106976e-05,0.2678206567062467,0.00031603423169232665,1.0065313733522931,3.1238668776953536e-05,4.324235406383356e-05,0.7256542602217664
2013-11-19,4.253689180732228e-05,0.2739265380640873,0.0003126576134018615,1.0271344677122975,3.1590135546929984e-05,4.457225367996055e-05,0.7426526529023937
2013-11-20,3.986505410246521e-05,0.4191396987192561,0.00029271799772389234,0.9612136056570154,4.527721324109763e-05,4.2277635116693987e-05,1.1357619915608679
2013-11-21,3.485111027762049e-05,0.4958346779071251,0.0002697775700938758,0.9281882190621852,4.8078191818107245e-05,4.133680769076893e-05,1.3795311378926276
2013-11-22,3.677714977289896e-05,0.5379172092131272,0.00024482595876495,0.9668250214665572,5.104264894565211e-05,4.501626260415677e-05,1.3878902867906684
2013-11-25,4.464079349966786e-05,0.5708218733356398,0.000224149742741498,0.9587043860661134,5.709994392119564e-05,4.531575127083978e-05,1.2790978709108403
2013-11-26,4.5604254902161166e-05,0.5893922310428806,0.00020920628828894006,0.9236826976917916,5.756976496357362e-05,5.399453391998882e-05,1.2623770542262585
2013-11-27,5.098239319509307e-05,0.5824737936534083,0.00019521538617881914,0.9360344893376968,5.8109016060882715e-05,5.576593373288473e-05,1.1397859617636696
2013-11-29,5.306536742177139e-05,0.5594152616034267,0.00022755539507017015,0.9345200505134362,6.147286671804213e-05,5.568105922969928e-05,1.1584366547290004
2013-12-02,5.1303727815654587e-05,0.5567115007392356,0.0002485549632657683,0.9738614710627684,6.286600670230191e-05,6.205877296006102e-05,1.2253691764503565
2013-12-03,5.129816798105141e-05,0.5476333485900783,0.0002683855752861204,0.9648120139861112,6.425699324354982e-05,6.454036674014441e-05,1.2526177010314512
2013-12-04,4.926678581923591e-05,0.5268610533863199,0.00028507893405735617,0.9670590272052982,6.243897625973739e-05,6.47632974011877e-05,1.2673645179296125
2013-12-05,6.186383108747796e-05,0.549077371900306,0.0002586404996342437,0.885994405203938,6.945447250692961e-05,6.120333031184498e-05,1.1226991811858238
2013-12-06,6.149224160789946e-05,0.5568725756120385,0.00024877486380391745,0.8632545516558935,6.887621002643503e-05,5.732030357757749e-05,1.1200796755079914
2013-12-09,5.694825981469449e-05,0.5615946043517646,0.00024216390381500143,0.8151598759166397,6.595046469246981e-05,5.4482465479572765e-05,1.158076908883043
2013-12-10,5.3452041059883435e-05,0.5561584830385894,0.00024416717696814727,0.8302754393637505,6.353665597044823e-05,5.5719095393888894e-05,1.1886666011362745
2013-12-11,5.2671389427449466e-05,0.5405711288296591,0.00024542997591303455,0.7974217763836938,6.146162474564244e-05,5.0985083116652674e-05,1.1668882369298574
2013-12-12,5.926873458923956e-05,0.530405127834648,0.0002252148908196941,0.7790535606496657,6.128004739724736e-05,5.0474103726853365e-05,1.0339354774814606
2013-12-13,5.102150798536989e-05,0.5881171355809877,0.00021235739751765593,0.7657241561944523,6.121730065788545e-05,5.007322692821874e-05,1.1998332286736633
2013-12-16,5.265033739264804e-05,0.5720805650907116,0.00019673832929687868,0.7408399772002457,5.82240301085721e-05,4.798403941410775e-05,1.1058624311247502
2013-12-17,5.547285481711756e-05,0.5990676171492897,0.00019340368985740764,0.7490399694284191,6.205095649060585e-05,4.866772319431461e-05,1.1185823533902288
2013-12-18,5.7755345996717895e-05,0.6052390695783182,0.00020156268894227795,0.8137153549740551,6.530224645488317e-05,4.7939687734609526e-05,1.1306701626996425
2013-12-19,6.478693026373803e-05,0.5807297133416329,0.00019376691377919234,0.8154753433436067,6.506651703771015e-05,4.8000958146486056e-05,1.0043154811137673
2013-12-20,6.101338500649426e-05,0.5568613340126529,0.00018811359599525419,0.8060367349668612,5.9658141009449225e-05,4.78624782560589e-05,0.9777877592449462
2013-12-23,6.0371580554275465e-05,0.5554139531759955,0.00020117053126981888,0.7697843387393598,6.120899381226973e-05,4.5372221881358764e-05,1.013870984498102
2013-12-24,6.05937066863415e-05,0.5570098315646941,0.00021420528719063165,0.7808435005354616,6.345877935475315e-05,4.6937776528509376e-05,1.0472833372489072
2013-12-26,6.0130930524985e-05,0.5428928742083808,0.0002258014098861399,0.783020503135729,6.325959807554517e-05,4.9972874453521036e-05,1.052030918584574
2013-12-27,6.1029823506439453e-05,0.5779696210858473,0.0002247029258026095,0.7852523020353249,6.768312970873355e-05,5.011425827528863e-05,1.1090172938414624
2013-12-30,6.103786899254316e-05,0.5974563629281301,0.00022217822863438515,0.7855851976117859,6.957554582321617e-05,5.0185857959730145e-05,1.1398750803655358
2013-12-31,6.15980310886923e-05,0.6055328495520974,0.00022108204076544483,0.7776003910321551,7.066394117498965e-05,4.935680852216423e-05,1.147178569283225
2014-01-02,6.274975633376732e-05,0.5897349407331115,0.00021964890008108776,0.7364726247511078,6.923527124360085e-05,4.50384637021765e-05,1.1033552206216855
2014-01-03,6.287727487442676e-05,0.6068286605293708,0.00022199584298523888,0.7350024368430536,7.169442084998299e-05,4.544951409966397e-05,1.1402278644099175
2014-01-06,6.194585296328845e-05,0.6178057872858779,0.00020344029236686183,0.739198404522239,6.935480844241975e-05,4.551256495475135e-05,1.1196037365652571
2014-01-07,5.985294868622432e-05,0.6159865816122647,0.00018729631030877384,0.7388262459816051,6.521967619435386e-05,4.722805588574634e-05,1.089665214929749
2014-01-08,5.957982003469859e-05,0.6202721539527754,0.0001749496926090506,0.7439536749838892,6.33269351843491e-05,4.770626396566669e-05,1.062892354281504
2014-01-09,5.8876921963223624e-05,0.6256389405366635,0.00016460130311296873,0.7504296297877237,6.159039014632863e-05,4.9431029380741046e-05,1.0460871270546364
2014-01-10,5.8643073362417135e-05,0.6041822754784726,0.00015876933826584072,0.7491970549517118,5.8298805865436885e-05,5.002967360873715e-05,0.9941294431338437
2014-01-13,6.549653155125348e-05,0.6335316856707295,0.00015084937610036856,0.7872212773666151,6.297225579169549e-05,4.970891777032876e-05,0.9614593979288407
2014-01-14,6.384952094066409e-05,0.624932434779698,0.0001435350380396352,0.7893570000046163,5.9826121909040953e-05,4.842914913710233e-05,0.9369862299301804
2014-01-15,6.070372053025981e-05,0.6457015531117094,0.00014110422550825592,0.7684375795381433,5.975984956996347e-05,4.7996894561476373e-05,0.9844511843417268
2014-01-16,6.085694586035492e-05,0.6548151109858128,0.00014002085666111263,0.7677182012480535,6.04463574145095e-05,4.8237247739592776e-05,0.993253219660619
2014-01-17,6.130074788390541e-05,0.654585048378034,0.00014117980120609885,0.8246712542376081,6.089550701391291e-05,5.182011996190736e-05,0.9933892997397035
2014-01-21,6.022038567812545e-05,0.6608516784499543,0.00013779487681436778,0.8075974927664125,6.019941890632623e-05,5.162023532057469e-05,0.9996518326549536
2014-01-22,6.0180607898710316e-05,0.5052709133256735,0.00014097492061265632,0.8160533761655394,4.6539692843204964e-05,5.224207778713136e-05,0.773333711110657
2014-01-23,6.197862719476769e-05,0.4758880463763472,0.00013443836086413224,0.819207361150557,4.3439755953760814e-05,5.154617501962515e-05,0.7008828352595078
2014-01-24,8.312838911315208e-05,0.4788104723921107,0.00012847612692270965,0.8319342593911353,4.94822615847656e-05,4.4074184877353734e-05,0.5952510581843671
2014-01-27,7.785643656399444e-05,0.46006338321028684,0.00012283205051025586,0.8785973408104195,4.499049598819655e-05,4.641910713968755e-05,0.5778648236901572
2014-01-28,5.7778264472590076e-05,0.4627060394442574,0.00011781876245854246,0.9056709903147848,3.817637101967625e-05,4.748346526011314e-05,0.6607393172528929
2014-01-29,5.541992369045716e-05,0.4827784296942061,0.00012251580567928342,0.9190253963870784,3.9781108419816186e-05,4.583009746836994e-05,0.7178123997790014
2014-01-30,5.718939038351772e-05,0.5055724840969678,0.0001298202314993883,0.9297403378430292,4.356245557406851e-05,4.8066362932088906e-05,0.761722677614403
2014-01-31,5.786696567157789e-05,0.5253067450628892,0.00017587892109607013,0.8543641335397878,5.2995040548897786e-05,4.606265300279581e-05,0.9158081806063487
2014-02-03,7.055814511505822e-05,0.5592004810638368,0.00021513522588947242,0.8890066226468899,6.88964551765897e-05,3.66591485519482e-05,0.9764493534267542
2014-02-04,5.3287933521446234e-05,0.5697924784960142,0.00022002495598569738,0.8644696396452287,6.169743695673574e-05,3.673957202964645e-05,1.1578125267684667
2014-02-05,5.1744253938995175e-05,0.5765338207169028,0.00022374925718888643,0.8940161390782994,6.203498119490509e-05,4.8133312305586836e-05,1.1988767152395772
2014-02-06,5.460185755120456e-05,0.5922955778474933,0.0002297866151761607,0.832206173903718,6.634444462407774e-05,4.372200428898721e-05,1.2150583807860604
2014-02-07,6.356327391387762e-05,0.6094799884654735,0.00023557335234367148,0.879286166496781,7.458056357095062e-05,4.447361996335654e-05,1.1733279137257846
2014-02-10,6.2547563500994e-05,0.628118078146542,0.00024100023952514405,0.864487391693792,7.711790601895314e-05,4.449446703693322e-05,1.2329482029740069
2014-02-11,5.609995653519849e-05,0.6218149852977936,0.00023336200310090615,0.919324825390117,7.114715172267375e-05,4.7110232275471394e-05,1.2682211558940206
2014-02-12,5.280573476410588e-05,0.6180086453307894,0.0002268946776366358,0.9220428541993476,6.764679882199924e-05,4.726693865523139e-05,1.2810502329754798
2014-02-13,5.31879934714369e-05,0.606090236974673,0.00022672630447814296,0.991908587869783,6.655720047577755e-05,5.056168679979421e-05,1.2513576115918001
2014-02-14,5.362200748552388e-05,0.610446190093953,0.000224272184156429,0.9764270963202816,6.694322463264605e-05,4.9576941823987046e-05,1.2484281691750994
2014-02-18,5.088126402858046e-05,0.620244540893488,0.00022034993685731755,0.9782612324836538,6.56747399215964e-05,4.982714091225959e-05,1.2907450546964854
2014-02-19,5.093399391722896e-05,0.6480680663224972,0.00020275510038264633,0.9717118539514767,6.585827967067925e-05,4.842546133388458e-05,1.2930122813008387
2014-02-20,5.128532994270177e-05,0.6680426301573753,0.00019567131424229678,1.0104532759708715,6.692129480231177e-05,5.138973794155865e-05,1.3048818224837238
2014-02-21,5.0142924359823583e-05,0.6828265576230796,0.00018843870480438315,1.0024615292765913,6.637435115626247e-05,5.111711158264483e-05,1.3237032343778523
2014-02-24,5.289213529725008e-05,0.6801453184473432,0.0001830397561874401,1.0192666927314409,6.692216424549208e-05,5.1784622720968294e-05,1.2652573746435878
2014-02-25,4.99909412374215e-05,0.6659195216156989,0.0001804358118362974,1.0079442523555426,6.32453750654439e-05,5.135145542526629e-05,1.2651367127710846
2014-02-26,4.8822079787728685e-05,0.6593673731265364,0.00016973525026259563,1.0092445052034176,6.002354123891558e-05,5.1417292604256904e-05,1.2294343358556052
2014-02-27,4.902946505121921e-05,0.6508179960203674,0.000161930596951318,1.025251728124005,5.798993061516383e-05,5.1745992501399595e-05,1.1827567474901872
2014-02-28,4.913560627678946e-05,0.645419709512948,0.00015376363333221427,1.0327581172325395,5.610056037860087e-05,5.2068391415310994e-05,1.141749631877474
2014-03-03,5.060228536900576e-05,0.6397417301030542,0.00014817561622316013,1.0277100888590471,5.539596309373364e-05,5.245415683714215e-05,1.0947324352995338
2014-03-04,5.593664385448813e-05,0.639533210811992,0.0001442111176752216,1.051664640272321,5.743950338242144e-05,4.989295028749115e-05,1.026867173723236
2014-03-05,4.9068183379191435e-05,0.6401688059409522,0.00013689338473625267,1.0481018455298552,5.246693914749517e-05,4.9734035206793205e-05,1.0692659791791896
2014-03-06,4.928243059442446e-05,0.6357773648032976,0.00013062819509826557,1.0526129885416078,5.101167504888929e-05,4.987733973846337e-05,1.035088457156179
2014-03-07,4.8971813978785636e-05,0.6256905813629303,0.00012564100396279728,1.0357079555231246,4.907930589893371e-05,5.1236478980852386e-05,1.002194975260558
2014-03-10,4.912023117884392e-05,0.6158618182430898,0.00011960616256390203,1.0294391876728213,4.7205245353796036e-05,5.092634563242847e-05,0.9610143157088261
2014-03-11,5.148937537691702e-05,0.6090366650484006,0.00012033931146639345,1.026538393597425,4.79408810906157e-05,5.073420697419813e-05,0.9310829805115071
2014-03-12,4.8906113932888686e-05,0.6071074970965195,0.00011875675970554823,0.7654014131795661,4.626753298356654e-05,3.921625556899697e-05,0.9460480349564692
2014-03-13,5.192240840939531e-05,0.5981766684243232,0.00011702526061031298,0.7289016627783952,4.662798977099344e-05,3.5351316965014674e-05,0.8980321059713431
2014-03-14,5.053194068255615e-05,0.5842698602804216,0.00011586536321248147,0.7069813299392352,4.470676921442794e-05,3.42905941133909e-05,0.8847229813570353
2014-03-17,5.312543808337814e-05,0.5863337622537467,0.00011683986462727781,0.7365613812671403,4.619465066034563e-05,3.51999689832552e-05,0.8695391949115803
2014-03-18,5.3640183376897774e-05,0.5782100338324495,0.00011866365213971515,0.7674675023954718,4.61306534015969e-05,3.701504877853755e-05,0.860001784062969
2014-03-19,4.9711758607667365e-05,0.5213850488165194,0.0001265980376436786,0.7629694178254924,4.136200889637761e-05,3.633538917309055e-05,0.8320367264174412
2014-03-20,4.924048797705463e-05,0.47196532675107467,0.00013220120125791613,0.757171214006932,3.8079301103378646e-05,3.5774748728668895e-05,0.7733331383946289
2014-03-21,5.1299807125194504e-05,0.4458330965960045,0.00013464104311291378,0.7380237705196971,3.7052618535656854e-05,3.412649362374599e-05,0.7222759813741964
2014-03-24,5.150721281894852e-05,0.4238143791625686,0.00013782718833258123,0.7298269424311105,3.5708956607503596e-05,3.339634214122627e-05,0.6932807009578075
2014-03-25,5.187847468728203e-05,0.3992282054348873,0.0001458142004917891,0.6454276531518603,3.472279900058897e-05,2.95871802671494e-05,0.6693103297638248
2014-03-26,4.894688218699071e-05,0.38657801585340545,0.00014809017579836813,0.651903413605539,3.2912645626034466e-05,2.893873657197738e-05,0.6724155687853417
2014-03-27,4.819111839496585e-05,0.3795024514632414,0.0001520667853410323,0.6303487471320108,3.248742357604751e-05,2.7848704202504535e-05,0.6741371575937781
2014-03-28,4.77393720640184e-05,0.3744561611419688,0.00015481395876532655,0.6158486044393541,3.2191735438545394e-05,2.70121570443137e-05,0.6743225569740704
2014-03-31,4.471229395078723e-05,0.36376089690015034,0.0001562782539581811,0.6204549928314718,3.04073633061201e-05,2.6469517050015633e-05,0.6800671721202247
2014-04-01,4.637295349124256e-05,0.3571327775509978,0.0001615705178961968,0.5515422266020105,3.091314197425823e-05,2.3513821192377824e-05,0.6666200801744516
2014-04-02,4.141854620280984e-05,0.34943688973050446,0.00016159666602282068,0.5653946754187916,2.8587907936549575e-05,2.422379943992627e-05,0.6902199752875481
2014-04-03,4.131197301210188e-05,0.3442533067976982,0.0001618820384916198,0.5692968063387976,2.8152399798683445e-05,2.433475728291999e-05,0.6814586122632419
2014-04-04,4.5815215175484866e-05,0.34658915885744257,0.0001627213784538784,0.4832966426150091,2.9925550389553356e-05,1.8858292389871197e-05,0.6531793046246814
2014-04-07,4.72141155464609e-05,0.3482556495849154,0.0001625236028042341,0.5547843732425519,3.0506495525577686e-05,2.0021181972495215e-05,0.6461308270311209
2014-04-08,4.530353492960697e-05,0.3308282409754804,0.00016162916302116075,0.6166386079596313,2.8309257771901686e-05,2.3074414770524316e-05,0.6248796659220712
2014-04-09,4.691297863661334e-05,0.32877279155147116,0.0001580888639667087,0.613413404882506,2.8313464422369724e-05,2.1681893324906e-05,0.6035315864653373
2014-04-10,5.810324280314903e-05,0.33173305674140224,0.00015756609275247518,0.4365471795365879,3.1740979101276364e-05,1.0486767333779947e-05,0.5462858451603685
2014-04-11,5.691804938589508e-05,0.32585789282908106,0.00015592698584445481,0.3684902085863327,3.069826924169369e-05,7.949661889103521e-06,0.539341554619422
2014-04-14,5.793906540801691e-05,0.30925666087167,0.00015746618235142523,0.2895919747873615,2.9539181300612506e-05,6.2032664538928665e-06,0.5098318568411915
2014-04-15,5.375893588153699e-05,0.29942372496304376,0.00015799215580620933,0.2976914417863136,2.759493041210892e-05,6.182815880841967e-06,0.5133087171389891
2014-04-16,3.1303883437837385e-05,0.25191491843863345,0.00015462593070879967,0.2586187238565194,1.7526458122166523e-05,4.979634180337247e-06,0.5598812734199642
2014-04-17,3.0074876652121772e-05,0.22936644308615678,0.00015178229910676975,0.2672182355675241,1.5496812223646043e-05,5.157071488749732e-06,0.5152743402042431
2014-04-21,3.398061258211898e-05,0.21909887651280902,0.00014658015769724165,0.2989838535551528,1.5462985363503142e-05,6.064991805837165e-06,0.4550531667472045
2014-04-22,3.465237531876505e-05,0.21161426232635674,0.00014391829569405343,0.309476169849899,1.4944088929579209e-05,6.276576018006831e-06,0.43125727434582656
2014-04-23,3.661275306357103e-05,0.20831943287368312,0.00014189509874135636,0.3123433000987364,1.5015149999480616e-05,6.278316913546973e-06,0.4101071004797068
2014-04-24,2.8915216768426475e-05,0.1822946789748503,0.00013907375824220508,0.3238611153983616,1.1560052696635944e-05,6.508545817019549e-06,0.39979132057757094
2014-04-25,3.367547480592454e-05,0.16992611594600088,0.0001370245859611375,0.1671827816384155,1.1542934833683478e-05,3.043931601720604e-06,0.34276977237015005
2014-04-28,3.364553762091845e-05,0.16011308930655457,0.00013469376109247707,0.2135630241563608,1.077864859370338e-05,4.0176583527666014e-06,0.3203589348205858
2014-04-29,3.9441733334885286e-05,0.15193956221372976,0.0001331714205774413,0.1989731083704654,1.1011700308500783e-05,3.686707758626774e-06,0.2791890562974116
2014-04-30,4.001418281063408e-05,0.1490185070563921,0.00013106112345582553,0.2262040092493591,1.0791557454705859e-05,4.247278200882368e-06,0.26969331113861755
2014-05-01,2.1991126094734782e-05,0.1366854688635919,0.00012974335574003818,0.2153951070593287,7.301105844628487e-06,4.142174429954337e-06,0.33200236373418607
2014-05-02,2.5114593555483047e-05,0.1299006654603141,0.00012887863597376705,0.2594783035344179,7.390348498554414e-06,5.283234889560635e-06,0.2942651045587375
2014-05-05,2.3421323104644024e-05,0.12533290042370365,0.00012796302354072954,0.3060550535720157,6.861404916390857e-06,6.310657446711996e-06,0.29295547846442394
2014-05-06,2.3724080850696792e-05,0.1207533525486892,0.00012735108342229977,0.1977211456976876,6.637357602992259e-06,3.75875390368848e-06,0.2797730139584023
2014-05-07,2.503936026433856e-05,0.12316327516650655,0.00012656599419142502,0.1792913929118603,6.933481498935561e-06,3.3144193832636213e-06,0.27690330047330847
2014-05-08,2.245244272166245e-05,0.11484014807675336,0.00012604921544575234,0.1615908520164687,6.109358575144159e-06,3.027095672725801e-06,0.27210217840795375
2014-05-09,2.6257615904936162e-05,0.11726528091507256,0.00012548043215771125,0.1370944886262364,6.731085339317283e-06,2.5953808651063485e-06,0.2563479244911915
2014-05-12,2.5472098693136958e-05,0.1859331295729593,0.0001268671622714589,0.1274712620462675,1.0569726665865752e-05,2.2169516422341413e-06,0.41495311372649446
2014-05-13,2.7268227179962204e-05,0.2276007534242033,0.0001287897728578371,0.3240811021552308,1.3487853363923326e-05,6.7380835629658905e-06,0.494636240005905
2014-05-14,2.54765910501542e-05,0.25867567888139276,0.00013075131522324876,0.3559821866568363,1.4929638379614525e-05,7.855207769187743e-06,0.5860139745629022
2014-05-15,2.174205444419079e-05,0.23454826445483032,0.00014049153367270465,1.0369910372059858,1.2963061753547999e-05,2.0781406278214836e-05,0.596220646343362
2014-05-16,2.0552751262807784e-05,0.22814945246539398,0.00014578927256106514,1.0234100698403836,1.248869900055091e-05,2.06224647702294e-05,0.6076412272429158
2014-05-19,2.1296152341554682e-05,0.22290966698673725,0.00015047205373903996,1.0212188296757596,1.2618490345204045e-05,2.0458386383645886e-05,0.5925244214459285
2014-05-20,2.0908636850371392e-05,0.21812629003957124,0.00015157462029794162,0.9845761596292696,1.2279597086713372e-05,1.8484841328179648e-05,0.5872978317328829
2014-05-21,2.119414789263069e-05,0.2162913108637191,0.0001524205983353569,0.8582227302584879,1.2293311435807706e-05,1.5747308883902875e-05,0.5800332949494116
2014-05-22,2.007249814887391e-05,0.3326201287379672,0.0001363869641554272,0.8723179230387506,1.7403462902363975e-05,1.5969624375871588e-05,0.8670302407446144
2014-05-23,2.2049522594442057e-05,0.40780664812316514,0.00012471353166090628,0.8959133200404029,2.138507047060343e-05,1.6740797511943263e-05,0.9698654643885073
2014-05-27,2.174082787467674e-05,0.4605765790368947,0.00011432183008544558,0.8852036333851256,2.2961722952204327e-05,1.5951868859137436e-05,1.0561567887186882
2014-05-28,2.1661197917021908e-05,0.492425492891491,0.00010581208470250179,0.8610816606408734,2.3574875017169675e-05,2.360158108925689e-05,1.0883458573010845
2014-05-29,2.1856321025887475e-05,0.5237736650218393,9.766989278569603e-05,0.9229134546895164,2.4199842785368942e-05,2.4971051352029646e-05,1.1072239814150657
2014-05-30,2.8179051435749515e-05,0.546022857894479,9.147149666071187e-05,0.9259879111424568,2.7721511176593534e-05,2.6070975249577756e-05,0.9837631064268004
2014-06-02,2.8496658002674943e-05,0.552415429008178,8.646428184655746e-05,0.9149353819577968,2.7420863978697465e-05,2.771637715907107e-05,0.9622484143973481
2014-06-03,3.418588872187905e-05,0.5515472125296246,8.247043904019708e-05,0.9130513995461836,2.9285678115255227e-05,2.765941055687066e-05,0.856659844461271
2014-06-04,2.793146765100254e-05,0.5458187944456343,8.073085667112862e-05,0.9215433535737496,2.5918815155739006e-05,2.8396393926289568e-05,0.9279431886497632
2014-06-05,4.136471088316827e-05,0.5423620136943847,8.070842082611828e-05,0.8793838996201223,3.133745230821584e-05,2.8935771676569192e-05,0.7575890569313123
2014-06-06,3.9833023701562004e-05,0.5687411495672784,8.048039824920227e-05,0.8877969524285685,3.2201888892536006e-05,2.8912039272501192e-05,0.8084219047441595
2014-06-09,5.1073182956276414e-05,0.5827395250991402,8.03471158784577e-05,0.8921350900627432,3.732983617642665e-05,2.9048661919218693e-05,0.7309087473241016
2014-06-10,4.95066057749403e-05,0.6161871303275207,8.07641704728072e-05,0.8701747409253503,3.8963105788924576e-05,2.92755953002586e-05,0.7870284213394261
2014-06-11,4.7157992518462575e-05,0.5855140484835003,8.113953333320773e-05,0.7850196898483031,3.6218563983297114e-05,2.6588903690466907e-05,0.7680259919698104
2014-06-12,4.667919578081926e-05,0.5561906764865431,8.223690172620163e-05,0.7391997993609477,3.4460276435006754e-05,2.4149651293908028e-05,0.7382362926048239
2014-06-13,3.72024477228719e-05,0.5428445099799996,8.111913096319436e-05,0.7523141932655372,2.9821044596254015e-05,2.555441670305286e-05,0.8015882400641119
2014-06-16,2.938646502467408e-05,0.5978401778722713,7.91028881987062e-05,0.7441095049661703,2.882404600073059e-05,2.5660911003637326e-05,0.9808612902752589
2014-06-17,3.191330809025626e-05,0.6271175416706823,8.145464623815135e-05,0.7503477962204139,3.197369238630207e-05,2.5867754954235206e-05,1.0018921352770773
2014-06-18,3.560112133469648e-05,0.6616365976183939,8.317907933347375e-05,0.7594646469883327,3.600463502062735e-05,2.5474108989457017e-05,1.0113342970896146
2014-06-19,3.687128606172102e-05,0.6608041637487708,8.673968595534646e-05,0.7687341260945593,3.737023565688626e-05,2.583590230625095e-05,1.013532199401182
2014-06-20,3.6786047916274955e-05,0.6616937117375407,8.577599745016975e-05,0.7796056760756302,3.716905007541151e-05,2.6412053692268253e-05,1.0104116147515567
2014-06-23,3.78482539714106e-05,0.6341663016732825,8.509710507938173e-05,0.7776071223425983,3.599013522603346e-05,2.633363553634366e-05,0.9509060907596767
2014-06-24,3.933090292313687e-05,0.5998933181966932,8.658358263390111e-05,0.7686312043401482,3.500731149847787e-05,2.528389426330121e-05,0.890071391620262
2014-06-25,4.004889359785303e-05,0.5809727930378501,8.882487004538151e-05,0.7541366014428367,3.465120537518596e-05,2.4562286103085524e-05,0.865222538308613
2014-06-26,4.4267929857314866e-05,0.5700073739637634,9.018227572799091e-05,0.7581616516046769,3.6015187141101145e-05,2.475622378618855e-05,0.8135728789935717
2014-06-27,3.536085878696092e-05,0.5511205502842316,8.780738315144874e-05,0.7602836867278285,3.070955508858318e-05,2.4812197129860496e-05,0.8684618004783052
2014-06-30,3.524942345217237e-05,0.609470519946623,8.468321496300747e-05,0.75981782170371,3.32987078700364e-05,2.4798380807113523e-05,0.9446596457163969
2014-07-01,3.707778978776346e-05,0.5863035184944678,8.375019925539687e-05,0.7450390498918555,3.2671745985174755e-05,2.372057740205923e-05,0.8811675715351619
2014-07-02,3.729144432547138e-05,0.5913215295391497,8.212870881735473e-05,0.7479456917568782,3.272470884561033e-05,2.4090985436428247e-05,0.8775393240335878
2014-07-03,3.7850371933542936e-05,0.5782113869604414,8.037227575946825e-05,0.7372857033730171,3.189149281526304e-05,2.3544453982718043e-05,0.8425674884055988
2014-07-07,3.637233936281704e-05,0.5714159110629035,7.785282408893124e-05,0.7422795951821484,3.040710907063529e-05,2.4201971327951022e-05,0.8359954185877875
2014-07-08,3.904012916123487e-05,0.5438218150037081,7.60361187045728e-05,0.7380958541282625,2.962935639667692e-05,2.349587492764583e-05,0.7589461672708187
2014-07-09,3.921043801203444e-05,0.49342595624913554,7.484142599470746e-05,0.7085089455506302,2.6729686502777335e-05,2.229497251368664e-05,0.6816982379685093
2014-07-10,3.784415060760939e-05,0.49276994634763954,7.312581520095507e-05,0.7016702457730398,2.592262361082737e-05,2.2396607238234777e-05,0.6849836287675871
2014-07-11,4.137743263306523e-05,0.4693939846678371,7.273736206993942e-05,0.7017483356126596,2.5751235064557007e-05,2.239755103919653e-05,0.622349755068633
2014-07-14,3.5819786180035966e-05,0.4695608344112361,7.50906038308874e-05,0.7301190861499773,2.4352646158952082e-05,2.379489044895586e-05,0.6798657601291028
2014-07-15,3.740515266448331e-05,0.4726807395180707,7.724172026786957e-05,0.7464715490906394,2.5407362905337758e-05,2.425991851279629e-05,0.6792476729940575
2014-07-16,4.331224214055195e-05,0.4756686404591442,7.98223605751113e-05,0.7149171157876708,2.7968690763979518e-05,2.345013192993247e-05,0.6457456225244288
2014-07-17,4.7474517764657056e-05,0.3991585871481116,8.130333540505776e-05,0.6562508137862444,2.4798758483187982e-05,1.995231425135178e-05,0.5223593550991201
2014-07-18,4.82618636397603e-05,0.3814756456320881,8.972334695948834e-05,0.638676333972758,2.5102766922951304e-05,1.8977589110324777e-05,0.5201367089825871
2014-07-21,3.56854935741795e-05,0.3191588357966675,7.865383194772318e-05,0.6656956308199757,1.6908795401953254e-05,2.0239840995358955e-05,0.4738282620865229
2014-07-22,3.6878426197529086e-05,0.315839144047455,8.340421905473757e-05,0.6991300018127967,1.7516452417159118e-05,2.1909532468091378e-05,0.4749783063772051
2014-07-23,3.8554343811198455e-05,0.30050027580610955,9.443930715449194e-05,0.7691233710261755,1.8132510141013154e-05,2.8608073663250343e-05,0.4703104332370041
2014-07-24,3.79220014302475e-05,0.29173275263101717,0.00011451415955955564,0.8310788584182105,1.922473712059292e-05,3.214642084895524e-05,0.5069547069121412
2014-07-25,3.58816002468109e-05,0.2901575952731224,0.00013665512573843107,0.8512835629813685,2.0318086648432232e-05,3.257184328021111e-05,0.5662536372033204
2014-07-28,3.90148494586092e-05,0.4119059422465722,0.00014588682855942674,0.8442646925861655,3.107571047680242e-05,3.242715523816971e-05,0.7965098137766903
