Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_PM,Predicted_Covariance,Future_Cov_45_PM,Beta_Predicted
2013-11-08,4.3778322206368926e-05,0.34777715203489284,8.301489191395197e-05,0.3223197487615111,2.096566329156832e-05,1.0370524281310508e-05,0.47890513466316004
2013-11-11,4.088414418239951e-05,0.3648705956025772,8.263642564519681e-05,0.2951326708083389,2.1208115659795815e-05,9.524466178597768e-06,0.5187369354040641
2013-11-12,3.99781619662566e-05,0.3761685313634767,8.232613526745374e-05,0.3400282048912589,2.1580561347956528e-05,1.1111284328380524e-05,0.5398087427373852
2013-11-13,4.4902541372157916e-05,0.3474863237620018,8.299069815961225e-05,0.3079115604390255,2.121230614226057e-05,9.730208965938345e-06,0.47240769662568327
2013-11-14,4.545126757048379e-05,0.3492170815386141,8.567182082013307e-05,0.3040221209955233,2.17915176313088e-05,9.478712290694781e-06,0.479447962535159
2013-11-15,4.488960878325864e-05,0.3501371294368688,8.588598476505843e-05,0.3026534964011288,2.1740635108507837e-05,9.854117366522922e-06,0.48431331209586975
2013-11-18,4.304897041106976e-05,0.3557399230316916,8.764580043428662e-05,0.4971403219307268,2.185141408940085e-05,2.1358020613643033e-05,0.5075943484999563
2013-11-19,4.253689180732228e-05,0.3600053408904298,8.99364054550891e-05,0.5087545711888456,2.2266890993519297e-05,2.2077282498731702e-05,0.5234724505584653
2013-11-20,3.986505410246521e-05,0.3503608732730873,9.105566121254605e-05,0.476219407919536,2.1108883122702152e-05,2.094584413393575e-05,0.5295084529032861
2013-11-21,3.485111027762049e-05,0.3675844875721534,9.241061646699218e-05,0.6626242938838373,2.0860581876881968e-05,2.950993391747919e-05,0.5985629069119646
2013-11-22,3.677714977289896e-05,0.35935957725247697,8.999410241121608e-05,0.605635518493972,2.0674036693430662e-05,2.8198947004468286e-05,0.5621435271926737
2013-11-25,4.464079349966786e-05,0.36759939522027174,8.818126190404937e-05,0.6214789258480702,2.3063695507862446e-05,2.937587939840485e-05,0.5166506618667979
2013-11-26,4.5604254902161166e-05,0.3864410321695458,8.415004052162223e-05,0.7924995205760906,2.393939002386466e-05,4.6326127307841884e-05,0.5249376417885556
2013-11-27,5.098239319509307e-05,0.4628850507293592,8.279747888331483e-05,0.8393579664735838,3.007404329969752e-05,5.000625646780838e-05,0.5898907723812399
2013-11-29,5.306536742177139e-05,0.5142724847389585,8.31862718944377e-05,0.8387083000536866,3.416840508052044e-05,4.997235372967362e-05,0.6438927447528047
2013-12-02,5.1303727815654587e-05,0.5424361349885714,8.368728287716656e-05,0.8681352637910894,3.554289577525786e-05,5.5321430034027533e-05,0.6927936290121293
2013-12-03,5.129816798105141e-05,0.5689306594913253,8.432002940947517e-05,0.9627979325283842,3.741757525072967e-05,6.440563629106036e-05,0.729413480507745
2013-12-04,4.926678581923591e-05,0.5860885372754091,8.468092624699022e-05,0.9517167262621926,3.785586221481277e-05,6.373583375021681e-05,0.7683850607528812
2013-12-05,6.186383108747796e-05,0.6175297771749818,8.954174923032931e-05,0.9533618711446208,4.5960960581556545e-05,6.585698641398557e-05,0.7429375092623327
2013-12-06,6.149224160789946e-05,0.632967265285275,9.391702497178612e-05,0.9702827323747384,4.8102049000907025e-05,6.44269997408265e-05,0.782245820661833
2013-12-09,5.694825981469449e-05,0.6345316664133472,9.767286058765358e-05,0.9780040715790308,4.732389510128347e-05,6.536640804206522e-05,0.8309980894108441
2013-12-10,5.3452041059883435e-05,0.6280864028606352,0.00010066554696247725,0.996035290927772,4.607251999040338e-05,6.684310140911006e-05,0.8619412669160261
2013-12-11,5.2671389427449466e-05,0.6246095381564335,0.00010211147581245627,1.05742877642772,4.580715040858915e-05,6.760925729994935e-05,0.8696780340622067
2013-12-12,5.926873458923956e-05,0.586038304110959,0.00010433490852453712,1.045125871873967,4.608436951202791e-05,6.771266358194196e-05,0.7775494083248858
2013-12-13,5.102150798536989e-05,0.6114859360579926,0.00010389272690731766,1.0408763080787224,4.452005486116322e-05,6.806633323109748e-05,0.8725742656200808
2013-12-16,5.265033739264804e-05,0.6171474755810037,0.00010429566661220465,1.0640349960920763,4.5732260461056906e-05,6.891730840906268e-05,0.8686033694333523
2013-12-17,5.547285481711756e-05,0.6485244573955287,0.00010143984060883408,1.0680678442964917,4.864866157327748e-05,6.939607006370508e-05,0.8769813944795518
2013-12-18,5.7755345996717895e-05,0.6842576148603994,0.00010177741681283514,1.1028955452652012,5.246158965747351e-05,6.497661340751232e-05,0.9083417084966434
2013-12-19,6.478693026373803e-05,0.6907997743594823,0.00010791949037330199,1.1053037841420692,5.776248001689383e-05,6.506099922557791e-05,0.8915761216305711
2013-12-20,6.101338500649426e-05,0.6843551952279043,0.0001120102505027103,1.1275304295496156,5.657479811532713e-05,6.695278059452477e-05,0.9272522432463846
2013-12-23,6.0371580554275465e-05,0.6821086855590719,0.0001162604912894933,1.1417802988742252,5.714601219671761e-05,6.729821126930754e-05,0.9465714111185479
2013-12-24,6.05937066863415e-05,0.6822581970528285,0.00011962327784540569,1.1296928987757875,5.808585303159485e-05,6.790768289960805e-05,0.9586119781757476
2013-12-26,6.0130930524985e-05,0.6690800871766265,0.0001207278776503142,1.1243127344334614,5.7007349594248906e-05,7.175436517860799e-05,0.9480536738170346
2013-12-27,6.1029823506439453e-05,0.665702679223426,0.00012597201835375213,1.1253276921371855,5.836982694814896e-05,7.18176342328769e-05,0.9564148082779589
2013-12-30,6.103786899254316e-05,0.6627985066497489,0.0001291468299535117,1.123874686374537,5.8846830660495194e-05,7.179694264402568e-05,0.9641036234027823
2013-12-31,6.15980310886923e-05,0.6594510386459221,0.0001321868786578053,1.1194288836173911,5.950591612509806e-05,7.105376707635821e-05,0.9660360091610412
2014-01-02,6.274975633376732e-05,0.6636705044192059,0.00013291206069728653,1.1186150130259975,6.060950460061449e-05,6.840811181258435e-05,0.9658922702142653
2014-01-03,6.287727487442676e-05,0.6555096161235939,0.00013388272395063768,1.125077819836621,6.0143430000399284e-05,6.957016422355432e-05,0.9565209389324318
2014-01-06,6.194585296328845e-05,0.6795353578029527,0.0001353393180493444,1.1233316086229892,6.222002332589282e-05,6.916370826885516e-05,1.0044259679944492
2014-01-07,5.985294868622432e-05,0.6920638811768621,0.00013414311398850403,1.0754387886108443,6.20116306148187e-05,6.874536941054621e-05,1.0360664257313563
2014-01-08,5.957982003469859e-05,0.6952691022091823,0.00013576989330927483,1.0622656045768284,6.253227968142955e-05,6.8118116809744e-05,1.0495546922600887
2014-01-09,5.8876921963223624e-05,0.7065051911278772,0.00013176336899891003,1.0513069952932437,6.222791519834399e-05,6.92499135291596e-05,1.0569152245630895
2014-01-10,5.8643073362417135e-05,0.7118795894435753,0.00013016902398266605,1.0506148040776648,6.21968982312345e-05,7.015766464792211e-05,1.0606009314493894
2014-01-13,6.549653155125348e-05,0.7247399467359235,0.0001294287721096695,1.1270263999533383,6.672779381698118e-05,7.116583894642355e-05,1.018798892652265
2014-01-14,6.384952094066409e-05,0.6825035570495319,0.00012801487083208661,1.1774662036539447,6.170409001269663e-05,7.224067992089925e-05,0.9663986370397167
2014-01-15,6.070372053025981e-05,0.6724609816700268,0.00012930612278176757,1.117733713072773,5.957777637577248e-05,6.981405985689255e-05,0.9814518097959734
2014-01-16,6.085694586035492e-05,0.6510097112023935,0.00013509342917176744,1.130469001846382,5.9028215834280534e-05,7.102959551479377e-05,0.9699503483091204
2014-01-17,6.130074788390541e-05,0.6487743331643914,0.0001377568040833326,1.1060727684304577,5.9618778790118634e-05,6.950263302151075e-05,0.9725620134851832
2014-01-21,6.022038567812545e-05,0.6630749759688499,0.0001376161676678679,1.069117595814453,6.036276628294467e-05,6.83361481129211e-05,1.0023643256883181
2014-01-22,6.0180607898710316e-05,0.6845149537784952,0.00013797225400682579,1.0693052413733704,6.237450396305278e-05,6.845474723786098e-05,1.0364551994561935
2014-01-23,6.197862719476769e-05,0.7130350006792323,0.00013724764386178123,1.088844278160496,6.576340231349396e-05,6.851227221927213e-05,1.0610658107484798
2014-01-24,8.312838911315208e-05,0.7497585024549388,0.00014339050996637224,1.0948281702333234,8.185708716444134e-05,5.8001769537792365e-05,0.9847067654952356
2014-01-27,7.785643656399444e-05,0.7410636444342341,0.0001432061777219927,1.0833262650251367,7.824987379398662e-05,5.723559089884649e-05,1.0050533680624953
2014-01-28,5.7778264472590076e-05,0.7332822973291505,0.00013472168124138863,1.0941886605258384,6.469521995101391e-05,5.736726670689789e-05,1.1197155286951415
2014-01-29,5.541992369045716e-05,0.6877559123155885,0.0001241247098666947,1.0654679314881472,5.704221975499392e-05,5.313291595802417e-05,1.0292727949897214
2014-01-30,5.718939038351772e-05,0.6735750628770525,0.00012502534778602802,1.0181892980613054,5.695643123698131e-05,5.263905882337492e-05,0.9959265320897083
2014-01-31,5.786696567157789e-05,0.6587320771575018,0.00012811703787128065,0.9399882930939268,5.6718875453632535e-05,5.067904055391805e-05,0.9801598337735332
2014-02-03,7.055814511505822e-05,0.6328235237549248,0.00014661924599014529,0.7503731016503805,6.436528301221192e-05,3.094244553644176e-05,0.9122303726558049
2014-02-04,5.3287933521446234e-05,0.5930932268830962,0.0001448258818917528,0.6691639736945058,5.210273183782891e-05,2.8439168807921475e-05,0.9777585354639371
2014-02-05,5.1744253938995175e-05,0.582939711826502,0.00013941841618983418,0.585232333288725,4.951249130165639e-05,3.1508570637835294e-05,0.9568693629253991
2014-02-06,5.460185755120456e-05,0.5791209355559607,0.00013779253535580935,0.550969221570169,5.0232618750868165e-05,2.894652722364665e-05,0.9199800337151716
2014-02-07,6.356327391387762e-05,0.5554369382702149,0.0001376866128327459,0.4715271519429715,5.196174716732639e-05,2.3849481723868608e-05,0.8174806608880745
2014-02-10,6.2547563500994e-05,0.5418345930106439,0.0001348272097164863,0.4785926725405317,4.97577461953059e-05,2.463277787169289e-05,0.7955185367774582
2014-02-11,5.609995653519849e-05,0.518473884099841,0.0001225608200121967,0.4644670127189358,4.299163648613608e-05,2.3801324895363262e-05,0.7663399250436509
2014-02-12,5.280573476410588e-05,0.4919305409683555,0.00011433672841798435,0.4557417249214842,3.822409499782714e-05,2.336281449000384e-05,0.723862572286553
2014-02-13,5.31879934714369e-05,0.48322571702784556,0.00010770617438795887,0.4437959266850897,3.657439431496347e-05,2.2622115507907683e-05,0.687643806954378
2014-02-14,5.362200748552388e-05,0.4804207383611011,0.00010314087918439748,0.4144115193813896,3.5727999147428366e-05,2.104125936794157e-05,0.666293576514712
2014-02-18,5.088126402858046e-05,0.46787475378679627,9.958588781254541e-05,0.4189406132149095,3.330484810048886e-05,2.133848534049561e-05,0.6545601556160482
2014-02-19,5.093399391722896e-05,0.46114907043319814,9.311173469799931e-05,0.4087797708430067,3.175758085413882e-05,2.0371624475438976e-05,0.6235046265122455
2014-02-20,5.128532994270177e-05,0.4549331975388005,8.739133762789674e-05,0.3756896195595208,3.0456388228447465e-05,1.9106861797223824e-05,0.5938616025766956
2014-02-21,5.0142924359823583e-05,0.44730082639390256,8.314409376190055e-05,0.378937136129942,2.8881532367273586e-05,1.9322608703338628e-05,0.5759842038733299
2014-02-24,5.289213529725008e-05,0.4448432063852371,8.060959796662821e-05,0.3798583079136634,2.904663919322364e-05,1.9298991424923637e-05,0.5491674524006938
2014-02-25,4.99909412374215e-05,0.4227276977586061,7.886057962178168e-05,0.3829627208494109,2.6542164941343425e-05,1.9510695202913074e-05,0.530939491922886
2014-02-26,4.8822079787728685e-05,0.406784470549467,7.615219208065668e-05,0.3815778550653059,2.4803542235425312e-05,1.943998716271733e-05,0.5080394432860605
2014-02-27,4.902946505121921e-05,0.3881097432594439,7.473714245736893e-05,0.3574427982468141,2.3493697218045573e-05,1.8040674158728835e-05,0.47917506734986004
2014-02-28,4.913560627678946e-05,0.37830815064710477,7.339522002843278e-05,0.3561722413183038,2.271840022833865e-05,1.7957075681889024e-05,0.4623612477754305
2014-03-03,5.060228536900576e-05,0.3751667784078674,7.30239726705935e-05,0.3370563068066405,2.2805634916115742e-05,1.720329942446267e-05,0.45068389203789494
2014-03-04,5.593664385448813e-05,0.3770853389709611,7.314065438861785e-05,0.2916061982357504,2.411944282106064e-05,1.3834346991387946e-05,0.43119216955175604
2014-03-05,4.9068183379191435e-05,0.364947633556942,6.985683209722053e-05,0.2928943650429588,2.1366578625469995e-05,1.3898285481554193e-05,0.435446701997348
2014-03-06,4.928243059442446e-05,0.3473146470796615,6.803117656078402e-05,0.2976365686537313,2.0110513008126965e-05,1.4103303317490565e-05,0.4080665820569766
2014-03-07,4.8971813978785636e-05,0.3335635845837429,6.628161240175845e-05,0.2660583621578868,1.9004141710168126e-05,1.3161908825444092e-05,0.388062850161128
2014-03-10,4.912023117884392e-05,0.3277893244021043,6.558594371385728e-05,0.2646498697011877,1.8605030751719587e-05,1.3092226230912846e-05,0.3787651300739963
2014-03-11,5.148937537691702e-05,0.32696395213710266,6.535267537810267e-05,0.2424948551605433,1.8966638709836415e-05,1.1984728723860903e-05,0.3683602407486044
2014-03-12,4.8906113932888686e-05,0.3105320557264609,6.132535000271785e-05,0.2604002042212249,1.700622942732349e-05,1.3341915474831616e-05,0.3477321761990792
2014-03-13,5.192240840939531e-05,0.3091074795678179,5.84717141373242e-05,0.2752398555860659,1.703177225693045e-05,1.3348976786716368e-05,0.32802354086965985
2014-03-14,5.053194068255615e-05,0.30659734302785974,5.5945016535535637e-05,0.2821711683650977,1.630166931386055e-05,1.3686099752790311e-05,0.3226012912559275
2014-03-17,5.312543808337814e-05,0.31168516546998537,5.4304361046809685e-05,0.2960332268148499,1.6741129232007712e-05,1.414730756582556e-05,0.31512453988112465
2014-03-18,5.3640183376897774e-05,0.3318417864295754,5.379734045306898e-05,0.3268214324361772,1.7826110847225497e-05,1.576263649696898e-05,0.3323275523122653
2014-03-19,4.9711758607667365e-05,0.35927032477349036,5.147842514831666e-05,0.2995083082800582,1.817454454576997e-05,1.4263679103870596e-05,0.3655985033481956
2014-03-20,4.924048797705463e-05,0.37098373101170595,5.010113841969366e-05,0.2837384652507226,1.8426372049909238e-05,1.340604623000066e-05,0.37421180834957746
2014-03-21,5.1299807125194504e-05,0.3897287741740049,4.9531213321481746e-05,0.3198397609196301,1.9645352278672137e-05,1.4789509495009911e-05,0.3829517766164048
2014-03-24,5.150721281894852e-05,0.4083606906217299,4.89609824344097e-05,0.2996599643123938,2.0507041784779987e-05,1.371221876362679e-05,0.39813922482786407
2014-03-25,5.187847468728203e-05,0.4175018123966947,4.863463897682079e-05,0.3298048236058412,2.097127390665176e-05,1.5118649970061634e-05,0.40423844442351836
2014-03-26,4.894688218699071e-05,0.40085707318138514,4.743753039586658e-05,0.3429219814166712,1.931581795357005e-05,1.5222698144916013e-05,0.39462815792389494
2014-03-27,4.819111839496585e-05,0.3851953085617015,4.6021132781911645e-05,0.3339078705255617,1.8140244815607554e-05,1.4751994922593247e-05,0.37642298871201385
2014-03-28,4.77393720640184e-05,0.36164465122481404,4.511373446388042e-05,0.3210502514318556,1.678320065207422e-05,1.4081804762208529e-05,0.3515588899989715
2014-03-31,4.471229395078723e-05,0.3223395499733456,4.407889351659661e-05,0.2952699790858892,1.4310091583706714e-05,1.2596648969016319e-05,0.3200482533832233
2014-04-01,4.637295349124256e-05,0.31828749185992267,4.365501069969356e-05,0.2800968291485322,1.4320856729249672e-05,1.1941328223818868e-05,0.308819163997267
2014-04-02,4.141854620280984e-05,0.3150011089572174,4.2796514500006274e-05,0.2837769437646679,1.3262143055104894e-05,1.2158154419014864e-05,0.3201981786170271
2014-04-03,4.131197301210188e-05,0.31916797415283427,4.3114402036359134e-05,0.2800313111678847,1.3470026776601608e-05,1.197001970327726e-05,0.3260562445820662
2014-04-04,4.5815215175484866e-05,0.33578021952294346,4.3280429363316845e-05,0.3438460486350942,1.4952222611454859e-05,1.3416913651990317e-05,0.3263593230804163
2014-04-07,4.72141155464609e-05,0.36070888215925195,4.742426496771124e-05,0.3706474032860827,1.7068410141273242e-05,1.3376006006533692e-05,0.3615107461766837
2014-04-08,4.530353492960697e-05,0.3872267103727158,5.0194993650448585e-05,0.3572391299661097,1.8465520490729916e-05,1.3367771253205097e-05,0.4075955776833266
2014-04-09,4.691297863661334e-05,0.42813549439173065,4.838295821876448e-05,0.3826665860271757,2.0397359376906236e-05,1.3525847383195536e-05,0.43479139397444
2014-04-10,5.810324280314903e-05,0.4790273997938565,4.866049585082796e-05,0.4435785510919959,2.547116481603505e-05,1.0655675440384063e-05,0.43837768061122034
2014-04-11,5.691804938589508e-05,0.49494038093963794,4.7961110123710115e-05,0.4212438650449076,2.5859641852864628e-05,9.087748390420456e-06,0.4543311327754836
2014-04-14,5.793906540801691e-05,0.5156427946951336,4.510833243987408e-05,0.4205354398811102,2.6361072922329976e-05,9.008168782311865e-06,0.4549792568570229
2014-04-15,5.375893588153699e-05,0.514493350255546,4.3077055186639554e-05,0.4229640292428132,2.4758715022544878e-05,8.78462847751096e-06,0.46055069016066646
2014-04-16,3.1303883437837385e-05,0.4744288350635785,4.1240412475809874e-05,0.4406949522950164,1.704636117567164e-05,8.485463135947666e-06,0.5445446156711502
2014-04-17,3.0074876652121772e-05,0.44952587876103145,4.17922352678791e-05,0.4632756283766063,1.593692123226765e-05,8.940802746711732e-06,0.5299081162197653
2014-04-21,3.398061258211898e-05,0.43132469355485864,3.996586241431116e-05,0.5400713169335334,1.5895145907149653e-05,1.0955535132820498e-05,0.4677710229248156
2014-04-22,3.465237531876505e-05,0.4142390358798513,3.764278133118526e-05,0.5164305268426009,1.4960922716850305e-05,1.0473877395209515e-05,0.43174306463051104
2014-04-23,3.661275306357103e-05,0.40340446003953156,3.670470188595904e-05,0.5609735968666378,1.478828253306556e-05,1.1275958280993087e-05,0.40391069492612425
2014-04-24,2.8915216768426475e-05,0.3978522413575537,4.11046829189815e-05,0.5370636915185594,1.3716101380640686e-05,1.079321807005622e-05,0.47435582069084714
2014-04-25,3.367547480592454e-05,0.4024101423354921,4.6070744045765156e-05,0.6883205703367677,1.585033315900312e-05,1.2532395475354284e-05,0.47067883230601293
2014-04-28,3.364553762091845e-05,0.39988536256453844,4.9519587038890444e-05,0.6337098094782089,1.632254034569718e-05,1.192167754384366e-05,0.48513239793050483
2014-04-29,3.9441733334885286e-05,0.3986889669437952,5.251909491404556e-05,0.6309270151466546,1.8145578989898597e-05,1.1690240660750708e-05,0.4600603841578448
2014-04-30,4.001418281063408e-05,0.3980084603827722,5.435382542357855e-05,0.6609376668483232,1.8561554182272562e-05,1.2409975198328e-05,0.4638743784951091
2014-05-01,2.1991126094734782e-05,0.38942952528215347,5.5047459122453147e-05,0.6251339262524932,1.3549436951351299e-05,1.2021692600040207e-05,0.6161320203877767
2014-05-02,2.5114593555483047e-05,0.3826273358874384,5.376771665889194e-05,0.560389623529089,1.4060470963438496e-05,1.1410086972392603e-05,0.5598526184537356
2014-05-05,2.3421323104644024e-05,0.37874051759977834,5.473626149974373e-05,0.5416266082831847,1.3560791756725807e-05,1.1167990689934205e-05,0.5789934110954196
2014-05-06,2.3724080850696792e-05,0.37675688102480315,5.550800154020099e-05,0.6583694570777041,1.3672051527265208e-05,1.2515852859985664e-05,0.5762942561740448
2014-05-07,2.503936026433856e-05,0.3741978353484163,5.4265912770315816e-05,0.6428328786828884,1.379356232260442e-05,1.1883547328750433e-05,0.550875189181627
2014-05-08,2.245244272166245e-05,0.36975954665115907,5.491546547061141e-05,0.677698671341613,1.2983701692216882e-05,1.2695388939598606e-05,0.5782756848852804
2014-05-09,2.6257615904936162e-05,0.3776838266117108,5.5887185443136896e-05,0.7255174297273312,1.4468121675141152e-05,1.3735009140659695e-05,0.5510066765970666
2014-05-12,2.5472098693136958e-05,0.3875037781787288,5.5031811229119384e-05,0.8264427282367113,1.450825596115103e-05,1.4373306847090056e-05,0.5695744247826757
2014-05-13,2.7268227179962204e-05,0.39706093786738994,5.54224681266322e-05,0.7103786863435565,1.5435778823044058e-05,1.4769731768068535e-05,0.5660719606438842
2014-05-14,2.54765910501542e-05,0.39862721435913995,5.272674752727452e-05,0.8253011236319662,1.4610096818177113e-05,1.8211337649101603e-05,0.5734714188964729
2014-05-15,2.174205444419079e-05,0.40870636838648117,5.523354649894575e-05,0.8706624478402049,1.4163257766007046e-05,1.744816436263772e-05,0.6514222380576963
2014-05-16,2.0552751262807784e-05,0.41347921453770364,5.702618594138834e-05,0.8445376464220742,1.4155520030520052e-05,1.701805402714859e-05,0.6887408819147173
2014-05-19,2.1296152341554682e-05,0.4151394966806078,5.826406486258255e-05,0.8460064133758547,1.462328745268636e-05,1.694830293462263e-05,0.6866633567488284
2014-05-20,2.0908636850371392e-05,0.4193265770554202,6.352626296893633e-05,0.8400603460084576,1.52824119708471e-05,1.5771641482675086e-05,0.7309138362396707
2014-05-21,2.119414789263069e-05,0.4211213958002477,6.885834931467842e-05,0.818362961437536,1.6087686369495193e-05,1.501593220331139e-05,0.7590626644201611
2014-05-22,2.007249814887391e-05,0.4252735923246444,6.770056677289238e-05,0.8192929476533848,1.567708385132493e-05,1.4998890063209038e-05,0.7810230562758543
2014-05-23,2.2049522594442057e-05,0.43013920986360715,6.782005114455342e-05,0.7727711612308892,1.663365482229993e-05,1.4439795953309458e-05,0.7543770959690853
2014-05-27,2.174082787467674e-05,0.431542152252302,6.768410653034445e-05,0.7806989960634646,1.6554063326464475e-05,1.4068636338556861e-05,0.7614274590594732
2014-05-28,2.1661197917021908e-05,0.4353962673670849,6.653406973546759e-05,0.7402955694972593,1.65290533456417e-05,2.0290927924888312e-05,0.763071987475483
2014-05-29,2.1856321025887475e-05,0.44089359121066535,6.854899714646298e-05,0.6935581361358747,1.7065651369215408e-05,1.8765438671487543e-05,0.7808107937745876
2014-05-30,2.8179051435749515e-05,0.4344106038584108,7.101409984735168e-05,0.7592124958544821,1.94328230375952e-05,2.063776295526308e-05,0.6896194885020734
2014-06-02,2.8496658002674943e-05,0.4314893508458757,7.257186153734122e-05,0.7611593679947705,1.962235726227547e-05,2.0702881419212854e-05,0.6885845091180006
2014-06-03,3.418588872187905e-05,0.4282289006873058,7.242694873644252e-05,0.7559846523554083,2.130833450889047e-05,2.1322941366663494e-05,0.6233079000006538
2014-06-04,2.793146765100254e-05,0.4321618736326734,7.068338023414698e-05,0.7656911301969702,1.9202243957271133e-05,2.18951078019955e-05,0.6874770848850082
2014-06-05,4.136471088316827e-05,0.439832831736852,6.92402542689188e-05,0.7921154523720463,2.3538672591734732e-05,2.1922976013355932e-05,0.5690520274206211
2014-06-06,3.9833023701562004e-05,0.43985293364906275,7.309068337106208e-05,0.7852888355888147,2.3733409978650287e-05,2.2562016104534222e-05,0.5958224551685141
2014-06-09,5.1073182956276414e-05,0.44177345384670863,7.573616460317146e-05,0.7908205788270505,2.747563458896362e-05,2.3160445191917614e-05,0.5379659735028737
2014-06-10,4.95066057749403e-05,0.4428246329568698,7.772044167521705e-05,0.7826343308727496,2.7468249096429805e-05,2.3023365483079395e-05,0.5548400797522244
2014-06-11,4.7157992518462575e-05,0.4468452670281939,8.00145012234939e-05,0.7949400326540154,2.744853487877839e-05,2.323627643626738e-05,0.5820547782654693
2014-06-12,4.667919578081926e-05,0.44307676280578023,7.921251652903288e-05,0.8355443432411307,2.6942479554817274e-05,2.3406640247101e-05,0.5771838846865499
2014-06-13,3.72024477228719e-05,0.4390071084298314,8.070008454363239e-05,0.8589931725965663,2.4054387607036725e-05,2.4336715020628323e-05,0.6465807783999168
2014-06-16,2.938646502467408e-05,0.4334819841987025,7.951116960549839e-05,0.8577457857575397,2.095360713722142e-05,2.430042421657123e-05,0.7130359884942918
2014-06-17,3.191330809025626e-05,0.43270764670658934,7.849703565882666e-05,0.8640406490770988,2.1657439541489295e-05,2.4400421064273004e-05,0.6786334867021111
2014-06-18,3.560112133469648e-05,0.4348058786911349,7.816942150725002e-05,0.8172906430656408,2.2937479573051868e-05,2.2226713473490768e-05,0.6442909299797037
2014-06-19,3.687128606172102e-05,0.4349463211947686,8.29439813696922e-05,0.812690067880866,2.4053165742334237e-05,2.220357701573788e-05,0.6523549436835543
2014-06-20,3.6786047916274955e-05,0.44121628214444164,8.536667045644753e-05,0.8166480793846146,2.4725055116712184e-05,2.2141179637621903e-05,0.6721313247073023
2014-06-23,3.78482539714106e-05,0.4586656934479033,7.637298180931894e-05,0.8120961200584395,2.465977193940447e-05,2.2025480394131115e-05,0.6515431850048273
2014-06-24,3.933090292313687e-05,0.46847674055172867,8.327382366149154e-05,0.7855825060696403,2.6810767406903566e-05,2.0612521509404415e-05,0.6816718003982516
2014-06-25,4.004889359785303e-05,0.485901461390574,8.576157196394866e-05,0.8227121683792877,2.847671134117041e-05,2.1583061541858672e-05,0.7110486403723525
2014-06-26,4.4267929857314866e-05,0.4669336489754646,0.00010713565624561888,0.8324664977221484,3.2156353596281414e-05,2.199246731469015e-05,0.7264029219330633
2014-06-27,3.536085878696092e-05,0.4528008053276868,0.00011266679984198231,0.835300224176713,2.8580286104206824e-05,2.2887679942844246e-05,0.808246379885593
2014-06-30,3.524942345217237e-05,0.4096163635196515,0.00011122892926967297,0.8358337291941957,2.5648512613704176e-05,2.3107615327015148e-05,0.7276292801924821
2014-07-01,3.707778978776346e-05,0.42705830958587737,0.00010803816123129733,0.8728232926695975,2.702916862223473e-05,2.3348550413508358e-05,0.7289854324368329
2014-07-02,3.729144432547138e-05,0.4258623431193897,0.0001082384813955184,0.8697741771985855,2.7056068301101974e-05,2.3980543484323908e-05,0.725530179656295
2014-07-03,3.7850371933542936e-05,0.41891280125318175,0.00010945253667730697,0.8439168673485155,2.6963211800962937e-05,2.283081867879247e-05,0.7123631928453571
2014-07-07,3.637233936281704e-05,0.45848500869224973,0.00010431610288002643,0.876006351507413,2.824141379394477e-05,2.4523850233394786e-05,0.7764530489016495
2014-07-08,3.904012916123487e-05,0.5056496466543271,9.941916943552788e-05,0.9262129486133984,3.150216459662237e-05,2.4982230943193726e-05,0.806917530075762
2014-07-09,3.921043801203444e-05,0.5309513351974235,9.754868667174186e-05,0.92216734203796,3.283721205233323e-05,2.50306560661209e-05,0.837460985318625
2014-07-10,3.784415060760939e-05,0.509362821868089,9.962756138877218e-05,0.8133397329752409,3.1276372289250036e-05,2.2383472393522105e-05,0.8264519559057362
2014-07-11,4.137743263306523e-05,0.5160824752141864,9.927779733681702e-05,0.7320145206641563,3.307706361076523e-05,2.1205482372130122e-05,0.7993986457326241
2014-07-14,3.5819786180035966e-05,0.5002836519146389,9.516356330851951e-05,0.8282371668055097,2.920876224562062e-05,2.4170984866191947e-05,0.8154365327255924
2014-07-15,3.740515266448331e-05,0.4763632472665064,9.470636841331305e-05,0.8270343956687974,2.8352643336028495e-05,2.5187842322882513e-05,0.7579876385038714
2014-07-16,4.331224214055195e-05,0.43605239243967087,9.0949598055346e-05,0.7834901975885232,2.736808429707186e-05,2.8297838094402553e-05,0.6318787239935553
2014-07-17,4.7474517764657056e-05,0.4810171833257498,8.793897880486868e-05,0.7786361001262119,3.108004084796197e-05,2.6954755369630045e-05,0.6546678578607882
2014-07-18,4.82618636397603e-05,0.4452980895717381,8.891220767921324e-05,0.7139690612650148,2.9169808163079204e-05,2.3103875455116233e-05,0.6044069988844732
2014-07-21,3.56854935741795e-05,0.41758121224400746,8.817491408598641e-05,0.6897198490245139,2.342390657855377e-05,2.2370412406600485e-05,0.6563985595396755
2014-07-22,3.6878426197529086e-05,0.42366087113187395,8.735079245392084e-05,0.6152639915708836,2.404573015407376e-05,2.2132771029132597e-05,0.652027015070531
2014-07-23,3.8554343811198455e-05,0.42453105530100127,8.696079138746039e-05,0.627654476527569,2.4581470807856538e-05,2.2476658922810296e-05,0.637579799781643
