Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_EFA,Predicted_Covariance,Future_Cov_45_EFA,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.827369866076546,4.306621809863006e-05,0.8841745979596132,3.471726644897083e-05,2.853391673370664e-05,0.8491621175701778
2013-11-12,3.99781619662566e-05,0.8268066182237499,4.1176908877512226e-05,0.8779406191770863,3.354611461974739e-05,2.8688937278690472e-05,0.8391109788404442
2013-11-13,4.4902541372157916e-05,0.825303745095712,4.073709843528939e-05,0.9007785662918412,3.529753056295837e-05,2.84651984795927e-05,0.7860920447777776
2013-11-14,4.545126757048379e-05,0.8244107658446491,4.033266050108337e-05,0.9005600623523106,3.529759287983337e-05,2.8077396814337095e-05,0.7766030468808255
2013-11-15,4.488960878325864e-05,0.8243443623669304,4.126714386310334e-05,0.8842597588660847,3.5480014481942276e-05,2.8790678283824944e-05,0.7903836866400666
2013-11-18,4.304897041106976e-05,0.8232935374993148,4.134040188300825e-05,0.9883025090611168,3.4731491826822626e-05,4.2459210065812646e-05,0.8067903017232592
2013-11-19,4.253689180732228e-05,0.8232757337209109,4.275427211916474e-05,0.9866968773024568,3.510895874988383e-05,4.2817474150491405e-05,0.8253766849941817
2013-11-20,3.986505410246521e-05,0.8308009706220598,2.8659404315701732e-05,0.9903935572077872,2.808191715837222e-05,4.3561074444982675e-05,0.7044244085607717
2013-11-21,3.485111027762049e-05,0.8368526911107118,3.008562249715631e-05,1.003899331976641,2.7097974335677225e-05,4.470859764707878e-05,0.777535467875125
2013-11-22,3.677714977289896e-05,0.836988655393528,2.9723458341787623e-05,0.9812004426089642,2.767312947258439e-05,4.5685595439803076e-05,0.7524544355249816
2013-11-25,4.464079349966786e-05,0.8412474008101399,3.1315090501940896e-05,1.0103080958558337,3.145332220386855e-05,4.775493994199954e-05,0.7045869873281391
2013-11-26,4.5604254902161166e-05,0.8466472115204177,3.2699389447254407e-05,0.9859442594399684,3.2694521560370056e-05,5.763407812291081e-05,0.7169182268302048
2013-11-27,5.098239319509307e-05,0.8569747349629281,3.8923088921499314e-05,1.0002588373164345,3.817524005103114e-05,5.959221446742715e-05,0.7487926254255443
2013-11-29,5.306536742177139e-05,0.8620916447597612,4.3151769528413967e-05,0.999493903844784,4.125326519037686e-05,5.955236511953759e-05,0.7774046839719361
2013-12-02,5.1303727815654587e-05,0.8628426991912119,4.69522324945415e-05,1.0190752013682536,4.2348127665568074e-05,6.493999242204833e-05,0.8254395824360771
2013-12-03,5.129816798105141e-05,0.8635689109603323,4.9290197657035295e-05,1.0177007527487598,4.342383808253287e-05,6.807831874186387e-05,0.846498808662579
2013-12-04,4.926678581923591e-05,0.862860092843321,5.111322964935188e-05,1.014264213672469,4.3299627465415455e-05,6.792459722265455e-05,0.8788807052338573
2013-12-05,6.186383108747796e-05,0.873670939353812,5.715462663958739e-05,1.0288242243630354,5.195077035236503e-05,7.106982670169888e-05,0.8397599928608454
2013-12-06,6.149224160789946e-05,0.879299797409114,6.034641489870907e-05,1.0259495921996302,5.356398413158503e-05,6.81232922170753e-05,0.8710689792889914
2013-12-09,5.694825981469449e-05,0.8827997528154915,5.804027832367496e-05,1.0249977146933402,5.0753637671961824e-05,6.850730053981677e-05,0.8912236798299102
2013-12-10,5.3452041059883435e-05,0.8838359843598004,5.4318424866727565e-05,1.024091496098547,4.7624168915115067e-05,6.872593004426615e-05,0.8909700728127616
2013-12-11,5.2671389427449466e-05,0.8806775333963075,5.733499103673211e-05,1.0345170877366796,4.83965250012208e-05,6.614434326467781e-05,0.9188389660364487
2013-12-12,5.926873458923956e-05,0.8828861876764036,6.054193246811592e-05,1.0289979716196136,5.288660510388015e-05,6.6667752998829e-05,0.8923187827513006
2013-12-13,5.102150798536989e-05,0.8874533094948062,5.043619361018267e-05,1.023701772961748,4.5018737353699936e-05,6.69432337606916e-05,0.8823482317811694
2013-12-16,5.265033739264804e-05,0.8905483571929866,5.572201266108533e-05,1.020704597129901,4.823602187299594e-05,6.611080817201067e-05,0.9161578873325794
2013-12-17,5.547285481711756e-05,0.8916342860954025,5.928998749480157e-05,1.0233970931254204,5.113493377301349e-05,6.649365651889146e-05,0.9218010131548973
2013-12-18,5.7755345996717895e-05,0.8806774366232154,6.351774651378428e-05,1.0922175387053457,5.334092043903668e-05,6.434752327546735e-05,0.9235668061285258
2013-12-19,6.478693026373803e-05,0.8882317476631121,6.473540813627676e-05,1.0932263295066835,5.752292194820413e-05,6.435008944859768e-05,0.8878784920667919
2013-12-20,6.101338500649426e-05,0.8907393095992384,5.8826084511589555e-05,1.088617911381205,5.3363972309528244e-05,6.464215444818583e-05,0.8746273019247855
2013-12-23,6.0371580554275465e-05,0.8940806758424261,6.46374579558984e-05,1.079723863579679,5.585153525179081e-05,6.364051363939548e-05,0.9251295847982475
2013-12-24,6.05937066863415e-05,0.8955040372071581,6.576779386516093e-05,1.118446910189992,5.653116626809385e-05,6.723166818126777e-05,0.9329544165489484
2013-12-26,6.0130930524985e-05,0.8937011589599366,6.246086675795394e-05,1.1387552530157368,5.477032105606467e-05,7.267609604646435e-05,0.9108510475038641
2013-12-27,6.1029823506439453e-05,0.8923399764382862,6.361708328860801e-05,1.1394588929247995,5.560172731156022e-05,7.271947768392424e-05,0.9110583009582766
2013-12-30,6.103786899254316e-05,0.8907118576926568,6.479890020064939e-05,1.1455798922678369,5.601711432565342e-05,7.318354511980968e-05,0.9177436114700677
2013-12-31,6.15980310886923e-05,0.8915587052146311,6.762691457920065e-05,1.1479543171583206,5.754308571068405e-05,7.286436848233549e-05,0.934170860556083
2014-01-02,6.274975633376732e-05,0.893337362151021,9.353558556569868e-05,1.1256073032833975,6.843999269169568e-05,6.883572038942632e-05,1.0906814096243158
2014-01-03,6.287727487442676e-05,0.8947783592950387,9.538179231208664e-05,1.1289783486243743,6.929390987201385e-05,6.98113568091143e-05,1.102050144673125
2014-01-06,6.194585296328845e-05,0.8960037138152236,9.138545820542889e-05,1.132448673126407,6.741467967596156e-05,6.972504740036551e-05,1.0882839843357093
2014-01-07,5.985294868622432e-05,0.8999974403808471,8.836221575929288e-05,1.1570666034178092,6.545116009147727e-05,7.396327148224734e-05,1.0935327586716113
2014-01-08,5.957982003469859e-05,0.903236096452877,8.4902236226958e-05,1.1553048483550827,6.424072643650276e-05,7.408428765088871e-05,1.0782296153142072
2014-01-09,5.8876921963223624e-05,0.9016348880912965,8.584617802897389e-05,1.1633623690661972,6.410084271018557e-05,7.663103529377802e-05,1.0887261183630654
2014-01-10,5.8643073362417135e-05,0.9007522745637723,8.741071432966812e-05,1.1546272044124268,6.449054743337646e-05,7.710337593391316e-05,1.0997129539037227
2014-01-13,6.549653155125348e-05,0.8991393779792234,9.035354479151846e-05,1.20377343279614,6.916856519308389e-05,7.601201378237474e-05,1.056064551127519
2014-01-14,6.384952094066409e-05,0.8947487384828641,7.230139920538672e-05,1.2003269813248758,6.07929568761371e-05,7.364324936819512e-05,0.9521286296358045
2014-01-15,6.070372053025981e-05,0.8942786873774067,7.268119488650051e-05,1.1748109751992302,5.940070026726925e-05,7.337912669522676e-05,0.9785347545157298
2014-01-16,6.085694586035492e-05,0.888964704345561,7.344555046538443e-05,1.1629626703355451,5.943227292284426e-05,7.30712367502521e-05,0.9765898055288582
2014-01-17,6.130074788390541e-05,0.8843617008818029,7.360409239024409e-05,1.176994855678479,5.940374070109983e-05,7.395918592093113e-05,0.9690540939826993
2014-01-21,6.022038567812545e-05,0.8849005169898674,8.073319506808692e-05,1.151677800513932,6.170101172113606e-05,7.36132536424383e-05,1.0245867911063287
2014-01-22,6.0180607898710316e-05,0.885514291080891,8.384399498679985e-05,1.145728997265015,6.290133188569891e-05,7.334724069072317e-05,1.0452093137970262
2014-01-23,6.197862719476769e-05,0.8856639886842249,8.64986930223592e-05,1.1585747157138306,6.484772362687397e-05,7.289985161464155e-05,1.0462917067054447
2014-01-24,8.312838911315208e-05,0.8924792562447191,0.00015182030484698142,1.1216445655382403,0.00010026231836356497,5.94224476155025e-05,1.2061140536127875
2014-01-27,7.785643656399444e-05,0.8945601935045052,0.00014788260504955666,1.1231987466478113,9.598765375762153e-05,5.9342181609285934e-05,1.2328801316089526
2014-01-28,5.7778264472590076e-05,0.8824067018594787,0.00013750005617361134,1.1170241551030846,7.865068002378297e-05,5.856450988356092e-05,1.3612503030632694
2014-01-29,5.541992369045716e-05,0.8771704592105173,0.00012992285349607398,1.1178339796681311,7.443200781148416e-05,5.5744313968956906e-05,1.3430550396860383
2014-01-30,5.718939038351772e-05,0.8741769838991117,0.0001200764522964655,1.0845792850820806,7.244126497868024e-05,5.607133456888086e-05,1.266690630777526
2014-01-31,5.786696567157789e-05,0.8757491444304856,0.0001313896797790764,1.017872836673843,7.636172032291787e-05,5.487815023603771e-05,1.3196081639446307
2014-02-03,7.055814511505822e-05,0.871874925820284,0.00014901956295682034,1.0381895648710628,8.940244750043476e-05,4.281086834918625e-05,1.2670747984466908
2014-02-04,5.3287933521446234e-05,0.8534949448558552,0.00014313812007282601,1.0333515459496525,7.454062796495102e-05,4.391697731564546e-05,1.3988275213365413
2014-02-05,5.1744253938995175e-05,0.8428131940495263,0.00013051455892172052,0.9990631657352854,6.926149644367545e-05,5.378898351759289e-05,1.338535028939301
2014-02-06,5.460185755120456e-05,0.8420381195201097,0.0001348994893663856,0.9642571447303874,7.226709784855126e-05,5.065962779370837e-05,1.323528192805173
2014-02-07,6.356327391387762e-05,0.8434923317037795,0.0001300424847715123,0.9525440263258648,7.668790917741558e-05,4.8178946330934905e-05,1.2064814232401029
2014-02-10,6.2547563500994e-05,0.8448469801029427,0.00012087293822393431,0.9251029005257776,7.345947056711657e-05,4.761429826358339e-05,1.174457747917697
2014-02-11,5.609995653519849e-05,0.8293684919596364,0.00011907424059740371,0.9106534902528746,6.778564064408108e-05,4.66658750676905e-05,1.2083011258939338
2014-02-12,5.280573476410588e-05,0.8184053619208745,0.00010506265883981883,0.9122429562104,6.095835022322827e-05,4.6764563765646215e-05,1.1543888271897325
2014-02-13,5.31879934714369e-05,0.8107750240744815,9.940525297933183e-05,0.9132758194070544,5.8953803917499874e-05,4.6553449085317205e-05,1.1084043610172911
2014-02-14,5.362200748552388e-05,0.8062663842387399,9.522799878749065e-05,0.9161085497570148,5.761458213940805e-05,4.651433829204481e-05,1.07445776167485
2014-02-18,5.088126402858046e-05,0.8066337727931201,9.021550144525975e-05,0.9137403405073228,5.46507254225616e-05,4.654080852011597e-05,1.0740834856591572
2014-02-19,5.093399391722896e-05,0.797975673241783,8.65091544294965e-05,0.9107396746355128,5.2969338753835544e-05,4.538690015970402e-05,1.039960440563804
2014-02-20,5.128532994270177e-05,0.7934356760765661,8.338783496638216e-05,0.904643936360255,5.188713009045448e-05,4.6008475528277295e-05,1.0117343526584517
2014-02-21,5.0142924359823583e-05,0.7896767642476484,7.965496081813887e-05,0.9070717321568512,4.9906900990332085e-05,4.6253033749419206e-05,0.9952929875450063
2014-02-24,5.289213529725008e-05,0.787404708590557,7.954336564458277e-05,0.9030120828823932,5.1073490421115654e-05,4.587821848590652e-05,0.9656159679333464
2014-02-25,4.99909412374215e-05,0.7912282520465864,7.828603515757136e-05,0.9039613416536992,4.949822120719406e-05,4.6053867000691625e-05,0.9901438136984185
2014-02-26,4.8822079787728685e-05,0.7915287644876982,7.71176938362046e-05,0.9030022309445692,4.8568183069165574e-05,4.6004639798772476e-05,0.9947995513573568
2014-02-27,4.902946505121921e-05,0.791392811895137,7.52726521617213e-05,0.9063843073010676,4.807721342541584e-05,4.57465754823038e-05,0.9805779723517566
2014-02-28,4.913560627678946e-05,0.7917634108039577,7.181030727203237e-05,0.9050881137895253,4.703129966479882e-05,4.5631674433527876e-05,0.957173488403975
2014-03-03,5.060228536900576e-05,0.8036726216140107,8.316705065020484e-05,0.831927743201961,5.213626189571039e-05,4.2461457557093565e-05,1.0303143724738608
2014-03-04,5.593664385448813e-05,0.8181861012544898,9.047743217059314e-05,0.770127298310184,5.8206359022062904e-05,3.653628879229044e-05,1.0405765346501505
2014-03-05,4.9068183379191435e-05,0.8211163984737051,8.512110656821633e-05,0.770573366505565,5.306685447769758e-05,3.6564884512564474e-05,1.0814921365155303
2014-03-06,4.928243059442446e-05,0.8321154177512596,8.339772129834896e-05,0.7592243342113655,5.334659696601512e-05,3.59753209084328e-05,1.0824668410744023
2014-03-07,4.8971813978785636e-05,0.8441386043231598,8.03878911596448e-05,0.7562120066020485,5.296417056097675e-05,3.7409812654923545e-05,1.0815235593257906
2014-03-10,4.912023117884392e-05,0.851201365981193,7.27585225886608e-05,0.7543419765017826,5.088671887026843e-05,3.7317289530450974e-05,1.0359625280465972
2014-03-11,5.148937537691702e-05,0.8570763558647359,7.419773771735465e-05,0.7419460499926184,5.2975328449132584e-05,3.666891048478034e-05,1.028859411506509
2014-03-12,4.8906113932888686e-05,0.8334492014262737,7.297276809967565e-05,0.7357679873876299,4.9789884959969265e-05,3.769795160557204e-05,1.0180707677631744
2014-03-13,5.192240840939531e-05,0.81922177122716,7.689009940017717e-05,0.6738251344127222,5.17623650195669e-05,3.268013659732828e-05,0.9969176431769785
2014-03-14,5.053194068255615e-05,0.8125470368529589,7.441419946306482e-05,0.6641566658867983,4.9826388135175984e-05,3.2213476782455535e-05,0.9860374935565511
2014-03-17,5.312543808337814e-05,0.8095554640636949,7.284791206246811e-05,0.6486149730864464,5.036240079543901e-05,3.099704588834147e-05,0.9479903152308569
2014-03-18,5.3640183376897774e-05,0.8053597639004724,7.205338365580622e-05,0.6521195716203128,5.006823078002963e-05,3.145180437949865e-05,0.9334090159280376
2014-03-19,4.9711758607667365e-05,0.8004028224930296,6.908838922712954e-05,0.6258131228498757,4.6907329498980573e-05,2.9803505667612755e-05,0.9435862019925756
2014-03-20,4.924048797705463e-05,0.7981870081074355,6.56316856494515e-05,0.6464271900576539,4.5375623742266934e-05,3.0542326316542e-05,0.9215104400145534
2014-03-21,5.1299807125194504e-05,0.7937671712956029,6.30359352699135e-05,0.6629526302267592,4.513828974033352e-05,3.065517617724918e-05,0.8798919970629885
2014-03-24,5.150721281894852e-05,0.7918144013144333,6.172264373360874e-05,0.6762919473069081,4.464570456481174e-05,3.094662028286172e-05,0.8667854873402787
2014-03-25,5.187847468728203e-05,0.7921641630287711,6.249924869660332e-05,0.6666552714187555,4.510723319570505e-05,3.056027983181428e-05,0.8694787860978314
2014-03-26,4.894688218699071e-05,0.7984103908892538,5.770513953381751e-05,0.6828691120389886,4.2432238639443136e-05,3.031333926776111e-05,0.8669038096714756
2014-03-27,4.819111839496585e-05,0.8033747298270144,5.487122403909147e-05,0.6923593133955823,4.1311788167361134e-05,3.05883208435482e-05,0.8572490023737788
2014-03-28,4.77393720640184e-05,0.8064497818616495,5.233650633871935e-05,0.6862326367669448,4.0310486919844416e-05,3.0099319247718567e-05,0.8443866179426939
2014-03-31,4.471229395078723e-05,0.804325111475341,4.14975590447799e-05,0.687928044042429,3.4646261540077356e-05,2.934801605490637e-05,0.7748710361005164
2014-04-01,4.637295349124256e-05,0.8034571287118163,4.186897906271487e-05,0.6896600313429953,3.54030984236208e-05,2.9402177890235258e-05,0.7634428208310391
2014-04-02,4.141854620280984e-05,0.8124167365304277,4.237813862786635e-05,0.6945875411004844,3.403668268457817e-05,2.975894542449798e-05,0.821773958890646
2014-04-03,4.131197301210188e-05,0.8182102168652134,4.563820372332441e-05,0.6918849060203485,3.5527703679954835e-05,2.9574821197400328e-05,0.8599856431341925
2014-04-04,4.5815215175484866e-05,0.8232267931604655,4.868112318758666e-05,0.7298252370915433,3.887806638481968e-05,2.8477867423430524e-05,0.8485841709114756
2014-04-07,4.72141155464609e-05,0.820907760348209,4.286165110090184e-05,0.7628749942852762,3.692876117338958e-05,2.7530802631627176e-05,0.7821550980246564
2014-04-08,4.530353492960697e-05,0.8254147835519343,4.51055456767944e-05,0.7412347069640806,3.7312406378588784e-05,2.7736759992032265e-05,0.8236091606662732
2014-04-09,4.691297863661334e-05,0.8326024319815495,4.902304997859013e-05,0.7090475862914353,3.9928623909863444e-05,2.5062207649664192e-05,0.8511210558414866
2014-04-10,5.810324280314903e-05,0.8297485313919006,5.506017889472811e-05,0.6496565750635954,4.69316136924085e-05,1.5606096360041277e-05,0.8077279585136157
2014-04-11,5.691804938589508e-05,0.8260426432870159,5.037131775341877e-05,0.6428227209829875,4.423022290403236e-05,1.3868002913979679e-05,0.7770860628789064
2014-04-14,5.793906540801691e-05,0.8248662199445697,5.0410809924248206e-05,0.6620167696086515,4.4579079739624884e-05,1.418087093692165e-05,0.769413165809481
2014-04-15,5.375893588153699e-05,0.8225230081268882,5.0555899900252284e-05,0.7135107285408007,4.2880447557498396e-05,1.4819053705748719e-05,0.7976431611665381
2014-04-16,3.1303883437837385e-05,0.806134760136681,4.663010140884109e-05,0.6649946417341736,3.0799235529719935e-05,1.2804293511082883e-05,0.9838790637870994
2014-04-17,3.0074876652121772e-05,0.7999953664763407,4.637989045869674e-05,0.6682046831560047,2.987818818420281e-05,1.289574909749027e-05,0.9934600407445034
2014-04-21,3.398061258211898e-05,0.7964379828417502,4.542408831475929e-05,0.6903241562856215,3.12903683306743e-05,1.4003466412848891e-05,0.9208300249166101
2014-04-22,3.465237531876505e-05,0.7921165377780184,4.7520046142289566e-05,0.5738157551913338,3.214356278518212e-05,1.1637723865896393e-05,0.927600560985949
2014-04-23,3.661275306357103e-05,0.7914606450450866,4.782731347174613e-05,0.5686890087736038,3.311948013787408e-05,1.143104341025691e-05,0.9045886300975086
2014-04-24,2.8915216768426475e-05,0.7600372550468597,4.9814244729742366e-05,0.5696746996390233,2.8845288171364774e-05,1.1448592335133326e-05,0.9975815987263129
2014-04-25,3.367547480592454e-05,0.7434832922230363,4.950260853505374e-05,0.5683228999930389,3.0355830528725803e-05,1.0347572987580906e-05,0.9014224952630894
2014-04-28,3.364553762091845e-05,0.7328254887041846,4.925574386055015e-05,0.5993201033861195,2.983271254874937e-05,1.1274720560181117e-05,0.8866766489176702
2014-04-29,3.9441733334885286e-05,0.7246693539946617,4.859375039061771e-05,0.58187093297994,3.1725472656050867e-05,1.078129653150131e-05,0.8043630432435999
2014-04-30,4.001418281063408e-05,0.7184902315649029,4.8912330064766895e-05,0.5738299704317119,3.1786083501051285e-05,1.0774413470898635e-05,0.7943704273926565
2014-05-01,2.1991126094734782e-05,0.6362399339152638,4.514392752049936e-05,0.6067863105462145,2.0046766355160382e-05,1.1668857172779436e-05,0.9115843485595798
2014-05-02,2.5114593555483047e-05,0.5816308433461499,4.566708932221866e-05,0.6562004437607941,1.9697548192405045e-05,1.3360890031263524e-05,0.7843068671961309
2014-05-05,2.3421323104644024e-05,0.5526249471195963,4.904068546271228e-05,0.6614817018263255,1.8728994623188797e-05,1.363932527424103e-05,0.7996557043131
2014-05-06,2.3724080850696792e-05,0.533334914375964,4.231637919963206e-05,0.7641872299950442,1.6898531406195713e-05,1.4527488821476747e-05,0.7122944620086047
2014-05-07,2.503936026433856e-05,0.5119235318193707,3.7246798362395605e-05,0.7776664824914107,1.5633678684463725e-05,1.4376110427961554e-05,0.6243641418718453
2014-05-08,2.245244272166245e-05,0.5283699550656706,3.884418965002424e-05,0.8045885177946487,1.5603892355657347e-05,1.5072427616711904e-05,0.6949752661256087
2014-05-09,2.6257615904936162e-05,0.5391559007357574,3.726727381776344e-05,0.8053364473700716,1.686575628770669e-05,1.5246089222269334e-05,0.6423186457128464
2014-05-12,2.5472098693136958e-05,0.551445521932995,4.1657544864382255e-05,0.8228411484311846,1.7963121775884675e-05,1.4310668977688619e-05,0.7052077644754315
2014-05-13,2.7268227179962204e-05,0.5596725109695109,4.2018070245329556e-05,0.8556080027663272,1.8944383627625882e-05,1.7789245289040068e-05,0.6947420344783903
2014-05-14,2.54765910501542e-05,0.5653136602996834,4.085507215292491e-05,0.8761719951955732,1.823824849986181e-05,1.9333869282733672e-05,0.7158826101952686
2014-05-15,2.174205444419079e-05,0.5896116839964252,4.086770106403672e-05,0.9298360396184836,1.7575450853305465e-05,1.8634009184401044e-05,0.8083620109782867
2014-05-16,2.0552751262807784e-05,0.6075736691530145,2.7794737232544566e-05,0.9351655526870354,1.4521624872629694e-05,1.8844272919484044e-05,0.7065538178778038
2014-05-19,2.1296152341554682e-05,0.6159930128559656,2.9125770913698482e-05,0.9487388681930436,1.5341402810457398e-05,1.9006373343937177e-05,0.7203837840942788
2014-05-20,2.0908636850371392e-05,0.6196112640779157,2.7376960946338402e-05,0.9514878289830015,1.48243200415231e-05,1.786362728005462e-05,0.7090046160163608
2014-05-21,2.119414789263069e-05,0.6390028038734971,2.9145419878074512e-05,0.9328640311857076,1.588166029026197e-05,1.711688298134396e-05,0.7493417697525883
2014-05-22,2.007249814887391e-05,0.6439503142319405,2.5489937644229647e-05,0.9320516684406664,1.4565904534958875e-05,1.706317691152216e-05,0.7256647591608342
2014-05-23,2.2049522594442057e-05,0.6473381642931191,2.6537728747581618e-05,0.913613429159445,1.565895163205845e-05,1.7071537033360056e-05,0.7101719125658325
2014-05-27,2.174082787467674e-05,0.657609212213266,2.9288160045154177e-05,0.8966954309708836,1.6594033856211733e-05,1.615895753470314e-05,0.7632659598735941
2014-05-28,2.1661197917021908e-05,0.6646243309138222,3.1326020926163815e-05,0.8603325278291475,1.7312910670973136e-05,2.3581047939370186e-05,0.7992591516542222
2014-05-29,2.1856321025887475e-05,0.672448005346955,2.9407759985869943e-05,0.857803752606452,1.7048187483009545e-05,2.320939352163364e-05,0.7800117624012298
2014-05-30,2.8179051435749515e-05,0.6722132513995761,3.197913284794081e-05,0.8556512769427982,2.0179183795271958e-05,2.4090663598321372e-05,0.7161058576184549
2014-06-02,2.8496658002674943e-05,0.6685078104888564,3.2730467695213226e-05,0.8786275747265515,2.0416418359844705e-05,2.6616495245130045e-05,0.7164495695575335
2014-06-03,3.418588872187905e-05,0.6687768262334012,3.25284409879107e-05,0.8779343986271336,2.2301613132472628e-05,2.6595597997765172e-05,0.6523631230976172
2014-06-04,2.793146765100254e-05,0.6682874883348228,3.261381906567808e-05,0.8874984186114936,2.0170238671544783e-05,2.734733488784703e-05,0.7221331483031045
2014-06-05,4.136471088316827e-05,0.6704316271684063,3.391894373815267e-05,0.8515260641099889,2.511254049200252e-05,2.8019120862205952e-05,0.6071005926508499
2014-06-06,3.9833023701562004e-05,0.6779247341351643,3.7875119780836846e-05,0.8478888342146701,2.6331774322906588e-05,2.7612389529465194e-05,0.6610538662640872
2014-06-09,5.1073182956276414e-05,0.6815155774818654,3.9598364201559565e-05,0.8469304317739071,3.064861630248153e-05,2.7576760577781797e-05,0.6000921526414305
2014-06-10,4.95066057749403e-05,0.723250650184623,3.9916566144558977e-05,0.8528314104899497,3.215118581551303e-05,2.8692107525785173e-05,0.6494322386324374
2014-06-11,4.7157992518462575e-05,0.7503706742387329,4.065750932742952e-05,0.8589634918331612,3.285669622232192e-05,2.909340727796574e-05,0.6967365332495519
2014-06-12,4.667919578081926e-05,0.7717033357946611,4.067318543440897e-05,0.8977457579490667,3.362529889605968e-05,2.9329346441649548e-05,0.7203487192441413
2014-06-13,3.72024477228719e-05,0.7716375718798028,3.3070079899695e-05,0.9008673148288404,2.7065543055887286e-05,3.060043126046791e-05,0.7275204915951675
2014-06-16,2.938646502467408e-05,0.7649596416518671,1.12296829983305e-05,0.897755196284896,1.3896196437182805e-05,3.095944352433313e-05,0.4728774429151308
2014-06-17,3.191330809025626e-05,0.7750011787329499,1.0219399715157693e-05,0.8944818432289866,1.3995904440486464e-05,3.083668299981677e-05,0.43856012673157124
2014-06-18,3.560112133469648e-05,0.7815389376410097,1.5179410998711931e-05,0.883299818975888,1.8168117036332566e-05,2.9627812101838453e-05,0.5103242919100447
2014-06-19,3.687128606172102e-05,0.7909461706477692,1.6625520377249488e-05,0.8824588216356767,1.958297612902418e-05,2.9658004154045055e-05,0.5311172519516428
2014-06-20,3.6786047916274955e-05,0.7740503052336543,1.3681951268124225e-05,0.8986783602203888,1.7365399221081158e-05,3.044608554122153e-05,0.47206482361477936
2014-06-23,3.78482539714106e-05,0.7644093159547942,1.7514547269285816e-05,0.8983580625916299,1.96810540366375e-05,3.0422861521837947e-05,0.5199989952377713
2014-06-24,3.933090292313687e-05,0.7618925458490337,2.8417407643525813e-05,0.8989428168454954,2.547140560115269e-05,2.9570455898141368e-05,0.6476181248859363
2014-06-25,4.004889359785303e-05,0.8857330776451953,0.0001268939444718471,0.9765831480613468,6.314203487615425e-05,3.18073869379126e-05,1.5766237017728555
2014-06-26,4.4267929857314866e-05,0.8860833580162769,0.00013132421486775192,0.9752736436446476,6.756030367524963e-05,3.184557346541663e-05,1.5261681287788051
2014-06-27,3.536085878696092e-05,0.8841971383653153,0.00011179074626166471,0.9729469276501298,5.5592145407365015e-05,3.175255682473854e-05,1.5721378754484394
2014-06-30,3.524942345217237e-05,0.9188887665131459,0.00010064913788380903,0.9682272583346354,5.473233555548664e-05,3.160029624755576e-05,1.5527157665358515
2014-07-01,3.707778978776346e-05,0.876848611898592,0.00011843807358939028,0.9572647497473288,5.8106832932990594e-05,3.0477426107987626e-05,1.5671601048929624
2014-07-02,3.729144432547138e-05,0.8943676144257067,0.00012197039222531851,0.9475812724792276,6.031813113044641e-05,3.052115532814588e-05,1.6174790819042368
2014-07-03,3.7850371933542936e-05,0.8963215435611932,0.00012640406013682598,0.9670988138441108,6.199824880951212e-05,3.0883297228094814e-05,1.6379825518852928
2014-07-07,3.637233936281704e-05,0.8581931895135552,0.00012382229604487966,0.9382467695226469,5.7593053847440025e-05,3.059146656046442e-05,1.583430014576314
2014-07-08,3.904012916123487e-05,0.8077054626597366,0.00012854436524212186,0.9290402543734526,5.721832827412896e-05,2.9574226026899815e-05,1.4656285597268015
2014-07-09,3.921043801203444e-05,0.7953620011182053,0.0001195492859595896,0.9258483857593466,5.445517757718202e-05,2.9134091308196107e-05,1.3887928913333913
2014-07-10,3.784415060760939e-05,0.7754249187318786,0.00012414989043861194,0.8841176685478426,5.315110582712797e-05,2.822014513816898e-05,1.4044734780344306
2014-07-11,4.137743263306523e-05,0.7721354995868666,0.00011487461715934607,0.8845353047098073,5.3233782840167145e-05,2.823152350751622e-05,1.2865414660267576
2014-07-14,3.5819786180035966e-05,0.7835087451078496,0.00010932666392136617,0.864210105416803,4.903073353898764e-05,2.8164973595895463e-05,1.368817035717392
2014-07-15,3.740515266448331e-05,0.7956684351489446,9.73684638771978e-05,0.8592589888467749,4.801832476759464e-05,2.792544883486159e-05,1.2837355644103194
2014-07-16,4.331224214055195e-05,0.8139337354291837,9.878095394486955e-05,0.8643578774868999,5.3239134962098805e-05,2.8351966702338946e-05,1.2291936951528215
2014-07-17,4.7474517764657056e-05,0.7891796839588126,0.0001039872522232536,0.8363316005635273,5.54493205407772e-05,2.542739843095231e-05,1.16798070105005
2014-07-18,4.82618636397603e-05,0.7843001617226412,0.00010097721765065994,0.8161040377045611,5.475150337810044e-05,2.424966493199478e-05,1.1344672428479055
2014-07-21,3.56854935741795e-05,0.7969953429146318,8.898102764629558e-05,0.8266499959303203,4.491075397977422e-05,2.513350501615123e-05,1.258515701524995
2014-07-22,3.6878426197529086e-05,0.8025262944677032,7.947183864407019e-05,0.8186523327591133,4.344622937969877e-05,2.5655156863754886e-05,1.1780933694673157
2014-07-23,3.8554343811198455e-05,0.8068617681311272,7.106080365726393e-05,0.8218336683694139,4.223289502775685e-05,3.056866948703251e-05,1.095412108025294
2014-07-24,3.79220014302475e-05,0.814118685015503,6.500197979593317e-05,0.8152660905836004,4.042003076702648e-05,3.153477745982401e-05,1.0658728242857587
