Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SPXU,Predicted_Covariance,Future_Cov_45_SPXU,Beta_Predicted
2013-11-22,3.677714977289896e-05,-0.8193778386501283,0.015023565827285116,-17.446990576087234,-0.000609059553706319,-0.0008123479347214693,-16.560814458632525
2013-11-25,4.464079349966786e-05,-0.8401745617743057,0.01618503786111278,-17.163298038341008,-0.0007141547692025451,-0.0008112696219991263,-15.997806338452712
2013-11-26,4.5604254902161166e-05,-0.8336559905410721,0.017124351189689194,-14.152940833447843,-0.0007367100941709271,-0.000827320297120243,-16.154415761236674
2013-11-27,5.098239319509307e-05,-0.7393030025725335,0.0210488968455143,-13.995012475561458,-0.0007658562289386571,-0.0008337779720651908,-15.021974861163812
2013-11-29,5.306536742177139e-05,-0.6741795687940216,0.023146323897438984,-13.987766313258236,-0.0007471747515340904,-0.0008334263605706683,-14.080270953283616
2013-12-02,5.1303727815654587e-05,-0.6355636944637396,0.024895636641891043,-13.44625305781791,-0.0007182822934317424,-0.0008568548920700352,-14.000586780217734
2013-12-03,5.129816798105141e-05,-0.6196953833641065,0.024053675854551593,-13.141018626752018,-0.0006883667990506983,-0.0008790584582437213,-13.41893533712487
2013-12-04,4.926678581923591e-05,-0.5938153289250901,0.024483619089757293,-13.148157167865246,-0.0006521782729527241,-0.0008805233072492186,-13.237686650507758
2013-12-05,6.186383108747796e-05,-0.5818306148966691,0.026893014925913995,-12.99812411878171,-0.0007504723940575948,-0.0008978933492170839,-12.131036517870943
2013-12-06,6.149224160789946e-05,-0.5819820803380817,0.02886468851290332,-13.29342290668645,-0.0007753596790418037,-0.0008826863815948158,-12.609065123789517
2013-12-09,5.694825981469449e-05,-0.5794257846937145,0.030515080253652866,-13.251584554989003,-0.0007638275255407668,-0.0008856900583520195,-13.412657876223195
2013-12-10,5.3452041059883435e-05,-0.6443269314660636,0.03196818693163395,-13.299288404457672,-0.0008422624397573443,-0.0008925042029988007,-15.757348513852637
2013-12-11,5.2671389427449466e-05,-0.7252524458871602,0.033060678805184485,-13.94782467112346,-0.0009570452512685772,-0.0008917877856041402,-18.170115914387047
2013-12-12,5.926873458923956e-05,-0.6888338998330633,0.03490230152043151,-13.770521831260604,-0.0009907278525592986,-0.0008921783846342141,-16.7158597096009
2013-12-13,5.102150798536989e-05,-0.69115504060405,0.044948481459438805,-13.7331531151625,-0.0010466696637719307,-0.0008980561561399685,-20.51428319351237
2013-12-16,5.265033739264804e-05,-0.6749423716159624,0.04490249972624142,-13.75550999075356,-0.001037773393226951,-0.0008909413015910577,-19.710669382564358
2013-12-17,5.547285481711756e-05,-0.6571444472652278,0.04110764206025177,-13.804367759374236,-0.0009923443104838,-0.0008969176230988212,-17.888827134557115
2013-12-18,5.7755345996717895e-05,-0.6524862066587036,0.03688103517774336,-14.702683982489102,-0.0009522894684384548,-0.0008662022593928462,-16.48833457759168
2013-12-19,6.478693026373803e-05,-0.6174730121261437,0.037296375130484415,-14.728116109131989,-0.0009598314901817789,-0.0008669344704308888,-14.815202484119045
2013-12-20,6.101338500649426e-05,-0.5591114404229067,0.03733686488794135,-14.684985771490291,-0.0008438783848609874,-0.0008719947636225174,-13.83103698919778
2013-12-23,6.0371580554275465e-05,-0.5667212829444643,0.037398399405764275,-14.739596538540091,-0.0008515542159063854,-0.0008687735134798467,-14.10521652884039
2013-12-24,6.05937066863415e-05,-0.5708696952428023,0.03783579209606518,-14.402410113921736,-0.0008643749341072995,-0.0008657523651482403,-14.265094204942233
2013-12-26,6.0130930524985e-05,-0.5754669403875156,0.03821456740532696,-13.8509002062708,-0.0008723360397627364,-0.0008839734008296383,-14.507276573747218
2013-12-27,6.1029823506439453e-05,-0.5677023811748324,0.03956366760520611,-13.861190812308148,-0.0008821451385238912,-0.0008846116013548785,-14.45432884843282
2013-12-30,6.103786899254316e-05,-0.5630156499057559,0.040607322050060915,-13.877668890212822,-0.0008863848472764036,-0.0008865527530987983,-14.52188390431342
2013-12-31,6.15980310886923e-05,-0.5576478314680472,0.041436960016861334,-13.900647523230294,-0.0008909172670623828,-0.0008823189983578704,-14.46340493869991
2014-01-02,6.274975633376732e-05,-0.5594607867182935,0.04174868467686615,-14.419735638743449,-0.0009055179677004652,-0.0008818287582379768,-14.430621258256293
2014-01-03,6.287727487442676e-05,-0.6378420064789544,0.04232354519562357,-14.24221326873014,-0.0010405213414382795,-0.0008806796281490375,-16.548448442085345
2014-01-06,6.194585296328845e-05,-0.6140824981340158,0.04316764533291721,-14.328002802970952,-0.0010041810427923695,-0.0008821774428254488,-16.210625808760543
2014-01-07,5.985294868622432e-05,-0.6011892178728807,0.04197876514266001,-13.713161525978196,-0.0009529470898495675,-0.0008765876448510671,-15.921472722176787
2014-01-08,5.957982003469859e-05,-0.5904570005545577,0.04102852455600138,-13.647986530390217,-0.0009231681642127112,-0.0008751814392647026,-15.494645060610603
2014-01-09,5.8876921963223624e-05,-0.5828894602843135,0.0402569306519707,-13.45796129063944,-0.0008973855683289601,-0.0008864800289810761,-15.24172015801871
2014-01-10,5.8643073362417135e-05,-0.5817186611758454,0.039663997150682084,-13.363698478572426,-0.0008871960435042103,-0.000892397358838595,-15.128743986886468
2014-01-13,6.549653155125348e-05,-0.5647660954287186,0.03916224342334454,-14.06087102774022,-0.0009045062021375472,-0.0008878706683783343,-13.809986280414519
2014-01-14,6.384952094066409e-05,-0.5413161989647143,0.040117095576599884,-14.329006299111024,-0.0008663524078167821,-0.0008791226061744865,-13.568659483316889
2014-01-15,6.070372053025981e-05,-0.5204672180152338,0.04108012174607389,-13.93515530361044,-0.0008218960557256608,-0.000870394938528634,-13.539467573753722
2014-01-16,6.085694586035492e-05,-0.5600742629115038,0.041587292604241675,-13.839369031122706,-0.0008910067962020179,-0.000869554833308197,-14.641004138567224
2014-01-17,6.130074788390541e-05,-0.5858771374932684,0.04194772518592861,-13.937563152911371,-0.0009394932076479804,-0.0008757989209024084,-15.325966486204086
2014-01-21,6.022038567812545e-05,-0.5852618234482286,0.04101184724054102,-13.642439781855648,-0.000919764467656923,-0.0008720011617097137,-15.273307490473606
2014-01-22,6.0180607898710316e-05,-0.5984509203692728,0.042043086957159345,-13.595562748163395,-0.000951928046164708,-0.000870360282052561,-15.817853614355199
2014-01-23,6.197862719476769e-05,-0.6127713685240995,0.04268639005199384,-13.926150776428775,-0.0009966993049058072,-0.0008762614196524106,-16.081338842399365
2014-01-24,8.312838911315208e-05,-0.6022671725766393,0.004829500682386474,-2.971525673665413,-0.0003816058204894032,-0.00015742538599718662,-4.590559549637992
2014-01-27,7.785643656399444e-05,-0.6113816216902401,0.008146414203681493,-2.965168630374638,-0.00048690348699875714,-0.00015665934091451002,-6.253862987918086
2014-01-28,5.7778264472590076e-05,-0.7247115875239131,0.011568611405363896,-2.96335435455482,-0.0005924996091688412,-0.0001553658393088228,-10.25471454667736
2014-01-29,5.541992369045716e-05,-0.803533720038206,0.012704995431050374,-2.957004084174654,-0.0006742552315656727,-0.0001474603269124613,-12.166296643273323
2014-01-30,5.718939038351772e-05,-0.8643873753500468,0.01663422164972952,-2.94383684097188,-0.000843077290076951,-0.00015219252543057751,-14.74184782217805
2014-01-31,5.786696567157789e-05,-0.8969456986503779,0.01618133638149045,-2.9445043760571687,-0.0008679379933624496,-0.00015875161188893603,-14.998850955628189
2014-02-03,7.055814511505822e-05,-0.9991392099876523,0.015698965878138783,-2.9651889978133537,-0.001051562530956815,-0.00012227277186282359,-14.903488877748218
2014-02-04,5.3287933521446234e-05,-1.012221433056949,0.012495951081695666,-2.970034257292392,-0.0008259896901336907,-0.0001262251240784959,-15.500501437183022
2014-02-05,5.1744253938995175e-05,-1.0173358489126565,0.009993458830505226,-2.96298568088386,-0.0007315656865299065,-0.00015952543684725836,-14.138104829811617
2014-02-06,5.460185755120456e-05,-1.035726989555357,0.008060196236184255,-2.9627077565051634,-0.0006871029450320376,-0.00015565316059758204,-12.583874905495401
2014-02-07,6.356327391387762e-05,-1.0443031732748096,0.006807398097879284,-2.9437438130959377,-0.0006869423653806076,-0.00014889230446410112,-10.807221262884463
2014-02-10,6.2547563500994e-05,-1.0418494014806072,0.0056380924783764165,-2.945792153963833,-0.0006186944817163906,-0.0001516175402343254,-9.891584053574817
2014-02-11,5.609995653519849e-05,-1.0366586616313989,0.0044849058151319,-2.9401794580958387,-0.0005199884613524761,-0.00015066767847119418,-9.268963711695973
2014-02-12,5.280573476410588e-05,-1.0192507851471646,0.003490213924860697,-2.9398827609908045,-0.00043757008481929224,-0.00015070802564593345,-8.286412200758273
2014-02-13,5.31879934714369e-05,-1.013821979055755,0.0027514635305954413,-2.9418085111399703,-0.000387838024502589,-0.00014995615763814245,-7.2918340999433715
2014-02-14,5.362200748552388e-05,-1.005814288518388,0.002177600249064998,-2.942761223207553,-0.00034369911520430084,-0.00014941525334011345,-6.409665197579332
2014-02-18,5.088126402858046e-05,-0.9820892315707825,0.0017233398973426715,-2.942358046104244,-0.00029081403773636587,-0.00014986721757882508,-5.715542710829924
2014-02-19,5.093399391722896e-05,-0.9767967628578161,0.0013314004438993127,-2.9376233457107737,-0.00025436797137277337,-0.00014639706736389947,-4.994070792605383
2014-02-20,5.128532994270177e-05,-0.9710103190334707,0.0010364429314958822,-2.942293144154618,-0.00022386856692622784,-0.0001496394511463878,-4.365157973563662
2014-02-21,5.0142924359823583e-05,-0.9640431840345864,0.0007883203019483462,-2.941250591766039,-0.0001916693514722671,-0.00014997905685250706,-3.8224605748331633
2014-02-24,5.289213529725008e-05,-0.9574146900640893,0.0006084486612168573,-2.9499278892806027,-0.00017175429526952637,-0.00014987333922497606,-3.247255840670438
2014-02-25,4.99909412374215e-05,-0.9208780917731545,0.0004363687449558761,-2.951533005282065,-0.00013601118240689456,-0.00015037093093466162,-2.7207165746477537
2014-02-26,4.8822079787728685e-05,-0.9338791983912346,0.0004110924435707068,-2.9516175633284645,-0.00013230266333385954,-0.0001503740502198077,-2.7098940460769456
2014-02-27,4.902946505121921e-05,-0.9441191551972749,0.0003594687265192986,-2.949967600045512,-0.00012533891850795566,-0.00014888928945347177,-2.556399878665184
2014-02-28,4.913560627678946e-05,-0.9463512274119533,0.0002855158344860913,-2.9509786168541936,-0.00011208967468863371,-0.00014877899008174098,-2.2812311311925813
2014-03-03,5.060228536900576e-05,-0.962343706697941,0.00019271097714651522,-2.951686129178741,-9.503170103603644e-05,-0.00015065358298257798,-1.8780120372635185
2014-03-04,5.593664385448813e-05,-0.9813815201080187,0.00011929539346770326,-2.9316060615929715,-8.016742155332168e-05,-0.00013908091029445603,-1.4331825441988753
2014-03-05,4.9068183379191435e-05,-0.992105405049287,1.7718932158590936e-05,-2.933412321307899,-2.9253415399851797e-05,-0.000139194900081695,-0.5961788960839627
2014-03-06,4.928243059442446e-05,-0.9996494938625844,-9.358639744277123e-05,-2.931645843964513,,-0.0001389140143091561,
2014-03-07,4.8971813978785636e-05,-1.0055156142277417,-0.00022864698748263732,-2.929937255241388,,-0.00014494401418165052,
2014-03-10,4.912023117884392e-05,-0.9938572970164711,-0.0003330701274040918,-2.929691298369002,,-0.0001449317972772538,
2014-03-11,5.148937537691702e-05,-1.0036505217746938,-0.0004370785229546386,-2.925702301615147,,-0.00014459584467645502,
2014-03-12,4.8906113932888686e-05,-1.0034912697914296,-0.0005530314165267578,-2.930731956736853,,-0.00015015955215208826,
2014-03-13,5.192240840939531e-05,-1.026818347312653,-0.000725162136804057,-2.9358868311098347,,-0.0001423888450800946,
2014-03-14,5.053194068255615e-05,-1.0327196335177105,-0.0005243256107998649,-2.9311856035105985,,-0.00014217079227486198,
2014-03-17,5.312543808337814e-05,-1.0419439381874405,-0.00041957280695196114,-2.929562804476459,,-0.00014000261549779663,
2014-03-18,5.3640183376897774e-05,-1.0482256830805532,-0.0003366422316977051,-2.926136281744302,,-0.00014112790035193144,
2014-03-19,4.9711758607667365e-05,-1.0300173791595797,-0.0002829559389023683,-2.9218509254316847,,-0.00013914920834428204,
2014-03-20,4.924048797705463e-05,-1.0231204884349037,-0.00019933068665991245,-2.923062673742986,,-0.00013810856875806832,
2014-03-21,5.1299807125194504e-05,-1.0207971069574029,4.983068171700561e-05,-2.974641077856291,-5.161140846081947e-05,-0.00013754850972470982,-1.0060741229467884
2014-03-24,5.150721281894852e-05,-1.013654730341036,-0.0006710047879486744,-2.974734283544806,,-0.00013612164492252243,
2014-03-25,5.187847468728203e-05,-1.0054948986423455,-0.0013523555605930622,-2.9746566637497187,,-0.0001363618408871181,
2014-03-26,4.894688218699071e-05,-1.012170602650175,-0.0011364608815822579,-2.9727620915195154,,-0.000131964302168386,
2014-03-27,4.819111839496585e-05,-1.013479515452954,-0.004225228800920736,-2.9740556764017554,,-0.0001313932917146681,
2014-03-28,4.77393720640184e-05,-1.0061353183543242,-0.0035850679739285146,-2.9777456028748635,,-0.00013060893746133528,
2014-03-31,4.471229395078723e-05,-0.9008483388112795,0.0035893264187801107,-2.973203964745104,-0.00036088733044343396,-0.00012684122772362103,-8.071322192519267
2014-04-01,4.637295349124256e-05,-0.8992426420275426,0.002400769782827037,-2.976197193435878,-0.0003000437118731333,-0.00012688379105777186,-6.470230797997284
2014-04-02,4.141854620280984e-05,-0.9147739485245249,0.0014675599392580479,-2.977008781880299,-0.0002255325018352099,-0.00012754712203427054,-5.445205650890513
2014-04-03,4.131197301210188e-05,-0.8132264536655852,0.0006076157456457867,-2.9761630795883347,-0.00012884393370600023,-0.00012721695496930094,-3.118803685998169
2014-04-04,4.5815215175484866e-05,-0.7567398986327094,0.00014921595276800418,-2.987752634576837,-6.256898731417525e-05,-0.00011658246261880419,-1.3656814024449921
2014-04-07,4.72141155464609e-05,-0.7072885287687175,-1.2080978588184666e-05,-2.9842877724926584,,-0.00010769764152179089,
2014-04-08,4.530353492960697e-05,-0.6484883281963628,-2.81598660222224e-06,-2.986483617241476,,-0.0001117532389313464,
2014-04-09,4.691297863661334e-05,-0.7545241808880666,2.380569101987077e-05,-2.980577704401196,-2.521506331349424e-05,-0.00010535238930065136,-0.537485873766606
2014-04-10,5.810324280314903e-05,-0.8143054054005294,0.0020255481731309036,-3.0056408533761774,-0.0002793565069017243,-7.220171792592706e-05,-4.807933144939442
2014-04-11,5.691804938589508e-05,-0.8121594236239823,0.0019531163884786492,-3.0072636976898197,-0.00027078858572516205,-6.487751655525524e-05,-4.757516967759377
2014-04-14,5.793906540801691e-05,-0.8300327490818517,0.001886688799274227,-3.006556830310032,-0.00027442969706525895,-6.440258968115102e-05,-4.736522674859831
2014-04-15,5.375893588153699e-05,-0.8314650863636248,0.0017184971368701632,-3.005032878702397,-0.0002527224108904374,-6.241215700863188e-05,-4.701030754167747
2014-04-16,3.1303883437837385e-05,-0.8966471356566454,0.0015888615765559447,-2.9347104843524225,-0.00019996947465570508,-5.6507063445966836e-05,-6.388008537432756
2014-04-17,3.0074876652121772e-05,-0.9380760693074244,0.0014563057617817433,-2.9364901689555167,-0.0001963207788692256,-5.6671617845061456e-05,-6.527733468039851
2014-04-21,3.398061258211898e-05,-0.9616822508092396,0.0013375509541938063,-2.941027830985621,-0.00020502289908027124,-5.965977588276833e-05,-6.033525693064075
2014-04-22,3.465237531876505e-05,-0.9791814301285914,0.0012294371269659702,-2.9432074758289573,-0.00020210768864079557,-5.969204500548876e-05,-5.832433903350621
2014-04-23,3.661275306357103e-05,-0.9937364025917641,0.0011299566243065762,-2.943781750534165,-0.00020212418357964007,-5.9172054429620115e-05,-5.5205950568287
2014-04-24,2.8915216768426475e-05,-1.001248083665682,0.0010763693345516153,-2.9440276617855625,-0.00017663858711659374,-5.9165296518339776e-05,-6.1088453367388045
2014-04-25,3.367547480592454e-05,-1.0019809330705574,0.0010126488462264339,-2.9368771636933344,-0.0001850315373911049,-5.3472332026826374e-05,-5.494548731902429
2014-04-28,3.364553762091845e-05,-1.008042841029654,0.0009669110871741893,-2.93820853179123,-0.0001818176314488806,-5.527510249751054e-05,-5.403915178809302
2014-04-29,3.9441733334885286e-05,-1.006251039064131,0.0011422578807009924,-2.9375076563036813,-0.0002135828707859016,-5.442812024304617e-05,-5.415149201797188
2014-04-30,4.001418281063408e-05,-1.012511543140717,0.001082681454011913,-2.93346368693048,-0.00021074501368088545,-5.507964430836092e-05,-5.266757906271131
2014-05-01,2.1991126094734782e-05,-0.9988039255020584,0.0010469677660226169,-2.931758290531314,-0.00015155512613852443,-5.637943401611496e-05,-6.891649180930778
2014-05-02,2.5114593555483047e-05,-0.9906695508778599,0.0010230752340058657,-2.930911819888632,-0.00015879823741056729,-5.96762633874988e-05,-6.322946738506873
2014-05-05,2.3421323104644024e-05,-0.983661350195789,0.001003566032644388,-2.928320027865272,-0.00015080797101162092,-6.038006683609785e-05,-6.438917662244215
2014-05-06,2.3724080850696792e-05,-0.9776009094110866,0.0009872286769553801,-2.927347762689965,-0.00014961156839714715,-5.564999025085705e-05,-6.30631674789428
2014-05-07,2.503936026433856e-05,-0.9957416801942135,0.0009297418885949083,-2.9260830083056404,-0.00015192858739059668,-5.409220198614987e-05,-6.0675906168008495
2014-05-08,2.245244272166245e-05,-0.99436163811079,0.0008636444374723866,-2.9251291056884248,-0.00013846616046187421,-5.479670134477215e-05,-6.167086680875039
2014-05-09,2.6257615904936162e-05,-0.9936257745896352,0.000809898904648142,-2.9253029633533574,-0.00014489917072213043,-5.537987275641072e-05,-5.518367366128273
2014-05-12,2.5472098693136958e-05,-0.9983187461624622,0.0007956506899549774,-2.92647008582942,-0.00014212249154712584,-5.089651234780894e-05,-5.579535995807775
2014-05-13,2.7268227179962204e-05,-0.999610298779099,0.0007933284660567586,-2.9272899971509814,-0.00014702313959840763,-6.086231033733599e-05,-5.391738107068661
2014-05-14,2.54765910501542e-05,-1.0046492889615632,0.0007953273885630835,-2.92229900267031,-0.0001430072674583971,-6.448431042363957e-05,-5.613281116648121
2014-05-15,2.174205444419079e-05,-0.9930825915247375,0.0008060350241404513,-2.9089707743457542,-0.0001314657474734617,-5.829607136818884e-05,-6.046611087784656
2014-05-16,2.0552751262807784e-05,-0.9770126053247882,0.0008330006704694723,-2.9085406100891267,-0.00012783736949524248,-5.860923009454023e-05,-6.2199638316343915
2014-05-19,2.1296152341554682e-05,-0.9774956404177793,0.0044411813951727224,-2.9110582668255764,-0.0003006177759683683,-5.8318112707472546e-05,-14.11606055154761
2014-05-20,2.0908636850371392e-05,-0.9733844965135806,0.008764708493146723,-2.899272672966829,-0.00041669282536516237,-5.443214809009669e-05,-19.92922008006279
2014-05-21,2.119414789263069e-05,-0.9730294785014704,0.0125155328440303,-2.9026118434250314,-0.0005011395169846302,-5.325928067032408e-05,-23.645183544221606
2014-05-22,2.007249814887391e-05,-0.976823815919371,0.010778426948892179,-2.9031065369672984,-0.000454354301682755,-5.3147504704480985e-05,-22.63566290119423
2014-05-23,2.2049522594442057e-05,-0.9717706546913121,0.009299869361193544,-2.9033544317300453,-0.0004400497712135504,-5.425130708493519e-05,-19.95733782120399
2014-05-27,2.174082787467674e-05,-1.0216721746692687,0.008121214706754728,-2.901176377522696,-0.00042929922112435386,-5.228083501475496e-05,-19.7462223425444
2014-05-28,2.1661197917021908e-05,-1.0124785887243457,0.0071537470938393835,-2.9088901503934395,-0.00039856015058858376,-7.973042500191494e-05,-18.399728035141827
2014-05-29,2.1856321025887475e-05,-0.9508470463913727,0.006277322122905099,-2.9078496815605,-0.00035219760621269045,-7.867700200194644e-05,-16.114221867236207
2014-05-30,2.8179051435749515e-05,-0.9329487889516657,0.00547008404229174,-2.90796495803292,-0.00036628403488798495,-8.18730801290692e-05,-12.998451552677057
2014-06-02,2.8496658002674943e-05,-0.9201531561223437,0.00484351522349827,-2.916412553739203,-0.000341851444841996,-8.834764933663267e-05,-11.996194248810047
2014-06-03,3.418588872187905e-05,-0.8839117398367533,0.004295788803470821,-2.9160967055206224,-0.00033873010775353334,-8.833841779512343e-05,-9.908477457154573
2014-06-04,2.793146765100254e-05,-0.8382726404516567,0.003796949939770614,-2.9158430514047944,-0.0002729918022127435,-8.984865182286684e-05,-9.773628998795022
2014-06-05,4.136471088316827e-05,-0.8020792159539378,0.0033737790880673476,-2.914569412118448,-0.0002996336469890721,-9.59027281270482e-05,-7.243702194253609
2014-06-06,3.9833023701562004e-05,-0.8642290775390471,0.0030512429150306936,-2.914189212988973,-0.0003012929042235704,-9.490362941994417e-05,-7.563897395310103
2014-06-09,5.1073182956276414e-05,-0.9078606844306858,0.002790379047134103,-2.914411708512591,-0.00034272617373553286,-9.48956737124205e-05,-6.710491766862066
2014-06-10,4.95066057749403e-05,-0.9223462127331387,0.00317198561901024,-2.916091053281093,-0.00036550317131968423,-9.810707840563016e-05,-7.382917200611195
2014-06-11,4.7157992518462575e-05,-0.9385318439190916,0.0029090665052922595,-2.912205988925509,-0.0003476189890214628,-9.863748077618848e-05,-7.371369527347212
2014-06-12,4.667919578081926e-05,-0.9055834056560274,0.0026419025049171986,-2.9057662836137714,-0.00031801567843477255,-9.493136030547343e-05,-6.812792575262124
2014-06-13,3.72024477228719e-05,-0.919184495492533,0.002306282058053236,-2.908842785403836,-0.00026924314690482057,-9.880683008148673e-05,-7.237242799464807
2014-06-16,2.938646502467408e-05,-0.8903485811026831,0.0020883073277243305,-2.911268993271604,-0.00022056213170348123,-0.00010039626432051557,-7.505568686750455
2014-06-17,3.191330809025626e-05,-0.8888326058437541,0.0017929921523450255,-2.911208339678585,-0.00021261557958888384,-0.00010036202455828975,-6.6622858084022765
2014-06-18,3.560112133469648e-05,-0.8968499187317346,0.0016505271001569536,-2.909269708359594,-0.00021740170284315888,-9.758328307231512e-05,-6.106597059101098
2014-06-19,3.687128606172102e-05,-0.9029936268743087,0.0016458443548555894,-2.9098830879808624,-0.00022244528729352793,-9.779643264391522e-05,-6.033022198389381
2014-06-20,3.6786047916274955e-05,-0.8702128665947282,0.0015451447716520487,-2.941000522617997,-0.00020746825528976146,-9.963737578642277e-05,-5.639862584911519
2014-06-23,3.78482539714106e-05,-0.8843585847802299,0.0013973621428466942,-2.940737202080215,-0.00020337885935573375,-9.958795317415952e-05,-5.373533466282483
2014-06-24,3.933090292313687e-05,-0.8767418339234923,0.0012664274851948753,-2.937749791929279,-0.00019567207547145974,-9.663640337753518e-05,-4.9750211901785075
2014-06-25,4.004889359785303e-05,-0.8622390068580356,0.0012599983436283836,-2.939746177430945,-0.00019369031901148668,-9.574775517109591e-05,-4.836346315990866
2014-06-26,4.4267929857314866e-05,-0.8482093611861575,0.0012196580686750086,-2.939797452671637,-0.00019709096430616354,-9.599309523288119e-05,-4.452229072862238
2014-06-27,3.536085878696092e-05,-0.8964511254013531,0.0010990663403238907,-2.9395305900161435,-0.00017672580658166731,-9.59328915534736e-05,-4.997780388943319
2014-06-30,3.524942345217237e-05,-0.9277046560133673,0.0010012006574391414,-2.939220462390851,-0.00017427950120729106,-9.592813727242545e-05,-4.944180191876315
2014-07-01,3.707778978776346e-05,-0.9461001903827676,0.0009141148604205912,-2.939067305543092,-0.0001741784547806992,-9.357412006943293e-05,-4.697649341498295
2014-07-02,3.729144432547138e-05,-0.956958140225694,0.0008500762095469221,-2.9414559882707803,-0.00017038308373551445,-9.474293943571545e-05,-4.568959095508585
2014-07-03,3.7850371933542936e-05,-0.9698053492664852,0.0008073564741398029,-2.94288484540558,-0.00016953224654698803,-9.397797421284693e-05,-4.479011377871002
2014-07-07,3.637233936281704e-05,-0.984363437794215,0.0008706087048839499,-2.94714670592138,-0.0001751671218466132,-9.609150047896965e-05,-4.815943239155088
2014-07-08,3.904012916123487e-05,-0.9950623138827542,0.0007688117259503827,-2.950576916755018,-0.00017239152069700172,-9.392599323343152e-05,-4.415751802075976
2014-07-09,3.921043801203444e-05,-1.0035232515960444,0.0007398539654970484,-2.951763324192794,-0.0001709233079653493,-9.288447604375974e-05,-4.359127738203018
2014-07-10,3.784415060760939e-05,-1.0031461672415207,0.0015333002336441832,-2.9486248224516958,-0.00024164465882043037,-9.411713328189426e-05,-6.385257825600199
2014-07-11,4.137743263306523e-05,-1.0051402899463058,0.0020868062258504166,-2.9490039406239457,-0.000295358527072154,-9.41227259445534e-05,-7.13815498635189
2014-07-14,3.5819786180035966e-05,-1.0054501462610215,0.0018169834921518086,-2.9539406878328585,-0.00025650599923996516,-9.627017892428875e-05,-7.1610142492399325
2014-07-15,3.740515266448331e-05,-1.0047420065604387,0.0016697615244603296,-2.9534585731156606,-0.00025110045539557144,-9.598579396896183e-05,-6.7129910589562884
2014-07-16,4.331224214055195e-05,-0.9922538046399557,0.0018752860693773854,-2.953421363925464,-0.0002827885816974856,-9.687573440234032e-05,-6.529068173838989
2014-07-17,4.7474517764657056e-05,-0.9944321113513956,0.004803123148910327,-2.8948240323144034,-0.00047486185161922146,-8.801274997567596e-05,-10.00245761259186
2014-07-18,4.82618636397603e-05,-1.006452389593775,0.004411423827281093,-2.90007009681551,-0.0004643919381330909,-8.617250360000405e-05,-9.622337454671019
2014-07-21,3.56854935741795e-05,-1.0147108802394091,0.0037717141285737383,-2.903254354682092,-0.0003722695852326493,-8.827068075461081e-05,-10.431958421951256
2014-07-22,3.6878426197529086e-05,-1.009154201752571,0.0029563967862984214,-2.905948650942644,-0.00033321541410333494,-9.106743546028311e-05,-9.035510689055947
2014-07-23,3.8554343811198455e-05,-1.0004654964766106,0.002343529186147076,-2.903003481950362,-0.00030072806282930583,-0.00010797921449910284,-7.80010844697496
2014-07-24,3.79220014302475e-05,-1.008697197325252,0.001772504055820275,-2.9047567894070685,-0.0002615170797842494,-0.00011235700832754315,-6.89618347980065
2014-07-25,3.58816002468109e-05,-0.9995961383792046,0.002279623252882983,-2.9047497223860845,-0.0002858854222517424,-0.00011114164168099579,-7.967465784281777
2014-07-28,3.90148494586092e-05,-0.9898283449770721,0.0022260493508178903,-2.906382057012057,-0.0002917039084317166,-0.0001116305146617778,-7.476740586713909
2014-07-29,3.5953585678647994e-05,-0.9924233467866461,0.0027152308751011733,-2.9066872316038808,-0.0003100783603639149,-0.0001224796222227603,-8.624407121319843
2014-07-30,3.539196672747045e-05,-0.9786016588548919,0.002672283447474994,-2.906579375736533,-0.0003009536098377415,-0.0001224751982416442,-8.503444076877143
2014-07-31,4.5379445989039353e-05,-1.00028913135035,0.0030449856026837246,-2.9064142534175046,-0.0003718328595576462,-0.00010391235480853198,-8.193860710583735
2014-08-01,4.584672797284814e-05,-0.9889563854312475,0.002836605527531637,-2.904933575099527,-0.0003566406021264495,-0.00010322881484445983,-7.778976120993043
2014-08-11,3.847004227028839e-05,-0.9980492451933312,0.0024208109384890727,-2.940215959798524,-0.00030457463947805726,-0.00017273693954642796,-7.917190143388268
2014-08-12,3.841634430365733e-05,-1.0019450127280602,0.0021456681348128036,-2.949642078340671,-0.0002876624541092468,-0.00017569519723008086,-7.488022593598544
2014-08-13,3.776559449586869e-05,-1.0022572950903557,0.001827445033933803,-2.9496295366414778,-0.0002632992065535048,-0.00017175993109824346,-6.971933318362247
2014-08-14,3.862814115860239e-05,-1.0105115259411523,0.004297501510878267,-2.966191637749576,-0.00041171927122805424,-0.00018139589070388719,-10.658531808134013
2014-08-15,3.923523389055349e-05,-1.02017458089109,0.0062616954608317715,-2.9662576966460565,-0.0005056599904087674,-0.00018866793086125825,-12.887905595753644
2014-08-18,5.8802594173761744e-05,-1.013877162824522,0.005602990177914612,-2.977296736118405,-0.0005819605082438295,-0.00021145953642240888,-9.896850919946413
2014-08-19,5.790352204668287e-05,-1.0088426993656205,0.005074456022187851,-2.978329220301634,-0.0005468531178005002,-0.00021229267951268147,-9.444211655374215
2014-08-20,5.609710643686182e-05,-1.0050238685050386,0.005017441583134439,-2.981780004540457,-0.0005331970876357204,-0.00022177048995793258,-9.504894663967065
