Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VXX,Predicted_Covariance,Future_Cov_45_VXX,Beta_Predicted
2013-11-07,4.0431492315281525e-05,-0.8416762620222087,0.0007445673024905717,-3.06636838473728,-0.00014603499653190267,-0.00010804858220673823,-3.6119121053740364
2013-11-08,4.3778322206368926e-05,-0.8424930909298162,0.0007673789179645131,-2.984474898451832,-0.00015441903586498683,-9.602442766936188e-05,-3.527294516611734
2013-11-11,4.088414418239951e-05,-0.8432834335624294,0.00078341983509216,-2.986897964913247,-0.0001509205244708869,-9.63926107123991e-05,-3.691419436287423
2013-11-12,3.99781619662566e-05,-0.8433606821802476,0.0007861502702105093,-2.975953201580689,-0.00014951251458346072,-9.724682157261708e-05,-3.7398546413828666
2013-11-13,4.4902541372157916e-05,-0.8399263352422925,0.0007443276435106911,-3.091533386421747,-0.00015355315124568014,-9.769449978483574e-05,-3.419698452544418
2013-11-14,4.545126757048379e-05,-0.8382889312246429,0.0007804689071181098,-3.112001188430127,-0.00015788633170639929,-9.702505796893633e-05,-3.473749801621181
2013-11-15,4.488960878325864e-05,-0.8392167885108323,0.0008265061834705546,-3.143334380939806,-0.00016164792238251404,-0.00010234405443958464,-3.6010098275305054
2013-11-18,4.304897041106976e-05,-0.8386920056456798,0.0008657967671500493,-3.366156223532085,-0.00016191678345643226,-0.000144615978305134,-3.7612231351948067
2013-11-19,4.253689180732228e-05,-0.8381998230121003,0.0009006801338694279,-3.360157697768188,-0.00016406492070168582,-0.00014581323674511083,-3.857003032681475
2013-11-20,3.986505410246521e-05,-0.846528048655838,0.0008281188029793843,-3.469317486485962,-0.00015380974574587632,-0.0001525930739373629,-3.8582600527905693
2013-11-21,3.485111027762049e-05,-0.8545692029238031,0.0007901189949838768,-3.60503139511332,-0.0001418083481132591,-0.00016054986094259042,-4.068976482632198
2013-11-22,3.677714977289896e-05,-0.8603272793904032,0.0007769435700858048,-3.501978852907421,-0.00014542781077270752,-0.00016305535766705223,-3.95429802664787
2013-11-25,4.464079349966786e-05,-0.8608261080160247,0.0007749147784872838,-3.664054105813822,-0.00016010627550858074,-0.0001731914101105499,-3.5865463616763886
2013-11-26,4.5604254902161166e-05,-0.8618332541432802,0.0007792787394415069,-3.5287746642064537,-0.00016246968693770325,-0.00020627705139289048,-3.5625993075923246
2013-11-27,5.098239319509307e-05,-0.8610116170184012,0.0007938016909113443,-3.535183409389437,-0.00017321086479056373,-0.0002106148929203417,-3.397464378098964
2013-11-29,5.306536742177139e-05,-0.8598795531696569,0.000804335240915664,-3.5418015732298413,-0.0001776485874076038,-0.00021102946166912483,-3.3477312235610572
2013-12-02,5.1303727815654587e-05,-0.8591333443150706,0.0007951289731152832,-3.829628516033125,-0.00017352171276139154,-0.0002440409171732784,-3.3822437501012144
2013-12-03,5.129816798105141e-05,-0.8580700158410093,0.0007942487186783117,-3.894097321716063,-0.00017320160632958856,-0.00026049268212054806,-3.376370212549618
2013-12-04,4.926678581923591e-05,-0.8628665414292662,0.0007919073198926116,-3.888730645668552,-0.0001704346615760804,-0.00026042569505437354,-3.4594231943894185
2013-12-05,6.186383108747796e-05,-0.8646636641709705,0.0008585502286581314,-3.8933896880209904,-0.00019927300446596224,-0.00026895024811565444,-3.221155252803244
2013-12-06,6.149224160789946e-05,-0.8617287848818027,0.0009150789843586291,-3.928893959818797,-0.00020441372547761003,-0.0002608794753169113,-3.3242197736267025
2013-12-09,5.694825981469449e-05,-0.8622512915653435,0.0009681972793696565,-3.907864223607758,-0.0002024678221626391,-0.0002611881226638549,-3.5552942762685764
2013-12-10,5.3452041059883435e-05,-0.8587258644582487,0.0009412897189196996,-3.907585272271451,-0.00019261865595493252,-0.00026223480332297435,-3.603579061445714
2013-12-11,5.2671389427449466e-05,-0.855965600115454,0.000991792869825313,-3.90182791890268,-0.00019563843935807806,-0.00024947277167962475,-3.7143208387839097
2013-12-12,5.926873458923956e-05,-0.8594995975892697,0.001056745562263501,-4.010847032469988,-0.00021510163997212264,-0.0002598587816999536,-3.629259869691483
2013-12-13,5.102150798536989e-05,-0.8516358433410328,0.0010364663166138298,-4.037387835101436,-0.00019584305411053305,-0.00026401810055072343,-3.838441117159647
2013-12-16,5.265033739264804e-05,-0.8497552220687459,0.0010932941279758308,-4.091527939141094,-0.0002038745095169864,-0.00026500734833131637,-3.8722355755588174
2013-12-17,5.547285481711756e-05,-0.855781921660422,0.0011354987514980571,-4.0899253692847575,-0.0002147814137347805,-0.0002657366280595764,-3.871829103493412
2013-12-18,5.7755345996717895e-05,-0.8600393779389178,0.0012045274917011695,-4.053153067668179,-0.00022684164586500642,-0.00023878975764293317,-3.9276302816694635
2013-12-19,6.478693026373803e-05,-0.8694286084444615,0.0011090366657791906,-4.051908838289376,-0.00023305079035881724,-0.00023850568646580618,-3.5971883435455556
2013-12-20,6.101338500649426e-05,-0.8758702280350292,0.0011399578779631905,-4.019394863933659,-0.00023099188694678218,-0.00023867175146235676,-3.785921514143092
2013-12-23,6.0371580554275465e-05,-0.8765941075171801,0.001203710454791431,-3.9682056873313702,-0.00023630659169292012,-0.00023389188355185683,-3.9142025026241436
2013-12-24,6.05937066863415e-05,-0.8768903833349406,0.0012533217606540009,-4.022007135660197,-0.00024165197976879562,-0.00024176940961950883,-3.988070593200179
2013-12-26,6.0130930524985e-05,-0.8825677870184256,0.0013022389109416414,-4.094355623482028,-0.0002469689573729846,-0.00026130442143080054,-4.107186687729147
2013-12-27,6.1029823506439453e-05,-0.8763813625275466,0.001335655146123285,-4.092502464413304,-0.00025021385900304035,-0.0002611806739850067,-4.099862077704345
2013-12-30,6.103786899254316e-05,-0.8714288519872779,0.0013592162370997943,-4.089140860915258,-0.0002510012551233782,-0.0002612282449403218,-4.112221793884095
2013-12-31,6.15980310886923e-05,-0.8677179344235583,0.0013790283770934008,-4.114526184825469,-0.00025289986096656004,-0.00026116226715665927,-4.105648451691915
2014-01-02,6.274975633376732e-05,-0.867430992875458,0.001399070352293394,-4.192209966809495,-0.0002570163394434553,-0.0002563716424434129,-4.095893824294389
2014-01-03,6.287727487442676e-05,-0.867684327238704,0.0014105486046178703,-4.175342428552967,-0.00025840602548182344,-0.00025818592573995146,-4.109688691150982
2014-01-06,6.194585296328845e-05,-0.8621319763863344,0.0014284822179787778,-4.2068083670390575,-0.0002564586142595737,-0.00025901386946418554,-4.140044926196451
2014-01-07,5.985294868622432e-05,-0.8611893665844255,0.0014476933708716662,-4.158301322304615,-0.0002535010293628245,-0.00026581146556137067,-4.235397502164668
2014-01-08,5.957982003469859e-05,-0.8609801808047741,0.0014604170914126872,-4.171911481483816,-0.00025396928797030466,-0.0002675251390906476,-4.262672962462725
2014-01-09,5.8876921963223624e-05,-0.860048640528617,0.001467671191754377,-4.213304644788453,-0.0002528191385916198,-0.00027753166642082767,-4.294027781369729
2014-01-10,5.8643073362417135e-05,-0.8577837008635668,0.0014826291550460997,-4.231420277782624,-0.00025293120852486157,-0.00028256461234020996,-4.313061952973269
2014-01-13,6.549653155125348e-05,-0.860535144423055,0.0014953446212207374,-4.341821149367012,-0.00026930747569827834,-0.00027416336002672285,-4.111782247393287
2014-01-14,6.384952094066409e-05,-0.8605943080825119,0.0014546898116877722,-4.322123960615498,-0.0002622783781729222,-0.0002651737881294117,-4.107757964490599
2014-01-15,6.070372053025981e-05,-0.8534929974018395,0.001446688104833709,-4.2664387131780375,-0.00025292692987266655,-0.0002664833351753636,-4.1665803621803805
2014-01-16,6.085694586035492e-05,-0.8533771045432297,0.0014570686027163605,-4.240335493262202,-0.0002541183714979189,-0.0002664286366468333,-4.175667508537651
2014-01-17,6.130074788390541e-05,-0.8536750564704186,0.001468036288117428,-4.259936815572284,-0.00025609073934406546,-0.00026768295327230917,-4.177611989809058
2014-01-21,6.022038567812545e-05,-0.8568024789538946,0.0014840235895858533,-4.216142523575408,-0.0002561373328160284,-0.00026948853997370477,-4.253332653581262
2014-01-22,6.0180607898710316e-05,-0.8564494572147723,0.0014979830869405963,-4.194921070541503,-0.0002571481940466019,-0.00026855031702442326,-4.272941118830284
2014-01-23,6.197862719476769e-05,-0.8589367863197802,0.0015142518051824237,-4.212604698272529,-0.00026313658209080223,-0.0002650655613746914,-4.245601976047261
2014-01-24,8.312838911315208e-05,-0.8700098624398223,0.0015640121563745054,-4.307789028070282,-0.00031370317939864717,-0.00022821790050425419,-3.7737189754951586
2014-01-27,7.785643656399444e-05,-0.8695149062296218,0.0015193938534653138,-4.350394071509879,-0.0002990607894479199,-0.0002298452307162784,-3.841182600260745
2014-01-28,5.7778264472590076e-05,-0.8739724082167588,0.0014989455989813448,-4.294534705441119,-0.0002572011486838547,-0.00022515835405447626,-4.45152084493418
2014-01-29,5.541992369045716e-05,-0.8671055585061602,0.001503305606637618,-4.184740784011536,-0.0002502813970786997,-0.00020868528635343054,-4.5160906116836825
2014-01-30,5.718939038351772e-05,-0.8644729507133141,0.0014677083553659845,-4.106202373634313,-0.0002504546075243522,-0.00021228530755329576,-4.379389356046267
2014-01-31,5.786696567157789e-05,-0.8489443163809206,0.001532312002852086,-3.828943638402918,-0.00025279481495676096,-0.0002064357517587704,-4.368551418290875
2014-02-03,7.055814511505822e-05,-0.8485409907543936,0.001554666263683103,-4.075888642438083,-0.0002810379647056124,-0.0001680736716892661,-3.9830690595299463
2014-02-04,5.3287933521446234e-05,-0.8434777326840467,0.0014747767123181625,-4.00149094796928,-0.00023645646736405603,-0.0001700615708947616,-4.437336029720347
2014-02-05,5.1744253938995175e-05,-0.836066835980679,0.0014188032729814987,-3.7141904686396394,-0.00022653387418156135,-0.0001999698685236023,-4.377952273669605
2014-02-06,5.460185755120456e-05,-0.8286409436672909,0.0015453037397867727,-3.403016983108874,-0.0002407005179910364,-0.0001787858920020422,-4.408284420824184
2014-02-07,6.356327391387762e-05,-0.8269591645128397,0.00154486648959298,-3.2183472180906505,-0.0002591389351955104,-0.00016278153409116962,-4.076865762871494
2014-02-10,6.2547563500994e-05,-0.825806260211589,0.0014847500025884331,-3.191635589063904,-0.00025165759188889794,-0.0001642709030530409,-4.023459553063144
2014-02-11,5.609995653519849e-05,-0.8327247540895922,0.0013622015464783196,-3.188223849399148,-0.00023019899424712092,-0.00016337855994224358,-4.103372060594885
2014-02-12,5.280573476410588e-05,-0.8356427438578039,0.001265997593279755,-3.193073967151096,-0.00021606162168981947,-0.00016368743669512443,-4.091631764144772
2014-02-13,5.31879934714369e-05,-0.8377715782387839,0.001213363136730587,-3.2215139188897584,-0.00021282753954539264,-0.00016421390013155674,-4.001420727775445
2014-02-14,5.362200748552388e-05,-0.8396050951937325,0.0011675647550021115,-3.202612889298414,-0.00021008115101847896,-0.0001626089172410864,-3.9178158534104437
2014-02-18,5.088126402858046e-05,-0.8393938181299686,0.001099867510278799,-3.1921724153385678,-0.00019857057757217308,-0.00016259136054229875,-3.9026266615670986
2014-02-19,5.093399391722896e-05,-0.8358902485605052,0.00109575984139366,-3.041986583709597,-0.00019747440538942868,-0.00015159803092716114,-3.8770650051581934
2014-02-20,5.128532994270177e-05,-0.8341551214274334,0.0010564135952054706,-2.9204263018721703,-0.00019416027940820583,-0.00014852734500429572,-3.785883402234718
2014-02-21,5.0142924359823583e-05,-0.8351454715084279,0.0010118090968975247,-2.9310475206830056,-0.0001881118912178351,-0.00014945878599142634,-3.751514169136842
2014-02-24,5.289213529725008e-05,-0.8347948819736253,0.000979448861694911,-2.9612109434131377,-0.0001900055167798054,-0.0001504465834068573,-3.592320781000573
2014-02-25,4.99909412374215e-05,-0.8323603622113634,0.000925214305719968,-2.94967069832344,-0.0001790103810540174,-0.00015027605250011482,-3.580856383636489
2014-02-26,4.8822079787728685e-05,-0.8331446798915683,0.0008831426808627999,-2.9476248172984376,-0.00017299916243369197,-0.00015017063450650748,-3.543461548255773
2014-02-27,4.902946505121921e-05,-0.8329897431506644,0.00085296785121574,-2.9709901651929487,-0.00017034702864315003,-0.0001499503298483707,-3.4743807313662303
2014-02-28,4.913560627678946e-05,-0.8313573064219221,0.0008382081435457514,-3.001094614543408,-0.00016871815417411252,-0.00015130567986544694,-3.433724888295743
2014-03-03,5.060228536900576e-05,-0.8290361543707733,0.0008665806415333459,-2.819642023101862,-0.0001736053193001853,-0.00014391407314934648,-3.4307802114906005
2014-03-04,5.593664385448813e-05,-0.8313220533423944,0.0009016096654233646,-2.6483571819323446,-0.00018669246235297738,-0.00012564305022887877,-3.3375699628785993
2014-03-05,4.9068183379191435e-05,-0.8370317238930707,0.0008410784218584956,-2.6505368907377336,-0.00017004354628785443,-0.00012577202836067328,-3.465454283762328
2014-03-06,4.928243059442446e-05,-0.8402696313135873,0.0007908996078017513,-2.665447760174038,-0.00016589198634396637,-0.0001263004018917936,-3.3661486323431147
2014-03-07,4.8971813978785636e-05,-0.8414974140367442,0.000751517337233981,-2.676329617642287,-0.00016143413957431512,-0.00013239804277732074,-3.2964704890092014
2014-03-10,4.912023117884392e-05,-0.8421543369695301,0.0007138085196294977,-2.674283099917158,-0.00015769312300554936,-0.00013229675642445848,-3.2103497728135237
2014-03-11,5.148937537691702e-05,-0.8420022999180123,0.0007027321550383153,-2.630643512308461,-0.00016016477298429256,-0.0001300132691199949,-3.1106373268628804
2014-03-12,4.8906113932888686e-05,-0.8456788294592431,0.0006620597648981175,-2.594644083659951,-0.00015217231025789325,-0.0001329396885651206,-3.111519154163657
2014-03-13,5.192240840939531e-05,-0.8461623297508081,0.0006495259893654334,-2.533905561286266,-0.0001553922546548249,-0.00012289298163348813,-2.99277825153247
2014-03-14,5.053194068255615e-05,-0.8439468196464689,0.0006396864362807015,-2.4931360490117904,-0.00015173355769119027,-0.0001209241499113906,-3.0027257145017856
2014-03-17,5.312543808337814e-05,-0.8442689227009047,0.0006496557574378957,-2.3449577605062104,-0.00015684609528203458,-0.00011206457810055242,-2.9523727415832552
2014-03-18,5.3640183376897774e-05,-0.8458800286564411,0.0006449323869723408,-2.2511452614335736,-0.00015732980038004045,-0.00010857300328607252,-2.9330585854745723
2014-03-19,4.9711758607667365e-05,-0.8476127925351419,0.0006133131191441234,-2.209374010220822,-0.0001480022076345744,-0.00010521845648687164,-2.977207239893281
2014-03-20,4.924048797705463e-05,-0.8467074226542464,0.0005845684750454245,-2.2298315063111662,-0.00014365218511454186,-0.00010535485286531374,-2.9173590883478195
2014-03-21,5.1299807125194504e-05,-0.8489659254813661,0.0005803079035985114,-2.297408717657261,-0.00014647967524848555,-0.00010623303352283622,-2.8553650287808985
2014-03-24,5.150721281894852e-05,-0.8474476788953059,0.0005802732453957164,-2.304688261972988,-0.0001465086251585348,-0.00010546083359067433,-2.8444292971845115
2014-03-25,5.187847468728203e-05,-0.8517677490692239,0.0005852639130464554,-2.283115841247607,-0.0001484193976725068,-0.00010466077744872136,-2.8609051936696916
2014-03-26,4.894688218699071e-05,-0.8507504424071952,0.0005629944922295475,-2.257165581610361,-0.00014122668770027123,-0.00010019815635615097,-2.885305077466344
2014-03-27,4.819111839496585e-05,-0.8477202178325803,0.0005436674951956505,-2.277072194929641,-0.00013721535949994614,-0.0001006006758843654,-2.8473163535104833
2014-03-28,4.77393720640184e-05,-0.8486258714642754,0.000550941122902089,-2.2883814862188605,-0.00013762813148973405,-0.0001003722662314337,-2.882906195439165
2014-03-31,4.471229395078723e-05,-0.8458083431540125,0.0005198281248589984,-2.2495556048580414,-0.0001289482127573437,-9.596933077452333e-05,-2.8839543079420413
2014-04-01,4.637295349124256e-05,-0.8451109437483486,0.0005346288737375618,-2.25818658030151,-0.00013306759543159363,-9.627294685190508e-05,-2.8695087419161944
2014-04-02,4.141854620280984e-05,-0.8412451270145713,0.0005097445929206382,-2.361969494105465,-0.00012223520379332534,-0.00010119634619136553,-2.9512190793657767
2014-04-03,4.131197301210188e-05,-0.8403343054647,0.0004712120764348896,-2.3586843659244643,-0.00011724606284690583,-0.00010082264806809977,-2.838064955468477
2014-04-04,4.5815215175484866e-05,-0.839017147825011,0.0004680388417496118,-2.3744091095459536,-0.0001228617367972572,-9.264972543304114e-05,-2.6816797940741517
2014-04-07,4.72141155464609e-05,-0.8443311045539049,0.00045826826512071814,-2.422254050885057,-0.0001241962862724293,-8.741484345158489e-05,-2.630490581788286
2014-04-08,4.530353492960697e-05,-0.8399458996727621,0.0004836243834610635,-2.580674109888028,-0.0001243287175881457,-9.656798006233211e-05,-2.744349150266723
2014-04-09,4.691297863661334e-05,-0.8261592869876782,0.0005122217848873271,-2.625975509518334,-0.0001280676132977997,-9.281851426461367e-05,-2.7298972911058996
2014-04-10,5.810324280314903e-05,-0.8241254230403332,0.0005635798833211693,-2.500910850625598,-0.00014913213620302258,-6.007705797315364e-05,-2.5666749222289544
2014-04-11,5.691804938589508e-05,-0.8245340021245409,0.0005386969903271027,-2.411336382795458,-0.00014437960470847227,-5.2021216568164554e-05,-2.536622499650368
2014-04-14,5.793906540801691e-05,-0.8283696697477806,0.0005428312387066912,-2.7141541567583625,-0.00014690695194939735,-5.813911605691291e-05,-2.5355423135470554
2014-04-15,5.375893588153699e-05,-0.8355551599893779,0.0005673853007617126,-2.798084632031388,-0.00014592829138415238,-5.811400554565375e-05,-2.714493674237144
2014-04-16,3.1303883437837385e-05,-0.7908624419324928,0.0005445509374456727,-2.8227257474615213,-0.0001032569553610445,-5.435082736536746e-05,-3.298535006562047
2014-04-17,3.0074876652121772e-05,-0.7655664280380567,0.0005344592535056581,-2.785265170779114,-9.706040699952929e-05,-5.3753111460849236e-05,-3.2272919394561077
2014-04-21,3.398061258211898e-05,-0.7460031462942873,0.0005225931688234944,-2.956081746957633,-9.941184299748676e-05,-5.996514982162949e-05,-2.925545934678014
2014-04-22,3.465237531876505e-05,-0.7381213844487804,0.0005070242423826265,-3.1054730062921494,-9.783824522733195e-05,-6.29829993220955e-05,-2.8234210303716267
2014-04-23,3.661275306357103e-05,-0.7327823787484085,0.0004985057876996412,-3.132148615583455,-9.899797540197612e-05,-6.295835903233426e-05,-2.703920550035806
2014-04-24,2.8915216768426475e-05,-0.7217580429324297,0.0004653022478733556,-3.159964777898338,-8.371869185748756e-05,-6.350492405308204e-05,-2.8953160727780847
2014-04-25,3.367547480592454e-05,-0.7130415992091269,0.00045128939761024893,-3.313451714954015,-8.790210933148668e-05,-6.0328703034370095e-05,-2.610270822848859
2014-04-28,3.364553762091845e-05,-0.7097506913563779,0.00044733331842068203,-3.2986165468230744,-8.707333599813966e-05,-6.205528496456798e-05,-2.5879609052227934
2014-04-29,3.9441733334885286e-05,-0.709989017418607,0.0004442513729254107,-3.305468953564524,-9.398185577348466e-05,-6.124595497757796e-05,-2.3828023726928835
2014-04-30,4.001418281063408e-05,-0.7091336306104636,0.0004411292803770329,-3.308404149538695,-9.42145549488139e-05,-6.211964531784408e-05,-2.3545290277370263
2014-05-01,2.1991126094734782e-05,-0.7118576208073787,0.000435911828921809,-3.3855617657744936,-6.96973394655988e-05,-6.510634140523664e-05,-3.1693392673641236
2014-05-02,2.5114593555483047e-05,-0.7200909735237716,0.00043178216616634535,-3.3816034047889887,-7.498645011429718e-05,-6.885278979970072e-05,-2.9857719954192152
2014-05-05,2.3421323104644024e-05,-0.7310900864194907,0.0004304516347071117,-3.3801895657505474,-7.340722187181511e-05,-6.969732473109619e-05,-3.1342047391532626
2014-05-06,2.3724080850696792e-05,-0.7367076629564178,0.0004186633118194507,-3.7428639238644,-7.342134520372928e-05,-7.115326150451582e-05,-3.0948025200973315
2014-05-07,2.503936026433856e-05,-0.7401865316504607,0.00046544252553383785,-3.776370769199672,-7.990718345934391e-05,-6.981080503947335e-05,-3.1912629801947836
2014-05-08,2.245244272166245e-05,-0.7469493714624017,0.0005160496692021021,-3.8068577008216473,-8.040234522825345e-05,-7.131420082905205e-05,-3.581006584672414
2014-05-09,2.6257615904936162e-05,-0.746025345077688,0.0006289888828671269,-3.847084494428374,-9.587441181353299e-05,-7.283042216604383e-05,-3.6512991948941407
2014-05-12,2.5472098693136958e-05,-0.7509351005153941,0.000724468256093202,-3.985996054528637,-0.00010201039977662349,-6.93235507138752e-05,-4.004789750760056
2014-05-13,2.7268227179962204e-05,-0.7502773881145963,0.0008021635673394036,-4.658071860626455,-0.00011096391635686738,-9.684760151231355e-05,-4.0693483894108144
2014-05-14,2.54765910501542e-05,-0.7466625047259889,0.0008606019292626802,-5.014679633419061,-0.0001105595235400605,-0.00011065539763761828,-4.339651381238909
2014-05-15,2.174205444419079e-05,-0.7615525058705813,0.000835130212844091,-5.428975531264152,-0.0001026188725302347,-0.0001087972240277686,-4.719833297890264
2014-05-16,2.0552751262807784e-05,-0.7654779564370578,0.0008126044058213668,-5.404697541140203,-9.892527318547665e-05,-0.00010890862609285552,-4.8132375038514486
2014-05-19,2.1296152341554682e-05,-0.7715829858386407,0.0008097263325130479,-5.400957731581201,-0.00010132167164165717,-0.00010819902346445229,-4.7577454376089605
2014-05-20,2.0908636850371392e-05,-0.7716406680996695,0.0008051276544230859,-5.7924555494009375,-0.00010011757924729664,-0.00010874996381339057,-4.788336033753358
2014-05-21,2.119414789263069e-05,-0.7724579677942502,0.00079573110634611,-6.076173147845336,-0.00010031502952059297,-0.00011149014354627754,-4.733147566431439
2014-05-22,2.007249814887391e-05,-0.7880867020814941,0.0007908693187132956,-6.098040981496649,-9.929493058331662e-05,-0.0001116375364201326,-4.9468147834347755
2014-05-23,2.2049522594442057e-05,-0.8032091609204376,0.0008055878044157837,-5.981915330522946,-0.00010704951154041482,-0.0001117764755159102,-4.8549582460074845
2014-05-27,2.174082787467674e-05,-0.8060226561593835,0.00082065072973861,-6.027827794090858,-0.00010766250198442328,-0.00010862485743431984,-4.952088421150986
2014-05-28,2.1661197917021908e-05,-0.8075973366546485,0.0008238730720902524,-5.3754115981969255,-0.00010788629215030777,-0.00014733586664539267,-4.980624458702168
2014-05-29,2.1856321025887475e-05,-0.8070137163777126,0.000826106372468698,-5.555698508561552,-0.0001084394816305138,-0.00015031922229409578,-4.961470025173672
2014-05-30,2.8179051435749515e-05,-0.8298695336063514,0.0008467915629981218,-5.60924335772992,-0.0001281921014502576,-0.00015247672477377506,-4.549198603882952
2014-06-02,2.8496658002674943e-05,-0.8455071674453185,0.000866541154702265,-5.597214615978387,-0.0001328644687676803,-0.0001522394328243785,-4.662457918932406
2014-06-03,3.418588872187905e-05,-0.8542008951273915,0.0008859944537727069,-5.692957623199099,-0.00014866165424317392,-0.00016057283864713456,-4.348626284155372
2014-06-04,2.793146765100254e-05,-0.8594711277998952,0.0008947233435383045,-5.717971015757423,-0.00013586968053915047,-0.00016350665021611164,-4.864394604566142
2014-06-05,4.136471088316827e-05,-0.8622190486994362,0.000907641535226669,-5.729623301517254,-0.00016706666020147452,-0.0001585758664707013,-4.038869283369165
2014-06-06,3.9833023701562004e-05,-0.8689390770386104,0.000954992059281334,-5.57313943263269,-0.00016947703050189847,-0.00016012103564109963,-4.25468655785859
2014-06-09,5.1073182956276414e-05,-0.870342158376327,0.0009822793402601703,-5.51106374767109,-0.00019494135838519854,-0.000161400314172926,-3.8169024740848285
2014-06-10,4.95066057749403e-05,-0.8687118336835197,0.0010009794054077678,-5.470105311688713,-0.0001933837085424815,-0.0001609183610454483,-3.906220301622258
2014-06-11,4.7157992518462575e-05,-0.8669506466394412,0.001015470121226106,-5.420982655486573,-0.000189716718528938,-0.00015845654560703347,-4.02300243070489
2014-06-12,4.667919578081926e-05,-0.8650383077602267,0.001045583386110777,-5.3483092592458,-0.0001911068965483342,-0.00014982562179261742,-4.094048608842166
2014-06-13,3.72024477228719e-05,-0.8548268023157133,0.0010420347162389016,-5.288018224814467,-0.00016830808637780374,-0.00014981841144579296,-4.524113241998554
2014-06-16,2.938646502467408e-05,-0.8398264497988314,0.0010240291259311725,-5.288039452971829,-0.00014568652230745818,-0.00014981315456734316,-4.9576062376040735
2014-06-17,3.191330809025626e-05,-0.8329815979491823,0.0010796889707708989,-5.254472248967074,-0.00015462177415279704,-0.0001483857680564917,-4.845056291735736
2014-06-18,3.560112133469648e-05,-0.8309994095959694,0.0011455785589700137,-5.161568733485328,-0.00016782049284525764,-0.00014037198429505768,-4.713910308260474
2014-06-19,3.687128606172102e-05,-0.8290532009408724,0.0011896327792673346,-5.151887409969556,-0.00017363329408761108,-0.00014075517027290486,-4.70917379439806
2014-06-20,3.6786047916274955e-05,-0.8377603970388126,0.0011847382926371797,-5.159228696317262,-0.00017489307165444745,-0.0001398783787538127,-4.7543316436846945
2014-06-23,3.78482539714106e-05,-0.8457865943274917,0.001172073543549412,-5.163455732295342,-0.0001781398791948833,-0.0001400420346663538,-4.706686848208233
2014-06-24,3.933090292313687e-05,-0.8524188923426985,0.0011757069687217572,-5.138222911829694,-0.00018330299924000602,-0.00013481935948407662,-4.660533718186669
2014-06-25,4.004889359785303e-05,-0.8405567194575909,0.0011930226148841607,-5.077785812538449,-0.0001837327704627096,-0.0001332108213548017,-4.587711518516438
2014-06-26,4.4267929857314866e-05,-0.8324531555504145,0.001226524148006539,-5.036846854123261,-0.0001939735267417451,-0.00013306564301567697,-4.381807041055767
2014-06-27,3.536085878696092e-05,-0.8458082353517483,0.001195004707856364,-4.9959826401619205,-0.00017386738387440982,-0.00013689263854889356,-4.916944605952904
2014-06-30,3.524942345217237e-05,-0.8527752131136089,0.0011749497411839894,-4.972336628893417,-0.00017354824352345483,-0.00013746614677499037,-4.923434953735657
2014-07-01,3.707778978776346e-05,-0.8540207537665001,0.0011652800330417686,-4.996858852682344,-0.00017751722330725867,-0.00013366899326689295,-4.787697010080238
2014-07-02,3.729144432547138e-05,-0.8546906148869924,0.0011539143077471652,-4.947797941072073,-0.00017729656291255082,-0.00013641573501260384,-4.754349586600779
2014-07-03,3.7850371933542936e-05,-0.8556238970589058,0.0011484085818499873,-4.9973212072221305,-0.00017838822983961132,-0.00013519451829448493,-4.712984859245834
2014-07-07,3.637233936281704e-05,-0.8583421441621691,0.0011111296593505008,-5.083402145065004,-0.00017255534808516406,-0.00014231014725769102,-4.744136646364987
2014-07-08,3.904012916123487e-05,-0.8562563011946361,0.0010826775253986592,-5.196802731029242,-0.0001760390289238202,-0.00014017049339156156,-4.509181519271694
2014-07-09,3.921043801203444e-05,-0.8548560319040274,0.0010646365910082982,-5.162476021055716,-0.00017466042862365836,-0.0001401265864035808,-4.454437070303874
2014-07-10,3.784415060760939e-05,-0.8503284443828744,0.0010572379367448743,-4.97831826991331,-0.00017008752328493033,-0.00013700554029636236,-4.494420420436931
2014-07-11,4.137743263306523e-05,-0.8461982752221651,0.0010387975760720405,-4.937610104224639,-0.00017543626377991794,-0.00014303596591306613,-4.239902106437715
2014-07-14,3.5819786180035966e-05,-0.8576880908685409,0.0010268856273263154,-4.951854083892874,-0.0001644947009445732,-0.00014451318404728433,-4.592285953852336
2014-07-15,3.740515266448331e-05,-0.8655599807715495,0.0010166144352516163,-4.914933649541453,-0.00016878778751272007,-0.00014968733397353998,-4.512420762634297
2014-07-16,4.331224214055195e-05,-0.8740234090656216,0.0010056173804936634,-4.77732779880444,-0.00018240837867295547,-0.0001725459348317921,-4.211473931112239
2014-07-17,4.7474517764657056e-05,-0.8756289153963529,0.0010726733162633847,-4.46786556256072,-0.00019759871418439237,-0.00015466817328877805,-4.1622058208982375
2014-07-18,4.82618636397603e-05,-0.8817550534925247,0.0010935450592604004,-4.331658134718168,-0.00020256683515512108,-0.00014017146608755172,-4.197244363937853
2014-07-21,3.56854935741795e-05,-0.8868183611423329,0.0010611517155568438,-4.31454881743389,-0.00017257157812347512,-0.0001399383192044057,-4.835902795200248
2014-07-22,3.6878426197529086e-05,-0.8881353721798181,0.0010241013723991427,-3.9923221727917753,-0.00017259842599347725,-0.0001436150233647306,-4.680200425826241
