Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MO,Predicted_Covariance,Future_Cov_45_MO,Beta_Predicted
2013-11-08,4.3778322206368926e-05,0.4947474877531523,7.332667696374275e-05,0.4950708193442268,2.8031359179051244e-05,1.5928729073242158e-05,0.6403022721362585
2013-11-11,4.088414418239951e-05,0.520254484925213,7.187327749063795e-05,0.4753585330122283,2.8201812001398815e-05,1.5340681389093046e-05,0.6897982718087469
2013-11-12,3.99781619662566e-05,0.5407632825028099,7.286853325572477e-05,0.4875916818306222,2.9186943748420786e-05,1.593329534150231e-05,0.7300721772315572
2013-11-13,4.4902541372157916e-05,0.505475391162906,6.893817883897584e-05,0.4806479231367262,2.8123241809197708e-05,1.5188792276900386e-05,0.6263173742463425
2013-11-14,4.545126757048379e-05,0.4931168998178393,5.892513355068784e-05,0.476730546686075,2.5519559533820387e-05,1.486336480196282e-05,0.5614707993401019
2013-11-15,4.488960878325864e-05,0.47769779201228063,5.908221549829106e-05,0.4540602461049012,2.460110022717626e-05,1.4783780824589513e-05,0.5480355230084144
2013-11-18,4.304897041106976e-05,0.4701742072352758,5.895548416946244e-05,0.3633270332827049,2.3686576250304608e-05,1.5609166917317603e-05,0.5502239896593151
2013-11-19,4.253689180732228e-05,0.4663071453388937,5.9815065628200136e-05,0.3853286120643452,2.352124136029276e-05,1.67212426288568e-05,0.5529609795383269
2013-11-20,3.986505410246521e-05,0.4300567070128937,5.905381280815892e-05,0.3749380707705715,2.086632059060443e-05,1.649112627422747e-05,0.5234238623374672
2013-11-21,3.485111027762049e-05,0.4016670688720271,6.065209196795814e-05,0.4744154534639414,1.846704589993901e-05,2.112806428978599e-05,0.5298840052105184
2013-11-22,3.677714977289896e-05,0.40461856871380203,5.955652181345179e-05,0.2883296604540024,1.893649104805949e-05,1.3424894291498877e-05,0.5148982769190495
2013-11-25,4.464079349966786e-05,0.40551455689088495,5.831629574833618e-05,0.2897888321927038,2.0690327574316363e-05,1.3697651571822505e-05,0.4634847625293736
2013-11-26,4.5604254902161166e-05,0.408862260359347,5.784054562983966e-05,0.4984939583898746,2.0998868701928172e-05,2.9139821512790425e-05,0.4604585415764143
2013-11-27,5.098239319509307e-05,0.3927894593601512,6.136986683578473e-05,0.5146818325281681,2.1970883655862646e-05,3.066309339369937e-05,0.4309504179567877
2013-11-29,5.306536742177139e-05,0.38754965732341834,6.544700930575689e-05,0.5167747814586143,2.2839040142335307e-05,3.079074354691792e-05,0.43039445973882057
2013-12-02,5.1303727815654587e-05,0.38402135293532175,6.606403233753754e-05,0.5923559630875037,2.2356940644567108e-05,3.7747549643450616e-05,0.43577614330288905
2013-12-03,5.129816798105141e-05,0.3813984488095715,6.601519376438641e-05,0.6514615522494417,2.21948288920831e-05,4.3579025644147895e-05,0.43266318789944813
2013-12-04,4.926678581923591e-05,0.38381320529664215,6.648947075096925e-05,0.6496616880979651,2.1967137358782597e-05,4.350740950946539e-05,0.44588127667556643
2013-12-05,6.186383108747796e-05,0.4055393057737193,7.339702968319965e-05,0.61976113710753,2.7326914717040104e-05,4.281228568266833e-05,0.44172684162412673
2013-12-06,6.149224160789946e-05,0.41987301471007377,8.090056262718269e-05,0.5894664630966074,2.961446537445095e-05,3.914071063823014e-05,0.4815967770907638
2013-12-09,5.694825981469449e-05,0.42965644236156003,8.465053238480997e-05,0.5989144704735816,2.9831590160670702e-05,4.002937083489421e-05,0.5238367293002549
2013-12-10,5.3452041059883435e-05,0.4425187137128419,8.944378561250686e-05,0.6018327192660085,3.05977064674549e-05,4.0388494114246515e-05,0.5724328923787149
2013-12-11,5.2671389427449466e-05,0.44730379186011837,9.150338267710693e-05,0.6755742387430608,3.1053355976533436e-05,4.319446713631118e-05,0.5895678149767987
2013-12-12,5.926873458923956e-05,0.46618564750770386,9.58598681601657e-05,0.6695022950568498,3.513906002719987e-05,4.3376386416725555e-05,0.5928768392092428
2013-12-13,5.102150798536989e-05,0.47241174095322236,8.287339745912624e-05,0.6838663736211733,3.0718846204344266e-05,4.472027666607277e-05,0.6020764069371041
2013-12-16,5.265033739264804e-05,0.48600801170680874,8.558650485910163e-05,0.6832660505092989,3.2624709512320943e-05,4.425498907586364e-05,0.61964863148012
2013-12-17,5.547285481711756e-05,0.4954405378141734,8.85137551244038e-05,0.6928046194501327,3.4716599525615145e-05,4.501391757888518e-05,0.6258304109292471
2013-12-18,5.7755345996717895e-05,0.5005386704371929,9.335639759106372e-05,0.6341591242001647,3.675409834944427e-05,3.7361210160743114e-05,0.6363756932827123
2013-12-19,6.478693026373803e-05,0.50493974502303,9.501523934854866e-05,0.6368981428766753,3.961684543699739e-05,3.748944876058176e-05,0.6114944059816241
2013-12-20,6.101338500649426e-05,0.5093538792058073,9.725764512549088e-05,0.6566944364341812,3.923684267265567e-05,3.8994529431711416e-05,0.6430858190949298
2013-12-23,6.0371580554275465e-05,0.5154147226562016,0.00010082134797940748,0.6895572396644823,4.021141379113812e-05,4.064351858494683e-05,0.66606528141146
2013-12-24,6.05937066863415e-05,0.5172377124999558,0.00010060767936999188,0.658929365552042,4.038494616924027e-05,3.9609319008411985e-05,0.6664874683816544
2013-12-26,6.0130930524985e-05,0.5183219914221112,9.842830655902163e-05,0.6975851822980597,3.987572611760227e-05,4.452033707420663e-05,0.6631483293117093
2013-12-27,6.1029823506439453e-05,0.5205596942092507,9.540694201374433e-05,0.6976223463373106,3.972204358869254e-05,4.452177517002441e-05,0.6508628291297834
2013-12-30,6.103786899254316e-05,0.517262046245617,8.943245729690006e-05,0.6968983288954272,3.8217113030898995e-05,4.452023873749543e-05,0.626121351575493
2013-12-31,6.15980310886923e-05,0.5251919422860639,8.774546116205308e-05,0.6988636340218787,3.861124452235525e-05,4.4359132229519895e-05,0.6268259527120373
2014-01-02,6.274975633376732e-05,0.524051811370587,8.688441699656959e-05,0.6789679876510467,3.869467416529211e-05,4.1521808196327676e-05,0.6166505884018784
2014-01-03,6.287727487442676e-05,0.529266743466465,8.151445693194141e-05,0.6746221816066997,3.789123679311648e-05,4.171584857129791e-05,0.602622121725054
2014-01-06,6.194585296328845e-05,0.537847098945908,8.545975625876657e-05,0.6652225150750222,3.91332370846009e-05,4.095785751361725e-05,0.6317329605226809
2014-01-07,5.985294868622432e-05,0.5389784751126835,8.677878598204934e-05,0.6557144422570756,3.884373493878163e-05,4.191529265837595e-05,0.6489861534210737
2014-01-08,5.957982003469859e-05,0.543260542721768,8.93735691727426e-05,0.6422092090607774,3.9642616185037975e-05,4.118186800985829e-05,0.6653698544566026
2014-01-09,5.8876921963223624e-05,0.5451343357228021,9.149246662883552e-05,0.6294996772688205,4.001001867644038e-05,4.146533639809005e-05,0.679553504876357
2014-01-10,5.8643073362417135e-05,0.5499858781858177,8.974700044176184e-05,0.6346296992590647,3.989972210588436e-05,4.237912643475151e-05,0.680382521211023
2014-01-13,6.549653155125348e-05,0.5359476943267967,8.864328697106632e-05,0.6828212214815856,4.0837061464092295e-05,4.311659875861873e-05,0.6234996036719254
2014-01-14,6.384952094066409e-05,0.5290630813470477,8.719315820226793e-05,0.7309344071286902,3.947548575219439e-05,4.484476784530678e-05,0.6182581352314186
2014-01-15,6.070372053025981e-05,0.530159396891106,8.692374820122012e-05,0.711710303649949,3.8510870982046356e-05,4.445368799263333e-05,0.6344070947488188
2014-01-16,6.085694586035492e-05,0.5296786103355616,8.894653653382599e-05,0.7026408015118493,3.897014601456949e-05,4.414830644808698e-05,0.6403565848340819
2014-01-17,6.130074788390541e-05,0.5269855423029095,8.915307589924761e-05,0.7012632357666196,3.8958278052486094e-05,4.406549254089954e-05,0.6355269616982053
2014-01-21,6.022038567812545e-05,0.5210739423909777,9.52593396690693e-05,0.6559766357723246,3.946616301158047e-05,4.1928892309179585e-05,0.6553621762325614
2014-01-22,6.0180607898710316e-05,0.5175157704991982,9.935666214361162e-05,0.6545324580598767,4.0017538413778744e-05,4.190183704506851e-05,0.6649573643578355
2014-01-23,6.197862719476769e-05,0.5159536266898748,0.00010093391045529388,0.651059369045652,4.080845900789674e-05,4.096596512250608e-05,0.6584279267699211
2014-01-24,8.312838911315208e-05,0.5139101817525774,0.00010139039444171745,0.7826238136034287,4.718025792983292e-05,4.146181775879974e-05,0.5675589101770329
2014-01-27,7.785643656399444e-05,0.5116661862637205,0.00010513345593213753,0.7482368808195701,4.6291840590802884e-05,3.953174716485265e-05,0.5945794931515149
2014-01-28,5.7778264472590076e-05,0.507445327666497,0.00010582947219352806,0.7580005792474139,3.968028834592978e-05,3.9741246608031906e-05,0.6867684363339445
2014-01-29,5.541992369045716e-05,0.498123634368674,0.00010662462645461514,0.7373644123343953,3.829119068441983e-05,3.6771000039654536e-05,0.690928246280015
2014-01-30,5.718939038351772e-05,0.49321869244173167,0.00012773446058480687,0.8490846076386075,4.215521418777253e-05,4.389656686886502e-05,0.7371159913591575
2014-01-31,5.786696567157789e-05,0.4893528971611377,0.00012596797511954262,0.796235891905086,4.177991894584634e-05,4.2928695338879906e-05,0.7219994769203371
2014-02-03,7.055814511505822e-05,0.4885771635435602,0.00014453756587442105,0.6031329227273085,4.933976876143931e-05,2.4870837682851813e-05,0.6992781440184066
2014-02-04,5.3287933521446234e-05,0.5035302410410458,0.00013067946585110089,0.5855431658935698,4.2018802700380994e-05,2.488532197457229e-05,0.7885237787175614
2014-02-05,5.1744253938995175e-05,0.5151421569467509,0.00011953497016990598,0.548807087925573,4.05140486809322e-05,2.9547456476429095e-05,0.7829671044962204
2014-02-06,5.460185755120456e-05,0.5206871028881911,0.00011788554050590242,0.4909386916356827,4.17744556014646e-05,2.5792675246132473e-05,0.7650738907973841
2014-02-07,6.356327391387762e-05,0.526171341096631,0.00011233113625880387,0.4762142841330089,4.446111960024956e-05,2.40865532754072e-05,0.6994781241207033
2014-02-10,6.2547563500994e-05,0.5298601896264857,0.00010484665604743093,0.462909142742114,4.290854427398679e-05,2.3825559274471803e-05,0.6860146402554096
2014-02-11,5.609995653519849e-05,0.5244676579302521,9.546951761038529e-05,0.4890797944324465,3.83824186758432e-05,2.5062591676641565e-05,0.6841791161061084
2014-02-12,5.280573476410588e-05,0.5303366381441876,8.604843774123787e-05,0.488963535433151,3.5748981340096983e-05,2.5065873379641122e-05,0.6769905105912277
2014-02-13,5.31879934714369e-05,0.5450444287111494,8.323124664877052e-05,0.4715414264152581,3.626451786876446e-05,2.4036418483621774e-05,0.6818177468612214
2014-02-14,5.362200748552388e-05,0.5591961467394976,8.080524727827641e-05,0.4661578990568872,3.680912437266017e-05,2.3668621169393108e-05,0.6864555450035581
2014-02-18,5.088126402858046e-05,0.5670270097245301,7.791606527102546e-05,0.47915645288095,3.570230031657563e-05,2.4405542511484976e-05,0.7016787219853918
2014-02-19,5.093399391722896e-05,0.5390086135692448,7.322376711736702e-05,0.4565070192907938,3.2917406113174024e-05,2.275012177881394e-05,0.646275769511948
2014-02-20,5.128532994270177e-05,0.519697753049573,7.137745017737075e-05,0.3638342957488792,3.144328635420721e-05,1.8503922504206287e-05,0.6131048857312029
2014-02-21,5.0142924359823583e-05,0.5061586549994709,6.859792944910378e-05,0.3814868359232901,2.9685679912597572e-05,1.9452621960738062e-05,0.5920213129089629
2014-02-24,5.289213529725008e-05,0.5015282003185619,6.635392029209254e-05,0.3924628352388333,2.9711474237291107e-05,1.9939374061543455e-05,0.5617370913523289
2014-02-25,4.99909412374215e-05,0.5090231665042055,6.138181676069409e-05,0.3887999412144097,2.81970110400829e-05,1.9808082444995418e-05,0.5640424113274264
2014-02-26,4.8822079787728685e-05,0.4730004319897583,6.147223724329494e-05,0.3892294060018724,2.5912492242309415e-05,1.98298055182828e-05,0.5307535515687404
2014-02-27,4.902946505121921e-05,0.45016232266006134,6.284737320149421e-05,0.3710302061587401,2.4988563194134126e-05,1.872645101590182e-05,0.5096642022920203
2014-02-28,4.913560627678946e-05,0.43390202640616227,6.480367872851927e-05,0.3595160281939675,2.4484411396622123e-05,1.8125658819553504e-05,0.4983028246094523
2014-03-03,5.060228536900576e-05,0.4225622608459854,6.641305639819163e-05,0.3866617359122514,2.4496413646726705e-05,1.9735152508797213e-05,0.48409698234164983
2014-03-04,5.593664385448813e-05,0.4132554526133943,7.023295166318268e-05,0.3319936415830845,2.5902235980325247e-05,1.575040333292823e-05,0.4630638199836681
2014-03-05,4.9068183379191435e-05,0.39155312339820064,6.809077709245449e-05,0.334349044984375,2.2632619796575296e-05,1.5865373432487557e-05,0.46124837395494883
2014-03-06,4.928243059442446e-05,0.37853414061346874,6.736031862755886e-05,0.3389596802515988,2.1809875236786103e-05,1.606137043109607e-05,0.4425486927841085
2014-03-07,4.8971813978785636e-05,0.36806734059906077,6.726068120326879e-05,0.3351957965053109,2.1124235941329225e-05,1.658213813124556e-05,0.4313549820817368
2014-03-10,4.912023117884392e-05,0.35805450008691375,6.555024208084554e-05,0.3362234534798733,2.0317323113007554e-05,1.6632970656919136e-05,0.41362433818833944
2014-03-11,5.148937537691702e-05,0.35388690520020977,6.726308241511046e-05,0.3456795985530599,2.0826279246994004e-05,1.7084388084393798e-05,0.4044772167954973
2014-03-12,4.8906113932888686e-05,0.34623477899644434,6.748400440401434e-05,0.3709505621783627,1.9890820143188257e-05,1.9006095101678147e-05,0.4067143868859299
2014-03-13,5.192240840939531e-05,0.3669435961180541,6.723724556691411e-05,0.3736295321267114,2.168111855450365e-05,1.812082025901084e-05,0.4175676594882388
2014-03-14,5.053194068255615e-05,0.3896967193599435,6.790003443339775e-05,0.3634395254009992,2.2826784342645796e-05,1.7627844926767968e-05,0.4517298175038368
2014-03-17,5.312543808337814e-05,0.4185087559216987,6.735570461913976e-05,0.3944268134253377,2.5034735231973825e-05,1.884949707090405e-05,0.471238188994938
2014-03-18,5.3640183376897774e-05,0.43736775194375127,6.813970698738399e-05,0.4292758055036546,2.6441860897663253e-05,2.0704023076635577e-05,0.49294874165272645
2014-03-19,4.9711758607667365e-05,0.4285590375784371,6.870091723345937e-05,0.3844401947480702,2.5045026139305782e-05,1.8308445612094992e-05,0.5038048711365227
2014-03-20,4.924048797705463e-05,0.4298288813986706,6.77191845060957e-05,0.3657160066652672,2.4820620104085315e-05,1.7279312792763294e-05,0.5040693365112745
2014-03-21,5.1299807125194504e-05,0.4313797988780108,6.62781033177074e-05,0.3739751283691539,2.5153747996955192e-05,1.7292749019103377e-05,0.4903283151838911
2014-03-24,5.150721281894852e-05,0.44337682781860754,6.630649027041107e-05,0.3894832861824922,2.5911051469173063e-05,1.782246766652818e-05,0.5030567575118505
2014-03-25,5.187847468728203e-05,0.4478514514208452,6.680665227582366e-05,0.405387577851193,2.636558671232115e-05,1.8583454373815233e-05,0.5082182325376782
2014-03-26,4.894688218699071e-05,0.4258021953338415,6.491197503954372e-05,0.4476350948723153,2.4001192743939718e-05,1.9871032764249816e-05,0.4903518195959547
2014-03-27,4.819111839496585e-05,0.40991035186936664,6.333566659887354e-05,0.4443608802950278,2.264626378372323e-05,1.9631790767895465e-05,0.46992608883069437
2014-03-28,4.77393720640184e-05,0.40135943277553676,6.207456933589135e-05,0.4603654025958113,2.184885502374602e-05,2.019240193619902e-05,0.4576695100732944
2014-03-31,4.471229395078723e-05,0.3965724313836772,6.152227398476e-05,0.4478432923250087,2.0799466021815777e-05,1.9105649561839725e-05,0.4651844981317397
2014-04-01,4.637295349124256e-05,0.40914599077927544,5.949966028879007e-05,0.4561052889397821,2.1491559051414694e-05,1.9445071821793112e-05,0.463450296636235
2014-04-02,4.141854620280984e-05,0.4109896336253244,5.955388871420873e-05,0.4503764402241797,2.041189642070641e-05,1.9295952075207335e-05,0.4928202047642528
2014-04-03,4.131197301210188e-05,0.4133427457810722,5.865137788891966e-05,0.4497000161581909,2.0346391566327554e-05,1.922255776158729e-05,0.49250592704365165
2014-04-04,4.5815215175484866e-05,0.43410677374447076,5.036541673923583e-05,0.4628973159809318,2.0852956811570332e-05,1.8062308242039214e-05,0.455153527746138
2014-04-07,4.72141155464609e-05,0.43731636564749926,5.160888867940113e-05,0.4874556636582637,2.158708060302666e-05,1.759140851171495e-05,0.45721666821829926
2014-04-08,4.530353492960697e-05,0.4426749039595682,4.1576896015171106e-05,0.6303426975051921,1.9212194670897747e-05,2.3587217313447995e-05,0.424077165297362
2014-04-09,4.691297863661334e-05,0.4389853621049521,4.86929073830226e-05,0.640811437454222,2.0981155205080505e-05,2.2650312363035728e-05,0.4472356225256973
2014-04-10,5.810324280314903e-05,0.4573672026776637,5.36067633585982e-05,0.7203673331416608,2.5525543471316622e-05,1.7304715209777184e-05,0.4393135776912818
2014-04-11,5.691804938589508e-05,0.46709794965320806,5.419756207034676e-05,0.7201932259904753,2.5943158006241384e-05,1.553716356103833e-05,0.45579843803766024
2014-04-14,5.793906540801691e-05,0.47310006295877666,5.8238015531340313e-05,0.7181027992933254,2.7481601168189868e-05,1.538227365787225e-05,0.47431902766569817
2014-04-15,5.375893588153699e-05,0.4858169522051873,6.06042205536728e-05,0.755682127377441,2.7729972054825143e-05,1.569492031743207e-05,0.5158207021792771
2014-04-16,3.1303883437837385e-05,0.4756396753520848,6.569861044221893e-05,0.8082824888496354,2.1570254784656198e-05,1.5563262585259305e-05,0.6890600275678246
2014-04-17,3.0074876652121772e-05,0.46748006933383635,6.892021867854299e-05,0.8274757875641743,2.1283269805553776e-05,1.596953809164563e-05,0.7076760464137182
2014-04-21,3.398061258211898e-05,0.46639008186954767,7.134713824137992e-05,0.8764355470104066,2.2964298702198625e-05,1.7778800921040252e-05,0.6758059068741664
2014-04-22,3.465237531876505e-05,0.46505940695601644,7.372359053192231e-05,0.8226093699471635,2.3505969993656238e-05,1.668357937253227e-05,0.678336471235414
2014-04-23,3.661275306357103e-05,0.4641014554013717,7.766631839555158e-05,0.8005838729310247,2.474830633136992e-05,1.609229097773794e-05,0.6759477029328886
2014-04-24,2.8915216768426475e-05,0.4564301718796431,7.786828503140953e-05,0.7958135762304972,2.165797641712822e-05,1.599324178307506e-05,0.7490165676633389
2014-04-25,3.367547480592454e-05,0.45440037092762653,8.385681907328461e-05,1.0677436274641887,2.4147086245702197e-05,1.9440629820381138e-05,0.7170525845549174
2014-04-28,3.364553762091845e-05,0.44712526385508033,9.097388037928886e-05,0.9602042037601186,2.473724357014798e-05,1.8063859391567552e-05,0.7352310386257014
2014-04-29,3.9441733334885286e-05,0.4436189730610619,9.110678477913383e-05,0.9586273108717236,2.6592763336991813e-05,1.7762092443377118e-05,0.674229073839185
2014-04-30,4.001418281063408e-05,0.4394994913399951,9.134213175325113e-05,1.00062827157891,2.6570573249944883e-05,1.8788113699517676e-05,0.6640288863498556
2014-05-01,2.1991126094734782e-05,0.4448363245756161,8.955376420666612e-05,0.944999354220256,1.9740852373119746e-05,1.8172892666017336e-05,0.8976735565099685
2014-05-02,2.5114593555483047e-05,0.4547240867118859,8.56202930918817e-05,0.8928070878090095,2.1086251955044902e-05,1.8178435313124026e-05,0.8396015610788703
2014-05-05,2.3421323104644024e-05,0.45837501717281137,8.355863354027274e-05,0.8875215578940646,2.027786916095135e-05,1.8300121050357652e-05,0.8657866624507911
2014-05-06,2.3724080850696792e-05,0.45965653165563963,8.30241011404705e-05,0.8940342287262184,2.0400002689265075e-05,1.699592947126584e-05,0.8598859031736066
2014-05-07,2.503936026433856e-05,0.46784113446831543,7.777672211545238e-05,0.8889148457528745,2.06459483455225e-05,1.643267168035485e-05,0.8245397696891951
2014-05-08,2.245244272166245e-05,0.47071046186293714,7.692137416042151e-05,0.8585969126733575,1.9561815861908473e-05,1.608417163803527e-05,0.8712555735877657
2014-05-09,2.6257615904936162e-05,0.4684258852963566,7.640464460151005e-05,0.9875009716187174,2.098110763852846e-05,1.869470575874517e-05,0.7990484632911484
2014-05-12,2.5472098693136958e-05,0.46700375743871186,7.493037586382704e-05,1.0385709419229248,2.0402420524174574e-05,1.8062593233265203e-05,0.8009713204225167
2014-05-13,2.7268227179962204e-05,0.4645844359180597,7.426711049847301e-05,0.953750843642719,2.0906983272474543e-05,1.9829767425425673e-05,0.7667158973883657
2014-05-14,2.54765910501542e-05,0.46498530769376817,7.413727954906411e-05,0.9827728814508848,2.0208226981700607e-05,2.168615583330271e-05,0.7932076525433842
2014-05-15,2.174205444419079e-05,0.46028433428289106,7.319712958054535e-05,1.0085974930513473,1.836214906660642e-05,2.021239675394175e-05,0.8445452619824785
2014-05-16,2.0552751262807784e-05,0.4720534456991794,7.933905723985468e-05,0.9541376383261072,1.9062053011953488e-05,1.922657438322729e-05,0.9274696495961657
2014-05-19,2.1296152341554682e-05,0.4805812198948361,8.513111849667738e-05,0.9886761403991546,2.046263405669727e-05,1.980644882448909e-05,0.9608606159700038
2014-05-20,2.0908636850371392e-05,0.48955692118467525,8.830085099486563e-05,0.9960032113307536,2.1035289782191584e-05,1.869937753798419e-05,1.0060574456731235
2014-05-21,2.119414789263069e-05,0.49311954566105914,9.109015527113607e-05,0.9484723955137846,2.1666857066025188e-05,1.7403276857410013e-05,1.0223037593107889
2014-05-22,2.007249814887391e-05,0.4789126394720045,8.47181118293719e-05,0.9517450447935132,1.974900165765869e-05,1.7423705813590437e-05,0.9838835959123818
2014-05-23,2.2049522594442057e-05,0.47415225423049845,8.492860829071394e-05,0.9540399116862572,2.051844378430023e-05,1.782693551105091e-05,0.9305618158586454
2014-05-27,2.174082787467674e-05,0.4696441379032311,8.559473401753608e-05,0.9834745790189792,2.0259581411307757e-05,1.7722766738781096e-05,0.9318679825852305
2014-05-28,2.1661197917021908e-05,0.46931050651410045,8.565501768883131e-05,0.8621920685464161,2.0215194150244633e-05,2.363201650952265e-05,0.9332445152702765
2014-05-29,2.1856321025887475e-05,0.4690602340209083,8.844619776800999e-05,0.8222915811556379,2.0623232135001822e-05,2.224854908663871e-05,0.9435820470688944
2014-05-30,2.8179051435749515e-05,0.46160172588025333,9.148056723074126e-05,0.8974861411434871,2.3436622955866336e-05,2.4396471788450654e-05,0.8317037572859294
2014-06-02,2.8496658002674943e-05,0.47097680812277853,9.625164921309084e-05,0.9058569630624416,2.4666105066096933e-05,2.4638531794538527e-05,0.8655788711708425
2014-06-03,3.418588872187905e-05,0.47782802663734675,9.7927063366292e-05,0.8851166774187084,2.7646898762693178e-05,2.4965177476092852e-05,0.8087225400988067
2014-06-04,2.793146765100254e-05,0.484991614257183,9.893846302759015e-05,0.8885814556250651,2.5495509032610485e-05,2.540918393133277e-05,0.9127880192752915
2014-06-05,4.136471088316827e-05,0.49222769846206454,0.00010030927858467266,0.9137130806993196,3.170674053057016e-05,2.5288371652485187e-05,0.7665166721489636
2014-06-06,3.9833023701562004e-05,0.46869276117189185,0.00010613415522049321,0.9159663333216282,3.047456162992236e-05,2.6316491750603074e-05,0.7650577033329091
2014-06-09,5.1073182956276414e-05,0.4542428889902192,0.00011146827319271023,0.9114472246184796,3.427364043686403e-05,2.66931893988033e-05,0.6710692080069806
2014-06-10,4.95066057749403e-05,0.4460336306140067,0.00012096320137632869,0.898423482715962,3.45164257606268e-05,2.6429625414060533e-05,0.6972084880458244
2014-06-11,4.7157992518462575e-05,0.4375551801252465,0.0001234118863382112,0.9265398662967944,3.338020346907369e-05,2.7082969253184985e-05,0.707837668365658
2014-06-12,4.667919578081926e-05,0.4297384353564586,0.00014204440982173067,0.772270470336964,3.499274034218951e-05,2.1634108612976587e-05,0.7496431709427226
2014-06-13,3.72024477228719e-05,0.4234130555586053,0.00013250192227985496,0.769504436573677,2.972768510078426e-05,2.1801349274283625e-05,0.7990787413299102
2014-06-16,2.938646502467408e-05,0.4259959864884821,0.00012322455759155784,0.7681361293471844,2.5634674932356554e-05,2.1761731866425015e-05,0.8723293159225728
2014-06-17,3.191330809025626e-05,0.4283689709774424,0.0001162875305472489,0.7783464999860253,2.6095792566583255e-05,2.1980426909136663e-05,0.8177087907270508
2014-06-18,3.560112133469648e-05,0.4284144836614332,0.0001102453073812378,0.718132981459628,2.6839600044212284e-05,1.953006087882599e-05,0.7538976031649511
2014-06-19,3.687128606172102e-05,0.42407651015321435,0.00011189657979474034,0.7118738123580839,2.7239351654305455e-05,1.944916720761094e-05,0.7387686886947175
2014-06-20,3.6786047916274955e-05,0.41347491650029056,0.00010924176116161326,0.7184478666595082,2.6211089949262198e-05,1.947874938732646e-05,0.7125280217358124
2014-06-23,3.78482539714106e-05,0.40631310460345377,0.00010971797386101858,0.7114258223501843,2.6183195216628754e-05,1.929512420392427e-05,0.6917940055149369
2014-06-24,3.933090292313687e-05,0.40342922650270324,0.00010922338500674127,0.691907767024624,2.6441867937135536e-05,1.8154635089410656e-05,0.6722924207666943
2014-06-25,4.004889359785303e-05,0.40506572041185557,0.00010846329526840036,0.7379310311607262,2.6696980871311186e-05,1.9358910043307642e-05,0.6666096981201592
2014-06-26,4.4267929857314866e-05,0.4067346980601051,0.00010529021665539309,0.7245959273483663,2.7768334955521614e-05,1.9142694981925122e-05,0.6272788234061312
2014-06-27,3.536085878696092e-05,0.4105776166390724,0.0001016307000369061,0.6866231485420016,2.4613259459746168e-05,1.8813847297439114e-05,0.6960594370185982
2014-06-30,3.524942345217237e-05,0.424487150168258,9.426937840702223e-05,0.6925645480166919,2.446954414630563e-05,1.9146768795902e-05,0.694182819174525
2014-07-01,3.707778978776346e-05,0.4411317967537297,8.657290978777215e-05,0.7233186520144573,2.499287914632281e-05,1.9349210949602266e-05,0.6740660457212864
2014-07-02,3.729144432547138e-05,0.45512944064677635,8.595488195770982e-05,0.7085540008919518,2.576764956680438e-05,1.953554206921652e-05,0.690980197546389
2014-07-03,3.7850371933542936e-05,0.46596014670729646,8.777054563774265e-05,0.6584506277092788,2.685704631742562e-05,1.7813326728969665e-05,0.7095583199177219
2014-07-07,3.637233936281704e-05,0.4395387319239302,9.049283498477514e-05,0.6560670857386421,2.5216793685365728e-05,1.836663732634834e-05,0.693295898122641
2014-07-08,3.904012916123487e-05,0.4235000452984171,9.24998364452694e-05,0.6916967692006087,2.5449518293081748e-05,1.8656755400256618e-05,0.6518809962942439
2014-07-09,3.921043801203444e-05,0.4111638901557598,9.382969261260639e-05,0.6914320612552318,2.4939397656710914e-05,1.8767741308340944e-05,0.6360397618883149
2014-07-10,3.784415060760939e-05,0.4063829787407628,9.380905825712219e-05,0.6684147655727166,2.4213483738621517e-05,1.839507261976458e-05,0.6398210383866528
2014-07-11,4.137743263306523e-05,0.40174182243305206,9.587775681520669e-05,0.582416567343609,2.5303916615683574e-05,1.6871829592718934e-05,0.6115390686531599
2014-07-14,3.5819786180035966e-05,0.38384856492305763,9.744809779965118e-05,0.6456499779516771,2.267817481994435e-05,1.8842423971528726e-05,0.6331186541974377
2014-07-15,3.740515266448331e-05,0.3736093890724413,0.0001233590367913407,0.6667616988081385,2.5378677236774252e-05,2.0306638544259926e-05,0.6784807821643152
2014-07-16,4.331224214055195e-05,0.3735215532204932,0.00012090216373824151,0.7146442594673436,2.702950153471657e-05,2.5811283423512484e-05,0.6240614708193475
2014-07-17,4.7474517764657056e-05,0.37602275293245907,0.00011868907420100264,0.758794687893861,2.8226028568665012e-05,2.6267887122930133e-05,0.5945511381197894
2014-07-18,4.82618636397603e-05,0.37747437293104813,0.00011795225209261374,0.7221935770687965,2.8480173793542442e-05,2.337001890462734e-05,0.5901175720466624
2014-07-21,3.56854935741795e-05,0.40145684874400256,0.00010883102853087387,0.7207490633457866,2.5018489878103408e-05,2.3376815690486612e-05,0.7010829155577581
2014-07-22,3.6878426197529086e-05,0.4151082652690063,0.00010140350587674378,0.7090411530873386,2.538481808463567e-05,2.5506198487980703e-05,0.6883378902523909
2014-07-23,3.8554343811198455e-05,0.4257591427186231,9.622831135185406e-05,0.7206656954679238,2.5932958977404365e-05,2.5807442852980214e-05,0.6726339087600268
