Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_TXN,Predicted_Covariance,Future_Cov_45_TXN,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.6601670730062129,0.00010430995480717107,1.2554631971528007,4.2631258113155915e-05,4.102544537987258e-05,1.0663636349549699
2013-11-13,4.4902541372157916e-05,0.6720512068608139,0.00010408271512398796,1.2489679890853786,4.5943823257091144e-05,3.9468214536151345e-05,1.0231898207342642
2013-11-14,4.545126757048379e-05,0.6738534401934446,0.00010453791454651383,1.2507881398501486,4.644889274471721e-05,3.8996704829999836e-05,1.021949336675514
2013-11-15,4.488960878325864e-05,0.670405233082076,0.00010399281462136554,1.281904903857539,4.580490347794459e-05,4.173763569739621e-05,1.0203899013490023
2013-11-18,4.304897041106976e-05,0.6675556577435038,0.00010372600719262704,1.2723122684149395,4.460799422307797e-05,5.466076770892818e-05,1.0362151242438848
2013-11-19,4.253689180732228e-05,0.6618300085634088,0.00010349066177792288,1.2708687175277111,4.3911665882805e-05,5.5149042946378756e-05,1.0323195705438466
2013-11-20,3.986505410246521e-05,0.6732557182760904,0.00010606705385641816,1.2623928242558615,4.377906506620364e-05,5.5524581512078906e-05,1.0981815038724956
2013-11-21,3.485111027762049e-05,0.6610445719984047,0.0001086168434270464,1.255644096886379,4.067126133088407e-05,5.592003593138063e-05,1.1670004486772683
2013-11-22,3.677714977289896e-05,0.6536619588507994,0.00011059665915941045,1.2248988445102515,4.168821014650373e-05,5.7032417266529216e-05,1.1335356438421915
2013-11-25,4.464079349966786e-05,0.6403893177497505,0.0001124257409744974,1.2242031620825855,4.536729767050663e-05,5.786526775531455e-05,1.0162744457229278
2013-11-26,4.5604254902161166e-05,0.6338018011890146,0.0001137165037582283,1.1707740425754665,4.564233988052845e-05,6.843843552818921e-05,1.000835118969688
2013-11-27,5.098239319509307e-05,0.6802346252697902,0.00011390892187377821,1.1115985431045927,5.183793757067169e-05,6.622547715758136e-05,1.016781173302413
2013-11-29,5.306536742177139e-05,0.7066870884372115,0.00011405326031049709,1.110655368077382,5.497770373593183e-05,6.61756452413442e-05,1.036037370644415
2013-12-02,5.1303727815654587e-05,0.7254835222219785,0.00011360651417971037,1.0713877208979317,5.5386462955974915e-05,6.827357822344385e-05,1.079579697502499
2013-12-03,5.129816798105141e-05,0.7432578600033671,0.00011327776963591791,1.098887916438727,5.665820129196461e-05,7.350927238172806e-05,1.1044878115899401
2013-12-04,4.926678581923591e-05,0.7521261577733342,0.00011328171387883711,1.10343020332002,5.618853557608734e-05,7.389598401825042e-05,1.140495257438712
2013-12-05,6.186383108747796e-05,0.7556144815519011,0.0001142593783535722,1.1407127576932212,6.352791571655769e-05,7.879893968852294e-05,1.0268991525391735
2013-12-06,6.149224160789946e-05,0.7764200780268167,0.0001167584219676397,1.115696024150254,6.578865814258714e-05,7.408247623127635e-05,1.069869245653516
2013-12-09,5.694825981469449e-05,0.7884145914110912,0.000116629023937465,1.1238812520917898,6.42537090922393e-05,7.511633402144015e-05,1.1282822214641186
2013-12-10,5.3452041059883435e-05,0.7941732744356576,0.00011686057004884201,1.118522637899679,6.276700625735309e-05,7.506312556844439e-05,1.1742677176168803
2013-12-11,5.2671389427449466e-05,0.7992947200194048,0.00011701977902442463,1.1143994652368654,6.275147930894271e-05,7.125181559239999e-05,1.1913769503912128
2013-12-12,5.926873458923956e-05,0.7941303930024709,0.00012051199104388906,1.0925475266101874,6.711502805028637e-05,7.078506532805406e-05,1.1323850342921162
2013-12-13,5.102150798536989e-05,0.7810467352657324,0.00012238963145274535,1.088514675357079,6.172000891501677e-05,7.118156311632672e-05,1.2096860981199262
2013-12-16,5.265033739264804e-05,0.7829303000628814,0.0001251956923952412,1.0867471844334786,6.356504714318827e-05,7.038837176160076e-05,1.2073055993761654
2013-12-17,5.547285481711756e-05,0.7806312956238273,0.00012750470631755744,1.096262946248438,6.565220610204347e-05,7.122800356957641e-05,1.1835014858796273
2013-12-18,5.7755345996717895e-05,0.7902071775785534,0.00012989372970692733,1.115760683701721,6.844333431348314e-05,6.573455746686808e-05,1.1850562598546743
2013-12-19,6.478693026373803e-05,0.7849552686070117,0.00013100359886578273,1.1068967687092426,7.231530519184693e-05,6.515476635926371e-05,1.1162020626299471
2013-12-20,6.101338500649426e-05,0.7939080568533207,0.00013202089251775594,1.1016973201002005,7.125315541690801e-05,6.541881001270017e-05,1.1678282627545387
2013-12-23,6.0371580554275465e-05,0.8033842969696844,0.00013335832557473138,1.0914838635052524,7.208579271629518e-05,6.433366534318518e-05,1.194035207534253
2013-12-24,6.05937066863415e-05,0.8099008104346966,0.0001336239829881707,1.0953086930306548,7.287654921224675e-05,6.584079220477778e-05,1.2027082216555327
2013-12-26,6.0130930524985e-05,0.8202718754094227,0.00013180367042576666,1.0966306307845903,7.30248268264437e-05,6.9987675437133e-05,1.214430347059092
2013-12-27,6.1029823506439453e-05,0.8135855567272702,0.0001295921985640459,1.096431983940026,7.235419500750966e-05,6.99735301406169e-05,1.1855547148989434
2013-12-30,6.103786899254316e-05,0.8123804093235957,0.00012929383056681153,1.1028258736583847,7.216855743748547e-05,7.045227279993333e-05,1.1823570945162276
2013-12-31,6.15980310886923e-05,0.8115282472539195,0.00012897078233376502,1.1109604682764953,7.233237473233973e-05,7.051624940110078e-05,1.1742643953699026
2014-01-02,6.274975633376732e-05,0.8142254310906556,0.00012777612496957076,1.0786736953052063,7.290805982723374e-05,6.596552871047243e-05,1.161885943260627
2014-01-03,6.287727487442676e-05,0.8149506071574008,0.00012453786516310254,1.079156270575084,7.211553861217908e-05,6.673056533786186e-05,1.1469253200970018
2014-01-06,6.194585296328845e-05,0.8084590098045502,0.00012343465853348294,1.0697715059398822,7.069402090908714e-05,6.586600411062752e-05,1.1412228184344027
2014-01-07,5.985294868622432e-05,0.8060239933163759,0.00012266470783557645,1.1810814895024415,6.90638142330705e-05,7.54983771830308e-05,1.153891591793307
2014-01-08,5.957982003469859e-05,0.8108097298944913,0.00012259037947759765,1.1941341065150874,6.929417681671774e-05,7.657422607267588e-05,1.1630477698046355
2014-01-09,5.8876921963223624e-05,0.8141920010495868,0.00012250126135997193,1.2258078670537924,6.914641371830003e-05,8.074433935746877e-05,1.174423040686316
2014-01-10,5.8643073362417135e-05,0.8151292576580443,0.00012138640314184344,1.2131107716468177,6.877330008228826e-05,8.100877540241447e-05,1.172743789488416
2014-01-13,6.549653155125348e-05,0.807885267851244,0.00012561762481139285,1.17102065812646,7.327977520143184e-05,7.394384689002194e-05,1.1188344400205024
2014-01-14,6.384952094066409e-05,0.8046029917855276,0.00013020877564486218,1.1704466163079814,7.3363592901036e-05,7.181000958737875e-05,1.1490077266079008
2014-01-15,6.070372053025981e-05,0.7988014188104386,0.00013148270535848732,1.1367401104376036,7.136426515910068e-05,7.100120644446761e-05,1.1756160007281062
2014-01-16,6.085694586035492e-05,0.792417036374358,0.0001325330021483674,1.148921765861844,7.116572834229854e-05,7.218901904786483e-05,1.1693936877081972
2014-01-17,6.130074788390541e-05,0.7888561002589941,0.0001337776770768473,1.1508396753736612,7.143688355142397e-05,7.231566485231565e-05,1.165350929922012
2014-01-21,6.022038567812545e-05,0.7766771059798334,0.0001365239550234853,1.1445794278703023,7.04233532675644e-05,7.315953793685554e-05,1.1694271379126202
2014-01-22,6.0180607898710316e-05,0.7717216650859755,0.00014091594350364303,1.1453608671169742,7.106717371682902e-05,7.332367374719772e-05,1.1808982361301805
2014-01-23,6.197862719476769e-05,0.7663832810157684,0.00014191020440839882,1.145704256914178,7.18743302691624e-05,7.209001645771854e-05,1.1596631536109616
2014-01-24,8.312838911315208e-05,0.7612272695096347,0.00014994238569528324,1.1254898699276723,8.498675130625517e-05,5.9626164020562535e-05,1.0223553254541422
2014-01-27,7.785643656399444e-05,0.7615495365584763,0.00014746384692302915,1.1170574612838804,8.159963178732679e-05,5.901771786458483e-05,1.0480781729620468
2014-01-28,5.7778264472590076e-05,0.7615308226912082,0.00014432783775538606,1.117629311133642,6.95416170066361e-05,5.859623763642166e-05,1.203594771172584
2014-01-29,5.541992369045716e-05,0.7655499237072796,0.00014258104533554033,1.1055271068338168,6.805144892803672e-05,5.5130592973057526e-05,1.227923901666335
2014-01-30,5.718939038351772e-05,0.7701580988761912,0.00014108311061777445,1.224302550610393,6.91791359853452e-05,6.329484517456397e-05,1.2096498235323556
2014-01-31,5.786696567157789e-05,0.7725489142785168,0.0001405527814346645,1.1686827073991366,6.96724469884466e-05,6.300899570567865e-05,1.2040107197579764
2014-02-03,7.055814511505822e-05,0.7782393931699584,0.00014389184337639996,1.231257821660047,7.841603446416719e-05,5.077224650542564e-05,1.1113675726068935
2014-02-04,5.3287933521446234e-05,0.7654761153188789,0.0001444344832323334,1.2825207804055088,6.715549113268568e-05,5.450655804472664e-05,1.260238232087914
2014-02-05,5.1744253938995175e-05,0.7501032478789629,0.00014221970615619522,1.387600722896916,6.43475475091908e-05,7.470762107215806e-05,1.243568949415224
2014-02-06,5.460185755120456e-05,0.7454492882041062,0.00014342777796651026,1.460000984854833,6.596877936632677e-05,7.670475336936622e-05,1.2081782987778855
2014-02-07,6.356327391387762e-05,0.7421504889374564,0.00014548909303754894,1.4528903861567193,7.136911726799202e-05,7.34860814878802e-05,1.122804299927826
2014-02-10,6.2547563500994e-05,0.7395881898508494,0.00014508329987397936,1.4484345954278306,7.045371176388833e-05,7.454975744081765e-05,1.1264021781243114
2014-02-11,5.609995653519849e-05,0.7524864654537272,0.00014875567087732362,1.314339827966158,6.874113851216197e-05,6.735253185196373e-05,1.2253331866492998
2014-02-12,5.280573476410588e-05,0.7636562737860132,0.00014870398707902185,1.318915826580303,6.767056079533964e-05,6.76119479506391e-05,1.28150022147477
2014-02-13,5.31879934714369e-05,0.7706633856075656,0.00015226274293495554,1.314443938371552,6.935349535097141e-05,6.700264877286787e-05,1.3039314105394055
2014-02-14,5.362200748552388e-05,0.774048142312164,0.00015409608761883859,1.3328308609097426,7.036153629184013e-05,6.767292540482972e-05,1.3121764661801474
2014-02-18,5.088126402858046e-05,0.7756635586859344,0.0001536878447528795,1.3329147463037074,6.85917833562167e-05,6.789120194356e-05,1.3480754589290092
2014-02-19,5.093399391722896e-05,0.7596222405239791,0.00015310030618596895,1.3795447920881825,6.70794614768436e-05,6.874990020546157e-05,1.3169880529269327
2014-02-20,5.128532994270177e-05,0.7447692652116294,0.00015202830626898903,1.5208040588466154,6.57628387008734e-05,7.73452112068161e-05,1.2822933726729757
2014-02-21,5.0142924359823583e-05,0.7356373308477596,0.0001518919656393014,1.4900563893177368,6.420014226413927e-05,7.598035085910223e-05,1.2803430012067438
2014-02-24,5.289213529725008e-05,0.7268679547923176,0.00015245429709968936,1.508386404990397,6.527109637990442e-05,7.663472323474257e-05,1.234041620991201
2014-02-25,4.99909412374215e-05,0.7220942764681929,0.00015072943049097831,1.4864002919296295,6.26813856722726e-05,7.572722217200847e-05,1.253854880918935
2014-02-26,4.8822079787728685e-05,0.6991355456318225,0.0001666441603010895,1.487706406455268,6.306153980481586e-05,7.579316529894838e-05,1.2916602504235437
2014-02-27,4.902946505121921e-05,0.684527119790262,0.00018108211129064497,1.485971184261604,6.449959845409285e-05,7.499919448933279e-05,1.315527272971724
2014-02-28,4.913560627678946e-05,0.6788230902126046,0.00019217458757853914,1.4826256485791864,6.596335628065939e-05,7.474928669596527e-05,1.3424756765811796
2014-03-03,5.060228536900576e-05,0.6749819031760765,0.0002032406763957305,1.467094613545041,6.845142770484027e-05,7.488027196390851e-05,1.3527339171674493
2014-03-04,5.593664385448813e-05,0.6710928372899088,0.00021234436238778815,1.4912195183556187,7.313936305868224e-05,7.074626116343292e-05,1.307539352002325
2014-03-05,4.9068183379191435e-05,0.6591110544323147,0.00022204310560969344,1.4858454231663325,6.879822473733153e-05,7.05056373126117e-05,1.402094391913174
2014-03-06,4.928243059442446e-05,0.6547813378959635,0.00023012551808680978,1.4715594112013743,6.973081514279927e-05,6.9728826735756e-05,1.4149224034150667
2014-03-07,4.8971813978785636e-05,0.653856340265748,0.0002357559800908388,1.5130098314972933,7.025654581260098e-05,7.484860574444369e-05,1.4346322936502984
2014-03-10,4.912023117884392e-05,0.654174723333907,0.00023494452523063788,1.5071301553288377,7.027593381305131e-05,7.455771270650881e-05,1.4306922448548889
2014-03-11,5.148937537691702e-05,0.6545342056467449,0.0002395880963158892,1.5245514188400624,7.269822003441884e-05,7.534731063996827e-05,1.411907204199837
2014-03-12,4.8906113932888686e-05,0.6506821231619702,0.00024598095646961404,1.530966305621921,7.136761699594676e-05,7.844088719327597e-05,1.4592780177521532
2014-03-13,5.192240840939531e-05,0.6475387805248457,0.00026270241904808315,1.45425847697653,7.562671449880815e-05,7.053071078572463e-05,1.4565332544382432
2014-03-14,5.053194068255615e-05,0.6437239527816621,0.00026381799121607614,1.450671081751952,7.43249905781052e-05,7.036165051298507e-05,1.4708516944761338
2014-03-17,5.312543808337814e-05,0.6468615510614191,0.00026824557382803827,1.379263583920336,7.721983730786e-05,6.591444597625567e-05,1.4535378924624909
2014-03-18,5.3640183376897774e-05,0.6423512464301145,0.00026560405748525545,1.3520746541583786,7.667169258249386e-05,6.521072113110484e-05,1.4293704412560884
2014-03-19,4.9711758607667365e-05,0.638088514671707,0.0002542628759018274,1.3866208053915503,7.173844662634325e-05,6.603594511429026e-05,1.443088086915488
2014-03-20,4.924048797705463e-05,0.642309228745985,0.00024871275759745114,1.320300397354919,7.10811372327519e-05,6.238141927210332e-05,1.4435506257751691
2014-03-21,5.1299807125194504e-05,0.6438926362575764,0.0002486214640984966,1.375866172337768,7.271778376857266e-05,6.362056350075169e-05,1.4175059877147043
2014-03-24,5.150721281894852e-05,0.6473722424591666,0.00025078586942970386,1.3594998311383193,7.357658562844654e-05,6.220970871587159e-05,1.4284715014006566
2014-03-25,5.187847468728203e-05,0.6510466723339793,0.0002499951262114285,1.3614210789360015,7.414322861536363e-05,6.240918046394728e-05,1.4291713290009236
2014-03-26,4.894688218699071e-05,0.6381308516217055,0.00024550561128753787,1.3815989094962042,6.995245648686737e-05,6.13307524636378e-05,1.4291504047107542
2014-03-27,4.819111839496585e-05,0.6370667362296012,0.0002388991092362981,1.3770982633096989,6.835585145134124e-05,6.083997527905432e-05,1.418432560354977
2014-03-28,4.77393720640184e-05,0.6449547119313103,0.0002380084737725593,1.3628993850066653,6.874858768963501e-05,5.977906251312104e-05,1.440081524269806
2014-03-31,4.471229395078723e-05,0.6637005147280839,0.0002284990652953534,1.3557845381013078,6.708537384281929e-05,5.783975044450588e-05,1.500378708295689
2014-04-01,4.637295349124256e-05,0.6803014074066555,0.00022922640656727813,1.3681200396106672,7.014004998892304e-05,5.832686679188295e-05,1.5125206550013865
2014-04-02,4.141854620280984e-05,0.6659216939730321,0.00023066675792530843,1.3632881257558738,6.508982360312223e-05,5.84087887150371e-05,1.5715139610261484
2014-04-03,4.131197301210188e-05,0.6563049270892289,0.00022909458817931734,1.3692076621167286,6.384855136252443e-05,5.8527179068164224e-05,1.5455217145843099
2014-04-04,4.5815215175484866e-05,0.6532079943950337,0.00023756033917823869,1.2814286192994155,6.814646383439175e-05,5.000149690414336e-05,1.4874199231275476
2014-04-07,4.72141155464609e-05,0.6593378531657625,0.00023063081559786318,1.359288360473193,6.880224452245705e-05,4.9054300969342894e-05,1.457238872869543
2014-04-08,4.530353492960697e-05,0.6620194490818235,0.00021911849672318399,1.290510154195374,6.595934184921343e-05,4.829046734846474e-05,1.455942498785175
2014-04-09,4.691297863661334e-05,0.6263034964730978,0.00020891914713438512,1.3115218624158906,6.200410778885969e-05,4.635744326394379e-05,1.3216834571332985
2014-04-10,5.810324280314903e-05,0.6473872552017098,0.0002242015747125684,1.1338674584622948,7.388965868645776e-05,2.7237844571257616e-05,1.271695952268832
2014-04-11,5.691804938589508e-05,0.6591720318606508,0.0002305588702021746,1.114969622114898,7.551177761113769e-05,2.405391325440961e-05,1.3266754294262646
2014-04-14,5.793906540801691e-05,0.669376452050291,0.0002334908330171347,1.0243310970133728,7.785582127938793e-05,2.1941902003493096e-05,1.343753488792299
2014-04-15,5.375893588153699e-05,0.6748784926572351,0.00023777810279151625,0.9999209256178756,7.630216285882059e-05,2.0767567053318712e-05,1.419339159297345
2014-04-16,3.1303883437837385e-05,0.5934220245264379,0.0002269652990820862,1.2351654798980796,5.0019863364835756e-05,2.37827801110235e-05,1.5978804503333965
2014-04-17,3.0074876652121772e-05,0.5339895055089504,0.00022187671676403067,1.2250176218418416,4.362048747913564e-05,2.3641737763140675e-05,1.4503962221922606
2014-04-21,3.398061258211898e-05,0.49486565897762214,0.0002187774778285566,1.219170620162881,4.2668190428871855e-05,2.4731301484283316e-05,1.2556627790555015
2014-04-22,3.465237531876505e-05,0.4715638229522823,0.00021954465714716832,1.2051086962659758,4.1130919732457065e-05,2.444115921992688e-05,1.1869581624375323
2014-04-23,3.661275306357103e-05,0.4561239640828916,0.00021472172615964028,1.2140409703440485,4.044241470269192e-05,2.4403065330489133e-05,1.1045991169380631
2014-04-24,2.8915216768426475e-05,0.45704268359177525,0.0002284469535939418,1.1609591754721378,3.7146052892187144e-05,2.333147026914704e-05,1.2846541386730397
2014-04-25,3.367547480592454e-05,0.4613429370507333,0.00026044134103019923,0.7599629184263057,4.320516832594855e-05,1.3836802575380252e-05,1.282986166488956
2014-04-28,3.364553762091845e-05,0.4600553381890108,0.0002634996510974519,0.8750233956022689,4.331754475032909e-05,1.646139385830081e-05,1.2874677539228045
2014-04-29,3.9441733334885286e-05,0.4613782763117291,0.00026177090678965496,0.8306396843721816,4.6880887766381856e-05,1.5390651500988385e-05,1.188611245056941
2014-04-30,4.001418281063408e-05,0.46015737227936065,0.00025512115471607326,0.8908582682269474,4.649289572629284e-05,1.672703731146123e-05,1.161910414272836
2014-05-01,2.1991126094734782e-05,0.46540915556531276,0.00022533036512386548,0.8744458700294573,3.276185750802497e-05,1.6816107722528346e-05,1.4897762564268577
2014-05-02,2.5114593555483047e-05,0.47225643579639265,0.0002041691827584971,0.8792937899325343,3.381707629747814e-05,1.7903291203418016e-05,1.3465109926135022
2014-05-05,2.3421323104644024e-05,0.4878904922558406,0.00018903093355888262,0.8990489534572056,3.24634376877091e-05,1.8537808498425353e-05,1.3860633552880788
2014-05-06,2.3724080850696792e-05,0.50822314997267,0.00017141860928447425,0.9128980478324856,3.240993238711501e-05,1.7354537820686278e-05,1.366119622972163
2014-05-07,2.503936026433856e-05,0.5184914817942342,0.0001570839285392088,0.9246043979805972,3.251764737998749e-05,1.7092436445201792e-05,1.2986612691658748
2014-05-08,2.245244272166245e-05,0.5190033886661443,0.00014294997498304863,0.8954477471267059,2.940316180650486e-05,1.6774501567719075e-05,1.3095751839124503
2014-05-09,2.6257615904936162e-05,0.5190741259963176,0.000129689239060416,0.9134139503164544,3.0290678258718788e-05,1.7292139985551776e-05,1.1535959078837943
2014-05-12,2.5472098693136958e-05,0.5285161179936462,0.0001236528441410277,0.7605676219796637,2.966146899278251e-05,1.3227621751841756e-05,1.164468988210002
2014-05-13,2.7268227179962204e-05,0.5565644609570144,0.00011711496421743637,0.8990821852535381,3.145213406064632e-05,1.8693132225002634e-05,1.1534352362942988
2014-05-14,2.54765910501542e-05,0.5753411656731522,0.00011335887871928852,0.8947906720150312,3.0918888817320055e-05,1.9744714488719236e-05,1.2136195441710367
2014-05-15,2.174205444419079e-05,0.5817282350546396,0.000120109328129248,0.769007260181623,2.9727528333436874e-05,1.5410984021414157e-05,1.3672823977947357
2014-05-16,2.0552751262807784e-05,0.5752127756490988,0.00011948051397743176,0.7533555405573931,2.8504409432203653e-05,1.5180667605728202e-05,1.3868902059737944
2014-05-19,2.1296152341554682e-05,0.5758883829353988,0.000124767529657664,0.6990469272553812,2.9685179437294604e-05,1.4004219000379904e-05,1.3939221959532384
2014-05-20,2.0908636850371392e-05,0.5751122327843903,0.00012613810904063042,0.7689666893625984,2.9535112072601546e-05,1.4436899675567439e-05,1.4125795136222343
2014-05-21,2.119414789263069e-05,0.577307591295506,0.0001317264149284356,0.9699542178357756,3.0503641252745313e-05,1.779744130862617e-05,1.4392482966183124
2014-05-22,2.007249814887391e-05,0.5617810942796719,0.00013536474984506707,0.9463501331274904,2.9283341046246678e-05,1.732494054628145e-05,1.4588787518652484
2014-05-23,2.2049522594442057e-05,0.5448099057596902,0.00012902037158153332,0.9995061689368802,2.905853630778331e-05,1.8676505875987935e-05,1.3178759849933437
2014-05-27,2.174082787467674e-05,0.5369718548489989,0.00013120694469827106,1.0174513440541453,2.8679262103642424e-05,1.8335047212626515e-05,1.3191430551293508
2014-05-28,2.1661197917021908e-05,0.5276913246862638,0.00013176732203325548,1.0276397824484185,2.8191945648887614e-05,2.816681014661405e-05,1.3014952246354612
2014-05-29,2.1856321025887475e-05,0.5241380609573238,0.00013327736871820167,1.0223273447805616,2.828866372629846e-05,2.7660869494732568e-05,1.2943012546710067
2014-05-30,2.8179051435749515e-05,0.5482565668648733,0.0001255111701804059,1.0220744568196276,3.260530119925439e-05,2.778317069021972e-05,1.157075896383421
2014-06-02,2.8496658002674943e-05,0.5668814104937426,0.00011860386321841046,1.0167844262814794,3.2956311445160014e-05,2.765566357235259e-05,1.1564974195242983
2014-06-03,3.418588872187905e-05,0.5797513485023486,0.00011501670686809113,1.0284731275782688,3.6353453081968844e-05,2.90086209134185e-05,1.063405236520955
2014-06-04,2.793146765100254e-05,0.5862883464184104,0.00011212578386517168,1.03231917420108,3.281035172624993e-05,2.9519395894510666e-05,1.1746733876002493
2014-06-05,4.136471088316827e-05,0.593362714895216,0.00011114361392252801,1.0045468834146267,4.023254509569343e-05,2.7802332555742932e-05,0.9726296699940062
2014-06-06,3.9833023701562004e-05,0.5997380035767614,0.0001052578847239531,0.9597897522034494,3.88338569100548e-05,2.7575575845216613e-05,0.9749161198759807
2014-06-09,5.1073182956276414e-05,0.6044475102862974,0.00010225811079689151,0.946969844021576,4.3682143158224634e-05,2.773352610953874e-05,0.8552853107984434
2014-06-10,4.95066057749403e-05,0.5922782225703991,9.503271591470815e-05,0.9505012652977672,4.062505020953228e-05,2.796163822595983e-05,0.8205985761620571
2014-06-11,4.7157992518462575e-05,0.6005695337741744,9.358407585757625e-05,0.9760567602678212,3.98971551659753e-05,2.8530359231438775e-05,0.8460316700367467
2014-06-12,4.667919578081926e-05,0.5975345558751818,9.224590889740796e-05,1.0300732335310507,3.921012850630384e-05,2.885610297103208e-05,0.8399915176434016
2014-06-13,3.72024477228719e-05,0.6003841438077075,9.482221405750314e-05,0.9621283836744716,3.565907040323023e-05,2.7258708257208133e-05,0.9585140921065576
2014-06-16,2.938646502467408e-05,0.5294007928268332,8.876085040013247e-05,0.9629744278120104,2.703765287307262e-05,2.728161128168639e-05,0.9200716333308786
2014-06-17,3.191330809025626e-05,0.5073150176785082,9.023790779160642e-05,0.955892728891246,2.7224388884884244e-05,2.699431456394617e-05,0.8530732322668977
2014-06-18,3.560112133469648e-05,0.4683812939423737,9.28386251708847e-05,1.0344156741441517,2.6927481170819915e-05,2.8131560047535442e-05,0.7563660963840674
2014-06-19,3.687128606172102e-05,0.45666685521889655,9.382334502272998e-05,1.035835666525322,2.685957218314114e-05,2.8300157595521048e-05,0.7284685469928908
2014-06-20,3.6786047916274955e-05,0.5901547564148326,9.211594761566326e-05,1.049745691197761,3.43538084583794e-05,2.846098400199961e-05,0.9338814687723092
2014-06-23,3.78482539714106e-05,0.6206574284004074,9.039599150147225e-05,1.0435776496479878,3.6303581207648315e-05,2.8303668118031596e-05,0.9591877404720154
2014-06-24,3.933090292313687e-05,0.6478349147926233,9.703945405466507e-05,1.0377542564304572,4.002261682739035e-05,2.7229134771812992e-05,1.0175870334226822
2014-06-25,4.004889359785303e-05,0.6528352659672737,0.0001035349656943413,1.037525233582422,4.2038033324456956e-05,2.7218475462389352e-05,1.0496677822508076
2014-06-26,4.4267929857314866e-05,0.6600612030208076,0.0001242296204907124,1.0301736865240716,4.894872595707393e-05,2.7215583079112035e-05,1.1057378584190922
2014-06-27,3.536085878696092e-05,0.6710819390870644,0.00010827951899127081,1.020299057282278,4.1525044987005596e-05,2.7956748475769852e-05,1.1743222990477167
2014-06-30,3.524942345217237e-05,0.5321339419732308,0.00010108383737659602,0.9942570002936676,3.176419330426264e-05,2.7487414657371607e-05,0.9011266055843833
2014-07-01,3.707778978776346e-05,0.6181470210543301,9.934465560318986e-05,0.9514866463485178,3.751638239544795e-05,2.5452842650543346e-05,1.0118289846885435
2014-07-02,3.729144432547138e-05,0.5974079877307754,0.00010683139953352789,0.9548907506428558,3.770726960553846e-05,2.632729249599408e-05,1.0111506885181987
2014-07-03,3.7850371933542936e-05,0.6363854918640883,0.0001158359694359628,0.937643568528856,4.2138305235870544e-05,2.5366444405450743e-05,1.113286424499508
2014-07-07,3.637233936281704e-05,0.6273394461889874,0.00011532195577550566,0.9505553160706612,4.062975588771277e-05,2.6610852957584904e-05,1.1170509403430902
2014-07-08,3.904012916123487e-05,0.6398031253877958,0.00012349316699082364,0.9886138659091857,4.4424591632878024e-05,2.6665336463672963e-05,1.1379212258598184
2014-07-09,3.921043801203444e-05,0.6439496524095146,0.00013130254812118326,1.0041113287565615,4.6205038572594746e-05,2.7254885503380386e-05,1.17838618784145
2014-07-10,3.784415060760939e-05,0.6374109905576171,0.00013855674205746836,0.9924477550338512,4.615648839845387e-05,2.731260508514896e-05,1.2196465677623929
2014-07-11,4.137743263306523e-05,0.6374082049133565,0.00014426889328008482,0.9480345020814616,4.9247679272191404e-05,2.7463292536628535e-05,1.1902062582983208
2014-07-14,3.5819786180035966e-05,0.6107615269429674,0.00013749031220459344,0.968813696922518,4.2861682587304145e-05,2.8273521335432417e-05,1.1965923629994464
2014-07-15,3.740515266448331e-05,0.6063089417232707,0.0001309102314621098,0.939161002680609,4.2427406430555056e-05,2.860272725681499e-05,1.1342663619400342
2014-07-16,4.331224214055195e-05,0.5591903054844762,0.0001227716373701961,0.912039602224656,4.077687977533331e-05,3.294074269068393e-05,0.9414631466782263
2014-07-17,4.7474517764657056e-05,0.6239051122787217,0.00011857052960111394,0.8359351422590949,4.680984521643702e-05,2.893832852190958e-05,0.9859993828370204
2014-07-18,4.82618636397603e-05,0.6358406704276012,0.0001154552948022092,0.7970272655260711,4.746322835541228e-05,2.579161993997251e-05,0.98345204216917
2014-07-21,3.56854935741795e-05,0.6127507219607307,0.00011066512228761299,0.8247661091280255,3.8506590789811055e-05,2.6750510408357713e-05,1.079054454151442
2014-07-22,3.6878426197529086e-05,0.612244027957774,0.00010748239054796324,0.8810750693056743,3.854600786360061e-05,3.169474085202169e-05,1.045218352245825
2014-07-23,3.8554343811198455e-05,0.5700959045118528,0.00010810967147880927,0.9169144720804392,3.680585008654042e-05,3.283522164035017e-05,0.9546485933408579
2014-07-24,3.79220014302475e-05,0.5898215328934827,0.00010898140401279607,0.8499891400352235,3.7917740318162537e-05,3.294224172197075e-05,0.999887634831384
2014-07-25,3.58816002468109e-05,0.631268195892125,0.00011261522331824044,0.8047755078890146,4.0128078322961844e-05,3.084906335751232e-05,1.118346953506578
2014-07-28,3.90148494586092e-05,0.641591062298358,0.00010862404797069993,0.8058385173282585,4.176728682279823e-05,3.507130059280705e-05,1.070548455328761
2014-07-29,3.5953585678647994e-05,0.666423357629901,0.00011510052090269586,0.8382418561567325,4.287063927149762e-05,4.215272012182039e-05,1.1923884214129303
2014-07-30,3.539196672747045e-05,0.6723278989083845,0.00011224167762452755,0.8594444507810638,4.237508245135372e-05,5.078535605893531e-05,1.1973079308549173
2014-07-31,4.5379445989039353e-05,0.7159070932588036,0.00012039917889648688,1.1314683412738644,5.291734212422165e-05,6.0224809483869764e-05,1.1661081569176264
