Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_TFCF.A,Predicted_Covariance,Future_Cov_45_TFCF.A,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.6782335007228542,0.0001690282451649146,1.1075151272701087,5.5753263077309564e-05,3.6190866816522495e-05,1.394592956133598
2013-11-13,4.4902541372157916e-05,0.6537184355783627,0.0001660746120902465,1.0549335077675015,5.6451802949665144e-05,3.333659658998376e-05,1.2572073032968334
2013-11-14,4.545126757048379e-05,0.6415478356326857,0.00016540445763464306,1.024328220937519,5.562572042796257e-05,3.1936204068680317e-05,1.2238541057562518
2013-11-15,4.488960878325864e-05,0.6361415842000165,0.0001652322696000019,1.0256419058070174,5.478657238230239e-05,3.3393949965974946e-05,1.2204733760730564
2013-11-18,4.304897041106976e-05,0.6345730218240904,0.0001648249430987226,0.9076280616807504,5.345329191686133e-05,3.8993294238562224e-05,1.2416857222470568
2013-11-19,4.253689180732228e-05,0.6302282214844231,0.00016202670370748867,0.8981944937580196,5.232075731742294e-05,3.8976934460094544e-05,1.230008942694221
2013-11-20,3.986505410246521e-05,0.6201816096152356,0.00015957703793870743,0.9077272864916538,4.946525616613684e-05,3.992511422841294e-05,1.2408174848827802
2013-11-21,3.485111027762049e-05,0.6104487419522903,0.00015604701028929603,0.9499448535076364,4.501790065186365e-05,4.2305738124920305e-05,1.2917207025330186
2013-11-22,3.677714977289896e-05,0.6150672439269551,0.00015478714617338747,1.1183159080025014,4.6406528279245594e-05,5.206981767257473e-05,1.2618304726116245
2013-11-25,4.464079349966786e-05,0.6182049493738775,0.00015340128813947623,1.114181186957632,5.1157926521014585e-05,5.266478204610967e-05,1.1459905281790121
2013-11-26,4.5604254902161166e-05,0.6184855851170971,0.00015162747211673735,1.14835296923779,5.143055508431804e-05,6.712779562134798e-05,1.12775781984941
2013-11-27,5.098239319509307e-05,0.6282861950022472,0.00015320676484202887,1.182424243605013,5.552730521693504e-05,7.044504530991127e-05,1.089146698242471
2013-11-29,5.306536742177139e-05,0.6326662012513867,0.0001535864496896095,1.1810702063000715,5.7115853682169956e-05,7.037113872013399e-05,1.0763301274860626
2013-12-02,5.1303727815654587e-05,0.638399160848581,0.00015463541769986805,1.1767398306340573,5.6861885277404975e-05,7.498708199502537e-05,1.1083382767373562
2013-12-03,5.129816798105141e-05,0.6448963097647213,0.00015579616940996298,1.124334584101327,5.765264107786606e-05,7.521150788403448e-05,1.123873295029988
2013-12-04,4.926678581923591e-05,0.6456052636727477,0.00015559639195746213,1.1213413171389768,5.6525438289693355e-05,7.509547935246599e-05,1.1473335909732385
2013-12-05,6.186383108747796e-05,0.6505395365833,0.00016257492477928778,1.0815684040237503,6.52407406168808e-05,7.47133253861619e-05,1.0545861688492548
2013-12-06,6.149224160789946e-05,0.6542120364733327,0.0001659981503100498,1.079686343997635,6.609678217980871e-05,7.169142507015577e-05,1.0748800247236026
2013-12-09,5.694825981469449e-05,0.66038505248072,0.00016848106311402475,1.0567901040897822,6.468640427000526e-05,7.063219383864e-05,1.1358802618462818
2013-12-10,5.3452041059883435e-05,0.6581926238329527,0.0001696057305556551,1.075412856899341,6.2669382948894e-05,7.217006395769974e-05,1.172441345666935
2013-12-11,5.2671389427449466e-05,0.6648106543139392,0.00016902084978929677,1.0722036768764645,6.272714174734925e-05,6.855392616870749e-05,1.1909148862258658
2013-12-12,5.926873458923956e-05,0.6604925984793132,0.0001735540793171723,1.0772072720978765,6.698818264389433e-05,6.979118552753696e-05,1.1302448602649307
2013-12-13,5.102150798536989e-05,0.675961894522209,0.00017640529343571228,1.0640529862484749,6.412902929752654e-05,6.95819326229254e-05,1.2569018798094944
2013-12-16,5.265033739264804e-05,0.683053659178441,0.00017983791403244334,1.074290031289059,6.646546228774902e-05,6.958152474218324e-05,1.2623938530929546
2013-12-17,5.547285481711756e-05,0.6868238467135147,0.00018237032110048242,1.0831535935064336,6.908165051802234e-05,7.037624348127124e-05,1.245323514460724
2013-12-18,5.7755345996717895e-05,0.6948157399532098,0.0001869290977613326,1.0802566662345754,7.219451414253233e-05,6.364285365386428e-05,1.2500057422673043
2013-12-19,6.478693026373803e-05,0.645703131986246,0.00018866550126992907,1.091919396878526,7.13876098086253e-05,6.427316006146594e-05,1.1018828877679012
2013-12-20,6.101338500649426e-05,0.6248061949877229,0.0001892878739649404,1.095806523522963,6.714586666602902e-05,6.506901438818633e-05,1.1005104315861514
2013-12-23,6.0371580554275465e-05,0.6209075243350873,0.0001903193558493372,1.0992400557841362,6.655561109444287e-05,6.479082673154022e-05,1.1024328083411337
2013-12-24,6.05937066863415e-05,0.6149067054008844,0.00019053498160476846,1.1110247494300032,6.607091941280397e-05,6.678550999096187e-05,1.090392435551349
2013-12-26,6.0130930524985e-05,0.6095129469899463,0.00018876079887007998,1.14622888590198,6.493633908631426e-05,7.315306812630173e-05,1.0799157524983347
2013-12-27,6.1029823506439453e-05,0.5936364087899337,0.0001883761048574959,1.147101889621822,6.3650891738536e-05,7.320724844178e-05,1.0429473342950106
2013-12-30,6.103786899254316e-05,0.5748240840549536,0.00018716671434658422,1.1542833390682532,6.14396800751367e-05,7.373955094351106e-05,1.0065829801928805
2013-12-31,6.15980310886923e-05,0.5671859047439805,0.00018687858696385848,1.154499025576778,6.0853927915195204e-05,7.327978226551842e-05,0.9879200169170067
2014-01-02,6.274975633376732e-05,0.522813445108951,0.00018846307455043252,1.2533579673984268,5.6854638895649786e-05,7.664822211088292e-05,0.9060535405625916
2014-01-03,6.287727487442676e-05,0.5104136584481007,0.00018973222191417174,1.2776668806488587,5.574933473002626e-05,7.900564133656568e-05,0.8866372603037294
2014-01-06,6.194585296328845e-05,0.563522177579677,0.00018664184627483217,1.2712657813769253,6.0592886552413e-05,7.82720391382142e-05,0.9781588864120206
2014-01-07,5.985294868622432e-05,0.5844452717244871,0.00018811227008140686,1.2786970135622655,6.201477711506138e-05,8.173826301638903e-05,1.0361189962447852
2014-01-08,5.957982003469859e-05,0.6077376029112818,0.0001910332896649532,1.2672607866975854,6.483659951060601e-05,8.126349749511326e-05,1.0882308720107903
2014-01-09,5.8876921963223624e-05,0.6192034093561062,0.00019721126059845534,1.2499734819436314,6.672241271109493e-05,8.233613580607284e-05,1.1332523930644989
2014-01-10,5.8643073362417135e-05,0.6311961924665459,0.0001960436081659073,1.2816721451827977,6.767824298407848e-05,8.55871478312716e-05,1.1540705338859638
2014-01-13,6.549653155125348e-05,0.6855048861395416,0.0002051198019496061,1.1898075582759873,7.945541493004638e-05,7.513014164797904e-05,1.2131240089846522
2014-01-14,6.384952094066409e-05,0.6597523805739354,0.00019483651202438526,1.2163546684632325,7.358596009734667e-05,7.462659055696234e-05,1.15249040264109
2014-01-15,6.070372053025981e-05,0.6424124808339979,0.0001884984642753788,1.1801483015778755,6.871879459889233e-05,7.371249806885214e-05,1.1320359608705883
2014-01-16,6.085694586035492e-05,0.6498665526944015,0.00019018907546439778,1.1928769297248238,6.991527103016216e-05,7.495080862800781e-05,1.1488462005732736
2014-01-17,6.130074788390541e-05,0.6562770963146113,0.00019319909295124673,1.1829319551570747,7.142046541745703e-05,7.433225725769187e-05,1.1650831006616245
2014-01-21,6.022038567812545e-05,0.65919072579771,0.0001924122801445606,1.2033602755828037,7.095765392749873e-05,7.691670808465819e-05,1.1782995596667774
2014-01-22,6.0180607898710316e-05,0.6619788452284656,0.00019206974983806353,1.210115664411709,7.117080556091272e-05,7.746914419823262e-05,1.182620250043003
2014-01-23,6.197862719476769e-05,0.6626772619673336,0.0001928008049768638,1.197419051927178,7.243983740583382e-05,7.534401538553615e-05,1.1687873817887544
2014-01-24,8.312838911315208e-05,0.6581105463893125,0.00019265202017983377,1.3138541450490042,8.328375858745295e-05,6.960532017655787e-05,1.0018690302549877
2014-01-27,7.785643656399444e-05,0.6498529419691933,0.00019142405170310842,1.3722490504033986,7.933422851122213e-05,7.25003055828218e-05,1.0189809861900503
2014-01-28,5.7778264472590076e-05,0.6639084985829028,0.00019267678596491272,1.3852655250157515,7.004952115577802e-05,7.262814878309812e-05,1.2123853458597638
2014-01-29,5.541992369045716e-05,0.6783411425832361,0.00019405103413419402,1.3573926040281377,7.034595033204491e-05,6.769065968145739e-05,1.2693260049392288
2014-01-30,5.718939038351772e-05,0.7005923484159723,0.00020836367482169054,1.3015363008571197,7.647757833718605e-05,6.728772933680022e-05,1.337268640639808
2014-01-31,5.786696567157789e-05,0.7005655804925982,0.00020591805762531224,1.3660183804586403,7.647357052976628e-05,7.364825861053928e-05,1.3215410492367887
2014-02-03,7.055814511505822e-05,0.7207521982462484,0.00021139605336453407,1.4026397009301237,8.802539665861081e-05,5.783936345509252e-05,1.2475582587250413
2014-02-04,5.3287933521446234e-05,0.7188056721524144,0.00020991337334214845,1.409536155887155,7.602317246623206e-05,5.9904654545022174e-05,1.4266489135975937
2014-02-05,5.1744253938995175e-05,0.7173646671167181,0.00020538971121659364,1.3241732372133288,7.395378207231543e-05,7.129272189560214e-05,1.4292172839037272
2014-02-06,5.460185755120456e-05,0.7246291002738534,0.0002040595861034366,1.3548674085179606,7.648882339410045e-05,7.118130158583134e-05,1.4008465430387733
2014-02-07,6.356327391387762e-05,0.7189826120669887,0.0002003327660625173,1.389916885839556,8.113299540280434e-05,7.030093013718169e-05,1.2764130984305821
2014-02-10,6.2547563500994e-05,0.7203324795898941,0.00019843813576313438,1.346867257750901,8.025105768349158e-05,6.93221686966479e-05,1.2830405085597976
2014-02-11,5.609995653519849e-05,0.7065845208520769,0.00019652703514059158,1.4392044732107792,7.419190674361373e-05,7.375114339600894e-05,1.3224949059820377
2014-02-12,5.280573476410588e-05,0.6952956224172052,0.00019510413815033458,1.4417516214275905,7.05737639455699e-05,7.390891338263642e-05,1.3364791581982047
2014-02-13,5.31879934714369e-05,0.6834509244033348,0.00019508956548462935,1.4739613967130991,6.961954159257493e-05,7.513391395838871e-05,1.3089334086265563
2014-02-14,5.362200748552388e-05,0.6765451670487893,0.00019429187851015462,1.4672220471487505,6.905508339496481e-05,7.449648043206808e-05,1.2878123485698916
2014-02-18,5.088126402858046e-05,0.6708447192882981,0.0001909916835403449,1.4609424134216464,6.613147050965798e-05,7.441221330364178e-05,1.2997214548858562
2014-02-19,5.093399391722896e-05,0.687495012804663,0.00019403648934326588,1.4711943986645504,6.834631790882996e-05,7.331727731574578e-05,1.3418605660474447
2014-02-20,5.128532994270177e-05,0.6763890868256662,0.00019480279928195334,1.4775639297697756,6.760685998062316e-05,7.514610021904402e-05,1.3182494888139848
2014-02-21,5.0142924359823583e-05,0.6708914541407571,0.00019718595506485484,1.4461790999001938,6.67106355669556e-05,7.374297791899653e-05,1.3304097520966824
2014-02-24,5.289213529725008e-05,0.6630077244179466,0.00019644746576103717,1.4489754515763182,6.758298249087894e-05,7.361630437539934e-05,1.277751070382531
2014-02-25,4.99909412374215e-05,0.6632952696418327,0.00019401613349019997,1.446721420723807,6.532380589669298e-05,7.37057137589302e-05,1.3067128619653559
2014-02-26,4.8822079787728685e-05,0.6824416350400749,0.00019571620445890594,1.4429107699238095,6.670940165635717e-05,7.351099250627353e-05,1.3663777116091729
2014-02-27,4.902946505121921e-05,0.693835767560212,0.00019734817144154653,1.4403295006346313,6.824986786955426e-05,7.269559025836601e-05,1.3920173878759687
2014-02-28,4.913560627678946e-05,0.6916855497815114,0.00020131846326856403,1.4332713188869153,6.879369960249989e-05,7.226099779890616e-05,1.4000783711708562
2014-03-03,5.060228536900576e-05,0.6994209010247381,0.00020525749720955505,1.4188777839241768,7.128090198505804e-05,7.241929277285053e-05,1.4086498557379006
2014-03-04,5.593664385448813e-05,0.711685545844332,0.00021151784283403248,1.353977053311164,7.74122789010275e-05,6.423522026352922e-05,1.3839278434795879
2014-03-05,4.9068183379191435e-05,0.7104888143702716,0.00020951487905139033,1.3178377264199037,7.20385014603663e-05,6.253341520401037e-05,1.4681305990821742
2014-03-06,4.928243059442446e-05,0.7101213533782317,0.00020884951351102558,1.3052567118983232,7.20435932463006e-05,6.184868814459729e-05,1.4618514626275596
2014-03-07,4.8971813978785636e-05,0.7071355128044667,0.00020817556160605182,1.3828735781846817,7.139875129437792e-05,6.841076448625755e-05,1.457956025997067
2014-03-10,4.912023117884392e-05,0.7259949453085008,0.00020460682936834852,1.3774033626816211,7.278197909046194e-05,6.814012965813737e-05,1.481710841821305
2014-03-11,5.148937537691702e-05,0.7293335285625133,0.00020682579975867012,1.3682069891149091,7.526400889643214e-05,6.762036081869408e-05,1.4617386275416622
2014-03-12,4.8906113932888686e-05,0.6846167549705654,0.0002179002066424109,1.354054974158158,7.067371524366156e-05,6.937662382993315e-05,1.445089571840515
2014-03-13,5.192240840939531e-05,0.6584835316080663,0.00023003529461164103,1.3290249342127425,7.196470842309039e-05,6.445695503653485e-05,1.3860048219579209
2014-03-14,5.053194068255615e-05,0.6349314632872715,0.0002325837482658015,1.3357582571558366,6.883344724963644e-05,6.478805350302261e-05,1.36217699775378
2014-03-17,5.312543808337814e-05,0.6249393115705425,0.0002292880719883156,1.3543042109004997,6.897311465122634e-05,6.472164768614138e-05,1.2983067460634574
2014-03-18,5.3640183376897774e-05,0.6168653377317126,0.00023963191678246857,1.3261924775974865,6.993713305860454e-05,6.396242068202289e-05,1.3038197980644057
2014-03-19,4.9711758607667365e-05,0.5940974130963521,0.0002328688939175389,1.3339398735936598,6.392091234141445e-05,6.352708681124995e-05,1.285830840262318
2014-03-20,4.924048797705463e-05,0.5920206039629019,0.00024072129514516485,1.3870305670527974,6.44547979607246e-05,6.553427956235367e-05,1.3089796752371672
2014-03-21,5.1299807125194504e-05,0.5859980706601648,0.0002453034778008459,1.3911681613833806,6.573639824564903e-05,6.432813316511098e-05,1.2814160896399236
2014-03-24,5.150721281894852e-05,0.5820610728859992,0.00025091531096174896,1.361706583182682,6.617076596091271e-05,6.231068806043922e-05,1.2846893151354861
2014-03-25,5.187847468728203e-05,0.5828244934492987,0.00025218770434571653,1.3659361953803997,6.666430385953385e-05,6.261615883482326e-05,1.2850089417890413
2014-03-26,4.894688218699071e-05,0.585627524490395,0.00025848114175828395,1.3439846293262654,6.587163280738345e-05,5.966101163629345e-05,1.3457779099337825
2014-03-27,4.819111839496585e-05,0.585519535576328,0.0002629029905190636,1.3270655000540492,6.590565118195833e-05,5.862953600923751e-05,1.367589161177114
2014-03-28,4.77393720640184e-05,0.5853382444936981,0.00026384718891479456,1.3508244918917267,6.569336187720281e-05,5.9249437363753566e-05,1.3760834932874306
2014-03-31,4.471229395078723e-05,0.5933734520400371,0.0002640746359718367,1.354308911828728,6.447701636553306e-05,5.777679807046956e-05,1.4420422364484353
2014-04-01,4.637295349124256e-05,0.5958692680702415,0.0002757589767712335,1.3028015420052472,6.738266683011363e-05,5.5542152586570005e-05,1.4530596340567075
2014-04-02,4.141854620280984e-05,0.5909765738394814,0.00027602322721668494,1.269299873364682,6.318885793166037e-05,5.438195104815083e-05,1.5256174763413988
2014-04-03,4.131197301210188e-05,0.6011965528164173,0.0002690070408733817,1.275913251979108,6.337767071568262e-05,5.453928241869483e-05,1.5341235505047615
2014-04-04,4.5815215175484866e-05,0.6164276739938778,0.0002566749769904859,1.1915383387194756,6.684651321840083e-05,4.649396748078177e-05,1.4590461479305579
2014-04-07,4.72141155464609e-05,0.6372427812372163,0.0002653268163875849,1.0664105398595116,7.132329962615837e-05,3.84848609760311e-05,1.5106350886944584
2014-04-08,4.530353492960697e-05,0.6221389631866753,0.00025467223785976666,1.1231990336189277,6.682581261054837e-05,4.2029740008221984e-05,1.4750683961943127
2014-04-09,4.691297863661334e-05,0.5826269086277618,0.0002524600104777126,1.0559981209894589,6.340643572255233e-05,3.732562482063815e-05,1.3515755674713572
2014-04-10,5.810324280314903e-05,0.5610579387551652,0.00025598386141585503,1.0690741683427132,6.842490302320288e-05,2.5681375556853706e-05,1.1776434450487236
2014-04-11,5.691804938589508e-05,0.5424363109029776,0.0002537659271873934,0.9753895444698032,6.519141573220068e-05,2.1042667913616985e-05,1.145355760353162
2014-04-14,5.793906540801691e-05,0.5260211735522186,0.00025221355903162404,0.9639460408311684,6.358770985065192e-05,2.0648411071617202e-05,1.097492847060205
2014-04-15,5.375893588153699e-05,0.5092389315869673,0.0002504934136096003,1.0534641491489238,5.909423102345993e-05,2.187961747295048e-05,1.0992448056204047
2014-04-16,3.1303883437837385e-05,0.4637597973210145,0.00024665761409787884,1.0685006862249926,4.0751112515778504e-05,2.0573694199309756e-05,1.301790961389862
2014-04-17,3.0074876652121772e-05,0.43452191637360893,0.00023814170585859587,1.0759634150705988,3.677319322584522e-05,2.0765125699650208e-05,1.222721331535399
2014-04-21,3.398061258211898e-05,0.4173082295761848,0.00023664029844659045,1.0597923300426713,3.7421130496165644e-05,2.1498257250912727e-05,1.10124943762365
2014-04-22,3.465237531876505e-05,0.4041537517878936,0.00023565618691679503,1.1124551780386276,3.652183101143974e-05,2.2562026326522554e-05,1.0539488469542904
2014-04-23,3.661275306357103e-05,0.3963311993603999,0.00023349405057682043,1.0965692374834923,3.664480072961859e-05,2.204180204407018e-05,1.0008753142925886
2014-04-24,2.8915216768426475e-05,0.3804090536533867,0.00022951258197186937,1.0941364581066206,3.098969629401927e-05,2.198855289835915e-05,1.0717435232184735
2014-04-25,3.367547480592454e-05,0.371580788515318,0.00022710860730683637,1.113157195722305,3.2495776038892435e-05,2.026748408260277e-05,0.9649686077529466
2014-04-28,3.364553762091845e-05,0.3604231425114472,0.00023464988326991836,1.161784042355539,3.202481107126324e-05,2.1856083843724158e-05,0.9518293757729241
2014-04-29,3.9441733334885286e-05,0.36045421468876165,0.00023423045600286623,1.157308504434317,3.464573555560414e-05,2.1443391407841564e-05,0.8784029662550557
2014-04-30,4.001418281063408e-05,0.36058696190915657,0.00023346316831376906,1.2003952546235148,3.485187782653435e-05,2.2539001913908704e-05,0.8709881191743891
2014-05-01,2.1991126094734782e-05,0.36075258735262505,0.00022770555627578306,1.2774067134916995,2.5528188790528465e-05,2.4565281437985082e-05,1.1608404535791619
2014-05-02,2.5114593555483047e-05,0.36105952511079004,0.0002213304079085106,1.3599913917887414,2.6919217152799913e-05,2.7690769797434585e-05,1.0718555764531925
2014-05-05,2.3421323104644024e-05,0.3543207999380534,0.00021556790755043775,1.416245660075018,2.517644542337666e-05,2.920207040143827e-05,1.0749369414738412
2014-05-06,2.3724080850696792e-05,0.35058023853585085,0.00021216725385892306,1.4105171249452066,2.487260698100829e-05,2.681446504317544e-05,1.048411828367115
2014-05-07,2.503936026433856e-05,0.3406552008084246,0.00020573866186751063,1.5152797028538143,2.4450322596121702e-05,2.801178760808429e-05,0.9764755304449302
2014-05-08,2.245244272166245e-05,0.3388632918575899,0.00025261899561656464,1.6368213692860902,2.5520508649319322e-05,3.066271897301503e-05,1.1366473111941962
2014-05-09,2.6257615904936162e-05,0.35181063312614674,0.0002454843900765636,1.6591852436331702,2.824545321844523e-05,3.1410581680876025e-05,1.0757051714331527
2014-05-12,2.5472098693136958e-05,0.3702528984575607,0.0002492929033287356,1.2376795650354924,2.9504332190984153e-05,2.1525445815929506e-05,1.158300010785276
2014-05-13,2.7268227179962204e-05,0.3760919649535188,0.00024365009962357915,1.1108304360915042,3.065531643585831e-05,2.3095664180644668e-05,1.1242137684104772
2014-05-14,2.54765910501542e-05,0.38025739429655336,0.00023456816396495305,1.0310567933724315,2.9395635938913673e-05,2.2751602853601372e-05,1.1538292498020748
2014-05-15,2.174205444419079e-05,0.3815956976505216,0.00022536314880732087,1.0683268789235183,2.6711311379761204e-05,2.140937974610173e-05,1.2285550773651999
2014-05-16,2.0552751262807784e-05,0.3742381278988691,0.0002136795360400458,1.1081549533403494,2.4800730958816458e-05,2.2330136431802756e-05,1.2066866689373996
2014-05-19,2.1296152341554682e-05,0.37057555091761873,0.00020884563998109986,1.085878470821305,2.4713829255836747e-05,2.175373257541506e-05,1.1604833051279988
2014-05-20,2.0908636850371392e-05,0.36956986257683905,0.00020483075778032664,1.1479219456220944,2.418560714154561e-05,2.155156288767901e-05,1.156728069583169
2014-05-21,2.119414789263069e-05,0.36608577484857047,0.00019963764322906014,1.0626348796621348,2.3812886996367643e-05,1.9498015015063264e-05,1.1235595371422082
2014-05-22,2.007249814887391e-05,0.3602393796587011,0.0001986403913817264,1.0703906623946826,2.2747081334259576e-05,1.9595764757803923e-05,1.1332461542927437
2014-05-23,2.2049522594442057e-05,0.39666570861491923,0.00019837193347571434,1.0462357867371468,2.623399106373428e-05,1.9549683059434097e-05,1.1897759215134658
2014-05-27,2.174082787467674e-05,0.42485742462063664,0.0001993285823445456,1.107496517478885,2.796829810826064e-05,1.9957712036512114e-05,1.2864412647706727
2014-05-28,2.1661197917021908e-05,0.43745325025807824,0.00019766899824923628,0.8801538484229654,2.8624780399619742e-05,2.4124334977841074e-05,1.3214772566722026
2014-05-29,2.1856321025887475e-05,0.4602135973457429,0.0001982883885489462,0.8108455692246459,3.029679011050776e-05,2.193885704536181e-05,1.3861797726444018
2014-05-30,2.8179051435749515e-05,0.478503974185504,0.00019636263335965533,0.7177953721833918,3.559411160676138e-05,2.0209362516802536e-05,1.2631408721446424
2014-06-02,2.8496658002674943e-05,0.523982307473318,0.00019573535956983072,0.6933728125654702,3.9133458585582695e-05,2.1004524214363474e-05,1.373264843263701
2014-06-03,3.418588872187905e-05,0.5575233543323395,0.00019775332508381368,0.7034166605065845,4.584040004821048e-05,2.130886630825466e-05,1.3409158504301955
2014-06-04,2.793146765100254e-05,0.5807924698724732,0.00019749675195807076,0.4873832033962109,4.313679096176707e-05,1.5018203303213439e-05,1.5443796760253223
2014-06-05,4.136471088316827e-05,0.5940750749880841,0.00018990897773034582,0.4807225324073164,5.265372199616146e-05,1.5817980569725143e-05,1.2729140581902822
2014-06-06,3.9833023701562004e-05,0.5157632719534927,0.00019761195479073746,0.5136803017418291,4.5759224618842955e-05,1.672853800279849e-05,1.1487760748890514
2014-06-09,5.1073182956276414e-05,0.46017710799418016,0.00020270939148036757,0.5005000282111961,4.682291069835922e-05,1.6296697968739176e-05,0.9167807445728252
2014-06-10,4.95066057749403e-05,0.4288659449200085,0.00019958436088189025,0.5258993759295233,4.263010389894634e-05,1.7693017935683844e-05,0.8610993064793231
2014-06-11,4.7157992518462575e-05,0.4088463272046713,0.0001946309665856792,0.5586932774914906,3.9169111931424724e-05,1.8923145418942426e-05,0.830593285244062
2014-06-12,4.667919578081926e-05,0.41881722028345425,0.0002030870901792034,0.4778470217426577,4.077813611077047e-05,1.561125822395252e-05,0.8735826620116371
2014-06-13,3.72024477228719e-05,0.355704000597178,0.00020983957932344135,0.4693880721103389,3.1428106106380645e-05,1.5944054355912514e-05,0.8447859759254169
2014-06-16,2.938646502467408e-05,0.3137748915203825,0.00021506925494756626,0.4531793932039542,2.4944857469400626e-05,1.5628070868705964e-05,0.8488553301139113
2014-06-17,3.191330809025626e-05,0.29050699567607585,0.0002205864899562876,0.4538096920369807,2.43742893604088e-05,1.5644795611582253e-05,0.7637656770484015
2014-06-18,3.560112133469648e-05,0.28310398145899907,0.00022872837674860018,0.4881486136279634,2.5546878334516453e-05,1.6373574511891803e-05,0.7175863393274282
2014-06-19,3.687128606172102e-05,0.27310589194022394,0.00023290605956696752,0.4890069314410277,2.5308453417294235e-05,1.6434726752635247e-05,0.6864000722656899
2014-06-20,3.6786047916274955e-05,0.24406791803992067,0.0002438906821735337,0.4213896816757616,2.3117979104284617e-05,1.427614913453801e-05,0.62844421768006
2014-06-23,3.78482539714106e-05,0.22311354072813347,0.00024847388612587524,0.4180072578595726,2.1636610607831808e-05,1.415579984254652e-05,0.5716673383183127
2014-06-24,3.933090292313687e-05,0.2120258528555303,0.00025165772877787243,0.4040949669467572,2.1094095773553464e-05,1.3292583437833694e-05,0.5363237100042423
2014-06-25,4.004889359785303e-05,0.20490248656182483,0.0002573480865591494,0.3628782830604812,2.080189796652599e-05,1.1818973103911364e-05,0.5194125504541067
2014-06-26,4.4267929857314866e-05,0.20028604452493853,0.00025809051771313727,0.3599009554939136,2.1408257540229674e-05,1.175183231203071e-05,0.48360647559606085
2014-06-27,3.536085878696092e-05,0.18648357744514119,0.0002576490566791005,0.3472946176684006,1.7799847121960104e-05,1.1334114707649558e-05,0.5033771161837189
2014-06-30,3.524942345217237e-05,0.30060442752542565,0.0002567328537308239,0.3374765901563411,2.8596448908398517e-05,1.101431521758461e-05,0.8112600464855592
2014-07-01,3.707778978776346e-05,0.341806680996317,0.00024602068457755264,0.3369382381450419,3.264549645482003e-05,1.0727450539395323e-05,0.8804596131993233
2014-07-02,3.729144432547138e-05,0.37040560350000723,0.0002486645751378156,0.328745207095281,3.566885021930818e-05,1.0588731352706812e-05,0.9564888371712942
2014-07-03,3.7850371933542936e-05,0.3925101416253674,0.00025203504035827045,0.3014633910874443,3.8336849556902536e-05,9.626920617693695e-06,1.0128526510707412
2014-07-07,3.637233936281704e-05,0.31217197872805086,0.00025541779260111123,0.2844649411199074,3.0088816663909326e-05,9.274958376165375e-06,0.827244471788601
2014-07-08,3.904012916123487e-05,0.2826239046666708,0.00026089267471873166,0.2019003803821179,2.8523016801715348e-05,6.427113848112801e-06,0.73060764435271
2014-07-09,3.921043801203444e-05,0.28256935072251216,0.00026456325408710254,0.1329433764190489,2.8779991572708023e-05,4.1833895559863774e-06,0.7339880152288758
2014-07-10,3.784415060760939e-05,0.26918227378408444,0.00026091048801323566,0.1447693472467769,2.674801800904565e-05,4.620891693718023e-06,0.7067939847926559
2014-07-11,4.137743263306523e-05,0.3160570019175943,0.0002583153651693574,0.1485930727501572,3.267550483416988e-05,4.74261321629942e-06,0.7896938682478446
2014-07-14,3.5819786180035966e-05,0.2815800417752585,0.0002103763219113569,0.1325167759425234,2.444341000438042e-05,4.318777889821516e-06,0.6823996626200931
2014-07-15,3.740515266448331e-05,0.2571784537047123,0.00021632332864435957,0.1164002767074742,2.313406625555099e-05,3.78294555396032e-06,0.6184727131863064
2014-07-16,4.331224214055195e-05,0.21153421281146564,0.000258820513060134,0.286399851250711,2.239676528930607e-05,9.394255849005137e-06,0.5171001126338979
2014-07-17,4.7474517764657056e-05,0.203213561728774,0.0002602946473924011,0.2094476725232661,2.2589966534679667e-05,6.3679399607717814e-06,0.4758335123415835
2014-07-18,4.82618636397603e-05,0.20793388797013287,0.00025977218290951015,0.2892980864584567,2.328217987255782e-05,8.596185459168715e-06,0.48241361018178563
2014-07-21,3.56854935741795e-05,0.19956828493448167,0.00023850998330237946,0.3182507635499533,1.8411563072883015e-05,9.676111052386601e-06,0.5159397062733871
2014-07-22,3.6878426197529086e-05,0.19395560304846657,0.00022319515189379968,0.3087785156030201,1.759668655492539e-05,9.676587895687129e-06,0.4771539452544316
2014-07-23,3.8554343811198455e-05,0.2191295984335375,0.00021531303840577592,0.513039407495995,1.9965163247390635e-05,1.908285421389993e-05,0.5178447166721477
2014-07-24,3.79220014302475e-05,0.236479489758293,0.00020562634122909653,0.5861034547746231,2.0882307124587936e-05,2.267068657488403e-05,0.5506646890195965
2014-07-25,3.58816002468109e-05,0.2489988628015513,0.00019516487408606804,0.5905547285166796,2.083694729562309e-05,2.2595826939576348e-05,0.5807139913575913
2014-07-28,3.90148494586092e-05,0.26415611839769143,0.00018860330900367784,0.5868551948479985,2.265949861724697e-05,2.2540377055647404e-05,0.5807916455319505
2014-07-29,3.5953585678647994e-05,0.275942118420537,0.00018190021318626994,0.64527037157675,2.2315452764926454e-05,2.7189878044997323e-05,0.6206739145402982
2014-07-30,3.539196672747045e-05,0.2872789356668434,0.00017807993855378099,0.6443016500139995,2.2806761983132145e-05,2.7149085613010903e-05,0.6444050470196122
