Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MDT,Predicted_Covariance,Future_Cov_45_MDT,Beta_Predicted
2013-11-08,4.3778322206368926e-05,0.6042762893558367,7.881136000989662e-05,1.001164413047945,3.549437402039352e-05,3.2212112025378695e-05,0.8107751104090908
2013-11-11,4.088414418239951e-05,0.5941905438413814,7.949020365665496e-05,1.0048564948687275,3.387349405164509e-05,3.24285402680369e-05,0.8285239847634506
2013-11-12,3.99781619662566e-05,0.5943598991109408,8.081448316178095e-05,0.9622642912024488,3.3783567749349173e-05,3.144442721161111e-05,0.8450505497942615
2013-11-13,4.4902541372157916e-05,0.5838923084418169,8.428111134149497e-05,0.9663907896464398,3.591975303509022e-05,3.053858813423841e-05,0.7999492219690371
2013-11-14,4.545126757048379e-05,0.5798703736126353,8.615862496450678e-05,0.9454873911478472,3.628718676977644e-05,2.947812786064356e-05,0.7983756825594336
2013-11-15,4.488960878325864e-05,0.5715650801362214,8.913747346666474e-05,0.9648407266937388,3.615503264303883e-05,3.141431991996624e-05,0.805420978774996
2013-11-18,4.304897041106976e-05,0.5686928104441251,9.070807441856257e-05,1.0286505945899656,3.55371091492617e-05,4.419263462308746e-05,0.8255042759425337
2013-11-19,4.253689180732228e-05,0.571280063364434,9.302531514888182e-05,1.019735880485992,3.593623044351972e-05,4.425119376318201e-05,0.8448250193337745
2013-11-20,3.986505410246521e-05,0.5873172227663125,0.00010157913455594909,0.9844558990143016,3.737413668626826e-05,4.3299914859772506e-05,0.93751626650764
2013-11-21,3.485111027762049e-05,0.5908590035606005,0.00010321807670502729,1.0185583615746352,3.543806889459268e-05,4.5361436667205434e-05,1.0168418914719368
2013-11-22,3.677714977289896e-05,0.600967168895735,0.00010370290806194663,1.0130718022827196,3.7113785100510376e-05,4.716955527200627e-05,1.0091533827305856
2013-11-25,4.464079349966786e-05,0.6107904363611356,0.00010595919706983867,1.0167635299138515,4.20075652369357e-05,4.806007346216508e-05,0.9410129602030539
2013-11-26,4.5604254902161166e-05,0.6134705643318739,0.00010574540048150074,1.1028164256362665,4.26017220509309e-05,6.446592433780474e-05,0.9341611247092654
2013-11-27,5.098239319509307e-05,0.6349948240851296,0.00010570781843685458,1.0220453032841816,4.661587595385504e-05,6.089018225736499e-05,0.9143524466470456
2013-11-29,5.306536742177139e-05,0.6498595199593702,0.00010879526672543397,1.0176999469294927,4.9377610986341136e-05,6.063712703853684e-05,0.930505400893215
2013-12-02,5.1303727815654587e-05,0.6604198019732795,0.00011050088644549092,0.9619597379471198,4.972530195468975e-05,6.130034173015613e-05,0.9692337003923679
2013-12-03,5.129816798105141e-05,0.6740063047521226,0.0001115078291499702,0.9891815003250616,5.097621281189607e-05,6.617054501610398e-05,0.9937238466435242
2013-12-04,4.926678581923591e-05,0.6754612462998454,0.0001154431371967213,0.990403488642158,5.094031333578977e-05,6.632666039783458e-05,1.0339686766393525
2013-12-05,6.186383108747796e-05,0.6649780788762945,0.00012017662980011822,1.0024817202583558,5.733710284512064e-05,6.925012110255499e-05,0.9268275474896416
2013-12-06,6.149224160789946e-05,0.6680417660326337,0.00012930605262951377,0.9618705677379816,5.9569397139363616e-05,6.386843004687178e-05,0.9687302915252836
2013-12-09,5.694825981469449e-05,0.6615122677452397,0.0001328165022998992,0.9649549368853128,5.7531295142144484e-05,6.449424903192094e-05,1.0102379832034754
2013-12-10,5.3452041059883435e-05,0.6529164423568777,0.00013300064062514604,0.9596006384951956,5.5051178264945806e-05,6.439800213447699e-05,1.0299172337174332
2013-12-11,5.2671389427449466e-05,0.6719454667663609,0.00014115112024766757,0.9219407552265694,5.793801080268317e-05,5.8946504128624325e-05,1.099990173649929
2013-12-12,5.926873458923956e-05,0.6735308417371305,0.0001413700640445955,0.8943909534580411,6.165226581510984e-05,5.794669845235623e-05,1.0402156591057543
2013-12-13,5.102150798536989e-05,0.6561469889697732,0.00013241466174303499,0.9122298647655932,5.393191273601557e-05,5.965371819549357e-05,1.057042703470862
2013-12-16,5.265033739264804e-05,0.666490453185417,0.00013075600652779688,0.9050620563694444,5.5300026104363804e-05,5.862066670479693e-05,1.0503261487567555
2013-12-17,5.547285481711756e-05,0.6669195795751174,0.0001314545463585374,0.9213308340865276,5.69510232396268e-05,5.986205787913598e-05,1.0266466982343427
2013-12-18,5.7755345996717895e-05,0.6802209119255094,0.0001369358413424558,0.8888371362686248,6.049293295398069e-05,5.236545494585289e-05,1.0473997152994003
2013-12-19,6.478693026373803e-05,0.6667566332499304,0.00013667125457769965,0.8826254201784175,6.274074001954647e-05,5.195358289963331e-05,0.9684166198975345
2013-12-20,6.101338500649426e-05,0.6565643106738296,0.0001346084230701411,0.8894734665680244,5.950123091430251e-05,5.2816953131427446e-05,0.9752160269090003
2013-12-23,6.0371580554275465e-05,0.6542490958559511,0.00013729384000179336,0.8929573769736265,5.9564147468644996e-05,5.263222203895951e-05,0.9866256096292764
2013-12-24,6.05937066863415e-05,0.6541958472387176,0.00013848833557576952,0.888707610314415,5.9927773270416155e-05,5.342166411517602e-05,0.989009858410338
2013-12-26,6.0130930524985e-05,0.66478124029741,0.0001393592939183299,0.8816435680548054,6.085491867276939e-05,5.626706218128253e-05,1.0120401953115221
2013-12-27,6.1029823506439453e-05,0.6849302706431801,0.00013457129892835713,0.8811266002310296,6.207169995807406e-05,5.623288961108765e-05,1.0170715953573857
2013-12-30,6.103786899254316e-05,0.6802088065909129,0.00013460803471581934,0.8807553635819694,6.165629495091491e-05,5.6265652291272446e-05,1.010131840586494
2013-12-31,6.15980310886923e-05,0.6900162744225361,0.00013464410994784302,0.8873115491787332,6.284003657870839e-05,5.632053010440005e-05,1.0201630712551149
2014-01-02,6.274975633376732e-05,0.6820491278195215,0.00013465937622989807,0.906603411864232,6.269602096187e-05,5.544269194162641e-05,0.9991436560867025
2014-01-03,6.287727487442676e-05,0.6689424666777006,0.00013856706644118483,0.8971206428327466,6.244039390256134e-05,5.547423418166583e-05,0.9930518462713609
2014-01-06,6.194585296328845e-05,0.6299353645680265,0.0001408002107410263,0.9201721658777502,5.8830665527063395e-05,5.6655148621611375e-05,0.9497111220976933
2014-01-07,5.985294868622432e-05,0.6177354808908844,0.00014039175578194237,0.9207477516305556,5.662603132864552e-05,5.885704048440905e-05,0.9460859084070238
2014-01-08,5.957982003469859e-05,0.6031365240541056,0.00014481913453713777,0.9200617734401184,5.602452668859153e-05,5.899925130338844e-05,0.9403272224716942
2014-01-09,5.8876921963223624e-05,0.5897136707419988,0.00015713069487233343,0.9188756521068892,5.6721049761368116e-05,6.052662042327905e-05,0.9633834084736608
2014-01-10,5.8643073362417135e-05,0.5850926904591462,0.00015685441433108905,0.9228323566626948,5.611531519027794e-05,6.162464373594236e-05,0.9568958782818642
2014-01-13,6.549653155125348e-05,0.6123774188972927,0.00015162955290967762,0.9167572923859626,6.10267505730775e-05,5.7888441500216735e-05,0.9317554552537152
2014-01-14,6.384952094066409e-05,0.6361846258140785,0.0001450140359525173,0.92467949026497,6.121629075342111e-05,5.6731543443334566e-05,0.9587588105838717
2014-01-15,6.070372053025981e-05,0.6336159784768733,0.00013765716688399725,0.9501304721636432,5.7920618285235206e-05,5.934549962990282e-05,0.9541526907953315
2014-01-16,6.085694586035492e-05,0.6373554661269345,0.00013428066371251737,0.9603439385096094,5.7616056645163805e-05,6.034030247269964e-05,0.9467457794772054
2014-01-17,6.130074788390541e-05,0.634690217732736,0.00013191207746297208,0.9957987903536564,5.707382394824403e-05,6.257331331592759e-05,0.9310461277949406
2014-01-21,6.022038567812545e-05,0.6549015294321144,0.0001296473302914295,0.9679174985088804,5.7866812425152785e-05,6.186761287826586e-05,0.9609173334499652
2014-01-22,6.0180607898710316e-05,0.6632894807540307,0.0001263079299252437,0.9687371238939316,5.782913599428168e-05,6.201658085105775e-05,0.9609264182178686
2014-01-23,6.197862719476769e-05,0.6730120103016748,0.00012567923458878445,0.9969096734643454,5.939851046926664e-05,6.27275619630407e-05,0.9583708635979781
2014-01-24,8.312838911315208e-05,0.6934990280349721,0.0001363080633236542,0.9741146196306076,7.382123606348242e-05,5.160661116270661e-05,0.8880388138280773
2014-01-27,7.785643656399444e-05,0.697019545192967,0.00013584123902529748,0.9619533998509046,7.168165678940229e-05,5.0823074299175446e-05,0.9206901825064039
2014-01-28,5.7778264472590076e-05,0.6887472045528352,0.00013210649457215485,0.970419663219214,6.017334852913257e-05,5.087817635649857e-05,1.041453028719454
2014-01-29,5.541992369045716e-05,0.6935376509668487,0.0001346108116285665,0.9399399761688876,5.9902228064888565e-05,4.687306889623101e-05,1.0808789344328025
2014-01-30,5.718939038351772e-05,0.703030771019005,0.00013500001171587998,0.9469341385468052,6.177303946581966e-05,4.895526000492875e-05,1.0801485914006694
2014-01-31,5.786696567157789e-05,0.7102900910074674,0.00013634007532442485,0.8855787604883554,6.309034116978167e-05,4.774557539302591e-05,1.0902652392013932
2014-02-03,7.055814511505822e-05,0.7399902397715898,0.00015177901668843877,0.6722621380077809,7.657824985639996e-05,2.77214555609292e-05,1.0853211876747162
2014-02-04,5.3287933521446234e-05,0.6441968136967499,0.00014696553526185983,0.7402583429001752,5.700865071197765e-05,3.146064761821945e-05,1.0698228838060304
2014-02-05,5.1744253938995175e-05,0.5961159874305731,0.00014416734340998963,0.830372420083765,5.1486726694222593e-05,4.4706771252523504e-05,0.9950230755075491
2014-02-06,5.460185755120456e-05,0.5683120261905559,0.00013629612011876414,0.931008324858313,4.902665935823853e-05,4.89128190212722e-05,0.8978936167558453
2014-02-07,6.356327391387762e-05,0.5633005994012853,0.0001331818049117994,0.8250643268615746,5.182815996389478e-05,4.17311208981684e-05,0.8153790195595834
2014-02-10,6.2547563500994e-05,0.5567277561393112,0.00012780596570341837,0.8048783624426843,4.977641738558738e-05,4.142643850048408e-05,0.7958170486496462
2014-02-11,5.609995653519849e-05,0.584401846882326,0.00012287874440153936,0.7875971385816876,4.852116554331314e-05,4.0359928409781404e-05,0.8649055817515611
2014-02-12,5.280573476410588e-05,0.6010293867721741,0.00011471697259604192,0.7873868547023329,4.677890919882322e-05,4.0364030792764275e-05,0.8858679726320308
2014-02-13,5.31879934714369e-05,0.6181996454873446,0.000111213375266,0.7950772227965953,4.754600873805347e-05,4.052837732459386e-05,0.8939237153886375
2014-02-14,5.362200748552388e-05,0.6268122159598235,0.00010837008915151716,0.767570631219479,4.778193153252677e-05,3.89724995068008e-05,0.8910880769509845
2014-02-18,5.088126402858046e-05,0.6240639307899688,0.00010419934450627687,0.768763420081367,4.5440230073663245e-05,3.915649725108057e-05,0.8930640962091481
2014-02-19,5.093399391722896e-05,0.5993580938638327,0.00010176373006484053,0.7824936138321025,4.315059109210299e-05,3.899573117951307e-05,0.8471864814337061
2014-02-20,5.128532994270177e-05,0.5909589336040973,0.00010180192302489458,0.7449599419910496,4.270039280742405e-05,3.788725031258382e-05,0.8326044281109395
2014-02-21,5.0142924359823583e-05,0.5807825805312662,0.00010022723666687994,0.7545349513755273,4.117288409765033e-05,3.847494011097004e-05,0.8211105479647616
2014-02-24,5.289213529725008e-05,0.5768436877118537,9.992464153818522e-05,0.7404024662854954,4.193628877425844e-05,3.761671273248513e-05,0.7928643557039141
2014-02-25,4.99909412374215e-05,0.5832001035155256,9.644660762764997e-05,0.7371356830492553,4.049549645489938e-05,3.7554646580914996e-05,0.8100566913228239
2014-02-26,4.8822079787728685e-05,0.5814395438361603,9.47538199232909e-05,0.7371528134190305,3.954677441578766e-05,3.755522245224219e-05,0.8100182251090345
2014-02-27,4.902946505121921e-05,0.5821489802283938,9.531081920581509e-05,0.7324221923718509,3.9795486617470915e-05,3.696644661470728e-05,0.8116647117380965
2014-02-28,4.913560627678946e-05,0.5830326289116504,9.694033587921428e-05,0.720083550989251,4.0238638713963063e-05,3.6304330664673116e-05,0.8189303391779024
2014-03-03,5.060228536900576e-05,0.5810113006766857,9.791708494369798e-05,0.6890720534853049,4.0897699833538056e-05,3.517012624225306e-05,0.808218433916587
2014-03-04,5.593664385448813e-05,0.5861723537686652,9.880458156246263e-05,0.6786699729285829,4.357747635696679e-05,3.219738110826919e-05,0.7790506071534771
2014-03-05,4.9068183379191435e-05,0.5763686411126488,9.721222214520568e-05,0.6775266713398225,3.9807121005980355e-05,3.2149676550680496e-05,0.8112613564345148
2014-03-06,4.928243059442446e-05,0.5735331388053682,9.647688682456138e-05,0.6852034156668072,3.954724336849964e-05,3.246789078721116e-05,0.8024613009443125
2014-03-07,4.8971813978785636e-05,0.5722397110017485,9.629248122657525e-05,0.7143954457465048,3.929590335942763e-05,3.5341147130147935e-05,0.8024187826991753
2014-03-10,4.912023117884392e-05,0.5785473262645393,9.601972668486458e-05,0.7141839908375589,3.97328140368551e-05,3.5330674408035137e-05,0.8088889869469511
2014-03-11,5.148937537691702e-05,0.5829843241858481,9.31849809605667e-05,0.729118074548619,4.038207669798559e-05,3.603491845360552e-05,0.784279793692916
2014-03-12,4.8906113932888686e-05,0.5819265700000421,9.099598402538245e-05,0.7527918957910619,3.8820477901385075e-05,3.857019188529516e-05,0.7937755585049426
2014-03-13,5.192240840939531e-05,0.5792093394274822,9.046326995758198e-05,0.7334463961305282,3.969621612894055e-05,3.5571733953281996e-05,0.7645295614168306
2014-03-14,5.053194068255615e-05,0.5837480296856192,8.732300160202849e-05,0.7261699387902233,3.877686943161987e-05,3.522129591532721e-05,0.76737344554443
2014-03-17,5.312543808337814e-05,0.5966046245352973,8.2554231281451e-05,0.7631365346591803,3.9510047016763176e-05,3.646998476050881e-05,0.7437123992230205
2014-03-18,5.3640183376897774e-05,0.6038498146313256,8.270413884720538e-05,0.744261898788285,4.021959436721546e-05,3.5895839760859965e-05,0.7498034465060682
2014-03-19,4.9711758607667365e-05,0.5890250720710812,8.228939239574427e-05,0.7541964625622906,3.7673439526038805e-05,3.591758901460564e-05,0.7578375937846662
2014-03-20,4.924048797705463e-05,0.5892639700106586,8.334792454255586e-05,0.7765889515378787,3.7750130422318205e-05,3.669219602222437e-05,0.7666481786270931
2014-03-21,5.1299807125194504e-05,0.6004124765488078,8.529124780406887e-05,0.7591937165206152,3.971547933365909e-05,3.5105399800042393e-05,0.7741837944290031
2014-03-24,5.150721281894852e-05,0.6020284106463644,8.651618280431052e-05,0.7412599340884554,4.0188304711352025e-05,3.391950739984842e-05,0.7802461541185842
2014-03-25,5.187847468728203e-05,0.6097851481769576,8.81380785717864e-05,0.7276294857059149,4.1233692813182945e-05,3.3355411185347295e-05,0.7948131293708093
2014-03-26,4.894688218699071e-05,0.5963469807942975,8.8082243478192e-05,0.7715006525207382,3.915666768924217e-05,3.424779450827608e-05,0.7999828781668422
2014-03-27,4.819111839496585e-05,0.5928534532935974,8.784241134220131e-05,0.7708921456348193,3.8572961257930665e-05,3.405788848394745e-05,0.8004163950251896
2014-03-28,4.77393720640184e-05,0.5896025050455808,9.051776675156056e-05,0.734895659592874,3.8758288083731014e-05,3.223376139039697e-05,0.8118725992406484
2014-03-31,4.471229395078723e-05,0.5768195265402037,8.690056338582338e-05,0.707458262197103,3.595544976093858e-05,3.0181203713009512e-05,0.804151310163444
2014-04-01,4.637295349124256e-05,0.5739123573562365,8.706795381839006e-05,0.6463350340831947,3.646759505022019e-05,2.7555109452695103e-05,0.7863979389862892
2014-04-02,4.141854620280984e-05,0.5410117342707029,8.791650991247328e-05,0.652106163987676,3.264670312554687e-05,2.7938871051936366e-05,0.7882146071880263
2014-04-03,4.131197301210188e-05,0.5212115738316483,8.809589872322193e-05,0.6610606909042507,3.144342635918606e-05,2.825723117241719e-05,0.7611213908852782
2014-04-04,4.5815215175484866e-05,0.5174718887958832,9.079341204168653e-05,0.6375937033673539,3.337480954575554e-05,2.487898202433917e-05,0.7284656291129671
2014-04-07,4.72141155464609e-05,0.5053106643844018,9.086040229522444e-05,0.7285682240291417,3.309647347490099e-05,2.6292732268952453e-05,0.7009868360730492
2014-04-08,4.530353492960697e-05,0.480543603295395,8.087454041923411e-05,0.7513606501218685,2.9087390312972645e-05,2.81156694689115e-05,0.6420556444032213
2014-04-09,4.691297863661334e-05,0.47267773768569993,7.732249804216989e-05,0.7514493092719656,2.8468500375227654e-05,2.656095160787971e-05,0.6068363425768355
2014-04-10,5.810324280314903e-05,0.4904573174422751,8.223946147667328e-05,0.6591993318816602,3.390326568885687e-05,1.5835333141687935e-05,0.5835004046799848
2014-04-11,5.691804938589508e-05,0.5093463768664617,8.736005474261274e-05,0.5981903653926423,3.591655501616415e-05,1.2905122142686811e-05,0.6310222399340458
2014-04-14,5.793906540801691e-05,0.4777143369209675,9.202821525516232e-05,0.9426956462354524,3.488305541411547e-05,2.0193212477027646e-05,0.6020645167205056
2014-04-15,5.375893588153699e-05,0.4872235338034977,9.191404377758217e-05,0.9839081710094664,3.424873426603684e-05,2.0434994800334764e-05,0.637079839926654
2014-04-16,3.1303883437837385e-05,0.4629001116893881,9.217046622392169e-05,1.07399378167626,2.4864646347421244e-05,2.0679462279273434e-05,0.7942990970049116
2014-04-17,3.0074876652121772e-05,0.44819573609355706,9.320769378343525e-05,1.0678500452711628,2.3729879298843135e-05,2.060854496337855e-05,0.7890266541515142
2014-04-21,3.398061258211898e-05,0.4365112023468909,9.533236825145823e-05,1.0267779578695155,2.484455294990918e-05,2.0828549190346392e-05,0.7311390543613299
2014-04-22,3.465237531876505e-05,0.42613739394445765,9.83472881849565e-05,1.0798211914437097,2.4876962128866232e-05,2.1900166973238625e-05,0.717900631631298
2014-04-23,3.661275306357103e-05,0.42156556566721565,9.737366650242495e-05,1.0773833812548423,2.517109359124122e-05,2.165615303023455e-05,0.6874952437347839
2014-04-24,2.8915216768426475e-05,0.4287207695361828,0.00010077026498247258,1.0690184523951802,2.3142163100949982e-05,2.1483763396834676e-05,0.8003454819754182
2014-04-25,3.367547480592454e-05,0.4293890839307084,0.00010059196766334562,1.1450459024332482,2.499133839098286e-05,2.0848088383740442e-05,0.7421228218758811
2014-04-28,3.364553762091845e-05,0.4333334614201095,0.00010357567951661628,1.0941055410786895,2.5580843319574284e-05,2.058288078326081e-05,0.7603041927221249
2014-04-29,3.9441733334885286e-05,0.43738646066452713,0.0001036375906490005,1.1140655820907452,2.7964173343020244e-05,2.0642157418910067e-05,0.7089996046975601
2014-04-30,4.001418281063408e-05,0.44099923141958786,0.00010420636966768367,1.1397456680910218,2.8476849609107388e-05,2.140022604681941e-05,0.7116689035953383
2014-05-01,2.1991126094734782e-05,0.4438743488209678,0.00010721210433780837,1.2079799446958248,2.1552898949190697e-05,2.3230163893363046e-05,0.9800725463691008
2014-05-02,2.5114593555483047e-05,0.4462127685527082,0.00010917153467370302,1.1289820178688388,2.3364676828135267e-05,2.298719047120655e-05,0.930322713625372
2014-05-05,2.3421323104644024e-05,0.4535146738713339,0.0001060785685787898,1.1038927967438033,2.2605331575509516e-05,2.276155618683095e-05,0.9651603145779278
2014-05-06,2.3724080850696792e-05,0.4541591569296773,0.00010662752605308563,1.2301930935353924,2.2842174197378936e-05,2.3386436874520002e-05,0.9628265196503091
2014-05-07,2.503936026433856e-05,0.45563395703418064,0.00010406378197453105,1.2637828196539218,2.3258274954619216e-05,2.336256194827859e-05,0.9288685776746464
2014-05-08,2.245244272166245e-05,0.4595017865230386,0.00010467485109091475,1.2585803576202996,2.2276152311447913e-05,2.357709676499387e-05,0.992148274804663
2014-05-09,2.6257615904936162e-05,0.4619237586986693,0.00010741267831363239,1.2721018141626417,2.453159120096598e-05,2.408257793605377e-05,0.9342657494031776
2014-05-12,2.5472098693136958e-05,0.46659845566915487,0.0001088995279956675,1.2039759736527338,2.457472463243419e-05,2.0939280502542425e-05,0.9647703131369952
2014-05-13,2.7268227179962204e-05,0.4702088250146275,0.00010741236073890878,1.3168233197971744,2.54475723913721e-05,2.7378534284932006e-05,0.9332316407453142
2014-05-14,2.54765910501542e-05,0.476471991046082,0.00010606158501168533,1.347483389376002,2.476778052372688e-05,2.9733965310127816e-05,0.9721779681970822
2014-05-15,2.174205444419079e-05,0.4923957518313837,0.00011095352870978904,1.337338164547173,2.4184390477245638e-05,2.6800393380156518e-05,1.1123323483217296
2014-05-16,2.0552751262807784e-05,0.5004965014054792,0.0001116147741952908,1.3256389380323217,2.3971591685262727e-05,2.6712598501087294e-05,1.1663446600768077
2014-05-19,2.1296152341554682e-05,0.5040326327122919,0.00011380613515648628,1.350001722194659,2.4813730719617157e-05,2.7044993735588274e-05,1.1651743620935087
2014-05-20,2.0908636850371392e-05,0.5117178765680344,0.00011928484709250244,1.2912796251979084,2.555560036049717e-05,2.4243019444104995e-05,1.2222509072868246
2014-05-21,2.119414789263069e-05,0.5119634232416569,0.00011911016214835002,1.332476717251554,2.572298251371948e-05,2.4449273722742412e-05,1.2136832603052417
2014-05-22,2.007249814887391e-05,0.5062953791639212,0.00012279036723796848,1.3392362058979124,2.5135459334589013e-05,2.4517550991333914e-05,1.2522337353409665
2014-05-23,2.2049522594442057e-05,0.5061523805537037,0.0001250738545185996,1.3239421033081484,2.658056121121385e-05,2.4738829274263316e-05,1.2054937288263063
2014-05-27,2.174082787467674e-05,0.5044724756690595,0.0001244767976268202,1.3243948396098706,2.6243376924558452e-05,2.3866342163988208e-05,1.2071010853789146
2014-05-28,2.1661197917021908e-05,0.5018402318997288,0.000123563316776467,1.1055704887541744,2.5962797688806725e-05,3.030283042005649e-05,1.198585497822561
2014-05-29,2.1856321025887475e-05,0.5004202131549754,0.00012173196906834368,1.1019345224495023,2.581224018091504e-05,2.981478209776214e-05,1.1809965707559849
2014-05-30,2.8179051435749515e-05,0.5053509854567108,0.00012421630665967657,1.1405285231609712,2.9898238909184324e-05,3.211131650960905e-05,1.0610094160676307
2014-06-02,2.8496658002674943e-05,0.5003295323454765,0.000125400878537377,1.120180125858723,2.9909103314512508e-05,3.3933909942317854e-05,1.0495652968044527
2014-06-03,3.418588872187905e-05,0.4986440335159167,0.0001183057900318976,1.1165823495858818,3.171152036937868e-05,3.382505042224519e-05,0.9276201835023007
2014-06-04,2.793146765100254e-05,0.4943895700474896,0.00013731253266614115,1.0574475383095043,3.061760859709834e-05,3.2584139137648145e-05,1.0961689868809807
2014-06-05,4.136471088316827e-05,0.49110261569969077,0.0001440156648696292,1.229585239758456,3.790461682369755e-05,4.045900518522091e-05,0.9163515473553409
2014-06-06,3.9833023701562004e-05,0.5213716264198136,0.00014145719756695794,1.2159331629857404,3.913646135845231e-05,3.9598139264629806e-05,0.9825129433223926
2014-06-09,5.1073182956276414e-05,0.5369314248142942,0.0001375522281441369,1.2174063697085409,4.5003791055387925e-05,3.9639765822325976e-05,0.881162842228093
2014-06-10,4.95066057749403e-05,0.5450462698821793,0.00013357236615015906,1.2716162553012509,4.432239882273575e-05,4.278143356338056e-05,0.8952825209675607
2014-06-11,4.7157992518462575e-05,0.5547941171389834,0.00013160147855224727,1.2456832222129746,4.37058817338093e-05,4.2191745828250074e-05,0.9267969097009005
2014-06-12,4.667919578081926e-05,0.5611708708236263,0.0001295910806011839,1.2575831032325526,4.36459909066765e-05,4.10852295176927e-05,0.9350201985401574
2014-06-13,3.72024477228719e-05,0.589170121046578,0.0001276353745454368,1.2275978882910796,4.0598688111407786e-05,4.169873207497155e-05,1.0912907777959968
2014-06-16,2.938646502467408e-05,0.6186363834967396,0.00012126673708653295,1.2354112882672037,3.69300569873981e-05,4.2603647594254194e-05,1.2567029398190666
2014-06-17,3.191330809025626e-05,0.6350936216609655,0.0001269177343577227,1.2001995640022898,4.041893061055876e-05,4.13761036870845e-05,1.2665227464431814
2014-06-18,3.560112133469648e-05,0.6408092370766466,0.00013686836897621967,1.0709772233461925,4.473136467413857e-05,3.5922923629078553e-05,1.256459431533238
2014-06-19,3.687128606172102e-05,0.649877353801877,0.00013755396334698736,1.0711485397031568,4.628199813762654e-05,3.5999558349059254e-05,1.2552314573501009
2014-06-20,3.6786047916274955e-05,0.6725148087955619,0.00013394832092735655,1.039181074867659,4.720761448779698e-05,3.5206139703286416e-05,1.283302152904316
2014-06-23,3.78482539714106e-05,0.6879137058977668,0.0001290238294045667,1.041845929075836,4.807196233877156e-05,3.5282072646987505e-05,1.2701236462607661
2014-06-24,3.933090292313687e-05,0.699701638880008,0.000124706363095973,1.0701722553992818,4.900316786053837e-05,3.5202997219274746e-05,1.2459202362148587
2014-06-25,4.004889359785303e-05,0.7097308044253734,0.00012027734787787145,1.07712186927552,4.9258460931248365e-05,3.508194068610131e-05,1.2299580963677121
2014-06-26,4.4267929857314866e-05,0.716033802350708,0.00011894882606419186,1.0998479005410535,5.195869222338984e-05,3.59132919726746e-05,1.1737321440343826
2014-06-27,3.536085878696092e-05,0.7185371016446515,0.00011236044773205124,1.1074927746193357,4.529156529509348e-05,3.6143520535103034e-05,1.2808389515639944
2014-06-30,3.524942345217237e-05,0.7262934582771488,0.00010641410036513202,1.0986111719484632,4.4482350762875314e-05,3.585567148167123e-05,1.2619313000460985
2014-07-01,3.707778978776346e-05,0.7295966949728094,0.000100702081489987,1.1227202255172315,4.4581943860560374e-05,3.574520290460553e-05,1.2023894659242462
2014-07-02,3.729144432547138e-05,0.7347810024563404,9.647804704189198e-05,1.123053674317469,4.407342213823733e-05,3.617304038312966e-05,1.1818641765004962
2014-07-03,3.7850371933542936e-05,0.7443089514383402,9.355224751230164e-05,1.086098220607581,4.429099435615576e-05,3.4683419817879834e-05,1.1701600828103134
2014-07-07,3.637233936281704e-05,0.7471186211956274,9.251299126295742e-05,0.972174003239887,4.3338765853173845e-05,3.169766150774697e-05,1.1915308889226546
2014-07-08,3.904012916123487e-05,0.7413392107141761,8.912991854845379e-05,1.0072070759724587,4.373049054479257e-05,3.20625178300709e-05,1.120142055990302
2014-07-09,3.921043801203444e-05,0.7430800329035239,8.684625313060033e-05,1.019780571313152,4.336226723350784e-05,3.2089898017799625e-05,1.105885815919708
2014-07-10,3.784415060760939e-05,0.7587558331543106,8.51882804366332e-05,1.037033824749911,4.3081552958298714e-05,3.310107476496995e-05,1.138393972822744
2014-07-11,4.137743263306523e-05,0.7662818901554596,8.404161438920582e-05,1.0367019896966252,4.518741785379897e-05,3.3088194938709833e-05,1.092078821190301
2014-07-14,3.5819786180035966e-05,0.7417643416124002,8.267348843837311e-05,1.096495950589942,4.036552246422304e-05,3.573526773501166e-05,1.1269057347617732
2014-07-15,3.740515266448331e-05,0.7292942157187872,8.155503811853619e-05,1.08386633975248,4.0280409993416584e-05,3.522506532658927e-05,1.0768679479729373
2014-07-16,4.331224214055195e-05,0.713639365776306,8.072892515209128e-05,1.1236076125402843,4.2198665492712015e-05,3.685566643976075e-05,0.9742895635782077
2014-07-17,4.7474517764657056e-05,0.7171312993805915,8.416730424584503e-05,1.025068035074473,4.533156029729844e-05,3.1165644499274456e-05,0.9548608902573422
2014-07-18,4.82618636397603e-05,0.717357581961786,8.563707625006832e-05,0.9894714857156732,4.611780755941785e-05,2.9401094566149472e-05,0.9555745278229149
2014-07-21,3.56854935741795e-05,0.7115457559642648,8.222742603803181e-05,1.0988387950361782,3.854402235135544e-05,3.340914595408938e-05,1.0801033835004668
2014-07-22,3.6878426197529086e-05,0.7085176924580844,8.009413512299039e-05,1.023130265249957,3.850678384793702e-05,3.2063143775059005e-05,1.0441547489495915
2014-07-23,3.8554343811198455e-05,0.7199828648269788,8.114275042130382e-05,1.0080955067589117,4.0270190197336266e-05,3.749680688869511e-05,1.044504619104409
2014-07-24,3.79220014302475e-05,0.721155660078156,8.043606428667696e-05,1.0145027880499051,3.9829059181342194e-05,3.9241322585394926e-05,1.050288953092375
2014-07-25,3.58816002468109e-05,0.7316167767296775,8.183482475207413e-05,1.0224359340120637,3.964501950247402e-05,3.912048165251158e-05,1.1048843761085492
