Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_F,Predicted_Covariance,Future_Cov_45_F,Beta_Predicted
2013-11-14,4.545126757048379e-05,0.01193964819039774,0.00022167196405638187,-0.3086763291586071,1.1984499858440141e-06,-9.623819824233729e-06,0.026367801161662027
2013-11-15,4.488960878325864e-05,-0.0014277844199980822,0.00022112377146772254,-0.2550704994239273,-1.4225032437571076e-07,-8.3048590812569e-06,-0.0031688920494393424
2013-11-18,4.304897041106976e-05,-0.011214076962972119,0.0002199254893130719,0.2121084643196142,-1.091145586443346e-06,9.1125518358129e-06,-0.025346612846349634
2013-11-19,4.253689180732228e-05,-0.017717282247103863,0.00021729297023837354,0.2199152657168894,-1.703345777781354e-06,9.543170168810532e-06,-0.040043964319182834
2013-11-20,3.986505410246521e-05,0.05038243608067029,0.0002170248282969961,0.2312230132510706,4.686299622638144e-06,1.0170020614855276e-05,0.11755407657526165
2013-11-21,3.485111027762049e-05,0.059336653828794446,0.00021952123068644992,0.3124337707447803,5.190027094068329e-06,1.3914219586225457e-05,0.1489199928703874
2013-11-22,3.677714977289896e-05,0.06288622671355527,0.0002163849793797407,0.3141020158772885,5.609938838757329e-06,1.462487887392367e-05,0.15253870605522796
2013-11-25,4.464079349966786e-05,0.06103089268707112,0.00021497556458895258,0.3537769742067722,5.978747665270076e-06,1.6722223869536824e-05,0.1339301387040658
2013-11-26,4.5604254902161166e-05,0.05879142209499482,0.00021568528198151414,0.5002024658923179,5.830783322180731e-06,2.923969354300582e-05,0.12785612515082256
2013-11-27,5.098239319509307e-05,0.11669606832341838,0.0002253561981958566,0.5487508999548716,1.2508380590058547e-05,3.269281919771664e-05,0.24534706603891732
2013-11-29,5.306536742177139e-05,0.15695987147516105,0.00023206371467165006,0.5497782212571339,1.7417982188390887e-05,3.275717164570046e-05,0.3282363438652971
2013-12-02,5.1303727815654587e-05,0.18336246105268042,0.0002337875497251305,0.5705419509548105,2.0081473680248562e-05,3.635746402396984e-05,0.3914232851149852
2013-12-03,5.129816798105141e-05,0.1935721154729169,0.0002507094777963266,0.5509842478388308,2.1952253042590817e-05,3.685767269485181e-05,0.42793444496301647
2013-12-04,4.926678581923591e-05,0.19927948272932414,0.00024652614108666487,0.5466981365118432,2.1961964788893916e-05,3.661200920269714e-05,0.44577628565975996
2013-12-05,6.186383108747796e-05,0.22473533920593805,0.00025160134281471006,0.5818291492841636,2.803794973203793e-05,4.0191993763777616e-05,0.45322039128794234
2013-12-06,6.149224160789946e-05,0.23827691316586228,0.00025071208922139557,0.6055310488798759,2.9585558064660735e-05,4.020740288118298e-05,0.481126680229203
2013-12-09,5.694825981469449e-05,0.24717155915037065,0.00025275678085327915,0.61936138745305,2.9654467761585302e-05,4.139597201511664e-05,0.520726495560686
2013-12-10,5.3452041059883435e-05,0.2392791582286241,0.0002509193428126511,0.639050693907051,2.7711120673863113e-05,4.2886161491931226e-05,0.5184296076330887
2013-12-11,5.2671389427449466e-05,0.23101562473385479,0.00024800507240110175,0.6495723051002679,2.6403349441575063e-05,4.1531970842337985e-05,0.5012844682584939
2013-12-12,5.926873458923956e-05,0.2634241478152002,0.00025395128852493786,0.6609199378400856,3.231793637658365e-05,4.2820344046521165e-05,0.5452779884801368
2013-12-13,5.102150798536989e-05,0.2675811727813167,0.0002546431077868989,0.6640678939715523,3.049988213714437e-05,4.342558881234731e-05,0.5977848037319875
2013-12-16,5.265033739264804e-05,0.2786147841184342,0.0002611814540289186,0.6382410981016974,3.267201385548738e-05,4.1338732991642246e-05,0.6205470937789207
2013-12-17,5.547285481711756e-05,0.2826953071247095,0.0002649016421879337,0.6325182804931043,3.426898036679043e-05,4.109690516765413e-05,0.6177612542164652
2013-12-18,5.7755345996717895e-05,0.2934067414518426,0.00032765505483776437,1.098521068908449,4.036218041433646e-05,6.471889302745164e-05,0.698847521693146
2013-12-19,6.478693026373803e-05,0.41366859046784193,0.00029977866498354626,1.0851825050160064,5.7649641170158196e-05,6.387660942756914e-05,0.88983443011538
2013-12-20,6.101338500649426e-05,0.4831162173676365,0.0002765500562859794,1.0915411442450087,6.275539275258205e-05,6.481573607705174e-05,1.028551239140434
2013-12-23,6.0371580554275465e-05,0.5215805154775702,0.0002592814066570249,1.1328231737918255,6.525643124324538e-05,6.67702651340001e-05,1.0809130826809863
2013-12-24,6.05937066863415e-05,0.5425084718056373,0.0002459936278657614,1.1443643698025665,6.623418753488201e-05,6.878960895512013e-05,1.0930869088061903
2013-12-26,6.0130930524985e-05,0.577369367293058,0.0002378673438090469,1.1163064844084458,6.905102221597704e-05,7.124340112882725e-05,1.1483444811698973
2013-12-27,6.1029823506439453e-05,0.6241605221241092,0.00022447928780180512,1.118567587152072,7.305593294308017e-05,7.138620901283755e-05,1.1970529938591712
2013-12-30,6.103786899254316e-05,0.6398446302080772,0.00021020319815273097,1.1183371559775934,7.247594230542608e-05,7.144318634261687e-05,1.187393064365997
2013-12-31,6.15980310886923e-05,0.6107801707303271,0.00020227264757442334,1.1113984464113755,6.817684880602227e-05,7.054404928802166e-05,1.1068024026264316
2014-01-02,6.274975633376732e-05,0.5921085152579444,0.00019498323232028573,1.1581361086964552,6.549467048737773e-05,7.0824996531722e-05,1.0437438217131896
2014-01-03,6.287727487442676e-05,0.5866059572082588,0.00018925116983247483,1.1741724816438242,6.399007378280723e-05,7.260597527964905e-05,1.0176979506602801
2014-01-06,6.194585296328845e-05,0.5758693953047088,0.0001844126184587509,1.1845722743556828,6.15496282693388e-05,7.29343059324592e-05,0.9936036929835406
2014-01-07,5.985294868622432e-05,0.5791575070731939,0.00018128408073137832,1.2252936536329762,6.032805169167116e-05,7.832455528612809e-05,1.0079378379156814
2014-01-08,5.957982003469859e-05,0.5775531135310767,0.00017872095355328724,1.22773194508288,5.959766702370068e-05,7.872869806372531e-05,1.000299547548007
2014-01-09,5.8876921963223624e-05,0.5839160740230264,0.00018019129649356428,1.2344087187166202,6.01436643113894e-05,8.131088008876293e-05,1.0215150912433402
2014-01-10,5.8643073362417135e-05,0.5820112593285249,0.0001834214762391178,1.23864229854725,6.036216942477226e-05,8.271371264038027e-05,1.0293145628935754
2014-01-13,6.549653155125348e-05,0.6518595587831171,0.0001819260531779364,1.3262091845211752,7.115585447179843e-05,8.374319291793803e-05,1.086406452166346
2014-01-14,6.384952094066409e-05,0.7012059968761392,0.00017962258196036786,1.3035850172253216,7.509394333159968e-05,7.997840420966456e-05,1.1761081716084467
2014-01-15,6.070372053025981e-05,0.7500365799849409,0.00017969479935237261,1.2562274460592089,7.833536183935442e-05,7.846442948557524e-05,1.290454047216192
2014-01-16,6.085694586035492e-05,0.7672602314172864,0.00017931899775812084,1.2559714360537535,8.0151363821028e-05,7.891516081849676e-05,1.3170454528715083
2014-01-17,6.130074788390541e-05,0.774910981975345,0.0001801320775144702,1.2347121278196014,8.142921183060973e-05,7.758598381264632e-05,1.3283559278073518
2014-01-21,6.022038567812545e-05,0.7701844231056223,0.0001707096346379397,1.2282361366456218,7.809001631060698e-05,7.850673011093517e-05,1.2967372332683766
2014-01-22,6.0180607898710316e-05,0.7365490294938883,0.00016926793867714176,1.2228633470903578,7.433910009892566e-05,7.828522492230604e-05,1.2352666863060844
2014-01-23,6.197862719476769e-05,0.7056977583751183,0.00016810692894300453,1.251924936866296,7.203316899400299e-05,7.877363530585206e-05,1.1622259519824298
2014-01-24,8.312838911315208e-05,0.6046754126840499,0.0001790530514178478,1.1741411296089914,7.377137111810036e-05,6.220360880000946e-05,0.8874389592427299
2014-01-27,7.785643656399444e-05,0.5471453351091529,0.00017768062883964108,1.2629109466795998,6.43531786683459e-05,6.672362391596882e-05,0.8265620866869566
2014-01-28,5.7778264472590076e-05,0.5593713952649674,0.0001754237205098332,1.280270503644089,5.631533332483649e-05,6.712336006500807e-05,0.9746802511098684
2014-01-29,5.541992369045716e-05,0.5487903721888028,0.00017934591084961928,1.198188676968809,5.471232681134862e-05,5.9751454167485606e-05,0.987232084925617
2014-01-30,5.718939038351772e-05,0.551240837525372,0.00017728981836234964,1.2639360547208418,5.550613850073565e-05,6.534384564846284e-05,0.9705670602275349
2014-01-31,5.786696567157789e-05,0.5525996624839034,0.00017832129199050385,1.2203565590197216,5.613420436824095e-05,6.579496787266935e-05,0.9700561229843782
2014-02-03,7.055814511505822e-05,0.5357210275332337,0.00018080900717304683,1.220540946207547,6.050932405678737e-05,5.0330324567818186e-05,0.8575809916504413
2014-02-04,5.3287933521446234e-05,0.5790518982325301,0.00017829223929999988,1.0349791899415626,5.6441448243689776e-05,4.398615145541502e-05,1.0591787767670588
2014-02-05,5.1744253938995175e-05,0.6061709802385357,0.0001733104169058635,0.9453476350728782,5.740352200392863e-05,5.0896970387159247e-05,1.109369980898856
2014-02-06,5.460185755120456e-05,0.6106943710101588,0.00016933116866116112,0.9371556393316878,5.872135638408636e-05,4.923578335174547e-05,1.0754461298137818
2014-02-07,6.356327391387762e-05,0.6202953828943757,0.00016306245269228712,0.947572340416893,6.315077181793055e-05,4.792748227052121e-05,0.9935103705245583
2014-02-10,6.2547563500994e-05,0.6276407277005362,0.00016482711685144783,0.9588367470699024,6.37280524691271e-05,4.9350552068448695e-05,1.0188734604844254
2014-02-11,5.609995653519849e-05,0.6125837615370057,0.0001621324391916938,0.989536120065183,5.8422710347292324e-05,5.070816666074175e-05,1.0414038433458765
2014-02-12,5.280573476410588e-05,0.5817522544157526,0.00015949820340563757,0.9868032863932472,5.338958163336796e-05,5.058677065854233e-05,1.0110565049775415
2014-02-13,5.31879934714369e-05,0.5628424428796872,0.00015785454451964077,0.9807312719902268,5.1572975345623785e-05,4.999193274011987e-05,0.9696356636074189
2014-02-14,5.362200748552388e-05,0.5915274298793716,0.00015885234772963983,0.974978974214398,5.4593789587803646e-05,4.950341512069488e-05,1.018122822099529
2014-02-18,5.088126402858046e-05,0.6217371606583791,0.00016010061364014365,0.9604972250044598,5.611542670811395e-05,4.892234199511843e-05,1.1028701385365234
2014-02-19,5.093399391722896e-05,0.6249677135354343,0.00015724865776832892,0.9505757060229924,5.593130100104833e-05,4.73721370278199e-05,1.0981133953865923
2014-02-20,5.128532994270177e-05,0.6255784922063828,0.0001531894597707694,1.0654134971067672,5.544888636811526e-05,5.4184910591842626e-05,1.0811841598770096
2014-02-21,5.0142924359823583e-05,0.6307923412447743,0.00015984274832055287,1.0712186115199391,5.6472590504680334e-05,5.462314482430592e-05,1.1262324889437108
2014-02-24,5.289213529725008e-05,0.6347708270073353,0.00016727752931992347,1.0906386097890262,5.970783333315818e-05,5.5410727472605606e-05,1.1288603305123597
2014-02-25,4.99909412374215e-05,0.6363735686556234,0.00015449613676276738,1.087050233979568,5.592636621713949e-05,5.53816458646131e-05,1.1187300105338873
2014-02-26,4.8822079787728685e-05,0.6287864729493227,0.00016256697741932392,1.0904360932562405,5.601798639598646e-05,5.555370515680744e-05,1.147390415147092
2014-02-27,4.902946505121921e-05,0.6276293577938239,0.00017337330313783024,1.084965872721543,5.786593021702297e-05,5.4759854944943584e-05,1.1802276479372689
2014-02-28,4.913560627678946e-05,0.6327268087326308,0.00018243466787541422,1.0787753490768266,5.990569081907617e-05,5.4388434414283403e-05,1.219191037994259
2014-03-03,5.060228536900576e-05,0.6333942006117296,0.00019673335887955632,1.0716314847647257,6.319724581307817e-05,5.4695897785603825e-05,1.2489010200275839
2014-03-04,5.593664385448813e-05,0.6341151913696172,0.00020534651241299322,1.0627119155484268,6.796104153470158e-05,5.0417053823025174e-05,1.21496458942895
2014-03-05,4.9068183379191435e-05,0.6467571136578982,0.00020291577588734712,1.0436601736101383,6.453556409944251e-05,4.952327108251036e-05,1.3152222001112517
2014-03-06,4.928243059442446e-05,0.6534331724548073,0.00019779595118582974,1.0405230562307808,6.451429214006035e-05,4.9304466642799117e-05,1.3090728554155187
2014-03-07,4.8971813978785636e-05,0.6271932974801707,0.00019358012261860283,1.0157108943383182,6.106676085744014e-05,5.0247224240063274e-05,1.2469777183237276
2014-03-10,4.912023117884392e-05,0.6250622131787286,0.00019151125917407297,1.013503406439165,6.06248395570573e-05,5.0138002704797486e-05,1.23421323764389
2014-03-11,5.148937537691702e-05,0.623624579290224,0.00019126223413462587,0.9979033814475596,6.188660346705006e-05,4.9318989928073925e-05,1.2019295828318435
2014-03-12,4.8906113932888686e-05,0.6108687639847523,0.00018676156910585573,0.9794020141279742,5.8381231695356717e-05,5.018083195232114e-05,1.1937409661186789
2014-03-13,5.192240840939531e-05,0.6081161034562687,0.00018305627274788845,0.9599765564824704,5.92865564926175e-05,4.655831816576958e-05,1.1418298632289494
2014-03-14,5.053194068255615e-05,0.59593525851499,0.00017955813927127687,0.9622050399797382,5.6765519688300446e-05,4.666966591980587e-05,1.1233591847363218
2014-03-17,5.312543808337814e-05,0.5782194148495094,0.00017665592447988615,0.9589722764114876,5.6015476603092067e-05,4.582889524755454e-05,1.054400276477309
2014-03-18,5.3640183376897774e-05,0.5802718526173932,0.00017668724928506627,0.9393753346532656,5.649099658236013e-05,4.530618394266316e-05,1.0531469697900058
2014-03-19,4.9711758607667365e-05,0.5698544821700668,0.00017871684409881495,0.9473794438616256,5.37126123951414e-05,4.511766786853246e-05,1.0804810350615308
2014-03-20,4.924048797705463e-05,0.5558106751340125,0.00018201439765414375,0.955750182055076,5.2618798752269686e-05,4.515718767154128e-05,1.0686083934990511
2014-03-21,5.1299807125194504e-05,0.5519001747924763,0.00018635054147365146,0.9728569934382546,5.3961464432140234e-05,4.498526918720849e-05,1.0518843531019542
2014-03-24,5.150721281894852e-05,0.5475213420228225,0.00019388803414409526,0.9623871734260092,5.47155262882924e-05,4.40381266399963e-05,1.0622886251023003
2014-03-25,5.187847468728203e-05,0.5408585032400707,0.00020032341229262422,0.9990692965718552,5.513699790013644e-05,4.5798538740469036e-05,1.0628106981266594
2014-03-26,4.894688218699071e-05,0.529593800031738,0.00019444831034255702,1.0001249347673846,5.166631598364658e-05,4.439668733474687e-05,1.055558876789473
2014-03-27,4.819111839496585e-05,0.5151123246957495,0.0001902156186534741,1.0021374876780893,4.931834913363254e-05,4.427426974601936e-05,1.0233908399765306
2014-03-28,4.77393720640184e-05,0.5046554736595597,0.00019016667211772803,0.9820133961234002,4.80839949072942e-05,4.307276152692358e-05,1.0072188390499492
2014-03-31,4.471229395078723e-05,0.48849591486339716,0.00017410003939386299,0.9863100418706792,4.30996602611098e-05,4.207742829299569e-05,0.9639331032433187
2014-04-01,4.637295349124256e-05,0.48286761393814737,0.00019904624564433626,0.8251667349910283,4.639139711403052e-05,3.517921588708764e-05,1.0003977237031374
2014-04-02,4.141854620280984e-05,0.49088197558503344,0.00018807514762349335,0.859216709805556,4.33251641641106e-05,3.6812326253950484e-05,1.0460329522906193
2014-04-03,4.131197301210188e-05,0.4965640186865307,0.00016888674645178405,0.8547312732707875,4.1477349883896245e-05,3.653573644814622e-05,1.0040031220911652
2014-04-04,4.5815215175484866e-05,0.5098704373775818,0.00016578970100944012,0.8095916361473948,4.4436871078818044e-05,3.1590361787436815e-05,0.9699151451894882
2014-04-07,4.72141155464609e-05,0.5161626425548298,0.00015880834216844505,0.7968053648811708,4.4695021903674334e-05,2.8755289399565725e-05,0.9466453281263384
2014-04-08,4.530353492960697e-05,0.5087673863891434,0.0001500350107144896,0.8701863330413875,4.1945136868054846e-05,3.256208761024084e-05,0.9258689621732513
2014-04-09,4.691297863661334e-05,0.48208398872118363,0.00014766841485860292,1.03085384312757,4.012481271769129e-05,3.64368676692717e-05,0.8553030287950165
2014-04-10,5.810324280314903e-05,0.47311937020983763,0.00014751087327911097,1.2092554964259794,4.3800889671786593e-05,2.904882137040803e-05,0.7538458708781863
2014-04-11,5.691804938589508e-05,0.4656776030182791,0.0001466646756060824,1.341492984539531,4.2547408982364554e-05,2.8940838603571944e-05,0.7475205043289532
2014-04-14,5.793906540801691e-05,0.4643034602796694,0.00014881363947139906,1.3366645718560082,4.311307822979678e-05,2.8632307593432983e-05,0.7441106950239365
2014-04-15,5.375893588153699e-05,0.465552574022646,0.00014812290208932716,1.3364538648255322,4.1543699687898175e-05,2.7757090126182425e-05,0.7727775672391234
2014-04-16,3.1303883437837385e-05,0.481709922195063,0.00014544701294571657,1.3342166777245508,3.2504022062495256e-05,2.56899843650112e-05,1.0383383303557554
2014-04-17,3.0074876652121772e-05,0.4912914554763918,0.00014296049359721795,1.313664223439427,3.221433405238743e-05,2.5352537404873688e-05,1.0711376949276605
2014-04-21,3.398061258211898e-05,0.49763038246413127,0.00014093525970884825,1.2248067731995549,3.443755580750913e-05,2.4845632815481992e-05,1.0134471744523699
2014-04-22,3.465237531876505e-05,0.5009477133256705,0.00013894579583645828,1.2491327012534967,3.476014733752707e-05,2.5334022841882972e-05,1.0031100903695815
2014-04-23,3.661275306357103e-05,0.5075283064529766,0.00013775726910577167,1.2874048450971196,3.604406173492393e-05,2.5877730084175038e-05,0.9844673978037195
2014-04-24,2.8915216768426475e-05,0.5152999225918965,0.0001341502422386726,1.2862400158690956,3.209364423419412e-05,2.5849204109207915e-05,1.1099223115366121
2014-04-25,3.367547480592454e-05,0.5246052431462083,0.00014412393096368493,1.0202578072836097,3.654748867218959e-05,1.8576045637340674e-05,1.085285029619234
2014-04-28,3.364553762091845e-05,0.526748744435222,0.00014436492732083244,0.9391369300735986,3.671115881110232e-05,1.7667530914617867e-05,1.0911152386602936
2014-04-29,3.9441733334885286e-05,0.5234221194913798,0.00014445705246891597,0.9199056318080104,3.9509309765649774e-05,1.704463109495487e-05,1.0017133230477149
2014-04-30,4.001418281063408e-05,0.5212796914290985,0.0001438670276007247,0.9266204482674596,3.955108636631652e-05,1.739851934312871e-05,0.9884266924427982
2014-05-01,2.1991126094734782e-05,0.4936887838177361,0.00013699745909475408,0.8939683993541201,2.7097751207925178e-05,1.7191537428804688e-05,1.2322129886023911
2014-05-02,2.5114593555483047e-05,0.4526343463409518,0.000130328687675203,0.9540271990391332,2.5895875219115076e-05,1.9424937325770642e-05,1.0311086724101677
2014-05-05,2.3421323104644024e-05,0.42561905854924703,0.00012724176333986218,1.0185039097896706,2.3234943402469193e-05,2.1000892511997233e-05,0.9920423068610554
2014-05-06,2.3724080850696792e-05,0.40834354036457987,0.00012501431084459153,1.001715379929517,2.2238231816123866e-05,1.9042988960077037e-05,0.9373695847723733
2014-05-07,2.503936026433856e-05,0.38991201048543783,0.0001231144452062489,1.0860760192362138,2.1648745431388335e-05,2.007743568384178e-05,0.8645885998222091
2014-05-08,2.245244272166245e-05,0.429946167977364,0.00012410090383662719,1.1338608208329757,2.269516546082931e-05,2.124071469012989e-05,1.0108105270404577
2014-05-09,2.6257615904936162e-05,0.46060196749382454,0.000123574604791212,1.134810678298441,2.6237234050226245e-05,2.1483474277393086e-05,0.9992237735983454
2014-05-12,2.5472098693136958e-05,0.4778890389355107,0.00011751717671672516,1.2562199755035386,2.614629208590358e-05,2.1847896482652384e-05,1.026467916950568
2014-05-13,2.7268227179962204e-05,0.49016035827505344,0.00011223900963101931,1.1301011463020942,2.7116806964199187e-05,2.3496328257794238e-05,0.9944470091596462
2014-05-14,2.54765910501542e-05,0.5004017517691671,0.00010725198713034492,0.9747362444712054,2.6157254203177287e-05,2.1508817034881914e-05,1.0267171990037092
2014-05-15,2.174205444419079e-05,0.5155845486865682,0.0001060955341517674,1.0133808650411391,2.476274212426445e-05,2.0308256017072416e-05,1.1389329461862676
2014-05-16,2.0552751262807784e-05,0.5264198080695914,0.0001068246803410829,1.0178575193821136,2.4666243054107047e-05,2.051057679923403e-05,1.200143121409883
2014-05-19,2.1296152341554682e-05,0.5331056244701936,0.00010900258903948158,0.9965906604729776,2.56851581237341e-05,1.9965002804308275e-05,1.2060938385388638
2014-05-20,2.0908636850371392e-05,0.5373201778174554,0.00010961662328270366,0.9523327703176708,2.5723746402295884e-05,1.787949055924359e-05,1.2302928491409024
2014-05-21,2.119414789263069e-05,0.5399230345859001,0.00010930167067087143,1.025094157834381,2.5986825872220446e-05,1.8809189933294186e-05,1.2261321381670738
2014-05-22,2.007249814887391e-05,0.5276743811100678,0.00010439129916657175,1.032370371054123,2.415454571617302e-05,1.8899722918774735e-05,1.2033651983436908
2014-05-23,2.2049522594442057e-05,0.5203236371680092,0.00010047257334161268,1.03193959026234,2.4490458373770514e-05,1.928254814244795e-05,1.1107024321671135
2014-05-27,2.174082787467674e-05,0.5160760873037469,9.808926265694311e-05,1.0288488917882674,2.3832110839175408e-05,1.854043745269498e-05,1.0961915055191873
2014-05-28,2.1661197917021908e-05,0.510463110913136,9.650465127471804e-05,1.1372500320040726,2.3338864412554854e-05,3.117114215291418e-05,1.0774503100871717
2014-05-29,2.1856321025887475e-05,0.5020956701763103,9.859794574873065e-05,1.1301595374417002,2.330821095386235e-05,3.0578459661677425e-05,1.066428834306341
2014-05-30,2.8179051435749515e-05,0.5270053908392942,9.713903892070237e-05,1.1825225703442213,2.757243640859347e-05,3.214465071276979e-05,0.978472837223099
2014-06-02,2.8496658002674943e-05,0.5443949630327134,9.55591237280247e-05,1.1811927140310332,2.8408424098472404e-05,3.21274278686809e-05,0.996903710456354
2014-06-03,3.418588872187905e-05,0.5542894784143791,9.362758534492523e-05,1.201036013435436,3.1358984011946944e-05,3.387584710078923e-05,0.9173078478979871
2014-06-04,2.793146765100254e-05,0.5614629114684009,9.317477435517891e-05,1.163548845753848,2.8642909203333404e-05,3.3271937477079575e-05,1.0254709692029138
2014-06-05,4.136471088316827e-05,0.5624857566727411,8.341399434720228e-05,1.243015944091295,3.304045241538193e-05,3.4402319314600654e-05,0.7987594185948107
2014-06-06,3.9833023701562004e-05,0.5769566604652633,8.915359043019561e-05,1.1535440021586112,3.438224633939005e-05,3.3142300226994614e-05,0.8631593372622073
2014-06-09,5.1073182956276414e-05,0.5835794303537024,9.140297727348767e-05,1.1176448064626543,3.98727885085356e-05,3.273201529796145e-05,0.7806991105815857
2014-06-10,4.95066057749403e-05,0.5963451966747233,9.17233256161618e-05,1.1171090114216875,4.018548346794227e-05,3.286286844294453e-05,0.8117196248643594
2014-06-11,4.7157992518462575e-05,0.6003206476750268,9.270305366662145e-05,1.1008600793279286,3.969245449921025e-05,3.2178388394295765e-05,0.8416909282911157
2014-06-12,4.667919578081926e-05,0.6061513710071431,9.557668558677646e-05,1.0272074133845794,4.048729456089739e-05,2.8775820910930827e-05,0.8673520158959945
2014-06-13,3.72024477228719e-05,0.6218101819159136,9.620868061248722e-05,1.0220252795760676,3.7200666091359115e-05,2.8955687619420136e-05,0.9999521098308892
2014-06-16,2.938646502467408e-05,0.6021373206446891,0.00010788102703882577,1.0213137009402602,3.390328303622944e-05,2.893439595173971e-05,1.1537040269308627
2014-06-17,3.191330809025626e-05,0.5518971864349567,0.0001197722195185107,1.0018097121459468,3.412103068406916e-05,2.8291005554830234e-05,1.069178744728346
2014-06-18,3.560112133469648e-05,0.5172682826169375,0.00012914260899378797,1.0287480523539418,3.5073771327123884e-05,2.797742564421648e-05,0.985187264114104
2014-06-19,3.687128606172102e-05,0.4941159880862395,0.00015258402518835562,1.023643796892694,3.70618917526615e-05,2.796706245008665e-05,1.0051694885451352
2014-06-20,3.6786047916274955e-05,0.523115417814129,0.0001425199409833217,1.003870444478277,3.787711593358792e-05,2.7217202128047607e-05,1.0296598324396313
2014-06-23,3.78482539714106e-05,0.5500839487244327,0.00013574286692757094,1.0176126937814434,3.942851367255951e-05,2.75994526781993e-05,1.041752512608444
2014-06-24,3.933090292313687e-05,0.5628729718726461,0.00013230098165487817,1.0988890870184391,4.060307139540527e-05,2.8833222185588517e-05,1.0323452648609304
2014-06-25,4.004889359785303e-05,0.5726662583161924,0.00013944861014534817,1.0268640543200418,4.2796076135109144e-05,2.69387896901684e-05,1.0685957161474091
2014-06-26,4.4267929857314866e-05,0.5802811685746362,0.00014375894303250133,1.0726898043282598,4.629142170236476e-05,2.833879264215703e-05,1.0457101077816842
2014-06-27,3.536085878696092e-05,0.5869748803558555,0.00014906743067236129,1.0805379249001306,4.2615962433308645e-05,2.9607326174962554e-05,1.2051732875057604
2014-06-30,3.524942345217237e-05,0.5826181641692949,0.00014000958722545047,1.072184119394436,4.092973351078733e-05,2.9641802340983084e-05,1.1611461834637438
2014-07-01,3.707778978776346e-05,0.5827110474340836,0.00014393430443741378,1.1151097706582125,4.256889015082749e-05,2.982986008218836e-05,1.1480967553485677
2014-07-02,3.729144432547138e-05,0.5725962063861264,0.00014744165053023092,1.0981918810354818,4.245835466144352e-05,3.0278247903524545e-05,1.1385548462772455
2014-07-03,3.7850371933542936e-05,0.512980293282431,0.0001523528794325731,1.0959917621542596,3.8954810011960745e-05,2.9650301070307393e-05,1.0291790548414415
2014-07-07,3.637233936281704e-05,0.4821963256869735,0.00013894330030170832,1.0869682037872204,3.4279013826395156e-05,3.0429739912581426e-05,0.9424473219734153
2014-07-08,3.904012916123487e-05,0.4664929523397401,0.00013231755734086545,1.0649340870463253,3.3528138922277234e-05,2.87238796884659e-05,0.8588121925469755
2014-07-09,3.921043801203444e-05,0.4516351978404523,0.00013162632721459922,1.0084882723056752,3.244591375887157e-05,2.7373690153690945e-05,0.8274815432797077
2014-07-10,3.784415060760939e-05,0.4425214980712285,0.0001304582673988368,0.9454328132339356,3.109349625083765e-05,2.6018732907022466e-05,0.8216196096784804
2014-07-11,4.137743263306523e-05,0.43355929654014197,0.0001344437313926429,0.9926984429759408,3.2337061444040786e-05,2.875714721378493e-05,0.7815144484870681
2014-07-14,3.5819786180035966e-05,0.48850464443230185,0.00012011991400389443,1.0070158461667749,3.2043334097393256e-05,2.9388399546948082e-05,0.8945707809739104
2014-07-15,3.740515266448331e-05,0.5236980800887067,0.0001166312047043324,1.061018504939748,3.4590280063100145e-05,3.231397260384969e-05,0.9247463945239843
2014-07-16,4.331224214055195e-05,0.5453212268964934,0.0001165199312734862,0.9690777440995096,3.8739842099411534e-05,3.500082730814056e-05,0.8944316937852679
2014-07-17,4.7474517764657056e-05,0.5645204364417469,0.00011686735424338531,1.0526223054976032,4.2049085564091846e-05,3.643958549662006e-05,0.885719066648335
2014-07-18,4.82618636397603e-05,0.5729898501645206,0.00011616251106621022,1.212320927385742,4.290243765879369e-05,3.923042781198973e-05,0.8889511184033252
2014-07-21,3.56854935741795e-05,0.5663723513862847,0.00012820300486500507,1.2439809875976582,3.8308663474447176e-05,4.034734937364505e-05,1.0735080178957
2014-07-22,3.6878426197529086e-05,0.5642026411597154,0.00013960851167359864,1.1683299359718202,4.048342548570164e-05,4.202810389297151e-05,1.0977536098981928
2014-07-23,3.8554343811198455e-05,0.5589876477506198,0.0001474241172305277,1.1708329917475633,4.214277573830012e-05,4.192818627961724e-05,1.0930746466513424
2014-07-24,3.79220014302475e-05,0.5578549170408973,0.0001538622135745016,1.1230919253810476,4.2612094221076516e-05,4.3526633387766426e-05,1.123677353882701
2014-07-25,3.58816002468109e-05,0.5604569147589148,0.0001624909107037671,1.1147596216248004,4.279496444008859e-05,4.2731531785933175e-05,1.1926715683170275
2014-07-28,3.90148494586092e-05,0.5427513659163343,0.00017438336208653644,1.174647357078903,4.476807456005717e-05,5.112241431105388e-05,1.1474624452300286
2014-07-29,3.5953585678647994e-05,0.5291774405700431,0.00018410792414471684,1.1190992412811742,4.305352021685165e-05,5.62762128373682e-05,1.197475005738305
2014-07-30,3.539196672747045e-05,0.5202827529037869,0.00019222151558328507,1.1149957702371731,4.2913385358419776e-05,6.588611648401517e-05,1.2125176791916277
2014-07-31,4.5379445989039353e-05,0.5385393901932054,0.00020255545015885696,1.0604228114153418,5.163201041064516e-05,5.644326001904503e-05,1.137784062483178
2014-08-01,4.584672797284814e-05,0.5376726913631723,0.00019931396686713825,1.034227835029776,5.139738440354335e-05,6.0940917380637895e-05,1.1210698489537243
