Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AMZN,Predicted_Covariance,Future_Cov_45_AMZN,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.6196635288652044,0.0002391477961069666,1.2297695635113786,6.421324068150888e-05,3.886153158996471e-05,1.4300580483697227
2013-11-14,4.545126757048379e-05,0.6091245893589948,0.00022975734073075923,1.1574076006888887,6.224634125871355e-05,3.608531383857723e-05,1.3695182683779876
2013-11-15,4.488960878325864e-05,0.6019241670026082,0.0002225351795018408,1.1830088974717716,6.0160859018993396e-05,3.851767337879092e-05,1.3401956633097256
2013-11-18,4.304897041106976e-05,0.5955418673927719,0.00021684790929885336,1.2532105678593928,5.7540191449667935e-05,5.384012513333386e-05,1.3366217798061868
2013-11-19,4.253689180732228e-05,0.5889097542274948,0.0002126416081800112,1.247472261783637,5.600873295452087e-05,5.413375936529172e-05,1.3167095801973843
2013-11-20,3.986505410246521e-05,0.5993998090341557,0.00021084495992079876,1.2773031179534913,5.4953377668458986e-05,5.618038991171162e-05,1.3784849639790338
2013-11-21,3.485111027762049e-05,0.6005936308715915,0.00020731238877721883,1.3295211201269554,5.1050695056730386e-05,5.921014481204249e-05,1.4648226311892392
2013-11-22,3.677714977289896e-05,0.6106004666509547,0.00020655739462727073,1.4966458545711625,5.321897914741059e-05,6.968520809753235e-05,1.4470664387001406
2013-11-25,4.464079349966786e-05,0.5988718604976417,0.0002059617613733017,1.794382992224803,5.742396266122646e-05,8.481635688967955e-05,1.2863562262094133
2013-11-26,4.5604254902161166e-05,0.5924237756038411,0.0002048122351529077,1.7395839367307082,5.725495932021222e-05,0.00010168862544810321,1.25547406580913
2013-11-27,5.098239319509307e-05,0.588284078885443,0.0002502054985395993,1.709036384272727,6.644244854967487e-05,0.00010181890821125297,1.303243029322323
2013-11-29,5.306536742177139e-05,0.5957693081729031,0.0002891984549706801,1.7087520519474866,7.380430556135028e-05,0.00010181175263289912,1.3908187043112836
2013-12-02,5.1303727815654587e-05,0.6080507095044622,0.0003228960560720249,1.72255877940498,7.826104294437549e-05,0.00010976908664924857,1.5254455431695797
2013-12-03,5.129816798105141e-05,0.6200665125517497,0.000338359208792384,1.70073293837519,8.169175109532465e-05,0.00011376923792261,1.592488665979262
2013-12-04,4.926678581923591e-05,0.6320182881463293,0.00036373689533961606,1.6995659849076068,8.46058587441274e-05,0.00011381879930494378,1.7173001513545778
2013-12-05,6.186383108747796e-05,0.634166734489924,0.0003918663908854153,1.6579862582211708,9.873948810545528e-05,0.00011453151398969959,1.596077811053015
2013-12-06,6.149224160789946e-05,0.6295949764304735,0.0004164005032987175,1.6916896085309725,0.00010074582078128132,0.00011232858458032406,1.6383501096557722
2013-12-09,5.694825981469449e-05,0.6339093780557651,0.0004345169584941499,1.7248306783378269,9.971735977000142e-05,0.00011528171425878525,1.751016801821065
2013-12-10,5.3452041059883435e-05,0.6341645359745086,0.00045053476057400037,1.7337623372019482,9.841204359436173e-05,0.00011635135098168839,1.8411278904038233
2013-12-11,5.2671389427449466e-05,0.6381796226712749,0.0004557894094266579,1.7641277735197876,9.888090559423308e-05,0.00011279376087419983,1.8773172052055593
2013-12-12,5.926873458923956e-05,0.6358426788061621,0.0004567601855631512,1.7810115278806298,0.00010461805050953984,0.00011538996179159202,1.7651473620044793
2013-12-13,5.102150798536989e-05,0.6407048244587008,0.00043980512403970546,1.783584664015385,9.597647204593549e-05,0.00011663448110451596,1.8810983021798604
2013-12-16,5.265033739264804e-05,0.6408241803775168,0.00041825203065758165,1.7765140123382053,9.509517874818117e-05,0.00011506441473353444,1.8061646602374863
2013-12-17,5.547285481711756e-05,0.6403788388712213,0.0004011260074411326,1.7979990110949071,9.552513082036431e-05,0.00011682222811473179,1.722015770331106
2013-12-18,5.7755345996717895e-05,0.6327703051873166,0.0003849699117514019,1.8277102920161457,9.435297081754028e-05,0.00010767876030971535,1.6336664457503578
2013-12-19,6.478693026373803e-05,0.6319214980767364,0.0004030961053522065,1.8286247368472663,0.0001021200768062778,0.00010763751494819864,1.5762450295231158
2013-12-20,6.101338500649426e-05,0.6326851895992255,0.000416839290660369,1.8190865709794672,0.00010089846342707073,0.00010801739880127584,1.653710303342965
2013-12-23,6.0371580554275465e-05,0.6261709941045922,0.0004443354569219301,1.8309668977348312,0.00010255685733747022,0.00010791988373977088,1.6987605160555503
2013-12-24,6.05937066863415e-05,0.62413818883524,0.00044739814602165717,1.811586355592927,0.00010276414341626849,0.00010889741089297324,1.695954069095309
2013-12-26,6.0130930524985e-05,0.6183410685095104,0.00044906295482481976,1.7472753828499972,0.00010160864718996897,0.00011151224392365056,1.6897900348930999
2013-12-27,6.1029823506439453e-05,0.6081059711261508,0.0004635301908930393,1.7487886947342404,0.00010227967466165007,0.00011160648378828216,1.6758966155433535
2013-12-30,6.103786899254316e-05,0.6032366458680196,0.00047175732587614167,1.74517706184128,0.00010236387654923324,0.00011148785441273942,1.677055215701236
2013-12-31,6.15980310886923e-05,0.604671815372587,0.0006483805054280544,1.7335088392869729,0.00012084205875495615,0.00011003140538367917,1.9617844372486672
2014-01-02,6.274975633376732e-05,0.5944432644514231,0.0006476700967517336,1.7983841096156827,0.00011983766968409748,0.00010997891126078181,1.9097710761883808
2014-01-03,6.287727487442676e-05,0.5906968472010522,0.0006361721573732585,1.784083613241036,0.00011814050889870295,0.00011032035986608909,1.8789063160679802
2014-01-06,6.194585296328845e-05,0.5818334136939396,0.0006005580871114818,1.783952422811962,0.00011222310660803444,0.00010983823831694024,1.8116322762484562
2014-01-07,5.985294868622432e-05,0.5749168786584377,0.0005693997335555082,1.6770547205825488,0.00010613447215289725,0.00010720251818057312,1.7732538577055106
2014-01-08,5.957982003469859e-05,0.5723578044302773,0.0005626834042759558,1.6635870709070342,0.00010479709781544813,0.00010667804542571847,1.7589361255944633
2014-01-09,5.8876921963223624e-05,0.5707530043712821,0.0005513528235133484,1.6348274807544425,0.00010283372230994537,0.00010768658649109486,1.7465879478920203
2014-01-10,5.8643073362417135e-05,0.5672475802190045,0.0005383730562975651,1.643937960096873,0.00010079121296076167,0.00010977843416904648,1.718723238426931
2014-01-13,6.549653155125348e-05,0.5685597117983143,0.0005342463639527469,1.687683317085939,0.00010635453688638411,0.00010656839905549366,1.6238193743611862
2014-01-14,6.384952094066409e-05,0.5612505347432157,0.0005838516948404032,1.6484589282908095,0.00010836445770828747,0.00010113733492464988,1.6971851332916263
2014-01-15,6.070372053025981e-05,0.5575580149261499,0.0005912737428774374,1.6893961546765708,0.00010563115166476142,0.00010552030674672437,1.7401100087778971
2014-01-16,6.085694586035492e-05,0.5634866262322651,0.0005884186758180873,1.715166107204639,0.00010663061493606001,0.00010776726706919818,1.75215192659749
2014-01-17,6.130074788390541e-05,0.5636948644233891,0.0005794462816094167,1.7523507619076737,0.00010623889742729675,0.00011011300106652184,1.73307669310165
2014-01-21,6.022038567812545e-05,0.5730353883372424,0.0005602539397624846,1.7785026013816994,0.00010525571093329544,0.00011367881107096476,1.7478418603275183
2014-01-22,6.0180607898710316e-05,0.5781523186879043,0.0005736878917600927,1.7844154386614628,0.00010742575107843372,0.00011423464797013504,1.785055931293374
2014-01-23,6.197862719476769e-05,0.58321221014761,0.0005518860579369393,1.797557862982313,0.00010786295040186832,0.00011310595657130709,1.7403249359316924
2014-01-24,8.312838911315208e-05,0.5926293764673604,0.000492688637177424,1.8632576328724104,0.00011993450058167044,9.871159945433845e-05,1.4427622363572918
2014-01-27,7.785643656399444e-05,0.5908870144016302,0.00047571412732935395,1.9199635702937103,0.00011371682655392892,0.00010143781517885535,1.4605963433795082
2014-01-28,5.7778264472590076e-05,0.5875319569456715,0.000477582382794427,1.885972592461052,9.759731926236933e-05,9.887974223898281e-05,1.6891701430157937
2014-01-29,5.541992369045716e-05,0.5872663854468833,0.0004723204727462685,1.8931842169221489,9.501375673477645e-05,9.44095968710076e-05,1.7144331931142123
2014-01-30,5.718939038351772e-05,0.5935889050181447,0.0004246585037615584,1.7734799904625322,9.250461947679332e-05,9.168660259716736e-05,1.6175136481862837
2014-01-31,5.786696567157789e-05,0.594811619685408,0.0002976803442373285,1.4459124403420516,7.806742929791578e-05,7.79557104486059e-05,1.3490845492225214
2014-02-03,7.055814511505822e-05,0.6074677837522392,0.0003323432952748314,1.5013377755758657,9.302298879164485e-05,6.190928519477193e-05,1.3183876735981865
2014-02-04,5.3287933521446234e-05,0.6160419768317711,0.00035667268395328956,1.5150851163066064,8.492971567223666e-05,6.439043803138753e-05,1.5937888760136643
2014-02-05,5.1744253938995175e-05,0.6279043067993884,0.0003791789667662072,1.6084187557269771,8.795218762544899e-05,8.65963363562833e-05,1.6997479126695267
2014-02-06,5.460185755120456e-05,0.6425912145784777,0.0003996506097399666,1.5733298816294674,9.492459052428609e-05,8.265876652887467e-05,1.7384864688031474
2014-02-07,6.356327391387762e-05,0.6400562705968204,0.0003944669260738392,1.5759255679276831,0.0001013506605706589,7.970910662428731e-05,1.594484587247342
2014-02-10,6.2547563500994e-05,0.6377116342651413,0.00038773862430122096,1.5571193057807144,9.931139243363805e-05,8.014367160160169e-05,1.5877739575268954
2014-02-11,5.609995653519849e-05,0.6304981895709636,0.00037251233023139613,1.6558675021727611,9.114554214804656e-05,8.48539063563966e-05,1.6246989797729987
2014-02-12,5.280573476410588e-05,0.6247627659465264,0.00036521507093124884,1.6573741593098823,8.676209483495496e-05,8.496243136648076e-05,1.6430430373242442
2014-02-13,5.31879934714369e-05,0.6194072149228024,0.00035771170077983534,1.6430519180192766,8.543771725215893e-05,8.375315779159088e-05,1.606334657050765
2014-02-14,5.362200748552388e-05,0.6203086518243094,0.00035263004402712883,1.6392901806904832,8.529803543935906e-05,8.323303831591698e-05,1.5907281252457142
2014-02-18,5.088126402858046e-05,0.617462813449527,0.0003438321321928508,1.6526720549032146,8.167008048229506e-05,8.417784598531796e-05,1.6051110765727095
2014-02-19,5.093399391722896e-05,0.6365778039951213,0.0003311976318917582,1.6628591313778591,8.267971466671918e-05,8.28689289348287e-05,1.623271774074483
2014-02-20,5.128532994270177e-05,0.6457871970650183,0.000319382087140958,2.002841417505387,8.264970066421442e-05,0.00010186071739458538,1.611566129272334
2014-02-21,5.0142924359823583e-05,0.65054619256174,0.00030854124928797396,1.967835572075413,8.09169650931032e-05,0.00010034307310193326,1.6137264853650406
2014-02-24,5.289213529725008e-05,0.6520048566912138,0.00030308257186882604,1.96498454654415,8.255185997200176e-05,9.983254051266534e-05,1.560758693292795
2014-02-25,4.99909412374215e-05,0.6486559764175656,0.0003027105371992261,1.985508229812832,7.979466396070016e-05,0.00010115513543676441,1.59618246797419
2014-02-26,4.8822079787728685e-05,0.6252891958245975,0.0003408880133246048,1.9843949904326172,8.06668183606753e-05,0.00010109762038776775,1.6522609997649202
2014-02-27,4.902946505121921e-05,0.6086841466157263,0.0003731264269702739,1.99036370166325,8.232819097843813e-05,0.0001004566413848244,1.6791574391528241
2014-02-28,4.913560627678946e-05,0.5949243006695636,0.00039314655315415066,1.9909091460439243,8.26869750824807e-05,0.00010037532986554735,1.6828320915934263
2014-03-03,5.060228536900576e-05,0.5826844130474704,0.00040639406017727904,2.1096185948525257,8.355878998883119e-05,0.00010767459212529252,1.651284905009676
2014-03-04,5.593664385448813e-05,0.5689674464758032,0.0004185814244908364,2.133016492327063,8.706139015739488e-05,0.0001011943177879555,1.5564285619972786
2014-03-05,4.9068183379191435e-05,0.5780107262370787,0.00043810509572409054,2.1257108367175874,8.474713787563938e-05,0.00010086822959397523,1.7271301287175527
2014-03-06,4.928243059442446e-05,0.5824661599313106,0.0004502694181107503,2.1372493326041004,8.676668074274682e-05,0.00010127208406937241,1.7606006785015005
2014-03-07,4.8971813978785636e-05,0.5865028986706575,0.00046101594931765617,2.225488242935685,8.812542687291573e-05,0.00011009491717548433,1.7995132243026828
2014-03-10,4.912023117884392e-05,0.5935622701109174,0.00047068979238062237,2.229046938876685,9.025346374309501e-05,0.00011027092828743107,1.8373990019405113
2014-03-11,5.148937537691702e-05,0.5946372030540104,0.00047690233315622236,2.2738270779973626,9.318062354100945e-05,0.00011237846954207083,1.8097058443397402
2014-03-12,4.8906113932888686e-05,0.601380698999597,0.0004908440699736474,2.2057017938942005,9.317573717468409e-05,0.00011301176581190486,1.9051960927123408
2014-03-13,5.192240840939531e-05,0.6031584226761926,0.0004886503720022847,2.3902488278565666,9.607445469147578e-05,0.00011592571159287096,1.8503466544531708
2014-03-14,5.053194068255615e-05,0.6087230112342881,0.00048808095317254475,2.40952850535632,9.559796298382881e-05,0.00011686894757025693,1.8918324072368282
2014-03-17,5.312543808337814e-05,0.6144460286383793,0.00048755982862289923,2.3478545572155336,9.888922233743222e-05,0.00011220301483768292,1.8614288353204682
2014-03-18,5.3640183376897774e-05,0.6196614279571628,0.00048117060498988355,2.345773939833777,9.955180402719173e-05,0.00011313695568262251,1.8559184133972886
2014-03-19,4.9711758607667365e-05,0.6344062511044516,0.0004904135195567944,2.3531686352068624,9.905541783261938e-05,0.00011206648150307407,1.992595325672937
2014-03-20,4.924048797705463e-05,0.6342249533841706,0.0004958031553688838,2.440571980503961,9.909668861500699e-05,0.00011531189741711403,2.0125041949459286
2014-03-21,5.1299807125194504e-05,0.6374115574504593,0.0005006055449240392,2.407552087465982,0.00010214700272916232,0.00011132610390568901,1.9911771301571932
2014-03-24,5.150721281894852e-05,0.6414794866483984,0.0005038043316929464,2.380721758323831,0.00010333507201880323,0.00010894007025720246,2.0062252714398134
2014-03-25,5.187847468728203e-05,0.6454110238644187,0.0005088708002067575,2.3865001701293496,0.00010486576850501377,0.0001094000394875957,2.021373394979971
2014-03-26,4.894688218699071e-05,0.6477886362591332,0.0005238283777603625,2.3406695240727187,0.0001037266502309263,0.00010390499166826342,2.1191676690388905
2014-03-27,4.819111839496585e-05,0.6458764526585601,0.000534259221426014,2.331470061672075,0.00010363560032112891,0.00010300396470987651,2.150512454841781
2014-03-28,4.77393720640184e-05,0.6443068245531001,0.0005439073788251383,2.347544238454459,0.00010382299619684787,0.00010296724419037,2.174787637709634
2014-03-31,4.471229395078723e-05,0.6452861990100744,0.0005465800029415091,2.428269565723887,0.00010087713095889607,0.00010359352961064933,2.2561385705221677
2014-04-01,4.637295349124256e-05,0.6513315182632845,0.0005490382174684284,2.532760121594313,0.00010392876363762437,0.00010797880153123443,2.241150408012099
2014-04-02,4.141854620280984e-05,0.6515731285100398,0.000559578384766203,2.56494588983085,9.919529103728606e-05,0.00010989267764770417,2.394948643334001
2014-04-03,4.131197301210188e-05,0.6537429818591837,0.0005721364987352083,2.543096117173776,0.00010050665863332074,0.00010870538191941101,2.4328699721961584
2014-04-04,4.5815215175484866e-05,0.6506871166474928,0.0005763725577339134,2.5361049585083024,0.00010573742276930842,9.895911666212416e-05,2.3079106441889454
2014-04-07,4.72141155464609e-05,0.6567139274081912,0.0006913190715817735,2.5869748808419386,0.00011864554211862825,9.335932543465137e-05,2.512925228936577
2014-04-08,4.530353492960697e-05,0.6430323979208649,0.0006647608049797459,2.586434063593263,0.000111591625103546,9.678351564368895e-05,2.46319906993876
2014-04-09,4.691297863661334e-05,0.6365162479314544,0.0006088210919938335,2.648099086234418,0.00010757239629800002,9.360050081154184e-05,2.2930199578938035
2014-04-10,5.810324280314903e-05,0.6379921857177625,0.00052236692330509,2.93511984221144,0.0001111484420881,7.050765719001186e-05,1.9129473111279784
2014-04-11,5.691804938589508e-05,0.6279433592203787,0.0004979675084384084,3.0604771217864752,0.00010571727968759705,6.602552190159215e-05,1.857359498932424
2014-04-14,5.793906540801691e-05,0.6389457849976803,0.0004996550920275989,3.1553361343751627,0.00010871385875474639,6.758954838958361e-05,1.8763481597289258
2014-04-15,5.375893588153699e-05,0.6418925709998282,0.0004978288432235619,3.2660616124266477,0.00010500928677378026,6.783351742981885e-05,1.9533364091353735
2014-04-16,3.1303883437837385e-05,0.6443773512643761,0.0004995695528659683,3.3146550412921387,8.058187288510448e-05,6.382279400931073e-05,2.574181348621564
2014-04-17,3.0074876652121772e-05,0.651790351038028,0.0005303590930154402,3.290185930471001,8.231801018796802e-05,6.349762776736055e-05,2.73710217136204
2014-04-21,3.398061258211898e-05,0.6517867352309211,0.0005405451521347815,3.1526514757728905,8.833587352484466e-05,6.395263536763506e-05,2.5995962642335675
2014-04-22,3.465237531876505e-05,0.6544073685102332,0.0005443130974041935,3.213257694086591,8.987503610037721e-05,6.516901185691237e-05,2.59361833853011
2014-04-23,3.661275306357103e-05,0.6580311849664898,0.0005456800287512376,3.198683051708078,9.301043999291673e-05,6.42957473339964e-05,2.5403836699038154
2014-04-24,2.8915216768426475e-05,0.6447433675691697,0.0005179686790566347,3.148121103802903,7.890451580173183e-05,6.326690506337681e-05,2.7288232501819043
2014-04-25,3.367547480592454e-05,0.648963707612663,0.00045587977754253266,2.2697660087165645,8.040858837931697e-05,4.132610077864677e-05,2.387749210448271
2014-04-28,3.364553762091845e-05,0.6574277386048928,0.0004909230093454311,2.401329373999656,8.4492557156523e-05,4.5175053384381585e-05,2.511255968280068
2014-04-29,3.9441733334885286e-05,0.6684121467397204,0.000525315588863854,2.3934876487217807,9.621271591096298e-05,4.434815114960426e-05,2.4393632778269683
2014-04-30,4.001418281063408e-05,0.6820317300818247,0.0005577751465093838,2.3921302884273703,0.00010189224594214194,4.491539677578404e-05,2.5464032696692556
2014-05-01,2.1991126094734782e-05,0.6794717019638391,0.0005435860520493469,2.422701632374302,7.428981228864472e-05,4.658997546432367e-05,3.378172266786808
2014-05-02,2.5114593555483047e-05,0.6744065907737796,0.0005118379437644639,2.54392728690615,7.646296276610001e-05,5.179687555998376e-05,3.0445630185962744
2014-05-05,2.3421323104644024e-05,0.6702533844708659,0.0004856742875798316,2.574396828258286,7.148538890408073e-05,5.3082399148221024e-05,3.052149897112622
2014-05-06,2.3724080850696792e-05,0.6722603377810384,0.0004673634676158999,2.3307995689138457,7.078798790864296e-05,4.4309383032635305e-05,2.983803181001378
2014-05-07,2.503936026433856e-05,0.6705978171471267,0.0004513598315372419,2.5278645834877285,7.129108151522474e-05,4.673065024318344e-05,2.8471606607601148
2014-05-08,2.245244272166245e-05,0.6591869114968274,0.0004260944590275336,2.548196049439308,6.447529197567181e-05,4.773558118084901e-05,2.871638189882346
2014-05-09,2.6257615904936162e-05,0.6543383588645371,0.0004087500842569386,2.541925804093755,6.778895726529475e-05,4.812203363222895e-05,2.5816874430153853
2014-05-12,2.5472098693136958e-05,0.6530026016385441,0.00039664331423761414,2.4081877021256464,6.563679174803545e-05,4.188266120011999e-05,2.57681130003317
2014-05-13,2.7268227179962204e-05,0.6464844706025356,0.00038554406631345666,2.1898162142848694,6.62862668096086e-05,4.5529234939226924e-05,2.4308975560508173
2014-05-14,2.54765910501542e-05,0.6396995140477165,0.0003758576430970612,2.0405202048782147,6.259769933108966e-05,4.5026719783581376e-05,2.457067321442551
2014-05-15,2.174205444419079e-05,0.6191471302236391,0.0003680680338233898,2.111005049448953,5.538704614881755e-05,4.2304756756781385e-05,2.5474614779844913
2014-05-16,2.0552751262807784e-05,0.6135490705184017,0.0003632103974111742,2.0838642513039103,5.301068568785036e-05,4.19913956046552e-05,2.5792500969823142
2014-05-19,2.1296152341554682e-05,0.6028398611328928,0.0003562732265708187,2.1029847259428984,5.251025496646892e-05,4.212973050634565e-05,2.4657155961458304
2014-05-20,2.0908636850371392e-05,0.5855520718757127,0.000352186971354728,2.346330117419718,5.024756547261135e-05,4.405097513265364e-05,2.4031966231083506
2014-05-21,2.119414789263069e-05,0.5777606370670102,0.0003474858630743881,3.061816761583608,4.958205246424899e-05,5.6180490903621485e-05,2.3394218401905613
2014-05-22,2.007249814887391e-05,0.5702405011471601,0.00035759730221781563,3.0802157232297063,4.831209714034819e-05,5.638986291291281e-05,2.4068801392844343
2014-05-23,2.2049522594442057e-05,0.5677361191760586,0.0003749369714961615,2.9431158191187765,5.162086215443706e-05,5.499427777214256e-05,2.3411328718495223
2014-05-27,2.174082787467674e-05,0.5635113515108762,0.00038714333863568444,3.0828433958607526,5.16983405876636e-05,5.555457717222567e-05,2.377937992319085
2014-05-28,2.1661197917021908e-05,0.5693734031708281,0.00039923750361215137,2.5387506680358056,5.294855070921304e-05,6.958518860157444e-05,2.4443962384741775
2014-05-29,2.1856321025887475e-05,0.577387116911945,0.00041193062407950576,2.572482418750393,5.4785756101768704e-05,6.960304918560324e-05,2.5066321105403935
2014-05-30,2.8179051435749515e-05,0.5781980651352641,0.0004294094489682277,2.5999339394712764,6.360270951412741e-05,7.320053811811035e-05,2.257091927283169
2014-06-02,2.8496658002674943e-05,0.5808190984418043,0.0004425144408487511,2.458676583929736,6.522312115084764e-05,7.448133371621678e-05,2.2887989582752204
2014-06-03,3.418588872187905e-05,0.5839227837053713,0.0004567246118034031,2.458368305503335,7.296356845239505e-05,7.447227866439042e-05,2.134318316133118
2014-06-04,2.793146765100254e-05,0.5899720281032234,0.0004709009739296255,2.4515200717082624,6.7661729358362e-05,7.554102517745765e-05,2.422419408954095
2014-06-05,4.136471088316827e-05,0.5921887337456991,0.0004919282017090417,2.1871823398726757,8.447457156756044e-05,7.196835060196029e-05,2.0421893387857337
2014-06-06,3.9833023701562004e-05,0.5896451270175518,0.0005108612741644645,2.1553452806941222,8.411313931328179e-05,7.019108055143085e-05,2.111643342556076
2014-06-09,5.1073182956276414e-05,0.5885472120262933,0.0005239483021018972,2.157833511580447,9.627687553755634e-05,7.026085718862647e-05,1.885076863526964
2014-06-10,4.95066057749403e-05,0.5848247602051602,0.0005309153772117128,2.1885524838778,9.481345649148432e-05,7.363024206293138e-05,1.9151677843258212
2014-06-11,4.7157992518462575e-05,0.5882560167296471,0.0005375791689951364,2.261310946976926,9.36623927445286e-05,7.659142791053643e-05,1.986140370751773
2014-06-12,4.667919578081926e-05,0.5905239671416908,0.0005405410773012407,2.200848618448505,9.38023162890684e-05,7.190170605046099e-05,2.0095101194440947
2014-06-13,3.72024477228719e-05,0.5912238174806445,0.000533865864284149,2.1273213388821497,8.332086216997401e-05,7.226030884665618e-05,2.23966075540639
2014-06-16,2.938646502467408e-05,0.5922652007028401,0.000519248912097176,2.098404608202477,7.316067216421473e-05,7.236431404428068e-05,2.4896043842900477
2014-06-17,3.191330809025626e-05,0.5950689436521182,0.0005074518507794697,2.1112712795031925,7.572697662453817e-05,7.278471180324543e-05,2.372896486016724
2014-06-18,3.560112133469648e-05,0.6019761725466105,0.0004963030441224333,2.032626944388375,8.001743199894564e-05,6.817876318744812e-05,2.2476098785394574
2014-06-19,3.687128606172102e-05,0.6065024774720174,0.0004912299270495507,2.0461399894104475,8.16242362926008e-05,6.876743346869316e-05,2.213761574683486
2014-06-20,3.6786047916274955e-05,0.5972196212996009,0.0004850103436709006,2.031986585529828,7.977212007012041e-05,6.884113398088716e-05,2.168542819595129
2014-06-23,3.78482539714106e-05,0.5920531904192359,0.0004849304146803113,2.0397587555923797,8.020904810143298e-05,6.907635245163056e-05,2.1192271686303
2014-06-24,3.933090292313687e-05,0.5916960456203055,0.00048509186667028246,2.049796146820647,8.172927034847987e-05,6.742743300674017e-05,2.0779912047328475
2014-06-25,4.004889359785303e-05,0.5956778826284773,0.00048524539117339037,2.053469931274848,8.304002018377774e-05,6.688167085320712e-05,2.0734660242456586
2014-06-26,4.4267929857314866e-05,0.5969260011776432,0.0004842176320349533,2.036779660105565,8.739476176799738e-05,6.650688934478314e-05,1.9742229205135555
2014-06-27,3.536085878696092e-05,0.5841383011178501,0.0004771112481449463,2.035693195893798,7.587294000574247e-05,6.643575517162774e-05,2.1456758293924727
2014-06-30,3.524942345217237e-05,0.5641890971405786,0.0005296205019050051,2.043575735694584,7.708734576092673e-05,6.669673684186487e-05,2.1869108260883046
2014-07-01,3.707778978776346e-05,0.5687027853255963,0.0005115166590270091,1.9698691986488013,7.831990741676358e-05,6.271675935008192e-05,2.1123132706958434
2014-07-02,3.729144432547138e-05,0.5671323420812386,0.0004892457695938601,1.9479567431046276,7.660419556729778e-05,6.274278740571965e-05,2.0542029667371824
2014-07-03,3.7850371933542936e-05,0.5657962658764804,0.0004642341981676738,1.947598088197841,7.500042382154636e-05,6.219452425921243e-05,1.9814976707027048
2014-07-07,3.637233936281704e-05,0.5556293629808137,0.0004362485706011668,2.0491142151008543,6.999029343296612e-05,6.681121750274998e-05,1.9242725284949986
2014-07-08,3.904012916123487e-05,0.5484652320074377,0.00041918662575626906,1.9664261403482164,7.016304587905087e-05,6.259742876166609e-05,1.797203221056955
2014-07-09,3.921043801203444e-05,0.546886137029905,0.00041661188985853733,1.933040890238648,6.989781366318586e-05,6.082787491442236e-05,1.782632819397041
2014-07-10,3.784415060760939e-05,0.5341390662305442,0.0004474714580772591,1.877860956511349,6.950825624556532e-05,5.993942958870235e-05,1.8366974850689124
2014-07-11,4.137743263306523e-05,0.5347699739298426,0.0004113486822810483,1.8516382318641107,6.976760907200949e-05,5.9098340102363e-05,1.6861270657053118
2014-07-14,3.5819786180035966e-05,0.5312053917306667,0.00041730612025695255,1.7901840984364843,6.49458411688044e-05,5.8342858464884646e-05,1.813127550297934
2014-07-15,3.740515266448331e-05,0.5329308872367455,0.00042235655019781356,1.7876158433344045,6.698479371473405e-05,5.809654064419078e-05,1.790790544703137
2014-07-16,4.331224214055195e-05,0.5323863923996995,0.0004402205496882544,1.7745475001713162,7.351355678589667e-05,5.8207269172876303e-05,1.6972928011285784
2014-07-17,4.7474517764657056e-05,0.5413319055958076,0.00044133991037579126,1.7479616664318645,7.83574883848178e-05,5.3144132906668e-05,1.650516784040973
2014-07-18,4.82618636397603e-05,0.5497615346945905,0.00044808412196132316,1.762015540948913,8.084555963645632e-05,5.2356420871485596e-05,1.6751437582251196
2014-07-21,3.56854935741795e-05,0.5399638005878066,0.00043300315772233877,1.731721142799308,6.712063109295392e-05,5.265133036157463e-05,1.8808940095904836
2014-07-22,3.6878426197529086e-05,0.5346946153516112,0.000415042821876719,1.75477411748157,6.615131071665222e-05,5.4991604424699706e-05,1.7937671841615752
2014-07-23,3.8554343811198455e-05,0.5356445323488614,0.0003995414834662058,1.6549869545468394,6.64804993699878e-05,6.155837995694324e-05,1.7243322748675065
2014-07-24,3.79220014302475e-05,0.549217408135327,0.0003886979204814818,1.6209523807459598,6.668006707389527e-05,6.269900488956268e-05,1.7583477812093968
2014-07-25,3.58816002468109e-05,0.5483881777366499,0.00032900750081829095,1.365635054643614,5.958361996465519e-05,5.22519791431565e-05,1.6605619469257336
2014-07-28,3.90148494586092e-05,0.5527721115006209,0.00034767979434235306,1.360500380373698,6.437997706792677e-05,5.2255124990275874e-05,1.6501403430052293
2014-07-29,3.5953585678647994e-05,0.5567844448325556,0.0003659985657705349,1.3501272000615951,6.387014323959122e-05,5.689056174267891e-05,1.7764610131089713
2014-07-30,3.539196672747045e-05,0.5622299042738502,0.00038543675764678707,1.3489645190712178,6.566634659463791e-05,5.6841625683222775e-05,1.855402586137412
2014-07-31,4.5379445989039353e-05,0.5608586411940141,0.00040979489977540935,1.2987330010304852,7.64832412998061e-05,4.6433299811251306e-05,1.6854159329816267
2014-08-01,4.584672797284814e-05,0.558118845629186,0.0004126642355379089,1.2648230185321314,7.676783202572369e-05,4.494635688411244e-05,1.6744451658837678
2014-08-11,3.847004227028839e-05,0.5500391933144794,0.00039694698905702694,1.1498851094649798,6.797061888103813e-05,6.755545761087576e-05,1.7668454430977831
2014-08-12,3.841634430365733e-05,0.5611832677276644,0.0003786029841294956,1.150636632590459,6.767912691238632e-05,6.853758006356582e-05,1.7617274141814454
2014-08-13,3.776559449586869e-05,0.5694959877735022,0.00036654273465543607,1.108430080306317,6.700406316543088e-05,6.454501212969578e-05,1.774209146178294
