Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_WBA,Predicted_Covariance,Future_Cov_45_WBA,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.3029640116949274,0.00018924766199766022,0.443415567236216,2.664917445490311e-05,1.4309823990810157e-05,0.651821751141742
2013-11-12,3.99781619662566e-05,0.3058156599328289,0.00019080103892823923,0.4825689788871513,2.670923810682609e-05,1.5769165779015614e-05,0.6680957000817074
2013-11-13,4.4902541372157916e-05,0.2801839371473525,0.00019247275472791817,0.38993668400062,2.604733679823887e-05,1.2322257122796174e-05,0.5800860263644159
2013-11-14,4.545126757048379e-05,0.2811851441413796,0.00017400862246863351,0.4178844800804899,2.5006375949343658e-05,1.302867944101946e-05,0.550179946259252
2013-11-15,4.488960878325864e-05,0.26774819905720015,0.00017426286899669736,0.4458479439974316,2.368110145930933e-05,1.4516395878508732e-05,0.5275408296305109
2013-11-18,4.304897041106976e-05,0.2611717471363076,0.00016953997238875403,0.5465933998938618,2.231226364025669e-05,2.3482611623365767e-05,0.5182995882874644
2013-11-19,4.253689180732228e-05,0.2553113683473663,0.00017868070916879882,0.5044316678420498,2.225829342371575e-05,2.1889691145637907e-05,0.523270330247407
2013-11-20,3.986505410246521e-05,0.25096685484671405,0.0001795368075933967,0.5024503554801715,2.1231921326100166e-05,2.209957564918576e-05,0.5325948203037107
2013-11-21,3.485111027762049e-05,0.25148079087382375,0.00018178609769513076,0.4710840782043773,2.0016745162628233e-05,2.0979701688729182e-05,0.5743502862082964
2013-11-22,3.677714977289896e-05,0.25233766351071274,0.0001815592651759655,0.5140234933203197,2.0619603973254138e-05,2.3933406817413344e-05,0.560663458168493
2013-11-25,4.464079349966786e-05,0.25877403450467096,0.00018229460911385059,0.495885486404906,2.334390797975615e-05,2.34393663858699e-05,0.5229277113976443
2013-11-26,4.5604254902161166e-05,0.2598074947455727,0.00018107094029868773,0.6638749092478957,2.360906217050508e-05,3.880728349203718e-05,0.5176942857888082
2013-11-27,5.098239319509307e-05,0.2778799518892384,0.00018214175531324877,0.6806309959037254,2.6777626698167995e-05,4.0549812476429973e-05,0.5252328307872624
2013-11-29,5.306536742177139e-05,0.2901926101260279,0.00018346925525652183,0.6739418175754835,2.8633443865007048e-05,4.015515155739528e-05,0.5395881580810362
2013-12-02,5.1303727815654587e-05,0.30369780118615236,0.00018186636858627035,0.7441923832088806,2.933541973586814e-05,4.74232398759618e-05,0.5717989897591197
2013-12-03,5.129816798105141e-05,0.3099927211259918,0.00017943872386222805,0.8202462930173939,2.9741338508215594e-05,5.486975265769099e-05,0.579773892104714
2013-12-04,4.926678581923591e-05,0.3225580389147757,0.00016028204630058444,0.8146890216319519,2.866338150149751e-05,5.4559179856796825e-05,0.5817992999719107
2013-12-05,6.186383108747796e-05,0.35353971161049513,0.00017818086172948107,0.9402877940222576,3.7118219571889255e-05,6.495384633099785e-05,0.5999987216989939
2013-12-06,6.149224160789946e-05,0.37015273422630063,0.00018532220057686295,0.9514301552307608,3.9514350559393195e-05,6.317518422124468e-05,0.642590829772533
2013-12-09,5.694825981469449e-05,0.3790632740563364,0.00019156565492229184,0.9678937243085344,3.959230283108557e-05,6.469066741445896e-05,0.6952328826186446
2013-12-10,5.3452041059883435e-05,0.37914290721094857,0.00019444474624357014,0.9092406729106562,3.865299843887951e-05,6.1018386655801375e-05,0.7231341904339209
2013-12-11,5.2671389427449466e-05,0.357134368310909,0.00020265923566864603,1.0207706988343077,3.689794961713347e-05,6.526543476042347e-05,0.7005311615703129
2013-12-12,5.926873458923956e-05,0.3754975059541839,0.00021844237863325036,0.9692672910931852,4.2725615983026165e-05,6.279786173993751e-05,0.7208795038249922
2013-12-13,5.102150798536989e-05,0.3827897522448886,0.00022734779621046697,0.9797189501240708,4.122705590939265e-05,6.406705197763272e-05,0.8080328774526668
2013-12-16,5.265033739264804e-05,0.38614216388930833,0.00023808781896148755,1.0045783528957448,4.323310160610305e-05,6.506631494439414e-05,0.8211362689603583
2013-12-17,5.547285481711756e-05,0.38994772003644684,0.00024549994333787417,0.980766270619024,4.550638553494584e-05,6.372378421038108e-05,0.8203361028555481
2013-12-18,5.7755345996717895e-05,0.3940355129017216,0.0002582925083656112,0.9821079279627924,4.8126841980681194e-05,5.7860463244818514e-05,0.8332880904811155
2013-12-19,6.478693026373803e-05,0.4058467877662297,0.00025875895458691623,0.9780390453611466,5.254767536333024e-05,5.756987217972609e-05,0.8110845065419277
2013-12-20,6.101338500649426e-05,0.41679701937513924,0.0002846199148803626,1.0099585558345727,5.492496727924191e-05,5.997136026330165e-05,0.900211769489526
2013-12-23,6.0371580554275465e-05,0.4308855491537522,0.0003019678325870618,1.066492044422324,5.817796727992947e-05,6.286061074388498e-05,0.9636648029717577
2013-12-24,6.05937066863415e-05,0.44039054693253893,0.0003062867277604869,1.0802018108336784,5.999510771059503e-05,6.493269287358292e-05,0.9901211031890644
2013-12-26,6.0130930524985e-05,0.4507628349346678,0.0003076442275029191,1.1238122388732552,6.13086070847539e-05,7.172242322856385e-05,1.019585204311441
2013-12-27,6.1029823506439453e-05,0.47165273641241834,0.0002968365197326108,1.1203025956719852,6.348221637090524e-05,7.149693605540892e-05,1.0401835155922912
2013-12-30,6.103786899254316e-05,0.487297350068572,0.0002870169875064225,1.1010098761218947,6.44981906959883e-05,7.033626069240073e-05,1.0566913911078364
2013-12-31,6.15980310886923e-05,0.5008058254104717,0.0002796423143332604,1.1236769576149308,6.572857716627272e-05,7.132340605455658e-05,1.0670564627566264
2014-01-02,6.274975633376732e-05,0.504884275994333,0.0002748196263804925,1.1031081271112977,6.630125354800487e-05,6.745979914632737e-05,1.0565977849435313
2014-01-03,6.287727487442676e-05,0.5098557860982368,0.0002682321875949868,1.1060938087463643,6.621397393196673e-05,6.839627140842204e-05,1.053066852280156
2014-01-06,6.194585296328845e-05,0.5144336407786313,0.00027375900184311094,1.1132549039492012,6.699149720790835e-05,6.854328393732263e-05,1.0814524944488235
2014-01-07,5.985294868622432e-05,0.5119709363918891,0.0002771831001539356,1.080436822756932,6.594341847815437e-05,6.906485919214793e-05,1.1017572220853977
2014-01-08,5.957982003469859e-05,0.5183801946928657,0.0002886589578102032,1.0775631813836315,6.798146409965001e-05,6.909907874557459e-05,1.141014928545578
2014-01-09,5.8876921963223624e-05,0.5235642414917947,0.00030116409595766464,1.04986213535642,6.97178721475909e-05,6.915474016292627e-05,1.1841290241215205
2014-01-10,5.8643073362417135e-05,0.5262992458764306,0.0003050735798951445,1.0376896453321127,7.039525853055691e-05,6.929455197401722e-05,1.2004019314525125
2014-01-13,6.549653155125348e-05,0.5180346503844921,0.0003010594700389441,1.0888697273702372,7.274348564493421e-05,6.875644408584818e-05,1.110646379617976
2014-01-14,6.384952094066409e-05,0.5385114310873372,0.00029609977646584195,1.1280685279225893,7.404449711893227e-05,6.921000127358756e-05,1.1596719290618085
2014-01-15,6.070372053025981e-05,0.5603322349533095,0.00029343031122448267,1.217617664685468,7.478349352303032e-05,7.605284830451064e-05,1.2319425048379362
2014-01-16,6.085694586035492e-05,0.5649384938360434,0.0002917734739637407,1.226319276369401,7.527991976149957e-05,7.705205718179416e-05,1.2369979908988573
2014-01-17,6.130074788390541e-05,0.5498915814030703,0.0002937797408442259,1.2522465794629871,7.379397063824853e-05,7.868780151631615e-05,1.203802126166608
2014-01-21,6.022038567812545e-05,0.5973992740497586,0.0002917814543711679,1.3068208489910786,7.918908030917422e-05,8.352972904320842e-05,1.314987930041421
2014-01-22,6.0180607898710316e-05,0.594640238529188,0.0002935695771371094,1.3131325766863535,7.903839321267992e-05,8.406407744846957e-05,1.313353187553523
2014-01-23,6.197862719476769e-05,0.5865247876196318,0.00029660004483989173,1.323009669814479,7.952303624429083e-05,8.324642969166447e-05,1.2830719208153785
2014-01-24,8.312838911315208e-05,0.5292607974287663,0.0003016640554806415,1.38306135670362,8.381199758243071e-05,7.327177747998005e-05,1.008223526000824
2014-01-27,7.785643656399444e-05,0.52858799022708,0.00029465807689592186,1.371948227717223,8.006150095708718e-05,7.248441215832462e-05,1.0283221849137711
2014-01-28,5.7778264472590076e-05,0.5318881217184965,0.0002945427098819135,1.4069856588632013,6.938677090850704e-05,7.376691466167832e-05,1.2009147651263221
2014-01-29,5.541992369045716e-05,0.5350827922185074,0.0003074454225990152,1.4068176711579985,6.984542464691161e-05,7.015539640456341e-05,1.260294493313032
2014-01-30,5.718939038351772e-05,0.5219914085589841,0.00032294438096501407,1.4255070153848868,7.093898248143982e-05,7.369685359967386e-05,1.2404220783910438
2014-01-31,5.786696567157789e-05,0.5209917374715014,0.00033145810004414536,1.45079702617186,7.215401613116735e-05,7.821906066815297e-05,1.2468947575491545
2014-02-03,7.055814511505822e-05,0.49864569395567526,0.0003510741876857397,1.4058524694339365,7.848110342461391e-05,5.7971845435365735e-05,1.112289775994477
2014-02-04,5.3287933521446234e-05,0.5133079512284489,0.0003429523405732621,1.467950287558459,6.939198590956132e-05,6.238722894632545e-05,1.3022082359721054
2014-02-05,5.1744253938995175e-05,0.5198929914938296,0.0003495326568115905,1.5285868539633505,6.991798549100636e-05,8.2298232897548e-05,1.3512222163534802
2014-02-06,5.460185755120456e-05,0.5228244811545667,0.000349101143439429,1.402859116835103,7.218305514321883e-05,7.370266437149209e-05,1.3219890014827236
2014-02-07,6.356327391387762e-05,0.5285882060407415,0.0003497285775103769,1.378357153174491,7.881087668511694e-05,6.971624772431904e-05,1.2398807020528617
2014-02-10,6.2547563500994e-05,0.531813732351722,0.0003432554696011786,1.3683157541430329,7.792440212569729e-05,7.042610546296867e-05,1.2458423280462223
2014-02-11,5.609995653519849e-05,0.5437232784492649,0.00034675459136865186,1.122719623817191,7.583510621714285e-05,5.753307296560078e-05,1.351785471875759
2014-02-12,5.280573476410588e-05,0.547912841817568,0.0003400356567888771,1.1258023630039706,7.341997877170688e-05,5.771231888807465e-05,1.3903788878175654
2014-02-13,5.31879934714369e-05,0.5546509065584743,0.00033491039564617414,1.0894337148224165,7.40271184769998e-05,5.553294623276188e-05,1.3918013003583969
2014-02-14,5.362200748552388e-05,0.5473480709892306,0.000331461404817947,1.1832190053242055,7.297122040456797e-05,6.007655872420874e-05,1.3608446200800617
2014-02-18,5.088126402858046e-05,0.5636239893770145,0.0003267501442571415,1.1820325704443655,7.2673538975333e-05,6.020611008051576e-05,1.4282966503055354
2014-02-19,5.093399391722896e-05,0.5570130155613772,0.000308748445666761,1.2537225127323306,6.985083456093508e-05,6.247952087530244e-05,1.3713991224494826
2014-02-20,5.128532994270177e-05,0.5550410676227134,0.0002944545993375931,1.2365805534994616,6.820730121460173e-05,6.28901425718143e-05,1.3299573443479047
2014-02-21,5.0142924359823583e-05,0.5558886809128438,0.00028275764991414097,1.245737176096273,6.619113711298083e-05,6.352212466359141e-05,1.3200493979568468
2014-02-24,5.289213529725008e-05,0.5531356989332279,0.0002727673775163717,1.2397044192321394,6.643905591824275e-05,6.298412976040265e-05,1.2561235341485066
2014-02-25,4.99909412374215e-05,0.5523607751423373,0.0002664036290965313,1.247968827603541,6.374388892842766e-05,6.357992068811336e-05,1.275108796725579
2014-02-26,4.8822079787728685e-05,0.5607164685340962,0.00025837860208898,1.2435944694223442,6.297667421719637e-05,6.335656066062652e-05,1.2899219879818682
2014-02-27,4.902946505121921e-05,0.5747418215285389,0.0002512667075020696,1.2085652167649967,6.379238684401476e-05,6.0998099226427165e-05,1.301103056649166
2014-02-28,4.913560627678946e-05,0.5932130122149711,0.0002452505386205816,1.2242298488310503,6.511991323883176e-05,6.172178934023276e-05,1.3253100586975544
2014-03-03,5.060228536900576e-05,0.5938859693665733,0.00024495152851104925,1.245000837385212,6.611929401736275e-05,6.35446415234463e-05,1.3066464001616271
2014-03-04,5.593664385448813e-05,0.5996019671611001,0.00024575393789620013,1.219957900051822,7.03009986833241e-05,5.787709934257801e-05,1.2567968658649409
2014-03-05,4.9068183379191435e-05,0.5998924861379503,0.00024267856402091095,1.2326677552424783,6.546197747710169e-05,5.849196983954924e-05,1.3341023239279415
2014-03-06,4.928243059442446e-05,0.5892209947168214,0.0002413676881665551,1.2631781346894644,6.426342051375047e-05,5.9854823814587985e-05,1.3039823673189705
2014-03-07,4.8971813978785636e-05,0.5952035767376741,0.00023851427310872327,1.2499265673738251,6.432737276303078e-05,6.183387503720698e-05,1.313559117718145
2014-03-10,4.912023117884392e-05,0.5927807494948071,0.00023573096204419753,1.2483047108101015,6.378706312352331e-05,6.175362072723848e-05,1.2985904502623025
2014-03-11,5.148937537691702e-05,0.593938144595027,0.0002332979300927528,1.271865872684547,6.509617528702785e-05,6.285893136647978e-05,1.2642642255903311
2014-03-12,4.8906113932888686e-05,0.6025393995746486,0.0002283750771093216,1.2575870724916594,6.367828839044544e-05,6.443397567065822e-05,1.3020516918974148
2014-03-13,5.192240840939531e-05,0.604851900694589,0.00022397457905218938,1.3185501803573223,6.522676334677337e-05,6.394893541937258e-05,1.2562353200659824
2014-03-14,5.053194068255615e-05,0.6126834078932331,0.00021746386819410728,1.3592258510820865,6.422626436963342e-05,6.59262981837017e-05,1.271003319922059
2014-03-17,5.312543808337814e-05,0.6175433816453646,0.00021158633694183312,1.397787917168032,6.547304566057786e-05,6.679971633163673e-05,1.2324236377650322
2014-03-18,5.3640183376897774e-05,0.6183307521946138,0.00020801968824112253,1.3898371425006013,6.531579147517359e-05,6.703201042820657e-05,1.2176653278054297
2014-03-19,4.9711758607667365e-05,0.6257474704661169,0.0002080206249613476,1.40459715157624,6.363292174744029e-05,6.689204434876866e-05,1.2800376315318238
2014-03-20,4.924048797705463e-05,0.6182130464462041,0.00020812833221639144,1.4286944448666856,6.258423415124124e-05,6.750281023584022e-05,1.2709913472101375
2014-03-21,5.1299807125194504e-05,0.6164311526394927,0.00020976532958651777,1.352951809691244,6.394539863568495e-05,6.256099485000458e-05,1.2465036852795477
2014-03-24,5.150721281894852e-05,0.6106615751371184,0.00020693549339737146,1.352071545020439,6.304521235901307e-05,6.186979582653741e-05,1.2240074527158251
2014-03-25,5.187847468728203e-05,0.5903655594957753,0.000205791714370541,1.3255686774953497,6.099982031605222e-05,6.07656632405146e-05,1.1758213918923541
2014-03-26,4.894688218699071e-05,0.601476574809964,0.00020542984322788108,1.2716515655541876,6.0313287601549547e-05,5.645006437898862e-05,1.2322191916358636
2014-03-27,4.819111839496585e-05,0.6043623384602222,0.00020448063534108353,1.259803201652874,5.999388531130051e-05,5.565789870420963e-05,1.2449158124864685
2014-03-28,4.77393720640184e-05,0.6075960646999736,0.00020228889031721214,1.2475835236828818,5.970893424885089e-05,5.4721114612737134e-05,1.250727264882775
2014-03-31,4.471229395078723e-05,0.5939422490055121,0.00020041420377876106,1.2772590580237038,5.6224026414191685e-05,5.448973866639216e-05,1.2574623542257728
2014-04-01,4.637295349124256e-05,0.5839545405191172,0.00019948406335174767,1.3304823245396653,5.616496868429246e-05,5.6722263445876764e-05,1.2111578938981986
2014-04-02,4.141854620280984e-05,0.5877162781033306,0.00019959534617118506,1.2947872314397828,5.343678862701196e-05,5.547393276836667e-05,1.2901657234745436
2014-04-03,4.131197301210188e-05,0.5691392069260811,0.00020334769469429343,1.3066926967239416,5.2164626172058436e-05,5.585495872115888e-05,1.2626999479491672
2014-04-04,4.5815215175484866e-05,0.5634211490559751,0.0002070543061335428,1.297699814901767,5.487570892354924e-05,5.063640088887122e-05,1.1977616761890169
2014-04-07,4.72141155464609e-05,0.56040146198919,0.00020672919313814245,1.2800079748910091,5.536510063824788e-05,4.619321276436457e-05,1.1726387330874817
2014-04-08,4.530353492960697e-05,0.5295105485014094,0.00021037354442386387,1.4399541156536748,5.1693533992879064e-05,5.388261144571648e-05,1.1410485754191353
2014-04-09,4.691297863661334e-05,0.5376098654204324,0.00021309127923794955,1.383020499404396,5.375224061305021e-05,4.88846554306844e-05,1.1457861379771601
2014-04-10,5.810324280314903e-05,0.5164903991894654,0.00021342041285493096,1.2806680667500854,5.7514906302954544e-05,3.076429920373415e-05,0.9898742914885535
2014-04-11,5.691804938589508e-05,0.4649890241063773,0.00021253584698209326,1.533089109649764,5.1142717494226615e-05,3.307425756124781e-05,0.898532504996567
2014-04-14,5.793906540801691e-05,0.44789004643913566,0.00021144030653045818,1.6437166218535777,4.957366683683163e-05,3.5209581299817676e-05,0.8556173022075055
2014-04-15,5.375893588153699e-05,0.43225700462518324,0.0002105904071951698,1.687931361982018,4.599246257268763e-05,3.5056999851963435e-05,0.855531491062927
2014-04-16,3.1303883437837385e-05,0.47404544875336085,0.0001979805576830139,1.8938437457075972,3.7319031276167724e-05,3.646545349738669e-05,1.1921534064703216
2014-04-17,3.0074876652121772e-05,0.5112303535245862,0.0001965255082311105,1.9096892927334308,3.9303210099488466e-05,3.685528490602409e-05,1.3068452633775187
2014-04-21,3.398061258211898e-05,0.5301553645078682,0.00019755419176230662,2.000338934308412,4.343720642659746e-05,4.0577573341229204e-05,1.2782938012557978
2014-04-22,3.465237531876505e-05,0.5632207730832953,0.00019806934809324408,2.0189017408945023,4.6660974563800256e-05,4.094593213996632e-05,1.346544764523899
2014-04-23,3.661275306357103e-05,0.5728513627752585,0.00019946241648503382,2.0326485746867764,4.895405618328972e-05,4.085764580741446e-05,1.3370766218615242
2014-04-24,2.8915216768426475e-05,0.5946020448304905,0.00019979684790538742,2.0306827605376303,4.519432878746777e-05,4.081006072783314e-05,1.562994638754257
2014-04-25,3.367547480592454e-05,0.5698973824766226,0.00020035014619237037,2.086597724354566,4.6811047333707296e-05,3.799111781127189e-05,1.3900634691414004
2014-04-28,3.364553762091845e-05,0.5665408172281178,0.0002043821314786509,1.9497018929263423,4.6980366759489675e-05,3.667880302062613e-05,1.3963327704497894
2014-04-29,3.9441733334885286e-05,0.5447635175319736,0.0002063858748615998,1.997964972387413,4.915028008723004e-05,3.701964062123761e-05,1.2461490895928191
2014-04-30,4.001418281063408e-05,0.5512304525263831,0.00020769721069681794,2.006601879641365,5.025224981141444e-05,3.7676593131713046e-05,1.25586095433291
2014-05-01,2.1991126094734782e-05,0.5527549981976627,0.00021164663168014427,2.022131070516501,3.7710482854194904e-05,3.888676826815066e-05,1.7148045394193672
2014-05-02,2.5114593555483047e-05,0.5575624117154391,0.00020981579467884838,2.1762284826488,4.047395589798437e-05,4.4310164243310807e-05,1.6115712089295606
2014-05-05,2.3421323104644024e-05,0.5603043485925766,0.0002133678547096529,2.177018731555945,3.9609029467660435e-05,4.488871956068605e-05,1.6911525147700424
2014-05-06,2.3724080850696792e-05,0.5431572187511209,0.00021884040285084232,2.2112199680014584,3.913668225698491e-05,4.203612950608424e-05,1.6496606339897648
2014-05-07,2.503936026433856e-05,0.5421936552134363,0.00021920375860040603,2.185550636812127,4.01689096927061e-05,4.040256074821891e-05,1.6042306699790279
2014-05-08,2.245244272166245e-05,0.5678041048013541,0.0002211103206562135,2.0951811244354674,4.000689382148662e-05,3.924921266402488e-05,1.7818503900641234
2014-05-09,2.6257615904936162e-05,0.5994887044103262,0.00021621611433947382,2.0721507878029763,4.517026924612154e-05,3.922856825368865e-05,1.7202730594299689
2014-05-12,2.5472098693136958e-05,0.5993038222959229,0.00021634692112568727,2.1402418588952727,4.4489217938631043e-05,3.722260710130837e-05,1.7465862736554933
2014-05-13,2.7268227179962204e-05,0.6030342431783885,0.0002158989329836241,2.029760159087786,4.6269592424333576e-05,4.2201453505800226e-05,1.6968317052285065
2014-05-14,2.54765910501542e-05,0.6036467728874512,0.00021651921823612923,2.065254377936408,4.483340938569946e-05,4.5572511330613054e-05,1.759788399375673
2014-05-15,2.174205444419079e-05,0.6090863281257777,0.00021637219058510441,2.197326816291406,4.1776289269224745e-05,4.4034653779073595e-05,1.9214508627259397
2014-05-16,2.0552751262807784e-05,0.6148123954500401,0.00021613667394879615,2.256149562567843,4.097715759433153e-05,4.546307119850839e-05,1.9937553406041413
2014-05-19,2.1296152341554682e-05,0.6017456628174869,0.0002197306108294446,2.1987889535114062,4.1163170946917285e-05,4.404900563898847e-05,1.9328923970268825
2014-05-20,2.0908636850371392e-05,0.5915540437477292,0.00021909581825695838,2.246702447801761,4.003818035650237e-05,4.2180523927053e-05,1.9149110792361954
2014-05-21,2.119414789263069e-05,0.5790218510324874,0.00021803758458966937,2.3039436559294595,3.936122578762749e-05,4.227447155833566e-05,1.8571742533378086
2014-05-22,2.007249814887391e-05,0.6022151598907529,0.00021949035867335537,2.303546563699204,3.997239049282344e-05,4.2171291432896404e-05,1.991400880765105
2014-05-23,2.2049522594442057e-05,0.6194393518332109,0.00021952002267286897,2.3764999666795177,4.3095850567429884e-05,4.440664497267163e-05,1.954502660220539
2014-05-27,2.174082787467674e-05,0.6241884556949872,0.00021463273548704055,2.414332122419936,4.2638483634522886e-05,4.350762688576747e-05,1.9612171109724528
2014-05-28,2.1661197917021908e-05,0.6285328281979113,0.000215447824645811,2.092988220566753,4.2937846365046616e-05,5.7367185325722347e-05,1.9822470820648839
2014-05-29,2.1856321025887475e-05,0.6368095471889967,0.0002112511640041031,1.972939087674919,4.327107170507153e-05,5.338134688840462e-05,1.9797966754706608
2014-05-30,2.8179051435749515e-05,0.6416852506328472,0.00021283590796919986,2.009715099316071,4.969442754683909e-05,5.658306332350316e-05,1.7635237885897737
2014-06-02,2.8496658002674943e-05,0.6483176417288302,0.00021668607950926566,2.173398625358517,5.0944852684241044e-05,6.583933379922776e-05,1.7877483275217367
2014-06-03,3.418588872187905e-05,0.6517620944307264,0.0002193511734855384,2.125957980896298,5.643941677858902e-05,6.440244727678386e-05,1.650956546361998
2014-06-04,2.793146765100254e-05,0.637019942253467,0.00023654011833082014,1.892500316876474,5.177883935722227e-05,5.8315416518656364e-05,1.8537815486170408
2014-06-05,4.136471088316827e-05,0.648123212013633,0.00023983758264445491,1.7018178873787588,6.455519411104494e-05,5.59976295285435e-05,1.5606344812460207
2014-06-06,3.9833023701562004e-05,0.579144331693084,0.00032783567793287575,1.783874191170601,6.618149222911648e-05,5.809373475685119e-05,1.6614729708937777
2014-06-09,5.1073182956276414e-05,0.5428282393154333,0.00039420506959427117,1.7761479828418207,7.702292327992713e-05,5.783285832692231e-05,1.5080893498622594
2014-06-10,4.95066057749403e-05,0.5243973520414588,0.0004295075859375008,1.759410788890723,7.646760449490335e-05,5.919247686700277e-05,1.5445939647433962
2014-06-11,4.7157992518462575e-05,0.5010422019513707,0.00045706743823074484,1.7573832356835293,7.356006484515592e-05,5.952321222651157e-05,1.55986421212389
2014-06-12,4.667919578081926e-05,0.5199746276863573,0.000493133361942797,1.690910590299866,7.889073960493436e-05,5.524203491426927e-05,1.6900620990850703
2014-06-13,3.72024477228719e-05,0.49299776099618176,0.0005394024562035458,1.6519906281462131,6.983725556032292e-05,5.6114396457074735e-05,1.8772220602406031
2014-06-16,2.938646502467408e-05,0.44641803467801144,0.0005524252696476546,1.6409330292392246,5.6879028861746416e-05,5.658822544962851e-05,1.9355519220834643
2014-06-17,3.191330809025626e-05,0.4531074191488958,0.0005805653374181765,1.6416438242696634,6.167549406442152e-05,5.659460903629728e-05,1.9325948250175988
2014-06-18,3.560112133469648e-05,0.44267310092213874,0.0006348696351516854,1.4628986851213177,6.655140820224766e-05,4.906882854006855e-05,1.8693626972189596
2014-06-19,3.687128606172102e-05,0.44343618548501595,0.0006652074367218725,1.4566940317229915,6.944705292181296e-05,4.895711458120574e-05,1.88349961011833
2014-06-20,3.6786047916274955e-05,0.4260467344173858,0.0006900983503913187,1.4319508421378182,6.7881948761877e-05,4.85126823570794e-05,1.8453177932126963
2014-06-23,3.78482539714106e-05,0.40410755176900365,0.0007076758428931613,1.42976395466633,6.613587084087798e-05,4.8418901786494514e-05,1.7473955572913606
2014-06-24,3.933090292313687e-05,0.39551749171454137,0.0007253998211978744,1.4143542897954444,6.6806908520849e-05,4.6524762606709807e-05,1.6985856808679836
2014-06-25,4.004889359785303e-05,0.373209955906933,0.000740218989256894,1.350006782702706,6.425820548822318e-05,4.39698229397817e-05,1.6044939002177074
2014-06-26,4.4267929857314866e-05,0.37058984543708673,0.0007484127058218865,1.3596258542960469,6.745415364786007e-05,4.439581168897177e-05,1.5237702297188829
2014-06-27,3.536085878696092e-05,0.3595154300528241,0.0007455946618598348,1.3604601873539035,5.837546211400477e-05,4.4399224848864286e-05,1.6508496715450345
2014-06-30,3.524942345217237e-05,0.3566342230407628,0.000738597156340417,1.3579176413405438,5.754437014819203e-05,4.431872721694564e-05,1.632491102337325
2014-07-01,3.707778978776346e-05,0.3526506687069967,0.000735172729422746,1.339580280627907,5.822323406902499e-05,4.264960036325506e-05,1.5702994812339117
2014-07-02,3.729144432547138e-05,0.3525018489952148,0.0007368644747318948,1.40473029092518,5.843321892009309e-05,4.5245714165820385e-05,1.5669336486434
2014-07-03,3.7850371933542936e-05,0.35326669360584356,0.0007387003907891864,1.3905784037673063,5.907067501445282e-05,4.440667856039623e-05,1.56063658022088
2014-07-07,3.637233936281704e-05,0.3378811046174068,0.0007417319076492657,1.3663292629356771,5.5497446790743834e-05,4.45490646122309e-05,1.5258146097547451
2014-07-08,3.904012916123487e-05,0.33242219855805655,0.0007721662759462036,1.2853407312550371,5.7716641983129886e-05,4.091637270696492e-05,1.4783927006173938
2014-07-09,3.921043801203444e-05,0.3349384682718703,0.0007737853842646152,1.2606459745704508,5.8341304802151044e-05,3.9669318967730466e-05,1.4879023994642695
2014-07-10,3.784415060760939e-05,0.3354986886591994,0.0007715067978333451,1.264365850516736,5.732711503365733e-05,4.035728396643444e-05,1.5148210255280632
2014-07-11,4.137743263306523e-05,0.33125801688487455,0.0007651798625571062,1.2598107287349205,5.8942687508250294e-05,4.020910868557127e-05,1.4245129230456035
2014-07-14,3.5819786180035966e-05,0.3283593003129591,0.0007568144830799043,1.319631850819826,5.4063671223812406e-05,4.3007361290594904e-05,1.509324230805839
2014-07-15,3.740515266448331e-05,0.33454740067659916,0.0007571786123792355,1.332304084315944,5.630183436537505e-05,4.3299156624449365e-05,1.505189268184284
2014-07-16,4.331224214055195e-05,0.33842663274122897,0.0007547419457859467,1.2989830061454652,6.118840176548684e-05,4.260818799294048e-05,1.4127276433052167
2014-07-17,4.7474517764657056e-05,0.345715518085892,0.0007615647689497314,1.2781743817855318,6.5735894576178e-05,3.8860960470701e-05,1.3846563940269414
2014-07-18,4.82618636397603e-05,0.3395520396021681,0.000771913647328601,1.3232118459500055,6.553793408790925e-05,3.931783500126534e-05,1.3579652575603431
2014-07-21,3.56854935741795e-05,0.32991802074387055,0.0007731614582561157,1.2271985447188452,5.480081159757974e-05,3.731180176780028e-05,1.535660743592216
2014-07-22,3.6878426197529086e-05,0.324418251536673,0.0007784623340481311,1.1873487897076591,5.496804244453055e-05,3.720947004362009e-05,1.4905202882061572
2014-07-23,3.8554343811198455e-05,0.3419652128164649,0.0007650040873728332,1.1222297535235355,5.872871040012384e-05,4.174210882846819e-05,1.5232709104769036
2014-07-24,3.79220014302475e-05,0.35727426630907455,0.0007648368568963252,1.0739756803401883,6.084596246879743e-05,4.154175485521243e-05,1.6045029316481494
2014-07-25,3.58816002468109e-05,0.38639008396739977,0.0007630383328487378,1.1114006184509264,6.393446749198161e-05,4.252445171022994e-05,1.7818176182837333
2014-07-28,3.90148494586092e-05,0.36474973047131615,0.0007751174849865769,1.1146674585787857,6.342985436718852e-05,4.281298867011635e-05,1.6257874949506381
2014-07-29,3.5953585678647994e-05,0.36001869235762596,0.0007747371089526878,0.9836966780291434,6.008600563315926e-05,4.145021046530467e-05,1.6712103813568435
2014-07-30,3.539196672747045e-05,0.3778181297606015,0.0007657429219401225,0.984140616779873,6.219803121358993e-05,4.146895768405653e-05,1.757405336994545
