Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SCHW,Predicted_Covariance,Future_Cov_45_SCHW,Beta_Predicted
2013-11-14,4.545126757048379e-05,0.7103723242232759,0.00018530059813332423,1.531597520515761,6.519247116315573e-05,4.775169712839501e-05,1.4343378006357723
2013-11-15,4.488960878325864e-05,0.7108728680246149,0.00018360123803700998,1.6145389282017524,6.4536090314024e-05,5.25678912700675e-05,1.4376621241148446
2013-11-18,4.304897041106976e-05,0.7146526339874825,0.00018679287495325885,1.6230572581361509,6.408502181010657e-05,6.972938795583218e-05,1.488653995627908
2013-11-19,4.253689180732228e-05,0.717984821060492,0.00018062523961894945,1.6566808875241692,6.293429294278565e-05,7.189126945562987e-05,1.4795226042339127
2013-11-20,3.986505410246521e-05,0.8405595891019065,0.00014280125245034247,1.6764694675009448,6.342065077252164e-05,7.373716311769958e-05,1.590883348847626
2013-11-21,3.485111027762049e-05,0.8602508258393717,0.000152653613926956,1.6717625406329266,6.274613108965494e-05,7.44518463255189e-05,1.8004055133344528
2013-11-22,3.677714977289896e-05,0.8819964282105102,0.0001642993314714401,1.7402018180091252,6.856046567742386e-05,8.102539785834436e-05,1.864213678895421
2013-11-25,4.464079349966786e-05,0.8875339690744465,0.00017381762478030263,1.7619869302486002,7.81803917650468e-05,8.32850695523053e-05,1.751321731447907
2013-11-26,4.5604254902161166e-05,0.9043260524012021,0.00018423648746882472,1.8380768408028552,8.28925590281235e-05,0.0001074460987266342,1.8176496733903496
2013-11-27,5.098239319509307e-05,0.8853748634399519,0.0001995033811385084,1.8585306487275453,8.929197460517666e-05,0.00011072529717447664,1.7514276794242525
2013-11-29,5.306536742177139e-05,0.8734654335814865,0.00021370879215993165,1.8606681240561929,9.30170379458162e-05,0.00011086329497742237,1.7528765457610616
2013-12-02,5.1303727815654587e-05,0.8516482348451984,0.00022413739531034827,1.869634367024096,9.132546083954079e-05,0.00011914139551578777,1.7800940541337067
2013-12-03,5.129816798105141e-05,0.8465632999688493,0.00023299571817916284,1.800871323529243,9.255168602783472e-05,0.00012046791912570462,1.8041908643213458
2013-12-04,4.926678581923591e-05,0.8411103017657955,0.00023923025846434522,1.8027542346850765,9.131415860506517e-05,0.0001207292474995687,1.8534628774059811
2013-12-05,6.186383108747796e-05,0.8392863948109798,0.0002461470187525457,1.8232066166476533,0.00010356806895363884,0.000125944719436172,1.6741295702684402
2013-12-06,6.149224160789946e-05,0.8399289747972403,0.00024837754400496167,1.836665678700393,0.00010380275732923079,0.00012195502945415094,1.6880626663623857
2013-12-09,5.694825981469449e-05,0.8324982888319392,0.0002474529781784632,1.8324700506089,9.882570493694512e-05,0.00012247595744624263,1.7353595221086089
2013-12-10,5.3452041059883435e-05,0.8190270618938003,0.0002453887904016243,1.7879895003906612,9.380106263184815e-05,0.00011999049088081334,1.7548640009230116
2013-12-11,5.2671389427449466e-05,0.7860478204545974,0.00024407114436281573,1.8841839123994115,8.91239802969546e-05,0.00012046983945735724,1.6920757410380372
2013-12-12,5.926873458923956e-05,0.7955509736143298,0.00025801586823027067,1.9124762846062604,9.837937229294533e-05,0.0001239074323514618,1.6598864979109313
2013-12-13,5.102150798536989e-05,0.7515110081326621,0.00027082568187558116,1.9320673239490536,8.83399022485311e-05,0.00012634425173878107,1.7314247605904167
2013-12-16,5.265033739264804e-05,0.7478426511619347,0.0002844005715043836,1.9269552645602743,9.151157752097169e-05,0.0001248084609490378,1.7381004957007196
2013-12-17,5.547285481711756e-05,0.7481811261465326,0.00029425678236004015,1.9173545092272024,9.558951268112867e-05,0.00012457716854769003,1.7231763715112078
2013-12-18,5.7755345996717895e-05,0.8665592937412787,0.00029752172396050914,1.8899199948726737,0.00011359356256384132,0.00011134381801174187,1.9668060264117642
2013-12-19,6.478693026373803e-05,0.8690474836399292,0.00030564660302547354,1.887969251486833,0.00012229170342693572,0.00011113068440658802,1.8875983617236416
2013-12-20,6.101338500649426e-05,0.8730548679462778,0.0003155791723799461,1.8737413804188532,0.00012114577281761834,0.00011126280253400929,1.985560591413238
2013-12-23,6.0371580554275465e-05,0.8761759560520559,0.00032350834314188824,1.8852857150103892,0.00012244761961659808,0.0001111215147755436,2.0282327958353648
2013-12-24,6.05937066863415e-05,0.8807935369503735,0.0003321835489057318,1.9190145287849285,0.00012496170428650622,0.00011535509362029878,2.0622884969450794
2013-12-26,6.0130930524985e-05,0.8780611928878614,0.000339302409728197,1.98056024217224,0.00012542012164100416,0.00012640063438102933,2.0857838145193983
2013-12-27,6.1029823506439453e-05,0.858581351547224,0.0003416473865992028,1.980350962846238,0.0001239771246812103,0.00012638462742555403,2.0314186992221774
2013-12-30,6.103786899254316e-05,0.8459060546933334,0.0003441405826609328,1.9769419188291653,0.00012259979943365405,0.0001262937828189913,2.0085858411706963
2013-12-31,6.15980310886923e-05,0.8376085432012411,0.0003457463053292945,1.9664351450233848,0.000122237170247483,0.00012481599037693938,1.9844330750033075
2014-01-02,6.274975633376732e-05,0.8359288131677768,0.00035193901131625897,2.009296089734645,0.00012422500464030677,0.00012287708458277386,1.9796890362338821
2014-01-03,6.287727487442676e-05,0.8304606834799272,0.0003540267208948224,2.0122797649757147,0.00012390360806855321,0.00012443106711802857,1.9705626288035407
2014-01-06,6.194585296328845e-05,0.8291775542566635,0.0003504973660946387,2.016432267303086,0.00012217885063194555,0.0001241520598272985,1.9723491531281931
2014-01-07,5.985294868622432e-05,0.8311043479503526,0.0003475763538547832,2.016535857764598,0.00011987357054494428,0.00012890320113030938,2.002801418746713
2014-01-08,5.957982003469859e-05,0.8296441434558857,0.0003466404197196639,2.022559446150234,0.00011922876522643088,0.00012969726216674124,2.0011602109068716
2014-01-09,5.8876921963223624e-05,0.8229354280706692,0.0003414320436218906,2.0208388536561306,0.00011667839512737838,0.00013311327376169365,1.981733950023056
2014-01-10,5.8643073362417135e-05,0.8152121331365553,0.00033653234510082325,2.016281109383011,0.00011452291720108824,0.00013464266195279756,1.952880547261411
2014-01-13,6.549653155125348e-05,0.8106616692272561,0.00033370366084862645,1.8959571252800984,0.00011984758168285375,0.00011971980375312769,1.8298309672943298
2014-01-14,6.384952094066409e-05,0.8054927956403266,0.00033437391589983325,1.899608884909424,0.00011769463805013077,0.00011654605202576966,1.8433127816182897
2014-01-15,6.070372053025981e-05,0.8174884412930996,0.0003574156873680432,1.834527467967652,0.0001204137497527578,0.000114585262088689,1.983630471096636
2014-01-16,6.085694586035492e-05,0.8114427727232755,0.0003569835008802439,1.8461844992169365,0.00011960161533267144,0.00011599941087361257,1.9652911207064954
2014-01-17,6.130074788390541e-05,0.8057408755732332,0.00036482595187267393,1.8058518553768588,0.0001204955878578501,0.00011347486564882682,1.9656462933543812
2014-01-21,6.022038567812545e-05,0.789231541532199,0.0003701725002197585,1.7810339716155494,0.00011783607709353911,0.00011384061187931945,1.9567473002143538
2014-01-22,6.0180607898710316e-05,0.7772720223412708,0.0003765128751301076,1.7965080061765044,0.00011700144805276477,0.00011500878955353893,1.9441719207903205
2014-01-23,6.197862719476769e-05,0.769017014033963,0.00036579608753478096,1.7511916392673588,0.00011579143941071634,0.00011018850050834706,1.868247888854363
2014-01-24,8.312838911315208e-05,0.7706223581059559,0.00035755297383711926,1.7570432573966304,0.00013285762501871683,9.308457788561694e-05,1.5982220567016483
2014-01-27,7.785643656399444e-05,0.7662341056513969,0.00035252717218432723,1.7156021181466543,0.00012694191298046116,9.064074614415254e-05,1.630461379723187
2014-01-28,5.7778264472590076e-05,0.7541595152000097,0.0003476108133754786,1.715243355547309,0.00010687893068783511,8.992857136504128e-05,1.8498120645098006
2014-01-29,5.541992369045716e-05,0.7466215945895824,0.00034487307175976213,1.709487383800118,0.00010321983280597497,8.524897541298226e-05,1.8625040586937607
2014-01-30,5.718939038351772e-05,0.7347140391195489,0.00034352459540559175,1.841902869552888,0.00010298049867115677,9.522397621144488e-05,1.8006923658489684
2014-01-31,5.786696567157789e-05,0.730888297999728,0.00034289625517273855,1.8023978529233728,0.00010295506917943697,9.717545904954267e-05,1.779168269574651
2014-02-03,7.055814511505822e-05,0.7142449528345054,0.00036315209566687085,1.7087577393805848,0.00011433127195512141,7.046247149513661e-05,1.6203837525587292
2014-02-04,5.3287933521446234e-05,0.7172612567479627,0.0003531307620195879,1.7357442684039623,9.839195458381926e-05,7.376835304504662e-05,1.8464209077317755
2014-02-05,5.1744253938995175e-05,0.7234448100595073,0.0003333371824102775,1.8394190464309743,9.501197597320646e-05,9.903325852035063e-05,1.8361840927346744
2014-02-06,5.460185755120456e-05,0.713039407863845,0.0003252217322293993,1.812969593989932,9.501824857213418e-05,9.524882997732011e-05,1.740201759308791
2014-02-07,6.356327391387762e-05,0.7322665760868717,0.0003131431032769229,1.909018608854436,0.00010331033410527559,9.655669718019915e-05,1.6253148672809328
2014-02-10,6.2547563500994e-05,0.735151006487318,0.0003077630243585979,1.9592285684258648,0.00010199760519186462,0.00010083991020949508,1.6307206785160173
2014-02-11,5.609995653519849e-05,0.7300458669988837,0.00032515038063097353,1.969762893992529,9.859923431814286e-05,0.00010093928163444816,1.7575634707716625
2014-02-12,5.280573476410588e-05,0.7330995500196336,0.0003246452286112055,1.971577976609329,9.598602569922381e-05,0.00010106954882842195,1.817719725480825
2014-02-13,5.31879934714369e-05,0.7358473580038272,0.00032880834391244186,1.971467211666744,9.731190022724353e-05,0.00010049384480724312,1.8295839695382026
2014-02-14,5.362200748552388e-05,0.7528917276042534,0.00033410786617521894,2.0299151479547834,0.00010077374775506649,0.00010306656336867386,1.8793356026864898
2014-02-18,5.088126402858046e-05,0.7405900348973373,0.0003509785336512463,2.0265736318413343,9.896852268907412e-05,0.00010322229540514405,1.9450877366859953
2014-02-19,5.093399391722896e-05,0.7335895036602549,0.00036478753124489745,1.992571872734371,9.999469670252365e-05,9.930023163317587e-05,1.963221200855003
2014-02-20,5.128532994270177e-05,0.7292127084840052,0.0003749951518202871,1.939991206532499,0.00010112618697204177,9.86642748194795e-05,1.971834578914173
2014-02-21,5.0142924359823583e-05,0.7273999298126324,0.0003695744168101313,1.914730976364206,9.902139361713395e-05,9.763518510299928e-05,1.9747829804771748
2014-02-24,5.289213529725008e-05,0.7244052675604918,0.0003642951729536951,1.9125004165665629,0.00010055504347388235,9.716604420791088e-05,1.901134127196228
2014-02-25,4.99909412374215e-05,0.7344450872609115,0.0003353415609975185,1.9022402665776847,9.50930282684631e-05,9.691290567809507e-05,1.9022051978745247
2014-02-26,4.8822079787728685e-05,0.7337557716120181,0.0003363278866581315,1.9027550462196563,9.402451623525567e-05,9.693836573921559e-05,1.9258605254847931
2014-02-27,4.902946505121921e-05,0.7340754295996251,0.0003382385556651002,1.913549103696895,9.45324298095802e-05,9.6579693410654e-05,1.9280738574411487
2014-02-28,4.913560627678946e-05,0.7308963424573985,0.00033942277487166404,1.9088332055963253,9.438966352884558e-05,9.62373210504173e-05,1.921003335079089
2014-03-03,5.060228536900576e-05,0.723568781775368,0.0003526053217977065,1.9116397217939336,9.665166015111345e-05,9.756978244167329e-05,1.9100255936328372
2014-03-04,5.593664385448813e-05,0.7103109443807057,0.0003814122688250831,1.8490038333865035,0.00010375141738229613,8.772022259552763e-05,1.8548023305114958
2014-03-05,4.9068183379191435e-05,0.7116085299130416,0.0003687590135116297,1.8505176652722688,9.572215278996722e-05,8.780989281525158e-05,1.950798790536854
2014-03-06,4.928243059442446e-05,0.712659857809638,0.00035718119429273753,1.86262207198286,9.455242002184617e-05,8.825906092738424e-05,1.9185827257583212
2014-03-07,4.8971813978785636e-05,0.7135772627304575,0.0003422314283707977,1.898470815866917,9.237916743138285e-05,9.391736303096816e-05,1.8863742207180865
2014-03-10,4.912023117884392e-05,0.7078261157080943,0.00033481869760981434,1.8937564619587803,9.077403371999158e-05,9.368411197107956e-05,1.8479968750450009
2014-03-11,5.148937537691702e-05,0.7054039758873368,0.00033461757230061293,1.8960580406609904,9.259149297672245e-05,9.370813763027349e-05,1.7982640554274767
2014-03-12,4.8906113932888686e-05,0.705914553467088,0.00033471459094658123,2.011247470726908,9.031731861341213e-05,0.00010304866631598589,1.8467490330012701
2014-03-13,5.192240840939531e-05,0.696913296025353,0.0003342612534540212,2.0709287590718,9.181194406601996e-05,0.00010043886948323423,1.7682528002573679
2014-03-14,5.053194068255615e-05,0.6952198018528323,0.0003332670497471171,2.0572313123511403,9.02196859182016e-05,9.978153727942798e-05,1.7853991890983487
2014-03-17,5.312543808337814e-05,0.6920114863569528,0.00033497931144126764,2.032300961106141,9.231527294704744e-05,9.712283675870647e-05,1.7376849260454568
2014-03-18,5.3640183376897774e-05,0.6874420404350688,0.0003296675496318139,2.059946933396572,9.141538966552583e-05,9.935148521973796e-05,1.7042333547445965
2014-03-19,4.9711758607667365e-05,0.7352130635914761,0.0003227540811560909,2.1896841426935496,9.312765127557113e-05,0.0001042807531102288,1.8733525806348652
2014-03-20,4.924048797705463e-05,0.738257969773511,0.0003236908385706956,2.1288145105881227,9.320399373002108e-05,0.00010058201209632497,1.8928324547362898
2014-03-21,5.1299807125194504e-05,0.7453377810871176,0.00031527557203575894,2.1877016049110445,9.47886119002973e-05,0.00010116013582879977,1.8477381731469407
2014-03-24,5.150721281894852e-05,0.7350777193431413,0.00029503308837045163,2.211573820597203,9.061553248188467e-05,0.00010119998548863469,1.7592785072724602
2014-03-25,5.187847468728203e-05,0.7433996680861535,0.0003071396303003898,2.2732723453404966,9.383911229438009e-05,0.00010420953975160613,1.8088255844072585
2014-03-26,4.894688218699071e-05,0.7559245910571403,0.0003127094958077086,2.3453124232362867,9.352151315784171e-05,0.00010411109526125057,1.9106735501673735
2014-03-27,4.819111839496585e-05,0.7637071472815633,0.0003304454513768996,2.324116831100771,9.637408033532358e-05,0.00010267910018996616,1.9998307477626631
2014-03-28,4.77393720640184e-05,0.7705171798983914,0.00031203781998177864,2.3399481575556216,9.404252800794652e-05,0.00010263406728831696,1.9699154794460991
2014-03-31,4.471229395078723e-05,0.7649204449411102,0.0002814394668525201,2.380639648180532,8.580690639271935e-05,0.00010156156769710056,1.9190897807024412
2014-04-01,4.637295349124256e-05,0.7656800877775732,0.0002747436664084414,2.422924718404513,8.642583342968243e-05,0.00010329620443053891,1.8637120761782786
2014-04-02,4.141854620280984e-05,0.7821507335125443,0.0002849097041097877,2.416037334327496,8.496528202165527e-05,0.00010351283160346863,2.05138252814608
2014-04-03,4.131197301210188e-05,0.7920277091589741,0.0002926252763699546,2.404306768101377,8.708317656160803e-05,0.00010277279089566763,2.1079403914235226
2014-04-04,4.5815215175484866e-05,0.8008521612934173,0.00035425888358256896,2.2732334543584654,0.00010202758150018266,8.870183935227154e-05,2.2269366434139615
2014-04-07,4.72141155464609e-05,0.8074346199070532,0.00035228324851586045,2.3300914536714377,0.00010413321859553721,8.408885912530152e-05,2.2055526697956513
2014-04-08,4.530353492960697e-05,0.7849373264381504,0.00028592871297929444,2.3283782087461966,8.933670114377258e-05,8.712715006449498e-05,1.9719587286639937
2014-04-09,4.691297863661334e-05,0.7937856591252568,0.0002896545509148659,2.3069606047605618,9.25315699710674e-05,8.154251820884118e-05,1.972408758945247
2014-04-10,5.810324280314903e-05,0.8204499904828632,0.0003518329181394613,2.35159585260835,0.00011730608350936829,5.649020249211974e-05,2.0189248973038496
2014-04-11,5.691804938589508e-05,0.8216441730483124,0.00033421370869792357,2.548592136274633,0.00011332374380212274,5.49823178595112e-05,1.990998374413822
2014-04-14,5.793906540801691e-05,0.821737109609387,0.00033798787559840876,2.4148433467470367,0.00011499241731260929,5.1727665227192614e-05,1.9847130170777318
2014-04-15,5.375893588153699e-05,0.8255876904869345,0.000357762538727073,2.313181208117408,0.00011449485531836894,4.804294481223146e-05,2.1297827689645756
2014-04-16,3.1303883437837385e-05,0.7825909091848502,0.000341168283507716,2.1568726906931213,8.087573355540079e-05,4.153000530298073e-05,2.583568703736141
2014-04-17,3.0074876652121772e-05,0.7521347301037885,0.0003292697357438533,2.160454588526165,7.484684146044513e-05,4.169482946238288e-05,2.4886832397088057
2014-04-21,3.398061258211898e-05,0.7323782564425851,0.00031712199318694806,2.190213750204164,7.602636479985682e-05,4.442925024233702e-05,2.237345327902147
2014-04-22,3.465237531876505e-05,0.7156636674619704,0.000307596038359392,2.193985709708321,7.388662739292887e-05,4.449686092497515e-05,2.132224031202778
2014-04-23,3.661275306357103e-05,0.7065970601009599,0.0002894965007195027,2.200359698285391,7.274609387368542e-05,4.42287556840992e-05,1.9869058671271118
2014-04-24,2.8915216768426475e-05,0.6887569807660406,0.00027234329650071393,2.219982118234421,6.11205966040016e-05,4.46143567180648e-05,2.113786560671449
2014-04-25,3.367547480592454e-05,0.6792158030921638,0.0002626253301233499,2.361927318447248,6.387529979488543e-05,4.3004100871694004e-05,1.8967898793708415
2014-04-28,3.364553762091845e-05,0.673375708433706,0.0002697463114043565,2.423797886055988,6.415033652195722e-05,4.559774268415114e-05,1.9066521464074635
2014-04-29,3.9441733334885286e-05,0.6671328178164725,0.00026786427960009555,2.429369780014315,6.857213997304676e-05,4.501299944451005e-05,1.738568114915891
2014-04-30,4.001418281063408e-05,0.6622658933447988,0.0002636841819829632,2.5133416493456164,6.802701338767998e-05,4.719129972125214e-05,1.7000725395196943
2014-05-01,2.1991126094734782e-05,0.6619305622324565,0.00026322201255277313,2.493191596400325,5.03613392339697e-05,4.794553887773273e-05,2.290075506684828
2014-05-02,2.5114593555483047e-05,0.6623897310364116,0.00026366967451960533,2.597554117802214,5.390223332100088e-05,5.288877087511181e-05,2.146251469366618
2014-05-05,2.3421323104644024e-05,0.6638572964912576,0.00026421251324491857,2.555713088421187,5.2222437252213775e-05,5.269715250530703e-05,2.229696290806859
2014-05-06,2.3724080850696792e-05,0.6664671236629903,0.00026621082333824276,2.4979808359064157,5.2964671480722774e-05,4.748756226943113e-05,2.2325278612076205
2014-05-07,2.503936026433856e-05,0.6667784564773995,0.0002406653446783656,2.5011343293392136,5.1760677523573194e-05,4.623650899618577e-05,2.0671725226659063
2014-05-08,2.245244272166245e-05,0.6731849743798574,0.0002465814879341443,2.5080547938095887,5.008947120805668e-05,4.698361150126508e-05,2.2309141071643674
2014-05-09,2.6257615904936162e-05,0.6775171202421508,0.0002558440412531048,2.4871667174266583,5.553101003065138e-05,4.708537134805821e-05,2.114853466959737
2014-05-12,2.5472098693136958e-05,0.6831242182356823,0.00027254890283100874,2.4366395050847798,5.691860737887099e-05,4.237748858538483e-05,2.234547222220318
2014-05-13,2.7268227179962204e-05,0.6862585058170303,0.0002804656882623063,2.267174614332579,6.0014481883088843e-05,4.713762049565818e-05,2.200894157401986
2014-05-14,2.54765910501542e-05,0.6894951336578554,0.0002774737414458161,2.2998062270894657,5.797126915060498e-05,5.074820151064037e-05,2.275471982749988
2014-05-15,2.174205444419079e-05,0.6837261826893127,0.0003320522367452091,1.999315486722472,5.809459195137818e-05,4.006648651453418e-05,2.671991835017244
2014-05-16,2.0552751262807784e-05,0.6781214360833656,0.0003208218153050354,1.962678913669027,5.5064842597628036e-05,3.9549422020758804e-05,2.679195689838044
2014-05-19,2.1296152341554682e-05,0.676413588328026,0.000311064405080665,1.975711906018842,5.505389558345371e-05,3.958003552376362e-05,2.5851569194510473
2014-05-20,2.0908636850371392e-05,0.6753122087076847,0.0002949575019306031,2.0048200362888995,5.303312077999826e-05,3.763932317466396e-05,2.5364217265582405
2014-05-21,2.119414789263069e-05,0.6781170579503166,0.0002973647320142245,1.9975370501810297,5.383409033928135e-05,3.665229529258286e-05,2.5400450450758503
2014-05-22,2.007249814887391e-05,0.652020393863261,0.000258673960362396,1.9729733970787704,4.698273007682063e-05,3.611945051544652e-05,2.3406518574996813
2014-05-23,2.2049522594442057e-05,0.6442924933544651,0.00022436915354552935,1.942490704237789,4.5317322416124127e-05,3.62968635704739e-05,2.055251864162678
2014-05-27,2.174082787467674e-05,0.6343340894623221,0.0002187717825743364,2.0650204907565364,4.374734920519074e-05,3.721283421986156e-05,2.012220944729834
2014-05-28,2.1661197917021908e-05,0.6308005508782905,0.00021633791546450416,1.837439166615864,4.318168843308945e-05,5.036278377498445e-05,1.9935041726919547
2014-05-29,2.1856321025887475e-05,0.6185140743445056,0.00020914869520635316,1.8594957750081484,4.1818234798806495e-05,5.031193797280983e-05,1.9133245137310781
2014-05-30,2.8179051435749515e-05,0.6141161227715407,0.00021134137868406328,1.845280777616928,4.739209990229732e-05,5.195345306659337e-05,1.6818202702938774
2014-06-02,2.8496658002674943e-05,0.6140528203877784,0.00020448460463795865,1.7971022886826775,4.687410663590652e-05,5.4440090315423394e-05,1.644898381821002
2014-06-03,3.418588872187905e-05,0.6124770741660702,0.00020623229964211962,1.7950358074146544,5.1427050473742205e-05,5.437769701272367e-05,1.5043356307665263
2014-06-04,2.793146765100254e-05,0.6085126945403472,0.00020838635385290975,1.8310282770675612,4.642491943545848e-05,5.6421219950369584e-05,1.6621009685394086
2014-06-05,4.136471088316827e-05,0.6040034434265664,0.000218694240054185,1.7862387902735763,5.744775790536274e-05,5.8775465206396e-05,1.388810816727812
2014-06-06,3.9833023701562004e-05,0.6143131165994429,0.00021960608713352016,1.7667060416818343,5.745576515182789e-05,5.753463595515108e-05,1.4424153582288766
2014-06-09,5.1073182956276414e-05,0.626949674419238,0.00022276006144136026,1.7561702220958677,6.687253827218519e-05,5.718236579022379e-05,1.309347379610833
2014-06-10,4.95066057749403e-05,0.6439161274199368,0.0001844859497692122,1.6953954867678602,6.153787942600145e-05,5.7038787510333717e-05,1.2430236018553964
2014-06-11,4.7157992518462575e-05,0.6440339310913208,0.00018621154486213302,1.675337337093276,6.035172739696422e-05,5.674428766700655e-05,1.2797772800302354
2014-06-12,4.667919578081926e-05,0.6431777256063111,0.00019726601416115348,1.6475245279721993,6.171899035809095e-05,5.382461261905881e-05,1.3221948091798879
2014-06-13,3.72024477228719e-05,0.6505243890183842,0.00019653190630370144,1.665392758403807,5.5624468514179785e-05,5.656963660059003e-05,1.4951830301204108
2014-06-16,2.938646502467408e-05,0.659358166361329,0.00018378967073774918,1.6338065242168136,4.845689840606533e-05,5.634246510128334e-05,1.6489529572671955
2014-06-17,3.191330809025626e-05,0.6586684059171537,0.00021415450074120968,1.5798898522303748,5.4452314952648834e-05,5.4465680792341834e-05,1.7062573017704223
2014-06-18,3.560112133469648e-05,0.6560229236251851,0.00021363843681061347,1.6569909549874269,5.7212450507909596e-05,5.557910871727866e-05,1.6070406875682013
2014-06-19,3.687128606172102e-05,0.6522914855871013,0.0002063151949949655,1.6494208460857973,5.6892033881009845e-05,5.543434900940591e-05,1.5429902224125003
2014-06-20,3.6786047916274955e-05,0.6400245217954669,0.00019873182738996075,1.6915436486897002,5.472325135848316e-05,5.730735812097085e-05,1.4876088750559255
2014-06-23,3.78482539714106e-05,0.6433513026975514,0.00019433260687740518,1.687851417075612,5.517520400513901e-05,5.715902385624986e-05,1.4578005116647297
2014-06-24,3.933090292313687e-05,0.6548855092634667,0.00019817792393113539,1.6550251094713455,5.781758884755674e-05,5.444155745264775e-05,1.4700295327709056
2014-06-25,4.004889359785303e-05,0.6570165462250792,0.00019963385851154905,1.6473639896383956,5.8747402434171306e-05,5.365476964253374e-05,1.4668920201411177
2014-06-26,4.4267929857314866e-05,0.6568312733424205,0.00019950723584628497,1.641721129377718,6.172736733753586e-05,5.3607058055979176e-05,1.394403748639174
2014-06-27,3.536085878696092e-05,0.6789060653807942,0.00019487371023874968,1.62931345433154,5.635698065472789e-05,5.3173371099412275e-05,1.5937673062258644
2014-06-30,3.524942345217237e-05,0.6834342066978649,0.00019026328188165,1.6376656983601643,5.596934349613185e-05,5.344894060476412e-05,1.5878087643638479
2014-07-01,3.707778978776346e-05,0.707651942635135,0.0001861399946815869,1.60707933961432,5.8789053854975786e-05,5.116624406748217e-05,1.5855598241289333
2014-07-02,3.729144432547138e-05,0.7174787570225312,0.00018378949895948724,1.6031438714241657,5.939829734770297e-05,5.1636523994489094e-05,1.5928130010006565
2014-07-03,3.7850371933542936e-05,0.7273465583272655,0.00018650417437090553,1.523375024406055,6.111119021782227e-05,4.864740086029316e-05,1.6145466238778392
2014-07-07,3.637233936281704e-05,0.7293863619686961,0.00018449338057446022,1.506184945174882,5.974941400326451e-05,4.9109048792818995e-05,1.642715729864369
2014-07-08,3.904012916123487e-05,0.7365039279043253,0.0001894230014948864,1.4563026240687098,6.333547722171427e-05,4.6358618762780426e-05,1.6223173074079789
2014-07-09,3.921043801203444e-05,0.7369485297439745,0.00018552646189180368,1.4857473355780115,6.285515979342359e-05,4.675268564640579e-05,1.6030211081582952
2014-07-10,3.784415060760939e-05,0.7304681520853368,0.0001755421943103038,1.40369427988944,5.953761429376479e-05,4.48045070439107e-05,1.573231618040159
2014-07-11,4.137743263306523e-05,0.7098520645222736,0.00017334047689409612,1.4074632679977497,6.011732023765647e-05,4.492170309638476e-05,1.4529011688757112
2014-07-14,3.5819786180035966e-05,0.6935108341535724,0.00016994486235770296,1.352489329543817,5.4108907409490894e-05,4.407820044751751e-05,1.5105871134330866
2014-07-15,3.740515266448331e-05,0.6787486273185462,0.0001676583205982473,1.367336830065688,5.375108508735476e-05,4.443770176820379e-05,1.4369968108268711
2014-07-16,4.331224214055195e-05,0.6580535884872666,0.0001640597340776513,1.4060706531434142,5.547120454456684e-05,4.6120790215928065e-05,1.2807280760150448
2014-07-17,4.7474517764657056e-05,0.6617922661052623,0.00016345879856310334,1.420023268427105,5.829833074511848e-05,4.3173661503630554e-05,1.227992057425791
2014-07-18,4.82618636397603e-05,0.6590745496267073,0.00016623738222632564,1.330456386821689,5.903382606140574e-05,3.953309884093249e-05,1.2231982275290965
2014-07-21,3.56854935741795e-05,0.6430130306640293,0.00015878902445482068,1.3443456770005535,4.840339993236817e-05,4.0873548639299634e-05,1.3563886914370944
2014-07-22,3.6878426197529086e-05,0.6336455684805815,0.0001615809053494091,1.3310642536095714,4.891337275366504e-05,4.17132656386611e-05,1.326341110427926
2014-07-23,3.8554343811198455e-05,0.6305205132779603,0.000165543550109334,1.2847859260892305,5.037232660854967e-05,4.7788497658091843e-05,1.306527919531562
2014-07-24,3.79220014302475e-05,0.6204536614719477,0.00016970966852472441,1.2925161252643849,4.9774656263432914e-05,4.999497568244179e-05,1.3125535147449114
2014-07-25,3.58816002468109e-05,0.6166573303503634,0.0001746341406394647,1.2815318304644712,4.881399764496467e-05,4.903401845831777e-05,1.3604186354342762
2014-07-28,3.90148494586092e-05,0.617856003404816,0.00017374223772461308,1.293305054572216,5.086920424869823e-05,4.967423622378079e-05,1.303842125615922
2014-07-29,3.5953585678647994e-05,0.6192662781284858,0.00017279126155722252,1.3339396973940685,4.881006924388319e-05,5.620846592242977e-05,1.3575855738046836
2014-07-30,3.539196672747045e-05,0.6241251909185017,0.00017314486043017556,1.3311543011430644,4.885723248300591e-05,5.6091152467288444e-05,1.3804610763573086
2014-07-31,4.5379445989039353e-05,0.6477706479291654,0.0001745399909382275,1.334830030617203,5.7649870289893844e-05,4.772386853920834e-05,1.2703960798423632
2014-08-01,4.584672797284814e-05,0.6465324054015772,0.0001743080496486103,1.3124912204112311,5.779671994090306e-05,4.664027926083236e-05,1.2606509231178302
2014-08-11,3.847004227028839e-05,0.6822648116089451,0.00017523213845199652,1.771647714665345,5.601717265361162e-05,0.00010408385246867567,1.4561245412739103
2014-08-12,3.841634430365733e-05,0.6893498934454491,0.0001744930133148058,1.738772794488192,5.643996705690014e-05,0.00010356986405542416,1.4691654835967023
2014-08-13,3.776559449586869e-05,0.6928379896458642,0.00017422978673183775,1.7744013856694263,5.62006137241778e-05,0.00010332519930290251,1.4881432286290575
2014-08-14,3.862814115860239e-05,0.6946445785771005,0.0001750380648161747,1.753109245218718,5.7119027824053154e-05,0.00010721047453256863,1.4786895281740187
