Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_USO,Predicted_Covariance,Future_Cov_45_USO,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.44212582262235334,9.303495083115828e-05,0.6853016225990911,2.7267567864612895e-05,2.2115925386051167e-05,0.6669472581586162
2013-11-12,3.99781619662566e-05,0.47870010809445634,9.507501672725746e-05,0.6357037464954999,2.95126455790696e-05,2.0773232850454744e-05,0.7382191708558195
2013-11-13,4.4902541372157916e-05,0.46479134216633455,9.859003056084055e-05,0.6315288536038135,3.092502014174104e-05,1.9956729473953827e-05,0.688714250835617
2013-11-14,4.545126757048379e-05,0.47315345109069684,9.565327942931969e-05,0.6379104738547394,3.119786999533451e-05,1.9888585176270477e-05,0.6864026387592875
2013-11-15,4.488960878325864e-05,0.458502726383968,9.625277199101064e-05,0.5909494662053432,3.0138487643295635e-05,1.924076697251673e-05,0.6713911851808261
2013-11-18,4.304897041106976e-05,0.4912515248807042,9.074255079509965e-05,0.4849983014133371,3.0703705202638906e-05,2.083637810535774e-05,0.7132273991561864
2013-11-19,4.253689180732228e-05,0.48563701436474477,9.213309048447224e-05,0.5098465780301942,3.0402022520869126e-05,2.212466987349404e-05,0.7147212978931323
2013-11-20,3.986505410246521e-05,0.40962669537514923,6.968262927575787e-05,0.5374657646339733,2.158970436155434e-05,2.3639679412754896e-05,0.5415696741828643
2013-11-21,3.485111027762049e-05,0.40608521081927773,7.816154692275608e-05,0.4636308207334274,2.1194445334690688e-05,2.0647771306055633e-05,0.6081426148509427
2013-11-22,3.677714977289896e-05,0.38431528398915726,8.370030459669121e-05,0.4852278933401637,2.1322602454986116e-05,2.2592657186642887e-05,0.5797785469144408
2013-11-25,4.464079349966786e-05,0.3728064464731212,8.531936671907919e-05,0.4887123292114306,2.3007698516255076e-05,2.310030774388333e-05,0.5153962712698255
2013-11-26,4.5604254902161166e-05,0.37460995827766075,9.028767316052103e-05,0.471430671963223,2.40378837584459e-05,2.7557817713648367e-05,0.5270973905837623
2013-11-27,5.098239319509307e-05,0.35028137057880143,9.776130539642703e-05,0.4981598417668489,2.4729232935976063e-05,2.967876615744231e-05,0.48505437634803283
2013-11-29,5.306536742177139e-05,0.3323070105339939,0.00010246720865444788,0.4982943426972238,2.450403161347316e-05,2.968963244213373e-05,0.46177069535223403
2013-12-02,5.1303727815654587e-05,0.3198892244657645,0.00010724760837915726,0.4927787520868923,2.372836862270873e-05,3.140204803659551e-05,0.46250768965502664
2013-12-03,5.129816798105141e-05,0.26342554307954125,0.00013776546687166823,0.5885800429277839,2.214516884586383e-05,3.937261484705761e-05,0.4316951212379328
2013-12-04,4.926678581923591e-05,0.2676531819892999,0.00014375098154003818,0.5878036408058461,2.2524488372402218e-05,3.936481738144033e-05,0.4571941927579061
2013-12-05,6.186383108747796e-05,0.3429016348344559,0.00011906082733164369,0.5706994595011251,2.942879023533222e-05,3.9423169405453355e-05,0.475702679869902
2013-12-06,6.149224160789946e-05,0.3606334001396643,0.00011406196969936927,0.5830068622051521,3.0202753799474134e-05,3.87117916323842e-05,0.49116364942523427
2013-12-09,5.694825981469449e-05,0.36060611579708324,0.00010933253460840627,0.5852617596651023,2.845430779256162e-05,3.911687088574111e-05,0.49965192764712874
2013-12-10,5.3452041059883435e-05,0.3200753803766765,0.00011380035758162397,0.5983420316733026,2.496354339158831e-05,4.0154236968067024e-05,0.46702694409033196
2013-12-11,5.2671389427449466e-05,0.3879288516026147,0.00011434418036998487,0.5902201705032568,3.0105545515875694e-05,3.7737149073985064e-05,0.5715730274657672
2013-12-12,5.926873458923956e-05,0.4049880517679872,9.752577075958318e-05,0.5667052295552766,3.0790357660059496e-05,3.6716266998728464e-05,0.5195042187664589
2013-12-13,5.102150798536989e-05,0.3165915227204338,9.087314038483656e-05,0.55521829468879,2.1557266725043623e-05,3.630755467193372e-05,0.4225133198968764
2013-12-16,5.265033739264804e-05,0.36649249388053395,9.29123335162848e-05,0.5502510149507833,2.563317174755828e-05,3.563963501110371e-05,0.4868567423679536
2013-12-17,5.547285481711756e-05,0.3680649451108748,9.329232289782483e-05,0.5470048510769602,2.6478151850213227e-05,3.554080124519283e-05,0.47731727414257247
2013-12-18,5.7755345996717895e-05,0.3732128551735027,9.211300172943288e-05,0.5835855160563344,2.7221569216191223e-05,3.4381687939357656e-05,0.4713255326656369
2013-12-19,6.478693026373803e-05,0.4078439704161153,8.869284894104067e-05,0.5880319367737264,3.0915911117471405e-05,3.461305926202536e-05,0.4771936406250041
2013-12-20,6.101338500649426e-05,0.534675638821563,8.343455571692711e-05,0.578544514903688,3.814836558618987e-05,3.4353985449408e-05,0.6252458469912685
2013-12-23,6.0371580554275465e-05,0.5658411624719986,8.402483218181858e-05,0.5911117100910801,4.030089000254018e-05,3.4840994181362335e-05,0.6675473729946284
2013-12-24,6.05937066863415e-05,0.605131171471038,7.817881494233383e-05,0.5218667811791852,4.1649311497323765e-05,3.137026348537643e-05,0.6873537496710361
2013-12-26,6.0130930524985e-05,0.7278005271537558,7.211799359675338e-05,0.4208911157638818,4.79273201271171e-05,2.686154296399688e-05,0.7970493672504007
2013-12-27,6.1029823506439453e-05,0.5671260828845518,7.067271475025104e-05,0.4180959073867043,3.7245736427861183e-05,2.6682591356065685e-05,0.6102874674695932
2013-12-30,6.103786899254316e-05,0.5056527969366776,7.794700864870863e-05,0.4211309802690922,3.48780199461453e-05,2.6903281302241178e-05,0.5714160818819913
2013-12-31,6.15980310886923e-05,0.42700844775439417,8.359775830022657e-05,0.4339571778391288,3.064200635168918e-05,2.754466378932023e-05,0.4974510679987336
2014-01-02,6.274975633376732e-05,0.5313556032260379,0.00012548676508907303,0.3335302987285903,4.7150928401160326e-05,2.0396810075514053e-05,0.7514121353772836
2014-01-03,6.287727487442676e-05,0.5375644227655665,0.00013150464683999789,0.3557932621028706,4.888188258627294e-05,2.2000785401426857e-05,0.7774173210256926
2014-01-06,6.194585296328845e-05,0.49230613226673037,0.00011940199044886606,0.3505083749655487,4.233963867461103e-05,2.1580857162583245e-05,0.6834943204301854
2014-01-07,5.985294868622432e-05,0.474072146920136,0.00011216285551242941,0.3452373910658016,3.88429087154883e-05,2.2068640479118674e-05,0.6489723492007059
2014-01-08,5.957982003469859e-05,0.4971970249964261,0.00010481838486100766,0.3401208309119595,3.929134056588083e-05,2.181035551717543e-05,0.6594739719421443
2014-01-09,5.8876921963223624e-05,0.4724262988862144,0.0001045085205916086,0.2947641385943379,3.7058041596162546e-05,1.9416204020844867e-05,0.6294154035312879
2014-01-10,5.8643073362417135e-05,0.4434200685576847,0.0001017112850551305,0.3138371968827272,3.42458757625704e-05,2.0957333484627485e-05,0.5839713677850609
2014-01-13,6.549653155125348e-05,0.43726872519981586,9.76601494565632e-05,0.2614817274198903,3.497166098395104e-05,1.6511207281184257e-05,0.5339467626096263
2014-01-14,6.384952094066409e-05,0.41364523027672767,9.831381975498888e-05,0.2386055245866208,3.27728437481403e-05,1.4639082867542079e-05,0.5132825315728897
2014-01-15,6.070372053025981e-05,0.4431257983306263,0.00011569851184989407,0.1788605510281821,3.713629528119755e-05,1.1171695967897518e-05,0.6117630839889907
2014-01-16,6.085694586035492e-05,0.4544523428983677,0.00011011472405122904,0.1781927490872386,3.720198563821035e-05,1.1196201639021646e-05,0.6113022122992451
2014-01-17,6.130074788390541e-05,0.44118297271622764,9.488678885634621e-05,0.1733983455763058,3.364763187812944e-05,1.0895884902969415e-05,0.5488943127064796
2014-01-21,6.022038567812545e-05,0.37999871323559664,9.344111042555908e-05,0.1430839999445441,2.850512092440992e-05,9.145681869870246e-06,0.4733467015101526
2014-01-22,6.0180607898710316e-05,0.34200336685998056,0.00010266968670387431,0.1319212357749523,2.6883127082625686e-05,8.445329266956602e-06,0.44670746975292347
2014-01-23,6.197862719476769e-05,0.3149596273713145,0.00010356504281985624,0.1481698221247236,2.5233788507326145e-05,9.323143255379107e-06,0.40713693815819807
2014-01-24,8.312838911315208e-05,0.2885623005008948,0.00010205538421504643,0.119267648432894,2.6578608189939673e-05,6.318557419147247e-06,0.31972961912881054
2014-01-27,7.785643656399444e-05,0.28364823644926124,0.00010530029926819733,0.0378936210954557,2.568278710281182e-05,2.0020411806826166e-06,0.3298736525361232
2014-01-28,5.7778264472590076e-05,0.2595008736623538,0.00011305710328516342,0.011048330229891,2.0973455915139887e-05,5.792534046728916e-07,0.36299906386232256
2014-01-29,5.541992369045716e-05,0.19401496085273517,0.00010535778448136279,0.003139528154485,1.482523195137976e-05,1.5656246485723068e-07,0.267507260280341
2014-01-30,5.718939038351772e-05,0.18732287131524758,0.00010915733969885832,-0.0599476872510169,1.4800453101126096e-05,-3.0992172492285643e-06,0.2587971825171206
2014-01-31,5.786696567157789e-05,0.1875827694550122,0.00010785492411154869,-0.0468292089280703,1.4819320385273477e-05,-2.5247754634922993e-06,0.2560929230224383
2014-02-03,7.055814511505822e-05,0.18902539646909,0.00011426514053520694,-0.1565159173880572,1.6972687469163772e-05,-6.454102950538146e-06,0.24054894642548552
2014-02-04,5.3287933521446234e-05,0.13463373372270537,0.00010461438418467937,-0.130818660735835,1.0052267357478206e-05,-5.559734418086136e-06,0.1886405925918027
2014-02-05,5.1744253938995175e-05,0.08534381317346391,0.00010011771420709161,-0.0860694950268436,6.14268960887919e-06,-4.6339318755277925e-06,0.11871249735518895
2014-02-06,5.460185755120456e-05,0.05394547724877701,9.840889416824083e-05,-0.1010133062242361,3.954357448835807e-06,-5.306983229004268e-06,0.0724216652359764
2014-02-07,6.356327391387762e-05,0.03974870961710518,9.095633520417598e-05,-0.1965240815146703,3.0223352768081786e-06,-9.940037325678965e-06,0.04754845197091585
2014-02-10,6.2547563500994e-05,0.02123019027909116,8.57922013061686e-05,-0.1945637029985703,1.5551883370209934e-06,-1.0014036471592591e-05,0.02486409142054396
2014-02-11,5.609995653519849e-05,-0.013308210174509548,8.619564505269923e-05,-0.1859260604933195,-9.254300028913894e-07,-9.527666015313768e-06,-0.016496091263649232
2014-02-12,5.280573476410588e-05,-0.03930525836351439,8.663304528792465e-05,-0.1843497658186841,-2.6584775105439468e-06,-9.450373192929875e-06,-0.050344484787872276
2014-02-13,5.31879934714369e-05,-0.05355409027803071,8.615744032416376e-05,-0.189331470155829,-3.625315799195997e-06,-9.651008784914758e-06,-0.06816041671402531
2014-02-14,5.362200748552388e-05,-0.06571869312689085,8.20178797681625e-05,-0.2233847142620935,-4.358275923884266e-06,-1.1342097146909928e-05,-0.08127774636301807
2014-02-18,5.088126402858046e-05,-0.06291164457189508,9.76956866357919e-05,-0.2261459741114808,-4.4355520396692955e-06,-1.1518607652666304e-05,-0.08717456463302103
2014-02-19,5.093399391722896e-05,-0.07679710879611806,9.983762926883088e-05,-0.2077432642350355,-5.476408883268439e-06,-1.0352928564861424e-05,-0.10751972233255375
2014-02-20,5.128532994270177e-05,-0.0877311323664902,9.618423749820491e-05,-0.1552416730133729,-6.161724339037617e-06,-7.895297173539342e-06,-0.12014594321459503
2014-02-21,5.0142924359823583e-05,-0.09381769523758336,9.576975372138676e-05,-0.1542486758277448,-6.501353404271461e-06,-7.865385896107094e-06,-0.12965644679233332
2014-02-24,5.289213529725008e-05,-0.09787650063306223,9.530247704468062e-05,-0.1606028819638648,-6.949060265860359e-06,-8.159552067880903e-06,-0.13138173051262023
2014-02-25,4.99909412374215e-05,-0.09991966055981971,0.00010037371282875125,-0.174553563548089,-7.077935512269319e-06,-8.892931843118699e-06,-0.1415843618277589
2014-02-26,4.8822079787728685e-05,-0.0915804323430299,9.905946767241305e-05,-0.1731945011467796,-6.368817766772063e-06,-8.823622320457804e-06,-0.1304495382921571
2014-02-27,4.902946505121921e-05,-0.08268092279958067,9.893688855997586e-05,-0.1749503652610488,-5.75854833705435e-06,-8.830007344128456e-06,-0.11745076824800382
2014-02-28,4.913560627678946e-05,-0.07612033102215052,9.948820805474899e-05,-0.1797022463448108,-5.322119626615084e-06,-9.060017776442634e-06,-0.10831492739978935
2014-03-03,5.060228536900576e-05,-0.056563495355361246,0.00011836812339800026,-0.115270491929414,-4.377626310183786e-06,-5.883387278091906e-06,-0.08651044667767341
2014-03-04,5.593664385448813e-05,-0.040471470834538434,0.00012795867631972533,-0.0133467821670507,-3.4239866304100768e-06,-6.331964712498334e-07,-0.06121187104677089
2014-03-05,4.9068183379191435e-05,-0.04190946329559512,0.00014063803980455923,-0.0022455900922173,-3.481476686695921e-06,-1.0655668357299249e-07,-0.07095181535031775
2014-03-06,4.928243059442446e-05,-0.04573297720278486,0.00013430039660575728,-0.0140797432097925,-3.7206102811306696e-06,-6.67158911347032e-07,-0.07549567333133116
2014-03-07,4.8971813978785636e-05,-0.05301993521640968,0.00012835091809325347,0.008989299676883,-4.203507030037019e-06,4.447007107467334e-07,-0.08583523232073777
2014-03-10,4.912023117884392e-05,-0.04624949498886038,9.284581823927314e-05,0.0085703202524864,-3.1233335762671754e-06,4.239736514649212e-07,-0.06358548201646891
2014-03-11,5.148937537691702e-05,-0.04746843492880288,9.190591242873438e-05,-0.0323950050287926,-3.265392945195698e-06,-1.6010457088714294e-06,-0.06341877176198164
2014-03-12,4.8906113932888686e-05,-0.036151335676929096,9.532184904961886e-05,-0.0116541643205353,-2.4683239345521214e-06,-5.971150282289621e-07,-0.05047066176509697
2014-03-13,5.192240840939531e-05,-0.03282753916243675,9.343503343223544e-05,-0.0135375325012264,-2.2864968911557095e-06,-6.565626432389313e-07,-0.04403680339955052
2014-03-14,5.053194068255615e-05,-0.031079357186242357,8.584901732038811e-05,-0.0027781293970499,-2.0470228037643713e-06,-1.3474713336052614e-07,-0.04050948323207806
2014-03-17,5.312543808337814e-05,-0.031538381588228796,8.841931611631911e-05,0.0391972160616376,-2.1615448014428667e-06,1.8732190211031226e-06,-0.04068756662392907
2014-03-18,5.3640183376897774e-05,-0.03677855932498605,9.098098074255488e-05,0.0453841463239886,-2.5693019540838815e-06,2.1888827666465503e-06,-0.04789882868279774
2014-03-19,4.9711758607667365e-05,-0.020577166657094182,8.170332132553377e-05,0.0512685072592485,-1.3113994410772782e-06,2.44159348994284e-06,-0.026380065356911606
2014-03-20,4.924048797705463e-05,-0.012038085736987657,7.950820894568256e-05,0.0704617695750043,-7.532247663673619e-07,3.329170542793575e-06,-0.015296858282930786
2014-03-21,5.1299807125194504e-05,-0.00750320707178067,6.529992185150525e-05,0.0899177956076456,-4.3427130029669493e-07,4.157832309797797e-06,-0.008465359318737369
2014-03-24,5.150721281894852e-05,-0.005721923811947206,6.410235232407793e-05,0.0958139128781563,-3.287858202176998e-07,4.384373925289234e-06,-0.00638329667290298
2014-03-25,5.187847468728203e-05,-0.004809475419917466,6.426787136061176e-05,0.1116126365923307,-2.777079206584626e-07,5.116457565495884e-06,-0.005353047142046034
2014-03-26,4.894688218699071e-05,0.017195708287126844,6.348546015362365e-05,0.1442849362125971,9.585609255649312e-07,6.404972996333141e-06,0.019583697321168728
2014-03-27,4.819111839496585e-05,0.031684123849314766,5.9286078597950855e-05,0.1610616843019042,1.693563821640033e-06,7.11567878081544e-06,0.03514265445677946
2014-03-28,4.77393720640184e-05,0.0446850181301395,5.854581255433322e-05,0.1550106648177401,2.3623715760044514e-06,6.799028838284169e-06,0.04948476433323245
2014-03-31,4.471229395078723e-05,0.0362118400068644,5.84504692476717e-05,0.1622236078772053,1.8512201543035815e-06,6.920696270046814e-06,0.041402933974739355
2014-04-01,4.637295349124256e-05,0.026092835549718158,6.922996852026346e-05,0.2315390911784398,1.4784298505717127e-06,9.87117309685896e-06,0.03188129586895756
2014-04-02,4.141854620280984e-05,0.06702208453642294,6.416262406732726e-05,0.2341550690840707,3.4550665363506787e-06,1.0032152190207988e-05,0.08341834402957114
2014-04-03,4.131197301210188e-05,0.08593931929853299,6.561298095493972e-05,0.2459672305457921,4.474296522813192e-06,1.0513940686541841e-05,0.10830507953475127
2014-04-04,4.5815215175484866e-05,0.08222299970441475,6.558290076907514e-05,0.3197937820253162,4.507061593014166e-06,1.247839135249313e-05,0.09837477736928402
2014-04-07,4.72141155464609e-05,0.08944499242702322,6.52531282273143e-05,0.3107179116997773,4.964695638693371e-06,1.121325717214297e-05,0.10515278283266533
2014-04-08,4.530353492960697e-05,0.08490395689194964,7.587073287827538e-05,0.169966066870718,4.977727471373877e-06,6.36007456112173e-06,0.10987503467683733
2014-04-09,4.691297863661334e-05,0.13034524831133035,7.846746688331277e-05,0.1328588619944165,7.908361703086674e-06,4.69606899702991e-06,0.16857513491830545
2014-04-10,5.810324280314903e-05,0.17118271245643196,7.889737136881183e-05,0.1603106306074902,1.1590211374818755e-05,3.850993347607614e-06,0.19947615340654617
2014-04-11,5.691804938589508e-05,0.19063766816670666,7.855480341841133e-05,0.1524186724117583,1.2747355402894775e-05,3.288220101988447e-06,0.22395980783652278
2014-04-14,5.793906540801691e-05,0.18037161176436287,6.858759359510838e-05,0.1214657963186081,1.1370425362012253e-05,2.601883909772887e-06,0.1962479940250978
2014-04-15,5.375893588153699e-05,0.19406272274937195,7.059915643527803e-05,0.1286519641861988,1.1955485252436228e-05,2.671999579493785e-06,0.22239066038772223
2014-04-16,3.1303883437837385e-05,0.1771462999290886,6.885903986426633e-05,0.105932349964499,8.224541113188102e-06,2.039698993253538e-06,0.2627322942062517
2014-04-17,3.0074876652121772e-05,0.1619961869984144,6.682575128369687e-05,0.1128262183168188,7.262374572343687e-06,2.177444486261786e-06,0.2414764541297405
2014-04-21,3.398061258211898e-05,0.14952579728149878,6.514881875150388e-05,0.1320424946031286,7.035338556710809e-06,2.6785280819271046e-06,0.207039780101342
2014-04-22,3.465237531876505e-05,0.1397252834458982,7.573939594814308e-05,0.2227898875550066,7.158176829885795e-06,4.518466368381127e-06,0.2065710290864095
2014-04-23,3.661275306357103e-05,0.12903181610570752,6.181514884261402e-05,0.2285223460234591,6.1384745959358435e-06,4.593457614454841e-06,0.16765946513985328
2014-04-24,2.8915216768426475e-05,0.13471572312872404,5.867603831213783e-05,0.2242684449884452,5.548963966247313e-06,4.5070599096886375e-06,0.19190462968641545
2014-04-25,3.367547480592454e-05,0.14226660744404374,6.089333637563227e-05,0.0995029974449582,6.442356061246465e-06,1.8116717249249512e-06,0.19130705946610907
2014-04-28,3.364553762091845e-05,0.14586329661898806,5.877872865354589e-05,0.0800457764640413,6.486640884043544e-06,1.505862654290609e-06,0.19279349782214814
2014-04-29,3.9441733334885286e-05,0.14890658783083896,5.854172399010627e-05,0.086920109820773,7.155247524780189e-06,1.6105143347325162e-06,0.18141311042361166
2014-04-30,4.001418281063408e-05,0.14868470895935038,6.0503207508032906e-05,0.0900048107585463,7.3158110894521794e-06,1.6899588649107239e-06,0.18283045099468945
2014-05-01,2.1991126094734782e-05,0.12428835837585607,5.9439247174323474e-05,0.098870707706609,4.4935630145811725e-06,1.9013417849876477e-06,0.2043352848427822
2014-05-02,2.5114593555483047e-05,0.10867095803284516,6.053682771465978e-05,0.1074160083354688,4.2372725769150655e-06,2.187096166443037e-06,0.16871754534088326
2014-05-05,2.3421323104644024e-05,0.09717061000294484,6.140582354341213e-05,0.0576147628878175,3.6850672843901997e-06,1.1879791828791732e-06,0.1573381344822282
2014-05-06,2.3724080850696792e-05,0.09660229211722574,4.714641916596439e-05,0.0397387240004936,3.2307733026189913e-06,7.554482017458111e-07,0.13618117907080482
2014-05-07,2.503936026433856e-05,0.1113316990211418,4.877106588675623e-05,-0.0296554954437696,3.890555139675701e-06,-5.482178888946551e-07,0.15537757748614245
2014-05-08,2.245244272166245e-05,0.08801157453838239,3.641553900856269e-05,-0.0197246704404502,2.5166044517325348e-06,-3.695039898059886e-07,0.11208599807737078
2014-05-09,2.6257615904936162e-05,0.069415592000159,3.5955351477356765e-05,0.0257612248760343,2.1328801217839897e-06,4.876942229766575e-07,0.08122900911895166
2014-05-12,2.5472098693136958e-05,0.061226354815139744,3.765671585286382e-05,0.0127167287843306,1.8962342604886723e-06,2.2116649909709416e-07,0.07444358171396304
2014-05-13,2.7268227179962204e-05,0.05514281413811263,3.775901786167512e-05,-0.1699513920713228,1.7694069243162756e-06,-3.5335188439048823e-06,0.06488896079083965
2014-05-14,2.54765910501542e-05,0.04904548253616595,3.302139815902409e-05,-0.1725317375650088,1.4225495366646585e-06,-3.8071361325127435e-06,0.05583751506880071
2014-05-15,2.174205444419079e-05,0.02458007110280153,3.278171293473086e-05,-0.2694902949396734,6.56219672497236e-07,-5.40061302966197e-06,0.030182045315987602
2014-05-16,2.0552751262807784e-05,0.007579345507391396,3.809587279605447e-05,-0.2960267807714227,2.1208289943267148e-07,-5.965157112881696e-06,0.010318954222759278
2014-05-19,2.1296152341554682e-05,-0.0039014351395385114,4.209408493697547e-05,-0.301818666375241,-1.1681147293752773e-07,-6.046424835764057e-06,-0.005485097545512775
2014-05-20,2.0908636850371392e-05,0.004893567352511912,3.955437101131682e-05,-0.27789528446542,1.407296706682369e-07,-5.21732137118462e-06,0.006730695629530587
2014-05-21,2.119414789263069e-05,-0.0015113695267194825,4.268284928562165e-05,-0.383890419924843,-4.545747862250482e-08,-7.043906910164186e-06,-0.002144812749858682
2014-05-22,2.007249814887391e-05,-0.032728071622724314,4.6665276823598815e-05,-0.384230051433185,-1.0016547466513108e-06,-7.034143668554733e-06,-0.049901847753190835
2014-05-23,2.2049522594442057e-05,-0.0443252572912012,4.988927868936369e-05,-0.355198569713876,-1.4701257109594723e-06,-6.637145803171844e-06,-0.06667381140170543
2014-05-27,2.174082787467674e-05,-0.025835236101536426,5.1802729110829894e-05,-0.3570001527959632,-8.670153644936547e-07,-6.433344154175681e-06,-0.03987959287896005
2014-05-28,2.1661197917021908e-05,-0.0026144409273692695,6.47288686536251e-05,0.0203984567573989,-9.78969309442885e-08,5.591058935074301e-07,-0.004519460618905045
2014-05-29,2.1856321025887475e-05,0.013171350018599417,6.508880576487888e-05,-0.002388209245187,4.967890023256029e-07,-6.461721345365068e-08,0.02272976324502128
2014-05-30,2.8179051435749515e-05,0.028180038522540817,6.48030737386257e-05,0.0550410250580375,1.2042109452552265e-06,1.5496673171781358e-06,0.04273426122951383
2014-06-02,2.8496658002674943e-05,0.03887606417711275,6.023290542798747e-05,0.1126696620117608,1.6106314008047023e-06,3.4131315809656758e-06,0.05652001019395027
2014-06-03,3.418588872187905e-05,0.04417236329084757,6.27014611644275e-05,0.1123312796802257,2.045092252177568e-06,3.4028938399287723e-06,0.0598227025430146
2014-06-04,2.793146765100254e-05,0.05333301116377871,6.650362372371917e-05,0.0883673173883293,2.2986118311349003e-06,2.722946397516039e-06,0.08229470287260028
2014-06-05,4.136471088316827e-05,0.07540600408045163,3.785141640454681e-05,0.0717794571505544,2.9837469740668934e-06,2.361874016653913e-06,0.07213266841134894
2014-06-06,3.9833023701562004e-05,0.07479603099954901,4.339787515380348e-05,0.071787802444732,3.109814064257507e-06,2.337845109617765e-06,0.07807125282672325
2014-06-09,5.1073182956276414e-05,0.04281546084857401,5.901341361362663e-05,0.0619616350434132,2.35056602045131e-06,2.0175224676024903e-06,0.04602348795185963
2014-06-10,4.95066057749403e-05,0.052633397615699365,5.988143660839681e-05,0.0693718580763089,2.8657551859136658e-06,2.333901855286397e-06,0.057886319230640526
2014-06-11,4.7157992518462575e-05,0.11830184660356262,6.295456532384663e-05,-0.004782918687523,6.445888562987267e-06,-1.6199920331479007e-07,0.13668708566132606
2014-06-12,4.667919578081926e-05,0.11175536215583504,8.026956808857286e-05,0.1110524371309659,6.840778302099875e-06,3.628082196951421e-06,0.1465487609131173
2014-06-13,3.72024477228719e-05,0.0960617050302353,7.451695129155653e-05,0.0551402574055074,5.057822539919387e-06,1.8729902047144153e-06,0.13595402586399874
2014-06-16,2.938646502467408e-05,0.11734535880932981,7.155247757130093e-05,0.0296907341117879,5.380862925202502e-06,1.0238967256706918e-06,0.18310684598111782
2014-06-17,3.191330809025626e-05,0.15132493560695534,7.17506461915422e-05,0.0428076898531939,7.241179589099286e-06,1.4757674199313479e-06,0.2269015662249742
2014-06-18,3.560112133469648e-05,0.16984728856352382,6.705310979096902e-05,0.0455637545433479,8.298506127494781e-06,1.528308202111743e-06,0.2330967625844735
2014-06-19,3.687128606172102e-05,0.1904335409935737,6.64429139650928e-05,0.0440953749644842,9.42566328608578e-06,1.4819737553837294e-06,0.25563695473783055
2014-06-20,3.6786047916274955e-05,0.14304577141017594,6.804444915307212e-05,0.0594397196771541,7.15670212620086e-06,2.0137424800049016e-06,0.19454936128201417
2014-06-23,3.78482539714106e-05,0.13064778933461044,6.882037528127015e-05,0.0594605415723198,6.667814488547091e-06,2.0136289722270338e-06,0.17617231414647955
2014-06-24,3.933090292313687e-05,0.1259980759164337,6.952267716113664e-05,0.062806355728767,6.588614765840239e-06,2.0659963430352207e-06,0.16751750598546283
2014-06-25,4.004889359785303e-05,0.14215811644538912,4.422849519262775e-05,0.0344867203973637,5.982986233868728e-06,1.1232350896861552e-06,0.14939204797881028
2014-06-26,4.4267929857314866e-05,0.1486297183618848,5.160412783411626e-05,0.0522348392796154,7.10382873584622e-06,1.7056222349216424e-06,0.16047347953119562
2014-06-27,3.536085878696092e-05,0.18732562925904497,5.519901948157845e-05,0.0685935517786037,8.27607244706399e-06,2.2385811484304014e-06,0.23404613832839763
2014-06-30,3.524942345217237e-05,0.1622257118919126,4.571761818226328e-05,0.0503278066357028,6.51234643851804e-06,1.6425623070285193e-06,0.18475043846757425
2014-07-01,3.707778978776346e-05,0.17881799638084478,5.070133476296661e-05,0.0514619327665655,7.753143811656494e-06,1.6384466822593513e-06,0.2091047998285813
2014-07-02,3.729144432547138e-05,0.19791746652764577,7.046082048116329e-05,0.0284023960139679,1.014524578995552e-05,9.148280634186362e-07,0.2720529057928163
2014-07-03,3.7850371933542936e-05,0.22384899324756402,6.094067410072111e-05,0.0419217194616113,1.0750875886097841e-05,1.3387266160524392e-06,0.2840362019420589
2014-07-07,3.637233936281704e-05,0.18641118645603688,6.562349915259174e-05,0.0418973159030055,9.107250449879701e-06,1.3660588877616886e-06,0.25038946104164866
2014-07-08,3.904012916123487e-05,0.17339016559814355,7.118810329049092e-05,0.0351842005291135,9.140791339590902e-06,1.12002197334883e-06,0.23413834779694598
2014-07-09,3.921043801203444e-05,0.2870963714818099,9.759256490630049e-05,0.0753815952179052,1.775975280396828e-05,2.3720668651755426e-06,0.4529343130142405
2014-07-10,3.784415060760939e-05,0.3618217273537495,0.0001049863311126753,0.1282044009897584,2.2806592521279174e-05,4.092155300125958e-06,0.602645115694403
2014-07-11,4.137743263306523e-05,0.38415273520547066,0.00014987857884718372,0.1367201347170408,3.025209692140064e-05,4.363667200916602e-06,0.7311255193060433
2014-07-14,3.5819786180035966e-05,0.30965971076262416,0.00014283781988930135,0.2216309412434544,2.214969777707021e-05,7.2230463043993154e-06,0.6183648798388212
2014-07-15,3.740515266448331e-05,0.2809426790533003,0.00015297036616291902,0.2017501357983878,2.1251377620619707e-05,6.556769458095191e-06,0.5681403792477546
2014-07-16,4.331224214055195e-05,0.2514851412279074,0.00015942336339682309,0.1370374553392415,2.0897466952582754e-05,4.4949915676685205e-06,0.4824840719344124
2014-07-17,4.7474517764657056e-05,0.2541934437609378,0.0001602122488391178,0.2858128755251809,2.2168815252123017e-05,8.689708553136222e-06,0.4669624104876499
2014-07-18,4.82618636397603e-05,0.2940127932769011,0.00015294938592338742,0.3541907214303295,2.5260511543920794e-05,1.0524401203632265e-05,0.5234052238942146
2014-07-21,3.56854935741795e-05,0.2685687560477714,0.00015041445351246155,0.3227598332443498,1.9676421926458974e-05,9.81320501759587e-06,0.5513843289166663
2014-07-22,3.6878426197529086e-05,0.2633864340973666,0.00014148686158601707,0.420189172017234,1.9025568764460417e-05,1.3168006355300341e-05,0.515899693293722
