Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_NFLX,Predicted_Covariance,Future_Cov_45_NFLX,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.13940871387285392,0.0005344767762645017,-0.1758028117710379,2.1596819623610838e-05,-5.555485129862409e-06,0.48097098657765663
2013-11-14,4.545126757048379e-05,0.09244221413326842,0.0005069623306166225,-0.2475312789944093,1.4032375059731479e-05,-7.717457429916019e-06,0.30873451522492085
2013-11-15,4.488960878325864e-05,0.06020981858050305,0.0004902578566596897,-1.2118507738781816,8.932078062970286e-06,-3.9456738146121025e-05,0.19897874597431248
2013-11-18,4.304897041106976e-05,0.03990727470216636,0.00048201982316724827,-0.8605252877966196,5.748650484673279e-06,-3.696967641639482e-05,0.13353746744184739
2013-11-19,4.253689180732228e-05,0.028439134944805634,0.00048022296866146976,-0.8303803443342835,4.0646272307772416e-06,-3.60341557235015e-05,0.09555534168290027
2013-11-20,3.986505410246521e-05,-0.02937920318029977,0.0005117649834615528,-0.6246626070192497,-4.196347790390098e-06,-2.7474910483139967e-05,-0.1052638177689216
2013-11-21,3.485111027762049e-05,-0.02784083268706521,0.0005449151806752088,-0.6170431767243312,-3.83667474215324e-06,-2.7479981548274753e-05,-0.11008759008222892
2013-11-22,3.677714977289896e-05,-0.01114839304223838,0.0005834098352963612,-0.5384891551896583,-1.6330074984757068e-06,-2.5072550545638443e-05,-0.04440277478161367
2013-11-25,4.464079349966786e-05,0.0027363697056283264,0.0006024121024720526,-0.5509449069489569,4.4873254720989757e-07,-2.604189855611364e-05,0.010052073720715477
2013-11-26,4.5604254902161166e-05,0.018712136083289182,0.0006270639969943914,-0.3166196609871878,3.164331558986692e-06,-1.85082291436539e-05,0.06938676151546411
2013-11-27,5.098239319509307e-05,-0.005904266030299855,0.0006554049335318692,-0.3289768370151713,-1.0792719239770011e-06,-1.9599385173961692e-05,-0.02116950296638641
2013-11-29,5.306536742177139e-05,0.007819267986252454,0.0006708864225698663,-0.3279290709095391,1.4753538248123549e-06,-1.9538840296066803e-05,0.02780257438125368
2013-12-02,5.1303727815654587e-05,0.01942404257944743,0.000683943910510028,-0.2818774328146184,3.6385163132065238e-06,-1.796248041984587e-05,0.07092109030128378
2013-12-03,5.129816798105141e-05,0.07684852352172983,0.0006956664976470571,-0.066122667309636,1.4517338386907486e-05,-4.423225598496643e-06,0.28299915880563065
2013-12-04,4.926678581923591e-05,0.11619484423002557,0.0007006769906435406,-0.0688012411747251,2.158852152202779e-05,-4.607573186764334e-06,0.43819626474594753
2013-12-05,6.186383108747796e-05,0.09727487513451742,0.000702470739249135,-0.0515589922266908,2.0278377664954405e-05,-3.5616274925230785e-06,0.3277905249075176
2013-12-06,6.149224160789946e-05,0.08371955466903466,0.0007004047656100424,-0.0013552291032493,1.737447210629135e-05,-8.998752855271357e-08,0.2825473856861217
2013-12-09,5.694825981469449e-05,0.07641320559246606,0.0006994760861042004,0.0217902107492922,1.525088630991229e-05,1.4563822877150046e-06,0.26780249931319355
2013-12-10,5.3452041059883435e-05,0.07152323683935499,0.0006920084132124119,0.031479641396833,1.3755772812369438e-05,2.1125725979557957e-06,0.2573479429337143
2013-12-11,5.2671389427449466e-05,0.06827170620013918,0.000677260339856727,0.0259684198369618,1.2894543336636319e-05,1.6603535080267996e-06,0.24481114845845292
2013-12-12,5.926873458923956e-05,0.05861136831399464,0.0006764423668651188,0.1158044512285662,1.1735729426511395e-05,7.502854975038711e-06,0.19800877322327812
2013-12-13,5.102150798536989e-05,0.056454111078059366,0.0006755600838035034,0.1327831986902591,1.0481035912990089e-05,8.683131107311754e-06,0.205423875672108
2013-12-16,5.265033739264804e-05,0.059233404009597146,0.0006759278560106884,0.1615026621730215,1.1174225798429818e-05,1.0460491260852812e-05,0.212234647521749
2013-12-17,5.547285481711756e-05,0.05944784826352379,0.0006759374146406267,0.2375727723040653,1.1511439657225042e-05,1.5435926509800346e-05,0.20751482315406083
2013-12-18,5.7755345996717895e-05,0.07968979015980317,0.0006759353871754396,0.2609025200712823,1.5745315597457723e-05,1.5370958978387216e-05,0.2726209206391473
2013-12-19,6.478693026373803e-05,0.07887636021633206,0.0007023949312408626,0.2612896209497652,1.6826014059310764e-05,1.5380173369676215e-05,0.2597130932244288
2013-12-20,6.101338500649426e-05,0.07415804103268757,0.0007227137028144284,0.2654449150595817,1.5572342733024127e-05,1.5762124632871703e-05,0.2552283032873296
2013-12-23,6.0371580554275465e-05,0.07475782930673748,0.0007366302533937168,0.2357113375072324,1.5765136350646796e-05,1.389317314878646e-05,0.2611350606677188
2013-12-24,6.05937066863415e-05,0.07851784905967808,0.0007365381772306926,0.2478645186783644,1.658745605911027e-05,1.4899540534170398e-05,0.27374882584711174
2013-12-26,6.0130930524985e-05,0.10329733879416092,0.0007010475469558197,0.3286039203752929,2.1208591754211703e-05,2.0971714523550447e-05,0.3527068609955956
2013-12-27,6.1029823506439453e-05,0.1016237250747344,0.0007173784747941327,0.3219665158397717,2.12637735152493e-05,2.0547680139195945e-05,0.3484161069711383
2013-12-30,6.103786899254316e-05,0.09379199788265254,0.0007258196946376192,0.3131321438127479,1.974148610415454e-05,2.0003947808316798e-05,0.32343013329260084
2013-12-31,6.15980310886923e-05,0.0955886461790513,0.0007345468675525619,0.3172282244020922,2.0332907343737756e-05,2.0135500072032228e-05,0.3300902152937534
2014-01-02,6.274975633376732e-05,0.10322534911967085,0.0007381628812598494,0.2668133702544016,2.221613386564146e-05,1.631678339099076e-05,0.35404334874980803
2014-01-03,6.287727487442676e-05,0.09996462057083945,0.0007507955605491688,0.2829068197026301,2.1719710153989352e-05,1.7493788927003726e-05,0.34543020824878534
2014-01-06,6.194585296328845e-05,0.09497126510249465,0.0007521421141541793,0.2670714749353043,2.0499737274429003e-05,1.644363377435917e-05,0.33092993790202474
2014-01-07,5.985294868622432e-05,0.07415075952592401,0.0007753090025422869,0.4661898884858653,1.597334209150618e-05,2.980029773783715e-05,0.26687644371951524
2014-01-08,5.957982003469859e-05,0.07287920153837056,0.0007759682815942709,0.4838659955112835,1.5670223261729607e-05,3.10280595177802e-05,0.2630122624170978
2014-01-09,5.8876921963223624e-05,0.07255334327242637,0.0007679051238089933,0.4458374296285284,1.5427081042715622e-05,2.9367447936771766e-05,0.2620225468368041
2014-01-10,5.8643073362417135e-05,0.07705180832446241,0.0007600221856722977,0.4303852599024348,1.6266882584006174e-05,2.8740147784374493e-05,0.2773879616348895
2014-01-13,6.549653155125348e-05,0.09196794383336092,0.000767168783010235,0.5112246690973248,2.0615367880529633e-05,3.228117146849893e-05,0.3147551082822964
2014-01-14,6.384952094066409e-05,0.08883961886953046,0.0007653561084953756,0.5417634841948679,1.9638905694022398e-05,3.323862912846281e-05,0.30758109700263847
2014-01-15,6.070372053025981e-05,0.0786293643551885,0.0007711532420895426,0.7356549146216934,1.701228948304325e-05,4.594927722294812e-05,0.2802511828671671
2014-01-16,6.085694586035492e-05,0.08791070399973724,0.0007768701557091906,0.8445751916123458,1.911485700677942e-05,5.3066323927567715e-05,0.31409491121426353
2014-01-17,6.130074788390541e-05,0.09524132386894443,0.0007742523340766366,0.7923315184532214,2.0749114711357377e-05,4.9787978088073556e-05,0.3384806128410235
2014-01-21,6.022038567812545e-05,0.13591010441227572,0.000787590058067281,0.7823492052368324,2.959876734745359e-05,5.000640843850509e-05,0.49150743579852385
2014-01-22,6.0180607898710316e-05,0.16228273472765378,0.0007969462453040479,0.7972669746301528,3.553981127431587e-05,5.103941056092183e-05,0.5905525469954167
2014-01-23,6.197862719476769e-05,0.28447330379651625,0.0009291554125654721,1.248769853232912,6.826634848607995e-05,7.857511109711004e-05,1.101449831593609
2014-01-24,8.312838911315208e-05,0.24081791117178267,0.0009596446690314179,1.380645357614887,6.801719141184305e-05,7.314378276249074e-05,0.8182185669357783
2014-01-27,7.785643656399444e-05,0.24301790165370504,0.0009932279426353742,1.4425902801630288,6.75787247952517e-05,7.621665769189808e-05,0.8679914953429069
2014-01-28,5.7778264472590076e-05,0.2681883678310252,0.0009960837148078328,1.3143802247674894,6.433837731941118e-05,6.891170017451318e-05,1.1135394582496194
2014-01-29,5.541992369045716e-05,0.3026197181276067,0.0009955084634731817,1.3405080582715958,7.108085816575404e-05,6.684865859990556e-05,1.2825867203060324
2014-01-30,5.718939038351772e-05,0.3072753672993895,0.0009640688282393863,1.5034858993151714,7.215052581349144e-05,7.772826020157293e-05,1.2616068352826086
2014-01-31,5.786696567157789e-05,0.3165502056028642,0.0009435918691512274,1.454541825522477,7.396905153231331e-05,7.842095981897273e-05,1.2782604146227796
2014-02-03,7.055814511505822e-05,0.30060689915745187,0.0009254557364050494,1.851348561959636,7.681576274015108e-05,7.634235811679824e-05,1.0886873884636374
2014-02-04,5.3287933521446234e-05,0.35087075922942695,0.0008368142825686041,1.850134532097764,7.409282572327938e-05,7.862988795585448e-05,1.3904240759019115
2014-02-05,5.1744253938995175e-05,0.37688582258392356,0.0007714367405203075,1.9306754155294408,7.529931491743669e-05,0.00010394644869857154,1.4552208058930018
2014-02-06,5.460185755120456e-05,0.3843496541225123,0.0007187100593392578,1.9913386868615492,7.613898186732411e-05,0.00010461989028437572,1.3944394070462245
2014-02-07,6.356327391387762e-05,0.40360115036516175,0.0006750008904977274,1.8258200982711668,8.36002733233214e-05,9.234858032111167e-05,1.3152291909411724
2014-02-10,6.2547563500994e-05,0.3930239726066873,0.0006347107695900277,1.7611660384367414,7.830908926108375e-05,9.06457919418061e-05,1.2519926417251932
2014-02-11,5.609995653519849e-05,0.44806134506113865,0.0006067090422975177,1.7983363775569765,8.266258351623308e-05,9.215463578957325e-05,1.4734874788070211
2014-02-12,5.280573476410588e-05,0.49291892152340533,0.0005820618139979737,1.816922512960162,8.6417279229057e-05,9.314140288628012e-05,1.636513147958282
2014-02-13,5.31879934714369e-05,0.5102259011373206,0.0005638632649571589,1.797621648276251,8.836010140977506e-05,9.163221679516902e-05,1.6612790903124843
2014-02-14,5.362200748552388e-05,0.5239449285145117,0.0005682846736384208,1.9313119892797268,9.146188487465753e-05,9.806010351138708e-05,1.7056781191817394
2014-02-18,5.088126402858046e-05,0.5331104892554004,0.0005748388564714262,1.9837081409739457,9.117362699681452e-05,0.00010103896769798362,1.7918899763496732
2014-02-19,5.093399391722896e-05,0.55085653477247,0.0005819263800561581,1.962573894884936,9.483669145784329e-05,9.780527619907754e-05,1.8619527777845002
2014-02-20,5.128532994270177e-05,0.5380446361365498,0.0005848217586170908,2.104051883923188,9.318084497052692e-05,0.00010700808983608326,1.8169103147943606
2014-02-21,5.0142924359823583e-05,0.5377194749324803,0.0005863189002226523,2.0764528230261075,9.219928268436747e-05,0.00010588163989427037,1.8387296684722487
2014-02-24,5.289213529725008e-05,0.5592993855827519,0.0005889533440866095,2.037871605674012,9.871436094893379e-05,0.00010353562321437319,1.8663334424705302
2014-02-25,4.99909412374215e-05,0.5667940693157718,0.0006053688836698629,2.05583959637991,9.860092775641203e-05,0.00010473828800381073,1.9723759008282638
2014-02-26,4.8822079787728685e-05,0.5594820737759558,0.0006164617605232774,2.0478759053686564,9.70615863746981e-05,0.00010433173933637115,1.9880674235245157
2014-02-27,4.902946505121921e-05,0.5637357309290003,0.0006254560107408712,2.021727214237683,9.871940405756242e-05,0.00010203960490683062,2.013470959849022
2014-02-28,4.913560627678946e-05,0.548163711097838,0.0006362842130811163,2.045393278022804,9.692459948346808e-05,0.00010312224713732993,1.97259394617978
2014-03-03,5.060228536900576e-05,0.5497971221894088,0.0006442523415593673,2.232278289861517,9.926943061077095e-05,0.00011393512313432504,1.9617578511893485
2014-03-04,5.593664385448813e-05,0.5780597163774852,0.0006508424981950064,2.1867816608255723,0.00011029577076301786,0.00010374503859416233,1.971798148096584
2014-03-05,4.9068183379191435e-05,0.5070321111808381,0.0006774274525866972,2.1785088950508804,9.244147166096744e-05,0.00010337357819458839,1.8839391494605342
2014-03-06,4.928243059442446e-05,0.4574044561503777,0.0006976494663756623,2.2018096476885614,8.48135192069032e-05,0.00010433123002723416,1.7209686734992027
2014-03-07,4.8971813978785636e-05,0.4205092047602499,0.0007138721056337747,2.357822631592312,7.862466508294999e-05,0.0001166415002027669,1.6055085302131105
2014-03-10,4.912023117884392e-05,0.3890156276563297,0.0007224937337436512,2.356813549083738,7.328486492542462e-05,0.00011659154113139838,1.4919486974440055
2014-03-11,5.148937537691702e-05,0.38373454524951606,0.0007291471802427237,2.315217016802177,7.435279689390852e-05,0.00011442406835753651,1.444041539630743
2014-03-12,4.8906113932888686e-05,0.39827589561276594,0.0007541083360108655,2.300574781729111,7.64860919621023e-05,0.00011787269665611712,1.563937221981288
2014-03-13,5.192240840939531e-05,0.4577541252453865,0.0007633899481465507,2.4089452582301107,9.113451775940413e-05,0.00011683247785504432,1.7552059034093925
2014-03-14,5.053194068255615e-05,0.4494899045316082,0.0007763745444000762,2.463481597026451,8.903045123559254e-05,0.00011948582511606433,1.7618648726532335
2014-03-17,5.312543808337814e-05,0.4357202302562843,0.0007846173637099654,2.43323112384639,8.895860093835576e-05,0.00011628312624962372,1.6745010327959833
2014-03-18,5.3640183376897774e-05,0.447021352167991,0.0007895959896381505,2.62421475638905,9.199746527414195e-05,0.0001265661893303795,1.7150848390604911
2014-03-19,4.9711758607667365e-05,0.48665035068219537,0.0008044478609636722,2.6656793551956763,9.73185332560886e-05,0.00012694938292252968,1.957656216191043
2014-03-20,4.924048797705463e-05,0.4876758497101765,0.0008262620573891323,2.7065579964178967,9.8367430800672e-05,0.0001278791777212668,1.9976940692892775
2014-03-21,5.1299807125194504e-05,0.5107906572479081,0.0008452706250322077,2.557324931920752,0.00010636498899803508,0.00011825165593458481,2.07339939385068
2014-03-24,5.150721281894852e-05,0.5027144364962803,0.0008822302701818903,2.414359687637826,0.00010716336921279077,0.00011047931707172881,2.0805507296517396
2014-03-25,5.187847468728203e-05,0.4771779730893047,0.0009030256154226118,2.528089388434848,0.00010328185328499705,0.00011589065962980995,1.9908421345764147
2014-03-26,4.894688218699071e-05,0.4937420729541118,0.0009172913756509885,2.617716560131861,0.00010462038356244985,0.00011620342580319179,2.1374269184862658
2014-03-27,4.819111839496585e-05,0.5010842890593586,0.0009472170483496438,2.591719026612928,0.00010705797927786812,0.00011450172127181345,2.221529253594821
2014-03-28,4.77393720640184e-05,0.6183716555369267,0.0008761893419238154,2.658089982783733,0.0001264698223909806,0.0001165883035786627,2.6491723062755166
2014-03-31,4.471229395078723e-05,0.5806782207584306,0.0008482893140530334,2.8294231963971206,0.00011308916864536615,0.00012070732994985453,2.5292634005725185
2014-04-01,4.637295349124256e-05,0.5599178257470638,0.0008238399900367064,2.757847162676957,0.00010944050973578644,0.00011757490529530371,2.360007321001326
2014-04-02,4.141854620280984e-05,0.5534285439794062,0.0007744795390623663,2.757210328238997,9.912060739473938e-05,0.00011813006543700246,2.393145498380989
2014-04-03,4.131197301210188e-05,0.5383641292800551,0.0007362708587109119,2.7308320904982626,9.389292957146157e-05,0.0001167302106085173,2.2727776653019376
2014-04-04,4.5815215175484866e-05,0.5256212691896506,0.0007435136089546596,2.5779279895110387,9.701128492750872e-05,0.00010059105629864377,2.1174468908621042
2014-04-07,4.72141155464609e-05,0.5291055079035507,0.0007412060523460702,2.7659110166817524,9.898005486705096e-05,9.9816812541156e-05,2.096408112731667
2014-04-08,4.530353492960697e-05,0.49847672303345547,0.0007558689497454706,2.730893935677868,9.224316186491767e-05,0.00010218915674878708,2.036114003206282
2014-04-09,4.691297863661334e-05,0.5072076124259107,0.0007773635279316985,2.854800015280508,9.685997387641503e-05,0.00010090661355388516,2.064673288530446
2014-04-10,5.810324280314903e-05,0.46074661983027515,0.0008059641207074935,2.9722073882496702,9.970574843956367e-05,7.1398576853487e-05,1.7160100474488476
2014-04-11,5.691804938589508e-05,0.44856009108976125,0.0008237478388404985,3.0082911364817457,9.712762726298589e-05,6.489968211302923e-05,1.7064468707364941
2014-04-14,5.793906540801691e-05,0.4790369724438637,0.0008240592620360116,3.0036075380719667,0.00010467283794398483,6.433941373984068e-05,1.80660211218218
2014-04-15,5.375893588153699e-05,0.4984060085283069,0.0008315982629128601,3.240956618167513,0.00010538174551955344,6.731210654792575e-05,1.9602647223481562
2014-04-16,3.1303883437837385e-05,0.5001522650568201,0.000825274172137453,3.4419733204359697,8.03897125276058e-05,6.627427333436557e-05,2.5680428016939834
2014-04-17,3.0074876652121772e-05,0.5309181533095763,0.0008408044255538057,3.433482765260992,8.442615232431005e-05,6.626312773241358e-05,2.807198622986
2014-04-21,3.398061258211898e-05,0.5450536319156999,0.0008448288238530157,3.356531826129505,9.235048936759648e-05,6.808841942279629e-05,2.717740568814597
2014-04-22,3.465237531876505e-05,0.5577568705129765,0.0008931423071963037,3.1532706091920657,9.812321387797498e-05,6.395239637850015e-05,2.8316446701083438
2014-04-23,3.661275306357103e-05,0.5559939313688871,0.0009315269051660193,2.996123857929971,0.00010267954750061041,6.022416708274873e-05,2.80447491403684
2014-04-24,2.8915216768426475e-05,0.5675402207336839,0.0009169556295065699,3.0372288462812387,9.241320482688974e-05,6.103833452953943e-05,3.19600594963545
2014-04-25,3.367547480592454e-05,0.554383925887612,0.0009238646668523233,2.5362896570860567,9.778487218341692e-05,4.61787521577368e-05,2.90374145418771
2014-04-28,3.364553762091845e-05,0.561230119044525,0.0009208924324925701,2.955958435185133,9.878912938835067e-05,5.560902288430532e-05,2.9361733048049286
2014-04-29,3.9441733334885286e-05,0.5643960550813968,0.0009073580428682872,2.965038227900936,0.0001067705088210505,5.493822521521202e-05,2.707044031622578
2014-04-30,4.001418281063408e-05,0.5536160904793032,0.0008979236040421542,2.9457747867354644,0.00010493862615514362,5.5310801421818656e-05,2.622535780669632
2014-05-01,2.1991126094734782e-05,0.5608215261075649,0.0008518887525622691,3.098027320624084,7.676086347272994e-05,5.9576885129774305e-05,3.4905380989611254
2014-05-02,2.5114593555483047e-05,0.5649605792701973,0.0008296449011691635,3.2812786374977017,8.15506349500504e-05,6.681007831430664e-05,3.247141339153632
2014-05-05,2.3421323104644024e-05,0.5613748496697702,0.0008134308294178279,3.194808860746894,7.748523930061067e-05,6.587489437794836e-05,3.3083203264996905
2014-05-06,2.3724080850696792e-05,0.5366177627004938,0.0008048097108260131,2.8553793569516697,7.414917885737848e-05,5.4281843586237585e-05,3.1254816287308627
2014-05-07,2.503936026433856e-05,0.5384887370769569,0.0007917520952380126,3.078612239231531,7.581983747994339e-05,5.69118902672466e-05,3.0280261428215147
2014-05-08,2.245244272166245e-05,0.5522241089033932,0.0007398739136546769,3.12834533757594,7.11747612955728e-05,5.860356892729878e-05,3.1700230651029493
2014-05-09,2.6257615904936162e-05,0.5567160079996637,0.0006996432765199444,3.142455578506856,7.545702654566972e-05,5.949086035208092e-05,2.8737196407646657
2014-05-12,2.5472098693136958e-05,0.538559070477213,0.000673470516692045,2.865368454718282,7.053830231325326e-05,4.9833846463275316e-05,2.769237947882899
2014-05-13,2.7268227179962204e-05,0.5351448852074271,0.0006455886558419002,2.623052972875376,7.100317609660211e-05,5.453681193929858e-05,2.6038794391730065
2014-05-14,2.54765910501542e-05,0.5317863093858993,0.0006256096499649717,2.574158566097011,6.713662881126439e-05,5.68021410212272e-05,2.63522810721013
2014-05-15,2.174205444419079e-05,0.5317780912165713,0.0005934983768305911,2.4843748335549978,6.0407449297430714e-05,4.978712535701823e-05,2.7783689647401673
2014-05-16,2.0552751262807784e-05,0.5171400673362118,0.0005630744909980457,2.252759031882181,5.5632182398118106e-05,4.5394749514290143e-05,2.706799770344615
2014-05-19,2.1296152341554682e-05,0.5085366805449296,0.0005538347367306081,2.1471248493687685,5.522846235828348e-05,4.301400297942087e-05,2.59335402341753
2014-05-20,2.0908636850371392e-05,0.49327895247599196,0.0005401698437427534,2.4516511031141026,5.242284813278202e-05,4.602831501646857e-05,2.5072341400319864
2014-05-21,2.119414789263069e-05,0.4464982800144825,0.0005335441792432315,2.1601187497142886,4.7480246354309104e-05,3.963546522173294e-05,2.2402526676157724
2014-05-22,2.007249814887391e-05,0.4204237387732678,0.0005168426937505277,2.159253240636468,4.28220184198295e-05,3.952969699995042e-05,2.1333676606781435
2014-05-23,2.2049522594442057e-05,0.4003412909727769,0.0005271159839796226,2.034285902517622,4.3160162738207086e-05,3.801212417950485e-05,1.957419375106394
2014-05-27,2.174082787467674e-05,0.40908339940882055,0.0005376913993285939,2.16560914720398,4.422994913392063e-05,3.9025498555897344e-05,2.0344188081926147
2014-05-28,2.1661197917021908e-05,0.4045990153159863,0.0005430219712161029,1.912424709841411,4.3880822330692364e-05,5.241807941052572e-05,2.0257800375947688
2014-05-29,2.1856321025887475e-05,0.38195656598419225,0.0005591315399783886,1.7812195333116647,4.222401295379548e-05,4.819403619002105e-05,1.931890225431065
2014-05-30,2.8179051435749515e-05,0.39261073710592104,0.0006031474004588064,1.6655597349107274,5.118433763769472e-05,4.689344871897646e-05,1.8163967568035104
2014-06-02,2.8496658002674943e-05,0.40670455257841703,0.0006581778511901529,1.5383142820834264,5.569902983882195e-05,4.660055745158259e-05,1.9545811243407405
2014-06-03,3.418588872187905e-05,0.39720178249080257,0.0006759198201826064,1.5402053998335932,6.0378485729112236e-05,4.665802332385746e-05,1.7661815440962882
2014-06-04,2.793146765100254e-05,0.36007689064354503,0.0007265776113670431,1.327172453175185,5.12959566344864e-05,4.089543008729079e-05,1.836493422952848
2014-06-05,4.136471088316827e-05,0.3682997550873184,0.0007648855991237305,1.114232817195574,6.55110663710221e-05,3.666338035849791e-05,1.5837428806417508
2014-06-06,3.9833023701562004e-05,0.3465585575922548,0.000743780462491831,1.1397043530495428,5.965140095323095e-05,3.7115668086346884e-05,1.4975363507463733
2014-06-09,5.1073182956276414e-05,0.337851943391656,0.000740080192999331,1.165530816815442,6.56844056173318e-05,3.795065459393769e-05,1.2860840428442457
2014-06-10,4.95066057749403e-05,0.3635159444529721,0.0007374380289436224,1.173757060999342,6.945728533461299e-05,3.9489122221700535e-05,1.4029902524598346
2014-06-11,4.7157992518462575e-05,0.34566229193281206,0.0007395913301792299,1.1644713742073645,6.45543578847843e-05,3.9441070866755495e-05,1.368895375678067
2014-06-12,4.667919578081926e-05,0.3399323331324653,0.0007444602224924331,1.1058814847591414,6.336871587410936e-05,3.6129138904543845e-05,1.3575365816423923
2014-06-13,3.72024477228719e-05,0.3237111867458881,0.0007202553849059007,1.1146531206825112,5.2989121861623166e-05,3.786225300580685e-05,1.424345039239063
2014-06-16,2.938646502467408e-05,0.37224844172117627,0.0007161387249973564,1.1053933819688813,5.400141517011001e-05,3.811992859841621e-05,1.8376288241803906
2014-06-17,3.191330809025626e-05,0.359658816781318,0.0007192017682245048,1.0716308556725904,5.4488141724311077e-05,3.694378062488926e-05,1.707379929721148
2014-06-18,3.560112133469648e-05,0.3358727974538294,0.0007271668602083028,1.052123859381788,5.404104136052583e-05,3.5290540475561715e-05,1.5179589668670912
2014-06-19,3.687128606172102e-05,0.30796233896976044,0.0007448608763517256,1.0425561058787944,5.103631793416854e-05,3.5038613203125605e-05,1.3841751505151145
2014-06-20,3.6786047916274955e-05,0.3026493357136435,0.0007445677612936466,1.029856938642463,5.008796705263842e-05,3.489024976793665e-05,1.3616022891787296
2014-06-23,3.78482539714106e-05,0.2954359342581713,0.0007478754243115707,1.0278740807232345,4.9705091059123227e-05,3.480891653548228e-05,1.3132730269847828
2014-06-24,3.933090292313687e-05,0.28232931292959546,0.0007687932595136942,1.024349291336662,4.9093920280146466e-05,3.36956644807023e-05,1.2482276436950646
2014-06-25,4.004889359785303e-05,0.27071405458988734,0.000763492038597741,0.9906358421404567,4.733782733269467e-05,3.226508424610583e-05,1.182000876429515
2014-06-26,4.4267929857314866e-05,0.25309048522016026,0.000781465861880297,0.9829316856133,4.7073385136255984e-05,3.20956312206973e-05,1.0633744403224572
2014-06-27,3.536085878696092e-05,0.24446761379330176,0.000738647435447362,0.9826812657562776,3.950948170880757e-05,3.207024128941268e-05,1.11732245946969
2014-06-30,3.524942345217237e-05,0.27832740254382743,0.0006872258092303607,0.9789741829163384,4.331932753672717e-05,3.1951046546732675e-05,1.2289371936963542
2014-07-01,3.707778978776346e-05,0.2546721490727533,0.0006717163049661574,0.7058326686481491,4.0191231836024196e-05,2.2472323366138673e-05,1.0839705404794178
2014-07-02,3.729144432547138e-05,0.27379035199852997,0.0006869119018319817,0.7214440872941835,4.382008976519391e-05,2.3237380991360816e-05,1.1750708656586744
2014-07-03,3.7850371933542936e-05,0.2768036182729851,0.0007021081434894414,0.6749326839781603,4.512413019471273e-05,2.155327500134162e-05,1.1921713814052062
2014-07-07,3.637233936281704e-05,0.23487396354353177,0.0006573714414888007,0.6000625579486734,3.6318333336137244e-05,1.9564995342337384e-05,0.9985151896296501
2014-07-08,3.904012916123487e-05,0.19321811798342564,0.0006595115724368042,0.4658799243251008,3.100378244552634e-05,1.4830399563986119e-05,0.7941516360635337
2014-07-09,3.921043801203444e-05,0.18653301717712706,0.0006586908688068104,0.4861904625319029,2.9977636101160055e-05,1.529917591956622e-05,0.7645320384321986
2014-07-10,3.784415060760939e-05,0.1828545800380853,0.0006325887621859841,0.497017015018738,2.8292150529863168e-05,1.586428232229069e-05,0.7475963940428462
2014-07-11,4.137743263306523e-05,0.1356052593901414,0.0006048349868937342,0.5263988417340822,2.145244298887233e-05,1.6800958871416267e-05,0.5184575654829152
2014-07-14,3.5819786180035966e-05,0.14586429794561043,0.0005617512388093436,0.4120755859243412,2.069104951547339e-05,1.3429717986779085e-05,0.5776430214149484
2014-07-15,3.740515266448331e-05,0.1519857909498405,0.0005236755292456818,0.3969982866677393,2.1271584627400595e-05,1.2902227949627748e-05,0.5686805991196568
2014-07-16,4.331224214055195e-05,0.20271032664585786,0.0004931203491721706,0.4498031754312093,2.9624952926850607e-05,1.4754079281964206e-05,0.6839856692413911
2014-07-17,4.7474517764657056e-05,0.21718449666816847,0.00047964888729170045,0.3939779354177191,3.277334896634045e-05,1.1978303737560907e-05,0.6903355844245972
2014-07-18,4.82618636397603e-05,0.2316389049850553,0.0004710969632543651,0.5303620251324801,3.492759638092347e-05,1.5759144432480745e-05,0.7237100631180049
2014-07-21,3.56854935741795e-05,0.2349485775737857,0.0004556768177735831,0.5324237235821414,2.996036785870899e-05,1.618783571432772e-05,0.8395671422178964
2014-07-22,3.6878426197529086e-05,0.2483555949732631,0.0004504376971762083,0.7439365120083211,3.2009397712518786e-05,2.3313691476237595e-05,0.867970816896288
2014-07-23,3.8554343811198455e-05,0.24454532265102513,0.0004557012833869086,0.8038123088928001,3.241426246727773e-05,2.989835260570956e-05,0.8407421645148766
2014-07-24,3.79220014302475e-05,0.23395522390496704,0.00045880058294033894,0.8251608814016581,3.0859604265507196e-05,3.1917511428601786e-05,0.8137651785671004
2014-07-25,3.58816002468109e-05,0.24885095638066376,0.0004555402437863039,0.8071648169920155,3.181548813201163e-05,3.0883770183801456e-05,0.8866797443026344
2014-07-28,3.90148494586092e-05,0.2834440270590533,0.0004350034381484424,0.7992734383245326,3.692569023756731e-05,3.069909720244532e-05,0.9464522034550388
2014-07-29,3.5953585678647994e-05,0.3074893547717047,0.0004137265476334127,0.9337206877626713,3.75022983452089e-05,3.934436283866843e-05,1.0430753327471494
2014-07-30,3.539196672747045e-05,0.31741218918719216,0.0003992122518869721,0.934152002314748,3.7729224583208954e-05,3.936257603229419e-05,1.0660392194007229
2014-07-31,4.5379445989039353e-05,0.31620108312192347,0.0003942122622905261,0.8754729354628654,4.22919794614044e-05,3.130058084050276e-05,0.9319633270009362
2014-08-01,4.584672797284814e-05,0.3187706343778712,0.00038810402214549167,0.8839394887691461,4.2521301745847576e-05,3.141139838859489e-05,0.9274664436474074
