Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VNQ,Predicted_Covariance,Future_Cov_45_VNQ,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.5754715303469685,7.246596838019426e-05,0.8315612517005326,3.132336050162562e-05,2.6835988694716788e-05,0.7661493502684159
2013-11-12,3.99781619662566e-05,0.5917442124980193,7.259608515397524e-05,0.833059204083231,3.187880486216463e-05,2.7222323165524934e-05,0.7974054657408163
2013-11-13,4.4902541372157916e-05,0.6076765319346904,7.1694659534168e-05,0.8422137901144197,3.447873541320892e-05,2.6614512817004396e-05,0.7678571047336679
2013-11-14,4.545126757048379e-05,0.6192992125462262,7.121414328465726e-05,0.8316445131059454,3.5233570390431684e-05,2.5928768084551006e-05,0.7751944505352473
2013-11-15,4.488960878325864e-05,0.6238172271800243,7.08987878737355e-05,0.8001929998859024,3.5192464351122343e-05,2.6053542518124255e-05,0.7839779696241684
2013-11-18,4.304897041106976e-05,0.6221147815941471,6.773616493404936e-05,0.7370083049096077,3.3594037838365386e-05,3.1663170083554233e-05,0.7803679743691827
2013-11-19,4.253689180732228e-05,0.6258189863658588,6.689269035388946e-05,0.7411454803016333,3.3382660268938875e-05,3.216183021813817e-05,0.7847931254627402
2013-11-20,3.986505410246521e-05,0.6365265040337513,4.949441554273482e-05,0.7375689704784545,2.8274228977073434e-05,3.2440938854553136e-05,0.7092484787403057
2013-11-21,3.485111027762049e-05,0.6640911484363203,5.183494896000624e-05,0.722920822957972,2.8225870093128608e-05,3.219523628996208e-05,0.8098987340226501
2013-11-22,3.677714977289896e-05,0.6776000978064973,5.515174560049454e-05,0.7806374249605778,3.0517020231632917e-05,3.6347196794051605e-05,0.8297820907840138
2013-11-25,4.464079349966786e-05,0.6938481813880742,5.650022795953152e-05,0.753715350754816,3.484620659981783e-05,3.5626391054670376e-05,0.7805911111341938
2013-11-26,4.5604254902161166e-05,0.7065191684810178,6.080956276574325e-05,0.752266186091928,3.7205964876327925e-05,4.397425891304774e-05,0.8158441565627849
2013-11-27,5.098239319509307e-05,0.7017660972193613,6.543060261568324e-05,0.7625956313951776,4.053152575312864e-05,4.5433002661537965e-05,0.795010261641262
2013-11-29,5.306536742177139e-05,0.696830372182705,6.823471494517438e-05,0.7632168320762076,4.1931012587171576e-05,4.547438185899878e-05,0.7901766184693999
2013-12-02,5.1303727815654587e-05,0.6964256544112939,7.073037070713394e-05,0.7414280727486867,4.1951953585058924e-05,4.724708575102957e-05,0.8177174519520567
2013-12-03,5.129816798105141e-05,0.6922948150156942,6.877335165943345e-05,0.7306096696574954,4.111990491192844e-05,4.8873578831978935e-05,0.8015862267657857
2013-12-04,4.926678581923591e-05,0.6887450104567254,6.553868525541515e-05,0.735058833610823,3.913672160533403e-05,4.92263993296056e-05,0.7943834970060771
2013-12-05,6.186383108747796e-05,0.6902495740517886,6.75898665572238e-05,0.7261915937112767,4.4633952561380364e-05,5.0164361895000935e-05,0.721487043023025
2013-12-06,6.149224160789946e-05,0.6845782884167488,6.304650281140814e-05,0.7327201106442295,4.262494035900524e-05,4.865278624822728e-05,0.6931759071461386
2013-12-09,5.694825981469449e-05,0.6955780821609328,6.518800795859655e-05,0.7295696466978481,4.238088023888952e-05,4.876191071900165e-05,0.7441997416039372
2013-12-10,5.3452041059883435e-05,0.7159790272827514,6.56744890338771e-05,0.7269738782403754,4.24209899292882e-05,4.8786613393720735e-05,0.7936271298183558
2013-12-11,5.2671389427449466e-05,0.7253563947293676,7.661461493592969e-05,0.6600968719012565,4.607810850874591e-05,4.220488438571849e-05,0.8748223468115406
2013-12-12,5.926873458923956e-05,0.7198591926021619,7.617193052121092e-05,0.647216145054299,4.8367970366649256e-05,4.193248897023564e-05,0.8160790120096579
2013-12-13,5.102150798536989e-05,0.6704905472235908,5.9900980310062536e-05,0.6343129526566238,3.7066900272174606e-05,4.1479815106966265e-05,0.7264955846229264
2013-12-16,5.265033739264804e-05,0.6664601853293216,5.841649767492549e-05,0.6366494487886236,3.696090075256211e-05,4.1235642222080137e-05,0.7020069116921411
2013-12-17,5.547285481711756e-05,0.6587056900628278,6.062947761766095e-05,0.6399169508484733,3.8200899267682665e-05,4.1577622426488604e-05,0.6886413074218565
2013-12-18,5.7755345996717895e-05,0.6927218862188474,7.05195739785381e-05,0.6036223223299304,4.4208913758641066e-05,3.55621477034305e-05,0.7654514572755456
2013-12-19,6.478693026373803e-05,0.6674894170971497,6.482756473527898e-05,0.5948412670284465,4.325814973132909e-05,3.501387380440301e-05,0.6676987095272388
2013-12-20,6.101338500649426e-05,0.6475971929478259,5.922168480242685e-05,0.5819334644708469,3.892762401661526e-05,3.455522134590321e-05,0.6380177728620008
2013-12-23,6.0371580554275465e-05,0.646123224520474,5.970416748257781e-05,0.591532442341103,3.879126552512946e-05,3.486579275940568e-05,0.6425418246298058
2013-12-24,6.05937066863415e-05,0.632070356674757,6.332386531447311e-05,0.5949450272857355,3.915280589634432e-05,3.576311606402057e-05,0.6461530089092536
2013-12-26,6.0130930524985e-05,0.6322958124679309,6.123966141793888e-05,0.6216349720426186,3.836945745894017e-05,3.9673145580990125e-05,0.6380985147568484
2013-12-27,6.1029823506439453e-05,0.6709129268178018,5.962411984426132e-05,0.6210687403498695,4.047139808039489e-05,3.963617703498492e-05,0.66314132591461
2013-12-30,6.103786899254316e-05,0.6884949849452545,5.8015521541612766e-05,0.6133235595833003,4.097062253126878e-05,3.918119783592764e-05,0.6712328462232857
2013-12-31,6.15980310886923e-05,0.6881628852996176,5.304587636303471e-05,0.6287198910135607,3.933693116298344e-05,3.990688229161288e-05,0.6386069565493728
2014-01-02,6.274975633376732e-05,0.6773186076004967,5.262542755799994e-05,0.6489905886547395,3.8922152276303855e-05,3.968856151314363e-05,0.6202757516583185
2014-01-03,6.287727487442676e-05,0.6825635904575262,5.3449368737774556e-05,0.63379369996026,3.956956390305951e-05,3.919118394538465e-05,0.6293142312876081
2014-01-06,6.194585296328845e-05,0.6770793623846699,5.379743292217689e-05,0.6405741391262083,3.908647194719596e-05,3.944025303214577e-05,0.630978024797885
2014-01-07,5.985294868622432e-05,0.6824698760475744,5.4192125889183286e-05,0.637620563562839,3.88681935001125e-05,4.0758676040045096e-05,0.649394797637737
2014-01-08,5.957982003469859e-05,0.6845676301027984,5.278058297291709e-05,0.6347378100839983,3.8388668104392094e-05,4.0702762194853406e-05,0.6443233309874884
2014-01-09,5.8876921963223624e-05,0.6776327563956697,5.194026332769615e-05,0.6193541810981333,3.7473047503188684e-05,4.0797049460329755e-05,0.6364641060311462
2014-01-10,5.8643073362417135e-05,0.6685559895400169,5.0824641368463764e-05,0.6044679152942803,3.6499196736461084e-05,4.03649911718831e-05,0.622395700697578
2014-01-13,6.549653155125348e-05,0.6755259448509294,5.3275728277295086e-05,0.6419735424114871,3.990394950076817e-05,4.0537280873821876e-05,0.6092528650855633
2014-01-14,6.384952094066409e-05,0.672013998509314,5.3019603156863025e-05,0.6384740171726893,3.909987578946582e-05,3.9172077270031435e-05,0.6123753978640133
2014-01-15,6.070372053025981e-05,0.7387981152642041,5.206655355931351e-05,0.5903521011219124,4.153486941941649e-05,3.68736099147114e-05,0.6842227965040798
2014-01-16,6.085694586035492e-05,0.7287835380929908,5.358434138028827e-05,0.5991184053318536,4.1617173333245724e-05,3.764379025580083e-05,0.6838524796946327
2014-01-17,6.130074788390541e-05,0.7187921507961298,5.474031850439373e-05,0.5902833131778442,4.163800111657249e-05,3.7091813183989954e-05,0.6792413233755114
2014-01-21,6.022038567812545e-05,0.6863378870273301,5.591108013735365e-05,0.6048699765051497,3.9825265600446265e-05,3.866224301736083e-05,0.6613253162028894
2014-01-22,6.0180607898710316e-05,0.6594926283569368,5.5499067909477593e-05,0.5988513371702049,3.8113696847111196e-05,3.833724490716059e-05,0.6333218984969405
2014-01-23,6.197862719476769e-05,0.646685524360881,5.5981355184752396e-05,0.6083122647338879,3.8092179283910906e-05,3.827623133234375e-05,0.6146018556397889
2014-01-24,8.312838911315208e-05,0.6487891987857708,5.830685838860345e-05,0.6144387992370696,4.516875439841844e-05,3.2551717792236944e-05,0.5433613580185702
2014-01-27,7.785643656399444e-05,0.6481973692920261,5.798722422716919e-05,0.5990453662686807,4.3553261758511345e-05,3.164948235867632e-05,0.5594047670382725
2014-01-28,5.7778264472590076e-05,0.6536389259650102,5.52343145579081e-05,0.5891916802047754,3.6925351522132694e-05,3.0890757215075694e-05,0.6390872391061526
2014-01-29,5.541992369045716e-05,0.6596427875221481,5.366519223498469e-05,0.5889540180950119,3.5973949833092566e-05,2.9370048052854937e-05,0.6491158312310519
2014-01-30,5.718939038351772e-05,0.6857016023527539,5.970704623266925e-05,0.5008153808308896,4.006874050146553e-05,2.589150204328779e-05,0.7006324115847464
2014-01-31,5.786696567157789e-05,0.6829541732787037,6.090129340657404e-05,0.4819961552991103,4.054340095309568e-05,2.5986603110593522e-05,0.7006311888409434
2014-02-03,7.055814511505822e-05,0.7091707628313608,6.722585590657383e-05,0.4076059770404444,4.884190226885166e-05,1.6808072833584194e-05,0.6922220275094509
2014-02-04,5.3287933521446234e-05,0.6444247102054033,6.652701532626567e-05,0.3440951178306017,3.836945620575248e-05,1.4623888204767023e-05,0.7200402355687208
2014-02-05,5.1744253938995175e-05,0.6149308181506579,6.322466366158091e-05,0.3715917108121568,3.5172285319188965e-05,2.0006282979554094e-05,0.6797331614956893
2014-02-06,5.460185755120456e-05,0.5948034771527096,6.441344732827086e-05,0.3783965543737307,3.527487462490826e-05,1.987999643845505e-05,0.6460379959020289
2014-02-07,6.356327391387762e-05,0.576479283904488,6.681272679005567e-05,0.3745476045738987,3.7567857914823554e-05,1.89443305930437e-05,0.5910308831122283
2014-02-10,6.2547563500994e-05,0.5624056132004457,7.002829509893886e-05,0.3935103701980743,3.722130721733145e-05,2.0253660566597848e-05,0.595088043944988
2014-02-11,5.609995653519849e-05,0.5319984454317669,7.330926473884958e-05,0.4054071185213076,3.411701743984671e-05,2.0774837132853165e-05,0.6081469496048693
2014-02-12,5.280573476410588e-05,0.5074937270398998,7.473148793506178e-05,0.4024948367454894,3.1880346874994995e-05,2.063320448811074e-05,0.6037288756119215
2014-02-13,5.31879934714369e-05,0.49229681348813875,7.64480015184525e-05,0.4052349386909172,3.1391848982945636e-05,2.0656502323895387e-05,0.5902055508035612
2014-02-14,5.362200748552388e-05,0.4828199342505971,7.813470542330292e-05,0.4024896347950403,3.125206483495792e-05,2.0435939645868086e-05,0.5828216118800645
2014-02-18,5.088126402858046e-05,0.47459154899779327,6.467464200938916e-05,0.4058035647261681,2.722487930928067e-05,2.066935776548408e-05,0.5350668822611838
2014-02-19,5.093399391722896e-05,0.4612122647341759,6.174639646669793e-05,0.4127343729550344,2.58648832449033e-05,2.056870289008244e-05,0.5078118022108263
2014-02-20,5.128532994270177e-05,0.44968354798067584,6.528050531520477e-05,0.4298174663250931,2.6019283286752088e-05,2.1859701465095718e-05,0.5073435876462524
2014-02-21,5.0142924359823583e-05,0.44688129065088245,7.142104410485256e-05,0.438392036334874,2.6742998464794574e-05,2.2354308852574043e-05,0.5333354367784356
2014-02-24,5.289213529725008e-05,0.44726844218329526,8.175685083347499e-05,0.4360222621944868,2.9412089866673286e-05,2.2152444013623656e-05,0.5560768099336396
2014-02-25,4.99909412374215e-05,0.4367060882429178,7.987370638729283e-05,0.4387553193391069,2.759540817252566e-05,2.235314519725351e-05,0.5520081736702467
2014-02-26,4.8822079787728685e-05,0.4527722496468756,6.760754483494015e-05,0.4384822863435817,2.6012705348572848e-05,2.2339058476387043e-05,0.5328061701113986
2014-02-27,4.902946505121921e-05,0.45438444826980234,6.639953884453466e-05,0.4516300547977913,2.5925943353219562e-05,2.279444626904986e-05,0.5287829130123227
2014-02-28,4.913560627678946e-05,0.4618291895354302,6.768483728252245e-05,0.4444592130430256,2.6633315440497145e-05,2.240822501098243e-05,0.5420369760060967
2014-03-03,5.060228536900576e-05,0.48611911468143093,5.985415922483062e-05,0.4556353630589422,2.675315041763045e-05,2.325555529086555e-05,0.5286945090036771
2014-03-04,5.593664385448813e-05,0.4988274507386158,6.852868396300931e-05,0.4310107317099484,3.088408531669764e-05,2.0447960487680912e-05,0.5521261768410445
2014-03-05,4.9068183379191435e-05,0.49212414477206556,6.591081740181371e-05,0.4309272651927724,2.7986785015861373e-05,2.0448157657646173e-05,0.5703652160827672
2014-03-06,4.928243059442446e-05,0.48122532582980465,6.79448765539378e-05,0.441640900309112,2.7846645857656575e-05,2.0926849152448612e-05,0.5650420549835257
2014-03-07,4.8971813978785636e-05,0.48357806691110294,7.007506529340665e-05,0.4336805173935669,2.832836085533519e-05,2.1454177884167545e-05,0.5784625594552594
2014-03-10,4.912023117884392e-05,0.496346181476436,7.019468638749029e-05,0.4289258006634012,2.914519767016907e-05,2.121895478316763e-05,0.5933440655857887
2014-03-11,5.148937537691702e-05,0.49871007504698983,7.051716875068912e-05,0.4432025629767191,3.0050685772637338e-05,2.1904227549402276e-05,0.5836288662011859
2014-03-12,4.8906113932888686e-05,0.5070466469540469,6.5235632752199e-05,0.4337660253699276,2.8639928692812547e-05,2.222452038256722e-05,0.5856103948907826
2014-03-13,5.192240840939531e-05,0.5116162886602668,6.183772536746565e-05,0.439008166683566,2.899002103514619e-05,2.129164693012779e-05,0.5583335196350498
2014-03-14,5.053194068255615e-05,0.5135773625371595,5.756365066491665e-05,0.4328768799468205,2.7698932117768684e-05,2.0995753017414463e-05,0.5481470084787478
2014-03-17,5.312543808337814e-05,0.5176556003464876,5.489935033191e-05,0.4485964919262682,2.7956048265532146e-05,2.1438243985363973e-05,0.5262271573489202
2014-03-18,5.3640183376897774e-05,0.5245852800415644,4.992006400063748e-05,0.4086698564070847,2.7145559271500363e-05,1.9710195704718293e-05,0.5060676075762942
2014-03-19,4.9711758607667365e-05,0.5282994802658378,5.543006606766265e-05,0.3569990144945059,2.773208004587319e-05,1.700159642445134e-05,0.5578575536773687
2014-03-20,4.924048797705463e-05,0.5363703212104494,5.380544469051809e-05,0.3720053457907779,2.7608259336183693e-05,1.75764708499137e-05,0.5606820823759657
2014-03-21,5.1299807125194504e-05,0.5245628929437111,5.338567363170983e-05,0.4294732601000482,2.7451608429570396e-05,1.9859003270386475e-05,0.5351210846188208
2014-03-24,5.150721281894852e-05,0.5326452285755612,5.328751644379689e-05,0.420365877305969,2.7905178551694752e-05,1.9235632239394808e-05,0.541772249447537
2014-03-25,5.187847468728203e-05,0.535735428134019,5.1285202649033934e-05,0.4186420661795292,2.7633761466270166e-05,1.9191056067985344e-05,0.5326633374023343
2014-03-26,4.894688218699071e-05,0.5283775721305307,5.091807893182978e-05,0.3806004229700557,2.6378062725561718e-05,1.6895287169301556e-05,0.5389120112858298
2014-03-27,4.819111839496585e-05,0.518431566400914,4.950624151679772e-05,0.3898835606147746,2.532240309715507e-05,1.7224991724630392e-05,0.5254578839531623
2014-03-28,4.77393720640184e-05,0.5120403393586372,4.8116178886110275e-05,0.3850135556854773,2.4540764806829676e-05,1.688734301806768e-05,0.5140571345161508
2014-03-31,4.471229395078723e-05,0.49903277349026204,4.517428365900917e-05,0.3688504893298228,2.242787782344455e-05,1.5735701104873177e-05,0.5016042757307394
2014-04-01,4.637295349124256e-05,0.4973032788071388,4.498101729987835e-05,0.4111485913461152,2.2712677678317907e-05,1.7528439336316908e-05,0.48978285764367263
2014-04-02,4.141854620280984e-05,0.4933166737670582,4.207346635528843e-05,0.3978380484453558,2.0593367376549836e-05,1.704499443326665e-05,0.4972015984267642
2014-04-03,4.131197301210188e-05,0.490594371610359,4.112822063628328e-05,0.3928399089641635,2.0222297266076908e-05,1.6792055970182513e-05,0.4895020932588481
2014-04-04,4.5815215175484866e-05,0.4773577714326443,3.779856093230162e-05,0.45090525216761,1.986490513697321e-05,1.7594376487897578e-05,0.43358751150431496
2014-04-07,4.72141155464609e-05,0.48947940753520724,3.773199330977558e-05,0.5154896807074928,2.0659757965823474e-05,1.8603106360164004e-05,0.43757587591561053
2014-04-08,4.530353492960697e-05,0.4885078320332658,3.349419530239394e-05,0.5044738878313862,1.902927973044901e-05,1.887724767548508e-05,0.42003962295694747
2014-04-09,4.691297863661334e-05,0.5228302631004775,3.277982611867331e-05,0.5573476083617782,2.0502675824486246e-05,1.9700174944344663e-05,0.43703632598772757
2014-04-10,5.810324280314903e-05,0.535403561674728,3.535816596764952e-05,0.6006367437915021,2.4267570875055087e-05,1.4428538493701884e-05,0.4176629341889306
2014-04-11,5.691804938589508e-05,0.5468089038018215,3.5966468886889955e-05,0.592214624492735,2.4740557550961624e-05,1.2776203874075568e-05,0.4346698071682795
2014-04-14,5.793906540801691e-05,0.5539934937839442,3.646333567084997e-05,0.5999078647145439,2.546352971898782e-05,1.2850453937277482e-05,0.43948809908598363
2014-04-15,5.375893588153699e-05,0.5573134844141988,3.779191267260197e-05,0.5534890655402095,2.512027093027049e-05,1.1495530283839332e-05,0.4672761935918046
2014-04-16,3.1303883437837385e-05,0.5430932444473002,3.8411925164149956e-05,0.5283915959418098,1.8832438009698453e-05,1.0174038493881559e-05,0.6016006942747383
2014-04-17,3.0074876652121772e-05,0.5375227302208956,3.951244661516546e-05,0.538290670171821,1.8529586268502083e-05,1.0388525550688253e-05,0.6161151210305904
2014-04-21,3.398061258211898e-05,0.5293851557013689,3.9997623682089016e-05,0.5733149628894169,1.9516613255331266e-05,1.1629894092079148e-05,0.5743455391855163
2014-04-22,3.465237531876505e-05,0.5273963914412694,4.0128866510664714e-05,0.5562585740131412,1.9666727717181265e-05,1.1281641578913575e-05,0.5675434233950272
2014-04-23,3.661275306357103e-05,0.5288708513491471,4.208645439166056e-05,0.5469267055850004,2.076046107896903e-05,1.0993606025995593e-05,0.5670281347846874
2014-04-24,2.8915216768426475e-05,0.49620866458580193,4.267098765487895e-05,0.5507061742769556,1.7429860739734545e-05,1.1067387211917313e-05,0.6027919790235435
2014-04-25,3.367547480592454e-05,0.47825799503875494,4.286371932623259e-05,0.5597578380588278,1.81703807996425e-05,1.0191627127386852e-05,0.5395731137975158
2014-04-28,3.364553762091845e-05,0.46426475627903663,4.3952951059468886e-05,0.5552314174084186,1.785350428899511e-05,1.0445301337539256e-05,0.5306351317713838
2014-04-29,3.9441733334885286e-05,0.44898850850876326,4.4049295582341316e-05,0.5644723110972136,1.8714692940508465e-05,1.045892314743058e-05,0.4744896169143702
2014-04-30,4.001418281063408e-05,0.44425342832691367,4.41667978444609e-05,0.5211929691935612,1.867607978781056e-05,9.786084445871657e-06,0.4667365038090256
2014-05-01,2.1991126094734782e-05,0.4282240122602852,4.274043723757601e-05,0.500118649195908,1.3128473474518451e-05,9.61757538936102e-06,0.596989595619741
2014-05-02,2.5114593555483047e-05,0.42164248709056606,4.192543343138128e-05,0.4501058232169307,1.3681894080973618e-05,9.164599724996532e-06,0.5447786383939537
2014-05-05,2.3421323104644024e-05,0.4153948954208593,4.02305330028653e-05,0.4469688070257318,1.2751015137094986e-05,9.216207991289334e-06,0.5444190782956532
2014-05-06,2.3724080850696792e-05,0.41448897585819083,4.015643818835235e-05,0.4125336599190164,1.279337924252973e-05,7.84242119957341e-06,0.5392571085490118
2014-05-07,2.503936026433856e-05,0.40647453080768176,3.880126102697378e-05,0.3567556203912089,1.2669744967460885e-05,6.595061392010828e-06,0.5059931577207797
2014-05-08,2.245244272166245e-05,0.3745267383886801,3.857023393260763e-05,0.3778717579284176,1.1021501485552573e-05,7.078704945214477e-06,0.49088206669463474
2014-05-09,2.6257615904936162e-05,0.3534396780240212,3.696642221723343e-05,0.3733236636829685,1.101150444086672e-05,7.067513092052495e-06,0.41936421344318126
2014-05-12,2.5472098693136958e-05,0.3396826640397502,3.4618479024211214e-05,0.3864736119138324,1.0086946997452352e-05,6.721462507381054e-06,0.3959998396272748
2014-05-13,2.7268227179962204e-05,0.32586300815935826,3.493801713184075e-05,0.3999184143360448,1.0058023380700109e-05,8.314843649458987e-06,0.3688550529640281
2014-05-14,2.54765910501542e-05,0.3203705601402645,3.466270776992293e-05,0.4638280649309819,9.520384779915812e-06,1.023496668030032e-05,0.3736914707769817
2014-05-15,2.174205444419079e-05,0.32864378359973717,3.550401136073613e-05,0.5112122909191413,9.13091759297199e-06,1.0244746512594368e-05,0.419965722025485
2014-05-16,2.0552751262807784e-05,0.33008265636384293,3.673588865737071e-05,0.4953048019261952,9.069909712340394e-06,9.980755641618323e-06,0.44129905511741796
2014-05-19,2.1296152341554682e-05,0.3321007473518145,3.7663092649825124e-05,0.5129002185404034,9.40542478335838e-06,1.0275085556821914e-05,0.44164901868239337
2014-05-20,2.0908636850371392e-05,0.33566430321503016,3.841494278803435e-05,0.5154425705439637,9.513013501554021e-06,9.677132679996849e-06,0.4549800912241223
2014-05-21,2.119414789263069e-05,0.329383042800653,3.9831942920452905e-05,0.648304537849742,9.57028702268856e-06,1.1895573781040393e-05,0.45155328117797067
2014-05-22,2.007249814887391e-05,0.36835383899669516,3.2060010078283715e-05,0.650302631689727,9.344320825644858e-06,1.1905164945538275e-05,0.4655285434000194
2014-05-23,2.2049522594442057e-05,0.3961687874814274,3.3099140050997285e-05,0.6414176855466455,1.0702573201084154e-05,1.1985359916103744e-05,0.48538797859423555
2014-05-27,2.174082787467674e-05,0.42897809996031205,3.2681735085034036e-05,0.6214755290921031,1.1434724692474173e-05,1.1199339638190484e-05,0.5259562680128249
2014-05-28,2.1661197917021908e-05,0.4318644332121408,3.276957612198278e-05,0.6602314076243898,1.1505992477091436e-05,1.809643128750849e-05,0.5311798784706058
2014-05-29,2.1856321025887475e-05,0.4370721693136518,3.346183105980116e-05,0.6677609901925374,1.1819974378725738e-05,1.806745138696638e-05,0.5408034757874256
2014-05-30,2.8179051435749515e-05,0.46743625932468646,3.11697149080269e-05,0.6753037354690743,1.3853260401097076e-05,1.901302032295443e-05,0.49161556884494906
2014-06-02,2.8496658002674943e-05,0.4977921968611105,3.139885633790781e-05,0.7005587788020506,1.4890249148960304e-05,2.122221057166586e-05,0.522526155437686
2014-06-03,3.418588872187905e-05,0.5155142708954078,3.233712494993285e-05,0.7003534429394003,1.71401584338554e-05,2.1216071102685973e-05,0.5013810983034546
2014-06-04,2.793146765100254e-05,0.5113690438362716,3.287171278182664e-05,0.6823981701827884,1.5495032054096905e-05,2.1027385396403837e-05,0.5547518035107885
2014-06-05,4.136471088316827e-05,0.5120476405756252,3.931960372760832e-05,0.6033845351831747,2.0650469596068557e-05,1.9854124178047067e-05,0.499229153429704
2014-06-06,3.9833023701562004e-05,0.5477294794052305,3.978014121725494e-05,0.6368159465221431,2.1803233877394232e-05,2.0738579474550074e-05,0.5473657747086683
2014-06-09,5.1073182956276414e-05,0.5612162114933319,4.232437601877093e-05,0.6487252195369005,2.609287609995977e-05,2.1123033709472206e-05,0.5108919121468853
2014-06-10,4.95066057749403e-05,0.5680517383521951,4.293210695880483e-05,0.6950343752056506,2.6188496764359758e-05,2.3383286288741225e-05,0.5289899469863492
2014-06-11,4.7157992518462575e-05,0.5641386700241858,4.286183986428758e-05,0.6790704596935083,2.536290118327069e-05,2.3000364558143574e-05,0.5378282625864745
2014-06-12,4.667919578081926e-05,0.5551626830765345,4.246330353998483e-05,0.6885825236759198,2.4716606171041684e-05,2.2495985318487294e-05,0.5294994002702564
2014-06-13,3.72024477228719e-05,0.6125908419285024,4.104432281281728e-05,0.7078489769732278,2.393772121740117e-05,2.404403357310972e-05,0.6434447914749536
2014-06-16,2.938646502467408e-05,0.5945622658174676,3.921612385840217e-05,0.702746586357614,2.0183819290617746e-05,2.4234494372508394e-05,0.6868406687796774
2014-06-17,3.191330809025626e-05,0.6037227494273664,3.822383653094025e-05,0.705710968479934,2.1085824679583363e-05,2.432892918871518e-05,0.6607219978558495
2014-06-18,3.560112133469648e-05,0.6112117964340653,3.851165452884674e-05,0.6927389294725492,2.2631829087328353e-05,2.323598216270179e-05,0.6357055126033799
2014-06-19,3.687128606172102e-05,0.6120355842659256,3.8583065930990735e-05,0.6981952262761147,2.3084431499514577e-05,2.3465204736522437e-05,0.6260815383784603
2014-06-20,3.6786047916274955e-05,0.646296053025536,3.7491044482063016e-05,0.6911460493705942,2.400141463765838e-05,2.3415153487677224e-05,0.6524597231071302
2014-06-23,3.78482539714106e-05,0.6677259552963897,3.656637548527781e-05,0.6892237715112175,2.4840603341922937e-05,2.33405367318179e-05,0.6563209853930583
2014-06-24,3.933090292313687e-05,0.6841162929703144,3.827327748929982e-05,0.6681618066477555,2.6542676817112305e-05,2.1978983385876272e-05,0.674855516767154
2014-06-25,4.004889359785303e-05,0.6898995400943406,3.8951866841033964e-05,0.6827129652915708,2.724866660310733e-05,2.2236012875776798e-05,0.6803850033092573
2014-06-26,4.4267929857314866e-05,0.6961402456542624,3.8984543567438535e-05,0.6868382392995215,2.891928662427473e-05,2.2427303096934687e-05,0.6532784956849769
2014-06-27,3.536085878696092e-05,0.6979755341150635,3.830427820497576e-05,0.6810090765231377,2.5687701337628465e-05,2.222503487696874e-05,0.7264444987716372
2014-06-30,3.524942345217237e-05,0.696654970077504,3.7001778769859215e-05,0.6772816082252139,2.515967633696671e-05,2.2104623969944893e-05,0.7137613575752303
2014-07-01,3.707778978776346e-05,0.7005539341590103,3.570052372501829e-05,0.679399617736287,2.5488001785608798e-05,2.1630747035047775e-05,0.6874196636720896
2014-07-02,3.729144432547138e-05,0.7026688203239353,3.5230310533163995e-05,0.7014637477349545,2.5469095429123445e-05,2.2593823478240226e-05,0.6829742288025875
2014-07-03,3.7850371933542936e-05,0.706203176141104,3.521646374963836e-05,0.7330082765230491,2.578324730850619e-05,2.3407858794214082e-05,0.681188743766534
2014-07-07,3.637233936281704e-05,0.7102409476426971,3.453667850942653e-05,0.755623056719523,2.517280481256725e-05,2.4637033904962762e-05,0.6920864935704706
2014-07-08,3.904012916123487e-05,0.7265160464985458,3.415939869909077e-05,0.7452706329710611,2.653114190666175e-05,2.3724270339137485e-05,0.6795864275215054
2014-07-09,3.921043801203444e-05,0.7290922096733221,3.391313834616709e-05,0.7503858383386938,2.6586875109269696e-05,2.361273170294133e-05,0.6780560599988623
2014-07-10,3.784415060760939e-05,0.7682191931557547,3.344727255647584e-05,0.8909820270144782,2.7331589482164348e-05,2.843924854385821e-05,0.7222143724549267
2014-07-11,4.137743263306523e-05,0.8167057018292476,3.11492408990401e-05,0.8937192929620276,2.9320481060443302e-05,2.8524646889765333e-05,0.7086104476432145
2014-07-14,3.5819786180035966e-05,0.7653169003729984,3.502598307652438e-05,0.9091152247446552,2.710803047347227e-05,2.9628450466001606e-05,0.7567892878316743
2014-07-15,3.740515266448331e-05,0.7473097179828063,3.8023908464678686e-05,0.9136510490260564,2.8183486895576728e-05,2.9693161146603333e-05,0.7534653620686148
2014-07-16,4.331224214055195e-05,0.7448963244114004,4.00188966889498e-05,0.8689030477075449,3.10122816869521e-05,2.8501053692934583e-05,0.7160165383799476
2014-07-17,4.7474517764657056e-05,0.6947542949876626,4.1702045311205785e-05,0.8892852623737943,3.0912932043566185e-05,2.7037374493461837e-05,0.6511478894174185
2014-07-18,4.82618636397603e-05,0.6611597240420454,4.4460583536918274e-05,0.8736027755548658,3.0626404420863444e-05,2.5958178874413543e-05,0.6345881014762976
2014-07-21,3.56854935741795e-05,0.6371923914621116,4.757694112593446e-05,0.8770855090911381,2.625516147014119e-05,2.6666948709685615e-05,0.7357376580924834
2014-07-22,3.6878426197529086e-05,0.6216708908618048,4.829349484281759e-05,0.7780431116639002,2.623560233438436e-05,2.4382533680967025e-05,0.7114078619803518
2014-07-23,3.8554343811198455e-05,0.6080096713067076,4.962283074353871e-05,0.6800906822621817,2.659426015733067e-05,2.5296441466715597e-05,0.6897863516381811
