Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BHC,Predicted_Covariance,Future_Cov_45_BHC,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.5402163484009872,0.00032336253322655937,1.8812080673587064,6.509506021018383e-05,5.944741918007374e-05,1.4496965699706788
2013-11-14,4.545126757048379e-05,0.526534534271034,0.00034179062741463887,1.962582379533529,6.562660461639358e-05,6.11888163317548e-05,1.4438894254076144
2013-11-15,4.488960878325864e-05,0.5237435063246904,0.0003610910968700223,2.0203471978410907,6.668066953341335e-05,6.578063245720927e-05,1.4854366375828516
2013-11-18,4.304897041106976e-05,0.5187063590574388,0.00037114191177594697,1.8207900616446384,6.556513458237168e-05,7.82243361767415e-05,1.5230360669790153
2013-11-19,4.253689180732228e-05,0.5195707821699744,0.0003718950728214723,1.8226074250828843,6.534882892704681e-05,7.90916117251059e-05,1.5362859426366853
2013-11-20,3.986505410246521e-05,0.5249074408634772,0.00038638177708347904,1.827398471790759,6.514592064063237e-05,8.037556412902236e-05,1.6341610994227604
2013-11-21,3.485111027762049e-05,0.5319987734746776,0.00039741974862709677,1.7649411929600292,6.26099940245527e-05,7.860155212120561e-05,1.796499265756749
2013-11-22,3.677714977289896e-05,0.5261197501025514,0.00041155336663958886,1.803786670016721,6.472718482947114e-05,8.398596707414572e-05,1.759983718944107
2013-11-25,4.464079349966786e-05,0.5224770335000907,0.00042546747550739004,1.8055096804040929,7.200561117678554e-05,8.534228984808603e-05,1.6130002522764584
2013-11-26,4.5604254902161166e-05,0.5246859941895431,0.0004407493646709061,1.6472455666686476,7.438716391882905e-05,9.62909198649074e-05,1.6311452534071305
2013-11-27,5.098239319509307e-05,0.530706429826215,0.00045415912975347016,1.6660544970298847,8.075482548902907e-05,9.925818517914061e-05,1.5839747887080657
2013-11-29,5.306536742177139e-05,0.5356719997497021,0.0004645922026089397,1.6680137533975925,8.410861700886056e-05,9.938446216093171e-05,1.5850001817636132
2013-12-02,5.1303727815654587e-05,0.54608924286461,0.0004383879355650781,1.5287040055719685,8.189688436042626e-05,9.741580052591715e-05,1.5963144950148558
2013-12-03,5.129816798105141e-05,0.5484657934626594,0.0004195402733887076,1.5305467602864558,8.046134776606478e-05,0.00010238476282411846,1.568503339062434
2013-12-04,4.926678581923591e-05,0.5408178148175748,0.00038863378429694167,1.5256981104605096,7.483390007078636e-05,0.00010217498383499198,1.5189523494664012
2013-12-05,6.186383108747796e-05,0.5487919343857848,0.00041641130068621057,1.5081899043069815,8.808204297248869e-05,0.00010418377852515144,1.4238051770175228
2013-12-06,6.149224160789946e-05,0.5407276767083105,0.00041823083867619925,1.5469035942412972,8.671551106826603e-05,0.0001027147594612418,1.4101862088749473
2013-12-09,5.694825981469449e-05,0.5333005071719283,0.00041865473958395026,1.5414613834362236,8.234556840332245e-05,0.0001030259450843568,1.4459716358545278
2013-12-10,5.3452041059883435e-05,0.5305756765612617,0.0004146000562986882,1.4973737548014043,7.898491617342733e-05,0.00010048750948001116,1.477678206617758
2013-12-11,5.2671389427449466e-05,0.5200598902487762,0.00040071443525403717,1.471550800146215,7.555413559522376e-05,9.408714695011178e-05,1.4344435644571976
2013-12-12,5.926873458923956e-05,0.5204156392666868,0.00042680613024350365,1.4825656105579823,8.27710550608095e-05,9.605394826353987e-05,1.3965382530005437
2013-12-13,5.102150798536989e-05,0.5127670916234248,0.0004321967775714289,1.492483569847255,7.614432703035266e-05,9.759842088698787e-05,1.4923966389269911
2013-12-16,5.265033739264804e-05,0.5245797351409841,0.0004575219546350186,1.4585305293843784,8.141755538277007e-05,9.446869575417453e-05,1.5463824054077004
2013-12-17,5.547285481711756e-05,0.5256005441239371,0.0004677712625499879,1.4092467478781296,8.466673905977736e-05,9.156364605023293e-05,1.5262733338478063
2013-12-18,5.7755345996717895e-05,0.5310008676729198,0.00046751409409895,1.4202467820262237,8.725466987548744e-05,8.367322408287633e-05,1.5107635210158021
2013-12-19,6.478693026373803e-05,0.527065110682002,0.0004634094223515191,1.4149080202610858,9.132515124737893e-05,8.328509404491296e-05,1.4096230655721411
2013-12-20,6.101338500649426e-05,0.5189799495795657,0.0004582657597497642,1.4119276468965267,8.678043929336216e-05,8.384029333537998e-05,1.4223180583100783
2013-12-23,6.0371580554275465e-05,0.5134184191965995,0.0004569246295077668,1.4016062343122488,8.527269765668566e-05,8.261273431160759e-05,1.4124642236262723
2013-12-24,6.05937066863415e-05,0.5093873521993932,0.0004547715547147213,1.4196372116849354,8.455875184809958e-05,8.533670850551909e-05,1.3955038645483635
2013-12-26,6.0130930524985e-05,0.5065153506619506,0.0004427701235521317,1.40725094775243,8.264769168695706e-05,8.981166477123624e-05,1.3744622104694706
2013-12-27,6.1029823506439453e-05,0.4904389201894291,0.00044866789480237454,1.4042444664509377,8.115559787435055e-05,8.96179096717905e-05,1.3297694997559277
2013-12-30,6.103786899254316e-05,0.4914248165785569,0.0004632806562033099,1.376708579850453,8.263781947606773e-05,8.794883285779501e-05,1.3538778604174957
2013-12-31,6.15980310886923e-05,0.484378223342106,0.00044668582094415917,1.3915214589478082,8.034689695795e-05,8.832436171052497e-05,1.30437443434291
2014-01-02,6.274975633376732e-05,0.47583334658314624,0.0004300364994349812,1.4185878996206849,7.816522010363327e-05,8.675274202758758e-05,1.2456657152239885
2014-01-03,6.287727487442676e-05,0.47367391597846137,0.00042018286515629384,1.421735768361312,7.69919810490154e-05,8.79142661453951e-05,1.2244802466833584
2014-01-06,6.194585296328845e-05,0.47991214970683244,0.0004631074490356176,1.3718326953681286,8.12846887095889e-05,8.446396024805726e-05,1.3121893528169093
2014-01-07,5.985294868622432e-05,0.5104800551118556,0.0006143630723498264,1.175542885265477,9.788904820505361e-05,7.51443324913932e-05,1.6354924920780658
2014-01-08,5.957982003469859e-05,0.5122015218006543,0.0005960452175977621,1.1686066773598822,9.652283336744907e-05,7.493727162968675e-05,1.6200591628379424
2014-01-09,5.8876921963223624e-05,0.5165115407896647,0.0006030448103915625,1.147645260636072,9.73256629367152e-05,7.559574455131422e-05,1.6530358532925324
2014-01-10,5.8643073362417135e-05,0.5169540031905184,0.0005955317053966909,1.1745029115993595,9.660791472541246e-05,7.84306304081973e-05,1.647388330559872
2014-01-13,6.549653155125348e-05,0.5254656556390415,0.0005412050538411615,1.1779310187840892,9.893145778602323e-05,7.438020012331182e-05,1.51048392094787
2014-01-14,6.384952094066409e-05,0.5241034250811037,0.000504037922604063,1.082909651701831,9.402155420188791e-05,6.643938423801766e-05,1.4725490938179935
2014-01-15,6.070372053025981e-05,0.5288830396694654,0.00047908927332752514,1.1974687373398318,9.019355783095724e-05,7.479433887305274e-05,1.4857995036069862
2014-01-16,6.085694586035492e-05,0.527710873444913,0.00046894201117298585,1.2524715968252855,8.914781237242318e-05,7.869525902166823e-05,1.46487489820777
2014-01-17,6.130074788390541e-05,0.5256428284494478,0.0004550033942138805,1.2633652661017258,8.778714966295952e-05,7.938646983108695e-05,1.4320730609880234
2014-01-21,6.022038567812545e-05,0.5272445210906455,0.00043410588722680977,1.2950669684227802,8.524750549356417e-05,8.277844132092082e-05,1.4155921542782415
2014-01-22,6.0180607898710316e-05,0.5351939951376171,0.0004108516449544642,1.3014398539534409,8.41554084612265e-05,8.33155331149768e-05,1.39838083063016
2014-01-23,6.197862719476769e-05,0.5406389099678657,0.0004016623298329694,1.2755462266269222,8.530192394796961e-05,8.025993437240384e-05,1.3763119289478374
2014-01-24,8.312838911315208e-05,0.5321851834274544,0.00039475778398505366,1.419186548269903,9.640572227093387e-05,7.51856166491799e-05,1.1597208041612481
2014-01-27,7.785643656399444e-05,0.5346636837445401,0.00038145219939014486,1.4254365507995492,9.213995783405924e-05,7.53103713145296e-05,1.1834597356420802
2014-01-28,5.7778264472590076e-05,0.5389903600787775,0.00038091720054282625,1.411820538934356,7.996105877673328e-05,7.402040280731883e-05,1.383929744284145
2014-01-29,5.541992369045716e-05,0.5444522783715852,0.0003729761323583173,1.526664963670711,7.827684302237024e-05,7.613195931432686e-05,1.4124314472098207
2014-01-30,5.718939038351772e-05,0.5436063414199104,0.00037216647283265785,1.5414730964258991,7.930688118068192e-05,7.96921487506413e-05,1.3867411533650231
2014-01-31,5.786696567157789e-05,0.5433753660064292,0.00036545268054098473,1.6779457425076172,7.901888125583886e-05,9.046568021812629e-05,1.3655266063941902
2014-02-03,7.055814511505822e-05,0.5403090598131904,0.0003928246073770056,2.046319169326608,8.995290016000686e-05,8.438218175438684e-05,1.2748762033542955
2014-02-04,5.3287933521446234e-05,0.5567093621805177,0.00041329483130308624,2.2291926408903557,8.261767162990214e-05,9.47396875980053e-05,1.550401116542676
2014-02-05,5.1744253938995175e-05,0.5668624130110087,0.0004279898519113765,2.191114078612031,8.435784207849266e-05,0.00011796831582003952,1.6302842471735677
2014-02-06,5.460185755120456e-05,0.5715449322915754,0.0004483796402830943,2.388573054972703,8.942872299972435e-05,0.00012548957773793006,1.6378329787747574
2014-02-07,6.356327391387762e-05,0.5758996776210713,0.00046896086114728866,2.286757266219386,9.943018872500023e-05,0.0001156624287761469,1.5642710421070973
2014-02-10,6.2547563500994e-05,0.5767067461669033,0.0004868115768766614,2.328550716719363,0.00010063306004178697,0.00011984862255295403,1.608904558531488
2014-02-11,5.609995653519849e-05,0.6051015672995272,0.0004954855630863868,2.2816009671376527,0.00010088463863562614,0.00011691923088902006,1.7983015472093753
2014-02-12,5.280573476410588e-05,0.6248296992987377,0.0005021682252974898,2.284069852080283,0.0001017482208068983,0.00011708890654143165,1.926840356666347
2014-02-13,5.31879934714369e-05,0.631471609082654,0.0005095197303684919,2.3223183561880743,0.0001039539834559944,0.00011837818001673494,1.9544633416528474
2014-02-14,5.362200748552388e-05,0.6373417909440374,0.0005217859143406671,2.4970781188403253,0.00010660807622071189,0.0001267862158826148,1.9881403405027767
2014-02-18,5.088126402858046e-05,0.6189680469572911,0.0005235887331436622,2.4904423249862395,0.00010102813181134673,0.00012684916517226744,1.9855664700978797
2014-02-19,5.093399391722896e-05,0.6358268050242551,0.0005462231555078993,2.526810949628536,0.0001060541706977118,0.00012592414658901878,2.082188388172675
2014-02-20,5.128532994270177e-05,0.6511856420052382,0.0005471992186162405,2.4337952693104024,0.00010908728359806298,0.00012377821327076615,2.1270660385716558
2014-02-21,5.0142924359823583e-05,0.6517622296244951,0.0005331288670837364,2.421778110702939,0.00010656390278117717,0.00012349032685827157,2.12520318951641
2014-02-24,5.289213529725008e-05,0.6176153045891933,0.0005241310481184352,2.4400303169698323,0.0001028332455417831,0.00012396760366356854,1.9442067325107502
2014-02-25,4.99909412374215e-05,0.6211359421423406,0.0005026664490608558,2.435220661195084,9.84628192933676e-05,0.00012406650957312666,1.9696132310399812
2014-02-26,4.8822079787728685e-05,0.6328425601961721,0.0004993096766623633,2.4318215765895568,9.880724911231182e-05,0.00012389235801650342,2.023823023146728
2014-02-27,4.902946505121921e-05,0.6395451831427564,0.000499173073236341,2.435410393126829,0.00010005191024642189,0.00012291881543195906,2.0406486210261825
2014-02-28,4.913560627678946e-05,0.6393505795545618,0.0005080098994537037,2.4586463401007816,0.00010101207916362809,0.00012395715691030921,2.0557816788625622
2014-03-03,5.060228536900576e-05,0.6387449120754783,0.0005036016310185882,2.478405853084959,0.00010196616451794662,0.00012649743418217992,2.0150505807075976
2014-03-04,5.593664385448813e-05,0.6376847095196818,0.0005177042343819643,2.5288528669508747,0.00010851632183387926,0.00011997354055993385,1.9399862836992918
2014-03-05,4.9068183379191435e-05,0.6445977240175765,0.0005340252070527918,2.538235287227658,0.0001043445177267471,0.0001204431455554664,2.126520905010658
2014-03-06,4.928243059442446e-05,0.6430219371798563,0.000566738851305433,2.592495009126389,0.00010746408412944614,0.00012284358614995028,2.180575974708602
2014-03-07,4.8971813978785636e-05,0.6485897691307156,0.0005809202483129661,2.452403609565041,0.00010939600100428614,0.00012132042176945539,2.2338564189530734
2014-03-10,4.912023117884392e-05,0.6525157198892919,0.0005853050800847263,2.4507996886162475,0.000110640040641191,0.0001212410344514557,2.252433223254936
2014-03-11,5.148937537691702e-05,0.6553566881012297,0.0005903617624834433,2.487623146097456,0.0001142603783737382,0.0001229448292972554,2.219105932773886
2014-03-12,4.8906113932888686e-05,0.6463417719702433,0.0005583845489173892,2.4814942567622063,0.00010680965158123966,0.00012714232204240043,2.183973392934245
2014-03-13,5.192240840939531e-05,0.6343906916953113,0.0003998393320150056,2.6080451361243946,9.140647752006934e-05,0.00012648870893607595,1.7604437143853564
2014-03-14,5.053194068255615e-05,0.6389112766901045,0.00041599862446286125,2.627035195961086,9.263380205424562e-05,0.0001274186372560027,1.8331732524617488
2014-03-17,5.312543808337814e-05,0.6378240240633801,0.0004295880452065103,2.534390906467036,9.635588151691018e-05,0.0001211175111375112,1.8137428131074171
2014-03-18,5.3640183376897774e-05,0.6413899266517437,0.0004625614536105143,2.405213034567425,0.00010103037880205239,0.00011600371028011457,1.8834830987092606
2014-03-19,4.9711758607667365e-05,0.65424595090776,0.0005025502740291496,2.3869325514672752,0.00010340948234021512,0.00011367444246280177,2.0801815352447743
2014-03-20,4.924048797705463e-05,0.648987249474816,0.0005017939558543095,2.447210338544457,0.00010201406452693583,0.00011562554588456268,2.0717516969871
2014-03-21,5.1299807125194504e-05,0.668347852093726,0.0005291306337722799,2.282655896150007,0.00011011383176630306,0.0001055508575696888,2.146476525683147
2014-03-24,5.150721281894852e-05,0.6691591266692831,0.0005429687115556975,2.2513147528831787,0.00011190534556402857,0.00010301850121403761,2.1726150463117415
2014-03-25,5.187847468728203e-05,0.6674173562593758,0.0005514251122657139,2.285630706292289,0.00011288451354014805,0.00010477606188852035,2.1759412592718657
2014-03-26,4.894688218699071e-05,0.6501654438305253,0.0005742043275822101,2.289024643630298,0.00010899827639742269,0.00010161241648116839,2.226868628343251
2014-03-27,4.819111839496585e-05,0.639762339128297,0.0005898959379267185,2.277604932867416,0.00010786731693832142,0.00010062421215902904,2.2383235859823802
2014-03-28,4.77393720640184e-05,0.6332325032941437,0.0005918282225407149,2.299408109608799,0.00010643865686974829,0.0001008559125050962,2.2295780666535427
2014-03-31,4.471229395078723e-05,0.6364508651615146,0.0005867834261610455,2.221678292167869,0.00010309017488453248,9.478004386074759e-05,2.305633770389842
2014-04-01,4.637295349124256e-05,0.6316028883600642,0.0005652796610047556,2.1780020449489528,0.0001022605597699077,9.2854450976639e-05,2.2051767694550533
2014-04-02,4.141854620280984e-05,0.6184433384288175,0.000561895113654034,2.1487798525183552,9.434632087163527e-05,9.20624378880184e-05,2.2778762057378734
2014-04-03,4.131197301210188e-05,0.6133162252543506,0.0005590505889257128,2.114694898924628,9.320688139443265e-05,9.039324745857552e-05,2.2561711435841794
2014-04-04,4.5815215175484866e-05,0.6029324756343114,0.0005566152649870261,2.061985130912678,9.628332917266483e-05,8.045890468412371e-05,2.101557938860992
2014-04-07,4.72141155464609e-05,0.5921748771221604,0.0005996128691622744,1.889205711601473,9.963716925987107e-05,6.817807631166568e-05,2.1103258656158332
2014-04-08,4.530353492960697e-05,0.5757720738945497,0.0005669143846248508,1.9624882837924489,9.227315716144037e-05,7.343566889584994e-05,2.0367760993665334
2014-04-09,4.691297863661334e-05,0.5618077809751534,0.0005906762039194592,1.6934604525356711,9.352096761603036e-05,5.985755868647547e-05,1.9934988213057467
2014-04-10,5.810324280314903e-05,0.5159602929211019,0.0006044015329183347,1.5193609158171528,9.668948453768167e-05,3.64981957668973e-05,1.6640979035414765
2014-04-11,5.691804938589508e-05,0.4685659364304437,0.0006285004937220419,1.2979109591078422,8.862342477541053e-05,2.8000617239337e-05,1.5570355226785477
2014-04-14,5.793906540801691e-05,0.5053817587401123,0.0006252819959149111,1.386499969319779,9.619295520362048e-05,2.9699817318211802e-05,1.6602434734874143
2014-04-15,5.375893588153699e-05,0.497072838734332,0.0006469808117569784,1.2771881389556132,9.270241858307806e-05,2.6526187857378856e-05,1.7244094784047959
2014-04-16,3.1303883437837385e-05,0.4675626056868289,0.0005950327063597601,1.081750764792829,6.38130199329654e-05,2.0828820909180603e-05,2.0385017104885406
2014-04-17,3.0074876652121772e-05,0.4404392604152157,0.0005676548746515707,1.0874229489821308,5.7547987146410976e-05,2.09862843922221e-05,1.9134903797635687
2014-04-21,3.398061258211898e-05,0.43347281524368175,0.000564888833702369,0.984638091395492,6.0056354067821126e-05,1.9973727293360868e-05,1.7673711420795142
2014-04-22,3.465237531876505e-05,0.4508662128680854,0.0006299334484914149,0.8694752919711659,6.661338922530682e-05,1.7634080738696508e-05,1.9223325562110642
2014-04-23,3.661275306357103e-05,0.4155964412797714,0.0005674470247183449,0.8119613315948495,5.9903289948987385e-05,1.63209857861096e-05,1.6361318102732345
2014-04-24,2.8915216768426475e-05,0.3580356700631331,0.00053143578510175,0.8221217861442213,4.438282275898885e-05,1.652195048395324e-05,1.5349296225042308
2014-04-25,3.367547480592454e-05,0.32358915712449965,0.0004965035717019841,0.8995570116763388,4.1841959345663275e-05,1.6378421201970056e-05,1.2425054015363726
2014-04-28,3.364553762091845e-05,0.29791607139684184,0.0004788083596978396,0.8515868609392657,3.781277326937352e-05,1.60204936152896e-05,1.1238570087780133
2014-04-29,3.9441733334885286e-05,0.2795717995985852,0.0004716870819469377,0.8542595490453985,3.8132769604638854e-05,1.582829626143662e-05,0.9668127229822153
2014-04-30,4.001418281063408e-05,0.27691323176423915,0.0004702282738228124,0.8447077969513827,3.798438100559492e-05,1.586050142971605e-05,0.9492729411807523
2014-05-01,2.1991126094734782e-05,0.27213748695992723,0.0004683697052503828,0.9736064798255816,2.7618907954147494e-05,1.8723024494983224e-05,1.2559114906243998
2014-05-02,2.5114593555483047e-05,0.2593095029650489,0.00045703196126226775,0.9466012823522169,2.778144275700944e-05,1.9273738317634237e-05,1.1061872331572797
2014-05-05,2.3421323104644024e-05,0.24489524455291553,0.00044287192565285906,0.9040920175655612,2.4941647663550734e-05,1.8641793221755847e-05,1.0649119843534909
2014-05-06,2.3724080850696792e-05,0.23982852261271986,0.0004714548299621943,0.7605444690621158,2.53638732664029e-05,1.4458238555762625e-05,1.0691193233586516
2014-05-07,2.503936026433856e-05,0.2491279111796002,0.00048808107744308473,0.7690599500657321,2.7541017832646166e-05,1.4217008212115673e-05,1.099909004938537
2014-05-08,2.245244272166245e-05,0.24152691991755332,0.0004812986509709623,0.7546972755251312,2.5107568937642222e-05,1.4137810578084058e-05,1.1182555612720957
2014-05-09,2.6257615904936162e-05,0.21475314872938794,0.00046153523034941506,0.7874550650528861,2.3641205310955214e-05,1.4907570891060489e-05,0.9003561251161005
2014-05-12,2.5472098693136958e-05,0.22225862747162475,0.00045419677541869917,0.9966117140652854,2.3906335814064857e-05,1.733284773916225e-05,0.9385302758938363
2014-05-13,2.7268227179962204e-05,0.2216669415936704,0.0004569222259519225,0.835302058886373,2.4742895614919126e-05,1.7367057306531558e-05,0.9073892281894
2014-05-14,2.54765910501542e-05,0.21985608956081595,0.00046477795211680276,0.7209423860121181,2.3923896568315125e-05,1.5908527010645953e-05,0.9390540720780742
2014-05-15,2.174205444419079e-05,0.21836050995051337,0.0004612415972143098,0.4381076386483415,2.186697069934513e-05,8.779721815987015e-06,1.0057453749586998
2014-05-16,2.0552751262807784e-05,0.21487954303477402,0.0004641033657146725,0.292547796982909,2.0986374274298042e-05,5.895053033657451e-06,1.0210980518347896
2014-05-19,2.1296152341554682e-05,0.21491664147978917,0.00046527265013956396,0.3035223163199832,2.1393132441301432e-05,6.08055457154548e-06,1.004553878944485
2014-05-20,2.0908636850371392e-05,0.2415269743078664,0.00048122495620632244,0.598591390580953,2.422716357248183e-05,1.1238203126378314e-05,1.1587155942235179
2014-05-21,2.119414789263069e-05,0.2610999904518788,0.0004679795384335095,0.7167220476807181,2.6003288151028955e-05,1.315094913103987e-05,1.226908875165037
2014-05-22,2.007249814887391e-05,0.24727693529400718,0.00043288789111541753,0.7023138629339765,2.305005901580255e-05,1.2857340527811944e-05,1.148340323403925
2014-05-23,2.2049522594442057e-05,0.23398756729657005,0.0004544939471166431,0.5882108218776733,2.3423750282919122e-05,1.0991150642724769e-05,1.0623246005708742
2014-05-27,2.174082787467674e-05,0.2490774492591007,0.0004742922506340536,0.7720104550701117,2.529271572498609e-05,1.3912063928236753e-05,1.16337408450055
2014-05-28,2.1661197917021908e-05,0.26247598480635703,0.00049374389395313,1.6378362415925476,2.7144489476709655e-05,4.489182226700816e-05,1.253138888287376
2014-05-29,2.1856321025887475e-05,0.27268774834260723,0.0005197223334206395,1.5525894907777222,2.906296013318863e-05,4.200804713143441e-05,1.3297279125231245
2014-05-30,2.8179051435749515e-05,0.31869906398808623,0.00048233281672313425,1.2976128954670678,3.715500965317595e-05,3.5273164615397694e-05,1.318533015133328
2014-06-02,2.8496658002674943e-05,0.3585218843444098,0.0004586555422395426,1.257902322610189,4.0987927408968874e-05,3.421386337339321e-05,1.438341555880742
2014-06-03,3.418588872187905e-05,0.3770670620077437,0.0004389175503319796,1.2874888010736167,4.6188462694389834e-05,3.6314293061365524e-05,1.351097321768005
2014-06-04,2.793146765100254e-05,0.39717779824953386,0.00041398049144394635,1.377795450565282,4.2709233766123796e-05,3.9398366690581495e-05,1.5290723101186858
2014-06-05,4.136471088316827e-05,0.4150230564331616,0.00040234954454831007,1.4227381366209757,5.354130816923651e-05,3.937639891890248e-05,1.2943716280396638
2014-06-06,3.9833023701562004e-05,0.40301486564615663,0.000426578268707999,1.2590727944178597,5.253419319365956e-05,3.617423217679761e-05,1.3188602900763342
2014-06-09,5.1073182956276414e-05,0.3911443951291456,0.00042395014152244814,1.3861205689592155,5.755604798783093e-05,4.059475730182105e-05,1.1269328570554233
2014-06-10,4.95066057749403e-05,0.3850928361637714,0.0004045020879527311,1.373393190243639,5.449509314689256e-05,4.0402180333299295e-05,1.1007640756999217
2014-06-11,4.7157992518462575e-05,0.3908143950386221,0.0003722263962651059,1.3968329448162689,5.177877724346684e-05,4.082974200289506e-05,1.0979851872022586
2014-06-12,4.667919578081926e-05,0.41215228422024075,0.00038180381604140465,1.192031984902812,5.5022399528958795e-05,3.3393157477945964e-05,1.1787349505187448
2014-06-13,3.72024477228719e-05,0.3585974192608573,0.0003667178951200993,1.1437605117167529,4.1885043312042866e-05,3.2404650599675835e-05,1.125867943530289
2014-06-16,2.938646502467408e-05,0.3557803129532613,0.00036484368353434046,1.1471618452843024,3.6839099193772897e-05,3.249974520230776e-05,1.2536077123546938
2014-06-17,3.191330809025626e-05,0.3498736395485922,0.0003696199749343301,1.1358613902004244,3.7999234854979926e-05,3.2076611466306e-05,1.1907018459982786
2014-06-18,3.560112133469648e-05,0.39846297956036564,0.00038510021286187866,1.197341702318945,4.6655913388850495e-05,3.2562431948908944e-05,1.310518085939617
2014-06-19,3.687128606172102e-05,0.40455853913620604,0.00039478929682671354,1.20464011425089,4.8809931744655544e-05,3.291207879870129e-05,1.3237924943260648
2014-06-20,3.6786047916274955e-05,0.3344822378004676,0.0004462005368511453,1.2933245285857249,4.285284603102067e-05,3.5064958138073054e-05,1.1649211714330865
2014-06-23,3.78482539714106e-05,0.32467272472692876,0.00047009841724611674,1.296494118182588,4.3307501076751974e-05,3.516320922587592e-05,1.1442403950645945
2014-06-24,3.933090292313687e-05,0.31808558139641024,0.000462979816870963,1.3340587247452196,4.292318805066918e-05,3.500372519265578e-05,1.0913349264966685
2014-06-25,4.004889359785303e-05,0.3176452756685015,0.0004259777242846611,1.2509382032193914,4.148882222216657e-05,3.2817159223903947e-05,1.0359542672707127
2014-06-26,4.4267929857314866e-05,0.32250729044419757,0.00043207730752958546,1.2368111759089897,4.460308234004356e-05,3.267462346538868e-05,1.007570999678751
2014-06-27,3.536085878696092e-05,0.30610945263527256,0.00045439875226615796,1.1604535856439682,3.880223198412052e-05,3.17970586957801e-05,1.0973215389901272
2014-06-30,3.524942345217237e-05,0.3227486763429469,0.00047141500303253796,1.136131588105278,4.1604679311910566e-05,3.140970599992149e-05,1.180293895256506
2014-07-01,3.707778978776346e-05,0.30276615460206013,0.0004805015630528318,1.195428770191216,4.0412121149775635e-05,3.197844184611347e-05,1.0899279968169133
2014-07-02,3.729144432547138e-05,0.29224650962637577,0.0004786473914700173,1.085369477671324,3.9044672403082237e-05,2.9924721425608177e-05,1.0470142175859178
2014-07-03,3.7850371933542936e-05,0.2840935408903422,0.00047770245115271186,1.105984775579985,3.8201038580890235e-05,2.9920646037216736e-05,1.0092645495786143
2014-07-07,3.637233936281704e-05,0.3017063603857948,0.0004702761167944301,1.0450403864657207,3.9459042697684224e-05,2.925596815757517e-05,1.0848640309900628
2014-07-08,3.904012916123487e-05,0.2976489276218264,0.00047529032661590594,1.0312678098627237,4.0545198671330566e-05,2.7815817765063396e-05,1.0385518578557922
2014-07-09,3.921043801203444e-05,0.2879243899403598,0.0004817345052272153,1.014191287707524,3.957156073389329e-05,2.7528488757541026e-05,1.0092098619696117
2014-07-10,3.784415060760939e-05,0.277085557335814,0.00048742851871151676,1.1204336456827635,3.76329911440852e-05,3.083483390780946e-05,0.9944202879405694
2014-07-11,4.137743263306523e-05,0.2952856496327398,0.0004902703519623875,1.123085155883923,4.2057352179553966e-05,3.253427603306261e-05,1.0164321346981158
2014-07-14,3.5819786180035966e-05,0.28482278737263084,0.000498211681063013,1.10092658587773,3.804899408906606e-05,3.2129057850271404e-05,1.062233981460016
2014-07-15,3.740515266448331e-05,0.2829981927983402,0.000516621666477249,1.422924194432069,3.934012051111607e-05,4.333603346422696e-05,1.0517299812672611
2014-07-16,4.331224214055195e-05,0.3090447607603238,0.0005362297499719322,0.8596685099408753,4.7097968083199514e-05,3.1049221016469314e-05,1.0874054483340427
2014-07-17,4.7474517764657056e-05,0.2873060629168394,0.0005469377890098482,0.9184107279571811,4.629606052927479e-05,3.179346102359887e-05,0.9751770572747221
2014-07-18,4.82618636397603e-05,0.2704283106242322,0.00055461893621165,0.955186183796171,4.424371091183823e-05,3.0909606345929756e-05,0.9167426944405908
2014-07-21,3.56854935741795e-05,0.225166996673853,0.0005735031886776212,0.9765146985314416,3.221206060996396e-05,3.167233269877832e-05,0.9026654078079288
2014-07-22,3.6878426197529086e-05,0.21451034988825612,0.0005865704143097229,0.936357123433602,3.1549647974717406e-05,3.368339135456394e-05,0.8555041857190555
2014-07-23,3.8554343811198455e-05,0.21707297774782222,0.0005997820198041183,0.8963766279359274,3.300951496703011e-05,3.20997499196675e-05,0.8561814753916833
2014-07-24,3.79220014302475e-05,0.2398216211036647,0.0005909752894134881,0.961557875345088,3.59019981709359e-05,3.7266207845867374e-05,0.9467326833203377
2014-07-25,3.58816002468109e-05,0.24842760196474484,0.0005963559614282857,0.9575357628977448,3.63403019426258e-05,3.6704747009758995e-05,1.0127837580447843
2014-07-28,3.90148494586092e-05,0.2394519574181566,0.0006075743343156457,1.046361145225745,3.686659849553051e-05,4.553920601178892e-05,0.9449376072728982
2014-07-29,3.5953585678647994e-05,0.22284430314361175,0.0005991195236952359,0.947317835583266,3.2706146443310815e-05,4.7637830652879947e-05,0.9096769022048958
2014-07-30,3.539196672747045e-05,0.2421980512580867,0.0005983760769120402,1.0186014935423835,3.524602167880706e-05,6.0190090801914054e-05,0.995876322732014
2014-07-31,4.5379445989039353e-05,0.3890397674212057,0.0006654124836243871,0.7129807597052294,6.760348175935819e-05,3.794991768887595e-05,1.4897379261899029
2014-08-01,4.584672797284814e-05,0.37510451766488284,0.0006496929867232191,0.9013181895607528,6.473819062230526e-05,5.31093396090106e-05,1.412056944623076
2014-08-11,3.847004227028839e-05,0.2839213128084822,0.0007919033408242764,1.0487636198222667,4.9555905234671364e-05,6.161459582314002e-05,1.2881687232494916
