Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VZ,Predicted_Covariance,Future_Cov_45_VZ,Beta_Predicted
2013-11-08,4.3778322206368926e-05,0.5500190438679041,8.119925402438033e-05,0.926571982659294,3.2793162654717185e-05,2.9812126875477774e-05,0.7490730800539084
2013-11-11,4.088414418239951e-05,0.5605774811992631,8.511966206150529e-05,0.9122863954321856,3.306953200014443e-05,2.944113538731699e-05,0.8088595875361567
2013-11-12,3.99781619662566e-05,0.5570362742835923,8.761429233703138e-05,0.921041286888488,3.296722314628411e-05,3.009736095294908e-05,0.8246307865306554
2013-11-13,4.4902541372157916e-05,0.5541846750480585,8.866626430961077e-05,0.9453271969664816,3.496786996020446e-05,2.9872964673861854e-05,0.7787503533572042
2013-11-14,4.545126757048379e-05,0.5658423996474876,8.903904363951781e-05,0.9368987709935416,3.599637188622432e-05,2.9210354386956477e-05,0.7919772937113967
2013-11-15,4.488960878325864e-05,0.5659451754759247,9.002768984261571e-05,0.8166187628723526,3.597785981956533e-05,2.6588350138812343e-05,0.8014741227369105
2013-11-18,4.304897041106976e-05,0.5564451701752482,9.100389442846018e-05,0.6792793245787758,3.482841820725989e-05,2.91830317855341e-05,0.809041839437442
2013-11-19,4.253689180732228e-05,0.5529508993118567,9.149633748813955e-05,0.6677153372724016,3.449620341029745e-05,2.8975346787059944e-05,0.8109714166835127
2013-11-20,3.986505410246521e-05,0.5278224565093358,9.280844937939219e-05,0.631831045044608,3.210537898137492e-05,2.779020419663841e-05,0.805351446378435
2013-11-21,3.485111027762049e-05,0.5109318700323993,9.323237326640172e-05,0.5801494086141171,2.912424475306286e-05,2.5836919757530918e-05,0.8356762387499856
2013-11-22,3.677714977289896e-05,0.488568910470979,9.26050225570781e-05,0.559662972917174,2.8512292179838498e-05,2.6058422981695846e-05,0.7752719380349907
2013-11-25,4.464079349966786e-05,0.4814947940241015,9.34726672291069e-05,0.5252901398171346,3.110282711750315e-05,2.482925672078495e-05,0.6967355344553757
2013-11-26,4.5604254902161166e-05,0.47896770167541897,9.311350313631164e-05,0.7073243828671287,3.121154332099568e-05,4.134715360436261e-05,0.6843998084818305
2013-11-27,5.098239319509307e-05,0.4688771368663958,9.607025067897194e-05,0.7255136425365513,3.281433650772071e-05,4.322377665872609e-05,0.6436405678750877
2013-11-29,5.306536742177139e-05,0.47025566468734387,9.782291582519445e-05,0.7258197694648469,3.388128907114381e-05,4.324617064283947e-05,0.6384821347198129
2013-12-02,5.1303727815654587e-05,0.4705136292140993,9.906857836719044e-05,0.6794185831492243,3.3543983431660814e-05,4.329556600128264e-05,0.6538313073894282
2013-12-03,5.129816798105141e-05,0.4746610967794026,0.00010058534988705677,0.6757336688180265,3.409588217348722e-05,4.520269044328749e-05,0.6646608156860807
2013-12-04,4.926678581923591e-05,0.4776021369808388,0.00010242854529442702,0.6768994427518311,3.392765776022275e-05,4.533150375352301e-05,0.6886517396264952
2013-12-05,6.186383108747796e-05,0.48849265789222823,0.00010737553340603319,0.6692666831788264,3.981338590182886e-05,4.623206381069454e-05,0.6435648294320977
2013-12-06,6.149224160789946e-05,0.5036461099466072,0.00011623844447497472,0.6502867293511213,4.2580478850431084e-05,4.3179190503399366e-05,0.6924528645734241
2013-12-09,5.694825981469449e-05,0.5037584264083983,0.00012257145942550903,0.6433189546287333,4.208789750228174e-05,4.299721290685714e-05,0.7390550236167481
2013-12-10,5.3452041059883435e-05,0.5050286133286618,0.00012863237444308849,0.6001698834798895,4.1876779425544895e-05,4.0276902585221e-05,0.7834458440722492
2013-12-11,5.2671389427449466e-05,0.5081576925330821,0.00012733711931442384,0.5842157612406702,4.1616293925039644e-05,3.735324269672575e-05,0.7901119445949435
2013-12-12,5.926873458923956e-05,0.49643857837470423,0.0001273777109145418,0.534714426205375,4.3134530049009835e-05,3.4643614734304524e-05,0.7277788255131915
2013-12-13,5.102150798536989e-05,0.46056954368061326,0.0001254607192861057,0.5896832708109487,3.684900347432571e-05,3.856133308088133e-05,0.7222248994461696
2013-12-16,5.265033739264804e-05,0.45479562066007495,0.00012579341150342104,0.5891768748064584,3.701227676744587e-05,3.816085423661272e-05,0.7029827081908534
2013-12-17,5.547285481711756e-05,0.45201711154835506,0.00012803337213625974,0.531563505562848,3.80940130416964e-05,3.453752350314941e-05,0.6867144870637074
2013-12-18,5.7755345996717895e-05,0.46955746799558723,0.00012967864577698854,0.460655671483125,4.063676059198825e-05,2.713932938476029e-05,0.7036017167016461
2013-12-19,6.478693026373803e-05,0.4377725126729046,0.0001273117520921501,0.4608653316058675,3.975817472766197e-05,2.7127708610876444e-05,0.6136758535373155
2013-12-20,6.101338500649426e-05,0.44053426270605334,0.00011303264615627176,0.5025595335917742,3.6584253606441905e-05,2.984199566276645e-05,0.5996102921112781
2013-12-23,6.0371580554275465e-05,0.44238019499136205,0.0001082012092146669,0.4879042390013815,3.575427744742869e-05,2.875779393625949e-05,0.5922368955585775
2013-12-24,6.05937066863415e-05,0.44316349425811635,0.00011191641176605291,0.4864882975029211,3.649426547196392e-05,2.9243605122240728e-05,0.6022781484696683
2013-12-26,6.0130930524985e-05,0.43681117006503356,0.00011364413680532489,0.513626187802446,3.610906266604319e-05,3.2779955181637404e-05,0.6005072988358214
2013-12-27,6.1029823506439453e-05,0.4080148318727236,0.0001227282035276513,0.5120939327416127,3.5311746342356936e-05,3.2681480258133786e-05,0.5785982051649072
2013-12-30,6.103786899254316e-05,0.39482104925304784,0.00012870891150969384,0.5132559630727538,3.4994862258763255e-05,3.278853896185914e-05,0.5733303412515678
2013-12-31,6.15980310886923e-05,0.3863130586000909,0.00013315725699220178,0.5156904732159315,3.498688071779061e-05,3.273254005111551e-05,0.5679869973021464
2014-01-02,6.274975633376732e-05,0.3702040472609523,0.00014180203202063916,0.5285729397305379,3.4921139887366e-05,3.2324505161413145e-05,0.5565143504561149
2014-01-03,6.287727487442676e-05,0.36025485543389674,0.00014850219333520755,0.532203169316866,3.4811531684462715e-05,3.29092452422955e-05,0.5536425004739057
2014-01-06,6.194585296328845e-05,0.34756392325807367,0.00015048003164641475,0.5434226951819772,3.355677735627699e-05,3.345862296380514e-05,0.5417114423489182
2014-01-07,5.985294868622432e-05,0.35722621026350604,0.00015818092693490655,0.5196435259580503,3.4758669962940677e-05,3.3217219363948044e-05,0.5807344621425592
2014-01-08,5.957982003469859e-05,0.3587141387096565,0.00016563758678364728,0.5156979990189318,3.5635063376112294e-05,3.306929677885678e-05,0.5981062607332289
2014-01-09,5.8876921963223624e-05,0.354837027197574,0.0001709291133242375,0.5225999170180664,3.5596680508651514e-05,3.442381647403814e-05,0.604594794049973
2014-01-10,5.8643073362417135e-05,0.3631330061203294,0.00016128974228135035,0.5313350995246607,3.5316484014589623e-05,3.548134823861269e-05,0.6022277140274006
2014-01-13,6.549653155125348e-05,0.38263880284022694,0.00016077455820297216,0.5022926381965949,3.9265110367528496e-05,3.171716030374533e-05,0.5994990793795254
2014-01-14,6.384952094066409e-05,0.3966501034841532,0.00015455868056923536,0.5480783816302736,3.940334528112562e-05,3.3626064863729635e-05,0.6171282838244548
2014-01-15,6.070372053025981e-05,0.37154488114395423,0.00016665483278402348,0.5111334664131434,3.737041263926866e-05,3.192558478076862e-05,0.6156198057191589
2014-01-16,6.085694586035492e-05,0.3706900336003472,0.0001607074899256593,0.5069348294028303,3.665928964707974e-05,3.185171448844112e-05,0.6023846436723885
2014-01-17,6.130074788390541e-05,0.36634096231073293,0.00015277732865191768,0.510143119028042,3.54525782635956e-05,3.205601928033009e-05,0.5783384295855177
2014-01-21,6.022038567812545e-05,0.35266156971324214,0.00015115775992521863,0.5250077096449767,3.3646905328056665e-05,3.3557585009526896e-05,0.5587294891782572
2014-01-22,6.0180607898710316e-05,0.3473800050302468,0.00014697398389824248,0.5146466713888407,3.267031602409701e-05,3.294663342478486e-05,0.5428711534300926
2014-01-23,6.197862719476769e-05,0.33829720352844256,0.00014505964478937641,0.5477946657799954,3.2076922059084686e-05,3.4468342273505636e-05,0.5175481211980226
2014-01-24,8.312838911315208e-05,0.36848923466308775,0.00014029511092882678,0.6163464386824807,3.979428952060356e-05,3.265278064984539e-05,0.47870877741221074
2014-01-27,7.785643656399444e-05,0.3770125573411341,0.00013765816235517642,0.6302356533817407,3.9030495142957143e-05,3.3297364968795884e-05,0.5013136596725161
2014-01-28,5.7778264472590076e-05,0.3847211238872257,0.00013686494408282385,0.6507973807903085,3.421167921106041e-05,3.4120685273786486e-05,0.5921202293518245
2014-01-29,5.541992369045716e-05,0.38349931427008793,0.00013726863575017816,0.7106019630129672,3.34490056735167e-05,3.543640616910951e-05,0.6035556068309118
2014-01-30,5.718939038351772e-05,0.3915636131159525,0.0001367401961957649,0.7020984470301102,3.4626465263557814e-05,3.629757405954667e-05,0.6054700886186984
2014-01-31,5.786696567157789e-05,0.392898816286266,0.00013672095755541834,0.6881330661837748,3.4947299439328926e-05,3.7100380742863914e-05,0.603924865141041
2014-02-03,7.055814511505822e-05,0.4229418007801411,0.00014405895668750056,0.448608881641466,4.264069948067328e-05,1.8498871903623534e-05,0.6043341900660748
2014-02-04,5.3287933521446234e-05,0.40094854158995874,0.00013709238757362327,0.3839596245680812,3.4269656204387744e-05,1.631811186461583e-05,0.6431034934127365
2014-02-05,5.1744253938995175e-05,0.389173169036476,0.00013050373512919593,0.4054441311253774,3.19805130369144e-05,2.182887772702259e-05,0.6180495533787849
2014-02-06,5.460185755120456e-05,0.3993697013940775,0.00012454062470476502,0.4550356677106106,3.293323114543729e-05,2.3906421316200353e-05,0.6031522117091556
2014-02-07,6.356327391387762e-05,0.4085032902608407,0.00011964603738861099,0.4723195055256109,3.5624423720439564e-05,2.3889558360410413e-05,0.560456086146654
2014-02-10,6.2547563500994e-05,0.4071170864615902,0.00011777596284392227,0.4415775797720462,3.494241037325914e-05,2.2727640976833765e-05,0.5586534217708391
2014-02-11,5.609995653519849e-05,0.3871268625801027,0.00011610869113543882,0.4309624002682453,3.124402200260352e-05,2.208440174561383e-05,0.5569348700475419
2014-02-12,5.280573476410588e-05,0.3680691554395105,0.000113980056454882,0.4350860649204033,2.8555147216998076e-05,2.2303937660464104e-05,0.5407584487662148
2014-02-13,5.31879934714369e-05,0.36407757591485634,0.00011311050925936637,0.4508963400649463,2.8239188550160665e-05,2.2984052970544626e-05,0.5309316390234897
2014-02-14,5.362200748552388e-05,0.3569045683354558,0.00011350666994502142,0.4890135680038369,2.7844173591083087e-05,2.482909098224591e-05,0.5192676458187446
2014-02-18,5.088126402858046e-05,0.3457319387498551,0.00011252899236445067,0.5051800548094397,2.616077842647396e-05,2.5731038848535267e-05,0.5141534693748806
2014-02-19,5.093399391722896e-05,0.33321338406050244,0.00011222052513866074,0.5365326966377656,2.519198862990934e-05,2.6738217970421383e-05,0.4946006918453706
2014-02-20,5.128532994270177e-05,0.3250117476878354,0.00011413424215164702,0.4685810455509536,2.4865867531552522e-05,2.383114361434279e-05,0.4848534183037092
2014-02-21,5.0142924359823583e-05,0.31923695766304433,0.00011113620021338137,0.4750683864382575,2.3831191945188767e-05,2.4224494416733995e-05,0.4752652991312813
2014-02-24,5.289213529725008e-05,0.31415463545526656,0.00010842974264058897,0.5354191271204598,2.3791029518315936e-05,2.7202377643893622e-05,0.44980278040604754
2014-02-25,4.99909412374215e-05,0.3103658727159325,0.00010382673387656571,0.5330304943264823,2.23601243311971e-05,2.715615631097303e-05,0.4472835233288042
2014-02-26,4.8822079787728685e-05,0.3363995094033587,9.722185804211218e-05,0.5316849360754322,2.317637184929581e-05,2.7087390409874988e-05,0.4747108675022308
2014-02-27,4.902946505121921e-05,0.3526476572551193,9.592942410815721e-05,0.4846993626079453,2.418496699665189e-05,2.446350383513841e-05,0.4932741356934403
2014-02-28,4.913560627678946e-05,0.3648469951044573,9.377612589534137e-05,0.4877260419143281,2.4765954849620105e-05,2.4589601408204217e-05,0.5040327519336822
2014-03-03,5.060228536900576e-05,0.372139977733773,9.262429683679208e-05,0.4565508426390422,2.547732663636925e-05,2.3302281220674336e-05,0.5034817390278243
2014-03-04,5.593664385448813e-05,0.3808299432668766,9.256521326244799e-05,0.4456685723050788,2.7403320736509873e-05,2.1143356038819223e-05,0.4898992654581857
2014-03-05,4.9068183379191435e-05,0.3855779497490289,8.837284667081415e-05,0.4462606521519711,2.539052038347283e-05,2.1175750314906207e-05,0.5174538496210215
2014-03-06,4.928243059442446e-05,0.3905467701793236,8.579088043052072e-05,0.4450590000885996,2.5394500358396973e-05,2.108881345064498e-05,0.5152850630965017
2014-03-07,4.8971813978785636e-05,0.3940443146490801,8.348300549809815e-05,0.396176226360085,2.519516456206284e-05,1.959884037422428e-05,0.5144829753085575
2014-03-10,4.912023117884392e-05,0.3920833412821223,8.130136964983808e-05,0.3928855403087475,2.4777502155128382e-05,1.943604348788958e-05,0.5044256014373167
2014-03-11,5.148937537691702e-05,0.39427623013456015,7.941682367296466e-05,0.3688595521964157,2.521248562987589e-05,1.8230001899843157e-05,0.48966384706190846
2014-03-12,4.8906113932888686e-05,0.3821031160888979,7.704754258302102e-05,0.3631831372133494,2.3455330284789978e-05,1.8608121806494994e-05,0.4795991420822457
2014-03-13,5.192240840939531e-05,0.3770174457655492,7.482654481030729e-05,0.3730368897059265,2.3499937494664795e-05,1.809207743795022e-05,0.452597216010737
2014-03-14,5.053194068255615e-05,0.37346134512478296,7.32248686825084e-05,0.3728015831271046,2.2717364518792883e-05,1.8081931205934132e-05,0.4495644578842589
2014-03-17,5.312543808337814e-05,0.37388166926960886,7.188428470770379e-05,0.3993008999291548,2.3104810611900677e-05,1.908242768350412e-05,0.43491049571466406
2014-03-18,5.3640183376897774e-05,0.37358267048046334,7.144799366735728e-05,0.4087335964008756,2.3127402999252737e-05,1.971326989218812e-05,0.43115816433270154
2014-03-19,4.9711758607667365e-05,0.36630897637523674,7.201241539003406e-05,0.3954965049753043,2.1916985164492016e-05,1.8834987470181483e-05,0.4408813081320285
2014-03-20,4.924048797705463e-05,0.36180691590666486,7.377160152515744e-05,0.3622070780919929,2.1806333213345395e-05,1.7113523291401517e-05,0.4428537187427314
2014-03-21,5.1299807125194504e-05,0.3601735628632422,7.325426969329779e-05,0.327469924517231,2.2079344187778223e-05,1.5142331097461063e-05,0.4303981910476727
2014-03-24,5.150721281894852e-05,0.3572044477141644,7.426753760332272e-05,0.3322033076744921,2.2092781386789397e-05,1.5201378132997076e-05,0.42892597323111
2014-03-25,5.187847468728203e-05,0.37143037853275607,7.528765878901432e-05,0.3215677070858272,2.3213087920004223e-05,1.4741050637016468e-05,0.44745124177089374
2014-03-26,4.894688218699071e-05,0.35695327464472854,7.43206873813633e-05,0.3100795112856419,2.1529242324581543e-05,1.3764783411446218e-05,0.4398491050427655
2014-03-27,4.819111839496585e-05,0.3492278496605943,7.487129574112305e-05,0.3322715440691522,2.0977322118225752e-05,1.467970228828482e-05,0.43529436163525703
2014-03-28,4.77393720640184e-05,0.34128455241463934,7.34094009221098e-05,0.3603481060192809,2.0203695866630153e-05,1.580547485250055e-05,0.4232082449584179
2014-03-31,4.471229395078723e-05,0.32894972424981045,7.216646691558068e-05,0.3588147673920012,1.868575819470943e-05,1.530756253557891e-05,0.41791097131531624
2014-04-01,4.637295349124256e-05,0.3254123351629791,7.116690209494282e-05,0.3553814648467677,1.869413697646478e-05,1.515092737499874e-05,0.40312586473482065
2014-04-02,4.141854620280984e-05,0.3104984014102541,7.128178468904178e-05,0.357106057328412,1.6871203985471785e-05,1.5299870847030474e-05,0.40733452842261375
2014-04-03,4.131197301210188e-05,0.2978192216620399,7.324361817349152e-05,0.3644802055257363,1.638232689663894e-05,1.5579812212435168e-05,0.3965515491559776
2014-04-04,4.5815215175484866e-05,0.30236314443653123,7.336667660249457e-05,0.3826734456370282,1.7530049474220307e-05,1.4931963294045064e-05,0.38262506041007116
2014-04-07,4.72141155464609e-05,0.3121752716824255,7.22674396167801e-05,0.4324899002008501,1.8234999752080698e-05,1.560779180310793e-05,0.3862192384846562
2014-04-08,4.530353492960697e-05,0.30886121300751435,6.947393558485719e-05,0.450417113560698,1.7327677994323236e-05,1.6854460885008755e-05,0.38247960167450806
2014-04-09,4.691297863661334e-05,0.3190131815225672,7.120537130427702e-05,0.5131362806798023,1.8437902337127682e-05,1.8137468158149382e-05,0.3930234846085382
2014-04-10,5.810324280314903e-05,0.33062080253470627,7.268307389233045e-05,0.5141722559283158,2.1485576172726085e-05,1.2351482428838074e-05,0.36978273735113504
2014-04-11,5.691804938589508e-05,0.33381229850771577,7.38855816191691e-05,0.4649975125416041,2.1647471943244167e-05,1.0031672261147338e-05,0.3803270171203135
2014-04-14,5.793906540801691e-05,0.3347166079133286,7.466641153728038e-05,0.4664938091365611,2.201535253260201e-05,9.992629800222665e-06,0.37997424324272566
2014-04-15,5.375893588153699e-05,0.33622750024183595,7.408777990037946e-05,0.5311446642207721,2.121933914189567e-05,1.1031454734684381e-05,0.39471278205086746
2014-04-16,3.1303883437837385e-05,0.3300352545479908,7.248600789161985e-05,0.5567877031223784,1.5721230448248067e-05,1.0720797923347066e-05,0.5022134227999847
2014-04-17,3.0074876652121772e-05,0.32572138836223075,7.172023768556314e-05,0.5422964229696053,1.5127566291770327e-05,1.0465832975088301e-05,0.5029967858805194
2014-04-21,3.398061258211898e-05,0.3152411185044982,7.221177170205892e-05,0.5738635966754141,1.561573613276116e-05,1.1641023319885024e-05,0.4595483996947823
2014-04-22,3.465237531876505e-05,0.31017740763571683,7.306360751387195e-05,0.5897845817486017,1.5607280027200502e-05,1.1961592271834368e-05,0.45039567659157853
2014-04-23,3.661275306357103e-05,0.3067615969085881,7.541385054556566e-05,0.5633429299202396,1.6119172432972864e-05,1.132358351828673e-05,0.44026114083759316
2014-04-24,2.8915216768426475e-05,0.30792646419836756,7.83480907945817e-05,0.5966154094738992,1.4656303522199853e-05,1.1990012209166831e-05,0.506871646150119
2014-04-25,3.367547480592454e-05,0.3146686323003754,7.172321911649581e-05,0.5749640923654746,1.5464653836838515e-05,1.0468490555391744e-05,0.45922600723413737
2014-04-28,3.364553762091845e-05,0.3185047751903676,7.315038500928571e-05,0.5761422972015544,1.580112439753617e-05,1.083868765146915e-05,0.46963506945753586
2014-04-29,3.9441733334885286e-05,0.3333891884193812,6.986881486930952e-05,0.574172910536746,1.7501335748533143e-05,1.063866238711953e-05,0.44372633423424174
2014-04-30,4.001418281063408e-05,0.3397101011248956,7.21695047706592e-05,0.5699878361825285,1.825543975672149e-05,1.0702272339998389e-05,0.4562242303713863
2014-05-01,2.1991126094734782e-05,0.3491187459060688,7.147496102835604e-05,0.5700573971661851,1.3841203912547306e-05,1.096253859423876e-05,0.6293995065519283
2014-05-02,2.5114593555483047e-05,0.3586713194277768,6.294362161534798e-05,0.7053258303009732,1.4260527524519475e-05,1.4361131487281073e-05,0.5678183679546787
2014-05-05,2.3421323104644024e-05,0.3634798219437016,6.337068820923255e-05,0.6995837729116131,1.4003294779439412e-05,1.4424965360307916e-05,0.5978865803983043
2014-05-06,2.3724080850696792e-05,0.3630190734330198,6.306576937380877e-05,0.6835671222821793,1.4041742054350822e-05,1.2994870023865478e-05,0.591877179255963
2014-05-07,2.503936026433856e-05,0.3597843488222,6.982617447184498e-05,0.6357265560520717,1.5043988956998699e-05,1.1752178314941331e-05,0.6008136309466572
2014-05-08,2.245244272166245e-05,0.3630152786420877,7.046429933695114e-05,0.6614175766382712,1.4439138148008173e-05,1.2390393757577459e-05,0.6430987633286368
2014-05-09,2.6257615904936162e-05,0.36216023551651205,8.231193330662294e-05,0.6457632682902872,1.68368099875544e-05,1.222515687321645e-05,0.6412162493545065
2014-05-12,2.5472098693136958e-05,0.37218248702642104,9.247278988759311e-05,0.8039539033172806,1.8063224441881323e-05,1.39821862404788e-05,0.7091376591889605
2014-05-13,2.7268227179962204e-05,0.40518761204748094,0.00010265405187699091,0.8583623033210438,2.1437427020321272e-05,1.784651091536563e-05,0.7861687112565338
2014-05-14,2.54765910501542e-05,0.4258344148670811,0.00010944051876173433,0.8917198629357143,2.2485393204674643e-05,1.967695311120732e-05,0.882590341871447
2014-05-15,2.174205444419079e-05,0.4522136897452696,0.00010101985744371566,0.963761032827306,2.1193240699934897e-05,1.9313869512565227e-05,0.9747579629301071
2014-05-16,2.0552751262807784e-05,0.4741746804278478,0.00010288174407400325,0.9177835909318484,2.1804317748737807e-05,1.8494013620208476e-05,1.0608953258824698
2014-05-19,2.1296152341554682e-05,0.4853996551144085,9.762259532646192e-05,0.9181997975374168,2.2132231820473094e-05,1.8394574883984503e-05,1.0392596496075486
2014-05-20,2.0908636850371392e-05,0.4918532630475309,9.567958514160282e-05,0.8755489466243991,2.1999259294406425e-05,1.6437919195098907e-05,1.0521613365730087
2014-05-21,2.119414789263069e-05,0.5005726674196695,9.392919109482708e-05,0.7840980957579612,2.2334457278515855e-05,1.4387214966284625e-05,1.0538030305187054
2014-05-22,2.007249814887391e-05,0.5074100742442513,8.603973106626598e-05,0.7738517657472137,2.1086734063972823e-05,1.4166993128534974e-05,1.0505286341329574
2014-05-23,2.2049522594442057e-05,0.5138482886994107,7.84378243790666e-05,0.6981791786387329,2.1369643618089514e-05,1.3045990047473221e-05,0.9691658187409501
2014-05-27,2.174082787467674e-05,0.5165630466635694,7.667979933992716e-05,0.750471301311256,2.1091227564742876e-05,1.3523916226239502e-05,0.9701207187841037
2014-05-28,2.1661197917021908e-05,0.5207237562306113,7.631066933994151e-05,0.9483229571808348,2.1170994435537614e-05,2.5992797426494036e-05,0.9773695119096308
2014-05-29,2.1856321025887475e-05,0.5239520282498115,7.801173475439244e-05,0.9949036304497676,2.163515565475244e-05,2.6918872533546142e-05,0.9898809424114389
2014-05-30,2.8179051435749515e-05,0.5481461323756692,7.784405796037783e-05,0.993433051699053,2.5672742966744904e-05,2.7969877566764424e-05,0.9110577417866887
2014-06-02,2.8496658002674943e-05,0.5662090292867249,7.532090132911027e-05,1.0022344942483865,2.623200642821551e-05,3.0360952032457725e-05,0.9205292222601382
2014-06-03,3.418588872187905e-05,0.5762949845167457,7.873385536012067e-05,0.9944546219862151,2.9898474930837547e-05,3.0125389089119956e-05,0.8745852762254634
2014-06-04,2.793146765100254e-05,0.5792707582777356,7.826468812730986e-05,1.0195280427041478,2.7083913204495674e-05,3.1415689568216326e-05,0.9696559286788339
2014-06-05,4.136471088316827e-05,0.5753145942059121,7.885111367731078e-05,0.951681452777434,3.285672731380838e-05,3.1314693432855894e-05,0.794317828223432
2014-06-06,3.9833023701562004e-05,0.6005592837752618,7.796069538561256e-05,0.95016624696527,3.3466891397088956e-05,3.094316078976992e-05,0.840179536653568
2014-06-09,5.1073182956276414e-05,0.6053577631776651,7.656864835658321e-05,0.9442709998232416,3.7855942985245474e-05,3.074625058415628e-05,0.7412097855278341
2014-06-10,4.95066057749403e-05,0.6019978305065932,7.755247918614713e-05,0.9230506265440276,3.730133238681768e-05,3.1054517343972476e-05,0.7534617209750059
2014-06-11,4.7157992518462575e-05,0.5962222596967734,8.426259327535851e-05,0.9161297582006708,3.758402179213246e-05,3.102964960468119e-05,0.796980952431725
2014-06-12,4.667919578081926e-05,0.5862604008472276,9.077845771475353e-05,0.9175724943209752,3.8163099810453075e-05,2.9977085753932646e-05,0.8175612105582698
2014-06-13,3.72024477228719e-05,0.6002802976828259,8.685387171900525e-05,0.8756084854014341,3.4121996826432664e-05,2.9742445782595354e-05,0.9171976285166477
2014-06-16,2.938646502467408e-05,0.5796862042310837,9.067956733048109e-05,0.8572343214031711,2.9924117948281377e-05,2.956206510463845e-05,1.0182959373696652
2014-06-17,3.191330809025626e-05,0.5598504865787741,9.470188945288348e-05,0.8641654512982737,3.077778024425642e-05,2.979154499646636e-05,0.9644183598018615
2014-06-18,3.560112133469648e-05,0.5495499578400795,9.935154976591484e-05,0.8694483317134849,3.268333312317007e-05,2.9163202856908187e-05,0.9180422384987418
2014-06-19,3.687128606172102e-05,0.5197927090388206,0.00010198803981356312,0.8726387217160193,3.187490865666703e-05,2.932796658507334e-05,0.8644913715054512
2014-06-20,3.6786047916274955e-05,0.48851177227060777,9.858157306149403e-05,0.8961836394616153,2.9418089977847308e-05,3.0361567559054465e-05,0.799707814354042
2014-06-23,3.78482539714106e-05,0.46582997088570405,9.416929684628479e-05,0.9005304710474289,2.7810257844256264e-05,3.0496430051327212e-05,0.7347831121949052
2014-06-24,3.933090292313687e-05,0.45361506839276405,9.389761270154519e-05,0.8834807985142074,2.756650490606261e-05,2.9061837415860137e-05,0.7008866529185702
2014-06-25,4.004889359785303e-05,0.4433397037285674,9.368850376722432e-05,0.8854760073623135,2.7156577751137844e-05,2.8840020479896602e-05,0.6780855926714958
2014-06-26,4.4267929857314866e-05,0.4366039978678555,9.090056770289806e-05,0.8924943342143187,2.7695908290078503e-05,2.9142583799840874e-05,0.625642725543038
2014-06-27,3.536085878696092e-05,0.5155550952396784,7.235717989815473e-05,0.8919774153765397,2.6078181361137544e-05,2.9110080687064808e-05,0.7374872176677366
2014-06-30,3.524942345217237e-05,0.5298199883313894,7.12100706212412e-05,0.8844769931311559,2.6544530970452358e-05,2.8866916074193046e-05,0.75304865642608
2014-07-01,3.707778978776346e-05,0.5510283880026775,6.772818582864121e-05,0.8729343888749462,2.7613128492573896e-05,2.7792513347096464e-05,0.7447350192833467
2014-07-02,3.729144432547138e-05,0.5291327951628931,6.838845129538501e-05,0.8727002549961348,2.672148970646482e-05,2.8109272324431168e-05,0.7165581861953545
2014-07-03,3.7850371933542936e-05,0.516798260680895,6.884789641381381e-05,0.8943272742739854,2.6381619770544365e-05,2.855941361442672e-05,0.6969976362944275
2014-07-07,3.637233936281704e-05,0.5472849016896534,6.626639379803501e-05,0.9363144257847056,2.6868644234211446e-05,3.0528462635737286e-05,0.738710918926455
2014-07-08,3.904012916123487e-05,0.5508587601142707,7.546788149829725e-05,0.8557747752172573,2.9900397545038127e-05,2.7241959119912414e-05,0.7658887966674021
2014-07-09,3.921043801203444e-05,0.5554616274976215,7.393548491635734e-05,0.860226613620159,2.9907586808596242e-05,2.706914122488343e-05,0.762745542383817
2014-07-10,3.784415060760939e-05,0.5400189472146115,7.67517473550642e-05,0.948919765795704,2.910398880686799e-05,3.0288562787367326e-05,0.7690485409128458
2014-07-11,4.137743263306523e-05,0.5330900526017105,7.665644020929043e-05,0.9350174243085676,3.0023178796556743e-05,2.984275048576477e-05,0.7255930802377729
2014-07-14,3.5819786180035966e-05,0.5666923909001768,7.383276206625203e-05,0.944502996461457,2.9142944796285813e-05,3.078175294392242e-05,0.8135990720270835
2014-07-15,3.740515266448331e-05,0.5820626701443357,7.274003137998219e-05,0.9577578484568594,3.036142877273916e-05,3.1126608089564725e-05,0.8116910802389998
2014-07-16,4.331224214055195e-05,0.5912976471295847,7.101589597433564e-05,0.9714371873913163,3.2793613166451033e-05,3.1864295458740595e-05,0.7571442055581639
2014-07-17,4.7474517764657056e-05,0.6190200557258089,7.297573805553487e-05,0.8768180131758027,3.643545933889012e-05,2.665832662240018e-05,0.7674740272141303
2014-07-18,4.82618636397603e-05,0.6279084818087933,7.339807185026604e-05,0.8527012298236305,3.7371516315560766e-05,2.5337111636505082e-05,0.7743488024936614
2014-07-21,3.56854935741795e-05,0.6286721094279708,7.149005553861075e-05,0.85464147624044,3.1753592334462884e-05,2.5984559288512595e-05,0.8898179387222607
2014-07-22,3.6878426197529086e-05,0.6559795521410715,6.177486377342504e-05,0.8310212777883027,3.130995112644398e-05,2.6042778339031965e-05,0.8490045361139028
2014-07-23,3.8554343811198455e-05,0.6402646545364101,6.124298481631894e-05,0.7879923204454654,3.111174423476949e-05,2.9309917236427714e-05,0.8069582090963459
