Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_GDX,Predicted_Covariance,Future_Cov_45_GDX,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.21642827989766317,0.0007237353925983728,0.0291816973418742,3.722899984537086e-05,9.417462614541118e-07,0.9105975088845769
2013-11-12,3.99781619662566e-05,0.20354316302761277,0.0006694001955142223,-0.1259841182328809,3.3297440236518406e-05,-4.11685071535037e-06,0.8328907233059631
2013-11-13,4.4902541372157916e-05,0.14288930554369741,0.0006492015793596882,-0.1348735911525247,2.4396356455381547e-05,-4.2620946872844406e-06,0.5433179439261906
2013-11-14,4.545126757048379e-05,0.11128287784239374,0.0005405014594763651,-0.2220060163201473,1.7442140621599787e-05,-6.921638295961287e-06,0.3837547675551908
2013-11-15,4.488960878325864e-05,0.08447005077804604,0.0005365032818196346,-0.3371810309095914,1.3108767384482363e-05,-1.097830189261922e-05,0.2920223129538882
2013-11-18,4.304897041106976e-05,0.06264669370935659,0.0005436299870283298,-0.2705788513134393,9.583656564484466e-06,-1.16245422650983e-05,0.22262220148289755
2013-11-19,4.253689180732228e-05,0.05388438012433819,0.0005280577738035066,-0.182424839670592,8.075817345041915e-06,-7.916282129479997e-06,0.18985442992926313
2013-11-20,3.986505410246521e-05,0.028892013535580054,0.0002864601571567271,-0.169486050550164,3.087493852092721e-06,-7.454606718380383e-06,0.07744863067680607
2013-11-21,3.485111027762049e-05,0.014338222438150585,0.00028063665039157487,-0.225056687480381,1.4179986480631313e-06,-1.0022886327190916e-05,0.04068733066945341
2013-11-22,3.677714977289896e-05,0.008513131078855157,0.00020529744708125565,-0.3022290634133878,7.397247147075529e-07,-1.4072063282545179e-05,0.02011370427766687
2013-11-25,4.464079349966786e-05,-0.0018285163325945175,0.00021750916883425884,-0.2944906418831988,-1.801787547629001e-07,-1.3919895301541666e-05,-0.004036190682054983
2013-11-26,4.5604254902161166e-05,-0.0015365041537377657,0.00025753009488001423,-0.1508458009644944,-1.6651387011938674e-07,-8.817799377663647e-06,-0.0036512792606002145
2013-11-27,5.098239319509307e-05,-0.009160346382842471,0.00031622965286293137,-0.1229123510021553,-1.1631167252317772e-06,-7.322723787442066e-06,-0.022814086439232207
2013-11-29,5.306536742177139e-05,-0.01415081510622824,0.00039675141023311043,-0.1199610312882058,-2.0532710500556112e-06,-7.14758049840096e-06,-0.03869324099343192
2013-12-02,5.1303727815654587e-05,0.004465620089553964,0.0006311973061196097,-0.1720548220861584,8.035979176054953e-07,-1.0964096494007919e-05,0.015663538534529047
2013-12-03,5.129816798105141e-05,0.03344835673544527,0.0006948721769431916,-0.0722719628665713,6.3150700950755786e-06,-4.834578053363499e-06,0.12310517789657222
2013-12-04,4.926678581923591e-05,0.046415692935415455,0.0007923374609915079,-0.0529987385903527,9.170585155337449e-06,-3.54929013912846e-06,0.18614133239755315
2013-12-05,6.186383108747796e-05,0.030036298392908077,0.0007806775406369062,0.0208497577011776,6.600862078199097e-06,1.440273888877811e-06,0.10669985938738924
2013-12-06,6.149224160789946e-05,0.030396177176634384,0.0007505278656083428,0.0366913963350278,6.5299903644855095e-06,2.436317274637823e-06,0.10619210153572689
2013-12-09,5.694825981469449e-05,0.03023270929036302,0.0007744502276687312,0.0851272969129108,6.349127563418307e-06,5.689613967090412e-06,0.11148940431328207
2013-12-10,5.3452041059883435e-05,0.042634251127784066,0.0008272864737200228,0.1542070786508093,8.965380938915731e-06,1.03487090167833e-05,0.1677275696333397
2013-12-11,5.2671389427449466e-05,0.0493939114829129,0.0008578696402810074,-0.0204587203085491,1.0499568610005945e-05,-1.308077589907572e-06,0.1993410222160219
2013-12-12,5.926873458923956e-05,0.04034978395865774,0.000803836438008974,0.0548968045351925,8.807200547490262e-06,3.5567092512501906e-06,0.14859774902447873
2013-12-13,5.102150798536989e-05,0.028764345648556063,0.0007549071763321172,0.1177573934568657,5.645181647856785e-06,7.700544167688141e-06,0.11064317521692041
2013-12-16,5.265033739264804e-05,0.02887182225502553,0.0007078237868085368,0.1103665322033456,5.5736199406931645e-06,7.14841557451781e-06,0.10586104888800676
2013-12-17,5.547285481711756e-05,0.028450457064831538,0.0006845886300259182,0.0938164198488097,5.544269685315449e-06,6.095577991342071e-06,0.09994563473601188
2013-12-18,5.7755345996717895e-05,0.03096703788043363,0.000657188445078221,0.2420404507967102,6.0331027210945135e-06,1.4259708335856951e-05,0.10445964121550516
2013-12-19,6.478693026373803e-05,0.03530592435510107,0.000628666235343157,0.2307820244315174,7.1252704877376145e-06,1.3584418445170364e-05,0.10998006015614091
2013-12-20,6.101338500649426e-05,0.04614139734420209,0.0004980443549496795,0.2134091815883471,8.043356418080998e-06,1.2672241686150287e-05,0.1318293750990027
2013-12-23,6.0371580554275465e-05,0.04733456316342552,0.00048763496171751956,0.2307292411110111,8.121608754853559e-06,1.3599521054624699e-05,0.13452701884377605
2013-12-24,6.05937066863415e-05,0.047001520246288696,0.0004980860972950329,0.1776150703072218,8.165407724288152e-06,1.0676731601734356e-05,0.13475669621196365
2013-12-26,6.0130930524985e-05,0.05099239026392922,0.0004231943816331391,0.1132307472378396,8.134376669532205e-06,7.2264594519999255e-06,0.13527774472327997
2013-12-27,6.1029823506439453e-05,0.052608313037660344,0.00042107305445492305,0.1157317716394427,8.433428321819067e-06,7.385921543385476e-06,0.13818536311069665
2013-12-30,6.103786899254316e-05,0.05291881038778974,0.0004012272625874799,0.111419088398696,8.281423062802726e-06,7.11783083665341e-06,0.13567680522749648
2013-12-31,6.15980310886923e-05,0.05835544582263154,0.0004343698581911963,0.084965153996948,9.54541131816835e-06,5.393012767544004e-06,0.1549629290005119
2014-01-02,6.274975633376732e-05,0.062137236724981726,0.0005114132099134053,0.2345595506693468,1.1131249794525444e-05,1.434432381297329e-05,0.17739112380481742
2014-01-03,6.287727487442676e-05,0.05882988000002127,0.0005000797075036965,0.2236219413924942,1.0431924468735278e-05,1.3827856982306426e-05,0.1659092969529778
2014-01-06,6.194585296328845e-05,0.06211437000646689,0.000496311648015748,0.2222325595138328,1.0891192579172283e-05,1.3682894522034509e-05,0.17581794515973218
2014-01-07,5.985294868622432e-05,0.06602376636447782,0.000443563401424853,0.1321332220042503,1.0757737017791222e-05,8.446363711523959e-06,0.17973612418308824
2014-01-08,5.957982003469859e-05,0.06636033249425048,0.000407733310786114,0.1338806469858336,1.0342993308858284e-05,8.58513869850665e-06,0.17359893505610868
2014-01-09,5.8876921963223624e-05,0.06906249201901438,0.0003888920791764757,0.0140172345327204,1.045031406814837e-05,9.233195286007407e-07,0.17749423236961953
2014-01-10,5.8643073362417135e-05,0.0680288634047125,0.0004313131681375156,-0.0522645442799895,1.0819269406597709e-05,-3.4901072746553106e-06,0.18449356055631808
2014-01-13,6.549653155125348e-05,0.07448382798178033,0.0004904248216796136,0.1592295974134544,1.3349265197380425e-05,1.0054518585810284e-05,0.20381636830545946
2014-01-14,6.384952094066409e-05,0.08542679701787181,0.000518980439509164,0.2655482084235712,1.555064616233279e-05,1.6292088103051272e-05,0.24355149315504088
2014-01-15,6.070372053025981e-05,0.0873604285579555,0.0005435490324707522,0.2458421063592441,1.5868715508772007e-05,1.5355388611769732e-05,0.26141256862273726
2014-01-16,6.085694586035492e-05,0.08584084289317931,0.0005634705944093811,0.326625309243838,1.5895883762876743e-05,2.0522511950873283e-05,0.2612008134511408
2014-01-17,6.130074788390541e-05,0.09287369316132174,0.0005971649556975342,0.3827536557091954,1.776939980957822e-05,2.4051208591046993e-05,0.2898724799121676
2014-01-21,6.022038567812545e-05,0.09722465313401131,0.0005972339056475997,0.4714532189607639,1.843827959558869e-05,3.013447456607705e-05,0.3061800316945868
2014-01-22,6.0180607898710316e-05,0.10209417222263907,0.0005847690684414621,0.4656215258372593,1.9152321950218633e-05,2.9808143293826013e-05,0.3182473992694426
2014-01-23,6.197862719476769e-05,0.11926394536044643,0.0006001635749813502,0.572990171804395,2.300196642847357e-05,3.605369419394937e-05,0.37112739454828425
2014-01-24,8.312838911315208e-05,0.1263106418728189,0.0005826785001061865,0.5917445390758825,2.7798996653826475e-05,3.134942204986548e-05,0.33441038555417263
2014-01-27,7.785643656399444e-05,0.14481662994393585,0.0006208224235666085,0.5129684869943182,3.183826516080797e-05,2.7101765565451063e-05,0.4089355558244484
2014-01-28,5.7778264472590076e-05,0.15506979395114798,0.0005814640503663932,0.4969182516133214,2.8423063848629548e-05,2.6052949459489973e-05,0.49193349970062544
2014-01-29,5.541992369045716e-05,0.15488666587117642,0.0005867804810205198,0.6611431394824949,2.7930893075997607e-05,3.2969986076712216e-05,0.5039864946765898
2014-01-30,5.718939038351772e-05,0.1570862533736792,0.0005930025975095008,0.687269308133378,2.8928386615777615e-05,3.553092691822299e-05,0.5058348484182291
2014-01-31,5.786696567157789e-05,0.15840278950641895,0.0005867078884225834,0.6594152790605141,2.918697889980281e-05,3.555207433422966e-05,0.5043806697149558
2014-02-03,7.055814511505822e-05,0.14909350124504597,0.0005597385711790493,0.7875317099194787,2.9629539971884053e-05,3.2474720893924295e-05,0.41993082334530707
2014-02-04,5.3287933521446234e-05,0.15931744523083763,0.0005536357188308764,0.7623780532817542,2.7364645339668904e-05,3.240072539026536e-05,0.513524235813268
2014-02-05,5.1744253938995175e-05,0.16728356648445328,0.0005434880717892008,0.7872331451478706,2.8053002619446815e-05,4.238417761873677e-05,0.5421472044513466
2014-02-06,5.460185755120456e-05,0.1642419208639507,0.0004189245828007735,0.8826445812589632,2.484023197925413e-05,4.6371910444298816e-05,0.45493382630727247
2014-02-07,6.356327391387762e-05,0.16944433022356561,0.0004330845146355128,0.7961920857972724,2.8113602382138735e-05,4.02707850877007e-05,0.4422931773500225
2014-02-10,6.2547563500994e-05,0.17765309441305416,0.0004386997790551145,0.7043967494918532,2.942806338182107e-05,3.625473113006337e-05,0.4704909629509933
2014-02-11,5.609995653519849e-05,0.20458662450925713,0.00045703988548935904,0.4931623165708546,3.275937069855731e-05,2.5271797999475936e-05,0.5839464541831378
2014-02-12,5.280573476410588e-05,0.2238320286350843,0.0005092110711737693,0.4893705072526202,3.670385618373014e-05,2.5086736088936782e-05,0.695073297392676
2014-02-13,5.31879934714369e-05,0.23732751269944793,0.0005461492592233321,0.3975345216264426,4.044925857456122e-05,2.026398018969557e-05,0.7604960430831696
2014-02-14,5.362200748552388e-05,0.24482928079652397,0.0005189790130648434,0.3782742158280273,4.084226220916545e-05,1.9206430118843122e-05,0.7616697718784862
2014-02-18,5.088126402858046e-05,0.2372841580893793,0.0004710143965930529,0.3476685888267332,3.673370896991683e-05,1.770828812489563e-05,0.7219496148775544
2014-02-19,5.093399391722896e-05,0.21402474946833727,0.0004954096772976343,0.2488004047402931,3.3997744542862144e-05,1.2399019658565861e-05,0.6674863274635537
2014-02-20,5.128532994270177e-05,0.19555334623216572,0.0005247208501802937,0.0519223960493732,3.2079381735196976e-05,2.640674625663749e-06,0.625507952684276
2014-02-21,5.0142924359823583e-05,0.17438030273857352,0.0005234956768001716,0.0279148188754891,2.8252625083030726e-05,1.4234211185115475e-06,0.5634419101744254
2014-02-24,5.289213529725008e-05,0.1758585907575814,0.0005179433514742009,0.0380008901868824,2.9107189279402364e-05,1.930664246582131e-06,0.5503122367025268
2014-02-25,4.99909412374215e-05,0.166216403775329,0.0005097659487816605,0.0266339651814719,2.653413593869874e-05,1.3569132148113914e-06,0.530778882771589
2014-02-26,4.8822079787728685e-05,0.12682004880430628,0.00048287281327047605,0.0269327330605541,1.947208385989665e-05,1.3721236125310565e-06,0.39883765592450066
2014-02-27,4.902946505121921e-05,0.10753605824161967,0.00046855432218583887,0.0114212694458806,1.629906399249107e-05,5.764485997837802e-07,0.3324340572646277
2014-02-28,4.913560627678946e-05,0.09769213002608575,0.0004553595043825145,0.0173517771733457,1.4612850502467995e-05,8.748216165407916e-07,0.2973983961885247
2014-03-03,5.060228536900576e-05,0.09225788724974338,0.00043329454530829855,0.089592524247723,1.3660927341829742e-05,4.572787957684449e-06,0.2699666080733411
2014-03-04,5.593664385448813e-05,0.08473403515082797,0.0004289451457364933,0.0857663063466695,1.3125231437583432e-05,4.068915027691726e-06,0.23464460026824288
2014-03-05,4.9068183379191435e-05,0.06629131358165305,0.00041813258202813363,0.0780048329088634,9.49540776923438e-06,3.7014485975150158e-06,0.19351455699623762
2014-03-06,4.928243059442446e-05,0.06037197240073829,0.00038281016724037175,0.0638980611173383,8.292264687880063e-06,3.027765510849534e-06,0.16826005917042175
2014-03-07,4.8971813978785636e-05,0.054497365114094906,0.00038634781750895717,0.1118091401105634,7.496142474640744e-06,5.531198854457506e-06,0.15307054947746143
2014-03-10,4.912023117884392e-05,0.05345732678258561,0.0003584581780113737,0.1079303236450132,7.093436493911664e-06,5.339311959350728e-06,0.1444096724236674
2014-03-11,5.148937537691702e-05,0.05128649460588114,0.00035501259657807224,0.0979667093290502,6.9339979601811755e-06,4.84177049653565e-06,0.1346685196591009
2014-03-12,4.8906113932888686e-05,0.05978038457724098,0.00036851126855036746,0.1477486155363551,8.025381167397606e-06,7.5700767820242595e-06,0.164097707260291
2014-03-13,5.192240840939531e-05,0.06621859134059276,0.00038067456647042765,0.3054551973056665,9.309669922326558e-06,1.481440371174822e-05,0.17929965514931667
2014-03-14,5.053194068255615e-05,0.0709994689015413,0.000378385186209256,0.3215255099320728,9.817595886156083e-06,1.559489662779263e-05,0.19428495627806278
2014-03-17,5.312543808337814e-05,0.07246879639732487,0.00040607927696996514,0.4452245729807386,1.0644070052083891e-05,2.1277101349712283e-05,0.200357313484709
2014-03-18,5.3640183376897774e-05,0.07074368089684262,0.00039815814304257,0.4983542557433955,1.033857258301314e-05,2.403568493487573e-05,0.1927393221303909
2014-03-19,4.9711758607667365e-05,0.10346958343632459,0.00040875299669811046,0.4083632031226279,1.4749345160165234e-05,1.944774661049953e-05,0.29669731213030043
2014-03-20,4.924048797705463e-05,0.12258144404919122,0.0003843152105421804,0.4007817698851987,1.6862800188615153e-05,1.893609641708188e-05,0.34245802349629395
2014-03-21,5.1299807125194504e-05,0.1325853457986155,0.0003805800894462134,0.3255577338976624,1.8525776645494325e-05,1.5053910692058482e-05,0.3611276081464231
2014-03-24,5.150721281894852e-05,0.14433904195767638,0.00043372638871162333,0.2303030363214487,2.1573756190427867e-05,1.0538496936731502e-05,0.41884922537472835
2014-03-25,5.187847468728203e-05,0.15146960083761912,0.00041151575897424515,0.2376062711856707,2.2131574699524533e-05,1.0892157384092646e-05,0.426604190522781
2014-03-26,4.894688218699071e-05,0.15057916085157844,0.00043193588582598195,0.0874472690327253,2.1894600887343637e-05,3.881884079238956e-06,0.44731349391571396
2014-03-27,4.819111839496585e-05,0.15103085549704776,0.00040774393650198313,0.110971981889946,2.1171076467666052e-05,4.9027239484170194e-06,0.4393149022637671
2014-03-28,4.77393720640184e-05,0.15400572329829493,0.00038722356721051604,0.0805529717168235,2.0939007991039932e-05,3.533189012227866e-06,0.43861087998729364
2014-03-31,4.471229395078723e-05,0.14412405038376222,0.00039004494194653475,0.1568575503808039,1.9033000538539064e-05,6.691772412501338e-06,0.42567712046909995
2014-04-01,4.637295349124256e-05,0.14893982462748195,0.00036097507077184745,0.1963622329291432,1.9270004751064044e-05,8.371483109240973e-06,0.4155440466974601
2014-04-02,4.141854620280984e-05,0.13369362176936336,0.00034205789940352355,0.1591463437414533,1.5913214843729387e-05,6.818474386117966e-06,0.38420505552775375
2014-04-03,4.131197301210188e-05,0.10715553532552236,0.00031435560669409947,0.1493092572950967,1.2211336079367881e-05,6.382267555189701e-06,0.29558830501246475
2014-04-04,4.5815215175484866e-05,0.140466042196283,0.00029209305331439483,0.2211771755788284,1.624938113670696e-05,8.630359657503365e-06,0.3546721558431487
2014-04-07,4.72141155464609e-05,0.17003372687530063,0.00028886993766886126,0.1960277217999001,1.9857390532995865e-05,7.074292065709574e-06,0.4205816481610306
2014-04-08,4.530353492960697e-05,0.15849185389875703,0.00029147149432883445,0.0072460936800277,1.821256162824643e-05,2.7114645252629475e-07,0.4020119325466604
2014-04-09,4.691297863661334e-05,0.1295150381343277,0.00028407191707546434,-0.0396714278599937,1.49513653168281e-05,-1.4022381318384587e-06,0.31870424243663936
2014-04-10,5.810324280314903e-05,0.12149368876358496,0.0002810317551127104,-0.4679052168583738,1.5524999747950088e-05,-1.1240052332177326e-05,0.2671967862542205
2014-04-11,5.691804938589508e-05,0.10207305767579233,0.00027983435431932916,-0.6670778485821437,1.2882099337737232e-05,-1.4391273435142663e-05,0.226327140102759
2014-04-14,5.793906540801691e-05,0.09114645921984747,0.0002647030006810871,-0.5949020339970278,1.1287687493733433e-05,-1.2743225476314106e-05,0.19481997878708585
2014-04-15,5.375893588153699e-05,0.08472732540519898,0.00025321138024734325,-0.5063220384579272,9.885313325502562e-06,-1.0515908423209213e-05,0.1838822358256087
2014-04-16,3.1303883437837385e-05,0.010379097317772786,0.00022782548978134525,-0.3693125914319371,8.765160021955211e-07,-7.111014918408316e-06,0.028000232109734523
2014-04-17,3.0074876652121772e-05,-0.0403064031346511,0.00021191110508319785,-0.3898139376317102,-3.2177539331143473e-06,-7.523058220215674e-06,-0.10699142577821133
2014-04-21,3.398061258211898e-05,-0.07045020030967182,0.00019322757521806702,-0.0974857221063617,-5.7086364499026485e-06,-1.9775318925447898e-06,-0.16799686692248167
2014-04-22,3.465237531876505e-05,-0.08590219167790561,0.00019176110337242096,-0.0998821712544559,-7.00246600552862e-06,-2.025739303372824e-06,-0.20207751823975614
2014-04-23,3.661275306357103e-05,-0.09493838826759969,0.00019527098562844775,-0.0437878984359793,-8.027437021333888e-06,-8.801671214731826e-07,-0.2192524830732008
2014-04-24,2.8915216768426475e-05,-0.07345533208932496,0.00020242716722909277,-0.0250478846973162,-5.619801184787119e-06,-5.033802992107718e-07,-0.19435445460410916
2014-04-25,3.367547480592454e-05,-0.05702748246348595,0.00020577329007999138,0.171494146005265,-4.747178524159077e-06,3.122429507510619e-06,-0.14096842142590676
2014-04-28,3.364553762091845e-05,-0.047883990911491814,0.0002163805844078816,0.1515632589134878,-4.085669387022249e-06,2.8512866192625438e-06,-0.12143272706934143
2014-04-29,3.9441733334885286e-05,-0.03219612964914288,0.00022557482792586256,0.1037931726666234,-3.036875453020474e-06,1.923149807008311e-06,-0.07699650081895434
2014-04-30,4.001418281063408e-05,-0.022058765602629597,0.00023205343239810047,0.1198410518941413,-2.125603126383646e-06,2.2501735887433794e-06,-0.05312124294635727
2014-05-01,2.1991126094734782e-05,-0.001446773616081823,0.0002390447627244501,0.2044836336635965,-1.0489720852953414e-07,3.932340387250153e-06,-0.004769978948674625
2014-05-02,2.5114593555483047e-05,0.008093864356608865,0.0002485106449357743,0.1302282847729223,6.39427775330057e-07,2.651576676539531e-06,0.0254604070703926
2014-05-05,2.3421323104644024e-05,0.01308018036607988,0.00025200683049327044,0.2180956234487761,1.0049063751896463e-06,4.496990832691562e-06,0.04290561940928058
2014-05-06,2.3724080850696792e-05,0.010973163889367008,0.00025236176904774795,0.2820310035766555,8.490599287778074e-07,5.361516250142312e-06,0.035788949385277026
2014-05-07,2.503936026433856e-05,0.008569441980646825,0.0002570929672157428,0.4299609187517406,6.875578667859472e-07,7.948350336355159e-06,0.027459082801136004
2014-05-08,2.245244272166245e-05,0.004122395867081311,0.0002597469944727127,0.2710680938683653,3.148159721624353e-07,5.077942493175931e-06,0.014021457534270702
2014-05-09,2.6257615904936162e-05,-0.006090249229226585,0.00026289480164524103,0.3897083918116542,-5.060037208738531e-07,7.377697770453894e-06,-0.019270741209171608
2014-05-12,2.5472098693136958e-05,-0.009901296203254967,0.00026497622399642497,0.4120821738908214,-8.134443944922308e-07,7.1668408822300105e-06,-0.03193472215587011
2014-05-13,2.7268227179962204e-05,-0.013738631403285477,0.0002686631311932458,0.0225336524863307,-1.1759150797062415e-06,4.685050514266513e-07,-0.043124001862884266
2014-05-14,2.54765910501542e-05,-0.015297585267315806,0.00027277783664944984,0.0244246550408435,-1.2752580711950488e-06,5.389616313060694e-07,-0.050056071814495375
2014-05-15,2.174205444419079e-05,0.002043726003102432,0.00027633802562789,-0.1733067059465507,1.5841389973375463e-07,-3.473084084428088e-06,0.007286059380468568
2014-05-16,2.0552751262807784e-05,0.005195451026899429,0.00027968769341219207,-0.1948149997292878,3.939081053317136e-07,-3.9256653681904606e-06,0.01916571169936401
2014-05-19,2.1296152341554682e-05,0.0068089172534028,0.00028654849199122285,-0.1947310745156684,5.318971856697713e-07,-3.901106645878497e-06,0.024976210591426545
2014-05-20,2.0908636850371392e-05,0.013419000917846853,0.00028824282001631567,-0.2136758526961168,1.0417470791611558e-06,-4.011639114071897e-06,0.04982376836023395
2014-05-21,2.119414789263069e-05,0.015084989429410414,0.00029396599983159445,-0.3997561254733152,1.1906977742429304e-06,-7.335022674317556e-06,0.05618049757296173
2014-05-22,2.007249814887391e-05,-0.002925843754135715,0.00030302857860625134,-0.3926513094475433,-2.2818843922107283e-07,-7.188312605945437e-06,-0.011368213240257514
2014-05-23,2.2049522594442057e-05,-0.03160178845062026,0.0003126490117063126,-0.2863246465232937,-2.623854732205285e-06,-5.350186031288428e-06,-0.11899825590177042
2014-05-27,2.174082787467674e-05,-0.04976391154222669,0.0003221860845935807,0.0059931868682066,-4.16491303690744e-06,1.0800060840706847e-07,-0.19157104140264333
2014-05-28,2.1661197917021908e-05,-0.06145218482937155,0.0003276098270089232,0.4072210337188812,-5.1767479902204985e-06,1.1161612989659875e-05,-0.23898715159019351
2014-05-29,2.1856321025887475e-05,-0.0689514971944297,0.00033449963517591505,0.3695579208812327,-5.895627765133937e-06,9.9990413759641e-06,-0.2697447460691544
2014-05-30,2.8179051435749515e-05,-0.017734113551419448,0.00034248493906362053,0.2703196166974658,-1.742181544427912e-06,7.61078622257591e-06,-0.06182541482633739
2014-06-02,2.8496658002674943e-05,0.01168298702934489,0.00034772269250561623,0.243936877782116,1.162966960122059e-06,7.389643728880393e-06,0.04081064383103776
2014-06-03,3.418588872187905e-05,0.028527409389400318,0.00035369989491156,0.2495578308212886,3.136918513252583e-06,7.559949531646035e-06,0.09176062494010714
2014-06-04,2.793146765100254e-05,0.037427539419267436,0.0003612244925061768,0.2635001626531393,3.7594710885909396e-06,8.119481725219717e-06,0.1345962602311018
2014-06-05,4.136471088316827e-05,0.053056892114908286,0.0003661435697735566,0.1631666596642443,6.529538835749476e-06,5.3689329669469785e-06,0.1578528822355776
2014-06-06,3.9833023701562004e-05,0.05442758773610845,0.0003753840688660054,0.1862992220012727,6.655468658152271e-06,6.0670296380302135e-06,0.16708419395967886
2014-06-09,5.1073182956276414e-05,0.05487918588443023,0.00037859608780105335,0.1830681334787148,7.631188535999858e-06,5.960850970710514e-06,0.14941674072933528
2014-06-10,4.95066057749403e-05,0.05987152206030035,0.000378305764791674,0.1490596414712499,8.193573510913843e-06,5.014866019523064e-06,0.1655046509987429
2014-06-11,4.7157992518462575e-05,0.0612746223092818,0.00037857656902573987,0.1360466045940093,8.187195540654975e-06,4.607948200208889e-06,0.1736120454544296
2014-06-12,4.667919578081926e-05,0.055556373940144246,0.00037943831940842967,0.262663277000407,7.3937739546571565e-06,8.58120707386385e-06,0.15839548713252036
2014-06-13,3.72024477228719e-05,0.05534376446647894,0.00038632730707189797,0.2717445188480135,6.634866018410146e-06,9.230548530886992e-06,0.1783448784831182
2014-06-16,2.938646502467408e-05,0.05369364304401293,0.00039540089129938983,0.2267807109306393,5.787824670563251e-06,7.820622639133202e-06,0.19695545774912213
2014-06-17,3.191330809025626e-05,0.05865046240034899,0.00040538360182485253,0.2165066344666155,6.670992331628503e-06,7.463926188041114e-06,0.20903481120671674
2014-06-18,3.560112133469648e-05,0.05801704385293777,0.00040952288255802905,0.0676538346260923,7.005296502717458e-06,2.269257909046744e-06,0.19677179369881725
2014-06-19,3.687128606172102e-05,0.05771900388411586,0.0004059311932930618,0.0383960537829662,7.061373495258999e-06,1.2904288502475248e-06,0.19151416317398176
2014-06-20,3.6786047916274955e-05,0.05278475901462527,0.000398139611148164,-0.0415245909737477,6.388042593712965e-06,-1.4068005916387723e-06,0.17365395185294571
2014-06-23,3.78482539714106e-05,0.0549238062371954,0.00040724080526073457,-0.0298765542784478,6.818819504821878e-06,-1.0117683709999165e-06,0.18016206269310608
2014-06-24,3.933090292313687e-05,0.05012645065319198,0.00041436650574234535,-0.1707828790171123,6.399208108869468e-06,-5.617851878337196e-06,0.1627017849393195
2014-06-25,4.004889359785303e-05,0.05456691978193042,0.0004189283204573564,-0.2119829197127936,7.067967776378713e-06,-6.904299715716343e-06,0.17648347161224992
2014-06-26,4.4267929857314866e-05,0.05489026475768784,0.00042931269513312706,-0.1926641348927509,7.567053381424607e-06,-6.291054722805201e-06,0.17093759310215906
2014-06-27,3.536085878696092e-05,0.018666788155620763,0.0004057564247413677,-0.1686617312235896,2.2359583181701334e-06,-5.5043508054138395e-06,0.06323257960563526
2014-06-30,3.524942345217237e-05,-0.001181348910859296,0.0003866056861044386,-0.1547759515612739,-1.379076356630878e-07,-5.051464807700457e-06,-0.0039123373422037845
2014-07-01,3.707778978776346e-05,-0.01088518337700359,0.00037331415888706596,-0.0801709659733939,-1.280648365945749e-06,-2.5524858113757866e-06,-0.03453950122907253
2014-07-02,3.729144432547138e-05,-0.020188433145707438,0.00036367493575037137,-0.0583370572067904,-2.3510610225249814e-06,-1.8790096808657216e-06,-0.06304558766899579
2014-07-03,3.7850371933542936e-05,-0.025310111435295435,0.0003557889107948915,0.0047943130352076,-2.9371446603048955e-06,1.5310141254555778e-07,-0.07759883219805307
2014-07-07,3.637233936281704e-05,-0.01625981658538213,0.0003453625201824224,-0.1137423322987297,-1.8223796704549658e-06,-3.708560336206941e-06,-0.05010344955479989
2014-07-08,3.904012916123487e-05,-0.009571864392603824,0.00033874995780486695,-0.073327240766814,-1.1007578340892375e-06,-2.3342329701626684e-06,-0.028195547958950958
2014-07-09,3.921043801203444e-05,-0.00483049992548508,0.00033575285847069555,-0.1517147628198647,-5.542462788693405e-07,-4.774077290387314e-06,-0.014135171831011723
2014-07-10,3.784415060760939e-05,-0.0006221466538630315,0.0003345085680215613,-0.1429378927487509,-6.999963473560341e-08,-4.5624335115249316e-06,-0.0018496817503291633
2014-07-11,4.137743263306523e-05,0.001594183991442932,0.0003324065575561061,-0.1682635676597864,1.8696271462106354e-07,-5.3704321812280865e-06,0.00451847064265798
2014-07-14,3.5819786180035966e-05,-0.013383799160435242,0.00032706504688344583,-0.0530299250863612,-1.4486316597197755e-06,-1.7282677331451257e-06,-0.04044221962796543
2014-07-15,3.740515266448331e-05,-0.023493126938817128,0.0003264695668321558,-0.1135785568673779,-2.596138708614872e-06,-3.691241197015961e-06,-0.06940591131659624
2014-07-16,4.331224214055195e-05,-0.030540168183668517,0.00032784909129744645,-0.1972408543188429,-3.639265578070311e-06,-6.469734677779428e-06,-0.08402394792355891
2014-07-17,4.7474517764657056e-05,-0.03641439565484795,0.0003310096914166599,0.1325740923497309,-4.5648208958233245e-06,4.030714928775878e-06,-0.09615307560262691
2014-07-18,4.82618636397603e-05,-0.0350514930803034,0.00033230929517730554,0.2262121904924729,-4.438945480457063e-06,6.721655045849474e-06,-0.09197625507358277
2014-07-21,3.56854935741795e-05,-0.0011569561892865949,0.0003330372149700593,0.1364289585666433,-1.2612731505952975e-07,4.147992416819635e-06,-0.0035344141954306635
2014-07-22,3.6878426197529086e-05,0.02145151763017804,0.00033489216710323814,0.0956899426137585,2.383947610137177e-06,2.9987583126596544e-06,0.0646434204477225
2014-07-23,3.8554343811198455e-05,0.035017175924615916,0.00033725562554979063,-0.0203166721837063,3.992982228595193e-06,-7.556926187904008e-07,0.10356763554708447
