Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MMM,Predicted_Covariance,Future_Cov_45_MMM,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.6713431631475,6.223003611909475e-05,1.2429838744520951,3.54878801574761e-05,3.927911255578084e-05,0.7903312167422347
2013-11-14,4.545126757048379e-05,0.6455488957899649,6.420742831143743e-05,1.2346456158357964,3.4873439262951164e-05,3.849341796298948e-05,0.7672709943429189
2013-11-15,4.488960878325864e-05,0.6288197538800111,6.575246154793585e-05,1.2687916991254744,3.4162928695488786e-05,4.131068190364343e-05,0.7610431371865661
2013-11-18,4.304897041106976e-05,0.619178903475319,6.679575513888218e-05,1.3588687578618983,3.3202590357053456e-05,5.8379386385186614e-05,0.7712749001893813
2013-11-19,4.253689180732228e-05,0.6129108631746186,6.763237938722994e-05,1.3691371291162524,3.287437678573261e-05,5.941337707957827e-05,0.7728438865407093
2013-11-20,3.986505410246521e-05,0.6403944542681906,6.866888195438974e-05,1.3604604972499497,3.35060883595314e-05,5.983795085182458e-05,0.840487718225859
2013-11-21,3.485111027762049e-05,0.6562709780282143,7.049041985224716e-05,1.2900348088027933,3.252793975023315e-05,5.7451624261896004e-05,0.9333401286535438
2013-11-22,3.677714977289896e-05,0.6660967386836882,6.883720703732698e-05,1.1316712492784178,3.3514902637597714e-05,5.26916546510311e-05,0.9112969015966215
2013-11-25,4.464079349966786e-05,0.6672128934314046,6.909090287028426e-05,1.1111598787922583,3.705448801851761e-05,5.2521971758262306e-05,0.8300589015917313
2013-11-26,4.5604254902161166e-05,0.6758674830064602,6.999637532800072e-05,1.181307707214256,3.8185810256150214e-05,6.905418844210897e-05,0.8373299890125078
2013-11-27,5.098239319509307e-05,0.662232502585311,7.038656876209371e-05,1.2151661612199118,3.967030126003214e-05,7.239570378328859e-05,0.7781176750221742
2013-11-29,5.306536742177139e-05,0.6523369418160013,7.067275894411318e-05,1.2138393911220815,3.9948785803944095e-05,7.232360931718624e-05,0.7528221841267062
2013-12-02,5.1303727815654587e-05,0.613709090444979,0.00010021002690793564,1.163219679876068,4.400404569797729e-05,7.412551801369215e-05,0.8577163409273759
2013-12-03,5.129816798105141e-05,0.6267055492839059,9.863671585665748e-05,1.1406441061855896,4.457935390177548e-05,7.630252097406214e-05,0.8690242879286112
2013-12-04,4.926678581923591e-05,0.6374163293199954,9.665116665596005e-05,1.135923628994836,4.3984924435959495e-05,7.607204704166595e-05,0.8927906236332117
2013-12-05,6.186383108747796e-05,0.6676822092952431,9.385118921987996e-05,1.1369618095428111,5.087543084639405e-05,7.853982911481771e-05,0.8223776308721348
2013-12-06,6.149224160789946e-05,0.6852481961486496,9.300719958512113e-05,1.1325603847260448,5.182225982922786e-05,7.520227370699417e-05,0.8427446857388694
2013-12-09,5.694825981469449e-05,0.6910684176189267,9.185152295269502e-05,1.1212579620276455,4.998094411482224e-05,7.494100239069497e-05,0.8776553362202218
2013-12-10,5.3452041059883435e-05,0.698496555848216,9.169263847361717e-05,1.1312211389500149,4.890053950767611e-05,7.591531143091599e-05,0.9148488727098713
2013-12-11,5.2671389427449466e-05,0.6980224007556493,8.880158645194108e-05,1.157317249489103,4.773831763756074e-05,7.399586756349913e-05,0.9063424784591333
2013-12-12,5.926873458923956e-05,0.7019999041638412,0.0001094901210301441,1.1650870231226047,5.655061707256431e-05,7.548482700837854e-05,0.9541390998894596
2013-12-13,5.102150798536989e-05,0.688746035194868,0.0005968017409625503,1.1661909450551111,0.00012018514664767246,7.626107046641152e-05,2.355578096243937
2013-12-16,5.265033739264804e-05,0.6901546365180192,0.0009923975422376533,1.160559013699364,0.00015775743240510848,7.516914741318849e-05,2.9963232947323397
2013-12-17,5.547285481711756e-05,0.67725526828463,0.0014868042183801035,1.2024212483049252,0.0001944999717984571,7.812547642834276e-05,3.5062188964257017
2013-12-18,5.7755345996717895e-05,0.68255905437268,0.002000661535563814,1.1146386831976107,0.0002320187797173763,6.566845529308437e-05,4.017269323095413
2013-12-19,6.478693026373803e-05,0.7010130814366834,0.0016522916646132169,1.11862402977417,0.0002293576233041303,6.58450628497039e-05,3.5401835273017146
2013-12-20,6.101338500649426e-05,0.7149798660265947,0.0013521267417514705,1.1300818183012764,0.00020535963006948707,6.71042821121996e-05,3.3658127646520284
2013-12-23,6.0371580554275465e-05,0.7249624454917374,0.0011355897626280699,1.1392859652356386,0.00018982023957321686,6.715119157352962e-05,3.144198608525149
2013-12-24,6.05937066863415e-05,0.728672035219152,0.0009650105113766168,1.1670497565815416,0.00017620242645904693,7.015326455878988e-05,2.9079327886498967
2013-12-26,6.0130930524985e-05,0.7311309159188786,0.0008367887500772782,1.1033402578385865,0.00016400308866546676,7.041588817109926e-05,2.727433073687789
2013-12-27,6.1029823506439453e-05,0.7344583251518227,0.000978288041261114,1.1064680323282383,0.0001794616214452307,7.061402380066303e-05,2.9405561270596685
2013-12-30,6.103786899254316e-05,0.7410048663446264,0.001094735376565929,1.1073259186892708,0.00019154698381464817,7.07397510027038e-05,3.1381663052169952
2013-12-31,6.15980310886923e-05,0.7435612685968576,0.0011844846047035595,1.1040155512522531,0.00020084678543416792,7.007543308500716e-05,3.260603981724309
2014-01-02,6.274975633376732e-05,0.7490255907993322,0.0010311601744819507,1.092950284836587,0.00019053104233332478,6.683860346952042e-05,3.0363630628282605
2014-01-03,6.287727487442676e-05,0.7522545660951,0.0008550721486908224,1.0960881580444648,0.0001744267417891682,6.777756330643863e-05,2.7740824031817333
2014-01-06,6.194585296328845e-05,0.7558120129645983,0.0007161662923199041,1.0942933445792806,0.0001591940557048299,6.737581766955558e-05,2.5698904460832033
2014-01-07,5.985294868622432e-05,0.7571717476721216,0.0005964613564771687,1.1031159004748554,0.00014306333084667189,7.051457589580424e-05,2.3902469967966535
2014-01-08,5.957982003469859e-05,0.7569157227620567,0.0005097926467378937,1.1064941145726448,0.00013191491548019218,7.095428395780493e-05,2.2140871758821437
2014-01-09,5.8876921963223624e-05,0.7576988111446634,0.0004337994112786932,1.1363616477936176,0.0001210914929394385,7.485248952006762e-05,2.056688578507485
2014-01-10,5.8643073362417135e-05,0.7574431396926701,0.0003715805045783568,1.131581487399462,0.00011181108398177034,7.556443542070973e-05,1.9066375203559376
2014-01-13,6.549653155125348e-05,0.7691023575484721,0.00032701253264919483,1.1669126776100855,0.00011255777309776645,7.36844493463306e-05,1.7185302859844693
2014-01-14,6.384952094066409e-05,0.7715585488184473,0.0004589635574190388,1.140701676606957,0.0001320799241008817,6.998507850949323e-05,2.068612609069138
2014-01-15,6.070372053025981e-05,0.763539580988265,0.0003865334011221436,1.0862972392598542,0.00011695875165500292,6.785052611106744e-05,1.9267147158912754
2014-01-16,6.085694586035492e-05,0.7617588874563741,0.0003331597253665439,1.0860699077709877,0.00010846730611320479,6.823991292442842e-05,1.7823323957481985
2014-01-17,6.130074788390541e-05,0.763681163257413,0.0002919492107603437,1.098455471737683,0.00010216417159454538,6.902398261824191e-05,1.666605630783319
2014-01-21,6.022038567812545e-05,0.7622047993496676,0.00025458936996043457,1.099215138624246,9.437643724770856e-05,7.025993100765318e-05,1.5671842048994051
2014-01-22,6.0180607898710316e-05,0.7607924157314546,0.00024183964091479125,1.099123139829201,9.178214524527373e-05,7.03636284655789e-05,1.525111633962751
2014-01-23,6.197862719476769e-05,0.7696502958840927,0.00022054805332221108,1.0976883390746786,8.998415263654041e-05,6.906875832204144e-05,1.4518577888755977
2014-01-24,8.312838911315208e-05,0.8003932180511188,0.00023667632015229997,1.010123908075592,0.00011226787089738227,5.35143100202915e-05,1.3505358650047499
2014-01-27,7.785643656399444e-05,0.8027755148142668,0.00021454279016047055,0.997308225114237,0.00010375244529048248,5.2690982777352464e-05,1.3326123037393667
2014-01-28,5.7778264472590076e-05,0.7761517903599725,0.00019598860163138552,0.9892554065783894,8.259320460097719e-05,5.186571639588189e-05,1.429485730575367
2014-01-29,5.541992369045716e-05,0.757728745499649,0.00017864487643166934,1.0518624305724076,7.539490657464182e-05,5.2454434780544496e-05,1.3604296353014318
2014-01-30,5.718939038351772e-05,0.733678903214972,0.0001728050139020235,1.10830377415956,7.293599876420576e-05,5.7297859713548836e-05,1.2753414274061976
2014-01-31,5.786696567157789e-05,0.7308525693470418,0.00016284528133505318,1.1227672936343116,7.094678543671451e-05,6.053348709207836e-05,1.2260325837606678
2014-02-03,7.055814511505822e-05,0.7569807164366772,0.00018024725696828736,1.0049682032319809,8.536753200226887e-05,4.144094961022449e-05,1.209889118585263
2014-02-04,5.3287933521446234e-05,0.7684805093848637,0.0001823504210732617,0.9415242575940256,7.575314743097439e-05,4.0014358738764945e-05,1.4215816306798015
2014-02-05,5.1744253938995175e-05,0.7793827863714823,0.00017483579745193953,0.8911720986881033,7.413052123535621e-05,4.798019081445556e-05,1.432632912685411
2014-02-06,5.460185755120456e-05,0.8077203277489694,0.00014508489264916107,0.907357768919256,7.18912140925482e-05,4.767027872220916e-05,1.31664410913365
2014-02-07,6.356327391387762e-05,0.811982825324898,0.0001396229140833148,0.9037452733331518,7.649416730080913e-05,4.571074282907579e-05,1.2034334072290183
2014-02-10,6.2547563500994e-05,0.8143365842350522,0.00013605486013723066,0.9096262767960857,7.512183267602668e-05,4.68177289544179e-05,1.2010353157055087
2014-02-11,5.609995653519849e-05,0.8080941675935627,0.00013485808253864824,0.9554039479759217,7.028808722501493e-05,4.895908460532242e-05,1.252908051379941
2014-02-12,5.280573476410588e-05,0.7999131366412894,0.00012883641070762734,0.9574033276598856,6.597853720346827e-05,4.907963241698768e-05,1.2494578003356647
2014-02-13,5.31879934714369e-05,0.796185402039321,0.0001256079671459811,0.9771300603266364,6.507731218685379e-05,4.980836407415522e-05,1.2235338831084446
2014-02-14,5.362200748552388e-05,0.7929109203283007,0.00012580997237158465,0.9510673286781685,6.512585937969868e-05,4.8289329333714086e-05,1.2145360167144144
2014-02-18,5.088126402858046e-05,0.7861051686524251,0.00012232488763869919,0.958614998656238,6.201789343472879e-05,4.8826471940814604e-05,1.2188748573520654
2014-02-19,5.093399391722896e-05,0.7884901964585691,0.00012129388456188178,0.9381534331290317,6.197543968206504e-05,4.675307048740551e-05,1.2167795005979531
2014-02-20,5.128532994270177e-05,0.8003511575634052,0.00013165676291915763,0.909011175998544,6.576559304317947e-05,4.62305850566214e-05,1.2823470789142954
2014-02-21,5.0142924359823583e-05,0.8110717891985552,0.00013702360793630222,0.9111611505683408,6.722980082429455e-05,4.6461559713900954e-05,1.3407634612982728
2014-02-24,5.289213529725008e-05,0.8260253046421625,0.00012312897524658744,0.9082719157050484,6.666057176593296e-05,4.614544830930694e-05,1.2603116019291947
2014-02-25,4.99909412374215e-05,0.8274193548131581,9.321463814975414e-05,0.9191235892151824,5.648243243827751e-05,4.682633380922867e-05,1.1298533502305153
2014-02-26,4.8822079787728685e-05,0.793651166613222,9.12547684519567e-05,0.9172023790649924,5.297434319177335e-05,4.672808507607364e-05,1.0850488840724957
2014-02-27,4.902946505121921e-05,0.7699733944681014,9.303984385988551e-05,0.9086176051723346,5.200424345277578e-05,4.5859293375607346e-05,1.0606732787814213
2014-02-28,4.913560627678946e-05,0.7532337261683545,9.246754357118553e-05,0.9095028430017218,5.077180194561881e-05,4.585425108993723e-05,1.0332995925523412
2014-03-03,5.060228536900576e-05,0.742494242177402,9.804828226156191e-05,0.8755931940028551,5.229957391504434e-05,4.469013510877298e-05,1.033541736972184
2014-03-04,5.593664385448813e-05,0.7416995942828646,9.394922296737368e-05,0.9597112464515184,5.3767871005624385e-05,4.553050818286787e-05,0.9612280483880026
2014-03-05,4.9068183379191435e-05,0.7494471685416969,9.070734904043323e-05,0.958124181849233,4.999910729482352e-05,4.5464457481686855e-05,1.018972047700198
2014-03-06,4.928243059442446e-05,0.7540787904511427,8.78243331838508e-05,0.9606714827150254,4.961011294845902e-05,4.552075496124906e-05,1.00664907047161
2014-03-07,4.8971813978785636e-05,0.7512904761929055,8.529006496447429e-05,0.9605543271056528,4.855457998555826e-05,4.751862851710679e-05,0.9914801196988922
2014-03-10,4.912023117884392e-05,0.7443631861465493,8.105083317237231e-05,0.9573265986651556,4.6967109046789684e-05,4.735893662349447e-05,0.9561662866729017
2014-03-11,5.148937537691702e-05,0.7384240869296939,8.139973958979284e-05,0.9526856201621507,4.780531388941636e-05,4.70842101338917e-05,0.9284500644932615
2014-03-12,4.8906113932888686e-05,0.7436113134085107,7.94073419405175e-05,0.9420493705363994,4.634019912222697e-05,4.8267024645407796e-05,0.9475338642897944
2014-03-13,5.192240840939531e-05,0.7506309679580464,8.017755310880014e-05,0.9145584343216848,4.843176442511639e-05,4.4355565017503255e-05,0.9327719169581646
2014-03-14,5.053194068255615e-05,0.755173329319721,7.867110114253748e-05,0.9034399156173843,4.761428276622143e-05,4.3819391178172165e-05,0.9422611149121786
2014-03-17,5.312543808337814e-05,0.7545876463408219,8.400282792149976e-05,0.884060320217276,5.040897960762628e-05,4.2248883314299484e-05,0.9488670856419388
2014-03-18,5.3640183376897774e-05,0.7557706182694796,8.282430974242255e-05,0.8754590702410081,5.0374882200653827e-05,4.222349491990051e-05,0.9391258386776828
2014-03-19,4.9711758607667365e-05,0.7537364983542203,8.20982831587207e-05,0.8482921819543529,4.815220140867884e-05,4.039877070256484e-05,0.9686280018516991
2014-03-20,4.924048797705463e-05,0.7554989724125123,7.598269646362728e-05,0.8427273303745659,4.6211748691274696e-05,3.981709543788327e-05,0.9384908758988887
2014-03-21,5.1299807125194504e-05,0.7558290352820736,7.484807856355205e-05,0.8795439370430025,4.68351338260445e-05,4.0670438755876434e-05,0.912969004186425
2014-03-24,5.150721281894852e-05,0.7579328218620219,7.48026203307831e-05,0.873869178511497,4.7046047742658287e-05,3.9987608535014976e-05,0.9133875658935081
2014-03-25,5.187847468728203e-05,0.7551480834760798,7.693548193025069e-05,0.8623666065521202,4.7707764098555596e-05,3.95319229348607e-05,0.9196061446704623
2014-03-26,4.894688218699071e-05,0.7589505688840816,7.578369879656536e-05,0.8546743094468936,4.622361493375852e-05,3.793996806846919e-05,0.9443628045024696
2014-03-27,4.819111839496585e-05,0.7583330210082524,7.459461094093606e-05,0.853128236197162,4.5467093916396026e-05,3.7691065469324124e-05,0.943474553625334
2014-03-28,4.77393720640184e-05,0.7567348439009904,7.257256252347783e-05,0.8393886245726166,4.4541856228036544e-05,3.681699882848183e-05,0.933021409839786
2014-03-31,4.471229395078723e-05,0.7510468160601218,5.748366372814397e-05,0.8216286944021798,3.807612161710001e-05,3.505188125896453e-05,0.8515805889764603
2014-04-01,4.637295349124256e-05,0.7526857323236863,5.9650081354251243e-05,0.8334245042225613,3.958690805565383e-05,3.5531268186608665e-05,0.853663721529614
2014-04-02,4.141854620280984e-05,0.7494816391738378,6.146241459664577e-05,0.8474787309542973,3.781492404277351e-05,3.6309423665926696e-05,0.9129949626336268
2014-04-03,4.131197301210188e-05,0.7524356283295476,6.414591939633503e-05,0.8494843064021508,3.873395440900626e-05,3.631145332588362e-05,0.9375963330935461
2014-04-04,4.5815215175484866e-05,0.7630781078672536,6.013494160425378e-05,0.9062671013587544,4.005320802621796e-05,3.5362649920907136e-05,0.8742337643248682
2014-04-07,4.72141155464609e-05,0.7605387089008725,6.414849140682472e-05,0.9004194973348674,4.185530163709219e-05,3.2494539279033285e-05,0.8864997501839171
2014-04-08,4.530353492960697e-05,0.74889538228095,4.728486406211489e-05,0.9188980398316208,3.466157319661131e-05,3.438486372602311e-05,0.765096437849028
2014-04-09,4.691297863661334e-05,0.756602307273446,4.4899197818921466e-05,0.9352650054817524,3.472429654811997e-05,3.305815607870038e-05,0.7401852868284794
2014-04-10,5.810324280314903e-05,0.7660549244750156,5.0147190044544215e-05,1.0552938452600953,4.135075046106728e-05,2.535034365760931e-05,0.7116771537375568
2014-04-11,5.691804938589508e-05,0.7669095514550942,5.163844578536493e-05,1.027266773763504,4.157724723474592e-05,2.2161846722222298e-05,0.7304756168444736
2014-04-14,5.793906540801691e-05,0.76147466436046,5.184677315608227e-05,1.0244999717773056,4.173515846780296e-05,2.1945519421271227e-05,0.7203284722302088
2014-04-15,5.375893588153699e-05,0.7571820279563432,5.343989778456654e-05,1.0257030167503944,4.058433539841955e-05,2.130304070193593e-05,0.7549318961195782
2014-04-16,3.1303883437837385e-05,0.7504817286264549,5.792733197089078e-05,0.8947099679433452,3.195810322867794e-05,1.7227400520044654e-05,1.0208989977917498
2014-04-17,3.0074876652121772e-05,0.7467508596846874,5.814038220830267e-05,0.905001301465744,3.122601758035434e-05,1.7465710748213525e-05,1.0382758320690022
2014-04-21,3.398061258211898e-05,0.7426243319237649,5.87301107654015e-05,0.9071250149203608,3.317532503483829e-05,1.8401347487305015e-05,0.9763015588569924
2014-04-22,3.465237531876505e-05,0.7425928187826564,5.66669622543431e-05,0.9152197223642788,3.290653966996273e-05,1.8561836807611493e-05,0.9496185865256713
2014-04-23,3.661275306357103e-05,0.7419400703758958,5.7700118020535856e-05,0.8969772543849056,3.410149124088126e-05,1.8029864784970457e-05,0.9314101887304284
2014-04-24,2.8915216768426475e-05,0.7244101907052932,5.5542192229779e-05,0.909051993669402,2.9030818860390266e-05,1.8268962433395585e-05,1.0039979673294381
2014-04-25,3.367547480592454e-05,0.7137628903037635,5.409896759403977e-05,0.9912549777370342,3.04652900346354e-05,1.8047985100657604e-05,0.9046729173147583
2014-04-28,3.364553762091845e-05,0.700359364847521,5.502783359100353e-05,1.0041373452625793,3.013532530520231e-05,1.889035243088414e-05,0.895670791316655
2014-04-29,3.9441733334885286e-05,0.6911759687469731,5.492241878134867e-05,1.0140341229069454,3.2169288370229385e-05,1.8788707172794197e-05,0.8156154826435177
2014-04-30,4.001418281063408e-05,0.6850131163381306,5.627507336546457e-05,0.9786857070556289,3.250602747946875e-05,1.837611315063059e-05,0.8123626473468807
2014-05-01,2.1991126094734782e-05,0.70459588894806,5.523233629633853e-05,0.9924477482243532,2.4556165193684215e-05,1.9085353153488042e-05,1.1166397340408851
2014-05-02,2.5114593555483047e-05,0.71899806774161,5.188492849728947e-05,0.9479964081782836,2.5954424983115464e-05,1.930214445926231e-05,1.0334399768714977
2014-05-05,2.3421323104644024e-05,0.7298227813885436,5.020099966359856e-05,0.9338360070800048,2.5025301075951898e-05,1.92550950664192e-05,1.0684836618384652
2014-05-06,2.3724080850696792e-05,0.7403487248211016,4.6346023557219895e-05,0.9313803959952368,2.4549195780805127e-05,1.7705894262916607e-05,1.0347796374199298
2014-05-07,2.503936026433856e-05,0.741172983003978,4.972047648238361e-05,0.8842102725526806,2.6151634361799165e-05,1.6345701924855313e-05,1.0444210269638847
2014-05-08,2.245244272166245e-05,0.7483891797964516,4.703291278721114e-05,0.8853684063347005,2.4319813284408767e-05,1.6585684388313912e-05,1.0831700401553481
2014-05-09,2.6257615904936162e-05,0.749921524654537,4.5263953273142596e-05,0.8753327970072102,2.585352144361038e-05,1.6571213144433744e-05,0.984610390265865
2014-05-12,2.5472098693136958e-05,0.7515995761202101,4.414915571411028e-05,0.8660123445788005,2.5204616408993212e-05,1.5061492752869642e-05,0.9894990088030785
2014-05-13,2.7268227179962204e-05,0.751747907266156,4.283408738162142e-05,0.9721684424632112,2.569185360657901e-05,2.021269416523359e-05,0.9421900968119564
2014-05-14,2.54765910501542e-05,0.7522273765595155,4.151835417460435e-05,0.9633020490555746,2.4464697922551526e-05,2.1256506711416608e-05,0.9602814550184275
2014-05-15,2.174205444419079e-05,0.7592817776944151,4.007399293883482e-05,1.0197073966678192,2.241220443756271e-05,2.043504035690649e-05,1.0308227538980785
2014-05-16,2.0552751262807784e-05,0.7692322401131607,3.8375545985639123e-05,1.031165777195709,2.1603282507665776e-05,2.077874797128122e-05,1.0511138986418345
2014-05-19,2.1296152341554682e-05,0.7770513243511717,3.837359591999592e-05,1.023554626485986,2.2213476176957815e-05,2.0505180109210455e-05,1.0430746277867848
2014-05-20,2.0908636850371392e-05,0.7826415208472175,3.679907818856276e-05,0.9899412860159116,2.1709219720567825e-05,1.8585568436989572e-05,1.038289577456706
2014-05-21,2.119414789263069e-05,0.785986036324671,3.672736421757665e-05,0.997687787581623,2.1928942645776046e-05,1.8306317470772958e-05,1.0346697001864769
2014-05-22,2.007249814887391e-05,0.7915176772528848,3.536512220655468e-05,1.004417077957124,2.1088656523748708e-05,1.838797877247467e-05,1.0506244099433037
2014-05-23,2.2049522594442057e-05,0.792245945073566,3.535449722688389e-05,1.033242744927778,2.2119838571279862e-05,1.930689854319862e-05,1.0031890022351564
2014-05-27,2.174082787467674e-05,0.7935201136860839,3.6556532167694094e-05,1.0611871178607226,2.2370643337220472e-05,1.9123190530054414e-05,1.028969249293277
2014-05-28,2.1661197917021908e-05,0.7957818681793685,3.7647573771041984e-05,1.0378464594884351,2.272499368953273e-05,2.8446567255402693e-05,1.0491106621427833
2014-05-29,2.1856321025887475e-05,0.797690147323898,3.874999194732511e-05,1.0358863396791596,2.3214458975608288e-05,2.802773201707894e-05,1.0621393668272068
2014-05-30,2.8179051435749515e-05,0.8115225199984613,4.350378302207345e-05,1.021728597625779,2.8413666134146853e-05,2.8766532111226956e-05,1.0083258550747274
2014-06-02,2.8496658002674943e-05,0.8203338367375647,4.906105854443793e-05,0.998798204906274,3.0672985394479894e-05,3.0256855619408474e-05,1.0763713201597416
2014-06-03,3.418588872187905e-05,0.8269792184421728,5.1758106912392e-05,0.9997703829436052,3.478621886412534e-05,3.0286421441532644e-05,1.0175607586840962
2014-06-04,2.793146765100254e-05,0.8287335751441013,5.3231913099258685e-05,0.998907187485465,3.1955664249319714e-05,3.078027949703962e-05,1.1440739401380056
2014-06-05,4.136471088316827e-05,0.8316224236934004,5.580076280856666e-05,0.989433998896152,3.995409110538303e-05,3.255692569930095e-05,0.9658979901547133
2014-06-06,3.9833023701562004e-05,0.8417112594311417,5.429788313394641e-05,0.9728762541341528,3.914499331844274e-05,3.168273600158996e-05,0.9827271364515499
2014-06-09,5.1073182956276414e-05,0.8438744238736466,5.421834907181152e-05,0.9660771800423668,4.44065906799988e-05,3.145627798246251e-05,0.8694698099786562
2014-06-10,4.95066057749403e-05,0.8417881633115396,5.8450708415527524e-05,0.9684391143946912,4.528238366832434e-05,3.2581538227380015e-05,0.9146735664767749
2014-06-11,4.7157992518462575e-05,0.8355672389702073,6.14361366376552e-05,0.9671276950769264,4.4974982930167516e-05,3.275696835802011e-05,0.9537085980188745
2014-06-12,4.667919578081926e-05,0.8303762642360534,6.546416775975766e-05,0.9574420727117224,4.590272148294533e-05,3.127962454818567e-05,0.9833657310310177
2014-06-13,3.72024477228719e-05,0.8330854270351563,6.213543593701582e-05,0.9999809624311528,4.005391481982849e-05,3.3967098371711806e-05,1.076647298000328
2014-06-16,2.938646502467408e-05,0.8108276733594423,6.114858089260757e-05,0.9875146766790855,3.4371257966241426e-05,3.4054834757418885e-05,1.1696288729311917
2014-06-17,3.191330809025626e-05,0.7952589597311824,6.0899540276849776e-05,0.987433072031017,3.505915870111586e-05,3.404111649246837e-05,1.0985748829912148
2014-06-18,3.560112133469648e-05,0.7812208453965828,6.36091326742141e-05,0.9932497685216242,3.71762344784239e-05,3.3315774417425296e-05,1.0442433576436911
2014-06-19,3.687128606172102e-05,0.7701577202223004,6.519499937968068e-05,0.9939352245499486,3.775991073772113e-05,3.3404544547376294e-05,1.0241007236501753
2014-06-20,3.6786047916274955e-05,0.7753224389178789,6.0312819244958264e-05,1.008444676561573,3.651982889532965e-05,3.416482942646315e-05,0.9927630437074615
2014-06-23,3.78482539714106e-05,0.7789847286389043,6.066609479816558e-05,1.004831176445666,3.7327154825232574e-05,3.402856946109285e-05,0.9862318841294067
2014-06-24,3.933090292313687e-05,0.7870866278901589,6.058136262768314e-05,1.005320966145649,3.842014602248135e-05,3.306973339773207e-05,0.9768437327148227
2014-06-25,4.004889359785303e-05,0.7904882200151779,6.123786164992942e-05,1.0047045149355094,3.91471970896936e-05,3.272330198228463e-05,0.9774851081477126
2014-06-26,4.4267929857314866e-05,0.789832937165537,6.062094794036163e-05,1.0027522124428083,4.09158152234357e-05,3.274283013495631e-05,0.9242766796485907
2014-06-27,3.536085878696092e-05,0.7940184090761008,5.673264179906567e-05,1.002532961101468,3.556382603148629e-05,3.271811021895218e-05,1.0057398844792824
2014-06-30,3.524942345217237e-05,0.7887128322338982,5.809075050003847e-05,1.0022899480696876,3.569015297617954e-05,3.271200951254656e-05,1.0125031697214897
2014-07-01,3.707778978776346e-05,0.7794135258546417,5.977707553704041e-05,0.9884992268527262,3.6693757739257234e-05,3.1471870401745156e-05,0.9896425312645533
2014-07-02,3.729144432547138e-05,0.7688089821794047,6.155554951000353e-05,0.9872804349703208,3.683465928848819e-05,3.179984702455084e-05,0.9877509427364498
2014-07-03,3.7850371933542936e-05,0.7670341769963233,6.181796501203654e-05,0.9811657703578688,3.710283912581725e-05,3.1332510889501695e-05,0.9802503180407793
2014-07-07,3.637233936281704e-05,0.8049153188847132,5.8077263957972836e-05,0.9655345896473424,3.6994646710242065e-05,3.14811839183802e-05,1.0171093572293346
2014-07-08,3.904012916123487e-05,0.8292966956031333,5.605491754115545e-05,0.980527095869458,3.879470169983292e-05,3.121321150750313e-05,0.9937134567258131
2014-07-09,3.921043801203444e-05,0.8434538842912888,5.4667619394003796e-05,0.9883317975218536,3.905056038814475e-05,3.110028518133608e-05,0.9959225749061865
2014-07-10,3.784415060760939e-05,0.8402082710716902,5.708617272605961e-05,0.9701022713698074,3.905276581676808e-05,3.0964687021682346e-05,1.031936645155293
2014-07-11,4.137743263306523e-05,0.8422364214920142,5.797273776785732e-05,0.9651755633596676,4.125035528071301e-05,3.080530133820744e-05,0.9969288246209198
2014-07-14,3.5819786180035966e-05,0.8308007319373426,5.610951945992351e-05,0.942354948255814,3.724574277679524e-05,3.071174714253749e-05,1.039809187849201
2014-07-15,3.740515266448331e-05,0.819535118331335,5.455810258148638e-05,0.9480880250707776,3.702225887956637e-05,3.081234409964406e-05,0.9897636085500996
2014-07-16,4.331224214055195e-05,0.8101808094661601,5.3985748550908133e-05,0.9561337406281272,3.917660960975672e-05,3.136232419850002e-05,0.904515852183899
2014-07-17,4.7474517764657056e-05,0.8035051753131097,5.822541460090197e-05,0.8730298696196318,4.224499413755418e-05,2.6543153842307288e-05,0.8898456714604892
2014-07-18,4.82618636397603e-05,0.8016261897849138,5.807325253935376e-05,0.8720080398761602,4.243869461872187e-05,2.591079299702907e-05,0.8793422263072113
2014-07-21,3.56854935741795e-05,0.8071250324282376,5.520132332618978e-05,0.8874328642189311,3.5822955649140304e-05,2.6981550177403142e-05,1.003852043539066
2014-07-22,3.6878426197529086e-05,0.8130377935858281,5.321949019349876e-05,0.8632572660942411,3.6019052021484724e-05,2.7052998799602434e-05,0.9766971027602598
2014-07-23,3.8554343811198455e-05,0.8183922085415145,5.1286158703986323e-05,0.8948842675685291,3.639135529406662e-05,3.328583685154079e-05,0.9438976700595907
2014-07-24,3.79220014302475e-05,0.8255499288015465,4.9312094696681674e-05,0.8598847494938255,3.5699792754141024e-05,3.326064278838516e-05,0.941400543423481
2014-07-25,3.58816002468109e-05,0.8287082322180107,4.8425639962377245e-05,0.8715375879086209,3.4544207934707945e-05,3.334680353365896e-05,0.9627276291217859
2014-07-28,3.90148494586092e-05,0.8363586814980599,4.698929720783049e-05,0.8719886400297695,3.581022187356329e-05,3.349199752692491e-05,0.9178613366573233
2014-07-29,3.5953585678647994e-05,0.8380810560803872,4.698574139010062e-05,0.8974491391477462,3.444610893554454e-05,3.781598182694908e-05,0.9580715882811458
2014-07-30,3.539196672747045e-05,0.8366314297785091,4.6573284183691224e-05,0.8970286276563756,3.396682519267638e-05,3.779829992525314e-05,0.9597326267350973
