Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CRM,Predicted_Covariance,Future_Cov_45_CRM,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.5997847574085926,0.00028643452525160183,1.617450927447586,6.802108696924706e-05,5.111251910703246e-05,1.5148605154768353
2013-11-14,4.545126757048379e-05,0.5940916489210185,0.0002927346254310329,1.6561641997852885,6.852728012975831e-05,5.1635400425828674e-05,1.5077088889432901
2013-11-15,4.488960878325864e-05,0.5914496526064894,0.00029743343822880535,1.688477999230091,6.834166999647684e-05,5.4975278901628946e-05,1.522438529737522
2013-11-18,4.304897041106976e-05,0.586311899674904,0.00030278697108486897,1.5541808777561132,6.693891750281481e-05,6.677033779020309e-05,1.5549481640007334
2013-11-19,4.253689180732228e-05,0.5597143358273015,0.0003131644865345477,1.5428922255442932,6.460045249027202e-05,6.695343778207431e-05,1.5186923572810678
2013-11-20,3.986505410246521e-05,0.5809398767538314,0.00031076714579653325,1.6602743355167568,6.46613722041516e-05,7.302484290431028e-05,1.622006382782082
2013-11-21,3.485111027762049e-05,0.5998474386837318,0.0003119656350710635,1.7091683183745592,6.25464256652454e-05,7.611771043505443e-05,1.7946752676459017
2013-11-22,3.677714977289896e-05,0.6124952394839822,0.0003118323683220306,1.8848377137294925,6.559222276130852e-05,8.775977824690638e-05,1.7835047894234413
2013-11-25,4.464079349966786e-05,0.6051299630417541,0.0003155439771739408,1.8697002367542184,7.181986062586598e-05,8.837642980590454e-05,1.608839247590891
2013-11-26,4.5604254902161166e-05,0.6187523319643361,0.00031604616320607013,1.838329290202121,7.428391632751404e-05,0.00010746085583715033,1.628881263094461
2013-11-27,5.098239319509307e-05,0.6401127862554352,0.0003235468232195933,1.912060835624201,8.221199390442995e-05,0.00011391445407968849,1.6125565857575839
2013-11-29,5.306536742177139e-05,0.6597859438618593,0.00032922953682098616,1.910783673810684,8.720834452636516e-05,0.00011384930570311583,1.6434135626202366
2013-12-02,5.1303727815654587e-05,0.672921986177134,0.00033385707916045837,1.763015158879607,8.80682718394115e-05,0.00011234714661281014,1.7166057046743248
2013-12-03,5.129816798105141e-05,0.6822939014249437,0.0003369903557564704,1.6487023103128566,8.970799561453401e-05,0.00011028868858431039,1.7487563229874112
2013-12-04,4.926678581923591e-05,0.6876084885460998,0.00033967523505352943,1.6398004410979408,8.895088770362059e-05,0.00010981634073809228,1.8054940306028708
2013-12-05,6.186383108747796e-05,0.6803815453176155,0.00034662234602647943,1.6064283438121114,9.96320828802677e-05,0.00011096996095140357,1.610506189624498
2013-12-06,6.149224160789946e-05,0.6751966585769613,0.0003508801998835032,1.6249833307166894,9.917903485153413e-05,0.00010789927217471864,1.6128707013795593
2013-12-09,5.694825981469449e-05,0.66539930548732,0.00035417726659017464,1.6593423810961536,9.450024034375341e-05,0.00011090470307460106,1.6594052329474218
2013-12-10,5.3452041059883435e-05,0.6410226001074751,0.00035820967970184853,1.633448921005044,8.870010762328314e-05,0.0001096194009066082,1.6594335008444405
2013-12-11,5.2671389427449466e-05,0.6043892190918115,0.0003615561287584819,1.5164182715689576,8.34049757037059e-05,9.695585686934263e-05,1.5834967827949449
2013-12-12,5.926873458923956e-05,0.6011431102269145,0.0003647558127250887,1.518490470110316,8.838769577893804e-05,9.838148410832188e-05,1.49130391245075
2013-12-13,5.102150798536989e-05,0.569609934732572,0.0003648797376647181,1.4952212817774857,7.771933466389843e-05,9.777744889549144e-05,1.5232661231060434
2013-12-16,5.265033739264804e-05,0.5575844494178147,0.00036564186087995103,1.514894090353624,7.736404835280345e-05,9.811935097568236e-05,1.4693932115923416
2013-12-17,5.547285481711756e-05,0.5444103605045327,0.00036792601289788385,1.5319948358714792,7.77762298082447e-05,9.953901480612235e-05,1.4020592605997422
2013-12-18,5.7755345996717895e-05,0.5427436195841532,0.0003727882275895821,1.582810431460432,7.963828815797505e-05,9.32505910862593e-05,1.378890330992056
2013-12-19,6.478693026373803e-05,0.5487453529932619,0.0003678648272436359,1.5789135630463258,8.471468290375164e-05,9.293887850238982e-05,1.3075890856209837
2013-12-20,6.101338500649426e-05,0.5553124062973864,0.0003667712202619813,1.6271370543784778,8.307064095540829e-05,9.661943247291291e-05,1.3615150338989757
2013-12-23,6.0371580554275465e-05,0.5534641549376125,0.0003637692488786191,1.566531804210679,8.201981091577052e-05,9.233369013619068e-05,1.3585831307171556
2013-12-24,6.05937066863415e-05,0.5477043399024373,0.0003649808112157197,1.582692305310799,8.145072576357467e-05,9.513821615871428e-05,1.3442109786284882
2013-12-26,6.0130930524985e-05,0.5388326679738966,0.00036473103183632907,1.6031715060536715,7.97974912670774e-05,0.00010231544139476443,1.3270623050464976
2013-12-27,6.1029823506439453e-05,0.512684709362228,0.00037885543754840017,1.6022888047088892,7.795755044282707e-05,0.00010225696223068546,1.2773681122410836
2013-12-30,6.103786899254316e-05,0.48914243136844165,0.0003896129551787617,1.5953982331608432,7.543132110222157e-05,0.00010191947272176249,1.2358118385724906
2013-12-31,6.15980310886923e-05,0.46752167131431493,0.000398081921729767,1.609769398717693,7.32101656857893e-05,0.00010217726340374666,1.1885147039907362
2014-01-02,6.274975633376732e-05,0.4605590883732672,0.000402803950270216,1.647610557454872,7.32214355400376e-05,0.00010075846106612893,1.1668799979169828
2014-01-03,6.287727487442676e-05,0.4431371181740126,0.00040910209678404443,1.5927051229232665,7.107237645318282e-05,9.848630468740247e-05,1.1303348721000177
2014-01-06,6.194585296328845e-05,0.462503667302329,0.000424363392431816,1.575151192994528,7.498773840342822e-05,9.698231292998012e-05,1.2105368610852596
2014-01-07,5.985294868622432e-05,0.47273989130033894,0.00044220847620047974,1.6733444022680417,7.690924675557976e-05,0.00010696534317269473,1.284970054838436
2014-01-08,5.957982003469859e-05,0.46760189085108406,0.00045527754087509056,1.684828731339861,7.701298655324123e-05,0.00010804017359814732,1.2926018660074798
2014-01-09,5.8876921963223624e-05,0.48119737807465196,0.0004667064967125644,1.6483750433399127,7.976598347906573e-05,0.00010857896858478873,1.3547920105077855
2014-01-10,5.8643073362417135e-05,0.4823611629519265,0.0004728878062299143,1.666272152988112,8.032666802758236e-05,0.00011126986072135099,1.36975542757044
2014-01-13,6.549653155125348e-05,0.5162059584887102,0.0004823610986844767,1.736645840383486,9.175258359502194e-05,0.00010966012702881182,1.4008769841991118
2014-01-14,6.384952094066409e-05,0.5263840908424646,0.0004866259204706251,1.7242151959534875,9.278530412452159e-05,0.00010578518321722812,1.4531871619013048
2014-01-15,6.070372053025981e-05,0.5190296278021292,0.0004915078761293086,1.7362334864896816,8.965304509117159e-05,0.00010844578376195042,1.476895391386777
2014-01-16,6.085694586035492e-05,0.5298232912300471,0.0004930163413742306,1.7387331542394666,9.17733912027534e-05,0.0001092480310845121,1.5080183519781085
2014-01-17,6.130074788390541e-05,0.5380324816307246,0.0004943944380499624,1.7684597499490586,9.366517955053764e-05,0.00011112524647762358,1.5279614488215656
2014-01-21,6.022038567812545e-05,0.5503068555975607,0.0005039090694148252,1.782668921264832,9.586338870558912e-05,0.00011394511503390968,1.5918760337732392
2014-01-22,6.0180607898710316e-05,0.5575350972747158,0.0005109667429898703,1.7666468603545036,9.776801869039044e-05,0.0001130971397173776,1.6245767881730824
2014-01-23,6.197862719476769e-05,0.5633544842933228,0.000517870015408914,1.7461783850442718,0.00010092833643516611,0.00010987305646834467,1.6284377535178225
2014-01-24,8.312838911315208e-05,0.6003454001415925,0.0005142542345529917,1.893840654279052,0.00012412658524974416,0.0001003318257214607,1.493191274051834
2014-01-27,7.785643656399444e-05,0.6198598963377098,0.0005042374724674015,1.908933822283297,0.00012281696444831563,0.00010085507831995838,1.5774799087724198
2014-01-28,5.7778264472590076e-05,0.5958927651977686,0.0005100023132235494,1.832978409719073,0.00010229076624348854,9.610130783827159e-05,1.7704021949640791
2014-01-29,5.541992369045716e-05,0.5874514662571425,0.0005122229320701703,1.860105562318636,9.89770402415472e-05,9.276002552013817e-05,1.7859468878805078
2014-01-30,5.718939038351772e-05,0.5703316689025406,0.0005103611588117156,1.705902404664907,9.74370279237009e-05,8.819292954372236e-05,1.70376056240989
2014-01-31,5.786696567157789e-05,0.587057615607367,0.0004961437079168335,1.6505833649610648,9.947176531870797e-05,8.899045009928201e-05,1.7189732373951796
2014-02-03,7.055814511505822e-05,0.6089674516322879,0.0004964053826688277,1.770206060224123,0.000113968780052018,7.299635939280401e-05,1.6152462606006812
2014-02-04,5.3287933521446234e-05,0.587218868823239,0.0004991105062125319,1.7507334918975153,9.576631961967429e-05,7.440538832188515e-05,1.797148309028201
2014-02-05,5.1744253938995175e-05,0.5797335974736956,0.0004962754170078288,1.7837875822563942,9.290111280320056e-05,9.60380926367764e-05,1.7953899366822064
2014-02-06,5.460185755120456e-05,0.5598893656960329,0.0004916046685296518,1.9246912188278151,9.173053508130498e-05,0.00010111840114070319,1.679989275003728
2014-02-07,6.356327391387762e-05,0.5503780496209942,0.0004885881258108572,2.062465554947692,9.699194936076034e-05,0.00010431792603277902,1.5259117944770355
2014-02-10,6.2547563500994e-05,0.5480687210237156,0.0004857442928172355,2.1129472806250127,9.553094386980869e-05,0.00010875168803138325,1.5273327772118654
2014-02-11,5.609995653519849e-05,0.5920275051720254,0.0004917879031221785,2.1666212419129454,9.833589334054738e-05,0.00011102716595973114,1.7528693320617643
2014-02-12,5.280573476410588e-05,0.6180841665318962,0.0004969264584071219,2.167546651986977,0.00010012308528451513,0.00011111554540573479,1.8960646174470561
2014-02-13,5.31879934714369e-05,0.6351148473593236,0.0005023822105127198,2.123474441154605,0.00010381884553047866,0.00010824228253896558,1.951922581667451
2014-02-14,5.362200748552388e-05,0.6439317782916762,0.0005025806169303383,2.1737798036379425,0.00010570955880934388,0.00011037112270772815,1.9713838359722333
2014-02-18,5.088126402858046e-05,0.6635385919127968,0.0004960424444123383,2.1893631021636977,0.00010541551922703588,0.00011151387806981854,2.071794426487185
2014-02-19,5.093399391722896e-05,0.6806721036905177,0.0004984159824085208,2.201794307008606,0.00010845205813345307,0.00010972687494304969,2.1292667193877373
2014-02-20,5.128532994270177e-05,0.6919478539998012,0.0005007364973474556,2.274432193190515,0.00011088545101152329,0.00011567330934881812,2.162128061482872
2014-02-21,5.0142924359823583e-05,0.7071639370008908,0.0005033470273993249,2.1929045951482893,0.00011234627785802356,0.00011181970141156554,2.2405210564073057
2014-02-24,5.289213529725008e-05,0.7130344602619617,0.0005026029809869886,2.2503182640866,0.00011625686286008202,0.00011432913793694731,2.1979990447866515
2014-02-25,4.99909412374215e-05,0.7033755117738567,0.0005032023394107197,2.270261849852362,0.00011155890088414264,0.00011566239890145564,2.231582325172015
2014-02-26,4.8822079787728685e-05,0.6855328959569559,0.0005304466778292027,2.269298176252464,0.00011032077513623727,0.00011561238900296213,2.25964923280401
2014-02-27,4.902946505121921e-05,0.6591190655948845,0.0005597538715893457,2.186643920390687,0.00010919204622569013,0.0001103631984262133,2.227069908097536
2014-02-28,4.913560627678946e-05,0.6070731751006186,0.0005862256379484405,2.266036310391925,0.00010303187576720745,0.00011424636960198026,2.0968882562842692
2014-03-03,5.060228536900576e-05,0.5979049873790084,0.0005952866714632537,2.3313545987706745,0.00010377203206774671,0.00011899196192836242,2.050738050880757
2014-03-04,5.593664385448813e-05,0.6030127654484562,0.0005958595633522655,2.2502948532855367,0.00011008969431005363,0.00010675822400770278,1.9681140433887594
2014-03-05,4.9068183379191435e-05,0.5997303941574449,0.0006001615227525327,2.243752604879758,0.0001029177121917205,0.00010646949198912114,2.0974428866947883
2014-03-06,4.928243059442446e-05,0.5960437627873104,0.0006040058462564724,2.256341622196953,0.00010283590592994356,0.00010691518999046118,2.086664652891082
2014-03-07,4.8971813978785636e-05,0.5714200927073351,0.0006087296429022331,2.451808005675139,9.865993574651175e-05,0.0001212909572413295,2.0146269400853885
2014-03-10,4.912023117884392e-05,0.5607872608487012,0.000610907941062091,2.4411754205353624,9.714405450537538e-05,0.00012076492201216327,1.9776790982859893
2014-03-11,5.148937537691702e-05,0.5540536020315866,0.0006132516219623117,2.51015432065638,9.84532250859029e-05,0.00012405837875685089,1.9121075826847194
2014-03-12,4.8906113932888686e-05,0.573792745125686,0.0006246557323296524,2.440751696107339,0.00010028985314152738,0.00012505482828596855,2.0506608494625014
2014-03-13,5.192240840939531e-05,0.5793728304411557,0.0006385306608843819,2.394594658641874,0.00010549367400193806,0.00011613648191953217,2.031756176834992
2014-03-14,5.053194068255615e-05,0.5919461026244115,0.0006453712625373565,2.420079250433528,0.00010689809499838552,0.00011738068854801017,2.1154559582408283
2014-03-17,5.312543808337814e-05,0.5876620419103352,0.0006524453621523941,2.449992816424283,0.00010940847790312348,0.00011708416072394496,2.059436719023596
2014-03-18,5.3640183376897774e-05,0.5772399888245091,0.0006487252447566789,2.153426042089557,0.00010767922864280217,0.00010385999373279559,2.0074358785503037
2014-03-19,4.9711758607667365e-05,0.5524839490961807,0.0006591299220099571,2.199067477120873,0.0001000080000858163,0.00010472762175291939,2.0117574370099116
2014-03-20,4.924048797705463e-05,0.530808219441287,0.0006623897560787802,2.188373803885657,9.586401560193759e-05,0.00010339606354566717,1.9468534846082124
2014-03-21,5.1299807125194504e-05,0.519847846239926,0.000667028994961404,2.1422672462247254,9.616266075104373e-05,9.905923418586791e-05,1.8745228518377033
2014-03-24,5.150721281894852e-05,0.5164219094867458,0.0006710603319319165,2.1516372799163395,9.601066278158813e-05,9.845733363109718e-05,1.864023648863944
2014-03-25,5.187847468728203e-05,0.5089489239862699,0.0006753159699628323,2.181209138171825,9.526235418667799e-05,9.99892515548274e-05,1.836259735100336
2014-03-26,4.894688218699071e-05,0.5123351069205899,0.0006926951895406891,2.13751320341508,9.433822893576493e-05,9.48866507242766e-05,1.9273593070824542
2014-03-27,4.819111839496585e-05,0.5040878351671565,0.0007082804397350607,2.1708995198615835,9.313058774497088e-05,9.590998452373065e-05,1.9325259684095546
2014-03-28,4.77393720640184e-05,0.48985168599729845,0.0007191419130026875,2.2101845367839164,9.076329604822784e-05,9.69424163246599e-05,1.9012251758677188
2014-03-31,4.471229395078723e-05,0.45245329585031435,0.0007264873127913658,2.173324249057741,8.154573455721828e-05,9.271718969190647e-05,1.8237877628683496
2014-04-01,4.637295349124256e-05,0.44385835265948637,0.000730226871121379,2.100042629848505,8.167811014709125e-05,8.953081833616475e-05,1.7613307757616947
2014-04-02,4.141854620280984e-05,0.4653289043116358,0.0007341131998147923,2.124860924839424,8.114074146576399e-05,9.103765408282356e-05,1.959043687058707
2014-04-03,4.131197301210188e-05,0.4638679141196205,0.0007389865415522742,2.084883686893096,8.104954222508456e-05,8.911895854456872e-05,1.961889890888097
2014-04-04,4.5815215175484866e-05,0.4705726396441446,0.0007335637049631942,2.098696822263951,8.626814417797412e-05,8.189139924043386e-05,1.88295839815536
2014-04-07,4.72141155464609e-05,0.4651249902056774,0.0007307601976275642,2.1947346342908887,8.639588255984616e-05,7.920407209318496e-05,1.8298740018719308
2014-04-08,4.530353492960697e-05,0.4420521308151501,0.0007244740018013922,2.096652519518063,8.008495503540813e-05,7.845605066005155e-05,1.7677418585513214
2014-04-09,4.691297863661334e-05,0.4634455954486161,0.00072141367185949,2.052101003681974,8.525845286660125e-05,7.253417466852928e-05,1.8173745378013815
2014-04-10,5.810324280314903e-05,0.49402499754054285,0.0007217155447455515,2.1196393377134237,0.00010116543194456367,5.0918126626597604e-05,1.7411322856334757
2014-04-11,5.691804938589508e-05,0.5007286272639391,0.0007252991878153631,2.0830387537154067,0.00010173866179363983,4.493865347865088e-05,1.7874586865032622
2014-04-14,5.793906540801691e-05,0.5047241130240794,0.0007284072623020548,1.978950043189101,0.00010368762568586118,4.2390520061402206e-05,1.7895978293000587
2014-04-15,5.375893588153699e-05,0.5021844691440529,0.0007332407546189794,1.892240370501605,9.970384502801156e-05,3.930033642520867e-05,1.8546469232151213
2014-04-16,3.1303883437837385e-05,0.46388859341433186,0.0007312997353774789,1.939378198372452,7.018761913650735e-05,3.7342207173576955e-05,2.242137761466065
2014-04-17,3.0074876652121772e-05,0.44263569234306677,0.0007241984676727456,1.9212487448642048,6.532466014034979e-05,3.707837193031555e-05,2.172067433425073
2014-04-21,3.398061258211898e-05,0.45332548323117255,0.000715619644026741,1.907891252929467,7.069144544440313e-05,3.870223986296653e-05,2.0803464114593933
2014-04-22,3.465237531876505e-05,0.43602857055248256,0.0007008797664837686,1.834791399325636,6.795215170691892e-05,3.7211936869446205e-05,1.960966631632934
2014-04-23,3.661275306357103e-05,0.4286186365249516,0.000688568263179386,1.7642932434717955,6.805511066837495e-05,3.546351757007135e-05,1.8587815712795563
2014-04-24,2.8915216768426475e-05,0.3986442311654783,0.0006876716274212958,1.7894169667022517,5.6213323526980575e-05,3.596140987536617e-05,1.9440740831091348
2014-04-25,3.367547480592454e-05,0.3775590495524577,0.0006871934233370322,1.5225394301495474,5.7435610976990444e-05,2.772119138633215e-05,1.7055620242327145
2014-04-28,3.364553762091845e-05,0.35156419607322864,0.0006942961834449793,1.7618346258633089,5.3732959891655866e-05,3.3144546574741555e-05,1.5970308008467804
2014-04-29,3.9441733334885286e-05,0.34563891260363755,0.0006937254241113635,1.6646996118385402,5.7173454272774375e-05,3.0844675569530945e-05,1.4495674869898731
2014-04-30,4.001418281063408e-05,0.3492756481207956,0.0006938087467290809,1.584664853925024,5.819627246307832e-05,2.9754169751963767e-05,1.4543911277281465
2014-05-01,2.1991126094734782e-05,0.33765330297877977,0.0006725086089936697,1.7003204668243173,4.106233680835659e-05,3.269816133041387e-05,1.8672230167507395
2014-05-02,2.5114593555483047e-05,0.33627224686942636,0.0006459010372449512,1.9966045213508887,4.2828917106069076e-05,4.0652842739340345e-05,1.7053398459923959
2014-05-05,2.3421323104644024e-05,0.3423491409751365,0.0006260583429765921,1.92558886366801,4.145551921152855e-05,3.9704398146632245e-05,1.7699904922667957
2014-05-06,2.3724080850696792e-05,0.33902214386505103,0.0006127854716272056,1.701925190631124,4.087680974539923e-05,3.2354242797336106e-05,1.7230092075073438
2014-05-07,2.503936026433856e-05,0.3601470882637162,0.0006006499475238316,1.9132101604119431,4.4167441659515464e-05,3.536801592613834e-05,1.7639205312453374
2014-05-08,2.245244272166245e-05,0.37039905909892673,0.0005875042184966896,1.905882178833908,4.2540948428225024e-05,3.570305883210103e-05,1.8947135933312453
2014-05-09,2.6257615904936162e-05,0.3813346912200362,0.0005778221450525914,1.9569583502778984,4.697113482631474e-05,3.7047822323247676e-05,1.7888575640823754
2014-05-12,2.5472098693136958e-05,0.38381661409626466,0.0005764926600437213,1.4629161358074203,4.65107160178686e-05,2.5442709812913692e-05,1.825947542767654
2014-05-13,2.7268227179962204e-05,0.3880676180636201,0.0005768201185453333,1.5577427030375666,4.866940719654032e-05,3.238757345881858e-05,1.7848394351175336
2014-05-14,2.54765910501542e-05,0.39874992840627305,0.0005780422421036121,1.573063766865073,4.838949218038325e-05,3.471168835427706e-05,1.899370762953404
2014-05-15,2.174205444419079e-05,0.3948617131585705,0.000568643197369279,1.6375994497012225,4.390512712158653e-05,3.281766019590191e-05,2.019364234152097
2014-05-16,2.0552751262807784e-05,0.3935057315527933,0.0005669430405711571,1.6275368127529233,4.247718811532321e-05,3.27960624703284e-05,2.0667397552847264
2014-05-19,2.1296152341554682e-05,0.38128431680857006,0.0005633716935454622,1.5602696997842973,4.176351325724054e-05,3.125735587055031e-05,1.961082574327212
2014-05-20,2.0908636850371392e-05,0.38742628340344204,0.0005668493169645021,1.5920318218828486,4.217797781491935e-05,2.988946596878594e-05,2.017251440959919
2014-05-21,2.119414789263069e-05,0.39392362570980816,0.0005697258960897455,2.010066227375647,4.328655155370355e-05,3.6882189953244374e-05,2.042382254431399
2014-05-22,2.007249814887391e-05,0.40238422939670554,0.0005625635066733263,1.9205874691338776,4.275899041304131e-05,3.516041531765169e-05,2.1302276426135895
2014-05-23,2.2049522594442057e-05,0.41437357093150384,0.0005524243677029888,1.7804241715919162,4.573282790940949e-05,3.326853153678455e-05,2.0740960587027493
2014-05-27,2.174082787467674e-05,0.42208282140226966,0.000545076029638073,1.712941333899173,4.594775087198425e-05,3.086816918866769e-05,2.113431518654505
2014-05-28,2.1661197917021908e-05,0.42415744691034957,0.0005402346707069172,1.728392931733352,4.588381898773546e-05,4.737391097383542e-05,2.1182493767659456
2014-05-29,2.1856321025887475e-05,0.42498582810178015,0.0005439473186548619,1.7053960905145078,4.6338438888333576e-05,4.614249920770179e-05,2.1201390130319067
2014-05-30,2.8179051435749515e-05,0.4352012750803138,0.0005283293474065323,1.829131226718606,5.310136826215097e-05,5.149876620006345e-05,1.8844271029926727
2014-06-02,2.8496658002674943e-05,0.4417179379074565,0.0005275762989107144,1.79148890526333,5.4160746254757136e-05,5.427004262128329e-05,1.9005999317419306
2014-06-03,3.418588872187905e-05,0.438384487920266,0.0005260635133258326,1.7802635632052883,5.8789221099447516e-05,5.393019584506077e-05,1.7196926362725293
2014-06-04,2.793146765100254e-05,0.44109504849788217,0.00052386280761817,1.763035615737468,5.335656268049841e-05,5.432609725458037e-05,1.910267063198281
2014-06-05,4.136471088316827e-05,0.43939001581625003,0.0005208717652277386,1.7227931513825618,6.449567451257719e-05,5.668781211015728e-05,1.5591955832772701
2014-06-06,3.9833023701562004e-05,0.4609169280972597,0.00048704533564536027,1.7304732346079124,6.419910747744924e-05,5.635467657569103e-05,1.6117056028295373
2014-06-09,5.1073182956276414e-05,0.47057479632267957,0.0004568772406109771,1.7656602937703272,7.188278374184315e-05,5.74913704317082e-05,1.4074467182392327
2014-06-10,4.95066057749403e-05,0.4653191248203737,0.0004340640649840939,1.7096964528730445,6.82117819419337e-05,5.75199199500698e-05,1.3778319251379936
2014-06-11,4.7157992518462575e-05,0.4482492472893069,0.00041699112233129073,1.7502692819596803,6.285801005118093e-05,5.928226001490679e-05,1.3329237886148722
2014-06-12,4.667919578081926e-05,0.4437907130117452,0.00040236366537894447,1.7874964509794322,6.0820399735064064e-05,5.8397494178935806e-05,1.302944464181525
2014-06-13,3.72024477228719e-05,0.4648162943328922,0.0003984989453309384,1.7500783115367369,5.6595342139531905e-05,5.944621387755707e-05,1.5212800663311554
2014-06-16,2.938646502467408e-05,0.47619675842406867,0.00039631703987032,1.7555698907123185,5.139033880109288e-05,6.0541523022585564e-05,1.7487757972230904
2014-06-17,3.191330809025626e-05,0.4841501763956212,0.00039917142406060323,1.6803509306749795,5.464440840941638e-05,5.792901149409538e-05,1.7122765291167155
2014-06-18,3.560112133469648e-05,0.5012674774912047,0.0004005787777266658,1.7390320812102045,5.986118853135616e-05,5.833094792309886e-05,1.6814410975593646
2014-06-19,3.687128606172102e-05,0.5142410453202264,0.0004015698852721576,1.643873481129659,6.257364430543972e-05,5.524791110558603e-05,1.6970833130337248
2014-06-20,3.6786047916274955e-05,0.5082331663068257,0.0003942874502402262,1.5836341143058466,6.120840266790315e-05,5.365151965863326e-05,1.6639026515491273
2014-06-23,3.78482539714106e-05,0.5078710997361027,0.0003888902013512806,1.5891386057750685,6.161549262338158e-05,5.381611826695267e-05,1.627961296970899
2014-06-24,3.933090292313687e-05,0.5044815899150255,0.00038924095353006833,1.5912215930153504,6.241968092818417e-05,5.2342759804840756e-05,1.587039103835703
2014-06-25,4.004889359785303e-05,0.5096722239955844,0.0003906775574317118,1.6285676217803824,6.37522415575568e-05,5.30425705208573e-05,1.5918602445730108
2014-06-26,4.4267929857314866e-05,0.5131481175154735,0.00039222853042758337,1.6411565694494452,6.761716171939707e-05,5.3588623501955696e-05,1.5274525358954403
2014-06-27,3.536085878696092e-05,0.5021264712867373,0.0004019676034185351,1.6304818407480524,5.986459455326584e-05,5.3211501911103285e-05,1.6929621227225542
2014-06-30,3.524942345217237e-05,0.53101424198945,0.0004101804059014562,1.6496761022306925,6.385128376376441e-05,5.384092742097324e-05,1.8114135639806996
2014-07-01,3.707778978776346e-05,0.4919193029310613,0.0003997075486598679,1.605984705008824,5.988553843259202e-05,5.1131393055457474e-05,1.6151323683364656
2014-07-02,3.729144432547138e-05,0.4830539784577348,0.00039251399055234565,1.6246963178957636,5.844237222602745e-05,5.233071834548139e-05,1.567179101886092
2014-07-03,3.7850371933542936e-05,0.461560210307643,0.0004026912682783698,1.6303307755595715,5.698355563064039e-05,5.2062921803803066e-05,1.5054952625218896
2014-07-07,3.637233936281704e-05,0.4462364870632605,0.00040688733501533056,1.5883410862054568,5.428599236292475e-05,5.178774369773431e-05,1.4925075844426052
2014-07-08,3.904012916123487e-05,0.4106773571225554,0.0004127419977025081,1.4469659061223112,5.213095876770425e-05,4.6061402139930776e-05,1.335317271938434
2014-07-09,3.921043801203444e-05,0.4115611761223752,0.0004195253036967335,1.48970063091492,5.278546196464646e-05,4.6877085784792646e-05,1.3462094442414947
2014-07-10,3.784415060760939e-05,0.4294903541120919,0.00042305620417646414,1.5982874096039537,5.434402855564952e-05,5.1015723671278527e-05,1.4359954625252567
2014-07-11,4.137743263306523e-05,0.41115229730454583,0.00042598891170945216,1.6234249524326,5.458629761545367e-05,5.181450583515778e-05,1.3192287230463176
2014-07-14,3.5819786180035966e-05,0.42559380044466655,0.0004149209403629206,1.559737386740313,5.188471844091547e-05,5.083250246522493e-05,1.4484932484000488
2014-07-15,3.740515266448331e-05,0.42972573955734145,0.0004068563270752236,1.5307402155407823,5.3012418836962176e-05,4.974822274006123e-05,1.4172490970020335
2014-07-16,4.331224214055195e-05,0.48854436199835133,0.0003964546253629148,1.5185228076636124,6.40185868739016e-05,4.980935466776434e-05,1.4780714114535052
2014-07-17,4.7474517764657056e-05,0.47690479338999064,0.0003905852069641302,1.365648119768467,6.49411333942855e-05,4.152046728168084e-05,1.367915598768476
2014-07-18,4.82618636397603e-05,0.48135644037307335,0.000385641661613285,1.4004995465309404,6.566906060178028e-05,4.161435695908228e-05,1.3606822374691545
2014-07-21,3.56854935741795e-05,0.4709544978173667,0.00037992599483929225,1.4070905111733218,5.483707829068324e-05,4.278124550276353e-05,1.536677030309061
2014-07-22,3.6878426197529086e-05,0.4718128042320393,0.00037780298030770854,1.428024728894637,5.569145982277628e-05,4.4751840261222464e-05,1.5101365639759243
2014-07-23,3.8554343811198455e-05,0.4791919825028413,0.00037763312078697156,1.521188348723269,5.782041972082675e-05,5.658164863445866e-05,1.4997121985521198
2014-07-24,3.79220014302475e-05,0.48853780561157295,0.0003771073665359804,1.5112540535687444,5.8421985222392955e-05,5.845583523587066e-05,1.5405828547802904
2014-07-25,3.58816002468109e-05,0.4719437568505895,0.0003856576809563377,1.5557548417618403,5.5517146995849247e-05,5.9526349493729623e-05,1.547231634430338
2014-07-28,3.90148494586092e-05,0.4951817256441519,0.0003739401945528474,1.548360460961237,5.981094325198825e-05,5.947059668980498e-05,1.533030220081756
2014-07-29,3.5953585678647994e-05,0.5123152349114606,0.00037098539946012665,1.552270768121272,5.916798569141783e-05,6.540832298699698e-05,1.6456769074511624
2014-07-30,3.539196672747045e-05,0.519980470478986,0.0003704449416406728,1.5457108795854275,5.953895606392234e-05,6.513197196051768e-05,1.6822731701346663
2014-07-31,4.5379445989039353e-05,0.5457430217139754,0.0003733763130497756,1.562954088083104,7.103807222851002e-05,5.587993506409719e-05,1.5654239640930847
2014-08-01,4.584672797284814e-05,0.556331432060618,0.0003840858816734568,1.5413670090455114,7.382474279174536e-05,5.477353800720423e-05,1.6102510703810025
2014-08-11,3.847004227028839e-05,0.6225325475066413,0.0003715602482304979,1.4804015733358002,7.4428285736206e-05,8.697321576856741e-05,1.9347076671576544
2014-08-12,3.841634430365733e-05,0.6116774684196308,0.000374111097709547,1.4343191789744811,7.332984997374578e-05,8.543510851410616e-05,1.9088190535288545
