Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_XLI,Predicted_Covariance,Future_Cov_45_XLI,Beta_Predicted
2013-11-08,4.3778322206368926e-05,0.915116307326493,4.919222622754515e-05,1.0794032888339955,4.246724520961338e-05,3.47294202703725e-05,0.9700519131232305
2013-11-11,4.088414418239951e-05,0.9147436232730516,4.6921696279088395e-05,1.0808489944114164,4.0064866345590734e-05,3.488095595532448e-05,0.9799609884664904
2013-11-12,3.99781619662566e-05,0.9147443087673339,4.399832569807214e-05,1.087811773123531,3.836446999783097e-05,3.5547009727621734e-05,0.9596356638459853
2013-11-13,4.4902541372157916e-05,0.9172439001476612,4.553914494300276e-05,1.0997816727778853,4.147751500352334e-05,3.475382826737737e-05,0.9237231064440756
2013-11-14,4.545126757048379e-05,0.9186155689149772,4.665372653968264e-05,1.1056404810313132,4.2300935413627075e-05,3.4471333804014726e-05,0.9306876941996981
2013-11-15,4.488960878325864e-05,0.9200057872200498,4.8115037222255005e-05,1.129244278020153,4.275667085411792e-05,3.676714719441641e-05,0.9524848180468842
2013-11-18,4.304897041106976e-05,0.9211266643093095,4.697327279041777e-05,1.2240221138360456,4.142153116646177e-05,5.258613792849421e-05,0.9621956290924555
2013-11-19,4.253689180732228e-05,0.9216522816411229,4.896840484339883e-05,1.2014737475088533,4.2063747071967575e-05,5.213766487950995e-05,0.9888768380751022
2013-11-20,3.986505410246521e-05,0.9268243450664485,5.0165942582337084e-05,1.206189939030559,4.144747709791034e-05,5.305257626779547e-05,1.0396944901009748
2013-11-21,3.485111027762049e-05,0.9301854940821352,5.07505929138479e-05,1.2116228368265982,3.911996269056417e-05,5.395955170627915e-05,1.1224882759527148
2013-11-22,3.677714977289896e-05,0.9307578496776177,4.7117025964155274e-05,1.1881714484521797,3.874491181332817e-05,5.5322355912087776e-05,1.0535050174518759
2013-11-25,4.464079349966786e-05,0.9313197033623107,4.892253144870613e-05,1.182958896191984,4.35230382122298e-05,5.5915746170130176e-05,0.9749611241241404
2013-11-26,4.5604254902161166e-05,0.9313316285681049,5.078186160679636e-05,1.195297786335813,4.481891545735627e-05,6.987198854116883e-05,0.9827792506096251
2013-11-27,5.098239319509307e-05,0.9366350818968598,5.6185706866183125e-05,1.187942007819138,5.012950935141073e-05,7.077377601056766e-05,0.9832710120056813
2013-11-29,5.306536742177139e-05,0.9400490566843174,6.225680249905692e-05,1.187821418498316,5.4031809432988536e-05,7.077339295328411e-05,1.0182122928413126
2013-12-02,5.1303727815654587e-05,0.9425929090018085,6.412994415960108e-05,1.1773435150695135,5.4066600117361445e-05,7.502555144518092e-05,1.0538532465249788
2013-12-03,5.129816798105141e-05,0.9435095352788013,6.865455889634614e-05,1.1823696812325175,5.5992764711329675e-05,7.90937216193009e-05,1.0915158750310998
2013-12-04,4.926678581923591e-05,0.943166548064453,7.116905249248931e-05,1.1767504575161454,5.5848446320009527e-05,7.880619248996807e-05,1.1335922445787776
2013-12-05,6.186383108747796e-05,0.94616311648325,7.44363940634953e-05,1.1785274531540346,6.420621713491653e-05,8.141112920499891e-05,1.0378635788676964
2013-12-06,6.149224160789946e-05,0.9468871786905663,7.841638146602574e-05,1.1714286952206845,6.575242845715466e-05,7.77831385895791e-05,1.0692800707513632
2013-12-09,5.694825981469449e-05,0.9480519983536834,7.942248433078972e-05,1.1627906464426692,6.375938519501674e-05,7.771690330506586e-05,1.1196019931510666
2013-12-10,5.3452041059883435e-05,0.9477591437043048,7.866001991894278e-05,1.1654938668985757,6.145499048429999e-05,7.82153257483791e-05,1.1497220548687876
2013-12-11,5.2671389427449466e-05,0.9471444529669728,8.359741284054729e-05,1.1539298762071588,6.284923938491157e-05,7.377928768890586e-05,1.1932329879294576
2013-12-12,5.926873458923956e-05,0.9466901331462387,8.416383120373769e-05,1.164932205403792,6.686262557446628e-05,7.547479652268038e-05,1.1281264234483153
2013-12-13,5.102150798536989e-05,0.9428731360458377,6.742591949552773e-05,1.1707338398928318,5.530231940870808e-05,7.655814533636296e-05,1.0839020952608003
2013-12-16,5.265033739264804e-05,0.9416524215864777,7.200084093357335e-05,1.164536529950617,5.79775676440533e-05,7.542677025002781e-05,1.101181312698466
2013-12-17,5.547285481711756e-05,0.9412382612844581,7.487439466856981e-05,1.1714133107151452,6.066057091389445e-05,7.611078324101172e-05,1.0935181020317002
2013-12-18,5.7755345996717895e-05,0.9427732219371494,7.968980404693625e-05,1.1914955668989005,6.395944889043643e-05,7.01964453111816e-05,1.107420409083362
2013-12-19,6.478693026373803e-05,0.9434867668331719,8.432139879890833e-05,1.1928960996806728,6.973461631866579e-05,7.021690627591611e-05,1.076368582903781
2013-12-20,6.101338500649426e-05,0.9419078673849276,8.577428893116786e-05,1.192661778359123,6.813959496772849e-05,7.08202814551536e-05,1.1167974856742617
2013-12-23,6.0371580554275465e-05,0.9403612600671434,8.529957354633876e-05,1.1960779503688244,6.748145409497072e-05,7.04985947627989e-05,1.1177685506229758
2013-12-24,6.05937066863415e-05,0.9388152599155947,8.744212807748135e-05,1.18890962691738,6.83367404143986e-05,7.14672970224809e-05,1.1277861043909776
2013-12-26,6.0130930524985e-05,0.9378915893120772,8.93467047322048e-05,1.1777271601953228,6.874496154439881e-05,7.516330834409963e-05,1.1432545770405895
2013-12-27,6.1029823506439453e-05,0.942210872902654,9.14498653570844e-05,1.1776879165341252,7.038995763137733e-05,7.515922750421026e-05,1.1533698376819042
2013-12-30,6.103786899254316e-05,0.9441910961305612,9.189347294734888e-05,1.179666500736748,7.071343181391927e-05,7.536111376055067e-05,1.158517375869694
2013-12-31,6.15980310886923e-05,0.9450574165090052,9.309514488870196e-05,1.178711177225379,7.156573337194115e-05,7.481660573758922e-05,1.1618185209344887
2014-01-02,6.274975633376732e-05,0.9461969537801869,0.0001018292274407565,1.1705990896099772,7.563517077715897e-05,7.158716133545006e-05,1.2053460474787159
2014-01-03,6.287727487442676e-05,0.9464314536017078,0.00010072710218510661,1.1738800958061766,7.531980562745738e-05,7.258789534741394e-05,1.1978859735553076
2014-01-06,6.194585296328845e-05,0.9482034551758542,9.966994398530373e-05,1.1713675156017411,7.45057445882368e-05,7.212128680684429e-05,1.202755971935552
2014-01-07,5.985294868622432e-05,0.949984336630163,9.814908293196397e-05,1.1758071223241189,7.281189652490009e-05,7.516122334041284e-05,1.2165131062566743
2014-01-08,5.957982003469859e-05,0.9512769512418292,9.509488839138157e-05,1.1761478012031197,7.160364888421228e-05,7.542084857373642e-05,1.2018104257869722
2014-01-09,5.8876921963223624e-05,0.9515820742748952,9.455477060564489e-05,1.1812688658081878,7.100035556494346e-05,7.781054171439988e-05,1.2059114708695626
2014-01-10,5.8643073362417135e-05,0.9515240002984471,9.238096050804028e-05,1.1761630681607835,7.003567924388267e-05,7.854149188363748e-05,1.1942702731669377
2014-01-13,6.549653155125348e-05,0.9530251889629662,9.632055098833201e-05,1.2040388863042295,7.569601374225754e-05,7.602877578688968e-05,1.1557255315576915
2014-01-14,6.384952094066409e-05,0.9520896039594462,9.288412754159835e-05,1.2049974222208544,7.332083423618711e-05,7.392979332572766e-05,1.1483380478974117
2014-01-15,6.070372053025981e-05,0.950451725726149,8.806567329750083e-05,1.1833392606573787,6.949299805849242e-05,7.391180654955004e-05,1.144789766614903
2014-01-16,6.085694586035492e-05,0.9491296420779175,8.82847455434788e-05,1.179898405969914,6.957023148477694e-05,7.413534240011059e-05,1.1431765183289992
2014-01-17,6.130074788390541e-05,0.9476486738712152,8.9026299364075e-05,1.1868395638805511,7.000666776566947e-05,7.457780086282452e-05,1.1420197988163503
2014-01-21,6.022038567812545e-05,0.9437699799258955,8.893114061202106e-05,1.192652096988644,6.906608780912143e-05,7.623225982443416e-05,1.1468888322681252
2014-01-22,6.0180607898710316e-05,0.9416328289095894,8.935389372562885e-05,1.1909667197627518,6.905046659157599e-05,7.624326769908391e-05,1.1473873229694602
2014-01-23,6.197862719476769e-05,0.9400672058027645,9.502665587409968e-05,1.1882949105207208,7.214439601774512e-05,7.476990605480394e-05,1.1640205548766276
2014-01-24,8.312838911315208e-05,0.9365562507775496,0.00012739806856965595,1.139173011830968,9.638067666994773e-05,6.035106904658023e-05,1.1594195159821634
2014-01-27,7.785643656399444e-05,0.9385643933414959,0.00012004978619396589,1.1557776699879931,9.073859093668032e-05,6.106343031193804e-05,1.1654603645017498
2014-01-28,5.7778264472590076e-05,0.9404145305040701,0.00011345887282786392,1.1532844718931792,7.614139151384594e-05,6.0465603670416834e-05,1.3178206754543016
2014-01-29,5.541992369045716e-05,0.9410344638744511,0.00010642386987021795,1.152002888839888,7.226999327446917e-05,5.7448254299535e-05,1.3040435363665692
2014-01-30,5.718939038351772e-05,0.9432990791123665,0.00010011929968602931,1.1486551738367965,7.13782745846124e-05,5.9383974451996596e-05,1.2481034350242697
2014-01-31,5.786696567157789e-05,0.9438024314010967,9.831414949042631e-05,1.161602110367575,7.118761781383156e-05,6.262724854271414e-05,1.2301944120909087
2014-02-03,7.055814511505822e-05,0.942084601915672,0.00011636294179167894,1.1328732487161777,8.53632279263154e-05,4.671525234712462e-05,1.2098281181728165
2014-02-04,5.3287933521446234e-05,0.9394835545152832,0.00010876872779202898,1.140356394545155,7.152463432401831e-05,4.8464635396627046e-05,1.34222946167039
2014-02-05,5.1744253938995175e-05,0.9370880283299201,0.00010082167764301329,1.1008511354743844,6.768437364170836e-05,5.926918898844132e-05,1.3080558417463335
2014-02-06,5.460185755120456e-05,0.9364719481832311,0.00010200640139849502,1.10446870192669,6.988954206585071e-05,5.802598783444939e-05,1.2799846964969948
2014-02-07,6.356327391387762e-05,0.9343412551980529,0.00010304585118759018,1.0753362901111156,7.561777767413688e-05,5.4389684861921965e-05,1.1896457343684341
2014-02-10,6.2547563500994e-05,0.9344771751684771,0.00010087011840946187,1.079417619112334,7.422584694620305e-05,5.555675205230815e-05,1.1867104454839947
2014-02-11,5.609995653519849e-05,0.9326496305727884,9.73999544171951e-05,1.0998943430050785,6.894125130808977e-05,5.636340556283561e-05,1.2289002624241667
2014-02-12,5.280573476410588e-05,0.9331431672064303,8.757721706246425e-05,1.1023861309687513,6.345770999343335e-05,5.651192608842912e-05,1.201720045690341
2014-02-13,5.31879934714369e-05,0.9338115085036258,8.468349034307649e-05,1.111360555214948,6.267082333063111e-05,5.6650648055282704e-05,1.1782889189885815
2014-02-14,5.362200748552388e-05,0.9328144969510921,8.326617391123272e-05,1.1025809686888657,6.233057395079434e-05,5.598225689037312e-05,1.1624065728539066
2014-02-18,5.088126402858046e-05,0.9331793010575689,7.663692461214122e-05,1.0958455625092218,5.827242307757048e-05,5.5816227249027466e-05,1.1452628819291584
2014-02-19,5.093399391722896e-05,0.9349801687885314,7.76449729783362e-05,1.0848064836570774,5.8798051877002316e-05,5.4061555609782916e-05,1.154397041248188
2014-02-20,5.128532994270177e-05,0.936586669027106,7.853127831864784e-05,1.0826839788582725,5.943823193519823e-05,5.5063254551370736e-05,1.1589714251932326
2014-02-21,5.0142924359823583e-05,0.9384616156016367,7.631276166302402e-05,1.0803745550989217,5.805236652278465e-05,5.509002098454027e-05,1.1577379513449042
2014-02-24,5.289213529725008e-05,0.9387848613051982,7.723108446459352e-05,1.0721109609358,6.00008902656461e-05,5.4469416123365234e-05,1.1344009828388535
2014-02-25,4.99909412374215e-05,0.938142921787221,7.248654475213267e-05,1.0749863493717422,5.647332548984494e-05,5.476703049154413e-05,1.129671178256811
2014-02-26,4.8822079787728685e-05,0.9372674562210627,7.250516269669692e-05,1.0755093427282276,5.576428543279764e-05,5.479324216139604e-05,1.1421939760709223
2014-02-27,4.902946505121921e-05,0.9367387549309885,7.32444777150103e-05,1.0753926418374875,5.61351010765148e-05,5.42766796232625e-05,1.1449258322087055
2014-02-28,4.913560627678946e-05,0.9362323827919811,7.30347824479816e-05,1.076245722896592,5.608499534201703e-05,5.4260898678771826e-05,1.141432854742454
2014-03-03,5.060228536900576e-05,0.9365661719972562,7.343916623409347e-05,1.0717978862015585,5.709359656693034e-05,5.4704390888046096e-05,1.128280988706106
2014-03-04,5.593664385448813e-05,0.9373825801798022,7.622247149014504e-05,1.0822471614719928,6.120777529811756e-05,5.1343842664633505e-05,1.0942339597159527
2014-03-05,4.9068183379191435e-05,0.9362202659338831,7.380944604209849e-05,1.0817505371622982,5.634222590793008e-05,5.133071707644905e-05,1.1482435669673352
2014-03-06,4.928243059442446e-05,0.9351682730612745,7.233844062087336e-05,1.077592819822235,5.583678381678198e-05,5.106099179763041e-05,1.1329957378989144
2014-03-07,4.8971813978785636e-05,0.935146694750454,7.002741697959205e-05,1.095927002575524,5.476295725423335e-05,5.421551561187715e-05,1.1182546204630364
2014-03-10,4.912023117884392e-05,0.9352820992566442,6.481978519204328e-05,1.09476609461373,5.277480254360137e-05,5.415806702190745e-05,1.0744005326736221
2014-03-11,5.148937537691702e-05,0.9348265783147808,6.70272327180862e-05,1.0955970073067691,5.491810054897602e-05,5.4147263926703126e-05,1.0665909257387518
2014-03-12,4.8906113932888686e-05,0.9358759716807274,6.601329484061535e-05,1.093472599851906,5.3175989440934504e-05,5.602537465321812e-05,1.0873076015384322
2014-03-13,5.192240840939531e-05,0.9361962852425079,6.981804845498783e-05,1.0773783928112397,5.636742305339551e-05,5.225224059765587e-05,1.0856087916599007
2014-03-14,5.053194068255615e-05,0.9368058818215405,6.988372103972438e-05,1.0751883920281229,5.566992143257056e-05,5.214967805392333e-05,1.1016778829511304
2014-03-17,5.312543808337814e-05,0.9366911088255392,7.158758342248569e-05,1.0871664304100817,5.776523056929762e-05,5.1955241753560895e-05,1.0873365501219496
2014-03-18,5.3640183376897774e-05,0.9378281161645144,7.142682983158992e-05,1.0976061723130055,5.8049577510800235e-05,5.293767603315968e-05,1.082203189033122
2014-03-19,4.9711758607667365e-05,0.934674807789168,6.935860927380613e-05,1.0839239170091024,5.488330916423692e-05,5.1620414184876904e-05,1.1040307303828094
2014-03-20,4.924048797705463e-05,0.9339449781238786,6.679828819295525e-05,1.0967496674003727,5.356302942097826e-05,5.1819117055261175e-05,1.0877842934037916
2014-03-21,5.1299807125194504e-05,0.9362932557900133,6.604814403981068e-05,1.1111422898900731,5.450044777727853e-05,5.137963272416841e-05,1.0623908905597448
2014-03-24,5.150721281894852e-05,0.9364763237840377,6.645400234020198e-05,1.1128043154874414,5.478875073835607e-05,5.092110402564305e-05,1.0637102599774209
2014-03-25,5.187847468728203e-05,0.9368341892863776,6.794884349516218e-05,1.1014630410712032,5.562209797169913e-05,5.0492391199278785e-05,1.0721613984794902
2014-03-26,4.894688218699071e-05,0.9370801131404078,6.903758292617801e-05,1.090461026832484,5.447309194559106e-05,4.840680956551596e-05,1.1129021811335948
2014-03-27,4.819111839496585e-05,0.9375826016884559,6.749721806639449e-05,1.091968843737652,5.347317596066706e-05,4.824300431461323e-05,1.1096064532557723
2014-03-28,4.77393720640184e-05,0.9384980807758875,6.748572545254531e-05,1.0886141436794232,5.326938714709029e-05,4.774844985887319e-05,1.115837616708828
2014-03-31,4.471229395078723e-05,0.9402731231781342,5.130457796814206e-05,1.0768316822223811,4.503452205580748e-05,4.593921380583401e-05,1.0072067003624308
2014-04-01,4.637295349124256e-05,0.9381018091615708,5.662439824532284e-05,1.086590144784663,4.8071110157689246e-05,4.6324442883143054e-05,1.0366195495132173
2014-04-02,4.141854620280984e-05,0.9359069235930362,5.888693187495082e-05,1.0921634134626503,4.622102255894448e-05,4.679270717176104e-05,1.1159499015880197
2014-04-03,4.131197301210188e-05,0.9346025852902511,5.868362447343713e-05,1.0958892186831466,4.601754133825473e-05,4.684410284527825e-05,1.1139032581371606
2014-04-04,4.5815215175484866e-05,0.9336757518856612,6.42248839091865e-05,1.107707169855394,5.064686981439297e-05,4.322286531613681e-05,1.1054596081323975
2014-04-07,4.72141155464609e-05,0.9325687177019755,6.946403629811909e-05,1.1021396753426722,5.340682743670759e-05,3.9774261971677826e-05,1.1311622979393263
2014-04-08,4.530353492960697e-05,0.934414208674933,5.2472469568109515e-05,1.138713317378117,4.555869033482865e-05,4.261027942580981e-05,1.0056321301553652
2014-04-09,4.691297863661334e-05,0.9312030315620824,5.855931173520105e-05,1.135307002096797,4.880775896123521e-05,4.012890020751406e-05,1.0403892564422053
2014-04-10,5.810324280314903e-05,0.9321163637864504,7.241391273210551e-05,1.2255789703553432,6.046183520106443e-05,2.9440945019810523e-05,1.040593128440459
2014-04-11,5.691804938589508e-05,0.9300885246107431,7.268389295844006e-05,1.2410554300178758,5.9823026451068915e-05,2.6774038561642206e-05,1.0510378886226155
2014-04-14,5.793906540801691e-05,0.9319886886210162,6.872439795383045e-05,1.247346244920381,5.881009164464415e-05,2.6719045385098474e-05,1.0150334878633842
2014-04-15,5.375893588153699e-05,0.9312288501010013,6.76719927481912e-05,1.2537637236787569,5.61676477958695e-05,2.603968127222438e-05,1.0448057960008794
2014-04-16,3.1303883437837385e-05,0.9199849666669928,6.614251482368033e-05,1.2105114477676886,4.186202099877459e-05,2.330807333322747e-05,1.3372788421571828
2014-04-17,3.0074876652121772e-05,0.9132902383883899,6.477092507602235e-05,1.216739498566014,4.030888573747781e-05,2.3481977433028894e-05,1.3402843244789844
2014-04-21,3.398061258211898e-05,0.9077411300797478,6.30919505306532e-05,1.236464046648983,4.2030503526499456e-05,2.5082104675445196e-05,1.2368965810997896
2014-04-22,3.465237531876505e-05,0.9063291891059321,5.9998524579931005e-05,1.238153543809232,4.132594156218872e-05,2.5111351363345412e-05,1.192586112266012
2014-04-23,3.661275306357103e-05,0.9049289503271487,5.9443107997449315e-05,1.2636329934893706,4.221642271744942e-05,2.5399899383250412e-05,1.1530523980031955
2014-04-24,2.8915216768426475e-05,0.9046979341134475,5.502060917179051e-05,1.269021651584337,3.608523368044612e-05,2.5503171481290637e-05,1.247966908546535
2014-04-25,3.367547480592454e-05,0.903891565660682,5.446588556671869e-05,1.2894464947428814,3.871109734532498e-05,2.3477219936229574e-05,1.14953382449457
2014-04-28,3.364553762091845e-05,0.9034003861442039,5.4244188469481786e-05,1.2842444095049212,3.8594073190255116e-05,2.4159871771920582e-05,1.1470785108293235
2014-04-29,3.9441733334885286e-05,0.9035928564749659,5.3276504015314716e-05,1.2958553988304136,4.142081544655255e-05,2.4010481577396954e-05,1.0501773614983805
2014-04-30,4.001418281063408e-05,0.9037830414953256,5.39565535992794e-05,1.300086531498595,4.199458220753022e-05,2.4410836937941634e-05,1.0494924363760798
2014-05-01,2.1991126094734782e-05,0.9063834654622017,5.1816553348859646e-05,1.3079315755248826,3.059637461708381e-05,2.5152292464920204e-05,1.3913054968298935
2014-05-02,2.5114593555483047e-05,0.9081321575943816,5.077806118410593e-05,1.2911367522941313,3.243024196150464e-05,2.628882123861092e-05,1.2912907346025686
2014-05-05,2.3421323104644024e-05,0.9120695981662281,5.042252658338175e-05,1.277871168249049,3.134339199462529e-05,2.6348877790877036e-05,1.3382417318862085
2014-05-06,2.3724080850696792e-05,0.914003563434975,5.0331330162265925e-05,1.3299571574762024,3.1583611630883594e-05,2.5282989534389175e-05,1.3312891584567317
2014-05-07,2.503936026433856e-05,0.9153149434441121,4.862843486234566e-05,1.322095678819767,3.1939441153584366e-05,2.4440546047648033e-05,1.275569376230151
2014-05-08,2.245244272166245e-05,0.9174243244845298,4.816264255585813e-05,1.327697258761486,3.0168742145508384e-05,2.4871869765728884e-05,1.3436730479397299
2014-05-09,2.6257615904936162e-05,0.9187237885326942,4.722458609687296e-05,1.3138163125678954,3.235166876818023e-05,2.4872288828470897e-05,1.2320870594385702
2014-05-12,2.5472098693136958e-05,0.9196354288043607,5.052993876478781e-05,1.2811611750807157,3.2993048419509735e-05,2.2281668240100216e-05,1.2952622717498803
2014-05-13,2.7268227179962204e-05,0.920460498425836,4.960786243429e-05,1.2831232208715069,3.3853912258919355e-05,2.667786373940715e-05,1.2415149703533561
2014-05-14,2.54765910501542e-05,0.9223609486024398,4.9014424596825495e-05,1.2442584265061811,3.2593689165861624e-05,2.7456172879208144e-05,1.2793583372946729
2014-05-15,2.174205444419079e-05,0.921344166948878,4.8878102946797275e-05,1.269754937022203,3.003511858683856e-05,2.5446018599277304e-05,1.3814296465835396
2014-05-16,2.0552751262807784e-05,0.922015358235039,4.447786262548827e-05,1.27208578692827,2.7876939526909934e-05,2.5633463162746888e-05,1.356360477993814
2014-05-19,2.1296152341554682e-05,0.9224464856032487,4.437501396946132e-05,1.2641515334267213,2.8357047091547665e-05,2.532513087967016e-05,1.3315572990251026
2014-05-20,2.0908636850371392e-05,0.922822695835603,4.544462600464102e-05,1.2298025774556107,2.844607781057148e-05,2.30888238425486e-05,1.3604941352293947
2014-05-21,2.119414789263069e-05,0.923495287060451,4.6304757688468644e-05,1.1954683110278033,2.8930468829712055e-05,2.1935341597165995e-05,1.3650215604927114
2014-05-22,2.007249814887391e-05,0.9160111001949577,4.36573964140985e-05,1.1987823352995606,2.711629599068832e-05,2.1946245855495965e-05,1.35091784737365
2014-05-23,2.2049522594442057e-05,0.911745345629894,4.330651623689103e-05,1.2282638276584044,2.8174082024752464e-05,2.2951010516448536e-05,1.2777638111699616
2014-05-27,2.174082787467674e-05,0.9094480444967454,4.265683570153277e-05,1.2346389555227684,2.769556634307576e-05,2.224889049716867e-05,1.2738965830889528
2014-05-28,2.1661197917021908e-05,0.9091828208518108,4.213464584553125e-05,1.1474369469911176,2.7467057094988794e-05,3.145035759914389e-05,1.2680303831859872
2014-05-29,2.1856321025887475e-05,0.9085497978079712,4.1546186429131266e-05,1.1413419617123146,2.737807124717736e-05,3.088101987388668e-05,1.2526385943338638
2014-05-30,2.8179051435749515e-05,0.9018981566310538,4.079541274244588e-05,1.1218465835426004,3.057921622834562e-05,3.158533082497539e-05,1.0851754998946175
2014-06-02,2.8496658002674943e-05,0.897211858332839,4.2604346561443355e-05,1.0749186713297725,3.126215589867802e-05,3.256279284571127e-05,1.0970463938523416
2014-06-03,3.418588872187905e-05,0.8941849480980362,4.3981816427400245e-05,1.0737402766727733,3.467267694403372e-05,3.252721934241756e-05,1.0142394490930149
2014-06-04,2.793146765100254e-05,0.8923041547984797,4.446102857561044e-05,1.0456482209650997,3.144485135307367e-05,3.222055552318899e-05,1.1257858608065312
2014-06-05,4.136471088316827e-05,0.8901159277106285,4.765932559138357e-05,1.0502481823461691,3.952169071840768e-05,3.4557991818167615e-05,0.9554446259768121
2014-06-06,3.9833023701562004e-05,0.8835496308929338,5.0207068528159386e-05,1.0339442789666295,3.9512546458051285e-05,3.367148030558966e-05,0.9919544836487482
2014-06-09,5.1073182956276414e-05,0.8829239967697696,5.204314085122904e-05,1.0293634659826885,4.551992441212996e-05,3.351693218705621e-05,0.8912686027635955
2014-06-10,4.95066057749403e-05,0.8821595882031733,5.059385294144444e-05,1.0475278614975834,4.414968524338704e-05,3.524234880265202e-05,0.8917938233150924
2014-06-11,4.7157992518462575e-05,0.8811829656862127,4.81496866526535e-05,1.0422340351434325,4.198947845148575e-05,3.530084753506045e-05,0.8904000405667538
2014-06-12,4.667919578081926e-05,0.8826174103548301,5.39560112616683e-05,1.0159965725092062,4.4294937262042534e-05,3.319259956931108e-05,0.9489224593762938
2014-06-13,3.72024477228719e-05,0.8833535206640718,5.077523404750206e-05,1.0531454045137816,3.839248902629682e-05,3.5772974585302355e-05,1.0319882528238402
2014-06-16,2.938646502467408e-05,0.877056660187692,4.341326509187365e-05,1.0461156182795563,3.1326548611748916e-05,3.607571143901344e-05,1.0660196313318346
2014-06-17,3.191330809025626e-05,0.8787697495606843,4.285997632108721e-05,1.0575587542197915,3.2500270404442555e-05,3.645865402905482e-05,1.018392399575947
2014-06-18,3.560112133469648e-05,0.8820542444794179,4.328525496299655e-05,1.0585574068354515,3.462558525601835e-05,3.5506335759349104e-05,0.9725981642682872
2014-06-19,3.687128606172102e-05,0.8834825227678446,4.4063328866172347e-05,1.059012140526036,3.5610720239436715e-05,3.5591673733499415e-05,0.9658117208015427
2014-06-20,3.6786047916274955e-05,0.8823718753117465,4.173910159541432e-05,1.063563047760816,3.457520561931976e-05,3.6032170088825806e-05,0.9398999777854073
2014-06-23,3.78482539714106e-05,0.8798403375986039,4.2633945670081254e-05,1.0606806980606531,3.534309331239811e-05,3.5919911380206905e-05,0.9338104034890272
2014-06-24,3.933090292313687e-05,0.8801866740732777,4.578407986041687e-05,1.046636526013497,3.7350721259330615e-05,3.4428796419411664e-05,0.9496532874499204
2014-06-25,4.004889359785303e-05,0.8860268940034605,4.655641275435348e-05,1.0555891965794493,3.8258850792530345e-05,3.4380619909052286e-05,0.9553035641059846
2014-06-26,4.4267929857314866e-05,0.8936305181681741,4.7009330670190296e-05,1.050919538409608,4.0765674479262996e-05,3.431563601123945e-05,0.9208850427535148
2014-06-27,3.536085878696092e-05,0.8879044275358057,4.754125687503801e-05,1.0466408171016286,3.64051607598587e-05,3.4157589767384565e-05,1.0295327095755622
2014-06-30,3.524942345217237e-05,0.8820493994055493,4.6400502528231406e-05,1.0444620687627684,3.5672230009087324e-05,3.40883924803027e-05,1.0119947084379588
2014-07-01,3.707778978776346e-05,0.8809593629693747,4.796491270979973e-05,1.0429381362444383,3.715135206405797e-05,3.3205098162219216e-05,1.0019839984183412
2014-07-02,3.729144432547138e-05,0.8789102365893187,4.880649861580956e-05,1.041316885561234,3.749625992187324e-05,3.3540336151728144e-05,1.0054922945492342
2014-07-03,3.7850371933542936e-05,0.878196483621956,5.048629562745692e-05,1.0249871942294402,3.838959430024909e-05,3.2731902594889714e-05,1.0142461576772062
2014-07-07,3.637233936281704e-05,0.872016239020032,5.1554647970765756e-05,0.9994546472027456,3.776105354291019e-05,3.258714488743641e-05,1.0381805021183987
2014-07-08,3.904012916123487e-05,0.8697522365575022,5.228757917878253e-05,0.9926396294624796,3.929618997834016e-05,3.159879093159388e-05,1.0065589131646508
2014-07-09,3.921043801203444e-05,0.8718485389405851,5.2051053979389955e-05,0.9995886702319932,3.9387340267296165e-05,3.145451030331754e-05,1.0045116113012416
2014-07-10,3.784415060760939e-05,0.8709015828690382,5.135349016511053e-05,0.9820456865083494,3.8393123291368234e-05,3.1345908798653105e-05,1.0145061436165108
2014-07-11,4.137743263306523e-05,0.8714946256688559,5.048977507186213e-05,0.9779889264003616,3.98334755719147e-05,3.1214262696750796e-05,0.9626860111200631
2014-07-14,3.5819786180035966e-05,0.8660095782897772,5.10855892202315e-05,0.9668720792231814,3.70453236539232e-05,3.151077083135444e-05,1.0342139807236002
2014-07-15,3.740515266448331e-05,0.8663066429652388,5.158531483219387e-05,0.973127439215306,3.805400782687927e-05,3.162611141267083e-05,1.0173466786305103
2014-07-16,4.331224214055195e-05,0.8677459985802576,4.817087600413095e-05,0.9707204885264862,3.9636036984572324e-05,3.184078688332231e-05,0.9151231851712959
2014-07-17,4.7474517764657056e-05,0.8719548949128725,5.526459247450923e-05,0.9325660499805096,4.466298928332901e-05,2.835326143368974e-05,0.9407781560780567
2014-07-18,4.82618636397603e-05,0.8753847703731372,5.755264219743115e-05,0.9622760723142474,4.6135333466666747e-05,2.8593011733320254e-05,0.9559376697724201
2014-07-21,3.56854935741795e-05,0.8631107514639019,5.500948035115573e-05,0.974818600812659,3.824116828255282e-05,2.9638430186876542e-05,1.0716166277218733
2014-07-22,3.6878426197529086e-05,0.856718814708949,5.356090975382917e-05,0.9644160041239552,3.807575001180711e-05,3.02231397598621e-05,1.032466781740221
2014-07-23,3.8554343811198455e-05,0.8512368127241008,5.71941024273285e-05,0.9695205834484802,3.997262591935115e-05,3.6061986040452365e-05,1.0367865710566377
2014-07-24,3.79220014302475e-05,0.8469179195203275,5.6755681591846875e-05,0.978710918706552,3.929086761232574e-05,3.7856880563765125e-05,1.0360968865157627
