Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_QCOM,Predicted_Covariance,Future_Cov_45_QCOM,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.59129582553484,0.00011593023462750147,0.7957202691880136,4.070808062220157e-05,2.5679335231671638e-05,0.995693598001894
2013-11-12,3.99781619662566e-05,0.5696802974974122,0.00011746262377315404,0.8147786195273624,3.90384404680372e-05,2.6624958682910165e-05,0.9764941294946835
2013-11-13,4.4902541372157916e-05,0.566492271834298,0.0001080623876043224,0.7503611478406057,3.9460876710316064e-05,2.3711908568812112e-05,0.8788116552971769
2013-11-14,4.545126757048379e-05,0.5729548015259986,0.00010332467398920971,0.7123073177555471,3.926407629274316e-05,2.2208108099018064e-05,0.8638719752282857
2013-11-15,4.488960878325864e-05,0.5786392814722577,9.978830690460022e-05,0.650039162739618,3.8727605891389087e-05,2.116467273182506e-05,0.8627298597851082
2013-11-18,4.304897041106976e-05,0.5791182535471978,9.653139582096382e-05,0.7690189771425097,3.7332143922276075e-05,3.303840473511429e-05,0.8672017835919338
2013-11-19,4.253689180732228e-05,0.5771971565619034,9.280379813151358e-05,0.7908619659463136,3.626518811933279e-05,3.431926517907985e-05,0.8525584869623717
2013-11-20,3.986505410246521e-05,0.5976197123658747,8.83936852236049e-05,0.7090355086996026,3.547576042065466e-05,3.118593447404612e-05,0.8898962065740902
2013-11-21,3.485111027762049e-05,0.6088456556748132,8.475698775012095e-05,0.7202381226271586,3.309049604061858e-05,3.207576238866772e-05,0.9494818322005515
2013-11-22,3.677714977289896e-05,0.6235505213312071,8.27982476958754e-05,0.8010727110324953,3.4408936809306005e-05,3.729868251667914e-05,0.9356064029372366
2013-11-25,4.464079349966786e-05,0.6281540382258196,8.043104048334877e-05,0.752276208928149,3.7639509248499994e-05,3.5558366130607664e-05,0.8431639829336824
2013-11-26,4.5604254902161166e-05,0.6301430630276931,7.943933635797886e-05,0.7103519427845022,3.792797408596216e-05,4.152413178860458e-05,0.8316762145841959
2013-11-27,5.098239319509307e-05,0.6202859156177588,7.963784954718389e-05,0.666134785449907,3.952408196507508e-05,3.9686174735776195e-05,0.7752496398870341
2013-11-29,5.306536742177139e-05,0.6135455797423486,8.145924929764308e-05,0.6663632434521707,4.033876716289734e-05,3.9703601016125386e-05,0.7601712590111523
2013-12-02,5.1303727815654587e-05,0.6023335156380357,8.089553902990973e-05,0.6810549863284524,3.8803757093259695e-05,4.339984487090435e-05,0.7563535584137279
2013-12-03,5.129816798105141e-05,0.5990813811239882,9.110883695732483e-05,0.7129066256231268,4.095594974138713e-05,4.7689347149710925e-05,0.7983901054032865
2013-12-04,4.926678581923591e-05,0.6008247015922029,9.93518581093939e-05,0.7140955326563007,4.20351780380012e-05,4.7822501060694445e-05,0.8532153526765861
2013-12-05,6.186383108747796e-05,0.602108151939995,0.00010086457013214175,0.7338707020385877,4.756223274920536e-05,5.069482461654442e-05,0.7688213276340814
2013-12-06,6.149224160789946e-05,0.6005310149241254,0.00010119757894855064,0.7402570798604449,4.737297570651712e-05,4.915324276212524e-05,0.7703894746362842
2013-12-09,5.694825981469449e-05,0.5993648444448332,0.0001023305831304292,0.7393898010019325,4.5754542722386694e-05,4.941825585286223e-05,0.80344057696001
2013-12-10,5.3452041059883435e-05,0.5973173732264422,9.802573735987972e-05,0.730142198116277,4.323717913710041e-05,4.899923671007331e-05,0.8088966909357287
2013-12-11,5.2671389427449466e-05,0.5989954745641146,9.366471963601887e-05,0.7393780363131166,4.207256087236529e-05,4.727391670567192e-05,0.7987744642718568
2013-12-12,5.926873458923956e-05,0.5964916364198701,9.106104985654526e-05,0.7195890997628488,4.382112397899078e-05,4.6621460573076225e-05,0.7393632457769169
2013-12-13,5.102150798536989e-05,0.605560305412749,8.767591665632539e-05,0.7146810224931913,4.050178856309496e-05,4.6735348142138475e-05,0.7938179438896358
2013-12-16,5.265033739264804e-05,0.6003616192032205,8.616238011504978e-05,0.7211575665359535,4.04363868881283e-05,4.670921408320529e-05,0.7680176213604804
2013-12-17,5.547285481711756e-05,0.6010680515644278,8.553822219206532e-05,0.7148062555788357,4.140416330380716e-05,4.644344014194788e-05,0.7463860196182088
2013-12-18,5.7755345996717895e-05,0.5921132094353088,8.640051428627202e-05,0.7726456485912547,4.182722076716446e-05,4.552008376952723e-05,0.7242138376167188
2013-12-19,6.478693026373803e-05,0.5946876456095643,8.91463688357987e-05,0.7666097686217335,4.519438142707052e-05,4.512460581262976e-05,0.6975848561290195
2013-12-20,6.101338500649426e-05,0.597491043387475,9.111469735121248e-05,0.7621575768855039,4.454902238445189e-05,4.525693292734695e-05,0.7301516278716562
2013-12-23,6.0371580554275465e-05,0.5984384923834721,9.21814675126319e-05,0.7714357921779762,4.464343488809578e-05,4.54695609776131e-05,0.7394776561789747
2013-12-24,6.05937066863415e-05,0.5970631844283804,9.308681983672362e-05,0.8185481467621156,4.4841295362514957e-05,4.9204264316983704e-05,0.7400322214092687
2013-12-26,6.0130930524985e-05,0.5964366613908412,0.0001019214462758524,0.9199752939416804,4.6692387566852065e-05,5.871341769516807e-05,0.7765119741070847
2013-12-27,6.1029823506439453e-05,0.5818410483491046,9.86175895874497e-05,0.9216798634997744,4.513906985990782e-05,5.882097079733568e-05,0.7396231426942445
2013-12-30,6.103786899254316e-05,0.583259645324185,0.00010436498438105305,0.9219940717564366,4.6552072121126675e-05,5.890012141973639e-05,0.7626752520933164
2013-12-31,6.15980310886923e-05,0.5782819610423237,0.00010507402140837542,0.9153571730502936,4.652332408194847e-05,5.810067644084386e-05,0.75527290823568
2014-01-02,6.274975633376732e-05,0.5813235231691277,0.0001131664903776728,0.89792310693398,4.898722545426272e-05,5.4911854018550604e-05,0.7806759470697957
2014-01-03,6.287727487442676e-05,0.5809589449407639,0.0001181605197130566,0.8978492903913898,5.007586899420465e-05,5.551929073635212e-05,0.7964064774469313
2014-01-06,6.194585296328845e-05,0.597483392425601,0.00012127334189600232,0.8966624440706368,5.178626979718684e-05,5.520765125924082e-05,0.8359925212084401
2014-01-07,5.985294868622432e-05,0.609746719921009,0.0001237107740841433,0.9276257614307882,5.246818128669986e-05,5.9296704117089635e-05,0.8766181522945731
2014-01-08,5.957982003469859e-05,0.6155728770328551,0.00012565416852485984,0.9376712628602012,5.3262006083407865e-05,6.012846536445641e-05,0.8939605062987551
2014-01-09,5.8876921963223624e-05,0.619378067363372,0.0001267422696032934,1.0015544885164405,5.35043523213337e-05,6.597270068117351e-05,0.9087491420620494
2014-01-10,5.8643073362417135e-05,0.6180472689792185,0.00012628590912613547,0.9996783054926126,5.318724565264612e-05,6.675624124117044e-05,0.9069655221503531
2014-01-13,6.549653155125348e-05,0.6166851590621878,0.00012866427493704949,1.027418868091416,5.661110557747872e-05,6.487614283049406e-05,0.8643374578267312
2014-01-14,6.384952094066409e-05,0.5800526352879436,9.386196576000803e-05,1.083448009995882,4.490462237011501e-05,6.647241394968373e-05,0.7032883208606256
2014-01-15,6.070372053025981e-05,0.5898891849694304,9.82497906069034e-05,1.0389459963346652,4.555582390382224e-05,6.489295001828809e-05,0.7504618086977619
2014-01-16,6.085694586035492e-05,0.5895782674331612,9.855253297444365e-05,1.0442556896740924,4.56594250619618e-05,6.561264318652405e-05,0.7502746714686269
2014-01-17,6.130074788390541e-05,0.5919060794246724,9.466454748881768e-05,1.0582709327397293,4.508991003073133e-05,6.649889444427235e-05,0.7355523641591613
2014-01-21,6.022038567812545e-05,0.6007251340066079,9.401522217143212e-05,1.0427688572518654,4.5200855811017757e-05,6.665198230361167e-05,0.7505906065200872
2014-01-22,6.0180607898710316e-05,0.607490020127223,9.141450035109316e-05,1.033864762188803,4.505831821589167e-05,6.618591982479002e-05,0.7487182298279389
2014-01-23,6.197862719476769e-05,0.6056781303657436,8.880461760392536e-05,1.0559006659206278,4.4934575486802974e-05,6.643939387024204e-05,0.7250011418548555
2014-01-24,8.312838911315208e-05,0.620576416646493,0.00010893543578854487,0.9942819419874356,5.905470946947403e-05,5.2675034880088455e-05,0.7104036310518466
2014-01-27,7.785643656399444e-05,0.6184062999057764,0.00011445743508821187,0.9943813614538384,5.837718797085403e-05,5.2536347210495415e-05,0.7498055465571
2014-01-28,5.7778264472590076e-05,0.6065898313914082,0.0001247785781429027,1.0390999765465945,5.150476242076614e-05,5.447901960620985e-05,0.8914210714169154
2014-01-29,5.541992369045716e-05,0.6021654604437796,0.00013022692075750802,1.0160742053848713,5.11563074486755e-05,5.06697421539721e-05,0.923067085664071
2014-01-30,5.718939038351772e-05,0.6161132127206612,0.0001495851171855173,1.0238336543960371,5.6985248836823255e-05,5.2930864684710995e-05,0.9964304297471005
2014-01-31,5.786696567157789e-05,0.6101894013446401,0.000154839616951173,1.0503045742372288,5.7759185340807664e-05,5.662669259053772e-05,0.9981374463043055
2014-02-03,7.055814511505822e-05,0.60790766911411,0.00014453524509138628,1.2100986800601203,6.139006334792338e-05,4.9899726441588705e-05,0.870063452600907
2014-02-04,5.3287933521446234e-05,0.6195912271045132,0.0001398856636326093,1.2684759375784245,5.3494151468586344e-05,5.390965852272328e-05,1.0038698807311999
2014-02-05,5.1744253938995175e-05,0.6296167685972891,0.0001336634716859487,1.2389258257792677,5.236169773903828e-05,6.67030505256548e-05,1.0119326060971148
2014-02-06,5.460185755120456e-05,0.6395043457167486,0.00013113716208425712,1.2237731525016282,5.411405756901554e-05,6.429394145376047e-05,0.9910662383284017
2014-02-07,6.356327391387762e-05,0.6484716614064525,0.0001319206203435672,1.237215878521487,5.938140559001043e-05,6.25774302957789e-05,0.9342093623192971
2014-02-10,6.2547563500994e-05,0.6507814332799726,0.00012838425048875487,1.2229643279031834,5.8317141389490926e-05,6.294498508372428e-05,0.932364717748984
2014-02-11,5.609995653519849e-05,0.6646037864016465,0.00013298345529400205,1.2095726294911953,5.740409574156399e-05,6.198380154174784e-05,1.0232467061814434
2014-02-12,5.280573476410588e-05,0.6775312130279609,0.00013139966250335112,1.214359204479918,5.643739728939965e-05,6.225203282271541e-05,1.0687740174721014
2014-02-13,5.31879934714369e-05,0.6646992863188929,0.00012870570257005761,1.2153060097873374,5.499597560942019e-05,6.194917816443176e-05,1.033992298260964
2014-02-14,5.362200748552388e-05,0.6540737912292475,0.00012700873760466616,1.2181584157491172,5.3977787773441994e-05,6.185056635317375e-05,1.0066349677045225
2014-02-18,5.088126402858046e-05,0.6484441638244284,0.0001260488683439234,1.2179869508803347,5.193032101224854e-05,6.203742458108913e-05,1.0206177461133594
2014-02-19,5.093399391722896e-05,0.671844293553482,0.00012731276624009037,1.2228351420841477,5.410139656665213e-05,6.094024236702198e-05,1.062186418260669
2014-02-20,5.128532994270177e-05,0.6844061103590061,0.00012859094159364194,1.2088099826674457,5.5579628988714734e-05,6.147778398831274e-05,1.0837334779908943
2014-02-21,5.0142924359823583e-05,0.6900567479120613,0.00013015950080640844,1.2087303015190387,5.574777949573909e-05,6.163508512956116e-05,1.1117775879144043
2014-02-24,5.289213529725008e-05,0.6904690245227395,0.00013051088414851736,1.2305956850234765,5.736712907394722e-05,6.25213535627452e-05,1.08460603361063
2014-02-25,4.99909412374215e-05,0.694698585555481,0.00013254944181186344,1.226176331541315,5.654979346677904e-05,6.24696644536744e-05,1.1312008149278014
2014-02-26,4.8822079787728685e-05,0.690573742422688,0.00013598024645109804,1.2259437087435223,5.626730457733616e-05,6.245731937486129e-05,1.1524970837370763
2014-02-27,4.902946505121921e-05,0.6845997693196578,0.00013979664451245212,1.236708884609315,5.66778933310197e-05,6.241855235543461e-05,1.155996568019057
2014-02-28,4.913560627678946e-05,0.6823267186760301,0.00014309271928793175,1.2423707225740728,5.721360401562217e-05,6.263639470513524e-05,1.1644021179534843
2014-03-03,5.060228536900576e-05,0.6909417382734304,0.00015576415809775634,1.168484874440232,6.134232887345219e-05,5.963927914122358e-05,1.212244238103617
2014-03-04,5.593664385448813e-05,0.707547634196772,0.00017271040772240517,1.0430859736916167,6.954455630443063e-05,4.948596219560938e-05,1.2432736666386655
2014-03-05,4.9068183379191435e-05,0.6920414656932855,0.00016901942063725356,1.039398847187007,6.302319430669637e-05,4.9321064627804326e-05,1.2844003989237331
2014-03-06,4.928243059442446e-05,0.680428750424909,0.00016507657713373647,1.036404766326545,6.137216483632027e-05,4.910932431895278e-05,1.2453152999167125
2014-03-07,4.8971813978785636e-05,0.6726878295101536,0.0001606894762986793,1.0156855107630978,5.967334508511089e-05,5.024596851443996e-05,1.218524294627132
2014-03-10,4.912023117884392e-05,0.667859723902071,0.00015502279469556147,1.0179538429504709,5.82791535745342e-05,5.0358165751536047e-05,1.186459268938356
2014-03-11,5.148937537691702e-05,0.6676222186089866,0.00015242743546271597,1.0065719830006457,5.914542608046911e-05,4.9747414844389096e-05,1.1486918543390283
2014-03-12,4.8906113932888686e-05,0.6532500851881867,0.00014857746711260104,1.005602296821405,5.568491074284896e-05,5.152323472868578e-05,1.1386083715271769
2014-03-13,5.192240840939531e-05,0.6388100453795678,0.0001499078210231209,0.9546108771644836,5.635874285139124e-05,4.629808576407685e-05,1.0854416152466684
2014-03-14,5.053194068255615e-05,0.632339312210906,0.00014853207433420285,0.9402479341554548,5.478268253672164e-05,4.5604684184305354e-05,1.084119901130828
2014-03-17,5.312543808337814e-05,0.6368921551308424,0.00015697949920871992,0.8363986435282539,5.816190615742711e-05,3.997115116079288e-05,1.0948033231489678
2014-03-18,5.3640183376897774e-05,0.6164183631566544,0.00015560525791053767,0.8008483028192952,5.631613336286303e-05,3.8625008747002475e-05,1.0498870402280869
2014-03-19,4.9711758607667365e-05,0.6021421726226217,0.0001505175952148861,0.7846386997718098,5.208614844039075e-05,3.736735949093752e-05,1.0477631429509953
2014-03-20,4.924048797705463e-05,0.585323942623474,0.00014754493339868825,0.7544528528189686,4.9890701867967694e-05,3.56463118749506e-05,1.0132048628603367
2014-03-21,5.1299807125194504e-05,0.5764778772823498,0.00014122037711821026,0.7919480901454012,4.9066964926669295e-05,3.661997421797615e-05,0.9564746473007965
2014-03-24,5.150721281894852e-05,0.5693166453154717,0.00013802833317360142,0.7874316055506275,4.800340325448329e-05,3.603228900290445e-05,0.9319743901348075
2014-03-25,5.187847468728203e-05,0.5738581000302396,0.00013571975312951594,0.7641229266767012,4.815258936613959e-05,3.502831443220784e-05,0.9281805152599092
2014-03-26,4.894688218699071e-05,0.564868887326245,0.00012987787933528352,0.7749251509654926,4.5037861990428644e-05,3.439981190274852e-05,0.9201375037202876
2014-03-27,4.819111839496585e-05,0.57150162531978,0.00012597868371974093,0.792613031819317,4.452967297206465e-05,3.5017513670989736e-05,0.9240224019518982
2014-03-28,4.77393720640184e-05,0.5770627810783012,0.0001225847893562145,0.7940651277500641,4.414481571057238e-05,3.482903392096581e-05,0.9247045740646582
2014-03-31,4.471229395078723e-05,0.5747374658741247,0.00011446905845911705,0.8343327960939445,4.111753208390006e-05,3.559385680952107e-05,0.919602383388252
2014-04-01,4.637295349124256e-05,0.5710112938207934,0.00011271800610801955,0.7758905718330339,4.128323535550025e-05,3.3078432241414906e-05,0.8902438220437373
2014-04-02,4.141854620280984e-05,0.5665660697398555,0.00011141715970857684,0.7905367205748383,3.8487883486294105e-05,3.386979715526594e-05,0.9292427430415963
2014-04-03,4.131197301210188e-05,0.5586409916499696,0.00011311146239980763,0.7973567463078082,3.8187750555358606e-05,3.4083245634355404e-05,0.9243748911283403
2014-04-04,4.5815215175484866e-05,0.5619862750592763,0.00011674795040772915,0.6883381649738796,4.110126674289799e-05,2.685903694250426e-05,0.8971095428771608
2014-04-07,4.72141155464609e-05,0.5660053304677146,0.00012279664517851635,0.6975455511165536,4.309726413602882e-05,2.517317914234613e-05,0.9128046482967387
2014-04-08,4.530353492960697e-05,0.5810233423639835,0.00012664504793425806,0.6472592067806372,4.401023948864621e-05,2.4220227550647848e-05,0.9714526594233696
2014-04-09,4.691297863661334e-05,0.5501887045216328,0.00011979882878625193,0.5985599245414666,4.1246249099405366e-05,2.1156877774716518e-05,0.8792076371636449
2014-04-10,5.810324280314903e-05,0.5262838640782009,0.00012091390292644334,0.3854614894523807,4.411216369206771e-05,9.25958326041738e-06,0.7592031281544402
2014-04-11,5.691804938589508e-05,0.5247504843038071,0.00011500952300431445,0.4267657751465869,4.245655513994334e-05,9.206875893044807e-06,0.7459242823325661
2014-04-14,5.793906540801691e-05,0.5251846017673789,0.00011091840885378848,0.3363797467640122,4.210169128750936e-05,7.205493869097545e-06,0.7266546498639903
2014-04-15,5.375893588153699e-05,0.5238350598513701,0.0001078564243134502,0.3185792437295661,3.9888058950267914e-05,6.616639012591019e-06,0.7419800689166375
2014-04-16,3.1303883437837385e-05,0.42521569825986144,9.960075108272718e-05,0.2440183363418488,2.3743224841740068e-05,4.698507633774597e-06,0.7584753785864582
2014-04-17,3.0074876652121772e-05,0.35973276277817196,9.429900382303076e-05,0.2469335107115395,1.9157351729563043e-05,4.765594552343212e-06,0.6369885386782292
2014-04-21,3.398061258211898e-05,0.3308632645975396,8.985388197875997e-05,0.3071359302939677,1.8282373405011662e-05,6.230359527316312e-06,0.5380236557192637
2014-04-22,3.465237531876505e-05,0.3062208020822739,8.593285992460471e-05,0.2856077885759902,1.6710168429483408e-05,5.7924944502237006e-06,0.48222288589938217
2014-04-23,3.661275306357103e-05,0.29518269678829734,8.274087378311499e-05,0.2770159189283679,1.624677405914392e-05,5.568212055709069e-06,0.44374630967888457
2014-04-24,2.8915216768426475e-05,0.27772519413119623,8.702895517353674e-05,0.324764624823568,1.3931901331638626e-05,6.526703392012282e-06,0.4818190174127054
2014-04-25,3.367547480592454e-05,0.25575007425816615,8.364556663216223e-05,0.3111287532018087,1.35735702859208e-05,5.664785779932923e-06,0.4030699006961825
2014-04-28,3.364553762091845e-05,0.23651519117412773,8.140236096849585e-05,0.3300867471696735,1.237773775366766e-05,6.209763053050058e-06,0.36788646069878955
2014-04-29,3.9441733334885286e-05,0.24121076624701301,7.857435961661944e-05,0.3103861031622301,1.3428116783730575e-05,5.751042761856889e-06,0.34045452997000314
2014-04-30,4.001418281063408e-05,0.24254428245178472,7.59381899408733e-05,0.34624891480544,1.3369899350938496e-05,6.501279410619019e-06,0.33412901156100433
2014-05-01,2.1991126094734782e-05,0.26362702211947503,6.807277396624965e-05,0.3561397785294173,1.0200004951232636e-05,6.848777134514149e-06,0.463823676299813
2014-05-02,2.5114593555483047e-05,0.2810050934826623,6.215798979794953e-05,0.3566180181352725,1.1102626994809733e-05,7.261095552092406e-06,0.4420787049681636
2014-05-05,2.3421323104644024e-05,0.291034194294307,5.776240480220279e-05,0.3493261694209552,1.0704647330371987e-05,7.2028798958191636e-06,0.4570470798146091
2014-05-06,2.3724080850696792e-05,0.2904047375986987,5.233678013300017e-05,0.3654992850118304,1.0232974573168292e-05,6.948279909494954e-06,0.4313328148545634
2014-05-07,2.503936026433856e-05,0.2961597750706926,4.564583680536713e-05,0.3718015624904998,1.0012401868138486e-05,6.873203924808706e-06,0.39986652064742656
2014-05-08,2.245244272166245e-05,0.29608004580880715,4.2225317543215236e-05,0.3675814505234074,9.116484543142228e-06,6.885935709654429e-06,0.4060353101066598
2014-05-09,2.6257615904936162e-05,0.2951219816332634,3.9694838136474527e-05,0.3673125227287279,9.527878747247252e-06,6.953714205121176e-06,0.3628615325070738
2014-05-12,2.5472098693136958e-05,0.2913193656474359,3.770926204114353e-05,0.340640296668965,9.02871068409699e-06,5.924339753044036e-06,0.3544549191986928
2014-05-13,2.7268227179962204e-05,0.28556037003789275,3.609763915446366e-05,0.5353356252769547,8.959128949586067e-06,1.1130350252946765e-05,0.32855560761095604
2014-05-14,2.54765910501542e-05,0.28477198091981576,3.4743389972532025e-05,0.6706478366383832,8.472352363918132e-06,1.4798712672185458e-05,0.33255439659250846
2014-05-15,2.174205444419079e-05,0.33420157810153256,3.6684308227300484e-05,0.6397122051997195,9.438412471092495e-06,1.2819897916579078e-05,0.4341085841413815
2014-05-16,2.0552751262807784e-05,0.3664455004098239,3.6494339869170764e-05,0.7307130083225755,1.0035918657338171e-05,1.4724403946534347e-05,0.488300497048254
2014-05-19,2.1296152341554682e-05,0.3889372195099852,3.8181696293405914e-05,0.7229642002303381,1.1090667543516453e-05,1.4483360980086863e-05,0.5207826918985499
2014-05-20,2.0908636850371392e-05,0.3932143127072406,3.633637890832385e-05,0.8756797495119732,1.0838345723488949e-05,1.644037494278139e-05,0.5183669218156817
2014-05-21,2.119414789263069e-05,0.39893145406063296,3.834043290237232e-05,0.9074617795459065,1.1371945411795533e-05,1.6650783577523716e-05,0.5365606331240906
2014-05-22,2.007249814887391e-05,0.38357229695444767,5.564926415543375e-05,0.9118871919644206,1.2819694018890082e-05,1.6694023525403637e-05,0.6386695828196791
2014-05-23,2.2049522594442057e-05,0.36821081558108415,7.010384872446053e-05,0.9091769922100624,1.4476616417577487e-05,1.6988638954960404e-05,0.6565501069500052
2014-05-27,2.174082787467674e-05,0.36455144879083823,8.328437430556796e-05,0.8769118564304841,1.5512387005289726e-05,1.5802446360628444e-05,0.713514089468425
2014-05-28,2.1661197917021908e-05,0.36218973983188624,9.351291308952786e-05,1.0717698400283775,1.6300959625565558e-05,2.937638082969179e-05,0.7525419271828848
2014-05-29,2.1856321025887475e-05,0.35511924079649,0.000101695602548075,1.1157088209121158,1.6742249935046146e-05,3.01874700377856e-05,0.7660140933698757
2014-05-30,2.8179051435749515e-05,0.3652206184273412,0.00011625221641736997,1.1338515491572003,2.0903504067975144e-05,3.192332785241422e-05,0.7418100682216646
2014-06-02,2.8496658002674943e-05,0.37325422969332617,0.00012608664260787937,1.0870510931136972,2.2373619261997178e-05,3.293032347645024e-05,0.7851313392572911
2014-06-03,3.418588872187905e-05,0.37818191396998985,0.0001352591339620182,1.0886698626252242,2.5716241407179354e-05,3.2979486922871764e-05,0.7522472683508414
2014-06-04,2.793146765100254e-05,0.3872936864013954,0.00014291601532030472,1.0893537814594303,2.446964928731442e-05,3.356729662631076e-05,0.8760602769985893
2014-06-05,4.136471088316827e-05,0.382801879061643,0.0001433192465071288,1.1952937140438702,2.9474151780634776e-05,3.93306563958616e-05,0.7125434011585976
2014-06-06,3.9833023701562004e-05,0.4079889943414519,0.0001537321099907448,1.198929179870659,3.192657854823926e-05,3.904438671314001e-05,0.8015102942583618
2014-06-09,5.1073182956276414e-05,0.42537001158480847,0.00016089048599051865,1.2074669066488457,3.8559244235889225e-05,3.9316128622875217e-05,0.7549802460696383
2014-06-10,4.95066057749403e-05,0.42241786826761174,0.00015080543375760427,1.199732207150658,3.649911645269755e-05,4.0363013212586224e-05,0.7372575009206752
2014-06-11,4.7157992518462575e-05,0.4248016964482005,0.00015345664149923722,1.2108326945808696,3.613738658007476e-05,4.101134572522709e-05,0.7663045997118474
2014-06-12,4.667919578081926e-05,0.42027688005060465,0.00015327205529458042,1.2713586153770018,3.5549105121748384e-05,4.15352753848196e-05,0.7615620733627915
2014-06-13,3.72024477228719e-05,0.43358265763563236,0.0001526543016815002,1.2773329193407386,3.2674743275827455e-05,4.338811892897398e-05,0.8782955228975208
2014-06-16,2.938646502467408e-05,0.4651857006960763,0.00013760797875406785,1.267101563169298,2.9581612092589955e-05,4.369649927605125e-05,1.0066407125781212
2014-06-17,3.191330809025626e-05,0.46750693899148493,0.00014180825672342054,1.2826994286409354,3.145029568117875e-05,4.422023316008313e-05,0.9854915570718012
2014-06-18,3.560112133469648e-05,0.4850722424192384,0.00013577649531370772,1.3217215942306069,3.372489135480872e-05,4.4333439454577604e-05,0.9472985706756599
2014-06-19,3.687128606172102e-05,0.49769903711883096,0.0001403328823412971,1.313031036365674,3.580062975493795e-05,4.4128835222863834e-05,0.9709623281110716
2014-06-20,3.6786047916274955e-05,0.5531593436560843,0.0001471788652963667,1.300685173050978,4.07018869704688e-05,4.406556760885746e-05,1.1064490282594721
2014-06-23,3.78482539714106e-05,0.5431576970873754,0.00014662233112012834,1.2994417462624177,4.046214694244544e-05,4.400554517003036e-05,1.0690624453378825
2014-06-24,3.933090292313687e-05,0.4941806043347887,0.0001551878018823518,1.302968964225102,3.8608368109681585e-05,4.286077553683548e-05,0.9816293357193626
2014-06-25,4.004889359785303e-05,0.5140845982389968,0.00016436315754379607,1.3461884975963023,4.1709222283759294e-05,4.384546110529766e-05,1.0414575419380692
2014-06-26,4.4267929857314866e-05,0.5266448871756194,0.00017346562281462955,1.3474097909834082,4.614973257222673e-05,4.3996921034829374e-05,1.0425093904543836
2014-06-27,3.536085878696092e-05,0.4291446094853384,0.00010296763581061042,1.3540227056476724,2.5894971314736514e-05,4.418913476288246e-05,0.7323060639094295
2014-06-30,3.524942345217237e-05,0.428495982160973,0.00010507867458609122,1.3575656197659889,2.6078346780979353e-05,4.430723819311762e-05,0.7398233567242128
2014-07-01,3.707778978776346e-05,0.4156516023919076,0.00010737381537016264,1.350597829419954,2.6226212195263133e-05,4.3000377438550996e-05,0.7073294375253835
2014-07-02,3.729144432547138e-05,0.4194908655210958,0.00010813649734877287,1.3625305553681533,2.6638714275620223e-05,4.3886480165370694e-05,0.7143384966032285
2014-07-03,3.7850371933542936e-05,0.4119068871696055,0.0001150117911220805,1.3316462313720483,2.7177237689193662e-05,4.252474077872722e-05,0.7180177182118848
2014-07-07,3.637233936281704e-05,0.44165955523244743,0.0001335890785339119,1.2995713614905189,3.078638705320153e-05,4.2372428170683865e-05,0.8464230674333266
2014-07-08,3.904012916123487e-05,0.4610276322259054,0.00014412204794041629,1.3338527312189687,3.458181565586033e-05,4.246065977654661e-05,0.8858017736836422
2014-07-09,3.921043801203444e-05,0.47286534698170113,0.00015166967787902963,1.3430668339351122,3.646596558994546e-05,4.226289355225617e-05,0.9300065859696175
2014-07-10,3.784415060760939e-05,0.48331955771331003,0.00016259309704861637,1.3547058021528506,3.791270767175643e-05,4.32408441956212e-05,1.00181156303012
2014-07-11,4.137743263306523e-05,0.49456812215767665,0.00018108142469638045,1.3631844914451852,4.280996192589151e-05,4.3508466886962953e-05,1.034621028944206
2014-07-14,3.5819786180035966e-05,0.5068238615619793,0.00018592058809007656,1.3824132660056934,4.136016763297667e-05,4.5053434218855374e-05,1.1546737723417404
2014-07-15,3.740515266448331e-05,0.5141899283717498,0.00019079499322822985,1.3881989495289435,4.343829480774222e-05,4.511570928074632e-05,1.161291739600022
2014-07-16,4.331224214055195e-05,0.5317955104226193,0.00019267508699221658,1.398597875784812,4.858058963373075e-05,4.587567422825272e-05,1.1216364527165914
2014-07-17,4.7474517764657056e-05,0.5207903548597943,0.00023012041614200182,1.3960758798234585,5.4434067657466876e-05,4.244557734299911e-05,1.1465954836510406
2014-07-18,4.82618636397603e-05,0.5483282182014498,0.0002492038010727799,1.2332441074088545,6.013398314001055e-05,3.664453917926575e-05,1.2459938055618198
2014-07-21,3.56854935741795e-05,0.5442424123938238,0.000242825521954976,1.2341129981255938,5.066235834551203e-05,3.7522029131542675e-05,1.4196905597004028
2014-07-22,3.6878426197529086e-05,0.5597371674556338,0.0002925739589801153,1.1597305670817375,5.8141759381426696e-05,3.6343962421625726e-05,1.576579192127301
2014-07-23,3.8554343811198455e-05,0.5631833597472405,0.0002945779870612265,1.1441726541452648,6.001870455418871e-05,4.255829013438006e-05,1.5567300236803858
2014-07-24,3.79220014302475e-05,0.6246992404003108,0.0005802870238038292,1.1302904174575052,9.2669758782063e-05,4.372002857861908e-05,2.44369377371911
2014-07-25,3.58816002468109e-05,0.6210898194761457,0.0005695802827175024,1.144005715466628,8.87907625414505e-05,4.377198914230694e-05,2.474548568924043
2014-07-28,3.90148494586092e-05,0.6455807334772241,0.0005216601196541047,1.1410009284017866,9.209993994865239e-05,4.382442444542279e-05,2.360638096178253
