Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VGK,Predicted_Covariance,Future_Cov_45_VGK,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.8351100553707148,6.553976564757388e-05,1.0790407781404805,4.322884286330937e-05,3.482260153909209e-05,1.0573498290791972
2013-11-12,3.99781619662566e-05,0.8361547979606175,6.22613738525962e-05,1.0784478979330103,4.1716459979546726e-05,3.524102134736186e-05,1.0434811889240263
2013-11-13,4.4902541372157916e-05,0.8372222795313454,5.968728161753631e-05,1.1072827621929986,4.33428173541841e-05,3.4990867654197305e-05,0.9652642373836565
2013-11-14,4.545126757048379e-05,0.8381251803635823,5.816622083546742e-05,1.1172691967194437,4.309405011276395e-05,3.483389048231541e-05,0.9481374759446616
2013-11-15,4.488960878325864e-05,0.8385265765368556,5.834681635530935e-05,1.0661081669162544,4.291393352609817e-05,3.4711493926630967e-05,0.9559881382192555
2013-11-18,4.304897041106976e-05,0.8374020597765087,5.649185491236462e-05,1.18691786354203,4.129603229533492e-05,5.099207422520076e-05,0.9592803707267276
2013-11-19,4.253689180732228e-05,0.8375587054694223,5.663165029436563e-05,1.1850342754933758,4.110813196685805e-05,5.142427793741799e-05,0.9664112778400447
2013-11-20,3.986505410246521e-05,0.8424135601501089,3.853642586341066e-05,1.182036104310652,3.3018492736401534e-05,5.199020365368828e-05,0.8282565640456439
2013-11-21,3.485111027762049e-05,0.8471536971805268,4.496027373120774e-05,1.194202523745428,3.353397166473689e-05,5.318373908879415e-05,0.9622066957869805
2013-11-22,3.677714977289896e-05,0.8436875464395517,4.727118290686514e-05,1.1430677264669704,3.517781882743331e-05,5.322228511517021e-05,0.9565129175223852
2013-11-25,4.464079349966786e-05,0.8449242214715735,4.900883445810607e-05,1.1632248564486816,3.952036073728849e-05,5.498296350054639e-05,0.8852970039070326
2013-11-26,4.5604254902161166e-05,0.8458057441130922,5.138130601202019e-05,1.1068868120486162,4.0942643698720434e-05,6.470386169200464e-05,0.8977812220933836
2013-11-27,5.098239319509307e-05,0.8567785767577519,5.9356427493459454e-05,1.1124109870632684,4.7131643574295743e-05,6.627387996375711e-05,0.9244690298067854
2013-11-29,5.306536742177139e-05,0.8626287089922168,6.588979772795183e-05,1.1114291046526807,5.10080337453645e-05,6.622174641601006e-05,0.961230200102924
2013-12-02,5.1303727815654587e-05,0.8675680388665663,7.761282812338658e-05,1.1318283339957045,5.474503782113681e-05,7.212512220300832e-05,1.0670771920872417
2013-12-03,5.129816798105141e-05,0.8715695408416346,8.464527028347603e-05,1.1184235669112463,5.743205021815337e-05,7.481609487950624e-05,1.1195731247043306
2013-12-04,4.926678581923591e-05,0.8732954473978359,8.712717711909013e-05,1.1147546873086425,5.7215689064223595e-05,7.465437715024951e-05,1.1613440599545686
2013-12-05,6.186383108747796e-05,0.8701180244750426,9.119790745798929e-05,1.1260155604305797,6.535653325556235e-05,7.778367659719825e-05,1.0564579028923309
2013-12-06,6.149224160789946e-05,0.867411701066375,0.000103529720138578,1.1251475912864457,6.920985809545531e-05,7.471006249362647e-05,1.1255055318484994
2013-12-09,5.694825981469449e-05,0.8648446973048244,0.00010420040548936505,1.1274822003078238,6.662129345896448e-05,7.535700894015258e-05,1.16985652723622
2013-12-10,5.3452041059883435e-05,0.8556899091570931,0.0001038460746416177,1.123567756782062,6.375196856691583e-05,7.540169930789701e-05,1.1926947465952362
2013-12-11,5.2671389427449466e-05,0.8483317802802972,9.61043184519748e-05,1.1440691701443215,6.0356573414430816e-05,7.314881968177089e-05,1.1459081309705539
2013-12-12,5.926873458923956e-05,0.8612953451476727,0.00010596618845970155,1.1332407754393492,6.825721811385325e-05,7.342154036152033e-05,1.1516564101951585
2013-12-13,5.102150798536989e-05,0.8644507173550474,7.127888072481643e-05,1.1306810563045293,5.213115174188123e-05,7.393896177593916e-05,1.0217485488047418
2013-12-16,5.265033739264804e-05,0.8684869030312375,8.55873782968093e-05,1.119478015212724,5.8300021446614654e-05,7.25083403411896e-05,1.1073057521328538
2013-12-17,5.547285481711756e-05,0.871922194127594,8.985135298686739e-05,1.1168757542550585,6.155740469200055e-05,7.256728915548356e-05,1.1096851765596432
2013-12-18,5.7755345996717895e-05,0.8778030446631606,0.00011063952181766404,1.1441628183082928,7.016949045907345e-05,6.740785692682347e-05,1.2149436428458245
2013-12-19,6.478693026373803e-05,0.8858472583587276,0.00010930259496085107,1.1469414286027104,7.45448736685248e-05,6.751189715325608e-05,1.1506159246172587
2013-12-20,6.101338500649426e-05,0.889465980148087,8.338788986143766e-05,1.143084780893262,6.344441455667731e-05,6.787639830408604e-05,1.039844200578681
2013-12-23,6.0371580554275465e-05,0.8924589689938937,8.62208754904071e-05,1.1384285137701378,6.438886143056637e-05,6.710065212216981e-05,1.0665425824437258
2013-12-24,6.05937066863415e-05,0.8927348504789517,8.85061950067212e-05,1.186440879357464,6.537671344200402e-05,7.131889657963521e-05,1.0789357016962402
2013-12-26,6.0130930524985e-05,0.8897623906105172,7.953713307216209e-05,1.2070177167190528,6.153298355255347e-05,7.703265058733894e-05,1.0233166693967242
2013-12-27,6.1029823506439453e-05,0.8871841973395727,8.771684923583743e-05,1.2077677240361344,6.491220565158925e-05,7.707889999433795e-05,1.0636145071718937
2013-12-30,6.103786899254316e-05,0.8845921660780107,9.075291720928594e-05,1.2135335476372513,6.583745998132203e-05,7.752465606052168e-05,1.0786330038711742
2013-12-31,6.15980310886923e-05,0.8837600844684089,9.623343149346903e-05,1.2172262150280952,6.804258177474882e-05,7.726127959317881e-05,1.1046226733574858
2014-01-02,6.274975633376732e-05,0.8741975122082423,0.00013213390734305742,1.1829325298130309,7.96017704202579e-05,7.234140416843508e-05,1.2685590362591108
2014-01-03,6.287727487442676e-05,0.8668921486993204,0.0001202944340911476,1.181826839822984,7.539363657791163e-05,7.307928916617405e-05,1.199060180780441
2014-01-06,6.194585296328845e-05,0.8696548500740217,0.00011776279274419208,1.1875519998891937,7.427746788420082e-05,7.31177681140082e-05,1.199070871269148
2014-01-07,5.985294868622432e-05,0.8699139053967467,0.00011686355343194054,1.2233216705564194,7.275428756759987e-05,7.819850003639654e-05,1.215550597999943
2014-01-08,5.957982003469859e-05,0.8697267049005072,0.00011189891821653032,1.2178180177760252,7.101422352424562e-05,7.809296434946204e-05,1.1919173888556185
2014-01-09,5.8876921963223624e-05,0.8701100395434643,0.00011141007070071489,1.225431631130654,7.047075968518268e-05,8.071955658206587e-05,1.1969165054042894
2014-01-10,5.8643073362417135e-05,0.8713982590465665,0.00011369217930424565,1.2192228924799178,7.115252964942951e-05,8.141692891598764e-05,1.2133151550517025
2014-01-13,6.549653155125348e-05,0.8755228966203548,0.000114647366293933,1.2783884083452373,7.586801134076471e-05,8.07235603203602e-05,1.1583515881508193
2014-01-14,6.384952094066409e-05,0.8775092629415651,0.0001009663251435358,1.2732337131317444,7.045613344748267e-05,7.811627106528892e-05,1.1034716065130412
2014-01-15,6.070372053025981e-05,0.864582923376866,0.00010189808898091158,1.2532096994588635,6.79981861272024e-05,7.827593992019352e-05,1.1201650497403437
2014-01-16,6.085694586035492e-05,0.8550032200527046,0.00010278098016895464,1.2446110543593043,6.762062872984348e-05,7.820136564557952e-05,1.1111406886078181
2014-01-17,6.130074788390541e-05,0.848494857880273,0.00010473399044957767,1.2303490171676512,6.79870076339583e-05,7.731181769344497e-05,1.1090730534432578
2014-01-21,6.022038567812545e-05,0.8567407023847737,0.0001110088577809677,1.206519048411667,7.004868443670851e-05,7.711861138204411e-05,1.163205510026368
2014-01-22,6.0180607898710316e-05,0.8649940609673735,0.00011366919734428086,1.2021243498627787,7.154228506733122e-05,7.695755649027125e-05,1.1887929943769209
2014-01-23,6.197862719476769e-05,0.864625743000226,0.00011441510182982446,1.2346757519130624,7.280996359183112e-05,7.768828189142892e-05,1.1747592176094186
2014-01-24,8.312838911315208e-05,0.866882740657216,0.00020292621853198244,1.1740810370643298,0.00011259111499135766,6.220042521922365e-05,1.3544243572205126
2014-01-27,7.785643656399444e-05,0.8688040619184474,0.00018126012032153093,1.1801041609321743,0.00010320963351241159,6.234867662104822e-05,1.3256403460949306
2014-01-28,5.7778264472590076e-05,0.8634946708175358,0.00016011984190596586,1.1702012738322691,8.305475169150038e-05,6.135253544340852e-05,1.4374739783141364
2014-01-29,5.541992369045716e-05,0.8610182909426142,0.00014944229429268303,1.1667088927714746,7.835777623057848e-05,5.818161552785845e-05,1.4138918102492988
2014-01-30,5.718939038351772e-05,0.8670697406729937,0.0001338957145833485,1.1458494363639655,7.587437078874178e-05,5.9238921483794595e-05,1.3267210977406951
2014-01-31,5.786696567157789e-05,0.8692821269648106,0.00013749443028292495,1.083081282187102,7.753872551294512e-05,5.8393833866253047e-05,1.3399480102864503
2014-02-03,7.055814511505822e-05,0.8687829045049974,0.00015031779682162283,1.1421180352622586,8.947259736652064e-05,4.709647110825689e-05,1.268069012027157
2014-02-04,5.3287933521446234e-05,0.8544020036883033,0.0001446843519777597,1.134478816313767,7.502179988821836e-05,4.821484095748332e-05,1.4078571813640537
2014-02-05,5.1744253938995175e-05,0.8454130583213976,0.00013461881129382433,1.0819455948500565,7.055907717840485e-05,5.8251325606114765e-05,1.363611837202093
2014-02-06,5.460185755120456e-05,0.8378586145537126,0.00014022303776984154,1.0410904285762492,7.33135304651507e-05,5.469625389813616e-05,1.3426929733370094
2014-02-07,6.356327391387762e-05,0.8342167460866825,0.00013320686015296198,1.0284858492421838,7.676183153592576e-05,5.2020025493093225e-05,1.207644396038048
2014-02-10,6.2547563500994e-05,0.8349644017823394,0.00012430686796671185,0.9997192476188552,7.362422231274295e-05,5.145474131463166e-05,1.1770917713137286
2014-02-11,5.609995653519849e-05,0.8262399023510612,0.0001242889640948873,0.9812662668549283,6.89927905944081e-05,5.028438314608057e-05,1.2298189669918966
2014-02-12,5.280573476410588e-05,0.8228916951608426,0.00011187793291624645,0.9832845451489006,6.324925889313686e-05,5.040638844986014e-05,1.1977725369353225
2014-02-13,5.31879934714369e-05,0.818482250197845,0.00010882117658427066,0.9786278776243916,6.226912708456653e-05,4.988471402214287e-05,1.1707365331991024
2014-02-14,5.362200748552388e-05,0.8170662478240833,0.00010507105242314265,0.9838723970003692,6.132963022895975e-05,4.9954968243030217e-05,1.1437399139805922
2014-02-18,5.088126402858046e-05,0.8167894515621419,0.000100941656255193,0.9825741790147716,5.853616679440959e-05,5.004681822075042e-05,1.1504463953869013
2014-02-19,5.093399391722896e-05,0.8179340965635616,9.544195968586495e-05,0.9827851589880908,5.7028487402705134e-05,4.897730178196407e-05,1.1196547338380753
2014-02-20,5.128532994270177e-05,0.82130630900838,9.350298809369679e-05,0.9651192657389056,5.687409261359665e-05,4.9084136127934594e-05,1.1089739049575948
2014-02-21,5.0142924359823583e-05,0.8229491931859131,8.804984689936196e-05,0.966049013395156,5.468171860808504e-05,4.92603793460876e-05,1.0905171428712703
2014-02-24,5.289213529725008e-05,0.8262370322137431,8.696428552267499e-05,0.9675944404926374,5.6036457585567856e-05,4.9159374484749954e-05,1.0594478228312565
2014-02-25,4.99909412374215e-05,0.8281129615704637,8.09396807714706e-05,0.9738084536134995,5.2676387373418175e-05,4.9612348382975475e-05,1.0537186552108053
2014-02-26,4.8822079787728685e-05,0.8160191738694793,8.186709348528498e-05,0.9730222099643616,5.158972198351654e-05,4.957189999275179e-05,1.0566883305221975
2014-02-27,4.902946505121921e-05,0.807983218137168,8.248496416052745e-05,0.9747793251009448,5.13828646461595e-05,4.9198574616878675e-05,1.0479996996190308
2014-02-28,4.913560627678946e-05,0.802950108901629,8.078371563004828e-05,0.9710001234552046,5.05881308458048e-05,4.8954749082835636e-05,1.029561547706016
2014-03-03,5.060228536900576e-05,0.8155512199001386,0.00010146871111482205,0.881266878129161,5.8438946661756755e-05,4.497971902960032e-05,1.1548677344432947
2014-03-04,5.593664385448813e-05,0.8162519604497451,0.00010797833377838148,0.823759988500407,6.343672456536057e-05,3.908072457816251e-05,1.1340817073398777
2014-03-05,4.9068183379191435e-05,0.8060092252154357,9.91985990577363e-05,0.8235276424097222,5.623319659378948e-05,3.9077645875784996e-05,1.1460215708258021
2014-03-06,4.928243059442446e-05,0.8007995693753241,9.447562317464126e-05,0.8102860056529384,5.4642400867732024e-05,3.839484295673442e-05,1.1087602662583358
2014-03-07,4.8971813978785636e-05,0.7979809566377911,9.005202445710481e-05,0.814701109691946,5.2992250431387355e-05,4.030326894739815e-05,1.082096947732901
2014-03-10,4.912023117884392e-05,0.8038486738598652,7.910829270968413e-05,0.811328638637671,5.010897354860283e-05,4.013641909839684e-05,1.020129025170076
2014-03-11,5.148937537691702e-05,0.8073959512482979,8.025832779895023e-05,0.8026982854037094,5.190275757842753e-05,3.96714445397318e-05,1.0080284951698177
2014-03-12,4.8906113932888686e-05,0.8031703982092241,7.667988659914734e-05,0.793235240891861,4.9184697224078604e-05,4.064235497544343e-05,1.0056962876169675
2014-03-13,5.192240840939531e-05,0.8018158683610663,8.37207550466255e-05,0.716191899057661,5.2865047843771984e-05,3.473490063783881e-05,1.0181547709987602
2014-03-14,5.053194068255615e-05,0.8014164066246607,8.0231618622679e-05,0.7157701239292921,5.102864012547052e-05,3.471687547995121e-05,1.0098294155380783
2014-03-17,5.312543808337814e-05,0.8000289029058896,8.030994104865994e-05,0.6924337909585997,5.225665334501e-05,3.309112938119193e-05,0.983646539779971
2014-03-18,5.3640183376897774e-05,0.7977432473141581,7.628530971571682e-05,0.6881475153803795,5.103037038745976e-05,3.3189436385423054e-05,0.9513459346121097
2014-03-19,4.9711758607667365e-05,0.8019449962875548,7.344018085346549e-05,0.6543900255789245,4.845526960583013e-05,3.116444210590523e-05,0.9747245111211286
2014-03-20,4.924048797705463e-05,0.807485016279669,6.666625734047571e-05,0.6578246545896304,4.626458635834056e-05,3.108083256484163e-05,0.9395639291775338
2014-03-21,5.1299807125194504e-05,0.8113480353740586,6.315061339222761e-05,0.6738138164818032,4.617999075765994e-05,3.1157401469014574e-05,0.9001981361247632
2014-03-24,5.150721281894852e-05,0.8169086200560878,6.070461692055992e-05,0.6842190050738531,4.5679186932999544e-05,3.130935659467323e-05,0.8868502959685491
2014-03-25,5.187847468728203e-05,0.8192482203395246,5.816766582094315e-05,0.6984480603946791,4.500387650148905e-05,3.2017699534909554e-05,0.8674865013431421
2014-03-26,4.894688218699071e-05,0.819768428768052,5.4441442861035424e-05,0.7096316658285662,4.2317355379820144e-05,3.1501359575595484e-05,0.8645567090086774
2014-03-27,4.819111839496585e-05,0.8197815327914636,5.203814082241062e-05,0.7155389469152349,4.1052775040886e-05,3.1612393248464155e-05,0.8518742956829669
2014-03-28,4.77393720640184e-05,0.8190614933806266,5.0967548094012425e-05,0.7116117637239434,4.040189454270462e-05,3.121249050128354e-05,0.8463013398778216
2014-03-31,4.471229395078723e-05,0.8222664552949875,4.13186955951255e-05,0.7099816016631227,3.5342669590420384e-05,3.0288853063551376e-05,0.7904463508251319
2014-04-01,4.637295349124256e-05,0.8246359090539475,4.667307720824809e-05,0.7133383735861375,3.836434947985664e-05,3.041165328265868e-05,0.8273001090409665
2014-04-02,4.141854620280984e-05,0.8258111352001464,4.685062180646544e-05,0.7260961149076227,3.6377750478859505e-05,3.110890043066576e-05,0.8782961695645328
2014-04-03,4.131197301210188e-05,0.8313775975210629,4.588880479196469e-05,0.724873826153195,3.6198423718045684e-05,3.0984942166848865e-05,0.8762211310372846
2014-04-04,4.5815215175484866e-05,0.8354431208663458,4.8507266546876966e-05,0.7579965575278844,3.938448344347236e-05,2.957711569240815e-05,0.8596376398674319
2014-04-07,4.72141155464609e-05,0.8359233389340036,4.6070708361250514e-05,0.8002803904544149,3.8986551775258326e-05,2.8880696896093318e-05,0.8257393223196934
2014-04-08,4.530353492960697e-05,0.8358855257830358,3.962966651059156e-05,0.7751092052685932,3.5417920522451704e-05,2.900433262522825e-05,0.7817915440259657
2014-04-09,4.691297863661334e-05,0.8363205965835083,4.203545870393705e-05,0.7442358207974521,3.713874229228301e-05,2.630598149089176e-05,0.7916517640024247
2014-04-10,5.810324280314903e-05,0.8414379654908052,5.0920062302508e-05,0.6988192378286546,4.5768507700226755e-05,1.6787085334643103e-05,0.7877100397870777
2014-04-11,5.691804938589508e-05,0.8429586121550056,4.6279950141834367e-05,0.6829969258219962,4.326410234611309e-05,1.4734705305771626e-05,0.76011217553837
2014-04-14,5.793906540801691e-05,0.8401463137457055,4.4797553350629245e-05,0.7114448521196498,4.280236997330518e-05,1.5239655685172513e-05,0.7387480221139829
2014-04-15,5.375893588153699e-05,0.8382409861035165,4.639141003874804e-05,0.7660194043318646,4.18613288224396e-05,1.5909617386769807e-05,0.778685964221559
2014-04-16,3.1303883437837385e-05,0.8144781391456656,4.173572870309545e-05,0.7292706418578438,2.943964314835161e-05,1.4041910658125787e-05,0.9404469961949691
2014-04-17,3.0074876652121772e-05,0.8067408155512865,4.203935836816223e-05,0.730272509473748,2.8685603863519786e-05,1.4093602293369987e-05,0.9538062016123356
2014-04-21,3.398061258211898e-05,0.8014368606873318,4.06275607627704e-05,0.8816177954235626,2.9777983801114046e-05,1.7883924638551558e-05,0.8763227481303145
2014-04-22,3.465237531876505e-05,0.7970176732513398,4.1082285067926164e-05,0.8456120214060566,3.0071961198650472e-05,1.7150102822681762e-05,0.8678181776002472
2014-04-23,3.661275306357103e-05,0.7983149804770994,4.015941108238677e-05,0.8423210249557566,3.0611466791129806e-05,1.693123667433937e-05,0.8360875440854956
2014-04-24,2.8915216768426475e-05,0.7698968505651449,3.7851279232304367e-05,0.8439158109993974,2.5470416695809106e-05,1.695993887639326e-05,0.8808654937569458
2014-04-25,3.367547480592454e-05,0.7540400654548368,3.72923006581698e-05,0.8795469760029706,2.6721502545686296e-05,1.6014094329664156e-05,0.793500394565637
2014-04-28,3.364553762091845e-05,0.744686111465447,3.673903829351255e-05,0.8988213903851798,2.6181883269133566e-05,1.6909094076521286e-05,0.7781680757823736
2014-04-29,3.9441733334885286e-05,0.7436210780505044,3.63873538975427e-05,0.8780335409033341,2.8171172633881594e-05,1.626879679416685e-05,0.7142478347665531
2014-04-30,4.001418281063408e-05,0.7429669110655056,3.7308898288859884e-05,0.8708561260922875,2.8706659678373646e-05,1.63514707485986e-05,0.7174121189535982
2014-05-01,2.1991126094734782e-05,0.732507295142542,3.601530089486712e-05,0.9087333751540956,2.0614804112583552e-05,1.747547658625583e-05,0.9374146655236197
2014-05-02,2.5114593555483047e-05,0.7245928435452602,3.489306094049786e-05,0.973019271837477,2.1449968163112527e-05,1.9811634711511574e-05,0.8540838264304518
2014-05-05,2.3421323104644024e-05,0.723722544624035,3.392320128186772e-05,0.9763794537350476,2.0399814993216867e-05,2.0132313446932743e-05,0.8709932783076612
2014-05-06,2.3724080850696792e-05,0.7530910439999436,2.4078578193739647e-05,1.1171656607624525,1.7999382245981326e-05,2.1237742547162755e-05,0.7586967166086298
2014-05-07,2.503936026433856e-05,0.7535082979809598,2.3500087660086775e-05,1.1278268905397582,1.8278240816329358e-05,2.0849251301251946e-05,0.7299803438812895
2014-05-08,2.245244272166245e-05,0.7557124137975417,2.8793583496957142e-05,1.1521640442634198,1.9214815288073417e-05,2.1583590587817274e-05,0.8558006594772283
2014-05-09,2.6257615904936162e-05,0.7629070507148894,3.0925734322577435e-05,1.155274999944579,2.1739987224257895e-05,2.187089108276562e-05,0.8279497766654055
2014-05-12,2.5472098693136958e-05,0.7938831562097585,3.803270481611626e-05,1.1861445877563688,2.4709704876392796e-05,2.062916103238353e-05,0.9700694541926544
2014-05-13,2.7268227179962204e-05,0.8166000636688089,4.011247719052841e-05,1.1901006695258076,2.7007078253703214e-05,2.4743799333802307e-05,0.9904229591261843
2014-05-14,2.54765910501542e-05,0.8296424392361524,4.164552344698589e-05,1.1980490540069306,2.7023760308052728e-05,2.643650325676343e-05,1.0607290533828764
2014-05-15,2.174205444419079e-05,0.8211517298272195,4.379359917156148e-05,1.2920929806979928,2.5338390276229744e-05,2.5893675275595167e-05,1.1654092000031695
2014-05-16,2.0552751262807784e-05,0.8174449966013152,2.044514557204728e-05,1.302787374477687,1.6756705101823395e-05,2.6252122707230992e-05,0.8153022866649631
2014-05-19,2.1296152341554682e-05,0.8142175761573552,2.3769943823235582e-05,1.311470152459446,1.8319141750525253e-05,2.6273079118755517e-05,0.8602089925314603
2014-05-20,2.0908636850371392e-05,0.811922409816321,1.9287464606525883e-05,1.349348880842025,1.630478060625538e-05,2.5333235742893942e-05,0.7798107893373147
2014-05-21,2.119414789263069e-05,0.8123180248734874,2.1795233195790173e-05,1.3555463783538886,1.7458817706364247e-05,2.4872573020718225e-05,0.8237565291518403
2014-05-22,2.007249814887391e-05,0.8227825898282496,1.1773231756524644e-05,1.3605634764317474,1.264834355081871e-05,2.490799178177573e-05,0.6301330037252137
2014-05-23,2.2049522594442057e-05,0.8251821698198961,1.5300292096757984e-05,1.3431303926804177,1.5156512838972762e-05,2.5097376535249578e-05,0.6873850793845854
2014-05-27,2.174082787467674e-05,0.827192616839789,2.2108257647744515e-05,1.3332230262901847,1.8135183188548168e-05,2.4025431068367973e-05,0.8341532941195698
2014-05-28,2.1661197917021908e-05,0.8286058948408809,2.779888299911085e-05,1.1907000123050575,2.033306863812998e-05,3.263616469601877e-05,0.938686249764227
2014-05-29,2.1856321025887475e-05,0.8321576132322285,3.067110126880277e-05,1.2003429338827485,2.1545610590152042e-05,3.247739524191424e-05,0.9857839553432888
2014-05-30,2.8179051435749515e-05,0.8382770450567532,3.392529266165462e-05,1.1956407808819434,2.5918660923845114e-05,3.366298936591985e-05,0.9197847196149143
2014-06-02,2.8496658002674943e-05,0.8428283966262157,3.7111744858865075e-05,1.193189543774151,2.74089129462925e-05,3.614560336134171e-05,0.9618290307487868
2014-06-03,3.418588872187905e-05,0.8461227471648929,4.1942803404442514e-05,1.1928219640050848,3.203948565201354e-05,3.6134605828398925e-05,0.9372137700637921
2014-06-04,2.793146765100254e-05,0.84968343811386,4.406444763322843e-05,1.2067755096635109,2.9809054183136804e-05,3.718552428392225e-05,1.067221191367181
2014-06-05,4.136471088316827e-05,0.8529478179317961,4.886825568469787e-05,1.1662016770241754,3.834872045486866e-05,3.837339467982156e-05,0.9270878397574671
2014-06-06,3.9833023701562004e-05,0.8553052698915801,5.818217173345305e-05,1.1542958839505504,4.1175392639426795e-05,3.759085660023129e-05,1.033699900562963
2014-06-09,5.1073182956276414e-05,0.8581202973181994,6.0339024893443304e-05,1.153275187940441,4.7636931682389024e-05,3.755160110555573e-05,0.9327190694805696
2014-06-10,4.95066057749403e-05,0.8536914973624086,5.6281993126196276e-05,1.1430040768637082,4.5062705871583653e-05,3.845448874466709e-05,0.9102362233525187
2014-06-11,4.7157992518462575e-05,0.849265159399071,6.099762587532775e-05,1.1484319195508077,4.5548851236682316e-05,3.8897808677760745e-05,0.9658776551790182
2014-06-12,4.667919578081926e-05,0.8493911536710133,6.0388016231979436e-05,1.1950749131248375,4.5096703592299484e-05,3.904308746703225e-05,0.9660985549975984
2014-06-13,3.72024477228719e-05,0.8503100231523412,3.943793520010001e-05,1.1987659612568669,3.257017863411971e-05,4.071937652860564e-05,0.8754848303730217
2014-06-16,2.938646502467408e-05,0.8462943361383539,-2.7013795091224264e-05,1.1894857035817252,,4.101988561629406e-05,
2014-06-17,3.191330809025626e-05,0.8538578508388521,-3.7728212316975445e-05,1.1839349683163345,,4.0815392270654207e-05,
2014-06-18,3.560112133469648e-05,0.8501853685421144,-2.238250524225009e-05,1.1832973850887634,,3.969038805719902e-05,
2014-06-19,3.687128606172102e-05,0.8463581729102811,-2.324678932479561e-05,1.1845053025903651,,3.980929457943239e-05,
2014-06-20,3.6786047916274955e-05,0.8508444676165524,-1.655459350244093e-05,1.2123918729721967,,4.107430233987268e-05,
2014-06-23,3.78482539714106e-05,0.8531047162811626,2.7319624877481307e-06,1.2129379691056223,8.674863172487708e-06,4.1076098056297997e-05,0.22920114568667901
2014-06-24,3.933090292313687e-05,0.8673969692328544,-4.628708207627298e-05,1.141207367178261,,3.7539676038791687e-05,
2014-06-25,4.004889359785303e-05,0.8797060586084616,-6.949865408261822e-05,1.1621080838701547,,3.784994811830627e-05,
2014-06-26,4.4267929857314866e-05,0.8820189744379455,-8.555339388661656e-05,1.16146445393665,,3.7925254964427616e-05,
2014-06-27,3.536085878696092e-05,0.8850407286129847,-5.688745950371353e-05,1.1592120302027291,,3.7831401502887284e-05,
2014-06-30,3.524942345217237e-05,0.8866971120906003,-3.5710685516622934e-05,1.1523495139598785,,3.760954435892729e-05,
2014-07-01,3.707778978776346e-05,0.8786079393070009,-3.300916123116172e-05,1.14814606231451,,3.6554711520092786e-05,
2014-07-02,3.729144432547138e-05,0.8807498052029317,-1.8026495722832798e-05,1.1437028330999797,,3.68381402546663e-05,
2014-07-03,3.7850371933542936e-05,0.874210646495146,-3.023038827780373e-05,1.160598764754068,,3.7062517398803474e-05,
2014-07-07,3.637233936281704e-05,0.8669378573188454,-2.3093573029320748e-05,1.1084054565305814,,3.613947797139005e-05,
2014-07-08,3.904012916123487e-05,0.8608694385896094,-1.1704987272090662e-05,1.0810171536285154,,3.441212099246053e-05,
2014-07-09,3.921043801203444e-05,0.8606437027136385,8.623088338386641e-06,1.0788794315105157,1.5825435123525195e-05,3.394958867091671e-05,0.40360261006694353
2014-07-10,3.784415060760939e-05,0.8639889390134092,3.084367803028018e-05,1.0238116276334983,2.9518252551502458e-05,3.267903555577328e-05,0.7799951135795123
2014-07-11,4.137743263306523e-05,0.8612771290674721,4.5016830811201415e-05,1.0234921255295764,3.717167605097008e-05,3.2666578538801876e-05,0.8983562702067147
2014-07-14,3.5819786180035966e-05,0.8539264397062686,4.8848090038385375e-05,0.9989544864769412,3.571953107765624e-05,3.255635008057998e-05,0.9972011250464805
2014-07-15,3.740515266448331e-05,0.8467068577741924,4.958920059948359e-05,0.993658359157549,3.6466354264262144e-05,3.229335512128671e-05,0.9749018963071212
2014-07-16,4.331224214055195e-05,0.842330101472396,5.0747598484266676e-05,0.9968369872449312,3.9490751798728e-05,3.269743911191056e-05,0.911768817476064
2014-07-17,4.7474517764657056e-05,0.8455427631012673,6.551653027690125e-05,0.9583679188538016,4.715647161658205e-05,2.913772826438496e-05,0.9933006976573909
2014-07-18,4.82618636397603e-05,0.8492121781538238,6.665906874344643e-05,0.9384823849637706,4.8166809332599466e-05,2.788600757810416e-05,0.998030446816759
2014-07-21,3.56854935741795e-05,0.8414180676600449,6.432461203756191e-05,0.9654294310562016,4.031310735363211e-05,2.9352961431861447e-05,1.1296777294065776
2014-07-22,3.6878426197529086e-05,0.8343985223161778,6.370780912030861e-05,0.9197910517465574,4.044418152187191e-05,2.8824670461642148e-05,1.0966894656850008
2014-07-23,3.8554343811198455e-05,0.8304506026065066,6.138830751790206e-05,0.9258429332966616,4.040110955621103e-05,3.4437365751884375e-05,1.0479003287944992
2014-07-24,3.79220014302475e-05,0.8285743486951912,5.996256974489624e-05,0.9149607970427814,3.951092776508853e-05,3.539100356615241e-05,1.0418998543039362
2014-07-25,3.58816002468109e-05,0.8278533693636692,5.7512425435071463e-05,0.916652837797875,3.760712763353425e-05,3.507300489926957e-05,1.0480894769144726
2014-07-28,3.90148494586092e-05,0.822049856813339,5.593717072238573e-05,0.913616457848774,3.840284274005042e-05,3.5090870158336415e-05,0.9843134927584929
2014-07-29,3.5953585678647994e-05,0.8189719213306257,5.4925007138382625e-05,0.8984767738006717,3.639361343860615e-05,3.785928346006072e-05,1.0122387726189845
2014-07-30,3.539196672747045e-05,0.8164870304814777,4.7978147703595096e-05,0.8962374042238861,3.364522040258259e-05,3.776495996297422e-05,0.9506456835716883
