Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_WMT,Predicted_Covariance,Future_Cov_45_WMT,Beta_Predicted
2013-11-06,3.8333959556374354e-05,0.5068363269712365,4.639158163489874e-05,0.4861552101461368,2.1373673195152225e-05,1.8042809417709952e-05,0.5575649748291683
2013-11-07,4.0431492315281525e-05,0.5127556211995231,4.577320111749774e-05,0.4787421018873199,2.2058499081479683e-05,1.686927298398631e-05,0.5455771681507395
2013-11-08,4.3778322206368926e-05,0.5122950976969385,4.475834658056339e-05,0.4617602696284134,2.2677061303236098e-05,1.4856973879900746e-05,0.5179974964855325
2013-11-11,4.088414418239951e-05,0.5153559961642193,4.394420507235348e-05,0.4847452957153845,2.1844172397159197e-05,1.5643609233875072e-05,0.5342944761104488
2013-11-12,3.99781619662566e-05,0.5213967827931397,4.313940075252071e-05,0.4965534096979431,2.1652937018873756e-05,1.6226142537631875e-05,0.5416191228888869
2013-11-13,4.4902541372157916e-05,0.5117656292910098,4.22748751064798e-05,0.4907747825256262,2.2297067177883116e-05,1.550880773160493e-05,0.49656581780265435
2013-11-14,4.545126757048379e-05,0.5001017212042445,4.109005341871015e-05,0.4872430813817797,2.1612236035239543e-05,1.5191121517494754e-05,0.4755034829716081
2013-11-15,4.488960878325864e-05,0.4885159152383464,4.0434462873682986e-05,0.4832213824696528,2.0812654102485168e-05,1.573324040029718e-05,0.4636407994325659
2013-11-18,4.304897041106976e-05,0.4873440868468604,3.997393331496629e-05,0.4367142193431001,2.021647938522622e-05,1.8762009210551732e-05,0.469615862869224
2013-11-19,4.253689180732228e-05,0.48757793183101994,3.979350071336983e-05,0.4399040977525574,2.006009523352165e-05,1.9089532730366185e-05,0.47159287811594447
2013-11-20,3.986505410246521e-05,0.4831364158747198,3.879983236411395e-05,0.4547761514216989,1.900119332775234e-05,2.000269250916282e-05,0.4766378412258903
2013-11-21,3.485111027762049e-05,0.48031794620169543,3.942561417583298e-05,0.4767527572947517,1.7804359567207112e-05,2.123215597828726e-05,0.5108692212494622
2013-11-22,3.677714977289896e-05,0.4832088140450871,4.219978821145774e-05,0.475236590271314,1.9036145578161148e-05,2.2127452922459893e-05,0.5176079629800149
2013-11-25,4.464079349966786e-05,0.48762435353283334,4.3722993011679374e-05,0.4698024174067307,2.154300499421648e-05,2.220647970643006e-05,0.4825856196838608
2013-11-26,4.5604254902161166e-05,0.4849074969198203,4.408414418555775e-05,0.5977849684655486,2.174216503234392e-05,3.494394864960711e-05,0.4767573788671541
2013-11-27,5.098239319509307e-05,0.521649195104462,4.246523436685792e-05,0.5896492388004503,2.427199160934681e-05,3.512941109665538e-05,0.4760857638923653
2013-11-29,5.306536742177139e-05,0.5479404628428218,4.3501291160146044e-05,0.5886914617049716,2.6326312595555687e-05,3.5075720557524304e-05,0.49611100185758183
2013-12-02,5.1303727815654587e-05,0.5550972966974911,4.602449562800737e-05,0.5612832468798719,2.697354905586258e-05,3.5767458328946246e-05,0.5257619709972029
2013-12-03,5.129816798105141e-05,0.5432921010901096,4.718447227726375e-05,0.603202066315366,2.6729071309956205e-05,4.035074399370722e-05,0.5210531362412285
2013-12-04,4.926678581923591e-05,0.5459899150375604,4.900633388123516e-05,0.6034156297860577,2.682797191727454e-05,4.041034186020092e-05,0.5445447977001927
2013-12-05,6.186383108747796e-05,0.5417762521178162,5.062598620193889e-05,0.6274250452684528,3.0319715260849856e-05,4.334169839667376e-05,0.4901040677221647
2013-12-06,6.149224160789946e-05,0.5289253956925464,5.162981334623419e-05,0.6245599494526097,2.9802648425334202e-05,4.1470926317560276e-05,0.48465705015875815
2013-12-09,5.694825981469449e-05,0.5291938841379621,5.2556769354419314e-05,0.6306158710376355,2.8951387088755537e-05,4.2148182755001315e-05,0.5083805402124886
2013-12-10,5.3452041059883435e-05,0.5187948743575145,5.3078044171360765e-05,0.6271596608492381,2.763346079687798e-05,4.2088164136032166e-05,0.5169767187359532
2013-12-11,5.2671389427449466e-05,0.5209131626996345,5.3016589577596944e-05,0.6618788186339555,2.7526982868701195e-05,4.231881744469277e-05,0.5226173671878803
2013-12-12,5.926873458923956e-05,0.5696631844354716,5.431749070525622e-05,0.6578929850057701,3.232219381427178e-05,4.262423078929126e-05,0.5453498212553366
2013-12-13,5.102150798536989e-05,0.5871275475356637,5.027152654641617e-05,0.6203573233387835,2.9735150394240138e-05,4.0567210498498284e-05,0.5827963846691185
2013-12-16,5.265033739264804e-05,0.589973409486057,5.1576848226875425e-05,0.6347724749438316,3.074400323962162e-05,4.111407104649627e-05,0.5839279435256693
2013-12-17,5.547285481711756e-05,0.5965483080399998,5.2750951010564245e-05,0.6334701799435569,3.227015292141546e-05,4.115875337449789e-05,0.5817287216928609
2013-12-18,5.7755345996717895e-05,0.5878027185513087,5.42111054923434e-05,0.6341667965962211,3.289060159369813e-05,3.7361662176634106e-05,0.5694815090462314
2013-12-19,6.478693026373803e-05,0.5802442908615919,5.399204914624411e-05,0.6272736806533623,3.4317803453907155e-05,3.6922928372032214e-05,0.5297025698579088
2013-12-20,6.101338500649426e-05,0.5845945300442363,5.484660291967752e-05,0.6179431394333266,3.381755260443735e-05,3.6693476601689154e-05,0.5542644880436942
2013-12-23,6.0371580554275465e-05,0.5932471824580433,5.574784652952245e-05,0.6124813611641726,3.441644474079955e-05,3.610055286711518e-05,0.5700769207103723
2013-12-24,6.05937066863415e-05,0.5935656681266226,5.596601841413133e-05,0.6175383564365785,3.456565087047549e-05,3.7121237933499054e-05,0.5704495196077347
2013-12-26,6.0130930524985e-05,0.5843696793151752,5.4710551359374155e-05,0.6424258949413835,3.351754352671883e-05,4.100003571430343e-05,0.5574093604420766
2013-12-27,6.1029823506439453e-05,0.5889158468369914,5.6123825719600155e-05,0.6422636963250725,3.4466559315601035e-05,4.098882445177266e-05,0.5647494509297468
2013-12-30,6.103786899254316e-05,0.5920843324206034,5.733413418686578e-05,0.6436849723312673,3.502594647633133e-05,4.112078828678944e-05,0.5738396024377974
2013-12-31,6.15980310886923e-05,0.5971209084153876,5.8405636695906386e-05,0.6450011148385595,3.581566960563556e-05,4.0940304157271036e-05,0.5814417924181075
2014-01-02,6.274975633376732e-05,0.5916338762500325,5.801297138396505e-05,0.6850000472917184,3.5696169095773155e-05,4.189069454735478e-05,0.568865461499236
2014-01-03,6.287727487442676e-05,0.5934790583766442,5.909207592722144e-05,0.6611024855809687,3.6175694547932254e-05,4.087984642444273e-05,0.5753381427579254
2014-01-06,6.194585296328845e-05,0.6030207764316525,6.106151359140574e-05,0.6570577092089013,3.7087040359689236e-05,4.045514909994727e-05,0.5987009393779512
2014-01-07,5.985294868622432e-05,0.6019415832092477,6.246663245950735e-05,0.6541894610484635,3.6806215850408016e-05,4.1817811148837344e-05,0.614944069729338
2014-01-08,5.957982003469859e-05,0.6040827015800375,6.384981399779287e-05,0.6603651289629563,3.7258538154577414e-05,4.234612209787205e-05,0.625354996589088
2014-01-09,5.8876921963223624e-05,0.6062788769337825,6.446242621207858e-05,0.6615634168183481,3.73506625304594e-05,4.35773847352239e-05,0.6343854482370834
2014-01-10,5.8643073362417135e-05,0.6078911537221774,6.496288699524134e-05,0.6573013496365294,3.7520346744301085e-05,4.3893087629685844e-05,0.6398086695153826
2014-01-13,6.549653155125348e-05,0.5933240706664411,6.546678856275406e-05,0.6733761025817773,3.885184409705498e-05,4.252018876282677e-05,0.5931893365475691
2014-01-14,6.384952094066409e-05,0.5953415737870427,6.605693075096333e-05,0.6944038376924384,3.8663772631245494e-05,4.260352035490491e-05,0.6055452266772067
2014-01-15,6.070372053025981e-05,0.546357157166483,7.062156143321475e-05,0.6563989201693312,3.5772801219551685e-05,4.0998918585644964e-05,0.5893016261123489
2014-01-16,6.085694586035492e-05,0.527896953474476,7.453641427539633e-05,0.6327349023934293,3.555400101272097e-05,3.975598102353364e-05,0.5842225650676717
2014-01-17,6.130074788390541e-05,0.5162890838653944,7.889239637701154e-05,0.6226011515423809,3.590404695583163e-05,3.912257908295185e-05,0.5857032449886029
2014-01-21,6.022038567812545e-05,0.5323810491414579,7.915128932668121e-05,0.6392237222102208,3.675558597548831e-05,4.085807504175753e-05,0.6103512217929794
2014-01-22,6.0180607898710316e-05,0.5446065971454488,7.950921442518343e-05,0.6406605459023667,3.767210729247028e-05,4.1013785435755784e-05,0.6259841601446768
2014-01-23,6.197862719476769e-05,0.5540429673606844,7.991662823630999e-05,0.6318535879320283,3.8992672222798844e-05,3.975749874192931e-05,0.6291309438052648
2014-01-24,8.312838911315208e-05,0.5578867942653568,7.96116482837752e-05,0.6935202790112511,4.5384658459952576e-05,3.674129373600551e-05,0.5459585942195538
2014-01-27,7.785643656399444e-05,0.5582109186278207,7.86214659413499e-05,0.6930724391876527,4.367331488291748e-05,3.6617233305692675e-05,0.5609467477620814
2014-01-28,5.7778264472590076e-05,0.565516268973795,7.796375955664588e-05,0.6898660183266321,3.79554143033049e-05,3.616901663589757e-05,0.6569150986061704
2014-01-29,5.541992369045716e-05,0.5798297910956672,7.711567609824291e-05,0.6795651366642306,3.7905726280935895e-05,3.388865701847302e-05,0.6839729064344225
2014-01-30,5.718939038351772e-05,0.5936141285822719,7.498928258266602e-05,0.6389612633202633,3.887420870782348e-05,3.3033464003024846e-05,0.6797451143844896
2014-01-31,5.786696567157789e-05,0.6072779487346963,7.354287231494495e-05,0.6117337254305488,3.9616231464752e-05,3.298134509447161e-05,0.684608757431531
2014-02-03,7.055814511505822e-05,0.6074445745499272,8.120781054598146e-05,0.44100247851862,4.598107662708426e-05,1.8185213653029008e-05,0.6516763805525717
2014-02-04,5.3287933521446234e-05,0.5629163011550729,7.797268434393653e-05,0.4084792451518141,3.628519886712629e-05,1.7360184744058318e-05,0.6809271155640323
2014-02-05,5.1744253938995175e-05,0.5300901230893343,7.57808226221416e-05,0.4683096742707799,3.3194064593346494e-05,2.5213522242050824e-05,0.6415024290906047
2014-02-06,5.460185755120456e-05,0.5153449262880978,7.403443399311711e-05,0.5160211462855627,3.276563535276579e-05,2.711044387627399e-05,0.6000827961217036
2014-02-07,6.356327391387762e-05,0.5035432192473324,7.49253549053204e-05,0.5085099892098716,3.474995811926112e-05,2.5720045270123253e-05,0.5466986827384648
2014-02-10,6.2547563500994e-05,0.5022469003657586,7.260036325889947e-05,0.4790845151319828,3.384479285552382e-05,2.4658092612177313e-05,0.5411048961960918
2014-02-11,5.609995653519849e-05,0.4919694185821886,7.252824551883959e-05,0.4362717675518279,3.138144632101096e-05,2.2356476989376867e-05,0.5593845032896144
2014-02-12,5.280573476410588e-05,0.4913630945972724,7.023262271361433e-05,0.4381162770390048,2.9923509179918015e-05,2.2459276265031142e-05,0.5666715805317832
2014-02-13,5.31879934714369e-05,0.49120860357621576,6.926971412726843e-05,0.4290828109356092,2.9815662652203683e-05,2.1872127092168793e-05,0.5605713001415504
2014-02-14,5.362200748552388e-05,0.4939376423463124,6.766141530441061e-05,0.4172794285680817,2.9751865213971246e-05,2.1186874096825123e-05,0.5548443001132182
2014-02-18,5.088126402858046e-05,0.4926283739565652,6.680627505977275e-05,0.4114660405868814,2.8721492024553135e-05,2.0957772529613806e-05,0.5644807096069786
2014-02-19,5.093399391722896e-05,0.47882616540098843,6.513813324771202e-05,0.3986694364163498,2.7580325954569946e-05,1.9867773866989934e-05,0.5414915233113226
2014-02-20,5.128532994270177e-05,0.4710348245005753,6.658772235460872e-05,0.4270205575025573,2.7526226140754062e-05,2.1717455984919032e-05,0.5367270946975983
2014-02-21,5.0142924359823583e-05,0.46144349388851796,6.519839596421551e-05,0.4372380423056598,2.638407130080156e-05,2.229546485723426e-05,0.5261773547843069
2014-02-24,5.289213529725008e-05,0.45945483946577614,6.372205834800366e-05,0.4300970234687662,2.667370098583195e-05,2.1851407735158758e-05,0.5043037274998944
2014-02-25,4.99909412374215e-05,0.46984943755681874,6.152951168203871e-05,0.426730943238055,2.6058301365337247e-05,2.1740542653088214e-05,0.5212604668029515
2014-02-26,4.8822079787728685e-05,0.47894354770016706,6.334959621394595e-05,0.4298308496880804,2.663571690807025e-05,2.1898299623928962e-05,0.5455670267198465
2014-02-27,4.902946505121921e-05,0.4878613470932263,6.162265216135937e-05,0.4502070369431222,2.6816073108288316e-05,2.272262442352926e-05,0.5469379092811759
2014-02-28,4.913560627678946e-05,0.48840485816946383,6.008854314514569e-05,0.4443941809182288,2.6538353337889416e-05,2.2404946297339832e-05,0.5401043224824423
2014-03-03,5.060228536900576e-05,0.4864506580170437,5.9889003187753645e-05,0.4456493209094462,2.6779187942153328e-05,2.27458693134967e-05,0.5292090613471732
2014-03-04,5.593664385448813e-05,0.48677872596815885,6.129285844828484e-05,0.3917887478853641,2.8502616551784903e-05,1.8587195739871198e-05,0.5095517819397735
2014-03-05,4.9068183379191435e-05,0.48713454963875125,5.9844651168141155e-05,0.3895901371106335,2.639742668807987e-05,1.8486647722182373e-05,0.5379744035780698
2014-03-06,4.928243059442446e-05,0.48584144868845053,5.871066516373094e-05,0.39415519086318,2.6133592985895388e-05,1.8676771594467734e-05,0.5302821445834288
2014-03-07,4.8971813978785636e-05,0.48541840178537865,5.790053372512346e-05,0.3699493796349812,2.584821843625581e-05,1.8301398104133687e-05,0.5278182761915484
2014-03-10,4.912023117884392e-05,0.48490253667259886,5.6999794417310534e-05,0.3683389456505972,2.565791143632115e-05,1.822172371200654e-05,0.5223491587998065
2014-03-11,5.148937537691702e-05,0.4834894638834279,5.692170775017888e-05,0.395736235123576,2.6174885269657897e-05,1.955831772603248e-05,0.5083550747712556
2014-03-12,4.8906113932888686e-05,0.46479369674507615,5.5909136093345275e-05,0.4814904466029008,2.4304304530179333e-05,2.46697381045728e-05,0.49695840817634507
2014-03-13,5.192240840939531e-05,0.4492626510582622,5.7245529268064066e-05,0.4660407939590763,2.449336855787487e-05,2.2602714010934055e-05,0.4717302087520813
2014-03-14,5.053194068255615e-05,0.44021560511211816,5.811716370372047e-05,0.4429471849731405,2.3856164904523833e-05,2.148419129383303e-05,0.47210070664788634
2014-03-17,5.312543808337814e-05,0.4311155769599794,5.894488011301056e-05,0.4691110279948395,2.412503885630139e-05,2.2418625324496026e-05,0.45411463371724403
2014-03-18,5.3640183376897774e-05,0.42409195382010784,5.9630953068944115e-05,0.4591735784876346,2.3985072472205346e-05,2.2145996218061765e-05,0.44714747344684597
2014-03-19,4.9711758607667365e-05,0.43543696631432155,5.807877744065275e-05,0.4462931190358781,2.3397184086708787e-05,2.1254107683186404e-05,0.4706569379563267
2014-03-20,4.924048797705463e-05,0.43513944933057047,5.819649768039118e-05,0.4199458557547638,2.329367739793406e-05,1.9841559202665322e-05,0.4730594345204009
2014-03-21,5.1299807125194504e-05,0.42961628582040867,5.779400076111731e-05,0.4694852780065253,2.3392680109386576e-05,2.1709173859061586e-05,0.45599937739138
2014-03-24,5.150721281894852e-05,0.427723144729024,5.615651925174816e-05,0.4960231668423991,2.3003656114990914e-05,2.2697653959804206e-05,0.4466103843718041
2014-03-25,5.187847468728203e-05,0.4256849408704138,5.4772416845636144e-05,0.5054563956051904,2.269148082198882e-05,2.3170729393020913e-05,0.43739683864590606
2014-03-26,4.894688218699071e-05,0.4244894903744058,5.461720342557432e-05,0.4920764657368057,2.1947961443019452e-05,2.1843835939542398e-05,0.44840366663543824
2014-03-27,4.819111839496585e-05,0.4264245684381368,5.363229508252091e-05,0.4922828288808878,2.167898337380346e-05,2.1748974592004473e-05,0.449854331997991
2014-03-28,4.77393720640184e-05,0.4328762301409825,5.328301861616026e-05,0.5004092811728272,2.1832149682449297e-05,2.1948793895178174e-05,0.4573195821087137
2014-03-31,4.471229395078723e-05,0.4445268100257271,5.323366196238548e-05,0.4970938963731143,2.1687256007167323e-05,2.120675233099579e-05,0.4850401106916476
2014-04-01,4.637295349124256e-05,0.4478830062238863,5.3504431593720786e-05,0.4910872578626136,2.2309602913508607e-05,2.093645312051343e-05,0.4810908349351035
2014-04-02,4.141854620280984e-05,0.45392372376965673,5.322220317021814e-05,0.4782144762019988,2.1312123834517688e-05,2.0488646364074983e-05,0.5145550915804928
2014-04-03,4.131197301210188e-05,0.46486340596811393,5.26127406233883e-05,0.4830693684049534,2.1672488981191447e-05,2.064894041220416e-05,0.5246055175056087
2014-04-04,4.5815215175484866e-05,0.46687983009087275,5.199951120514585e-05,0.518319806335586,2.2788178262991885e-05,2.0224900397506528e-05,0.49739323881175496
2014-04-07,4.72141155464609e-05,0.45520455979827407,5.188247677648493e-05,0.5792967341248499,2.252956898044803e-05,2.0905789509170304e-05,0.4771786725153811
2014-04-08,4.530353492960697e-05,0.42510770685411653,4.776263737039115e-05,0.5630262550552144,1.97746667568792e-05,2.1068258082032855e-05,0.43649279879826713
2014-04-09,4.691297863661334e-05,0.4273395752704655,5.0013619762249934e-05,0.6011282637546616,2.0699686222262986e-05,2.124765905924564e-05,0.44123581200422585
2014-04-10,5.810324280314903e-05,0.4448136372765091,5.406042982298642e-05,0.6026119387494909,2.492975592056907e-05,1.4475986767185838e-05,0.42905963106103867
2014-04-11,5.691804938589508e-05,0.45463555941313327,5.583505374228268e-05,0.6139721030025466,2.5629602729120315e-05,1.3245591102506976e-05,0.4502895479666879
2014-04-14,5.793906540801691e-05,0.4532460243933521,5.713662152207456e-05,0.599050779083036,2.607816475043104e-05,1.2832094552318896e-05,0.45009639984325084
2014-04-15,5.375893588153699e-05,0.44920866315496094,5.8609784464307993e-05,0.6525955682786458,2.5214973561983885e-05,1.3553893988717917e-05,0.46903781015211155
2014-04-16,3.1303883437837385e-05,0.4423613217497188,5.589029261124484e-05,0.6626878876046152,1.8503097938873695e-05,1.2759877578864722e-05,0.5910799526076939
2014-04-17,3.0074876652121772e-05,0.4388077512499106,5.512444928817236e-05,0.6557057384322792,1.7866864746608977e-05,1.2654530711562163e-05,0.5940794023289361
2014-04-21,3.398061258211898e-05,0.4356128733482755,5.543353139199755e-05,0.6018596118107921,1.8906127425012638e-05,1.2208932256682686e-05,0.5563798292135933
2014-04-22,3.465237531876505e-05,0.43086340277726093,5.577390468179203e-05,0.5853489356353239,1.8941817015194438e-05,1.1871631645681957e-05,0.5466239136841223
2014-04-23,3.661275306357103e-05,0.42844478871683267,5.516648115556087e-05,0.6320019142038299,1.9255229509888895e-05,1.2703676711124133e-05,0.5259159145026838
2014-04-24,2.8915216768426475e-05,0.42519389601539026,5.2650592281236967e-05,0.6343287645275245,1.659020979423382e-05,1.274792690657699e-05,0.5737536027172117
2014-04-25,3.367547480592454e-05,0.43752311450959475,4.8759308681955395e-05,0.761659218120408,1.77290977910234e-05,1.3867687455953872e-05,0.5264691260686934
2014-04-28,3.364553762091845e-05,0.43594474289125135,4.953717063548856e-05,0.7260044515507037,1.7797572873258318e-05,1.3657972209565887e-05,0.5289727592937326
2014-04-29,3.9441733334885286e-05,0.433429828578585,4.9399985850877596e-05,0.7358747734853549,1.9131992617438914e-05,1.3634783408695412e-05,0.4850697725426057
2014-04-30,4.001418281063408e-05,0.4303403960107216,4.9230718850346024e-05,0.7355913643454193,1.910016767304005e-05,1.3811696693216207e-05,0.4773349430483441
2014-05-01,2.1991126094734782e-05,0.4617957844079838,4.5555429844589407e-05,0.6906497831607565,1.4616512854681207e-05,1.3281601011828032e-05,0.6646550427529384
2014-05-02,2.5114593555483047e-05,0.475409834269718,4.5231982352587934e-05,0.5645671614967432,1.6023376933903817e-05,1.1495145777088708e-05,0.6380106012269339
2014-05-05,2.3421323104644024e-05,0.47886512852707847,4.5062505011510776e-05,0.593688727463135,1.555702645591907e-05,1.2241477947406646e-05,0.664224919591942
2014-05-06,2.3724080850696792e-05,0.4819899802291585,4.4567119322353344e-05,0.5662943487138304,1.5672561747510543e-05,1.0765470159268447e-05,0.660618291015908
2014-05-07,2.503936026433856e-05,0.46989910267101337,4.3365488151215084e-05,0.5832791213169377,1.5484184940581495e-05,1.078262371744861e-05,0.6183937918986816
2014-05-08,2.245244272166245e-05,0.4492840618432533,4.3881765139408906e-05,0.5867509730103575,1.4102459311762262e-05,1.099165769103242e-05,0.6281035647919058
2014-05-09,2.6257615904936162e-05,0.440117906713923,4.442064489715194e-05,0.5612762973226688,1.503104288781597e-05,1.0625706231564803e-05,0.5724450743066238
2014-05-12,2.5472098693136958e-05,0.43290518477414935,4.43703109736705e-05,0.6138569892091694,1.455363195480744e-05,1.0676063282641884e-05,0.5713558246666451
2014-05-13,2.7268227179962204e-05,0.4281404407598191,4.476320741579538e-05,0.5477815262953728,1.4958061081469231e-05,1.1389117334769119e-05,0.5485527527239108
2014-05-14,2.54765910501542e-05,0.4308560267135754,4.51164950979996e-05,0.5562587783762263,1.4607318775829143e-05,1.227457002446024e-05,0.5733623759580947
2014-05-15,2.174205444419079e-05,0.4372458416984747,4.911697182205941e-05,0.3528751391600229,1.4288668783158887e-05,7.071653822702567e-06,0.6571903690074994
2014-05-16,2.0552751262807784e-05,0.4379343367460693,4.759609796979864e-05,0.3388205312520481,1.3697132467286178e-05,6.8274826241113034e-06,0.6664379037210693
2014-05-19,2.1296152341554682e-05,0.4386448616192953,4.6386656530968905e-05,0.3611473847128629,1.3786694557760301e-05,7.23497503492449e-06,0.6473795987483921
2014-05-20,2.0908636850371392e-05,0.44670912458288425,4.688449467291461e-05,0.2857266498221196,1.3986282729167163e-05,5.364350673677621e-06,0.6689237002515891
2014-05-21,2.119414789263069e-05,0.4504037520512734,4.634750992827816e-05,0.3342170476208415,1.411637487705471e-05,6.132462934844723e-06,0.6660505979560067
2014-05-22,2.007249814887391e-05,0.4148135783534656,4.27826107433513e-05,0.3440934506261887,1.2155905601769835e-05,6.299358309130601e-06,0.6056000360100566
2014-05-23,2.2049522594442057e-05,0.39457448512197785,3.880716829237569e-05,0.3485826490821062,1.1542093041720759e-05,6.513522473577125e-06,0.5234622651027434
2014-05-27,2.174082787467674e-05,0.4030737200073843,3.697993105959713e-05,0.3681433004839736,1.1428929952621915e-05,6.634149961893966e-06,0.525689730791443
2014-05-28,2.1661197917021908e-05,0.40976305219932585,3.5845998005710645e-05,0.5078169151095007,1.1418113860916624e-05,1.3918868149546857e-05,0.5271229183471883
2014-05-29,2.1856321025887475e-05,0.42271663395634423,3.5977261243802894e-05,0.4861534051424678,1.1853645040547236e-05,1.3153737853849659e-05,0.5423440215078886
2014-05-30,2.8179051435749515e-05,0.44003257086956765,3.5344899907854404e-05,0.4581808181402866,1.3887094370205633e-05,1.2899974854778671e-05,0.4928162469155257
2014-06-02,2.8496658002674943e-05,0.45656764590161125,3.4728880610300836e-05,0.4378722694149513,1.4363077051987488e-05,1.3264579341804265e-05,0.5040267195767042
2014-06-03,3.418588872187905e-05,0.4687038914494625,3.4324520097059026e-05,0.4417526798599973,1.6055514738675035e-05,1.3382180612086635e-05,0.469653279143785
2014-06-04,2.793146765100254e-05,0.4729875170948403,3.441434540841523e-05,0.4339759718642851,1.4664468057412624e-05,1.3372515361119563e-05,0.5250160228113282
2014-06-05,4.136471088316827e-05,0.4758698963170747,3.453073581498992e-05,0.4762586499101767,1.7984822049900637e-05,1.567109832093252e-05,0.434786601088486
2014-06-06,3.9833023701562004e-05,0.4738337042362898,3.4266229232738884e-05,0.4762379171514062,1.7505750908749222e-05,1.5509187462370202e-05,0.43947833435659456
2014-06-09,5.1073182956276414e-05,0.4788853509251849,3.437305810057997e-05,0.4787185262385207,2.006490466338301e-05,1.558747411470095e-05,0.3928657565862012
2014-06-10,4.95066057749403e-05,0.48122371596787383,3.640645663436351e-05,0.4558118577739654,2.04299735421838e-05,1.53350388762829e-05,0.41267166719244625
2014-06-11,4.7157992518462575e-05,0.49066396979573834,3.77712607395901e-05,0.4575231355647221,2.070821013907678e-05,1.5496475750871426e-05,0.4391240812672299
2014-06-12,4.667919578081926e-05,0.4866947492722917,3.739407756598926e-05,0.449960059388688,2.033385656438694e-05,1.4700191395908343e-05,0.435608545182825
2014-06-13,3.72024477228719e-05,0.4953533190365715,3.7179061904685016e-05,0.4878186402534875,1.8422562923948436e-05,1.657009919544916e-05,0.49519760261963425
2014-06-16,2.938646502467408e-05,0.47823194113632034,4.000525908120041e-05,0.4973010579698771,1.639724162506801e-05,1.7149623953748425e-05,0.5579861889240578
2014-06-17,3.191330809025626e-05,0.49161255659130343,4.3894238296615015e-05,0.5061066867217532,1.8399780321943347e-05,1.7447700677956666e-05,0.5765550932515564
2014-06-18,3.560112133469648e-05,0.4957800417812635,4.706642563681231e-05,0.4894722542480104,2.0294412678895016e-05,1.6417972319678767e-05,0.5700498163555398
2014-06-19,3.687128606172102e-05,0.4820294787769016,5.009823931366886e-05,0.4841591714959479,2.0717100509768025e-05,1.627180143412298e-05,0.5618762653162802
2014-06-20,3.6786047916274955e-05,0.4928298145296054,4.970853303524732e-05,0.4734539418814341,2.1074341472975406e-05,1.6040020381502982e-05,0.5728895237928414
2014-06-23,3.78482539714106e-05,0.4943600276817933,4.919241004713621e-05,0.4742034591163503,2.1331201716688833e-05,1.605888205450579e-05,0.5635980389690305
2014-06-24,3.933090292313687e-05,0.49074914300438643,4.922877412924574e-05,0.4963416521983396,2.1594145279203496e-05,1.6327010641505853e-05,0.5490376186227975
2014-06-25,4.004889359785303e-05,0.4982239651295421,4.9214008727761644e-05,0.5135571255516013,2.2118936714424404e-05,1.6726594391444347e-05,0.5522983215598788
2014-06-26,4.4267929857314866e-05,0.5156077887820583,4.957009348952298e-05,0.4951811104034163,2.415315924614766e-05,1.6169130102919483e-05,0.5456130278510545
2014-06-27,3.536085878696092e-05,0.5130179795195017,4.71237260436944e-05,0.4877575859719632,2.0941789945404003e-05,1.5918186311228502e-05,0.5922308072768343
2014-06-30,3.524942345217237e-05,0.5431251493047914,4.5063003604567835e-05,0.4825277688439184,2.1646415476871663e-05,1.574838996927932e-05,0.6140927526443735
2014-07-01,3.707778978776346e-05,0.5288790835300841,4.2084034701211826e-05,0.4743721536070043,2.0891614118762832e-05,1.5103075991318631e-05,0.5634535995362258
2014-07-02,3.729144432547138e-05,0.5351264845756315,4.134861855013284e-05,0.5013913009025202,2.101316883750715e-05,1.6149582330799484e-05,0.5634849820808472
2014-07-03,3.7850371933542936e-05,0.5357420777509698,4.0652939326519985e-05,0.5288299322474187,2.1015358803396517e-05,1.6887635210503876e-05,0.5552219893715956
2014-07-07,3.637233936281704e-05,0.5206642219405886,3.958863813130928e-05,0.5167258896728018,1.9757347293858667e-05,1.6847809433859474e-05,0.5431970458863677
2014-07-08,3.904012916123487e-05,0.4890145444197818,3.925642870454432e-05,0.5580179354242915,1.9144004735347305e-05,1.7763437560013683e-05,0.4903673514061132
2014-07-09,3.921043801203444e-05,0.48878869103923833,3.8986784326252324e-05,0.5396718965615059,1.911088080792673e-05,1.69821004742532e-05,0.4873926887034833
2014-07-10,3.784415060760939e-05,0.4809422954284513,3.828494451433199e-05,0.5447777287548157,1.8306544006521973e-05,1.7388756180785584e-05,0.48373510073815856
2014-07-11,4.137743263306523e-05,0.4766561179118161,3.797781526426354e-05,0.5463276321233671,1.8895219029644798e-05,1.7437021797741237e-05,0.45665518199757493
2014-07-14,3.5819786180035966e-05,0.47509744357309874,3.7674333255482345e-05,0.5806753939388113,1.7452874896334245e-05,1.8924457184153298e-05,0.4872411802966469
2014-07-15,3.740515266448331e-05,0.4720205870926395,3.764582358602413e-05,0.5877479609011647,1.7712711862124097e-05,1.9101488402196502e-05,0.47353668145679173
2014-07-16,4.331224214055195e-05,0.4877081502533494,3.875142024930351e-05,0.5810598994909272,1.9980629121788104e-05,1.9059455986367095e-05,0.4613159729055181
2014-07-17,4.7474517764657056e-05,0.4736670203925784,4.101332783405553e-05,0.5614072135166599,2.0900945521691748e-05,1.7068737915056933e-05,0.4402560890729404
