Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_KO,Predicted_Covariance,Future_Cov_45_KO,Beta_Predicted
2013-11-18,4.304897041106976e-05,0.6234523325327409,7.210835503022123e-05,0.9237787290654752,3.473581017666697e-05,3.9687155250655005e-05,0.8068906142232588
2013-11-19,4.253689180732228e-05,0.6258518457932534,7.596761942243964e-05,0.919815894202912,3.557694663419101e-05,3.991518994254574e-05,0.8363786144822837
2013-11-20,3.986505410246521e-05,0.6210554438772738,8.042132339579937e-05,0.918849746367726,3.5165124521354226e-05,4.0414320058910035e-05,0.8821040210046938
2013-11-21,3.485111027762049e-05,0.6309570433100659,8.29371308000822e-05,0.9825939456858698,3.3922090253855996e-05,4.375976352292994e-05,0.9733431728181967
2013-11-22,3.677714977289896e-05,0.659542535930951,8.50583428363603e-05,0.9809461065962778,3.688844111753573e-05,4.567375332103018e-05,1.0030261003183771
2013-11-25,4.464079349966786e-05,0.6723035393301883,8.833497441522753e-05,0.9874649495371464,4.2218003759238195e-05,4.6675196955667077e-05,0.9457270010120297
2013-11-26,4.5604254902161166e-05,0.680012891217154,8.975295807329642e-05,0.9277894119615112,4.350550493522171e-05,5.4234594845120605e-05,0.9539790756050704
2013-11-27,5.098239319509307e-05,0.6803408175808724,8.994150779510521e-05,0.9370725067839428,4.6069841549806995e-05,5.5827775484209406e-05,0.9036421921880494
2013-11-29,5.306536742177139e-05,0.6852200433642127,9.034870679752336e-05,0.9359896447932308,4.744567352890121e-05,5.576862135968454e-05,0.8940986529273599
2013-12-02,5.1303727815654587e-05,0.6837804765515872,9.069712492894931e-05,0.9346267797028178,4.6643154910500586e-05,5.9558564382543244e-05,0.9091572268997596
2013-12-03,5.129816798105141e-05,0.6653169991243346,9.145867567820917e-05,0.8979758509790541,4.557136129787562e-05,6.006941238898766e-05,0.8883623546694461
2013-12-04,4.926678581923591e-05,0.6721099591161792,9.148500301369069e-05,0.9077944887584994,4.512242158611229e-05,6.079439082899426e-05,0.9158791432359796
2013-12-05,6.186383108747796e-05,0.6927154938022689,9.155673943868303e-05,0.8702671625939866,5.2133690119453734e-05,6.011691304024856e-05,0.8427168056523139
2013-12-06,6.149224160789946e-05,0.6962876631961199,9.113027740398511e-05,0.8435502649241661,5.2123096605844996e-05,5.601193434271428e-05,0.8476369578166284
2013-12-09,5.694825981469449e-05,0.6975774642807276,9.111619916350767e-05,0.846312252389662,5.024935232972486e-05,5.656458252917555e-05,0.8823685305439114
2013-12-10,5.3452041059883435e-05,0.6892497954854035,9.035863266205316e-05,0.8398713150310673,4.7900893870738955e-05,5.6363066642881726e-05,0.8961471427643817
2013-12-11,5.2671389427449466e-05,0.6831260360063535,9.03542332982368e-05,0.9065827031250364,4.712620605927907e-05,5.796455005350779e-05,0.8947211488353002
2013-12-12,5.926873458923956e-05,0.6572243972718674,9.197708927149199e-05,0.8863068265252463,4.852508838830307e-05,5.742293592567354e-05,0.818729954749413
2013-12-13,5.102150798536989e-05,0.6120796861101028,9.633606615445863e-05,0.8904485999928343,4.291203056382804e-05,5.822936948593939e-05,0.8410576687802486
2013-12-16,5.265033739264804e-05,0.6198467236945576,9.889661392877594e-05,0.8960648575553513,4.4727600521239195e-05,5.8037920152506856e-05,0.8495216315078133
2013-12-17,5.547285481711756e-05,0.6257974720813894,0.00010091003192252045,0.9052776519541488,4.6821059241825697e-05,5.8819026991207806e-05,0.844035508830129
2013-12-18,5.7755345996717895e-05,0.6599309509245939,0.00010072130313909164,0.8416168873838135,5.033328324141649e-05,4.958349443294032e-05,0.8714913290325854
2013-12-19,6.478693026373803e-05,0.6439592110789769,9.91843221159221e-05,0.840181465408899,5.162066270576162e-05,4.9455223491107795e-05,0.7967758696950377
2013-12-20,6.101338500649426e-05,0.63084293350475,9.852322004553524e-05,0.8447076934584657,4.891061249891472e-05,5.0158760583714265e-05,0.8016374192926465
2013-12-23,6.0371580554275465e-05,0.623351585609314,0.00013811799792733023,0.8468806456790573,5.692125656223831e-05,4.991639168147437e-05,0.942848539654594
2013-12-24,6.05937066863415e-05,0.6207826676296833,0.00017044695909836026,0.83174964187349,6.308817606360662e-05,4.9997827722397285e-05,1.0411671362205575
2013-12-26,6.0130930524985e-05,0.6220119153497694,0.00019682808208907856,0.7988878421123873,6.766922409389858e-05,5.09855382795851e-05,1.125364658472753
2013-12-27,6.1029823506439453e-05,0.6144214703231692,0.00017880969937057945,0.800266301090518,6.418491594104211e-05,5.107244130059997e-05,1.0516975513499518
2013-12-30,6.103786899254316e-05,0.6113825580868087,0.00016403104659287992,0.8050063480368957,6.11752501737352e-05,5.1426547193198615e-05,1.0022507532366312
2013-12-31,6.15980310886923e-05,0.6092366135400968,0.0001520776214455784,0.7997412098272962,5.8966054082667216e-05,5.0762157807476694e-05,0.9572717348345855
2014-01-02,6.274975633376732e-05,0.6348966881541718,0.00014028209361125987,0.7736883137379718,5.9567613762400855e-05,4.731436290230336e-05,0.949288367680018
2014-01-03,6.287727487442676e-05,0.6323582722339008,0.00013105441562445862,0.7540986567483704,5.7403171650023885e-05,4.663034544433927e-05,0.9129398779553457
2014-01-06,6.194585296328845e-05,0.6311831801393354,0.00012072962987224783,0.7534331784773775,5.4584391157049945e-05,4.638900228238359e-05,0.8811629600031305
2014-01-07,5.985294868622432e-05,0.627791152716874,0.0001122715388215724,0.7665571177454645,5.1462728004265815e-05,4.9000698869867805e-05,0.8598194263419876
2014-01-08,5.957982003469859e-05,0.6197727642106874,0.00010033580200007209,0.7574922915604491,4.7919253522606743e-05,4.8574432022159386e-05,0.8042866442815558
2014-01-09,5.8876921963223624e-05,0.6201387552747428,9.100474891418454e-05,0.7487640266099819,4.5393477016223366e-05,4.932131558967065e-05,0.7709893028133766
2014-01-10,5.8643073362417135e-05,0.6173179951699712,8.751748841823454e-05,0.73972111854849,4.422468225879795e-05,4.9396892149898045e-05,0.7541330923344892
2014-01-13,6.549653155125348e-05,0.6252644705406284,9.584423723057417e-05,0.7236319214441215,4.9539988923490624e-05,4.569358160564415e-05,0.7563757614359127
2014-01-14,6.384952094066409e-05,0.6241111897641187,0.00010282263748569353,0.7436980410277997,5.05690925709401e-05,4.562785069581388e-05,0.7920042597960036
2014-01-15,6.070372053025981e-05,0.6199459975124952,0.00010862707728395436,0.7244778107185696,5.034201128216337e-05,4.5251151191861295e-05,0.8293068504272106
2014-01-16,6.085694586035492e-05,0.6146517666763014,0.00011336135131117861,0.7203804978201003,5.105246520291376e-05,4.52629265316738e-05,0.8388929888144738
2014-01-17,6.130074788390541e-05,0.6148125566997774,0.00011658820297476135,0.7138013715652518,5.197600786794415e-05,4.48533552168994e-05,0.8478853792514742
2014-01-21,6.022038567812545e-05,0.5942871538277257,0.00011192058173955086,0.6845565705265508,4.878913162050335e-05,4.3755672321096396e-05,0.8101763393093909
2014-01-22,6.0180607898710316e-05,0.5858655192278139,0.00010908187713076267,0.6787438574134983,4.7468173952502976e-05,4.345180160046373e-05,0.7887619552198014
2014-01-23,6.197862719476769e-05,0.5923139945947921,0.00010550252893947049,0.6474790486207417,4.789656906666338e-05,4.074068415946688e-05,0.772791706343358
2014-01-24,8.312838911315208e-05,0.5857386737162984,0.00010319732871564395,0.6489794893414806,5.425163231061534e-05,3.438161329692188e-05,0.652624607422255
2014-01-27,7.785643656399444e-05,0.5930509163724594,0.0001016410336636413,0.6287624331829302,5.27562331712487e-05,3.3219530034551895e-05,0.6776091418965147
2014-01-28,5.7778264472590076e-05,0.5778782552408478,0.00010080404722240874,0.62402090886178,4.410192879042551e-05,3.2716820417560104e-05,0.7632961840061395
2014-01-29,5.541992369045716e-05,0.5761369890813421,9.943095981278561e-05,0.5386609713513137,4.276805857535186e-05,2.6862026791085394e-05,0.7717090845203771
2014-01-30,5.718939038351772e-05,0.5780558384082977,9.974507672664776e-05,0.4683169697583675,4.365894730666008e-05,2.421137657411429e-05,0.7634099089687589
2014-01-31,5.786696567157789e-05,0.5789913963567649,9.997673370459798e-05,0.3712969406291004,4.4038948137447515e-05,2.0018305387349757e-05,0.7610377981003731
2014-02-03,7.055814511505822e-05,0.5859655916981581,9.939893497004769e-05,0.2698710917635026,4.907231629067002e-05,1.1128426032844364e-05,0.695487618199833
2014-02-04,5.3287933521446234e-05,0.49983092015947556,9.751349389629654e-05,0.2491825887369186,3.6030469123760345e-05,1.059014828003777e-05,0.676146863703385
2014-02-05,5.1744253938995175e-05,0.4391337543394954,9.616973780049678e-05,0.231478662319565,3.097755248871009e-05,1.2462677415414353e-05,0.5986665210253419
2014-02-06,5.460185755120456e-05,0.42440801116102894,9.449238183815265e-05,0.2114194573432878,3.048496354539274e-05,1.1107442735468064e-05,0.5583136712300407
2014-02-07,6.356327391387762e-05,0.4296845394332981,9.396925880160392e-05,0.240235526678039,3.320823220962118e-05,1.2150928699064146e-05,0.5224437031770149
2014-02-10,6.2547563500994e-05,0.4405858035285127,9.200523223935635e-05,0.3286988478322304,3.342273307886488e-05,1.6917863916203214e-05,0.5343570749695745
2014-02-11,5.609995653519849e-05,0.39064457074305226,0.0001051597753577241,0.3665447184839694,3.0004602665131574e-05,1.8783357470847492e-05,0.5348418166118534
2014-02-12,5.280573476410588e-05,0.3674973384026853,0.00011680825453960513,0.3671976966689071,2.8862338127148296e-05,1.8823757403187852e-05,0.5465758265855464
2014-02-13,5.31879934714369e-05,0.356391354860955,0.00011339649196886415,0.3636385079678275,2.767794065001427e-05,1.853616005855917e-05,0.520379484984293
2014-02-14,5.362200748552388e-05,0.37106671235147015,0.00011122360559013486,0.3475050683510522,2.8656425410096792e-05,1.7644162705138217e-05,0.534415378197712
2014-02-18,5.088126402858046e-05,0.3531327786364338,0.00010254899421073614,0.3612125984409597,2.5508368378591222e-05,1.839814401732597e-05,0.5013312633951653
2014-02-19,5.093399391722896e-05,0.34717406962378444,0.00010305344737494547,0.3286869446209346,2.515257245051907e-05,1.6380181905744742e-05,0.4938268240145007
2014-02-20,5.128532994270177e-05,0.34010781021052605,0.00010167604095083848,0.2927474696587664,2.45596682322158e-05,1.4888581299678046e-05,0.478882913684185
2014-02-21,5.0142924359823583e-05,0.3286057169180866,0.00010071010611793595,0.2864149864725038,2.3351590756498516e-05,1.4604756786050274e-05,0.46570061588208245
2014-02-24,5.289213529725008e-05,0.31956193990376464,9.953895633681988e-05,0.2465459969899266,2.3187137660802103e-05,1.2525957660084423e-05,0.43838535787016386
2014-02-25,4.99909412374215e-05,0.30830945458870307,0.00010129782280674967,0.2519678491344794,2.1939794501425304e-05,1.2836935915048327e-05,0.43887540339012315
2014-02-26,4.8822079787728685e-05,0.3057598128397144,9.732752681709656e-05,0.2524112860557799,2.1076883051537047e-05,1.2859425921898823e-05,0.4317080129149818
2014-02-27,4.902946505121921e-05,0.3063023455399319,9.406147906699876e-05,0.2447874358840552,2.0801028144703662e-05,1.2354789047632858e-05,0.42425566183464625
2014-02-28,4.913560627678946e-05,0.3151980874003078,0.00019056157223748795,0.2385278016700713,3.0499968918732065e-05,1.2025815855189678e-05,0.6207304891471249
2014-03-03,5.060228536900576e-05,0.31550146303204857,0.0004551051938779884,0.2564178165716414,4.7878698811718105e-05,1.3087523915639156e-05,0.9461766096644348
2014-03-04,5.593664385448813e-05,0.31671339212054705,0.0009408694160167631,0.2767496101577903,7.265730856503078e-05,1.3129522485523282e-05,1.298921486137768
2014-03-05,4.9068183379191435e-05,0.29157840886560105,0.0008439749898750328,0.2799192025771682,5.9336256045151785e-05,1.3282594182431297e-05,1.2092613167805755
2014-03-06,4.928243059442446e-05,0.2810564062548492,0.0010087556138780765,0.2798838319848348,6.266608026558574e-05,1.3262102146917216e-05,1.2715704057152455
2014-03-07,4.8971813978785636e-05,0.27159348848498294,0.0009315440418964801,0.2568084425888032,5.8008835223070425e-05,1.2704315247014502e-05,1.1845351542052247
2014-03-10,4.912023117884392e-05,0.2675395770542792,0.0008748527378026774,0.2591534390032391,5.546074700774146e-05,1.2820317862919695e-05,1.1290815551297404
2014-03-11,5.148937537691702e-05,0.26527157376588634,0.0008212688449356265,0.2807347906766101,5.454967904172252e-05,1.3874646154375477e-05,1.0594356339031732
2014-03-12,4.8906113932888686e-05,0.2632998556671466,0.001137889551407658,0.3120708931930326,6.211296391338711e-05,1.598932493770027e-05,1.2700449681735397
2014-03-13,5.192240840939531e-05,0.2658917649264639,0.0013872748767979877,0.2637794444629333,7.136143291064702e-05,1.2793153351468779e-05,1.374386032866192
2014-03-14,5.053194068255615e-05,0.2633928432710037,0.0015922538925611756,0.2603163786124585,7.47124742061622e-05,1.2626080636153126e-05,1.4785197876232226
2014-03-17,5.312543808337814e-05,0.2584907462411748,0.0017690149473675212,0.2734567659705495,7.924320161431398e-05,1.3068387679876863e-05,1.4916244359236175
2014-03-18,5.3640183376897774e-05,0.25368848405537275,0.0019220299127202622,0.2866553971524903,8.145653861807751e-05,1.382542384545539e-05,1.5185730825290191
2014-03-19,4.9711758607667365e-05,0.2484008684345733,0.0016023550074590336,0.2596430258079198,7.010710670731037e-05,1.2365148809892854e-05,1.4102721100777413
2014-03-20,4.924048797705463e-05,0.25029087460757465,0.0013254939720921646,0.2414862859728142,6.394330335972416e-05,1.140971954860634e-05,1.2985919918080593
2014-03-21,5.1299807125194504e-05,0.24962747367177518,0.001102623206320278,0.2497605609761648,5.936955749375698e-05,1.154902122680179e-05,1.1573056668394226
2014-03-24,5.150721281894852e-05,0.24909989378053976,0.0008530781083725795,0.2509891325618101,5.221580356371716e-05,1.1485077430606046e-05,1.013757116838362
2014-03-25,5.187847468728203e-05,0.2486228373666103,0.0006509447631361354,0.2432303724105506,4.5688477543079326e-05,1.1149972951753213e-05,0.8806827459458793
2014-03-26,4.894688218699071e-05,0.23986068631729987,0.0005582066541141888,0.2471331919899892,3.9647799940700704e-05,1.0970524454896657e-05,0.8100168625497959
2014-03-27,4.819111839496585e-05,0.23273454022130002,0.00047474293472549286,0.2547176477515352,3.5202507493187305e-05,1.1253383876250705e-05,0.7304770809565739
2014-03-28,4.77393720640184e-05,0.22722195222943178,0.0004118537369445457,0.2523818462294669,3.186105435036338e-05,1.1069892854089423e-05,0.6673957568532274
2014-03-31,4.471229395078723e-05,0.21794618387689355,0.0004302210238862879,0.2910888171415682,3.0227940577474573e-05,1.2418274487945653e-05,0.676054344488455
2014-04-01,4.637295349124256e-05,0.21146688214123782,0.0003705015463803723,0.3192645359641516,2.7718501822729886e-05,1.361115948996157e-05,0.5977299209109997
2014-04-02,4.141854620280984e-05,0.22894287921637146,0.00032105345292147454,0.3246945611095374,2.6400566033200598e-05,1.3911230985198722e-05,0.6374092877120245
2014-04-03,4.131197301210188e-05,0.22653939224240494,0.0002878472107225169,0.3156064986865859,2.4703740248119686e-05,1.3490691423059941e-05,0.5979801603976407
2014-04-04,4.5815215175484866e-05,0.2225534906361069,0.00025411914471378346,0.3620559942797822,2.4013638480214952e-05,1.4127467893611187e-05,0.5241411262227214
2014-04-07,4.72141155464609e-05,0.21700594258897943,0.00022603258496117128,0.4800337972843827,2.2417804737467506e-05,1.7323566545693907e-05,0.4748114939356925
2014-04-08,4.530353492960697e-05,0.2192901980837601,0.00020546392862205427,0.5110234948613638,2.115694996420237e-05,1.9122331825654804e-05,0.467004395950034
2014-04-09,4.691297863661334e-05,0.2882745990732209,0.00018610529678554045,0.5287499961716507,2.693594694309228e-05,1.8689355206924448e-05,0.5741683373323488
2014-04-10,5.810324280314903e-05,0.33213472785821563,0.0001699578410680275,0.7037247369661762,3.3005405759390897e-05,1.6904925583126453e-05,0.5680475678648713
2014-04-11,5.691804938589508e-05,0.36115965260049343,0.00016300940921018517,0.7044938098305249,3.4788088592164346e-05,1.5198470571591651e-05,0.6111960787044333
2014-04-14,5.793906540801691e-05,0.38437282175720683,0.000151145852694521,0.7873253224345219,3.5969676525762386e-05,1.6865069429305162e-05,0.6208190669362322
2014-04-15,5.375893588153699e-05,0.40357072184980386,0.00013498049050746886,0.6017255813062092,3.437799027649998e-05,1.249736457885608e-05,0.6394842031891257
2014-04-16,3.1303883437837385e-05,0.41760544439643016,0.00012719856703013706,0.5627179686445976,2.6351562422481524e-05,1.0834983595801663e-05,0.8417985095941825
2014-04-17,3.0074876652121772e-05,0.4262444027868156,0.001397556153203061,0.5598400542580643,8.738668200060831e-05,1.0804409272228672e-05,2.905637253692384
2014-04-21,3.398061258211898e-05,0.43177691763141246,0.0011613054828427069,0.5139855782544634,8.577253815908274e-05,1.0426376820568817e-05,2.5241610330538102
2014-04-22,3.465237531876505e-05,0.4352447328708652,0.0009690985686686138,0.5287568769870858,7.975979058747556e-05,1.0723871679887282e-05,2.3017120717921986
2014-04-23,3.661275306357103e-05,0.4537050759225451,0.000867838216142724,0.5309894724120274,8.087405456531511e-05,1.0673256588202687e-05,2.2089039418831145
2014-04-24,2.8915216768426475e-05,0.4354327680774315,0.000731115177467624,0.5364445710821463,6.331071735262895e-05,1.0780775780645656e-05,2.189529404523092
2014-04-25,3.367547480592454e-05,0.4201873309231326,0.0006146835404386159,0.6647123113878959,6.0454079074977666e-05,1.2102555005110884e-05,1.7951960417301065
2014-04-28,3.364553762091845e-05,0.40955056496094633,0.000522092226262644,0.6281169148804298,5.4280629913126585e-05,1.181646111049501e-05,1.6133084430007347
2014-04-29,3.9441733334885286e-05,0.40329776253650623,0.0004432912955271964,0.69021787537199,5.332715449686746e-05,1.2788821650908614e-05,1.3520489590071045
2014-04-30,4.001418281063408e-05,0.4014898678681714,0.00038164776839580585,0.6604352465175234,4.961499242273418e-05,1.2400541594893031e-05,1.2399351664267553
2014-05-01,2.1991126094734782e-05,0.4443811535097163,0.00033011203165738534,0.6592621535108012,3.78625659706916e-05,1.2677998456840006e-05,1.7217201978463865
2014-05-02,2.5114593555483047e-05,0.46994374707530095,0.00028806198066185315,0.6769768035232084,3.997163598300266e-05,1.3783917264291115e-05,1.5915700922930527
2014-05-05,2.3421323104644024e-05,0.4892870121082296,0.00025320120054712306,0.6725687397518387,3.7679252696951264e-05,1.3867932832358553e-05,1.6087585030360712
2014-05-06,2.3724080850696792e-05,0.4984624504696552,0.00022451552827716713,0.602902847902199,3.6378964893093406e-05,1.1461411601175927e-05,1.533419360776834
2014-05-07,2.503936026433856e-05,0.5039678987050895,0.0002009354749915416,0.5604730161554812,3.5747263150650015e-05,1.0361025135518664e-05,1.4276428300591135
2014-05-08,2.245244272166245e-05,0.50145355001693,0.00018247398271027326,0.5826356288958855,3.209689225456161e-05,1.0914564587027823e-05,1.4295501230070637
2014-05-09,2.6257615904936162e-05,0.4989153514697862,0.0001675986075045356,0.6017123040077877,3.30970827535594e-05,1.139121357663382e-05,1.2604755463475832
2014-05-12,2.5472098693136958e-05,0.49213523785635327,0.00015539600003694365,0.6757854166704409,3.096255169617094e-05,1.1753108624135473e-05,1.2155477280917293
2014-05-13,2.7268227179962204e-05,0.4865054587638837,0.00014524724813638531,0.604114610760194,3.061752815259779e-05,1.2560358199970097e-05,1.1228279693627017
2014-05-14,2.54765910501542e-05,0.47796705934526945,0.00013689655715155732,0.6217293856241479,2.8227010694231395e-05,1.3719263725392756e-05,1.1079586997594228
2014-05-15,2.174205444419079e-05,0.488225317123589,0.00012985598120731127,0.5777891264420316,2.594188708754425e-05,1.1578953094983781e-05,1.1931663198679738
2014-05-16,2.0552751262807784e-05,0.48983812336803934,0.0001249564213433984,0.4462359954249453,2.4823719496479085e-05,8.991983141512813e-06,1.2078051828224106
2014-05-19,2.1296152341554682e-05,0.49340332215997973,0.00012014446762143706,0.4503919824992315,2.4957698298123764e-05,9.022839115678191e-06,1.1719346245201483
2014-05-20,2.0908636850371392e-05,0.5007294609637176,0.00011620694680549886,0.4449211366608273,2.46820967059396e-05,8.353134020455549e-06,1.1804737383203048
2014-05-21,2.119414789263069e-05,0.506122583379453,0.00011292528119386216,0.3882494043668865,2.4760492951576572e-05,7.123888798325391e-06,1.1682702733326646
2014-05-22,2.007249814887391e-05,0.44818946758551925,0.00010982926926255391,0.4076854252769981,2.1043666318846475e-05,7.463543890639414e-06,1.0483830245129229
2014-05-23,2.2049522594442057e-05,0.4113259034715519,0.00010752959817771562,0.450145710433472,2.0028557294781885e-05,8.411302768549936e-06,0.9083442604707646
2014-05-27,2.174082787467674e-05,0.3927530948635835,0.00010543353139665893,0.4442658737283541,1.880386096162139e-05,8.005921676127555e-06,0.8649100701231223
2014-05-28,2.1661197917021908e-05,0.38662447153025187,0.00010362229267666297,0.4180611922144026,1.8317119262576957e-05,1.14587333342764e-05,0.8456189418860769
2014-05-29,2.1856321025887475e-05,0.384314714687589,0.00010233946511566774,0.4100395376189499,1.817594981733876e-05,1.1094342918307464e-05,0.8316106720710434
2014-05-30,2.8179051435749515e-05,0.360471988036594,9.999140457199812e-05,0.4061266972033427,1.9134452541416978e-05,1.1434403131589287e-05,0.6790311088024044
2014-06-02,2.8496658002674943e-05,0.34410636321459903,9.820189139323986e-05,0.41226775404617,1.820327772336682e-05,1.2488935051583648e-05,0.6387864051166317
2014-06-03,3.418588872187905e-05,0.35488583007280755,9.671505876935918e-05,0.418548871696286,2.0406059398174033e-05,1.2679258896176687e-05,0.5969146967097598
2014-06-04,2.793146765100254e-05,0.36256257818669196,9.574044526035475e-05,0.4672079826145483,1.8748976987468107e-05,1.4396524990799555e-05,0.6712492598574624
2014-06-05,4.136471088316827e-05,0.37009763696657394,9.496985963199122e-05,0.4494607612700561,2.3196593227748255e-05,1.478932462978386e-05,0.5607821916914979
2014-06-06,3.9833023701562004e-05,0.3523693753466396,9.620335614236533e-05,0.4511532208982164,2.1812975192290968e-05,1.4692278008888606e-05,0.5476103284480409
2014-06-09,5.1073182956276414e-05,0.34048703881758424,9.741104576816803e-05,0.4494552996962684,2.4016026252302014e-05,1.463463907440267e-05,0.47022771760401255
2014-06-10,4.95066057749403e-05,0.33625987263845797,9.820534737739756e-05,0.4676859142558327,2.3446293008981135e-05,1.573452194076009e-05,0.47359928320614925
2014-06-11,4.7157992518462575e-05,0.34682254270776497,9.901586001392231e-05,0.4742048769542646,2.369940018651679e-05,1.6061492426162056e-05,0.5025532029854402
2014-06-12,4.667919578081926e-05,0.34692982464479044,9.91126388370424e-05,0.4325840098989987,2.3597600195308355e-05,1.4132516003674059e-05,0.5055271368879225
2014-06-13,3.72024477228719e-05,0.33853109048657865,9.71894138741405e-05,0.478400647480258,2.0356063606294036e-05,1.625019121818662e-05,0.5471700076814897
2014-06-16,2.938646502467408e-05,0.3454646395022184,9.486838741133003e-05,0.4611747670141239,1.8240554389125855e-05,1.5903794501335707e-05,0.6207127796354661
2014-06-17,3.191330809025626e-05,0.335112618226272,9.336830937393483e-05,0.4512699732773212,1.829264224914167e-05,1.555724045001791e-05,0.5731979335206168
2014-06-18,3.560112133469648e-05,0.3485098732829428,8.885247649913154e-05,0.3982231449892107,1.9601156368507112e-05,1.3357277179138197e-05,0.5505769378506634
2014-06-19,3.687128606172102e-05,0.3492882499057243,9.017254001565457e-05,0.4029892472166142,2.0140269182135827e-05,1.3543812441959132e-05,0.5462318061925434
2014-06-20,3.6786047916274955e-05,0.331308000947226,8.54890203246421e-05,0.4180549839209189,1.8579270606483062e-05,1.416317379475891e-05,0.5050629697642292
2014-06-23,3.78482539714106e-05,0.3266707314237191,8.143540323217055e-05,0.4193000783459606,1.8135927673170505e-05,1.4199581159003497e-05,0.47917475101677937
2014-06-24,3.933090292313687e-05,0.31310313340946594,7.808154796122812e-05,0.4451648551343152,1.73511625950951e-05,1.464356516284868e-05,0.44115851164169617
2014-06-25,4.004889359785303e-05,0.31278894209362357,7.534279386149084e-05,0.4412756425956731,1.7181754638779397e-05,1.4372381028875717e-05,0.42901945834779537
2014-06-26,4.4267929857314866e-05,0.311007501945008,7.311767818770342e-05,0.4454930711762521,1.7694026265001808e-05,1.4546668433958645e-05,0.399703042858193
2014-06-27,3.536085878696092e-05,0.324826955966195,7.20372338445553e-05,0.4431177985286625,1.6394266034057315e-05,1.4461346942958857e-05,0.4636274852041374
2014-06-30,3.524942345217237e-05,0.3860079818513495,7.423040523407854e-05,0.4434819877971885,1.974527604931261e-05,1.4474042198471697e-05,0.560158837097114
2014-07-01,3.707778978776346e-05,0.397633048336143,7.573970115193224e-05,0.4575259790591298,2.1071778143519887e-05,1.456672694042054e-05,0.5683126816387009
2014-07-02,3.729144432547138e-05,0.4400237880192817,7.763374347209097e-05,0.4507427582508624,2.367587408616136e-05,1.4518216154290956e-05,0.6348875597180852
2014-07-03,3.7850371933542936e-05,0.44421596741773983,8.165092514063781e-05,0.4609688322961787,2.4695043523324203e-05,1.472056139134658e-05,0.6524385960244553
2014-07-07,3.637233936281704e-05,0.40159884673226853,8.770670387591467e-05,0.4280574058865367,2.2682685395091492e-05,1.3956780074819212e-05,0.6236245947457452
2014-07-08,3.904012916123487e-05,0.3837590210841189,8.723333542513984e-05,0.4288247631061549,2.2395226528918197e-05,1.3650819122564407e-05,0.5736463226447435
2014-07-09,3.921043801203444e-05,0.36729198760773124,8.764536929761409e-05,0.430393311400561,2.1531624082662567e-05,1.3543381643957541e-05,0.5491299045436344
2014-07-10,3.784415060760939e-05,0.33041036298457993,8.810778066191664e-05,0.4983671944588558,1.9079200508103422e-05,1.5907378689570853e-05,0.5041519019921439
2014-07-11,4.137743263306523e-05,0.33719922112669903,8.841348450535116e-05,0.5024948519231736,2.039518206172132e-05,1.6038020358191452e-05,0.49290593359393864
2014-07-14,3.5819786180035966e-05,0.3366638949447575,8.689420745029818e-05,0.4775419289288704,1.8782502327440302e-05,1.5563293850547837e-05,0.524361095653571
2014-07-15,3.740515266448331e-05,0.3400815303004074,8.774626893757807e-05,0.468769435977404,1.948332573665389e-05,1.5234751186371673e-05,0.5208727768448214
2014-07-16,4.331224214055195e-05,0.3527299530095963,8.706487042018235e-05,0.4782904627693052,2.1660533679016577e-05,1.568849619778835e-05,0.5001018790190146
2014-07-17,4.7474517764657056e-05,0.35693984059216616,8.661713133771642e-05,0.4670756413486153,2.288902030841899e-05,1.420072901940014e-05,0.482132760608239
2014-07-18,4.82618636397603e-05,0.3673310494562465,8.599235616844834e-05,0.3793991832139531,2.366407908397007e-05,1.1273443878905905e-05,0.490326674092099
2014-07-21,3.56854935741795e-05,0.33529150934317015,7.986961854587744e-05,0.4035539308261621,1.7900254882039145e-05,1.2269672527237105e-05,0.5016115258383593
2014-07-22,3.6878426197529086e-05,0.2782923136469759,7.676359845265958e-05,0.5303828477786888,1.4806931370256599e-05,1.662128673321834e-05,0.4015065960501505
2014-07-23,3.8554343811198455e-05,0.280710635498735,7.667226747367727e-05,0.5814298050194674,1.5262113497682106e-05,2.1626682166494875e-05,0.3958597654370942
2014-07-24,3.79220014302475e-05,0.2770496086004364,7.913532581014886e-05,0.6033974683714317,1.517708489637464e-05,2.3339625068047775e-05,0.40021845693695457
2014-07-25,3.58816002468109e-05,0.2727904432521017,7.38132587774363e-05,0.6096380581194848,1.4038872923034807e-05,2.332599400507242e-05,0.39125548544292027
2014-07-28,3.90148494586092e-05,0.3465464794058967,7.51109254261882e-05,0.5962319305886203,1.8759791850733822e-05,2.2900525795916285e-05,0.48083722252051897
2014-07-29,3.5953585678647994e-05,0.3923274896043469,7.59778267206391e-05,0.5176828754740165,2.0505165431383227e-05,2.1813699915784553e-05,0.5703232388184517
2014-07-30,3.539196672747045e-05,0.4163529505606408,7.70297629219574e-05,0.5216341091776809,2.1739185872186233e-05,2.1980215460295316e-05,0.6142406846046441
2014-07-31,4.5379445989039353e-05,0.441676356223607,7.85198380050831e-05,0.5276689287675476,2.636473700581892e-05,1.886562484444806e-05,0.580984109241591
2014-08-01,4.584672797284814e-05,0.4565018312955272,7.988071854193884e-05,0.5142514986068022,2.7625979072374888e-05,1.8274281101711144e-05,0.6025725344835046
