Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_WFC,Predicted_Covariance,Future_Cov_45_WFC,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.8126962202305619,0.00010017261588524878,1.1406207040404142,5.2009203525664214e-05,3.6809897353913594e-05,1.2721118312671935
2013-11-12,3.99781619662566e-05,0.814876768126349,9.812060826716522e-05,1.1073271166091625,5.1036803231311146e-05,3.618472309114765e-05,1.2766170509386736
2013-11-13,4.4902541372157916e-05,0.8032875934449517,0.00010642885617683938,1.0972377873729946,5.553109248990507e-05,3.4673439806029355e-05,1.2367026629886355
2013-11-14,4.545126757048379e-05,0.7913419132805367,0.00011010296733328395,1.09364975888435,5.59804880281735e-05,3.409749059478859e-05,1.2316595558388215
2013-11-15,4.488960878325864e-05,0.7817868478567632,0.00011011917463656613,1.0748821726104016,5.496582413695317e-05,3.499716742094974e-05,1.2244665441916796
2013-11-18,4.304897041106976e-05,0.7784501584317405,0.00010403402531679689,1.0379790061133578,5.209546240334587e-05,4.459339955166011e-05,1.2101442126464856
2013-11-19,4.253689180732228e-05,0.774704432790026,0.0001049418453001193,1.0300526450130816,5.175988056769056e-05,4.469888728346864e-05,1.21682328840916
2013-11-20,3.986505410246521e-05,0.7721399934006921,9.778741712701754e-05,1.042412354535288,4.820962064183329e-05,4.584904843918991e-05,1.2093203365012382
2013-11-21,3.485111027762049e-05,0.7741570988064443,9.630532496415158e-05,1.0337613889023491,4.4850011647326264e-05,4.6038502594198304e-05,1.2869033809842934
2013-11-22,3.677714977289896e-05,0.7747147321902124,9.448065760178073e-05,1.0233538122946622,4.566698108796358e-05,4.764829511894781e-05,1.241721595337318
2013-11-25,4.464079349966786e-05,0.7721110978148223,8.757222348958172e-05,1.052530626468554,4.8275739592548304e-05,4.9750701850550506e-05,1.0814265564725567
2013-11-26,4.5604254902161166e-05,0.7692982162034784,7.982703846621221e-05,1.0295232616474232,4.641650285365369e-05,6.0181519921668935e-05,1.0178107931646974
2013-11-27,5.098239319509307e-05,0.7828488963017067,8.142823535501874e-05,1.0334271231135477,5.044005648924087e-05,6.156827459006644e-05,0.9893622744664643
2013-11-29,5.306536742177139e-05,0.7936722425997208,8.290864629648072e-05,1.035831541910296,5.2643734689223925e-05,6.17174531519255e-05,0.9920544650299645
2013-12-02,5.1303727815654587e-05,0.7961954115713674,8.451459171660555e-05,1.0302001618897052,5.2427600416315676e-05,6.564892425650829e-05,1.021906256104808
2013-12-03,5.129816798105141e-05,0.7958017635310822,8.869108999789666e-05,1.0194826714155465,5.367793759342957e-05,6.819751883741452e-05,1.046390927903258
2013-12-04,4.926678581923591e-05,0.7978797120151768,8.907790002819096e-05,1.0198384371311735,5.2856636326346904e-05,6.829789924608953e-05,1.0728655309539061
2013-12-05,6.186383108747796e-05,0.8041439991435098,9.42005515302399e-05,1.0002045622704627,6.138735960027497e-05,6.90928180183744e-05,0.9922980604526539
2013-12-06,6.149224160789946e-05,0.8024006087740191,0.00010431415697044522,0.9715575917888836,6.426478193959794e-05,6.451165070327705e-05,1.0450876445418493
2013-12-09,5.694825981469449e-05,0.8004925411995386,0.00010219988081986912,0.9602421524368606,6.106926782629227e-05,6.417926282662374e-05,1.072364072668897
2013-12-10,5.3452041059883435e-05,0.7996361930574905,9.12028081161149e-05,0.9530411236117696,5.5831422704368356e-05,6.395779853673196e-05,1.0445143271857336
2013-12-11,5.2671389427449466e-05,0.8014428036467881,9.440944688018785e-05,0.9386032859514908,5.65155095562135e-05,6.001186318841389e-05,1.0729830781103467
2013-12-12,5.926873458923956e-05,0.8041629684805524,9.238325801658734e-05,0.9604270039513576,5.950501028970844e-05,6.222510834696196e-05,1.0039865150168361
2013-12-13,5.102150798536989e-05,0.7932613073742932,6.988350197979801e-05,0.9549184300406932,4.73674763143677e-05,6.244526420977041e-05,0.9283825230714473
2013-12-16,5.265033739264804e-05,0.7962527446809315,7.136086151426579e-05,0.9556997504920124,4.8806938190603195e-05,6.1900458812938e-05,0.9270014326141521
2013-12-17,5.547285481711756e-05,0.7958480767138284,7.424435817411534e-05,0.955476099096683,5.107426882583845e-05,6.208059410381672e-05,0.920707416162728
2013-12-18,5.7755345996717895e-05,0.7943905875331079,0.00010301293517431774,0.8687010116024989,6.12739764872721e-05,5.117914388169695e-05,1.060923026774944
2013-12-19,6.478693026373803e-05,0.7937999476836195,9.375044219856493e-05,0.8705035532603121,6.18644889590988e-05,5.124005890244219e-05,0.9548914990609618
2013-12-20,6.101338500649426e-05,0.796837621777768,9.118695142252112e-05,0.8619184733768658,5.943588571976053e-05,5.118073705684375e-05,0.9741450292166903
2013-12-23,6.0371580554275465e-05,0.8003585785664833,9.226227955150242e-05,0.8648795494117789,5.973281301395632e-05,5.097727355797453e-05,0.989419400081055
2013-12-24,6.05937066863415e-05,0.7990139554784836,9.229126874532558e-05,0.8632890143028905,5.975144782524841e-05,5.18937108461288e-05,0.9860998953991547
2013-12-26,6.0130930524985e-05,0.799846061319396,9.094812853890913e-05,0.8676699749503812,5.9149660506048116e-05,5.5375258440415516e-05,0.9836811103641717
2013-12-27,6.1029823506439453e-05,0.8006526924900577,8.82995663098812e-05,0.86849311718417,5.87752534722004e-05,5.5426629469365244e-05,0.9630578968657649
2013-12-30,6.103786899254316e-05,0.8037429284592351,8.79742255513168e-05,0.8702916110249198,5.889718965955495e-05,5.559719214060983e-05,0.9649286685737714
2013-12-31,6.15980310886923e-05,0.8013667310482039,8.708049420089948e-05,0.8806536922580624,5.8691494245242705e-05,5.589793442030403e-05,0.9528144521492156
2014-01-02,6.274975633376732e-05,0.8077724673678116,8.812751243387533e-05,0.876107069853463,6.006905834846702e-05,5.357770966456566e-05,0.9572795474927167
2014-01-03,6.287727487442676e-05,0.8064318232107588,8.794279678766854e-05,0.885185889838568,5.996732127925823e-05,5.473623836383591e-05,0.9537201063344422
2014-01-06,6.194585296328845e-05,0.8023554912291122,8.545140889086905e-05,0.8891201903630543,5.837576187606921e-05,5.474327348235234e-05,0.9423675530089961
2014-01-07,5.985294868622432e-05,0.7978385087326568,8.063427453236722e-05,0.8890802111110122,5.5426519916876445e-05,5.683275347301012e-05,0.9260449340173167
2014-01-08,5.957982003469859e-05,0.7895226563124079,8.21574760858434e-05,0.8968607751977266,5.523797322531107e-05,5.751147997617166e-05,0.9271255467562862
2014-01-09,5.8876921963223624e-05,0.7878067083975995,8.110766273317001e-05,0.916247651649821,5.444063304427336e-05,6.035351322888063e-05,0.9246514802230777
2014-01-10,5.8643073362417135e-05,0.7829256796302628,8.075807246676718e-05,0.9188857484211864,5.387929093387511e-05,6.136109822294372e-05,0.9187664943973586
2014-01-13,6.549653155125348e-05,0.7911489322781045,8.219390849760099e-05,0.9526983470553704,5.8047993657821214e-05,6.015793164549942e-05,0.8862758421397703
2014-01-14,6.384952094066409e-05,0.7804719055296003,7.288019519280932e-05,1.0296487852815523,5.324034482142009e-05,6.317168857810214e-05,0.83384094409881
2014-01-15,6.070372053025981e-05,0.7720819229995678,6.783133641155834e-05,0.9805078185641222,4.9543447745170255e-05,6.12428798870181e-05,0.8161517500475718
2014-01-16,6.085694586035492e-05,0.7705200640496198,7.008120340939193e-05,0.980303579747778,5.031990402174654e-05,6.159440607169422e-05,0.826855559548007
2014-01-17,6.130074788390541e-05,0.7736248602329161,6.587265203457078e-05,0.9756384536777584,4.916045321240156e-05,6.130649207091721e-05,0.8019551948290128
2014-01-21,6.022038567812545e-05,0.7796425527282428,6.503666983078552e-05,0.9856086848806488,4.879175602745341e-05,6.299840292131377e-05,0.810219919351606
2014-01-22,6.0180607898710316e-05,0.7873146836593348,6.554575917780296e-05,0.974830973365824,4.944802332164592e-05,6.240669670307404e-05,0.8216604160076224
2014-01-23,6.197862719476769e-05,0.7981526954210884,6.659633902444327e-05,0.971606236376616,5.127812523168296e-05,6.113541880298611e-05,0.8273517428926197
2014-01-24,8.312838911315208e-05,0.8094641142292166,8.229166103684107e-05,0.9811885889951816,6.69499406979188e-05,5.1981375670925245e-05,0.8053799840483902
2014-01-27,7.785643656399444e-05,0.8073258291775097,8.208075683157879e-05,0.9783099042237836,6.453819050316885e-05,5.168724073088246e-05,0.8289384070400063
2014-01-28,5.7778264472590076e-05,0.8044106451849253,8.636299350551429e-05,0.9685275335474952,5.6822966027805905e-05,5.077897380447304e-05,0.9834661277297908
2014-01-29,5.541992369045716e-05,0.801444986665802,8.661059454754854e-05,0.9692358425887028,5.552546295254788e-05,4.8333999593814215e-05,1.0019043559619496
2014-01-30,5.718939038351772e-05,0.801498531041603,8.879229330202075e-05,0.9422054448723624,5.711472641138584e-05,4.871079270895468e-05,0.9986944436436344
2014-01-31,5.786696567157789e-05,0.7983447997386344,9.787702785974694e-05,0.9553416168746915,6.0082257511778216e-05,5.1506808010427194e-05,1.0382824952801766
2014-02-03,7.055814511505822e-05,0.8106995838706691,0.00011039924841099677,0.9616465914075112,7.155114469019512e-05,3.9654536142735795e-05,1.0140734931951176
2014-02-04,5.3287933521446234e-05,0.7931323438112106,0.00010653190108386283,0.933670944648737,5.975853453775718e-05,3.968059646026184e-05,1.121427133474913
2014-02-05,5.1744253938995175e-05,0.7777785865728323,0.00010557742733518767,1.0127085800289048,5.748738906580467e-05,5.452364473792739e-05,1.110990780417483
2014-02-06,5.460185755120456e-05,0.7749369765912265,0.00010590356830583852,0.9547223187663274,5.8928500419151845e-05,5.015869219052755e-05,1.0792398475434621
2014-02-07,6.356327391387762e-05,0.7730448069175755,0.00010618259884018644,0.9268390902788186,6.350888255692175e-05,4.687881037918521e-05,0.9991442958550315
2014-02-10,6.2547563500994e-05,0.7688943504161114,0.00010546182018385172,0.9447827494958966,6.244813884396476e-05,4.862720417719911e-05,0.9984104151870334
2014-02-11,5.609995653519849e-05,0.7615081506885967,0.00010031535867576323,0.9317599492313136,5.712675214967982e-05,4.7747462508304986e-05,1.018302966310448
2014-02-12,5.280573476410588e-05,0.7528999776781944,8.829311279941102e-05,0.9295160523419528,5.140924707816295e-05,4.765003928505152e-05,0.9735542419363857
2014-02-13,5.31879934714369e-05,0.7471301791045122,8.825722708283579e-05,0.941444203041163,5.118918581489087e-05,4.7989308204173145e-05,0.9624199461929424
2014-02-14,5.362200748552388e-05,0.7485092791013147,8.80531479345094e-05,0.9425228901944722,5.143291824885805e-05,4.785549548045344e-05,0.9591755449055724
2014-02-18,5.088126402858046e-05,0.7453973219411764,8.229193753232134e-05,0.93296414339597,4.823312692354178e-05,4.751996122861116e-05,0.9479545731499281
2014-02-19,5.093399391722896e-05,0.7316660076103262,8.883379842518456e-05,0.900471268403604,4.9215948679281733e-05,4.487517201012784e-05,0.9662691828027632
2014-02-20,5.128532994270177e-05,0.7224049795797658,8.81625954315301e-05,0.9088987901772024,4.857574738347429e-05,4.622486932681548e-05,0.9471665179447077
2014-02-21,5.0142924359823583e-05,0.714836075005921,8.753219795129286e-05,0.9002391045669763,4.735820223505789e-05,4.5904627175486946e-05,0.9444643055761439
2014-02-24,5.289213529725008e-05,0.7094249447510189,8.696170456127554e-05,0.900688878061575,4.8113397680987037e-05,4.57601862907927e-05,0.9096512630959805
2014-02-25,4.99909412374215e-05,0.7023265544617123,5.906360094824538e-05,0.8997598435946956,3.81631932561674e-05,4.5839814447892265e-05,0.7634021747043991
2014-02-26,4.8822079787728685e-05,0.6975514930728975,6.119787480041772e-05,0.8996435794584972,3.812875117252697e-05,4.583352886844327e-05,0.7809735131789806
2014-02-27,4.902946505121921e-05,0.6957388216128207,6.2592550172461e-05,0.9140083691883462,3.854216779006713e-05,4.613137332114413e-05,0.7861021479594689
2014-02-28,4.913560627678946e-05,0.6933116287198644,6.481515314589745e-05,0.9069500358143576,3.9125952187542744e-05,4.572554664150785e-05,0.7962851209597255
2014-03-03,5.060228536900576e-05,0.6933469873542346,6.649516503779793e-05,0.9160869828341992,4.021895041449794e-05,4.675693154612984e-05,0.7948050195996152
2014-03-04,5.593664385448813e-05,0.6972375108102233,7.205886897644681e-05,0.9231882324509884,4.4266243346200334e-05,4.379778764430738e-05,0.7913639484941781
2014-03-05,4.9068183379191435e-05,0.6981767557848882,7.605249359241334e-05,0.9215349318380582,4.265030142074585e-05,4.372824162059764e-05,0.8692048183473765
2014-03-06,4.928243059442446e-05,0.7002255358514974,7.870880868217706e-05,0.9135866282741164,4.361096268864649e-05,4.328967164093114e-05,0.8849190708053346
2014-03-07,4.8971813978785636e-05,0.6999124653241492,8.536481831242737e-05,0.9301684024510718,4.525392825874997e-05,4.6015436636059874e-05,0.9240811107865795
2014-03-10,4.912023117884392e-05,0.6969992679923857,8.361079050059576e-05,0.9313673178005056,4.466770999191693e-05,4.607473127604612e-05,0.909354636978079
2014-03-11,5.148937537691702e-05,0.6985021900627025,8.648026100064381e-05,0.939300406999184,4.6610641446760694e-05,4.642267796009372e-05,0.9052477546203932
2014-03-12,4.8906113932888686e-05,0.6998227714229165,8.836428255859593e-05,0.9287813487806786,4.600531676131786e-05,4.758722170396066e-05,0.9406864103831386
2014-03-13,5.192240840939531e-05,0.7040753909135737,8.954747982212306e-05,0.9480339574878156,4.8009066699501154e-05,4.597910889241336e-05,0.9246309670568741
2014-03-14,5.053194068255615e-05,0.7081220801995965,8.893811263167856e-05,0.944348546615084,4.747173228697559e-05,4.580357548668459e-05,0.9394401173941662
2014-03-17,5.312543808337814e-05,0.7086638122565792,9.571411945130002e-05,0.9341783198476876,5.053351670460415e-05,4.464400214262906e-05,0.9512112940187698
2014-03-18,5.3640183376897774e-05,0.7098618486393027,9.535598827227254e-05,0.9628643273458666,5.076833826838777e-05,4.643906084958323e-05,0.946460937906732
2014-03-19,4.9711758607667365e-05,0.7085143691241698,9.76029002620485e-05,0.9460755996549431,4.9352548890366845e-05,4.505557404725481e-05,0.9927741498719557
2014-03-20,4.924048797705463e-05,0.7043403972595245,0.00011712640799808709,0.8938239554925866,5.348982590309321e-05,4.2231303599346126e-05,1.0862976404299387
2014-03-21,5.1299807125194504e-05,0.7058228594133649,0.00010601172590788892,0.9386810431454852,5.2051175079373844e-05,4.340496053545561e-05,1.0146466038818756
2014-03-24,5.150721281894852e-05,0.7066850375796719,0.00010531709856828618,0.9421505522405688,5.204863736204045e-05,4.3112113792841005e-05,1.0105116257211408
2014-03-25,5.187847468728203e-05,0.7127164813718793,0.00010448795889345271,0.9336980142162192,5.24739218260817e-05,4.280184049566087e-05,1.011477730260748
2014-03-26,4.894688218699071e-05,0.7248676672143766,0.00010513511038395476,0.9259051801871464,5.199901687036862e-05,4.110198771911657e-05,1.0623560592014403
2014-03-27,4.819111839496585e-05,0.7269886823105992,0.00010611195716850686,0.9486087758433156,5.19868274483583e-05,4.1909380041692765e-05,1.0787636639242006
2014-03-28,4.77393720640184e-05,0.7321018855040391,0.0001013364454956241,0.9498416680314884,5.092050591498461e-05,4.1661655347026056e-05,1.066635435562502
2014-03-31,4.471229395078723e-05,0.725112784466757,8.853132393065816e-05,0.9424792886753308,4.562128540197145e-05,4.020754428460901e-05,1.0203297878696338
2014-04-01,4.637295349124256e-05,0.7253513625134548,8.879508366695176e-05,0.976670667757728,4.654523957817651e-05,4.163826147452344e-05,1.0037152278205976
2014-04-02,4.141854620280984e-05,0.7321368300364882,8.55229061959755e-05,0.985840330137086,4.357434877621998e-05,4.223739535456842e-05,1.0520492091357831
2014-04-03,4.131197301210188e-05,0.7358905732252777,8.250799023626713e-05,0.9898048352007722,4.29634563357358e-05,4.2309495071604125e-05,1.039975900525258
2014-04-04,4.5815215175484866e-05,0.7359459594531077,8.223540270134134e-05,1.0342854143139666,4.517313196191389e-05,4.0357939695536506e-05,0.9859853716475713
2014-04-07,4.72141155464609e-05,0.7412994534293759,8.605309579066344e-05,0.9892609326616738,4.725120176194379e-05,3.570066877575945e-05,1.0007854899970834
2014-04-08,4.530353492960697e-05,0.7211195566502062,7.021879814620178e-05,1.0083365082612203,4.067242011439573e-05,3.7731621924984516e-05,0.8977758618084195
2014-04-09,4.691297863661334e-05,0.7297857091813581,6.933909662651418e-05,1.0439863938483278,4.162276705677754e-05,3.6901054727371565e-05,0.8872335175983254
2014-04-10,5.810324280314903e-05,0.7573181799493189,9.383173261204898e-05,0.9044532600235524,5.5918232576465176e-05,2.1726840412104422e-05,0.9623943497596759
2014-04-11,5.691804938589508e-05,0.747111937886387,9.114592693983375e-05,1.0884777508050325,5.3812022239131536e-05,2.348238810987173e-05,0.9454298385086041
2014-04-14,5.793906540801691e-05,0.74143057725051,8.625823995583767e-05,1.137561722006822,5.241511363745082e-05,2.4367382675362253e-05,0.9046592876211332
2014-04-15,5.375893588153699e-05,0.7410565027658299,9.102178855392087e-05,1.1021181603724752,5.183813124007874e-05,2.289012281853422e-05,0.9642700397624885
2014-04-16,3.1303883437837385e-05,0.7306944988451609,8.570526917863559e-05,1.0655479057343578,3.7847631641497345e-05,2.0516839202738105e-05,1.2090395019727953
2014-04-17,3.0074876652121772e-05,0.7216517632927252,8.355562833729347e-05,1.0648761931041273,3.6175742963252984e-05,2.0551152292590926e-05,1.2028559046708776
2014-04-21,3.398061258211898e-05,0.7203712817937631,8.197445963715402e-05,1.0929041284694077,3.801992660518946e-05,2.2169941637031645e-05,1.118871136101767
2014-04-22,3.465237531876505e-05,0.713555617798863,7.975144563826265e-05,1.0925201419561494,3.751142965740623e-05,2.215771807411625e-05,1.0825067347430275
2014-04-23,3.661275306357103e-05,0.7158289556318551,7.906461466997737e-05,1.1347268781513835,3.851381451033421e-05,2.280879708033476e-05,1.0519234771409391
2014-04-24,2.8915216768426475e-05,0.698990169633428,7.233634801702392e-05,1.1534301806274951,3.196778780379351e-05,2.3180162175731108e-05,1.1055697095344013
2014-04-25,3.367547480592454e-05,0.6918738396466363,7.100349138014042e-05,1.2071327628707609,3.383168479623111e-05,2.197851673697903e-05,1.0046386870922184
2014-04-28,3.364553762091845e-05,0.6855505933121944,7.072994993903507e-05,1.1872242405272146,3.3442976411540816e-05,2.2334678043652722e-05,0.9939795520089507
2014-04-29,3.9441733334885286e-05,0.6835716984381038,7.175093080416933e-05,1.1656834640820697,3.6364350870953934e-05,2.159856830066087e-05,0.9219764902875229
2014-04-30,4.001418281063408e-05,0.6832681496827546,7.186350653498542e-05,1.1687822564152608,3.6639737614994664e-05,2.1945426235917656e-05,0.9156687714551393
2014-05-01,2.1991126094734782e-05,0.6846275421267061,6.901398450150514e-05,1.19822990574772,2.6671451538626997e-05,2.3042664917303312e-05,1.2128279117554057
2014-05-02,2.5114593555483047e-05,0.6862598141769034,6.683490298405033e-05,1.174946151136082,2.811598522181984e-05,2.3923065684039867e-05,1.1195078733687698
2014-05-05,2.3421323104644024e-05,0.6876103892249997,6.415092415172585e-05,1.152940809891409,2.665321491265987e-05,2.3772894525485482e-05,1.13798929264483
2014-05-06,2.3724080850696792e-05,0.6899893550533072,6.467683473211878e-05,1.1760655014307595,2.7027847951495167e-05,2.2357450837631285e-05,1.1392579599433181
2014-05-07,2.503936026433856e-05,0.6883313234987084,6.128996476588936e-05,1.1768356282857513,2.6965211651387934e-05,2.1755237404078774e-05,1.0769129628999428
2014-05-08,2.245244272166245e-05,0.6842261643959903,6.012514229425529e-05,1.1346896272734668,2.5139667797064955e-05,2.125624079422689e-05,1.119685199009987
2014-05-09,2.6257615904936162e-05,0.6817153344042615,6.024118959928868e-05,1.1263445072663727,2.7112994025555655e-05,2.1323198408410082e-05,1.0325763817901947
2014-05-12,2.5472098693136958e-05,0.681110880087479,6.051959531855406e-05,1.0643403086529566,2.674226510616134e-05,1.851076828836695e-05,1.0498650083107053
2014-05-13,2.7268227179962204e-05,0.6808711826689682,6.007890354915523e-05,1.0256125280668766,2.7558425685326706e-05,2.1323868844500485e-05,1.0106423678902658
2014-05-14,2.54765910501542e-05,0.674338927288623,6.254645070637163e-05,1.009556585503308,2.6918460825625735e-05,2.227717293484952e-05,1.0565958676587859
2014-05-15,2.174205444419079e-05,0.6572513025264964,6.26169685699115e-05,1.060316996825591,2.4250894607763414e-05,2.124886089092804e-05,1.1153911269062688
2014-05-16,2.0552751262807784e-05,0.6439689653973381,6.346658323611106e-05,1.071978839258758,2.325800611616543e-05,2.160116115575547e-05,1.1316249498067477
2014-05-19,2.1296152341554682e-05,0.6370827753321168,6.450300150493202e-05,1.0555879537875912,2.3612196990151547e-05,2.1146913465515824e-05,1.1087541360266109
2014-05-20,2.0908636850371392e-05,0.6328248709928337,6.405212553499476e-05,1.0135080802198335,2.3158646424959514e-05,1.9028021209396135e-05,1.1076114904424368
2014-05-21,2.119414789263069e-05,0.6301958270740543,6.984590884790746e-05,0.9224951918472308,2.4246775411963674e-05,1.6926627806231836e-05,1.1440316230120484
2014-05-22,2.007249814887391e-05,0.6158206742553607,6.611015993271425e-05,0.9148658049178764,2.243308914018877e-05,1.6748553334744255e-05,1.1176032486742211
2014-05-23,2.2049522594442057e-05,0.6138383353483465,5.0177087065932525e-05,0.897220115418721,2.0417676833658657e-05,1.676521594208439e-05,0.9259917871784338
2014-05-27,2.174082787467674e-05,0.6126160728745216,5.163321866152123e-05,0.8746914396482884,2.052537143711206e-05,1.576243319757031e-05,0.9440933691867173
2014-05-28,2.1661197917021908e-05,0.6132285485655244,5.19870647200902e-05,0.9732980083383698,2.057838313649189e-05,2.6677344226229886e-05,0.9500113158709882
2014-05-29,2.1856321025887475e-05,0.610211436360301,5.2786652930650084e-05,1.0300233830588728,2.0726736962910535e-05,2.7869099384630053e-05,0.9483177401338946
2014-05-30,2.8179051435749515e-05,0.6338195502915236,5.359018394569279e-05,1.0496479185244898,2.463039857331035e-05,2.9552594127130883e-05,0.8740676963335555
2014-06-02,2.8496658002674943e-05,0.6569373176914877,5.1770208463430065e-05,1.054922590152442,2.523253329277462e-05,3.195704632137388e-05,0.8854558766296763
2014-06-03,3.418588872187905e-05,0.6679152117511515,5.243309855022637e-05,1.0530863438962572,2.827792469177056e-05,3.190154196372502e-05,0.827181206895833
2014-06-04,2.793146765100254e-05,0.6733344260929911,5.1872124409654806e-05,1.0620202494423554,2.5629770363355367e-05,3.272504244527434e-05,0.9175948318789988
2014-06-05,4.136471088316827e-05,0.6801099709663317,5.630638912071652e-05,0.992266381444202,3.282259978059458e-05,3.265012410189451e-05,0.7934927884132859
2014-06-06,3.9833023701562004e-05,0.6843665564872408,5.965219495931152e-05,0.9737351531110706,3.335981472691632e-05,3.1710706947968894e-05,0.8374913985153518
2014-06-09,5.1073182956276414e-05,0.6826839370733166,6.484129288526203e-05,0.965016166623722,3.9286376971056085e-05,3.142173050144392e-05,0.7692173210486808
2014-06-10,4.95066057749403e-05,0.6783757724373626,6.536760909698745e-05,0.9585271441676252,3.8590748763578106e-05,3.224806632185538e-05,0.7795070609165519
2014-06-11,4.7157992518462575e-05,0.6740578464580652,5.54535000616062e-05,0.9663310736666556,3.446984293421437e-05,3.272998649982045e-05,0.7309438144704583
2014-06-12,4.667919578081926e-05,0.673128604912407,6.129780021376242e-05,0.9546019633324856,3.6006604941376195e-05,3.1186838198399865e-05,0.7713630095609211
2014-06-13,3.72024477228719e-05,0.6791402342300529,6.2062836128291e-05,0.964667205241279,3.263330248994418e-05,3.2767569671258435e-05,0.877181596572243
2014-06-16,2.938646502467408e-05,0.6476476513438547,4.010890477285405e-05,0.9658921350679162,2.2234781698335328e-05,3.3309172845759965e-05,0.756633425615027
2014-06-17,3.191330809025626e-05,0.6568536533543119,4.305068681509451e-05,0.948984205903892,2.4346950591935408e-05,3.271561670123223e-05,0.7629090197443053
2014-06-18,3.560112133469648e-05,0.6604383160050407,4.611527196812831e-05,0.9548064138817351,2.676002329225663e-05,3.20263000358325e-05,0.7516623715494206
2014-06-19,3.687128606172102e-05,0.6618113407959858,4.1818604974865924e-05,0.9552555144703382,2.5987417192805486e-05,3.210458247085466e-05,0.7048145038744679
2014-06-20,3.6786047916274955e-05,0.6560305576728716,5.393854209177902e-05,1.0016331622954355,2.9222356663722596e-05,3.39340639432916e-05,0.794386956985232
2014-06-23,3.78482539714106e-05,0.6713733563552258,5.5142447537074906e-05,1.0035678013261002,3.067114902366878e-05,3.398578531086014e-05,0.8103715708216506
2014-06-24,3.933090292313687e-05,0.6833893177667268,6.411756944364126e-05,0.9957478472354137,3.4318134318458204e-05,3.2754828505854565e-05,0.872548855171849
2014-06-25,4.004889359785303e-05,0.6873593058655479,6.716163883327041e-05,1.0008418842232274,3.56483735937422e-05,3.259749580806614e-05,0.8901213090104758
2014-06-26,4.4267929857314866e-05,0.6958250797157621,6.94160372860313e-05,1.0047173318317495,3.857221629830759e-05,3.280699710417221e-05,0.8713354435735803
2014-06-27,3.536085878696092e-05,0.7336311371370198,6.939755912102143e-05,0.9929046923394428,3.634220345079982e-05,3.240388737462044e-05,1.0277522859314934
2014-06-30,3.524942345217237e-05,0.7517499316396075,6.946407610596948e-05,0.9884261179429296,3.7198852079237475e-05,3.225953191974993e-05,1.055303844322735
2014-07-01,3.707778978776346e-05,0.7707952801096125,6.807681445054027e-05,0.9965389416980096,3.872537021235945e-05,3.172783910339338e-05,1.04443577769945
2014-07-02,3.729144432547138e-05,0.7852383421881461,6.406711595673925e-05,0.9911438773408442,3.838165405822641e-05,3.192428671971659e-05,1.0292348487025582
2014-07-03,3.7850371933542936e-05,0.7982676967718192,6.502401984271458e-05,0.9832445873254666,3.9602311740416865e-05,3.139889575253129e-05,1.0462859337274137
2014-07-07,3.637233936281704e-05,0.8072445025469166,6.872087744499743e-05,0.9729735212367644,4.0358504170080266e-05,3.1723729732930835e-05,1.1095933029630267
2014-07-08,3.904012916123487e-05,0.8208686086024342,6.868947946953186e-05,0.9984221699601128,4.250836327539987e-05,3.178286708855442e-05,1.0888376700763789
2014-07-09,3.921043801203444e-05,0.8272259566049626,6.787562440831766e-05,1.0134683621989422,4.267582435482514e-05,3.189126886909836e-05,1.0883791795880247
2014-07-10,3.784415060760939e-05,0.8291448805321282,6.609099810244421e-05,0.9671630400615796,4.146684180978261e-05,3.0870869719909536e-05,1.09572658241786
2014-07-11,4.137743263306523e-05,0.8332309856758419,6.747651654060775e-05,0.968698864053294,4.4027447619290596e-05,3.0917753770378934e-05,1.0640449350670371
2014-07-14,3.5819786180035966e-05,0.8250325454113325,6.585068425210513e-05,0.9953816920730814,4.006938910448986e-05,3.2439911196774445e-05,1.1186384224376635
2014-07-15,3.740515266448331e-05,0.8259440630969442,6.247806473431405e-05,1.0009801041956727,3.992823711934219e-05,3.2531307844619314e-05,1.0674528580992688
2014-07-16,4.331224214055195e-05,0.818316248261589,5.4633453257650376e-05,1.045906217081421,3.9806668650351706e-05,3.4306968227881076e-05,0.9190627564644575
2014-07-17,4.7474517764657056e-05,0.8288288433128148,5.7466947698218487e-05,1.027973329368678,4.329165635867746e-05,3.1253975581739986e-05,0.9118924930061412
2014-07-18,4.82618636397603e-05,0.8338104437639734,5.6412774600976874e-05,1.0298633170215492,4.35068965269886e-05,3.060129494490524e-05,0.9014756838180956
2014-07-21,3.56854935741795e-05,0.8278446800358235,5.612699905466288e-05,1.0681903824711914,3.7049352931269425e-05,3.2477310189580253e-05,1.0382188732868405
2014-07-22,3.6878426197529086e-05,0.8279500452105965,5.754757569377298e-05,1.0205737884010422,3.8142033227376676e-05,3.198302818514006e-05,1.03426412567281
2014-07-23,3.8554343811198455e-05,0.8271620028842908,5.52808069842744e-05,1.000269916948492,3.818690151874031e-05,3.720572868435422e-05,0.9904694969195296
2014-07-24,3.79220014302475e-05,0.8184332279851891,5.117139463938017e-05,1.0031794801073095,3.605309102892657e-05,3.8803333074727014e-05,0.9507169893245603
2014-07-25,3.58816002468109e-05,0.8112148932892451,4.481538534697266e-05,1.0181976118028069,3.2530098974433875e-05,3.89583148108454e-05,0.9065955462040771
