Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_EWJ,Predicted_Covariance,Future_Cov_45_EWJ,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.6149717880529642,8.04592309795806e-05,0.747157432867033,3.6963968578104784e-05,2.3610669056675343e-05,0.8232043766018221
2013-11-14,4.545126757048379e-05,0.6076827569405776,8.13448395024645e-05,0.731597993205033,3.695004030544537e-05,2.280954710575924e-05,0.8129595120343983
2013-11-15,4.488960878325864e-05,0.6027458220003353,8.381120482515995e-05,0.782064279491741,3.6970741487268836e-05,2.5463288182413022e-05,0.8235924190334423
2013-11-18,4.304897041106976e-05,0.5973153552792789,8.196050221910388e-05,0.7574910814202058,3.548030702814752e-05,3.2543146105694285e-05,0.8241847990637192
2013-11-19,4.253689180732228e-05,0.5982401150875303,8.24405728128579e-05,0.774462736121348,3.542655384995517e-05,3.3607624537185875e-05,0.8328430297734369
2013-11-20,3.986505410246521e-05,0.5884184358185336,7.078678593679489e-05,0.7960924235964975,3.125780999836716e-05,3.501501102969927e-05,0.7840904948485751
2013-11-21,3.485111027762049e-05,0.5918378206385265,7.207873825199136e-05,0.7645029135755226,2.9662968578381682e-05,3.4047092247554994e-05,0.8511341056881521
2013-11-22,3.677714977289896e-05,0.591590194863062,7.312470099210533e-05,0.742867244603549,3.067906030680571e-05,3.4588582443153625e-05,0.8341880895134802
2013-11-25,4.464079349966786e-05,0.6000300778149383,7.633120437158567e-05,0.7981541426274449,3.5025958691256295e-05,3.7726910535487514e-05,0.7846177441159708
2013-11-26,4.5604254902161166e-05,0.6026248539784265,7.931620855718915e-05,0.8095620674947487,3.6243547075229565e-05,4.73235307134302e-05,0.7947404721990535
2013-11-27,5.098239319509307e-05,0.6128701105846934,8.075005819532337e-05,0.795028700305096,3.932330144825182e-05,4.7365260919312575e-05,0.7713114074063631
2013-11-29,5.306536742177139e-05,0.6219115563723304,7.845948913303769e-05,0.7942342801816952,4.0128872058834425e-05,4.732247956879849e-05,0.7562158524199826
2013-12-02,5.1303727815654587e-05,0.6250796636538419,7.919553075074445e-05,0.8064511227300956,3.984374647764975e-05,5.139064293638912e-05,0.7766247829166911
2013-12-03,5.129816798105141e-05,0.6258337156975724,8.021309966393356e-05,0.8368643006247252,4.0145099023732617e-05,5.598140165243819e-05,0.782583484044917
2013-12-04,4.926678581923591e-05,0.6356398732261648,8.201766766933189e-05,0.8335534113623712,4.040563671251239e-05,5.5822515442354294e-05,0.8201394923704615
2013-12-05,6.186383108747796e-05,0.653388876341968,8.67534093972232e-05,0.8478575936021245,4.7866692323915914e-05,5.856888943524708e-05,0.773742774776274
2013-12-06,6.149224160789946e-05,0.6685706310335326,9.036095925811181e-05,0.8326880256434399,4.98365389472906e-05,5.5290679120938556e-05,0.8104524675660623
2013-12-09,5.694825981469449e-05,0.6751630565173854,9.169471420271468e-05,0.8132698350289441,4.8788902641744404e-05,5.4356141686583106e-05,0.8567233274642624
2013-12-10,5.3452041059883435e-05,0.6631079828961398,8.772408412179025e-05,0.8076339883021857,4.540731521511225e-05,5.419964641136561e-05,0.8494963768407177
2013-12-11,5.2671389427449466e-05,0.6785637378740998,9.207567855601169e-05,0.8172941639120661,4.725529720081616e-05,5.225567210715569e-05,0.8971720266826542
2013-12-12,5.926873458923956e-05,0.6906479015150198,8.529657867898792e-05,0.8414664539752343,4.910608710621364e-05,5.451777287969158e-05,0.8285327406859977
2013-12-13,5.102150798536989e-05,0.6783439915980803,8.608589307659229e-05,0.8218532582323959,4.495651342994737e-05,5.3743693950692324e-05,0.8811286691651368
2013-12-16,5.265033739264804e-05,0.667120275849391,9.009259128723787e-05,0.8349620363198385,4.5946164054679926e-05,5.4080304104897816e-05,0.8726660897161835
2013-12-17,5.547285481711756e-05,0.6615641358668333,9.159340661423347e-05,0.8534626322672789,4.715679903916836e-05,5.5452425556904084e-05,0.8500878347551157
2013-12-18,5.7755345996717895e-05,0.655660810150776,9.496347279750104e-05,0.8653625424499044,4.855719770438453e-05,5.098245941739545e-05,0.8407394478624356
2013-12-19,6.478693026373803e-05,0.6454613096365994,9.766712976138274e-05,0.8618467637084879,5.134381425229225e-05,5.073049819487225e-05,0.7925026551386084
2013-12-20,6.101338500649426e-05,0.6347516646236289,0.00010441202577492621,0.8552826961269041,5.0663089434567214e-05,5.0786704464332474e-05,0.8303602468405029
2013-12-23,6.0371580554275465e-05,0.6389181936932562,0.00011310320329663933,0.847825332168588,5.279575207291208e-05,4.9972072893541526e-05,0.8745133320709976
2013-12-24,6.05937066863415e-05,0.6319903126889369,0.00012680289776626332,0.9041782116285296,5.5397321999662656e-05,5.4351627195800465e-05,0.9142421718219432
2013-12-26,6.0130930524985e-05,0.6322213341600699,0.00014033695180038172,0.9494576772244492,5.807699388220632e-05,6.0595002446116875e-05,0.9658422607991198
2013-12-27,6.1029823506439453e-05,0.6305718404572795,0.00012786244059368788,0.9488573782801746,5.570281258375302e-05,6.055542097526618e-05,0.9127146267738369
2013-12-30,6.103786899254316e-05,0.6287443671272527,0.0001343054229675019,0.9627781540928396,5.692729697370855e-05,6.150554750130592e-05,0.9326553812136399
2013-12-31,6.15980310886923e-05,0.6449951469974825,0.00013605871511326363,0.9654437723745398,5.9047708040545294e-05,6.127983468315368e-05,0.9585973284685851
2014-01-02,6.274975633376732e-05,0.6581148871418797,0.00015330027689707513,0.9440501976138176,6.454746735474596e-05,5.773272370121258e-05,1.028648892458109
2014-01-03,6.287727487442676e-05,0.6508508753119209,0.00015774849387236017,0.9549688920619748,6.482028847130315e-05,5.905133091930026e-05,1.0309016826946908
2014-01-06,6.194585296328845e-05,0.6605691433315626,0.00015841164043141158,0.9571615922527168,6.543618134262927e-05,5.893259356769145e-05,1.05634482717365
2014-01-07,5.985294868622432e-05,0.6657519329693463,0.0001557056506160145,0.9748209456816216,6.426986658020682e-05,6.23135660808591e-05,1.0737961619424623
2014-01-08,5.957982003469859e-05,0.6772919716632447,0.0001489731746855883,0.9821873498393162,6.380865019271745e-05,6.298307347724015e-05,1.0709775584343162
2014-01-09,5.8876921963223624e-05,0.6796014985599371,0.00015148036173427134,0.9944749650567434,6.41807877511719e-05,6.55063703042174e-05,1.0900839515907648
2014-01-10,5.8643073362417135e-05,0.6793381062884806,0.00014924925827267823,0.976133929651697,6.355510321507005e-05,6.518400142674891e-05,1.0837614669731976
2014-01-13,6.549653155125348e-05,0.6720497636519902,0.00014145369401942541,1.0154785825569277,6.468710726359495e-05,6.412217607571627e-05,0.9876417228746667
2014-01-14,6.384952094066409e-05,0.6356625111188474,0.00012784680197875783,1.0228473374917622,5.7431525895913723e-05,6.275440168591264e-05,0.8994824871009657
2014-01-15,6.070372053025981e-05,0.6381125627992226,0.000127718664354529,0.9946387181581516,5.618651994947502e-05,6.212550108610248e-05,0.9255861001380791
2014-01-16,6.085694586035492e-05,0.6372897822308634,0.00012841672902948984,0.9790323888322504,5.6338182699499174e-05,6.151453464098317e-05,0.9257477828212953
2014-01-17,6.130074788390541e-05,0.6394207998177146,0.00012373483671961153,0.9973193397628032,5.568851546613434e-05,6.266886054445654e-05,0.9084475701927844
2014-01-21,6.022038567812545e-05,0.6406941920220429,0.0001246011106155367,0.952312237312029,5.549878941715204e-05,6.0870151565624585e-05,0.9215947190008035
2014-01-22,6.0180607898710316e-05,0.6424988504102467,0.00012418465836502935,0.93741677609647,5.5543675316012976e-05,6.001151587155433e-05,0.9229497217691497
2014-01-23,6.197862719476769e-05,0.6535544768213453,0.00013103269043241724,0.91757660127096,5.889692206813534e-05,5.773576548018012e-05,0.9502779382810772
2014-01-24,8.312838911315208e-05,0.6808860271853688,0.00014035926179040785,0.9547957899231366,7.354779246794548e-05,5.058313886002206e-05,0.8847494009276933
2014-01-27,7.785643656399444e-05,0.6866242897682979,0.00014440686119949377,0.9325416322510688,7.280485449012349e-05,4.9269156562382564e-05,0.9351167058651757
2014-01-28,5.7778264472590076e-05,0.6701626843505951,0.00014399616561596237,0.9297608913788228,6.112768547941207e-05,4.8746475771133594e-05,1.0579702598787983
2014-01-29,5.541992369045716e-05,0.6478964501174929,0.0001397531150485724,0.9808748468032232,5.701896248121393e-05,4.891441521636748e-05,1.028853139525923
2014-01-30,5.718939038351772e-05,0.6392594449311206,0.00013779691646088532,0.961133561879638,5.674853267009428e-05,4.968935167285156e-05,0.9922912674804364
2014-01-31,5.786696567157789e-05,0.6308416114058594,0.00015346721754318902,0.8948874903494966,5.944885536553359e-05,4.8247451322337156e-05,1.0273366622147369
2014-02-03,7.055814511505822e-05,0.6478559921464774,0.00015821260631056433,0.86721730884415,6.84498656519347e-05,3.576064265650123e-05,0.9701199704203453
2014-02-04,5.3287933521446234e-05,0.6161012627728981,0.00014793859864102647,0.9106746466802847,5.470251433434191e-05,3.8703264108863325e-05,1.0265459874199543
2014-02-05,5.1744253938995175e-05,0.5955893020514567,0.00014026163725799966,0.9946149862652588,5.073964276051127e-05,5.354949610538273e-05,0.9805850678672784
2014-02-06,5.460185755120456e-05,0.5891568731872576,0.00013744822151686104,0.9655687093144082,5.1039242453503804e-05,5.072853407458699e-05,0.9347528590147358
2014-02-07,6.356327391387762e-05,0.5906321273654472,0.00014138616785586527,0.9623093914531456,5.599170049546702e-05,4.8672871009864526e-05,0.8808813179027029
2014-02-10,6.2547563500994e-05,0.5874090390209153,0.00013807487201424992,0.947827405800162,5.4588749802439606e-05,4.878391017530914e-05,0.8727558156853238
2014-02-11,5.609995653519849e-05,0.5856638642238146,0.000139172707289254,0.9709979604945692,5.1749568012766314e-05,4.9758190135349245e-05,0.9224529074331344
2014-02-12,5.280573476410588e-05,0.5760682183144422,0.00013317257726809742,0.9720160034642112,4.830831207162978e-05,4.98287260710258e-05,0.9148307903948877
2014-02-13,5.31879934714369e-05,0.5660928178413521,0.00013299027039723855,0.99514001942601,4.761067983435143e-05,5.0726406242955625e-05,0.8951396119110865
2014-02-14,5.362200748552388e-05,0.5636024409238064,0.00013292689475701255,0.9956569315489612,4.7582891502174064e-05,5.055331417785752e-05,0.8873761676121474
2014-02-18,5.088126402858046e-05,0.5502259251872288,0.00014229177968731648,0.980494684349195,4.681768129241864e-05,4.994090042467797e-05,0.9201359711920822
2014-02-19,5.093399391722896e-05,0.5655895600870539,0.00014290118590871571,0.9637241092032444,4.825287193465572e-05,4.802739042132191e-05,0.9473608532067948
2014-02-20,5.128532994270177e-05,0.5684328025675296,0.0001396741319291581,0.9787622842766468,4.810981636660891e-05,4.9777994185560125e-05,0.9380814439598871
2014-02-21,5.0142924359823583e-05,0.574028723371549,0.00013819933830952255,0.9896775005943528,4.778498295246767e-05,5.0465233578810304e-05,0.9529755905252869
2014-02-24,5.289213529725008e-05,0.5774616974581998,0.0001382778275518866,0.9721233589739128,4.9384994205256784e-05,4.9389469646849816e-05,0.9336925788251238
2014-02-25,4.99909412374215e-05,0.5894997370837095,0.00013480761546723027,0.9666745166319334,4.839343904443761e-05,4.924889768016204e-05,0.9680441665341548
2014-02-26,4.8822079787728685e-05,0.595680637040208,0.0001331496123509829,0.9641283632878646,4.8027676265896146e-05,4.911879124201304e-05,0.983728601376949
2014-02-27,4.902946505121921e-05,0.5950920940844905,0.00013211695394370175,0.9726171620121568,4.789520473825624e-05,4.9089447002742604e-05,0.9768657416152093
2014-02-28,4.913560627678946e-05,0.5944264221915302,0.00013017882337862282,0.9661656051284369,4.754079457037698e-05,4.8711007989599774e-05,0.9675426472316505
2014-03-03,5.060228536900576e-05,0.6038112737317841,0.00013735598908423474,0.8882594658642026,5.033963745829856e-05,4.533661957745688e-05,0.9948095642560036
2014-03-04,5.593664385448813e-05,0.6173231447388218,0.0001425766666354351,0.7730991010103531,5.512961900513919e-05,3.667727670678901e-05,0.9855725193050855
2014-03-05,4.9068183379191435e-05,0.6003523139275854,0.00013708367932507373,0.7787300423197314,4.923784704547281e-05,3.695193125219421e-05,1.0034577124033763
2014-03-06,4.928243059442446e-05,0.5904720154030748,0.0001354164735310844,0.7644832698282628,4.823709320281607e-05,3.6224511941872545e-05,0.9787888426159188
2014-03-07,4.8971813978785636e-05,0.5858596929333872,0.0001286359179586859,0.7417211457842369,4.6499452588509784e-05,3.669294968042686e-05,0.9495146046387649
2014-03-10,4.912023117884392e-05,0.5783841877470732,0.00011979611396786152,0.7452496377636343,4.4367808488590756e-05,3.686749163006915e-05,0.9032491790816319
2014-03-11,5.148937537691702e-05,0.5780170833550692,0.00011842558101010338,0.7334246549507861,4.513591469101153e-05,3.624776089850316e-05,0.8766063748220613
2014-03-12,4.8906113932888686e-05,0.5648537795407076,0.0001160091379225521,0.7452650678859356,4.2546487938640775e-05,3.818454586783472e-05,0.8699625571769024
2014-03-13,5.192240840939531e-05,0.560283133522696,0.00011700912454096175,0.7012543527221294,4.3671170101951766e-05,3.401043811819785e-05,0.8410852161867266
2014-03-14,5.053194068255615e-05,0.5553046524871759,0.00011605407776155772,0.6859046921583978,4.2525017727423964e-05,3.32683175682948e-05,0.841547289754177
2014-03-17,5.312543808337814e-05,0.5652184714614074,0.00011481572083824211,0.6885160457903959,4.414365477984078e-05,3.2903901932248356e-05,0.8309325319926618
2014-03-18,5.3640183376897774e-05,0.5678531009944926,0.00011047905071577267,0.7306247184730588,4.371405513372376e-05,3.523811693481945e-05,0.8149497705213087
2014-03-19,4.9711758607667365e-05,0.5804762753811918,0.00010618625351052467,0.7348738618321445,4.217432952460679e-05,3.4997376223682644e-05,0.8483773398051135
2014-03-20,4.924048797705463e-05,0.5828325027791955,0.00010519384528509868,0.7967443892629665,4.1946922387412714e-05,3.7644498099736743e-05,0.8518786898894948
2014-03-21,5.1299807125194504e-05,0.5847238379038736,0.00010203497672679247,0.8088463664797898,4.230417211878461e-05,3.740135680023583e-05,0.8246458318165503
2014-03-24,5.150721281894852e-05,0.584892903580762,0.000101469727750619,0.8272676291477808,4.228424929446357e-05,3.785515603651217e-05,0.8209384080457951
2014-03-25,5.187847468728203e-05,0.5924089302084619,0.00010053534689711169,0.8414047105526867,4.278333018583808e-05,3.857100439868122e-05,0.8246836562511038
2014-03-26,4.894688218699071e-05,0.5799061221215316,9.944706297754058e-05,0.8944784738670681,4.04590975081165e-05,3.970692035707941e-05,0.8265919237419758
2014-03-27,4.819111839496585e-05,0.5708906932973913,0.00010088076269539849,0.920720338755488,3.98052764362388e-05,4.0677273467890873e-05,0.8259878119034678
2014-03-28,4.77393720640184e-05,0.5663449865390979,9.66135360901205e-05,0.9089718565947664,3.846257891799861e-05,3.9869036581728505e-05,0.8056783584505546
2014-03-31,4.471229395078723e-05,0.5620430829877053,9.32670537671894e-05,0.941593608529207,3.629503438952828e-05,4.0169759874781344e-05,0.8117461928810129
2014-04-01,4.637295349124256e-05,0.5604536975617976,9.151733580078671e-05,0.9418121705175382,3.6511006185478565e-05,4.015214412646342e-05,0.7873340694673155
2014-04-02,4.141854620280984e-05,0.5808504728034062,9.238542684646834e-05,0.9244863294107,3.593052041755809e-05,3.9608741295645295e-05,0.8674983482428594
2014-04-03,4.131197301210188e-05,0.6004857208664321,9.676793628743447e-05,0.9197278422210924,3.7967009650824076e-05,3.931403365975388e-05,0.919031624069421
2014-04-04,4.5815215175484866e-05,0.6078745446400207,0.00010105526253000838,0.9737899600369504,4.136169138710335e-05,3.799739988536677e-05,0.9027937821240543
2014-04-07,4.72141155464609e-05,0.6136837050674285,9.637753966708743e-05,0.9662779964447448,4.13969589523651e-05,3.487125545690185e-05,0.8767920032649675
2014-04-08,4.530353492960697e-05,0.5877662751202444,0.00010083572615141113,0.9625647387578008,3.972628223486918e-05,3.601885729969218e-05,0.8768914455924075
2014-04-09,4.691297863661334e-05,0.6174917445608775,0.0001032547063111108,0.9420208720378878,4.2976652801470666e-05,3.3296950954752146e-05,0.9160930311922134
2014-04-10,5.810324280314903e-05,0.6572044615771339,0.00011233621853872095,0.7378367594894033,5.3095851392586815e-05,1.7724367009515825e-05,0.9138190715529078
2014-04-11,5.691804938589508e-05,0.6546612264021195,0.00010738116661835508,0.7540310404002933,5.1180636519561744e-05,1.6267167174041383e-05,0.8991987088764302
2014-04-14,5.793906540801691e-05,0.653404902688534,0.00010221999533596671,0.7503467510480599,5.0284722749433186e-05,1.6072962080463864e-05,0.8678897803290315
2014-04-15,5.375893588153699e-05,0.6556378120696593,9.842662663194709e-05,0.7862069789116526,4.769200980196589e-05,1.6328897349803493e-05,0.8871457185659299
2014-04-16,3.1303883437837385e-05,0.6255661213435959,9.057704104738543e-05,0.6736101823008251,3.331051860138745e-05,1.2970183434472913e-05,1.0641017964283825
2014-04-17,3.0074876652121772e-05,0.6147289653031017,8.494039540307948e-05,0.6887627843759742,3.107010662281811e-05,1.3292501951722582e-05,1.0330917390687329
2014-04-21,3.398061258211898e-05,0.6133184760975285,7.926715362085761e-05,0.6738304345392693,3.183085333935913e-05,1.3668885511405918e-05,0.9367357125312367
2014-04-22,3.465237531876505e-05,0.6000197020922233,7.520176360635512e-05,0.6898915765596998,3.06299317149108e-05,1.3991891287008315e-05,0.8839201189860133
2014-04-23,3.661275306357103e-05,0.6040097976956739,6.764472320452883e-05,0.708894955153199,3.0059180664713822e-05,1.4249280152510082e-05,0.8210030153297081
2014-04-24,2.8915216768426475e-05,0.5692346070780625,6.470996958586127e-05,0.7107940734260175,2.4622952061523588e-05,1.4284628729412978e-05,0.8515568898798725
2014-04-25,3.367547480592454e-05,0.5552131990642319,6.356226847110095e-05,0.6842511892205949,2.5687174740774472e-05,1.2458303408829502e-05,0.7627858222879552
2014-04-28,3.364553762091845e-05,0.5527508162692425,6.214825685076408e-05,0.7557684283050681,2.5275956816179453e-05,1.4217907574271901e-05,0.7512424708727088
2014-04-29,3.9441733334885286e-05,0.5380455900583033,6.032703432989152e-05,0.7657304131557136,2.624539179797292e-05,1.4187968808033549e-05,0.6654218661013939
2014-04-30,4.001418281063408e-05,0.5286205772842039,5.910429900392433e-05,0.7417616823409977,2.5707543302887142e-05,1.392755254034327e-05,0.642460785080813
2014-05-01,2.1991126094734782e-05,0.5007612689388524,5.964027821222835e-05,0.7874712740171418,1.813528128325436e-05,1.5143535153093813e-05,0.8246636031793021
2014-05-02,2.5114593555483047e-05,0.48677951563774646,5.8855615032054885e-05,0.7757677252271885,1.8714978066252013e-05,1.5795398136521663e-05,0.7451833940655646
2014-05-05,2.3421323104644024e-05,0.4763662836059882,5.78498328350493e-05,0.7894626160743671,1.7534677476973055e-05,1.627820903097133e-05,0.7486629768365326
2014-05-06,2.3724080850696792e-05,0.4643872055476595,5.338783681015592e-05,0.9200816437237158,1.6527079102363656e-05,1.7491100700712992e-05,0.696637277809574
2014-05-07,2.503936026433856e-05,0.45207751412972225,4.872091385579765e-05,0.9821309962214744,1.5790003762121067e-05,1.8155885555424795e-05,0.6306073156593155
2014-05-08,2.245244272166245e-05,0.4811328391913309,5.114218095928977e-05,1.0020462088852102,1.6303709222389265e-05,1.8771419946956848e-05,0.7261441182370417
2014-05-09,2.6257615904936162e-05,0.5006017194139029,5.173819498439945e-05,0.9835742098364052,1.845124260329184e-05,1.86203669396302e-05,0.7027006058011228
2014-05-12,2.5472098693136958e-05,0.509614277815626,5.489645560918849e-05,1.0809650830228656,1.905663009448997e-05,1.8799902641079087e-05,0.7481374159257819
2014-05-13,2.7268227179962204e-05,0.5137848995852097,5.9184483045542945e-05,1.0133632722573362,2.0640191247052942e-05,2.1069190282005085e-05,0.7569319087314994
2014-05-14,2.54765910501542e-05,0.5184570987627544,5.958349013845256e-05,0.9479849091710852,2.0199771304096443e-05,2.0918514191756182e-05,0.7928757526597806
2014-05-15,2.174205444419079e-05,0.5323246055349593,6.095811337159801e-05,0.9251231611470142,1.93795009458509e-05,1.8539562618576005e-05,0.8913371547107346
2014-05-16,2.0552751262807784e-05,0.5397654019192679,5.90930665338394e-05,0.9253808138087054,1.8810844374765153e-05,1.8647103242586392e-05,0.9152470213953894
2014-05-19,2.1296152341554682e-05,0.5479166275199598,5.8921781568889876e-05,0.9297777839409253,1.9408992284898612e-05,1.862652019531689e-05,0.9113849287707386
2014-05-20,2.0908636850371392e-05,0.5533780656631234,6.0843657577333324e-05,0.8773151913982038,1.973751429403909e-05,1.6471079407309255e-05,0.9439885744482907
2014-05-21,2.119414789263069e-05,0.5708799590589444,6.362662436830283e-05,0.7998143504818434,2.0963906734408855e-05,1.467558849556715e-05,0.9891365692365538
2014-05-22,2.007249814887391e-05,0.5751167233808157,6.361983504682428e-05,0.784306034956638,2.0551947361928644e-05,1.435838063530226e-05,1.0238858765609915
2014-05-23,2.2049522594442057e-05,0.5946226716445369,6.163912808356095e-05,0.7629018210858658,2.1921451280133426e-05,1.4255380093818939e-05,0.9941916513720386
2014-05-27,2.174082787467674e-05,0.5965326295981042,6.137339953958003e-05,0.747040032574563,2.1790256016866418e-05,1.3462082827862217e-05,1.0022735170194348
2014-05-28,2.1661197917021908e-05,0.6007898512760796,6.147975774425452e-05,0.7574244431109218,2.19245100464179e-05,2.0760417077937587e-05,1.0121559357153131
2014-05-29,2.1856321025887475e-05,0.6053064777510231,6.236878724229887e-05,0.7280393808086433,2.2348454845101735e-05,1.9698389564153122e-05,1.0225167730027096
2014-05-30,2.8179051435749515e-05,0.5958072009476948,6.04780917237916e-05,0.703427799165029,2.4596197541347168e-05,1.9804846824911814e-05,0.8728539921731737
2014-06-02,2.8496658002674943e-05,0.5905865195341772,5.845038103489895e-05,0.7647426886218527,2.410317024165412e-05,2.3166550562434176e-05,0.8458244556042883
2014-06-03,3.418588872187905e-05,0.5814041027499943,5.6759387563503774e-05,0.7624612193021599,2.5610636953105955e-05,2.309752540640393e-05,0.7491581442115642
2014-06-04,2.793146765100254e-05,0.5871804806689731,5.683139431328256e-05,0.7501320905899743,2.3394439462876564e-05,2.3114535261459497e-05,0.8375657074373918
2014-06-05,4.136471088316827e-05,0.5883815719638849,5.6516178493995374e-05,0.7049085195350459,2.844857077875393e-05,2.3194729836361206e-05,0.6877497792527774
2014-06-06,3.9833023701562004e-05,0.5853705371776139,5.5316087987924174e-05,0.731903893248371,2.7477563899801048e-05,2.383521823025858e-05,0.6898186817468127
2014-06-09,5.1073182956276414e-05,0.5835117646189053,5.4541086574999006e-05,0.7342437054123009,3.0796968709557876e-05,2.3907586869311804e-05,0.6029968552365937
2014-06-10,4.95066057749403e-05,0.5861511774883414,5.5259647491558424e-05,0.7503035495772714,3.065810255637278e-05,2.52427265889301e-05,0.619272965222988
2014-06-11,4.7157992518462575e-05,0.5918052216286842,5.4747910544802714e-05,0.7542319684880016,3.0070470391575817e-05,2.5546112320155945e-05,0.6376537419357511
2014-06-12,4.667919578081926e-05,0.6121229439193747,5.030822833728361e-05,0.7968503591255434,2.9663326536099775e-05,2.60330946016811e-05,0.6354720992920062
2014-06-13,3.72024477228719e-05,0.611701813416881,5.0014028906566024e-05,0.7737778110248301,2.6385871672361833e-05,2.6283487398629102e-05,0.7092509575959949
2014-06-16,2.938646502467408e-05,0.5616633301998134,4.360344994310403e-05,0.7637944875836997,2.010528205838558e-05,2.633975542597743e-05,0.6841681039725044
2014-06-17,3.191330809025626e-05,0.5590207255360433,4.9490439942038734e-05,0.7581501380183513,2.2216440568688613e-05,2.613673564121108e-05,0.6961497224247872
2014-06-18,3.560112133469648e-05,0.5615121396214163,5.5643241783215244e-05,0.7255154701587093,2.499178065871233e-05,2.4335379182757408e-05,0.701994199108431
2014-06-19,3.687128606172102e-05,0.5611474221283177,6.38630154202131e-05,0.7237852003744515,2.722988614852054e-05,2.432524209974309e-05,0.738511971156602
2014-06-20,3.6786047916274955e-05,0.5601723464733134,6.103290589422672e-05,0.7325921643735515,2.6542709610884977e-05,2.481929541273909e-05,0.7215428433980238
2014-06-23,3.78482539714106e-05,0.5712322311828424,6.221851460866329e-05,0.7282027083284679,2.772014183137376e-05,2.466055694028427e-05,0.7324021301567226
2014-06-24,3.933090292313687e-05,0.5794103878903305,6.185820873993811e-05,0.7540330618431929,2.8579320929344134e-05,2.4803692718985163e-05,0.7266378039984434
2014-06-25,4.004889359785303e-05,0.5887170413372714,6.043924487372394e-05,0.7710974239989349,2.8964189716903522e-05,2.511470137555669e-05,0.7232207213448777
2014-06-26,4.4267929857314866e-05,0.5946350393270959,6.0875235265882767e-05,0.7645203754312776,3.086849313593239e-05,2.496385495523104e-05,0.6973105188209214
2014-06-27,3.536085878696092e-05,0.6081658040178031,5.8372750781903745e-05,0.7594165581174648,2.7630483126887846e-05,2.4783898001005194e-05,0.7813860883117579
2014-06-30,3.524942345217237e-05,0.6054779942797194,5.709755235406452e-05,0.7623801848427374,2.7163336785917992e-05,2.4882009349472826e-05,0.7706037184629173
2014-07-01,3.707778978776346e-05,0.6179382724137847,5.999995744380717e-05,0.7067085421835969,2.9145900938539612e-05,2.250020945612945e-05,0.7860743886130571
2014-07-02,3.729144432547138e-05,0.6204581066094546,5.999944801392901e-05,0.6891387574305748,2.93488232535946e-05,2.2196841230465657e-05,0.7870122432760887
2014-07-03,3.7850371933542936e-05,0.624690597379886,6.143549156187666e-05,0.7038845518819048,3.012379709242943e-05,2.2477822864476443e-05,0.7958652862201804
2014-07-07,3.637233936281704e-05,0.6392939418113055,6.200097676390728e-05,0.7078118928794771,3.0358860871615092e-05,2.307815444239473e-05,0.8346689105911772
2014-07-08,3.904012916123487e-05,0.6463458208115556,6.303137749913766e-05,0.7397633511869336,3.206261699390095e-05,2.354895651876118e-05,0.8212733329206738
2014-07-09,3.921043801203444e-05,0.6537415324692496,6.389246632857241e-05,0.726376101158075,3.272139044034644e-05,2.285720640736909e-05,0.834507138897648
2014-07-10,3.784415060760939e-05,0.6612013524926783,7.026314007928942e-05,0.6770330614394588,3.4095486499047236e-05,2.161021313887083e-05,0.900944688984289
2014-07-11,4.137743263306523e-05,0.6705755061036888,7.05072057676653e-05,0.6747763126687014,3.621981335803886e-05,2.1536690770835184e-05,0.8753518779001079
2014-07-14,3.5819786180035966e-05,0.6688453522539075,6.667026320265025e-05,0.6315494663770461,3.268536152109981e-05,2.058246476582518e-05,0.9124946016377083
2014-07-15,3.740515266448331e-05,0.665091832913891,6.171830219588845e-05,0.6339867871407523,3.1956140062041335e-05,2.0604225054472465e-05,0.8543245458368124
2014-07-16,4.331224214055195e-05,0.677504383638575,5.8027651727327154e-05,0.6454251646260721,3.3965259785146395e-05,2.1170713257723963e-05,0.7841953707897691
2014-07-17,4.7474517764657056e-05,0.6876088507999961,5.560729151670845e-05,0.6321553355487713,3.532950969728557e-05,1.9219727649200575e-05,0.7441783794923985
2014-07-18,4.82618636397603e-05,0.6810151674428442,5.307634686884553e-05,0.6075928809164147,3.4467464781356184e-05,1.8053977307513764e-05,0.7141760011306387
2014-07-21,3.56854935741795e-05,0.646214117270436,4.929784155872616e-05,0.5970526821887893,2.7104178435141717e-05,1.8152817584920672e-05,0.7595293134673957
2014-07-22,3.6878426197529086e-05,0.6310624796151779,4.744299897416988e-05,0.6035496057752103,2.639639484665407e-05,1.8914207156820817e-05,0.7157679317785711
2014-07-23,3.8554343811198455e-05,0.6219865915157777,4.620747763520632e-05,0.5259855028793613,2.625269006762822e-05,1.9564393150734754e-05,0.6809269066071588
2014-07-24,3.79220014302475e-05,0.602696533430103,4.352140232132228e-05,0.544661567410529,2.4484754784168636e-05,2.1067699880556596e-05,0.645660931931694
2014-07-25,3.58816002468109e-05,0.5854359390780112,4.186551795036564e-05,0.566656349225774,2.2690471248370843e-05,2.168142626421465e-05,0.632370660513881
2014-07-28,3.90148494586092e-05,0.5856099712262715,4.0612705165343324e-05,0.5707884292290386,2.3310650328346342e-05,2.1923272600757268e-05,0.5974814885054619
2014-07-29,3.5953585678647994e-05,0.5831197076215299,4.313053868055841e-05,0.6281184239622798,2.2962610822774347e-05,2.6467143228067616e-05,0.6386737341864434
