Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_GOOG.L,Predicted_Covariance,Future_Cov_45_GOOG.L,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.6282259551162055,7.801220022627062e-05,0.9425304839053232,3.5479263365542635e-05,3.0417166936029995e-05,0.8678000744556699
2013-11-12,3.99781619662566e-05,0.6313789432860711,7.613981359713438e-05,0.9552711693632556,3.483432585681934e-05,3.1215909212278815e-05,0.8713338518719571
2013-11-13,4.4902541372157916e-05,0.6354491752409999,7.440569476705816e-05,0.9105846235643632,3.67298681494708e-05,2.8775076375237672e-05,0.8179908536812879
2013-11-14,4.545126757048379e-05,0.6328538530539294,7.393079073287836e-05,0.9228629851995536,3.668504904344238e-05,2.8772750784694056e-05,0.8071292838324663
2013-11-15,4.488960878325864e-05,0.6304449820988914,7.335429953315226e-05,0.9365458251927076,3.617702831667281e-05,3.0493064148660516e-05,0.8059109735472869
2013-11-18,4.304897041106976e-05,0.6323444527660833,7.278362073122715e-05,1.092045366756596,3.539581575333753e-05,4.6916185280723994e-05,0.8222221208857466
2013-11-19,4.253689180732228e-05,0.6374928290750866,7.204019630760402e-05,1.1283902052477712,3.528950966279429e-05,4.896622210556973e-05,0.8296212572992833
2013-11-20,3.986505410246521e-05,0.649434720993012,7.548292476110967e-05,1.1604759869484709,3.5625095929991664e-05,5.104191206735734e-05,0.8936422320768568
2013-11-21,3.485111027762049e-05,0.6643574344444307,7.67283191793089e-05,1.1849232173068112,3.435484162172748e-05,5.2770485722850393e-05,0.9857603200604002
2013-11-22,3.677714977289896e-05,0.6774860826859969,7.787437774776867e-05,1.2677489351866715,3.625656926028815e-05,5.9027556916075826e-05,0.985845001153558
2013-11-25,4.464079349966786e-05,0.6698178032856774,7.972319074781482e-05,1.152832811166848,3.995903351746686e-05,5.4491755422194725e-05,0.8951237284293382
2013-11-26,4.5604254902161166e-05,0.6734625115407041,8.086168034376163e-05,1.3019190363445243,4.089662684128066e-05,7.61046101054497e-05,0.8967721746363317
2013-11-27,5.098239319509307e-05,0.6794465665998743,9.66054694370106e-05,1.2816568355636722,4.768329684065056e-05,7.63570049762954e-05,0.9352894960850908
2013-11-29,5.306536742177139e-05,0.687742080421401,0.00010972147107733106,1.2811005570297809,5.2477966349241295e-05,7.633119905344454e-05,0.9889306132969674
2013-12-02,5.1303727815654587e-05,0.6950991629688277,0.00011963737206732733,1.2545206009443206,5.445711870854789e-05,7.994361771265225e-05,1.0614651415628924
2013-12-03,5.129816798105141e-05,0.7063232064774173,0.00012874550111053695,1.244038581690873,5.7401128946039306e-05,8.321901586765901e-05,1.1189703493357155
2013-12-04,4.926678581923591e-05,0.7111207289495568,0.0001387147507593236,1.2388938131882556,5.878706472836766e-05,8.296789152971685e-05,1.1932392939954004
2013-12-05,6.186383108747796e-05,0.7212624772345738,0.00014822000531045936,1.2387894921178988,6.90661356197253e-05,8.557395174011607e-05,1.116421896375331
2013-12-06,6.149224160789946e-05,0.7152732555612947,0.00015651357019942866,1.2537012626038422,7.017107799465166e-05,8.324605625327782e-05,1.141137095669599
2013-12-09,5.694825981469449e-05,0.7334475966342328,0.00016109090492100146,1.2559845239190597,7.024975747671212e-05,8.394565960493343e-05,1.233571626337657
2013-12-10,5.3452041059883435e-05,0.7272930368216456,0.0001628314013023654,1.255876322069992,6.785168800770416e-05,8.428081727428674e-05,1.269393771730597
2013-12-11,5.2671389427449466e-05,0.7178524418978302,0.0001640266915304201,1.2802014624961977,6.672365559763205e-05,8.185276588185716e-05,1.2667912565613717
2013-12-12,5.926873458923956e-05,0.7285073712953988,0.0001632761230265135,1.2750438904366137,7.166516708338205e-05,8.260882284976701e-05,1.2091563550336557
2013-12-13,5.102150798536989e-05,0.7569389949203046,0.00016179514656233505,1.257957003399523,6.877336419119123e-05,8.226195554573896e-05,1.3479288815005541
2013-12-16,5.265033739264804e-05,0.7733278704114964,0.0001596709409998754,1.254946488602023,7.090505266162632e-05,8.128260302480849e-05,1.3467160168954078
2013-12-17,5.547285481711756e-05,0.787628587519376,0.00015759220673941985,1.2512689462514786,7.364259735845289e-05,8.129928068361689e-05,1.3275429505338634
2013-12-18,5.7755345996717895e-05,0.7971188879463521,0.0001525222635945101,1.3084867695919404,7.481450657412972e-05,7.708893135131496e-05,1.2953693772067656
2013-12-19,6.478693026373803e-05,0.7736934278391302,0.00015657599415431095,1.309221458517748,7.792471059416452e-05,7.706411352318752e-05,1.202784423909954
2013-12-20,6.101338500649426e-05,0.7810977595406409,0.0001591650592034173,1.2922497052213908,7.697360373837e-05,7.673381464444103e-05,1.2615855312760789
2013-12-23,6.0371580554275465e-05,0.6729008754720059,0.0002180027228350676,1.2774137714478109,7.71966270827227e-05,7.529264776593216e-05,1.2786915030876345
2013-12-24,6.05937066863415e-05,0.666636693934339,0.00021978852342230767,1.2910036139672911,7.693172683334914e-05,7.760433311968502e-05,1.2696322941849407
2013-12-26,6.0130930524985e-05,0.6344526373485916,0.0002225605431660651,1.2508224647284314,7.339597695113585e-05,7.982829790943911e-05,1.2206027132847892
2013-12-27,6.1029823506439453e-05,0.5552823947214379,0.00022072305362951926,1.2507997457643487,6.444790572779397e-05,7.98251738293921e-05,1.0560067525181989
2013-12-30,6.103786899254316e-05,0.5381081300140405,0.00025053998117532635,1.246726454235742,6.65438241334842e-05,7.964513198202165e-05,1.0902055597913107
2013-12-31,6.15980310886923e-05,0.5196885843327071,0.0002754168162087881,1.2424996185888022,6.768957996557209e-05,7.88654641520286e-05,1.0988919413367098
2014-01-02,6.274975633376732e-05,0.5082338916124839,0.0002952381089161503,1.2587955750879838,6.917606466554325e-05,7.698075517229264e-05,1.102411685833396
2014-01-03,6.287727487442676e-05,0.4904979897776811,0.00031270127449000996,1.2656304798081317,6.877790025713614e-05,7.826136003585413e-05,1.0938435292320416
2014-01-06,6.194585296328845e-05,0.5504332113822886,0.0002899558712269793,1.2824264041843725,7.376947660794742e-05,7.895920048400718e-05,1.1908703017079467
2014-01-07,5.985294868622432e-05,0.5886724760377383,0.0002700366475254108,1.2678399911030924,7.483897999760775e-05,8.104424860333405e-05,1.2503808357036317
2014-01-08,5.957982003469859e-05,0.6107285131324397,0.000254704845554481,1.279206189033869,7.523438817237635e-05,8.202950018613197e-05,1.2627495035829368
2014-01-09,5.8876921963223624e-05,0.6302784990016354,0.00024191502112195774,1.2935574977846938,7.522054203313765e-05,8.520702826827448e-05,1.2775895805171806
2014-01-10,5.8643073362417135e-05,0.6424860947399473,0.00023229034439669444,1.3105643809408745,7.498729246712301e-05,8.751650555531729e-05,1.2787067281364635
2014-01-13,6.549653155125348e-05,0.6478293020464567,0.00022547736097450996,1.3705497573790335,7.87265482510363e-05,8.654306882761077e-05,1.2019956841444321
2014-01-14,6.384952094066409e-05,0.6676522513278922,0.00021923476175337556,1.3204827513938604,7.899213420723978e-05,8.101512509529995e-05,1.2371609534963912
2014-01-15,6.070372053025981e-05,0.673702864470604,0.00021434038733117498,1.3393568792018904,7.684720109640597e-05,8.365672453171646e-05,1.2659388983925441
2014-01-16,6.085694586035492e-05,0.6711605404734494,0.00021180458684900405,1.368601123930734,7.619898251101614e-05,8.599190609837004e-05,1.2521000098471216
2014-01-17,6.130074788390541e-05,0.6654429229819618,0.00021237979250700342,1.3612818768392616,7.592770853966887e-05,8.553928586366889e-05,1.238609823871395
2014-01-21,6.022038567812545e-05,0.6953617847606086,0.0002108640900462075,1.3879592602245203,7.835810033410391e-05,8.871595599280005e-05,1.3011889487543888
2014-01-22,6.0180607898710316e-05,0.7079116700202879,0.00020832239504725,1.396938024856898,7.926388173562413e-05,8.942913183116578e-05,1.3171000510502118
2014-01-23,6.197862719476769e-05,0.7087357258352123,0.00020619284766458008,1.4216088739592552,8.012021383338564e-05,8.945048995121127e-05,1.2927071388917353
2014-01-24,8.312838911315208e-05,0.7196726383112727,0.0002015887646755056,1.3755198656836798,9.31628649242052e-05,7.287224462541642e-05,1.1207105769533736
2014-01-27,7.785643656399444e-05,0.7149697791059433,0.0001991965736508912,1.368079029699686,8.903809884265641e-05,7.227999005393367e-05,1.1436189835052515
2014-01-28,5.7778264472590076e-05,0.7224680692217749,0.00019619703760066318,1.339208823136208,7.692139052720665e-05,7.021343987988749e-05,1.3313205446608394
2014-01-29,5.541992369045716e-05,0.7280077938010108,0.00019478631519612478,2.177338375319682,7.563942373829239e-05,0.00010857983941990414,1.3648417157838284
2014-01-30,5.718939038351772e-05,0.7482048927439624,0.00019157290509095085,2.111180642279145,7.831506631123908e-05,0.00010914528587886432,1.3693985158094968
2014-01-31,5.786696567157789e-05,0.7156700024279169,0.00018636181811248942,2.1410073655428588,7.432016042101563e-05,0.0001154314366484783,1.2843279331910598
2014-02-03,7.055814511505822e-05,0.7163184384054686,0.0001756711036450572,2.557193848285343,7.974984960902668e-05,0.00010544865108125848,1.1302713454127753
2014-02-04,5.3287933521446234e-05,0.5766178055835492,0.0017469604865433925,2.5843496874033454,0.00017593167172657987,0.00010983370281125756,3.3015292600110775
2014-02-05,5.1744253938995175e-05,0.4855440981297707,0.002982860949218579,2.2564787328351685,0.00019075513979016124,0.00012148751103133827,3.6864989881785806
2014-02-06,5.460185755120456e-05,0.4343304265570606,0.0038276316480192543,2.143998920750557,0.00019855875071294148,0.00011264027226441172,3.6364834388049334
2014-02-07,6.356327391387762e-05,0.4063248279530653,0.00332074307513562,2.15855817036763,0.00018667842452608268,0.00010917821682581752,2.9368912743389326
2014-02-10,6.2547563500994e-05,0.3821070615270178,0.0029098702115285023,2.1794169805240435,0.00016301481348636465,0.0001121728297386286,2.6062536150392814
2014-02-11,5.609995653519849e-05,0.3595824730070048,0.0040958530659867065,2.23801473507463,0.0001723661421695426,0.00011468568137551581,3.0724826330550874
2014-02-12,5.280573476410588e-05,0.3415828047353665,0.005084340664927398,2.229139875191917,0.00017699209344766907,0.00011427301589590296,3.35175893751558
2014-02-13,5.31879934714369e-05,0.34212348554395366,0.0058875685716028745,2.1960432552862352,0.00019145101824356362,0.00011194141539901565,3.5995157130034796
2014-02-14,5.362200748552388e-05,0.3412001749304337,0.006579618398418792,2.2121459873083005,0.0002026661105257363,0.00011231912073338807,3.7795323231874387
2014-02-18,5.088126402858046e-05,0.32787796089449917,0.006099144195266998,2.192963512388592,0.00018265250044784408,0.0001116972627749053,3.5897791443476432
2014-02-19,5.093399391722896e-05,0.29693232106690803,0.006722177274889855,2.285594479679609,0.0001737466020274799,0.00011390307389024722,3.4112110334373034
2014-02-20,5.128532994270177e-05,0.2754148768397878,0.007240004890659015,2.2036896022383896,0.0001678237426804366,0.0001120754752907865,3.272353767986609
2014-02-21,5.0142924359823583e-05,0.2604803650636965,0.007668284948128484,2.232774443536812,0.00016152098056981503,0.00011385272854461573,3.2212118186555503
2014-02-24,5.289213529725008e-05,0.25117916305536925,0.008015123966079285,2.265900613936773,0.00016354387398143092,0.00011512081112106163,3.0920263109501223
2014-02-25,4.99909412374215e-05,0.24700743626679414,0.008241770467364124,2.285854020452804,0.00015854988911283242,0.00011645676887945744,3.1715723926827653
2014-02-26,4.8822079787728685e-05,0.22937741187931404,0.007691608870013443,2.28508934337123,0.0001405618233194631,0.00011641689084183379,2.8790625866535287
2014-02-27,4.902946505121921e-05,0.21638976322329978,0.007203653547641633,2.2605396366867216,0.0001286002159713288,0.00011409282606442843,2.622916971192426
2014-02-28,4.913560627678946e-05,0.20760594173323801,0.006744309556457106,2.262954428832673,0.00011951067144238902,0.00011409099090037899,2.432262070181133
2014-03-03,5.060228536900576e-05,0.2013416068900841,0.007366678990370159,2.2831699157370853,0.0001229290339939142,0.00011653262349392224,2.429317828186651
2014-03-04,5.593664385448813e-05,0.19331384309100266,0.007852787426758328,2.2925899659596918,0.00012812181377059884,0.00010876478377328341,2.290480889484378
2014-03-05,4.9068183379191435e-05,0.19757504941912804,0.008344919362519462,2.270625133020428,0.00012642796900157852,0.00010774463453976408,2.5765773316807445
2014-03-06,4.928243059442446e-05,0.19970120418159837,0.00878229504094965,2.2747535961214584,0.0001313804529079379,0.00010778762866325344,2.6658679639636436
2014-03-07,4.8971813978785636e-05,0.20147817114465116,0.009133113508679578,2.355123329351083,0.0001347443374271529,0.00011650796570415719,2.751467149767487
2014-03-10,4.912023117884392e-05,0.20358775253117517,0.009418841849236519,2.3681670753404225,0.0001384779422868459,0.00011715319995419939,2.8191630813514643
2014-03-11,5.148937537691702e-05,0.23849949199506212,0.00963789821420211,2.3795553218022123,0.0001680108920591916,0.00011760383533225297,3.263020590739422
2014-03-12,4.8906113932888686e-05,0.24382589943940006,0.00981760862597463,2.2611765886714505,0.00016895236295518876,0.00011585408317918547,3.4546266175847316
2014-03-13,5.192240840939531e-05,0.2521356198722142,0.009961984140631815,2.430235285101666,0.00018133621286089383,0.00011786503207540422,3.4924461020972446
2014-03-14,5.053194068255615e-05,0.2619431223241877,0.010041514630855215,2.4928612725277604,0.0001865905313620308,0.0001209108224747418,3.6925265256325823
2014-03-17,5.312543808337814e-05,0.27482915981834677,0.010112965675014863,2.326424526070368,0.00020144353730443618,0.00011117888236100704,3.791847080644851
2014-03-18,5.3640183376897774e-05,0.279931899987211,0.010139886482049654,2.3297454383913854,0.00020644960929064708,0.00011236389915464438,3.8487864189435754
2014-03-19,4.9711758607667365e-05,0.25161620061697865,0.010196026842410262,2.4078235841900244,0.00017913632024637314,0.00011466934971134067,3.6034999618529646
2014-03-20,4.924048797705463e-05,0.22119846620236638,0.010328405946700675,2.4432476773168856,0.00015774657363765968,0.00011543831846876627,3.20359484883999
2014-03-21,5.1299807125194504e-05,0.21121850876549222,0.010345825214930037,2.615610582455917,0.00015387653801013937,0.00012094680609206907,2.9995539288210518
2014-03-24,5.150721281894852e-05,0.20434369430926122,0.010320154196317998,2.6241550687195203,0.00014898356379474965,0.0001200793988430504,2.892479628405392
2014-03-25,5.187847468728203e-05,0.19693729195642037,0.01036128426274032,2.6218451198323947,0.00014438708726884303,0.00012018853517386282,2.7831791150220426
2014-03-26,4.894688218699071e-05,0.1922385550757276,0.010341958629923192,2.682167583943724,0.0001367742708747097,0.00011906448031059075,2.794340819343588
2014-03-27,4.819111839496585e-05,0.19035162544120965,0.010345281625230974,2.694253242106467,0.0001344037082432213,0.0001190316660855478,2.788972589132968
2014-03-28,4.77393720640184e-05,0.19134838459205894,0.010373887731220083,2.6726675524508434,0.00013465854671991252,0.00011722770033678334,2.8207020934279505
2014-03-31,4.471229395078723e-05,0.19645768502220282,0.009266870952663377,2.715813951467688,0.00012645879980527697,0.00011586059347348836,2.828278055795222
2014-04-01,4.637295349124256e-05,0.20531825639429063,0.0082321768248836,2.7214000045312825,0.00012685783378974948,0.00011602105879312673,2.7355996165675824
2014-04-02,4.141854620280984e-05,0.19571766965785065,0.00851014368973839,2.7234039832228443,0.00011619726558756179,0.00011668166459937093,2.8054404666593284
2014-04-03,4.131197301210188e-05,0.2554395362534706,0.002878506853770017,1.973689705200219,8.808657407773203e-05,8.436593951180915e-05,2.132228689535793
2014-04-04,4.5815215175484866e-05,0.29493253412935244,0.00246139422786101,1.8097107019547032,9.904171149995389e-05,7.06151265067383e-05,2.1617646260220957
2014-04-07,4.72141155464609e-05,0.3321704613939887,-0.00036648387340400935,1.890304951484181,,6.821774592527518e-05,
2014-04-08,4.530353492960697e-05,0.37222295943503453,0.001675174823692653,1.841872633429912,0.00010254140684856571,6.892227075898872e-05,2.263430591186658
2014-04-09,4.691297863661334e-05,0.49605260715849475,0.0023592920344055676,1.8448785083385235,0.00016503083286891764,6.520962648814175e-05,3.517807601756478
2014-04-10,5.810324280314903e-05,0.545380638731364,0.0018332863293025815,1.9463832315346328,0.00017799797105415942,4.67561561459217e-05,3.063477397590491
2014-04-11,5.691804938589508e-05,0.5500417993279706,0.0008896988225620584,1.9767580725221037,0.00012377764230580985,4.264579613497369e-05,2.174664164378116
2014-04-14,5.793906540801691e-05,0.5770285623711223,0.0005959668706095608,2.009365579920989,0.00010722452048978296,4.304204253133477e-05,1.8506429079359386
2014-04-15,5.375893588153699e-05,0.6084372717206262,0.0005089734630868306,2.0358393596439672,0.00010064419067828517,4.2282773895411784e-05,1.872138818001613
2014-04-16,3.1303883437837385e-05,0.6473788553659339,0.0006335541377921036,1.8951455396322063,9.116948155195575e-05,3.6490519190334576e-05,2.912401642850423
2014-04-17,3.0074876652121772e-05,0.6688756332357272,0.0005690960432040081,1.882342818779108,8.7506454035676e-05,3.6327522566571015e-05,2.909619715082105
2014-04-21,3.398061258211898e-05,0.6780067929237802,0.00033398150872267245,1.848945947108753,7.222887625292768e-05,3.7506513764235266e-05,2.1255907638032228
2014-04-22,3.465237531876505e-05,0.700273005491534,0.00034822896675001507,1.8969525882955716,7.692479315800562e-05,3.847264598358823e-05,2.219899572551065
2014-04-23,3.661275306357103e-05,0.6914142104007927,0.00019205637323057816,1.860162732032764,5.797875110535352e-05,3.739056076688461e-05,1.5835670976362943
2014-04-24,2.8915216768426475e-05,0.7215797252594915,0.00015068052990820048,1.8696348488335732,4.762951044218204e-05,3.7573526107825336e-05,1.647212636295722
2014-04-25,3.367547480592454e-05,0.6903163862427312,6.270639558789223e-05,1.797770932211441,3.172202954793694e-05,3.273238846479221e-05,0.9419920500231838
2014-04-28,3.364553762091845e-05,0.7055890211504922,3.495026078152722e-05,1.8068949234594665,2.4195843179555048e-05,3.399224425897559e-05,0.719139740079878
2014-04-29,3.9441733334885286e-05,0.6859354358063563,0.00022274646775235365,1.7363784222188288,6.429343782978621e-05,3.217278884334148e-05,1.6300865198771621
2014-04-30,4.001418281063408e-05,0.6745689500888348,0.00015521936024664917,1.732219376388901,5.316260672612294e-05,3.252470025132192e-05,1.328594088194013
2014-05-01,2.1991126094734782e-05,0.6642533789797878,0.00017543141424287,1.7298974906157836,4.125828665151941e-05,3.326694487120912e-05,1.8761334218986478
2014-05-02,2.5114593555483047e-05,0.6322344527774032,9.684742638840398e-05,1.7971764376855022,3.118065813439295e-05,3.659228971726691e-05,1.2415354469308364
2014-05-05,2.3421323104644024e-05,0.6324341361566259,0.00010065283948249561,1.7995629495607803,3.070676261084487e-05,3.710582522957923e-05,1.311060117041649
2014-05-06,2.3724080850696792e-05,0.6395953847976935,5.850027352680004e-05,1.6914653405254918,2.382752683641728e-05,3.215539708319771e-05,1.0043603790752318
2014-05-07,2.503936026433856e-05,0.6190670013591822,-0.00012471656310686374,1.8098420122305137,,3.3457130030388714e-05,
2014-05-08,2.245244272166245e-05,0.6400605441337428,-0.00013056847491457293,1.8374518511940705,,3.442114747327835e-05,
2014-05-09,2.6257615904936162e-05,0.6621392079937132,-5.195966757437649e-05,1.830781435104622,,3.465912563280915e-05,
2014-05-12,2.5472098693136958e-05,0.7194882106391377,0.00011774567075420858,1.7456996917523888,3.9402930303945505e-05,3.0360818088342025e-05,1.5469055290117097
2014-05-13,2.7268227179962204e-05,0.7383207211756228,0.00012928810601933413,1.7075841507085434,4.383820827697967e-05,3.550297941395908e-05,1.607666240553906
2014-05-14,2.54765910501542e-05,0.7532200556789815,9.413970897328323e-05,1.8936751288430536,3.688747760933427e-05,4.1786393089228264e-05,1.447896915906691
2014-05-15,2.174205444419079e-05,0.737657214703079,1.4975989222617332e-05,1.9889104775678328,1.3310753574590933e-05,3.985796906856515e-05,0.6122123191604556
2014-05-16,2.0552751262807784e-05,0.7787427727919105,2.5225546877240267e-05,2.0098876868326943,1.7731656416540464e-05,4.050071348261185e-05,0.8627388221560212
2014-05-19,2.1296152341554682e-05,0.8012288572808072,0.00017197120664970512,1.9732436850678197,4.848808410081063e-05,3.953058890524393e-05,2.2768471657763723
2014-05-20,2.0908636850371392e-05,0.7546860383976186,6.398106954632791e-05,2.11760655854182,2.7602913431109635e-05,3.975682413933039e-05,1.320168006582377
2014-05-21,2.119414789263069e-05,0.7708482636699987,5.2732772947945974e-05,2.1073530803106304,2.5770164059328384e-05,3.866728147959991e-05,1.2159094194246327
2014-05-22,2.007249814887391e-05,0.8032907188224222,0.0001534063361223344,2.096596730094708,4.457538585739398e-05,3.8382637067295245e-05,2.220719390620281
2014-05-23,2.2049522594442057e-05,0.8235984259089767,0.00029687581005394313,2.064565157849123,6.663501645257703e-05,3.8577914274348226e-05,3.022061641795976
2014-05-27,2.174082787467674e-05,0.8751149007567125,0.0005984829606022958,2.013051613980616,9.982263108164932e-05,3.627632574224062e-05,4.591482516538417
2014-05-28,2.1661197917021908e-05,0.8849230402290309,0.0006410927086573109,1.7817943757406594,0.00010428147292702146,4.883760317474e-05,4.814206182247866
2014-05-29,2.1856321025887475e-05,0.8959252109464806,0.0006707935519675819,1.833257882153232,0.00010848126172417171,4.960202550320619e-05,4.96338160460227
2014-05-30,2.8179051435749515e-05,0.8724315338105981,0.0006064640793573879,1.8444087520339467,0.0001140504704301436,5.192890138819975e-05,4.047349524528452
2014-06-02,2.8496658002674943e-05,0.8591856874477655,0.0005000840506489211,1.8436110330769195,0.00010256649173311701,5.584899189060068e-05,3.599246329990318
2014-06-03,3.418588872187905e-05,0.8495551408474189,0.000325042164549174,1.8387136471373364,8.955397351151927e-05,5.5700846291863314e-05,2.619618119045842
2014-06-04,2.793146765100254e-05,0.8536667797642117,0.00028824880264418973,1.832102456293253,7.65982795790171e-05,5.645431965894217e-05,2.742365010535627
2014-06-05,4.136471088316827e-05,0.8595391184102611,0.0002636545656498749,1.7073893694585742,8.976319273713922e-05,5.6180956893794285e-05,2.170042793014294
2014-06-06,3.9833023701562004e-05,0.8647193064342437,0.00022315218894295311,1.7165729020006275,8.152623163063467e-05,5.590199765947803e-05,2.0466995486319988
2014-06-09,5.1073182956276414e-05,0.7051955760256955,1.9396167155727948e-05,1.7172462562771391,2.2195452350774107e-05,5.59149690291079e-05,0.4345813412446912
2014-06-10,4.95066057749403e-05,0.6701493497351375,-4.241722947495812e-05,1.761580266159433,,5.9265465354882784e-05,
2014-06-11,4.7157992518462575e-05,0.6644829468208229,-0.00011846539513545494,1.743421527968276,,5.905032408549263e-05,
2014-06-12,4.667919578081926e-05,0.656018289255706,-0.00017357592457377917,1.732179564884108,,5.6590291970518345e-05,
2014-06-13,3.72024477228719e-05,0.6823879220286183,-0.00018888856455875886,1.7415258424548568,,5.915570578836417e-05,
2014-06-16,2.938646502467408e-05,0.6859172785902767,-0.00013066281541973567,1.7383769828268487,,5.9948618784434746e-05,
2014-06-17,3.191330809025626e-05,0.6909566917189653,-0.0001518003414300131,1.7395707335226993,,5.9970575894256494e-05,
2014-06-18,3.560112133469648e-05,0.6985816314688326,-0.00013590258735797915,1.6995745960463906,,5.700745738078226e-05,
2014-06-19,3.687128606172102e-05,0.7050601198003573,-0.00011912615400812189,1.6938322130919814,,5.6926942742805184e-05,
2014-06-20,3.6786047916274955e-05,0.7325467577812124,-7.54205300841398e-05,1.6704004803145207,,5.6591054333701276e-05,
2014-06-23,3.78482539714106e-05,0.74537530820374,-4.235451522660882e-05,1.67743258583587,,5.680619053374194e-05,
2014-06-24,3.933090292313687e-05,0.7596951250512257,-2.172907656504412e-05,1.7169768746208798,,5.6479442293415386e-05,
2014-06-25,4.004889359785303e-05,0.7763059758542921,-1.1290265162771967e-05,1.6744392990271582,,5.4536614515550195e-05,
2014-06-26,4.4267929857314866e-05,0.780372228547569,-4.876146847972678e-06,1.6744174041701836,,5.467468828236146e-05,
2014-06-27,3.536085878696092e-05,0.7926690205100325,2.070870785939326e-06,1.6658998367151994,6.783124493294498e-06,5.436738400251547e-05,0.19182578494942354
2014-06-30,3.524942345217237e-05,0.7982353327290462,-1.574268595073343e-05,1.6633975214630004,,5.428875711069274e-05,
2014-07-01,3.707778978776346e-05,0.8060264728356032,-3.734478183667868e-05,1.646060069090476,,5.240731379511886e-05,
2014-07-02,3.729144432547138e-05,0.8054858616883022,-7.091778480157769e-05,1.6496937440976347,,5.3135873903183744e-05,
2014-07-03,3.7850371933542936e-05,0.8087359515853446,-0.00010300011222912108,1.639449587647774,,5.2354121606817864e-05,
2014-07-07,3.637233936281704e-05,0.8115817199876975,-8.239346431313405e-05,1.6702156221264304,,5.445725688886896e-05,
2014-07-08,3.904012916123487e-05,0.8173592518098253,-5.2567744727727505e-05,1.612325312785888,,5.13253037258108e-05,
2014-07-09,3.921043801203444e-05,0.8084889727195063,-2.001599748899404e-05,1.6047932626146086,,5.0498757855959395e-05,
2014-07-10,3.784415060760939e-05,0.7784674172167934,2.2757641840101662e-05,1.6115122013175955,2.2845646372009673e-05,5.143784569740449e-05,0.6036770810074955
2014-07-11,4.137743263306523e-05,0.765985684573421,9.577095055084328e-05,1.6070043174641273,4.82191246734068e-05,5.129041195258213e-05,1.1653483941600158
2014-07-14,3.5819786180035966e-05,0.7625646402909207,9.898933784051244e-05,1.592984990028928,4.540799934703869e-05,5.1916055947047744e-05,1.2676792407082174
2014-07-15,3.740515266448331e-05,0.7526556184348873,0.00010285036237780094,1.599786623805445,4.6683664235815785e-05,5.199219337784738e-05,1.2480543697965587
2014-07-16,4.331224214055195e-05,0.7312397846125429,0.00010777931773044819,1.617026213271815,4.996119991981637e-05,5.304038356055445e-05,1.1535122046484683
2014-07-17,4.7474517764657056e-05,0.7193979308074144,0.000139247590039796,1.531589726012848,5.8491574104321015e-05,4.6565671044644174e-05,1.2320625223467931
2014-07-18,4.82618636397603e-05,0.7348901356377819,0.00013498747853189758,1.3480627328841157,5.931591096296639e-05,4.00562527195623e-05,1.2290431096013306
2014-07-21,3.56854935741795e-05,0.7393952520221615,0.0001612260594647127,1.345043886373051,5.6084148579606735e-05,4.0894777029612784e-05,1.5716231712761521
2014-07-22,3.6878426197529086e-05,0.7376612114069565,0.00018954403200724496,1.3471382344764156,6.167344303173755e-05,4.221699656821706e-05,1.6723447660537576
2014-07-23,3.8554343811198455e-05,0.7279903934512518,0.00021844167289623926,1.3464625786457305,6.68082434540647e-05,5.0082603241289656e-05,1.7328331090583793
2014-07-24,3.79220014302475e-05,0.7455675103034849,0.00024452065104861354,1.3197372369245135,7.179436709237645e-05,5.104789779992705e-05,1.8932114441383763
2014-07-25,3.58816002468109e-05,0.7307476583608816,0.0002702789059183413,1.312508010579192,7.196302489715926e-05,5.021923021147642e-05,2.0055689936391627
2014-07-28,3.90148494586092e-05,0.7302042588408214,0.00027193523403616486,1.3048061748020237,7.521285428949712e-05,5.0115979926176374e-05,1.9278007049415973
2014-07-29,3.5953585678647994e-05,0.722261099600027,0.00027480318639665755,1.2772097544234826,7.179202633741457e-05,5.3818025730513415e-05,1.9967973981535365
2014-07-30,3.539196672747045e-05,0.7036421190307067,0.00027783503079963637,1.2771266606366114,6.977465177626634e-05,5.38145774537885e-05,1.971482746736107
2014-07-31,4.5379445989039353e-05,0.6892207588366241,0.001192548700833206,1.228068871864344,0.0001603341398250027,4.3906861588099236e-05,3.5331885687570694
2014-08-01,4.584672797284814e-05,0.6966696566314744,0.0020153931409530677,1.2095305211473528,0.00021176830299050243,4.298149991672879e-05,4.619049436110647
2014-08-11,3.847004227028839e-05,0.6699896887428564,0.0032235717520711707,1.2403714745842194,0.0002359381236921372,7.28715085387979e-05,6.133035207875494
2014-08-12,3.841634430365733e-05,0.6735253140643315,0.003782870753064045,1.2524563935073378,0.00025675723623982857,7.46024660738287e-05,6.683541625156266
2014-08-13,3.776559449586869e-05,0.6937200412982437,0.004220928264722735,1.2120059543631887,0.00027697233336068016,7.057634073230578e-05,7.333985789393018
2014-08-14,3.862814115860239e-05,0.6867848640745107,0.004598629689863853,1.035562045864692,0.00028945885482795146,6.332925266800465e-05,7.49347098115514
2014-08-15,3.923523389055349e-05,0.6806515335091793,0.004923130080977652,1.0701973331685255,0.0002991462794414646,6.80695802965615e-05,7.624429620476632
