Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_UNH,Predicted_Covariance,Future_Cov_45_UNH,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.7249485097254286,0.00013216183383974638,1.386865539105634,5.3289009151243725e-05,4.4756664469900384e-05,1.3034150577666848
2013-11-12,3.99781619662566e-05,0.7222747092986692,0.0001322505776248107,1.366876039802478,5.251853566813496e-05,4.466614269470142e-05,1.3136805967333618
2013-11-13,4.4902541372157916e-05,0.7089990595515226,0.0001317769893870084,1.351828537956124,5.453821386369603e-05,4.2718675913556014e-05,1.2145908048205212
2013-11-14,4.545126757048379e-05,0.6994577154506286,0.00012941065796011545,1.3531476249734224,5.3643794174847577e-05,4.218803875836701e-05,1.1802485836431114
2013-11-15,4.488960878325864e-05,0.6873273109403801,0.00012741801630427642,1.3005429233827894,5.198187384939163e-05,4.234447234083594e-05,1.1579934701675998
2013-11-18,4.304897041106976e-05,0.6813486487879349,0.00012527885884466554,1.2360856752987484,5.003681732647887e-05,5.3104409698109855e-05,1.1623232065408986
2013-11-19,4.253689180732228e-05,0.6781315912193007,0.0001242472740932166,1.220910806362938,4.929924720991855e-05,5.298113138294268e-05,1.1589762466243996
2013-11-20,3.986505410246521e-05,0.6127290049769222,0.00012518541469813343,1.2155844161749785,4.3285404891722834e-05,5.346577919634985e-05,1.0857982226856207
2013-11-21,3.485111027762049e-05,0.5507921192302118,0.00012354565709444995,1.1750305637769882,3.614179919816119e-05,5.2329916980309217e-05,1.0370343702183142
2013-11-22,3.677714977289896e-05,0.5261551476388653,0.00012910803218229503,1.2087163409885493,3.625596665743357e-05,5.62789450125523e-05,0.9858286159018921
2013-11-25,4.464079349966786e-05,0.5109392455724893,0.00013093345654754723,1.2106665386624726,3.9062544711091655e-05,5.722542270102205e-05,0.8750414508510538
2013-11-26,4.5604254902161166e-05,0.4985711377488076,0.0001360708402384646,1.1552780658323747,3.9274652320882495e-05,6.753260710467418e-05,0.8612058766258077
2013-11-27,5.098239319509307e-05,0.5677249971204485,0.0001375843907076848,1.1285891315612562,4.754804973156846e-05,6.723772194209505e-05,0.9326366761485188
2013-11-29,5.306536742177139e-05,0.6047676212439222,0.00013886156276601274,1.1273516069565963,5.191407777677813e-05,6.717044922167183e-05,0.9783043121921189
2013-12-02,5.1303727815654587e-05,0.6145635809786404,0.00013990799986015763,1.0603288937222153,5.206700007056146e-05,6.756886069913992e-05,1.0148775203558205
2013-12-03,5.129816798105141e-05,0.6189682360517531,0.0001405306947798899,1.036111381978733,5.255389233899517e-05,6.930988379826287e-05,1.0244789318481629
2013-12-04,4.926678581923591e-05,0.6122704335653724,0.0001397118357008046,1.021345374705492,5.0796875789807055e-05,6.83988178493443e-05,1.0310572314618855
2013-12-05,6.186383108747796e-05,0.6320683865923895,0.00014352734080167725,1.0202810653227627,5.9559328716765495e-05,7.047967649129418e-05,0.9627487931121853
2013-12-06,6.149224160789946e-05,0.6564884216799415,0.00014554074882923911,1.0198451399512,6.210542469307985e-05,6.77179551639619e-05,1.009971714628494
2013-12-09,5.694825981469449e-05,0.658820411141138,0.00014607277371363094,1.0348024098067874,6.00885760722342e-05,6.916261243486728e-05,1.0551433225134195
2013-12-10,5.3452041059883435e-05,0.6508243000106452,0.00014523370017128064,1.0941966072703513,5.7342894056100164e-05,7.343062584976201e-05,1.072791476603442
2013-12-11,5.2671389427449466e-05,0.7013899360343276,0.00015094270520938255,1.0387689609941182,6.253929513163279e-05,6.6416197028711e-05,1.1873484981400682
2013-12-12,5.926873458923956e-05,0.6919703977114932,0.00015335764795874296,1.013728929058299,6.597099934576374e-05,6.56784869496412e-05,1.1130826362832622
2013-12-13,5.102150798536989e-05,0.6244298389641361,0.00014643704621748055,0.9988235801361244,5.3974145235666337e-05,6.531636671615092e-05,1.0578704426208472
2013-12-16,5.265033739264804e-05,0.6311804441076085,0.00015581335418195236,0.9919708843437572,5.7168454589338387e-05,6.424973202969104e-05,1.085813641857521
2013-12-17,5.547285481711756e-05,0.6231978842508934,0.00016254762260924357,1.028863916977553,5.9177489844637535e-05,6.684885501409416e-05,1.0667828443250917
2013-12-18,5.7755345996717895e-05,0.6259775881844301,0.00017343056697292927,1.0008220250326745,6.264951328801627e-05,5.8962996168993055e-05,1.084739641098791
2013-12-19,6.478693026373803e-05,0.5874972497498516,0.00017082452443297781,1.0000417316731434,6.180514780967452e-05,5.886500640222989e-05,0.9539755558424343
2013-12-20,6.101338500649426e-05,0.595127786424426,0.00014195897980636324,0.9889918510958462,5.538653836674964e-05,5.872635689543426e-05,0.9077768486513951
2013-12-23,6.0371580554275465e-05,0.5608730591724147,0.0001308366821793385,0.9847901459195968,4.9847756181748964e-05,5.804498059860962e-05,0.8256824771538764
2013-12-24,6.05937066863415e-05,0.5479794359099674,0.00013687889787384887,0.9768701392787732,4.990525407267893e-05,5.872125754187357e-05,0.8236045754884993
2013-12-26,6.0130930524985e-05,0.55130868381798,0.00014322257507074347,0.965356113161168,5.116223809460026e-05,6.160965090026501e-05,0.8508472702470792
2013-12-27,6.1029823506439453e-05,0.5574528122527982,0.0001506884858011086,0.9643727966883602,5.3458799550483305e-05,6.154560423654614e-05,0.8759455046571238
2013-12-30,6.103786899254316e-05,0.5581610849604908,0.0001562897436588074,0.9600311574171024,5.451606177200883e-05,6.13300599979727e-05,0.8931514594434632
2013-12-31,6.15980310886923e-05,0.5700221459109285,0.00016164349079565767,0.9568585866265308,5.687930150129785e-05,6.0734905212980384e-05,0.9233947984376292
2014-01-02,6.274975633376732e-05,0.5481004972091124,0.00016539119723318497,0.9512757247138276,5.58370433084243e-05,5.8174595712589625e-05,0.8898368148463534
2014-01-03,6.287727487442676e-05,0.5466601014117985,0.00016559550826792654,0.9469228102418388,5.57812843168236e-05,5.8553794461187266e-05,0.8871453864408934
2014-01-06,6.194585296328845e-05,0.5581393320343576,0.00017047829573775205,0.9356461520425722,5.735658617504167e-05,5.760788444480425e-05,0.9259148664727151
2014-01-07,5.985294868622432e-05,0.6085754403594944,0.00018513129007648312,0.8750752107825164,6.406150115233663e-05,5.59375105904088e-05,1.0703148726752862
2014-01-08,5.957982003469859e-05,0.6226602076904724,0.0001895042083660137,0.8907405530559737,6.616223006919833e-05,5.7119018801718395e-05,1.1104805289889466
2014-01-09,5.8876921963223624e-05,0.6219435563830599,0.00019101853899152109,0.9080287806609773,6.59570587739561e-05,5.98121336814859e-05,1.1202531751771085
2014-01-10,5.8643073362417135e-05,0.6480327755324654,0.00019854940675136977,0.9462093267149922,6.992615201028515e-05,6.318570457293798e-05,1.1924025805765333
2014-01-13,6.549653155125348e-05,0.595101593998499,0.00018790914728089965,0.8931553496580945,6.601980320323878e-05,5.639810191716545e-05,1.0079893032438796
2014-01-14,6.384952094066409e-05,0.5908505932193243,0.00018238012635181678,0.9566575183590128,6.375955151768484e-05,5.8693480427066526e-05,0.9985909146747889
2014-01-15,6.070372053025981e-05,0.6007620407482345,0.0001796805645521056,0.9367281963520312,6.274233691920319e-05,5.850838854093125e-05,1.0335830550604748
2014-01-16,6.085694586035492e-05,0.6308292509317343,0.0001923527635482704,0.919733374273986,6.825211512837722e-05,5.778866067927348e-05,1.1215172592622638
2014-01-17,6.130074788390541e-05,0.6233781731622859,0.00018889518184393876,0.9026247936988008,6.708028802457846e-05,5.671851037575637e-05,1.0942817231466515
2014-01-21,6.022038567812545e-05,0.6193534445564011,0.0001827874323116624,0.8733246586042034,6.498056597182963e-05,5.5821402112065237e-05,1.0790459948089186
2014-01-22,6.0180607898710316e-05,0.6186119161612775,0.00017987524977402681,0.8784800701563084,6.436240615771211e-05,5.623850779858899e-05,1.0694874712139857
2014-01-23,6.197862719476769e-05,0.606491569367725,0.00017757394117701305,0.8871689591050568,6.362610845493612e-05,5.582245546937114e-05,1.0265814416152075
2014-01-24,8.312838911315208e-05,0.5804208788626608,0.00018237962853057363,0.8229298355191191,7.146705270601432e-05,4.3597148815947056e-05,0.8597189656680984
2014-01-27,7.785643656399444e-05,0.5742894897635953,0.0001808975650750255,0.8078639991339486,6.815449278060339e-05,4.268203850412854e-05,0.875386747563042
2014-01-28,5.7778264472590076e-05,0.552406674451087,0.00017494113424349557,0.8130625978249018,5.553760310745154e-05,4.262809566716656e-05,0.9612196491952176
2014-01-29,5.541992369045716e-05,0.5247195640381498,0.0001691672079149918,0.8026949100642036,5.080638670785873e-05,4.002891118159334e-05,0.9167530975255954
2014-01-30,5.718939038351772e-05,0.4999845516189684,0.00017196883089447417,0.7641285416415841,4.9583729404703855e-05,3.9504449053509065e-05,0.8670092314709154
2014-01-31,5.786696567157789e-05,0.47252602491234474,0.00017063000715450936,0.7459327367361697,4.695358880899376e-05,4.021662364657764e-05,0.811405752212365
2014-02-03,7.055814511505822e-05,0.43457725599600244,0.00017360242982396466,0.643314679275975,4.809705339890573e-05,2.6527775825798402e-05,0.6816655018421263
2014-02-04,5.3287933521446234e-05,0.4176884982200686,0.00016618569302694332,0.6725651927232449,3.930644549251098e-05,2.8583719091429682e-05,0.7376237526022984
2014-02-05,5.1744253938995175e-05,0.4171400055760338,0.00016027563744809147,0.7249237123777322,3.7988020509943336e-05,3.90294737649549e-05,0.734149545468952
2014-02-06,5.460185755120456e-05,0.40720499314651776,0.00015523653641544717,0.8188368427508845,3.7489856291834944e-05,4.301961349649509e-05,0.6866040455982232
2014-02-07,6.356327391387762e-05,0.3979140515079138,0.00015229091703324136,0.8281907078237956,3.914978718040147e-05,4.1889250849568065e-05,0.6159183561476997
2014-02-10,6.2547563500994e-05,0.40265589530052337,0.00015536680502202744,0.8338261954170301,3.969340705191589e-05,4.291636005682292e-05,0.6346115632671301
2014-02-11,5.609995653519849e-05,0.425142483860551,0.00015160825565529318,0.7068920911582086,3.9208226052274374e-05,3.6224248153012974e-05,0.6988994016006799
2014-02-12,5.280573476410588e-05,0.44063084237475775,0.00014685399890673701,0.6931215661734123,3.880237658430274e-05,3.553168315304079e-05,0.7348136856279146
2014-02-13,5.31879934714369e-05,0.45415115979417814,0.00014580279842629738,0.6550605938994518,3.999356888647566e-05,3.339115014092347e-05,0.7519285138656917
2014-02-14,5.362200748552388e-05,0.48502706548203156,0.00015501975696653137,0.6056922894317807,4.4221251985308564e-05,3.0753316360802005e-05,0.8246847527528095
2014-02-18,5.088126402858046e-05,0.4709915698783792,0.0001446757686578866,0.6102432159508093,4.041010501295811e-05,3.108236706337999e-05,0.7942040313750733
2014-02-19,5.093399391722896e-05,0.4398397873607511,0.00014165206830716679,0.620383343588168,3.7360255590288044e-05,3.091693231377934e-05,0.7335033583072413
2014-02-20,5.128532994270177e-05,0.41818870500616706,0.00014056976051077285,0.6623556525696433,3.5507069322463166e-05,3.368615275848265e-05,0.6923435875743263
2014-02-21,5.0142924359823583e-05,0.40434283838012414,0.0001404198298303417,0.663685660090629,3.392882392147228e-05,3.3842389909102854e-05,0.6766423050638295
2014-02-24,5.289213529725008e-05,0.4092939384349069,0.00014924483118460097,0.5842406769954938,3.63647421520947e-05,2.968279376948727e-05,0.6875264526139361
2014-02-25,4.99909412374215e-05,0.39823214700447707,0.0001484402265812388,0.5773219619623831,3.430502786360594e-05,2.941266139119875e-05,0.6862248842381542
2014-02-26,4.8822079787728685e-05,0.3882269177986163,0.00014718889732237957,0.5790755567075985,3.2910259590034115e-05,2.950176809058409e-05,0.6740855722067381
2014-02-27,4.902946505121921e-05,0.37854340132985426,0.00014337594816203972,0.5839185289772497,3.173820850708972e-05,2.947124398139072e-05,0.6473292840118493
2014-02-28,4.913560627678946e-05,0.375983716947219,0.00014227056164119962,0.5697481108898488,3.1435814654784176e-05,2.872489419443311e-05,0.6397766718843507
2014-03-03,5.060228536900576e-05,0.3735803640841607,0.00014101842124984848,0.5536251959172321,3.155782263047365e-05,2.8256940522862715e-05,0.6236442168638302
2014-03-04,5.593664385448813e-05,0.3661164896036842,0.00014031098105653616,0.6017799319153116,3.243495673838322e-05,2.85495728175151e-05,0.5798516768857016
2014-03-05,4.9068183379191435e-05,0.36176039274645594,0.0001382152355538745,0.6092182267231322,2.9791952402447936e-05,2.8908336404227142e-05,0.6071541750836845
2014-03-06,4.928243059442446e-05,0.35827927383058783,0.00013672410357326012,0.6155346329159276,2.940967918861357e-05,2.916668361586008e-05,0.5967578878291124
2014-03-07,4.8971813978785636e-05,0.357076228835655,0.00013496157299910057,0.6352753953058909,2.9029469588811385e-05,3.1427077744326767e-05,0.5927791362065292
2014-03-10,4.912023117884392e-05,0.35668776630845417,0.00013280662449695847,0.6385771338900156,2.8809006691010293e-05,3.159040400139124e-05,0.5864998189059486
2014-03-11,5.148937537691702e-05,0.3554000158530497,0.0001314310128524316,0.6617271588959232,2.9236486627690847e-05,3.2704283492235116e-05,0.567815911800665
2014-03-12,4.8906113932888686e-05,0.35785952474287325,0.00013130315834815204,0.6730507808414667,2.8676869817957378e-05,3.4484560621263975e-05,0.5863657426821758
2014-03-13,5.192240840939531e-05,0.3412832271771591,0.00012506133367472014,0.6749559937729285,2.7501342016994315e-05,3.2734982634492135e-05,0.5296622953263851
2014-03-14,5.053194068255615e-05,0.34726711837503876,0.00012907274666777298,0.6593565641783983,2.8045547851610716e-05,3.1980658273090004e-05,0.5550063479214873
2014-03-17,5.312543808337814e-05,0.35231086618508345,0.0001329020697400255,0.6353955311438341,2.9603507644732556e-05,3.036529413188181e-05,0.5572379017048499
2014-03-18,5.3640183376897774e-05,0.3564988728529749,0.00013362472786354173,0.630373979468752,3.0181908967876737e-05,3.040301188770475e-05,0.5626734859537365
2014-03-19,4.9711758607667365e-05,0.35802068445548163,0.00013866455473113268,0.7139772710241227,2.9724900718042952e-05,3.4002204278830184e-05,0.5979450647207296
2014-03-20,4.924048797705463e-05,0.3783626069439197,0.00014158093208225945,0.677540488354841,3.1591610538412676e-05,3.201236427904146e-05,0.6415779338566653
2014-03-21,5.1299807125194504e-05,0.37544319372636403,0.000140412976170346,0.6991613757288896,3.18643984464467e-05,3.2329482035490254e-05,0.6211407066050618
2014-03-24,5.150721281894852e-05,0.3634282832787752,0.00013157118711665822,0.710568079592876,2.991804038703766e-05,3.251507079427617e-05,0.5808514720491998
2014-03-25,5.187847468728203e-05,0.36170390638651606,0.00013219104934530696,0.7359394559489012,2.9953517067411436e-05,3.3736350220718945e-05,0.5773785225561868
2014-03-26,4.894688218699071e-05,0.3710618093704103,0.00013157592839659388,0.7858316265773512,2.977810083357016e-05,3.488396280313192e-05,0.6083758454687579
2014-03-27,4.819111839496585e-05,0.3837846979564938,0.0001325961916397039,0.7801543858070557,3.0678680941867115e-05,3.4467092734741544e-05,0.6366044608143371
2014-03-28,4.77393720640184e-05,0.38640100743595596,0.00013264007555777838,0.7654877643457195,3.074779532375709e-05,3.357558263013532e-05,0.6440762413574347
2014-03-31,4.471229395078723e-05,0.36887218666052535,0.00012680872757728047,0.7729670838392921,2.7775632571748137e-05,3.297590581294949e-05,0.6212079523882067
2014-04-01,4.637295349124256e-05,0.36885976099661194,0.00012884516875469996,0.7519134109488733,2.8512003018455834e-05,3.205621735642852e-05,0.6148412139382122
2014-04-02,4.141854620280984e-05,0.39888151337040506,0.0001284439689951275,0.7559401324504039,2.909364886220355e-05,3.238753910002098e-05,0.7024304696679536
2014-04-03,4.131197301210188e-05,0.41020251523497187,0.00012760328082454036,0.766833461092681,2.978291539600856e-05,3.277851894536445e-05,0.7209269667968652
2014-04-04,4.5815215175484866e-05,0.4085451069334608,0.00012876025623670035,0.7780752819187767,3.137876125342399e-05,3.036058990263712e-05,0.6848982621435851
2014-04-07,4.72141155464609e-05,0.41328132189335504,0.00013280049760672585,0.7871209907623603,3.272514340709572e-05,2.8405797550346623e-05,0.693122025655498
2014-04-08,4.530353492960697e-05,0.40923438740725404,0.0001351137129674373,0.8122360499133965,3.201753399079732e-05,3.039360699338644e-05,0.7067336807281474
2014-04-09,4.691297863661334e-05,0.4264893701033223,0.0001368533949777324,0.7963357035900602,3.4172952522727744e-05,2.814751950091594e-05,0.7284328029441598
2014-04-10,5.810324280314903e-05,0.4359293240158115,0.0001438654530579602,0.820968045311922,3.9856075111724883e-05,1.9721352658361772e-05,0.6859526799004203
2014-04-11,5.691804938589508e-05,0.44528476046718535,0.00014764501415639325,0.7777764386408779,4.081992749323478e-05,1.6779440995804398e-05,0.7171701759574074
2014-04-14,5.793906540801691e-05,0.43588426508121253,0.0001485474718476231,0.8440900819088827,4.043799059846276e-05,1.808101102599186e-05,0.6979399877041759
2014-04-15,5.375893588153699e-05,0.4174176136102442,0.00014369166153237946,0.8407747332184817,3.668697349763235e-05,1.7462226463619036e-05,0.6824348900520583
2014-04-16,3.1303883437837385e-05,0.40472996169278386,0.00014448691317891797,1.0429873312476068,2.72194108715391e-05,2.0082441390518633e-05,0.8695218574267584
2014-04-17,3.0074876652121772e-05,0.4278406454179384,0.0001556828936366534,1.052552732894135,2.9275506371823023e-05,2.031332059986713e-05,0.9734206630489255
2014-04-21,3.398061258211898e-05,0.43437518408680825,0.00015299657460438195,1.0267555705068374,3.1319978964939654e-05,2.0828095054881973e-05,0.9217014228113303
2014-04-22,3.465237531876505e-05,0.4139579813628853,0.00014137619919130708,1.0127876879549724,2.8974164143372635e-05,2.0540641034280413e-05,0.8361378946418851
2014-04-23,3.661275306357103e-05,0.415545262348929,0.00014120085298648477,0.9985495830557136,2.9878114596179094e-05,2.0071539022390387e-05,0.8160575781969052
2014-04-24,2.8915216768426475e-05,0.44471956068955365,0.00013709773927365535,0.9742474440644124,2.8000423817475116e-05,1.957917707721054e-05,0.968362922599624
2014-04-25,3.367547480592454e-05,0.4606417144628514,0.000132226735991349,0.9245813408302668,3.073829445606146e-05,1.683404435632254e-05,0.9127798385385691
2014-04-28,3.364553762091845e-05,0.4683191088519162,0.00012879090148464121,0.8963411489748363,3.0828202735261606e-05,1.6862434488989758e-05,0.9162642333910808
2014-04-29,3.9441733334885286e-05,0.448761791472946,0.0001175164480669124,0.9485280622064056,3.0552249891743726e-05,1.7574966762345872e-05,0.7746173230353692
2014-04-30,4.001418281063408e-05,0.44939974107518005,0.00011581264268215941,0.9832759629247304,3.059269801149222e-05,1.8462301250275756e-05,0.764546364879454
2014-05-01,2.1991126094734782e-05,0.4532474261501199,0.00011147351468313744,1.0418300293728908,2.2441140671281146e-05,2.0035003426694848e-05,1.0204634621532231
2014-05-02,2.5114593555483047e-05,0.45803339688782124,0.00010846741161195645,1.0275466304793086,2.3906162128242812e-05,2.0921865662184955e-05,0.9518832974712262
2014-05-05,2.3421323104644024e-05,0.45082881865990515,0.00010490028069869065,1.0441229136610954,2.2346304266920984e-05,2.1529139818067263e-05,0.9541008493448483
2014-05-06,2.3724080850696792e-05,0.44801584252607474,0.00010488559369734692,1.1736956378201824,2.234837703875047e-05,2.231239883236384e-05,0.9420123451524186
2014-05-07,2.503936026433856e-05,0.4839018800131834,0.00011435531383503402,1.015049691206077,2.5893878081809575e-05,1.8764427655280934e-05,1.0341269828162516
2014-05-08,2.245244272166245e-05,0.5071160751229645,0.00011206537274629369,1.0345445480191615,2.54375274999637e-05,1.9380214198212746e-05,1.1329514483259853
2014-05-09,2.6257615904936162e-05,0.5223523872544285,0.0001093293381740477,1.0471370507311752,2.7987208872733926e-05,1.9823695991316947e-05,1.065870145029908
2014-05-12,2.5472098693136958e-05,0.53125880805881,0.00010972744586431461,1.0323366420178357,2.808640429116289e-05,1.7954167685491555e-05,1.102634087183806
2014-05-13,2.7268227179962204e-05,0.5333883548815844,0.00010831547293754005,0.6734598958033209,2.89879318571851e-05,1.4002140279242533e-05,1.0630662443096632
2014-05-14,2.54765910501542e-05,0.5371410590413164,0.00010883226013569733,0.5840293861631101,2.8283804922019266e-05,1.2887364434459395e-05,1.1101879708450269
2014-05-15,2.174205444419079e-05,0.4934611606536265,0.00010247097144203715,0.5420442352443818,2.329183431191813e-05,1.0862621825284056e-05,1.0712802864009672
2014-05-16,2.0552751262807784e-05,0.47250483806835,9.625239704653675e-05,0.5724684362187119,2.1015852891124487e-05,1.1535659561987624e-05,1.0225323423805908
2014-05-19,2.1296152341554682e-05,0.45615982779938946,9.196892850231072e-05,0.5579761439467769,2.018776180215577e-05,1.117810523464821e-05,0.9479534837269108
2014-05-20,2.0908636850371392e-05,0.44397082367423424,9.64580680961888e-05,0.5168966103899998,1.9938228559946022e-05,9.704431427357239e-06,0.9535881608461657
2014-05-21,2.119414789263069e-05,0.4389957675218708,9.989218812202081e-05,0.5256269802305575,2.0199195685436233e-05,9.644594722992959e-06,0.9530553333762286
2014-05-22,2.007249814887391e-05,0.40460966668762294,9.040006330754759e-05,0.5085639528736978,1.723539873181183e-05,9.310338678138749e-06,0.8586573830511851
2014-05-23,2.2049522594442057e-05,0.37220872420492473,8.814137470314512e-05,0.6041931987105311,1.6408770982488253e-05,1.128979307646647e-05,0.7441780615524235
2014-05-27,2.174082787467674e-05,0.36198684319632096,9.280641194989456e-05,0.6173105172628388,1.6259972845633256e-05,1.1124283775345513e-05,0.7479003531678999
2014-05-28,2.1661197917021908e-05,0.35413925390900486,9.689435716204455e-05,0.8044925899217523,1.6224246875596767e-05,2.205051851018748e-05,0.7490004448390802
2014-05-29,2.1856321025887475e-05,0.3530049412304144,0.00010117306185775438,0.7625077275837168,1.65997581926445e-05,2.0630991481447244e-05,0.7594946181922887
2014-05-30,2.8179051435749515e-05,0.3762729296581382,9.996432969723142e-05,0.7805035720800665,1.9970488523559882e-05,2.1974897366425776e-05,0.7086998144381896
2014-06-02,2.8496658002674943e-05,0.3844287504423589,0.00010000782139759609,0.8465719152577768,2.052247845613105e-05,2.564542475705027e-05,0.7201714128795255
2014-06-03,3.418588872187905e-05,0.38882778866951345,9.917177805054653e-05,0.8497591982267559,2.2639914512282177e-05,2.57420760210359e-05,0.6622590594753962
2014-06-04,2.793146765100254e-05,0.40171188006081027,9.911868662172804e-05,0.9311664659288272,2.113680413602491e-05,2.8692920061681934e-05,0.7567380418431486
2014-06-05,4.136471088316827e-05,0.4031713715247859,0.00010077409182645967,1.00060027130925,2.603029734824225e-05,3.292434737845992e-05,0.6292875446842359
2014-06-06,3.9833023701562004e-05,0.4336124072384474,0.00010285425088964687,0.998874103888944,2.775456727298633e-05,3.252938325697303e-05,0.6967727953802806
2014-06-09,5.1073182956276414e-05,0.4548800919166975,0.00010620790367795093,0.997450846522168,3.350208304473428e-05,3.247783070568739e-05,0.6559623094847115
2014-06-10,4.95066057749403e-05,0.4727193718112664,0.00011037538506439225,1.0383369434616057,3.4943877283551265e-05,3.493313550995982e-05,0.7058427201090702
2014-06-11,4.7157992518462575e-05,0.48531398402468534,0.00011073377817418656,1.051363598858075,3.507038382899214e-05,3.561006919342617e-05,0.7436784722178731
2014-06-12,4.667919578081926e-05,0.4907522607623105,0.00011330734366179854,1.0423752067340424,3.569053192343325e-05,3.405438932992804e-05,0.7645918342513237
2014-06-13,3.72024477228719e-05,0.5029553391648691,0.0001143161456878267,1.0631327753124111,3.279963168677481e-05,3.6112223050160186e-05,0.8816525173586829
2014-06-16,2.938646502467408e-05,0.5415226908806918,0.00012183036857836793,1.0908137117780623,3.2401723495913126e-05,3.761714289720933e-05,1.1026070494939528
2014-06-17,3.191330809025626e-05,0.5479015429967882,0.00013035617278947748,1.0872517890866318,3.533899842209487e-05,3.748230220081191e-05,1.1073436298784876
2014-06-18,3.560112133469648e-05,0.5605232875558963,0.0001404696024135281,1.066779929350807,3.9638451097765535e-05,3.5782137188099e-05,1.1134045673762054
2014-06-19,3.687128606172102e-05,0.5702306516431518,0.00014980565261295977,1.0575385337998655,4.23797901286595e-05,3.554214821079552e-05,1.1493982080721967
2014-06-20,3.6786047916274955e-05,0.6072073938124419,0.00015184551564429233,1.0853750809595797,4.5381579008492497e-05,3.677113416985104e-05,1.2336628036743977
2014-06-23,3.78482539714106e-05,0.5845486222876154,0.0001425197538933272,1.086906292654581,4.293199773455001e-05,3.680804014075614e-05,1.134319109330103
2014-06-24,3.933090292313687e-05,0.5637825290686774,0.00014602792396285478,1.118903285733045,4.2726422168800505e-05,3.6805989930660066e-05,1.0863320949508684
2014-06-25,4.004889359785303e-05,0.5555532545085256,0.00015009403995781505,1.1143296144963493,4.307275800245009e-05,3.6293799759929844e-05,1.0755043181707065
2014-06-26,4.4267929857314866e-05,0.5467455937816822,0.0001531578654266537,1.1144984698627312,4.5019384261181086e-05,3.639167645961729e-05,1.0169751421918378
2014-06-27,3.536085878696092e-05,0.5454143227918404,0.00014483724435167774,1.122931462405194,3.903265267875918e-05,3.664736899516637e-05,1.1038378030895621
2014-06-30,3.524942345217237e-05,0.5517155817771524,0.00013740569124247394,1.1171835766851934,3.839667512803705e-05,3.6461824104062446e-05,1.0892851958312164
2014-07-01,3.707778978776346e-05,0.5454552052525807,0.0001364679563708122,1.1412219023986876,3.879996675612728e-05,3.6334259892421374e-05,1.0464476706465438
2014-07-02,3.729144432547138e-05,0.5612502479053322,0.00013538160621731992,1.144301414511326,3.987869878812179e-05,3.685742028558602e-05,1.0693793042733724
2014-07-03,3.7850371933542936e-05,0.5732504055914945,0.00013567273252386628,1.1235542812927564,4.1079555189240695e-05,3.587954025415233e-05,1.085314439217863
2014-07-07,3.637233936281704e-05,0.5980973244556834,0.00013521275153629777,1.0340300123307395,4.1943657867826724e-05,3.3714472111453436e-05,1.153174599231447
2014-07-08,3.904012916123487e-05,0.5835967031157676,0.00013329812206754713,0.9943258316485748,4.209984222063183e-05,3.165246796479444e-05,1.0783735383343742
2014-07-09,3.921043801203444e-05,0.5784213599066295,0.00013143254083893495,0.9788551018839085,4.152375509285507e-05,3.0802077699136487e-05,1.0589974812347323
2014-07-10,3.784415060760939e-05,0.6056118843284146,0.00013171991961965165,0.987797987786125,4.275820829727228e-05,3.152951645938899e-05,1.1298498608309315
2014-07-11,4.137743263306523e-05,0.5328699401292023,0.00011900365500660015,0.9832062553627876,3.7392382884716964e-05,3.138078306565517e-05,0.903690260734936
2014-07-14,3.5819786180035966e-05,0.5335673089329557,0.00011887881064251456,0.9718932651698674,3.481792883086927e-05,3.167441340938273e-05,0.9720306161479803
2014-07-15,3.740515266448331e-05,0.5306215020581374,0.00011957941605434511,0.9646485010649524,3.5487775297763564e-05,3.135055054386989e-05,0.9487402876304708
2014-07-16,4.331224214055195e-05,0.5346767956742032,0.00011915722117207452,0.983469762211289,3.841110961243924e-05,3.225897822790924e-05,0.8868418653504911
2014-07-17,4.7474517764657056e-05,0.45298534284698966,0.00012166214878907835,1.1910664372871158,3.442644452387878e-05,3.621257505782124e-05,0.7251562763531204
2014-07-18,4.82618636397603e-05,0.4394119432290552,0.00011959476232461733,1.1934751539271584,3.338335501975316e-05,3.5462846953676904e-05,0.6917129282229053
2014-07-21,3.56854935741795e-05,0.5017612645160258,0.00011663364908719028,1.2190471871803552,3.237091063921336e-05,3.7063967513168974e-05,0.9071167972477076
2014-07-22,3.6878426197529086e-05,0.526571590305722,0.00011561150315003898,1.2492733645167586,3.438302932857732e-05,3.915007977118801e-05,0.9323345075631518
2014-07-23,3.8554343811198455e-05,0.5401407853448646,0.0001139352611238319,1.2884331441763694,3.5799149212000666e-05,4.7924158447548366e-05,0.9285373753813567
2014-07-24,3.79220014302475e-05,0.5601412908054856,0.00011215981619818965,1.2617793389068437,3.653102495701171e-05,4.88060660383263e-05,0.9633200669591686
2014-07-25,3.58816002468109e-05,0.5572049520094505,0.00011274058628881102,1.2436990094827023,3.543977970706636e-05,4.758645765783585e-05,0.9876867102719643
2014-07-28,3.90148494586092e-05,0.5981802575036242,0.00011401449671080454,1.2406831387689794,3.9895791024494127e-05,4.76530939828867e-05,1.0225796479573634
2014-07-29,3.5953585678647994e-05,0.6075947982133774,0.00011827834670930622,1.2091724235973065,3.962212597674977e-05,5.095112402673542e-05,1.102035450118691
