Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SO,Predicted_Covariance,Future_Cov_45_SO,Beta_Predicted
2013-11-06,3.8333959556374354e-05,0.517641606803802,7.532854371254619e-05,0.5877243402039938,2.7816392292830364e-05,2.1812371932129183e-05,0.7256331622076051
2013-11-07,4.0431492315281525e-05,0.5242634667108359,7.514747856210023e-05,0.5435903984001315,2.88979268386403e-05,1.9154310402062743e-05,0.7147380713354973
2013-11-08,4.3778322206368926e-05,0.5146752817898541,7.555122969232962e-05,0.6586550965568957,2.9599449660899128e-05,2.119199552028143e-05,0.6761211524134875
2013-11-11,4.088414418239951e-05,0.5124467079651451,7.690455851343793e-05,0.6541235645052992,2.8734404742057814e-05,2.110975294497447e-05,0.7028251493748494
2013-11-12,3.99781619662566e-05,0.5124381486601307,7.780209410039096e-05,0.647386594439908,2.857909738459324e-05,2.1154999549240883e-05,0.7148677172481144
2013-11-13,4.4902541372157916e-05,0.5154828800725131,7.444841010248508e-05,0.6440745065863029,2.9804196696925787e-05,2.035318040603211e-05,0.6637530034192242
2013-11-14,4.545126757048379e-05,0.5120083480737307,7.381801784325646e-05,0.6057449721575635,2.96572741294213e-05,1.888573862262148e-05,0.6525070853839252
2013-11-15,4.488960878325864e-05,0.5120631384751247,7.124948321835382e-05,0.5970328111708135,2.8959248213025168e-05,1.9438835047009763e-05,0.6451214211478131
2013-11-18,4.304897041106976e-05,0.5274696442238834,6.956883841860991e-05,0.5013906325935706,2.88659750341513e-05,2.1540621418178048e-05,0.6705381048260473
2013-11-19,4.253689180732228e-05,0.5361268424992942,6.829729345287261e-05,0.4870929166707469,2.8896961198115014e-05,2.1137280200435826e-05,0.6793388038084321
2013-11-20,3.986505410246521e-05,0.5187903846123256,5.462118735651944e-05,0.4560145741008058,2.4208543742984756e-05,2.0057162797389408e-05,0.6072622824181174
2013-11-21,3.485111027762049e-05,0.513357189412032,5.383304766769073e-05,0.4944815223523957,2.2235783732450638e-05,2.2021705486384933e-05,0.6380222482245927
2013-11-22,3.677714977289896e-05,0.4945873857929358,5.2397382566158934e-05,0.4822480368822551,2.171135189506275e-05,2.2453912328107375e-05,0.5903489538784711
2013-11-25,4.464079349966786e-05,0.5028851631716706,5.243424577876868e-05,0.4499074728248861,2.4330010042784674e-05,2.1266091435216003e-05,0.5450174187196224
2013-11-26,4.5604254902161166e-05,0.4998394470045246,5.4319739228794523e-05,0.3656970492422815,2.4877804337881197e-05,2.1377083038466483e-05,0.5455149830044093
2013-11-27,5.098239319509307e-05,0.49062036145152216,5.307402872076022e-05,0.3420249599785119,2.552094224486415e-05,2.0376750504834263e-05,0.5005834494117173
2013-11-29,5.306536742177139e-05,0.4870463932686574,5.2552899397749244e-05,0.3428975302392195,2.5720195192657032e-05,2.0430698817513516e-05,0.484688911851474
2013-12-02,5.1303727815654587e-05,0.4758719862691847,5.196877272937553e-05,0.3327595273301702,2.4571735471614934e-05,2.1204913194013388e-05,0.4789463946929257
2013-12-03,5.129816798105141e-05,0.47517290397817424,5.220991488736105e-05,0.3409125680055913,2.4591164103656305e-05,2.2805087256844568e-05,0.47937704349870397
2013-12-04,4.926678581923591e-05,0.4728990290997177,5.2577533245099445e-05,0.3433751181260755,2.406831243726141e-05,2.2995602408709995e-05,0.48853019406563536
2013-12-05,6.186383108747796e-05,0.4570639022312167,5.234469489990195e-05,0.3607979358058767,2.600947974071746e-05,2.4923447722986474e-05,0.42043111917752074
2013-12-06,6.149224160789946e-05,0.4413315651878379,4.974225043958097e-05,0.3318842443238719,2.4408318839572028e-05,2.2037191232606803e-05,0.396933307378999
2013-12-09,5.694825981469449e-05,0.431341271194546,5.094884340346069e-05,0.3620780251913463,2.323423659656796e-05,2.420004233674605e-05,0.4079885262898372
2013-12-10,5.3452041059883435e-05,0.42979001098642416,5.29309133795995e-05,0.3512594311581836,2.2860891285376695e-05,2.3572728789501523e-05,0.4276897725900712
2013-12-11,5.2671389427449466e-05,0.45342223250986474,5.101004390672827e-05,0.3448996358775227,2.3502715691785834e-05,2.205198945264004e-05,0.44621408220413294
2013-12-12,5.926873458923956e-05,0.44934291818298805,5.029542067813953e-05,0.3612640874306969,2.4533242486461307e-05,2.340594015969574e-05,0.4139322807630079
2013-12-13,5.102150798536989e-05,0.44012416229318363,4.911803120739148e-05,0.3648565192232131,2.203293392446574e-05,2.385917061060358e-05,0.4318361960368468
2013-12-16,5.265033739264804e-05,0.43840540897226454,4.9528648885433494e-05,0.3595035997063303,2.238745487400457e-05,2.3284967643099267e-05,0.4252100932810109
2013-12-17,5.547285481711756e-05,0.440171187027722,4.911679140223738e-05,0.3436940874695927,2.297612913065957e-05,2.2330996202053973e-05,0.41418688845935686
2013-12-18,5.7755345996717895e-05,0.4499209120051377,5.0924268862961045e-05,0.2753083341820497,2.440027244264735e-05,1.6219671277855823e-05,0.4224764309096852
2013-12-19,6.478693026373803e-05,0.4275292380158963,4.988180536732691e-05,0.2725649702415608,2.4304159342023564e-05,1.6043869180788394e-05,0.3751398506316771
2013-12-20,6.101338500649426e-05,0.4160667753745169,4.748686743494563e-05,0.2697418611907846,2.239558224543574e-05,1.6017277384415397e-05,0.3670601498843566
2013-12-23,6.0371580554275465e-05,0.43420905721078545,4.771123236464831e-05,0.2870003904170838,2.330373153190013e-05,1.6916225413686308e-05,0.3860049930438632
2013-12-24,6.05937066863415e-05,0.4489466443064913,4.7375697146637584e-05,0.3023561003414414,2.40539440681988e-05,1.817511839456434e-05,0.39697099556414545
2013-12-26,6.0130930524985e-05,0.43172505252713916,4.662731806972402e-05,0.3232824589867432,2.2860010810188232e-05,2.0632095419306837e-05,0.38017058127330444
2013-12-27,6.1029823506439453e-05,0.41409624085060265,4.644465160705555e-05,0.3230941709538831,2.204652777072007e-05,2.0619646307887797e-05,0.36124187330140106
2013-12-30,6.103786899254316e-05,0.40542664542535767,4.5791792077270874e-05,0.320256597784611,2.1434126494969608e-05,2.0459082192415948e-05,0.3511611209360563
2013-12-31,6.15980310886923e-05,0.40222230462637587,4.422145091844285e-05,0.31906064922929,2.0992591716771225e-05,2.0251809994673995e-05,0.34079971949987997
2014-01-02,6.274975633376732e-05,0.4119082953741497,4.4947915446324474e-05,0.2896114225823532,2.1875668711322765e-05,1.771098219451007e-05,0.34861758816983457
2014-01-03,6.287727487442676e-05,0.41343764170760927,4.542466821446404e-05,0.2916377247673077,2.2095444974524646e-05,1.8033672025275114e-05,0.3514058937613283
2014-01-06,6.194585296328845e-05,0.4019552086345965,4.33295286663222e-05,0.2880528609776149,2.0824556538674936e-05,1.7735461096021864e-05,0.33617353773490516
2014-01-07,5.985294868622432e-05,0.4076068121890744,3.762743319355842e-05,0.2157315850643698,1.9343564492807106e-05,1.3790229314612526e-05,0.32318482075485777
2014-01-08,5.957982003469859e-05,0.40519280656299295,4.095913368319659e-05,0.2087065190380228,2.0016433654523633e-05,1.3383371335317242e-05,0.3359599549455889
2014-01-09,5.8876921963223624e-05,0.4078633668228898,4.209430650591052e-05,0.1999053047115126,2.0304809912447537e-05,1.3167823601735886e-05,0.34486874033820175
2014-01-10,5.8643073362417135e-05,0.3991376090998884,4.7937628155540114e-05,0.1765427915750759,2.1162612704392446e-05,1.1789125680753736e-05,0.3608714804834057
2014-01-13,6.549653155125348e-05,0.36520217818214545,4.519694423229223e-05,0.2016505292860699,1.986996246479477e-05,1.2733179179500618e-05,0.3033742702733165
2014-01-14,6.384952094066409e-05,0.3569724815812819,4.437876671760563e-05,0.2249164074409243,1.9002081412406963e-05,1.3799219161005764e-05,0.29760726678068206
2014-01-15,6.070372053025981e-05,0.3638321485859143,4.3754368995238724e-05,0.2169580799513874,1.8750784326559726e-05,1.355128167202053e-05,0.30889019919648525
2014-01-16,6.085694586035492e-05,0.35765728877002273,4.3098498091352126e-05,0.2093578461928296,1.8316952731335094e-05,1.3154366115866058e-05,0.30098376565537804
2014-01-17,6.130074788390541e-05,0.3672032870856967,4.3379251304666034e-05,0.2120079450242913,1.8935661124861526e-05,1.3322008118486888e-05,0.30889771786671966
2014-01-21,6.022038567812545e-05,0.340602018772084,4.39522008496205e-05,0.2174911844667249,1.7523033747809507e-05,1.3901660447044098e-05,0.2909817589257752
2014-01-22,6.0180607898710316e-05,0.33074369785034957,4.107848676376503e-05,0.213788776583257,1.6444742643460576e-05,1.368632276084414e-05,0.2732565060017114
2014-01-23,6.197862719476769e-05,0.3413701490296591,4.126252640066033e-05,0.1992461064694286,1.726332416350058e-05,1.2536965807567361e-05,0.2785367302384841
2014-01-24,8.312838911315208e-05,0.3477900928607318,4.2624153542796516e-05,0.2146973489088673,2.0702356009371288e-05,1.137422884280843e-05,0.24904074564938108
2014-01-27,7.785643656399444e-05,0.3545234757248366,4.3209022111269154e-05,0.1869382435277166,2.0562668707927482e-05,9.876545206492335e-06,0.2641100673934121
2014-01-28,5.7778264472590076e-05,0.3378946562633803,4.015314432379044e-05,0.1851850685827291,1.627508815740319e-05,9.709076325480405e-06,0.28168184534383284
2014-01-29,5.541992369045716e-05,0.3384341064030413,4.143496120826796e-05,0.1460255921780376,1.6217748212476104e-05,7.282026316906223e-06,0.29263389648565435
2014-01-30,5.718939038351772e-05,0.3268612246285257,4.147671563860959e-05,0.1031557610538651,1.591927615805839e-05,5.333018314397364e-06,0.2783606548575207
2014-01-31,5.786696567157789e-05,0.3249034797250408,4.256392936744404e-05,0.0679515410877108,1.6124660322436744e-05,3.663576378329573e-06,0.2786505242723757
2014-02-03,7.055814511505822e-05,0.3148416593974365,4.246384840123068e-05,0.0862929382764603,1.7233577664659917e-05,3.55838253920102e-06,0.2442464670316567
2014-02-04,5.3287933521446234e-05,0.28976807887228484,4.3517493119923784e-05,0.0602853138191953,1.3953942066780915e-05,2.5620988034918525e-06,0.26185932057517336
2014-02-05,5.1744253938995175e-05,0.2841558009628203,4.422195758282922e-05,0.0731400251773243,1.3592726330076434e-05,3.937816690342997e-06,0.26269054620251797
2014-02-06,5.460185755120456e-05,0.28785071040491167,4.44876053842229e-05,0.05531893436399,1.4186998712473088e-05,2.9063166813327453e-06,0.2598263016815645
2014-02-07,6.356327391387762e-05,0.2914718587570034,4.454467527876046e-05,0.0424705073526776,1.55094950402113e-05,2.1481256906146766e-06,0.24400088424056376
2014-02-10,6.2547563500994e-05,0.2928393707695072,4.4369986914467977e-05,0.0725345855768871,1.54269230649537e-05,3.7332964690958648e-06,0.24664306971299588
2014-02-11,5.609995653519849e-05,0.23766559388423494,4.626921275427491e-05,0.0827193702385343,1.2108591622980153e-05,4.238902984007116e-06,0.2158395900963475
2014-02-12,5.280573476410588e-05,0.19811926558135606,4.5113907906541383e-05,0.0756482010456979,9.669911039781882e-06,3.877974718767759e-06,0.18312236507984161
2014-02-13,5.31879934714369e-05,0.1848459330223252,4.732082201968214e-05,0.0478337186702531,9.273482210352748e-06,2.4382826516995813e-06,0.17435292450603174
2014-02-14,5.362200748552388e-05,0.16838704957941206,4.507431589660702e-05,0.0404764394433801,8.278369251784002e-06,2.055143790139433e-06,0.1543837994879039
2014-02-18,5.088126402858046e-05,0.15483673899737682,4.6049235246991286e-05,0.0456587051012095,7.4948711866798256e-06,2.3255983753676906e-06,0.14730119877662412
2014-02-19,5.093399391722896e-05,0.12801289560029513,5.0056711790320495e-05,0.0192198106901203,6.463812440314505e-06,9.578232432115409e-07,0.12690566639676087
2014-02-20,5.128532994270177e-05,0.11156689083034226,5.269113063914921e-05,-0.0315213626587745,5.799635052465417e-06,-1.603116744847928e-06,0.11308565351817029
2014-02-21,5.0142924359823583e-05,0.10471380781922542,5.588182187607715e-05,-0.0247291055486291,5.542989555180153e-06,-1.2609765170545347e-06,0.11054380305791274
2014-02-24,5.289213529725008e-05,0.100577242259021,5.963405851938112e-05,-0.0246693563710718,5.648621271321009e-06,-1.2533454900029263e-06,0.10679510743092814
2014-02-25,4.99909412374215e-05,0.1416234929287709,5.6951136056436575e-05,-0.0405301338155016,7.556699531160078e-06,-2.06487745244142e-06,0.15116137732376586
2014-02-26,4.8822079787728685e-05,0.11866813064138722,5.770288155667894e-05,-0.0392020244009833,6.298555925108157e-06,-1.997198844197213e-06,0.12901039760070368
2014-02-27,4.902946505121921e-05,0.08592282740511135,5.806458251910977e-05,-0.017650505706139,4.584508591437463e-06,-8.908474971186687e-07,0.0935051725864886
2014-02-28,4.913560627678946e-05,0.06634170208768118,5.9658437364969454e-05,-0.0203894197145792,3.5918707958327527e-06,-1.027969927048079e-06,0.07310117993861959
2014-03-03,5.060228536900576e-05,0.06801264151281003,6.178462919778692e-05,-0.0297678395351386,3.8029002198194096e-06,-1.5193457188034449e-06,0.07515273652341227
2014-03-04,5.593664385448813e-05,0.09913923653994475,6.204956717106097e-05,-0.0397357469065785,5.840676481964579e-06,-1.8851386355758302e-06,0.10441592629615633
2014-03-05,4.9068183379191435e-05,0.08407057897066492,6.464617510742168e-05,-0.0296663726131635,4.734950522705101e-06,-1.4077147428884736e-06,0.09649736747158796
2014-03-06,4.928243059442446e-05,0.07571960960074989,6.668467056070566e-05,-0.0335213133824672,4.340776553577074e-06,-1.588384291527089e-06,0.08807959553172212
2014-03-07,4.8971813978785636e-05,0.07227704726732104,6.740016255465639e-05,-0.0769541511789346,4.1524457719691196e-06,-3.8069223359179357e-06,0.084792566061938
2014-03-10,4.912023117884392e-05,0.06835484538743053,6.575579381198493e-05,-0.0764944711809467,3.884780802002145e-06,-3.7841806733016037e-06,0.07908718482732466
2014-03-11,5.148937537691702e-05,0.06695004688544946,6.583716099981377e-05,-0.1048724018939775,3.898030606294983e-06,-5.183067848952725e-06,0.07570553299122934
2014-03-12,4.8906113932888686e-05,0.035207221514171425,7.265560492130199e-05,-0.0731167700720335,2.0986880608136114e-06,-3.74622504237757e-06,0.0429125909225487
2014-03-13,5.192240840939531e-05,0.027292731280026163,7.415486026573602e-05,-0.0105061483326617,1.6935351854469477e-06,-5.095422314907462e-07,0.03261665314316399
2014-03-14,5.053194068255615e-05,0.02874006560753442,7.23694716787935e-05,-0.0230763833678873,1.7379946894766047e-06,-1.1192698621069095e-06,0.03439398261774197
2014-03-17,5.312543808337814e-05,0.051173895291931344,7.13830834492805e-05,-0.0252457317480006,3.1513554428472713e-06,-1.2064832573226022e-06,0.05931914270337595
2014-03-18,5.3640183376897774e-05,0.06616149894304703,6.386184059633847e-05,-0.013187937362683,3.872319459174499e-06,-6.360557850910612e-07,0.07219064543396515
2014-03-19,4.9711758607667365e-05,0.04761647864412976,7.153936148136466e-05,-0.0456587114125258,2.8396143905702812e-06,-2.174434531130077e-06,0.05712158390896896
2014-03-20,4.924048797705463e-05,0.035681562683582684,7.179438897008017e-05,-0.0503743362129887,2.1215354452428135e-06,-2.3800815285308324e-06,0.043085183197847654
2014-03-21,5.1299807125194504e-05,0.02628481932616449,7.216951845046411e-05,-0.0342479211803949,1.5993361951764183e-06,-1.5836366123631942e-06,0.031176261370209866
2014-03-24,5.150721281894852e-05,0.02001619882934182,7.256035779685754e-05,-0.0250490833901345,1.2236728915826804e-06,-1.1462275651738134e-06,0.02375731134751897
2014-03-25,5.187847468728203e-05,0.016206011696154782,7.165891343273861e-05,-0.0319851340089024,9.88109003750866e-07,-1.4662370308569402e-06,0.019046608631172808
2014-03-26,4.894688218699071e-05,0.02420734033554829,7.23223285892195e-05,-0.0582148710677784,1.4402762297214263e-06,-2.584224569533336e-06,0.02942529054698868
2014-03-27,4.819111839496585e-05,0.028602885317085866,7.438421236727704e-05,-0.0500212928047474,1.7125124276552463e-06,-2.2099325071785483e-06,0.03553585151562158
2014-03-28,4.77393720640184e-05,0.03187521045427585,7.446378290515483e-05,-0.0485433867117158,1.900482871145338e-06,-2.129194701209837e-06,0.039809548994419
2014-03-31,4.471229395078723e-05,0.044207590346831104,7.669595317205375e-05,-0.1002013497654017,2.5887883388151713e-06,-4.274736067391613e-06,0.057898803887461735
2014-04-01,4.637295349124256e-05,0.05427960278877256,7.860059666273585e-05,-0.0413192937390914,3.2770416472709274e-06,-1.7615595650076055e-06,0.07066708933882743
2014-04-02,4.141854620280984e-05,0.031213573646387688,7.780479779331081e-05,-0.0457768146310519,1.771919993909191e-06,-1.961264272253632e-06,0.04278083506921795
2014-04-03,4.131197301210188e-05,0.017235776755309604,7.372273961468965e-05,-0.0464889224049679,9.511950062414973e-07,-1.9871824863113253e-06,0.023024681149042565
2014-04-04,4.5815215175484866e-05,0.0184056964721363,7.371705573452515e-05,0.0159679198568711,1.0696485620753174e-06,6.230701291230777e-07,0.023347016007199125
2014-04-07,4.72141155464609e-05,0.017369496052693126,7.435039881310311e-05,0.1434293489093569,1.0291171099162761e-06,5.176110274928786e-06,0.02179681008539865
2014-04-08,4.530353492960697e-05,0.020628383510530823,7.582028562261652e-05,0.0688015423985105,1.2089934561237638e-06,2.5745311851426103e-06,0.026686514816168506
2014-04-09,4.691297863661334e-05,0.03200511917543789,7.762691617571097e-05,0.1198895299613892,1.931399522512836e-06,4.237651115390635e-06,0.041169833565107956
2014-04-10,5.810324280314903e-05,0.04679658387200682,7.766155899915308e-05,0.1497686707203985,3.1435284043865183e-06,3.5977536389114695e-06,0.05410246059822582
2014-04-11,5.691804938589508e-05,0.04977359624846924,7.90727758108968e-05,0.2305120715204075,3.3391622121981535e-06,4.972976180219831e-06,0.0586661392690951
2014-04-14,5.793906540801691e-05,0.04822540383703734,7.978046335491775e-05,0.3718169012536799,3.2787619993065744e-06,7.964582969645202e-06,0.05658983237332128
2014-04-15,5.375893588153699e-05,0.05093571074857463,8.350323487224774e-05,0.3024598884488804,3.4127097441646015e-06,6.2818527479260244e-06,0.06348172054009471
2014-04-16,3.1303883437837385e-05,0.08365669433120544,8.494955170846956e-05,0.2340112951717407,4.3140021195303556e-06,4.505824739389974e-06,0.13781044540678197
2014-04-17,3.0074876652121772e-05,0.10328471293127668,9.14727650782966e-05,0.2388084531295415,5.41731236372197e-06,4.608788252385432e-06,0.18012750065060634
2014-04-21,3.398061258211898e-05,0.11172999097013823,8.693940112240125e-05,0.225122272574669,6.072865850821201e-06,4.566683860153422e-06,0.17871560838243447
2014-04-22,3.465237531876505e-05,0.11547054990093716,8.640489592857422e-05,0.2527196279513621,6.318397063546849e-06,5.125480119675941e-06,0.18233662210524693
2014-04-23,3.661275306357103e-05,0.1214905326894771,8.699211421490165e-05,0.2399790900189772,6.8564383038450685e-06,4.823746112970781e-06,0.18726912701539208
2014-04-24,2.8915216768426475e-05,0.11426171666768035,8.586277079642412e-05,0.2338208005743592,5.693330825890458e-06,4.699030915268991e-06,0.19689739390462405
2014-04-25,3.367547480592454e-05,0.10000856237279625,8.864270619503878e-05,0.3937504479171565,5.464061153880352e-06,7.169096122583435e-06,0.16225639535508662
2014-04-28,3.364553762091845e-05,0.10324220529729411,8.904378068821005e-05,0.3174774949929568,5.650967433678681e-06,5.972551262619285e-06,0.16795592620179453
2014-04-29,3.9441733334885286e-05,0.10646049355106185,8.900491196409639e-05,0.3508464834464741,6.307735282726836e-06,6.500719937493967e-06,0.15992540766832355
2014-04-30,4.001418281063408e-05,0.10464265313015488,9.223038473230595e-05,0.3484030457830037,6.357007567358648e-06,6.541726056870781e-06,0.15886885901039127
2014-05-01,2.1991126094734782e-05,0.12511435428348414,9.442986909146267e-05,0.2965222961677522,5.701453242652862e-06,5.702297929911183e-06,0.25926154113671923
2014-05-02,2.5114593555483047e-05,0.1453869404737149,0.00010476271857544634,0.1546886853794082,7.457475826739871e-06,3.1496146247478475e-06,0.29693794606967655
2014-05-05,2.3421323104644024e-05,0.15606464991884264,0.00010155812508211629,0.1383543752299083,7.611453393475161e-06,2.8527778193486656e-06,0.32497965035826465
2014-05-06,2.3724080850696792e-05,0.23202960939096645,9.568019760384403e-05,0.088520687161075,1.1054755417639772e-05,1.68281180674837e-06,0.46597191634992624
2014-05-07,2.503936026433856e-05,0.28029019803286187,9.310621434171851e-05,0.0223699082861437,1.3533460484175287e-05,4.1353495235479917e-07,0.5404874701790944
2014-05-08,2.245244272166245e-05,0.23279149784839992,9.067888260927609e-05,-0.0540527009320727,1.0503934216591208e-05,-1.0125740105258777e-06,0.467830353552438
2014-05-09,2.6257615904936162e-05,0.19470677027468075,8.707541635926662e-05,-0.0701688789148191,9.310145717723846e-06,-1.3283901306782867e-06,0.3545693467156565
2014-05-12,2.5472098693136958e-05,0.15142468154451924,8.343021736172625e-05,0.0585489784890573,6.980567338466145e-06,1.018270721798779e-06,0.274047593115951
2014-05-13,2.7268227179962204e-05,0.14687732755791433,7.89983752489467e-05,0.1240659201478546,6.816984293153041e-06,2.5794979457706895e-06,0.24999734116057376
2014-05-14,2.54765910501542e-05,0.13471740544873054,7.678008837578742e-05,0.2361757913135564,5.958249316226789e-06,5.21152456599955e-06,0.2338715295345892
2014-05-15,2.174205444419079e-05,0.181482224686957,7.174450359439859e-05,0.178731316807005,7.167681539717122e-06,3.581793840006907e-06,0.32966900888394374
2014-05-16,2.0552751262807784e-05,0.2357959893344132,6.740427397222295e-05,0.1728445537535043,8.776373847258584e-06,3.4829447408736885e-06,0.4270169835189069
2014-05-19,2.1296152341554682e-05,0.2433132550112459,6.84801302290541e-05,0.2180939375444372,9.291773825026466e-06,4.369141963071261e-06,0.43631232891284527
2014-05-20,2.0908636850371392e-05,0.2568522643291618,6.673757785202118e-05,0.2151694659661386,9.594701738295913e-06,4.039680829313304e-06,0.45888700477982075
2014-05-21,2.119414789263069e-05,0.2707779609487856,6.531588127211039e-05,0.2279910125187953,1.0074666745346568e-05,4.1833486463425764e-06,0.47535134681444685
2014-05-22,2.007249814887391e-05,0.25978353359524914,6.152989836941086e-05,0.2067269459635631,9.12967740170488e-06,3.7845739359669116e-06,0.4548351348193829
2014-05-23,2.2049522594442057e-05,0.26252761651552364,6.0178210623543114e-05,0.2918746456388032,9.563001546703056e-06,5.453891835528336e-06,0.43370560544986886
2014-05-27,2.174082787467674e-05,0.27692397688985637,5.9259966594932936e-05,0.3029608126544721,9.939837852763051e-06,5.4595247586600185e-06,0.4571968422757611
2014-05-28,2.1661197917021908e-05,0.2294297371222571,5.874261130155315e-05,0.6295616911038091,8.184036676273748e-06,1.7255798122813987e-05,0.3778201329226824
2014-05-29,2.1856321025887475e-05,0.19319608840604785,5.8088511166207795e-05,0.6264654106368013,6.883859255300583e-06,1.6950126644913566e-05,0.31495965158761496
2014-05-30,2.8179051435749515e-05,0.22659638632048718,5.939654752289934e-05,0.567015265046381,9.270363540354708e-06,1.596418350960835e-05,0.3289806813225022
2014-06-02,2.8496658002674943e-05,0.2603474754253585,6.065353684413126e-05,0.6108556808138172,1.0823766162985551e-05,1.8504811129905512e-05,0.3798258084147811
2014-06-03,3.418588872187905e-05,0.27769127204330424,6.136559665141627e-05,0.6081666373872499,1.2718858853527955e-05,1.842342141838497e-05,0.37204996941875185
2014-06-04,2.793146765100254e-05,0.23780497971650963,5.9870358743990834e-05,0.5507744478502457,9.724644925699066e-06,1.697153815394394e-05,0.348160900358203
2014-06-05,4.136471088316827e-05,0.25000226402971837,6.020483075508389e-05,0.6469068432668653,1.247597822834889e-05,2.1286208129198693e-05,0.30160922104801885
2014-06-06,3.9833023701562004e-05,0.27435761684001575,6.443212673747404e-05,0.6481135572282375,1.3899202823386387e-05,2.1106498021157663e-05,0.3489366744418488
2014-06-09,5.1073182956276414e-05,0.28875578709388966,6.709752831902495e-05,0.6496804412632965,1.6903647217565265e-05,2.115413652483862e-05,0.33096913564279756
2014-06-10,4.95066057749403e-05,0.3594869734031307,6.776697898013825e-05,0.6137811132965648,2.0822064918808446e-05,2.06496541794633e-05,0.42059164818260164
2014-06-11,4.7157992518462575e-05,0.4260532771606494,6.963261651192528e-05,0.6081660695669915,2.441450492175543e-05,2.059880696069094e-05,0.5177172228482169
2014-06-12,4.667919578081926e-05,0.3729723776074989,7.013317402705549e-05,0.6758400083700231,2.1340279282550657e-05,2.207968744948003e-05,0.457168957724835
2014-06-13,3.72024477228719e-05,0.40269859029608857,7.210045895353539e-05,0.6431498270554059,2.0856185526577894e-05,2.1846349344720317e-05,0.5606132607708929
2014-06-16,2.938646502467408e-05,0.3856792791822874,7.45615327186839e-05,0.6629002164970612,1.805333303089319e-05,2.2860376525625093e-05,0.6143417731848615
2014-06-17,3.191330809025626e-05,0.4078117490071724,7.60319867177304e-05,0.6729020377559974,2.0088329135622282e-05,2.319786252262768e-05,0.6294655846648386
2014-06-18,3.560112133469648e-05,0.4321871434194123,8.598241685716141e-05,0.577994401057265,2.391159279882225e-05,1.938719916222121e-05,0.6716527991919811
2014-06-19,3.687128606172102e-05,0.41308085674274064,8.376497985912794e-05,0.5798771237610996,2.2956752722768422e-05,1.9488725959433803e-05,0.622618714311721
2014-06-20,3.6786047916274955e-05,0.3816272029122557,8.087603520125291e-05,0.5705299945732705,2.0815690247820238e-05,1.9328834194194653e-05,0.5658582921219684
2014-06-23,3.78482539714106e-05,0.37822220795764167,7.590553194457945e-05,0.5696799557621639,2.0272469901884393e-05,1.9292189971469786e-05,0.5356249701029165
2014-06-24,3.933090292313687e-05,0.37038934271623075,7.462132327139592e-05,0.5800030818394757,2.006582006817186e-05,1.9079028421969457e-05,0.5101794918714643
2014-06-25,4.004889359785303e-05,0.3726969468470728,7.65338424641045e-05,0.548276784038744,2.0633735323021884e-05,1.7857416292319063e-05,0.5152136168907306
2014-06-26,4.4267929857314866e-05,0.3639056125725012,7.745785004280854e-05,0.5562923360501744,2.1309147696861484e-05,1.8164592646768118e-05,0.4813676122995922
2014-06-27,3.536085878696092e-05,0.3578870948312873,7.589283117437261e-05,0.5606088388084592,1.8539918362920558e-05,1.8295719432209e-05,0.5243062244222708
2014-06-30,3.524942345217237e-05,0.38700042728322004,7.37176248436176e-05,0.5591955874722478,1.972754853241434e-05,1.8250618408371576e-05,0.5596559205906263
2014-07-01,3.707778978776346e-05,0.36741980165102467,7.268155932721005e-05,0.6002654314864025,1.907355277835916e-05,1.9111270250090414e-05,0.5144198963190055
2014-07-02,3.729144432547138e-05,0.36595890065273745,7.689541610436462e-05,0.6424965954348142,1.9596889423583876e-05,2.0694518725306417e-05,0.5255063132590577
2014-07-03,3.7850371933542936e-05,0.3426284965174985,7.516550510677152e-05,0.6786185366769033,1.827544019025878e-05,2.167097888310101e-05,0.4828338337690974
2014-07-07,3.637233936281704e-05,0.3399157583693939,7.269661424018523e-05,0.7377619372881472,1.7478896403074484e-05,2.4054673426284816e-05,0.4805546387522967
2014-07-08,3.904012916123487e-05,0.3101502140635256,6.495328704914678e-05,0.7816929884460088,1.561810273167743e-05,2.4883706615636387e-05,0.40005253740772756
2014-07-09,3.921043801203444e-05,0.3056041617264627,6.480586292338253e-05,0.7990953482384388,1.540519712683072e-05,2.5145495955516978e-05,0.3928851068203464
2014-07-10,3.784415060760939e-05,0.23888820779445105,6.622870147745368e-05,0.8702080242651327,1.1959615390184747e-05,2.7776163308099946e-05,0.31602282514381513
2014-07-11,4.137743263306523e-05,0.1769624360148669,6.526872315895062e-05,0.8710705892973771,9.196348412042022e-06,2.780177307509836e-05,0.22225517212716342
2014-07-14,3.5819786180035966e-05,0.2330901441044234,6.629063754931734e-05,0.9442209097795408,1.1358252075793548e-05,3.0772559619407824e-05,0.3170943572556564
2014-07-15,3.740515266448331e-05,0.27872154996751886,6.643458093554623e-05,0.952039106618212,1.3894194181656993e-05,3.094075209656636e-05,0.37145134271433455
2014-07-16,4.331224214055195e-05,0.45111751097525654,6.610608476624867e-05,0.9059685210787952,2.4138803347549482e-05,2.9716845316056805e-05,0.5573205669938995
2014-07-17,4.7474517764657056e-05,0.5530152148480464,6.76464113412124e-05,0.893394582621826,3.133933249328402e-05,2.7162312165501017e-05,0.6601295593699519
