Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_OXY,Predicted_Covariance,Future_Cov_45_OXY,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.5620995670452813,0.00010556865732145317,1.0898514301690816,3.692820562344524e-05,3.517148087303038e-05,0.9032402747308261
2013-11-12,3.99781619662566e-05,0.5670715907802981,0.00011264495853836186,1.0927426297521308,3.8054426546873206e-05,3.570813797873376e-05,0.9518803435483824
2013-11-13,4.4902541372157916e-05,0.5848249451565883,0.00011146874779767037,1.0408935523046012,4.13749908584105e-05,3.2892924711176415e-05,0.9214398471456073
2013-11-14,4.545126757048379e-05,0.5956597423761054,0.00011050379446007183,1.0343368912630864,4.221432453819193e-05,3.224825144904137e-05,0.9287821175224178
2013-11-15,4.488960878325864e-05,0.6048996656195574,0.00010350876690089136,1.0772953693073604,4.123298937557171e-05,3.507573886903515e-05,0.9185419631224176
2013-11-18,4.304897041106976e-05,0.602726876454701,0.0001037821036122883,0.9714600901612048,4.028683751188069e-05,4.173563019473955e-05,0.935837422525701
2013-11-19,4.253689180732228e-05,0.5965314756689818,0.00010042382948268592,0.9827813900863136,3.898832965190012e-05,4.264756252259406e-05,0.9165768347274655
2013-11-20,3.986505410246521e-05,0.5878287291864753,0.00010148492194924879,1.027663785347216,3.738933557676017e-05,4.5200353265758186e-05,0.9378975250016796
2013-11-21,3.485111027762049e-05,0.5950748407544737,0.00010829498625164039,0.958233215771412,3.655813846862868e-05,4.2674859850377306e-05,1.0489805971003554
2013-11-22,3.677714977289896e-05,0.5968030057979926,0.00011105314856418111,0.933714660572914,3.814042025435651e-05,4.347461373511364e-05,1.0370684104090673
2013-11-25,4.464079349966786e-05,0.5977955099101574,0.00012187074020400212,0.9294082931909744,4.40928657419124e-05,4.393099234281965e-05,0.9877258508462773
2013-11-26,4.5604254902161166e-05,0.6101646984389698,0.00011948122188073956,0.7617255097035535,4.50401250330102e-05,4.452721045245022e-05,0.9876298851859054
2013-11-27,5.098239319509307e-05,0.60582356395337,0.00012967839622853418,0.7786102573275135,4.925950983284421e-05,4.638710272801255e-05,0.9662063066428455
2013-11-29,5.306536742177139e-05,0.6054740761330194,0.00012548990290638936,0.7778475915026959,4.940893952694891e-05,4.634611936934347e-05,0.9310957772936791
2013-12-02,5.1303727815654587e-05,0.6153339249424994,0.00012151296494435903,0.8011960942619847,4.8584376077588316e-05,5.105576921123264e-05,0.9469950458992475
2013-12-03,5.129816798105141e-05,0.608978103702568,0.00011836991160680277,0.8634181289265288,4.745404817746472e-05,5.775769982463104e-05,0.9250632146355279
2013-12-04,4.926678581923591e-05,0.5976436409856715,0.00011538760056978322,0.8638651545792304,4.506080945983791e-05,5.785247264814656e-05,0.9146285618300717
2013-12-05,6.186383108747796e-05,0.6255048074135041,0.00011584282276049661,0.857313698038867,5.2952153047257014e-05,5.922210471505689e-05,0.8559468774635138
2013-12-06,6.149224160789946e-05,0.6173776984477449,0.00011483740610720324,0.922577827597492,5.1880336822740554e-05,6.125938293680727e-05,0.8436891462430582
2013-12-09,5.694825981469449e-05,0.6182834959554545,0.00011130079138780211,0.9139124406952174,4.922401211053652e-05,6.108274520447716e-05,0.8643637623117526
2013-12-10,5.3452041059883435e-05,0.6344784946607935,0.00011092530766592994,0.965571833733947,4.88556025729444e-05,6.479872408932417e-05,0.9140081763802144
2013-12-11,5.2671389427449466e-05,0.6215839534397634,0.00010628974770170888,0.9671110056058464,4.6508557515201115e-05,6.183457295016002e-05,0.8829946963761579
2013-12-12,5.926873458923956e-05,0.6327025874696531,0.00010753707480562639,0.9868348245798584,5.051164908139091e-05,6.393604472531764e-05,0.852247807068273
2013-12-13,5.102150798536989e-05,0.6526176376166073,0.00010879345782099875,0.9841037500832898,4.862245042570007e-05,6.435378850228923e-05,0.9529794854288168
2013-12-16,5.265033739264804e-05,0.6513113888480132,0.00011183640516975099,0.9997360469777078,4.9978227661010244e-05,6.475267987450437e-05,0.9492480036412659
2013-12-17,5.547285481711756e-05,0.6536797813569984,0.00011588232078399183,0.9939963941082028,5.2409968986018694e-05,6.458339119275508e-05,0.9447858625412995
2013-12-18,5.7755345996717895e-05,0.6880967869204377,0.00012849102012172625,0.9628817039203174,5.927642639887964e-05,5.672775858184536e-05,1.026336616566165
2013-12-19,6.478693026373803e-05,0.6686106026531343,0.00012449236879888577,0.9685952138814968,6.0046586779342144e-05,5.70139841773512e-05,0.926831793617962
2013-12-20,6.101338500649426e-05,0.6586406861241121,0.00012325378819737264,0.9653388791074112,5.711645610468546e-05,5.732184292184438e-05,0.9361299344169478
2013-12-23,6.0371580554275465e-05,0.6610756736403514,0.00012497553937474418,0.9727682870410356,5.742221740590762e-05,5.7336394542730905e-05,0.9511464977181391
2013-12-24,6.05937066863415e-05,0.6590355527962672,0.00012340974078971876,0.9680414071825884,5.69898251079908e-05,5.819054805415075e-05,0.9405238303541009
2013-12-26,6.0130930524985e-05,0.6531689814958092,0.00012437525591303412,0.9585223394476946,5.648608929122333e-05,6.117351504627442e-05,0.9393849188439349
2013-12-27,6.1029823506439453e-05,0.6348324588537956,0.0001174900774438327,0.9593054975195988,5.3756474171542185e-05,6.12222127117543e-05,0.8808230318062474
2013-12-30,6.103786899254316e-05,0.6298131944416386,0.0001146270772142013,0.9534273902670716,5.2681125587319514e-05,6.090818886140073e-05,0.8630892011278348
2013-12-31,6.15980310886923e-05,0.6343316658348263,0.0001168235564716433,0.9512810675365344,5.381025113618161e-05,6.038088206056362e-05,0.8735709597389986
2014-01-02,6.274975633376732e-05,0.6388039972932371,0.00012038679099935127,0.9349287759530676,5.552173973851303e-05,5.7174909595740815e-05,0.8848120372482673
2014-01-03,6.287727487442676e-05,0.6521030770099842,0.000119103472075003,0.9419139249512196,5.6431983585848825e-05,5.824406568856245e-05,0.8974941057568108
2014-01-06,6.194585296328845e-05,0.6529683263057008,0.00012112864411538757,0.9490445160719804,5.656159684624703e-05,5.843282387844641e-05,0.9130812498419815
2014-01-07,5.985294868622432e-05,0.6732133379885161,0.00013030847105904785,0.9035995063269914,5.945410035886694e-05,5.7760871673482034e-05,0.9933361958581469
2014-01-08,5.957982003469859e-05,0.6796343737358645,0.00013193865181488826,0.8933237661897281,6.025747795141697e-05,5.7284668158368296e-05,1.0113739503799057
2014-01-09,5.8876921963223624e-05,0.67448298549566,0.00012160577140045031,0.8786622155573672,5.707167788482101e-05,5.787774905056631e-05,0.9693386811299303
2014-01-10,5.8643073362417135e-05,0.6644626728400375,0.0001228080595550773,0.8838543943680277,5.63887392731189e-05,5.902178415627982e-05,0.9615583911271782
2014-01-13,6.549653155125348e-05,0.6900550769647931,0.00013559880839134642,0.8537645057438598,6.503106149587845e-05,5.3910775574073216e-05,0.9928932106120646
2014-01-14,6.384952094066409e-05,0.6751519842663258,0.0001459747946961012,0.8018002584134537,6.51807429690188e-05,4.9192576100098154e-05,1.0208493659583102
2014-01-15,6.070372053025981e-05,0.6646305915451259,0.00015676964002204943,0.7682665955519494,6.483641038955856e-05,4.798621483865229e-05,1.0680796798482668
2014-01-16,6.085694586035492e-05,0.6531247556681552,0.00016317073128866986,0.7693899600711801,6.508371758874622e-05,4.834228764144855e-05,1.0694542203627873
2014-01-17,6.130074788390541e-05,0.6484214106280706,0.00016882696393383408,0.7590589352107705,6.596463115849954e-05,4.7697218593054655e-05,1.0760819963147403
2014-01-21,6.022038567812545e-05,0.5967242459852425,0.00015923260517814665,0.7872222016629896,5.843343957095349e-05,5.031788194416547e-05,0.9703265582402097
2014-01-22,6.0180607898710316e-05,0.5705393901702907,0.00015725197712946194,0.7755443945226266,5.550242722109708e-05,4.964877515292076e-05,0.9222643166800997
2014-01-23,6.197862719476769e-05,0.5731118713599468,0.00015765590367408005,0.7479904943926876,5.665203305131349e-05,4.7065066508716846e-05,0.9140575649293523
2014-01-24,8.312838911315208e-05,0.5535722620684228,0.00015678289425561897,0.7063344132829502,6.319727345833707e-05,3.742016050529487e-05,0.7602369555401185
2014-01-27,7.785643656399444e-05,0.5539695330128853,0.00015276910359597764,0.6624151834203453,6.0415852311399656e-05,3.4997512446124756e-05,0.7759904637009759
2014-01-28,5.7778264472590076e-05,0.5523889709768157,0.00015202101613058793,0.6519783253361504,5.177010676693646e-05,3.418260106872325e-05,0.8960135310311392
2014-01-29,5.541992369045716e-05,0.5258121172289357,0.0001398450956635029,0.6441996970895297,4.62899990657674e-05,3.2125047928787175e-05,0.8352591628295248
2014-01-30,5.718939038351772e-05,0.5193477949301827,0.0001356998703929072,0.7340243372263786,4.575154263334179e-05,3.794810094607931e-05,0.8000005302824075
2014-01-31,5.786696567157789e-05,0.5194750953660064,0.00012787396320699794,0.7350638018874718,4.468596585347711e-05,3.963062997620751e-05,0.772218922054612
2014-02-03,7.055814511505822e-05,0.49387770425745875,0.0001262831720299462,0.9109608545349768,4.661929905332845e-05,3.7564455022819175e-05,0.660721720749702
2014-02-04,5.3287933521446234e-05,0.5021254818930057,0.00011412769077964098,0.9363963964247682,3.91581545340183e-05,3.979642693856532e-05,0.7348409282611555
2014-02-05,5.1744253938995175e-05,0.4989211306908076,0.00011411197506929434,0.909842782418737,3.833792238513272e-05,4.8985409637341794e-05,0.740911685195653
2014-02-06,5.460185755120456e-05,0.5097561243432811,0.00011819813627859878,0.9240120348668408,4.095165665743225e-05,4.8545251667644925e-05,0.7500048257337871
2014-02-07,6.356327391387762e-05,0.5370520421351468,0.00012913141367927502,0.8712547940205697,4.865589371448397e-05,4.406739930289259e-05,0.7654718002790136
2014-02-10,6.2547563500994e-05,0.5462236583135895,0.00012683466916606104,0.8707491800271092,4.865132752658251e-05,4.481675621924645e-05,0.7778292998704792
2014-02-11,5.609995653519849e-05,0.5537174826379239,0.0001257006147668251,0.870691744692849,4.6498420329009806e-05,4.4618060124080016e-05,0.8288494893901666
2014-02-12,5.280573476410588e-05,0.5832635805643961,0.00012431527515447085,0.8733182990281344,4.725716369399423e-05,4.476915826488177e-05,0.8949248392263025
2014-02-13,5.31879934714369e-05,0.5867539815684731,0.000123087202258098,0.8889472075148391,4.747547284223794e-05,4.531331902715374e-05,0.8925975533883092
2014-02-14,5.362200748552388e-05,0.5839389424057715,0.00014970882858323536,0.7994543496625488,5.231939092540353e-05,4.059135795546684e-05,0.9757074264615697
2014-02-18,5.088126402858046e-05,0.5802446732174535,0.00014430212704872545,0.797411947092922,4.971946816937545e-05,4.061569255079552e-05,0.977166529146123
2014-02-19,5.093399391722896e-05,0.5844799777156937,0.00014292989210221683,0.7709248496622303,4.986950268240075e-05,3.8419199422994156e-05,0.9791005740378798
2014-02-20,5.128532994270177e-05,0.5795166245349521,0.00013818963199842304,0.776703007155746,4.878656107541785e-05,3.950164242656681e-05,0.9512771221307214
2014-02-21,5.0142924359823583e-05,0.5802313213695062,0.00013423077280769912,0.7781469581812516,4.7602750080315075e-05,3.9678953982155155e-05,0.9493413215934452
2014-02-24,5.289213529725008e-05,0.5774191463464453,0.0001310984015221518,0.7684127965987618,4.808232156714005e-05,3.903979895506659e-05,0.9090637255788744
2014-02-25,4.99909412374215e-05,0.5664379298819241,0.0001243636994800531,0.7517838850534934,4.4662682122247596e-05,3.8300924453449246e-05,0.8934155072242298
2014-02-26,4.8822079787728685e-05,0.56743136975898,0.00012361767887148094,0.751936309341944,4.408204890090384e-05,3.8308387152830926e-05,0.9029121473842612
2014-02-27,4.902946505121921e-05,0.5591882736802904,0.00012324291949616646,0.7555014250179132,4.346779616455414e-05,3.813129010307333e-05,0.8865647650682094
2014-02-28,4.913560627678946e-05,0.561312376147245,0.00012450500136645433,0.7477409400604345,4.3903200007237195e-05,3.769872857416904e-05,0.8935109044940402
2014-03-03,5.060228536900576e-05,0.5547907129918206,0.0001227336481276848,0.6751787107977384,4.37216023437629e-05,3.4461012276917975e-05,0.8640242634286766
2014-03-04,5.593664385448813e-05,0.5570840901569944,0.00012212368039901482,0.6570813722967727,4.60435605585044e-05,3.117317725387278e-05,0.823137703403885
2014-03-05,4.9068183379191435e-05,0.5394291572025955,0.0001174496142372284,0.6640363905838887,4.095059387579018e-05,3.1509542101030826e-05,0.8345651103349443
2014-03-06,4.928243059442446e-05,0.5225127383698965,0.00011460486516046839,0.6786225350672714,3.92685142117833e-05,3.2156060303439497e-05,0.796805549932148
2014-03-07,4.8971813978785636e-05,0.5127836070408094,0.00011257705777918854,0.663194192816249,3.807432174662606e-05,3.28082208302536e-05,0.777474196955818
2014-03-10,4.912023117884392e-05,0.5043564248045269,0.00011018783430259405,0.6673200392565017,3.7105183372031736e-05,3.301231522325074e-05,0.7553951290850792
2014-03-11,5.148937537691702e-05,0.5047699358227133,0.00011276031814434766,0.6513386660088367,3.846187378022172e-05,3.219085705677919e-05,0.7469866064342353
2014-03-12,4.8906113932888686e-05,0.4950550215385813,0.00010995904096407374,0.6421003820973782,3.630366904584568e-05,3.2898779975696046e-05,0.74231350901573
2014-03-13,5.192240840939531e-05,0.4818879402795011,0.00010291551613242524,0.6236218953045716,3.5226046208530727e-05,3.0245307992852772e-05,0.6784362915291234
2014-03-14,5.053194068255615e-05,0.478899321763381,0.00010142360608010464,0.6389553727060829,3.42844143063116e-05,3.099114278437569e-05,0.6784701684363912
2014-03-17,5.312543808337814e-05,0.4769665179483088,0.000100241984142556,0.6485697643684383,3.4806790789089605e-05,3.09948853820862e-05,0.6551812473425972
2014-03-18,5.3640183376897774e-05,0.48098216553962725,9.892076499142804e-05,0.7144601440759701,3.5036267494508865e-05,3.4458497592078626e-05,0.6531720305340827
2014-03-19,4.9711758607667365e-05,0.4781127705069523,9.70309075016452e-05,0.659771015832512,3.3205876941003664e-05,3.142070450703535e-05,0.6679682608509068
2014-03-20,4.924048797705463e-05,0.46630589853045434,0.00010825247454955169,0.7228649009617284,3.404481664387837e-05,3.415384752918403e-05,0.6913988476260181
2014-03-21,5.1299807125194504e-05,0.46484703599463295,0.00011308146825065895,0.7986088473808169,3.5404922789067505e-05,3.6927970109712255e-05,0.6901570351456418
2014-03-24,5.150721281894852e-05,0.46798842803821833,0.00011498887402207984,0.7889616760866311,3.60161303916863e-05,3.610230390116282e-05,0.6992444052114708
2014-03-25,5.187847468728203e-05,0.46461151674920964,0.00011335603921161668,0.7880932543734654,3.562918609542828e-05,3.6127143097455416e-05,0.6867816818092138
2014-03-26,4.894688218699071e-05,0.48779498742317734,0.00011339563551608555,0.7589029029658221,3.634109588456608e-05,3.368856602724528e-05,0.7424598720247998
2014-03-27,4.819111839496585e-05,0.49387639404897576,0.00011194436687551476,0.7788165082427346,3.627462182195939e-05,3.4407985523507404e-05,0.7527242162063771
2014-03-28,4.77393720640184e-05,0.49387936648094755,0.00010722120948251399,0.7642598185507874,3.5334551601077515e-05,3.3521722859380846e-05,0.7401553492093267
2014-03-31,4.471229395078723e-05,0.48491109396336185,0.00010163490781966807,0.7994901737753487,3.268865449580231e-05,3.4107419604268565e-05,0.7310887366186404
2014-04-01,4.637295349124256e-05,0.4783699334031396,0.00010134546029669178,0.8356492381468926,3.279430290598727e-05,3.562611495114318e-05,0.7071859874566844
2014-04-02,4.141854620280984e-05,0.5010410515017596,9.908163716151561e-05,0.8034486145528333,3.209721287834034e-05,3.442299502519781e-05,0.774947839095397
2014-04-03,4.131197301210188e-05,0.5138274417080181,0.00010269520192277084,0.8095739095830391,3.346804464957008e-05,3.460547182582216e-05,0.8101294179236124
2014-04-04,4.5815215175484866e-05,0.5355969562042975,0.0001108195529512747,0.7273186414690792,3.8163760566983485e-05,2.838005976456532e-05,0.8329931534929126
2014-04-07,4.72141155464609e-05,0.5401863745999896,0.00011035887368850597,0.7037297072574352,3.899268888091979e-05,2.5396354345928717e-05,0.82586930687178
2014-04-08,4.530353492960697e-05,0.5785380339661486,0.00011002169089480869,0.5946909157866908,4.084483238434544e-05,2.2253139316932477e-05,0.9015815752084357
2014-04-09,4.691297863661334e-05,0.5719275344906795,0.00010486910265565747,0.5964485499568641,4.011541464415215e-05,2.1082248498362305e-05,0.8551026988690074
2014-04-10,5.810324280314903e-05,0.5610250342345131,0.0001057731314259608,0.5000821362359134,4.398150715023377e-05,1.2013008573443533e-05,0.7569544319452356
2014-04-11,5.691804938589508e-05,0.5559287254675844,0.00010297230156518616,0.3924695811905416,4.2560265560005076e-05,8.4669833811659e-06,0.7477463830753128
2014-04-14,5.793906540801691e-05,0.5394531926109054,9.477285096576916e-05,0.3562423201576576,3.997435666738901e-05,7.630964344621672e-06,0.6899378922646178
2014-04-15,5.375893588153699e-05,0.5329114884219789,9.608306531479107e-05,0.3432677657318005,3.830044672624921e-05,7.129400094985417e-06,0.712448006981536
2014-04-16,3.1303883437837385e-05,0.4570397138003376,9.2303044741092e-05,0.2666216715390489,2.456750547497451e-05,5.133728792007602e-06,0.7848069561005159
2014-04-17,3.0074876652121772e-05,0.40217346759525685,8.982269636744507e-05,0.247743979033553,2.0902988761549766e-05,4.781235861653932e-06,0.6950315708136102
2014-04-21,3.398061258211898e-05,0.3726402656858879,8.879264924591778e-05,0.5117380464252185,2.046887103431048e-05,1.0380784853090788e-05,0.6023691004641115
2014-04-22,3.465237531876505e-05,0.33649459170259083,6.959204125953165e-05,0.5801986492226295,1.6524349838284545e-05,1.1767177192211447e-05,0.4768605235940704
2014-04-23,3.661275306357103e-05,0.3232209560640732,6.919745106701773e-05,0.5766032412156238,1.6268996001194346e-05,1.1590124970139157e-05,0.44435325507880685
2014-04-24,2.8915216768426475e-05,0.2968534648906987,7.205351440688189e-05,0.5672679393737542,1.3549801493865709e-05,1.140022435048714e-05,0.46860452758774424
2014-04-25,3.367547480592454e-05,0.28784725051954146,7.714550211960315e-05,0.5143240685662455,1.4671491096567215e-05,9.36440505709689e-06,0.43567288007431604
2014-04-28,3.364553762091845e-05,0.2948624664914345,7.835154380078317e-05,0.4951861905584558,1.5139342324744679e-05,9.315699393801569e-06,0.4499658318829209
2014-04-29,3.9441733334885286e-05,0.30609477881156694,8.058627347365289e-05,0.5008132542585967,1.725696644366266e-05,9.279405268477679e-06,0.43753063023726896
2014-04-30,4.001418281063408e-05,0.31769133811832534,8.49673113906534e-05,0.5141971041406762,1.852414995335421e-05,9.65472786543774e-06,0.46293960421531516
2014-05-01,2.1991126094734782e-05,0.3050913030499785,8.652257008379133e-05,0.5294977178087462,1.330816778999227e-05,1.0182552135794015e-05,0.6051608149879407
2014-05-02,2.5114593555483047e-05,0.2996487550483695,8.778310382743788e-05,0.4697074040111058,1.4069576363851347e-05,9.563707296349156e-06,0.5602151726154319
2014-05-05,2.3421323104644024e-05,0.2976766915094307,8.721804551610346e-05,0.4589357562315832,1.3454071084370946e-05,9.462958751451343e-06,0.5744368507389426
2014-05-06,2.3724080850696792e-05,0.2990517526701745,9.013823775825584e-05,0.7204487063510838,1.3829152994971624e-05,1.369600291283412e-05,0.582916281646606
2014-05-07,2.503936026433856e-05,0.30674675548432034,8.8523588413218e-05,0.7220241826403434,1.444179238698532e-05,1.3347494864433636e-05,0.5767636327176274
2014-05-08,2.245244272166245e-05,0.31524362737636713,9.071921597810226e-05,0.7104139514129325,1.4227472629919857e-05,1.3308247164554494e-05,0.6336714809294661
2014-05-09,2.6257615904936162e-05,0.32144207342953673,9.230007061975586e-05,0.7632274541300914,1.5824550514960095e-05,1.4448910018356277e-05,0.6026651685458329
2014-05-12,2.5472098693136958e-05,0.32318305176028667,9.154282700248487e-05,0.879251450081388,1.5606053880959396e-05,1.5291744310864146e-05,0.612672480150377
2014-05-13,2.7268227179962204e-05,0.32517275905725845,9.404208208499827e-05,0.9817180076002892,1.6466592027788465e-05,2.0411242514568724e-05,0.6038746823955164
2014-05-14,2.54765910501542e-05,0.3236121550449401,9.299899205303769e-05,1.000275878859888,1.575196014493184e-05,2.2072382128844367e-05,0.618291517649356
2014-05-15,2.174205444419079e-05,0.3504142793187716,9.541933413609717e-05,1.069836926294479,1.5960639028204375e-05,2.143964124961466e-05,0.7340906568499952
2014-05-16,2.0552751262807784e-05,0.3728548786189142,0.00010009409010135869,1.124480630439466,1.6911379332037357e-05,2.2659110819243757e-05,0.8228280056422497
2014-05-19,2.1296152341554682e-05,0.3888091087955421,9.98848694598599e-05,1.1296497552652942,1.793233553326438e-05,2.2630615985357596e-05,0.8420457952056173
2014-05-20,2.0908636850371392e-05,0.39220997946708785,0.0001005606479733151,1.1599718174332034,1.798438251585019e-05,2.177779218063399e-05,0.8601413207638517
2014-05-21,2.119414789263069e-05,0.40206424116931255,0.00010844757761508178,1.05974887443668,1.9275841989137342e-05,1.9445060444969187e-05,0.9094888875357734
2014-05-22,2.007249814887391e-05,0.41962703649534644,9.967932584036709e-05,1.072197321730312,1.8770105828479025e-05,1.9628839477700366e-05,0.9351155839828561
2014-05-23,2.2049522594442057e-05,0.43652664175291483,9.013610265969801e-05,1.097246476144974,1.946075735568739e-05,2.0502855205911992e-05,0.8825931388007826
2014-05-27,2.174082787467674e-05,0.4658961118050563,8.916571964182017e-05,1.114866633391355,2.051285378334339e-05,2.0090525683088292e-05,0.9435176020705418
2014-05-28,2.1661197917021908e-05,0.4762243743892218,9.45806727961851e-05,0.8161546125560681,2.1555299161268257e-05,2.237016551400779e-05,0.9951111311498413
2014-05-29,2.1856321025887475e-05,0.4832743908916076,9.622295582176779e-05,0.7860453611248829,2.2162648542599336e-05,2.126784367259809e-05,1.0140155114096756
2014-05-30,2.8179051435749515e-05,0.4682533060365717,9.499829184326814e-05,0.9230425729457749,2.422712808701024e-05,2.5988049934567267e-05,0.8597566934518723
2014-06-02,2.8496658002674943e-05,0.46403538758515844,9.413692563499607e-05,0.97786842057841,2.4034111515504964e-05,2.9622824180982937e-05,0.8434010582310709
2014-06-03,3.418588872187905e-05,0.4566805808342428,9.39140705990912e-05,0.9803224422675922,2.5876248580104567e-05,2.9697277636582666e-05,0.756927771883365
2014-06-04,2.793146765100254e-05,0.4584202200140145,9.483104018059876e-05,1.0073675420934387,2.3593148458291422e-05,3.104097646943102e-05,0.8446798697828038
2014-06-05,4.136471088316827e-05,0.4613030770686259,9.600236344551479e-05,1.0336379825806123,2.906981785424988e-05,3.401143991048999e-05,0.7027685491711896
2014-06-06,3.9833023701562004e-05,0.4694219869158139,9.834830377445636e-05,1.0611879043702797,2.9381130468217568e-05,3.455869755210188e-05,0.7376073352690377
2014-06-09,5.1073182956276414e-05,0.47980584924986436,0.00010117443249353617,1.0625085305267292,3.4490333114715625e-05,3.4596163107300336e-05,0.6753119958128062
2014-06-10,4.95066057749403e-05,0.46767640290323553,9.40625434527259e-05,1.0372841031441786,3.191430509240852e-05,3.489771443233113e-05,0.6446474080144511
2014-06-11,4.7157992518462575e-05,0.46431622112585286,9.25371730708591e-05,1.0275378509568054,3.067253176286732e-05,3.480308240762635e-05,0.6504206418638131
2014-06-12,4.667919578081926e-05,0.4540459254019622,9.395234894998228e-05,1.1328470618344346,3.0068743927629396e-05,3.701010408320079e-05,0.6441572830178194
2014-06-13,3.72024477228719e-05,0.4787686729959459,0.000104557131173909,1.0629266264033566,2.98598974983196e-05,3.610522063657812e-05,0.8026326041972197
2014-06-16,2.938646502467408e-05,0.515999597801263,0.00010197716424300702,1.0854038026872843,2.8247141275477373e-05,3.7430580039471667e-05,0.9612296426861793
2014-06-17,3.191330809025626e-05,0.5496065519604639,0.00010155659958090569,1.0939001017331318,3.128901484530548e-05,3.771149847921115e-05,0.9804378398132474
2014-06-18,3.560112133469648e-05,0.5527463259048486,9.900943635649534e-05,1.1093952953101385,3.2816782388414586e-05,3.72115499743011e-05,0.9217906952956477
2014-06-19,3.687128606172102e-05,0.554204607084254,9.649949171312002e-05,1.1041843304969738,3.3058016159281725e-05,3.710983748795329e-05,0.8965788745188861
2014-06-20,3.6786047916274955e-05,0.5986097729787829,0.00010095933300291614,1.1350777458105463,3.6480317154467256e-05,3.845499755486461e-05,0.9916889478722057
2014-06-23,3.78482539714106e-05,0.6175002468490692,0.00010638157905089333,1.1416616912422874,3.918260232058023e-05,3.866232962528655e-05,1.0352552154764538
2014-06-24,3.933090292313687e-05,0.5748254893628861,0.00013961692584776715,1.0087014024456815,4.259631320485511e-05,3.3180931841785826e-05,1.083024035530019
2014-06-25,4.004889359785303e-05,0.578904265032249,0.000140728665048622,0.9837475010413204,4.346035750599186e-05,3.204073045591842e-05,1.0851824757606217
2014-06-26,4.4267929857314866e-05,0.5877027956153164,0.00014011830629476633,0.9764602243580882,4.6286016165568894e-05,3.188431884065442e-05,1.0455879982361669
2014-06-27,3.536085878696092e-05,0.5964393110331182,0.0001339737706265226,0.991078793808748,4.105230549540406e-05,3.2344298361895764e-05,1.1609532942266048
2014-06-30,3.524942345217237e-05,0.6144709312858285,0.00012727969817718872,0.993350213576333,4.1158251815754997e-05,3.2420240967576565e-05,1.167629078291165
2014-07-01,3.707778978776346e-05,0.6178174040170772,0.00012530747534630996,1.0116047661713534,4.211196893742502e-05,3.2207505310953364e-05,1.1357734422272106
2014-07-02,3.729144432547138e-05,0.6198861125500091,0.00012429178354081657,0.972648964377902,4.22024553431422e-05,3.132857411150339e-05,1.1316927007387705
2014-07-03,3.7850371933542936e-05,0.6156978094788892,0.00011918009273461119,1.0383510796200022,4.1352764074080976e-05,3.315866440943305e-05,1.0925325686808964
2014-07-07,3.637233936281704e-05,0.5983212458644404,0.00011497241665583697,1.0100203931754044,3.8691616260028894e-05,3.293164025380286e-05,1.063764853672921
2014-07-08,3.904012916123487e-05,0.6078831040482346,0.0001100054254103038,1.058344036070519,3.983664429600277e-05,3.369036550313904e-05,1.0204024718124858
2014-07-09,3.921043801203444e-05,0.6168411061919556,0.00010838672551793527,1.0657136050522005,4.021260446972501e-05,3.3535293635050936e-05,1.025558665204989
2014-07-10,3.784415060760939e-05,0.6025005135844667,0.00011222688168961533,1.0458484917147106,3.926496823716815e-05,3.338243005277879e-05,1.0375439164770968
2014-07-11,4.137743263306523e-05,0.6264663288070338,0.0001124123855334849,1.0377749443210735,4.2725444121588994e-05,3.312244020121231e-05,1.03257842265077
2014-07-14,3.5819786180035966e-05,0.6204022033224457,0.00010897544087037629,1.0068584701332726,3.876137221633994e-05,3.281394425772233e-05,1.082121820089017
2014-07-15,3.740515266448331e-05,0.6230247581682062,0.0001125267878593511,0.9815117112901588,4.042024876302377e-05,3.189859568561165e-05,1.0806064374495479
2014-07-16,4.331224214055195e-05,0.6378918318109096,0.0001192981109809762,0.912769288672158,4.585314806808053e-05,2.993991858394654e-05,1.0586648439783635
2014-07-17,4.7474517764657056e-05,0.6439852077930455,0.0001220756657529415,0.8377931592743477,4.9025352333406624e-05,2.5471834914812543e-05,1.0326666734444243
2014-07-18,4.82618636397603e-05,0.6518052152655323,0.00012183872895139243,0.8254263689484698,4.9981876263093717e-05,2.4526668106351904e-05,1.0356391671107452
2014-07-21,3.56854935741795e-05,0.6351494608686393,0.00011536910644351257,0.8192559487708908,4.075365383870666e-05,2.4908696061592353e-05,1.1420229834846467
2014-07-22,3.6878426197529086e-05,0.6229021323423624,0.0001070309066207016,0.8873212922992774,3.9134573868771434e-05,2.780712401534929e-05,1.0611779813801683
2014-07-23,3.8554343811198455e-05,0.6133485846470859,0.00010349761567220808,0.8998569364648398,3.874442302238845e-05,3.347079869699708e-05,1.00493016330717
2014-07-24,3.79220014302475e-05,0.6073770102801288,0.00010226365397958657,0.9469895692488548,3.7823753786720576e-05,3.6629887674660954e-05,0.9974092178729638
2014-07-25,3.58816002468109e-05,0.58621506878606,9.64217901362209e-05,0.9487353775027668,3.4481049399059845e-05,3.630054822412726e-05,0.9609674362871948
2014-07-28,3.90148494586092e-05,0.5855691436117655,9.724205726094179e-05,0.961580349477605,3.60678471477812e-05,3.6933103492660155e-05,0.9244645986919807
