Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_BA,Predicted_Covariance,Future_Cov_45_BA,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.4255924852729095,0.000166525702102061,0.6026037789592462,3.472529942806041e-05,1.969160742860736e-05,0.8686067022633545
2013-11-13,4.4902541372157916e-05,0.41513462997318473,0.0001588651478796901,0.608689858761059,3.5062165847861056e-05,1.9235002130962332e-05,0.7808503656232152
2013-11-14,4.545126757048379e-05,0.4074110761218312,0.00015691702467010075,0.5762668379316043,3.440652913288079e-05,1.7966678021769782e-05,0.7569982306769484
2013-11-15,4.488960878325864e-05,0.4115367796342099,0.00015335752806004108,0.6723992051008392,3.4145550184865554e-05,2.1892694989515637e-05,0.7606559983565723
2013-11-18,4.304897041106976e-05,0.4225078809234349,0.00014122529715597496,0.929243680567544,3.294370552588751e-05,3.992193915709905e-05,0.7652611714359666
2013-11-19,4.253689180732228e-05,0.42567155124015216,0.00014335524353027883,0.895775356842433,3.324025094611559e-05,3.887195659431584e-05,0.7814452239877487
2013-11-20,3.986505410246521e-05,0.42718155456276335,0.00015937445258674835,0.8217975875313666,3.405007115574788e-05,3.6145616688064174e-05,0.8541333235928623
2013-11-21,3.485111027762049e-05,0.4369626798032731,0.00015878683416274355,1.0641008780253196,3.250572825570087e-05,4.7389669956115016e-05,0.9327028033472523
2013-11-22,3.677714977289896e-05,0.44071382558365907,0.00015939493671233905,0.8290648843532933,3.374294390418821e-05,3.860202386293311e-05,0.9174975252990744
2013-11-25,4.464079349966786e-05,0.435499212742505,0.00016763801921959893,0.8325898679201449,3.7673813838758615e-05,3.9354608066525445e-05,0.8439324412779293
2013-11-26,4.5604254902161166e-05,0.4388116760503694,0.0001666875281064458,0.805469254214431,3.8258893922968754e-05,4.708428238059422e-05,0.8389325514702287
2013-11-27,5.098239319509307e-05,0.45205927076986674,0.00016620200367773366,0.7695080943492172,4.1612481660726604e-05,4.584482504139369e-05,0.8162127952975676
2013-11-29,5.306536742177139e-05,0.4629136126205542,0.00016588555598416672,0.7700490001350411,4.343199975150347e-05,4.588145964629959e-05,0.8184622449949233
2013-12-02,5.1303727815654587e-05,0.4722633806113893,0.00016440353546709322,0.7820182106243476,4.3372485388335866e-05,4.983366939325369e-05,0.8454061183269684
2013-12-03,5.129816798105141e-05,0.47691910660190556,0.00016736373827133108,0.8783425830490772,4.419023725881395e-05,5.8756059845549805e-05,0.8614388972942856
2013-12-04,4.926678581923591e-05,0.4811225673432517,0.00016813868329699008,0.8784073253547182,4.3789165026217284e-05,5.882635211599417e-05,0.8888171675514517
2013-12-05,6.186383108747796e-05,0.4746273281904702,0.00017409892869039601,0.95060784659608,4.925714040802385e-05,6.566674201386159e-05,0.7962187200849599
2013-12-06,6.149224160789946e-05,0.46482713005546566,0.00017170347486969713,0.91674117842225,4.776295333143771e-05,6.0871828070216875e-05,0.77673137427636
2013-12-09,5.694825981469449e-05,0.4510969400354432,0.00017338341711770424,0.9326786647480988,4.482433848409663e-05,6.233701468504189e-05,0.7871063774371997
2013-12-10,5.3452041059883435e-05,0.43741576779384406,0.00017520735384772714,0.9304992092772616,4.2330436439343754e-05,6.244502938132038e-05,0.7919330225747616
2013-12-11,5.2671389427449466e-05,0.4339657060669491,0.0001764125941306083,0.9435343191668252,4.1831900084320736e-05,6.0327140681179414e-05,0.7942053653614124
2013-12-12,5.926873458923956e-05,0.4611259177656141,0.0001794454192527429,0.9788439269474116,4.755525867270016e-05,6.341832243208489e-05,0.8023666947216042
2013-12-13,5.102150798536989e-05,0.4983233778885328,0.0001674796774377679,0.9895713865916744,4.606477612618265e-05,6.471133527867164e-05,0.9028501497719637
2013-12-16,5.265033739264804e-05,0.5071870311835768,0.0001713551558659343,0.9901464358037064,4.8174510170690974e-05,6.413156290633252e-05,0.9149895813852457
2013-12-17,5.547285481711756e-05,0.5243543265593584,0.00017478514481089253,1.0190732483685403,5.163181280519642e-05,6.621272133739033e-05,0.9307581694761472
2013-12-18,5.7755345996717895e-05,0.5561082804792822,0.0001740367171329778,1.1416150999583785,5.575398296434112e-05,6.725775920360364e-05,0.9653475708986229
2013-12-19,6.478693026373803e-05,0.5685862085436602,0.00018451855655336822,1.1420692651688813,6.216701959807582e-05,6.722510918967256e-05,0.9595611235939574
2013-12-20,6.101338500649426e-05,0.5763469433284096,0.0001896120276962331,1.1629646932719602,6.199112181653468e-05,6.905686791878287e-05,1.0160249559983656
2013-12-23,6.0371580554275465e-05,0.580441482563718,0.000194658016285225,1.1761014284440934,6.292320891300001e-05,6.932114915943545e-05,1.042265389365292
2013-12-24,6.05937066863415e-05,0.5846180943176523,0.00019700474891240719,1.1615516196791,6.387403628842485e-05,6.982276258102736e-05,1.0541364735955785
2013-12-26,6.0130930524985e-05,0.5844653818573652,0.00020047600481273463,1.1563339085869675,6.41710217855148e-05,7.37979772033497e-05,1.0671882378213173
2013-12-27,6.1029823506439453e-05,0.5605226027680615,0.00018336347872704325,1.1532267581224105,5.929534589424973e-05,7.359813330915971e-05,0.9715798356846516
2013-12-30,6.103786899254316e-05,0.5573285369281991,0.00019420467774896346,1.1519022737199354,6.067933399599644e-05,7.358744037965787e-05,0.9941260236888264
2013-12-31,6.15980310886923e-05,0.5593598738142986,0.0002017365628852021,1.1510851339451318,6.235438965606225e-05,7.306309153655046e-05,1.0122789406414776
2014-01-02,6.274975633376732e-05,0.5663918076070864,0.00020896735284153415,1.2098315483681852,6.485779885196755e-05,7.398639466788501e-05,1.033594433530347
2014-01-03,6.287727487442676e-05,0.5636710837193739,0.00021832216936220483,1.214870170326929,6.604219978082855e-05,7.512255220906872e-05,1.0503349566711107
2014-01-06,6.194585296328845e-05,0.5758022835482544,0.00022467058015627887,1.230966204250241,6.792859077473368e-05,7.579078767662226e-05,1.0965801183654833
2014-01-07,5.985294868622432e-05,0.5766630537639358,0.00023121591956040146,1.223525376067507,6.783811460900214e-05,7.821152152191395e-05,1.133413074845144
2014-01-08,5.957982003469859e-05,0.5813742561516713,0.0002322865957041788,1.205799999387373,6.839391510716315e-05,7.732230513119066e-05,1.1479375914081535
2014-01-09,5.8876921963223624e-05,0.5835629930747076,0.0002334276298641483,1.2370781012676584,6.8412651356062e-05,8.148671313435593e-05,1.1619603925421695
2014-01-10,5.8643073362417135e-05,0.5839959009320294,0.00023480334605095483,1.2004927107082668,6.852835406369655e-05,8.016617002088176e-05,1.1685668934877933
2014-01-13,6.549653155125348e-05,0.5920188020101147,0.00023968386354318707,1.2666614133791034,7.417610916031549e-05,7.998306175251843e-05,1.1325196526211456
2014-01-14,6.384952094066409e-05,0.6049589163552583,0.00023461492154100818,1.340573231229584,7.404274628024576e-05,8.224772941019735e-05,1.1596445077333364
2014-01-15,6.070372053025981e-05,0.614949322588125,0.00023036041859684898,1.3236839751836806,7.271950464171137e-05,8.267778916771937e-05,1.1979414771696224
2014-01-16,6.085694586035492e-05,0.6181826532907585,0.00022646872908186458,1.3006792881357718,7.257315643271866e-05,8.172424328297332e-05,1.1925205152300657
2014-01-17,6.130074788390541e-05,0.6230330290482488,0.00022384696870823666,1.320491854687727,7.298263948887958e-05,8.297615075949269e-05,1.190566869218267
2014-01-21,6.022038567812545e-05,0.6291333664692195,0.000232546525448972,1.2896918567526725,7.445080752395857e-05,8.243487347707472e-05,1.2363057241428828
2014-01-22,6.0180607898710316e-05,0.6384599023770459,0.00024000547130144755,1.2825332167668302,7.673128715178482e-05,8.210516864686202e-05,1.2750168173929195
2014-01-23,6.197862719476769e-05,0.6260324313706035,0.000248232950138098,1.2721550734704514,7.765108401214042e-05,8.004655619440971e-05,1.2528687311534357
2014-01-24,8.312838911315208e-05,0.6050783073220142,0.00025665616965633425,1.2478498182844735,8.838165300658092e-05,6.61085451998256e-05,1.063194583095773
2014-01-27,7.785643656399444e-05,0.5969982570773266,0.0002528194816297728,1.3239283344925528,8.375786386978272e-05,6.994736763873123e-05,1.0757988365025875
2014-01-28,5.7778264472590076e-05,0.5689217591450647,0.00023684865136368248,1.3371915223788298,6.655340022529068e-05,7.010767472735795e-05,1.1518760702281654
2014-01-29,5.541992369045716e-05,0.5129793202167403,0.0002669141593855022,1.1316967788447958,6.239052296614023e-05,5.6435626135028304e-05,1.125777857699998
2014-01-30,5.718939038351772e-05,0.506370624039988,0.00025970564856560004,1.2591112902046255,6.171161818151958e-05,6.509441161526134e-05,1.0790745935159538
2014-01-31,5.786696567157789e-05,0.47938849158922453,0.00024945780254373944,1.2502965069852532,5.759721775152843e-05,6.74091665262857e-05,0.9953384816895289
2014-02-03,7.055814511505822e-05,0.5562831151845301,0.00024573259737762184,1.3829433008136638,7.324885514726648e-05,5.702716111664621e-05,1.0381346480667901
2014-02-04,5.3287933521446234e-05,0.6146498616301369,0.00022716538898926548,1.4741614790283868,6.762593909169132e-05,6.265120179850437e-05,1.2690666464758784
2014-02-05,5.1744253938995175e-05,0.6526987893259469,0.00021735184608787228,1.408987418152507,6.921903470479639e-05,7.585906838605446e-05,1.3377144211298015
2014-02-06,5.460185755120456e-05,0.6771895309749285,0.00021268215648623798,1.4436934662096592,7.297590203843338e-05,7.584799764884264e-05,1.3365095128860405
2014-02-07,6.356327391387762e-05,0.6867457648237487,0.00022080127098008293,1.3449229628772277,8.13579324452369e-05,6.802517202027677e-05,1.2799518878695486
2014-02-10,6.2547563500994e-05,0.6976810356212744,0.00021359140699215366,1.3456277705319493,8.064064722543995e-05,6.925837329172192e-05,1.2892692010961933
2014-02-11,5.609995653519849e-05,0.7147767914029259,0.00021184786632682972,1.3061025458698947,7.792265691162117e-05,6.693041742390075e-05,1.388996743031888
2014-02-12,5.280573476410588e-05,0.7210183466350735,0.0002032755048231606,1.3116478738678212,7.470151071756618e-05,6.723936887424855e-05,1.4146476902797254
2014-02-13,5.31879934714369e-05,0.7274022571114184,0.00020008255109622673,1.295892038099114,7.503883031654147e-05,6.60569816190724e-05,1.4108227330824001
2014-02-14,5.362200748552388e-05,0.7320648882508554,0.00019754828944345212,1.2855535093164716,7.53455745023532e-05,6.527247326829559e-05,1.4051240905647546
2014-02-18,5.088126402858046e-05,0.7324597393402951,0.0001916805912792059,1.2504375209778815,7.23355477086998e-05,6.369027463304136e-05,1.4216539052187909
2014-02-19,5.093399391722896e-05,0.7302894625953541,0.00018941448540895904,1.2171581248635155,7.173077027528032e-05,6.065732703899364e-05,1.4083083763634847
2014-02-20,5.128532994270177e-05,0.7329151722418226,0.00018433263443703803,1.20673219235811,7.126091658906983e-05,6.137211151237181e-05,1.389499037418413
2014-02-21,5.0142924359823583e-05,0.7319882973738585,0.0001802242447935973,1.1815476619271592,6.958499082933751e-05,6.024899900001977e-05,1.387732999575343
2014-02-24,5.289213529725008e-05,0.7337923053208059,0.00017571781181685564,1.1823702379491494,7.074187990910488e-05,6.00712228951749e-05,1.3374744564865928
2014-02-25,4.99909412374215e-05,0.723198820727388,0.00017905993533222283,1.1774479304479533,6.842307341483429e-05,5.99871121588995e-05,1.3687094445746328
2014-02-26,4.8822079787728685e-05,0.7148372581258905,0.00017457900647742245,1.1778860022681976,6.59950446780236e-05,6.000895612592448e-05,1.351745869183789
2014-02-27,4.902946505121921e-05,0.7131760363193484,0.00017266460348232634,1.1471055188483252,6.561860253545837e-05,5.78961360886973e-05,1.3383503668030872
2014-02-28,4.913560627678946e-05,0.7097333416331593,0.00017162045068233868,1.157091246172215,6.517452677283214e-05,5.83368737593366e-05,1.3264215446064231
2014-03-03,5.060228536900576e-05,0.7055410230119088,0.00017109959168536165,1.1600275952675188,6.564956046677142e-05,5.920762097911129e-05,1.2973635476745131
2014-03-04,5.593664385448813e-05,0.7071533895759257,0.00017411185789927794,1.1357194439350098,6.978723714365642e-05,5.3880668405960326e-05,1.247612161451781
2014-03-05,4.9068183379191435e-05,0.6922713563603441,0.00017209891527887022,1.1395050447965962,6.36158623721904e-05,5.407125677522533e-05,1.2964788584198588
2014-03-06,4.928243059442446e-05,0.686434330352386,0.00017118894473459366,1.143630071765315,6.304968373677604e-05,5.419012138886131e-05,1.2793541831499913
2014-03-07,4.8971813978785636e-05,0.6799367606718049,0.00017175659558065545,1.143635198904566,6.235888325425548e-05,5.657564038005347e-05,1.2733627404790244
2014-03-10,4.912023117884392e-05,0.6790805564646497,0.00017205487515480227,1.1408494162431642,6.242880018235585e-05,5.643780845131266e-05,1.2709386475616573
2014-03-11,5.148937537691702e-05,0.6808087070881237,0.00017060646350862933,1.1267477955155765,6.380895811581073e-05,5.568681719256455e-05,1.2392645598963052
2014-03-12,4.8906113932888686e-05,0.6768575573611246,0.00016599634367780796,1.1458452307947216,6.098571516328467e-05,5.870874895134264e-05,1.2469957283249329
2014-03-13,5.192240840939531e-05,0.6812418154825158,0.00016296806406613295,1.0856080161952992,6.266571011327573e-05,5.2651372661154866e-05,1.2069106968068999
2014-03-14,5.053194068255615e-05,0.6695840330305436,0.0001619759832252217,1.1022921592858217,6.0577785090472775e-05,5.3464287425655185e-05,1.1988018720876972
2014-03-17,5.312543808337814e-05,0.6701731088399889,0.00016343664390062584,1.092671577798214,6.244720103410269e-05,5.221833050928297e-05,1.1754670321229999
2014-03-18,5.3640183376897774e-05,0.6599979447601254,0.00016442855085529637,1.1594455542391937,6.198353268058647e-05,5.592019676698607e-05,1.1555428930036447
2014-03-19,4.9711758607667365e-05,0.6670933000523773,0.00016139661870218474,1.1367062816470814,5.975350132097414e-05,5.4134103090079645e-05,1.201999345719344
2014-03-20,4.924048797705463e-05,0.6777710345111303,0.00016281700238956535,1.1228166762354927,6.068677461152227e-05,5.3050728445041065e-05,1.2324568074914581
2014-03-21,5.1299807125194504e-05,0.6818988619683121,0.00016131182100450828,1.1314757003365157,6.203130655146087e-05,5.231985718531399e-05,1.209191808461905
2014-03-24,5.150721281894852e-05,0.6844746991016061,0.00016206412428382776,1.1555571856894715,6.253668669655673e-05,5.287744380672915e-05,1.2141345507546213
2014-03-25,5.187847468728203e-05,0.6913418344739443,0.00016299508378580114,1.1566800312251084,6.357314397831108e-05,5.302360447084371e-05,1.225424308666037
2014-03-26,4.894688218699071e-05,0.6936855669118044,0.00015655703610287342,1.1696618720024088,6.0724153661871615e-05,5.192262547752965e-05,1.2406133128130297
2014-03-27,4.819111839496585e-05,0.704988963907131,0.00014669219126831458,1.1681262154643333,5.927469379614964e-05,5.160762449940171e-05,1.2299920767628751
2014-03-28,4.77393720640184e-05,0.7021979866446196,0.00014080903436155775,1.161579282765174,5.7572248481773084e-05,5.094882375196458e-05,1.205969957136613
2014-03-31,4.471229395078723e-05,0.6778149580684072,0.00013066639186160917,1.1651746760430917,5.18091627477861e-05,4.9708055072652316e-05,1.1587229857812724
2014-04-01,4.637295349124256e-05,0.6813489887876044,0.0001396774071925143,1.132481811254453,5.483591272415066e-05,4.8280935763550426e-05,1.1824977405095907
2014-04-02,4.141854620280984e-05,0.6870929583962073,0.0001422662529644631,1.1467831700574382,5.274288355439777e-05,4.913283891819055e-05,1.273412236541023
2014-04-03,4.131197301210188e-05,0.714794922785968,0.00011652233767072947,1.1512053404363094,4.959341580903586e-05,4.920860653071533e-05,1.200461081694356
2014-04-04,4.5815215175484866e-05,0.7956262903412533,0.00012067595046044596,1.1707968848962993,5.9159480911762094e-05,4.5684633489400936e-05,1.291262753763461
2014-04-07,4.72141155464609e-05,0.7973627931178243,0.00013130884729699337,1.2169033347732934,6.278254119262027e-05,4.391587846289313e-05,1.3297409146813162
2014-04-08,4.530353492960697e-05,0.7109743116277265,0.00014709038277096987,1.2759479859189289,5.803795396055359e-05,4.774555578043823e-05,1.2810910682959613
2014-04-09,4.691297863661334e-05,0.7299913217850331,0.00015576850243995613,1.2206554710068591,6.240279236988965e-05,4.314565266780051e-05,1.3301818427105214
2014-04-10,5.810324280314903e-05,0.7586714890282795,0.0001595642621550625,1.2235006686237304,7.305025956763664e-05,2.939101990809185e-05,1.2572492694620743
2014-04-11,5.691804938589508e-05,0.7549836542338717,0.0001553620587954264,1.1996533339588973,7.09961890141489e-05,2.5880846130744913e-05,1.2473405146547862
2014-04-14,5.793906540801691e-05,0.7509374874800863,0.00014039140411378298,1.1465016797202143,6.772668000503742e-05,2.4558882939910046e-05,1.1689294524876168
2014-04-15,5.375893588153699e-05,0.7493126445340824,0.00014015719838349612,1.1427331867274932,6.504233096821619e-05,2.3733664804295626e-05,1.2098887357358272
2014-04-16,3.1303883437837385e-05,0.7046475179419924,0.00013776335733208114,1.1260613522091028,4.6274090802098396e-05,2.168200938818382e-05,1.4782220517140803
2014-04-17,3.0074876652121772e-05,0.6791758393876862,0.00013765850670340238,1.1358173804987537,4.370042721204015e-05,2.1920253372514837e-05,1.4530542458253806
2014-04-21,3.398061258211898e-05,0.6566771851957809,0.000139350141581122,1.1898297698841271,4.518780406643752e-05,2.413611209729473e-05,1.3298113433721883
2014-04-22,3.465237531876505e-05,0.6397629893942403,0.00013184021486717555,1.1325556400905408,4.32423779378849e-05,2.2969689631025266e-05,1.2478907301476723
2014-04-23,3.661275306357103e-05,0.5842987835140706,0.00013168878631169233,1.21717655386448,4.057192116295084e-05,2.4466092733490604e-05,1.1081363122982166
2014-04-24,2.8915216768426475e-05,0.5644389304307844,0.0001237075887022271,1.229386524272246,3.3758128137413845e-05,2.4706635466904216e-05,1.1674866008362597
2014-04-25,3.367547480592454e-05,0.5601711514874962,0.0001194730236193718,1.27160097360037,3.5531417236850324e-05,2.3152302829201485e-05,1.0551125839092628
2014-04-28,3.364553762091845e-05,0.5469574470464129,0.00011627684633859638,1.3095722476298297,3.421085262589357e-05,2.4636352196385635e-05,1.0168020797094843
2014-04-29,3.9441733334885286e-05,0.5468880988829542,0.0001130604279749041,1.2852169434149894,3.6520085142079594e-05,2.3813365110548478e-05,0.9259249544638657
2014-04-30,4.001418281063408e-05,0.5640317025633459,0.00010858099863594886,1.2890175462435454,3.717811845944766e-05,2.4203002161114883e-05,0.9291235219120176
2014-05-01,2.1991126094734782e-05,0.5841558829983199,0.00010483421972940044,1.2289749119316575,2.8048137174208837e-05,2.3633909445568382e-05,1.2754297826032772
2014-05-02,2.5114593555483047e-05,0.5893695069468436,0.0001015562576201181,1.339894764272676,2.9764876418722797e-05,2.7281582585212303e-05,1.1851625770079204
2014-05-05,2.3421323104644024e-05,0.594078884900266,0.00010080873317963177,1.309183618427548,2.886681759415732e-05,2.6994520280969945e-05,1.2325015741076368
2014-05-06,2.3724080850696792e-05,0.5982546285641764,9.993616734769129e-05,1.3237741721461225,2.913010901745532e-05,2.5165448640298804e-05,1.2278709215661667
2014-05-07,2.503936026433856e-05,0.5903685997365472,9.744029172321576e-05,1.3840049804293026,2.9161116809024178e-05,2.558501475820032e-05,1.1646110963368297
2014-05-08,2.245244272166245e-05,0.6232392622865357,9.448256089223392e-05,1.4254534001035315,2.8705322563644805e-05,2.6703144177282338e-05,1.2784944123674118
2014-05-09,2.6257615904936162e-05,0.641489553806288,9.264619689882486e-05,1.4190988190616405,3.1639603499100235e-05,2.6865426594419052e-05,1.2049686313353496
2014-05-12,2.5472098693136958e-05,0.6614612944652752,9.163510791459028e-05,1.365139174156432,3.195712847575923e-05,2.3742194793095968e-05,1.2545934616832166
2014-05-13,2.7268227179962204e-05,0.6740389132819931,8.983352569862799e-05,1.2889081136567992,3.336050712762501e-05,2.6798139468941804e-05,1.2234204632173395
2014-05-14,2.54765910501542e-05,0.6709584640056856,8.856577181400166e-05,1.34512456666198,3.187126119842592e-05,2.9681914833435845e-05,1.251001797520042
2014-05-15,2.174205444419079e-05,0.6805630475082024,8.834560671449857e-05,1.3183219382032951,2.982710704293694e-05,2.6419306262378328e-05,1.3718624024008172
2014-05-16,2.0552751262807784e-05,0.6552847359279333,8.660252781059685e-05,1.3595172535769613,2.7645873671993506e-05,2.7395271448504158e-05,1.3451179026343505
2014-05-19,2.1296152341554682e-05,0.6623892572987496,8.690558410160192e-05,1.326387175983328,2.8496248820005503e-05,2.6571916372904662e-05,1.3380937721975927
2014-05-20,2.0908636850371392e-05,0.6678191172966318,8.710039466019053e-05,1.3239685923074511,2.8499140898183277e-05,2.4856735675492852e-05,1.36303199018338
2014-05-21,2.119414789263069e-05,0.6968896339042542,8.78562926803774e-05,1.311058788426053,3.0071730551325655e-05,2.4056281636915227e-05,1.418869524911721
2014-05-22,2.007249814887391e-05,0.6838764494908034,9.151018017506791e-05,1.2990222740647512,2.9309814293846704e-05,2.3781349923934844e-05,1.4601976334216784
2014-05-23,2.2049522594442057e-05,0.6712150662036066,9.557914074480217e-05,1.2773587445670584,3.081362922771271e-05,2.3868385048614777e-05,1.3974737591588395
2014-05-27,2.174082787467674e-05,0.6638340341222168,0.00010036460527045632,1.2197355521282105,3.1009005908080314e-05,2.198032276027906e-05,1.4263029028530672
2014-05-28,2.1661197917021908e-05,0.6700814000473699,0.00010433370025313794,1.019085969706698,3.185525627981419e-05,2.793235676748186e-05,1.4706137860815878
2014-05-29,2.1856321025887475e-05,0.6729213310397053,0.0001091572670657552,0.9918307447746066,3.2868444585445814e-05,2.683573019164681e-05,1.5038415910214327
2014-05-30,2.8179051435749515e-05,0.6364213952007215,0.00010750288703114621,0.9424399873080526,3.502821607161438e-05,2.653417964496585e-05,1.243058736433393
2014-06-02,2.8496658002674943e-05,0.6114527610584068,0.00010609239529537266,0.7693963135458427,3.362033240284069e-05,2.3307524041101243e-05,1.1797991329258608
2014-06-03,3.418588872187905e-05,0.5939682440994052,0.0001080686191230732,0.7635973268411451,3.6102432519242224e-05,2.3131941940755893e-05,1.0560624242638623
2014-06-04,2.793146765100254e-05,0.579735500755717,0.00011013950502969177,0.6924939617676492,3.215498667851019e-05,2.1338476647542163e-05,1.1512100645866368
2014-06-05,4.136471088316827e-05,0.5793618860985861,0.00011129683966272665,0.6604413360650981,3.931029782330835e-05,2.1731555142644056e-05,0.950334161269434
2014-06-06,3.9833023701562004e-05,0.5390434064264435,0.00011146615130298771,0.6308903348969163,3.5918391392083495e-05,2.054560571455528e-05,0.901723947978245
2014-06-09,5.1073182956276414e-05,0.506981402288269,0.00011172764105909452,0.6299787225049212,3.8297357186127175e-05,2.0512632145272762e-05,0.7498525638966621
2014-06-10,4.95066057749403e-05,0.4768681870963958,0.00011208277885543135,0.6813819849980361,3.552216043526676e-05,2.292397411636742e-05,0.7175236492025412
2014-06-11,4.7157992518462575e-05,0.45039597314061414,0.00011334431857988038,0.6890885988344376,3.292850635810614e-05,2.3339682590825562e-05,0.6982592896679068
2014-06-12,4.667919578081926e-05,0.466913629114818,0.00011402711275461451,0.6516996725817643,3.4064521870587866e-05,2.1291022880160138e-05,0.7297581138830409
2014-06-13,3.72024477228719e-05,0.43714847759628106,0.00011220893767667274,0.709324748394618,2.824414635100072e-05,2.4094162200481555e-05,0.7592012913074089
2014-06-16,2.938646502467408e-05,0.3965042611102539,0.00011281420275646363,0.7168420475488236,2.282986911297593e-05,2.472058193457953e-05,0.7768838168798812
2014-06-17,3.191330809025626e-05,0.38790892389246745,0.0001156182477664665,0.7383801047957436,2.3562907305197216e-05,2.5455176533001012e-05,0.7383411095633617
2014-06-18,3.560112133469648e-05,0.38052279565470065,0.00012093126492104719,0.7572822150475349,2.496788844073115e-05,2.540090543832096e-05,0.7013230905285477
2014-06-19,3.687128606172102e-05,0.3830932041165399,0.00012585037443221746,0.7531720473465922,2.6096114358385e-05,2.5312886178090806e-05,0.7077625205343034
2014-06-20,3.6786047916274955e-05,0.3863206751718805,0.0001271327634151387,0.7610781668527695,2.6419114741433825e-05,2.578436512688819e-05,0.7181830133414638
2014-06-23,3.78482539714106e-05,0.39333431275991915,0.00012778490170833027,0.7568723750785591,2.7354232269296007e-05,2.5631454111173136e-05,0.7227343245466105
2014-06-24,3.933090292313687e-05,0.4019823646651778,0.00012871369412925234,0.7226676220772463,2.8601337080459956e-05,2.377193593096249e-05,0.7271975712419986
2014-06-25,4.004889359785303e-05,0.40016139656213456,0.00012999753925840095,0.781125873527647,2.8873405966748797e-05,2.5441328734609987e-05,0.7209538984192229
2014-06-26,4.4267929857314866e-05,0.4249121740832279,0.0001299718805106333,0.7821421213955516,3.223060680447958e-05,2.553925716091067e-05,0.728080280879766
2014-06-27,3.536085878696092e-05,0.43307558040004573,0.00012907353944497507,0.7857783807057374,2.9257937493335727e-05,2.5644227836014365e-05,0.8274102636931544
2014-06-30,3.524942345217237e-05,0.43214081270684146,0.0001299838088397943,0.7754878667094784,2.925135056356428e-05,2.5309808325944832e-05,0.829839120723592
2014-07-01,3.707778978776346e-05,0.45214354807022505,0.00013106918828337803,0.7660768942799677,3.151980789060693e-05,2.439038097309783e-05,0.8500994280141587
2014-07-02,3.729144432547138e-05,0.4523898979697149,0.00013287650975926288,0.7424954048014007,3.184502590884963e-05,2.391543420976065e-05,0.853949920279659
2014-07-03,3.7850371933542936e-05,0.48734436497784195,0.00013424127483210028,0.6702775784368338,3.473873969689076e-05,2.1404619035681392e-05,0.9177912375044681
2014-07-07,3.637233936281704e-05,0.4897248721715948,0.00013395681316857289,0.659680690953175,3.418378768073867e-05,2.1508840161683285e-05,0.9398292295624049
2014-07-08,3.904012916123487e-05,0.5214684361191536,0.0001365689099044187,0.5886578959584601,3.807672352310597e-05,1.873880231307707e-05,0.9753226831256102
2014-07-09,3.921043801203444e-05,0.5417958759469994,0.0001370234782239592,0.5934988182375691,3.971312251369593e-05,1.8675896645495072e-05,1.0128201705246753
2014-07-10,3.784415060760939e-05,0.5620859574669579,0.00013770439073529868,0.609123994236097,4.0576633340676554e-05,1.9442624139293353e-05,1.0722035688262412
2014-07-11,4.137743263306523e-05,0.5823883583828329,0.0001385783082616756,0.6048138784449778,4.410035473299045e-05,1.9303714770993158e-05,1.0658069369376315
2014-07-14,3.5819786180035966e-05,0.5027168985689806,0.0001373672051429585,0.596351530399122,3.526358888508293e-05,1.943534911508885e-05,0.9844723446377512
2014-07-15,3.740515266448331e-05,0.4475332174142407,0.00014093675368996009,0.59602667747222,3.249399605073247e-05,1.9370542178792685e-05,0.8687037409577518
2014-07-16,4.331224214055195e-05,0.40514087117117603,0.0001465835318126432,0.6421015871261129,3.228152044068402e-05,2.1061695961687586e-05,0.7453209264929697
2014-07-17,4.7474517764657056e-05,0.4257034555903443,0.00016057197714214533,0.5555328702874887,3.7168268859037315e-05,1.6890137386621074e-05,0.7829098769004802
2014-07-18,4.82618636397603e-05,0.4397521329441731,0.00017285407078799134,0.5051783380061176,4.016518805078687e-05,1.5010837909841662e-05,0.8322345019784312
2014-07-21,3.56854935741795e-05,0.38967429910864443,0.00017626800653452402,0.5434877752348127,3.090539960736747e-05,1.6524227656601303e-05,0.8660493806292565
2014-07-22,3.6878426197529086e-05,0.38103281678318424,0.0001816226259958777,0.5457072175816827,3.11841238161332e-05,1.710152614059788e-05,0.8455925870888327
2014-07-23,3.8554343811198455e-05,0.3630509506321958,0.00019042806548906667,0.6034359004683104,3.110782978992686e-05,2.244521404753906e-05,0.8068566785175401
2014-07-24,3.79220014302475e-05,0.34970332293282835,0.00019623306697456557,0.6383246188340254,3.016695531509764e-05,2.469061946100153e-05,0.7955000837860775
2014-07-25,3.58816002468109e-05,0.3497887631416619,0.0002007600005523969,0.6164517944610769,2.9687959550506305e-05,2.35867014378506e-05,0.827386720388674
2014-07-28,3.90148494586092e-05,0.36726618258082705,0.00018453173189973956,0.6325596830670382,3.1162438722736136e-05,2.4295829519281844e-05,0.7987327685525565
2014-07-29,3.5953585678647994e-05,0.3855553973046549,0.00017801493190006026,0.7222362207681106,3.08450947063735e-05,3.043300239305811e-05,0.8579142837675768
2014-07-30,3.539196672747045e-05,0.4132109564055089,0.00017499278003111759,0.721319702076815,3.25187798778428e-05,3.039441284312946e-05,0.9188181071780466
