Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MA,Predicted_Covariance,Future_Cov_45_MA,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.3931976899300703,0.00010301700600515305,0.48532125845661,2.5233461525645633e-05,1.58591034971448e-05,0.631181132012618
2013-11-13,4.4902541372157916e-05,0.36170529395037915,0.00010144879421867171,0.525967716407477,2.441258513295224e-05,1.662092771926176e-05,0.5436793639499746
2013-11-14,4.545126757048379e-05,0.35547553154434586,0.0001000277996154416,0.506448100670329,2.396862218890746e-05,1.5789889961637206e-05,0.5273477170188486
2013-11-15,4.488960878325864e-05,0.348226022414237,0.0001001283812210393,0.542303265825895,2.3346013370549483e-05,1.7656891769769443e-05,0.5200761156835091
2013-11-18,4.304897041106976e-05,0.36082828464026045,9.953046584765836e-05,0.9802930831287184,2.3618916816253012e-05,4.211511107278947e-05,0.5486523043575408
2013-11-19,4.253689180732228e-05,0.36600361210097504,9.969678619542544e-05,1.041024068106816,2.3834652646817123e-05,4.5174989555115e-05,0.5603289670242018
2013-11-20,3.986505410246521e-05,0.398393780291738,0.00010890089015859888,1.1317086921652662,2.624970598583639e-05,4.977662286942996e-05,0.6584640752867594
2013-11-21,3.485111027762049e-05,0.41938348063184877,0.00011619499478467929,1.1914375196308604,2.6687834717379906e-05,5.306059979333586e-05,0.7657671306534357
2013-11-22,3.677714977289896e-05,0.4615632877503472,0.00012246918079294268,1.2492802693727596,3.0976596509100554e-05,5.816763884220729e-05,0.8422783358792848
2013-11-25,4.464079349966786e-05,0.4842264846401487,0.00012663722366365986,1.375079160105844,3.640786251997078e-05,6.499682916103265e-05,0.8155738208426261
2013-11-26,4.5604254902161166e-05,0.5004151180121744,0.00013143401396632055,1.313608621068843,3.874244182485644e-05,7.678793315619539e-05,0.8495356827553486
2013-11-27,5.098239319509307e-05,0.5227127924328738,0.00015065398622234752,1.25306235930387,4.5810343842498063e-05,7.465343776120382e-05,0.8985522446385902
2013-11-29,5.306536742177139e-05,0.5491435918645189,0.0001704233729848,1.253471832730184,5.222231091731051e-05,7.468501004624057e-05,0.9841128678567296
2013-12-02,5.1303727815654587e-05,0.5739489827806791,0.00018552665984873152,1.306592498072767,5.5995214781826786e-05,8.326186998724662e-05,1.0914453425885489
2013-12-03,5.129816798105141e-05,0.5854252780462712,0.00019438648399495496,1.3200570342556814,5.8459544991336365e-05,8.830421250330292e-05,1.1396029778866614
2013-12-04,4.926678581923591e-05,0.5836054480765661,0.00020500279787290642,1.318332104723136,5.8651124953075886e-05,8.828782087734241e-05,1.1904800359469752
2013-12-05,6.186383108747796e-05,0.5766565551548714,0.00022119995596089014,1.2755382754673603,6.74571761415531e-05,8.811250944734875e-05,1.0904138162113808
2013-12-06,6.149224160789946e-05,0.5654007601050584,0.00023363832474837488,1.29306373507314,6.777017267982256e-05,8.585973360623956e-05,1.102093059348102
2013-12-09,5.694825981469449e-05,0.5766528307246681,0.00024625102774703065,1.2965511946809594,6.828788829847787e-05,8.665699550934242e-05,1.1991215977570115
2013-12-10,5.3452041059883435e-05,0.5780614906295891,0.0002524061369395054,1.3184538226711846,6.714383457890803e-05,8.84803413842386e-05,1.256150995313451
2013-12-11,5.2671389427449466e-05,0.5631797838426493,0.00026751746788599405,1.5304138409009178,6.685140154939404e-05,9.785069732490536e-05,1.2692165951208934
2013-12-12,5.926873458923956e-05,0.6020452784171045,0.00027536064800181214,1.5234822593547162,7.691179013486674e-05,9.870489715824657e-05,1.2976789645991589
2013-12-13,5.102150798536989e-05,0.6257270902063969,0.00026416285059164,1.4938612765695995,7.264361936208678e-05,9.768851367143303e-05,1.423784247672901
2013-12-16,5.265033739264804e-05,0.6593989407624442,0.0002697628056659901,1.4854948120312548,7.858503652856292e-05,9.621516630263304e-05,1.492583721591428
2013-12-17,5.547285481711756e-05,0.6908238813356571,0.0002733188836731263,1.4920810164169471,8.506333778265945e-05,9.694567560377861e-05,1.533422753580928
2013-12-18,5.7755345996717895e-05,0.7002437356263913,0.00027573332654985797,1.6024341678181964,8.836696871044384e-05,9.44067150151331e-05,1.5300223240886746
2013-12-19,6.478693026373803e-05,0.7025704117905094,0.00027632342956185536,1.6057052025657408,9.40031512107788e-05,9.451590272236713e-05,1.4509585626006025
2013-12-20,6.101338500649426e-05,0.6982834894592055,0.00027979515881219484,1.6034005280217574,9.123562080124613e-05,9.520995703917899e-05,1.4953377982804104
2013-12-23,6.0371580554275465e-05,0.6839736418505754,0.0002787555171210682,1.618222815130668,8.872936522858876e-05,9.538043439780336e-05,1.4697207595686348
2013-12-24,6.05937066863415e-05,0.6855738687180829,0.00028058461357650315,1.6201410181896416,8.939226507220095e-05,9.738931937617336e-05,1.4752730928796434
2013-12-26,6.0130930524985e-05,0.6962018010091067,0.0002827315375932354,1.6223944387159464,9.077603979534578e-05,0.00010354226137803864,1.5096396979525775
2013-12-27,6.1029823506439453e-05,0.6812889657818763,0.00028072143324117525,1.623523219031401,8.917440050856124e-05,0.00010361212785188087,1.4611610420133716
2013-12-30,6.103786899254316e-05,0.6733779200938577,0.0002776831662159434,1.6199161638085424,8.766643165891218e-05,0.00010348576163440057,1.4362629807672704
2013-12-31,6.15980310886923e-05,0.6760046452329147,0.00027884425742216387,1.6239790160888858,8.859596605245975e-05,0.00010307919371634871,1.4382921740614452
2014-01-02,6.274975633376732e-05,0.6767627180032529,0.00028054144767989346,1.6878010208044467,8.979268636048838e-05,0.00010321628049336863,1.4309647018050415
2014-01-03,6.287727487442676e-05,0.6723436439663178,0.00028327879011657994,1.65201125781498,8.973155388721082e-05,0.00010215355105128503,1.4270903767126548
2014-01-06,6.194585296328845e-05,0.6727938906027056,0.0002848784617396189,1.6537641075691227,8.937539323163236e-05,0.0001018225227558807,1.4427986532786905
2014-01-07,5.985294868622432e-05,0.6721065723108599,0.0002830162284683098,1.6498161841096834,8.747553097765155e-05,0.0001054613467890814,1.461507459494386
2014-01-08,5.957982003469859e-05,0.6675131302628342,0.00026971396376936725,1.6463374445253247,8.461768161037149e-05,0.00010557190769544551,1.420240637871869
2014-01-09,5.8876921963223624e-05,0.6805902751136957,0.0002656066984902136,1.6655758084066488,8.510945307271692e-05,0.00010971198824397455,1.4455486162452404
2014-01-10,5.8643073362417135e-05,0.6753504710175352,0.000268836012200845,1.6855342575414347,8.47971567825929e-05,0.00011255614020877128,1.4459875978624486
2014-01-13,6.549653155125348e-05,0.7379923719642737,0.0003002534824863193,1.6507708974795652,0.00010349158790708098,0.00010423757228077146,1.5801079149679087
2014-01-14,6.384952094066409e-05,0.7092601983393538,0.0003010098564549364,1.644916334525109,9.832744832983991e-05,0.00010091998738505717,1.5399872525467568
2014-01-15,6.070372053025981e-05,0.6907796406579905,0.0002989102650875506,1.7032486981862895,9.305026169441565e-05,0.00010638554172214535,1.5328592857505599
2014-01-16,6.085694586035492e-05,0.6895068726457044,0.0002999681439827458,1.6645052743616822,9.316037841645415e-05,0.00010458414709032168,1.5308092954619203
2014-01-17,6.130074788390541e-05,0.6878744180226039,0.0003022767162535929,1.6106198725908076,9.363633198412716e-05,0.00010120701380315147,1.5274908580472881
2014-01-21,6.022038567812545e-05,0.7042888035147822,0.0003070009495815818,1.6313894326953395,9.576182407009619e-05,0.0001042755917019544,1.5901894847027003
2014-01-22,6.0180607898710316e-05,0.7011092100684138,0.0003144782577936778,1.626542486308469,9.645156300475881e-05,0.00010412794257781994,1.602701706953442
2014-01-23,6.197862719476769e-05,0.7043047696056557,0.0003171256093546084,1.6305339900125364,9.874094131459351e-05,0.00010259647851136389,1.5931450208521132
2014-01-24,8.312838911315208e-05,0.719630393865565,0.00037776544628382474,1.5683256998437665,0.00012752498923035023,8.308670554498882e-05,1.534072662670832
2014-01-27,7.785643656399444e-05,0.6912329353695855,0.0003981663148352289,1.4969539146329676,0.0001217037449029411,7.908886234782756e-05,1.5631815463697234
2014-01-28,5.7778264472590076e-05,0.6672136431023493,0.00040768406890827016,1.4327528185804437,0.00010240214050952681,7.511786224238882e-05,1.7723298102542737
2014-01-29,5.541992369045716e-05,0.6473680364135,0.00040336410746637474,1.4411391167075729,9.679052367419362e-05,7.186694344230145e-05,1.7464932686448307
2014-01-30,5.718939038351772e-05,0.6273697968717934,0.00040830731313523167,1.4494878713715718,9.586827648772967e-05,7.493663257920305e-05,1.6763297500607632
2014-01-31,5.786696567157789e-05,0.6279674085197582,0.0004684736147560794,1.2975098830296716,0.00010339392624644005,6.995465418482567e-05,1.7867521658773153
2014-02-03,7.055814511505822e-05,0.6206921635439042,0.00045744392389673974,1.4054370805305003,0.0001115112724571049,5.7954716425153734e-05,1.580416722623093
2014-02-04,5.3287933521446234e-05,0.628950646469561,0.00040734071474841335,1.5360526131361538,9.266375985435147e-05,6.528154724416069e-05,1.7389257516818148
2014-02-05,5.1744253938995175e-05,0.6438118032673154,0.0003654740703153984,1.520257072688407,8.853567124918902e-05,8.184976228721048e-05,1.711024210602587
2014-02-06,5.460185755120456e-05,0.6567720842863333,0.0003481260585635286,1.5476433342267817,9.054962590788923e-05,8.130926039574734e-05,1.6583616376599193
2014-02-07,6.356327391387762e-05,0.6627133166552129,0.00032767686127954426,1.6234629061084669,9.564267493767928e-05,8.211350873235739e-05,1.5046845300521539
2014-02-10,6.2547563500994e-05,0.668438489150864,0.0003041082223457113,1.6364839997918674,9.218934483118445e-05,8.422850822907025e-05,1.473907849819272
2014-02-11,5.609995653519849e-05,0.6651371816668384,0.00029166559292941177,1.7600159722733746,8.508149021598977e-05,9.01909303136174e-05,1.5166052786976325
2014-02-12,5.280573476410588e-05,0.6643613838043271,0.00028025187751460896,1.7606883734665018,8.08200642578816e-05,9.025865659127773e-05,1.530516801232319
2014-02-13,5.31879934714369e-05,0.6681625202909177,0.0002717608677530992,1.758233688004656,8.033085224298088e-05,8.962444941086583e-05,1.51031928448514
2014-02-14,5.362200748552388e-05,0.6595937960411777,0.0002657606242168014,1.7450582299677355,7.873963806838318e-05,8.86032870990734e-05,1.4684201834412896
2014-02-18,5.088126402858046e-05,0.6916547733794635,0.00024166240996009925,1.7570315398555865,7.669602845734675e-05,8.949333288144165e-05,1.5073530487423799
2014-02-19,5.093399391722896e-05,0.7081057786831787,0.0002486489789421905,1.773563944933458,7.968844360692338e-05,8.83859262283281e-05,1.5645433919127227
2014-02-20,5.128532994270177e-05,0.7134052137445488,0.0002551312588176564,1.952898205671797,8.160460967090645e-05,9.932070032588723e-05,1.5911881577456695
2014-02-21,5.0142924359823583e-05,0.7134251828438795,0.000257859768384561,1.9595029143967,8.112319721065662e-05,9.991817760230235e-05,1.6178393710849384
2014-02-24,5.289213529725008e-05,0.7135612461244476,0.000262254914561837,1.97956063446148,8.404049912819933e-05,0.00010057308979081729,1.58890350438487
2014-02-25,4.99909412374215e-05,0.7252895600822612,0.00027342232212804174,2.0033551188058216,8.479574629439681e-05,0.0001020643759254734,1.6962222393788742
2014-02-26,4.8822079787728685e-05,0.7159409665911741,0.00028666600461104476,2.0033211428537574,8.469805718774797e-05,0.00010206183818820489,1.734830993599675
2014-02-27,4.902946505121921e-05,0.7137748603839728,0.00029211223089496946,2.012360740060505,8.542100877442464e-05,0.00010156686490626156,1.742238237459629
2014-02-28,4.913560627678946e-05,0.7099817985478643,0.0002990329907969992,2.0252204186941403,8.606071043204665e-05,0.00010210519549865052,1.7514938138190788
2014-03-03,5.060228536900576e-05,0.7076513382883322,0.0003075895873390404,2.0125613936023714,8.828566909916752e-05,0.00010272080825984292,1.7446972692115423
2014-03-04,5.593664385448813e-05,0.7080206004153742,0.00031782905688265434,2.012021102205261,9.44041087235109e-05,9.545406870741247e-05,1.6876970482728793
2014-03-05,4.9068183379191435e-05,0.72631710071466,0.00032077700441767386,2.0094058804737545,9.11229713904949e-05,9.534938158008664e-05,1.8570683712969456
2014-03-06,4.928243059442446e-05,0.7204124604835652,0.00032188551798267314,2.0213428407687792,9.073565825623072e-05,9.577993497555061e-05,1.8411360227532294
2014-03-07,4.8971813978785636e-05,0.7167800996824317,0.0003232926390032442,1.9770323948424808,9.018970014714264e-05,9.780380482995093e-05,1.841665497345318
2014-03-10,4.912023117884392e-05,0.7209548739238743,0.00032502295504517625,1.974355242911425,9.10951594746312e-05,9.767133280500355e-05,1.8545344207147354
2014-03-11,5.148937537691702e-05,0.7125991081444881,0.0003274308489939095,2.014321687070372,9.252602039103585e-05,9.95530357382053e-05,1.7969924807539188
2014-03-12,4.8906113932888686e-05,0.7306452851194839,0.00032882540773887476,1.9922211590722096,9.265542392184726e-05,0.00010207383051409413,1.8945570700831695
2014-03-13,5.192240840939531e-05,0.7453779109091628,0.00033174617083016393,2.007786552294053,9.782658479562628e-05,9.737650829014528e-05,1.8840918168565666
2014-03-14,5.053194068255615e-05,0.7534797703503152,0.00032863918524313017,2.006781290831894,9.709888842333856e-05,9.733456854394959e-05,1.9215349165653066
2014-03-17,5.312543808337814e-05,0.7668673776145165,0.00033094296817192385,1.958713633919742,0.00010168294227766847,9.360612830724556e-05,1.9140160711349123
2014-03-18,5.3640183376897774e-05,0.7778584475199776,0.0003291316162051471,1.998789997774372,0.00010335476423454009,9.640187895219454e-05,1.9268160123228404
2014-03-19,4.9711758607667365e-05,0.7713603211320823,0.0003121780602972547,2.008262883315048,9.609218027478337e-05,9.564081039459861e-05,1.9329869424487118
2014-03-20,4.924048797705463e-05,0.7787307324305641,0.0003077930960485077,2.0365636306016475,9.586894000621312e-05,9.622335187461652e-05,1.9469534918274307
2014-03-21,5.1299807125194504e-05,0.8007068837434484,0.00032616748803005976,1.9682229723634,0.00010357424179905357,9.101136223454101e-05,2.018998659123338
2014-03-24,5.150721281894852e-05,0.8030602666970602,0.00033394638498899,2.033266585770209,0.00010532234906240271,9.304077804597403e-05,2.044807771537128
2014-03-25,5.187847468728203e-05,0.8013508512465735,0.00034615076791292735,2.0807806612474766,0.00010738631795520319,9.538548932647308e-05,2.0699590456835244
2014-03-26,4.894688218699071e-05,0.7891472509780707,0.0003448756457184445,2.0574783014908538,0.00010253020553610724,9.133381008099899e-05,2.094723932454233
2014-03-27,4.819111839496585e-05,0.8002029457457978,0.00032825720230783177,2.058521159594148,0.00010064467002450077,9.094512700939531e-05,2.08844852280943
2014-03-28,4.77393720640184e-05,0.8059172711804864,0.0003204664935422263,2.0863628069311466,9.968277703115751e-05,9.151138670443953e-05,2.0880621742884076
2014-03-31,4.471229395078723e-05,0.7943951898110814,0.00028408890144445326,2.0685289206379216,8.953177927501728e-05,8.824646777908632e-05,2.002397357951726
2014-04-01,4.637295349124256e-05,0.7969700337731368,0.0002645014748060081,2.0862506862046697,8.826497846580758e-05,8.894282836713842e-05,1.9033719403375127
2014-04-02,4.141854620280984e-05,0.804986859490189,0.00024128039713869245,2.094846548498672,8.04724522913535e-05,8.975171655209911e-05,1.9429086645705165
2014-04-03,4.131197301210188e-05,0.8152154957936417,0.00024072517292302986,2.095058904064764,8.129636891433474e-05,8.955390115695749e-05,1.9678645919554576
2014-04-04,4.5815215175484866e-05,0.8198541289700411,0.0002461960700221712,2.044729195851971,8.707270000967946e-05,7.978557604878563e-05,1.9005192854855553
2014-04-07,4.72141155464609e-05,0.7987458806912967,0.00020416540802245054,2.1301876542719005,7.842158960089273e-05,7.687468630825018e-05,1.6609776269921273
2014-04-08,4.530353492960697e-05,0.8103008764212336,0.00019999744483323363,2.134789636137067,7.713022129096243e-05,7.988312907463635e-05,1.7025210375042046
2014-04-09,4.691297863661334e-05,0.8317943270972523,0.0002230175362236147,2.091864215725312,8.508087842074312e-05,7.393965703151166e-05,1.8135893497570748
2014-04-10,5.810324280314903e-05,0.834620649823424,0.0002522898017456774,2.363017263709092,0.00010105066109928292,5.676456844029545e-05,1.7391569940706695
2014-04-11,5.691804938589508e-05,0.8229273050763756,0.0002657843996916593,2.21660090273187,0.00010121647768239536,4.782007040947347e-05,1.7782843715560976
2014-04-14,5.793906540801691e-05,0.8199604974813686,0.0002898694998437678,2.006428400490348,0.00010626247660997868,4.297912605499064e-05,1.834038499959569
2014-04-15,5.375893588153699e-05,0.8194958851757557,0.0002967739851551076,2.000035125982439,0.00010351064703333836,4.15391482703165e-05,1.925459374073811
2014-04-16,3.1303883437837385e-05,0.8167451449034365,0.00028799376456199835,1.929674622643826,7.754918050710691e-05,3.715536742489533e-05,2.477302238270293
2014-04-17,3.0074876652121772e-05,0.8095772715476909,0.0002693895503411859,1.9167428968575504,7.287030833853899e-05,3.6991413118397786e-05,2.4229628331126674
2014-04-21,3.398061258211898e-05,0.8116691627488112,0.0002573412465351587,1.968929209263304,7.590132343831405e-05,3.9940416107629615e-05,2.233665542517449
2014-04-22,3.465237531876505e-05,0.810179258149401,0.00024403033516812782,1.976160234720557,7.450227479621744e-05,4.007907924865983e-05,2.1499904151122577
2014-04-23,3.661275306357103e-05,0.811713577305157,0.0002383282483090088,1.94308423380878,7.582401269841083e-05,3.905734045107346e-05,2.070972717259392
2014-04-24,2.8915216768426475e-05,0.7908511354448556,0.0002259569257563337,1.936696521884797,6.392500892999094e-05,3.892124570387191e-05,2.210773982500206
2014-04-25,3.367547480592454e-05,0.7835403464972774,0.00025097857178704,1.5456813356065884,7.203383719679898e-05,2.814254086176493e-05,2.1390592890505
2014-04-28,3.364553762091845e-05,0.7682349620586266,0.00023985210817750892,1.6564675944521994,6.901278823481968e-05,3.116232734214111e-05,2.051172105269388
2014-04-29,3.9441733334885286e-05,0.7663852329406009,0.00023112149938538107,1.6384215616395363,7.31720626201396e-05,3.0357778157394913e-05,1.8551938881301808
2014-04-30,4.001418281063408e-05,0.7635420880269824,0.00022737082745401613,1.5995771065385385,7.282950000007089e-05,3.0034166935309967e-05,1.8200921494444684
2014-05-01,2.1991126094734782e-05,0.7532771453728972,0.00020704837796110177,1.615602685173742,5.0829336615597915e-05,3.1068988626788806e-05,2.311356698908098
2014-05-02,2.5114593555483047e-05,0.7457300513755311,0.00019103637242279798,1.5668218268946124,5.1653856660089574e-05,3.190204201592042e-05,2.056726761115051
2014-05-05,2.3421323104644024e-05,0.7494854199416026,0.00018101688363744708,1.5787787318122926,4.880096875874104e-05,3.2553397319666844e-05,2.083612806189617
2014-05-06,2.3724080850696792e-05,0.7577872250751893,0.00017217724918160214,1.6418301064508356,4.843171631458078e-05,3.121181247478228e-05,2.0414580703622205
2014-05-07,2.503936026433856e-05,0.7589941719668466,0.00015888750184706393,1.6883931901125004,4.78734718120886e-05,3.121200089415429e-05,1.911928711703978
2014-05-08,2.245244272166245e-05,0.7441814055726139,0.0001526798532427813,1.7675325931670445,4.3571396517781676e-05,3.311134385028469e-05,1.940608291842711
2014-05-09,2.6257615904936162e-05,0.7320470678699077,0.00014833379190705486,1.706740635406081,4.568637503256056e-05,3.2310868447155484e-05,1.7399285296107934
2014-05-12,2.5472098693136958e-05,0.7241759415211081,0.00014628841125998812,1.768619072239233,4.420602029184062e-05,3.075942682095865e-05,1.7354683186647362
2014-05-13,2.7268227179962204e-05,0.7230438235478807,0.0001441326623045335,1.8211916149965257,4.5328805707481144e-05,3.786503194543453e-05,1.6623304994609471
2014-05-14,2.54765910501542e-05,0.7301434123616592,0.00014262160730102626,1.787223783319975,4.401203932826553e-05,3.943740634849715e-05,1.7275482124598902
2014-05-15,2.174205444419079e-05,0.7404768392224219,0.0001405399643508264,1.8100246590968037,4.093187961058674e-05,3.627307899943429e-05,1.8826132422607025
2014-05-16,2.0552751262807784e-05,0.7449190046255844,0.00013571007222780944,1.8176216633583624,3.934142424203036e-05,3.662641185860112e-05,1.9141682657942989
2014-05-19,2.1296152341554682e-05,0.7479542728979119,0.00013433996713578273,1.8178355009442464,4.0006286321939305e-05,3.64172496427958e-05,1.8785687517775678
2014-05-20,2.0908636850371392e-05,0.7406192415361624,0.00013046904576106096,1.9079951823912351,3.8682238101171314e-05,3.582149319430335e-05,1.8500602587339028
2014-05-21,2.119414789263069e-05,0.7470811598081057,0.0001348831996594935,1.894729127289224,3.994428892495135e-05,3.4765899068840274e-05,1.8846848256088737
2014-05-22,2.007249814887391e-05,0.7498524293359837,0.00013470533462793638,1.8923341589374012,3.89914076009505e-05,3.4643178723863895e-05,1.9425288926051272
2014-05-23,2.2049522594442057e-05,0.754912029003076,0.00013577411343678453,1.843306604846329,4.130517141685684e-05,3.444353592462312e-05,1.873290963100874
2014-05-27,2.174082787467674e-05,0.7449554254539169,0.00013186394756451868,1.857502066008832,3.9886999041193066e-05,3.3473235134879215e-05,1.834658701642756
2014-05-28,2.1661197917021908e-05,0.7706941689397854,0.0001331250059884755,1.6068698985525611,4.138596904118306e-05,4.4043058799264494e-05,1.9106038917940424
2014-05-29,2.1856321025887475e-05,0.8091512425611668,0.00012959237872936657,1.6012720917800085,4.306336537724633e-05,4.33252407679573e-05,1.9702934142594453
2014-05-30,2.8179051435749515e-05,0.7899722350092127,0.00012634635516792735,1.5994093771949207,4.7136395740372876e-05,4.503100071289853e-05,1.6727460059415988
2014-06-02,2.8496658002674943e-05,0.7834327576417918,0.0001273992946233099,1.5235528566224068,4.7204369759522165e-05,4.61533857238834e-05,1.6564879206218202
2014-06-03,3.418588872187905e-05,0.7867019929102432,0.00012894767314876473,1.5217100823650602,5.223245545069892e-05,4.609773769317323e-05,1.5278952048208716
2014-06-04,2.793146765100254e-05,0.781796161290917,0.00012695760983542825,1.5615428684431925,4.6555369784037196e-05,4.8117309134878876e-05,1.6667713406877205
2014-06-05,4.136471088316827e-05,0.7904515943954364,0.00012863772527339513,1.553112027654015,5.7659975334191664e-05,5.110452333701295e-05,1.3939412146998496
2014-06-06,3.9833023701562004e-05,0.7928272195969718,0.0001317249057929659,1.5535250192456065,5.742938132538195e-05,5.059217228035712e-05,1.4417529976045962
2014-06-09,5.1073182956276414e-05,0.7865170551906673,0.00013434383305912975,1.5599512525315553,6.514985814573647e-05,5.0793312638407675e-05,1.275617738598964
2014-06-10,4.95066057749403e-05,0.7736013084191385,0.0001259570749466942,1.5512501459717618,6.108858346809927e-05,5.218925503933043e-05,1.2339481269592842
2014-06-11,4.7157992518462575e-05,0.7868448318693596,0.00012649428947631455,1.5171192471793369,6.077181557667466e-05,5.1385383158988116e-05,1.2886853814415915
2014-06-12,4.667919578081926e-05,0.7966580263861297,0.00013832014654639304,1.5003951974653582,6.401420242057913e-05,4.901789861572975e-05,1.3713647236159736
2014-06-13,3.72024477228719e-05,0.7806942748813746,0.00013431686410556463,1.5479905042424122,5.518639485504383e-05,5.2581746764701986e-05,1.4834076312972138
2014-06-16,2.938646502467408e-05,0.7953958836820719,0.00012949491246740637,1.511566265298683,4.906630630829559e-05,5.212696135590076e-05,1.669690664293834
2014-06-17,3.191330809025626e-05,0.7866058672838434,0.00012088162610822246,1.5145293180974149,4.885660002021954e-05,5.221241865291036e-05,1.5309161896361472
2014-06-18,3.560112133469648e-05,0.7759773565761752,0.00011454210778814393,1.562598706735696,4.9552260651008e-05,5.241298580522511e-05,1.3918735925521224
2014-06-19,3.687128606172102e-05,0.7770761083357418,0.00012073419834525878,1.5753521240339052,5.184690674460123e-05,5.294501986175453e-05,1.4061594341410177
2014-06-20,3.6786047916274955e-05,0.7692462582684758,0.00012185382196944188,1.543894556417155,5.150228956468245e-05,5.230519372890607e-05,1.4000495427478825
2014-06-23,3.78482539714106e-05,0.7707804703365255,0.00012824572287866787,1.5471845378741402,5.3700097194953086e-05,5.239534535782377e-05,1.418826274932431
2014-06-24,3.933090292313687e-05,0.7763401546987272,0.0001402783007110037,1.5025106962195895,5.7665260236131104e-05,4.94246413080616e-05,1.4661565321504182
2014-06-25,4.004889359785303e-05,0.7781732823622964,0.0001461931960336452,1.5132659991741702,5.954360944346989e-05,4.928718795861945e-05,1.4867728941870682
2014-06-26,4.4267929857314866e-05,0.7721534623619984,0.00014810360885152883,1.4965293445575625,6.252173917112896e-05,4.886611618782191e-05,1.4123483834154902
2014-06-27,3.536085878696092e-05,0.7622556658698955,0.00014512962614473385,1.4926326740025977,5.460596688571049e-05,4.871273288687764e-05,1.5442488887132482
2014-06-30,3.524942345217237e-05,0.7355327401553987,0.00011279579187542166,1.4896720053685566,4.637932958737507e-05,4.8618830213791995e-05,1.3157471823703484
2014-07-01,3.707778978776346e-05,0.7452477853728041,0.0001217704931416363,1.3992326426240012,5.007588639419462e-05,4.454881419660921e-05,1.3505628755336663
2014-07-02,3.729144432547138e-05,0.7408008757506136,0.00012244931194693734,1.3967709738866303,5.005924137260125e-05,4.498934823849009e-05,1.3423787219313736
2014-07-03,3.7850371933542936e-05,0.74525696611473,0.00011977413828922702,1.4032545248179027,5.017907455318172e-05,4.481147733431712e-05,1.3257220996740882
2014-07-07,3.637233936281704e-05,0.7438087692191218,0.00012144867558994735,1.3648416997068658,4.9435997663911645e-05,4.450056272312306e-05,1.3591646435161497
2014-07-08,3.904012916123487e-05,0.7333719823264817,0.0001218478945771915,1.3845074349666795,5.0581179427121045e-05,4.4073155737737013e-05,1.2956201865578338
2014-07-09,3.921043801203444e-05,0.7334614877760045,0.00012185462862320372,1.3568008557081148,5.0698974768538735e-05,4.269506824793843e-05,1.2929968992689713
2014-07-10,3.784415060760939e-05,0.7302637039038741,0.00012287851629186298,1.2994682021508868,4.9798593410288545e-05,4.147771566127144e-05,1.3158861438490168
2014-07-11,4.137743263306523e-05,0.7400698609531531,0.00012338132660898662,1.2980098697412763,5.287850961116516e-05,4.1428302471896505e-05,1.2779553067028444
2014-07-14,3.5819786180035966e-05,0.7498451741586687,0.00012733504197251706,1.2963508903749008,5.064155856364123e-05,4.224862492300459e-05,1.413787293679216
2014-07-15,3.740515266448331e-05,0.7289183003952455,0.00013235220627115215,1.3174042503292365,5.1287338485560095e-05,4.281492014040332e-05,1.3711303077839891
2014-07-16,4.331224214055195e-05,0.7344684152711518,0.0001344312789674865,1.37572351525557,5.604393526759843e-05,4.512536798942038e-05,1.293951374896064
2014-07-17,4.7474517764657056e-05,0.7548056377781802,0.00014491133695583529,1.29305833573574,6.26060924135777e-05,3.931348459757184e-05,1.318730455018661
2014-07-18,4.82618636397603e-05,0.7577238441683857,0.00014720878904327805,1.304562755309696,6.386749285945845e-05,3.8763697074701165e-05,1.3233532243218542
2014-07-21,3.56854935741795e-05,0.7420302411681918,0.0001394377872008336,1.3082745082971474,5.234289031383966e-05,3.977683914433949e-05,1.4667834201321721
2014-07-22,3.6878426197529086e-05,0.7354209324003557,0.00013580165098747737,1.346570209401642,5.2044483343381525e-05,4.219919563879594e-05,1.4112446953299917
2014-07-23,3.8554343811198455e-05,0.7251089973462383,0.0001355512033019952,1.4412102314277266,5.2419351106393804e-05,5.3606807461726945e-05,1.3596224426252104
2014-07-24,3.79220014302475e-05,0.7380121759851196,0.00013705820832793622,1.4114688816831022,5.320613074205336e-05,5.4596109895213586e-05,1.4030412092019717
2014-07-25,3.58816002468109e-05,0.7347078971993469,0.00013774733748830412,1.3699763145757315,5.165260346383131e-05,5.241808459179503e-05,1.4395289816658083
2014-07-28,3.90148494586092e-05,0.7348411124555762,0.00013679638288815495,1.3745900580304669,5.368410545065587e-05,5.279629195917075e-05,1.3759916082108494
2014-07-29,3.5953585678647994e-05,0.7274497912434766,0.00013605837140374138,1.2997218992525896,5.087878859760409e-05,5.476662417760936e-05,1.4151241840621152
2014-07-30,3.539196672747045e-05,0.6666552559491942,0.00013635445502607218,1.2999883745742655,4.631144393020515e-05,5.477790670948734e-05,1.3085298222282529
2014-07-31,4.5379445989039353e-05,0.6181367329993463,0.00014476877904665762,1.32609342876652,5.0101600891921595e-05,4.741151083924808e-05,1.1040593334705495
2014-08-01,4.584672797284814e-05,0.5409743588215639,0.00014863522659366895,1.356518366575135,4.465722460053725e-05,4.8204814215586976e-05,0.9740547815535417
