Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SPG,Predicted_Covariance,Future_Cov_45_SPG,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.45545436048595583,9.279529490106479e-05,0.6918597452623133,2.77408174235792e-05,2.2608272591472087e-05,0.6938992704815624
2013-11-13,4.4902541372157916e-05,0.47748751466217876,9.170197342978999e-05,0.7356151713223249,3.0639863196275095e-05,2.324592595768481e-05,0.6823636760852365
2013-11-14,4.545126757048379e-05,0.49981344036754843,9.277469189001474e-05,0.6991075595371641,3.245605200687584e-05,2.17965699186743e-05,0.7140846392577379
2013-11-15,4.488960878325864e-05,0.5120199732417515,9.25731756350331e-05,0.70004709885099,3.300672188694753e-05,2.2792884788050417e-05,0.7352864678842385
2013-11-18,4.304897041106976e-05,0.5149986111622342,8.775374828584629e-05,0.73736732103387,3.165339375889352e-05,3.167859404625526e-05,0.7352880558266282
2013-11-19,4.253689180732228e-05,0.5196686438246585,8.723453629246912e-05,0.7486936007460894,3.165582362584074e-05,3.248937909302557e-05,0.7441969142745762
2013-11-20,3.986505410246521e-05,0.5113918194318179,8.696244295053629e-05,0.7184844668523899,3.0110351204967707e-05,3.1601533673501364e-05,0.755306919377935
2013-11-21,3.485111027762049e-05,0.5251867581992471,8.617375742642573e-05,0.7391053427997862,2.8781246001787044e-05,3.2916012928287125e-05,0.8258344073551313
2013-11-22,3.677714977289896e-05,0.5085207436172975,8.320044310895239e-05,0.8061592537575258,2.8129403786787855e-05,3.7535516626237e-05,0.7648608976086663
2013-11-25,4.464079349966786e-05,0.5244051772422536,8.959362549406977e-05,0.7607112315671983,3.3164349176624866e-05,3.595707024986552e-05,0.7429157632888317
2013-11-26,4.5604254902161166e-05,0.523873302053082,9.63126262778139e-05,0.823434598270697,3.471926808064148e-05,4.8134459439723134e-05,0.761316420038608
2013-11-27,5.098239319509307e-05,0.5616851710531794,9.882946993029829e-05,0.8377708717818021,3.987000593993004e-05,4.991170245466255e-05,0.7820348053760535
2013-11-29,5.306536742177139e-05,0.58404187694345,0.00010239006135619222,0.8374069627973701,4.3050527516491815e-05,4.9894816777088164e-05,0.8112735218493797
2013-12-02,5.1303727815654587e-05,0.5965014430106813,0.000101560741398884,0.8174942260788048,4.305750803742585e-05,5.209435846868571e-05,0.8392666550887063
2013-12-03,5.129816798105141e-05,0.5896975549508048,0.00010080449558366115,0.8179567203258574,4.2405306361137866e-05,5.4716593431802595e-05,0.8266436800784309
2013-12-04,4.926678581923591e-05,0.5852884025108577,0.0001007242625502482,0.821733898451538,4.1230070907136035e-05,5.5030970553937714e-05,0.8368735695162401
2013-12-05,6.186383108747796e-05,0.609698609124405,0.00010063787987320159,0.8239332102067773,4.810767290701108e-05,5.691622444001429e-05,0.7776381136012235
2013-12-06,6.149224160789946e-05,0.6161997277487647,9.833038325244928e-05,0.8123085897582557,4.7915445507598556e-05,5.393747982481234e-05,0.7792112346973412
2013-12-09,5.694825981469449e-05,0.623905864364532,9.981860639841043e-05,0.8096041198326683,4.703975463780631e-05,5.411113796701895e-05,0.8260086399631923
2013-12-10,5.3452041059883435e-05,0.672956551520131,9.679494386145017e-05,0.8145015296061878,4.8405588927041745e-05,5.46605214064545e-05,0.9055891593140841
2013-12-11,5.2671389427449466e-05,0.6828762085550008,9.73593464350482e-05,0.7754117014490809,4.8901051139048e-05,4.957781592985223e-05,0.9284177172961271
2013-12-12,5.926873458923956e-05,0.6868670120917844,9.7330484741153e-05,0.7492974332054845,5.21686898164903e-05,4.854623388710253e-05,0.8802058990805871
2013-12-13,5.102150798536989e-05,0.595542013918875,9.623716511837785e-05,0.7423202635506125,4.173116040238275e-05,4.854276923287473e-05,0.8179131125318544
2013-12-16,5.265033739264804e-05,0.5926236488338108,9.545999949665694e-05,0.7454316250276665,4.201363627531459e-05,4.8281439415602504e-05,0.7979746827069957
2013-12-17,5.547285481711756e-05,0.5968244062305029,9.757855850526707e-05,0.746476160185359,4.391006015363712e-05,4.850114362091823e-05,0.7915594086224593
2013-12-18,5.7755345996717895e-05,0.6430197198810494,9.946986194350796e-05,0.7286996722784804,4.8737825026480575e-05,4.293102560717505e-05,0.8438669041866745
2013-12-19,6.478693026373803e-05,0.6316780524338539,9.122965425767201e-05,0.7234302779450402,4.856322317850333e-05,4.258295088501395e-05,0.7495836425774398
2013-12-20,6.101338500649426e-05,0.6388597309956859,8.829559363829382e-05,0.7078651608155221,4.68907943329315e-05,4.2033048120502275e-05,0.7685329100809675
2013-12-23,6.0371580554275465e-05,0.6492036211180617,8.660278232095123e-05,0.727654143169654,4.6942166451343396e-05,4.288900614794426e-05,0.777554041493767
2013-12-24,6.05937066863415e-05,0.6506811747833652,8.484603816387529e-05,0.7052325979282725,4.6654956223047376e-05,4.239268183634466e-05,0.769963726836403
2013-12-26,6.0130930524985e-05,0.6438040200393153,8.060038282369417e-05,0.730961700762238,4.4819932563428626e-05,4.66504480486021e-05,0.7453723428544897
2013-12-27,6.1029823506439453e-05,0.6488760124752248,7.917409259574858e-05,0.7290356333207432,4.510496227137214e-05,4.652654939747107e-05,0.7390642751344836
2013-12-30,6.103786899254316e-05,0.649853044855689,7.673788283157868e-05,0.7251913221070079,4.447538805080242e-05,4.632769150377547e-05,0.7286523724515327
2013-12-31,6.15980310886923e-05,0.6538436680723659,7.661509607348159e-05,0.7445594827974352,4.491738999834559e-05,4.725959535207472e-05,0.729201716426147
2014-01-02,6.274975633376732e-05,0.6544223240738894,7.449382786914369e-05,0.7686274838837515,4.474291482477426e-05,4.7004871423554694e-05,0.7130372680140099
2014-01-03,6.287727487442676e-05,0.6590150296972189,7.60196270571159e-05,0.7508241303132545,4.5562237355705615e-05,4.642786225799543e-05,0.7246216927609969
2014-01-06,6.194585296328845e-05,0.6461836811047628,7.61850551874622e-05,0.761212481948982,4.439121152388764e-05,4.686797525146489e-05,0.7166131290531365
2014-01-07,5.985294868622432e-05,0.6362012502302412,7.593532552267297e-05,0.7543518229200433,4.2890313755934026e-05,4.8220498722333595e-05,0.71659483279235
2014-01-08,5.957982003469859e-05,0.6381881462997316,7.919231866518477e-05,0.7574443610644124,4.383690217975844e-05,4.857135846398931e-05,0.7357676165223115
2014-01-09,5.8876921963223624e-05,0.6386015346394271,8.307229846734227e-05,0.76528412710177,4.466122386051832e-05,5.040949966498948e-05,0.7585522879136775
2014-01-10,5.8643073362417135e-05,0.6362300418698456,8.117656214866321e-05,0.7559989916841612,4.389730525408382e-05,5.0483891457542914e-05,0.7485505574170077
2014-01-13,6.549653155125348e-05,0.6518012376790984,8.738902840895386e-05,0.8298539542244411,4.931201932578588e-05,5.2400948955440865e-05,0.7528951252509819
2014-01-14,6.384952094066409e-05,0.6673637443720624,9.21650138328872e-05,0.8373549147940322,5.1194638075504303e-05,5.137394873170021e-05,0.8018014437896867
2014-01-15,6.070372053025981e-05,0.7641852606962037,9.295654428418876e-05,0.7958438845576218,5.7404547370567235e-05,4.970870247843205e-05,0.9456512198778987
2014-01-16,6.085694586035492e-05,0.753085501221883,9.571300365293478e-05,0.8015596478495703,5.747577497126578e-05,5.036357253029056e-05,0.9444406740875935
2014-01-17,6.130074788390541e-05,0.742501749816628,9.460379401389851e-05,0.8085211382768618,5.65437548479858e-05,5.080529018315116e-05,0.9223991027820956
2014-01-21,6.022038567812545e-05,0.7232646664647474,9.643437150352436e-05,0.8285285394890121,5.511692024193852e-05,5.295811163520448e-05,0.9152535245545476
2014-01-22,6.0180607898710316e-05,0.6821286061600539,9.473920645544321e-05,0.8192105684046493,5.1506189253591854e-05,5.2444194814475344e-05,0.8558602355808979
2014-01-23,6.197862719476769e-05,0.6839749386588517,9.58678574106825e-05,0.8299762172627746,5.272270401647042e-05,5.222377310802852e-05,0.8506594354016498
2014-01-24,8.312838911315208e-05,0.7417674523618185,0.00010149170664263957,0.7907707737571983,6.813303471862571e-05,4.189342713652678e-05,0.8196121138096986
2014-01-27,7.785643656399444e-05,0.7350143064367886,0.00010332141936111044,0.7763917611354073,6.592319316072496e-05,4.10192595270917e-05,0.8467275933768059
2014-01-28,5.7778264472590076e-05,0.6922841591999861,9.816938512056757e-05,0.7802485777183872,5.213803699430738e-05,4.090768792480221e-05,0.9023815005561752
2014-01-29,5.541992369045716e-05,0.673147046932869,9.566732530740131e-05,0.7668268776874271,4.901451646648637e-05,3.824023871803719e-05,0.8844204972250124
2014-01-30,5.718939038351772e-05,0.6863978235551044,9.441594079064917e-05,0.6595419096717408,5.043781841973774e-05,3.4097456578846666e-05,0.881943627681581
2014-01-31,5.786696567157789e-05,0.6553355204069737,9.266912902692661e-05,0.6197377433339255,4.7989541856913204e-05,3.341287807302004e-05,0.8293080741312118
2014-02-03,7.055814511505822e-05,0.6973985104501698,9.652140726770118e-05,0.4693969142663862,5.755279447917651e-05,1.9356088887936615e-05,0.8156789607397692
2014-02-04,5.3287933521446234e-05,0.6266137576648495,9.357600123847086e-05,0.4112905415300267,4.42483016944621e-05,1.7479663579458912e-05,0.830362499920436
2014-02-05,5.1744253938995175e-05,0.577136516844928,8.906351377700638e-05,0.3650387959224236,3.917955792467067e-05,1.9653477828603795e-05,0.757176979899297
2014-02-06,5.460185755120456e-05,0.5493758871355459,8.770748478599529e-05,0.3592853337949651,3.801820699509188e-05,1.887594132048702e-05,0.6962804692027033
2014-02-07,6.356327391387762e-05,0.5382531713024576,8.71881922090229e-05,0.3536910794015979,4.006992806673325e-05,1.7889423545017785e-05,0.6303943393637073
2014-02-10,6.2547563500994e-05,0.5405326711432535,8.662377278692869e-05,0.370155831787711,3.978741233632674e-05,1.905162135880009e-05,0.6361145040556926
2014-02-11,5.609995653519849e-05,0.4860694131154444,8.382869203271333e-05,0.389323906582056,3.3333114986504375e-05,1.9950662880980525e-05,0.5941736330150338
2014-02-12,5.280573476410588e-05,0.4424463496384629,8.17230234979751e-05,0.3843502607189872,2.9065203916568825e-05,1.970305405305893e-05,0.5504175644257029
2014-02-13,5.31879934714369e-05,0.41731550131109885,8.059313725401755e-05,0.3834766352748336,2.7322494760719475e-05,1.9547391528734683e-05,0.5136966630522026
2014-02-14,5.362200748552388e-05,0.40120935688670223,7.987594111276529e-05,0.3650266773108169,2.625733115576978e-05,1.8533801871579313e-05,0.4896745270653727
2014-02-18,5.088126402858046e-05,0.38543442013457446,7.616058343096133e-05,0.3650573340883933,2.399355349082253e-05,1.8593973289215535e-05,0.4715596978358308
2014-02-19,5.093399391722896e-05,0.38118456133843714,7.246032344533312e-05,0.3671196128277537,2.3157373631423678e-05,1.8295481879331627e-05,0.45465458037820305
2014-02-20,5.128532994270177e-05,0.3863066219296939,6.771777421492733e-05,0.3857522152171805,2.276565065451193e-05,1.9618626335135945e-05,0.4439018073969051
2014-02-21,5.0142924359823583e-05,0.38498892937567,6.70242478747223e-05,0.3861565061613012,2.231870773659848e-05,1.9690735890938236e-05,0.4451018368302643
2014-02-24,5.289213529725008e-05,0.3853862810769709,6.729525868704651e-05,0.3930169934459858,2.299238559431445e-05,1.996752849245904e-05,0.43470329690981196
2014-02-25,4.99909412374215e-05,0.3829880290801416,6.510599775032036e-05,0.3947370627343111,2.1849492595145054e-05,2.0110559323425018e-05,0.4370690379958134
2014-02-26,4.8822079787728685e-05,0.3727165712742885,6.496734062263028e-05,0.3960352802615831,2.0991060733020602e-05,2.0176539760020135e-05,0.4299501541984013
2014-02-27,4.902946505121921e-05,0.3763138150729261,6.461395214577726e-05,0.4167500443282776,2.1180777228183757e-05,2.1033999823856502e-05,0.43200098565336187
2014-02-28,4.913560627678946e-05,0.38644456940598676,6.564814109258094e-05,0.4160962392731373,2.1948082537671024e-05,2.0978253757006525e-05,0.4466838653426527
2014-03-03,5.060228536900576e-05,0.38726386044953176,6.553222677509546e-05,0.4402336960022,2.230075152878694e-05,2.246945669350256e-05,0.44070641011890543
2014-03-04,5.593664385448813e-05,0.39865982622983964,6.578116517394428e-05,0.417896023058997,2.4182514497732507e-05,1.982577402091189e-05,0.43231972516335015
2014-03-05,4.9068183379191435e-05,0.39598761550595996,6.452025724831553e-05,0.4189565870027502,2.2280741426871517e-05,1.9880130673349738e-05,0.4540771614610092
2014-03-06,4.928243059442446e-05,0.39421472537198,6.379701981454199e-05,0.4221010993193904,2.2104418687075272e-05,2.0000969172821253e-05,0.44852533490050794
2014-03-07,4.8971813978785636e-05,0.3986481285830518,6.373335446216462e-05,0.4087866961561774,2.2271333119330637e-05,2.022268039321852e-05,0.45477860242176193
2014-03-10,4.912023117884392e-05,0.402404175490651,6.386159076003348e-05,0.4030959158254745,2.25378531958877e-05,1.9941150655780742e-05,0.45883035675928885
2014-03-11,5.148937537691702e-05,0.4030104153773023,6.311438100556672e-05,0.4248748647756625,2.2974139059839433e-05,2.0998424863703817e-05,0.446191838445546
2014-03-12,4.8906113932888686e-05,0.40088358315867906,6.239364395766512e-05,0.4025080208788065,2.2144711380292692e-05,2.0622979189158017e-05,0.45280047011465124
2014-03-13,5.192240840939531e-05,0.3978626596117931,6.20785944457282e-05,0.4063387544080204,2.2588195274400485e-05,1.9707198975912196e-05,0.43503751013046565
2014-03-14,5.053194068255615e-05,0.3960175896802531,6.17855293614996e-05,0.3889005018416219,2.2127933161625673e-05,1.8862774297436108e-05,0.43789992750593754
2014-03-17,5.312543808337814e-05,0.3944100854731787,6.241749438138037e-05,0.368835632480009,2.2711846241582966e-05,1.762650493687341e-05,0.42751358032921405
2014-03-18,5.3640183376897774e-05,0.3947736860080933,6.183286892715202e-05,0.3288421590302657,2.2735422136791707e-05,1.586009638056647e-05,0.42385056697221507
2014-03-19,4.9711758607667365e-05,0.3870921913543357,6.684079450729924e-05,0.2611585729774152,2.231334990563242e-05,1.2437324699158121e-05,0.4488545674220201
2014-03-20,4.924048797705463e-05,0.3798304137000034,6.661358930868538e-05,0.2661077985921937,2.175365958828196e-05,1.2573034279784108e-05,0.44178399690959314
2014-03-21,5.1299807125194504e-05,0.37255437021941346,6.689994334260642e-05,0.3035741848238612,2.1825309112133973e-05,1.403738320708846e-05,0.42544622163725576
2014-03-24,5.150721281894852e-05,0.3730537464167308,6.821806040232335e-05,0.2916035925364961,2.2113379252563124e-05,1.3343565138222763e-05,0.42932587578157666
2014-03-25,5.187847468728203e-05,0.37292603732203106,6.945210938152086e-05,0.133378533930223,2.2385099339517477e-05,6.114232490489645e-06,0.43149108516494544
2014-03-26,4.894688218699071e-05,0.3079780307115109,7.763893350180376e-05,0.0760688955058505,1.8985499812151944e-05,3.3767850918128126e-06,0.3878796557382767
2014-03-27,4.819111839496585e-05,0.26303108771062783,8.357850138637823e-05,0.0935287476683253,1.6693133762393036e-05,4.1320847230943395e-06,0.34639440457843446
2014-03-28,4.77393720640184e-05,0.23792463775720163,8.582302117731405e-05,0.0681053074800116,1.522929036928972e-05,2.9872134936086792e-06,0.31900902150257177
2014-03-31,4.471229395078723e-05,0.21464948889566707,8.119692243946173e-05,0.0712659555677376,1.293341219429086e-05,3.0403098496754787e-06,0.28925852492663595
2014-04-01,4.637295349124256e-05,0.21421669719970107,8.214498291896899e-05,0.1099881904037674,1.3221362700821896e-05,4.689110856227464e-06,0.2851093515818164
2014-04-02,4.141854620280984e-05,0.1932240900666242,8.880465160483363e-05,0.1107157132473197,1.1718622215189403e-05,4.7435098863725345e-06,0.2829317609992407
2014-04-03,4.131197301210188e-05,0.17723452123567518,9.169172090233602e-05,0.1074753914769072,1.0908156163561223e-05,4.594066814281156e-06,0.2640434568536778
2014-04-04,4.5815215175484866e-05,0.15567509214950476,9.297129315974493e-05,0.1655565370079674,1.0160110530967535e-05,6.4600357351081785e-06,0.22176280286039296
2014-04-07,4.72141155464609e-05,0.15438589900591182,9.550618045728468e-05,0.2757363562453566,1.0367148006170297e-05,9.950835011006033e-06,0.21957729984306362
2014-04-08,4.530353492960697e-05,0.13019176620860862,9.015707149125732e-05,0.285077397577557,8.320500712506732e-06,1.0667502859043845e-05,0.18366118064374445
2014-04-09,4.691297863661334e-05,0.13928934009954455,9.498574830414368e-05,0.2971695667515986,9.298087082366198e-06,1.0503844217344417e-05,0.19819860841471887
2014-04-10,5.810324280314903e-05,0.1656998612838388,0.0001005136512097556,0.4010077669654044,1.2662948926006515e-05,9.633037042339622e-06,0.21793876408771146
2014-04-11,5.691804938589508e-05,0.18165140216411693,0.00010488749808595387,0.4167963197424768,1.4035426740332443e-05,8.991798808676033e-06,0.24659008683123596
2014-04-14,5.793906540801691e-05,0.1925658824144595,0.00010853353356347431,0.4145558124539588,1.527028202990583e-05,8.880080901931735e-06,0.26355761734107835
2014-04-15,5.375893588153699e-05,0.20603233706379903,0.00011204884964819034,0.359058164787063,1.5990587557651595e-05,7.4573541989324495e-06,0.2974498526698594
2014-04-16,3.1303883437837385e-05,0.20216121172094592,0.00011685881518538427,0.2725192602815475,1.2227218701695957e-05,5.247285281830919e-06,0.390597502893739
2014-04-17,3.0074876652121772e-05,0.19747280347541196,0.00012084334477992325,0.2822443028469401,1.1904758450522517e-05,5.447061065958522e-06,0.3958373159173918
2014-04-21,3.398061258211898e-05,0.19498596750745,0.00012313594444076525,0.2642517944658983,1.2612796320498954e-05,5.360439866756192e-06,0.37117624910434854
2014-04-22,3.465237531876505e-05,0.20537918043923709,0.00012431024855829602,0.2562388253133554,1.3479580873082445e-05,5.196853982728624e-06,0.3889944267625124
2014-04-23,3.661275306357103e-05,0.20827674264250273,0.00012606252860757647,0.2650603107807416,1.4149789437421573e-05,5.327896041819016e-06,0.3864716049310243
2014-04-24,2.8915216768426475e-05,0.19062894134107713,0.00012560522821711612,0.2711343180329015,1.1488304039250347e-05,5.448910188902596e-06,0.39730997458040235
2014-04-25,3.367547480592454e-05,0.1805048749616519,0.00012526294627290447,0.2749661461538932,1.1723495218122529e-05,5.006365688372091e-06,0.34813154931552764
2014-04-28,3.364553762091845e-05,0.17523998856820225,0.00012472892420290822,0.2816413286308024,1.1352213246879743e-05,5.298382718299448e-06,0.33740620746751654
2014-04-29,3.9441733334885286e-05,0.17194806856318814,0.0001246491345347009,0.2609345554124889,1.2056463394067714e-05,4.83477117994225e-06,0.3056778283981768
2014-04-30,4.001418281063408e-05,0.16157443606190677,0.00012419863299498835,0.229808491652449,1.1390375269000171e-05,4.31495710536737e-06,0.28465845030260345
2014-05-01,2.1991126094734782e-05,0.13991748574027021,0.00012346617346950864,0.21217040205911,7.2907082751648716e-06,4.080161458636609e-06,0.3315295562290667
2014-05-02,2.5114593555483047e-05,0.1273938322882473,0.00012382153392357596,0.1749257264529577,7.104108231367499e-06,3.5616607958723875e-06,0.282867736468565
2014-05-05,2.3421323104644024e-05,0.11717508019897462,0.00012426387440798498,0.1911645468181915,6.321402112986834e-06,3.94168943412557e-06,0.2698994452509566
2014-05-06,2.3724080850696792e-05,0.11432272337119001,0.0001250339595998474,0.1477976989314298,6.2264607053074066e-06,2.809690262791104e-06,0.26245319026235453
2014-05-07,2.503936026433856e-05,0.18129648846198226,0.0001241880739623637,0.0705142386532445,1.0109762484496803e-05,1.3035414338227175e-06,0.40375482351660885
2014-05-08,2.245244272166245e-05,0.1567371643509041,0.00012420846285567783,0.0926466611697494,8.277122400746969e-06,1.7355580691589277e-06,0.3686513090516017
2014-05-09,2.6257615904936162e-05,0.15289488663943213,0.00012422688204589657,0.0715236258834917,8.732295010033475e-06,1.3540372912228075e-06,0.33256237130012606
2014-05-12,2.5472098693136958e-05,0.15610873838411865,0.00012126619984413081,0.05899058736875,8.676198157312475e-06,1.0259510845357719e-06,0.34061575615872336
2014-05-13,2.7268227179962204e-05,0.1560232561155905,0.00012221700406130732,0.1397941569442183,9.007071404962516e-06,2.906509218958846e-06,0.3303137877471285
2014-05-14,2.54765910501542e-05,0.1602006866405249,0.00012189842923667636,0.2095109820976975,8.92758689111112e-06,4.623131032931422e-06,0.35042313445844964
2014-05-15,2.174205444419079e-05,0.14232103109238226,0.00012224060001943753,0.2859214096997341,7.337145093664159e-06,5.729894247321091e-06,0.33746328400095393
2014-05-16,2.0552751262807784e-05,0.1305514682486279,0.00012255933793427296,0.285809168922333,6.552242263901376e-06,5.759264727606831e-06,0.3188012242311471
2014-05-19,2.1296152341554682e-05,0.12279950797783204,0.0001222183319185845,0.2900513705474712,6.264917771481728e-06,5.810687031348882e-06,0.29418073607865497
2014-05-20,2.0908636850371392e-05,0.11714504830877356,0.00012296876320722725,0.2973644532296103,5.939969269443832e-06,5.582843623453147e-06,0.28409165609178977
2014-05-21,2.119414789263069e-05,0.11480911016153443,0.0001231677605571142,0.4414284840932195,5.8658756710071595e-06,8.099658100497137e-06,0.27676864862525347
2014-05-22,2.007249814887391e-05,0.12618538183856332,0.00011245095959339163,0.4387948907405195,5.995029747336185e-06,8.03306844684243e-06,0.29866884046381204
2014-05-23,2.2049522594442057e-05,0.13837769636406527,0.00011347556575991016,0.4106506649346315,6.92176531299931e-06,7.673308874909347e-06,0.31391905576876544
2014-05-27,2.174082787467674e-05,0.15125672352945047,0.00011392816244191795,0.3696958575515633,7.527803495099276e-06,6.662127916123386e-06,0.34625192465037197
2014-05-28,2.1661197917021908e-05,0.1521136360506345,0.00011374616995726742,0.4218435792098264,7.550535849538642e-06,1.156240563095148e-05,0.34857425145472876
2014-05-29,2.1856321025887475e-05,0.18720651862191684,0.00018052902406769878,0.6982600176221143,1.1759341822264489e-05,1.8892656368279692e-05,0.5380293329484074
2014-05-30,2.8179051435749515e-05,0.3230009551213562,0.00015843077237721022,0.685287497990932,2.1581755156023348e-05,1.929411084527435e-05,0.7658794053175094
2014-06-02,2.8496658002674943e-05,0.4003651905524651,0.0001418425725286271,0.7244242495995482,2.5454031418225837e-05,2.194517352921021e-05,0.8932286521400685
2014-06-03,3.418588872187905e-05,0.4802327697396697,0.00012694656454367978,0.7208415910154025,3.163630146239851e-05,2.183672630289237e-05,0.9254198923941152
2014-06-04,2.793146765100254e-05,0.5413917240829585,0.00011656870809362247,0.6998741422644416,3.0892245850667076e-05,2.1565889185239105e-05,1.106001526187553
2014-06-05,4.136471088316827e-05,0.5474945033635708,0.00011242459136067995,0.6214343137547891,3.733579633401872e-05,2.044804484430723e-05,0.9026002004334338
2014-06-06,3.9833023701562004e-05,0.5571840600740539,0.00011590476767504043,0.6529174073037614,3.785915978588041e-05,2.1262940439283405e-05,0.9504465457990277
2014-06-09,5.1073182956276414e-05,0.5715608553098606,0.00012222246624827253,0.6712124821093381,4.515797524425789e-05,2.1855237716725702e-05,0.8841817296352469
2014-06-10,4.95066057749403e-05,0.5415555130633608,0.00012527274100593378,0.6887792798738251,4.2648410250948104e-05,2.3172843913334696e-05,0.8614690824256884
2014-06-11,4.7157992518462575e-05,0.4916863860830855,0.0001294245535333459,0.6627312135620782,3.841264175710996e-05,2.244694832237067e-05,0.8145520982911059
2014-06-12,4.667919578081926e-05,0.4794507329180937,0.00013416797625057637,0.6587663422404079,3.794286354397556e-05,2.152189091910294e-05,0.812843128706311
2014-06-13,3.72024477228719e-05,0.5003971657903455,0.00012231377726418613,0.6722791726533102,3.375501364163494e-05,2.283580752902598e-05,0.9073331382139812
2014-06-16,2.938646502467408e-05,0.49597178527913577,0.00011320534326470839,0.6539595730403613,2.8606459313330642e-05,2.2552054894834687e-05,0.9734569737908757
2014-06-17,3.191330809025626e-05,0.49428517022583257,0.00010532868370047851,0.6478894175847283,2.865740237528285e-05,2.233556862023596e-05,0.8979765524224202
2014-06-18,3.560112133469648e-05,0.4942639240181474,9.763333820604171e-05,0.6191141173502744,2.9140018335472452e-05,2.0766444580184174e-05,0.8185140591926495
2014-06-19,3.687128606172102e-05,0.5035373846519288,9.162705295833829e-05,0.623919226143283,2.9267641184971128e-05,2.0968909310065832e-05,0.7937786909840436
2014-06-20,3.6786047916274955e-05,0.5502238317557605,8.038646621080518e-05,0.6157143972614899,2.992074699558676e-05,2.0859624575123572e-05,0.8133721530425443
2014-06-23,3.78482539714106e-05,0.5621929593761856,7.214648021101902e-05,0.6133461962501902,2.9377572121792477e-05,2.077094553994983e-05,0.7761935899073016
2014-06-24,3.933090292313687e-05,0.5766919472225125,6.610253578684775e-05,0.6209931896622818,2.9404913446122657e-05,2.042738579567599e-05,0.7476287412874233
2014-06-25,4.004889359785303e-05,0.5873375236852196,6.131356335559213e-05,0.636507638287282,2.910457671837835e-05,2.0731101883266074e-05,0.7267261116032082
2014-06-26,4.4267929857314866e-05,0.5893111858415317,5.7377950658259934e-05,0.6422668649362493,2.970036643265536e-05,2.097191569259978e-05,0.6709228673756844
2014-06-27,3.536085878696092e-05,0.6066125111046887,5.356324778948148e-05,0.6357151859214657,2.6400139174675803e-05,2.0746848560458463e-05,0.746592138322463
2014-06-30,3.524942345217237e-05,0.6066730352034833,5.025154121396331e-05,0.6293091651211727,2.5533208658222727e-05,2.0538934302816322e-05,0.7243581924926251
2014-07-01,3.707778978776346e-05,0.6002890701741526,4.743543975161199e-05,0.63601323547648,2.5174961812273106e-05,2.024940999138745e-05,0.6789768741981873
2014-07-02,3.729144432547138e-05,0.6002953099364362,4.49976509826511e-05,0.6758627250069877,2.4590336614951303e-05,2.176922635508756e-05,0.6594096061373313
2014-07-03,3.7850371933542936e-05,0.6070171393436359,4.297155325542641e-05,0.7075808831069957,2.4480853525892887e-05,2.2595861367102858e-05,0.6467797349224459
2014-07-07,3.637233936281704e-05,0.6255832235437132,4.13656001291186e-05,0.6987493267440352,2.4265563193769946e-05,2.2782670143498134e-05,0.6671433187653668
2014-07-08,3.904012916123487e-05,0.64997947649489,4.02026008747641e-05,0.6889341366247024,2.575030288917122e-05,2.1930905338355606e-05,0.6595854942698329
2014-07-09,3.921043801203444e-05,0.647952718425169,3.9240373709479835e-05,0.6794968896339941,2.5416206508412227e-05,2.1382036984376915e-05,0.6482000150218037
2014-07-10,3.784415060760939e-05,0.6798393959465554,3.8688906893516473e-05,0.7962699687812345,2.601350899475785e-05,2.54161350774495e-05,0.6873851989566723
2014-07-11,4.137743263306523e-05,0.7350287920134876,3.799166311214423e-05,0.7920001311611365,2.9142732784148542e-05,2.5278098230535926e-05,0.7043146693654506
2014-07-14,3.5819786180035966e-05,0.6930246554125847,4.076223692408485e-05,0.8188690208889731,2.6481292879860954e-05,2.6687288435155873e-05,0.7392923214773462
2014-07-15,3.740515266448331e-05,0.6939588297332112,4.313254675479446e-05,0.8309954025513583,2.7874171813018424e-05,2.7006897684129174e-05,0.7451960445942872
2014-07-16,4.331224214055195e-05,0.6987973547256148,4.852627813952376e-05,0.7856807465452038,3.203650102619104e-05,2.5771263205796382e-05,0.7396638789151077
2014-07-17,4.7474517764657056e-05,0.6277405491276449,5.326490590991789e-05,0.7923546383495823,3.156683542436951e-05,2.4090345353867277e-05,0.6649216655733953
2014-07-18,4.82618636397603e-05,0.5760150684871977,5.774344870146928e-05,0.7618608565331201,3.0407957385946287e-05,2.2637886399501935e-05,0.6300618147056974
2014-07-21,3.56854935741795e-05,0.5347754011221281,5.752233517045175e-05,0.7581406265044797,2.422900225071968e-05,2.305054295409991e-05,0.6789594264782918
2014-07-22,3.6878426197529086e-05,0.5307358330775869,5.6905209321412686e-05,0.6961457843060594,2.4313115460864782e-05,2.1816012221232868e-05,0.6592774683669609
2014-07-23,3.8554343811198455e-05,0.5397571079193441,5.674033922260222e-05,0.6363473787254862,2.524532651269759e-05,2.3669379155266035e-05,0.654798500431613
2014-07-24,3.79220014302475e-05,0.5513898024066176,5.699149862210193e-05,0.6722498903850906,2.5633587633122395e-05,2.600286082732764e-05,0.6759555578908983
2014-07-25,3.58816002468109e-05,0.5451088296119159,5.832591877817304e-05,0.6444894993531608,2.4937327727290525e-05,2.465948114298578e-05,0.6949892857553619
2014-07-28,3.90148494586092e-05,0.541608666130577,5.8500825877939407e-05,0.6383615383174384,2.5875072249356226e-05,2.4518671552741325e-05,0.6632108699229264
