Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_WW,Predicted_Covariance,Future_Cov_45_WW,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.405811850549854,0.0011510410044188008,1.4160539774144465,9.225832884329557e-05,4.474824227984539e-05,2.054634905375331
2013-11-14,4.545126757048379e-05,0.421767212313238,0.0009936358658111306,1.54616357936055,8.963124822815192e-05,4.82058334279082e-05,1.9720296708811431
2013-11-15,4.488960878325864e-05,0.4199624238189981,0.0008511201103606026,1.3429597545018803,8.208782900640239e-05,4.372552505337271e-05,1.8286599333656177
2013-11-18,4.304897041106976e-05,0.41058885337647927,0.0008136211937688965,1.2650278732473152,7.684217800630156e-05,5.434781730984606e-05,1.7849945602076955
2013-11-19,4.253689180732228e-05,0.40598752802625077,0.0007847095555131101,1.286928512510129,7.4173716335337e-05,5.5845953894756164e-05,1.7437502643897638
2013-11-20,3.986505410246521e-05,0.41368708981506735,0.000731010090244044,1.2690953373697305,7.062034462006398e-05,5.581938217046051e-05,1.7714849812707743
2013-11-21,3.485111027762049e-05,0.41363424128120846,0.0007211828352187194,1.4440198077530757,6.55763866981428e-05,6.43093371245979e-05,1.8816154256139273
2013-11-22,3.677714977289896e-05,0.387678417705143,0.0006958430930920512,1.372047400616122,6.201779467351345e-05,6.388378943461456e-05,1.6863132422299427
2013-11-25,4.464079349966786e-05,0.37027044688072586,0.0006749797726776181,1.3741021440712171,6.427326798868624e-05,6.495064786025189e-05,1.4397877580102703
2013-11-26,4.5604254902161166e-05,0.3559582833821754,0.0006583416394608891,1.2353417000285567,6.16775974686487e-05,7.221278420787882e-05,1.352452695498942
2013-11-27,5.098239319509307e-05,0.38288822910211234,0.0006035937930851021,1.3929402790988277,6.716677665446759e-05,8.298691574180555e-05,1.3174504460283403
2013-11-29,5.306536742177139e-05,0.3974414375159075,0.0005600108492358761,1.3867865480155506,6.85136260850217e-05,8.262823668318296e-05,1.291117529451276
2013-12-02,5.1303727815654587e-05,0.38677206258826463,0.0005400586692444833,1.385080782173011,6.437986013807155e-05,8.826349162208376e-05,1.2548768457801418
2013-12-03,5.129816798105141e-05,0.3983453212014086,0.0005242582432029442,1.3035351443497547,6.532558116556252e-05,8.719899322917388e-05,1.2734486188608642
2013-12-04,4.926678581923591e-05,0.4071430652869053,0.0005094673775097572,1.2806376843186296,6.450336137117104e-05,8.576345070929044e-05,1.3092666854265558
2013-12-05,6.186383108747796e-05,0.4291020630876434,0.0005028984065227725,1.4219086927931723,7.568662470857147e-05,9.822358571019757e-05,1.2234390172433312
2013-12-06,6.149224160789946e-05,0.44057939118404826,0.00049882240871208,1.42725126971347,7.716268273852262e-05,9.476981720458997e-05,1.2548360690856666
2013-12-09,5.694825981469449e-05,0.44471774396482455,0.0004940052659373777,1.4714879178321665,7.459169498293268e-05,9.834916076646794e-05,1.3098151765418058
2013-12-10,5.3452041059883435e-05,0.43610576705025206,0.000494734574031602,0.8959259839907003,7.091859243629703e-05,6.012484893699383e-05,1.3267705223238426
2013-12-11,5.2671389427449466e-05,0.45179501641886516,0.0005069807687541748,0.8846447368926625,7.382858865212447e-05,5.6561893310372075e-05,1.4016829526363133
2013-12-12,5.926873458923956e-05,0.3577559464230654,0.0008690563020289487,0.8303405692504195,8.119394538536441e-05,5.379693789732534e-05,1.3699287819805326
2013-12-13,5.102150798536989e-05,0.3901684317138351,0.0011207378082330917,0.8562073428292324,9.329981546552306e-05,5.599022079722395e-05,1.8286369640873064
2013-12-16,5.265033739264804e-05,0.360268745502686,0.001343576805494284,0.797785401009331,9.582049620516282e-05,5.167238176144544e-05,1.819940781966251
2013-12-17,5.547285481711756e-05,0.35183343579877774,0.0015136882344124606,0.797633486062507,0.00010195196140503754,5.1825012408655076e-05,1.8378711847650875
2013-12-18,5.7755345996717895e-05,0.3319185400389844,0.001679528261313965,0.7810780448168964,0.00010337636677803056,4.601687474126064e-05,1.7899012635800884
2013-12-19,6.478693026373803e-05,0.2532118639625706,0.0018896850983132136,0.7795032793241053,8.859770468814892e-05,4.588355073063107e-05,1.3675243498569964
2013-12-20,6.101338500649426e-05,0.22889311195953868,0.0019721372391735205,0.757956341388404,7.93987839102798e-05,4.50074634752672e-05,1.3013338614441503
2013-12-23,6.0371580554275465e-05,0.2105609416334443,0.002078189108077477,0.7363593190544927,7.458244547465072e-05,4.3402102026732984e-05,1.2353899763747176
2013-12-24,6.05937066863415e-05,0.19877406027151398,0.002163183778756183,0.7090696089992058,7.196480913748721e-05,4.262333083074813e-05,1.1876614432915835
2013-12-26,6.0130930524985e-05,0.20004158874526348,0.0021579272218983777,0.574433941198611,7.205890431149174e-05,3.666074529389905e-05,1.1983666921893144
2013-12-27,6.1029823506439453e-05,0.1773333425548297,0.002245711442164791,0.5789328684476374,6.565055970933609e-05,3.694709486140876e-05,1.075712757098324
2013-12-30,6.103786899254316e-05,0.16293380312267106,0.0023364759316804712,0.5790617822123534,6.153065410831102e-05,3.699243880913661e-05,1.0080734325084
2013-12-31,6.15980310886923e-05,0.1540201472071643,0.0024057840968216525,0.5800901247404989,5.929106814040898e-05,3.6820193948733914e-05,0.9625481057184826
2014-01-02,6.274975633376732e-05,0.15449833885536857,0.0024419041401629294,0.5446616436759737,6.047754339757943e-05,3.330839849880167e-05,0.963789294669099
2014-01-03,6.287727487442676e-05,0.16234547640424965,0.002444326669926081,0.5610273703711801,6.364534875255901e-05,3.469161475096885e-05,1.0122154447638863
2014-01-06,6.194585296328845e-05,0.14900204091177494,0.0025542591104238156,0.5558484484478646,5.9269438280855616e-05,3.4223678595913817e-05,0.9567942880047356
2014-01-07,5.985294868622432e-05,0.17041291718755755,0.0008935841501842925,0.4508960476008467,3.941059710820656e-05,2.882266818562006e-05,0.658457068085557
2014-01-08,5.957982003469859e-05,0.18627625869713474,0.0009077649026065216,0.4658816486440716,4.332053324990969e-05,2.987480760472828e-05,0.727100773796905
2014-01-09,5.8876921963223624e-05,0.1960255913774298,0.0009671152210437796,0.5487904591669601,4.677614538642449e-05,3.614899550091879e-05,0.7944733492631008
2014-01-10,5.8643073362417135e-05,0.1949989848405739,0.001034049978905897,0.5679590984257233,4.801881924941539e-05,3.7927015502194124e-05,0.8188319011293402
2014-01-13,6.549653155125348e-05,0.13291325286812677,0.0013909630302169878,0.4854692125250278,4.0117626572950183e-05,3.065484871821432e-05,0.6125152832185723
2014-01-14,6.384952094066409e-05,0.12175099366727658,0.0015173053897828133,0.4974900120896922,3.7895516981342646e-05,3.052233398775178e-05,0.5935129414135977
2014-01-15,6.070372053025981e-05,0.10814800033699486,0.0016330427996376572,0.4607313614896924,3.405061279709134e-05,2.8777450722643482e-05,0.56093123287423
2014-01-16,6.085694586035492e-05,0.09773301553903062,0.0020390421051956044,0.4463128328413753,3.442781595362565e-05,2.8042714959903554e-05,0.5657171168698683
2014-01-17,6.130074788390541e-05,0.09339377345906426,0.002195398636066026,0.4111661239338248,3.426158927037741e-05,2.583657155143724e-05,0.558909808657862
2014-01-21,6.022038567812545e-05,0.0923772361982365,0.0022640217975042625,0.2893742240290412,3.410963191163678e-05,1.8496300042883433e-05,0.5664133752638323
2014-01-22,6.0180607898710316e-05,0.08034140542932419,0.0022600367121624445,0.3002519178561728,2.962957736669889e-05,1.9221517251827146e-05,0.49234426838240464
2014-01-23,6.197862719476769e-05,0.08887096609675879,0.002361691251532618,0.4847068796325404,3.400105854357164e-05,3.0498731866453086e-05,0.5485932825960051
2014-01-24,8.312838911315208e-05,0.12331364708092571,0.0024406968155404525,0.4141447061853821,5.5544714915738814e-05,2.194054414798448e-05,0.6681798541787316
2014-01-27,7.785643656399444e-05,0.14959542876979218,0.0024782127768956086,0.4169490165215785,6.571051636621569e-05,2.2028749884275856e-05,0.8439959400428588
2014-01-28,5.7778264472590076e-05,0.14557395175446852,0.0025040011627248744,0.4438045498739625,5.5371103774447825e-05,2.326824879186649e-05,0.9583379542442954
2014-01-29,5.541992369045716e-05,0.13464193851593945,0.002639531496767013,0.254730555573622,5.1496384861535066e-05,1.2702941872994884e-05,0.929203460278353
2014-01-30,5.718939038351772e-05,0.14353485327466967,0.0025110109242855393,0.3301456977133068,5.439254808448967e-05,1.7068102007460475e-05,0.9510950845904783
2014-01-31,5.786696567157789e-05,0.12623626056749176,0.0024308347856951467,0.3408415786248305,4.734533540462454e-05,1.8376318420662736e-05,0.8181755316726209
2014-02-03,7.055814511505822e-05,0.11016820273095088,0.002374190614034901,0.3293474775532047,4.5090768159965714e-05,1.3580999058122904e-05,0.6390582984634418
2014-02-04,5.3287933521446234e-05,0.09056077466945536,0.0025678793255095463,0.3060699075929355,3.349977372992424e-05,1.3007833821362107e-05,0.6286558985523794
2014-02-05,5.1744253938995175e-05,0.08450674753528495,0.002363250617372852,0.517344248071675,2.9551351103998484e-05,2.7853515360030962e-05,0.5711040135748905
2014-02-06,5.460185755120456e-05,0.09111092222243422,0.002115693083530605,0.5546884605782705,3.096709629126328e-05,2.914192661980992e-05,0.5671436408957872
2014-02-07,6.356327391387762e-05,0.10722711804241758,0.001887235267703308,0.5902100983356432,3.713819433872325e-05,2.9852374132637802e-05,0.5842712631360379
2014-02-10,6.2547563500994e-05,0.12252359161829696,0.0017718623008478632,0.6360579661979401,4.0788703524596737e-05,3.2737389211799585e-05,0.6521229803611539
2014-02-11,5.609995653519849e-05,0.11504200510836711,0.0019894435017875664,0.4664469723197456,3.843293133833806e-05,2.390278670093429e-05,0.6850795207697585
2014-02-12,5.280573476410588e-05,0.11832013093437216,0.0019289987267708142,0.477597561903233,3.7762884221585696e-05,2.4483216325092367e-05,0.7151284683430748
2014-02-13,5.31879934714369e-05,0.1167165142912804,0.0019313428849017393,0.4365227951145701,3.740837166476544e-05,2.22513738841136e-05,0.7033236116503351
2014-02-14,5.362200748552388e-05,0.17639109374890333,0.004651208171095994,1.1958209510750584,8.809090593476416e-05,6.0716407755143756e-05,1.6428125328680712
2014-02-18,5.088126402858046e-05,0.18640642858218087,0.004165826007321152,1.2237040517070708,8.582037248114605e-05,6.232862163464116e-05,1.6866792545275602
2014-02-19,5.093399391722896e-05,0.25564743640933674,0.0035180055510457713,1.2369428187145104,0.00010821652109892642,6.16433013514282e-05,2.124642361146571
2014-02-20,5.128532994270177e-05,0.29800709238689843,0.0029776984399860276,1.2939071969732374,0.00011645644641387688,6.58056669758062e-05,2.27075552685314
2014-02-21,5.0142924359823583e-05,0.326671526004279,0.0025436045090394136,1.34318096830127,0.00011666508550769139,6.849093898085844e-05,2.326651008036697
2014-02-24,5.289213529725008e-05,0.3381131319465656,0.0022075206437520904,1.337579289903425,0.0001155340441157067,6.7956737310242e-05,2.184333142657476
2014-02-25,4.99909412374215e-05,0.34964538477615015,0.0019377341932485183,1.295963246264641,0.00010882296595992221,6.602507898409789e-05,2.176853711217205
2014-02-26,4.8822079787728685e-05,0.365868951538829,0.0016868836109866542,1.2681647367132258,0.0001049968459594488,6.460832533821125e-05,2.150601662525641
2014-02-27,4.902946505121921e-05,0.3756694979405887,0.0014807758513217639,1.3399858731352854,0.00010122299275066402,6.763109687229258e-05,2.0645339010923376
2014-02-28,4.913560627678946e-05,0.37947169710495393,0.0013119040792904798,1.347758182429125,9.634486896101578e-05,6.794969645356649e-05,1.960795363311247
2014-03-03,5.060228536900576e-05,0.37580686994022094,0.0011783080768679268,1.449139871171908,9.176545197887035e-05,7.39638648150245e-05,1.813464575951293
2014-03-04,5.593664385448813e-05,0.3750685423933397,0.0010720761056392696,1.6569458949606986,9.184841194475635e-05,7.86086324485818e-05,1.6420079149490625
2014-03-05,4.9068183379191435e-05,0.3375927313254687,0.001039321573813917,1.6607292298054273,7.623739501015864e-05,7.880414134977418e-05,1.5537032300749283
2014-03-06,4.928243059442446e-05,0.3151871541347879,0.0010116938424128694,1.6883488262405046,7.03783566536169e-05,8.000124349606104e-05,1.428061802243559
2014-03-07,4.8971813978785636e-05,0.29832692256296883,0.0009984521446810158,1.633837614536488,6.596737013417545e-05,8.082595692049397e-05,1.3470477152990945
2014-03-10,4.912023117884392e-05,0.2901182981896427,0.0009944914549894714,1.6455387145253348,6.412182141753206e-05,8.14047826534589e-05,1.3054055300364573
2014-03-11,5.148937537691702e-05,0.2760530989403555,0.0012100831481940096,1.5918122669817316,6.890631814833066e-05,7.867151732542988e-05,1.3382628482850416
2014-03-12,4.8906113932888686e-05,0.28002136527534505,0.001178333789295634,1.5984104944618045,6.722130077515395e-05,8.189647076112088e-05,1.374496875122776
2014-03-13,5.192240840939531e-05,0.27963819898737974,0.001398872614768518,1.6643745548681668,7.536383584958012e-05,8.072122131451077e-05,1.451470341193632
2014-03-14,5.053194068255615e-05,0.27354639501055567,0.0015855190094421965,1.6276607023002074,7.74282977037887e-05,7.894614770334925e-05,1.5322644778318852
2014-03-17,5.312543808337814e-05,0.26443972461050824,0.0017443596982458982,1.6510777881086882,8.050001855470285e-05,7.890433629629688e-05,1.515281971479679
2014-03-18,5.3640183376897774e-05,0.2467797606671615,0.001890778586737878,1.5676475442947426,7.859139602706144e-05,7.560782722201015e-05,1.4651589737277049
2014-03-19,4.9711758607667365e-05,0.22675558900768342,0.001782543211375442,1.4847634881016456,6.750059437841822e-05,7.070985797035981e-05,1.357839599100547
2014-03-20,4.924048797705463e-05,0.20749555666027475,0.0016902181934683104,1.5331753788671998,5.9860640753432205e-05,7.243931480925748e-05,1.2156792755857013
2014-03-21,5.1299807125194504e-05,0.1996426690836784,0.0016169576443781266,1.490439890981244,5.749903493178152e-05,6.891849486139358e-05,1.1208431016408722
2014-03-24,5.150721281894852e-05,0.19365592573059376,0.0015506431994765932,1.4740505350601567,5.472940856264835e-05,6.74514643681756e-05,1.062558146079969
2014-03-25,5.187847468728203e-05,0.19015017805207632,0.0014982313007925886,1.463642564882012,5.301268105730286e-05,6.70951363833924e-05,1.0218627547717567
2014-03-26,4.894688218699071e-05,0.22839545660152247,0.0014422614026685019,1.6606587571788458,6.0683688122860635e-05,7.371853760383131e-05,1.2397865892873843
2014-03-27,4.819111839496585e-05,0.25094287276297106,0.0013922659847296652,1.617523421339228,6.500091564938763e-05,7.146191930491052e-05,1.3488152550569934
2014-03-28,4.77393720640184e-05,0.2631335342226607,0.0013509285726632082,1.53379727025392,6.682373461955346e-05,6.727493159776815e-05,1.399761490996215
2014-03-31,4.471229395078723e-05,0.27369572814256493,0.0013719921492201307,1.6051848694765558,6.778870040252542e-05,6.847953318441176e-05,1.5161087569592677
2014-04-01,4.637295349124256e-05,0.2818356685502582,0.0013967713111038764,1.6537457112557084,7.172837421823968e-05,7.050390537040091e-05,1.5467717455560694
2014-04-02,4.141854620280984e-05,0.2881138625047836,0.0014090699130498289,1.636833803756253,6.960298274461214e-05,7.012859424138337e-05,1.6804786533017007
2014-04-03,4.131197301210188e-05,0.2938769241232587,0.0014169994061518233,1.6515061287270374,7.11030594608705e-05,7.059410898909928e-05,1.721124755770964
2014-04-04,4.5815215175484866e-05,0.29423339983796953,0.0014294566381278326,1.6012848659303345,7.5297807067213e-05,6.248232563296542e-05,1.6435109336232887
2014-04-07,4.72141155464609e-05,0.2945230026174021,0.00148620482373259,1.5808479939405964,7.801794053913634e-05,5.704999434744551e-05,1.652428296837691
2014-04-08,4.530353492960697e-05,0.28892474693143927,0.0015276133907337595,1.4760976369273588,7.600768671628637e-05,5.5235090175350296e-05,1.6777429583450338
2014-04-09,4.691297863661334e-05,0.287014988146544,0.0014899591619302079,1.3731683933980323,7.58819116436158e-05,4.8536419950736896e-05,1.6175035959962174
2014-04-10,5.810324280314903e-05,0.28036736657442723,0.001476038602326545,1.3294724734298162,8.210630458367639e-05,3.1936682125224835e-05,1.4131105360478513
2014-04-11,5.691804938589508e-05,0.2771130354899892,0.0014669262835582358,0.9972673974705152,8.007300087223533e-05,2.151465205366349e-05,1.4068121050556996
2014-04-14,5.793906540801691e-05,0.27425334704797916,0.001460889238295338,1.0411437220836408,7.978960666758239e-05,2.2302040412635374e-05,1.3771296810828788
2014-04-15,5.375893588153699e-05,0.2717876490167193,0.001457263293519323,1.0650191349378488,7.607186464585287e-05,2.211960539201859e-05,1.4150552535765322
2014-04-16,3.1303883437837385e-05,0.25238481167172894,0.0014208469325997647,1.2090122697023291,5.322748812706424e-05,2.327920706157744e-05,1.7003477614131264
2014-04-17,3.0074876652121772e-05,0.23503316591918746,0.0013937750631509763,1.2022673545453324,4.812019992513758e-05,2.3202678076263157e-05,1.6000132097546846
2014-04-21,3.398061258211898e-05,0.22547903221008275,0.0013722007267154398,1.2312121992500282,4.868896991194685e-05,2.4975569118219067e-05,1.4328455614001376
2014-04-22,3.465237531876505e-05,0.14650777618382904,0.0009293753710576177,1.2024305023222783,2.6291947762579778e-05,2.4386841991279802e-05,0.7587343586326126
2014-04-23,3.661275306357103e-05,0.13311253330399683,0.0010508317583650068,1.2309915881667417,2.6109691279135256e-05,2.4743784502431214e-05,0.7131310566512379
2014-04-24,2.8915216768426475e-05,0.1440093259106519,0.0010641616083426775,1.2327669160852448,2.526141288085158e-05,2.477457025113221e-05,0.8736373336974388
2014-04-25,3.367547480592454e-05,0.14494238294645773,0.0010895591913044074,1.1106479814224337,2.776372124582799e-05,2.0221798297092908e-05,0.8244492885648491
2014-04-28,3.364553762091845e-05,0.14362385207276143,0.0011145784088605964,1.1278091219387287,2.7812858072632626e-05,2.1216930023270403e-05,0.8266432947512342
2014-04-29,3.9441733334885286e-05,0.1497832145881989,0.001183752496722326,1.2217029352142823,3.236470085876852e-05,2.263653479044791e-05,0.8205699426029713
2014-04-30,4.001418281063408e-05,0.155468042700828,0.0012314700322046824,1.224700479878554,3.451119763634132e-05,2.299536452983144e-05,0.8624741332258247
2014-05-01,2.1991126094734782e-05,0.19197549569591488,0.0016750849766765665,1.3210101008483497,3.6845796895395555e-05,2.5403800189102015e-05,1.6754847722062467
2014-05-02,2.5114593555483047e-05,0.18859775586993835,0.0015868935416952234,1.2251453083143546,3.7650738070724736e-05,2.4945170172231195e-05,1.4991577700649183
2014-05-05,2.3421323104644024e-05,0.19083984168250775,0.0014801789898032161,1.316798243315224,3.553300017013445e-05,2.7151528925952334e-05,1.5171218129469763
2014-05-06,2.3724080850696792e-05,0.18525755687078455,0.0014066494477331332,1.2129442838669249,3.384258825286708e-05,2.305853046649994e-05,1.4265078788868273
2014-05-07,2.503936026433856e-05,0.17242671283885788,0.0013373310950285382,1.3671991192334412,3.155263507609048e-05,2.52743379811652e-05,1.2601214545017043
2014-05-08,2.245244272166245e-05,0.232013182055592,0.0011941236798200634,1.2106914637791266,3.798998432244971e-05,2.2679989895952366e-05,1.6920200974745796
2014-05-09,2.6257615904936162e-05,0.2635921214208139,0.0010722332941987493,1.230295240184175,4.422875506843531e-05,2.329112393066931e-05,1.684416255785079
2014-05-12,2.5472098693136958e-05,0.2899711783267549,0.0009756602608625008,1.263685502909377,4.571266131218534e-05,2.1977735263384855e-05,1.7946169988930623
2014-05-13,2.7268227179962204e-05,0.2983372961029243,0.0008809464230541205,0.8762091711874925,4.623924660718294e-05,1.821757138825847e-05,1.695718841640039
2014-05-14,2.54765910501542e-05,0.3209319601128816,0.0008150582719665174,1.0263189530601762,4.624640266361278e-05,2.2647056273954987e-05,1.815250814858641
2014-05-15,2.174205444419079e-05,0.3168824435471195,0.0007233862814591683,0.9395789724243996,3.9740525170307465e-05,1.8829258552733753e-05,1.8278183081693848
2014-05-16,2.0552751262807784e-05,0.31436265884036263,0.0006468635514836824,1.0422488778454748,3.6247017449941435e-05,2.1002080591733556e-05,1.7636090169365286
2014-05-19,2.1296152341554682e-05,0.3222579179065719,0.0005803488616911796,1.0205167774808417,3.5826034328965945e-05,2.0444321959207405e-05,1.6822773313402462
2014-05-20,2.0908636850371392e-05,0.3225765349129001,0.0005308967230268502,0.8662101827776462,3.398604707425832e-05,1.6262589367923844e-05,1.625454940820527
2014-05-21,2.119414789263069e-05,0.3410314681752437,0.0004888990125104375,0.935857790649582,3.47145879751206e-05,1.7171814706337538e-05,1.6379327043948313
2014-05-22,2.007249814887391e-05,0.3293457874221575,0.00044136952245322824,0.9419241403751184,3.099945057251627e-05,1.724391338877507e-05,1.5443743146766897
2014-05-23,2.2049522594442057e-05,0.32089431369926774,0.0004259751274710542,0.8142619869915364,3.10995236890624e-05,1.5215082464990178e-05,1.410439775095246
2014-05-27,2.174082787467674e-05,0.32548762886588617,0.0004089665432338112,0.770433428465072,3.069137995323935e-05,1.388364501913814e-05,1.4116932496847567
2014-05-28,2.1661197917021908e-05,0.3141309092469584,0.00039716704869983835,-0.054800698937789,2.913657582456824e-05,-1.5020446943042806e-06,1.345104547596234
2014-05-29,2.1856321025887475e-05,0.30613986691265394,0.0003974757883516866,0.0802919752513752,2.8534072425988453e-05,2.1724410094685767e-06,1.3055295258608066
2014-05-30,2.8179051435749515e-05,0.1964892845925935,0.00037520923401031887,0.215478827663518,2.0204067709070997e-05,6.066756504296518e-06,0.716988921899585
2014-06-02,2.8496658002674943e-05,0.14500726528619048,0.00036036619996055656,0.0510763821956352,1.4694633286048085e-05,1.5472702234180509e-06,0.5156616359949548
2014-06-03,3.418588872187905e-05,0.13046625613258786,0.0003436276549271039,0.0526611507124814,1.4140530129132953e-05,1.5952841085152001e-06,0.4136364639858837
2014-06-04,2.793146765100254e-05,0.11366526650489191,0.000348225519308506,-0.0145376174911987,1.120998289689443e-05,-4.4796146749803284e-07,0.4013388425184336
2014-06-05,4.136471088316827e-05,0.10252230280779162,0.000343003550484413,0.2334588525624362,1.2211883622858455e-05,7.681869154687222e-06,0.295224682153589
2014-06-06,3.9833023701562004e-05,0.08865982489375909,0.00034327820487253027,0.214575225179557,1.0367442176199133e-05,6.987867349990928e-06,0.2602725380296095
2014-06-09,5.1073182956276414e-05,0.07132167324729467,0.0003455814902671029,0.2127424168978903,9.475305522061299e-06,6.927070365441579e-06,0.18552408472706855
2014-06-10,4.95066057749403e-05,0.07075365130344174,0.00034281245877339797,0.1511642446322808,9.217406295853266e-06,5.085671924949025e-06,0.18618538176008456
2014-06-11,4.7157992518462575e-05,0.07057378318919261,0.0003417180656874004,0.2234356571377146,8.958906894361804e-06,7.567847336158927e-06,0.18997642638953197
2014-06-12,4.667919578081926e-05,0.07612037681218543,0.0003407142080611055,0.2371783877218716,9.599701615880705e-06,7.748615953205337e-06,0.20565267792863895
2014-06-13,3.72024477228719e-05,0.11129329265952698,0.00034795253069931165,0.40861325251406,1.2662362683119867e-05,1.3879670779318147e-05,0.34036369804062927
2014-06-16,2.938646502467408e-05,0.13559948869912516,0.0003899587989811103,0.4807864304873456,1.4515803730174048e-05,1.6580110483944256e-05,0.49396222778023774
2014-06-17,3.191330809025626e-05,0.15833172327129294,0.0004163650556873564,0.4591535876466488,1.825118165686227e-05,1.58290229563258e-05,0.5718987704203158
2014-06-18,3.560112133469648e-05,0.16422275930676958,0.0004959161414191758,0.500145107264248,2.182073151408823e-05,1.6775963204497645e-05,0.6129225905258768
2014-06-19,3.687128606172102e-05,0.1729629701146566,0.0005645694739922474,0.5557726197623492,2.4954908023172242e-05,1.867861282758101e-05,0.6768114348221743
2014-06-20,3.6786047916274955e-05,0.15856005065401593,0.0005709923006310275,0.5077393200914518,2.2980023478858042e-05,1.7201565606136166e-05,0.6246940016813053
2014-06-23,3.78482539714106e-05,0.15152567145912282,0.0005794547857009793,0.507114427835156,2.2439796744545725e-05,1.7173410754780557e-05,0.592888558650448
2014-06-24,3.933090292313687e-05,0.14373438479915582,0.0005894252979750149,0.4338375588440468,2.1884771610315528e-05,1.4270957129145189e-05,0.5564268802342076
2014-06-25,4.004889359785303e-05,0.13977142445752622,0.0005785884054223661,0.4229830451786628,2.127641808788891e-05,1.3776589748535204e-05,0.5312610705687388
2014-06-26,4.4267929857314866e-05,0.13557017614420638,0.0005708730701233307,0.3818618393588405,2.1551551726224007e-05,1.246892022376018e-05,0.48684345068064694
2014-06-27,3.536085878696092e-05,0.1317651814477699,0.0005348974955971129,0.3972945810086762,1.812163374333573e-05,1.2965885806440412e-05,0.5124771955487112
2014-06-30,3.524942345217237e-05,0.13367035820969736,0.000506296183196081,0.3909069797450584,1.785720348758315e-05,1.2758137367902655e-05,0.5065956188421753
2014-07-01,3.707778978776346e-05,0.1353211655861057,0.0004950405435864885,0.3730236597520168,1.833340081433033e-05,1.1876339361314557e-05,0.4944577581153659
2014-07-02,3.729144432547138e-05,0.136319362401348,0.00048463253383768654,0.3926548776143445,1.832603159325155e-05,1.2647232335719404e-05,0.49142724087879375
2014-07-03,3.7850371933542936e-05,0.14496890274771831,0.0004682339403026586,0.4882026997411219,1.9299291811552867e-05,1.559024669230297e-05,0.5098838089474589
2014-07-07,3.637233936281704e-05,0.11375838892254302,0.0003703933271420664,0.5571473240733068,1.3203851372009176e-05,1.8165747314336258e-05,0.3630190304863178
2014-07-08,3.904012916123487e-05,0.11761854022896269,0.0005251558481453468,0.4467419439853426,1.6841296078354607e-05,1.4221178431099579e-05,0.4313842305387984
2014-07-09,3.921043801203444e-05,0.1090176049601874,0.0006908223885992656,0.3847261957522966,1.7942406242996157e-05,1.2106353791943218e-05,0.45759259913111117
2014-07-10,3.784415060760939e-05,0.11597162472512376,0.0008007375317337713,0.3887071535121457,2.0188135691394878e-05,1.2407140676618591e-05,0.5334545859072766
2014-07-11,4.137743263306523e-05,0.10249052270270834,0.0008806696298668075,0.40891380801727,1.9564645723145572e-05,1.3051214261453041e-05,0.4728337279077875
2014-07-14,3.5819786180035966e-05,0.12406197307167319,0.0008039039590591409,0.5174771715969009,2.1052431461975002e-05,1.686480033402978e-05,0.5877319131990939
2014-07-15,3.740515266448331e-05,0.13181266515274176,0.0007234661773517177,0.5235284506064362,2.1683629256934708e-05,1.70143893177372e-05,0.5796963175483468
2014-07-16,4.331224214055195e-05,0.13387378020604193,0.0006591875611780344,0.5320775321538961,2.2620664670713207e-05,1.7452776063718356e-05,0.5222695374972094
2014-07-17,4.7474517764657056e-05,0.16766815867587342,0.0006135602544375304,0.5626575928653501,2.8616036782756235e-05,1.710675380955059e-05,0.6027662445064322
2014-07-18,4.82618636397603e-05,0.1576537631263038,0.0005796321442730749,0.3898946609316577,2.636832947919705e-05,1.1585305855071643e-05,0.5463595371288902
2014-07-21,3.56854935741795e-05,0.16226844568134485,0.000530858680153811,0.1718460207031347,2.2334148100661024e-05,5.224814425223464e-06,0.6258607031519682
2014-07-22,3.6878426197529086e-05,0.15295694633487875,0.0005212666939408495,0.1345226022505059,2.120730012804154e-05,4.215707113208148e-06,0.5750597928027217
2014-07-23,3.8554343811198455e-05,0.16173741764899133,0.0004906497926626149,0.2987444967455174,2.224502880883548e-05,1.1112007372735736e-05,0.5769785349679382
2014-07-24,3.79220014302475e-05,0.17923607708711184,0.0004512253698279066,0.3529773167699275,2.3445948673716975e-05,1.3653286039085978e-05,0.618267701846979
2014-07-25,3.58816002468109e-05,0.17905983659615604,0.000432644194200037,0.3280389144881258,2.2309997706456808e-05,1.2551437120549052e-05,0.6217670770812316
2014-07-28,3.90148494586092e-05,0.16440246032060185,0.0004706373008095369,0.3930060381916528,2.227750001508828e-05,1.509487240422277e-05,0.5710005375958825
2014-07-29,3.5953585678647994e-05,0.1665752790975596,0.000466599132095192,0.3388569670409458,2.1575139757212953e-05,1.4278479245881398e-05,0.6000831168843872
2014-07-30,3.539196672747045e-05,0.17401048320918328,0.0006425876595819271,0.3257702346438709,2.624181998732326e-05,1.3727054696080309e-05,0.7414626089980738
2014-07-31,4.5379445989039353e-05,0.17541206302266754,0.0006934024912322378,0.6865448977539118,3.1115855781551075e-05,2.454588052047489e-05,0.685681702440056
2014-08-01,4.584672797284814e-05,0.1779821562480558,0.0008199245750736328,0.5846354731700594,3.4507825137705545e-05,2.0775424102186895e-05,0.7526780353473023
