Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MU,Predicted_Covariance,Future_Cov_45_MU,Beta_Predicted
2013-11-15,4.488960878325864e-05,0.24277016319022957,0.0006733231924057188,0.9495677824093562,4.2206564911850726e-05,3.091704700787226e-05,0.940230179230064
2013-11-18,4.304897041106976e-05,0.24774598145397658,0.0006829392714895325,1.0966989431598089,4.247946581134253e-05,4.711611108911706e-05,0.9867707730454622
2013-11-19,4.253689180732228e-05,0.25507861955682126,0.0006903599671515807,1.0806091069998394,4.3711401770413646e-05,4.689277281615218e-05,1.0276115605345943
2013-11-20,3.986505410246521e-05,0.254825761077059,0.0007019762712618086,1.0440402666584516,4.262856613936876e-05,4.592064987547805e-05,1.0693216677895505
2013-11-21,3.485111027762049e-05,0.26213925522896725,0.0006999670520767349,0.8810963818059404,4.094295361298802e-05,3.923957549099649e-05,1.1747962485797585
2013-11-22,3.677714977289896e-05,0.2673676305489936,0.0006987602015574274,0.9779694649932074,4.286096474344614e-05,4.5535158149093746e-05,1.1654237755811718
2013-11-25,4.464079349966786e-05,0.272143472706695,0.0006977734508118155,1.0129203282910284,4.8030941061082195e-05,4.7878414160971555e-05,1.0759428158784758
2013-11-26,4.5604254902161166e-05,0.26740851913731034,0.0006959706226407557,0.924712996356655,4.7640177976370645e-05,5.4054760766660776e-05,1.044643270207513
2013-11-27,5.098239319509307e-05,0.27257323332083844,0.0006930960753100305,0.877333459096249,5.1237748161082536e-05,5.2268714560102815e-05,1.0050086892745953
2013-11-29,5.306536742177139e-05,0.27213634090538624,0.0006907711871051739,0.8751786144690564,5.210258083019379e-05,5.214534695327734e-05,0.9818565923811432
2013-12-02,5.1303727815654587e-05,0.2972717680447435,0.0006852114167816316,0.9744822124439582,5.573659359220767e-05,6.209832935446261e-05,1.086404360175957
2013-12-03,5.129816798105141e-05,0.2950892964995402,0.000680168448434782,1.0196254882820983,5.512043366218704e-05,6.820707246320882e-05,1.074510763864852
2013-12-04,4.926678581923591e-05,0.2932133376963826,0.0006761472426536929,1.025529988605261,5.351573285494104e-05,6.867905864838088e-05,1.0862436419395185
2013-12-05,6.186383108747796e-05,0.3094520601022409,0.0006776332477445038,0.9490615387612588,6.335912006009656e-05,6.555992509874006e-05,1.0241706494139395
2013-12-06,6.149224160789946e-05,0.3253048877749012,0.0006798068582482497,0.8860869260067643,6.651100680362482e-05,5.883637855995443e-05,1.0816162342515845
2013-12-09,5.694825981469449e-05,0.3305822544804495,0.0006747887222182737,0.8510870456628963,6.480427760887083e-05,5.688371318975701e-05,1.1379500939930254
2013-12-10,5.3452041059883435e-05,0.33512787008101985,0.0006697321831052474,0.8554532910808557,6.340788648221458e-05,5.740876011854138e-05,1.1862575352581466
2013-12-11,5.2671389427449466e-05,0.33918443429966705,0.0006645851828717504,0.77308771526174,6.345978964437893e-05,4.942922627199106e-05,1.2048246749174825
2013-12-12,5.926873458923956e-05,0.334738247063447,0.0006519753174384046,0.7685356914785276,6.580118915659324e-05,4.9792661466212005e-05,1.110217547457807
2013-12-13,5.102150798536989e-05,0.3444675329255795,0.0006409649100954913,0.7677581991671016,6.229340453558573e-05,5.020623970380763e-05,1.2209244100242584
2013-12-16,5.265033739264804e-05,0.36017557064574934,0.0006655606200871746,0.8172355833702362,6.742308824488593e-05,5.293216571714373e-05,1.2805822637387454
2013-12-17,5.547285481711756e-05,0.37187774540903595,0.0006741471952464275,0.7950840350892903,7.191472327322277e-05,5.1659365741819434e-05,1.2963948495225388
2013-12-18,5.7755345996717895e-05,0.3603589704530336,0.0006635401347856446,1.21105398381893,7.054480393483803e-05,7.134872097366924e-05,1.221441975931491
2013-12-19,6.478693026373803e-05,0.3658494249810362,0.0006604657151329256,1.2059337454759265,7.567827377640187e-05,7.09843353530238e-05,1.1681101955028088
2013-12-20,6.101338500649426e-05,0.35991423496412556,0.0006571698210002395,1.1897512240600363,7.206931421584904e-05,7.06474526797266e-05,1.181204979992144
2013-12-23,6.0371580554275465e-05,0.33697579301623076,0.0006514638507084786,1.2592589674152794,6.682825760664438e-05,7.42225768963091e-05,1.1069489483808397
2013-12-24,6.05937066863415e-05,0.32099466653227976,0.0006534238686575964,1.1998419861640754,6.387178802090859e-05,7.212445896965546e-05,1.0540993696182974
2013-12-26,6.0130930524985e-05,0.3192606091514304,0.0006535895751683342,1.250277653972437,6.329171422833632e-05,7.979352773496524e-05,1.0525650222897844
2013-12-27,6.1029823506439453e-05,0.33041101712235416,0.0006372781700657055,1.2455676307421095,6.516135367862321e-05,7.949126387093505e-05,1.0676969051327474
2013-12-30,6.103786899254316e-05,0.3407801550449286,0.0006247605287620272,1.237654357574869,6.654735052798942e-05,7.906557554969066e-05,1.090263333671091
2013-12-31,6.15980310886923e-05,0.3550239618799681,0.0006153921991841868,1.2186530077851083,6.91221240186108e-05,7.735184273810601e-05,1.1221482699517602
2014-01-02,6.274975633376732e-05,0.36558176722096064,0.0006066683505241787,1.232838054884259,7.132901373811859e-05,7.539334134019075e-05,1.1367217644434826
2014-01-03,6.287727487442676e-05,0.3680866915759441,0.0006009568433280218,1.2307424346142977,7.15514787130968e-05,7.610402745780479e-05,1.13795451307318
2014-01-06,6.194585296328845e-05,0.3883697495519718,0.0005891238472625506,1.2126056555335525,7.419161333665178e-05,7.466032573168145e-05,1.1976849100878577
2014-01-07,5.985294868622432e-05,0.4195037764770722,0.000575412236308569,1.2097725253897005,7.785171728221507e-05,7.733239682387747e-05,1.3007164891799778
2014-01-08,5.957982003469859e-05,0.4153955732805739,0.0005848075724650036,1.2122864847789734,7.753859929728987e-05,7.77382530520175e-05,1.3014238588188467
2014-01-09,5.8876921963223624e-05,0.41863462316428723,0.0005753664399710229,1.179228584160216,7.705129740371523e-05,7.767614773782613e-05,1.3086841980605557
2014-01-10,5.8643073362417135e-05,0.4205319737981923,0.000559159261072627,1.1992539660615509,7.615091816634406e-05,8.008344947366365e-05,1.298549236935922
2014-01-13,6.549653155125348e-05,0.4787003229659683,0.0005187881776573034,1.2296352272614297,8.824048913472298e-05,7.764505121597737e-05,1.347254381946493
2014-01-14,6.384952094066409e-05,0.5067282170393033,0.0004826946795964278,1.2135371346573918,8.895905607763086e-05,7.445372737226752e-05,1.3932611359809774
2014-01-15,6.070372053025981e-05,0.5153638005155358,0.00045715115894351974,1.266113934189084,8.58522096838745e-05,7.908194317958016e-05,1.414282500873708
2014-01-16,6.085694586035492e-05,0.5329354323190303,0.0004373386529344949,1.2663010386044296,8.694379714385044e-05,7.956419010616815e-05,1.428658568298113
2014-01-17,6.130074788390541e-05,0.5516173687596072,0.00042824574648000157,1.2138151351511506,8.937526610823545e-05,7.627287308960622e-05,1.4579800278701174
2014-01-21,6.022038567812545e-05,0.5757666976993604,0.0004044960121654116,1.2426759545912347,8.986186550857597e-05,7.942969830612533e-05,1.4922167053011341
2014-01-22,6.0180607898710316e-05,0.5760324870696291,0.00038297963705110326,1.2554293131707916,8.745066256451757e-05,8.037003185145709e-05,1.4531369093463686
2014-01-23,6.197862719476769e-05,0.5798003076893953,0.0003635824845265964,1.2576791301516457,8.703639495979128e-05,7.913570072206946e-05,1.4042969149071278
2014-01-24,8.312838911315208e-05,0.5887188769835642,0.0003684483779038399,1.452539818880009,0.00010303172434461658,7.695260508431191e-05,1.239428857503453
2014-01-27,7.785643656399444e-05,0.5868073914474679,0.0003661269100834418,1.5255640981144412,9.907376378572495e-05,8.060042983229951e-05,1.2725186016481866
2014-01-28,5.7778264472590076e-05,0.5816263668274311,0.00037090773545500654,1.52205542544468,8.514502509151216e-05,7.979991265144696e-05,1.4736514824169706
2014-01-29,5.541992369045716e-05,0.5705148822230336,0.00036547345136960614,1.5387249009617268,8.119473275801167e-05,7.673336609120436e-05,1.4650820021246747
2014-01-30,5.718939038351772e-05,0.5722974366218608,0.00039577005404297196,1.7022260793795747,8.609957334038293e-05,8.800286832100375e-05,1.5055165435929752
2014-01-31,5.786696567157789e-05,0.5693019360819238,0.0004217698025953205,1.777682825610016,8.893971983043107e-05,9.584295961236127e-05,1.5369687834542007
2014-02-03,7.055814511505822e-05,0.566763869819776,0.0004494790740075261,2.245136200873169,0.00010093237052103311,9.258061684863013e-05,1.4304850326839524
2014-02-04,5.3287933521446234e-05,0.5758963335538294,0.0004573917260820702,2.241286462282443,8.990894572521316e-05,9.525366958392068e-05,1.687228980065974
2014-02-05,5.1744253938995175e-05,0.585667766676333,0.00047769259460248833,2.168755366840541,9.207816199782524e-05,0.0001167645356986234,1.7794857397380288
2014-02-06,5.460185755120456e-05,0.5933438420231637,0.0005035944956710269,2.1289607463999496,9.838992636285852e-05,0.00011185020467770935,1.801951998988136
2014-02-07,6.356327391387762e-05,0.5996015275294788,0.0005198259408284499,2.237157154838589,0.00010899205315014492,0.00011315369318159271,1.7147016891832711
2014-02-10,6.2547563500994e-05,0.6022564113742221,0.0005366296733374372,2.2298770425060908,0.00011033771152942812,0.00011476996832747921,1.7640609058684538
2014-02-11,5.609995653519849e-05,0.6090130843740468,0.0005334279409434653,2.3297750235357744,0.00010535272319442793,0.00011938788062400818,1.877946609964431
2014-02-12,5.280573476410588e-05,0.6021372130545884,0.0005255503747334986,2.3545194842992165,0.00010030975927204934,0.00012070038558409245,1.8995997256766475
2014-02-13,5.31879934714369e-05,0.5920032853048739,0.0005206471999574199,2.4421089662125266,9.851507419739258e-05,0.00012448440329142235,1.8522051269013804
2014-02-14,5.362200748552388e-05,0.5937646360087981,0.0005199787976311158,2.497429224502876,9.914679505866441e-05,0.00012680404286127215,1.848994465293577
2014-02-18,5.088126402858046e-05,0.5876799038849005,0.0005152678358213209,2.48293947064822,9.515602740469145e-05,0.0001264670118496878,1.8701584801675024
2014-02-19,5.093399391722896e-05,0.5960531594284681,0.0005444638815841331,2.532612377792744,9.925980047717888e-05,0.00012621326196216652,1.948792797173583
2014-02-20,5.128532994270177e-05,0.6036619532849548,0.0005656554984502707,2.611700532392178,0.00010281734570884239,0.00013282613766827208,2.0048100660308603
2014-02-21,5.0142924359823583e-05,0.6062828117563102,0.0005837040396505816,2.5606297413940218,0.00010372332610003875,0.00013057059287565216,2.068553588054107
2014-02-24,5.289213529725008e-05,0.6006489494129046,0.0005989775744297045,2.6411655159159237,0.00010691079359043957,0.0001341864310495771,2.021298497207731
2014-02-25,4.99909412374215e-05,0.6143320468169811,0.000603714082742028,2.671831496510428,0.0001067245866063515,0.0001361210559772915,2.1348785192798316
2014-02-26,4.8822079787728685e-05,0.6429543222624259,0.0006267698156367362,2.6708618570306983,0.00011247145019293453,0.00013607058041977392,2.303700511775493
2014-02-27,4.902946505121921e-05,0.6675089603678499,0.0006440887074923484,2.702388850385166,0.00011862016388910093,0.0001363936186128364,2.4193648404114336
2014-02-28,4.913560627678946e-05,0.6877668459077683,0.0006592697754118055,2.717965389185687,0.00012378584312581066,0.00013703120157178446,2.5192696804940873
2014-03-03,5.060228536900576e-05,0.7103295664107218,0.0006741977337086268,2.734009391240481,0.00013120144004525716,0.00013954339745906393,2.59279673019707
2014-03-04,5.593664385448813e-05,0.67749063702306,0.000685486798399916,2.7513819120991525,0.00013266337692728185,0.00013053073737148688,2.3716720880213744
2014-03-05,4.9068183379191435e-05,0.679124923150999,0.00070463244165946,2.746798513531286,0.00012627895402711565,0.0001303397895543932,2.5735404355863585
2014-03-06,4.928243059442446e-05,0.6813502654713174,0.0007175383252601998,2.751568273986676,0.00012812652285366192,0.00013038116298123758,2.599841795712029
2014-03-07,4.8971813978785636e-05,0.6839024701058523,0.0007262736204334444,2.737020033750479,0.00012897852407782874,0.00013540039803845797,2.633729764098623
2014-03-10,4.912023117884392e-05,0.6734571359394309,0.0007334179848550026,2.7426309310874357,0.00012782504016362842,0.00013567792290333813,2.6022890588243537
2014-03-11,5.148937537691702e-05,0.6662009112779099,0.0007386293239706506,2.7922851415435237,0.00012992038737201278,0.0001380020203682743,2.5232465226264296
2014-03-12,4.8906113932888686e-05,0.65811050225563,0.0007489589245799074,2.848957212761716,0.00012595325607887508,0.00014596972547604846,2.5754092065403964
2014-03-13,5.192240840939531e-05,0.6566540000741784,0.0007597278548728818,2.8507265557672987,0.00013041965093888252,0.0001382586200577143,2.5118182097901918
2014-03-14,5.053194068255615e-05,0.6958095282149459,0.0008476137078742046,2.886869850054612,0.0001440032673881383,0.00014002135289048815,2.8497474160506338
2014-03-17,5.312543808337814e-05,0.7229930479391231,0.0008786346742499308,2.999090930177329,0.0001562030654465348,0.00014332533636041378,2.940268750374927
2014-03-18,5.3640183376897774e-05,0.7437665442357265,0.0008945644017486458,2.9583038227488574,0.0001629249408934434,0.00014267934467452847,3.0373673361380296
2014-03-19,4.9711758607667365e-05,0.6962022270934879,0.0009056642296791105,2.937436010997951,0.00014772315661975492,0.00013989142701794805,2.971593859424853
2014-03-20,4.924048797705463e-05,0.6800482115286387,0.0009218580503143184,2.9703347065262715,0.0001448881620095836,0.00014034207296878163,2.9424599138233445
2014-03-21,5.1299807125194504e-05,0.6374128631723213,0.0009256895926642785,3.0217277601053256,0.00013890292146073797,0.00013972581542368948,2.707669467874463
2014-03-24,5.150721281894852e-05,0.6056424801525224,0.0009285070802176851,3.014877076779873,0.00013244725565452007,0.00013795854950830966,2.5714312308080327
2014-03-25,5.187847468728203e-05,0.5850646807616079,0.0009521680519616034,3.0019285037376924,0.00013003320993235082,0.00013761201484852287,2.506496397902546
2014-03-26,4.894688218699071e-05,0.6154434527034852,0.0009496867459511436,2.954958818025253,0.0001326908148329997,0.00013117399453842617,2.7109145445890475
2014-03-27,4.819111839496585e-05,0.6064555730107781,0.000945162887715457,2.919348399237822,0.00012943026019890708,0.00012897633318751216,2.6857700030557425
2014-03-28,4.77393720640184e-05,0.5898449886357493,0.0009370176823505604,2.9875217069651603,0.00012475275302319038,0.0001310377338523072,2.613204732896302
2014-03-31,4.471229395078723e-05,0.5603047996776417,0.0008616749488089047,2.793805063067929,0.00010997894572209342,0.00011918780831115471,2.459702600880693
2014-04-01,4.637295349124256e-05,0.551439053868338,0.0008438043749004122,2.701554343932812,0.00010908142058863165,0.00011517498157138559,2.3522638170810377
2014-04-02,4.141854620280984e-05,0.5396197190312764,0.0008113959021673559,2.726621787540813,9.892399390234518e-05,0.00011681952837811701,2.38839850674513
2014-04-03,4.131197301210188e-05,0.5239061701942376,0.0007863757071221565,2.7087189399093927,9.442924690162855e-05,0.00011578497756601788,2.2857597935099
2014-04-04,4.5815215175484866e-05,0.5062865124253833,0.000749254496710223,2.4676103844971182,9.380282159740814e-05,9.628645024997299e-05,2.047416371136042
2014-04-07,4.72141155464609e-05,0.5047040018108391,0.0007310899791432839,2.188282205518958,9.376874277341726e-05,7.897121540716781e-05,1.9860319670956121
2014-04-08,4.530353492960697e-05,0.5038404180207086,0.0007227967036250342,2.1425820244204594,9.117318581996865e-05,8.017471769231784e-05,2.012496065961174
2014-04-09,4.691297863661334e-05,0.5237640042582241,0.0006939586038570767,2.208214134472395,9.450372663104823e-05,7.805219599227818e-05,2.0144473742132543
2014-04-10,5.810324280314903e-05,0.547186929387263,0.0006839587783132345,2.20171902559945,0.0001090814405238304,5.2889850715168776e-05,1.877372677690177
2014-04-11,5.691804938589508e-05,0.5550870772410416,0.0006838731565138158,2.0714323243638124,0.00010951507361554642,4.46882609663536e-05,1.9240833935304442
2014-04-14,5.793906540801691e-05,0.5609764276921155,0.0006923410497133701,1.8171596398458056,0.00011235448059552517,3.8924854335139765e-05,1.9391835164116906
2014-04-15,5.375893588153699e-05,0.5673251596510835,0.0007018110571741076,1.8568238816516367,0.00011019641831316099,3.8564763953285295e-05,2.049825140809882
2014-04-16,3.1303883437837385e-05,0.5316425054277828,0.0006720740282110379,1.96993137787284,7.711295774725792e-05,3.79305004521509e-05,2.46336713783091
2014-04-17,3.0074876652121772e-05,0.4941747386851928,0.0006647021747487443,1.9890304118536049,6.987084870170233e-05,3.83864971095295e-05,2.3232297678192793
2014-04-21,3.398061258211898e-05,0.4719956459588352,0.0006514005987535942,1.4874412947203457,7.022272382140989e-05,3.0173265736166542e-05,2.0665526158984537
2014-04-22,3.465237531876505e-05,0.4601826310776754,0.000628094559097255,1.331534025789492,6.789053690852694e-05,2.7005228019604703e-05,1.959188548663868
2014-04-23,3.661275306357103e-05,0.4508028845774681,0.0006037204010732966,1.3643720162381665,6.70225281091977e-05,2.7424823593816352e-05,1.8305787601611363
2014-04-24,2.8915216768426475e-05,0.4111740268278509,0.0005588213141910214,1.3515815308660812,5.2266736101594206e-05,2.716235417227814e-05,1.8075858299864473
2014-04-25,3.367547480592454e-05,0.3576971237952826,0.0005372041558540435,0.954557498904431,4.811073522338424e-05,1.7379826487508e-05,1.4286579625276759
2014-04-28,3.364553762091845e-05,0.3245737527899708,0.0005195263979991751,1.167553920366241,4.291221607001992e-05,2.196462978081095e-05,1.275420727512468
2014-04-29,3.9441733334885286e-05,0.34402083377183656,0.0005048172252537255,1.126512619509849,4.854335884375058e-05,2.0872784511187878e-05,1.2307612962033572
2014-04-30,4.001418281063408e-05,0.3548311671139785,0.0004992818717453717,1.0034765498932343,5.015354487198549e-05,1.8841593876260134e-05,1.2533942054829816
2014-05-01,2.1991126094734782e-05,0.33431739374898733,0.00047761621311409055,1.1498495508280795,3.4262751570865166e-05,2.2112282274001117e-05,1.558026243097597
2014-05-02,2.5114593555483047e-05,0.3223289751201372,0.0004606476444095164,1.0525394736123757,3.4669441991328685e-05,2.1430744666831518e-05,1.380450052465994
2014-05-05,2.3421323104644024e-05,0.31489119159022655,0.0004475031061833481,0.9808211641509084,3.223771504071823e-05,2.022389864569001e-05,1.376425870420876
2014-05-06,2.3724080850696792e-05,0.2922506420200402,0.00043847055629085105,1.0332785010019112,2.980714562140868e-05,1.9643015852116533e-05,1.256408870337045
2014-05-07,2.503936026433856e-05,0.2744101207853119,0.00042567957717322056,1.1479276401444616,2.8330428716854404e-05,2.1220838096501775e-05,1.1314358041807895
2014-05-08,2.245244272166245e-05,0.26765297384430425,0.000417820586800845,1.261473575718162,2.5923807567171232e-05,2.3631295674616665e-05,1.1546096738133333
2014-05-09,2.6257615904936162e-05,0.263296094547572,0.00041000725329047794,1.2251008974209674,2.7319190891389745e-05,2.319278811900026e-05,1.0404292221463267
2014-05-12,2.5472098693136958e-05,0.27630904861112654,0.00040484294941528975,1.158569935707942,2.8058907797436152e-05,2.0149588859319273e-05,1.1015546121842001
2014-05-13,2.7268227179962204e-05,0.28734694953787127,0.00039735082101806856,1.658177396059915,2.9910391678848216e-05,3.447574629489274e-05,1.096895353021981
2014-05-14,2.54765910501542e-05,0.2996168014599343,0.0003977827452897443,1.362544604582582,3.0161976115185447e-05,3.006631052047454e-05,1.1839094192707107
2014-05-15,2.174205444419079e-05,0.31440657583948534,0.0004047396019582166,1.0428647551746943,2.9493734085716626e-05,2.0899116186104e-05,1.3565293087377486
2014-05-16,2.0552751262807784e-05,0.32342820816378587,0.0003944758313517048,1.0749546552413725,2.9122126090477506e-05,2.166112603403129e-05,1.4169453869262187
2014-05-19,2.1296152341554682e-05,0.3330102416092918,0.0003974944270146201,0.9939216085203416,3.06389363743959e-05,1.9911532877454042e-05,1.4387076070361717
2014-05-20,2.0908636850371392e-05,0.34367101513284487,0.00039187917946119686,0.8792676308235446,3.110869984250929e-05,1.6507735315161024e-05,1.4878396934784737
2014-05-21,2.119414789263069e-05,0.3496998319796164,0.0003846540673554058,0.9329222844916428,3.157465169103949e-05,1.711795185632224e-05,1.4897816062715197
2014-05-22,2.007249814887391e-05,0.32029671260852777,0.0003706922274564176,0.9640984543880824,2.7628667159870667e-05,1.7649861101446295e-05,1.3764438763403581
2014-05-23,2.2049522594442057e-05,0.30441822800363305,0.00036234497081133,0.929178081351761,2.7210177070092084e-05,1.7362373975804166e-05,1.2340483542691694
2014-05-27,2.174082787467674e-05,0.29367628357231834,0.0003569787214471752,0.8002524289875877,2.5871885427504136e-05,1.442100023087265e-05,1.190013810727013
2014-05-28,2.1661197917021908e-05,0.2818482211228227,0.0003518406176408405,1.642316605022505,2.4605348499735433e-05,4.501462555691085e-05,1.13591817931731
2014-05-29,2.1856321025887475e-05,0.2735849232479115,0.00034542333808714235,1.6332010200873948,2.377149685356316e-05,4.4189134239580125e-05,1.0876257182261955
2014-05-30,2.8179051435749515e-05,0.30417615356507083,0.0003561493043410019,1.6694848865615588,3.0472241309353686e-05,4.7003960454938004e-05,1.0813792429753297
2014-06-02,2.8496658002674943e-05,0.32482160925527004,0.0003641945212318164,1.7062990378871683,3.309090028284195e-05,5.1689363656528135e-05,1.1612203887113974
2014-06-03,3.418588872187905e-05,0.3408456904460382,0.0003857477546143449,1.701355764246307,3.914109290783929e-05,5.153981211789045e-05,1.14494881868579
2014-06-04,2.793146765100254e-05,0.35358957465972746,0.00037926293045103523,1.7900473916010684,3.639288859060412e-05,5.515843685650688e-05,1.3029350639688952
2014-06-05,4.136471088316827e-05,0.35855336203947286,0.0004131793740878838,1.760328086186715,4.6874658030855146e-05,5.792288396427839e-05,1.1332040531662202
2014-06-06,3.9833023701562004e-05,0.3814958654066213,0.00043703490915828044,1.7699304176390105,5.0334937901771536e-05,5.763964114135767e-05,1.2636484309825997
2014-06-09,5.1073182956276414e-05,0.3937006647389168,0.0004581911288495588,1.7892579255044825,6.0226267474160356e-05,5.825972898410158e-05,1.179215078992039
2014-06-10,4.95066057749403e-05,0.39426462254895134,0.0004631788417626026,1.824902960878973,5.9702668294353916e-05,6.139585307673259e-05,1.2059535764937201
2014-06-11,4.7157992518462575e-05,0.38570538951990335,0.0004749625976708652,1.8889191031529924,5.772488382771349e-05,6.397838011238104e-05,1.2240742394857866
2014-06-12,4.667919578081926e-05,0.38015193940318626,0.0004847913421883672,1.9312775463364908,5.7186869157934e-05,6.309482136778396e-05,1.2251039933604082
2014-06-13,3.72024477228719e-05,0.40034688651259553,0.00048820171844049585,1.930116438746229,5.3953778515105765e-05,6.556170307918758e-05,1.4502749635458858
2014-06-16,2.938646502467408e-05,0.406734896303386,0.0004935256712916945,1.928726983279804,4.8982391162264403e-05,6.651291394336816e-05,1.6668350929972957
2014-06-17,3.191330809025626e-05,0.4154750981479865,0.0004957453883744547,1.9530532389032569,5.2258898676077104e-05,6.733024718804471e-05,1.6375268439197859
2014-06-18,3.560112133469648e-05,0.4253267282773231,0.0004989401025914977,2.031448397562123,5.668637951029034e-05,6.813923214354783e-05,1.592263877796579
2014-06-19,3.687128606172102e-05,0.4243803553540698,0.0005011953713536306,2.029525402732389,5.769031906163246e-05,6.820904426272217e-05,1.5646408146724589
2014-06-20,3.6786047916274955e-05,0.4409590239364432,0.0005018355964021759,2.0033656145134637,5.991292634660002e-05,6.787149170350665e-05,1.628686138912281
2014-06-23,3.78482539714106e-05,0.4584994445679675,0.0005094753096549418,1.992472319374316,6.366830814154302e-05,6.747499909284529e-05,1.6821993476802413
2014-06-24,3.933090292313687e-05,0.4794954484712946,0.0005197952416563753,2.2235804469789646,6.855949297728504e-05,7.314401573850313e-05,1.7431456661767637
2014-06-25,4.004889359785303e-05,0.48986073415348785,0.0005386487051968865,2.2648602979526,7.194832710686764e-05,7.37666710717902e-05,1.7965122290101094
2014-06-26,4.4267929857314866e-05,0.4960875444785512,0.0005488385864740559,2.238631709943544,7.732594714406727e-05,7.309795670741444e-05,1.746771249374108
2014-06-27,3.536085878696092e-05,0.5190298095464448,0.0005442908487616626,2.280158432775472,7.20060884667234e-05,7.441398718527587e-05,2.036321824097642
2014-06-30,3.524942345217237e-05,0.5086923720612757,0.000541586412404373,2.308547234005604,7.028539895749553e-05,7.534468366603228e-05,1.9939446400552105
2014-07-01,3.707778978776346e-05,0.5371907592791832,0.0005425363380675838,2.204927725755148,7.619033237608264e-05,7.020056034957278e-05,2.0548779420834635
2014-07-02,3.729144432547138e-05,0.5497282537830714,0.0005398166837129417,2.2572960948547265,7.79966252413065e-05,7.270646511662541e-05,2.091542085647566
2014-07-03,3.7850371933542936e-05,0.556087939908024,0.0005461245867329994,2.264801862820464,7.995109510111404e-05,7.2324097694015e-05,2.1122935130331313
2014-07-07,3.637233936281704e-05,0.5866127288273197,0.0005262529167858927,2.312281003020462,8.115856466223552e-05,7.539175116828423e-05,2.231326499312355
2014-07-08,3.904012916123487e-05,0.6205423798903941,0.0005166175774070395,2.4210923506600235,8.812754238971977e-05,7.707086111000274e-05,2.2573578592876826
2014-07-09,3.921043801203444e-05,0.6370879884343054,0.0005081712558017474,2.468256437642982,8.993014877695198e-05,7.766974542743896e-05,2.2935257379514784
2014-07-10,3.784415060760939e-05,0.6381814067354162,0.0005029024599923197,2.492631072776843,8.804108945939129e-05,7.95622722541102e-05,2.3264120886805877
2014-07-11,4.137743263306523e-05,0.6500504737793723,0.0005001151326173147,2.52613300577778,9.351124671649922e-05,8.062604506116955e-05,2.2599576814191513
2014-07-14,3.5819786180035966e-05,0.6656424200745902,0.0004927715318197395,2.632420221531506,8.843522608585336e-05,8.579169066413331e-05,2.4688931877304845
2014-07-15,3.740515266448331e-05,0.6749495175372817,0.000487727844888863,2.674386127436652,9.116450587015426e-05,8.691609158099107e-05,2.4372178530557416
2014-07-16,4.331224214055195e-05,0.6918528580739854,0.0004840734663884405,2.662995847722844,0.00010017854315470531,8.734943195360587e-05,2.3129382872772397
2014-07-17,4.7474517764657056e-05,0.686920592801733,0.00046564286601051086,2.579556611555802,0.00010213234270458592,7.842752048712603e-05,2.151308691767681
2014-07-18,4.82618636397603e-05,0.6889264691025649,0.0004648732333519023,2.803346379702726,0.00010319108660282133,8.329846104832238e-05,2.1381496448845763
2014-07-21,3.56854935741795e-05,0.6861154200894527,0.0004798431224121714,2.6466332182897303,8.978270197484768e-05,8.046835975960582e-05,2.5159439588026493
2014-07-22,3.6878426197529086e-05,0.6871955833794435,0.0004874849267891529,2.6982316687217387,9.213977449164964e-05,8.455794229829244e-05,2.4984736061709474
2014-07-23,3.8554343811198455e-05,0.6785116728131725,0.0004995912289147183,2.419478052016581,9.416757442010695e-05,8.999415301391524e-05,2.4424634194592394
2014-07-24,3.79220014302475e-05,0.6460213891469496,0.0005096168058072672,2.6379725618005323,8.980786936738002e-05,0.00010203770111664109,2.3682259896690763
2014-07-25,3.58816002468109e-05,0.6296044437612823,0.0005140754549589376,2.607955190533373,8.551004217238601e-05,9.978567828840546e-05,2.383116739058649
2014-07-28,3.90148494586092e-05,0.5971866715150662,0.000514333254905224,2.622620888372728,8.459552237906715e-05,0.00010073160162320725,2.1682903702810497
2014-07-29,3.5953585678647994e-05,0.5709926546176486,0.0005264628864463539,2.569915659567405,7.855711151469925e-05,0.00010828901565528555,2.184959025139807
2014-07-30,3.539196672747045e-05,0.5358334527808468,0.0005370152113135885,2.5691590390128027,7.387125306896014e-05,0.00010825724053645347,2.0872322139595294
2014-07-31,4.5379445989039353e-05,0.5497467760905971,0.0005251511824526086,2.225008869990563,8.486614202470463e-05,7.955022615194181e-05,1.8701449560491026
2014-08-01,4.584672797284814e-05,0.551605827061746,0.0005242962109379089,2.317200585795281,8.552072577967393e-05,8.234331837358414e-05,1.8653615985490168
2014-08-11,3.847004227028839e-05,0.608826319045182,0.0005176907648981861,2.3648741181596766,8.591914743580646e-05,0.00013893575273683366,2.233404029871953
2014-08-12,3.841634430365733e-05,0.6091326895630941,0.0005194592500593812,2.314522270817383,8.604896807312016e-05,0.00013786433610054707,2.2399051662218703
2014-08-13,3.776559449586869e-05,0.6103259297332574,0.0005204350633353813,2.2956436257622514,8.556442939686753e-05,0.00013367766564882094,2.2656714541122267
2014-08-14,3.862814115860239e-05,0.6118193601344049,0.0005244142697639811,2.2906109604816804,8.707878699963596e-05,0.00014008110944170227,2.2542836488585145
