Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CAT,Predicted_Covariance,Future_Cov_45_CAT,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.5662817099550985,9.609782051292319e-05,0.8393801789766774,3.509948266368497e-05,2.7428877058005926e-05,0.8779663930850684
2013-11-13,4.4902541372157916e-05,0.5674585987611688,9.142037400683532e-05,0.8381856119012739,3.635725941733667e-05,2.6487219721187946e-05,0.8096926879038566
2013-11-14,4.545126757048379e-05,0.569492222013515,8.811901442673342e-05,0.871066874513366,3.6040898740742845e-05,2.715786687636632e-05,0.7929569551575704
2013-11-15,4.488960878325864e-05,0.5712147642380898,8.516268437231505e-05,0.9258557150163372,3.531807345692176e-05,3.0145004068101003e-05,0.786776147403037
2013-11-18,4.304897041106976e-05,0.5711369350731971,8.368571385744277e-05,1.0207702833773304,3.428051152236247e-05,4.385408262499615e-05,0.7963143182060276
2013-11-19,4.253689180732228e-05,0.5740558860150887,8.311961050115382e-05,0.8614180729356301,3.413412702507801e-05,3.738103050607035e-05,0.802459361151587
2013-11-20,3.986505410246521e-05,0.5591111357776996,9.247267844096268e-05,0.8599858753417711,3.39469717972284e-05,3.7825275078538206e-05,0.851547114672777
2013-11-21,3.485111027762049e-05,0.5496087972465962,9.934008622447908e-05,0.9970181220879942,3.2338826106381206e-05,4.440214336980499e-05,0.9279137981192943
2013-11-22,3.677714977289896e-05,0.5475397288705424,9.082534894663127e-05,1.0715509715056848,3.164522648869191e-05,4.98923991994635e-05,0.8604589176731482
2013-11-25,4.464079349966786e-05,0.5533437170095412,0.00010131937543427378,1.04736570679621,3.721407151697596e-05,4.950656797716103e-05,0.8336337372061463
2013-11-26,4.5604254902161166e-05,0.547298781746819,0.00010571544145822047,1.0048318485218437,3.800111832287915e-05,5.873816567580814e-05,0.8332801052096191
2013-11-27,5.098239319509307e-05,0.5578283252720068,0.00011859459185579359,0.9805542032641352,4.3375362210751115e-05,5.841827554817989e-05,0.8507910180828052
2013-11-29,5.306536742177139e-05,0.554793321045613,0.0001300860249931937,0.9820177356838118,4.609482107799877e-05,5.851109098749019e-05,0.868642267406354
2013-12-02,5.1303727815654587e-05,0.5607652843162607,0.00013883443411076668,1.0013036212683095,4.7326477176424825e-05,6.380750850381673e-05,0.9224763811799235
2013-12-03,5.129816798105141e-05,0.5592378213842087,0.00014544086738146726,0.9798512336421618,4.830484476972282e-05,6.554640391424324e-05,0.9416485358222877
2013-12-04,4.926678581923591e-05,0.5608358411493489,0.00015103685296436972,0.9746152177076816,4.8378716140068264e-05,6.526933043429034e-05,0.9819742720293131
2013-12-05,6.186383108747796e-05,0.5627690313208874,0.00015962285487530352,0.9566578050682086,5.592373038341912e-05,6.608466520227865e-05,0.9039810403002799
2013-12-06,6.149224160789946e-05,0.559610798794559,0.00016916482605438418,0.9580997056213104,5.7075704679831724e-05,6.36180439227995e-05,0.9281773307886637
2013-12-09,5.694825981469449e-05,0.5636790307408867,0.00017425048267158768,0.9429960381238914,5.615120786958722e-05,6.302659222117157e-05,0.9860039279918155
2013-12-10,5.3452041059883435e-05,0.5781756452118084,0.00017540798101452022,0.9446949345186024,5.598434677940589e-05,6.339769271616953e-05,1.0473752857572916
2013-12-11,5.2671389427449466e-05,0.5763321068516764,0.00017755620320817356,0.924139128695777,5.5735015545190305e-05,5.9087062434615426e-05,1.058164900357541
2013-12-12,5.926873458923956e-05,0.5686095866261887,0.00017573176562517336,0.9291077769229452,5.802994263889446e-05,6.019596684305974e-05,0.9790987278717774
2013-12-13,5.102150798536989e-05,0.5903905683382282,0.00017054077374519124,0.9298986199339928,5.507191402115907e-05,6.080913634435191e-05,1.0793862470107822
2013-12-16,5.265033739264804e-05,0.5884492271527021,0.00017436956226762274,0.9118264721807336,5.638257609841177e-05,5.9058796402021e-05,1.0708872704448213
2013-12-17,5.547285481711756e-05,0.5884841522789583,0.00017466530675454883,0.8912275771807251,5.792664233123341e-05,5.790614493171743e-05,1.044234022608093
2013-12-18,5.7755345996717895e-05,0.5741742282909882,0.00017567845158535192,0.9112552571338732,5.783610504128676e-05,5.368620882779349e-05,1.0013982955720402
2013-12-19,6.478693026373803e-05,0.5618109847190724,0.00017590652463736015,0.905688053786644,5.997564151025913e-05,5.3311108322826476e-05,0.9257367383530467
2013-12-20,6.101338500649426e-05,0.5552296075536279,0.00018174533464801484,0.8849477307756561,5.846780806264132e-05,5.254821484499705e-05,0.9582783852496957
2013-12-23,6.0371580554275465e-05,0.5490493784957845,0.00017752104899974898,0.8741245690060353,5.683980836778045e-05,5.152218861952939e-05,0.94149942482755
2013-12-24,6.05937066863415e-05,0.5395651360036613,0.00018008055449723713,0.8740881533521954,5.6362604011149683e-05,5.25428647099299e-05,0.9301725722591327
2013-12-26,6.0130930524985e-05,0.5351292965727957,0.00017349608175097427,0.8502444014947858,5.4657847635978045e-05,5.426314708306308e-05,0.9089805722076288
2013-12-27,6.1029823506439453e-05,0.4383457426993657,4.8554342861280914e-05,0.8481661881052532,2.3861727969787455e-05,5.412937892815196e-05,0.39098471204442736
2013-12-30,6.103786899254316e-05,0.4317676026055972,5.491960892060037e-05,0.8541605945044626,2.4998471298196565e-05,5.456668786646773e-05,0.40955675076485004
2013-12-31,6.15980310886923e-05,0.4296465078093688,6.293252311102707e-05,0.8631399229258383,2.675052276261477e-05,5.478627891009456e-05,0.43427561384385593
2014-01-02,6.274975633376732e-05,0.41912223535043996,7.40638326064476e-05,0.8525440170067802,2.8572603497592632e-05,5.2136727794117375e-05,0.45534206293350893
2014-01-03,6.287727487442676e-05,0.4169492182666094,8.121926035415418e-05,0.8439995242664009,2.9796107636623824e-05,5.2189443674520034e-05,0.473877210743152
2014-01-06,6.194585296328845e-05,0.4401088518947841,0.0001048258769162327,0.8288059753998317,3.546504166090189e-05,5.102971754200549e-05,0.5725168024067707
2014-01-07,5.985294868622432e-05,0.4546274121155572,0.0001188748795540708,0.8548981838977138,3.834806358150678e-05,5.464773270486876e-05,0.6407046674098601
2014-01-08,5.957982003469859e-05,0.4622479725497756,0.00012463116349284144,0.8562717069893516,3.983253378947755e-05,5.490869318019127e-05,0.6685574707389104
2014-01-09,5.8876921963223624e-05,0.4741875308465956,0.00013327200719269323,0.837300754010613,4.2004144868675954e-05,5.5153256919936753e-05,0.7134229077891175
2014-01-10,5.8643073362417135e-05,0.4818770469369795,0.00014048217001388924,0.8343896596809393,4.3737625849926914e-05,5.5718641791822436e-05,0.7458276543527348
2014-01-13,6.549653155125348e-05,0.47820674310153855,0.00014559713040629147,0.8518490388933165,4.669831974538748e-05,5.37898238329264e-05,0.7129892017082509
2014-01-14,6.384952094066409e-05,0.47838237221289426,0.00014630990454517348,0.854423437656179,4.623712830770651e-05,5.242114795744489e-05,0.72415779518025
2014-01-15,6.070372053025981e-05,0.4873419810252018,0.00016752263005166175,0.7702338202042911,4.914487339445511e-05,4.810908841580615e-05,0.8095858534726417
2014-01-16,6.085694586035492e-05,0.4880157116022195,0.00017083949346429988,0.7732253195976418,4.97603032589135e-05,4.858327083990301e-05,0.8176602120831981
2014-01-17,6.130074788390541e-05,0.4883860230714561,0.00017521308934906514,0.7875632525657259,5.061501695285316e-05,4.9488353105354036e-05,0.8256835144770264
2014-01-21,6.022038567812545e-05,0.488179705741933,0.00018303631934266177,0.8106345062126263,5.125309836357718e-05,5.1814355968755946e-05,0.8510921639977879
2014-01-22,6.0180607898710316e-05,0.4862804010329866,0.00018954552936825976,0.8083309886225346,5.193639774850248e-05,5.174770623925593e-05,0.863008858865573
2014-01-23,6.197862719476769e-05,0.4878239296502921,0.00019638362808579223,0.7880433232251254,5.381913534790438e-05,4.95852710661178e-05,0.8683499100226579
2014-01-24,8.312838911315208e-05,0.4862560803676934,0.0002188907270712119,0.6464344493998877,6.559238299149806e-05,3.424678225752202e-05,0.7890491285981196
2014-01-27,7.785643656399444e-05,0.5697939602980919,0.00034027632057492433,0.7959822164192283,9.274296298723562e-05,4.20542859271217e-05,1.1912048262188977
2014-01-28,5.7778264472590076e-05,0.5633878084728778,0.00029577717134489877,0.8039319372751991,7.364987543268495e-05,4.214938385277683e-05,1.274698644983086
2014-01-29,5.541992369045716e-05,0.5469176500737823,0.00027722846682498825,0.7358672619258307,6.779127661377025e-05,3.669633991663812e-05,1.2232293388278939
2014-01-30,5.718939038351772e-05,0.545116319390779,0.000264181459939972,0.6383757403827247,6.700359199469903e-05,3.300319323077225e-05,1.1716087817227339
2014-01-31,5.786696567157789e-05,0.5456386478469941,0.00022983316354438196,0.6900370713475781,6.292552195008218e-05,3.720303431378613e-05,1.0874169955137092
2014-02-03,7.055814511505822e-05,0.5376338774178058,0.00022459369354890067,0.684458888306372,6.767978696296029e-05,2.8224401736645855e-05,0.9592058698906523
2014-02-04,5.3287933521446234e-05,0.5412482191038727,0.00019824351825123893,0.6859295528868756,5.5630173970278126e-05,2.9151698405386074e-05,1.0439544244643908
2014-02-05,5.1744253938995175e-05,0.543619848262903,0.00017960742641174744,0.62296489992908,5.2406905296808674e-05,3.3540070221348465e-05,1.0128062791009558
2014-02-06,5.460185755120456e-05,0.5422338605123836,0.0001689050773770972,0.5839906711892965,5.207289169465389e-05,3.0681390538951886e-05,0.9536835197560989
2014-02-07,6.356327391387762e-05,0.5405952627631629,0.00015669633262283285,0.5946390628671541,5.3951656156488395e-05,3.0076387762000584e-05,0.848786615830832
2014-02-10,6.2547563500994e-05,0.5408761457792045,0.00014654251828708783,0.5750378675285995,5.1782719146209196e-05,2.9596734073366694e-05,0.827893466152143
2014-02-11,5.609995653519849e-05,0.5389024529179731,0.0001346036283880503,0.5739617366633745,4.6829530773969245e-05,2.9412314325320423e-05,0.8347516409319721
2014-02-12,5.280573476410588e-05,0.5422455198456356,0.00012602753001502668,0.5727742551299123,4.423532575297727e-05,2.936228555670585e-05,0.8376992754780442
2014-02-13,5.31879934714369e-05,0.5423828484733116,0.0001179787933542285,0.5759567703220894,4.2964991082447797e-05,2.9358900797287425e-05,0.8077949228432714
2014-02-14,5.362200748552388e-05,0.5389503651160779,0.00011153275182800064,0.5871059450527166,4.167940531144278e-05,2.9809616500900462e-05,0.777281703276305
2014-02-18,5.088126402858046e-05,0.5375631564821626,0.0001032799983342435,0.5913667120383586,3.896875693253083e-05,3.0120903817015187e-05,0.765876353045037
2014-02-19,5.093399391722896e-05,0.5276005083539523,9.85180032332471e-05,0.5984891718050562,3.7373766838204226e-05,2.9825831732049156e-05,0.733768628058876
2014-02-20,5.128532994270177e-05,0.5221988198924292,9.42317456227131e-05,0.601948028652704,3.6302044195703215e-05,3.0613935530248064e-05,0.7078446065621778
2014-02-21,5.0142924359823583e-05,0.5201389139065368,8.898487618706043e-05,0.595997094963553,3.474419677935337e-05,3.039084205871622e-05,0.6929032804315606
2014-02-24,5.289213529725008e-05,0.5203772169032387,8.63299068629103e-05,0.6222799692859877,3.5163691429442376e-05,3.1615409064270394e-05,0.6648189042061717
2014-02-25,4.99909412374215e-05,0.529675785394866,9.807292765129616e-05,0.6157028106221828,3.7087737983528785e-05,3.1368039810721006e-05,0.7418891716278825
2014-02-26,4.8822079787728685e-05,0.5247065575731263,0.0001098164838294776,0.6174624327935955,3.842009169052018e-05,3.145743812861829e-05,0.7869409057861763
2014-02-27,4.902946505121921e-05,0.5197162505986005,0.00010832224089778406,0.6404127478759706,3.787509160984814e-05,3.2322591945324084e-05,0.7724965297965515
2014-02-28,4.913560627678946e-05,0.5174984692952076,0.00012073471163896248,0.635256880432783,3.9858715941531405e-05,3.2027638754637606e-05,0.8111982116797397
2014-03-03,5.060228536900576e-05,0.5124995846430438,0.00013227229464315095,0.6315198114395102,4.192885737110381e-05,3.2232669109813216e-05,0.8285961210120664
2014-03-04,5.593664385448813e-05,0.5114117997499684,0.00013646075390941656,0.6570472970667103,4.468099441646009e-05,3.1171560660812004e-05,0.7987786062512413
2014-03-05,4.9068183379191435e-05,0.5160504152099223,0.00012715264312299936,0.659878448796492,4.07619374103468e-05,3.131224140537389e-05,0.830720328391715
2014-03-06,4.928243059442446e-05,0.5189664487067723,0.00012071521014893044,0.6482859862904463,4.002822556051303e-05,3.071858388399047e-05,0.8122210101593811
2014-03-07,4.8971813978785636e-05,0.5199345714586561,0.00011503189815272993,0.6616663631796823,3.902392372759053e-05,3.273263908866037e-05,0.7968649832839664
2014-03-10,4.912023117884392e-05,0.5308598968972196,0.00010809078467817062,0.6621787048064761,3.868160218871068e-05,3.2757973462854066e-05,0.7874881949938958
2014-03-11,5.148937537691702e-05,0.5390210228195642,0.0001040027653076358,0.6780599799055795,3.944454574018576e-05,3.351149413992699e-05,0.7660715526541224
2014-03-12,4.8906113932888686e-05,0.5583470335640023,9.546318634989883e-05,0.7196793890116182,3.8150809179571e-05,3.6873633052200597e-05,0.7800826136364742
2014-03-13,5.192240840939531e-05,0.5671190137259994,9.347139818544212e-05,0.6938008517687048,3.950854100328066e-05,3.364894755210525e-05,0.7609150309778703
2014-03-14,5.053194068255615e-05,0.5752679024823999,8.981106745731228e-05,0.6742060600910073,3.875413616692646e-05,3.270090082485789e-05,0.7669235664306191
2014-03-17,5.312543808337814e-05,0.5814410227920158,8.547497801432975e-05,0.8019715828315134,3.918108250631341e-05,3.83258959254108e-05,0.7375201771479107
2014-03-18,5.3640183376897774e-05,0.5848753794207417,8.275027640686722e-05,0.818646971912096,3.8966661012865306e-05,3.948344067096877e-05,0.7264453355625143
2014-03-19,4.9711758607667365e-05,0.5795864602361513,8.27441567581056e-05,0.8152093718453838,3.717204567181819e-05,3.88232465043934e-05,0.7477515725240287
2014-03-20,4.924048797705463e-05,0.5750977685732629,8.277609890230816e-05,0.8346828009060244,3.671599770846596e-05,3.943700832541307e-05,0.7456465038603007
2014-03-21,5.1299807125194504e-05,0.5868463730136316,8.28109565436487e-05,0.8847886188131092,3.8249537792688975e-05,4.091295479145087e-05,0.7456078284922782
2014-03-24,5.150721281894852e-05,0.5857746217062082,8.524899149878384e-05,0.8836579626877924,3.8815859045409026e-05,4.043553607302724e-05,0.7536004555682231
2014-03-25,5.187847468728203e-05,0.582851190468486,8.906344928299743e-05,0.8610144555159308,3.9618774938167976e-05,3.9469938704310955e-05,0.7636842674536167
2014-03-26,4.894688218699071e-05,0.5689054532664086,9.200607093527004e-05,0.8459019304737387,3.8177796248012895e-05,3.7550552153602874e-05,0.7799842307046869
2014-03-27,4.819111839496585e-05,0.562321745227847,0.00010053925070867819,0.8598828966073345,3.914138626642283e-05,3.798948525774616e-05,0.81221161844859
2014-03-28,4.77393720640184e-05,0.5589839030095477,0.00010798219297354892,0.844496651698698,4.013411811306501e-05,3.7041045501514266e-05,0.8406922080844557
2014-03-31,4.471229395078723e-05,0.6048420290714822,0.00010559418327513252,0.8714979772900194,4.155999008574688e-05,3.717937777188282e-05,0.929498051061528
2014-04-01,4.637295349124256e-05,0.47624333715108585,5.4860238251509565e-05,0.9355882097135266,2.4020947604515164e-05,3.98867988919643e-05,0.5179947748864319
2014-04-02,4.141854620280984e-05,0.49835067450321535,8.182651361978798e-05,0.9155869124348286,2.9012122310637468e-05,3.922745420305621e-05,0.7004621110692022
2014-04-03,4.131197301210188e-05,0.5048460109999038,8.143694579910994e-05,0.9160267288442124,2.92824652308907e-05,3.915582849383671e-05,0.7088130412535061
2014-04-04,4.5815215175484866e-05,0.5044928612780039,7.420881090198658e-05,0.9634376282766394,2.941627160939933e-05,3.759345067066384e-05,0.642063373417039
2014-04-07,4.72141155464609e-05,0.49913781224531195,8.681969223153987e-05,0.9702792091484246,3.195696458661801e-05,3.501565211173699e-05,0.6768519163547787
2014-04-08,4.530353492960697e-05,0.5202484434135712,8.564499023119421e-05,1.016002673163921,3.2406178265923786e-05,3.801848730509652e-05,0.7153123551236519
2014-04-09,4.691297863661334e-05,0.5319034012883243,9.203100480622078e-05,1.0445725866211737,3.4949933482049966e-05,3.69217744721105e-05,0.7449949778881279
2014-04-10,5.810324280314903e-05,0.5331057598881135,9.65722971002766e-05,1.3682036267171631,3.99337267113806e-05,3.286708463870446e-05,0.6872891216532291
2014-04-11,5.691804938589508e-05,0.5443916502547347,9.120249085495649e-05,1.421033297490451,3.922290981485951e-05,3.0656809828259545e-05,0.6891119818413767
2014-04-14,5.793906540801691e-05,0.5504822916767141,9.8201434516876e-05,1.3909210279509374,4.152293194350925e-05,2.9794519544395718e-05,0.7166655459679507
2014-04-15,5.375893588153699e-05,0.5568768855873574,9.992954316436101e-05,1.457652195254808,4.081609712509268e-05,3.027428362564331e-05,0.759243025476451
2014-04-16,3.1303883437837385e-05,0.5777997797313414,0.00010260414305120647,1.4518061651818024,3.2746050676272946e-05,2.7954138414875448e-05,1.0460699146576937
2014-04-17,3.0074876652121772e-05,0.5633557730071301,0.00010023505633716108,1.4607164221681816,3.093103810014597e-05,2.8190512514661342e-05,1.0284676628246052
2014-04-21,3.398061258211898e-05,0.5569035121171373,0.00010191746645973367,1.4779883803935,3.277327696818232e-05,2.99815100702605e-05,0.9644698690755219
2014-04-22,3.465237531876505e-05,0.5516174803515038,0.0001057856361254863,1.4603909052017687,3.3397801255047404e-05,2.961861178826946e-05,0.96379543820079
2014-04-23,3.661275306357103e-05,0.5476345500460811,0.0001082581932683381,1.459231205761108,3.4477631252663865e-05,2.9331559079414912e-05,0.9416836585000878
2014-04-24,2.8915216768426475e-05,0.5770120659060317,0.00011999422724810144,1.439728871417906,3.3988210367977094e-05,2.8933826502089247e-05,1.1754437340096304
2014-04-25,3.367547480592454e-05,0.5754358400056202,0.0001227632236099062,1.5187165589232312,3.699882341944859e-05,2.7651587576531646e-05,1.0986875057494176
2014-04-28,3.364553762091845e-05,0.5781660710800901,0.00012515836308438902,1.5065259049047122,3.751856985580879e-05,2.834154652665052e-05,1.1151128057018285
2014-04-29,3.9441733334885286e-05,0.5730044412900994,0.0001286314624325196,1.4902958083489202,4.081404021038695e-05,2.761320443895959e-05,1.034793269957228
2014-04-30,4.001418281063408e-05,0.5707641190983727,0.00012460993756377228,1.5293192808301233,4.0303241668346756e-05,2.871498372293903e-05,1.0072239100591067
2014-05-01,2.1991126094734782e-05,0.5718791370857786,0.00012343821702133286,1.5391630070176645,2.979564612137727e-05,2.959900871584849e-05,1.3548940601323314
2014-05-02,2.5114593555483047e-05,0.5649514693300566,0.00012176815813230788,1.510761232743027,3.124216257592972e-05,3.076059287386576e-05,1.2439843992262776
2014-05-05,2.3421323104644024e-05,0.568985692048276,0.00012340471421181436,1.5176098536027414,3.058953911024426e-05,3.129213457535047e-05,1.3060551265004712
2014-05-06,2.3724080850696792e-05,0.5641711156106827,0.00012364825607267806,1.6090494807435345,3.055621399448361e-05,3.0588640358275004e-05,1.2879830492394462
2014-05-07,2.503936026433856e-05,0.5585128324661638,0.00012722962715600836,1.6204450598139148,3.15238242526741e-05,2.9955897093182278e-05,1.2589708331155254
2014-05-08,2.245244272166245e-05,0.559553481940999,0.00012359154393571859,1.604730222383781,2.947594788078647e-05,3.0061552689722614e-05,1.3128169725758898
2014-05-09,2.6257615904936162e-05,0.5557227575880117,0.00011851371569467774,1.5993604064866551,3.100060253406299e-05,3.0278018007864474e-05,1.1806327979774887
2014-05-12,2.5472098693136958e-05,0.5478000940376436,0.00011937883578987461,1.6760916810578337,3.0207733172097656e-05,2.915021115510294e-05,1.1859145779863296
2014-05-13,2.7268227179962204e-05,0.5464039982639298,0.00011996361617504933,1.6932903390045968,3.125122852685224e-05,3.5205791774649106e-05,1.1460674843510512
2014-05-14,2.54765910501542e-05,0.5458432430467917,0.0001223004253294609,1.649868292487411,3.0468605675177327e-05,3.640647963595162e-05,1.1959451566811137
2014-05-15,2.174205444419079e-05,0.578092705768701,0.0001331635083610833,1.6443290128552404,3.110572967167832e-05,3.2952521328699725e-05,1.4306711332879303
2014-05-16,2.0552751262807784e-05,0.5997158978908295,0.0001272270787510249,1.603176892780395,3.066693146365653e-05,3.230519218651619e-05,1.4921083348656754
2014-05-19,2.1296152341554682e-05,0.6200105947332708,0.00012859722437368818,1.6124144160399188,3.2446322510349055e-05,3.23019867782687e-05,1.5235767471026824
2014-05-20,2.0908636850371392e-05,0.6623278233793839,0.00018198107223167968,1.4215535034150293,4.0855353173195686e-05,2.6688835285265304e-05,1.9539941061470962
2014-05-21,2.119414789263069e-05,0.6625996491703312,0.00018197667139141873,1.3610035849443889,4.114973476927257e-05,2.497270590556747e-05,1.9415611789507488
2014-05-22,2.007249814887391e-05,0.6308208097051093,0.00017246944172713566,1.3660422395646712,3.7116139948778527e-05,2.5008292127517216e-05,1.8491041659834844
2014-05-23,2.2049522594442057e-05,0.6187596446399102,0.00016687247457753104,1.2726413219708037,3.753305626539526e-05,2.3780236547308145e-05,1.7022162772293346
2014-05-27,2.174082787467674e-05,0.6069920430167981,0.0001576703951204841,1.3515670366942345,3.553825627347888e-05,2.4356000484579182e-05,1.6346321528479189
2014-05-28,2.1661197917021908e-05,0.607045213271742,0.0001555468365406306,1.3122536770602922,3.523650825521715e-05,3.596785645830986e-05,1.6267109690885297
2014-05-29,2.1856321025887475e-05,0.6007966656358928,0.00014634782875822696,1.3031193616534438,3.397888987882147e-05,3.525819277238659e-05,1.5546481879807472
2014-05-30,2.8179051435749515e-05,0.6019625363879333,0.00014613646423535258,1.4069249648166455,3.862886484132791e-05,3.824460750879575e-05,1.370836237316391
2014-06-02,2.8496658002674943e-05,0.6025029170899333,0.00014832937021705387,1.3949589268382212,3.917145428200125e-05,3.794168535701798e-05,1.374598181945556
2014-06-03,3.418588872187905e-05,0.6007203475903861,0.000145175891556288,1.390224072408956,4.231974389507398e-05,3.9211994965956204e-05,1.237930195097992
2014-06-04,2.793146765100254e-05,0.606321991137379,0.00014346538154407542,1.390431478809231,3.8381660285022795e-05,3.9759696722599823e-05,1.3741368969433716
2014-06-05,4.136471088316827e-05,0.6159701658564626,0.00015841809226778598,1.3052929380255505,4.986284612479079e-05,3.612592796295636e-05,1.2054440865215983
2014-06-06,3.9833023701562004e-05,0.5907247771976392,0.000139672757481096,1.2924612811579963,4.406184497549519e-05,3.7133511796470396e-05,1.106163702399709
2014-06-09,5.1073182956276414e-05,0.5847561765771448,0.00013908523365155343,1.276930884633786,4.9284663117782606e-05,3.739696279944122e-05,0.9649812340847259
2014-06-10,4.95066057749403e-05,0.5838451241288526,0.00013906915051076888,1.2794074097509407,4.844451745728705e-05,3.7637327209513e-05,0.9785465333155425
2014-06-11,4.7157992518462575e-05,0.5844020739588509,0.00013665917123675087,1.2767778419125215,4.6914683893592295e-05,3.732050426914742e-05,0.994840564411748
2014-06-12,4.667919578081926e-05,0.5830223925563078,0.00014627100487921992,1.2256477429433648,4.8175478882708857e-05,3.433485729490196e-05,1.0320546032737012
2014-06-13,3.72024477228719e-05,0.5856852453271029,0.00014565067698570425,1.2313937007699858,4.3112806478579444e-05,3.488744559313385e-05,1.158870158214721
2014-06-16,2.938646502467408e-05,0.6137414451648334,0.0001447701588729058,1.2314440663944206,4.003120382823919e-05,3.488750829120701e-05,1.3622327079703989
2014-06-17,3.191330809025626e-05,0.6182129647603075,0.0001443936202807965,1.2350703972090666,4.196604322952199e-05,3.4878263850328624e-05,1.315001350246577
2014-06-18,3.560112133469648e-05,0.6100634586211529,0.0001427705894561958,1.240490945713424,4.349368726926632e-05,3.373590172696683e-05,1.2216943073328936
2014-06-19,3.687128606172102e-05,0.6059688117968428,0.0001423819693491454,1.243685928166016,4.3905801852618945e-05,3.3978852924128154e-05,1.1907857452848927
2014-06-20,3.6786047916274955e-05,0.6070562188325275,0.00015063605745360302,1.306231034373196,4.5189230790743854e-05,3.541488275107127e-05,1.2284339675084026
2014-06-23,3.78482539714106e-05,0.6006550470387331,0.00014872932657349953,1.3058280334250083,4.506572487396832e-05,3.541636148469674e-05,1.190694950102839
2014-06-24,3.933090292313687e-05,0.5953946351460958,0.00014904309669099756,1.293328368492084,4.558561393143001e-05,3.393502096634372e-05,1.1590279028304162
2014-06-25,4.004889359785303e-05,0.5900423274437733,0.00014675241336488214,1.264670639579308,4.523463129540696e-05,3.317741646874282e-05,1.1294851675461002
2014-06-26,4.4267929857314866e-05,0.5892699891710219,0.0001445206813866455,1.272075905734517,4.7132874871285804e-05,3.360626266068533e-05,1.0647182965909017
2014-06-27,3.536085878696092e-05,0.5881309935204616,0.00013096444431497749,1.2485457713991086,4.002323333530433e-05,3.421083244403509e-05,1.1318512815662338
2014-06-30,3.524942345217237e-05,0.6013059330966583,0.00012577863066972605,1.199704562076662,4.003823545348957e-05,3.316725630737476e-05,1.1358550447729967
2014-07-01,3.707778978776346e-05,0.5988348878704141,0.00012586654025334827,1.2099118035275105,4.0909027977611355e-05,3.236587173808932e-05,1.103329734910798
2014-07-02,3.729144432547138e-05,0.5970942036124746,0.00012507046992023987,1.1938151995677824,4.077789921372975e-05,3.2914678379725865e-05,1.0934920851504
2014-07-03,3.7850371933542936e-05,0.6000095227152146,0.00012897440044695632,1.1563867979517697,4.1922288044395894e-05,3.1284191995754175e-05,1.1075792892604164
2014-07-07,3.637233936281704e-05,0.5918046004287991,0.00013015271153512829,1.1037072911759196,4.071838686768348e-05,3.089835166574722e-05,1.1194877090943827
2014-07-08,3.904012916123487e-05,0.5831854198777655,0.0001326558296140219,1.1093449499252714,4.1968693591088204e-05,2.9921749394875646e-05,1.0750142095523925
2014-07-09,3.921043801203444e-05,0.5776625950899972,0.00013317361551123749,1.0959594076634165,4.174305105630427e-05,2.9747944592168672e-05,1.0645902767903925
2014-07-10,3.784415060760939e-05,0.5822471535620524,0.0001363151052149598,1.1409211872644207,4.181949139979547e-05,3.139866019442968e-05,1.1050450526266204
2014-07-11,4.137743263306523e-05,0.581339767980721,0.0001367987113191731,1.167323164470345,4.373738425681791e-05,3.3815792020486414e-05,1.0570347523656365
2014-07-14,3.5819786180035966e-05,0.571551660615369,0.00013355646806985648,1.1782762161278189,3.953206021503428e-05,3.438640250601956e-05,1.1036375263755018
2014-07-15,3.740515266448331e-05,0.5654068758995052,0.00013127609844542615,1.2095751547138665,3.962047080380152e-05,3.6838356946414275e-05,1.0592249458033007
2014-07-16,4.331224214055195e-05,0.5757648357511163,0.0001316403022412425,1.1316703250644022,4.347553207624501e-05,4.087329201243038e-05,1.0037700642502683
2014-07-17,4.7474517764657056e-05,0.5777934848320339,0.0001406423951971402,1.0959765971252575,4.721294034653554e-05,3.794042051423311e-05,0.9944901511286913
2014-07-18,4.82618636397603e-05,0.5772094974943948,0.00013966383432856703,1.0911571773674873,4.7388994402936954e-05,3.530959658558248e-05,0.9819138928546424
2014-07-21,3.56854935741795e-05,0.5770590997903247,0.00013076854325444888,1.1023317495819016,3.942010627490775e-05,3.575309001460999e-05,1.1046535251912686
2014-07-22,3.6878426197529086e-05,0.5884179453006446,0.00012644179758814498,1.0913231068881446,4.018069361478791e-05,3.9257952317162744e-05,1.0895446947646612
2014-07-23,3.8554343811198455e-05,0.6012385268341682,0.00016412446025444063,1.1190188673483843,4.782666689920058e-05,4.0072693416812514e-05,1.240500088223753
2014-07-24,3.79220014302475e-05,0.6031806123211422,0.00017726842818840036,1.0546575755765455,4.9454828015582156e-05,4.0874386685823534e-05,1.3041196706494451
2014-07-25,3.58816002468109e-05,0.608074626769451,0.000192985323263608,1.0616249005457112,5.0600513542541625e-05,4.069474468072902e-05,1.4102078278138925
2014-07-28,3.90148494586092e-05,0.6152941835800984,0.00018366047005851272,1.193568121090863,5.2084155062865764e-05,5.194587433169076e-05,1.3349828535958281
2014-07-29,3.5953585678647994e-05,0.6195622786754368,0.0001723569807988399,1.224271658523158,4.877199403616975e-05,6.156502469515724e-05,1.3565265637784303
2014-07-30,3.539196672747045e-05,0.6238131867356698,0.00017022465268257995,1.2796246037336996,4.841925778651225e-05,7.561418432957542e-05,1.3680861015539527
