Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AMLP,Predicted_Covariance,Future_Cov_45_AMLP,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.5285542825559848,4.62137503748384e-05,0.3512743912182949,2.297484862841933e-05,1.1336261246179987e-05,0.561950093070798
2013-11-12,3.99781619662566e-05,0.5320507194685443,4.5239205371627485e-05,0.3624096152557446,2.2626737075048152e-05,1.1842653699075786e-05,0.565977422727592
2013-11-13,4.4902541372157916e-05,0.4981771068826838,4.5413751965773476e-05,0.4106902632016335,2.2496394479599017e-05,1.297808395219198e-05,0.5010049273858703
2013-11-14,4.545126757048379e-05,0.4776819882291478,4.5076235659511145e-05,0.4028020586838196,2.1621493326551612e-05,1.2558444141700132e-05,0.47570715806818736
2013-11-15,4.488960878325864e-05,0.46713342404475794,4.5199090061144176e-05,0.3598118429997828,2.1041597019753835e-05,1.1715140161756137e-05,0.4687409311439844
2013-11-18,4.304897041106976e-05,0.4585919475715915,4.4334717502642985e-05,0.318092174411921,2.00345587576283e-05,1.3665798001947198e-05,0.4653899632516309
2013-11-19,4.253689180732228e-05,0.45428211968207377,4.589403939501746e-05,0.3197172051943543,2.0071815758623654e-05,1.3874051376652181e-05,0.4718684159985686
2013-11-20,3.986505410246521e-05,0.44822203706083136,3.563475978680494e-05,0.3276722462542509,1.6893759284764984e-05,1.4412205136792275e-05,0.4237736449909971
2013-11-21,3.485111027762049e-05,0.45081744255940576,3.167001036680676e-05,0.2914063924299837,1.4977285996825212e-05,1.2977766530919416e-05,0.4297506127499995
2013-11-22,3.677714977289896e-05,0.45545229592624425,3.2078102036562203e-05,0.2686256038788246,1.5643584130521164e-05,1.2507455287065688e-05,0.4253615146122308
2013-11-25,4.464079349966786e-05,0.46012595692797525,3.1718882094646285e-05,0.2426296146804734,1.731416782491131e-05,1.1468543828109423e-05,0.3878552881243057
2013-11-26,4.5604254902161166e-05,0.4660207608194396,3.37447189809708e-05,0.2320240047135373,1.8281459079553882e-05,1.3563129442678949e-05,0.4008717852922871
2013-11-27,5.098239319509307e-05,0.44633282892175485,3.5351427884763815e-05,0.2116439443242649,1.894839461200715e-05,1.260906762367724e-05,0.3716654598676408
2013-11-29,5.306536742177139e-05,0.4305384316913282,3.516554046723352e-05,0.2109294435038601,1.8598424694124168e-05,1.2567707702550772e-05,0.3504814080773462
2013-12-02,5.1303727815654587e-05,0.42232886975674017,3.8875379262348465e-05,0.1398390839600317,1.8860906018718372e-05,8.911166752441636e-06,0.36763227199570553
2013-12-03,5.129816798105141e-05,0.4181067721535401,4.0026826334113785e-05,0.1628313410158859,1.8945833141749064e-05,1.089247885972738e-05,0.3693276755760031
2013-12-04,4.926678581923591e-05,0.41644870966541925,4.048836939586312e-05,0.1596849925034096,1.8599607472971356e-05,1.069399733529318e-05,0.37752833199257047
2013-12-05,6.186383108747796e-05,0.368805723686333,4.06242748768875e-05,0.162181954488578,1.848880615865715e-05,1.1203316491485301e-05,0.2988629354770032
2013-12-06,6.149224160789946e-05,0.3567504071970623,3.846441724341393e-05,0.1599026436800993,1.735018933640507e-05,1.0617572836446531e-05,0.2821524940827042
2013-12-09,5.694825981469449e-05,0.34965521341245726,3.780591429324212e-05,0.1626300595841835,1.6224081138626304e-05,1.0869630447981186e-05,0.28489160496595134
2013-12-10,5.3452041059883435e-05,0.34778510266653184,3.556611589651791e-05,0.1597675197948315,1.516391500352726e-05,1.0721865605364595e-05,0.283691973268875
2013-12-11,5.2671389427449466e-05,0.3506830998112757,3.573052783551897e-05,0.1398074249534019,1.521324783037197e-05,8.938924660297359e-06,0.2888332355714097
2013-12-12,5.926873458923956e-05,0.3243502254377989,3.5148225532858885e-05,0.1567868002250021,1.4803988321912527e-05,1.0158060520201968e-05,0.24977736448249127
2013-12-13,5.102150798536989e-05,0.3207000884524446,3.589742036124941e-05,0.1466043566499814,1.3724841737733015e-05,9.586942190362067e-06,0.26900109933380506
2013-12-16,5.265033739264804e-05,0.32426595049881873,3.569585102216003e-05,0.1483653489418129,1.4057587568223986e-05,9.609590424933935e-06,0.2669990025588507
2013-12-17,5.547285481711756e-05,0.3299998850195903,3.554141515586333e-05,0.1341485391801361,1.4652826422436472e-05,8.716095586624632e-06,0.26414408399826883
2013-12-18,5.7755345996717895e-05,0.3330109356842034,1.9645416250261248e-05,0.1580866522515745,1.1217219234274189e-05,9.313606653264985e-06,0.1942195833250075
2013-12-19,6.478693026373803e-05,0.3313364813138602,2.440116124878081e-06,0.1594049139251718,4.165989822536249e-06,9.382979711309643e-06,0.06430293587884346
2013-12-20,6.101338500649426e-05,0.3408251801648563,-1.2390033804495268e-05,0.151251543906086,,8.981319854730907e-06,
2013-12-23,6.0371580554275465e-05,0.34996822032175245,-2.7027384439752904e-05,0.1299679727457453,,7.660503598381135e-06,
2013-12-24,6.05937066863415e-05,0.3590198290325797,-3.720113007770879e-05,0.1215694588162498,,7.307738473453282e-06,
2013-12-26,6.0130930524985e-05,0.3913776351136377,-4.448863414202832e-05,0.1303766983743565,,8.320725132272689e-06,
2013-12-27,6.1029823506439453e-05,0.3631962341999425,-3.068762691813784e-05,0.1316915344028472,,8.40446255379003e-06,
2013-12-30,6.103786899254316e-05,0.345280241536916,-1.9383173620150358e-05,0.1323835226360994,,8.45711029614783e-06,
2013-12-31,6.15980310886923e-05,0.32966074294492026,-9.517099040579398e-06,0.1285023076708767,,8.156456539262957e-06,
2014-01-02,6.274975633376732e-05,0.325238820421062,-1.0005695516832098e-06,0.1001394099713991,,6.123954957155937e-06,
2014-01-03,6.287727487442676e-05,0.3204118981776843,5.874797862983763e-06,0.0970126638425997,6.1581739801858355e-06,5.998862333162115e-06,0.09793958139064433
2014-01-06,6.194585296328845e-05,0.28410484986608914,1.170254283976086e-05,0.0956053788630216,7.649356221579748e-06,5.886438592003134e-06,0.12348455716822654
2014-01-07,5.985294868622432e-05,0.265674063565161,1.6669904002486908e-05,0.1085779960817514,8.391864896827639e-06,6.940640908199323e-06,0.14020804456638408
2014-01-08,5.957982003469859e-05,0.25263666838889853,2.1256570914756782e-05,0.103320634894597,8.99068086247951e-06,6.625468288047119e-06,0.15090144376474185
2014-01-09,5.8876921963223624e-05,0.2435558935371735,2.4255675579140777e-05,0.1143789495021255,9.204026901774816e-06,7.534176409022044e-06,0.15632656387037253
2014-01-10,5.8643073362417135e-05,0.23791154863238756,2.6946832306929438e-05,0.1253438999501303,9.457530382616862e-06,8.370180264196781e-06,0.16127276147634437
2014-01-13,6.549653155125348e-05,0.23377146694868997,2.7354723620575853e-05,0.150631869397946,9.89502324393823e-06,9.511616904640924e-06,0.15107705720561715
2014-01-14,6.384952094066409e-05,0.22634501627004244,2.071692325883077e-05,0.1453531817786059,8.232133158627435e-06,8.917803880712017e-06,0.1289302259022057
2014-01-15,6.070372053025981e-05,0.27306157008494997,2.4919036459128187e-05,0.1454033352593879,1.0620228494696722e-05,9.081945934406695e-06,0.1749518547121459
2014-01-16,6.085694586035492e-05,0.3018977872175525,2.8299640426331142e-05,0.1513172858931237,1.252868427816393e-05,9.50756331560637e-06,0.20587106534910266
2014-01-17,6.130074788390541e-05,0.32565761764151174,3.211387962663072e-05,0.1442050858211216,1.4449090644204904e-05,9.061459106242232e-06,0.23570822776207156
2014-01-21,6.022038567812545e-05,0.3146971732794546,3.655635031811108e-05,0.129246584763639,1.4765427431522571e-05,8.261218217785243e-06,0.24518985166323815
2014-01-22,6.0180607898710316e-05,0.313619404394653,3.8743496421554476e-05,0.1253875038623286,1.5143651841819928e-05,8.02705303553716e-06,0.25163673765655764
2014-01-23,6.197862719476769e-05,0.31980485309604423,3.47119470727839e-05,0.1411582902444632,1.4833564135181591e-05,8.881963565601818e-06,0.23933353813351094
2014-01-24,8.312838911315208e-05,0.33464600746666956,3.640693755181948e-05,0.1438502654284235,1.8409941341633216e-05,7.620894465614098e-06,0.22146394917594409
2014-01-27,7.785643656399444e-05,0.3486075542340761,3.449538210126512e-05,0.151056792210776,1.806610521261585e-05,7.980813389830709e-06,0.2320438233487136
2014-01-28,5.7778264472590076e-05,0.3444728421712581,3.3726665242741036e-05,0.1433832229558309,1.520631335076966e-05,7.517445472930291e-06,0.2631839756623966
2014-01-29,5.541992369045716e-05,0.337036186328287,3.1002489996436965e-05,0.1505787860418168,1.3970365924904217e-05,7.509085677169484e-06,0.2520820130127641
2014-01-30,5.718939038351772e-05,0.3479408645746116,3.070211361352747e-05,0.1400014427379766,1.4579657073125743e-05,7.237892004633797e-06,0.2549363959880166
2014-01-31,5.786696567157789e-05,0.3511866208885724,3.5282672100542076e-05,0.1922108876770659,1.5868433335010827e-05,1.0362962435870646e-05,0.2742226614243368
2014-02-03,7.055814511505822e-05,0.3631386541484373,3.603197121226791e-05,0.2077515281704772,1.8310072680789944e-05,8.56685871520304e-06,0.25950331674581234
2014-02-04,5.3287933521446234e-05,0.35391213589647424,3.6158190481769154e-05,0.2291036982533424,1.5535070866913808e-05,9.736804438489423e-06,0.2915307432715808
2014-02-05,5.1744253938995175e-05,0.3506166143174336,3.510566128065193e-05,0.244557462843765,1.4943493382872905e-05,1.3166832477830545e-05,0.2887952235332411
2014-02-06,5.460185755120456e-05,0.34590129337934483,3.805618391756713e-05,0.2710899685017133,1.5767705990550885e-05,1.4242380238463024e-05,0.2887759995301302
2014-02-07,6.356327391387762e-05,0.3366642568389665,3.9893368754882396e-05,0.2418569926159879,1.6953153533116733e-05,1.223294120267849e-05,0.26671303237285565
2014-02-10,6.2547563500994e-05,0.3330762125578821,3.573236014840441e-05,0.2344724742166833,1.574634154592139e-05,1.2068108656462243e-05,0.25174987904478724
2014-02-11,5.609995653519849e-05,0.3646902691140192,3.042249026701995e-05,0.2314557641609963,1.506616842690927e-05,1.1860807529584637e-05,0.26855936006753206
2014-02-12,5.280573476410588e-05,0.38706786855707775,3.170320781699964e-05,0.2327594427716842,1.583723167104326e-05,1.1932011893816305e-05,0.2999149948730274
2014-02-13,5.31879934714369e-05,0.40356820193572335,3.0288177864015598e-05,0.2372552845808447,1.619795979731043e-05,1.2093883990192301e-05,0.3045416595008248
2014-02-14,5.362200748552388e-05,0.4129446849004447,2.924808213365531e-05,0.2378881279872006,1.635355258913529e-05,1.2078490986458686e-05,0.3049783727987094
2014-02-18,5.088126402858046e-05,0.42028203532812064,2.6847180866544586e-05,0.240420487735453,1.5533492676197492e-05,1.2245671322551033e-05,0.3052890483906255
2014-02-19,5.093399391722896e-05,0.4214170456003269,2.8958150858211427e-05,0.2156866320093527,1.6184577898273536e-05,1.074878794174531e-05,0.31775591610927906
2014-02-20,5.128532994270177e-05,0.4237734348316429,2.933957138201323e-05,0.2412025361519086,1.6438310820795616e-05,1.226710370331178e-05,0.32052656849748695
2014-02-21,5.0142924359823583e-05,0.425567601646008,2.8910901204388658e-05,0.2425073287161103,1.620332719900063e-05,1.236583531593076e-05,0.32314284429695833
2014-02-24,5.289213529725008e-05,0.42924371932418676,2.883940257238815e-05,0.2682449932257348,1.6764578128291277e-05,1.362839173500127e-05,0.3169578621486073
2014-02-25,4.99909412374215e-05,0.43282229193218247,2.8414150684989944e-05,0.264222946869005,1.63125785881105e-05,1.3461292970089807e-05,0.3263106911837752
2014-02-26,4.8822079787728685e-05,0.43445423184271437,2.9755201486446775e-05,0.2647619703981413,1.6558981374105657e-05,1.348864782741313e-05,0.3391699297961435
2014-02-27,4.902946505121921e-05,0.4363687676335214,2.991652922747699e-05,0.2744782330305754,1.6712362232248217e-05,1.3853328113073472e-05,0.34086364627453003
2014-02-28,4.913560627678946e-05,0.4416656279702069,2.563573493564513e-05,0.2844650918656669,1.567525620805974e-05,1.4341828449573694e-05,0.31902030718331387
2014-03-03,5.060228536900576e-05,0.4434108593539454,2.4676281709436054e-05,0.3556088148924678,1.566863812894445e-05,1.8150216438711985e-05,0.30964289487489427
2014-03-04,5.593664385448813e-05,0.4398961696844226,2.5830931287004434e-05,0.3836325676106138,1.6721237495716718e-05,1.8200251193671886e-05,0.2989317260294492
2014-03-05,4.9068183379191435e-05,0.4652539448562488,2.546205124148387e-05,0.3886159076463671,1.6445108679188447e-05,1.844041904442354e-05,0.3351481050786648
2014-03-06,4.928243059442446e-05,0.47840573741628845,2.6286036828820533e-05,0.3881982963537946,1.721888378666484e-05,1.8394508260777965e-05,0.34939193499544824
2014-03-07,4.8971813978785636e-05,0.4889894193106546,2.7965264312133077e-05,0.3815453198722394,1.809597642465157e-05,1.8875049339562592e-05,0.3695181973959687
2014-03-10,4.912023117884392e-05,0.5061762709165927,2.797196102170069e-05,0.3786296699846637,1.8762618156812238e-05,1.8730805735034365e-05,0.38197332761929864
2014-03-11,5.148937537691702e-05,0.504716946543828,3.073308839520357e-05,0.3715529528396065,2.0077507704336723e-05,1.8363116790185535e-05,0.38993496342427153
2014-03-12,4.8906113932888686e-05,0.4966505915874537,3.2530920318615494e-05,0.361486458135458,1.9809828225074724e-05,1.8521190427493718e-05,0.4050583174990906
2014-03-13,5.192240840939531e-05,0.47940339871040716,3.525118718290587e-05,0.3544348327352858,2.0509987557850437e-05,1.718988823225709e-05,0.3950122535945227
2014-03-14,5.053194068255615e-05,0.47412700968561294,3.426991855258677e-05,0.3536533468321343,1.9730324203757505e-05,1.71531875871534e-05,0.3904525323439339
2014-03-17,5.312543808337814e-05,0.46506258404266254,3.744452902186712e-05,0.3368731776858846,2.0742297013924068e-05,1.6099032215664004e-05,0.3904400182332597
2014-03-18,5.3640183376897774e-05,0.4608512629675251,3.977298340356046e-05,0.3269778442141574,2.1286290924260352e-05,1.5770180255595172e-05,0.3968347903416773
2014-03-19,4.9711758607667365e-05,0.45391406754528374,4.330956173923476e-05,0.312234449050626,2.106178137905773e-05,1.4869744388751915e-05,0.4236780586516856
2014-03-20,4.924048797705463e-05,0.450701164209026,4.144424387786539e-05,0.3079700391569785,2.0360196460841683e-05,1.455093717640763e-05,0.41348486372290316
2014-03-21,5.1299807125194504e-05,0.44693079375221434,4.0559440199617123e-05,0.2989638690159853,2.038656804327917e-05,1.3824200489531664e-05,0.3974004813220216
2014-03-24,5.150721281894852e-05,0.44511604025954005,4.018745361282933e-05,0.2931363268760485,2.0251281671780457e-05,1.3413701930165283e-05,0.3931737044861103
2014-03-25,5.187847468728203e-05,0.4432762824450562,4.038723077947414e-05,0.2923480814572124,2.0290377741314784e-05,1.340158783806341e-05,0.39111361433856795
2014-03-26,4.894688218699071e-05,0.4232146279718933,3.397772962243124e-05,0.3042726394209781,1.725918822032505e-05,1.3507009741771185e-05,0.3526105739358464
2014-03-27,4.819111839496585e-05,0.4078010836143028,3.1816659964640746e-05,0.3089504086773447,1.5968317949059517e-05,1.3649378353878666e-05,0.33135396066524164
2014-03-28,4.77393720640184e-05,0.4048777794407682,3.4580666716132956e-05,0.3017201273508713,1.6450495156269248e-05,1.3233952962922712e-05,0.34458968446860105
2014-03-31,4.471229395078723e-05,0.4081919708140181,1.079662542171576e-05,0.3000250788803582,8.968544158889037e-06,1.2799508477825958e-05,0.2005834048407425
2014-04-01,4.637295349124256e-05,0.40793897577625443,1.699305432711504e-05,0.2734687757533497,1.1451524394621694e-05,1.1658755367433988e-05,0.24694403811877738
2014-04-02,4.141854620280984e-05,0.4062010730372396,1.9974121534081314e-05,0.2811822736899685,1.1683483131224634e-05,1.2046988236815329e-05,0.2820833709134877
2014-04-03,4.131197301210188e-05,0.40207935560175684,2.2847006168554152e-05,0.2827862059035966,1.2352771077999173e-05,1.208777847864211e-05,0.2990118887418078
2014-04-04,4.5815215175484866e-05,0.40364851127279616,2.5084128982220855e-05,0.308237987668352,1.3683831980999559e-05,1.2027482884348774e-05,0.29867440169355797
2014-04-07,4.72141155464609e-05,0.40339015272532813,2.5435286088287147e-05,0.2835106355880647,1.3979110408057664e-05,1.0231394934703272e-05,0.2960790485273745
2014-04-08,4.530353492960697e-05,0.40906186069446365,2.7498911547784164e-05,0.2912026989272657,1.443819113234864e-05,1.0896709629611255e-05,0.3186989967732723
2014-04-09,4.691297863661334e-05,0.40937876249188787,2.6603983182253882e-05,0.2997108407901949,1.4462559056023376e-05,1.0593668848132744e-05,0.3082848174713008
2014-04-10,5.810324280314903e-05,0.41625983204596734,2.8987440897114576e-05,0.2918408317967682,1.7083215856491168e-05,7.010621176841185e-06,0.2940148437905312
2014-04-11,5.691804938589508e-05,0.44193067126888264,2.7446226622071387e-05,0.4151800357029399,1.7467086480155313e-05,8.956929736630983e-06,0.3068813261981506
2014-04-14,5.793906540801691e-05,0.44785965401039163,2.4860300571133818e-05,0.3785788446286627,1.699733643132745e-05,8.109428615081142e-06,0.29336573366569296
2014-04-15,5.375893588153699e-05,0.45846975223417125,2.438881527707311e-05,0.3995030108899313,1.6600890009208087e-05,8.297361675407031e-06,0.30880242953078074
2014-04-16,3.1303883437837385e-05,0.43570623869379893,2.5416997482858188e-05,0.4095456617965107,1.229008850237727e-05,7.885691899949823e-06,0.39260587354226123
2014-04-17,3.0074876652121772e-05,0.4261808819263203,2.7056277677240173e-05,0.3942480378624024,1.2157097923687634e-05,7.6086323646199514e-06,0.404227690251556
2014-04-21,3.398061258211898e-05,0.4432894316374783,2.858964854167518e-05,0.3472425190938318,1.3816797343586345e-05,7.0439356771279386e-06,0.4066082478706377
2014-04-22,3.465237531876505e-05,0.4549055004151602,2.8715480649643898e-05,0.360079012017643,1.4349796356654063e-05,7.302866946148678e-06,0.4141071492113073
2014-04-23,3.661275306357103e-05,0.4634176120475651,2.899321810899987e-05,0.3537006632465941,1.5098609034232983e-05,7.109628590374411e-06,0.4123866076942409
2014-04-24,2.8915216768426475e-05,0.45193572264117154,2.7388485799965054e-05,0.3637730807936702,1.2718148991080135e-05,7.3106453685607606e-06,0.43984276835743874
2014-04-25,3.367547480592454e-05,0.4583062263308089,2.7055679691507237e-05,0.3374304545275226,1.3833811244384726e-05,6.143666314517554e-06,0.4107978083192738
2014-04-28,3.364553762091845e-05,0.458110662035972,2.7527257256175224e-05,0.3320959793611069,1.3941695932253708e-05,6.247561770915377e-06,0.41436983677697975
2014-04-29,3.9441733334885286e-05,0.4645843784756396,2.859564001611467e-05,0.3116388399560674,1.5602439582276115e-05,5.774254312880911e-06,0.39558199559338647
2014-04-30,4.001418281063408e-05,0.4616840198943444,2.9219176004581538e-05,0.2751070222520779,1.578649807311106e-05,5.165496678853504e-06,0.394522565856716
2014-05-01,2.1991126094734782e-05,0.40852021428640867,2.726072532620786e-05,0.3238365678282774,1.0002440782002911e-05,6.2275674181075245e-06,0.4548398630844894
2014-05-02,2.5114593555483047e-05,0.37383317556742335,2.7417564335280968e-05,0.3545901557178706,9.809691565247944e-06,7.219806267674667e-06,0.39059726543359813
2014-05-05,2.3421323104644024e-05,0.3835535250071432,2.8829426695688736e-05,0.3767798034486012,9.966661171275573e-06,7.768956090261362e-06,0.42553792229181814
2014-05-06,2.3724080850696792e-05,0.4061632545972685,5.54068987746427e-05,0.2157724556976774,1.4725744109255968e-05,4.101916147108189e-06,0.6207087305902291
2014-05-07,2.503936026433856e-05,0.4196659429214708,5.971845537307197e-05,0.1748633038565479,1.6228172814222098e-05,3.2325607733359422e-06,0.6481065268003077
2014-05-08,2.245244272166245e-05,0.3978702376947659,6.397377163234967e-05,0.1394197826402351,1.507905862889464e-05,2.6117630760409778e-06,0.6715999152442393
2014-05-09,2.6257615904936162e-05,0.39891730225389005,6.14366607548924e-05,0.1395243113287576,1.6022280119582234e-05,2.641380638043286e-06,0.6101955401278534
2014-05-12,2.5472098693136958e-05,0.39944154718679165,6.228405492648235e-05,0.1507069764678954,1.59101413893278e-05,2.6210619838012157e-06,0.6246105427353156
2014-05-13,2.7268227179962204e-05,0.40228578478680577,6.309494372694195e-05,0.1338372382973554,1.6686314201104658e-05,2.782656839559213e-06,0.6119324916497115
2014-05-14,2.54765910501542e-05,0.40369979717167626,6.54064955564132e-05,0.141699992826093,1.647933298897966e-05,3.1267937730107514e-06,0.6468421523326182
2014-05-15,2.174205444419079e-05,0.33589869218356094,5.92708023843767e-05,0.1466022282709361,1.2058103455401417e-05,2.937923624873786e-06,0.5545981630371271
2014-05-16,2.0552751262807784e-05,0.2907881652193187,6.279894891241608e-05,0.1541305343181019,1.044691107029434e-05,3.1058435007263064e-06,0.5082974506288629
2014-05-19,2.1296152341554682e-05,0.26154883496761694,6.991883731165471e-05,0.1676395686681173,1.0092539577858854e-05,3.3583742968085597e-06,0.4739137575648122
2014-05-20,2.0908636850371392e-05,0.2417257988417654,7.439061778489277e-05,0.2005615395643162,9.533337026738533e-06,3.765425558117999e-06,0.4559521070150107
2014-05-21,2.119414789263069e-05,0.28469376224286946,7.549348705790618e-05,0.2169108704090831,1.1387822124260843e-05,3.980041959013569e-06,0.5373097414414308
2014-05-22,2.007249814887391e-05,0.2800989508983254,6.696295923156312e-05,0.2123517267971219,1.0269032169195204e-05,3.887547444519269e-06,0.5115971162648386
2014-05-23,2.2049522594442057e-05,0.27556694211555804,6.333658523976689e-05,0.236525333409516,1.0298027206276391e-05,4.419649339374601e-06,0.4670408242250187
2014-05-27,2.174082787467674e-05,0.27089061932455505,6.066807720531739e-05,0.2675884022649905,9.838120108424233e-06,4.822093968179665e-06,0.4525181913556967
2014-05-28,2.1661197917021908e-05,0.2687759554084405,5.313648642107029e-05,0.4191790991598844,9.118597927599045e-06,1.1489374297416056e-05,0.4209646189712077
2014-05-29,2.1856321025887475e-05,0.26822808715149454,5.217850050561629e-05,0.4423111803205078,9.058130642871882e-06,1.1967509132344226e-05,0.41443986076810824
2014-05-30,2.8179051435749515e-05,0.326743572212019,5.04252124902427e-05,0.5008854511879657,1.2316692705704868e-05,1.4102313911078661e-05,0.43708684565865924
2014-06-02,2.8496658002674943e-05,0.3640028034166271,4.885905474584918e-05,0.5548631476820971,1.35823283084529e-05,1.680861465857666e-05,0.4766288140587554
2014-06-03,3.418588872187905e-05,0.3875479348241794,4.5390833688562125e-05,0.5487466935343257,1.5266270173132546e-05,1.662339063905394e-05,0.4465664267889018
2014-06-04,2.793146765100254e-05,0.40349887960313857,2.9541104085544393e-05,0.5252084087723967,1.1590510711616188e-05,1.6183747417920158e-05,0.41496246657844965
2014-06-05,4.136471088316827e-05,0.41216429149116157,2.770044365815336e-05,0.5076640928902981,1.3951751180544895e-05,1.6704481724775593e-05,0.3372863216656014
2014-06-06,3.9833023701562004e-05,0.4330602565810328,2.7379147660680426e-05,0.5618345705437908,1.430144526252468e-05,1.829673229196834e-05,0.3590348894845225
2014-06-09,5.1073182956276414e-05,0.4227402676303,2.6981658899559474e-05,0.5661287309993493,1.5692943246718693e-05,1.843362321775703e-05,0.3072638582199463
2014-06-10,4.95066057749403e-05,0.42703136489951254,2.6536132993780676e-05,0.5744691073356557,1.5477833409033606e-05,1.932706651651955e-05,0.31264178116748037
2014-06-11,4.7157992518462575e-05,0.4159642659082507,2.4280422619225383e-05,0.5838414256228279,1.4075434136090926e-05,1.9774922383653856e-05,0.2984739889124909
2014-06-12,4.667919578081926e-05,0.4178982925685121,2.44469440239261e-05,0.5789543700181128,1.4117070005500753e-05,1.891443445075187e-05,0.30242744694632323
2014-06-13,3.72024477228719e-05,0.4158612323600788,2.39419442683832e-05,0.5458704151463978,1.2411203641466801e-05,1.8541987083840474e-05,0.33361255511788407
2014-06-16,2.938646502467408e-05,0.40608967603469415,2.5691589914468923e-05,0.542335204175874,1.1158122181731811e-05,1.8702644322664916e-05,0.3797027703864005
2014-06-17,3.191330809025626e-05,0.426187617070604,2.4747705456003274e-05,0.5551300468497957,1.1977169860385264e-05,1.9137749310354958e-05,0.3753033006328204
2014-06-18,3.560112133469648e-05,0.4177230568284717,2.7662978464493704e-05,0.597901391026331,1.3109005792923095e-05,2.0054923241458894e-05,0.36821890158125986
2014-06-19,3.687128606172102e-05,0.41560048042321895,3.495580224391486e-05,0.5951193209120779,1.4920377823676553e-05,2.0000991387958185e-05,0.4046611718045433
2014-06-20,3.6786047916274955e-05,0.41646689651029445,3.870134151070775e-05,0.596632374076498,1.571393897841694e-05,2.0213149778459557e-05,0.4271711659317648
2014-06-23,3.78482539714106e-05,0.4104933796908031,4.376834940447492e-05,0.6013192678443384,1.670741138647263e-05,2.0363654068252286e-05,0.4414314963932786
2014-06-24,3.933090292313687e-05,0.4028866102451608,4.599013884738122e-05,0.6307715733198803,1.7134922825908163e-05,2.074904281020865e-05,0.43566055067167914
2014-06-25,4.004889359785303e-05,0.4082143171179785,4.8574784163698296e-05,0.6252633869621805,1.8004826202381872e-05,2.0364875767819968e-05,0.4495711263131396
2014-06-26,4.4267929857314866e-05,0.41081440850312273,4.9638318724482484e-05,0.632585374124963,1.9257451174825136e-05,2.065578633865416e-05,0.4350203688515834
2014-06-27,3.536085878696092e-05,0.43365244213489956,4.7782755350181516e-05,0.633075112864409,1.7825379845298284e-05,2.0660688599022406e-05,0.504099177926959
2014-06-30,3.524942345217237e-05,0.4425029197255278,4.379957095172952e-05,0.635342484293662,1.7387097029867347e-05,2.0735845380836e-05,0.4932590472992774
2014-07-01,3.707778978776346e-05,0.4524671101591578,4.256213387990275e-05,0.6473492260984904,1.797445087773111e-05,2.0610325627980493e-05,0.48477676206209847
2014-07-02,3.729144432547138e-05,0.45681888226618284,4.101853374628278e-05,0.6486508041444271,1.7866468374166344e-05,2.0892742946703557e-05,0.4791036844331318
2014-07-03,3.7850371933542936e-05,0.4605006410915545,4.3127837830287464e-05,0.6782720709449164,1.8605620472687595e-05,2.1659914859417654e-05,0.49155713728137307
2014-07-07,3.637233936281704e-05,0.47004136611144676,4.793750909149273e-05,0.6433662873856049,1.9627248852590322e-05,2.0976910239403508e-05,0.5396201948081184
2014-07-08,3.904012916123487e-05,0.4803572289631623,4.900590112374745e-05,0.6303661982903928,2.1010875215712997e-05,2.0066506634344114e-05,0.5381866214873047
2014-07-09,3.921043801203444e-05,0.48781894356353767,4.3825568551820534e-05,0.6121482790401545,2.022196189432669e-05,1.926274769176582e-05,0.5157290486813787
2014-07-10,3.784415060760939e-05,0.4918200209658452,2.301926452805587e-05,0.6582396893481957,1.451614530902748e-05,2.1010347638023884e-05,0.38357698814645064
2014-07-11,4.137743263306523e-05,0.5033221319441282,1.608290992479013e-05,0.6584959972783112,1.2984048002862725e-05,2.10170754381217e-05,0.3137953994875701
2014-07-14,3.5819786180035966e-05,0.5143515318823242,1.5771795211003822e-05,0.6842209325076453,1.2225372391100121e-05,2.2299050169683554e-05,0.3413022157545399
2014-07-15,3.740515266448331e-05,0.5098328171385196,1.730777398065966e-05,0.6891789344379385,1.2972214171809213e-05,2.239793976149256e-05,0.34680286665763305
2014-07-16,4.331224214055195e-05,0.5072840546161558,1.99152704803735e-05,0.6803946540814941,1.4898743702213577e-05,2.2317754114828783e-05,0.343984586479404
2014-07-17,4.7474517764657056e-05,0.508207776062933,2.0213198678378475e-05,0.7207313741193857,1.574305849962685e-05,2.1912748243726452e-05,0.33161070908964446
2014-07-18,4.82618636397603e-05,0.5013884732091203,2.0524838592591264e-05,0.7978589741679181,1.5780336679106315e-05,2.3707532241816004e-05,0.3269732142317389
2014-07-21,3.56854935741795e-05,0.5092080500812634,2.5383878088602122e-05,0.8198613899112152,1.5325692287114007e-05,2.4927103922249553e-05,0.4294656105920593
2014-07-22,3.6878426197529086e-05,0.5106428847092304,2.9720698247312756e-05,0.8003975889123289,1.6905693017138205e-05,2.5083084571090067e-05,0.4584168783827037
2014-07-23,3.8554343811198455e-05,0.5086175415779038,3.1241394701526205e-05,0.7077931595496821,1.765197075211249e-05,2.632685419469962e-05,0.4578464838762297
2014-07-24,3.79220014302475e-05,0.5062663482984439,3.970255325189696e-05,0.7166285020395345,1.96441799688711e-05,2.7719441044097226e-05,0.5180153796735641
