Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_QQQ,Predicted_Covariance,Future_Cov_45_QQQ,Beta_Predicted
2013-11-07,4.0431492315281525e-05,0.8565895189945205,5.07991074117317e-05,1.001602150680612,3.882046047476268e-05,3.5293115091757484e-05,0.960154034682763
2013-11-08,4.3778322206368926e-05,0.8549032725378912,5.2321811260676024e-05,1.0135914542894662,4.0915505499733994e-05,3.261194769612249e-05,0.9346065229923671
2013-11-11,4.088414418239951e-05,0.8545920453033027,4.996633356231948e-05,1.0111557244985496,3.862558259908332e-05,3.2631827824769014e-05,0.9447570291984124
2013-11-12,3.99781619662566e-05,0.8540182226988283,4.916921835425854e-05,1.0242239449598955,3.7863887520233e-05,3.3469116104719684e-05,0.9471142658382308
2013-11-13,4.4902541372157916e-05,0.8576511378363343,4.9312030921080724e-05,1.0134054111964563,4.0357343717458955e-05,3.2024281271202425e-05,0.8987763828994045
2013-11-14,4.545126757048379e-05,0.859722514006075,4.8525296076874464e-05,1.0214222689221604,4.037526601545817e-05,3.1845603151240464e-05,0.8883199121530773
2013-11-15,4.488960878325864e-05,0.8604754870412422,4.815455584383397e-05,1.004238861288299,4.00064581171062e-05,3.269708667116308e-05,0.8912186851587446
2013-11-18,4.304897041106976e-05,0.861284291365219,4.9148202512789474e-05,0.9802608900635014,3.9617013222528e-05,4.211372800221513e-05,0.9202778334587243
2013-11-19,4.253689180732228e-05,0.8616226958037758,4.806893778160537e-05,0.9932226370698768,3.8961195012371616e-05,4.310065792919928e-05,0.9159389263525093
2013-11-20,3.986505410246521e-05,0.8698022940590577,4.632739957693387e-05,0.9704562813721238,3.7379689483472997e-05,4.268416127184364e-05,0.937655556352587
2013-11-21,3.485111027762049e-05,0.872949622990966,4.7639702156407015e-05,0.9741694519137072,3.556984803061295e-05,4.338457918876129e-05,1.0206230948531356
2013-11-22,3.677714977289896e-05,0.8760988540437837,4.6657234313573465e-05,1.0132130444281269,3.6291226201433176e-05,4.7176131636257406e-05,0.9867873509919504
2013-11-25,4.464079349966786e-05,0.878166118479547,4.6536997859383545e-05,1.007523416791013,4.002596502070743e-05,4.762331456747881e-05,0.8966230634095972
2013-11-26,4.5604254902161166e-05,0.8792624665073584,4.704784097125426e-05,1.0154569774705302,4.072781075617853e-05,5.93592652014977e-05,0.8930704129155381
2013-11-27,5.098239319509307e-05,0.8858778412849695,5.022768490376917e-05,1.009595887519433,4.482863636007139e-05,6.014848598179132e-05,0.879296430603537
2013-11-29,5.306536742177139e-05,0.8938441508145076,5.2856440418586796e-05,1.0098278543887915,4.733870210227402e-05,6.016808793040876e-05,0.8920828103576296
2013-12-02,5.1303727815654587e-05,0.8985735052025815,5.543933173820187e-05,1.0043164134633014,4.792223492830484e-05,6.399949698714861e-05,0.9340887488819489
2013-12-03,5.129816798105141e-05,0.9013558932538083,5.759446812522318e-05,1.0291556966937905,4.899340417270946e-05,6.884458851512832e-05,0.9550712257561852
2013-12-04,4.926678581923591e-05,0.9002006642645575,5.840283734056797e-05,1.0312161000094318,4.828735502188623e-05,6.905985373282274e-05,0.980119855982826
2013-12-05,6.186383108747796e-05,0.9047805869526067,6.161653354594866e-05,1.033883042738487,5.5861206367378684e-05,7.14192832334803e-05,0.902970368718172
2013-12-06,6.149224160789946e-05,0.9053633786103186,6.0799904237192886e-05,1.05180992472471,5.535852800696127e-05,6.984042432846838e-05,0.9002522360454943
2013-12-09,5.694825981469449e-05,0.9078271356783081,6.125958871834064e-05,1.0534869603561263,5.3620446648078445e-05,7.041142314106273e-05,0.9415642694360722
2013-12-10,5.3452041059883435e-05,0.9101938626601559,5.982232296335504e-05,1.049185726901264,5.146923177003325e-05,7.040998303878111e-05,0.9629048909913692
2013-12-11,5.2671389427449466e-05,0.9092196262580415,5.536192790371527e-05,1.0430994547608856,4.909777280276888e-05,6.669307758448919e-05,0.9321526038419217
2013-12-12,5.926873458923956e-05,0.9080514650680293,5.951549005748547e-05,1.0448683222187418,5.393097824281108e-05,6.769597719647453e-05,0.909939761943263
2013-12-13,5.102150798536989e-05,0.9123674475093966,5.4375590157991114e-05,1.0407186476530483,4.805608848559272e-05,6.805602329610504e-05,0.9418790306898125
2013-12-16,5.265033739264804e-05,0.9149462268329586,5.7642701346036804e-05,1.0440496375837316,5.040438409944707e-05,6.762286121414517e-05,0.9573420911541094
2013-12-17,5.547285481711756e-05,0.9169603366281217,6.021346273290177e-05,1.0433540286218173,5.2995331176551064e-05,6.779032779437296e-05,0.9553380901571701
2013-12-18,5.7755345996717895e-05,0.9105368233212342,6.41318152934161e-05,1.0860818812031277,5.54153876272082e-05,6.398604367095344e-05,0.9594849908847803
2013-12-19,6.478693026373803e-05,0.9113804558578119,6.556813654929458e-05,1.0849867124020678,5.94004633957681e-05,6.386508457504732e-05,0.9168587422487465
2013-12-20,6.101338500649426e-05,0.9095923698256155,6.864778300022157e-05,1.078047557067504,5.886709800592903e-05,6.401448658696954e-05,0.9648226860329618
2013-12-23,6.0371580554275465e-05,0.911246668497079,6.683893165931987e-05,1.066580713399011,5.788512511987272e-05,6.286583702387232e-05,0.9588141405016328
2013-12-24,6.05937066863415e-05,0.9115607382962413,6.884184844638273e-05,1.0686021383279205,5.887428326571192e-05,6.423541763788474e-05,0.9716237293498146
2013-12-26,6.0130930524985e-05,0.9134904867718638,7.14648145420487e-05,1.060097386116145,5.9882390181752054e-05,6.765610015668402e-05,0.9958666805741568
2013-12-27,6.1029823506439453e-05,0.91729061486508,7.258075425460802e-05,1.0598216522857171,6.105043259394707e-05,6.763708412025811e-05,1.0003376887941589
2013-12-30,6.103786899254316e-05,0.9202016164899205,7.474247309577311e-05,1.0570986718895925,6.215361668979195e-05,6.753106341380821e-05,1.0182795978245096
2013-12-31,6.15980310886923e-05,0.9223589377664504,7.58833005894594e-05,1.0553058195567977,6.306036527794908e-05,6.698366907847487e-05,1.0237399501804079
2014-01-02,6.274975633376732e-05,0.9244420374301561,7.991120927704887e-05,1.0627563400387197,6.546204364383656e-05,6.499211408063935e-05,1.0432238699962837
2014-01-03,6.287727487442676e-05,0.9234725010892885,8.273207011150211e-05,1.059287041574133,6.660514357401812e-05,6.550193430432833e-05,1.0592880131500029
2014-01-06,6.194585296328845e-05,0.9261791811487942,8.246494158191459e-05,1.0576295964099436,6.619661941741303e-05,6.511842478310833e-05,1.0686206783954328
2014-01-07,5.985294868622432e-05,0.9274193665343814,8.332886003970143e-05,1.0639905556304416,6.549628338708392e-05,6.801356299471796e-05,1.0942866613045994
2014-01-08,5.957982003469859e-05,0.9278105559270765,8.212339382315765e-05,1.068324773026648,6.48996488753327e-05,6.850666289695256e-05,1.0892891055652048
2014-01-09,5.8876921963223624e-05,0.9279533766603879,8.188981657100152e-05,1.0656425136358925,6.443378657852772e-05,7.019419850972996e-05,1.0943810313109623
2014-01-10,5.8643073362417135e-05,0.9282907894577247,8.209546839658377e-05,1.0750670655798686,6.440980662273978e-05,7.179053099979199e-05,1.0983361363870536
2014-01-13,6.549653155125348e-05,0.9281504314990842,8.970670347335811e-05,1.0710484660847803,7.11442770778189e-05,6.763112438569237e-05,1.0862296886995588
2014-01-14,6.384952094066409e-05,0.9275943434137078,8.460517012731197e-05,1.0370885165004975,6.817660404185589e-05,6.362813585448044e-05,1.0677700167118402
2014-01-15,6.070372053025981e-05,0.9276386815653155,8.010472587822462e-05,1.0508089046041087,6.468678609731533e-05,6.563391164296964e-05,1.0656148508240122
2014-01-16,6.085694586035492e-05,0.9280398833172119,7.904455427772413e-05,1.0583956659341405,6.436617399050642e-05,6.65010857645156e-05,1.0576635596897015
2014-01-17,6.130074788390541e-05,0.9292899674670495,7.995947711808357e-05,1.054262610895357,6.506075635743793e-05,6.624702229794254e-05,1.0613370734179854
2014-01-21,6.022038567812545e-05,0.9308939817818168,7.822039652970881e-05,1.0629724380752934,6.388986868598046e-05,6.794336025582784e-05,1.0609342329268394
2014-01-22,6.0180607898710316e-05,0.9332128923490386,7.883205331068721e-05,1.064746374337115,6.42777157016779e-05,6.816289784015556e-05,1.0680801996859755
2014-01-23,6.197862719476769e-05,0.9340365693827994,7.959517937011712e-05,1.078380383695522,6.560368568796611e-05,6.785386293115117e-05,1.0584888478056587
2014-01-24,8.312838911315208e-05,0.9325264115081932,9.074287188518924e-05,1.1150916404971167,8.099199250749802e-05,5.907528697571671e-05,0.9743000360232404
2014-01-27,7.785643656399444e-05,0.9350505466280459,9.372406895541385e-05,1.1313184984968356,7.987445669680281e-05,5.977117406523836e-05,1.025919759776697
2014-01-28,5.7778264472590076e-05,0.9355186452790312,8.970218214966981e-05,1.1445904397209463,6.734978255152248e-05,6.000978386495196e-05,1.1656594943843133
2014-01-29,5.541992369045716e-05,0.933554649121972,8.663433400566545e-05,1.1555812251357276,6.468710696263199e-05,5.7626699315154436e-05,1.167217539380527
2014-01-30,5.718939038351772e-05,0.9346590745859958,9.137543491017196e-05,1.197634480040216,6.756560796880469e-05,6.191614070563828e-05,1.1814360586063783
2014-01-31,5.786696567157789e-05,0.9342711621354443,8.79377178837426e-05,1.1886220743714109,6.664627707519716e-05,6.408401759141016e-05,1.15171542695786
2014-02-03,7.055814511505822e-05,0.9315832355600427,9.907924817641e-05,1.262227993845606,7.789087693247806e-05,5.204933501512598e-05,1.103924668164993
2014-02-04,5.3287933521446234e-05,0.9268617227350723,9.357509405204023e-05,1.2861616741478044,6.54499806870616e-05,5.466129439608338e-05,1.2282326666077348
2014-02-05,5.1744253938995175e-05,0.9234739761413169,8.778165534522246e-05,1.3146425968046147,6.223828389686977e-05,7.077959772343911e-05,1.202805706122398
2014-02-06,5.460185755120456e-05,0.9222362818408999,8.829903930882958e-05,1.3273631181172865,6.403595664637359e-05,6.973629584017221e-05,1.1727798195569064
2014-02-07,6.356327391387762e-05,0.9194353175111825,9.129458111067185e-05,1.3093384185256225,7.004010864668881e-05,6.622533305730561e-05,1.1018958642940058
2014-02-10,6.2547563500994e-05,0.9184222599615128,8.847898125279031e-05,1.2940644278579343,6.83231146538955e-05,6.66044497377557e-05,1.092338547333018
2014-02-11,5.609995653519849e-05,0.9221820927111111,9.090319309119746e-05,1.3053553992126707,6.585481231742964e-05,6.689213035539845e-05,1.1738834819971868
2014-02-12,5.280573476410588e-05,0.9245331408776992,8.89204433273421e-05,1.3052635261505183,6.335251175434453e-05,6.691208628588191e-05,1.1997278711744714
2014-02-13,5.31879934714369e-05,0.9258281490174599,8.927186097268795e-05,1.3066553396223644,6.379615117497633e-05,6.660563165316391e-05,1.1994464729946286
2014-02-14,5.362200748552388e-05,0.9275973794301385,8.933209294676539e-05,1.321402464615936,6.419996659131533e-05,6.709266197263421e-05,1.1972689871532156
2014-02-18,5.088126402858046e-05,0.928861667859559,8.50709784405606e-05,1.3253230073525424,6.111118437045505e-05,6.750452133726792e-05,1.201054760277346
2014-02-19,5.093399391722896e-05,0.9288927919666163,8.871522690861719e-05,1.3416109236764282,6.24408120881076e-05,6.685945802288656e-05,1.22591627488663
2014-02-20,5.128532994270177e-05,0.9297123614749448,9.067524288350402e-05,1.36082782273555,6.340004207619352e-05,6.920912313017994e-05,1.2362217840272616
2014-02-21,5.0142924359823583e-05,0.9284968399916914,9.202869776477129e-05,1.3622452482753826,6.307349515609276e-05,6.946305701054743e-05,1.2578742855817489
2014-02-24,5.289213529725008e-05,0.9284426517485755,9.25898941161371e-05,1.36993124091953,6.497292627480908e-05,6.960040288825329e-05,1.2284042969652444
2014-02-25,4.99909412374215e-05,0.9285221634761404,8.89982620978634e-05,1.3699836652597088,6.19339379397634e-05,6.979617667893728e-05,1.2389032173973509
2014-02-26,4.8822079787728685e-05,0.9288654025261859,9.042673507608453e-05,1.3694176472249318,6.171764561311981e-05,6.976678842616588e-05,1.2641338894504122
2014-02-27,4.902946505121921e-05,0.9277924545640329,9.135835938858535e-05,1.3765501828783808,6.209456079232998e-05,6.947655242811693e-05,1.2664743685753488
2014-02-28,4.913560627678946e-05,0.9279362269600832,9.015768543877686e-05,1.382896437875639,6.176147601951808e-05,6.972125593851427e-05,1.256959681571952
2014-03-03,5.060228536900576e-05,0.927643551929306,9.306275918265282e-05,1.3935012676230338,6.365817124717122e-05,7.112407948218568e-05,1.2580098069278562
2014-03-04,5.593664385448813e-05,0.9271370665064578,9.665826927633331e-05,1.4040727196604563,6.81728820391119e-05,6.661185297995928e-05,1.2187517402090613
2014-03-05,4.9068183379191435e-05,0.9261150863212071,9.77179762912695e-05,1.4020432387667003,6.412866230884761e-05,6.652909552221867e-05,1.3069296210391792
2014-03-06,4.928243059442446e-05,0.9259655862733385,9.838250717218071e-05,1.407318082674813,6.447626160946946e-05,6.668479573571201e-05,1.3083011700474843
2014-03-07,4.8971813978785636e-05,0.9276632834447066,9.637342266483661e-05,1.4241720205338138,6.372973385861564e-05,7.045379868530863e-05,1.3013553854922153
2014-03-10,4.912023117884392e-05,0.9282608495284566,9.268132476442491e-05,1.4250774866869795,6.263201029579378e-05,7.049856806410906e-05,1.2750756418013232
2014-03-11,5.148937537691702e-05,0.9253573704753651,9.089623564087987e-05,1.4281684645469068,6.330547168954337e-05,7.058381345136589e-05,1.229486107107129
2014-03-12,4.8906113932888686e-05,0.9256853498045067,9.372231497697711e-05,1.4059183996102165,6.26709779606776e-05,7.203390837656385e-05,1.2814548718116865
2014-03-13,5.192240840939531e-05,0.9250736860320081,0.0001013591776781053,1.4232867338238255,6.710969749803287e-05,6.902859882047422e-05,1.2924997039599848
2014-03-14,5.053194068255615e-05,0.9253283401710192,0.0001049066407001638,1.424106432610661,6.737214002188548e-05,6.907318989472937e-05,1.3332585115841917
2014-03-17,5.312543808337814e-05,0.9236066914622327,0.00010761511534776781,1.4189936782081816,6.98352947721668e-05,6.781313103116309e-05,1.3145358850982696
2014-03-18,5.3640183376897774e-05,0.9237524185020323,0.00011158608727637779,1.4037874134091886,7.14670309698898e-05,6.770483365074483e-05,1.3323412872721434
2014-03-19,4.9711758607667365e-05,0.9234276012400434,0.00010372972346601932,1.4128367724113895,6.631076298883031e-05,6.728444517465906e-05,1.333904992421708
2014-03-20,4.924048797705463e-05,0.9207516324902926,9.38282806717094e-05,1.4294613197334292,6.258504239621116e-05,6.753904346176924e-05,1.2710077614457214
2014-03-21,5.1299807125194504e-05,0.9212901795160403,0.00010088123586970846,1.4318928013240562,6.627649073853751e-05,6.621125566167502e-05,1.291944247992847
2014-03-24,5.150721281894852e-05,0.921453758106756,0.0001048712225872813,1.4271256415057747,6.772292947775016e-05,6.53042158781943e-05,1.3148241920175536
2014-03-25,5.187847468728203e-05,0.9209776982821094,0.00010578085013621833,1.431952578844364,6.822542340860802e-05,6.564242929069081e-05,1.3151007970042234
2014-03-26,4.894688218699071e-05,0.9204000814187464,0.0001103174425047684,1.421718862906665,6.763340579465184e-05,6.311172298594864e-05,1.3817714790550581
2014-03-27,4.819111839496585e-05,0.9199350470469052,0.00010988284866273869,1.4178652682288582,6.694306953776587e-05,6.26410548661577e-05,1.3891163302978853
2014-03-28,4.77393720640184e-05,0.9182571222369326,0.00010926762368509707,1.4273589843780767,6.632059376865348e-05,6.260636910873991e-05,1.3892221640393112
2014-03-31,4.471229395078723e-05,0.9198298957744047,9.824612533924459e-05,1.445335047576961,6.096473808255017e-05,6.166010609445573e-05,1.3634893828004275
2014-04-01,4.637295349124256e-05,0.9250345046351846,0.00010536244299879976,1.417514751708069,6.465963177524101e-05,6.043270451760496e-05,1.394339305721639
2014-04-02,4.141854620280984e-05,0.9234438442104771,0.00010560418712188267,1.41856151190083,6.10728919071497e-05,6.077692460055671e-05,1.4745300718209784
2014-04-03,4.131197301210188e-05,0.9259462638201892,0.00010438579083597064,1.4116811331507677,6.080572135548063e-05,6.034271991973423e-05,1.4718667960416287
2014-04-04,4.5815215175484866e-05,0.930872247489924,0.00011894975524950881,1.3350598763334385,6.871898312683895e-05,5.209419492271736e-05,1.4999161929858096
2014-04-07,4.72141155464609e-05,0.9292263401586488,0.00011828977157769576,1.3621559311557727,6.944340987179073e-05,4.915778649853925e-05,1.4708188233125994
2014-04-08,4.530353492960697e-05,0.937076706099802,0.00010102205409874573,1.3533824231178444,6.339416485501336e-05,5.0643127061876506e-05,1.399320493500469
2014-04-09,4.691297863661334e-05,0.938012596034174,0.00010333022215158104,1.336063342821681,6.530837172976469e-05,4.7224893756479816e-05,1.3921173548932284
2014-04-10,5.810324280314903e-05,0.9343512049713829,0.00012658420255955225,1.2705136964878831,8.013091294811875e-05,3.0520370200519e-05,1.3791125775819157
2014-04-11,5.691804938589508e-05,0.933678633784187,0.00011808604040939093,1.2620465096446938,7.654585965740725e-05,2.722689180395934e-05,1.3448433402634519
2014-04-14,5.793906540801691e-05,0.9327252056888162,0.0001054195717887598,1.254244522855629,7.289539268124094e-05,2.6866811413962933e-05,1.258138911421836
2014-04-15,5.375893588153699e-05,0.9311349065982774,9.879369239394497e-05,1.2870319674041193,6.785823327681247e-05,2.6730636391386105e-05,1.262268907746698
2014-04-16,3.1303883437837385e-05,0.9169497819900079,8.838800851065271e-05,1.2815165592843825,4.823267346552566e-05,2.4675257715760218e-05,1.540788814950232
2014-04-17,3.0074876652121772e-05,0.9089626382440305,8.192501411382698e-05,1.281459362204057,4.511866306029229e-05,2.4731012562740993e-05,1.5002110759150589
2014-04-21,3.398061258211898e-05,0.9046962038621367,7.662001386995981e-05,1.2227039089083456,4.616251725991925e-05,2.4802975479497638e-05,1.3584957348358853
2014-04-22,3.465237531876505e-05,0.9029101713900444,7.28325515609826e-05,1.2164056136698138,4.53600800907561e-05,2.4670275280425797e-05,1.309003486009012
2014-04-23,3.661275306357103e-05,0.9026520186110049,6.911830108343834e-05,1.1910408780694777,4.540807366339706e-05,2.394074752730604e-05,1.2402256007504993
2014-04-24,2.8915216768426475e-05,0.895827502775805,6.573161468902886e-05,1.1846299683720265,3.90548314805501e-05,2.38071755415277e-05,1.350667082779591
2014-04-25,3.367547480592454e-05,0.8919365494339451,6.50949155829683e-05,1.101934919051811,4.176037198965761e-05,2.006315776223762e-05,1.2400826485840872
2014-04-28,3.364553762091845e-05,0.8859246027119793,6.158283581579729e-05,1.1230734270915392,4.03264823547999e-05,2.1127839676127524e-05,1.1985685236822523
2014-04-29,3.9441733334885286e-05,0.8838512706616047,5.901045288397256e-05,1.1145579277202329,4.2640438357028104e-05,2.0651279930323926e-05,1.0810995042987535
2014-04-30,4.001418281063408e-05,0.8814279872940395,5.697395713068047e-05,1.1181543319420657,4.208545282625043e-05,2.0994820273253773e-05,1.0517633966291045
2014-05-01,2.1991126094734782e-05,0.8789115565338024,5.280180882137564e-05,1.1199904016831268,2.994975744140807e-05,2.1538073296940294e-05,1.3619019468302163
2014-05-02,2.5114593555483047e-05,0.8765881651841015,4.9478826035323804e-05,1.1637440966843815,3.090070396122433e-05,2.369498077633148e-05,1.2303883753069158
2014-05-05,2.3421323104644024e-05,0.87589144785527,4.7276811451521386e-05,1.167537387728165,2.914607564472355e-05,2.4073866528878238e-05,1.2444248138545346
2014-05-06,2.3724080850696792e-05,0.8752952247805553,4.7123697099060506e-05,1.1221595894738856,2.9266375114353744e-05,2.1332679024354514e-05,1.2336147098189547
2014-05-07,2.503936026433856e-05,0.8791779541758062,4.519874817612996e-05,1.1847386325696965,2.9576828778063192e-05,2.190133404686408e-05,1.1812134361989657
2014-05-08,2.245244272166245e-05,0.8859670411990181,4.344381587273757e-05,1.178873114828886,2.767026680618031e-05,2.2083933960739274e-05,1.2323944948530534
2014-05-09,2.6257615904936162e-05,0.8906024466950009,4.272352297738684e-05,1.186032911592159,2.9829437111090157e-05,2.2453179226809145e-05,1.1360299129626057
2014-05-12,2.5472098693136958e-05,0.8928565201160876,4.43550763346213e-05,1.1355842348545018,3.001136192570447e-05,1.974982669773922e-05,1.1782053095527045
2014-05-13,2.7268227179962204e-05,0.893944061249375,4.305308776811957e-05,1.151091764074968,3.062957336478104e-05,2.3932751534718742e-05,1.1232697000298169
2014-05-14,2.54765910501542e-05,0.8945790768127375,4.1749142607403747e-05,1.1787435976008,2.917515517871954e-05,2.6010503370158693e-05,1.145175000897263
2014-05-15,2.174205444419079e-05,0.8986382670752993,4.025122571011075e-05,1.1966078903108437,2.6584270832913518e-05,2.3980144313752206e-05,1.2227119981302645
2014-05-16,2.0552751262807784e-05,0.90402777743855,3.802846274530891e-05,1.1935867299917835,2.52738348357126e-05,2.4051649495014097e-05,1.2297056735877536
2014-05-19,2.1296152341554682e-05,0.9064771446137986,3.787940077788773e-05,1.1920499812964231,2.574595353036412e-05,2.3880698629228282e-05,1.208948598669002
2014-05-20,2.0908636850371392e-05,0.9105594583652362,3.71389727148904e-05,1.2237327391242276,2.5373835100108503e-05,2.297486617929833e-05,1.2135575973551713
2014-05-21,2.119414789263069e-05,0.9112846187413384,3.6682538468024935e-05,1.2281071056328732,2.540924209319981e-05,2.2534222472867722e-05,1.1988800975591347
2014-05-22,2.007249814887391e-05,0.9134181307473468,3.620673507618376e-05,1.2273641125409631,2.462436405164349e-05,2.2469495733189688e-05,1.2267712702728506
2014-05-23,2.2049522594442057e-05,0.9157273681454733,3.6564819195373365e-05,1.202907591505599,2.6001446228573122e-05,2.2477210645853962e-05,1.1792294421434417
2014-05-27,2.174082787467674e-05,0.9180439235222186,3.6074906600426446e-05,1.1710183758302577,2.5710120190388637e-05,2.1102411759710006e-05,1.1825731907999348
2014-05-28,2.1661197917021908e-05,0.9182542698002492,3.537733079195337e-05,1.1310735027324237,2.541948356234092e-05,3.1001848271603896e-05,1.1735031303308328
2014-05-29,2.1856321025887475e-05,0.9180114819647738,3.6393040412738675e-05,1.1349056959926642,2.5890820482434037e-05,3.0706875352551546e-05,1.1845918831338516
2014-05-30,2.8179051435749515e-05,0.9220461237291708,3.507099048378516e-05,1.125856273697864,2.8986104064619047e-05,3.1698222722956445e-05,1.0286401630909996
2014-06-02,2.8496658002674943e-05,0.9242448956183162,3.584036421414326e-05,1.1106693427905427,2.9537261851480317e-05,3.3645797299836166e-05,1.0365166978074303
2014-06-03,3.418588872187905e-05,0.9256436522844591,3.6816718630535045e-05,1.109823492712154,3.2838990934376885e-05,3.362030182073319e-05,0.960600767221238
2014-06-04,2.793146765100254e-05,0.9278603210513328,3.77863978988944e-05,1.101378175804134,3.0143746428531468e-05,3.3937815752961685e-05,1.0792038143204954
2014-06-05,4.136471088316827e-05,0.9243289542823144,3.671683926625817e-05,1.0485674322469565,3.6022528872809176e-05,3.4502687415690806e-05,0.8708517019386958
2014-06-06,3.9833023701562004e-05,0.9272366079519944,3.8025443231288493e-05,1.053110566250595,3.608688115794256e-05,3.4295650561126355e-05,0.9059538494570136
2014-06-09,5.1073182956276414e-05,0.928115942955515,3.808267914881436e-05,1.0553380557862042,4.093195067568555e-05,3.436268647482851e-05,0.8014372378304141
2014-06-10,4.95066057749403e-05,0.9225340471022313,3.0809027486408775e-05,1.0669303910211083,3.602906351591878e-05,3.5895114937334316e-05,0.7277627490704744
2014-06-11,4.7157992518462575e-05,0.926529968569994,3.239841652685484e-05,1.0707351704589698,3.6215877960465184e-05,3.626619140066491e-05,0.7679690340144674
2014-06-12,4.667919578081926e-05,0.9249493492258974,3.5990098016698984e-05,1.057536935782828,3.791151575308341e-05,3.454972289178425e-05,0.8121715706306462
2014-06-13,3.72024477228719e-05,0.9259402149552677,3.6435969362628937e-05,1.0483789002177089,3.40905390291632e-05,3.561106718266512e-05,0.9163520444436909
2014-06-16,2.938646502467408e-05,0.9286838009362408,2.6736662141437287e-05,1.0459679598645324,2.603125686690257e-05,3.6070619380087196e-05,0.885824710289096
2014-06-17,3.191330809025626e-05,0.9306642314153735,2.930298435578308e-05,1.04558172724253,2.8459997781195333e-05,3.604575377068309e-05,0.8917909011721888
2014-06-18,3.560112133469648e-05,0.9296629488432082,3.474234251969253e-05,1.0561325303855909,3.269541921529972e-05,3.542500008794599e-05,0.9183817247754807
2014-06-19,3.687128606172102e-05,0.9297818181991717,4.0783881280536617e-05,1.055024085724558,3.605532953854525e-05,3.5457641705070506e-05,0.9778701366204071
2014-06-20,3.6786047916274955e-05,0.9268241407062303,4.398004291162959e-05,1.0467235385075293,3.72792123377831e-05,3.546166882620271e-05,1.0134062898692076
2014-06-23,3.78482539714106e-05,0.9205589844007404,4.632000756161484e-05,1.046383382844386,3.85441840471955e-05,3.543573334577841e-05,1.0183873759754039
2014-06-24,3.933090292313687e-05,0.9131233347282653,4.7619312083480504e-05,1.066586353569735,3.951736316864436e-05,3.5085040047896694e-05,1.0047408076512223
2014-06-25,4.004889359785303e-05,0.9109318901638791,4.949026716453259e-05,1.0659082682460446,4.0554688198213055e-05,3.47167128531001e-05,1.0126294275552008
2014-06-26,4.4267929857314866e-05,0.9058883395874843,4.943941377082112e-05,1.0660162793973167,4.237951012959413e-05,3.480858932474821e-05,0.9573411331000224
2014-06-27,3.536085878696092e-05,0.9044934989605314,4.8273068310715805e-05,1.0627263267190246,3.736967352686279e-05,3.468254754634048e-05,1.0568089918857573
2014-06-30,3.524942345217237e-05,0.8994032442747704,4.231068904244382e-05,1.068414664672853,3.473405661093849e-05,3.487013986464975e-05,0.9853794249448321
2014-07-01,3.707778978776346e-05,0.9001707350535072,4.599906865868821e-05,1.0546458611428555,3.717545802310606e-05,3.357784908674483e-05,1.0026341439417414
2014-07-02,3.729144432547138e-05,0.8984828281634863,4.83907481230773e-05,1.0536445498050742,3.8167661470488615e-05,3.393740452585819e-05,1.023496465767585
2014-07-03,3.7850371933542936e-05,0.8977639172695829,5.131772917345601e-05,1.04393268842671,3.956680086978582e-05,3.333690729560035e-05,1.045347742929886
2014-07-07,3.637233936281704e-05,0.8992269909074713,5.2748610109453095e-05,1.0546759308314682,3.938768551415809e-05,3.438763075792162e-05,1.0829021779782357
2014-07-08,3.904012916123487e-05,0.9017136383235452,5.713983002321733e-05,1.0338295976342649,4.258863623090297e-05,3.290999507266166e-05,1.090893835289654
2014-07-09,3.921043801203444e-05,0.9040796718989457,5.722411345908648e-05,1.0265672643948212,4.282497200503128e-05,3.230345796882748e-05,1.0921829537300112
2014-07-10,3.784415060760939e-05,0.9083921778551607,5.11860319789828e-05,1.026424184310857,3.998052555889586e-05,3.276242573248797e-05,1.056451919701876
2014-07-11,4.137743263306523e-05,0.9070230672347636,5.2165005485872633e-05,1.0301042659473931,4.2139534220355545e-05,3.2877616805614604e-05,1.018418290812014
2014-07-14,3.5819786180035966e-05,0.9058522617203353,5.226181534363927e-05,1.0315051158765702,3.919323514304834e-05,3.3617188887976475e-05,1.0941783668405187
2014-07-15,3.740515266448331e-05,0.9057591508742046,5.3740753009848856e-05,1.0281133228383863,4.0609750374319054e-05,3.341312266269774e-05,1.08567262747409
2014-07-16,4.331224214055195e-05,0.9035118727313183,4.998060366511574e-05,1.0340614758033997,4.203779670951531e-05,3.3918446622352684e-05,0.9705753992854732
2014-07-17,4.7474517764657056e-05,0.8994865812661734,5.5905236767435174e-05,1.0053657630899275,4.63394863319267e-05,3.0566626694125744e-05,0.9760917754160877
2014-07-18,4.82618636397603e-05,0.8972964453410497,5.848185025595889e-05,0.9816032149944492,4.767037228876389e-05,2.9167297256286084e-05,0.9877441253530643
2014-07-21,3.56854935741795e-05,0.9027422403758922,5.332252068096814e-05,0.9713004395117232,3.937902451632414e-05,2.9531463846659903e-05,1.1035023078626303
2014-07-22,3.6878426197529086e-05,0.9031455633845695,5.13992621257781e-05,0.9806630751097024,3.932080356855166e-05,3.0732295036206386e-05,1.0662278091245179
2014-07-23,3.8554343811198455e-05,0.9070305701275011,5.053403591469658e-05,1.0327867115847995,4.00359902531533e-05,3.8415213262890824e-05,1.038430078053215
