Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_IWN,Predicted_Covariance,Future_Cov_45_IWN,Beta_Predicted
2013-11-15,4.488960878325864e-05,0.8307457550498819,6.197636776940148e-05,1.0299475776392817,4.381815639344241e-05,3.35341386506633e-05,0.9761313939047779
2013-11-18,4.304897041106976e-05,0.8312585165169112,6.342594503116877e-05,1.0403656246436506,4.343611414672769e-05,4.4695932871767516e-05,1.0089931009257862
2013-11-19,4.253689180732228e-05,0.8322279104318068,6.302249074290177e-05,1.05402217287455,4.3089646825906984e-05,4.57390391915335e-05,1.012994720467318
2013-11-20,3.986505410246521e-05,0.836841270350346,6.093760510122229e-05,1.0567742724882931,4.124601164283554e-05,4.648073729920963e-05,1.0346408043701847
2013-11-21,3.485111027762049e-05,0.8401937012300308,7.202758463793403e-05,1.0439362923288216,4.209564383614747e-05,4.6491641319269695e-05,1.2078709544923458
2013-11-22,3.677714977289896e-05,0.849919113587743,7.394495164236079e-05,1.0536687749761742,4.432215772706679e-05,4.905978767510447e-05,1.2051547768317745
2013-11-25,4.464079349966786e-05,0.8542191234411359,7.524715942045379e-05,1.0610446547131709,4.950856033175758e-05,5.015314038306728e-05,1.1090430176185362
2013-11-26,4.5604254902161166e-05,0.8551118404926144,7.434167755013367e-05,1.1045820964195043,4.978996038296473e-05,6.456913788855669e-05,1.0917832226353337
2013-11-27,5.098239319509307e-05,0.8651504702002336,7.539377039458079e-05,1.0976624034650588,5.363761868580397e-05,6.539520664032682e-05,1.0520812249936997
2013-11-29,5.306536742177139e-05,0.873108040369817,7.583595161286312e-05,1.0986638500089,5.538742128303576e-05,6.546116038095158e-05,1.0437583677280202
2013-12-02,5.1303727815654587e-05,0.8751812549325118,7.667955663015163e-05,1.0663688803510842,5.489240577990493e-05,6.795375544035363e-05,1.0699496531157588
2013-12-03,5.129816798105141e-05,0.8790645374554932,7.640005047512142e-05,1.0403469091568314,5.503240732031708e-05,6.959321617125322e-05,1.072794789487317
2013-12-04,4.926678581923591e-05,0.8785474985368387,7.331237142856785e-05,1.0403624009452472,5.279964411646583e-05,6.96723754000252e-05,1.071708722996306
2013-12-05,6.186383108747796e-05,0.8829978794245216,7.171336485798924e-05,1.050892334338248,5.881364780411938e-05,7.259426276612311e-05,0.9506952086584245
2013-12-06,6.149224160789946e-05,0.8853948164897041,6.984274503787917e-05,1.0613834158563962,5.8024016455097375e-05,7.047610637255709e-05,0.9435989799344614
2013-12-09,5.694825981469449e-05,0.8874077364828744,7.011787567432013e-05,1.074064089616903,5.607610167161189e-05,7.178672725960549e-05,0.9846850782461037
2013-12-10,5.3452041059883435e-05,0.8875937343400628,7.073499785520788e-05,1.0650219447318474,5.457748850471464e-05,7.147273846926433e-05,1.0210552753929516
2013-12-11,5.2671389427449466e-05,0.8881170359260956,7.389457213319556e-05,1.060464412257567,5.540690069459832e-05,6.780334799283007e-05,1.051935430162077
2013-12-12,5.926873458923956e-05,0.886984264126949,7.359667003643949e-05,1.0803671739959666,5.858114081868802e-05,6.999591242210088e-05,0.9883987101240328
2013-12-13,5.102150798536989e-05,0.8837964652867099,6.663432695741148e-05,1.0850520665033083,5.153210858387641e-05,7.095513170823284e-05,1.0100075560027142
2013-12-16,5.265033739264804e-05,0.8867842090122413,6.68117260003622e-05,1.0740380314879248,5.259505044516184e-05,6.956520277149827e-05,0.9989499222564542
2013-12-17,5.547285481711756e-05,0.8877022248887911,7.097335079185127e-05,1.082694985792375,5.570000337953441e-05,7.034644614842702e-05,1.0040947696520344
2013-12-18,5.7755345996717895e-05,0.8877226327035492,7.799630911187861e-05,1.1055873694965603,5.95813601592775e-05,6.51352010663279e-05,1.0316163660877968
2013-12-19,6.478693026373803e-05,0.8904665830095713,7.129090100956621e-05,1.1003555514110706,6.051713775332685e-05,6.476973362918838e-05,0.9340948476331649
2013-12-20,6.101338500649426e-05,0.8837438558209489,6.56010476948632e-05,1.1009300644613107,5.5910626049064184e-05,6.537325035674385e-05,0.9163665651907865
2013-12-23,6.0371580554275465e-05,0.8816248662474535,5.552558263883167e-05,1.1038921574575369,5.104423108968903e-05,6.506502845105786e-05,0.8455009893901829
2013-12-24,6.05937066863415e-05,0.8808267004401528,4.990858570500672e-05,1.0928418130379742,4.843863125176584e-05,6.569250402444491e-05,0.7994003651650584
2013-12-26,6.0130930524985e-05,0.8789463462802383,4.498216267535143e-05,1.1424978276545243,4.571213370902129e-05,7.291494957815097e-05,0.7602099836128005
2013-12-27,6.1029823506439453e-05,0.8911508379813524,5.2150647882998166e-05,1.14193196848475,5.027500597744104e-05,7.287730765401709e-05,0.8237776727657808
2013-12-30,6.103786899254316e-05,0.900577842145705,5.824397376657013e-05,1.1414650950520349,5.369655671652377e-05,7.292067785953903e-05,0.8797252853484079
2013-12-31,6.15980310886923e-05,0.9081144416122925,6.335827014651445e-05,1.1457142141217551,5.6731681134752234e-05,7.272218190691599e-05,0.9209982873164692
2014-01-02,6.274975633376732e-05,0.9146848206423394,7.10295696212263e-05,1.1459405598473773,6.10656642317057e-05,7.007918634719125e-05,0.9731617746353644
2014-01-03,6.287727487442676e-05,0.9213908672107359,7.47100864439208e-05,1.153148380213741,6.315102124929217e-05,7.130593170634659e-05,1.0043536615639292
2014-01-06,6.194585296328845e-05,0.9252611983626366,7.507250334000606e-05,1.1483658745786804,6.309732062245588e-05,7.070507206027075e-05,1.0185882929055774
2014-01-07,5.985294868622432e-05,0.9287836804953128,7.666923869758403e-05,1.1287896805612003,6.291698846020284e-05,7.215572322551937e-05,1.051192795697361
2014-01-08,5.957982003469859e-05,0.9327032989178853,7.831590432942128e-05,1.1216018084658397,6.371153812623034e-05,7.192306959193296e-05,1.0693476094611478
2014-01-09,5.8876921963223624e-05,0.9342417313487403,7.699472685686264e-05,1.1056015782480897,6.290168838027777e-05,7.282631432508115e-05,1.0683589814625185
2014-01-10,5.8643073362417135e-05,0.9358367535820994,7.774369493154616e-05,1.1116382133060432,6.318893672334224e-05,7.423266898224215e-05,1.0775174816100008
2014-01-13,6.549653155125348e-05,0.9389742585993003,8.675760224032975e-05,1.125199830333836,7.078098594771836e-05,7.105050060175691e-05,1.080682965514435
2014-01-14,6.384952094066409e-05,0.933714998159319,8.278724628529116e-05,1.126726055860409,6.788516454205453e-05,6.912763704585342e-05,1.063205542374246
2014-01-15,6.070372053025981e-05,0.9290218944634567,7.719691531908178e-05,1.096555346889748,6.35965530727411e-05,6.849125129606956e-05,1.047654946306615
2014-01-16,6.085694586035492e-05,0.9271576290790516,7.914863851389765e-05,1.099529620920484,6.434730718567783e-05,6.908561323040068e-05,1.0573535407664403
2014-01-17,6.130074788390541e-05,0.9266778919353421,7.929324875058688e-05,1.0884171478759364,6.460703261810308e-05,6.839320138989262e-05,1.0539354713984777
2014-01-21,6.022038567812545e-05,0.9183092624027334,8.015150667926372e-05,1.1126951652386243,6.379939734955624e-05,7.112155100052625e-05,1.0594318955471391
2014-01-22,6.0180607898710316e-05,0.9161858388373848,8.116473955949002e-05,1.111404192166979,6.403177776295794e-05,7.114983646407112e-05,1.0639935354380188
2014-01-23,6.197862719476769e-05,0.9170790395663327,8.39654017468013e-05,1.112078379508337,6.615732381412151e-05,6.997420861205224e-05,1.0674215743150017
2014-01-24,8.312838911315208e-05,0.9222881353132237,0.00010321343980225642,1.1454173550977176,8.542980796175655e-05,6.068188165162647e-05,1.0276851130300606
2014-01-27,7.785643656399444e-05,0.9217461121015921,9.109504548441634e-05,1.139484045198336,7.762577590725667e-05,6.020258600969224e-05,0.9970373591841932
2014-01-28,5.7778264472590076e-05,0.912143655944938,9.31542989963041e-05,1.1415849762112509,6.691861427462196e-05,5.985221028284617e-05,1.1581970293754331
2014-01-29,5.541992369045716e-05,0.9068503035877447,8.056607449246515e-05,1.1357418831202104,6.059609896899147e-05,5.663734800685116e-05,1.093399177296695
2014-01-30,5.718939038351772e-05,0.9075686088423873,9.810947174535229e-05,1.161617374019425,6.798180136979272e-05,6.005410329659648e-05,1.1887135168586345
2014-01-31,5.786696567157789e-05,0.9041801951800259,0.00010965661596672121,1.1501622910681266,7.202574596361513e-05,6.201047589728262e-05,1.2446781186419025
2014-02-03,7.055814511505822e-05,0.9098220073317612,0.00013337059193830252,1.1102316130866092,8.825921381328161e-05,4.578160004031494e-05,1.2508720810242175
2014-02-04,5.3287933521446234e-05,0.8942948192818155,0.00012786554923269265,1.093530232204017,7.381964094928148e-05,4.647454449544733e-05,1.3852974974075898
2014-02-05,5.1744253938995175e-05,0.8832433866528192,0.00013891370334485204,1.0819824352755183,7.488313256400855e-05,5.8253309073332885e-05,1.447177741750676
2014-02-06,5.460185755120456e-05,0.8772592822136043,0.00011847893956866605,1.1215732653678494,7.055897450261518e-05,5.8924618269534616e-05,1.2922449467299963
2014-02-07,6.356327391387762e-05,0.8737053606056305,0.00012054129183767781,1.1441305410511882,7.647791688981805e-05,5.7869245315104504e-05,1.203177749991899
2014-02-10,6.2547563500994e-05,0.8689108826267964,0.00012249295317574616,1.1377988500333698,7.605643896708781e-05,5.856158680149071e-05,1.2159776450105706
2014-02-11,5.609995653519849e-05,0.8728443588435517,0.0001227022192856305,1.1228151498105,7.241762551109284e-05,5.7537968136065905e-05,1.29086776503394
2014-02-12,5.280573476410588e-05,0.8735849632054756,0.00011022301005825413,1.1247514185552148,6.66471877284336e-05,5.7658444031213934e-05,1.2621202607285051
2014-02-13,5.31879934714369e-05,0.8744580790448154,0.00011223725748632376,1.1116807733130671,6.756383941011206e-05,5.66669708973095e-05,1.270283667429479
2014-02-14,5.362200748552388e-05,0.8735803425237143,0.00010865779248563422,1.121266798039946,6.668141792234274e-05,5.6931007983171254e-05,1.2435457202967355
2014-02-18,5.088126402858046e-05,0.8686198571168245,6.082851073555918e-05,1.119939848272035,4.832393496088262e-05,5.7043455040561264e-05,0.949739277973492
2014-02-19,5.093399391722896e-05,0.8689546484882054,6.887891297554918e-05,1.1036774700348302,5.146880905774816e-05,5.5001995121199904e-05,1.010500161078833
2014-02-20,5.128532994270177e-05,0.8679421095294055,7.430259920998878e-05,1.1136014407527457,5.357835055156543e-05,5.6635658048255435e-05,1.0447110433222428
2014-02-21,5.0142924359823583e-05,0.8651185120478875,7.568830659982059e-05,1.1061245480846424,5.329602621294663e-05,5.640305417959303e-05,1.062882288844913
2014-02-24,5.289213529725008e-05,0.8654359167032809,0.00011852113422730428,1.0871324491473442,6.852173715011558e-05,5.523259430360953e-05,1.2954995438363046
2014-02-25,4.99909412374215e-05,0.865133257433717,0.00010738901534219458,1.091095773462677,6.33882255438421e-05,5.55877528392327e-05,1.2679942400522728
2014-02-26,4.8822079787728685e-05,0.8655333063202137,9.996435691207167e-05,1.0923747575923477,6.0466455423032484e-05,5.565247296868785e-05,1.238506341514574
2014-02-27,4.902946505121921e-05,0.871240402440631,9.009163808983579e-05,1.087300917657949,5.790403471333947e-05,5.487770816523609e-05,1.181004823382212
2014-02-28,4.913560627678946e-05,0.8748017936159317,8.665980727941909e-05,1.085189766201384,5.708430051863222e-05,5.471182899813591e-05,1.1617705538640628
2014-03-03,5.060228536900576e-05,0.8788573356185699,8.422234593367788e-05,1.1109355970597303,5.737426233556917e-05,5.670197332482117e-05,1.133827492516994
2014-03-04,5.593664385448813e-05,0.8843183049205936,9.562166817278774e-05,1.051869506487116,6.467478229945666e-05,4.990266952638057e-05,1.1562149217907969
2014-03-05,4.9068183379191435e-05,0.8821024544179459,9.288014033144459e-05,1.0556452276260158,5.9549819819401325e-05,5.00919802217255e-05,1.213613704815795
2014-03-06,4.928243059442446e-05,0.881078480716492,9.033545713707889e-05,1.059830746871441,5.87881477551548e-05,5.0219348233785085e-05,1.1928824744655706
2014-03-07,4.8971813978785636e-05,0.8805618533989457,8.787786598052839e-05,1.103087372107529,5.776605562898432e-05,5.456973913701796e-05,1.1795776169126246
2014-03-10,4.912023117884392e-05,0.8800199638264005,8.276107898412113e-05,1.1000617587791368,5.610942234519035e-05,5.442004347167764e-05,1.1422874241144996
2014-03-11,5.148937537691702e-05,0.8804853338609268,8.362096545758942e-05,1.1191422751799025,5.777481011596816e-05,5.531093252496406e-05,1.1220724604452852
2014-03-12,4.8906113932888686e-05,0.8716325402594031,8.109376460313351e-05,1.1048066364404892,5.489196071619911e-05,5.6606087554752876e-05,1.1223946517509957
2014-03-13,5.192240840939531e-05,0.8638162731191271,8.08244152149599e-05,1.1386798248670245,5.595901756796887e-05,5.5225325261440287e-05,1.0777431032618114
2014-03-14,5.053194068255615e-05,0.858429651932016,7.987533413451922e-05,1.1596527435229398,5.4537351497461715e-05,5.624643799864283e-05,1.0792649314632052
2014-03-17,5.312543808337814e-05,0.8551932960178532,7.809642782202614e-05,1.189423964484869,5.508471852796063e-05,5.684208773718334e-05,1.036880268949641
2014-03-18,5.3640183376897774e-05,0.8536969401482681,7.842587015241388e-05,1.1556142976500183,5.537051013627837e-05,5.5735414806722304e-05,1.0322580321402448
2014-03-19,4.9711758607667365e-05,0.8586237480473204,7.570628790683472e-05,1.1664532880804963,5.267425910120222e-05,5.555076413866157e-05,1.0595935564644847
2014-03-20,4.924048797705463e-05,0.8639432444058365,7.328624554291646e-05,1.1833480592190049,5.1898836751098874e-05,5.591070908927905e-05,1.0539870517790766
2014-03-21,5.1299807125194504e-05,0.8646040847415318,7.231926420410386e-05,1.2544859070000982,5.266258202240289e-05,5.800789488957978e-05,1.0265649126883187
2014-03-24,5.150721281894852e-05,0.8687277772321688,7.29857113549417e-05,1.258459229819425,5.326435295163072e-05,5.7586165385776465e-05,1.0341144479872881
2014-03-25,5.187847468728203e-05,0.8689585993974477,7.244370669391697e-05,1.2690000933271015,5.32712658225245e-05,5.8172491272951605e-05,1.026847187463357
2014-03-26,4.894688218699071e-05,0.8670059257624714,8.092494697958649e-05,1.2328362585450297,5.456646180907529e-05,5.4727008599473855e-05,1.1148097564338464
2014-03-27,4.819111839496585e-05,0.8658211315162997,8.13500075865682e-05,1.2351250914019734,5.4211382483734734e-05,5.456762384322035e-05,1.124924763924918
2014-03-28,4.77393720640184e-05,0.8660804477380717,8.127287109400024e-05,1.238954536596573,5.394725936188113e-05,5.434263270561176e-05,1.130037053892078
2014-03-31,4.471229395078723e-05,0.867056661220964,7.422805959989099e-05,1.2133643428026133,4.9951094521432405e-05,5.176389670607147e-05,1.1171668932131122
2014-04-01,4.637295349124256e-05,0.8703191168419696,7.358654697929586e-05,1.242892349072958,5.084053519349036e-05,5.2988052496956884e-05,1.0963402450329478
2014-04-02,4.141854620280984e-05,0.8690780867004257,7.502323267780065e-05,1.2512238874664934,4.8445574660021664e-05,5.3607502550289676e-05,1.1696589837509823
2014-04-03,4.131197301210188e-05,0.864640601935046,7.283069134968851e-05,1.2481429346357154,4.7427563049565676e-05,5.3352232140708444e-05,1.148034324956407
2014-04-04,4.5815215175484866e-05,0.8686886134066403,8.089771953607483e-05,1.2244032261869169,5.2885563217673684e-05,4.777635929270843e-05,1.1543231438531378
2014-04-07,4.72141155464609e-05,0.8659211396572644,8.212098609465793e-05,1.248000533505461,5.391894043597401e-05,4.503812109386822e-05,1.1420089058517944
2014-04-08,4.530353492960697e-05,0.8543558974768983,5.9005419810027156e-05,1.2245931357405384,4.41723819846401e-05,4.582387410465857e-05,0.9750316846858759
2014-04-09,4.691297863661334e-05,0.8468426745484707,6.242667044017855e-05,1.245864315861802,4.5828360993740796e-05,4.4036692023377834e-05,0.9768802221817131
2014-04-10,5.810324280314903e-05,0.8489654850714926,7.800876255334209e-05,1.346588676572332,5.71560114259309e-05,3.234784877205491e-05,0.983697443868541
2014-04-11,5.691804938589508e-05,0.8523230527931039,8.28204800907249e-05,1.3745177250848184,5.8519163687335306e-05,2.9653301282885913e-05,1.0281301681753874
2014-04-14,5.793906540801691e-05,0.8572489845075681,8.72795372615113e-05,1.4012981671591886,6.096055883470165e-05,3.0016805260652828e-05,1.0521495023333025
2014-04-15,5.375893588153699e-05,0.8627547972938834,8.92634268723889e-05,1.418829459057862,5.976535347749262e-05,2.9467966089418944e-05,1.1117287293258808
2014-04-16,3.1303883437837385e-05,0.8444840652365923,8.704339015835036e-05,1.4533593092221668,4.408171341991757e-05,2.798404378690361e-05,1.4081867352801176
2014-04-17,3.0074876652121772e-05,0.8331576047020492,8.999208110149256e-05,1.4547154986369055,4.3344224560318315e-05,2.807470009046959e-05,1.441210385056073
2014-04-21,3.398061258211898e-05,0.8248813062945436,8.856383910484622e-05,1.457601906888344,4.52517397373318e-05,2.956796334093558e-05,1.3316928771656056
2014-04-22,3.465237531876505e-05,0.8202627269102319,9.149173283866624e-05,1.4597769769313285,4.618600612660947e-05,2.9606160530840168e-05,1.3328381013349666
2014-04-23,3.661275306357103e-05,0.8198827436242054,9.115631666615764e-05,1.4602745542464497,4.7365412427058804e-05,2.935253110743718e-05,1.293686173908251
2014-04-24,2.8915216768426475e-05,0.8181632015473627,8.335436173204025e-05,1.4699617938391802,4.0166809242093164e-05,2.9541409047215764e-05,1.3891235733689085
2014-04-25,3.367547480592454e-05,0.820872852304176,8.530085650189522e-05,1.4572354359581592,4.3995621071056544e-05,2.6532188011166033e-05,1.3064588197971412
2014-04-28,3.364553762091845e-05,0.8200855651108744,8.45549433373061e-05,1.4815858495862642,4.374137241580536e-05,2.7872361273423974e-05,1.3000646002045166
2014-04-29,3.9441733334885286e-05,0.8204836271841911,8.142005416468235e-05,1.515828230606185,4.649578761389203e-05,2.8086286354416868e-05,1.178847471512303
2014-04-30,4.001418281063408e-05,0.8216543874220676,8.217423338861802e-05,1.5042992592520332,4.711551962279951e-05,2.8245199864611865e-05,1.1774704945437044
2014-05-01,2.1991126094734782e-05,0.8127469018914595,7.858538060691639e-05,1.5441464599601558,3.378702378275775e-05,2.9694843443169254e-05,1.5363935269711904
2014-05-02,2.5114593555483047e-05,0.8052876902404598,7.555774733062426e-05,1.5320254221097396,3.507951967865691e-05,3.1193552800110684e-05,1.3967783154108944
2014-05-05,2.3421323104644024e-05,0.8005703770223755,7.381293946805308e-05,1.5165142802949203,3.328675650811086e-05,3.1269544561649505e-05,1.4212158877356804
2014-05-06,2.3724080850696792e-05,0.8004917457025943,7.658238119731054e-05,1.539376647017508,3.412054729693843e-05,2.926413338748709e-05,1.4382242039921345
2014-05-07,2.503936026433856e-05,0.7974668149121955,6.229998418089593e-05,1.5518459319073623,3.1496928339076115e-05,2.868775880993381e-05,1.2578966877174782
2014-05-08,2.245244272166245e-05,0.7956292337787249,6.446875870063246e-05,1.5255864396682777,3.0270332032132965e-05,2.8578945232730903e-05,1.3481977176108193
2014-05-09,2.6257615904936162e-05,0.7951772385617593,6.808147749292733e-05,1.5325197026267818,3.3620647390713825e-05,2.901263465404404e-05,1.2804150808068409
2014-05-12,2.5472098693136958e-05,0.7991601880979163,8.023302187079596e-05,1.4503658727410351,3.612790511509481e-05,2.5224438448303117e-05,1.4183324880422548
2014-05-13,2.7268227179962204e-05,0.8024924820342628,8.26012502374355e-05,1.405812430294976,3.808576950080824e-05,2.9228738010914627e-05,1.396708676712038
2014-05-14,2.54765910501542e-05,0.8012750695014529,8.703802419280434e-05,1.3474966198677565,3.773173714663911e-05,2.973425725805524e-05,1.481035554260731
2014-05-15,2.174205444419079e-05,0.7978734408788388,8.544434337353405e-05,1.4107910236207464,3.4389507526295945e-05,2.8272396176648446e-05,1.5817045999295802
2014-05-16,2.0552751262807784e-05,0.7988901233312603,8.242447703277658e-05,1.4103452316999507,3.288138750558278e-05,2.841949254918841e-05,1.599853327913566
2014-05-19,2.1296152341554682e-05,0.8013054811246978,8.253826697938553e-05,1.394443196906722,3.3595132541325896e-05,2.793530327033022e-05,1.5775212349402903
2014-05-20,2.0908636850371392e-05,0.8034672247689962,8.409731756110138e-05,1.3708661292430588,3.369163578038139e-05,2.5737209492026744e-05,1.6113740949010236
2014-05-21,2.119414789263069e-05,0.8001942099702786,8.304815442962688e-05,1.450942881218812,3.357131690260135e-05,2.6622978998203462e-05,1.5839899331019702
2014-05-22,2.007249814887391e-05,0.8051216903859856,8.53281098599244e-05,1.442981503059513,3.332025396604657e-05,2.6416828058417983e-05,1.6599953687337057
2014-05-23,2.2049522594442057e-05,0.8090896266297106,8.854024010317969e-05,1.3869136005823155,3.574922046519479e-05,2.5915497888636788e-05,1.6213149428553146
2014-05-27,2.174082787467674e-05,0.8169673798779006,9.4835844772245e-05,1.3429690684851965,3.709616491899162e-05,2.420106024692885e-05,1.7062903553088913
2014-05-28,2.1661197917021908e-05,0.8189811513219148,9.576962227805227e-05,1.2024237256213857,3.7301734721711945e-05,3.2957502593630745e-05,1.7220531784347584
2014-05-29,2.1856321025887475e-05,0.8227069847148685,0.00010002010935358633,1.2089442048179833,3.846603101595765e-05,3.271011779799485e-05,1.7599499463060133
2014-05-30,2.8179051435749515e-05,0.8191566013326759,8.855737366586604e-05,1.2074987034810518,4.092064631257395e-05,3.3996846431301417e-05,1.4521654998173479
2014-06-02,2.8496658002674943e-05,0.820640493522321,8.907496377211415e-05,1.1478859493155464,4.134545115615815e-05,3.477320970880926e-05,1.450887719966219
2014-06-03,3.418588872187905e-05,0.8213953038168296,9.271375865677704e-05,1.1490483919322372,4.6243185885521884e-05,3.480855649305439e-05,1.352698075563738
2014-06-04,2.793146765100254e-05,0.8216066166574872,8.613127928952208e-05,1.1451521540194534,4.029872028990992e-05,3.528666507654759e-05,1.4427713141834666
2014-06-05,4.136471088316827e-05,0.8237575600670184,9.330470628259483e-05,1.0551187767665933,5.1175982006484325e-05,3.471825675835976e-05,1.2371894040557254
2014-06-06,3.9833023701562004e-05,0.8257005369318648,8.824653031516354e-05,1.0469734845882273,4.895454559711497e-05,3.409579005748806e-05,1.2289939614901813
2014-06-09,5.1073182956276414e-05,0.8301543231719178,8.623893096272261e-05,1.0442198922598045,5.5094339176016935e-05,3.40006698060096e-05,1.0787332213694811
2014-06-10,4.95066057749403e-05,0.8324766821816912,7.739084732709595e-05,1.0419660064097866,5.152861319647821e-05,3.505522935294714e-05,1.040843184255654
2014-06-11,4.7157992518462575e-05,0.839919117885668,7.675737424915255e-05,1.0346621709964965,5.053301096883429e-05,3.50443857301354e-05,1.0715683232073625
2014-06-12,4.667919578081926e-05,0.8408029705189726,7.910102018898177e-05,1.0473530192612126,5.109130106100213e-05,3.421701442376803e-05,1.0945197363917702
2014-06-13,3.72024477228719e-05,0.8532641425577833,7.56546912687846e-05,1.0797306181082469,4.5267570277861276e-05,3.6676014342380066e-05,1.2167901051852288
2014-06-16,2.938646502467408e-05,0.8648009757969278,6.24863434480784e-05,1.074947405590164,3.705803610802661e-05,3.706998704403604e-05,1.26105797607542
2014-06-17,3.191330809025626e-05,0.8730095873859866,6.177451184653753e-05,1.0601737468064345,3.876230430803668e-05,3.6548804207117786e-05,1.2146125434069792
2014-06-18,3.560112133469648e-05,0.8777356208662205,6.501145164620021e-05,1.0643843643401083,4.22270258338098e-05,3.570178468661542e-05,1.1861150506137508
2014-06-19,3.687128606172102e-05,0.8811008557885671,6.520356521216172e-05,1.0618214675731263,4.320215765734037e-05,3.568609064133683e-05,1.171701946740391
2014-06-20,3.6786047916274955e-05,0.869138666450544,6.625949456982578e-05,1.0705450860855272,4.290962279727985e-05,3.6268712711298764e-05,1.1664646035078885
2014-06-23,3.78482539714106e-05,0.860728073910344,6.669468237355405e-05,1.0703316411801442,4.324486018148071e-05,3.6246740200813645e-05,1.1425853412986116
2014-06-24,3.933090292313687e-05,0.8571830341163316,6.826100163301247e-05,1.0616331238814394,4.441471230138735e-05,3.49221050343381e-05,1.1292573777974437
2014-06-25,4.004889359785303e-05,0.8543124863908416,6.610943906481193e-05,1.0515190696380994,4.3958589763284035e-05,3.424805556697145e-05,1.0976230755508463
2014-06-26,4.4267929857314866e-05,0.8581127737939624,6.406695602077607e-05,1.056479220232823,4.5698928624617376e-05,3.449717609191244e-05,1.032325856933336
2014-06-27,3.536085878696092e-05,0.8584963992431186,6.226913586477563e-05,1.046957924444632,4.028434432149809e-05,3.416793870692286e-05,1.139235462696191
2014-06-30,3.524942345217237e-05,0.8584535358852325,5.7267750273039414e-05,1.0536234510019773,3.856984237313102e-05,3.4387395003010025e-05,1.0941978221420816
2014-07-01,3.707778978776346e-05,0.8572906354336927,5.823981810338599e-05,1.0376169816904302,3.9837768508493474e-05,3.303568307117799e-05,1.0744375200498297
2014-07-02,3.729144432547138e-05,0.8592710757626675,6.223336987104171e-05,1.0426526859548766,4.139486344992664e-05,3.358336166572447e-05,1.110036476159023
2014-07-03,3.7850371933542936e-05,0.8585046716825075,6.208050244206288e-05,1.0316229506888783,4.161552234014553e-05,3.294380859263924e-05,1.0994745946806912
2014-07-07,3.637233936281704e-05,0.8598942488934844,6.593735074510019e-05,1.0203958054178004,4.211108279873898e-05,3.326992980296466e-05,1.1577776831640525
2014-07-08,3.904012916123487e-05,0.8607047219849858,6.567318994784419e-05,1.0195080345696783,4.358166964996284e-05,3.245409540508888e-05,1.1163300579762816
2014-07-09,3.921043801203444e-05,0.8573820207382584,6.37686442860932e-05,1.031605335937864,4.28725001980116e-05,3.246199325236836e-05,1.09339508487136
2014-07-10,3.784415060760939e-05,0.8580559371229343,6.059505902308385e-05,1.0338908929488435,4.108975844376691e-05,3.300075554871534e-05,1.0857624701320399
2014-07-11,4.137743263306523e-05,0.8607081310486331,5.947311769247565e-05,1.0426365238961988,4.26970655971415e-05,3.327760619326262e-05,1.0318925771876368
2014-07-14,3.5819786180035966e-05,0.8635336742484865,5.6476388623289466e-05,1.0192681199297604,3.883955375595886e-05,3.321838000391604e-05,1.0843044556643933
2014-07-15,3.740515266448331e-05,0.8679263457796684,5.60332429447108e-05,1.0137850152565666,3.9734839799084605e-05,3.2947460475324715e-05,1.0622825190822804
2014-07-16,4.331224214055195e-05,0.8673517429464718,4.7491685433793535e-05,1.0225227540121753,3.93377376851296e-05,3.353996282006054e-05,0.9082360030560243
2014-07-17,4.7474517764657056e-05,0.8634094607131393,5.040256355198621e-05,1.0278491618719947,4.223508737808199e-05,3.125020045664811e-05,0.8896369961555329
2014-07-18,4.82618636397603e-05,0.8631405057629189,4.752849988388951e-05,1.029612203894899,4.133905984948717e-05,3.0593833384981444e-05,0.8565574706781565
2014-07-21,3.56854935741795e-05,0.863745745740559,4.850194155503168e-05,1.0421332131446808,3.593447773550448e-05,3.168506679854556e-05,1.0069771813806474
2014-07-22,3.6878426197529086e-05,0.86381596386754,4.9686784740648655e-05,0.9978849812550168,3.697667553856811e-05,3.127199997073181e-05,1.0026641413739508
2014-07-23,3.8554343811198455e-05,0.8671067116439984,4.852014863117301e-05,0.97207618362739,3.750336762148714e-05,3.615704334975561e-05,0.9727403948344194
2014-07-24,3.79220014302475e-05,0.8650312382161278,4.5702321765839224e-05,0.9726772198245156,3.6011942500288594e-05,3.762349498118988e-05,0.9496319060724627
2014-07-25,3.58816002468109e-05,0.8655998912241717,4.899124710272275e-05,0.9633843373866108,3.6292120345114303e-05,3.686104727086506e-05,1.0114409640450719
2014-07-28,3.90148494586092e-05,0.8597623731540692,4.8457323502283074e-05,0.9799659723476628,3.7382910732141986e-05,3.7639272366229264e-05,0.9581713437546763
2014-07-29,3.5953585678647994e-05,0.8527339498505094,4.617129947335256e-05,0.9631601301262256,3.474327128660357e-05,4.0584858114504065e-05,0.9663367542013145
2014-07-30,3.539196672747045e-05,0.8474511023770761,4.209602142438521e-05,0.9643359754153918,3.271052566240907e-05,4.0634444992791616e-05,0.9242358842132358
2014-07-31,4.5379445989039353e-05,0.836998806932184,4.962197469168164e-05,0.9450143094949406,3.9718373471723214e-05,3.378687745971198e-05,0.8752502946227356
2014-08-01,4.584672797284814e-05,0.8343017364369043,4.921145030668043e-05,0.9483677374873344,3.9628752639963164e-05,3.3700900570225454e-05,0.8643747196840862
