Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AXP,Predicted_Covariance,Future_Cov_45_AXP,Beta_Predicted
2013-11-13,4.4902541372157916e-05,0.7153864948314547,8.510997132043224e-05,1.0706927350646744,4.422485525280977e-05,3.383459859589925e-05,0.9849076221826423
2013-11-14,4.545126757048379e-05,0.700248553040981,8.603926659317095e-05,1.0753150030877143,4.378986131528087e-05,3.352585496989596e-05,0.9634464263812558
2013-11-15,4.488960878325864e-05,0.6766729448334978,8.721583375796153e-05,1.149587169357441,4.233985742878717e-05,3.742949288411033e-05,0.9431995193635462
2013-11-18,4.304897041106976e-05,0.6751514301542388,8.848037917702769e-05,1.1635922854111873,4.166832702928106e-05,4.9989966456897406e-05,0.967928538856909
2013-11-19,4.253689180732228e-05,0.6760702254303796,8.797478207452685e-05,1.1911401912312602,4.135745309809022e-05,5.168924268524086e-05,0.9722725695479933
2013-11-20,3.986505410246521e-05,0.6663468092882334,9.165994076345758e-05,1.1992680328106675,4.0279705586334536e-05,5.274812591071123e-05,1.0104013776778917
2013-11-21,3.485111027762049e-05,0.658434344051942,9.706765938903271e-05,1.167928230990941,3.829640995961925e-05,5.201361500781791e-05,1.0988576735304512
2013-11-22,3.677714977289896e-05,0.6473783847781325,9.908823175759315e-05,1.1841480552962351,3.908033412395104e-05,5.5135023024702424e-05,1.0626254172842207
2013-11-25,4.464079349966786e-05,0.6392988298025676,0.00010000158699857713,1.2210137963650427,4.2714301461532384e-05,5.771451377351533e-05,0.9568445834604214
2013-11-26,4.5604254902161166e-05,0.6345249078546671,0.00010115207220231198,1.205412518312137,4.309617727709053e-05,7.046325244613533e-05,0.9450034293850117
2013-11-27,5.098239319509307e-05,0.6582142584623286,0.00010798838550498745,1.216677081899654,4.883890509499181e-05,7.248571959302847e-05,0.9579563067606727
2013-11-29,5.306536742177139e-05,0.6735892633154376,0.00011440140535016506,1.217045581852281,5.2482730721768125e-05,7.251464223922136e-05,0.9890203963844746
2013-12-02,5.1303727815654587e-05,0.6848034883270807,0.00011845421732262493,1.248085510009607,5.3384562645131484e-05,7.953354517239773e-05,1.0405591351364132
2013-12-03,5.129816798105141e-05,0.69153107037322,0.0001234355633038656,1.2401520721655606,5.5027879424892744e-05,8.295903076541474e-05,1.0727065232664648
2013-12-04,4.926678581923591e-05,0.6962587389423345,0.00012730321574088143,1.2476268993299025,5.5140088797227543e-05,8.355274047803406e-05,1.119214251149675
2013-12-05,6.186383108747796e-05,0.7118089460078768,0.0001298648732426212,1.2146877125607742,6.3801030819013e-05,8.390903245092663e-05,1.0313139308943826
2013-12-06,6.149224160789946e-05,0.7284703062585632,0.00013506610161570685,1.206790215791248,6.63888581116956e-05,8.013115180327302e-05,1.07962982606845
2013-12-09,5.694825981469449e-05,0.7441311938282518,0.00013909620118871834,1.1976138912263408,6.622887439365545e-05,8.004436849056664e-05,1.162965727296311
2013-12-10,5.3452041059883435e-05,0.7506948848729679,0.00013925054989526634,1.184958667177877,6.476555071284946e-05,7.952159233434066e-05,1.2116572057611656
2013-12-11,5.2671389427449466e-05,0.7568483171826434,0.0001438067531854258,1.1696647337010642,6.586972913610557e-05,7.47853337249116e-05,1.2505789167919281
2013-12-12,5.926873458923956e-05,0.7534873743424992,0.0001476042559114263,1.1511357632049368,7.04755131772459e-05,7.458093878326412e-05,1.1890841548360132
2013-12-13,5.102150798536989e-05,0.7562683109092685,0.00014231162664168695,1.1422776753267478,6.44425533242834e-05,7.46973029242524e-05,1.2630468182704813
2013-12-16,5.265033739264804e-05,0.7563584101532473,0.00014470546892495973,1.1388720881503855,6.601926607577248e-05,7.376449010211069e-05,1.2539191455398202
2013-12-17,5.547285481711756e-05,0.7553041106139496,0.0001423568205377295,1.147153632368399,6.711989160761587e-05,7.453454784804139e-05,1.2099592103001757
2013-12-18,5.7755345996717895e-05,0.740867147008384,0.00014154539017344233,1.1339606567058638,6.698603881784507e-05,6.680680099436653e-05,1.1598240415987073
2013-12-19,6.478693026373803e-05,0.7366636061105513,0.00013838144404522849,1.137715725432351,6.975122593790096e-05,6.696884873938671e-05,1.0766249558970307
2013-12-20,6.101338500649426e-05,0.7012579737308402,0.00012773268070419695,1.1381443637714272,6.190723195871407e-05,6.758303623160018e-05,1.0146500141259933
2013-12-23,6.0371580554275465e-05,0.7045473740358943,0.00013207348381914249,1.1402451595444458,6.291211568986655e-05,6.720772789781725e-05,1.0420816402728943
2013-12-24,6.05937066863415e-05,0.7171171923954924,0.00013302691412561682,1.1573886112664642,6.438336228501404e-05,6.957251735464768e-05,1.0625420659325133
2013-12-26,6.0130930524985e-05,0.7298402118634173,0.000141527031745325,1.2225618782417218,6.732811403332754e-05,7.80246890194705e-05,1.119691869816517
2013-12-27,6.1029823506439453e-05,0.7504315759019388,0.0001495083915235763,1.2218863233779294,7.168279673299231e-05,7.797993922983736e-05,1.1745535643803529
2013-12-30,6.103786899254316e-05,0.7617919769522535,0.00015410238653884424,1.2304265193472526,7.388235975829299e-05,7.86038366272294e-05,1.2104347838113256
2013-12-31,6.15980310886923e-05,0.7665901994583626,0.00015725611240118803,1.220393818298294,7.544847143950556e-05,7.746233760431729e-05,1.2248519977995824
2014-01-02,6.274975633376732e-05,0.7737213908667625,0.0001606880894778046,1.2106938884924603,7.769310338192442e-05,7.403913046970687e-05,1.2381419135505978
2014-01-03,6.287727487442676e-05,0.7765860838720222,0.00016197842610307488,1.2107735361742833,7.837274293581213e-05,7.486923327793496e-05,1.24643987978696
2014-01-06,6.194585296328845e-05,0.7665551874284319,0.0001616548512154554,1.2148395123386648,7.670857529894596e-05,7.479786465535949e-05,1.2383165559832792
2014-01-07,5.985294868622432e-05,0.7525906016452752,0.0001617048069017166,1.281215501400095,7.40394239431345e-05,8.189925253862052e-05,1.2370221612853525
2014-01-08,5.957982003469859e-05,0.7456614651013593,0.00016234811493337492,1.283523134061906,7.333561164772368e-05,8.230632564712219e-05,1.2308800463817091
2014-01-09,5.8876921963223624e-05,0.7420303968187452,0.00016339114511290626,1.2856421119343675,7.277940540972099e-05,8.468563937983452e-05,1.2361278915902107
2014-01-10,5.8643073362417135e-05,0.73654805863734,0.00016514855610925988,1.2784240814425414,7.248478265490041e-05,8.537024952966812e-05,1.2360331493361683
2014-01-13,6.549653155125348e-05,0.7404585737791453,0.00016890591547222636,1.2802708440163018,7.788114845404242e-05,8.08424263148033e-05,1.1890881335158567
2014-01-14,6.384952094066409e-05,0.7377604743845745,0.0001700330334669544,1.3344172407524664,7.687070376697452e-05,8.187004303901024e-05,1.2039354819656536
2014-01-15,6.070372053025981e-05,0.744939264020141,0.00017177587695392112,1.297764251820462,7.606933289193195e-05,8.105883368915628e-05,1.253124721638975
2014-01-16,6.085694586035492e-05,0.7471338676166969,0.00017242183013591858,1.2967955350565497,7.653315646142884e-05,8.148021942221647e-05,1.2575911488730516
2014-01-17,6.130074788390541e-05,0.7896948923039128,0.00017601665102823344,1.350309241816022,8.202931641072065e-05,8.484979503895443e-05,1.3381454426310115
2014-01-21,6.022038567812545e-05,0.7964457093148568,0.00017380991063174547,1.3656277683067233,8.148266249081762e-05,8.728856564280334e-05,1.3530744045104233
2014-01-22,6.0180607898710316e-05,0.797632429118407,0.0001712611122636399,1.3591762836734664,8.097677341116353e-05,8.701170194495908e-05,1.3455625697144027
2014-01-23,6.197862719476769e-05,0.7923765253611704,0.00016899015072552176,1.3256511979034882,8.109298253980092e-05,8.341263995252442e-05,1.3084023672380871
2014-01-24,8.312838911315208e-05,0.763705373864006,0.00016878382860566115,1.3118147843900858,9.046195014923192e-05,6.949727899698365e-05,1.0882196938292357
2014-01-27,7.785643656399444e-05,0.765392637962789,0.0001684677473336081,1.3027735141597605,8.765767071835181e-05,6.882969083055541e-05,1.1258885531744214
2014-01-28,5.7778264472590076e-05,0.7814009047856454,0.00016063298942679016,1.2844414656258731,7.527894549760749e-05,6.734203961915223e-05,1.3028938509103143
2014-01-29,5.541992369045716e-05,0.7863747244794167,0.00015191585328465718,1.275367991045626,7.215460547737981e-05,6.360024387513451e-05,1.301961472924298
2014-01-30,5.718939038351772e-05,0.7858402521513683,0.00014926639643106794,1.3036014270716452,7.260608639637877e-05,6.739449366882674e-05,1.2695726586605516
2014-01-31,5.786696567157789e-05,0.787619877968857,0.0001489940211441427,1.3456452001513337,7.313351445464222e-05,7.254984787649926e-05,1.2638214844322258
2014-02-03,7.055814511505822e-05,0.7767478930509086,0.00015099228829541832,1.409350728001852,8.01735372324531e-05,5.8116099906870656e-05,1.1362761464564466
2014-02-04,5.3287933521446234e-05,0.7691599254194821,0.00014760225991229653,1.4512685206619018,6.821464000749236e-05,6.167826133384874e-05,1.2801141928320177
2014-02-05,5.1744253938995175e-05,0.762746140116464,0.00014316132356963245,1.5153237522989091,6.564836825563382e-05,8.158415516824266e-05,1.2687083735525717
2014-02-06,5.460185755120456e-05,0.7577179456946884,0.00014275928153449944,1.4699653305669538,6.689804999817233e-05,7.722825485208025e-05,1.225197328413903
2014-02-07,6.356327391387762e-05,0.7530460206679749,0.00013965112982429432,1.4828020400149653,7.094909722613329e-05,7.499899000032415e-05,1.1161963954572693
2014-02-10,6.2547563500994e-05,0.7518843129932277,0.0001383463549827803,1.4667467966448984,6.994232790970597e-05,7.549227163044644e-05,1.1182262584632006
2014-02-11,5.609995653519849e-05,0.7639736939686675,0.00014106416743873612,1.5293908593103016,6.796229282045253e-05,7.837268899109377e-05,1.2114500084828288
2014-02-12,5.280573476410588e-05,0.7310769446295415,0.00014163320984898512,1.52357464569812,6.322461333385124e-05,7.810342977758094e-05,1.1973058156711318
2014-02-13,5.31879934714369e-05,0.7079508263528183,0.00014421200153185413,1.541450899938282,6.200269953610911e-05,7.857413331536974e-05,1.1657273660719294
2014-02-14,5.362200748552388e-05,0.6911515136382408,0.00014610770998140478,1.5531425186485848,6.117604052792495e-05,7.885899170719516e-05,1.140875610530628
2014-02-18,5.088126402858046e-05,0.6928657098194746,0.00014498228741531647,1.5465570864170135,5.950938856622867e-05,7.877294460305823e-05,1.1695737065966307
2014-02-19,5.093399391722896e-05,0.7321941843435478,0.00014761711068364888,1.5780087445938842,6.348900069420049e-05,7.864039234997218e-05,1.2464956272106646
2014-02-20,5.128532994270177e-05,0.7624636851818901,0.00015020163948611535,1.5557342087344856,6.691956008231191e-05,7.912169240756475e-05,1.3048479976062821
2014-02-21,5.0142924359823583e-05,0.7844263028128974,0.0001518318604992671,1.5510863911161716,6.844448087491821e-05,7.90923679497441e-05,1.3649878172992744
2014-02-24,5.289213529725008e-05,0.7992364320921488,0.000154434189594839,1.5423559590088636,7.22341470911714e-05,7.836057236862521e-05,1.365687860496094
2014-02-25,4.99909412374215e-05,0.8040673907184818,0.00015208456118481837,1.53414534718163,7.01101136146154e-05,7.815967621975994e-05,1.402456362676632
2014-02-26,4.8822079787728685e-05,0.8088700159781865,0.00015448445465736664,1.5348868290984845,7.024724022509255e-05,7.819683416584001e-05,1.4388416169593214
2014-02-27,4.902946505121921e-05,0.8002656670175954,0.00015487932837852976,1.5322639393362554,6.973639468328009e-05,7.733565927281126e-05,1.4223364381077612
2014-02-28,4.913560627678946e-05,0.8006547445996761,0.00015653076798540739,1.5262081404763523,7.021716632443912e-05,7.694657782260127e-05,1.4290485382208076
2014-03-03,5.060228536900576e-05,0.7892011451315141,0.00015958725192989623,1.513354054065632,7.09205133666612e-05,7.724134633164147e-05,1.4015278726936806
2014-03-04,5.593664385448813e-05,0.7846161126569431,0.00016943041323859502,1.4887018996466594,7.638377362945054e-05,7.062682059247647e-05,1.3655408756405363
2014-03-05,4.9068183379191435e-05,0.8085765191754373,0.0001676832213580739,1.4857788982879556,7.334422425977134e-05,7.050248060541064e-05,1.4947409748793503
2014-03-06,4.928243059442446e-05,0.8006052183820914,0.00016744703731972856,1.472905135078188,7.272826211015034e-05,6.979259293257168e-05,1.4757442202612956
2014-03-07,4.8971813978785636e-05,0.7900582623779704,0.00016390522069366183,1.4552674679359114,7.078294179192411e-05,7.199209066107435e-05,1.445381251807151
2014-03-10,4.912023117884392e-05,0.7826682616976585,0.00016015077834304915,1.453284185823425,6.941805654422599e-05,7.189395316948862e-05,1.413227398940344
2014-03-11,5.148937537691702e-05,0.7748292481981677,0.00016188083930084523,1.458264192138583,7.07395905069885e-05,7.207122286751494e-05,1.3738677152160883
2014-03-12,4.8906113932888686e-05,0.7818430866680051,0.00016000290801659105,1.4406125054534384,6.91616134005308e-05,7.381150232668965e-05,1.4141711094739133
2014-03-13,5.192240840939531e-05,0.7828680112294407,0.00016423577334480553,1.3981672590704155,7.229359837883713e-05,6.781031855120229e-05,1.3923390804374876
2014-03-14,5.053194068255615e-05,0.7795931993912694,0.00016191701957129017,1.4021086906672775,7.051756075545263e-05,6.800623719251811e-05,1.3955047006495755
2014-03-17,5.312543808337814e-05,0.7720798610990888,0.00016039369596238854,1.404868286009601,7.127006159733867e-05,6.713808428025841e-05,1.3415430379224977
2014-03-18,5.3640183376897774e-05,0.7676165519204186,0.00015777104271877436,1.4149378298282087,7.06159987022386e-05,6.824261955876425e-05,1.316475713851719
2014-03-19,4.9711758607667365e-05,0.789881212941115,0.00015155193882816342,1.4140459070098166,6.856020323285284e-05,6.734202857862011e-05,1.3791546538101824
2014-03-20,4.924048797705463e-05,0.8017944707023323,0.00015048480129808354,1.4095423867329773,6.901930004871723e-05,6.659791573550075e-05,1.401677824169396
2014-03-21,5.1299807125194504e-05,0.8038387687557832,0.00014742265532954828,1.5155610423192132,6.990511088956094e-05,7.008010624194933e-05,1.3626778502102583
2014-03-24,5.150721281894852e-05,0.8007679022271356,0.00014633634950902464,1.520674692746564,6.952112479828968e-05,6.958495140683571e-05,1.3497357164842394
2014-03-25,5.187847468728203e-05,0.7998640465768401,0.0001342389591872959,1.5270050057023967,6.674966084134666e-05,6.999974691497458e-05,1.2866542673759507
2014-03-26,4.894688218699071e-05,0.8121662598549335,0.00013947419258186628,1.5228713318045357,6.710492389036562e-05,6.760199652946457e-05,1.3709744296685975
2014-03-27,4.819111839496585e-05,0.8188231700915984,0.00014283133094164952,1.5355430453098693,6.793371540557605e-05,6.784003974563596e-05,1.409672937008919
2014-03-28,4.77393720640184e-05,0.8225722028283476,0.0001419416900096688,1.5382471319056832,6.771226889559233e-05,6.747011002457035e-05,1.418373681262299
2014-03-31,4.471229395078723e-05,0.8198643106671634,0.00014167372437830586,1.6020221407523925,6.52529443939559e-05,6.834460655338107e-05,1.4593960324598159
2014-04-01,4.637295349124256e-05,0.8196287329399833,0.0001442343288595406,1.59667404772,6.70322615786162e-05,6.807077726741223e-05,1.4455033922149276
2014-04-02,4.141854620280984e-05,0.8188338309884027,0.0001472818701533829,1.647799672398666,6.395401997896036e-05,7.059841649869681e-05,1.544091375535091
2014-04-03,4.131197301210188e-05,0.821814272767066,0.00014916922940862775,1.658381058815367,6.451359910068686e-05,7.088797987186838e-05,1.561619898468377
2014-04-04,4.5815215175484866e-05,0.823706049317144,0.00015370998502413588,1.6590509714965136,6.912388848507384e-05,6.473636593230774e-05,1.5087539853367564
2014-04-07,4.72141155464609e-05,0.8245077454231359,0.000158758069343181,1.5654935781971986,7.13836208798928e-05,5.6495880773764104e-05,1.5119126992784178
2014-04-08,4.530353492960697e-05,0.8361936381858849,0.00015311347716721738,1.5429251045714736,6.964334365465578e-05,5.773575212966132e-05,1.5372606963864568
2014-04-09,4.691297863661334e-05,0.841284614182159,0.00015351001425078478,1.483170501725157,7.139335751395473e-05,5.242458730945343e-05,1.5218252941678623
2014-04-10,5.810324280314903e-05,0.8507558344642717,0.00016431958582564728,1.3293199898972836,8.312847008222181e-05,3.193301915498255e-05,1.430702764110035
2014-04-11,5.691804938589508e-05,0.847022806876861,0.0001556206303788928,1.348611668639193,7.971750422154666e-05,2.9094414276327893e-05,1.4005663419889005
2014-04-14,5.793906540801691e-05,0.8487088065946374,0.0001519900030650294,1.3419052567600074,7.964379819665628e-05,2.874456679842046e-05,1.374613098015836
2014-04-15,5.375893588153699e-05,0.8494560151299988,0.0001471196945575151,1.3636831885911644,7.554428847393909e-05,2.832262165235767e-05,1.4052415144601864
2014-04-16,3.1303883437837385e-05,0.8207606051894132,0.00013712879167244608,1.3113847890349506,5.377494024995897e-05,2.525036247056755e-05,1.7178360747714945
2014-04-17,3.0074876652121772e-05,0.8067728259305688,0.00012948560927952092,1.318030086206447,5.034588059095044e-05,2.5436794627633034e-05,1.6740178579385314
2014-04-21,3.398061258211898e-05,0.8024307393991329,0.0001221997100890955,1.35146085797239,5.1708060337431164e-05,2.741485512360679e-05,1.521693001044972
2014-04-22,3.465237531876505e-05,0.7988568907843223,0.00011630940692726065,1.3419941395197028,5.071575685946951e-05,2.7217372621938575e-05,1.4635578771422855
2014-04-23,3.661275306357103e-05,0.793162572809751,0.00011122542305615924,1.3598774412265564,5.061513962783439e-05,2.7334479519505432e-05,1.3824456068613824
2014-04-24,2.8915216768426475e-05,0.7791055913485638,0.0001086795207559609,1.3639775503069098,4.36750493782679e-05,2.7411473491156604e-05,1.510452082308378
2014-04-25,3.367547480592454e-05,0.758259413311668,0.00010757126511560116,1.4383794510652284,4.5637601570646904e-05,2.6188873180926514e-05,1.3552177611054161
2014-04-28,3.364553762091845e-05,0.7447864511955455,0.0001060278238989551,1.4165983771006063,4.448416344198414e-05,2.664978324200391e-05,1.3221415553879272
2014-04-29,3.9441733334885286e-05,0.7339754092389271,0.00010443685081710739,1.410876934657737,4.710710225136011e-05,2.6141678059256332e-05,1.1943466543772554
2014-04-30,4.001418281063408e-05,0.726687824509721,0.00010492630138136242,1.4273010541816038,4.70865685153912e-05,2.6799457152146483e-05,1.1767469733975817
2014-05-01,2.1991126094734782e-05,0.7263047193103901,0.00010099079532926784,1.418811858355315,3.42281555252383e-05,2.7284585433858524e-05,1.5564530610114307
2014-05-02,2.5114593555483047e-05,0.7262530770160338,9.712607995051682e-05,1.4273063906826309,3.586897719073772e-05,2.9061369750889715e-05,1.428212529559602
2014-05-05,2.3421323104644024e-05,0.7250750602154631,9.22777690469384e-05,1.4060618986749456,3.370832892753637e-05,2.899208782162165e-05,1.4392154011509546
2014-05-06,2.3724080850696792e-05,0.7234506123529986,9.011670082597599e-05,1.375295388811183,3.3450778395228224e-05,2.6144886492427486e-05,1.4099925980586832
2014-05-07,2.503936026433856e-05,0.719179261718945,8.625862815276319e-05,1.3033904203491804,3.342335512849193e-05,2.4094756602672573e-05,1.3348326305322578
2014-05-08,2.245244272166245e-05,0.7271355101289387,8.43883370771485e-05,1.2976356701950666,3.165106787427738e-05,2.4308723377618993e-05,1.4096937365189204
2014-05-09,2.6257615904936162e-05,0.7329720227797445,8.165241661661982e-05,1.2919323192669674,3.3939040893667116e-05,2.445799575196222e-05,1.2925408390670734
2014-05-12,2.5472098693136958e-05,0.738402396620299,8.260931029941914e-05,1.3129106077061028,3.387193132285201e-05,2.2833847262014243e-05,1.3297660208885045
2014-05-13,2.7268227179962204e-05,0.7445345795568153,8.330041218373539e-05,1.3244688843957124,3.548435374825347e-05,2.7537495893024456e-05,1.3013076909645527
2014-05-14,2.54765910501542e-05,0.7535621374880846,8.358895467458106e-05,1.2460417665533925,3.47747626405808e-05,2.7495524585891883e-05,1.3649692210438147
2014-05-15,2.174205444419079e-05,0.7477267236168428,8.11922567847007e-05,1.275728047485702,3.141597180597684e-05,2.5565720342911534e-05,1.4449403521924673
2014-05-16,2.0552751262807784e-05,0.7393476503716703,7.840213535609799e-05,1.289253611523773,2.9678888062443894e-05,2.5979407440935818e-05,1.4440348001559649
2014-05-19,2.1296152341554682e-05,0.7368885065147343,7.974241436644568e-05,1.277755907000762,3.036666130127101e-05,2.5597671419461755e-05,1.4259224302230997
2014-05-20,2.0908636850371392e-05,0.7349365351651442,8.074773389519675e-05,1.2475380112215202,3.0197978318769622e-05,2.3421796234621054e-05,1.4442825008093834
2014-05-21,2.119414789263069e-05,0.7342833087710688,8.210854573522281e-05,1.3127425040865317,3.063132735369986e-05,2.4087175703971824e-05,1.4452728889539608
2014-05-22,2.007249814887391e-05,0.7316198965595593,7.891550450183489e-05,1.3126813454521344,2.911839208520227e-05,2.4031408112146485e-05,1.4506610920691922
2014-05-23,2.2049522594442057e-05,0.7293562422872572,7.68681310129393e-05,1.277313717933483,3.0027035712413914e-05,2.3867543692940513e-05,1.36179981148357
2014-05-27,2.174082787467674e-05,0.738345456859399,8.735431835561848e-05,1.1340223139448025,3.2176576566948304e-05,2.0435721853293194e-05,1.4800069598281906
2014-05-28,2.1661197917021908e-05,0.7374930637395448,9.213267519105144e-05,1.2843174113111075,3.294625201312961e-05,3.520214506118206e-05,1.520980147974163
2014-05-29,2.1856321025887475e-05,0.7374569094185406,9.598240646555151e-05,1.330682327212941,3.377699399535429e-05,3.600395742117691e-05,1.5454107740889926
2014-05-30,2.8179051435749515e-05,0.7493693982029199,9.315881697000192e-05,1.3115704858728845,3.8394686091927824e-05,3.692696336940421e-05,1.362525852918462
2014-06-02,2.8496658002674943e-05,0.7592610322468661,9.175632377967044e-05,1.253407631739849,3.882451854264895e-05,3.796980567198367e-05,1.3624235704763887
2014-06-03,3.418588872187905e-05,0.7615937098768175,9.099087932997188e-05,1.253839887117583,4.247620584893606e-05,3.798304479638593e-05,1.2425069944649758
2014-06-04,2.793146765100254e-05,0.772679930827522,8.724311866973515e-05,1.2407266577089306,3.814275877038676e-05,3.8231693376682636e-05,1.3655837654852951
2014-06-05,4.136471088316827e-05,0.7762494312509626,8.411498560173432e-05,1.2521160962934974,4.578813757597947e-05,4.120037391013966e-05,1.1069372080299282
2014-06-06,3.9833023701562004e-05,0.7944492887802884,8.522036208787814e-05,1.1734330056868596,4.628705027670726e-05,3.821407704910691e-05,1.1620270312266596
2014-06-09,5.1073182956276414e-05,0.8034343923063747,8.435115879800569e-05,1.162948892268853,5.2734205512106716e-05,3.7866584979268076e-05,1.0325224013794538
2014-06-10,4.95066057749403e-05,0.8065408727413451,8.219564601997609e-05,1.1521264650997882,5.144964272104752e-05,3.87613964651641e-05,1.0392480339884413
2014-06-11,4.7157992518462575e-05,0.7965400686139185,7.764232819197318e-05,1.1452961890927245,4.819861475122288e-05,3.879160034155302e-05,1.0220667203412632
2014-06-12,4.667919578081926e-05,0.7924575969481454,7.7901492593113e-05,1.1817039906707605,4.778709222539266e-05,3.860625954172322e-05,1.023734265898142
2014-06-13,3.72024477228719e-05,0.7929120106909654,8.015016470020863e-05,1.1763583594639138,4.329751421871133e-05,3.995824082405705e-05,1.163835093358446
2014-06-16,2.938646502467408e-05,0.7930646794945246,7.915028632868511e-05,1.1995565989090495,3.8247982042388525e-05,4.136718443050997e-05,1.3015509694777494
2014-06-17,3.191330809025626e-05,0.7956774461810932,8.28350899370292e-05,1.2012468628785236,4.091006169844566e-05,4.1412208638456036e-05,1.2819122850801006
2014-06-18,3.560112133469648e-05,0.7920979260473948,9.082654084214161e-05,1.198431390309678,4.504194147214105e-05,4.019801576570861e-05,1.2651832241093945
2014-06-19,3.687128606172102e-05,0.7903969462949573,0.00010169354138248713,1.199846946640107,4.839896588571525e-05,4.0324902256302666e-05,1.312646534886181
2014-06-20,3.6786047916274955e-05,0.8038403110595669,0.00011052940286993702,1.2332414297889378,5.125665483942501e-05,4.178065893911639e-05,1.393372154466964
2014-06-23,3.78482539714106e-05,0.7950156266922879,0.00011722375648010973,1.2339939780257825,5.29549310619047e-05,4.178915899519886e-05,1.3991380184117665
2014-06-24,3.933090292313687e-05,0.7954219764036502,0.00012350172372262085,1.2232655215646795,5.543717021616614e-05,4.0238954557843085e-05,1.4095066753108931
2014-06-25,4.004889359785303e-05,0.7967300209757019,0.00013097340541185014,1.2266553506103297,5.770294819197429e-05,3.9952257474212327e-05,1.440812542074013
2014-06-26,4.4267929857314866e-05,0.7979745296612374,0.00013755028350807938,1.23294487813132,6.226792317784198e-05,4.025930255698215e-05,1.4066147520009407
2014-06-27,3.536085878696092e-05,0.8055632646858236,0.00012693317124101822,1.223769973221097,5.3969528069878804e-05,3.993827875993357e-05,1.526250490550295
2014-06-30,3.524942345217237e-05,0.8109395113782137,0.00011821777678769054,1.2196800170597597,5.234869551356563e-05,3.980702829272294e-05,1.485093666413981
2014-07-01,3.707778978776346e-05,0.8109362102789669,0.0001113643293214911,1.2279755573997324,5.210947108459086e-05,3.909632557027085e-05,1.40540931330778
2014-07-02,3.729144432547138e-05,0.8116058534685937,0.00010616993606457352,1.216493225161563,5.106820000823029e-05,3.9182685178708264e-05,1.369434757273504
2014-07-03,3.7850371933542936e-05,0.8095975160991494,0.00010307404211871806,1.2135075800838615,5.0568363192846336e-05,3.8752105521987704e-05,1.3360070353240767
2014-07-07,3.637233936281704e-05,0.81428203814171,9.901791680028347e-05,1.2266022032825878,4.886718980051935e-05,3.9993274161553846e-05,1.343526170067456
2014-07-08,3.904012916123487e-05,0.8164190668281445,9.590814329364165e-05,1.2404156355166311,4.995701760334627e-05,3.948626789784215e-05,1.2796324878184928
2014-07-09,3.921043801203444e-05,0.8194662740492654,9.333065300525754e-05,1.245956258180956,4.95728723548219e-05,3.920707099585285e-05,1.2642774441746107
2014-07-10,3.784415060760939e-05,0.8202584483994967,9.078157394102276e-05,1.2561843972557862,4.807828275994081e-05,4.0096140222022304e-05,1.2704283750068794
2014-07-11,4.137743263306523e-05,0.8190713159804345,8.88430596206439e-05,1.255817733298529,4.966097485104242e-05,4.008166510708661e-05,1.2001946880425276
2014-07-14,3.5819786180035966e-05,0.8239897839099792,8.70205519573249e-05,1.2863045281916816,4.600385633850732e-05,4.1921209721710844e-05,1.2843140968872508
2014-07-15,3.740515266448331e-05,0.8272293324896731,8.619299166934525e-05,1.29711013357555,4.6970763411677324e-05,4.215537240635594e-05,1.2557297608967304
2014-07-16,4.331224214055195e-05,0.834991209383903,9.028556955354978e-05,1.3250930858253465,5.221513528682078e-05,4.346462966942684e-05,1.2055514262544567
2014-07-17,4.7474517764657056e-05,0.8290651106686878,9.312528613081017e-05,1.3130470012666415,5.512552394509813e-05,3.99212097656928e-05,1.1611602716718263
2014-07-18,4.82618636397603e-05,0.8309427987155428,9.505364863593233e-05,1.336338331906571,5.628045093842909e-05,3.9707874593614725e-05,1.1661474856943304
2014-07-21,3.56854935741795e-05,0.8408540278675787,9.412390198846486e-05,1.3260028347431685,4.873224560427873e-05,4.031585200813035e-05,1.3656037992855254
2014-07-22,3.6878426197529086e-05,0.8423639548616628,9.343199679889396e-05,1.286433147475356,4.944629775146189e-05,4.031460349228075e-05,1.3407919710731817
2014-07-23,3.8554343811198455e-05,0.8467361023300316,9.515117736902951e-05,1.2683601218281595,5.1285172236026745e-05,4.717752855224886e-05,1.3302047750357642
2014-07-24,3.79220014302475e-05,0.8481001404553582,9.771772421838051e-05,1.313633984684551,5.1627302296016106e-05,5.081182186914647e-05,1.3614076353796276
2014-07-25,3.58816002468109e-05,0.8493012259038244,0.0001002711867936032,1.2984986856631602,5.094314235546084e-05,4.9683204901615584e-05,1.4197566999534417
2014-07-28,3.90148494586092e-05,0.8499951827127111,9.836565336046588e-05,1.299036132888381,5.265664353126676e-05,4.989435980335532e-05,1.349656458039909
2014-07-29,3.5953585678647994e-05,0.8482210818015731,9.69679250336549e-05,1.3188824918631552,5.008344776089396e-05,5.557399764352284e-05,1.3930028623163828
2014-07-30,3.539196672747045e-05,0.8248511664136953,9.582760926667745e-05,1.3211674118407215,4.803671141947858e-05,5.5670332634418145e-05,1.3572772541683469
2014-07-31,4.5379445989039353e-05,0.8273199048805167,9.573410291429764e-05,1.2614734355975303,5.4530113814111755e-05,4.510116720877448e-05,1.2016478523621155
2014-08-01,4.584672797284814e-05,0.8319236527363733,9.544367207787889e-05,1.2317801961565142,5.5031482824253305e-05,4.377215743866248e-05,1.2003361037421179
