Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AAPL,Predicted_Covariance,Future_Cov_45_AAPL,Beta_Predicted
2013-11-08,4.3778322206368926e-05,0.20229382896792916,0.00016701767477151993,0.345586210104034,1.7297901028095065e-05,1.1119114472324032e-05,0.3951248050702716
2013-11-11,4.088414418239951e-05,0.1801960205567199,0.00016304076376683646,0.3532390625853686,1.4711967335075843e-05,1.1399664751920297e-05,0.35984530505127454
2013-11-12,3.99781619662566e-05,0.1849947146536007,0.00015678562728950693,0.4425874181687684,1.464616276500648e-05,1.4462666839680876e-05,0.36635408044443146
2013-11-13,4.4902541372157916e-05,0.20759371804125715,0.00013894436652655626,0.4794951305705798,1.639721683039155e-05,1.5152363269340556e-05,0.3651734696815788
2013-11-14,4.545126757048379e-05,0.20781732989126514,0.00014517411823790252,0.4442084841596336,1.6881046213048382e-05,1.384940149962578e-05,0.371409800328891
2013-11-15,4.488960878325864e-05,0.20464652037253875,0.0001497722658202547,0.4002271065821876,1.6780039350862672e-05,1.3031023690199278e-05,0.37380676298343474
2013-11-18,4.304897041106976e-05,0.24172576082381064,0.00015534436689129357,0.5020469061970095,1.976751491147203e-05,2.1568816083812988e-05,0.45918670580769444
2013-11-19,4.253689180732228e-05,0.2412249350068682,0.00016389512522033012,0.4802642719432662,2.0141327564187772e-05,2.0840952801588597e-05,0.4735025693795675
2013-11-20,3.986505410246521e-05,0.2267546990897798,0.00017024246322253235,0.2008837962462545,1.868041077375344e-05,8.835592618094816e-06,0.46859113061126545
2013-11-21,3.485111027762049e-05,0.23573033672969979,0.00017578585082058223,0.1989398251943354,1.8450823031160705e-05,8.859773402858152e-06,0.5294185144801206
2013-11-22,3.677714977289896e-05,0.21885640014251936,0.0001835350199660348,0.1890408204046926,1.7980748120568835e-05,8.801914540166083e-06,0.48891086534984357
2013-11-25,4.464079349966786e-05,0.3047418343228537,0.00019288749126155293,0.1822995455024767,2.827808935707819e-05,8.616880219642264e-06,0.633458483601744
2013-11-26,4.5604254902161166e-05,0.29364202707208303,0.00020121406177454958,0.1148152653474462,2.8128725806327904e-05,6.711608601987473e-06,0.6168004688745587
2013-11-27,5.098239319509307e-05,0.22939784370263563,0.000225224334032525,0.1291050981091427,2.4581427290103616e-05,7.69166780470482e-06,0.4821552255508774
2013-11-29,5.306536742177139e-05,0.183794435912854,0.00024783432421362746,0.126885694567306,2.1077479458886454e-05,7.5601693839763576e-06,0.3971984079816037
2013-12-02,5.1303727815654587e-05,0.1662216991832659,0.0002675037333386981,0.1210936605670939,1.9472741681534815e-05,7.716625219637276e-06,0.3795580264947724
2013-12-03,5.129816798105141e-05,0.12884265110811455,0.0002778080674602698,0.2223579116552892,1.538094456078092e-05,1.4874463582303233e-05,0.299834188356636
2013-12-04,4.926678581923591e-05,0.11676740934614088,0.00029048010881867865,0.2341029889986533,1.3968731158067207e-05,1.567772087588217e-05,0.28353242302673626
2013-12-05,6.186383108747796e-05,0.11003113175256306,0.000297978267300202,0.2876329832483774,1.4939163519629776e-05,1.986930885673004e-05,0.24148461640704397
2013-12-06,6.149224160789946e-05,0.09059808460984144,0.00030116564424602837,0.3470532539043375,1.2329114686122414e-05,2.3044417006807145e-05,0.20049870298659891
2013-12-09,5.694825981469449e-05,0.09531956134390011,0.0003045755934177499,0.3631244246609681,1.25536441397143e-05,2.4269980056530794e-05,0.22043946874870185
2013-12-10,5.3452041059883435e-05,0.10372499940158206,0.00030819157312257715,0.3608624086990218,1.3313001087625063e-05,2.4217176639330118e-05,0.24906441033206253
2013-12-11,5.2671389427449466e-05,0.10142005539920287,0.0003111063732114632,0.3516332939545377,1.2982719824972105e-05,2.2482522110392073e-05,0.24648523545889633
2013-12-12,5.926873458923956e-05,0.1286783121481885,0.00031757125967778025,0.3847328871938678,1.7653823450325903e-05,2.4926460305452217e-05,0.29786064394111456
2013-12-13,5.102150798536989e-05,0.13416108164389362,0.00032334919399030734,0.3590721220251873,1.7232134970935406e-05,2.348090980846425e-05,0.3377425648782591
2013-12-16,5.265033739264804e-05,0.13888659995832797,0.00032870368259774164,0.3559062810715234,1.8271037557282522e-05,2.305197012073296e-05,0.3470260298813174
2013-12-17,5.547285481711756e-05,0.14588031374046959,0.0003286679787083922,0.3599012677648911,1.9697705678774975e-05,2.3384032884427442e-05,0.35508728987744015
2013-12-18,5.7755345996717895e-05,0.13588307084491208,0.00033103730302236806,0.441179859924603,1.8788837725010316e-05,2.5991920381370546e-05,0.32531772428613004
2013-12-19,6.478693026373803e-05,0.15061043603651528,0.0003266181661019956,0.4364043125778476,2.1908817373335432e-05,2.5687870656033828e-05,0.33816723966003437
2013-12-20,6.101338500649426e-05,0.15963201493801119,0.0003222328464545125,0.4707913396547303,2.2382956952022395e-05,2.7955599639378532e-05,0.3668532232663366
2013-12-23,6.0371580554275465e-05,0.1711231551777548,0.00031951848856155734,0.4003786489019784,2.3766927904498324e-05,2.359890683706163e-05,0.3936774171935303
2013-12-24,6.05937066863415e-05,0.17908854825268533,0.00031688091467171333,0.3815241047440615,2.481587641159127e-05,2.29340362779944e-05,0.4095454424012824
2013-12-26,6.0130930524985e-05,0.1813689267560748,0.00031404887141330993,0.4070287050108832,2.492358228264665e-05,2.5976834952637693e-05,0.41448855131704065
2013-12-27,6.1029823506439453e-05,0.18902457943963202,0.0003127408915658947,0.4065607700688409,2.6114497437687545e-05,2.594642687836859e-05,0.4278973121220336
2013-12-30,6.103786899254316e-05,0.1881368207446839,0.0003139793702070226,0.4028862222823771,2.6044980651562538e-05,2.573774402428019e-05,0.4267019979800472
2013-12-31,6.15980310886923e-05,0.20133463079981528,0.00031679329177652455,0.3860647990339335,2.8124828721652476e-05,2.450477981083961e-05,0.45658648863559886
2014-01-02,6.274975633376732e-05,0.2210354351838638,0.00033872259471119334,0.3505339227165208,3.222478352426663e-05,2.1436654702522098e-05,0.5135443610786679
2014-01-03,6.287727487442676e-05,0.24678664349016396,0.00035585581671774766,0.3197477526687253,3.691522682293346e-05,1.9771880016713886e-05,0.5870996619471417
2014-01-06,6.194585296328845e-05,0.2397691851139642,0.0003443450886043136,0.328203946473896,3.5018410747093424e-05,2.0207569903987285e-05,0.5653067811956147
2014-01-07,5.985294868622432e-05,0.21494339561571493,0.00033815596383440555,0.3749648812486478,3.057914980831612e-05,2.3968913480158603e-05,0.5109046501388859
2014-01-08,5.957982003469859e-05,0.2072109181057737,0.0003328616310225678,0.3849919367786521,2.918059190551299e-05,2.4687729328057257e-05,0.48977307901431316
2014-01-09,5.8876921963223624e-05,0.1966135936594797,0.00032904348093622823,0.3901870818560728,2.7366089018945967e-05,2.5701742497386613e-05,0.46480162526226637
2014-01-10,5.8643073362417135e-05,0.1931717279513527,0.0003255887838480616,0.4107914262448883,2.6692339732118713e-05,2.7431716182632488e-05,0.4551661125800606
2014-01-13,6.549653155125348e-05,0.18935297038235585,0.00031988918597082767,0.4615286340852291,2.7408233950759633e-05,2.9143126056170587e-05,0.4184684791943779
2014-01-14,6.384952094066409e-05,0.18617522707519646,0.00032518659116313227,0.3893964886138505,2.682668615672927e-05,2.389050913646668e-05,0.42015485412427045
2014-01-15,6.070372053025981e-05,0.1775166826736909,0.0003217617258053848,0.317130833461217,2.4809271948792064e-05,1.980810879262274e-05,0.4086944215622673
2014-01-16,6.085694586035492e-05,0.17849933834016957,0.000318818719806784,0.2931597493820086,2.486357616558508e-05,1.8419804864894514e-05,0.40855773838270093
2014-01-17,6.130074788390541e-05,0.18646867033729045,0.0003372526050645353,0.2710496592981741,2.6811210167666004e-05,1.7032030385793778e-05,0.43737166499897334
2014-01-21,6.022038567812545e-05,0.18459224301932725,0.0003326877482896915,0.2763616443333228,2.6127846573660172e-05,1.7664558448788347e-05,0.43387046229348364
2014-01-22,6.0180607898710316e-05,0.1741179199736609,0.0003289898910979716,0.2778663992323101,2.4499827825968552e-05,1.7788441868022962e-05,0.4071050240503401
2014-01-23,6.197862719476769e-05,0.1647457709616365,0.0003248766526436091,0.3096246585762449,2.3377308183045242e-05,1.9482206335338038e-05,0.37718338145151403
2014-01-24,8.312838911315208e-05,0.1934798321944791,0.00032255612839208537,0.1995824282807321,3.168203236091554e-05,1.0573471092240032e-05,0.3811216925879657
2014-01-27,7.785643656399444e-05,0.18335581519334782,0.00032085378771008896,0.244509564142183,2.897981006947806e-05,1.2918222179144354e-05,0.37222112067327895
2014-01-28,5.7778264472590076e-05,0.11131603619587237,0.00038860008805488246,0.4191320466690738,1.6679822583601848e-05,2.1974693006887553e-05,0.2886868052520811
2014-01-29,5.541992369045716e-05,0.10251962723925864,0.0003639575948088746,0.3860465885997743,1.4560134047917336e-05,1.9251429669314233e-05,0.2627238198529758
2014-01-30,5.718939038351772e-05,0.0977698598870693,0.0003428432121771821,0.4697178639855981,1.3690222423067373e-05,2.4283800978665604e-05,0.23938395445832497
2014-01-31,5.786696567157789e-05,0.09722262399066124,0.0003226052659996055,0.537206596942786,1.32836804428821e-05,2.8963248917372805e-05,0.22955550353673634
2014-02-03,7.055814511505822e-05,0.0977102870624623,0.0002998973138140419,0.7122525392459177,1.4213471227803381e-05,2.9370502960909342e-05,0.20144337984828917
2014-02-04,5.3287933521446234e-05,0.17988811760457746,0.0002675308393806489,0.711430846240901,2.147849478774032e-05,3.0235491937353244e-05,0.403064884831687
2014-02-05,5.1744253938995175e-05,0.232405103771548,0.00024299380461535557,0.6982551222570045,2.6059994905386255e-05,3.7593652283752135e-05,0.5036307014129561
2014-02-06,5.460185755120456e-05,0.26353155369081716,0.0002283007484049421,0.7514426818304525,2.9423206439417433e-05,3.947889500002705e-05,0.538868231942932
2014-02-07,6.356327391387762e-05,0.31054341842649447,0.0002225925336698084,0.7200439399376777,3.693862751382892e-05,3.6419270269303666e-05,0.5811316069697315
2014-02-10,6.2547563500994e-05,0.3188130078876032,0.00022586039097395016,0.6769531394304935,3.789319884920378e-05,3.484223071076038e-05,0.6058301351514929
2014-02-11,5.609995653519849e-05,0.38605200582529425,0.00020669809546439938,0.6284266190290002,4.157146343341794e-05,3.220333354751117e-05,0.7410248777525342
2014-02-12,5.280573476410588e-05,0.4474385616364532,0.00018548737142418407,0.6330294029267238,4.428239776035838e-05,3.245116191597984e-05,0.8385906939497575
2014-02-13,5.31879934714369e-05,0.46890917293064205,0.0001758588972371694,0.619272197911018,4.535004316264922e-05,3.156686744878515e-05,0.8526368490851826
2014-02-14,5.362200748552388e-05,0.47703904990676377,0.0001663690254272749,0.6251161812357742,4.505694087645489e-05,3.173954170992542e-05,0.8402695644809406
2014-02-18,5.088126402858046e-05,0.46431852153329145,0.0001594721459496645,0.6370315166304432,4.182513707841282e-05,3.244681286624117e-05,0.8220145052787853
2014-02-19,5.093399391722896e-05,0.49001521891117045,0.00015212766584506992,0.654223646603315,4.3133781647235505e-05,3.260337081766607e-05,0.8468564573461625
2014-02-20,5.128532994270177e-05,0.4843763849610481,0.00014493945301843276,0.6502422844114844,4.176118827098007e-05,3.307008981916532e-05,0.8142911104917823
2014-02-21,5.0142924359823583e-05,0.48872251752970847,0.00013908701805702878,0.6849805292778605,4.0814123727523153e-05,3.492824923895373e-05,0.8139557923395665
2014-02-24,5.289213529725008e-05,0.4969811771285928,0.0001354745585678021,0.6726391771338837,4.206921059233641e-05,3.4173947077458815e-05,0.7953774291000052
2014-02-25,4.99909412374215e-05,0.5265275216704346,0.00014040392489040064,0.6588928667437688,4.4111960291902974e-05,3.356843158492814e-05,0.8823990747124056
2014-02-26,4.8822079787728685e-05,0.4598933053232489,0.00015591654108516252,0.6570616682470298,4.012465594245496e-05,3.347487341384073e-05,0.8218547042016878
2014-02-27,4.902946505121921e-05,0.4109160869366238,0.0001728328862755043,0.626560895884666,3.782639144153075e-05,3.1623468198823385e-05,0.7715032460993602
2014-02-28,4.913560627678946e-05,0.3556378331611802,0.00017362727754408297,0.6412415794350587,3.2848465980250196e-05,3.2329368312560106e-05,0.668526725715137
2014-03-03,5.060228536900576e-05,0.3509348153413181,0.00018473464511123349,0.6886785546685257,3.3930143518384245e-05,3.515004212624184e-05,0.6705259114476021
2014-03-04,5.593664385448813e-05,0.33605709440184744,0.00019565389884093197,0.6975096142612831,3.5156491236960784e-05,3.309116915861504e-05,0.6285055522532922
2014-03-05,4.9068183379191435e-05,0.32479507946180153,0.00020724088931188062,0.7025734127042766,3.27527035733655e-05,3.3338182727010665e-05,0.6674937060591302
2014-03-06,4.928243059442446e-05,0.3271421646928282,0.00021749637200750978,0.7046593436134385,3.386948484357747e-05,3.3389796500597596e-05,0.6872527274945175
2014-03-07,4.8971813978785636e-05,0.32334728449567435,0.0002232927279499629,0.7196396794711345,3.381268069766909e-05,3.5600579405018374e-05,0.690451873241138
2014-03-10,4.912023117884392e-05,0.3089953957252433,0.00022772626539963134,0.7188104527852603,3.2680505923779635e-05,3.555954543123432e-05,0.6653166147527239
2014-03-11,5.148937537691702e-05,0.30519501224807805,0.00022958369080773992,0.7418850539521007,3.3182320985809745e-05,3.6665895901240756e-05,0.64444986451876
2014-03-12,4.8906113932888686e-05,0.31443196789455874,0.00023095368765683991,0.7581453641409196,3.3417251094759075e-05,3.8844483230168055e-05,0.683293936226784
2014-03-13,5.192240840939531e-05,0.3376434383314601,0.00023334061114015295,0.7472923779601527,3.7164722478774986e-05,3.624325621389148e-05,0.7157742411665571
2014-03-14,5.053194068255615e-05,0.34089958153261557,0.00023665974512164563,0.7393214734512001,3.727963513675551e-05,3.585918254391269e-05,0.7377439819884972
2014-03-17,5.312543808337814e-05,0.3452553305529647,0.00023710236778500275,0.7562788009990769,3.8748919802718416e-05,3.614225645670374e-05,0.7293854168675958
2014-03-18,5.3640183376897774e-05,0.35186566623459214,0.00023876521217803864,0.7289545626745988,3.98205766092779e-05,3.515756512232613e-05,0.7423646621317885
2014-03-19,4.9711758607667365e-05,0.3631696338934606,0.00024100147249843149,0.7282249845996843,3.9751080664200816e-05,3.468073241573814e-05,0.799631350359626
2014-03-20,4.924048797705463e-05,0.3326686159211161,0.00023889176122299198,0.7693420145565538,3.608058675115543e-05,3.6349793478700124e-05,0.7327422662417251
2014-03-21,5.1299807125194504e-05,0.30742740213607683,0.00023729065788022843,0.8470785634362696,3.391882205356761e-05,3.916922780625832e-05,0.6611881009764908
2014-03-24,5.150721281894852e-05,0.2987141100202132,0.00024068013332351795,0.880162342415801,3.3259053364261064e-05,4.027557906978165e-05,0.6457164257978583
2014-03-25,5.187847468728203e-05,0.29626818698122054,0.0002398732096209753,0.8963858910357874,3.304984996341041e-05,4.109140787118545e-05,0.6370628697669202
2014-03-26,4.894688218699071e-05,0.33011187942305253,0.00023839900060562813,0.8689407100056474,3.565955219328775e-05,3.857326987205502e-05,0.728535722807805
2014-03-27,4.819111839496585e-05,0.35033911629281184,0.000237935500217851,0.8598927606372397,3.751472392988588e-05,3.7989921048968734e-05,0.7784572174154969
2014-03-28,4.77393720640184e-05,0.3767971729893386,0.00024035528316465127,0.8684089893592966,4.0362013486617257e-05,3.80898809060742e-05,0.8454659485778715
2014-03-31,4.471229395078723e-05,0.3264310125416201,0.00024029619037476657,0.9140738493533468,3.383594659651424e-05,3.899572671664134e-05,0.7567481693906358
2014-04-01,4.637295349124256e-05,0.3409230430499196,0.0002459537471399354,0.8984028328797733,3.6409562168029084e-05,3.830148001760197e-05,0.7851465008564735
2014-04-02,4.141854620280984e-05,0.6375044797419791,0.0002493536525042552,0.8829073349512576,6.478709895147466e-05,3.782732865331151e-05,1.5642050455908927
2014-04-03,4.131197301210188e-05,0.5827369320579624,0.0002677448655111493,0.8742672088232792,6.128738442097999e-05,3.7370805685618464e-05,1.4835259599687127
2014-04-04,4.5815215175484866e-05,0.636984209574883,0.0002822209673267076,0.8255835008677087,7.243161520292253e-05,3.221436624797523e-05,1.5809511081742065
2014-04-07,4.72141155464609e-05,0.6689523122079903,0.00029587813597488366,0.7588538298640171,7.906559171255748e-05,2.7385685954766312e-05,1.6746176603637366
2014-04-08,4.530353492960697e-05,0.6948960895679892,0.00031107026435308016,0.8493151271839944,8.249263231874566e-05,3.178109392204492e-05,1.820887320314484
2014-04-09,4.691297863661334e-05,0.636095452378045,0.00030506813932416866,0.8235125459622338,7.609694493574251e-05,2.9108120284223184e-05,1.6220872591609965
2014-04-10,5.810324280314903e-05,0.6207392373809208,0.0002984208693628024,0.843393221146661,8.173799485883281e-05,2.0260051824045688e-05,1.40677165189828
2014-04-11,5.691804938589508e-05,0.6077162599246804,0.00029338544082036725,0.7968104130205278,7.85317254507899e-05,1.719007242426105e-05,1.3797332533017361
2014-04-14,5.793906540801691e-05,0.5816156063496049,0.00029256306801699435,0.7854204516230404,7.572365094582156e-05,1.6824265739173468e-05,1.3069532691382322
2014-04-15,5.375893588153699e-05,0.5684048870250951,0.00029499332830874343,0.8832311974883186,7.157959420652113e-05,1.8344013658967426e-05,1.3314920214241905
2014-04-16,3.1303883437837385e-05,0.49830579482012005,0.00029055639691514764,1.052952504380499,4.752370235430827e-05,2.02743181270734e-05,1.5181407907002935
2014-04-17,3.0074876652121772e-05,0.46084697464046237,0.0002857453098996309,1.0569472356812837,4.272167025312229e-05,2.039813054924323e-05,1.4205102400680434
2014-04-21,3.398061258211898e-05,0.4377413814409194,0.00028442497568221213,1.0639538829394262,4.303453066038622e-05,2.1582675803681555e-05,1.2664436391894691
2014-04-22,3.465237531876505e-05,0.43426205024970344,0.00028340398697497803,1.0638010871401318,4.303495578196044e-05,2.1575258588445852e-05,1.2419049310785928
2014-04-23,3.661275306357103e-05,0.4318373925787108,0.0002803889400675761,1.0065095121837049,4.375391085844707e-05,2.0231539117347173e-05,1.1950456384002806
2014-04-24,2.8915216768426475e-05,0.2667553711782381,0.00027194112073678254,0.9227230220423516,2.3654503704292578e-05,1.8543705248449844e-05,0.8180642010652933
2014-04-25,3.367547480592454e-05,0.26839020771760186,0.0002627642173190439,1.056140287355283,2.5246817582732664e-05,1.9229365398908696e-05,0.7497093278783103
2014-04-28,3.364553762091845e-05,0.26442148926517484,0.00025851972206906255,0.9620085479251812,2.4660809208125947e-05,1.8097803649636953e-05,0.7329592852989092
2014-04-29,3.9441733334885286e-05,0.26311680127434167,0.00024627702054740556,0.9994781773363168,2.5932149845560027e-05,1.851900480995303e-05,0.6574799749640732
2014-04-30,4.001418281063408e-05,0.27186408697429293,0.00023384613039804326,1.016333226452841,2.629807207309951e-05,1.9082994911850084e-05,0.6572187715929211
2014-05-01,2.1991126094734782e-05,0.34854460266454934,0.00020842159706324772,0.8956837510277276,2.359681871358016e-05,1.7224524649070763e-05,1.0730154796042854
2014-05-02,2.5114593555483047e-05,0.3876898049917615,0.0001881660530540992,0.9201042466092744,2.6651281427641793e-05,1.8734232463772187e-05,1.061187049225539
2014-05-05,2.3421323104644024e-05,0.4307850946639036,0.00017375584669155478,0.8886388997881682,2.748122540743961e-05,1.8323159918241942e-05,1.1733421414604277
2014-05-06,2.3724080850696792e-05,0.4258815535345547,0.00016793572136017648,0.84402703779875,2.6881597209056326e-05,1.604527382213002e-05,1.1330933062583453
2014-05-07,2.503936026433856e-05,0.39119937274210453,0.00016258053007188475,0.903622354621796,2.4959968432579435e-05,1.6704557863416867e-05,0.9968293186838245
2014-05-08,2.245244272166245e-05,0.40004695188065925,0.00015101826488766426,0.9126768943782408,2.329472041312644e-05,1.7097256701682713e-05,1.0375138554813614
2014-05-09,2.6257615904936162e-05,0.4072383985585857,0.00014133981107781752,0.95952074472403,2.4808963478694817e-05,1.8165002878552926e-05,0.9448292475795941
2014-05-12,2.5472098693136958e-05,0.4202818632712846,0.0001344926443879232,0.9055916584122344,2.4599273422652615e-05,1.574984731524695e-05,0.9657340653002607
2014-05-13,2.7268227179962204e-05,0.42676448273360446,0.0001285772293022844,1.028710430302895,2.5269622353773315e-05,2.138827841357869e-05,0.9267057292357626
2014-05-14,2.54765910501542e-05,0.44688918293638,0.00012353725151594303,1.0736532118659898,2.507087363541366e-05,2.3691547968924573e-05,0.9840748939313808
2014-05-15,2.174205444419079e-05,0.48454238176238346,0.00011775609685859065,1.0847821139277325,2.4517363173387613e-05,2.173914433591672e-05,1.1276470324513583
2014-05-16,2.0552751262807784e-05,0.49317298434438867,0.00011294302854720635,1.0681615240761104,2.3760959601413846e-05,2.1524239450379568e-05,1.1560962957018621
2014-05-19,2.1296152341554682e-05,0.508646732060125,0.00010960455040665972,1.0760343270457136,2.4574298173345568e-05,2.1556521859038816e-05,1.1539313665311417
2014-05-20,2.0908636850371392e-05,0.5447541689630796,0.0001075204415633313,1.1322188585490476,2.5829080274452558e-05,2.1256746615652662e-05,1.2353306654706075
2014-05-21,2.119414789263069e-05,0.5569465013651794,0.00010844256504653917,1.1297709048868516,2.6700620320287038e-05,2.0729876732513538e-05,1.2598109844072087
2014-05-22,2.007249814887391e-05,0.5645193086356065,0.00011109680642414844,1.1269750930072202,2.66581680712713e-05,2.0631662426003756e-05,1.3280941850661898
2014-05-23,2.2049522594442057e-05,0.5891192198369247,0.00011389530575714641,1.1294639394978083,2.9522674582721856e-05,2.1104862139254525e-05,1.338925795616252
2014-05-27,2.174082787467674e-05,0.6126629108885471,0.00011691777760265493,1.0629686698170182,3.088871948312853e-05,1.915529510136525e-05,1.4207701593142672
2014-05-28,2.1661197917021908e-05,0.627023867254649,0.00011860386063489183,1.1697041023885382,3.1781524118415185e-05,3.206068307437037e-05,1.467209904094938
2014-05-29,2.1856321025887475e-05,0.6310496727907492,0.00012305134567614575,1.1033570268209316,3.272617588138226e-05,2.985327046254543e-05,1.497332320595955
2014-05-30,2.8179051435749515e-05,0.5973424125169227,0.00012030021454435744,1.0269501908496734,3.477921196593393e-05,2.8913544859520453e-05,1.2342222393551219
2014-06-02,2.8496658002674943e-05,0.5810648446400599,0.0001234482532099868,1.006454757530278,3.4463869759654135e-05,3.0488797573397805e-05,1.2094004060553016
2014-06-03,3.418588872187905e-05,0.576041837994781,0.0001260228280518072,1.0094800950969158,3.780959935161607e-05,3.0580561415438845e-05,1.1060001879494166
2014-06-04,2.793146765100254e-05,0.5813364537106692,0.00012978343368945814,0.9978678387388388,3.500129114824407e-05,3.074825305322508e-05,1.2531132121511623
2014-06-05,4.136471088316827e-05,0.5753492794581451,0.0001326649698368474,0.9366607326523856,4.262110464149269e-05,3.082044271011271e-05,1.0303735655707353
2014-06-06,3.9833023701562004e-05,0.563235731081794,0.0001267344457444553,0.9844533057962908,4.001834928394087e-05,3.205975483613307e-05,1.0046525612458488
2014-06-09,5.1073182956276414e-05,0.5533436811774036,0.00012240394578157904,0.97206164207552,4.3751115064032055e-05,3.165113705291705e-05,0.8566357632632225
2014-06-10,4.95066057749403e-05,0.5924731834844509,0.0001262310585450772,0.9983310637479836,4.683638701665645e-05,3.3587203607958946e-05,0.9460633845426042
2014-06-11,4.7157992518462575e-05,0.6042695358000404,0.00013004576298665781,0.986137913016622,4.732127723225476e-05,3.340085138473894e-05,1.0034625034924516
2014-06-12,4.667919578081926e-05,0.6663245675195076,0.0001366883265899646,0.9304669160388306,5.322469997183103e-05,3.0398346404154756e-05,1.1402231568372767
2014-06-13,3.72024477228719e-05,0.6021756362128579,0.00015969422248587789,0.9738137118662374,4.641448540544479e-05,3.3078255876255945e-05,1.2476191284830263
2014-06-16,2.938646502467408e-05,0.5253256801446479,0.00020224674040303064,0.9943800873108904,4.04988853492115e-05,3.4291591162290006e-05,1.3781475694748238
2014-06-17,3.191330809025626e-05,0.48722466678129256,0.0002413786708564396,0.997400123385488,4.2762651466480935e-05,3.438472414128466e-05,1.3399629817611163
2014-06-18,3.560112133469648e-05,0.4882099653755016,0.00027216288314529984,1.0260098162019566,4.8056587370422986e-05,3.441461822591328e-05,1.3498616214536912
2014-06-19,3.687128606172102e-05,0.5073436600288476,0.0002987629222857133,1.0202900512222337,5.3248788339223846e-05,3.4290287360255666e-05,1.4441803914864144
2014-06-20,3.6786047916274955e-05,0.5370791817909293,0.00028697097522853773,0.984873297917184,5.5182182290701923e-05,3.3366260948241895e-05,1.5000845542390575
2014-06-23,3.78482539714106e-05,0.5558799445958066,0.0002741426164001674,0.9825750563903796,5.6622912833039484e-05,3.32748668043793e-05,1.496050858140264
2014-06-24,3.933090292313687e-05,0.5543101399688555,0.00026453668005503166,0.9658308923798404,5.6540901792888794e-05,3.177071919702475e-05,1.437569381597592
2014-06-25,4.004889359785303e-05,0.5433795255746752,0.0002607346733047692,0.9817918696548784,5.5526196543190675e-05,3.197703539386471e-05,1.3864601879080967
2014-06-26,4.4267929857314866e-05,0.5247202914420623,0.000256643545328483,0.9817433826550678,5.592907526308922e-05,3.2056829609065275e-05,1.2634219725964315
2014-06-27,3.536085878696092e-05,0.6772885259177933,0.00022528609612523329,0.9696412470066764,6.045083649753521e-05,3.1644674462923544e-05,1.709540960578312
2014-06-30,3.524942345217237e-05,0.695164223047335,0.00021277871683593734,1.0097189791103285,6.0204300473600714e-05,3.2954472818238145e-05,1.707951352886324
2014-07-01,3.707778978776346e-05,0.7320710444096358,0.00021783431188658356,1.0253158257814676,6.579203089244437e-05,3.264403847091755e-05,1.7744323830801072
2014-07-02,3.729144432547138e-05,0.7308228398054106,0.00021655222026693223,1.0357128923554988,6.567469039021389e-05,3.33598341176993e-05,1.7611195162359465
2014-07-03,3.7850371933542936e-05,0.7278772890216282,0.00021614166581907646,1.0446083143334346,6.583585677070645e-05,3.335848270795091e-05,1.7393714620902527
2014-07-07,3.637233936281704e-05,0.6018564678099431,0.00020704229611431273,1.0948023487883858,5.222856420060178e-05,3.569594964906454e-05,1.435941847996567
2014-07-08,3.904012916123487e-05,0.5838007119522363,0.0002009570864159757,1.1580835234635896,5.170968663589729e-05,3.686538201085668e-05,1.324526525574171
2014-07-09,3.921043801203444e-05,0.5668475265984748,0.0002003635564396388,1.1757989540816909,5.024310476573389e-05,3.6999399270110676e-05,1.2813706582495537
2014-07-10,3.784415060760939e-05,0.529537473117238,0.00019800743376017065,1.1396930411821518,4.583917865952964e-05,3.6377853513489866e-05,1.2112619235352233
2014-07-11,4.137743263306523e-05,0.5408175934824663,0.000196044092586101,1.1407146086341169,4.8709027813683584e-05,3.640794337721392e-05,1.177188257319754
2014-07-14,3.5819786180035966e-05,0.536972010395777,0.00019036647923585212,1.0344530327295007,4.4341295974568524e-05,3.37132627475684e-05,1.2378995159742743
2014-07-15,3.740515266448331e-05,0.5403671846295267,0.00018589155832528267,1.021164541984303,4.505930794471888e-05,3.318729107207831e-05,1.204628366281293
2014-07-16,4.331224214055195e-05,0.5099582196944606,0.00018315611956700844,1.030029082265895,4.5420367768909506e-05,3.378617931701105e-05,1.0486727429514386
2014-07-17,4.7474517764657056e-05,0.5510631166196862,0.00017835018582021284,0.980518618857934,5.0707057351434014e-05,2.9811186823346652e-05,1.0680899930948526
2014-07-18,4.82618636397603e-05,0.5586311291029042,0.00018219649891759363,0.9126152266857,5.2383823013736585e-05,2.7117392435909386e-05,1.0854082097770554
2014-07-21,3.56854935741795e-05,0.5243611371909639,0.00017487693706293338,0.8212242475458937,4.1423102136847014e-05,2.496854030931323e-05,1.160782659506747
2014-07-22,3.6878426197529086e-05,0.5153159152154154,0.00016855640878749546,0.7183328267210276,4.0628648884541535e-05,2.2511315991492035e-05,1.1016915056766636
2014-07-23,3.8554343811198455e-05,0.48642104102170514,0.00016058781124688107,0.964518814725692,3.8274127586065275e-05,3.587594180690238e-05,0.9927319155915244
2014-07-24,3.79220014302475e-05,0.4870559833858017,0.00015500838917482083,1.0632044751790966,3.734238993890317e-05,4.112512087318796e-05,0.9847156935424295
2014-07-25,3.58816002468109e-05,0.48078090729449025,0.0001505179271214239,1.0984917207958098,3.533273277396669e-05,4.203053098906573e-05,0.9847033725065539
