Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MSFT,Predicted_Covariance,Future_Cov_45_MSFT,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.48821060137075917,0.00018985270053140986,1.3704236511184256,4.3012338098849936e-05,4.422605494565643e-05,1.0520542611080657
2013-11-12,3.99781619662566e-05,0.48313990654587574,0.00018810919844618787,1.3898405654423986,4.189761859650171e-05,4.541656683652561e-05,1.048012628291046
2013-11-13,4.4902541372157916e-05,0.5172142406289988,0.0001850925080377625,1.315422520180213,4.7152025666291546e-05,4.156822167249994e-05,1.0500970373923744
2013-11-14,4.545126757048379e-05,0.5397615057574776,0.00018131508624379917,1.3405340259689404,4.8999526004982826e-05,4.1794775677634056e-05,1.0780673152623643
2013-11-15,4.488960878325864e-05,0.5543862250046699,0.00017812083359473378,1.2651437401934202,4.957271447573404e-05,4.1191907741467346e-05,1.1043249388758751
2013-11-18,4.304897041106976e-05,0.5613238987464123,0.00017574353279949063,0.6832766909126311,4.882413903568653e-05,2.935476565782817e-05,1.1341534668418394
2013-11-19,4.253689180732228e-05,0.5610271046992812,0.0001741341358582472,0.7163130369109354,4.828460439637985e-05,3.108423229781062e-05,1.135123003699771
2013-11-20,3.986505410246521e-05,0.4926599428703834,0.0001748938877152446,0.7441340231908629,4.113682289608828e-05,3.272969350956787e-05,1.031901845419656
2013-11-21,3.485111027762049e-05,0.45821588372479505,0.0001735128694632129,0.6429134667063042,3.563233598429512e-05,2.8632113389561896e-05,1.0224160923554935
2013-11-22,3.677714977289896e-05,0.44182927610070943,0.0001706539351836657,0.633186398931183,3.500271059140613e-05,2.948174134801536e-05,0.9517515850888366
2013-11-25,4.464079349966786e-05,0.4285129171824197,0.00017115452732672593,0.5530419830704156,3.745623028770983e-05,2.6141022521015773e-05,0.8390583444263487
2013-11-26,4.5604254902161166e-05,0.42210206277010187,0.0001715916776850777,0.7638579858076248,3.733948012199979e-05,4.465186587105069e-05,0.8187718492958053
2013-11-27,5.098239319509307e-05,0.40546339952570176,0.00017445446835660593,0.7319365305801022,3.8238673235280745e-05,4.3606431735104334e-05,0.7500368428950315
2013-11-29,5.306536742177139e-05,0.3954164081494135,0.00017678182198622847,0.7341547046138331,3.829826301733009e-05,4.374278707974865e-05,0.7217186062791167
2013-12-02,5.1303727815654587e-05,0.3959973688661268,0.00017808567156686793,0.7489101319811988,3.785133931052764e-05,4.772387575554361e-05,0.7377892586389766
2013-12-03,5.129816798105141e-05,0.3877714832653741,0.00018085012212702237,0.7594792776001286,3.7349620958480156e-05,5.0804789324024514e-05,0.7280887881274125
2013-12-04,4.926678581923591e-05,0.383979869142508,0.00018278038960736211,0.7641190085849973,3.643765088431411e-05,5.117253984578663e-05,0.7395987028260175
2013-12-05,6.186383108747796e-05,0.38875766898460057,0.0001905916632003554,0.7437376234973511,4.2213302028396566e-05,5.1376418596884136e-05,0.6823583552189849
2013-12-06,6.149224160789946e-05,0.38923576284010425,0.00019429639020461823,0.7375033810849063,4.254565995582822e-05,4.8970396521149906e-05,0.6918866322538271
2013-12-09,5.694825981469449e-05,0.3904612186525846,0.00019734261477124211,0.7323008944571632,4.139315916328606e-05,4.894445786853549e-05,0.7268555579744913
2013-12-10,5.3452041059883435e-05,0.3860209116837743,0.00019835052349551015,0.7108256777631268,3.974748501385589e-05,4.7702921066845344e-05,0.7436102387432868
2013-12-11,5.2671389427449466e-05,0.386795495558183,0.0001994410490530238,0.6901860529580214,3.964387245296842e-05,4.412870869366277e-05,0.7526642620197938
2013-12-12,5.926873458923956e-05,0.3931173755859024,0.0001994703993631844,0.6605850124900389,4.274391483999165e-05,4.27986445669051e-05,0.7211882476693193
2013-12-13,5.102150798536989e-05,0.3829324054300584,0.00019898303079424708,0.661310082633131,3.858395885368145e-05,4.3245246437280566e-05,0.7562292918654064
2013-12-16,5.265033739264804e-05,0.38892151231545763,0.00019849347744252613,0.6552025238573731,3.975901946010814e-05,4.243732073937088e-05,0.7551522255897261
2013-12-17,5.547285481711756e-05,0.3963312376181166,0.00019864217250754198,0.6247266344395537,4.160392357997732e-05,4.059065491554582e-05,0.7499870651535203
2013-12-18,5.7755345996717895e-05,0.4228172347903277,0.0001974653765901919,0.6843426124389904,4.515379485026616e-05,4.031774863687824e-05,0.7818115201462414
2013-12-19,6.478693026373803e-05,0.4169128668281924,0.00019737953846426685,0.6794604006131493,4.714548029720708e-05,3.999477178341117e-05,0.7277004807186386
2013-12-20,6.101338500649426e-05,0.41343183498640707,0.00019814539070413148,0.6916217132265362,4.545780509242387e-05,4.1068511861415673e-05,0.7450464367381902
2013-12-23,6.0371580554275465e-05,0.40531561450394465,0.00019867654011313952,0.7161118455298798,4.438977074886706e-05,4.2208686137290085e-05,0.7352759417812428
2013-12-24,6.05937066863415e-05,0.40062682873651473,0.00019981837644789173,0.7349877064174508,4.408303657553487e-05,4.418130994413936e-05,0.7275184006109281
2013-12-26,6.0130930524985e-05,0.40078866323504886,0.0002003104012214797,0.7547099367959026,4.3986169277038494e-05,4.8166075817032475e-05,0.7315065456830375
2013-12-27,6.1029823506439453e-05,0.41147052873540113,0.0001966200379958676,0.7525606049226494,4.507374874796521e-05,4.802789679845411e-05,0.738552828081001
2013-12-30,6.103786899254316e-05,0.4159259838674282,0.00019405963863301104,0.7520480947613024,4.5267169884504304e-05,4.804339360939378e-05,0.7416243494679422
2013-12-31,6.15980310886923e-05,0.45447525758667207,0.0001784458734466333,0.7527460368014092,4.764824558379954e-05,4.777922237784575e-05,0.7735352046430335
2014-01-02,6.274975633376732e-05,0.4650633239825089,0.00017842097701894967,0.7556615719733902,4.92086068458381e-05,4.6211950229589304e-05,0.7842039510734743
2014-01-03,6.287727487442676e-05,0.46801735561038826,0.00017924282080424654,0.7356314824443826,4.968550391904081e-05,4.548841168080637e-05,0.7901981124065658
2014-01-06,6.194585296328845e-05,0.4534621017612974,0.00018296582931004676,0.709927584374257,4.82760923634425e-05,4.371035583861446e-05,0.7793272681555101
2014-01-07,5.985294868622432e-05,0.44939221620389813,0.00019465627737732968,0.7161990206805049,4.850678917397473e-05,4.5781653748746084e-05,0.8104327395508751
2014-01-08,5.957982003469859e-05,0.4431373617477554,0.00020490493437308975,0.7206597790795414,4.896256597402529e-05,4.62125355465879e-05,0.8217978158629896
2014-01-09,5.8876921963223624e-05,0.4453366166942306,0.00021147833794469298,0.7265973683300564,4.969284920771422e-05,4.786119102473603e-05,0.8440123489939562
2014-01-10,5.8643073362417135e-05,0.44981508621441946,0.00021673020068114073,0.7913570456432578,5.0710990681244675e-05,5.284502180011712e-05,0.8647396490945863
2014-01-13,6.549653155125348e-05,0.48287571325412726,0.00020858974326207623,0.6954137872421875,5.644051767035769e-05,4.391175360758967e-05,0.8617329243792228
2014-01-14,6.384952094066409e-05,0.4656631646656976,0.00020736441419865473,0.6860869702318563,5.358186446180794e-05,4.2093258439700845e-05,0.8391897648159651
2014-01-15,6.070372053025981e-05,0.4359582670036134,0.00020757890388878216,0.6490930538342771,4.893777046197435e-05,4.05425914804887e-05,0.8061741526630096
2014-01-16,6.085694586035492e-05,0.43124888463600275,0.00020460742268885014,0.6360849424564952,4.812200943362117e-05,3.9966470643548985e-05,0.7907398038679775
2014-01-17,6.130074788390541e-05,0.42689420461492883,0.00020140556321104013,0.5998626420209796,4.743390470356639e-05,3.769375240189647e-05,0.7737899836621768
2014-01-21,6.022038567812545e-05,0.41703373902067564,0.00019615682653255945,0.6396330380485298,4.532571581957811e-05,4.0884237802394e-05,0.7526639909256226
2014-01-22,6.0180607898710316e-05,0.4071163434344651,0.00019504883918945292,0.650446945983092,4.4108115931788067e-05,4.164029086935308e-05,0.7329290525949193
2014-01-23,6.197862719476769e-05,0.40868968209290196,0.00019553995654565277,0.7020319526158245,4.4991700390572826e-05,4.417326261336391e-05,0.7259228289969463
2014-01-24,8.312838911315208e-05,0.407731312223327,0.00019591936134492804,1.053708016628654,5.203402550123842e-05,5.582330743973678e-05,0.6259477184191689
2014-01-27,7.785643656399444e-05,0.4216495898485859,0.00019835573388678188,1.0122787227374308,5.2398797809536997e-05,5.3481922040228475e-05,0.6730181873462392
2014-01-28,5.7778264472590076e-05,0.47971178945197146,0.00019678358236843905,1.0083121993096218,5.1151346364271085e-05,5.286484584277751e-05,0.8853043065794614
2014-01-29,5.541992369045716e-05,0.50689617228169,0.00019651512585784243,1.1129020568389358,5.28993048978389e-05,5.5498368095363987e-05,0.95451782274734
2014-01-30,5.718939038351772e-05,0.5425263678799376,0.000194916781650269,1.2331300962152605,5.728002517615465e-05,6.375121776976355e-05,1.001584818303345
2014-01-31,5.786696567157789e-05,0.5357379684455185,0.00019697849074653772,1.2684377333065815,5.7197518091157074e-05,6.838724247807269e-05,0.9884312651846955
2014-02-03,7.055814511505822e-05,0.590620982100565,0.00020215809032245307,1.1560891524355652,7.053879106951811e-05,4.7672585219047274e-05,0.9997257007605778
2014-02-04,5.3287933521446234e-05,0.6054793098491259,0.00019689483088224148,1.2085162377344891,6.201987748492731e-05,5.136139816716424e-05,1.1638634374884667
2014-02-05,5.1744253938995175e-05,0.6159053345824589,0.0001918632169581969,1.2215834915496373,6.136784763477054e-05,6.576934927229339e-05,1.1859838139152856
2014-02-06,5.460185755120456e-05,0.6316278253482669,0.0001881194815045241,1.2332145623935111,6.401501465500603e-05,6.478996921314444e-05,1.1723962796499
2014-02-07,6.356327391387762e-05,0.6220200372821644,0.00018625115970091887,1.2261111618185794,6.767947743234206e-05,6.201576224132339e-05,1.0647575756409513
2014-02-10,6.2547563500994e-05,0.6167358821800445,0.00018418281000639656,1.238182993049023,6.619557552075925e-05,6.372827747316086e-05,1.0583238069650351
2014-02-11,5.609995653519849e-05,0.6434070107803513,0.0001797026630641856,1.2684816025387553,6.460175371348201e-05,6.500255544323454e-05,1.1515473041935298
2014-02-12,5.280573476410588e-05,0.6478888691296764,0.00017763944098758965,1.2634689950704818,6.274957123367172e-05,6.476956164325059e-05,1.18830978328371
2014-02-13,5.31879934714369e-05,0.6574103911080099,0.000175973188911417,1.2616221284056015,6.360139184551021e-05,6.431010245926826e-05,1.1957847569426647
2014-02-14,5.362200748552388e-05,0.6555863974627396,0.0001758952308659311,1.2688593830346726,6.366906917297009e-05,6.442484856534136e-05,1.1873682496903641
2014-02-18,5.088126402858046e-05,0.6405310598223993,0.00018010196859144747,1.27809985166058,6.131664298274378e-05,6.509923862253633e-05,1.2050927616165683
2014-02-19,5.093399391722896e-05,0.6515838964734298,0.00018053957274520344,1.3118498351538237,6.24827900149009e-05,6.537630801741423e-05,1.2267404381529452
2014-02-20,5.128532994270177e-05,0.6483457355313283,0.00018061774920407508,1.2732038169828972,6.239983604090683e-05,6.475273232013298e-05,1.2167190132270316
2014-02-21,5.0142924359823583e-05,0.6086888059439595,0.00018168366164144625,1.3009980049319323,5.8097585171119564e-05,6.633996242718146e-05,1.158639746541579
2014-02-24,5.289213529725008e-05,0.5800833280184723,0.00018270569411629555,1.3070409074923637,5.702456422215455e-05,6.640521147020139e-05,1.0781293646339007
2014-02-25,4.99909412374215e-05,0.5687221336849193,0.00018416587076004585,1.296503457593837,5.456954879373217e-05,6.605260098040526e-05,1.0915887447400827
2014-02-26,4.8822079787728685e-05,0.6043014141130837,0.00018302893778407873,1.2976791312236986,5.7124396934911566e-05,6.611197509875816e-05,1.1700525086862368
2014-02-27,4.902946505121921e-05,0.6324251027243954,0.00018192690601964506,1.2969344164503898,5.97291238416955e-05,6.545822528019367e-05,1.2182291562695773
2014-02-28,4.913560627678946e-05,0.648270761748976,0.00018180904496912584,1.281603792543857,6.127203954932966e-05,6.461440176170046e-05,1.246998748813102
2014-03-03,5.060228536900576e-05,0.6611386153609041,0.000181917672304893,1.2589336568286793,6.343296837098987e-05,6.425577037602243e-05,1.2535593582072282
2014-03-04,5.593664385448813e-05,0.6756600351169195,0.00018223169076745562,1.2729844015326788,6.821633559499057e-05,6.0392776394930856e-05,1.219528575444148
2014-03-05,4.9068183379191435e-05,0.672547684530212,0.0001816653533506445,1.2738949253325982,6.349786535664439e-05,6.0448262100156785e-05,1.294074102274025
2014-03-06,4.928243059442446e-05,0.6718395287430156,0.0001809766985450172,1.2729912039732048,6.344873134566393e-05,6.031980932765905e-05,1.2874513407794899
2014-03-07,4.8971813978785636e-05,0.6692581348372597,0.0001819992507759446,1.263812922105667,6.318319080911012e-05,6.252083309188311e-05,1.2901950259894557
2014-03-10,4.912023117884392e-05,0.6645748209549277,0.0001816128490979208,1.265955646478755,6.276931218894318e-05,6.262681232647199e-05,1.2778708626269233
2014-03-11,5.148937537691702e-05,0.6659144986036041,0.00018136697622303188,1.2897620182855398,6.4351161278474e-05,6.374340559620573e-05,1.2497949491017324
2014-03-12,4.8906113932888686e-05,0.6738312558474171,0.00017919520710439626,1.311275804406042,6.308061580801438e-05,6.718478197395923e-05,1.28983087665842
2014-03-13,5.192240840939531e-05,0.6831828256609406,0.00017918399829852075,1.3341648667894246,6.589674550216652e-05,6.470623884939428e-05,1.2691388462296862
2014-03-14,5.053194068255615e-05,0.6875401100424079,0.00017820169828266404,1.3199441348160623,6.524345442786971e-05,6.402102384120767e-05,1.2911329655382113
2014-03-17,5.312543808337814e-05,0.6904062377768969,0.0001785963654712295,1.31471569953729,6.724999819037527e-05,6.28297288216457e-05,1.2658718801495665
2014-03-18,5.3640183376897774e-05,0.6745850868213349,0.00018411956205086896,1.2405416779798748,6.703966407896202e-05,5.983147244529472e-05,1.2498030368001174
2014-03-19,4.9711758607667365e-05,0.6297542718609722,0.00017927966369713692,1.229220632003,5.945196317514348e-05,5.8539974211177295e-05,1.1959336149088442
2014-03-20,4.924048797705463e-05,0.5871072787833259,0.00017879480079371007,1.169813816958043,5.508788282722139e-05,5.5271244583547886e-05,1.1187517648665783
2014-03-21,5.1299807125194504e-05,0.5678373261367042,0.0001761335763812382,1.1823600452540295,5.397627127892448e-05,5.467276821845497e-05,1.0521729866780631
2014-03-24,5.150721281894852e-05,0.5491574649324722,0.00017448014746015587,1.2182483436424394,5.205997152438474e-05,5.574614491723199e-05,1.0107316757243148
2014-03-25,5.187847468728203e-05,0.5373406272769824,0.00017345780954389656,1.242138745457489,5.097300135505954e-05,5.694113476420003e-05,0.9825462614758705
2014-03-26,4.894688218699071e-05,0.6004761596887828,0.00016870364017820307,1.230914252107966,5.45657982669535e-05,5.4641688540074e-05,1.114796200062283
2014-03-27,4.819111839496585e-05,0.6378688811007346,0.00016395324109981293,1.218223116391917,5.669893757449149e-05,5.382089736103926e-05,1.1765433022283704
2014-03-28,4.77393720640184e-05,0.6626561110145857,0.00016132651066416638,1.188281177103056,5.815397812828679e-05,5.212001381074893e-05,1.2181554891485047
2014-03-31,4.471229395078723e-05,0.640648197064786,0.00015834659313883378,1.1549331340640057,5.3906042095113076e-05,4.927113591950519e-05,1.2056201400546567
2014-04-01,4.637295349124256e-05,0.6140314909151224,0.0001543157834460516,1.1902109010873687,5.194313972936592e-05,5.074209182823273e-05,1.1201171333453084
2014-04-02,4.141854620280984e-05,0.6174386516449404,0.00015307391651301207,1.200589003559377,4.916339157383416e-05,5.143809890049164e-05,1.1869897927633903
2014-04-03,4.131197301210188e-05,0.6204756339194534,0.00015330449409725733,1.193270718432376,4.937875582658126e-05,5.1006703326887086e-05,1.1952650097858146
2014-04-04,4.5815215175484866e-05,0.5989042479333962,0.00015656353677801388,1.0955411833449222,5.0723308179603224e-05,4.274814707769779e-05,1.107128013811984
2014-04-07,4.72141155464609e-05,0.6265766734754954,0.0001543642297545191,1.1857463814888674,5.3491341186843616e-05,4.279147939633316e-05,1.1329523081758384
2014-04-08,4.530353492960697e-05,0.6049880479984899,0.00014920226972405345,1.1803941220048737,4.9739401474723616e-05,4.416996148514325e-05,1.0979143581623185
2014-04-09,4.691297863661334e-05,0.6254819768187659,0.0001439457991654152,1.1716293708221956,5.1399725761636736e-05,4.14127614954213e-05,1.0956397836039706
2014-04-10,5.810324280314903e-05,0.6686690207943964,0.00014131104462498928,1.118477188651226,6.058978928491553e-05,2.6868138417425336e-05,1.0427953133388923
2014-04-11,5.691804938589508e-05,0.670226580762574,0.00013798935486753343,1.1933689957382931,5.939767474316093e-05,2.5745270305698643e-05,1.0435648337218022
2014-04-14,5.793906540801691e-05,0.6717941107355219,0.00013559654025002593,1.2032552965840644,5.9545128848210984e-05,2.5774585853939767e-05,1.0277198713663036
2014-04-15,5.375893588153699e-05,0.6726198426490639,0.0001340096826299589,1.1647538009940703,5.709040136035827e-05,2.4191015552359885e-05,1.0619704505714638
2014-04-16,3.1303883437837385e-05,0.634724154041872,0.00012937312689666113,1.0753469828098698,4.039300579245809e-05,2.0705517804245888e-05,1.2903512713580634
2014-04-17,3.0074876652121772e-05,0.6150732345369353,0.00012816380828038814,1.0656295286974775,3.818664096536884e-05,2.056569099164967e-05,1.2697189553618595
2014-04-21,3.398061258211898e-05,0.6027320209453657,0.00012693870174353917,1.0758154851079735,3.95855690696545e-05,2.182329254301677e-05,1.1649457164431731
2014-04-22,3.465237531876505e-05,0.5936165026940265,0.0001278780986153282,1.0985378128795438,3.951577972464162e-05,2.2279764204583595e-05,1.140348370382648
2014-04-23,3.661275306357103e-05,0.588203478988966,0.00012901343682615064,1.092270706784908,4.042604493995134e-05,2.1955398596389926e-05,1.1041520114523826
2014-04-24,2.8915216768426475e-05,0.5704558302341128,0.00012464512384926252,1.1017908834260668,3.424702856839633e-05,2.214238173277557e-05,1.1843946681316893
2014-04-25,3.367547480592454e-05,0.5668069643022259,0.00012281004914497907,1.2445628013052965,3.645096197125692e-05,2.2660013214833538e-05,1.0824186498134865
2014-04-28,3.364553762091845e-05,0.5532292331699529,0.0001221518020908353,1.171095411812706,3.546653785727504e-05,2.203125415432932e-05,1.0541230833305044
2014-04-29,3.9441733334885286e-05,0.5497404514727092,0.00012161961259462992,1.2301900999464894,3.807478843813382e-05,2.279379069464122e-05,0.9653426768761596
2014-04-30,4.001418281063408e-05,0.5492997694279502,0.0001198106990414957,1.2073740803129458,3.803331617219997e-05,2.267003855785149e-05,0.9504958867257517
2014-05-01,2.1991126094734782e-05,0.5644820748774525,0.00011499069520268002,1.1461733956874582,2.8386068054881553e-05,2.2041587651305402e-05,1.2907964754782557
2014-05-02,2.5114593555483047e-05,0.5736814811747198,0.00011161075674989523,1.1095641534697671,3.037294713408969e-05,2.259182354735761e-05,1.2093744247538751
2014-05-05,2.3421323104644024e-05,0.582792833050832,0.00010857578421295936,1.0889418205122487,2.9389107838558212e-05,2.2453276717532497e-05,1.2548013494904087
2014-05-06,2.3724080850696792e-05,0.5933048137955813,0.00010837972855455878,1.060872311411452,3.008476331995265e-05,2.016758464433389e-05,1.2681108072968417
2014-05-07,2.503936026433856e-05,0.5890754204560172,0.00010915253207576489,1.047677512156064,3.079636254726884e-05,1.9367592594957957e-05,1.2299181058203588
2014-05-08,2.245244272166245e-05,0.5810239326703922,0.00010573530064323401,1.0434325866441638,2.8309736193477256e-05,1.9546714609127188e-05,1.2608755556990512
2014-05-09,2.6257615904936162e-05,0.5755159760716722,0.00010515973834457352,1.0134923601318044,3.024194909123106e-05,1.9186757285253432e-05,1.1517400970720226
2014-05-12,2.5472098693136958e-05,0.579051480339357,0.00010421147027650675,1.127947895147897,2.983371263638329e-05,1.961701718772533e-05,1.1712310397266754
2014-05-13,2.7268227179962204e-05,0.5752720320353739,0.00010531061574681097,0.8354454620323539,3.082746322199832e-05,1.7370038851504097e-05,1.1305268589170177
2014-05-14,2.54765910501542e-05,0.5733036343917286,0.0001060522724895667,0.7615987847191638,2.979993675577204e-05,1.6805663078015125e-05,1.1696987519682964
2014-05-15,2.174205444419079e-05,0.5269513910636348,0.00010516645240481684,0.6279087398333961,2.519761620876307e-05,1.2583355265323868e-05,1.1589344637804253
2014-05-16,2.0552751262807784e-05,0.4874784908264719,0.00010365128387489889,0.6063182761912304,2.2499754735647805e-05,1.221775870570624e-05,1.0947320116875696
2014-05-19,2.1296152341554682e-05,0.4689896694085621,0.00010254768614162743,0.6210372353512534,2.191678168746758e-05,1.2441427194875638e-05,1.0291427923673273
2014-05-20,2.0908636850371392e-05,0.45449042614839696,0.00010157089141386825,0.6413251891330304,2.094460773701289e-05,1.2040505190936735e-05,1.001720384112026
2014-05-21,2.119414789263069e-05,0.4675418611369292,9.814056626715162e-05,0.5273290198549211,2.1323218703398777e-05,9.675825011765906e-06,1.0060899268714156
2014-05-22,2.007249814887391e-05,0.4122083785664494,9.585528389984672e-05,0.5534663893261131,1.8081129521007755e-05,1.0132372737932618e-05,0.9007911913556274
2014-05-23,2.2049522594442057e-05,0.39317384107286596,9.251538344651533e-05,0.5728895089673942,1.7757882879014664e-05,1.0704860673248104e-05,0.8053635992776927
2014-05-27,2.174082787467674e-05,0.3750391700847705,9.1122205468168e-05,0.6011338701094477,1.6692707332222093e-05,1.0832771467624105e-05,0.7678045853840464
2014-05-28,2.1661197917021908e-05,0.3688854877125728,9.045487545352375e-05,0.5816016391400253,1.6328594171167895e-05,1.594125026143472e-05,0.753817689756506
2014-05-29,2.1856321025887475e-05,0.36721341780830574,9.013169140342024e-05,0.5833276367508875,1.6298432296377828e-05,1.5782958085993864e-05,0.7457079476950093
2014-05-30,2.8179051435749515e-05,0.3431770291406145,9.003897471558245e-05,0.6043486549043771,1.72860858536547e-05,1.70152964574757e-05,0.6134374641058573
2014-06-02,2.8496658002674943e-05,0.33274593686804177,8.962805251472132e-05,0.6240063472861855,1.6816348776324166e-05,1.890318771368262e-05,0.5901165243568435
2014-06-03,3.418588872187905e-05,0.3298226848237254,8.872701901782341e-05,0.6171341800292541,1.8164853735954765e-05,1.8695078571251264e-05,0.5313553169185042
2014-06-04,2.793146765100254e-05,0.3285248595340414,8.851785293075916e-05,0.569121382231575,1.6335429286263592e-05,1.753687973446913e-05,0.5848396328603688
2014-06-05,4.136471088316827e-05,0.3237364238811024,9.031347371057728e-05,0.4219023309363349,1.9787131273306064e-05,1.388252562169923e-05,0.47835778011826147
2014-06-06,3.9833023701562004e-05,0.31632993439654217,8.96976657676076e-05,0.4052107351980322,1.8908300657659748e-05,1.3196112757130937e-05,0.47468906200355265
2014-06-09,5.1073182956276414e-05,0.3117427590910765,8.932713627752496e-05,0.4055010961859386,2.105642039265515e-05,1.3203453582516868e-05,0.4122793836969488
2014-06-10,4.95066057749403e-05,0.3133879699221898,8.74658809274791e-05,0.4466689007801704,2.0622116417198063e-05,1.5027439153825584e-05,0.41655282349485473
2014-06-11,4.7157992518462575e-05,0.3127073459650118,8.743354655209128e-05,0.4338274350362229,2.0079587450765985e-05,1.4693893717098302e-05,0.42579394029346634
2014-06-12,4.667919578081926e-05,0.3503515603725695,8.751446586483314e-05,0.4023564453769941,2.239265875459256e-05,1.3144981722277412e-05,0.47971389352414306
2014-06-13,3.72024477228719e-05,0.3346363489407601,8.760625763745702e-05,0.3887404970014076,1.9104093501617268e-05,1.320463808692166e-05,0.5135171116676862
2014-06-16,2.938646502467408e-05,0.31059514158778884,8.629083316634378e-05,0.3907882866117179,1.5640501081298995e-05,1.3476488846172093e-05,0.5322348594213897
2014-06-17,3.191330809025626e-05,0.3167489577273558,8.696873889331871e-05,0.3722064032806187,1.668717011131497e-05,1.2831575012225478e-05,0.5228906406105195
2014-06-18,3.560112133469648e-05,0.3367778228036771,8.756773357975113e-05,0.401239876918706,1.880387598834397e-05,1.3458464980662207e-05,0.5281821269494089
2014-06-19,3.687128606172102e-05,0.35213025119164487,8.85633857607991e-05,0.4076514842634159,2.01221594045297e-05,1.3700502637933255e-05,0.5457406441111392
2014-06-20,3.6786047916274955e-05,0.32566065364335256,8.748574435637159e-05,0.4048287813582067,1.847461947738118e-05,1.3715086790070036e-05,0.5022181105029117
2014-06-23,3.78482539714106e-05,0.3282126884957346,8.682612180856435e-05,0.4074849729364326,1.8814968381270395e-05,1.3799463064996486e-05,0.4971158879741887
2014-06-24,3.933090292313687e-05,0.33514587984762395,8.69238063373507e-05,0.3886670905619134,1.9596125439534773e-05,1.2785088044699664e-05,0.49823736510272487
2014-06-25,4.004889359785303e-05,0.3389241824052633,8.65477364725227e-05,0.3790601646830685,1.9953802779667123e-05,1.2346018211309407e-05,0.4982360556581474
2014-06-26,4.4267929857314866e-05,0.34172687086014647,8.616380917001731e-05,0.386846807039798,2.1105040092312288e-05,1.2631694185243956e-05,0.476756879310562
2014-06-27,3.536085878696092e-05,0.3165599210784659,8.545459284655394e-05,0.3833339326117689,1.7401433876655847e-05,1.2510273820899191e-05,0.4921100469164089
2014-06-30,3.524942345217237e-05,0.2909159627404648,8.512408338295436e-05,0.3759777870375335,1.5935650091412457e-05,1.2270889246933626e-05,0.4520825741457728
2014-07-01,3.707778978776346e-05,0.29462714853049493,8.360325667583725e-05,0.3682104263165888,1.6403679644514667e-05,1.1723095479298273e-05,0.44241255313250266
2014-07-02,3.729144432547138e-05,0.29119060667629765,8.362311549765153e-05,0.4002002227185107,1.62609208261453e-05,1.2890264418156318e-05,0.43604963873814123
2014-07-03,3.7850371933542936e-05,0.29756920390936176,8.376831794435143e-05,0.3977402510758011,1.6755714672562264e-05,1.2701422251491965e-05,0.4426829596808632
2014-07-07,3.637233936281704e-05,0.3075237749811676,8.307546033195794e-05,0.3774972229351278,1.6904436276618428e-05,1.230826904734625e-05,0.4647607652616265
2014-07-08,3.904012916123487e-05,0.3171473397874415,8.304066104297129e-05,0.3486574217301377,1.8057685906507288e-05,1.1098844584680812e-05,0.46254165379242074
2014-07-09,3.921043801203444e-05,0.32480530261528046,8.303753330893488e-05,0.3686061273559082,1.8533659393415955e-05,1.1599096284366158e-05,0.472671572496273
2014-07-10,3.784415060760939e-05,0.32486339950354154,8.289556842740672e-05,0.3967054177406831,1.8195576606990776e-05,1.2662437211698223e-05,0.4808028800977279
2014-07-11,4.137743263306523e-05,0.33167555747722527,8.295723336226183e-05,0.399994401139171,1.9432217725709938e-05,1.2766535466145341e-05,0.4696332394045494
2014-07-14,3.5819786180035966e-05,0.3124810907945771,8.250574292546659e-05,0.4402382955986058,1.69874161526112e-05,1.4347552630684302e-05,0.4742467212738159
2014-07-15,3.740515266448331e-05,0.29974704576448086,8.218087880097327e-05,0.4444577038839509,1.6619043241458623e-05,1.444463314341267e-05,0.4442982332014013
2014-07-16,4.331224214055195e-05,0.26492275717868097,8.393596571632334e-05,0.3644613317876314,1.5973447006079715e-05,1.1954765279835966e-05,0.3687975088947025
2014-07-17,4.7474517764657056e-05,0.268067262169086,8.719872098066388e-05,0.3970068453699272,1.724761769578409e-05,1.207039316729714e-05,0.3633026412460849
2014-07-18,4.82618636397603e-05,0.27060463751545283,8.686703942647503e-05,0.4574483709619485,1.752123801822452e-05,1.359259261933705e-05,0.3630452016732676
2014-07-21,3.56854935741795e-05,0.28250377807584187,8.309851823732244e-05,0.5015414131312594,1.5383910836639962e-05,1.5248888507591197e-05,0.4310970452086195
2014-07-22,3.6878426197529086e-05,0.30172169840759583,8.066238745638163e-05,0.5464124869547416,1.6456151211910075e-05,1.7123628070407327e-05,0.44622704677708463
2014-07-23,3.8554343811198455e-05,0.3233744019427876,7.876746405548904e-05,0.6898007554306749,1.782032942895684e-05,2.5657614327851412e-05,0.46221327267877826
2014-07-24,3.79220014302475e-05,0.3275240482535759,7.757300874265509e-05,0.6991284603963734,1.776413792937026e-05,2.7042533314058357e-05,0.46843882863210795
2014-07-25,3.58816002468109e-05,0.3282329912385669,7.622741333750073e-05,0.7106461505324261,1.7166182436046177e-05,2.7190769385657925e-05,0.47841184110989815
2014-07-28,3.90148494586092e-05,0.3842960187644751,7.598486176211692e-05,0.7157276213317435,2.0923984607826114e-05,2.7490206435230925e-05,0.5363082236168651
