Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CB,Predicted_Covariance,Future_Cov_45_CB,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.7278975811324317,9.273573403253865e-05,1.2926405066172184,4.481994184931008e-05,4.171585190023402e-05,1.0962670919403743
2013-11-12,3.99781619662566e-05,0.720388031651921,9.997517019919403e-05,1.2404526764390469,4.5543245557312854e-05,4.053493853023954e-05,1.139203087819631
2013-11-13,4.4902541372157916e-05,0.7306268534903306,9.197067651545852e-05,1.2229520606598407,4.6952182180203297e-05,3.864609399068541e-05,1.0456464321486327
2013-11-14,4.545126757048379e-05,0.7352826225228308,9.069423512286986e-05,1.2062574618547557,4.720816756158176e-05,3.760834044570518e-05,1.0386545873197806
2013-11-15,4.488960878325864e-05,0.7378086554452532,9.101853373865221e-05,1.2541523364397964,4.716084451863365e-05,4.083403782124838e-05,1.050596024267916
2013-11-18,4.304897041106976e-05,0.7386762069677266,9.102253157857792e-05,1.1784491444137566,4.623916150950172e-05,5.0628243190513514e-05,1.0741060951741515
2013-11-19,4.253689180732228e-05,0.7376044907415411,9.127570177414175e-05,1.1425336311661387,4.596042318230608e-05,4.957997267840492e-05,1.0804838160364711
2013-11-20,3.986505410246521e-05,0.7399041210657238,9.04335034494304e-05,1.1704885550766972,4.4425907001592114e-05,5.1482300862745713e-05,1.1144072923469297
2013-11-21,3.485111027762049e-05,0.7252885911528865,0.00011090919288032046,1.019027014066342,4.509235605446845e-05,4.5382308078332587e-05,1.2938570879167752
2013-11-22,3.677714977289896e-05,0.7173381458840659,0.00011109827409266729,1.014545187712416,4.5852879739672265e-05,4.723815745331896e-05,1.2467763277691846
2013-11-25,4.464079349966786e-05,0.7168618827385761,0.00010908159124594865,1.0327399041365375,5.002385694311386e-05,4.8815239925370464e-05,1.1205861953033172
2013-11-26,4.5604254902161166e-05,0.718039621391473,0.00010828458916704215,0.9276375632465312,5.04585095429742e-05,5.422571841968559e-05,1.106443020530152
2013-11-27,5.098239319509307e-05,0.7304267146778164,0.00010286841168979158,0.915503753451839,5.289660205237291e-05,5.4542778315066565e-05,1.0375464692282057
2013-11-29,5.306536742177139e-05,0.7358952515804792,0.00010005645550281212,0.9141624236913338,5.3622140394285704e-05,5.44681005304881e-05,1.010492209883124
2013-12-02,5.1303727815654587e-05,0.7387694528719171,0.00010056663297386576,0.871542141995504,5.3065266058511276e-05,5.5538531426035036e-05,1.0343354823880688
2013-12-03,5.129816798105141e-05,0.7433626582748613,9.830353430009233e-05,0.8847368316793606,5.278812482604449e-05,5.9183798250175364e-05,1.0290450303321446
2013-12-04,4.926678581923591e-05,0.7392397503815266,9.759103146721563e-05,0.8873633048392865,5.1258675574531155e-05,5.942612808267332e-05,1.0404306820949039
2013-12-05,6.186383108747796e-05,0.7412293156854559,9.863584305151585e-05,0.9162926332978,5.790130785141345e-05,6.329629213079174e-05,0.9359476584878595
2013-12-06,6.149224160789946e-05,0.7473342029232045,9.51359129060725e-05,0.8799925397929056,5.716066416032822e-05,5.843170989388489e-05,0.9295589600523719
2013-12-09,5.694825981469449e-05,0.7488467529217956,9.520719741261933e-05,0.885783597518786,5.514016615358232e-05,5.920271065834971e-05,0.9682502386026267
2013-12-10,5.3452041059883435e-05,0.7434236106532852,9.492802687394375e-05,0.8961668412245436,5.295606706944063e-05,6.014101266598365e-05,0.9907211402856038
2013-12-11,5.2671389427449466e-05,0.7429847100696894,9.332799624353555e-05,0.8886981879154817,5.209226421982305e-05,5.682106047062306e-05,0.9890049377105551
2013-12-12,5.926873458923956e-05,0.743763069082519,9.334311054130012e-05,0.8925238459059451,5.532081531366279e-05,5.782573041496583e-05,0.9333895129879569
2013-12-13,5.102150798536989e-05,0.7354724907175398,8.694246013429056e-05,0.886761549386659,4.898454076608979e-05,5.79882610917411e-05,0.9600763031178108
2013-12-16,5.265033739264804e-05,0.7407423149342756,8.706228601381452e-05,0.8925019076865164,5.015136603112752e-05,5.780714868741558e-05,0.952536460633024
2013-12-17,5.547285481711756e-05,0.741525345501482,8.841124711354372e-05,0.8786595863777454,5.1930202557082516e-05,5.708955900510146e-05,0.9361371922949624
2013-12-18,5.7755345996717895e-05,0.7501311803996309,8.974779503322267e-05,0.8871427078917666,5.400639725829088e-05,5.226562843185292e-05,0.9350891476151826
2013-12-19,6.478693026373803e-05,0.7428481570921461,8.569907372487392e-05,0.8908357022492044,5.535180856089757e-05,5.243686103828888e-05,0.8543668967732925
2013-12-20,6.101338500649426e-05,0.7378403862909663,8.599185491184264e-05,0.8976305372259962,5.34445767013549e-05,5.3301320158466595e-05,0.8759483955146279
2013-12-23,6.0371580554275465e-05,0.7371631185279836,8.759570862009043e-05,0.9019772548526592,5.360697324249549e-05,5.316386691645908e-05,0.887950468586814
2013-12-24,6.05937066863415e-05,0.7353417744454194,8.858547142854654e-05,0.920316716586488,5.387462364059879e-05,5.5321739053940314e-05,0.8891125264786407
2013-12-26,6.0130930524985e-05,0.7334322779903577,9.008665598225733e-05,0.913048444815556,5.3980787319329837e-05,5.827134170820216e-05,0.8977208043853617
2013-12-27,6.1029823506439453e-05,0.7439999192905109,8.655177947028345e-05,0.913641729848162,5.407318438495652e-05,5.830798267259656e-05,0.8860124653523057
2013-12-30,6.103786899254316e-05,0.7465824045074866,8.690376505879436e-05,0.9175022255503158,5.4374681717244096e-05,5.861316698581549e-05,0.8908351915740523
2013-12-31,6.15980310886923e-05,0.7523679814246614,8.663993858719455e-05,0.9127188058706748,5.4963298517448894e-05,5.7933210753843965e-05,0.8922898596922627
2014-01-02,6.274975633376732e-05,0.7463895166208802,9.269901516997538e-05,0.8835128191465649,5.692579610297001e-05,5.403060303699411e-05,0.9071875243655204
2014-01-03,6.287727487442676e-05,0.7400834072916445,9.280722727795391e-05,0.8810721095638765,5.653513346934045e-05,5.4481859187352404e-05,0.8991346012092238
2014-01-06,6.194585296328845e-05,0.7243631225516937,9.345202014362288e-05,0.8813061522684815,5.5113348467444074e-05,5.426216189693436e-05,0.8897019869934862
2014-01-07,5.985294868622432e-05,0.716136015930423,9.330365101170487e-05,0.8593725036969593,5.3516488635278175e-05,5.4933745047660804e-05,0.8941328674688247
2014-01-08,5.957982003469859e-05,0.6931924403180718,9.562084497706394e-05,0.8538985914769726,5.2321441410478416e-05,5.475651639975253e-05,0.8781738746442507
2014-01-09,5.8876921963223624e-05,0.6841852553468696,9.523499376430894e-05,0.8627131976355089,5.123238078426182e-05,5.682718235890692e-05,0.8701606516771236
2014-01-10,5.8643073362417135e-05,0.6807703038193931,9.578686807309765e-05,0.8625146278245608,5.102252545397491e-05,5.75967631314374e-05,0.8700520373250757
2014-01-13,6.549653155125348e-05,0.7116974329533684,9.702232146627815e-05,0.8438039276791081,5.6733605084058176e-05,5.328181702048601e-05,0.8662077783410869
2014-01-14,6.384952094066409e-05,0.7129686242019921,9.653185420819181e-05,0.8429797736896346,5.597377063919464e-05,5.1719048769235406e-05,0.8766513799095148
2014-01-15,6.070372053025981e-05,0.7034508941453418,9.491493370587751e-05,0.7967610767821187,5.339599887817122e-05,4.9765990642967427e-05,0.8796165772335848
2014-01-16,6.085694586035492e-05,0.7013754019097329,9.502602086887593e-05,0.791664768541155,5.333679054563707e-05,4.974185776075991e-05,0.8764289727589364
2014-01-17,6.130074788390541e-05,0.7097184611556917,8.75606032407045e-05,0.7878461433297542,5.1996410195756046e-05,4.950612919886121e-05,0.8482182027245343
2014-01-21,6.022038567812545e-05,0.7051456530499857,8.834753210927442e-05,0.8219351074850196,5.1433705107706245e-05,5.253667086221439e-05,0.8540912604349046
2014-01-22,6.0180607898710316e-05,0.7101708218516429,8.750780999130759e-05,0.8225518084977557,5.153645213460171e-05,5.265809421119086e-05,0.8563631032332286
2014-01-23,6.197862719476769e-05,0.7085626200895438,9.301893203708561e-05,0.7807968499635243,5.38003236590557e-05,4.912930839203615e-05,0.8680463910565219
2014-01-24,8.312838911315208e-05,0.7253214511845205,9.91439583325409e-05,0.7463466859675778,6.584735448486367e-05,3.953992932567746e-05,0.7921163297803602
2014-01-27,7.785643656399444e-05,0.7322069660460742,9.932354185011888e-05,0.7655905822319726,6.438833820707464e-05,4.04485987050466e-05,0.8270136811893564
2014-01-28,5.7778264472590076e-05,0.7184465494576284,9.864893210462689e-05,0.7372304122133192,5.424040250746807e-05,3.8652286582418734e-05,0.9387682894698168
2014-01-29,5.541992369045716e-05,0.7326926564394859,7.36490436597284e-05,0.7406305235208926,4.680996931215585e-05,3.693387496629754e-05,0.8446415331354223
2014-01-30,5.718939038351772e-05,0.7271165010614226,7.406988224429594e-05,0.7092952865420047,4.7324121560348657e-05,3.6669641276448566e-05,0.8274982692242111
2014-01-31,5.786696567157789e-05,0.723911815338379,7.709815530480581e-05,0.6822606925733241,4.835295425324403e-05,3.6783774395169636e-05,0.8355882098202569
2014-02-03,7.055814511505822e-05,0.7442061833953355,8.030725281636242e-05,0.7092142984571965,5.602014602654908e-05,2.9245217819524467e-05,0.7939571814876621
2014-02-04,5.3287933521446234e-05,0.7266601372603891,7.908219200332796e-05,0.7449495291634481,4.7172090739900845e-05,3.166002093073363e-05,0.8852302505015698
2014-02-05,5.1744253938995175e-05,0.7158564830003155,7.718709993298718e-05,0.6548191790059964,4.524070761668742e-05,3.5255086199314194e-05,0.8743136517153145
2014-02-06,5.460185755120456e-05,0.7171160888278076,7.485827497734442e-05,0.6389071504212874,4.584722799229347e-05,3.35665632471214e-05,0.839664254083276
2014-02-07,6.356327391387762e-05,0.7097956879290303,7.592042118059637e-05,0.6098548436930057,4.930781865267163e-05,3.0845990286956414e-05,0.7757281149406995
2014-02-10,6.2547563500994e-05,0.7082849452898133,7.534087863595897e-05,0.6110237018281032,4.862152201737737e-05,3.1448895867072706e-05,0.7773527743667374
2014-02-11,5.609995653519849e-05,0.6786071581005437,7.592551947537353e-05,0.5833850366929431,4.428876649734044e-05,2.98952055090824e-05,0.7894616900380766
2014-02-12,5.280573476410588e-05,0.6719591794051206,6.934654476360976e-05,0.5809146381638802,4.066266602642813e-05,2.9779588270722022e-05,0.7700426138955675
2014-02-13,5.31879934714369e-05,0.6580157087510664,6.746358947568888e-05,0.5740422854560002,3.941647539949996e-05,2.9261311578516697e-05,0.7410784432142088
2014-02-14,5.362200748552388e-05,0.6481350027152429,6.708653523917728e-05,0.561520451474649,3.887359378801317e-05,2.8510543040692203e-05,0.7249559576542843
2014-02-18,5.088126402858046e-05,0.6499086857054289,6.460097003766269e-05,0.554079344849328,3.7260682599420576e-05,2.8221694446877874e-05,0.7323065436914248
2014-02-19,5.093399391722896e-05,0.6488378596031097,6.26790238317822e-05,0.5401028479406329,3.6660734436232775e-05,2.6916137199429495e-05,0.7197694823580661
2014-02-20,5.128532994270177e-05,0.6484290061465908,6.057956202279695e-05,0.5538264341742698,3.614282337497035e-05,2.816656246670819e-05,0.7047399990474996
2014-02-21,5.0142924359823583e-05,0.65136008815746,5.9274087830318866e-05,0.5513174886988707,3.551063290567369e-05,2.8112557703456643e-05,0.7081883108940921
2014-02-24,5.289213529725008e-05,0.6580587386784412,5.81003771726491e-05,0.5851286374920133,3.6479567999560384e-05,2.9727907280633264e-05,0.6896973963056658
2014-02-25,4.99909412374215e-05,0.6685543674894109,5.908933082196936e-05,0.5776074134395894,3.63359837809999e-05,2.9427204208198262e-05,0.7268513630985614
2014-02-26,4.8822079787728685e-05,0.6494968305823827,5.953907780502191e-05,0.577333086944718,3.501758778221398e-05,2.9412995670035564e-05,0.7172489974713361
2014-02-27,4.902946505121921e-05,0.6380056851080279,5.994702961778544e-05,0.5710517033710509,3.4588916691899704e-05,2.8821835993994724e-05,0.7054720392271461
2014-02-28,4.913560627678946e-05,0.6298413162365076,6.385210068957033e-05,0.5613344433363484,3.52790515127301e-05,2.8300703739665256e-05,0.7179936137146051
2014-03-03,5.060228536900576e-05,0.6259523746607176,6.822630869166711e-05,0.519378697948042,3.67792013592355e-05,2.6509004801424774e-05,0.7268288594286101
2014-03-04,5.593664385448813e-05,0.6245178567233765,7.091264594162688e-05,0.5264526363612899,3.933280405271292e-05,2.497590411320752e-05,0.7031670358170231
2014-03-05,4.9068183379191435e-05,0.6183703753438066,6.800427983142189e-05,0.5320061288945609,3.5720439035659184e-05,2.5244504298430835e-05,0.727975575529607
2014-03-06,4.928243059442446e-05,0.6360965268359531,6.566542622435925e-05,0.5314777066682028,3.618574076157105e-05,2.5183704198479347e-05,0.7342523557607343
2014-03-07,4.8971813978785636e-05,0.6478673362382423,6.403694749588978e-05,0.5184075684250957,3.62806025316629e-05,2.564562562398317e-05,0.7408466132657346
2014-03-10,4.912023117884392e-05,0.6632388263362378,6.168627781507683e-05,0.5192609618306265,3.650853666278924e-05,2.5687834242442e-05,0.7432484698588605
2014-03-11,5.148937537691702e-05,0.676879737997905,6.27693371595009e-05,0.5250437252018887,3.8480800411492224e-05,2.594903141571429e-05,0.7473541896712033
2014-03-12,4.8906113932888686e-05,0.6673642160828346,6.20065383850074e-05,0.5267379767629226,3.6750498736874044e-05,2.698804935415619e-05,0.7514499881815357
2014-03-13,5.192240840939531e-05,0.6612019414249647,6.408668426867011e-05,0.5537771445366151,3.814129512068269e-05,2.6857877220189982e-05,0.7345825490209938
2014-03-14,5.053194068255615e-05,0.6547358131333516,6.485460385801874e-05,0.5600114671833496,3.748171820032986e-05,2.716214008321705e-05,0.7417430974161796
2014-03-17,5.312543808337814e-05,0.65483750122701,6.785845270290506e-05,0.5397141636040775,3.931758018402764e-05,2.57927204736201e-05,0.7400895240114604
2014-03-18,5.3640183376897774e-05,0.6590899625883745,6.94247958060925e-05,0.5361994635708486,4.022046897476419e-05,2.5860963802573042e-05,0.7498197515873277
2014-03-19,4.9711758607667365e-05,0.6512729702467128,6.68344592225096e-05,0.5100722517956856,3.7539876261157155e-05,2.4291502834035933e-05,0.7551508398129197
2014-03-20,4.924048797705463e-05,0.6473196993280919,6.667041518924027e-05,0.5080660160914466,3.7089124147350166e-05,2.400505160128921e-05,0.7532241387338235
2014-03-21,5.1299807125194504e-05,0.6452059412248873,6.727488636843028e-05,0.5612605698481935,3.790379638575244e-05,2.5952897485533016e-05,0.7388682045772649
2014-03-24,5.150721281894852e-05,0.6473052799245451,6.742054120089782e-05,0.5629604230773909,3.814514688432606e-05,2.576065339330289e-05,0.7405787422124536
2014-03-25,5.187847468728203e-05,0.6480149250011774,6.823788871682746e-05,0.5708078540476891,3.8555949126077895e-05,2.616651888579658e-05,0.7431974312754777
2014-03-26,4.894688218699071e-05,0.6468148411883735,6.838537267086996e-05,0.5247512021525585,3.742175076146355e-05,2.3294304781950214e-05,0.7645379866791525
2014-03-27,4.819111839496585e-05,0.644240994761318,6.453670078859948e-05,0.5233130312807625,3.5928181768734916e-05,2.3119883841700904e-05,0.7455353385715998
2014-03-28,4.77393720640184e-05,0.6430234706654513,5.6633299835003795e-05,0.5290230904830607,3.343498324713426e-05,2.3203843764825253e-05,0.7003649566713616
2014-03-31,4.471229395078723e-05,0.6437750133688003,5.136844484351772e-05,0.5091696998534878,3.085288648981323e-05,2.172192376133205e-05,0.6900313932398904
2014-04-01,4.637295349124256e-05,0.6749077101095687,4.9843433953781984e-05,0.5192795836670674,3.244746298461564e-05,2.2138372531194237e-05,0.6997066294417343
2014-04-02,4.141854620280984e-05,0.6777480138659062,4.7054840955492906e-05,0.5277423447876067,2.9920430228402818e-05,2.2610620990765604e-05,0.7223920917430224
2014-04-03,4.131197301210188e-05,0.6801009946203953,4.541325879233531e-05,0.529199787171212,2.9457962984200596e-05,2.2620798556386615e-05,0.7130611499860153
2014-04-04,4.5815215175484866e-05,0.6836036904847517,4.8474820541522055e-05,0.5254825100319076,3.221568490744081e-05,2.0504389946360567e-05,0.7031656357837868
2014-04-07,4.72141155464609e-05,0.6893124400805456,4.870702230881808e-05,0.5215116664990804,3.305581243182656e-05,1.8820429124077448e-05,0.7001256308465229
2014-04-08,4.530353492960697e-05,0.6773443032957439,4.7590300263725725e-05,0.5306344629503927,3.145102111745585e-05,1.985616782926636e-05,0.6942288535833843
2014-04-09,4.691297863661334e-05,0.6508011733551302,4.804392288663685e-05,0.4845373681393624,3.0896839873303314e-05,1.7126602458158673e-05,0.658598979882079
2014-04-10,5.810324280314903e-05,0.6291066153474347,4.798627025125493e-05,0.5778118161254236,3.321872317865605e-05,1.3880236461150308e-05,0.5717189192210748
2014-04-11,5.691804938589508e-05,0.6389166989861823,4.7998735670181285e-05,0.7208207006467551,3.339520718297942e-05,1.5550700450879954e-05,0.5867243790553216
2014-04-14,5.793906540801691e-05,0.6434785854079136,4.632929846143044e-05,0.7341167768803107,3.333862646547924e-05,1.572530446883184e-05,0.5754084266065197
2014-04-15,5.375893588153699e-05,0.652066927238404,4.577275751953994e-05,0.7271139459895031,3.2346034360334624e-05,1.5101581776988111e-05,0.601686655993568
2014-04-16,3.1303883437837385e-05,0.6475788227072998,4.223028944784863e-05,0.6778509233212424,2.3545275468054643e-05,1.3051837765684154e-05,0.7521519020095501
2014-04-17,3.0074876652121772e-05,0.6519802396018579,3.991208210742635e-05,0.6794952904219971,2.2588560357732303e-05,1.311364765781286e-05,0.751077406534889
2014-04-21,3.398061258211898e-05,0.6471139737686585,3.881883760488319e-05,0.7018929499016784,2.350269384415551e-05,1.423814342851539e-05,0.6916500927509153
2014-04-22,3.465237531876505e-05,0.6447963199965342,3.7544778039935394e-05,0.6830371175255817,2.3257542624198986e-05,1.385287401401169e-05,0.6711673416397662
2014-04-23,3.661275306357103e-05,0.642466041565742,3.696354290828824e-05,0.7184877311345679,2.363486718661415e-05,1.4442101601449882e-05,0.645536465001054
2014-04-24,2.8915216768426475e-05,0.6639104313905959,3.584450409995953e-05,0.710741030876012,2.1373911496739906e-05,1.428356274819274e-05,0.7391925043452837
2014-04-25,3.367547480592454e-05,0.6889377440809215,3.562376497778467e-05,0.7152418894159149,2.3861995033106187e-05,1.302255751896865e-05,0.7085867436354047
2014-04-28,3.364553762091845e-05,0.6956237736549338,3.5169808640368514e-05,0.763821984936246,2.392892314535894e-05,1.436941525776033e-05,0.7112064433317781
2014-04-29,3.9441733334885286e-05,0.7095812646518671,3.530464069086449e-05,0.7296903917654703,2.6478661904938208e-05,1.3520195019059457e-05,0.671336162640663
2014-04-30,4.001418281063408e-05,0.7082819123660135,3.476453789128174e-05,0.7576839085162181,2.6416869917235963e-05,1.4226513307519447e-05,0.6601876650150025
2014-05-01,2.1991126094734782e-05,0.680969739198334,3.3421309556717706e-05,0.7362784667092407,1.8461342482385305e-05,1.4159067398355212e-05,0.8394905473624384
2014-05-02,2.5114593555483047e-05,0.661055663950174,3.232132449413661e-05,0.7596157439119618,1.8834135144834447e-05,1.5466527822288112e-05,0.7499279294815646
2014-05-05,2.3421323104644024e-05,0.6492054862057539,3.095703675524806e-05,0.7553213303338281,1.748105283067102e-05,1.5574237779445568e-05,0.7463734116372293
2014-05-06,2.3724080850696792e-05,0.6424085213634351,2.9101383750724518e-05,0.8030922184278763,1.6879625648988352e-05,1.5267087394147574e-05,0.7114975604415286
2014-05-07,2.503936026433856e-05,0.6354883210895284,2.916896947127806e-05,0.7549399037933581,1.7174327130581638e-05,1.3955981989397118e-05,0.6858932077047343
2014-05-08,2.245244272166245e-05,0.6347023900173143,2.9961632702895928e-05,0.7234978654724843,1.646207856872703e-05,1.3553349279790158e-05,0.7331976646284537
2014-05-09,2.6257615904936162e-05,0.6371142815240843,2.9959373998899425e-05,0.704646461749782,1.7869456893253386e-05,1.3339893979809929e-05,0.6805437690134736
2014-05-12,2.5472098693136958e-05,0.6374124497122753,3.016304048600228e-05,0.7212723400309148,1.7668125057703675e-05,1.2544207008393797e-05,0.6936265939666787
2014-05-13,2.7268227179962204e-05,0.6408395386499798,3.0266242743324357e-05,0.7798154889649822,1.841013640643936e-05,1.621341662132559e-05,0.6751497369058108
2014-05-14,2.54765910501542e-05,0.6423047529357139,3.0775395255777505e-05,0.7632815646812143,1.7985131325658825e-05,1.6842795796244324e-05,0.7059473259296191
2014-05-15,2.174205444419079e-05,0.651429300401322,3.0222878169396606e-05,0.8084065404746634,1.6698808655387307e-05,1.620054962175427e-05,0.768041893108635
2014-05-16,2.0552751262807784e-05,0.6659885518325811,2.984029865192054e-05,0.7889855034055758,1.649313940040212e-05,1.5898637533184315e-05,0.8024784219642687
2014-05-19,2.1296152341554682e-05,0.6740753233614499,2.9467219612874633e-05,0.7958115479046387,1.6886069835862263e-05,1.5942733978739492e-05,0.7929164651453432
2014-05-20,2.0908636850371392e-05,0.6739507449990977,2.9005058569028707e-05,0.8236940388362299,1.6596934916622508e-05,1.5464373641332297e-05,0.7937836902231005
2014-05-21,2.119414789263069e-05,0.6741320757779278,2.9097780811357773e-05,0.9005527646280709,1.674105819278405e-05,1.65240118338273e-05,0.7898905998766292
2014-05-22,2.007249814887391e-05,0.6691057415557802,2.835993621796753e-05,0.906666842244396,1.5964234358786628e-05,1.65984539836829e-05,0.7953287249241688
2014-05-23,2.2049522594442057e-05,0.6681684386457198,2.8416952140478393e-05,0.92792608103916,1.672531480834879e-05,1.7338979431656386e-05,0.7585341014396692
2014-05-27,2.174082787467674e-05,0.681159282190108,2.836255621749801e-05,0.9370851501242288,1.6914509287459896e-05,1.6886803059611e-05,0.7780066787227344
2014-05-28,2.1661197917021908e-05,0.6691063827450721,2.951196840924974e-05,0.8966395021336911,1.6917473179583675e-05,2.457619397176447e-05,0.7810035827376612
2014-05-29,2.1856321025887475e-05,0.6684992196137014,3.103086040237278e-05,0.8809183272780803,1.7409501824197104e-05,2.3834799108877715e-05,0.7965431054740006
2014-05-30,2.8179051435749515e-05,0.671904303873724,3.1159201140570045e-05,0.8807463612859148,1.9909656407001462e-05,2.3941432375229414e-05,0.7065410435265029
2014-06-02,2.8496658002674943e-05,0.6733403833521563,3.2631198835062564e-05,0.8700694968584455,2.0532798342498798e-05,2.3665143434270098e-05,0.7205335566216716
2014-06-03,3.418588872187905e-05,0.6754052429739095,3.4228828446780244e-05,0.8837980197017369,2.3103824785494556e-05,2.4927984047504005e-05,0.6758292865648993
2014-06-04,2.793146765100254e-05,0.6650245819650838,3.533846331791531e-05,0.8910850159715171,2.0893365762571372e-05,2.5480773795068446e-05,0.748022482156302
2014-06-05,4.136471088316827e-05,0.6695093392499635,3.6388203175634585e-05,0.9014214712406828,2.5974783811689174e-05,2.4948183036646135e-05,0.6279454940481304
2014-06-06,3.9833023701562004e-05,0.6926755565932278,3.7013098904584175e-05,0.8990609007417687,2.6596789958202697e-05,2.5830784295161085e-05,0.6677070301635107
2014-06-09,5.1073182956276414e-05,0.7060847986485287,3.741871746104609e-05,0.8828046827694788,3.0867238162282424e-05,2.5854346760647818e-05,0.6043727133417114
2014-06-10,4.95066057749403e-05,0.7072198379644536,3.799912702194327e-05,0.8818176310189068,3.067416998511553e-05,2.594111810266679e-05,0.619597516431685
2014-06-11,4.7157992518462575e-05,0.7015822414589301,3.8929062133234145e-05,0.882342577028351,3.0060293227842693e-05,2.579107252011132e-05,0.6374379319915695
2014-06-12,4.667919578081926e-05,0.7105501900440382,4.0859938373407904e-05,0.901515251377024,3.103168057114263e-05,2.5254725661121754e-05,0.6647861012184301
2014-06-13,3.72024477228719e-05,0.7054178296381286,4.083383414715445e-05,0.9059243710970318,2.7494274871817125e-05,2.5666354463547223e-05,0.7390447821236711
2014-06-16,2.938646502467408e-05,0.7154436842994278,4.170434798812089e-05,0.906618388518818,2.5046081849150715e-05,2.5685012750128643e-05,0.8522999220260414
2014-06-17,3.191330809025626e-05,0.7598798948924261,4.3600113699451895e-05,0.8943623777387383,2.8344883565201078e-05,2.5256703633306013e-05,0.8881838098713217
2014-06-18,3.560112133469648e-05,0.764753888533636,4.519908214815901e-05,0.9092045047025914,3.067738525811269e-05,2.4726366545724156e-05,0.8616971631231971
2014-06-19,3.687128606172102e-05,0.7561538611717384,4.643630660839212e-05,0.9056177696120656,3.128838537820957e-05,2.4742462950033206e-05,0.8485840533425956
2014-06-20,3.6786047916274955e-05,0.7303037090909437,4.596636977590124e-05,0.9026064593340888,3.0030680650412303e-05,2.447170606615948e-05,0.8163606136424911
2014-06-23,3.78482539714106e-05,0.7282606891804674,4.729288760723921e-05,0.9039022359066948,3.081113581875696e-05,2.451542432408314e-05,0.8140702036619902
2014-06-24,3.933090292313687e-05,0.7397805044405681,5.084066146479887e-05,0.9115365802496428,3.308075680681909e-05,2.3917369877555703e-05,0.841088160916818
2014-06-25,4.004889359785303e-05,0.7309098755854758,5.5019281247146804e-05,0.9289914844454188,3.4309670517614366e-05,2.4371197061721912e-05,0.8566945909200764
2014-06-26,4.4267929857314866e-05,0.7345621988724323,5.7617102791265294e-05,0.9147963287810528,3.709786276211309e-05,2.4167493124787424e-05,0.8380302146878686
2014-06-27,3.536085878696092e-05,0.7364022310023117,5.667175597860731e-05,0.9190228963132642,3.296551252731714e-05,2.5181726644088404e-05,0.9322599523367049
2014-06-30,3.524942345217237e-05,0.7208743764048648,5.612116650312911e-05,0.9170046446100892,3.2062615168480547e-05,2.535168160916967e-05,0.9095926125425627
2014-07-01,3.707778978776346e-05,0.7308868487251827,5.572150044207167e-05,0.8904716649430198,3.3221441096992346e-05,2.382065503445866e-05,0.8959930267460603
2014-07-02,3.729144432547138e-05,0.728657796431789,5.253125856575323e-05,0.8933437368597517,3.2250549680377236e-05,2.4630379804116054e-05,0.8648243655810608
2014-07-03,3.7850371933542936e-05,0.7351892980382894,5.0871226906829536e-05,0.8768274601783702,3.226044533331051e-05,2.3721162036747523e-05,0.8523151473901729
2014-07-07,3.637233936281704e-05,0.7382347398161694,4.952146517339211e-05,0.8611854680276175,3.133118625488498e-05,2.410893871345018e-05,0.8614014606636612
2014-07-08,3.904012916123487e-05,0.7522266382977596,4.902576372500777e-05,0.8523311322088706,3.2909138671883295e-05,2.2989457464175014e-05,0.842956705803131
2014-07-09,3.921043801203444e-05,0.7577896477425746,4.799773709053644e-05,0.8920578053151484,3.287455601244464e-05,2.4213384163655433e-05,0.8384133837616098
2014-07-10,3.784415060760939e-05,0.764267269775572,5.0394781893898015e-05,0.8843600806220647,3.337624134063309e-05,2.433798405264876e-05,0.8819392377622045
2014-07-11,4.137743263306523e-05,0.7655333707573554,4.8419977730463166e-05,0.86347545552708,3.4265588084820395e-05,2.501372996581204e-05,0.8281226239599585
2014-07-14,3.5819786180035966e-05,0.7587642500951088,4.593161059483221e-05,0.9037808433385734,3.077685172067408e-05,2.637562519797023e-05,0.8592137196460278
2014-07-15,3.740515266448331e-05,0.745643659843086,4.573237968418536e-05,0.9325140056506256,3.083961484165408e-05,2.8400288864906874e-05,0.8244750427375399
2014-07-16,4.331224214055195e-05,0.7326388491882634,4.668859857195829e-05,0.9044094431750408,3.294584844315396e-05,3.2665159146582014e-05,0.7606590380669246
2014-07-17,4.7474517764657056e-05,0.7564022778593374,4.959128501049886e-05,0.8571990326111238,3.6701666955661983e-05,2.9674439989837503e-05,0.7730814062735979
2014-07-18,4.82618636397603e-05,0.7593179341540034,5.04059757652286e-05,0.878476305149655,3.745128424930222e-05,2.8427292225362527e-05,0.7760016175266006
2014-07-21,3.56854935741795e-05,0.7632679703572831,4.986157722027762e-05,0.8704923025987739,3.2196295007082776e-05,2.8233596341249746e-05,0.9022236147625723
2014-07-22,3.6878426197529086e-05,0.7644501189135482,4.9403684243454e-05,0.8802678615416154,3.262984499746339e-05,3.166570332526959e-05,0.8847949427855367
2014-07-23,3.8554343811198455e-05,0.7580704198263977,4.998310293169966e-05,0.8687325362068872,3.327804581602882e-05,3.1109799486330135e-05,0.8631464713546212
2014-07-24,3.79220014302475e-05,0.7606280946345441,4.9837975348309114e-05,0.9151046988319632,3.306725794189419e-05,3.546586511515264e-05,0.8719808210206687
