Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_TWX,Predicted_Covariance,Future_Cov_45_TWX,Beta_Predicted
2013-11-12,3.99781619662566e-05,0.7108755277997965,0.0001349637047148521,0.9665798641035692,5.2217186832644304e-05,3.158544950580444e-05,1.3061427605580769
2013-11-13,4.4902541372157916e-05,0.6643139898659852,0.00012925292505624808,0.9302641432864224,5.060915071046042e-05,2.9396962214703844e-05,1.1270887830380336
2013-11-14,4.545126757048379e-05,0.6363041373231711,0.00012547545964658173,0.9068700597797004,4.805262803003829e-05,2.82741280586736e-05,1.0572340574555028
2013-11-15,4.488960878325864e-05,0.6168952551662275,0.00012162347555166777,0.9946379806819742,4.558196518106097e-05,3.238449089598894e-05,1.0154235337880813
2013-11-18,4.304897041106976e-05,0.6046830975734148,0.00011870946492266617,0.957467250332926,4.322668062616299e-05,4.113447324103453e-05,1.0041280944328355
2013-11-19,4.253689180732228e-05,0.5979602132206435,0.00011651232599612696,0.9545298830821928,4.209602615505417e-05,4.142159515745099e-05,0.9896356871991239
2013-11-20,3.986505410246521e-05,0.6014598293254864,0.00011382305872442819,0.9456725431300786,4.051519482715678e-05,4.159408323293725e-05,1.01630853737262
2013-11-21,3.485111027762049e-05,0.6059952840837831,0.00011341798003870622,0.9091341357253824,3.809943258247499e-05,4.048823521113435e-05,1.0932057050400599
2013-11-22,3.677714977289896e-05,0.6000394759453734,0.00011308629311803122,0.9624517353160892,3.8696692064871695e-05,4.481263837699944e-05,1.052193884078185
2013-11-25,4.464079349966786e-05,0.5984380189931922,0.00011368330006131777,0.9675908509071244,4.263177994193101e-05,4.573579402464922e-05,0.9549960159701956
2013-11-26,4.5604254902161166e-05,0.5972002305819638,0.0001134552693063776,0.9562126393491212,4.2957102935749634e-05,5.589609496754473e-05,0.9419538380335191
2013-11-27,5.098239319509307e-05,0.6151942400574384,0.00011239271378356237,0.984128232076056,4.6568414130584296e-05,5.8631204725635805e-05,0.9134215012697049
2013-11-29,5.306536742177139e-05,0.6288060484112928,0.00011258888779624493,0.9816719205666488,4.8603781832384975e-05,5.849048645149264e-05,0.9159228361894667
2013-12-02,5.1303727815654587e-05,0.6478737008714115,0.00011374016147559406,0.9369386079507728,4.9490487596951736e-05,5.9705884333712485e-05,0.9646567550565094
2013-12-03,5.129816798105141e-05,0.6520108698822213,0.00011319366974061495,0.9345381560773998,4.968403210330299e-05,6.251522001337981e-05,0.9685342393056873
2013-12-04,4.926678581923591e-05,0.6549418850781396,0.0001130020274466914,0.9313362186072656,4.886782366332977e-05,6.237096475948141e-05,0.9919020055952105
2013-12-05,6.186383108747796e-05,0.6618524452603063,0.00011305007188686123,0.9736491413251606,5.534966603924336e-05,6.72584044034134e-05,0.8947015576997922
2013-12-06,6.149224160789946e-05,0.6662488623780256,0.00011438152114996153,0.956688326095913,5.587590584590787e-05,6.35243279931195e-05,0.9086659452455202
2013-12-09,5.694825981469449e-05,0.6722607518169308,0.00011519070743439382,0.9519746126868684,5.44485988645336e-05,6.362668907718173e-05,0.9561064559602943
2013-12-10,5.3452041059883435e-05,0.6694881965622286,0.00011540824722278738,0.9905802681088132,5.258277403444761e-05,6.647701935679935e-05,0.9837374399892052
2013-12-11,5.2671389427449466e-05,0.6747126380306787,0.0001162701913018594,1.029525241163322,5.280079066504226e-05,6.582517752330266e-05,1.0024567652192093
2013-12-12,5.926873458923956e-05,0.7007872395093272,0.00011609859318939212,1.0297155262963975,5.81316287565389e-05,6.6714242651165e-05,0.9808144067765013
2013-12-13,5.102150798536989e-05,0.7077617126415305,0.00012423694151259898,1.0297825841131267,5.634937274373283e-05,6.734087804842556e-05,1.1044238982487673
2013-12-16,5.265033739264804e-05,0.7206912964726031,0.00012359630903009593,1.018491433168269,5.813699864778708e-05,6.5967462037848e-05,1.1042094225193926
2013-12-17,5.547285481711756e-05,0.7289399372119251,0.00012190385591872644,1.0133174779578469,5.994331059830762e-05,6.583874898270882e-05,1.0805881686804872
2013-12-18,5.7755345996717895e-05,0.7406798735095185,0.00011722678949053384,0.9444957854131416,6.094527965864666e-05,5.5644560155565166e-05,1.0552318336403013
2013-12-19,6.478693026373803e-05,0.741799605980151,0.00011574726205584889,0.9486368917897108,6.423706104967926e-05,5.5839186445915454e-05,0.9915126521380109
2013-12-20,6.101338500649426e-05,0.7380983172245767,0.0001141426021026848,0.9725888640436732,6.159573753550265e-05,5.775234717967196e-05,1.0095446684190101
2013-12-23,6.0371580554275465e-05,0.7356119385219354,0.00011414056024684391,0.985662183902621,6.106397083028943e-05,5.8096379800780385e-05,1.011468811478134
2013-12-24,6.05937066863415e-05,0.730209165579438,0.0001134888262535111,0.9844291240220372,6.055326879561539e-05,5.917564044500133e-05,0.9993326387683225
2013-12-26,6.0130930524985e-05,0.7281128164493378,0.00011409539381962353,0.9529430471890455,6.030893979923803e-05,6.081744100930561e-05,1.0029603612100941
2013-12-27,6.1029823506439453e-05,0.7173636158379624,0.00011388763980848293,0.9558015381221822,5.980654294498225e-05,6.099859244884889e-05,0.9799560200050697
2013-12-30,6.103786899254316e-05,0.7120136420896684,0.00011413361950836271,0.959381789768786,5.942850309286905e-05,6.128857618099e-05,0.9736333209819182
2013-12-31,6.15980310886923e-05,0.6986294319859546,0.00011363332452819059,0.9641141687726604,5.8449816153108084e-05,6.119544044783025e-05,0.9488909810923787
2014-01-02,6.274975633376732e-05,0.6879925873666384,0.00011287800031663062,0.946252930843009,5.7902115919322666e-05,5.786743029756712e-05,0.9227464663183718
2014-01-03,6.287727487442676e-05,0.6700932744647728,0.00011358189791497264,0.960603460851257,5.662871087048438e-05,5.939974937452871e-05,0.900622855929722
2014-01-06,6.194585296328845e-05,0.659921951856549,0.00011727946987346627,0.9563306719639572,5.624833751381854e-05,5.8881433671534956e-05,0.9080242634991808
2014-01-07,5.985294868622432e-05,0.6309664491718169,0.0001185256672338512,0.974517039565906,5.3144123261713016e-05,6.229413946317316e-05,0.8879115303127012
2014-01-08,5.957982003469859e-05,0.6092363311459207,0.00011916353932938861,0.9731954356679496,5.133423384119993e-05,6.24064641459869e-05,0.8616043789877759
2014-01-09,5.8876921963223624e-05,0.6044996727424695,0.00011977914595419844,0.952438248001035,5.076439618452382e-05,6.273739888655307e-05,0.8622121281447569
2014-01-10,5.8643073362417135e-05,0.6013386442025825,0.00012049043766185862,0.9585202837703954,5.054797550658837e-05,6.400780225634744e-05,0.8619598634300653
2014-01-13,6.549653155125348e-05,0.634256329302483,0.00012032709063140505,0.9613119218638274,5.630612872143359e-05,6.0701833968991576e-05,0.8596810760486141
2014-01-14,6.384952094066409e-05,0.6451647029870891,0.00012921527871155691,0.9815244551963328,5.860117917293952e-05,6.021913306924287e-05,0.9178013916094704
2014-01-15,6.070372053025981e-05,0.6573847590669522,0.00014182428076895588,0.9789920852677432,6.099617207062801e-05,6.114820662643477e-05,1.0048176872490446
2014-01-16,6.085694586035492e-05,0.6721540654942199,0.0001424132993567306,0.9957863664757076,6.257475825125629e-05,6.256722007803182e-05,1.0282270555417476
2014-01-17,6.130074788390541e-05,0.6892506219558733,0.00014335296781496165,0.9865370336338264,6.461203169617449e-05,6.199132947471393e-05,1.0540170214324327
2014-01-21,6.022038567812545e-05,0.7007549681253821,0.00014300206845175157,1.0048552497321883,6.502930483745055e-05,6.422861006738345e-05,1.079855336447503
2014-01-22,6.0180607898710316e-05,0.6964659614978886,0.00013710210097351007,1.0132758790313827,6.326306603634472e-05,6.486786139028638e-05,1.0512201229808524
2014-01-23,6.197862719476769e-05,0.7059834681753688,0.00013493672256671045,1.01215061675893,6.456253680468047e-05,6.368655277267328e-05,1.0416903330529224
2014-01-24,8.312838911315208e-05,0.7123224431203283,0.00013314411603954348,1.0346719889255795,7.493976028421642e-05,5.4814817412015334e-05,0.9014941957098492
2014-01-27,7.785643656399444e-05,0.7012574509179087,0.0001343645344675268,1.0401400243502137,7.172442508983995e-05,5.495392370076382e-05,0.9212395051099692
2014-01-28,5.7778264472590076e-05,0.6950743453569271,0.000132995150134111,1.0553456276743858,6.093003219673652e-05,5.533076358300014e-05,1.0545493664947594
2014-01-29,5.541992369045716e-05,0.6872924890518358,0.00013439246554489847,1.0444881850790262,5.931465658619261e-05,5.208669479093584e-05,1.0702767639574735
2014-01-30,5.718939038351772e-05,0.6858678126156981,0.00013031403811010679,0.9697070931462258,5.920982221771978e-05,5.013259205803839e-05,1.0353287877463433
2014-01-31,5.786696567157789e-05,0.683978085829741,0.00012894724927604896,1.0380419485772512,5.9083142119754e-05,5.5965558715057106e-05,1.0210167655079494
2014-02-03,7.055814511505822e-05,0.6950048657981955,0.00012751961103019138,1.0780436401775602,6.592496568630324e-05,4.445429420209093e-05,0.9343353000394253
2014-02-04,5.3287933521446234e-05,0.6770776654088702,0.00012524778622403676,1.0572968979435915,5.531436825548684e-05,4.493464403754162e-05,1.038028022483271
2014-02-05,5.1744253938995175e-05,0.6619146777364728,0.00012425003813705489,1.2077363164399642,5.307394153130252e-05,6.502382536621352e-05,1.0256972995276925
2014-02-06,5.460185755120456e-05,0.6596349152239616,0.0001238144566920959,1.2748403961263175,5.423667064687408e-05,6.697688507374333e-05,0.9933118226978265
2014-02-07,6.356327391387762e-05,0.6579133800681216,0.00012375978037181332,1.285444359929724,5.835278827547137e-05,6.50167898982451e-05,0.9180267894088341
2014-02-10,6.2547563500994e-05,0.6585222933327497,0.0001243013987229925,1.2778402907833215,5.806490076366357e-05,6.576940652115687e-05,0.9283319367466776
2014-02-11,5.609995653519849e-05,0.688659262360115,0.00012600278383321676,1.2812412180013562,5.7899621620431496e-05,6.565641404857963e-05,1.0320796163915715
2014-02-12,5.280573476410588e-05,0.7033039764784492,0.0001312016259531256,1.28492872726742,5.8540068529926795e-05,6.586965784885594e-05,1.108593011562804
2014-02-13,5.31879934714369e-05,0.7228688481745467,0.00013602212650903143,1.3049471257676788,6.1485271177184e-05,6.651855692171789e-05,1.1559990735541268
2014-02-14,5.362200748552388e-05,0.7440473183571188,0.00013985757363621935,1.28219649205797,6.443399884552765e-05,6.510202465010989e-05,1.2016334685515577
2014-02-18,5.088126402858046e-05,0.7561797031062711,0.0001419486040345823,1.2578634544424103,6.426426206652592e-05,6.406851003771207e-05,1.2630240874210221
2014-02-19,5.093399391722896e-05,0.7607165602645115,0.0001438968374651959,1.2465877506452334,6.512569354796354e-05,6.212395853017894e-05,1.2786292324492954
2014-02-20,5.128532994270177e-05,0.7630622131857603,0.00014544388790360558,1.2352902607691,6.590286003854985e-05,6.282452072975771e-05,1.285023614202725
2014-02-21,5.0142924359823583e-05,0.766951462673445,0.00014818337809838363,1.227056999836775,6.611080644444425e-05,6.25695926946794e-05,1.3184473639797272
2014-02-24,5.289213529725008e-05,0.7763420522066804,0.00014974124586511999,1.2114127588646075,6.909066653705128e-05,6.154675034956714e-05,1.306255951830392
2014-02-25,4.99909412374215e-05,0.7771268331868635,0.00015934119595779835,1.2369499646628173,6.935880436587352e-05,6.301854574320395e-05,1.3874274548356353
2014-02-26,4.8822079787728685e-05,0.7642418826996237,0.00016040834922002205,1.235813136127179,6.763203533976342e-05,6.296013037160728e-05,1.3852755891149595
2014-02-27,4.902946505121921e-05,0.7586898490425207,0.00015795983876978756,1.2201986405992016,6.676766551670718e-05,6.158525557640154e-05,1.3617865389099708
2014-02-28,4.913560627678946e-05,0.7527401289658838,0.00015349317788082022,1.2148038678232518,6.537139722513787e-05,6.12465612491647e-05,1.3304282205635025
2014-03-03,5.060228536900576e-05,0.7582558848241656,0.00015417044244398105,1.166883769140885,6.69732562131947e-05,5.955755898551498e-05,1.3235223611899607
2014-03-04,5.593664385448813e-05,0.7689799760662509,0.00015464492282679196,1.2193509350802547,7.152058645976011e-05,5.7848303781718536e-05,1.2785998860748882
2014-03-05,4.9068183379191435e-05,0.753439011932158,0.00015118952391786325,1.2079849045432225,6.489465727173943e-05,5.7320730831702366e-05,1.3225404488738337
2014-03-06,4.928243059442446e-05,0.7468176956571868,0.00015206991576392908,1.2059590269068283,6.465205177632092e-05,5.714353589635659e-05,1.311868164709297
2014-03-07,4.8971813978785636e-05,0.7396394890393149,0.0001524034560280455,1.2245774346640357,6.389848968787153e-05,6.057985328489555e-05,1.3048013642204894
2014-03-10,4.912023117884392e-05,0.7359773486466783,0.00015472441520241012,1.2242087570148292,6.416143582388474e-05,6.056159415003471e-05,1.3062120084548596
2014-03-11,5.148937537691702e-05,0.7432578459965069,0.00015386527270754913,1.2029580487905838,6.615590571271044e-05,5.945332684025593e-05,1.2848457614494293
2014-03-12,4.8906113932888686e-05,0.7278621095562483,0.00015432756124053717,1.1883967655095609,6.323425934863234e-05,6.088892765430347e-05,1.2929724785617893
2014-03-13,5.192240840939531e-05,0.7236271743454352,0.0001552432335956327,1.214619335402766,6.496786904560028e-05,5.8908348423829765e-05,1.25124914340153
2014-03-14,5.053194068255615e-05,0.7192264051143925,0.00015694561019449798,1.2359269864014897,6.40505994466866e-05,5.9945954510739873e-05,1.2675270053262995
2014-03-17,5.312543808337814e-05,0.7142681172041843,0.00015775780627014948,1.2968045109417878,6.538949093858068e-05,6.197376039993675e-05,1.2308508559676181
2014-03-18,5.3640183376897774e-05,0.7143078075826519,0.00015723136223680834,1.3058259752564745,6.559943707632433e-05,6.298014185556069e-05,1.2229532590408196
2014-03-19,4.9711758607667365e-05,0.7012502274188944,0.0001584895627591732,1.3128893045206418,6.224477655715889e-05,6.252458185926483e-05,1.252113751364219
2014-03-20,4.924048797705463e-05,0.6921132031732548,0.00015760315639161025,1.3650643498118833,6.097064140796786e-05,6.449642195792287e-05,1.2382217137323928
2014-03-21,5.1299807125194504e-05,0.6864592533076954,0.0001571052014029268,1.3712355805649308,6.162655795240656e-05,6.340644321503424e-05,1.2013019425591633
2014-03-24,5.150721281894852e-05,0.679946886728959,0.0001544519130328154,1.3455839742802256,6.064648858726353e-05,6.157292937846703e-05,1.177436814537805
2014-03-25,5.187847468728203e-05,0.6758930038687575,0.0001544754970397303,1.3248418290469384,6.050640514646855e-05,6.073234363301869e-05,1.1663104112292193
2014-03-26,4.894688218699071e-05,0.6805343859216011,0.00015354585709721093,1.301097292273267,5.899723283044059e-05,5.775719379557049e-05,1.2053317840563316
2014-03-27,4.819111839496585e-05,0.683221548773054,0.00015454226633409814,1.276114044691883,5.89615234859138e-05,5.637850907291994e-05,1.2234935699702094
2014-03-28,4.77393720640184e-05,0.6803236673912209,0.0001543183599275972,1.253392243877659,5.839326113156465e-05,5.497589486391702e-05,1.2231677671264591
2014-03-31,4.471229395078723e-05,0.6701397684694897,0.00015775776040683975,1.2513948767364926,5.628261057806362e-05,5.338633488130505e-05,1.2587726015581153
2014-04-01,4.637295349124256e-05,0.6708980019876424,0.00015831565011351683,1.2350036976564016,5.748450570467385e-05,5.2651736744669586e-05,1.239612778071806
2014-04-02,4.141854620280984e-05,0.6706835352781857,0.00015338061895922182,1.212448880020027,5.345647451797768e-05,5.194622407615289e-05,1.2906410151680114
2014-04-03,4.131197301210188e-05,0.6679463822635853,0.00015208945344954988,1.2044916801748495,5.2945508047542575e-05,5.1486346594587985e-05,1.2816020196380546
2014-04-04,4.5815215175484866e-05,0.6741570182180597,0.00015186401047741704,1.2863443456993413,5.6233272454091665e-05,5.0193309132047196e-05,1.2273929575295626
2014-04-07,4.72141155464609e-05,0.6727912464617388,0.00014423878417595972,1.190277984320281,5.55210010713563e-05,4.295501688817811e-05,1.1759407208787176
2014-04-08,4.530353492960697e-05,0.6602468027959933,0.00014500620916693365,1.1829685277010829,5.351378279432189e-05,4.42662949032186e-05,1.1812275328508488
2014-04-09,4.691297863661334e-05,0.6553480168404213,0.0001447557012517064,1.1747483039650173,5.4005293732000855e-05,4.1523004237350226e-05,1.1511802341591737
2014-04-10,5.810324280314903e-05,0.6667165252999798,0.00013371525810121048,0.9101862009531648,5.876677916402786e-05,2.1864557526050662e-05,1.0114199540140447
2014-04-11,5.691804938589508e-05,0.6601500920591657,0.0001322186120706051,0.8440784595416818,5.726826016223172e-05,1.8209814548327654e-05,1.006152894909702
2014-04-14,5.793906540801691e-05,0.6528815776887062,0.00013238570956802549,0.9164271378357832,5.717954706035662e-05,1.963052230901067e-05,0.9868910838945774
2014-04-15,5.375893588153699e-05,0.6463922878155314,0.00013222685160656423,0.9334969168276076,5.449809562526372e-05,1.9387992907843427e-05,1.0137495233416736
2014-04-16,3.1303883437837385e-05,0.5736207279827428,0.00012825846414106043,0.9017387203791164,3.634686540318924e-05,1.736273726346515e-05,1.161097647049642
2014-04-17,3.0074876652121772e-05,0.5326292316524818,0.0001246281652451253,0.9011116672958632,3.260881566601677e-05,1.7390644308842185e-05,1.0842543443554316
2014-04-21,3.398061258211898e-05,0.5045433903637594,0.00012242492295050066,0.8668760443400891,3.2542359821509964e-05,1.7584883073390853e-05,0.9576743133416659
2014-04-22,3.465237531876505e-05,0.4857610501479604,0.00012108556312269895,0.9242629019774004,3.146555355815427e-05,1.8745244157889213e-05,0.9080345364121389
2014-04-23,3.661275306357103e-05,0.47344913475534983,0.00011806344692221813,0.9822149234502248,3.112771558919907e-05,1.974320103772493e-05,0.8501877893517529
2014-04-24,2.8915216768426475e-05,0.46576097697556357,0.00011595544247493573,0.9949330347523968,2.6969437842631264e-05,1.9994889579711034e-05,0.9327074411588062
2014-04-25,3.367547480592454e-05,0.46499667376955806,0.00011374037772938943,0.9922505088659954,2.8778227617982267e-05,1.806611094253114e-05,0.8545752594086453
2014-04-28,3.364553762091845e-05,0.4754138027018036,0.00011210715018233495,0.9877744462902772,2.9197937793312598e-05,1.8582525090494942e-05,0.8678101126599136
2014-04-29,3.9441733334885286e-05,0.48192410412084885,0.00011072503494454493,1.0334592240908445,3.1847808850676645e-05,1.9148628530174152e-05,0.8074647374208579
2014-04-30,4.001418281063408e-05,0.4852026350160503,0.0001070815142025434,0.9861581833473232,3.176050349359623e-05,1.8516418734805067e-05,0.7937311538736617
2014-05-01,2.1991126094734782e-05,0.48522122008121815,0.0001050215602230505,0.9932599139508148,2.3318615041975417e-05,1.910097157746702e-05,1.0603647553800561
2014-05-02,2.5114593555483047e-05,0.48076779977571005,0.00010354576758849904,0.9683181675775764,2.4516847483801896e-05,1.971591557928729e-05,0.9761992536187929
2014-05-05,2.3421323104644024e-05,0.4767119133063784,0.00010250694335088254,1.0217003174448107,2.335814552125715e-05,2.1066800372482487e-05,0.9973025612983262
2014-05-06,2.3724080850696792e-05,0.47774499473514076,0.00010146073518079907,1.1186343375963956,2.343904138606061e-05,2.1265662650313006e-05,0.98798522621677
2014-05-07,2.503936026433856e-05,0.48113243206135037,0.00010074849549434032,1.1299503999121916,2.4165485889784696e-05,2.0888506953797494e-05,0.9650999719909598
2014-05-08,2.245244272166245e-05,0.49366534911237947,0.00010071190624856062,1.0734622895795007,2.3474959485200346e-05,2.01092636808998e-05,1.0455414484835255
2014-05-09,2.6257615904936162e-05,0.5053150923401983,9.971979964703123e-05,1.0975282607836443,2.5857147558539196e-05,2.077766856636551e-05,0.984748487911209
2014-05-12,2.5472098693136958e-05,0.515409419645543,9.938852959418817e-05,1.5919820537163027,2.593300528727506e-05,2.7687395352786348e-05,1.0180945669098826
2014-05-13,2.7268227179962204e-05,0.5162106803810814,9.952556580561127e-05,0.9196419410595568,2.6891979111945255e-05,1.9120597300052707e-05,0.9862019607826419
2014-05-14,2.54765910501542e-05,0.5152296597009882,0.00010058665146696765,0.8938282718852976,2.608204794662058e-05,1.9723477884025084e-05,1.0237652241335764
2014-05-15,2.174205444419079e-05,0.43160655465171976,0.00018648857086421664,0.8639114225129559,2.748301857524201e-05,1.731287312569694e-05,1.2640488342896747
2014-05-16,2.0552751262807784e-05,0.37148853606253823,0.0002658224167805805,0.815182994402998,2.7458461525509298e-05,1.642653622314636e-05,1.335999310963203
2014-05-19,2.1296152341554682e-05,0.3456073549241291,0.00032094959659164366,0.7419033006599056,2.8572745025600386e-05,1.4862773720125762e-05,1.3416857922192387
2014-05-20,2.0908636850371392e-05,0.32998470139302094,0.00029377509358080323,0.6456278656907619,2.5862121771940927e-05,1.2121285425841163e-05,1.2369109453197829
2014-05-21,2.119414789263069e-05,0.3232703476954836,0.0002737362791772761,0.5368791881309604,2.4622947008966863e-05,9.851058601408503e-06,1.161780465707158
2014-05-22,2.007249814887391e-05,0.29255774739185375,0.0003127556304974841,0.5493037495276607,2.318007758097637e-05,1.0056166813191624e-05,1.1548177715127501
2014-05-23,2.2049522594442057e-05,0.26706318463657247,0.00034420235502189084,0.6439381011156177,2.3265936455928164e-05,1.2032455729663214e-05,1.0551673559495898
2014-05-27,2.174082787467674e-05,0.23228523650908178,0.00033571166651218397,0.7006354553460399,1.9844623502466757e-05,1.2625846167171637e-05,0.9127814091008631
2014-05-28,2.1661197917021908e-05,0.21775700029549258,0.00032419227122700944,0.8183124112023341,1.8247975494471404e-05,2.2429309102882086e-05,0.8424268853631447
2014-05-29,2.1856321025887475e-05,0.2055488454433749,0.00031041237183292365,0.8515980421297844,1.6930628616692654e-05,2.304148707905086e-05,0.7746330499373321
2014-05-30,2.8179051435749515e-05,0.19417656913569797,0.0003106675188673305,0.5600427566813015,1.8168033948779897e-05,1.5223708408793179e-05,0.6447354691908087
2014-06-02,2.8496658002674943e-05,0.18663758891543733,0.00031218872869110157,0.565490964329888,1.760372964490313e-05,1.5380868804124582e-05,0.6177471633077356
2014-06-03,3.418588872187905e-05,0.21500810532230352,0.00034202170647328886,0.622084221890514,2.324904425712005e-05,1.754620989615249e-05,0.6800772226886881
2014-06-04,2.793146765100254e-05,0.23362672996744294,0.0003637974670675803,0.72836579245497,2.3550451835444558e-05,2.0827781485446937e-05,0.8431512489677307
2014-06-05,4.136471088316827e-05,0.24674145954789084,0.00038232793163973754,0.7349249992734564,3.102952587084983e-05,2.0340144965534766e-05,0.7501448749029229
2014-06-06,3.9833023701562004e-05,0.21667583235677065,0.0005075587779507287,0.7233327471736756,3.08088354373571e-05,2.0781964993087763e-05,0.7734495796298027
2014-06-09,5.1073182956276414e-05,0.2029226163467262,0.0005597491899847438,0.7294464283326435,3.43102318155997e-05,2.1363005055958346e-05,0.6717856579444554
2014-06-10,4.95066057749403e-05,0.2057121050484983,0.0006200435787301449,0.7222857033572796,3.60414729320708e-05,2.1248042764816394e-05,0.7280134108954527
2014-06-11,4.7157992518462575e-05,0.2191879344947803,0.000693124663587357,0.7008979933119571,3.9627801152231495e-05,2.0487406417120256e-05,0.8403199338206991
2014-06-12,4.667919578081926e-05,0.22950537781968128,0.0007331057925376392,0.6603237745294456,4.245588268402752e-05,1.8498073934728384e-05,0.9095247245341976
2014-06-13,3.72024477228719e-05,0.25277558958092844,0.0007842826539152214,0.650808319791222,4.317747033331169e-05,1.8438489521326556e-05,1.1606083195102879
2014-06-16,2.938646502467408e-05,0.2498564625481262,0.0009030546113847994,0.6494124984196017,4.070251712489146e-05,1.8398224118585746e-05,1.3850770104779857
2014-06-17,3.191330809025626e-05,0.2641694191520426,0.000927162278075519,0.6673137726364954,4.5440837877743524e-05,1.8844873851375972e-05,1.4238836584796886
2014-06-18,3.560112133469648e-05,0.2830827161052581,0.00092507077948709,0.6207477231814628,5.137273340731268e-05,1.68816098649106e-05,1.4430088570621888
2014-06-19,3.687128606172102e-05,0.2935515247476991,0.0009340604238244006,0.615991330180911,5.447734945002836e-05,1.6829553456168916e-05,1.47750065888224
2014-06-20,3.6786047916274955e-05,0.2504798800565263,0.0009335022130129455,0.5725755832078552,4.6416467825082076e-05,1.5523821293346174e-05,1.2617954483919
2014-06-23,3.78482539714106e-05,0.2227004633066776,0.000940647468649532,0.5718299668519955,4.202013958505621e-05,1.5509038169975268e-05,1.1102266333553172
2014-06-24,3.933090292313687e-05,0.19640088090633237,0.0009430306824284283,0.5863500390305877,3.782450918566242e-05,1.538495663813392e-05,0.9616994875399035
2014-06-25,4.004889359785303e-05,0.1846366428184245,0.0009370502636367586,0.5328891520482998,3.5767995304181024e-05,1.3979833781119996e-05,0.8931082007743281
2014-06-26,4.4267929857314866e-05,0.17689993537937163,0.0009548512208915371,0.5297442699513372,3.636973483424723e-05,1.399501790633935e-05,0.8215820109834538
2014-06-27,3.536085878696092e-05,0.15033477805538084,0.0009516857735529624,0.5786815308317707,2.7578310143483716e-05,1.5856188329850862e-05,0.7799106438459305
2014-06-30,3.524942345217237e-05,0.13587867353014024,0.0009482250795169294,0.5552697920112691,2.4841798023273786e-05,1.5351092338518067e-05,0.7047433855756533
2014-07-01,3.707778978776346e-05,0.1281772611079342,0.0009431603076065103,0.5653118131523001,2.3969593229293302e-05,1.512243254687597e-05,0.6464676930986817
2014-07-02,3.729144432547138e-05,0.12328293293363005,0.0009411180857150881,0.5521433139603326,2.3095619697868956e-05,1.5223143083703268e-05,0.6193275727347956
2014-07-03,3.7850371933542936e-05,0.12304000032072053,0.0009807015609466846,0.5495113706201156,2.3705538897428e-05,1.4866149676543183e-05,0.6262960622698713
2014-07-07,3.637233936281704e-05,0.11334148288996272,0.000982419630113639,0.5518900314189412,2.1425108181793885e-05,1.5450194456389182e-05,0.589049496324025
2014-07-08,3.904012916123487e-05,0.10662857511622463,0.0009903740143859165,0.5285262662523651,2.0966640417965677e-05,1.4255647432728387e-05,0.5370535617690688
2014-07-09,3.921043801203444e-05,0.11540925025625104,0.000978209195370482,0.4730675388336119,2.2602544712603536e-05,1.2840609638616857e-05,0.576442035808587
2014-07-10,3.784415060760939e-05,0.12253229469138824,0.0009782246287957466,0.4323791676648763,2.357595230463068e-05,1.1899267637592895e-05,0.6229748039288857
2014-07-11,4.137743263306523e-05,0.1262636521541414,0.0009723195742003997,0.5949187580804797,2.5325885065016365e-05,1.723400134997185e-05,0.6120699969378508
2014-07-14,3.5819786180035966e-05,0.11507832666843551,0.000976937972482783,0.6559868048624367,2.152724869420646e-05,1.9144090326092297e-05,0.6009876381172984
2014-07-15,3.740515266448331e-05,0.11066917155382693,0.0009809534534229794,0.6762286658575642,2.1199058579430062e-05,2.0594960861403548e-05,0.5667416671061699
2014-07-16,4.331224214055195e-05,0.11629780981458346,0.001879163356451859,0.3099360766451902,3.3178682512586507e-05,1.1194168023434658e-05,0.7660347484417646
2014-07-17,4.7474517764657056e-05,0.1293171175495123,0.0019341893890172217,0.6409348670367748,3.91864385848855e-05,2.2187826310701872e-05,0.8254204661781375
2014-07-18,4.82618636397603e-05,0.15208344072612115,0.0019414385524473996,0.5693679368116852,4.655279900966027e-05,1.842461615483209e-05,0.9645876785269432
2014-07-21,3.56854935741795e-05,0.16354282390896452,0.0016739746169382812,0.5782423973280052,3.997162281694416e-05,1.8754746463370334e-05,1.1201084478166197
2014-07-22,3.6878426197529086e-05,0.17404415094650247,0.0014576075855945224,0.6710560292061942,4.0352080573027704e-05,2.41397670684723e-05,1.0941920448799238
2014-07-23,3.8554343811198455e-05,0.1769512593355398,0.0013208867574882187,0.7182457577643991,3.993218816039726e-05,2.5720783526215715e-05,1.0357377201372209
2014-07-24,3.79220014302475e-05,0.17129199054877592,0.001174427116599068,0.820174776031199,3.614895244666011e-05,3.1786754034484974e-05,0.9532448468773811
2014-07-25,3.58816002468109e-05,0.16059784615426037,0.0010505547927967822,0.8718892396577912,3.118063621881199e-05,3.342170099769711e-05,0.8689867788598219
2014-07-28,3.90148494586092e-05,0.19711613127114425,0.000924838048374017,0.7880477807254255,3.744294317956953e-05,3.4297021059440874e-05,0.9597100514072904
2014-07-29,3.5953585678647994e-05,0.23309461739684362,0.0008407334989989039,0.7499122924628346,4.052588668394361e-05,3.771088588325998e-05,1.1271723228431985
2014-07-30,3.539196672747045e-05,0.2570270672567978,0.0007901579364055982,0.8113165707780257,4.298215269006342e-05,4.794143575658796e-05,1.2144607001085825
