Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_HYG,Predicted_Covariance,Future_Cov_45_HYG,Beta_Predicted
2013-11-07,4.0431492315281525e-05,0.3684930451259935,7.654300608290586e-06,0.1312238921303315,6.482491235965605e-06,4.623891756419447e-06,0.16033272245841582
2013-11-08,4.3778322206368926e-05,0.34891164003049824,7.972016846786501e-06,0.1660465913495208,6.518221564617035e-06,5.342490536293942e-06,0.1488915343509614
2013-11-11,4.088414418239951e-05,0.35096800880144124,8.579371279946358e-06,0.1645517484811472,6.573137523608206e-06,5.310383153261844e-06,0.16077473688290925
2013-11-12,3.99781619662566e-05,0.3517683526804681,8.480308062583898e-06,0.1594109997723385,6.477001402500766e-06,5.209158881711795e-06,0.1620134864621253
2013-11-13,4.4902541372157916e-05,0.3961469744327257,8.545937979726933e-06,0.1482945519212887,7.760177812281772e-06,4.686205924347049e-06,0.172822686091739
2013-11-14,4.545126757048379e-05,0.4222871789069694,8.46671227291311e-06,0.1418741609085491,8.283965783421559e-06,4.423310870710136e-06,0.1822603906607259
2013-11-15,4.488960878325864e-05,0.4461762631091019,8.324814079896568e-06,0.140807954894853,8.62514974096372e-06,4.584576521246978e-06,0.19214134350354212
2013-11-18,4.304897041106976e-05,0.46954684526822915,7.978010573893739e-06,0.1780398701235186,8.701770304914703e-06,7.648905245465577e-06,0.2021365487216647
2013-11-19,4.253689180732228e-05,0.48464006282651856,7.842894989710613e-06,0.1766507998037012,8.851979279732214e-06,7.665719055417617e-06,0.20810122469287798
2013-11-20,3.986505410246521e-05,0.4803885010193599,6.124311918601118e-06,0.1858713604246964,7.50615335409566e-06,8.175291640100582e-06,0.18828905473958676
2013-11-21,3.485111027762049e-05,0.48958199277178605,5.756171676509697e-06,0.184526340149879,6.934267863205853e-06,8.217869694967382e-06,0.19896834872599933
2013-11-22,3.677714977289896e-05,0.5155806265909562,5.39567851463012e-06,0.1835815910958828,7.262876460552785e-06,8.547727800347319e-06,0.19748339676678234
2013-11-25,4.464079349966786e-05,0.5308736332215053,5.139957701527983e-06,0.182259853169208,8.041496573673868e-06,8.615004054342506e-06,0.18013785023184453
2013-11-26,4.5604254902161166e-05,0.5380241507860143,4.96816542566287e-06,0.2149141378020106,8.09846066273571e-06,1.2562959913002195e-05,0.17758125157641655
2013-11-27,5.098239319509307e-05,0.5640459067230297,5.2071751651640045e-06,0.2154759259293403,9.1902146398165e-06,1.2837364801493237e-05,0.18026251934954352
2013-11-29,5.306536742177139e-05,0.582382544686562,5.448377852528925e-06,0.2153927616447312,9.90256146993422e-06,1.2833643443176416e-05,0.1866106266866523
2013-12-02,5.1303727815654587e-05,0.6007583272474981,5.978688843541514e-06,0.2159915437668595,1.0521489752166972e-05,1.3763939301646876e-05,0.20508236340978897
2013-12-03,5.129816798105141e-05,0.6098615995618079,6.100074537501991e-06,0.2255285571285805,1.078821982088945e-05,1.5086561502605416e-05,0.2103041930244842
2013-12-04,4.926678581923591e-05,0.6206622218590487,6.432442093964257e-06,0.2254595701936744,1.1048933743582466e-05,1.5098876889235625e-05,0.2242673955658881
2013-12-05,6.186383108747796e-05,0.6540140646369068,6.655300447043792e-06,0.2223273384310376,1.3270562346277939e-05,1.5358080650877152e-05,0.21451245603449334
2013-12-06,6.149224160789946e-05,0.6892972731431514,6.999508253061766e-06,0.2214682746619845,1.430047581520933e-05,1.4705545093363634e-05,0.2325573997837843
2013-12-09,5.694825981469449e-05,0.7014280717269912,7.354815141625144e-06,0.2218350051910383,1.4355200157728085e-05,1.482668415062843e-05,0.25207443044684535
2013-12-10,5.3452041059883435e-05,0.6958158099907813,7.774259281203204e-06,0.2232876358200785,1.4184236029315005e-05,1.4984647853811895e-05,0.26536378682759953
2013-12-11,5.2671389427449466e-05,0.715025908389897,8.464969993624983e-06,0.2210680866101564,1.509808539097516e-05,1.4134520907333173e-05,0.2866468030385175
2013-12-12,5.926873458923956e-05,0.7165097778837001,8.50207947254257e-06,0.2224582642356636,1.6084128309172827e-05,1.4412849219972728e-05,0.27137627318422547
2013-12-13,5.102150798536989e-05,0.7000454612784639,8.437188631596316e-06,0.2258807947634885,1.4524519327904492e-05,1.4771089828392669e-05,0.28467444223854205
2013-12-16,5.265033739264804e-05,0.6973766851298498,8.632723948920315e-06,0.2265750223036226,1.4867636344517475e-05,1.4675213453728879e-05,0.282384445775528
2013-12-17,5.547285481711756e-05,0.6953651678324947,8.277741990859956e-06,0.2288666373922136,1.4900784486814722e-05,1.487025874669579e-05,0.26861398310830586
2013-12-18,5.7755345996717895e-05,0.6896021135554101,8.597733511043769e-06,0.2432897248728408,1.536691428439624e-05,1.4333308777016771e-05,0.2660691234586233
2013-12-19,6.478693026373803e-05,0.6923208670720901,7.947470096225144e-06,0.242476763564031,1.570961617772198e-05,1.4272800611738545e-05,0.2424812553052051
2013-12-20,6.101338500649426e-05,0.6980810441555473,7.405674607899052e-06,0.2431238350879216,1.4838866181955808e-05,1.4436698435219089e-05,0.24320673538070964
2013-12-23,6.0371580554275465e-05,0.7043196189486033,7.286240450972441e-06,0.2448020219804742,1.4771949303316912e-05,1.442899147116062e-05,0.24468382586135182
2013-12-24,6.05937066863415e-05,0.7090128341263333,7.1734267290509334e-06,0.2579232826722972,1.4781931659410887e-05,1.5504189245693697e-05,0.24395159939510516
2013-12-26,6.0130930524985e-05,0.7240137176394513,7.285254409922466e-06,0.2659912419096439,1.515368021672116e-05,1.6975732927114114e-05,0.25201140385520315
2013-12-27,6.1029823506439453e-05,0.7393483982018968,7.229736658682953e-06,0.26553637113061,1.553035676768161e-05,1.6946347371196295e-05,0.25447159889038434
2013-12-30,6.103786899254316e-05,0.7512094138927567,7.1682454309317296e-06,0.2641697385324281,1.5713290382592243e-05,1.6876062603459213e-05,0.2574351077773029
2013-12-31,6.15980310886923e-05,0.758842030910726,7.112294813269084e-06,0.2654640320674342,1.5883260844144427e-05,1.68498595826093e-05,0.2578533853017934
2014-01-02,6.274975633376732e-05,0.7939667556886576,7.1213687442374515e-06,0.2811050754029126,1.6783791559406216e-05,1.719078253493835e-05,0.2674718204503116
2014-01-03,6.287727487442676e-05,0.7568873167255797,6.9324983605780425e-06,0.2804874790848129,1.580239709929736e-05,1.7344186898480154e-05,0.25132127832919904
2014-01-06,6.194585296328845e-05,0.8036257658755841,6.6026656336090816e-06,0.2839806312235592,1.6252479378446562e-05,1.748473325345843e-05,0.26236589861920895
2014-01-07,5.985294868622432e-05,0.7815193091099149,6.486809067984038e-06,0.2857205687967823,1.539919596638176e-05,1.8264141351547905e-05,0.257283831530359
2014-01-08,5.957982003469859e-05,0.7136284177773984,5.744219769001273e-06,0.2857861087554537,1.3201924755642233e-05,1.832612432797448e-05,0.22158383069894447
2014-01-09,5.8876921963223624e-05,0.7115635190131859,5.748499035784229e-06,0.2817465557355837,1.3090717606631176e-05,1.8558731853948345e-05,0.22234038686343097
2014-01-10,5.8643073362417135e-05,0.7151047920003131,5.97168480630068e-06,0.2821256332751544,1.3382168321786642e-05,1.883970746564647e-05,0.22819691319866833
2014-01-13,6.549653155125348e-05,0.747081269525117,6.842261378293816e-06,0.3034470408423463,1.581527796467095e-05,1.9161097946107613e-05,0.2414674119391331
2014-01-14,6.384952094066409e-05,0.7234630773317384,7.699408581148158e-06,0.313387462229977,1.6040720675090573e-05,1.9227153424806138e-05,0.2512269542319253
2014-01-15,6.070372053025981e-05,0.7200025646362013,9.04089819097099e-06,0.306481398770543,1.6867374504593704e-05,1.9142941175111104e-05,0.27786393251111513
2014-01-16,6.085694586035492e-05,0.7328341017704927,9.038409923975964e-06,0.3040033116010471,1.718726465312301e-05,1.9101127251531875e-05,0.28242075592425686
2014-01-17,6.130074788390541e-05,0.7360299599090165,9.313557837681421e-06,0.3073533772336539,1.7586774175088613e-05,1.9313258219082035e-05,0.2868933052561671
2014-01-21,6.022038567812545e-05,0.7582448085276791,8.801345405898925e-06,0.3006673672371519,1.7456442584997358e-05,1.92181382297684e-05,0.28987596788737047
2014-01-22,6.0180607898710316e-05,0.7699009555256303,8.54584077331676e-06,0.3017346363023844,1.745985136196088e-05,1.931643787180803e-05,0.2901242106318944
2014-01-23,6.197862719476769e-05,0.774985890129652,8.450406915868582e-06,0.3054813004959806,1.773591435392786e-05,1.9221497910459415e-05,0.2861617811926165
2014-01-24,8.312838911315208e-05,0.8111956617398302,9.20741799286251e-06,0.3012750513738211,2.244239652511631e-05,1.5960939417138534e-05,0.26997271046078297
2014-01-27,7.785643656399444e-05,0.8095172575708639,8.711421947603637e-06,0.2930188586085364,2.1082295569730582e-05,1.548112333136849e-05,0.2707842344210282
2014-01-28,5.7778264472590076e-05,0.8117895611927064,7.007679778593624e-06,0.28552414928612,1.633476281389227e-05,1.496975851996593e-05,0.28271466723687166
2014-01-29,5.541992369045716e-05,0.8057424322912579,7.958615186133277e-06,0.2840249602801395,1.692185424895911e-05,1.4163799677638181e-05,0.3053388226132276
2014-01-30,5.718939038351772e-05,0.7925637863742376,7.779467715319348e-06,0.2557604998578406,1.671732939391308e-05,1.32224842888713e-05,0.2923152228377504
2014-01-31,5.786696567157789e-05,0.7819856202876262,8.134090342256884e-06,0.2554973055745155,1.69655763482111e-05,1.3775020822874942e-05,0.2931824081549167
2014-02-03,7.055814511505822e-05,0.8117738279936699,1.0744078801095629e-05,0.2287975831887969,2.235080735981816e-05,9.434715531670723e-06,0.3167714701594125
2014-02-04,5.3287933521446234e-05,0.7763203245659017,1.0141788098266717e-05,0.2255068839997166,1.8047317631071437e-05,9.583941445634502e-06,0.33867550190904144
2014-02-05,5.1744253938995175e-05,0.7508373880504166,9.575061184458942e-06,0.2085712371379542,1.6712742963168745e-05,1.1229354881080482e-05,0.32298741775024015
2014-02-06,5.460185755120456e-05,0.7406647855637718,9.015782159844453e-06,0.2154332747590378,1.6433388048532367e-05,1.1318318534962981e-05,0.30096756384380247
2014-02-07,6.356327391387762e-05,0.7325831565059014,9.346445500665158e-06,0.2078455683805168,1.7855963815293818e-05,1.0512669448731322e-05,0.2809163643692583
2014-02-10,6.2547563500994e-05,0.7156970527654802,9.21136544883356e-06,0.2065088446387277,1.71789427947358e-05,1.0628843253121181e-05,0.27465406857075725
2014-02-11,5.609995653519849e-05,0.6775975376188589,9.162271046861121e-06,0.2019043810385269,1.5362243660051987e-05,1.0346465172550743e-05,0.2738369975458598
2014-02-12,5.280573476410588e-05,0.6522876204688655,8.829583012326042e-06,0.201286641682923,1.4084770609087505e-05,1.0318612959487378e-05,0.26672804898951
2014-02-13,5.31879934714369e-05,0.6308483776512005,9.0046030533736e-06,0.1965405177584928,1.3805879557355384e-05,1.0018483783587046e-05,0.2595675951710688
2014-02-14,5.362200748552388e-05,0.6157069051263403,9.29109269321955e-06,0.1956811052604452,1.3742917997594194e-05,9.935478857674261e-06,0.2562924933629968
2014-02-18,5.088126402858046e-05,0.6112436583317173,9.713307354751998e-06,0.1942917613725105,1.358866768108957e-05,9.89613270007694e-06,0.26706623627621934
2014-02-19,5.093399391722896e-05,0.6045784352622704,9.24426643666678e-06,0.1901070075212421,1.3118758743277555e-05,9.47402206177057e-06,0.25756391231750625
2014-02-20,5.128532994270177e-05,0.5992338425037045,8.91089829289257e-06,0.180438633235301,1.2810133420374249e-05,9.176766800607905e-06,0.2497816321877288
2014-02-21,5.0142924359823583e-05,0.5932498149607769,8.666530433513437e-06,0.1802039215325295,1.2367020308306367e-05,9.188885254535063e-06,0.24663540202723586
2014-02-24,5.289213529725008e-05,0.5880303720161527,9.535263309740215e-06,0.1785709664930514,1.3205706884368487e-05,9.072434324308559e-06,0.24967240989900186
2014-02-25,4.99909412374215e-05,0.5866530313930187,1.000273808411155e-05,0.1782529209295672,1.3118567813650593e-05,9.0814019745104e-06,0.26241890008325114
2014-02-26,4.8822079787728685e-05,0.5917290208944684,9.203352953075344e-06,0.1793503760074599,1.2543075787927e-05,9.137241485402224e-06,0.25691399961784656
2014-02-27,4.902946505121921e-05,0.5945203708127887,8.552804143268382e-06,0.1744363892354792,1.217445646052459e-05,8.804066203201201e-06,0.24830898007568306
2014-02-28,4.913560627678946e-05,0.590836419075936,8.243279500378929e-06,0.1731756180577353,1.1890919242927359e-05,8.730965861378091e-06,0.24200208655091648
2014-03-03,5.060228536900576e-05,0.5927829223362204,8.705586747985932e-06,0.1512335236834521,1.2441701365795416e-05,7.718934606482519e-06,0.24587232128088907
2014-03-04,5.593664385448813e-05,0.5807332427793788,8.312817799527324e-06,0.1425508572729829,1.252273010559153e-05,6.762881020244612e-06,0.22387346187890314
2014-03-05,4.9068183379191435e-05,0.5490328931436187,7.886828814606422e-06,0.1432930145572572,1.0800641756922403e-05,6.799472647884995e-06,0.2201149709060287
2014-03-06,4.928243059442446e-05,0.529663458452714,7.584445208041214e-06,0.1458123750654944,1.024018919283694e-05,6.9092187236736674e-06,0.2077857984950007
2014-03-07,4.8971813978785636e-05,0.5215295143775877,7.524838754179582e-06,0.1448972585832601,1.0011533056083259e-05,7.168068280439539e-06,0.20443459701983285
2014-03-10,4.912023117884392e-05,0.5089233580275144,7.449443624797721e-06,0.1454078433587917,9.735191616762599e-06,7.193324459792372e-06,0.19819107897349525
2014-03-11,5.148937537691702e-05,0.5021192119618927,7.437217434011159e-06,0.1418004119659109,9.825867186325791e-06,7.0081464995124745e-06,0.19083290706864517
2014-03-12,4.8906113932888686e-05,0.4958888527259645,6.968679951006533e-06,0.1408643497679094,9.154638152215154e-06,7.2173532030869194e-06,0.18718801016939493
2014-03-13,5.192240840939531e-05,0.4910431220481132,6.7548308760870156e-06,0.1367492274431871,9.196112736756043e-06,6.6322599205465475e-06,0.1771125997131523
2014-03-14,5.053194068255615e-05,0.4893187981782056,6.491096902588448e-06,0.1372456311812619,8.862044684220251e-06,6.656801294989205e-06,0.17537511056406882
2014-03-17,5.312543808337814e-05,0.486560574245378,6.280781603750005e-06,0.1390247380576272,8.887815358451447e-06,6.643935715329988e-06,0.16729867421521108
2014-03-18,5.3640183376897774e-05,0.48291393301542024,6.261755006437151e-06,0.1275109100316939,8.850399984210241e-06,6.1498663329547065e-06,0.16499570708071087
2014-03-19,4.9711758607667365e-05,0.4868238812422477,6.260232593743441e-06,0.1156260310950107,8.588091693826744e-06,5.506533735455569e-06,0.17275775257932935
2014-03-20,4.924048797705463e-05,0.4881851248066121,6.147389153077784e-06,0.1082913892223067,8.49358562810725e-06,5.116540575287801e-06,0.1724919060929116
2014-03-21,5.1299807125194504e-05,0.49223186710966604,5.975683582684576e-06,0.1092771796372152,8.618295665700376e-06,5.053017427181533e-06,0.1679985978245079
2014-03-24,5.150721281894852e-05,0.4949796974266545,5.824595172580701e-06,0.1106339130107023,8.57342363182431e-06,5.062526191511107e-06,0.16645093303651465
2014-03-25,5.187847468728203e-05,0.49853552802736606,5.8883209789215995e-06,0.1084591339941865,8.713355851613797e-06,4.971897211769715e-06,0.16795705548663462
2014-03-26,4.894688218699071e-05,0.48384308872100107,5.585253620959231e-06,0.1124779115195601,7.99997275592419e-06,4.99302286764857e-06,0.16344192721738776
2014-03-27,4.819111839496585e-05,0.4723715097346459,5.632928061627755e-06,0.1097934813132615,7.782771880537395e-06,4.850657986341316e-06,0.16149805482311447
2014-03-28,4.77393720640184e-05,0.4658165772740343,5.640722941878155e-06,0.1070942259217105,7.643999948854641e-06,4.697333124217927e-06,0.16011940707146405
2014-03-31,4.471229395078723e-05,0.4713988683894934,5.2405919122707614e-06,0.1042868015054909,7.215927858480378e-06,4.449027411228978e-06,0.16138576710965932
2014-04-01,4.637295349124256e-05,0.47791269845862744,5.356904765341313e-06,0.1208532863629443,7.53247868573854e-06,5.1523209447750686e-06,0.1624325844839931
2014-04-02,4.141854620280984e-05,0.4445013996373824,5.135038541591856e-06,0.1276822129435715,6.482498308406251e-06,5.470423498594095e-06,0.1565119711508966
2014-04-03,4.131197301210188e-05,0.42965407248810716,5.060729610160606e-06,0.1283688715059198,6.212458034344625e-06,5.4871646845666066e-06,0.1503791172724855
2014-04-04,4.5815215175484866e-05,0.42079155817579444,5.2372796639281874e-06,0.1571145400587473,6.518156242755588e-06,6.130628011600193e-06,0.1422705583241126
2014-04-07,4.72141155464609e-05,0.4190939675890219,5.441937890658777e-06,0.1523559429924608,6.717754512844515e-06,5.49825518951572e-06,0.14228275665216963
2014-04-08,4.530353492960697e-05,0.4011091188070954,5.1246716074725e-06,0.1469277477901012,6.111693985717868e-06,5.497988205807633e-06,0.13490545484396024
2014-04-09,4.691297863661334e-05,0.42624909960944307,5.1809851598327665e-06,0.1477377579731121,6.645323887969247e-06,5.221982895935012e-06,0.1416521414989175
2014-04-10,5.810324280314903e-05,0.4401468016862354,5.3301791932350114e-06,0.1540489967942722,7.745842124963814e-06,3.7005759356837316e-06,0.13331170088399974
2014-04-11,5.691804938589508e-05,0.45683678821608187,5.197586572255622e-06,0.1209853756129665,7.857546133360037e-06,2.6100906000706116e-06,0.1380501654244536
2014-04-14,5.793906540801691e-05,0.4608157735191437,4.855041492458362e-06,0.1281787248302243,7.728755206136221e-06,2.7456796219090962e-06,0.13339454393523595
2014-04-15,5.375893588153699e-05,0.46795554743250867,4.678814610328627e-06,0.127687299361351,7.421605245223445e-06,2.65196425377874e-06,0.1380534254170817
2014-04-16,3.1303883437837385e-05,0.4326546493051657,4.537971851034619e-06,0.1314513634464778,5.156694257884106e-06,2.531060755033165e-06,0.16473017694830625
2014-04-17,3.0074876652121772e-05,0.42182324181634046,4.476758726410892e-06,0.1322875199918047,4.894566989482538e-06,2.553030096236588e-06,0.16274603703610627
2014-04-21,3.398061258211898e-05,0.4212542779709556,4.383626058344102e-06,0.1353829274409043,5.141344157422209e-06,2.7462899277530575e-06,0.15130227993969855
2014-04-22,3.465237531876505e-05,0.42473179555031587,4.306991149085038e-06,0.1370381285612972,5.188815970780657e-06,2.779310057047468e-06,0.14973911378510307
2014-04-23,3.661275306357103e-05,0.427924827907239,4.226176203415728e-06,0.1408959752775813,5.323012402567354e-06,2.832106801574678e-06,0.14538683811416647
2014-04-24,2.8915216768426475e-05,0.4000607798618445,4.154841408657304e-06,0.1406826270501883,4.384968007022932e-06,2.8272592178549453e-06,0.15164914868668838
2014-04-25,3.367547480592454e-05,0.3836793298836869,4.048127696062955e-06,0.1509790484561942,4.479735460603334e-06,2.7489068688154047e-06,0.13302664584302198
2014-04-28,3.364553762091845e-05,0.37657770195263296,4.0428230739215115e-06,0.1184101713582551,4.391983550318749e-06,2.227593544759395e-06,0.13053688128877217
2014-04-29,3.9441733334885286e-05,0.36708985199099636,4.0045183111593536e-06,0.1142701952940312,4.613446801129912e-06,2.1172751384368537e-06,0.1169686626588854
2014-04-30,4.001418281063408e-05,0.3610798955881082,4.007366587310201e-06,0.1062193764441438,4.5723537228714666e-06,1.9944086914268256e-06,0.11426832692073191
2014-05-01,2.1991126094734782e-05,0.3273048755126727,4.296935075986212e-06,0.1016756415060312,3.1816734568473716e-06,1.9552823095441384e-06,0.14467987874477892
2014-05-02,2.5114593555483047e-05,0.30858536058086067,4.325668037291771e-06,0.1015564370945297,3.2163624995674717e-06,2.067789500736061e-06,0.12806747170571955
2014-05-05,2.3421323104644024e-05,0.2973670574449819,4.299543961469314e-06,0.0974549745478918,2.9840752110826386e-06,2.009458604495975e-06,0.12740848148288217
2014-05-06,2.3724080850696792e-05,0.2908813707541102,3.9244172110568045e-06,0.1260105112268268,2.806714198794851e-06,2.3955075685419767e-06,0.11830655174623618
2014-05-07,2.503936026433856e-05,0.29025951149426893,3.8286531148587705e-06,0.1218399893105081,2.841980439066533e-06,2.2523603373748623e-06,0.11350052114207268
2014-05-08,2.245244272166245e-05,0.30327877128692915,3.7885062658297602e-06,0.1176045836434472,2.7970988546245785e-06,2.203097030539235e-06,0.12457882152510276
2014-05-09,2.6257615904936162e-05,0.3113763796398445,3.786490478496355e-06,0.1217745510675517,3.1047865256299274e-06,2.30535408727689e-06,0.11824327604115267
2014-05-12,2.5472098693136958e-05,0.3171627626372618,3.6270246044238426e-06,0.1148529135860108,3.0485253260100385e-06,1.9974961517009084e-06,0.11968096397300054
2014-05-13,2.7268227179962204e-05,0.3222293129029543,3.6543486167234124e-06,0.1880485352520417,3.2166105712341396e-06,3.909782878406339e-06,0.11796185171868581
2014-05-14,2.54765910501542e-05,0.3242374288448992,3.6980822069236164e-06,0.223237954279938,3.147183642568452e-06,4.926034443762092e-06,0.1235323688468675
2014-05-15,2.174205444419079e-05,0.36958975267401306,3.7770571351714148e-06,0.2420936521923371,3.34924554245456e-06,4.85158151139003e-06,0.15404457527469018
2014-05-16,2.0552751262807784e-05,0.3963998237130263,3.852111605921066e-06,0.2407083934775719,3.5271007597139852e-06,4.8504509684606584e-06,0.17161209779717518
2014-05-19,2.1296152341554682e-05,0.42693154112528564,3.961090084232179e-06,0.2399284589027115,3.9211745315865185e-06,4.806559548282902e-06,0.18412596175578735
2014-05-20,2.0908636850371392e-05,0.44684733096563145,4.110829533937802e-06,0.2430160659188079,4.142731266230811e-06,4.5624844505670454e-06,0.1981349284449993
2014-05-21,2.119414789263069e-05,0.4584247341624492,4.2223747197715105e-06,0.2598656361982507,4.336650355965033e-06,4.768207945614786e-06,0.2046154616800097
2014-05-22,2.007249814887391e-05,0.45970516867623185,4.137443077077644e-06,0.260726082153206,4.189344895472314e-06,4.7731423223254445e-06,0.2087106878476579
2014-05-23,2.2049522594442057e-05,0.460269764747401,4.22231205304465e-06,0.2604761480386332,4.441065779030144e-06,4.86718787796236e-06,0.20141323967483937
2014-05-27,2.174082787467674e-05,0.4678541753229937,4.511918082880089e-06,0.2640135819673516,4.6337132168282465e-06,4.75767368968986e-06,0.21313416598203688
2014-05-28,2.1661197917021908e-05,0.4724788197754357,4.760161320668085e-06,0.3045374360261312,4.797714665232811e-06,8.347135143646663e-06,0.22148888919308787
2014-05-29,2.1856321025887475e-05,0.4780713835450625,4.923419533343866e-06,0.3128272889128234,4.959235144792712e-06,8.464094066530041e-06,0.22690164272929564
2014-05-30,2.8179051435749515e-05,0.516365498285615,5.194157709826831e-06,0.3370442742753423,6.247092943968607e-06,9.489403508306126e-06,0.22169280460743956
2014-06-02,2.8496658002674943e-05,0.575259532906685,6.401320690006331e-06,0.3296396221655122,7.769544918926174e-06,9.985859411145154e-06,0.2726475826813396
2014-06-03,3.418588872187905e-05,0.596954687334794,6.481005388865032e-06,0.330651660200794,8.8855843768039e-06,1.001655550317348e-05,0.25991965424953556
2014-06-04,2.793146765100254e-05,0.6179893441796567,6.489606907640729e-06,0.3203845709100213,8.320263116404493e-06,9.872315228778955e-06,0.29788134373618763
2014-06-05,4.136471088316827e-05,0.5926474096270562,6.5397511271047e-06,0.3153130673800264,9.74747203276916e-06,1.0375248999087189e-05,0.23564704852646529
2014-06-06,3.9833023701562004e-05,0.6058052537244245,6.754815307014154e-06,0.3183436633311222,9.937140084145906e-06,1.0367195416929289e-05,0.24946989107824705
2014-06-09,5.1073182956276414e-05,0.6164733623886931,6.87500582622431e-06,0.3169684504104997,1.1551737544726442e-05,1.0320756864731808e-05,0.22618009836230193
2014-06-10,4.95066057749403e-05,0.6228739580757281,6.7946995429884025e-06,0.321779569172121,1.14239653764045e-05,1.082574338225092e-05,0.23075638488201883
2014-06-11,4.7157992518462575e-05,0.6199506393400204,6.724390474677979e-06,0.3273883761951407,1.1039800592281736e-05,1.1088763908218674e-05,0.23410242893523517
2014-06-12,4.667919578081926e-05,0.6205498925760667,6.628752349407732e-06,0.3367198074273003,1.0915767688668506e-05,1.1000633306652805e-05,0.23384652426153954
2014-06-13,3.72024477228719e-05,0.6362861461636072,6.5595133268284405e-06,0.3377399121054621,9.939717340516742e-06,1.1472263222540393e-05,0.26717912258245974
2014-06-16,2.938646502467408e-05,0.660498226982347,6.41263115825237e-06,0.3322282501812726,9.066996748384597e-06,1.1457022795567348e-05,0.3085432950431968
2014-06-17,3.191330809025626e-05,0.7485317484488038,6.2174685574259885e-06,0.3345294768169742,1.0543940260562371e-05,1.1532687341601762e-05,0.33039320871225
2014-06-18,3.560112133469648e-05,0.762620306599096,6.833354049848188e-06,0.3222766655288782,1.1894800579465441e-05,1.080986578505939e-05,0.33411308783335686
2014-06-19,3.687128606172102e-05,0.7848033464962944,7.120826887733456e-06,0.3244450248164349,1.2716576352513778e-05,1.0904069014721287e-05,0.34489104424583267
2014-06-20,3.6786047916274955e-05,0.7662216965881748,8.204341361669468e-06,0.3317883030446162,1.3311220345466887e-05,1.1240567819609863e-05,0.36185513528833607
2014-06-23,3.78482539714106e-05,0.7448392630255845,9.05741224826608e-06,0.33209143480975,1.3790739467359443e-05,1.1246263772219387e-05,0.3643692382157587
2014-06-24,3.933090292313687e-05,0.7211079139886777,9.697777546569369e-06,0.3395343657076078,1.4083264278722598e-05,1.1168881711845087e-05,0.35807121708456763
2014-06-25,4.004889359785303e-05,0.717076813361464,1.0193846938888812e-05,0.3391519193248146,1.448871919058573e-05,1.104620364391378e-05,0.3617757667932792
2014-06-26,4.4267929857314866e-05,0.7088490951293037,1.0612304927685408e-05,0.3392045550306223,1.5363963119713287e-05,1.1076033529075335e-05,0.3470675762167933
2014-06-27,3.536085878696092e-05,0.7128893249388729,9.895246869313868e-06,0.3414246017189105,1.3335116992429259e-05,1.1142544119674545e-05,0.3771151903512732
2014-06-30,3.524942345217237e-05,0.7123683088330715,9.28329186808443e-06,0.3427173036184189,1.2886399829954418e-05,1.1185357807559745e-05,0.3655776057568467
2014-07-01,3.707778978776346e-05,0.8273333487401008,9.302995629914998e-06,0.3720190133179365,1.5365576457050063e-05,1.1844353395606106e-05,0.41441457392697834
2014-07-02,3.729144432547138e-05,0.8517252539805666,8.768231832753845e-06,0.3649311020025261,1.5401397809473985e-05,1.175426232216366e-05,0.4130008394165169
2014-07-03,3.7850371933542936e-05,0.898066749052601,8.538345500332103e-06,0.3728898847076751,1.6144721390867937e-05,1.190785158447456e-05,0.4265406273738756
2014-07-07,3.637233936281704e-05,0.8348698401616859,7.81667024992591e-06,0.3837120908398965,1.4077167731560348e-05,1.2510904355947468e-05,0.38702948389267616
2014-07-08,3.904012916123487e-05,0.7976616744878758,7.721671297597941e-06,0.3983957200604643,1.3849369549612486e-05,1.2682168525801468e-05,0.35474702177379835
2014-07-09,3.921043801203444e-05,0.8037117131195683,7.760537835129623e-06,0.4041430946343768,1.4019969048429827e-05,1.2717354160528024e-05,0.35755706284451166
2014-07-10,3.784415060760939e-05,0.7241175219233297,8.023390666452827e-06,0.3937020213141886,1.2617909467376735e-05,1.2566571824003302e-05,0.33341769506750746
2014-07-11,4.137743263306523e-05,0.7437093518380313,8.221293964912223e-06,0.3931263523447192,1.3716872486367332e-05,1.2547329426590954e-05,0.3315061281836516
2014-07-14,3.5819786180035966e-05,0.7599453482711783,8.36634429753211e-06,0.3971357752162485,1.3155632165416672e-05,1.2942823224170026e-05,0.3672727720733553
2014-07-15,3.740515266448331e-05,0.7515607262874061,8.500170965744105e-06,0.398821523749582,1.3401197994369351e-05,1.2961482161109421e-05,0.3582714422950068
2014-07-16,4.331224214055195e-05,0.8033065154360123,8.579889734646165e-06,0.4001959044565337,1.5485579990694836e-05,1.3126901776557149e-05,0.3575335569200689
2014-07-17,4.7474517764657056e-05,0.673815765090923,9.715552708331996e-06,0.3629939509284817,1.447122196472881e-05,1.103628251289886e-05,0.3048208311765533
2014-07-18,4.82618636397603e-05,0.6737367351164739,1.014093804296132e-05,0.3495386553872778,1.4904977901229914e-05,1.0386170000778595e-05,0.3088355230640228
2014-07-21,3.56854935741795e-05,0.6808162334539893,9.75936029240135e-06,0.3605387005185018,1.270534411959015e-05,1.0961835459516714e-05,0.3560366649596573
