Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VEA,Predicted_Covariance,Future_Cov_45_VEA,Beta_Predicted
2013-11-11,4.088414418239951e-05,0.8732900881030157,4.337326787103133e-05,0.9541396865930734,3.6774523889053264e-05,3.079181694701362e-05,0.8994813178671006
2013-11-12,3.99781619662566e-05,0.8737225935636549,4.1331398867927776e-05,0.9475586893180749,3.5516080361264325e-05,3.096388435838072e-05,0.8883870246771606
2013-11-13,4.4902541372157916e-05,0.8690645363201359,4.082547583330654e-05,0.9749821141197368,3.720943851474646e-05,3.0810079669990296e-05,0.8286711036319738
2013-11-14,4.545126757048379e-05,0.8676765926027616,4.064442169452239e-05,0.9748928664330184,3.729334644749296e-05,3.0394923122404683e-05,0.8205127918525068
2013-11-15,4.488960878325864e-05,0.8660490352988565,4.2346066465708165e-05,0.9574963065845122,3.775912571243839e-05,3.117519240746111e-05,0.8411551522926276
2013-11-18,4.304897041106976e-05,0.8661316595522998,4.205105957895577e-05,1.0465143750020771,3.685138118327567e-05,4.4960093977013315e-05,0.8560339732027501
2013-11-19,4.253689180732228e-05,0.8682449448393869,4.324069452107075e-05,1.0441638884613147,3.7236724374425576e-05,4.531124130573718e-05,0.8753983375911746
2013-11-20,3.986505410246521e-05,0.8737104103761781,2.9786474930319084e-05,1.051361585013698,3.0107399425006398e-05,4.6242667816313414e-05,0.7552328750795447
2013-11-21,3.485111027762049e-05,0.8768253766393644,3.216540551432331e-05,1.068879282807694,2.9357288117344416e-05,4.760247593177928e-05,0.8423630662979505
2013-11-22,3.677714977289896e-05,0.8762515184748363,3.297668180740086e-05,1.0439101722266022,3.051555651660761e-05,4.860541815190166e-05,0.8297422912064406
2013-11-25,4.464079349966786e-05,0.8794646843236702,3.532539089209754e-05,1.069233809274856,3.492431089307093e-05,5.0540222883814555e-05,0.782340728180174
2013-11-26,4.5604254902161166e-05,0.881662537503908,3.772019769320587e-05,1.0234481286709312,3.6567228875505324e-05,5.98263936706442e-05,0.8018380950189018
2013-11-27,5.098239319509307e-05,0.8868064020276325,4.4541055056342575e-05,1.0322017587240715,4.2258996392314055e-05,6.149527130854146e-05,0.8288939326681388
2013-11-29,5.306536742177139e-05,0.8883667629620585,4.933897706392739e-05,1.0316395499815123,4.545618249815472e-05,6.146768371065046e-05,0.8566073261466798
2013-12-02,5.1303727815654587e-05,0.8828380166565328,5.45890988384164e-05,1.0586959194605374,4.672060418013181e-05,6.746480033535484e-05,0.9106668495515388
2013-12-03,5.129816798105141e-05,0.8761570658317727,5.839158406710459e-05,1.0452236815308211,4.795214335471662e-05,6.991944415449027e-05,0.9347730190370395
2013-12-04,4.926678581923591e-05,0.869118734841586,6.0393718974632254e-05,1.0410815033465912,4.740805232447438e-05,6.97205332077392e-05,0.9622720771437906
2013-12-05,6.186383108747796e-05,0.8792517516586482,6.5770450008202e-05,1.0571280487132697,5.608504266224464e-05,7.302501772843805e-05,0.9065885781134072
2013-12-06,6.149224160789946e-05,0.8797831419478899,7.146464884423025e-05,1.0560291965026154,5.832186864484983e-05,7.012058495863474e-05,0.9484427160215549
2013-12-09,5.694825981469449e-05,0.8794105005691755,7.10000362087902e-05,1.051605551898846,5.591922721408879e-05,7.028567630985195e-05,0.9819303942920451
2013-12-10,5.3452041059883435e-05,0.8760817271668497,6.697020404481199e-05,1.0497404105304722,5.241644706472033e-05,7.044720739660748e-05,0.9806257352454902
2013-12-11,5.2671389427449466e-05,0.8745645012111397,6.826588287800082e-05,1.066523390122725,5.244222244171078e-05,6.819074334520936e-05,0.9956491182740803
2013-12-12,5.926873458923956e-05,0.8818753654946926,7.231926718898091e-05,1.062786778073291,5.7736047152582475e-05,6.88568960923119e-05,0.9741400344164705
2013-12-13,5.102150798536989e-05,0.8790443533675559,5.866131870375532e-05,1.057507471182721,4.8090948701250624e-05,6.915389981424595e-05,0.9425622761883167
2013-12-16,5.265033739264804e-05,0.8821466624727098,6.377221239720465e-05,1.0542211349897257,5.111603002458547e-05,6.828166682325156e-05,0.9708585463257294
2013-12-17,5.547285481711756e-05,0.8866218559732074,6.598439559678288e-05,1.0573575224835627,5.364130224875187e-05,6.870018333056928e-05,0.966982904081574
2013-12-18,5.7755345996717895e-05,0.8916772844301206,7.828449778452909e-05,1.080036359950354,5.995724691903274e-05,6.362987440453947e-05,1.038124625250102
2013-12-19,6.478693026373803e-05,0.8967644247006595,7.560137357621643e-05,1.0807946726739313,6.276057524536622e-05,6.361833042707566e-05,0.9687227808120741
2013-12-20,6.101338500649426e-05,0.899935452731956,6.668778002107709e-05,1.0775587021754145,5.740464709154675e-05,6.398545837320713e-05,0.940853340384845
2013-12-23,6.0371580554275465e-05,0.9027856698715384,6.893204587435707e-05,1.0688247229196957,5.8238678795052204e-05,6.299810224771818e-05,0.9646704336768899
2013-12-24,6.05937066863415e-05,0.9052157335913342,6.740233768127918e-05,1.105278026178078,5.7849996045826704e-05,6.644006508223803e-05,0.9547195444781519
2013-12-26,6.0130930524985e-05,0.9047963862361146,6.374310498341942e-05,1.1254641666260252,5.601655894257213e-05,7.182785032512742e-05,0.9315764524764287
2013-12-27,6.1029823506439453e-05,0.897278709424612,6.412858856061007e-05,1.1259785206791264,5.613377643948729e-05,7.185916965984621e-05,0.9197761555637537
2013-12-30,6.103786899254316e-05,0.8918897384344265,6.715265241161286e-05,1.1329704856330671,5.7100831726099436e-05,7.237801327902038e-05,0.935498448235067
2013-12-31,6.15980310886923e-05,0.8945263707608158,7.06602282597185e-05,1.1381883529526655,5.9015226937303256e-05,7.224449118945881e-05,0.9580700209772909
2014-01-02,6.274975633376732e-05,0.8954968177491924,9.301799708180877e-05,1.119125258346394,6.841535119130016e-05,6.843931550511743e-05,1.0902887148660374
2014-01-03,6.287727487442676e-05,0.8935097112997499,9.493425239327235e-05,1.1215789480103966,6.90331355500989e-05,6.935380844508639e-05,1.0979027906022663
2014-01-06,6.194585296328845e-05,0.8939453247078136,9.370684267254912e-05,1.1241786481077831,6.810872159545219e-05,6.921586062651036e-05,1.0994879937453779
2014-01-07,5.985294868622432e-05,0.8934433653426984,9.144982588921612e-05,1.1444863531399094,6.609996737367806e-05,7.315910302394904e-05,1.104372780699634
2014-01-08,5.957982003469859e-05,0.8924277348995342,8.770244682901484e-05,1.1430884995603063,6.451021768261387e-05,7.330091043279394e-05,1.0827528120266874
2014-01-09,5.8876921963223624e-05,0.8931149890230554,8.671887087196945e-05,1.1502119519044087,6.381705137824357e-05,7.576481329068728e-05,1.0839060407761416
2014-01-10,5.8643073362417135e-05,0.8939874755131192,8.633216167439649e-05,1.1421680829710374,6.361010369413194e-05,7.627138417013814e-05,1.084699352317678
2014-01-13,6.549653155125348e-05,0.8958597892278917,8.399158316642959e-05,1.1922571832088784,6.644573019142016e-05,7.528482268602791e-05,1.014492349712044
2014-01-14,6.384952094066409e-05,0.8944834432286756,6.626931210663138e-05,1.189941179651035,5.818450702574922e-05,7.30060528422026e-05,0.9112755455098964
2014-01-15,6.070372053025981e-05,0.8950882271763951,6.6024919468965e-05,1.1625369440175377,5.666663709273591e-05,7.261248618185406e-05,0.9334952882251841
2014-01-16,6.085694586035492e-05,0.8940902822655141,6.689398288078209e-05,1.151451140763647,5.7046628005015804e-05,7.234794465828579e-05,0.9373889405478474
2014-01-17,6.130074788390541e-05,0.8924330893649731,6.733821067707732e-05,1.1504253892645098,5.733757709729368e-05,7.22896322292984e-05,0.9353487367867453
2014-01-21,6.022038567812545e-05,0.8882568167936363,7.654841216859232e-05,1.1243081236282717,6.0308483604605525e-05,7.186383122082294e-05,1.001462925311554
2014-01-22,6.0180607898710316e-05,0.885459412737158,8.082696849859449e-05,1.1174539064519609,6.175542137562128e-05,7.153712687116566e-05,1.0261681217903535
2014-01-23,6.197862719476769e-05,0.881708824255824,8.453772261449978e-05,1.127936309125324,6.382215077182498e-05,7.097202144217395e-05,1.0297445048478409
2014-01-24,8.312838911315208e-05,0.8604158754253198,0.000150609621253234,1.0884972138549698,9.627409734957168e-05,5.7666368346267516e-05,1.158137411017625
2014-01-27,7.785643656399444e-05,0.8571473308081915,0.00015085188938182637,1.0927478813133695,9.289195760373954e-05,5.773336501629257e-05,1.1931185359014806
2014-01-28,5.7778264472590076e-05,0.850945959692238,0.00014186920071165417,1.0832079192845767,7.704213115033817e-05,5.6791556928362686e-05,1.3334102686121154
2014-01-29,5.541992369045716e-05,0.8437031022930422,0.00013645065459538737,1.080453488869449,7.336863165881039e-05,5.388021800005993e-05,1.3238674248020272
2014-01-30,5.718939038351772e-05,0.8494727076662899,0.00012735505283323768,1.043188286910061,7.249620183213928e-05,5.393147394406026e-05,1.2676512434556928
2014-01-31,5.786696567157789e-05,0.8628172079442832,0.00013767841111776458,0.979910177456546,7.701353808578833e-05,5.283141076051138e-05,1.330872237588475
2014-02-03,7.055814511505822e-05,0.8568086225658911,0.00015300271777572938,1.0081461673448828,8.902397430530784e-05,4.157199639383651e-05,1.2617108083005533
2014-02-04,5.3287933521446234e-05,0.8367472560074319,0.00014229198231986435,1.0132615558419646,7.28616414792498e-05,4.306316174504989e-05,1.3673197038111065
2014-02-05,5.1744253938995175e-05,0.8234681397512141,0.00012771004775852764,0.983119246877034,6.694072309007734e-05,5.293057213972861e-05,1.2936841870210036
2014-02-06,5.460185755120456e-05,0.8102909903273955,0.0001334493966471392,0.934135903242896,6.916765087651952e-05,4.907713406702992e-05,1.2667636959357187
2014-02-07,6.356327391387762e-05,0.8012979946928919,0.00012573912973239454,0.931365778361999,7.163617850955583e-05,4.710776679084589e-05,1.127005802228127
2014-02-10,6.2547563500994e-05,0.7997693661243378,0.00011737031551396747,0.9034368025451678,6.852500873065178e-05,4.6499161719453594e-05,1.0955663961164974
2014-02-11,5.609995653519849e-05,0.7926612586041251,0.00011702838869509249,0.8902301618245012,6.422653722658913e-05,4.561929422974719e-05,1.144858948086561
2014-02-12,5.280573476410588e-05,0.7940625430588492,0.00010469436974565624,0.8912789520252555,5.9041436933612303e-05,4.5689880202648855e-05,1.1180875940342956
2014-02-13,5.31879934714369e-05,0.7922441716185659,0.00010013098864893008,0.8952379964188519,5.781627512519363e-05,4.563398657875878e-05,1.0870174141132474
2014-02-14,5.362200748552388e-05,0.7912350082684856,9.624542629549567e-05,0.8964553881079781,5.684170274159188e-05,4.551647203515421e-05,1.060044287915502
2014-02-18,5.088126402858046e-05,0.7955215752658662,9.18227896092537e-05,0.8942863970174709,5.437586138877945e-05,4.554993374006669e-05,1.068681417942684
2014-02-19,5.093399391722896e-05,0.7885020877378239,8.773600510007722e-05,0.8883221908430021,5.271031862539115e-05,4.426972021568804e-05,1.0348750327934
2014-02-20,5.128532994270177e-05,0.7861538261165687,8.421588900993078e-05,0.8808187223064005,5.166555846545449e-05,4.4796770310683055e-05,1.0074139821890107
2014-02-21,5.0142924359823583e-05,0.7871725329070348,8.127248630423927e-05,0.8837079611895913,5.025121120261033e-05,4.506167781939506e-05,1.0021595637703473
2014-02-24,5.289213529725008e-05,0.7870683886696823,8.112647578135622e-05,0.8799984870381691,5.155720021398943e-05,4.47089951739465e-05,0.9747611799796244
2014-02-25,4.99909412374215e-05,0.789696090075204,7.562507975453553e-05,0.8804893863170297,4.855551530091959e-05,4.4858047821805485e-05,0.971286279054346
2014-02-26,4.8822079787728685e-05,0.7889899615165257,7.523767408024404e-05,0.8794980298010138,4.781864836829564e-05,4.480718726730299e-05,0.9794471799686573
2014-02-27,4.902946505121921e-05,0.7892168820929443,7.496972650498256e-05,0.8804017896846242,4.7848453687344095e-05,4.443519884682318e-05,0.9759122119190704
2014-02-28,4.913560627678946e-05,0.788588532667764,7.34373588205678e-05,0.8792681605801425,4.737040976913953e-05,4.4329914217269544e-05,0.9640750030088918
2014-03-03,5.060228536900576e-05,0.8013006181138218,8.646010622710844e-05,0.8078502350738842,5.30015323531505e-05,4.123254543363682e-05,1.0474138068399237
2014-03-04,5.593664385448813e-05,0.8004407233311114,9.475666309721357e-05,0.7431659912597166,5.827499671943197e-05,3.525719363130221e-05,1.0418035960653407
2014-03-05,4.9068183379191435e-05,0.7901070118288666,8.793269453890824e-05,0.7441383640857049,5.189925175678145e-05,3.531050322638673e-05,1.0576966209592875
2014-03-06,4.928243059442446e-05,0.7910251006848884,8.54421012667457e-05,0.7317422391151143,5.133012056518527e-05,3.4673100805924255e-05,1.0415501010413328
2014-03-07,4.8971813978785636e-05,0.7917932231688111,8.129295577801449e-05,0.7354235521836666,4.995872351194545e-05,3.638140768596312e-05,1.0201526031604085
2014-03-10,4.912023117884392e-05,0.8021073210212403,7.297602910970259e-05,0.733532993982561,4.802338795086027e-05,3.6287869387209007e-05,0.9776702348164831
2014-03-11,5.148937537691702e-05,0.8074758827026531,7.437327411136531e-05,0.7208599301431483,4.99685586055945e-05,3.5626779400937684e-05,0.9704634837733085
2014-03-12,4.8906113932888686e-05,0.7978719457236074,7.136644039543505e-05,0.7151722284782893,4.71369839019377e-05,3.6642703299103775e-05,0.9638259945703583
2014-03-13,5.192240840939531e-05,0.7907743772180686,7.648091811106421e-05,0.6579007959418522,4.983179710958381e-05,3.190781521916581e-05,0.9597358565625934
2014-03-14,5.053194068255615e-05,0.7874365159639503,7.520730283548756e-05,0.6490070524613641,4.854321613793625e-05,3.1478677682469405e-05,0.9606442080443109
2014-03-17,5.312543808337814e-05,0.7869269394979366,7.67228188153235e-05,0.6347467208475135,5.0239805635606896e-05,3.033428775157546e-05,0.9456826606635721
2014-03-18,5.3640183376897774e-05,0.7894403954524203,7.532586766620692e-05,0.6393881729903301,5.0180680186503215e-05,3.083776751170045e-05,0.9355053809923303
2014-03-19,4.9711758607667365e-05,0.7912089419029251,7.070318046562346e-05,0.6142492954716958,4.690727731289114e-05,2.9252793989923058e-05,0.9435851522190231
2014-03-20,4.924048797705463e-05,0.8026228773406666,6.503906517268813e-05,0.6344873584858585,4.542133071364673e-05,2.9978194365350688e-05,0.922438679625036
2014-03-21,5.1299807125194504e-05,0.8096796332788193,6.055052318059271e-05,0.6505991401863035,4.512633169245333e-05,3.0083946203450688e-05,0.8796588958380461
2014-03-24,5.150721281894852e-05,0.8123409869203893,5.758672609496096e-05,0.6618767976314972,4.424188123320701e-05,3.0286993674705287e-05,0.8589453556479621
2014-03-25,5.187847468728203e-05,0.8141238554106299,5.501388568764347e-05,0.6735240680551191,4.349308766840897e-05,3.08751537348862e-05,0.8383648118141621
2014-03-26,4.894688218699071e-05,0.8132909049185212,5.201887947579395e-05,0.6913576983011862,4.1038259064890135e-05,3.069015730028467e-05,0.838424374163661
2014-03-27,4.819111839496585e-05,0.8112621890555517,5.008610322394261e-05,0.7018779992012949,3.98568855729689e-05,3.1008854820344275e-05,0.8270587382162194
2014-03-28,4.77393720640184e-05,0.8115842285340116,4.8947856675053416e-05,0.6964868225640825,3.923185016158428e-05,3.054908510756977e-05,0.821792337548438
2014-03-31,4.471229395078723e-05,0.8009752769498606,3.727975158118354e-05,0.6970392560850047,3.27016067770695e-05,2.973671368050956e-05,0.7313784171544108
2014-04-01,4.637295349124256e-05,0.8028225452280361,3.8332378149195766e-05,0.6956905837223667,3.384814092078664e-05,2.9659277570913233e-05,0.7299112601740753
2014-04-02,4.141854620280984e-05,0.8125445368380513,3.7366200317982485e-05,0.7002349441548182,3.1965688942155125e-05,3.0000903060273835e-05,0.77177235496466
2014-04-03,4.131197301210188e-05,0.8158539216332689,4.6380877144898374e-05,0.6968788681903874,3.571246705104657e-05,2.978828956036114e-05,0.8644580359448097
2014-04-04,4.5815215175484866e-05,0.8139808129215478,5.6063227562255255e-05,0.7384710965280239,4.12532417108013e-05,2.881522988540142e-05,0.9004266716371417
2014-04-07,4.72141155464609e-05,0.8121844912464372,4.833950638587373e-05,0.7723502071036843,3.880089356301353e-05,2.787274622127207e-05,0.821807061594358
2014-04-08,4.530353492960697e-05,0.8104793154449927,4.7120697097894304e-05,0.7510138096869183,3.7446724370859194e-05,2.8102690813420414e-05,0.8265740064002565
2014-04-09,4.691297863661334e-05,0.8167484220034905,4.923545683581832e-05,0.71181950528754,3.925308495434808e-05,2.5160184725972677e-05,0.8367212250239195
2014-04-10,5.810324280314903e-05,0.8264982216273448,5.4962576847406417e-05,0.647828011188867,4.670632017458566e-05,1.556217046884758e-05,0.8038504895987374
2014-04-11,5.691804938589508e-05,0.8198584940608667,4.6384435078164084e-05,0.6446797286357681,4.212598224594108e-05,1.3908065261963686e-05,0.7401164077204017
2014-04-14,5.793906540801691e-05,0.8171593605718132,4.568914443155983e-05,0.6646714374718884,4.204351479638441e-05,1.4237735814183317e-05,0.725650552011958
2014-04-15,5.375893588153699e-05,0.819816102154246,4.4366581479914256e-05,0.7203180679637792,4.003775884058971e-05,1.4960436763448068e-05,0.7447647202098044
2014-04-16,3.1303883437837385e-05,0.8153551494540537,3.840772250490776e-05,0.6642463077444002,2.8271913594505465e-05,1.278988454077242e-05,0.9031439709596177
2014-04-17,3.0074876652121772e-05,0.816256023420719,3.580869258874695e-05,0.6676970422736578,2.6786906322073625e-05,1.2885952085264253e-05,0.8906738548563197
2014-04-21,3.398061258211898e-05,0.8148675173055983,3.320939423797429e-05,0.7778698332086498,2.737367362564263e-05,1.5779361020069524e-05,0.8055673969823309
2014-04-22,3.465237531876505e-05,0.8115048740006048,3.1285437815078824e-05,0.7651903838139834,2.671952638835045e-05,1.5519048250421628e-05,0.77107344424615
2014-04-23,3.661275306357103e-05,0.8122138796499737,2.8935942230428845e-05,0.7624342332500024,2.6436588699339018e-05,1.532545676685719e-05,0.7220595690642806
2014-04-24,2.8915216768426475e-05,0.8079453091826,2.784795295746064e-05,0.7650901763586311,2.292671479081288e-05,1.5375802250469524e-05,0.7928944463541893
2014-04-25,3.367547480592454e-05,0.805202764820924,2.7898603230515703e-05,0.7812188600700716,2.4680465776460777e-05,1.4223813916259317e-05,0.7328913970388542
2014-04-28,3.364553762091845e-05,0.8037887333870967,2.7867248683164467e-05,0.8055089615979514,2.461232817167514e-05,1.5153652279352048e-05,0.7315183501889687
2014-04-29,3.9441733334885286e-05,0.8036946011374394,2.7430308299658673e-05,0.792719104672476,2.643530902495196e-05,1.46880334611161e-05,0.6702369999943829
2014-04-30,4.001418281063408e-05,0.8029106827003794,2.879720867613298e-05,0.7812555384821127,2.7255202239771773e-05,1.4669101705689983e-05,0.681138544519482
2014-05-01,2.1991126094734782e-05,0.7867714747473493,2.8722976106316455e-05,0.8105357036654337,1.9773659826869936e-05,1.558707768307488e-05,0.8991654061591797
2014-05-02,2.5114593555483047e-05,0.777194189487632,3.2599929110783824e-05,0.8472995343512203,2.2238267497923666e-05,1.7251856516778294e-05,0.8854719248708917
2014-05-05,2.3421323104644024e-05,0.7716159442816376,3.671250798842757e-05,0.8518200718354011,2.2626320407313033e-05,1.7563979476398017e-05,0.9660564565981605
2014-05-06,2.3724080850696792e-05,0.7799929769781062,3.1283430998912346e-05,0.9772417036456208,2.1249199751776934e-05,1.8577735099924056e-05,0.8956806329191392
2014-05-07,2.503936026433856e-05,0.7913498826043368,2.7513311164924474e-05,1.000071731130315,2.077072169111713e-05,1.848754185284166e-05,0.8295228580859196
2014-05-08,2.245244272166245e-05,0.79234838215142,2.970226627817567e-05,1.0192640308054104,2.0461749692487044e-05,1.9093962922490467e-05,0.9113373518483691
2014-05-09,2.6257615904936162e-05,0.7926968931755257,2.871049809953826e-05,1.0211309538638895,2.1764824282089416e-05,1.9331366016116604e-05,0.8288956758636207
2014-05-12,2.5472098693136958e-05,0.7939864180987672,3.2730322048233154e-05,1.0524980253713214,2.2925592949606778e-05,1.8304809949620024e-05,0.9000276430219589
2014-05-13,2.7268227179962204e-05,0.7961657641976481,3.339524363142033e-05,1.0576762414212433,2.4025600897378423e-05,2.199051672518199e-05,0.8810840814408869
2014-05-14,2.54765910501542e-05,0.7972303986410699,3.2883214661996474e-05,1.0689050850157704,2.3074996393994466e-05,2.3586774403502035e-05,0.905733280742629
2014-05-15,2.174205444419079e-05,0.8004020602546483,3.427391929768716e-05,1.1392000389781105,2.1849443104375163e-05,2.2829685110826697e-05,1.0049392140223008
2014-05-16,2.0552751262807784e-05,0.8028396523103765,2.515798095330775e-05,1.1472337349939927,1.8255834473102672e-05,2.3117602591913324e-05,0.888242855648158
2014-05-19,2.1296152341554682e-05,0.8062104241944831,2.6832588239595668e-05,1.1615955321361118,1.927215432827712e-05,2.3270595417343125e-05,0.9049594508521532
2014-05-20,2.0908636850371392e-05,0.8094108279595714,2.6031145752052983e-05,1.1735916515941087,1.8883326906611958e-05,2.2033496598131934e-05,0.9031352470152324
2014-05-21,2.119414789263069e-05,0.8100234787264002,2.8563696179342907e-05,1.1581711021204557,1.9930251998063432e-05,2.1250984671552362e-05,0.9403658075346959
2014-05-22,2.007249814887391e-05,0.8240685283789051,2.4411791500757534e-05,1.1565278335893998,1.8241639460368897e-05,2.1172687841062177e-05,0.9087877017137637
2014-05-23,2.2049522594442057e-05,0.8361918550714348,2.3811593073238048e-05,1.1308358259110851,1.9160187486278015e-05,2.113049684312628e-05,0.8689615570682538
2014-05-27,2.174082787467674e-05,0.8436437132600068,2.4742665342006683e-05,1.1309563204382749,1.956682468990461e-05,2.038047092063262e-05,0.9000036614381018
2014-05-28,2.1661197917021908e-05,0.8538767634977651,2.5268331764535165e-05,1.030229337979496,1.9976744530130886e-05,2.8237787857144248e-05,0.9222363696900006
2014-05-29,2.1856321025887475e-05,0.8632175220415145,2.6473506510752573e-05,1.026597244701843,2.0764166959366667e-05,2.7776399168355304e-05,0.9500302880238986
2014-05-30,2.8179051435749515e-05,0.8697299490124842,2.817473917495124e-05,0.9972866045434724,2.450628964550424e-05,2.710935957378169e-05,0.869663398762039
2014-06-02,2.8496658002674943e-05,0.8798840425751746,2.8115704828206793e-05,0.9932228177011276,2.4905593433445e-05,2.7014808044593645e-05,0.8739829572684328
2014-06-03,3.418588872187905e-05,0.8813723960139821,2.7644904140528707e-05,0.9985979333031596,2.7095079278326848e-05,2.816597547893633e-05,0.7925808072084998
2014-06-04,2.793146765100254e-05,0.8820439591344662,2.7358417831394627e-05,1.0024254632002334,2.438274501791459e-05,2.8664578593966923e-05,0.8729489378278132
2014-06-05,4.136471088316827e-05,0.8841115665911452,2.7853248597411234e-05,0.9962417636461544,3.0009585483579187e-05,2.7572475985053557e-05,0.7254876159618077
2014-06-06,3.9833023701562004e-05,0.8741066191713842,3.017820087308919e-05,0.9794446477337252,3.0306286100165563e-05,2.8140277709536982e-05,0.7608331802081382
2014-06-09,5.1073182956276414e-05,0.8699427536159396,3.093776161963157e-05,0.973535007113559,3.458052493487442e-05,2.85115293890168e-05,0.6770779288316277
2014-06-10,4.95066057749403e-05,0.8635416950684038,3.129564659998426e-05,0.964228830544212,3.3990445135792347e-05,2.8365472736400004e-05,0.6865840346703377
2014-06-11,4.7157992518462575e-05,0.85496858631171,3.157931480102784e-05,0.967549059181766,3.299355889607419e-05,2.828167720996257e-05,0.6996387491082674
2014-06-12,4.667919578081926e-05,0.8481376917398682,3.177053440836293e-05,1.0210938649827506,3.266181439619058e-05,2.8604558153624826e-05,0.6997081644155382
2014-06-13,3.72024477228719e-05,0.8386985835623619,2.5845181932373718e-05,1.0352469349084998,2.6006473406628834e-05,2.9330279255525526e-05,0.6990527505167401
2014-06-16,2.938646502467408e-05,0.8172776913651865,9.643324258920881e-06,1.035072750760374,1.3758044283065651e-05,2.9324197630742245e-05,0.4681762257390888
2014-06-17,3.191330809025626e-05,0.836155239579375,9.700188278138569e-06,1.036943311047713,1.4711701683554326e-05,2.928317485568658e-05,0.46098955463805674
2014-06-18,3.560112133469648e-05,0.8349388595238768,1.3852294160995523e-05,1.0273875375082353,1.8541606743078818e-05,2.794042561991837e-05,0.5208152453616218
2014-06-19,3.687128606172102e-05,0.8233363640696961,1.483787791280616e-05,1.0192289555300416,1.925782947837308e-05,2.7846444179872507e-05,0.5222988274978059
2014-06-20,3.6786047916274955e-05,0.8196052481627027,1.1973361015497967e-05,1.022462402285092,1.720102533161904e-05,2.772127222630327e-05,0.4675964477284587
2014-06-23,3.78482539714106e-05,0.8188882951815419,1.5820670942695585e-05,1.0150586555322216,2.0038261368484368e-05,2.753018265215841e-05,0.5294368766289893
2014-06-24,3.933090292313687e-05,0.8223476815115223,5.185299740546481e-05,0.9579743538612366,3.713721772094038e-05,2.51358282826528e-05,0.9442248959683549
2014-06-25,4.004889359785303e-05,0.8271585498066066,5.36280740393764e-05,0.954068192954055,3.8333645703997046e-05,2.502906036289969e-05,0.9571711540628445
2014-06-26,4.4267929857314866e-05,0.8320861337730949,5.541340139113493e-05,0.9731163763923564,4.121167780381948e-05,2.570821787994846e-05,0.9309601315592044
2014-06-27,3.536085878696092e-05,0.8310401575444519,5.329831115930541e-05,0.9531798213627318,3.6077807436046396e-05,2.6117644947156523e-05,1.020275204666405
2014-06-30,3.524942345217237e-05,0.8416035277401085,4.6787845688358065e-05,0.9640274093275908,3.417827034539629e-05,2.6651681741674824e-05,0.9696121807997949
2014-07-01,3.707778978776346e-05,0.8328522031327916,5.5072423381158505e-05,0.9411935518992356,3.7635002702163066e-05,2.517749615523494e-05,1.0150282127815369
2014-07-02,3.729144432547138e-05,0.8357515254324587,5.237127993411647e-05,0.9167454612983136,3.693417257328097e-05,2.5275588739054298e-05,0.990419471311644
2014-07-03,3.7850371933542936e-05,0.8373791467711124,5.261681345928698e-05,0.9238414245991629,3.736968944574584e-05,2.499304951594282e-05,0.9873004553656416
2014-07-07,3.637233936281704e-05,0.8158957920667609,5.666934718516921e-05,0.9031636927362529,3.704199897642204e-05,2.5284121626275915e-05,1.0184112329681378
2014-07-08,3.904012916123487e-05,0.8049804418608331,6.448343311490248e-05,0.8783785657162178,4.038917918928288e-05,2.36920205198224e-05,1.0345554704103683
2014-07-09,3.921043801203444e-05,0.8009734057856178,6.241190450512622e-05,0.8884281744079192,3.962348417098107e-05,2.411486403748716e-05,1.0105340868372819
2014-07-10,3.784415060760939e-05,0.8078291796049458,7.278409256875949e-05,0.8506406570740913,4.2397197798721196e-05,2.3410010469764e-05,1.120310460613068
2014-07-11,4.137743263306523e-05,0.8099481706439797,6.825808608566785e-05,0.8248994920996571,4.30443399219181e-05,2.3896235859676024e-05,1.0402854208871533
2014-07-14,3.5819786180035966e-05,0.8034819676172228,6.863560858347445e-05,0.8262354820614047,3.9839361864164856e-05,2.4112568396132687e-05,1.1122166297678568
2014-07-15,3.740515266448331e-05,0.7991236283990808,6.281395438540542e-05,0.7951950202227541,3.873537415034299e-05,2.4218154517158912e-05,1.0355625198964298
2014-07-16,4.331224214055195e-05,0.7944571772090472,6.0451864378566886e-05,0.7837801852751448,4.065188382000471e-05,2.8308311773116913e-05,0.9385772199944269
2014-07-17,4.7474517764657056e-05,0.802170698434373,7.668002867367952e-05,0.7528968414144149,4.839920281027269e-05,2.606371599724586e-05,1.019477502650991
2014-07-18,4.82618636397603e-05,0.808866567594188,8.356685836789212e-05,0.7479497206837903,5.136839154319499e-05,2.4203481818595172e-05,1.0643681712464041
2014-07-21,3.56854935741795e-05,0.8069402434165555,7.438913821191035e-05,0.7441205880352837,4.157593192372229e-05,2.4134849037815202e-05,1.1650653461552472
2014-07-22,3.6878426197529086e-05,0.803061023288262,6.851977728748699e-05,0.7429910314414269,4.036850896131406e-05,2.67274708107107e-05,1.0946375191037523
2014-07-23,3.8554343811198455e-05,0.8016775225068421,6.21100537072479e-05,0.7353531375544218,3.922991050080858e-05,2.6333408393850872e-05,1.0175224533172809
2014-07-24,3.79220014302475e-05,0.8038122993683214,5.4966822767985465e-05,0.7002700486983228,3.6698692327336526e-05,2.7139717589709956e-05,0.9677414414647632
