Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Predicted_Covariance,Future_Cov_45_GM,Future_Beta_45d_GM,Beta_Predicted
2013-12-18,6.155006417084246e-05,0.4695438032451672,0.00026873559312691746,6.038832225408568e-05,6.570351835194578e-05,1.1152338341202863,0.9811252525499864
2013-12-19,5.941320436523886e-05,0.4650751045710498,0.0002718381916185709,5.9104400502130004e-05,6.47790205279645e-05,1.1005133240318767,0.9948024371617713
2013-12-20,5.838954330408249e-05,0.4674540217433374,0.0002650470482134812,5.815243784192908e-05,6.487471102611063e-05,1.0925343225574666,0.9959392478732262
2013-12-23,6.0868674316929227e-05,0.4657456912181235,0.00025906358996071214,5.8485600999306996e-05,6.317688987306738e-05,1.0718580307068717,0.9608489367582722
2013-12-24,6.119743795028574e-05,0.46709335201964286,0.000253555802448774,5.818447007411081e-05,6.295700382829199e-05,1.0473348097911923,0.9507664376632476
2013-12-26,6.099401686229516e-05,0.4622442052433016,0.00025054807314555153,5.714268286779389e-05,6.792601926595065e-05,1.0643267245133277,0.9368571838251555
2013-12-27,6.492138168207546e-05,0.46571406111285274,0.0002492045211453441,5.923674496840434e-05,6.797417818179009e-05,1.0651036597807957,0.9124381433915073
2013-12-30,6.50370172196479e-05,0.4673095685159107,0.0002453929035257571,5.903587177658717e-05,6.801090539397811e-05,1.064609886644886,0.907727234433381
2013-12-31,6.421480960603508e-05,0.46722201197243185,0.00024838968976367224,5.900756281829681e-05,6.740502724968345e-05,1.0619441798662816,0.9189089429730416
2014-01-02,6.322648672733578e-05,0.475050596388568,0.00024981532688753664,5.970338195085812e-05,6.865581380741112e-05,1.1226654562092409,0.9442780239922067
2014-01-03,6.24766805606867e-05,0.4813367859548065,0.00027208960624502336,6.275726424940917e-05,7.444265495280465e-05,1.2038749781877758,1.004491014666663
2014-01-06,6.115530202765876e-05,0.47001416841580945,0.0002612013475633184,5.9404003370980384e-05,7.633204511210883e-05,1.2397571092046262,0.9713630936548017
2014-01-07,5.7830734323369676e-05,0.4775375168687684,0.00025793781150749035,5.8323604412022456e-05,8.153184576546237e-05,1.275467863436398,1.0085226323756642
2014-01-08,5.7250415439600245e-05,0.4802381121565873,0.00025436764385813133,5.79531274874709e-05,8.126958559288603e-05,1.267355727326661,1.0122743571810764
2014-01-09,5.694098193511911e-05,0.4817265179947236,0.0002521261736018409,5.771942505561723e-05,8.507513818067176e-05,1.2915552285450649,1.0136710519215335
2014-01-10,5.7311239257658066e-05,0.49012784106599583,0.00025174314426695837,5.887190628232708e-05,8.837205805700239e-05,1.3233763257005384,1.0272314304294243
2014-01-13,6.36633163744975e-05,0.48249676136879566,0.00025232905509491293,6.115368930375232e-05,8.629963655505667e-05,1.3666946128064317,0.9605796993674917
2014-01-14,6.478199328013439e-05,0.49412112854633594,0.0002489780942847849,6.275396154337746e-05,8.457701135840032e-05,1.378538693013628,0.9686945147243743
2014-01-15,6.20788511332775e-05,0.5269641243062175,0.000248780585835223,6.548790964067526e-05,8.697388902355776e-05,1.3924651870690912,1.0549149741846677
2014-01-16,6.092583592625912e-05,0.5271949516153945,0.00025024296028394554,6.509579354534575e-05,8.613233825078636e-05,1.3708361668592304,1.0684431744873175
2014-01-17,6.036038373301926e-05,0.5239878292494728,0.0002591846711905953,6.553930807952775e-05,8.371682733639224e-05,1.332279065564606,1.085800056696383
2014-01-21,6.243320162096072e-05,0.5714316639237424,0.00023722661108196579,6.954306174004375e-05,8.498411728540782e-05,1.3295747223629255,1.1138794733329203
2014-01-22,6.554907471871379e-05,0.5770590143682376,0.00024417092009870034,7.300464312608824e-05,8.424685082323399e-05,1.3159876091786962,1.1137402539908918
2014-01-23,6.384101223300217e-05,0.5739384319127551,0.00024891605512561573,7.235051782790025e-05,8.377484284299622e-05,1.331407576024493,1.133292147120737
2014-01-24,7.637933376154993e-05,0.5105560081460374,0.0002722461724949907,7.362278053183287e-05,6.216464535375249e-05,1.17340566448592,0.963909697899136
2014-01-27,7.519422013374108e-05,0.518556317947596,0.00026744488358446816,7.353689809193401e-05,6.200834785271674e-05,1.1736625904392823,0.9779594490260111
2014-01-28,5.597920742741112e-05,0.527109242036996,0.0002620957497714213,6.384751411162911e-05,6.253673077367451e-05,1.1927879016534064,1.1405576649941127
2014-01-29,5.5995921236390003e-05,0.5341199557123152,0.00025604366773895025,6.395492900316603e-05,5.8637672013596274e-05,1.175854138270227,1.1421354911400887
2014-01-30,5.568404633601881e-05,0.5355342215861131,0.0002538187921486569,6.3667017821515e-05,6.060995662055516e-05,1.1723691602100836,1.1433619144220213
2014-01-31,5.643821566137748e-05,0.5406687202498912,0.00026092795819814544,6.561123159317108e-05,6.279797154119935e-05,1.1647686584747188,1.1625319975888428
2014-02-03,6.802391934642139e-05,0.5531556065794964,0.00027040063299243404,7.502085270401956e-05,5.157301171374608e-05,1.2506768644229518,1.102859897295322
2014-02-04,4.831755089212129e-05,0.563832502527041,0.00025382180331409384,6.244059409032105e-05,4.398166165787146e-05,1.034873546531738,1.2922963382339536
2014-02-05,4.8125250002140054e-05,0.5713531702910091,0.00025406182659376173,6.317726905981036e-05,4.7353499342423745e-05,0.8795320875735092,1.3127676023916959
2014-02-06,5.5728423416244855e-05,0.5809171981300862,0.0002496847363309145,6.852493139572599e-05,5.589279058801074e-05,1.063865350193158,1.229622644873728
2014-02-07,5.5458758636829846e-05,0.5912666874724901,0.0002513626462408561,6.981019533014116e-05,5.224240089536847e-05,1.0328824244512804,1.2587767387166255
2014-02-10,5.572440135249938e-05,0.5943213011249227,0.00026246377287903865,7.187513702151861e-05,5.707976157895687e-05,1.1090083215276345,1.2898323764279405
2014-02-11,5.171875296388008e-05,0.602705065314188,0.0002659783412289291,7.068902643408473e-05,5.878903837485806e-05,1.1472289527844073,1.3667968074066543
2014-02-12,4.934759973311534e-05,0.6069325963272156,0.00025366094096976273,6.790476943236454e-05,5.881771967584054e-05,1.1473655724349898,1.3760500976665773
2014-02-13,4.946331115197915e-05,0.6119536771865199,0.0002472735282992604,6.767822412829098e-05,5.985836323872138e-05,1.1742888402322502,1.3682509834480219
2014-02-14,4.9446412937141025e-05,0.6145839588469615,0.00025461663523993546,6.89591665096183e-05,5.8103913927204047e-05,1.1443673989050571,1.394624249028599
2014-02-18,4.711033832255474e-05,0.6162923726037463,0.00025841381032319996,6.799903731319795e-05,5.754345773835341e-05,1.12975645116018,1.4433994688728962
2014-02-19,5.2236674075759775e-05,0.6197449594828728,0.00026235805014782385,7.255176117183025e-05,5.629969321725139e-05,1.129717255471033,1.3889046815386283
2014-02-20,5.16869040158062e-05,0.622066493044793,0.00026921893719403337,7.33803656501218e-05,5.6790806062166386e-05,1.1166520462859937,1.419709054883256
2014-02-21,5.165231848453629e-05,0.6272010394737559,0.00024989308931372607,7.125720812291444e-05,5.720491496093315e-05,1.1218499003246551,1.3795548818248589
2014-02-24,5.459601565239245e-05,0.6294808586392664,0.00025203223820404505,7.383989177278216e-05,5.8288520306917466e-05,1.147281648406886,1.3524776650903174
2014-02-25,4.895949808404578e-05,0.6288674441540459,0.0002553570925651865,7.03155783542444e-05,5.902302529091775e-05,1.1585244976200768,1.4361989216788527
2014-02-26,5.2684982812801085e-05,0.6255348187047086,0.0002594659557150918,7.313665630122827e-05,5.909534796088892e-05,1.1599532412500717,1.3881879123145118
2014-02-27,5.346912308876304e-05,0.6249113026653458,0.00025634565133586187,7.316154829872488e-05,5.902260999182611e-05,1.1694245286892924,1.3682952715957364
2014-02-28,5.5116263455183646e-05,0.6198857281711206,0.00025728476881677103,7.381736860743623e-05,5.95762390387378e-05,1.1816736178899887,1.339302847832907
2014-03-03,5.617509357304949e-05,0.6165564164839479,0.00025521330312848993,7.382379694382915e-05,5.958709624748116e-05,1.1674624790840111,1.3141731014266933
2014-03-04,6.351357776607207e-05,0.6156879159999722,0.00025797882667878637,7.88108388745634e-05,5.440510526137557e-05,1.1467737450680922,1.240850250395796
2014-03-05,5.4713293701978444e-05,0.6097184755186967,0.00026152941952470185,7.29350121973932e-05,5.417832169818225e-05,1.141761345594955,1.3330400577722092
2014-03-06,5.5103567635004516e-05,0.604025080348036,0.0002617068684795265,7.25357976338309e-05,5.349191145885846e-05,1.1288950268550708,1.3163539267419877
2014-03-07,5.781133352155787e-05,0.5974152506360838,0.00026208990191913624,7.353734444665368e-05,5.758360791053763e-05,1.1640105254491857,1.2720229748589276
2014-03-10,5.7154213646350925e-05,0.5912262062990138,0.00026421409779611276,7.265337547023037e-05,5.752301504997026e-05,1.1627860815488296,1.27118143764137
2014-03-11,5.6970427731383487e-05,0.5825664537415691,0.00029109997063854037,7.502245879489956e-05,5.199141870818562e-05,1.0519763809197786,1.3168666935174105
2014-03-12,5.3060149000773623e-05,0.5817290594398709,0.00026699468175231123,6.923987846348023e-05,5.53730079395413e-05,1.0807400633739872,1.3049318512556514
2014-03-13,5.5585029153758296e-05,0.580530224644893,0.0002617235598304422,7.002049295831074e-05,4.883567399793129e-05,1.006932896311152,1.2597005708969105
2014-03-14,5.3802008165503895e-05,0.5753804538429471,0.0002502630851480343,6.67655982028389e-05,4.9373270923849716e-05,1.0179462223887883,1.2409499288104051
2014-03-17,5.765306182191058e-05,0.5729743823188588,0.00024734223690747845,6.842196389904972e-05,5.140094254955551e-05,1.0755676875949451,1.1867880340926924
2014-03-18,5.7540735446782976e-05,0.570853474575454,0.00024499869168605583,6.777885619598034e-05,5.1179593776288574e-05,1.0611542144415071,1.1779282219753027
2014-03-19,4.773370163997733e-05,0.5654782876713097,0.0002391296226784731,6.04150557580579e-05,5.0359201408153715e-05,1.0574410087505262,1.2656687766167256
2014-03-20,4.85806916933608e-05,0.5598881408563997,0.00023593020844572785,5.994112523245789e-05,4.9598296193999715e-05,1.0497460772321554,1.2338466815335536
2014-03-21,5.3111251766238554e-05,0.5599958908895128,0.00023235692340029226,6.220938638967511e-05,4.965063496451713e-05,1.0737507705659173,1.1713033363152627
2014-03-24,5.2722985432034246e-05,0.5551978137238385,0.00023305878027620334,6.154325737565034e-05,4.9494436626228666e-05,1.081626640352312,1.1672946224751706
2014-03-25,5.285867085599452e-05,0.5474773618052231,0.00023622231267681393,6.117651646099127e-05,5.074197683413124e-05,1.106907610952776,1.1573600976017249
2014-03-26,4.8324179547254146e-05,0.5452146235534361,0.00023423292255203427,5.8006105619964557e-05,4.9251421019835436e-05,1.1094876035066823,1.2003536565632298
2014-03-27,4.731019062911808e-05,0.5412133989969451,0.0002303878621347424,5.65035437435199e-05,4.985191549247589e-05,1.1283861627567964,1.1943207793532662
2014-03-28,4.8190713544120624e-05,0.5375895972025111,0.00022876055599634342,5.644469183163541e-05,4.8942800861851824e-05,1.115844083042964,1.1712773619746866
2014-03-31,4.2804910372192885e-05,0.5219835256198438,0.0002048566584848924,4.8879711580483445e-05,5.1541572468253886e-05,1.2081529827645467,1.1419183256189434
2014-04-01,4.428412337151804e-05,0.519617248162148,0.00020722248565302907,4.9776691151255754e-05,5.0953745143082435e-05,1.195175459573412,1.1240301797025147
2014-04-02,4.321205679085769e-05,0.5168459675056769,0.00021628166100675687,4.9965869506610674e-05,5.069475532482159e-05,1.1832390209221415,1.1562946366668174
2014-04-03,4.363698178320403e-05,0.5118877947713588,0.00022249004861290766,5.043794946279833e-05,5.140158806431246e-05,1.202508806048152,1.1558533015271923
2014-04-04,4.639565189127509e-05,0.5113171986816695,0.0002269896095517632,5.2472533132809155e-05,4.5999067350968604e-05,1.178855134629544,1.1309795421298272
2014-04-07,4.651390837990049e-05,0.5121964712496325,0.00022787154380758546,5.273185460682346e-05,4.095250979924852e-05,1.1347887708576736,1.1336792895608372
2014-04-08,3.8750978964435267e-05,0.5032702160425251,0.0002244219500314262,4.693266702037554e-05,4.3490283457756804e-05,1.1622304668553751,1.2111350028975845
2014-04-09,4.022163701395503e-05,0.5152033171675466,0.0002304366795489407,4.9600302608165135e-05,4.974831209041113e-05,1.4074546465682805,1.2331746366005973
2014-04-10,4.94383772142521e-05,0.5245717162924444,0.0002281114337548117,5.5707093676378504e-05,4.406235056762842e-05,1.834244457974183,1.12679858877567
2014-04-11,4.955688373714607e-05,0.5072840691187358,0.0002546972439637191,5.6992189408594155e-05,3.3697337926301904e-05,1.561970717054914,1.150035779305365
2014-04-14,4.8279468750447356e-05,0.5078887314685764,0.0002465955794883213,5.54169298903285e-05,3.0771385936847585e-05,1.4365248513230555,1.1478363644963474
2014-04-15,4.6864591863642187e-05,0.5000404236817682,0.00023747566515884907,5.27517765836776e-05,2.8040678630121264e-05,1.3501081401975612,1.1256211669817768
2014-04-16,2.5503000144803324e-05,0.49768966195788783,0.00022582554213971295,3.7769460994569724e-05,2.5168952095943057e-05,1.3071567179695665,1.480981091640934
2014-04-17,2.8268368676812147e-05,0.49657411535678053,0.00021276442030872475,3.8510925271415105e-05,2.482718395823702e-05,1.2864425684040408,1.3623327795001017
2014-04-21,2.9441057938418025e-05,0.49454059185969973,0.00020219924387079695,3.815648969522996e-05,2.5580902185707152e-05,1.2610530991219442,1.2960298429167199
2014-04-22,3.0503063740787475e-05,0.49411582474049676,0.00018970025648873366,3.7586722115842087e-05,2.6113493674898872e-05,1.2875657015420965,1.232227766864698
2014-04-23,3.3517064649212325e-05,0.49274811633027216,0.0001838322685517029,3.867842975792605e-05,2.6586148262542315e-05,1.3226483147607382,1.15399215780774
2014-04-24,2.2745700142507996e-05,0.49056680295918165,0.00017586772504376953,3.1027078427266607e-05,2.6573444462162425e-05,1.3222777568819986,1.3640854417702477
2014-04-25,2.3085521844921452e-05,0.48977842464352234,0.0001687735086192889,3.057184419310253e-05,2.3813083015947233e-05,1.30789320487431,1.3242864683099196
2014-04-28,2.3563123193755383e-05,0.4880233869359488,0.00016544903892564842,3.047117391666056e-05,2.7989727265808867e-05,1.4878245672834916,1.2931721175542605
2014-04-29,2.592604255466407e-05,0.4858848799150268,0.00016404698772658736,3.168732874049921e-05,2.7629020149613802e-05,1.4911493886476537,1.2222200389314215
2014-04-30,2.601721890267799e-05,0.48447681612204274,0.00016407750181201888,3.1653952943714305e-05,2.6928330263247557e-05,1.4341646531823533,1.2166539806626342
2014-05-01,2.1248994714840946e-05,0.48502887822633184,0.00016083505175515004,2.8354836195895864e-05,2.8184858261509463e-05,1.4656264880561218,1.3344083603207817
2014-05-02,2.4361551873504146e-05,0.4849713725413088,0.000160136364603825,3.0290996506171688e-05,2.784353554960683e-05,1.3674942568024016,1.243393551587182
2014-05-05,2.4433905806491257e-05,0.4855910715840498,0.00015778634258300595,3.015100865260203e-05,2.869532982457067e-05,1.3916696922444227,1.2339823559683174
2014-05-06,2.5071642127126127e-05,0.4865448311245051,0.00015786576325150224,3.0609640570929245e-05,2.9151633574162846e-05,1.5334588368731827,1.2208869453274187
2014-05-07,2.7981528536519552e-05,0.4855938756992785,0.00015701845230638316,3.218727898992284e-05,2.8370515600159587e-05,1.534684863739742,1.1503045285004438
2014-05-08,2.688473577048186e-05,0.48621206219744206,0.00015441253399271768,3.13270781217064e-05,2.7224409525726677e-05,1.4532793167208016,1.1652366007666706
2014-05-09,2.8706647182292738e-05,0.48672540938531317,0.00015706073771592485,3.268203354425308e-05,2.7754991699492273e-05,1.46608786595621,1.1384831302909
2014-05-12,2.904203254680318e-05,0.4887208080646453,0.00016012463849231066,3.332755203942394e-05,2.448050015375453e-05,1.4075905809917315,1.147562657183665
2014-05-13,2.9340140655876913e-05,0.49134193360521944,0.00015833045810702195,3.3488612985927177e-05,2.7685168518213906e-05,1.3315714836262365,1.1413923804492503
2014-05-14,2.907352590507163e-05,0.5000924703910457,0.00013540636844535902,3.137752708194552e-05,2.82309595681629e-05,1.2793701979361574,1.0792473944989238
2014-05-15,2.164255495577773e-05,0.5046616309298384,0.00013831807263885173,2.76117552868129e-05,2.416260136158569e-05,1.2057124870231797,1.2758084867166584
2014-05-16,2.0267632267223275e-05,0.5043998121260369,0.00014011446024202287,2.6879296823504294e-05,2.5307971025021255e-05,1.255932919891578,1.3262179059254677
2014-05-19,2.0299830992366244e-05,0.5058716339953233,0.00014479134363641413,2.7425707376240027e-05,2.4734986735736516e-05,1.2346933786775378,1.3510313158052139
2014-05-20,2.0082464193905026e-05,0.5046321445578658,0.00015493594589281623,2.8148775397939317e-05,1.9666798789730454e-05,1.0475319144382012,1.4016594341287258
2014-05-21,2.1525762323317686e-05,0.506723348493905,0.00015677495032160633,2.9436659355358213e-05,2.0650261536495894e-05,1.1254319050361432,1.3675083331878604
2014-05-22,2.9781232905653285e-05,0.5079983656496596,0.00017670318318319561,3.685155668929663e-05,2.079811095464091e-05,1.1360671061551946,1.23740869983597
2014-05-23,3.057032425243425e-05,0.509841384111891,0.000192212362840383,3.908190869960295e-05,2.201182724714907e-05,1.1780017776978662,1.2784263711723942
2014-05-27,3.148521812391053e-05,0.511011203675504,0.00020672871704228513,4.122723224819042e-05,2.0980633898689e-05,1.1642606594777969,1.3094154877993875
2014-05-28,3.27123540343423e-05,0.5121174393873602,0.00022164782152966418,4.360709920063221e-05,2.807168047868518e-05,1.0241690652906736,1.3330468102311535
2014-05-29,3.319102298491293e-05,0.5145817198995266,0.00022684880844759704,4.4651178346827835e-05,2.9242169063640663e-05,1.0807711254394572,1.3452787630897713
2014-05-30,2.6548386424716075e-05,0.5156067696284857,0.00023115667497687368,4.039158497944863e-05,3.0013319529757466e-05,1.0660119459191073,1.5214327655651714
2014-06-02,2.8765006919452455e-05,0.5172686944827767,0.000245150294364685,4.3437482433350034e-05,3.127012521896831e-05,1.0322468841033705,1.5100807225593003
2014-06-03,2.904633859864965e-05,0.5181967194691927,0.0002585976218727373,4.491098916207242e-05,3.140468916115477e-05,1.036684976780266,1.54618417772491
2014-06-04,2.8797601655577748e-05,0.5149893546249759,0.0002842532931310308,4.65939108294835e-05,3.0415420231319624e-05,0.9870664716471488,1.6179788645857187
2014-06-05,3.0503506990831427e-05,0.5145721637184,0.00029260469934679024,4.861405229888559e-05,3.50345699266333e-05,1.0647318159668848,1.5937201028556398
2014-06-06,3.65989528248901e-05,0.5142059715311711,0.0002691811979465304,5.103801866031019e-05,3.46547462361799e-05,1.0641372545771426,1.394521283286565
2014-06-09,3.671843604689328e-05,0.5132423594943556,0.0002494838956839286,4.912310824440032e-05,3.467554919605785e-05,1.0649466158209953,1.3378322590228238
2014-06-10,4.1721175621162675e-05,0.5095382024776896,0.0002318050712948875,5.010908654274597e-05,3.6102875345933434e-05,1.0731057687674204,1.2010468496321232
2014-06-11,3.979224897973796e-05,0.5076956901157997,0.00021786685402318075,4.727138212632055e-05,3.5763250966012345e-05,1.0558861887702395,1.1879545222586172
2014-06-12,4.1137535513091874e-05,0.5028043534381148,0.00021273328454974444,4.7036596271014194e-05,3.321297881744561e-05,1.0166203635506914,1.143398496879935
2014-06-13,3.4186241905572967e-05,0.5024625973789876,0.00019523215449801073,4.1049237388489535e-05,3.613042726621138e-05,1.06366870185191,1.2007531422106323
2014-06-16,2.7685652149091036e-05,0.4897659261850394,0.00018822872000021567,3.5355655270330695e-05,3.6641278020952665e-05,1.0625157947679322,1.2770389182070063
2014-06-17,2.9011706936499815e-05,0.4828866565793063,0.00017171222780489333,3.40825795594926e-05,3.6145249148401475e-05,1.048467796696069,1.1747871172865423
2014-06-18,3.117677626171714e-05,0.47727176913901004,0.0001687121760806425,3.461422107187702e-05,3.64082059108278e-05,1.0854450399418938,1.1102565826980906
2014-06-19,3.1351753526308e-05,0.47396428280832287,0.00016727283322761328,3.432331608406019e-05,3.674795636142652e-05,1.0934167417263878,1.0947813829698132
2014-06-20,3.452612580602429e-05,0.4688434682102515,0.00016783861671931842,3.569009796360999e-05,3.798161011874332e-05,1.121104749371759,1.0337127937297443
2014-06-23,3.5583679179099335e-05,0.4647412402936991,0.0001691382284895157,3.605433805611567e-05,3.824639355471996e-05,1.1293794960829646,1.013226818807786
2014-06-24,3.617607724260158e-05,0.4622925011666647,0.00017007383669304433,3.626154794809468e-05,3.811281605773652e-05,1.1586308423134364,1.002362630556097
2014-06-25,3.9981155716342675e-05,0.45870453829519453,0.00017170392413731896,3.800588231572631e-05,3.674171141833174e-05,1.1280818594786022,0.9505948898868636
2014-06-26,4.2524742317300024e-05,0.4558239216159522,0.00017313793456802306,3.911236477820935e-05,3.688675619701015e-05,1.129660332779287,0.9197554799126333
2014-06-27,3.431050698325236e-05,0.4548167632789225,0.00017112430101024444,3.4850248122346494e-05,3.705782020550563e-05,1.1355083155466297,1.0157310744302785
2014-06-30,3.4235055121620525e-05,0.4538170125644885,0.0001710455077442773,3.4727388419245106e-05,3.70828839508101e-05,1.136212736031278,1.0143809699115587
2014-07-01,3.6142354357520446e-05,0.44873759398307317,0.00017448042240385644,3.563477548002862e-05,3.166910319879494e-05,0.994694107071314,0.9859561202773108
2014-07-02,3.675313116460965e-05,0.44932078660637814,0.0001745181504093979,3.5985205201582555e-05,3.1627149730734044e-05,0.9819187532230472,0.9791058356473707
2014-07-03,3.7300808043277985e-05,0.45230840830994024,0.0001743662832851415,3.647749750768878e-05,3.3860869496158576e-05,1.060340367273838,0.9779278096433203
2014-07-07,3.456922205857409e-05,0.4541353858336493,0.0001672393514524301,3.453022304064663e-05,3.3771660692070334e-05,1.0357839982310697,0.9988718572300707
2014-07-08,3.8075769862250335e-05,0.45970734792712215,0.0001622355057863425,3.613089716680797e-05,3.549631148310211e-05,1.1150757493902002,0.9489209882694826
2014-07-09,3.8437639664458044e-05,0.4624103498042227,0.0001634938037706969,3.665696886235785e-05,3.449879729411456e-05,1.096332658791703,0.9536737734771286
2014-07-10,3.704990550521886e-05,0.46272797246429265,0.0001646178232577513,3.6137469123124546e-05,3.524333416313781e-05,1.104149333024573,0.9753727743795247
2014-07-11,3.886114339536367e-05,0.4664076980622989,0.00016568082835280776,3.742481185643022e-05,3.47266047362931e-05,1.08803578715035,0.9630393906756534
2014-07-14,3.386537104464896e-05,0.47249541932441635,0.00016240525742328217,3.504092514282053e-05,3.597221726455689e-05,1.1037664767706108,1.0347125710396525
2014-07-15,3.5351249368657973e-05,0.47812924990945976,0.00015947765294590426,3.590026166802807e-05,3.607960369578393e-05,1.110160268970492,1.0155302092337604
2014-07-16,3.994132236148401e-05,0.48152927570452764,0.00016305301786214473,3.88596009493005e-05,3.695195963092714e-05,1.12654327408387,0.9729172358793351
2014-07-17,4.382550161152185e-05,0.4879292833975493,0.0001678444375929321,4.184791334778263e-05,3.4829634162197576e-05,1.145580180568313,0.9548758555858878
2014-07-18,4.908724866167841e-05,0.4935747823470054,0.000171598502924755,4.529956746894493e-05,3.4801255394957753e-05,1.1712097929872851,0.9228377777121075
2014-07-21,2.948884962813445e-05,0.5005906214106428,0.00016787328628729752,3.522105985374441e-05,3.547825912455654e-05,1.1668926694499124,1.194385684687443
2014-07-22,3.1195897480711915e-05,0.5014030961070731,0.00016488967673312374,3.5961060182334366e-05,3.708363083759844e-05,1.1833332789037732,1.15274965897579
2014-07-23,3.3739594445299344e-05,0.5066814311972435,0.00016339879245507938,3.762091369101316e-05,4.506457124968175e-05,1.2115536111027514,1.1150375192566835
2014-07-24,3.332986851612955e-05,0.5446917850833565,0.00016572565904881178,4.048205056279032e-05,4.736939599816606e-05,1.2246372227592934,1.2145877666213885
2014-07-25,3.362183721707207e-05,0.5373612993249041,0.00016548636083015778,4.0082814494545574e-05,4.6657146428041456e-05,1.219410934410866,1.1921660983532698
2014-07-28,3.902196278467421e-05,0.5381185277091046,0.00015395335727120152,4.17087411796413e-05,4.708682077437156e-05,1.225939801809716,1.068852979277155
2014-07-29,3.826398646415278e-05,0.5327140771562857,0.00014720563165722387,3.998080120462231e-05,4.03058412753513e-05,0.9565385005926772,1.0448676392376919
2014-07-30,3.8685780847339384e-05,0.5383086136061302,0.0001411985062117566,3.9785247474828817e-05,4.056206856059138e-05,0.9626183391254082,1.0284204326087694
2014-07-31,4.6782909336509114e-05,0.536123039359152,0.00013420137989732855,4.2480202156424806e-05,3.8594241263294286e-05,1.0794756130217422,0.9080282256681608
2014-08-01,4.517577607986863e-05,0.5320654104221773,0.00012974490739898724,4.073455700122124e-05,3.77095746587904e-05,1.061174728142507,0.9016902538476478
2014-08-11,3.7566416590387965e-05,0.5356614820715514,0.00013687997080839235,3.84114105492545e-05,8.448522968976148e-05,1.4380526907176958,1.022493334088265
2014-08-12,3.706057234395361e-05,0.5376526454722705,0.00014313853069890378,3.9159408711086814e-05,8.603478646476259e-05,1.444386815111356,1.0566325945442563
2014-08-13,3.6446873223592654e-05,0.5407620168679733,0.0001483099911792865,3.975772466505946e-05,8.4273959913205e-05,1.4472348686932566,1.0908404795428004
2014-08-14,3.7426862242415404e-05,0.5423442412022893,0.00015209603413917272,4.091906366985813e-05,8.757197799605525e-05,1.4319798967062405,1.0933073524791788
2014-08-15,3.708521506096103e-05,0.5436942680270208,0.0001556328473631256,4.130530058212815e-05,8.895149774612018e-05,1.3985051068994567,1.1137942847096909
2014-08-18,6.095934926005785e-05,0.5461105629055958,0.00017505725785750973,5.641450716900037e-05,9.374742114892743e-05,1.3199399550780475,0.9254447078877304
2014-08-19,6.219780907572417e-05,0.5506397922677901,0.00019058547766309737,5.995149791719883e-05,9.018032410088359e-05,1.265171719451066,0.9638844005615934
2014-08-20,6.0218263321429526e-05,0.5540692617079411,0.00020279568859456993,6.122905115731466e-05,8.737457539145701e-05,1.1747810173340878,1.016785403300155
2014-08-21,5.673309380641769e-05,0.5561856965920006,0.00021171637070366354,6.0955832916048214e-05,8.217377328928729e-05,1.0868982435573709,1.0744316734081025
2014-08-22,5.425887798424485e-05,0.5587429827848087,0.00021856915854967217,6.084738610398523e-05,8.186661049600072e-05,1.0829667445732465,1.1214272827693468
2014-08-25,7.242305337355019e-05,0.5631333198649741,0.00023040081610965028,7.274307350314552e-05,9.017862112743669e-05,1.1554323819403718,1.0044187605284287
2014-08-26,6.652026508110878e-05,0.5688381221608869,0.00023856266298851698,7.165836860526355e-05,9.037512531185708e-05,1.1576463136057715,1.0772411763225813
2014-08-27,6.519938430322536e-05,0.5725490614828531,0.0002460783303036067,7.252222837097175e-05,9.106764179158021e-05,1.152090723882884,1.1123146199309144
2014-08-28,6.04217827350188e-05,0.5766158680953037,0.0002520194865574822,7.115418005007305e-05,9.685438465687577e-05,1.181759934508064,1.1776246384871072
2014-08-29,6.0407130102885353e-05,0.5811225264527731,0.00025787171864312267,7.25293306625244e-05,9.645652767371936e-05,1.1792387849840027,1.2006749954681266
2014-09-02,8.156241502232232e-05,0.585681537228547,0.0002700512240005812,8.692198729548849e-05,9.722206600519912e-05,1.1845399329637991,1.0657112993981277
2014-09-03,8.031642430207283e-05,0.5890975004391779,0.0002801048727536127,8.835877672307178e-05,9.707420544341217e-05,1.170549367168429,1.1001333474552026
2014-09-04,7.812383510787955e-05,0.5981831887343747,0.0002888315011973439,8.985624369452397e-05,9.929611727684376e-05,1.1937431758113974,1.1501770691421305
2014-09-05,7.756807795193348e-05,0.6024222848536572,0.00029578494598861275,9.124951765448088e-05,9.936764055540758e-05,1.20024981609301,1.1763797694075306
2014-09-08,7.667983959408179e-05,0.5958048989485555,0.00030007835548671933,9.037784949224871e-05,9.602571895291205e-05,1.1599999152841869,1.1786390004293144
2014-09-09,8.240099758767795e-05,0.5993361670315216,0.0003055622900465429,9.510133181481439e-05,9.553686329118129e-05,1.1688747010377112,1.1541284037686896
2014-09-10,8.019674901466735e-05,0.6012808370993061,0.0003101285515052685,9.482582287579021e-05,9.483055093918757e-05,1.162938262366148,1.182414799114205
2014-09-11,8.015189768254406e-05,0.6023333767207111,0.0003124679679059189,9.532275488895504e-05,9.47890079544374e-05,1.1624388870022375,1.1892763321275046
2014-09-12,8.099199624409405e-05,0.6049874281093803,0.0003138310145002908,9.645290934448164e-05,9.345842760358477e-05,1.1591429679076102,1.1908943329880575
